energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-4.63731866,1.33879013,0.19045900,0.80282922,0.00705815,0.06779333,0.30599283,0.08625270,0.01143957,0.31406989
-4.63131566,1.29445410,0.17610785,0.78820744,0.00691833,0.06288788,0.28967371,0.08163841,0.01132580,0.29452521
-4.62531266,1.24709201,0.16262680,0.77009699,0.00673705,0.05822566,0.27352759,0.07700865,0.01114902,0.27553740
-4.61930965,1.19692087,0.14997917,0.74864745,0.00651741,0.05380429,0.25761961,0.07238816,0.01091115,0.25714576
-4.61330665,1.14420474,0.13812295,0.72406481,0.00626323,0.04961910,0.24200163,0.06780045,0.01061526,0.23937867
-4.60730365,1.08925511,0.12701332,0.69660869,0.00597892,0.04566375,0.22671497,0.06326791,0.01026549,0.22225606
-4.60130065,1.03242901,0.11660479,0.66658767,0.00566932,0.04193087,0.21179299,0.05881182,0.00986698,0.20579163
-4.59529765,0.97412463,0.10685305,0.63435274,0.00533961,0.03841251,0.19726364,0.05445238,0.00942571,0.18999487
-4.58929465,0.91477465,0.09771630,0.60028918,0.00499511,0.03510062,0.18315150,0.05020863,0.00894829,0.17487261
-4.58329165,0.85483766,0.08915623,0.56480724,0.00464115,0.03198732,0.16947956,0.04609837,0.00844183,0.16043028
-4.57728864,0.79478801,0.08113860,0.52833191,0.00428292,0.02906513,0.15627031,0.04213798,0.00791371,0.14667267
-4.57128564,0.73510463,0.07363344,0.49129235,0.00392537,0.02632710,0.14354647,0.03834231,0.00737140,0.13360433
-4.56528264,0.67625936,0.06661496,0.45411126,0.00357304,0.02376683,0.13133115,0.03472442,0.00682222,0.12122956
-4.55927964,0.61870539,0.06006117,0.41719488,0.00323001,0.02137843,0.11964756,0.03129541,0.00627322,0.10955212
-4.55327664,0.56286638,0.05395336,0.38092373,0.00289984,0.01915647,0.10851847,0.02806429,0.00573096,0.09857477
-4.54727364,0.50912673,0.04827541,0.34564469,0.00258547,0.01709581,0.09796533,0.02503777,0.00520143,0.08829860
-4.54127064,0.45782337,0.04301311,0.31166452,0.00228927,0.01519148,0.08800731,0.02222025,0.00468990,0.07872238
-4.53526763,0.40923951,0.03815334,0.27924504,0.00201299,0.01343852,0.07866033,0.01961369,0.00420085,0.06984182
-4.52926463,0.36360041,0.03368350,0.24860007,0.00175781,0.01183184,0.06993607,0.01721773,0.00373794,0.06164910
-4.52326163,0.32107124,0.02959082,0.21989415,0.00152433,0.01036611,0.06184127,0.01502969,0.00330399,0.05413238
-4.51725863,0.28175709,0.02586195,0.19324287,0.00131271,0.00903567,0.05437706,0.01304476,0.00290100,0.04727556
-4.51125563,0.24570492,0.02248259,0.16871472,0.00112261,0.00783446,0.04753870,0.01125621,0.00253018,0.04105823
-4.50525263,0.21290714,0.01943727,0.14633426,0.00095338,0.00675602,0.04131547,0.00965559,0.00219201,0.03545580
-4.49924962,0.18330671,0.01670928,0.12608627,0.00080404,0.00579347,0.03569081,0.00823301,0.00188630,0.03043983
-4.49324662,0.15680321,0.01428072,0.10792070,0.00067338,0.00493960,0.03064279,0.00697749,0.00161233,0.02597849
-4.48724362,0.13325970,0.01213261,0.09175815,0.00056003,0.00418692,0.02614464,0.00587716,0.00136887,0.02203715
-4.48124062,0.11250996,0.01024515,0.07749548,0.00046252,0.00352773,0.02216555,0.00491968,0.00115433,0.01857909
-4.47523762,0.09436573,0.00859797,0.06501148,0.00037934,0.00295425,0.01867147,0.00409242,0.00096684,0.01556618
-4.46923462,0.07862376,0.00717043,0.05417231,0.00030895,0.00245871,0.01562606,0.00338280,0.00080432,0.01295967
-4.46323162,0.06507242,0.00594196,0.04483653,0.00024988,0.00203347,0.01299158,0.00277845,0.00066458,0.01072084
-4.45722861,0.05349759,0.00489239,0.03685960,0.00020070,0.00167110,0.01072974,0.00226748,0.00054539,0.00881172
-4.45122561,0.04368782,0.00400216,0.03009778,0.00016008,0.00136449,0.00880254,0.00183862,0.00044454,0.00719561
-4.44522261,0.03543867,0.00325264,0.02441143,0.00012679,0.00110691,0.00717297,0.00148130,0.00035987,0.00583759
-4.43921961,0.02855608,0.00262630,0.01966758,0.00009973,0.00089208,0.00580557,0.00118580,0.00028934,0.00470492
-4.43321661,0.02285905,0.00210690,0.01574189,0.00007791,0.00071421,0.00466695,0.00094326,0.00023104,0.00376732
-4.42721361,0.01818139,0.00167955,0.01252010,0.00006045,0.00056801,0.00372613,0.00074576,0.00018324,0.00299713
-4.42121061,0.01437280,0.00133083,0.00989882,0.00004658,0.00044872,0.00295474,0.00058623,0.00014434,0.00236946
-4.41520760,0.01129941,0.00104877,0.00778602,0.00003566,0.00035211,0.00232721,0.00045852,0.00011292,0.00186214
-4.40920460,0.00884377,0.00082285,0.00610107,0.00002712,0.00027445,0.00182073,0.00035731,0.00008775,0.00145575
-4.40320160,0.00690442,0.00064401,0.00477453,0.00002051,0.00021250,0.00141524,0.00027809,0.00006775,0.00113344
-4.39719860,0.00539529,0.00050450,0.00374777,0.00001543,0.00016344,0.00109333,0.00021708,0.00005197,0.00088085
-4.39119560,0.00424482,0.00039791,0.00297248,0.00001158,0.00012490,0.00084004,0.00017120,0.00003962,0.00068594
-4.38519260,0.00339511,0.00031902,0.00241006,0.00000868,0.00009486,0.00064271,0.00013800,0.00003006,0.00053878
-4.37918959,0.00280096,0.00026377,0.00203112,0.00000655,0.00007165,0.00049073,0.00011561,0.00002271,0.00043142
-4.37318659,0.00242908,0.00022915,0.00181494,0.00000501,0.00005388,0.00037537,0.00010272,0.00001713,0.00035771
-4.36718359,0.00225729,0.00021318,0.00174911,0.00000395,0.00004043,0.00028955,0.00009852,0.00001297,0.00031313
-4.36118059,0.00227399,0.00021487,0.00182918,0.00000327,0.00003037,0.00022760,0.00010267,0.00000991,0.00029469
-4.35517759,0.00247769,0.00023411,0.00205854,0.00000292,0.00002299,0.00018515,0.00011529,0.00000774,0.00030080
-4.34917459,0.00287673,0.00027176,0.00244828,0.00000283,0.00001773,0.00015889,0.00013697,0.00000628,0.00033119
-4.34317159,0.00348917,0.00032954,0.00301732,0.00000300,0.00001414,0.00014646,0.00016875,0.00000540,0.00038685
-4.33716858,0.00434278,0.00041014,0.00379252,0.00000341,0.00001192,0.00014631,0.00021211,0.00000501,0.00046999
-4.33116558,0.00547510,0.00051713,0.00480883,0.00000406,0.00001084,0.00015760,0.00026899,0.00000504,0.00058402
-4.32516258,0.00693358,0.00065507,0.00610954,0.00000498,0.00001076,0.00018012,0.00034184,0.00000547,0.00073351
-4.31915958,0.00877565,0.00082945,0.00774640,0.00000619,0.00001162,0.00021417,0.00043355,0.00000627,0.00092421
-4.31315658,0.01106875,0.00104679,0.00977968,0.00000773,0.00001341,0.00026057,0.00054754,0.00000746,0.00116300
-4.30715358,0.01389010,0.00131454,0.01227806,0.00000964,0.00001621,0.00032056,0.00068770,0.00000906,0.00145791
-4.30115058,0.01732637,0.00164116,0.01531829,0.00001199,0.00002014,0.00039577,0.00085837,0.00001110,0.00181805
-4.29514757,0.02147289,0.00203603,0.01898453,0.00001483,0.00002544,0.00048817,0.00106438,0.00001364,0.00225354
-4.28914457,0.02643259,0.00250937,0.02336735,0.00001824,0.00003241,0.00060006,0.00131093,0.00001673,0.00277542
-4.28314157,0.03231441,0.00307221,0.02856229,0.00002227,0.00004145,0.00073404,0.00160354,0.00002044,0.00339553
-4.27713857,0.03923134,0.00373619,0.03466804,0.00002702,0.00005313,0.00089294,0.00194803,0.00002485,0.00412630
-4.27113557,0.04729783,0.00451345,0.04178409,0.00003255,0.00006815,0.00107979,0.00235029,0.00003005,0.00498058
-4.26513257,0.05662688,0.00541643,0.05000793,0.00003893,0.00008746,0.00129783,0.00281629,0.00003612,0.00597136
-4.25912956,0.06732662,0.00645772,0.05943191,0.00004624,0.00011226,0.00155046,0.00335183,0.00004316,0.00711153
-4.25312656,0.07949659,0.00764979,0.07013971,0.00005454,0.00014409,0.00184117,0.00396244,0.00005126,0.00841357
-4.24712356,0.09322382,0.00900487,0.08220261,0.00006387,0.00018491,0.00217360,0.00465323,0.00006054,0.00988928
-4.24112056,0.10857899,0.01053477,0.09567576,0.00007428,0.00023722,0.00255151,0.00542873,0.00007109,0.01154949
-4.23511756,0.12561265,0.01225082,0.11059446,0.00008578,0.00030415,0.00297878,0.00629274,0.00008303,0.01340391
-4.22911456,0.14435199,0.01416381,0.12697088,0.00009837,0.00038963,0.00345948,0.00724830,0.00009647,0.01546092
-4.22311156,0.16479829,0.01628412,0.14479129,0.00011204,0.00049852,0.00399794,0.00829758,0.00011154,0.01772756
-4.21710855,0.18692527,0.01862188,0.16401410,0.00012672,0.00063680,0.00459889,0.00944188,0.00012838,0.02020960
-4.21110555,0.21067873,0.02118740,0.18456891,0.00014236,0.00081177,0.00526754,0.01068176,0.00014713,0.02291174
-4.20510255,0.23597744,0.02399157,0.20635672,0.00015885,0.00103221,0.00600984,0.01201714,0.00016798,0.02583805
-4.19909955,0.26271573,0.02704659,0.22925159,0.00017607,0.00130863,0.00683263,0.01344754,0.00019111,0.02899242
-4.19309655,0.29076749,0.03036666,0.25310358,0.00019389,0.00165347,0.00774393,0.01497237,0.00021676,0.03237932
-4.18709355,0.31999183,0.03396892,0.27774323,0.00021213,0.00208123,0.00875319,0.01659135,0.00024520,0.03600458
-4.18109055,0.35024010,0.03787433,0.30298728,0.00023062,0.00260867,0.00987151,0.01830491,0.00027674,0.03987632
-4.17508754,0.38136397,0.04210862,0.32864561,0.00024918,0.00325489,0.01111192,0.02011465,0.00031177,0.04400592
-4.16908454,0.41322433,0.04670313,0.35452898,0.00026762,0.00404136,0.01248954,0.02202388,0.00035072,0.04840894
-4.16308154,0.44570033,0.05169548,0.38045724,0.00028576,0.00499189,0.01402173,0.02403801,0.00039407,0.05310599
-4.15707854,0.47869813,0.05713001,0.40626757,0.00030344,0.00613242,0.01572806,0.02616498,0.00044238,0.05812330
-4.15107554,0.51215862,0.06305781,0.43182224,0.00032051,0.00749076,0.01763024,0.02841553,0.00049627,0.06349317
-4.14507254,0.54606350,0.06953634,0.45701536,0.00033684,0.00909612,0.01975183,0.03080333,0.00055642,0.06925387
-4.13906953,0.58043909,0.07662848,0.48177807,0.00035235,0.01097857,0.02211779,0.03334496,0.00062351,0.07544921
-4.13306653,0.61535727,0.08440096,0.50608172,0.00036699,0.01316816,0.02475382,0.03605958,0.00069828,0.08212750
-4.12706353,0.65093318,0.09292220,0.52993871,0.00038074,0.01569409,0.02768556,0.03896844,0.00078146,0.08934001
-4.12106053,0.68731933,0.10225946,0.55340063,0.00039365,0.01858354,0.03093748,0.04209412,0.00087372,0.09713879
-4.11505753,0.72469619,0.11247537,0.57655365,0.00040578,0.02186043,0.03453175,0.04545941,0.00097571,0.10557394
-4.10905453,0.76325929,0.12362402,0.59951120,0.00041724,0.02554413,0.03848680,0.04908613,0.00108793,0.11469046
-4.10305153,0.80320343,0.13574658,0.62240428,0.00042815,0.02964798,0.04281594,0.05299356,0.00121075,0.12452465
-4.09704852,0.84470452,0.14886681,0.64536961,0.00043869,0.03417793,0.04752588,0.05719692,0.00134435,0.13510028
-4.09104552,0.88790010,0.16298650,0.66853654,0.00044903,0.03913118,0.05261531,0.06170558,0.00148869,0.14642483
-4.08504252,0.93286958,0.17808128,0.69201313,0.00045933,0.04449495,0.05807367,0.06652148,0.00164344,0.15848579
-4.07903952,0.97961539,0.19409696,0.71587254,0.00046976,0.05024554,0.06388010,0.07163754,0.00180797,0.17124746
-4.07303652,1.02804645,0.21094670,0.74014044,0.00048047,0.05634761,0.07000282,0.07703634,0.00198135,0.18464841
-4.06703352,1.07796511,0.22850932,0.76478442,0.00049157,0.06275391,0.07639880,0.08268915,0.00216228,0.19859990
-4.06103052,1.12905888,0.24662899,0.78970617,0.00050313,0.06940542,0.08301411,0.08855531,0.00234913,0.21298532
-4.05502751,1.18089772,0.26511639,0.81473722,0.00051518,0.07623201,0.08978466,0.09458219,0.00253993,0.22766102
-4.04902451,1.23293790,0.28375165,0.83963871,0.00052767,0.08315363,0.09663772,0.10070566,0.00273243,0.24245856
-4.04302151,1.28453250,0.30228893,0.86410552,0.00054052,0.09008207,0.10349387,0.10685117,0.00292411,0.25718832
-4.03701851,1.33494878,0.32046265,0.88777476,0.00055358,0.09692322,0.11026972,0.11293544,0.00311225,0.27164466
-4.03101551,1.38339194,0.33799534,0.91023856,0.00056664,0.10357979,0.11688102,0.11886868,0.00329401,0.28561225
-4.02501251,1.42903439,0.35460663,0.93106050,0.00057945,0.10995452,0.12324624,0.12455738,0.00346652,0.29887362
-4.01900950,1.47104948,0.37002325,0.94979505,0.00059171,0.11595353,0.12929050,0.12990742,0.00362694,0.31121744
-4.01300650,1.50864808,0.38398952,0.96600911,0.00060309,0.12148995,0.13494954,0.13482756,0.00377260,0.32244728
-4.00700350,1.54111629,0.39627789,0.97930448,0.00061325,0.12648749,0.14017377,0.13923292,0.00390106,0.33239049
-4.00100050,1.56785235,0.40669902,0.98934017,0.00062184,0.13088385,0.14493195,0.14304858,0.00401022,0.34090662
-3.99499750,1.58840079,0.41511087,0.99585315,0.00062852,0.13463377,0.14921457,0.14621287,0.00409844,0.34789511
-3.98899450,1.60248192,0.42142633,0.99867659,0.00063299,0.13771162,0.15303645,0.14868028,0.00416454,0.35330171
-3.98299150,1.61001491,0.42561895,0.99775435,0.00063496,0.14011331,0.15643863,0.15042387,0.00420793,0.35712322
-3.97698849,1.61113308,0.42772634,0.99315088,0.00063422,0.14185736,0.15948921,0.15143701,0.00422860,0.35941042
-3.97098549,1.60619020,0.42785111,0.98505584,0.00063060,0.14298519,0.16228309,0.15173425,0.00422716,0.36026867
-3.96498249,1.59575715,0.42615901,0.97378310,0.00062401,0.14356040,0.16494060,0.15135147,0.00420484,0.35985628
-3.95897949,1.58060885,0.42287445,0.95976392,0.00061443,0.14366707,0.16760476,0.15034500,0.00416342,0.35838046
-3.95297649,1.56170162,0.41827339,0.94353452,0.00060190,0.14340723,0.17043750,0.14878997,0.00410523,0.35609108
-3.94697349,1.54014173,0.41267377,0.92571856,0.00058656,0.14289736,0.17361466,0.14677778,0.00403304,0.35327223
-3.94097049,1.51714645,0.40642413,0.90700509,0.00056858,0.14226423,0.17732003,0.14441290,0.00394999,0.35023207
-3.93496748,1.49399907,0.39989048,0.88812309,0.00054822,0.14164012,0.18173855,0.14180898,0.00385946,0.34729132
-3.92896448,1.47199971,0.39344235,0.86981361,0.00052578,0.14115771,0.18704898,0.13908464,0.00376497,0.34477074
-3.92296148,1.45241425,0.38743825,0.85280069,0.00050160,0.14094465,0.19341621,0.13635895,0.00367007,0.34297823
-3.91695848,1.43642322,0.38221153,0.83776248,0.00047605,0.14111832,0.20098355,0.13374686,0.00357818,0.34219607
-3.91095548,1.42507313,0.37805692,0.82530363,0.00044952,0.14178075,0.20986529,0.13135475,0.00349251,0.34266882
-3.90495248,1.41923224,0.37521851,0.81593034,0.00042239,0.14301408,0.22013991,0.12927637,0.00341594,0.34459246
-3.89894947,1.41955263,0.37387975,0.81002899,0.00039504,0.14487666,0.23184414,0.12758924,0.00335091,0.34810517
-3.89294647,1.42644037,0.37415568,0.80784936,0.00036783,0.14740005,0.24496827,0.12635170,0.00329934,0.35328022
-3.88694347,1.44003490,0.37608796,0.80949314,0.00034109,0.15058699,0.25945283,0.12560076,0.00326259,0.36012132
-3.88094047,1.46019866,0.37964275,0.81490815,0.00031511,0.15441050,0.27518700,0.12535084,0.00324141,0.36856062
-3.87493747,1.48651743,0.38471166,0.82388859,0.00029014,0.15881413,0.29200880,0.12559335,0.00323592,0.37845945
-3.86893447,1.51831134,0.39111561,0.83608118,0.00026639,0.16371335,0.30970707,0.12629727,0.00324561,0.38961187
-3.86293147,1.55465621,0.39861152,0.85099704,0.00024401,0.16899807,0.32802541,0.12741055,0.00326937,0.40175090
-3.85692846,1.59441426,0.40690149,0.86802875,0.00022310,0.17453619,0.34666792,0.12886239,0.00330556,0.41455710
-3.85092546,1.63627305,0.41564412,0.88647177,0.00020373,0.18017802,0.36530652,0.13056618,0.00335203,0.42766934
-3.84492246,1.67879104,0.42446743,0.90554953,0.00018591,0.18576142,0.38358970,0.13242307,0.00340624,0.44069717
-3.83891946,1.72044787,0.43298287,0.92444100,0.00016964,0.19111742,0.40115247,0.13432594,0.00346537,0.45323441
-3.83291646,1.75969744,0.44079990,0.94230963,0.00015484,0.19607616,0.41762697,0.13616367,0.00352635,0.46487335
-3.82691346,1.79502155,0.44754033,0.95833254,0.00014146,0.20047280,0.43265349,0.13782546,0.00358604,0.47521902
-3.82091046,1.82498204,0.45285210,0.97172880,0.00012939,0.20415330,0.44589147,0.13920506,0.00364130,0.48390294
-3.81490745,1.84826943,0.45642173,0.98178565,0.00011852,0.20697970,0.45703001,0.14020478,0.00368911,0.49059581
-3.80890445,1.86374608,0.45798507,0.98788171,0.00010872,0.20883479,0.46579747,0.14073905,0.00372667,0.49501870
-3.80290145,1.87048246,0.45733597,0.98950633,0.00009989,0.20962596,0.47196985,0.14073746,0.00375145,0.49695221
-3.79689845,1.86778510,0.45433245,0.98627447,0.00009190,0.20928805,0.47537757,0.14014717,0.00376133,0.49624337
-3.79089545,1.85521543,0.44890035,0.97793655,0.00008464,0.20778526,0.47591041,0.13893454,0.00375459,0.49280999
-3.78489245,1.83259912,0.44103432,0.96438322,0.00007801,0.20511180,0.47352047,0.13708607,0.00373001,0.48664240
-3.77888944,1.80002566,0.43079617,0.94564491,0.00007192,0.20129160,0.46822295,0.13460853,0.00368687,0.47780258
-3.77288644,1.75783881,0.41831090,0.92188654,0.00006628,0.19637686,0.46009493,0.13152835,0.00362495,0.46642069
-3.76688344,1.70661845,0.40376050,0.89339766,0.00006104,0.19044573,0.44927210,0.12789033,0.00354453,0.45268943
-3.76088044,1.64715510,0.38737600,0.86057882,0.00005614,0.18359912,0.43594366,0.12375567,0.00344637,0.43685634
-3.75487744,1.58041825,0.36942820,0.82392478,0.00005155,0.17595689,0.42034568,0.11919959,0.00333166,0.41921447
-3.74887444,1.50752029,0.35021737,0.78400542,0.00004723,0.16765353,0.40275318,0.11430845,0.00320198,0.40009197
-3.74287144,1.42967733,0.33006262,0.74144532,0.00004317,0.15883358,0.38347133,0.10917660,0.00305921,0.37984083
-3.73686843,1.34816898,0.30929118,0.69690278,0.00003937,0.14964692,0.36282605,0.10390315,0.00290550,0.35882546
-3.73086543,1.26429826,0.28822811,0.65104920,0.00003582,0.14024420,0.34115452,0.09858859,0.00274319,0.33741137
-3.72486243,1.17935349,0.26718683,0.60454957,0.00003252,0.13077247,0.31879587,0.09333159,0.00257470,0.31595442
-3.71885943,1.09457318,0.24646074,0.55804469,0.00002948,0.12137123,0.29608235,0.08822598,0.00240249,0.29479104
-3.71285643,1.01111513,0.22631607,0.51213572,0.00002672,0.11216903,0.27333139,0.08335796,0.00222902,0.27422962
-3.70685343,0.93003041,0.20698636,0.46737133,0.00002424,0.10328059,0.25083864,0.07880374,0.00205661,0.25454337
-3.70085043,0.85224289,0.18866835,0.42423778,0.00002205,0.09480469,0.22887229,0.07462756,0.00188747,0.23596474
-3.69484742,0.77853444,0.17151953,0.38315189,0.00002017,0.08682259,0.20766862,0.07088022,0.00172360,0.21868149
-3.68884442,0.70953596,0.15565714,0.34445702,0.00001859,0.07939729,0.18742898,0.06759810,0.00156676,0.20283449
-3.68284142,0.64572378,0.14115862,0.30842165,0.00001733,0.07257331,0.16831806,0.06480261,0.00141850,0.18851712
-3.67683842,0.58742138,0.12806318,0.27524055,0.00001638,0.06637712,0.15046343,0.06250023,0.00128004,0.17577617
-3.67083542,0.53480552,0.11637458,0.24503800,0.00001575,0.06081813,0.13395624,0.06068299,0.00115238,0.16461418
-3.66483242,0.48791640,0.10606463,0.21787282,0.00001543,0.05589003,0.11885289,0.05932938,0.00103621,0.15499298
-3.65882941,0.44667096,0.09707743,0.19374476,0.00001542,0.05157263,0.10517755,0.05840569,0.00093196,0.14683826
-3.65282641,0.41087867,0.08933398,0.17260184,0.00001570,0.04783382,0.09292530,0.05786763,0.00083982,0.14004492
-3.64682341,0.38025902,0.08273705,0.15434839,0.00001626,0.04463190,0.08206573,0.05766236,0.00075974,0.13448305
-3.64082041,0.35446004,0.07717617,0.13885328,0.00001708,0.04191783,0.07254683,0.05773060,0.00069145,0.13000427
-3.63481741,0.33307715,0.07253241,0.12595824,0.00001815,0.03963759,0.06429902,0.05800899,0.00063451,0.12644824
-3.62881441,0.31567186,0.06868309,0.11548584,0.00001943,0.03773453,0.05723906,0.05843247,0.00058831,0.12364910
-3.62281141,0.30178965,0.06550597,0.10724723,0.00002090,0.03615150,0.05127396,0.05893669,0.00055214,0.12144176
-3.61680840,0.29097675,0.06288313,0.10104912,0.00002252,0.03483286,0.04630449,0.05946029,0.00052515,0.11966763
-3.61080540,0.28279540,0.06070433,0.09670028,0.00002427,0.03372628,0.04222851,0.05994711,0.00050644,0.11817997
-3.60480240,0.27683732,0.05886972,0.09401726,0.00002611,0.03278426,0.03894384,0.06034806,0.00049506,0.11684844
-3.59879940,0.27273512,0.05729214,0.09282932,0.00002799,0.03196540,0.03635081,0.06062288,0.00049003,0.11556283
-3.59279640,0.27017161,0.05589866,0.09298266,0.00002989,0.03123531,0.03435434,0.06074139,0.00049038,0.11423604
-3.58679340,0.26888684,0.05463164,0.09434379,0.00003174,0.03056726,0.03286568,0.06068447,0.00049516,0.11280594
-3.58079040,0.26868272,0.05344919,0.09680208,0.00003353,0.02994252,0.03180372,0.06044461,0.00050345,0.11123645
-3.57478739,0.26942540,0.05232502,0.10027152,0.00003520,0.02935037,0.03109596,0.06002607,0.00051441,0.10951752
