energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.63731866,1.78293176,0.00162483,0.13790495,0.59554470,0.50260151,0.00841757,1.03138544,0.25090439,0.31207838
-4.63131566,1.70852591,0.00153494,0.13473003,0.57760847,0.47608115,0.00795194,0.99156707,0.24114895,0.29930298
-4.62531266,1.62952264,0.00143961,0.13124833,0.55839695,0.44808937,0.00745815,0.94912207,0.23082572,0.28579594
-4.61930965,1.54691851,0.00134050,0.12748416,0.53806795,0.41905043,0.00694485,0.90454343,0.22004484,0.27171372
-4.61330665,1.46171390,0.00123925,0.12346182,0.51678133,0.38938734,0.00642051,0.85833093,0.20891673,0.25721295
-4.60730365,1.37488967,0.00113743,0.11920571,0.49469727,0.35951027,0.00589324,0.81098041,0.19755020,0.24244710
-4.60130065,1.28738631,0.00103647,0.11474040,0.47197473,0.32980621,0.00537058,0.76297385,0.18605061,0.22756347
-4.59529765,1.20008609,0.00093770,0.11009085,0.44877021,0.30063025,0.00485936,0.71477070,0.17451828,0.21270059
-4.58929465,1.11379858,0.00084224,0.10528254,0.42523671,0.27229873,0.00436555,0.66680050,0.16304723,0.19798614
-4.58329165,1.02924987,0.00075108,0.10034173,0.40152287,0.24508433,0.00389421,0.61945706,0.15172406,0.18353531
-4.57728864,0.94707542,0.00066497,0.09529552,0.37777230,0.21921310,0.00344946,0.57309413,0.14062722,0.16944979
-4.57128564,0.86781650,0.00058452,0.09017199,0.35412296,0.19486353,0.00303446,0.52802272,0.12982655,0.15581714
-4.56528264,0.79191987,0.00051011,0.08500019,0.33070668,0.17216718,0.00265146,0.48450973,0.11938299,0.14271075
-4.55927964,0.71974036,0.00044199,0.07981006,0.30764857,0.15121106,0.00230187,0.44277806,0.10934866,0.13019005
-4.55327664,0.65154587,0.00038023,0.07463228,0.28506662,0.13204114,0.00198634,0.40300774,0.09976708,0.11830120
-4.54727364,0.58752424,0.00032477,0.06949799,0.26307105,0.11466690,0.00170490,0.36533809,0.09067359,0.10707796
-4.54127064,0.52779155,0.00027543,0.06443848,0.24176382,0.09906661,0.00145704,0.32987059,0.08209592,0.09654275
-4.53526763,0.47240128,0.00023195,0.05948481,0.22123800,0.08519300,0.00124186,0.29667231,0.07405492,0.08670793
-4.52926463,0.42135395,0.00019397,0.05466735,0.20157720,0.07297906,0.00105823,0.26577965,0.06656528,0.07757701
-4.52326163,0.37460675,0.00016110,0.05001533,0.18285500,0.06234377,0.00090485,0.23720231,0.05963642,0.06914598
-4.51725863,0.33208297,0.00013291,0.04555648,0.16513448,0.05319755,0.00078042,0.21092724,0.05327330,0.06140454
-4.51125563,0.29368085,0.00010897,0.04131654,0.14846784,0.04544725,0.00068373,0.18692251,0.04747736,0.05433734
-4.50525263,0.25928166,0.00008883,0.03731897,0.13289617,0.03900059,0.00061375,0.16514108,0.04224731,0.04792504
-4.49924962,0.22875706,0.00007204,0.03358468,0.11844936,0.03376996,0.00056970,0.14552418,0.03758002,0.04214538
-4.49324662,0.20197537,0.00005822,0.03013185,0.10514628,0.02967547,0.00055116,0.12800452,0.03347127,0.03697407
-4.48724362,0.17880702,0.00004696,0.02697585,0.09299512,0.02664736,0.00055802,0.11250912,0.02991651,0.03238562
-4.48124062,0.15912882,0.00003792,0.02412924,0.08199392,0.02462768,0.00059058,0.09896181,0.02691148,0.02835402
-4.47523762,0.14282747,0.00003079,0.02160191,0.07213128,0.02357123,0.00064954,0.08728533,0.02445283,0.02485340
-4.46923462,0.12980183,0.00002528,0.01940117,0.06338729,0.02344590,0.00073596,0.07740309,0.02253856,0.02185851
-4.46323162,0.11996447,0.00002115,0.01753208,0.05573448,0.02423237,0.00085124,0.06924057,0.02116838,0.01934520
-4.45722861,0.11324206,0.00001820,0.01599763,0.04913888,0.02592323,0.00099706,0.06272630,0.02034397,0.01729073
-4.45122561,0.10957500,0.00001625,0.01479907,0.04356112,0.02852159,0.00117531,0.05779245,0.02006907,0.01567403
-4.44522261,0.10891608,0.00001516,0.01393618,0.03895741,0.03203927,0.00138801,0.05437509,0.02034945,0.01447593
-4.43921961,0.11122836,0.00001479,0.01340747,0.03528053,0.03649452,0.00163720,0.05241404,0.02119268,0.01367923
-4.43321661,0.11648226,0.00001505,0.01321046,0.03248063,0.04190954,0.00192478,0.05185235,0.02260786,0.01326872
-4.42721361,0.12465199,0.00001587,0.01334177,0.03050595,0.04830764,0.00225246,0.05263557,0.02460510,0.01323116
-4.42121061,0.13571151,0.00001716,0.01379722,0.02930327,0.05571034,0.00262155,0.05471057,0.02719494,0.01355512
-4.41520760,0.14963004,0.00001888,0.01457188,0.02881833,0.06413441,0.00303285,0.05802436,0.03038760,0.01423085
-4.40920460,0.16636743,0.00002097,0.01565998,0.02899602,0.07358895,0.00348653,0.06252257,0.03419224,0.01525000
-4.40320160,0.18586959,0.00002339,0.01705488,0.02978047,0.08407269,0.00398199,0.06814804,0.03861603,0.01660536
-4.39719860,0.20806413,0.00002610,0.01874891,0.03111508,0.09557160,0.00451775,0.07483934,0.04366334,0.01829055
-4.39119560,0.23285657,0.00002905,0.02073325,0.03294245,0.10805686,0.00509138,0.08252946,0.04933482,0.02029970
-4.38519260,0.26012727,0.00003221,0.02299776,0.03520447,0.12148348,0.00569941,0.09114481,0.05562665,0.02262712
-4.37918959,0.28972935,0.00003552,0.02553090,0.03784227,0.13578946,0.00633736,0.10060440,0.06252976,0.02526699
-4.37318659,0.32148778,0.00003894,0.02831963,0.04079649,0.15089574,0.00699971,0.11081959,0.07002931,0.02821310
-4.36718359,0.35519981,0.00004242,0.03134937,0.04400761,0.16670690,0.00767999,0.12169419,0.07810423,0.03145861
-4.36118059,0.39063676,0.00004591,0.03460409,0.04741645,0.18311266,0.00837086,0.13312514,0.08672700,0.03499589
-4.35517759,0.42754731,0.00004934,0.03806643,0.05096491,0.19999020,0.00906427,0.14500370,0.09586362,0.03881642
-4.34917459,0.46566214,0.00005266,0.04171788,0.05459700,0.21720714,0.00975163,0.15721715,0.10547385,0.04291073
-4.34317159,0.50469986,0.00005581,0.04553918,0.05825990,0.23462530,0.01042402,0.16965099,0.11551162,0.04726850
-4.33716858,0.54437405,0.00005873,0.04951061,0.06190536,0.25210485,0.01107245,0.18219149,0.12592568,0.05187868
-4.33116558,0.58440106,0.00006137,0.05361253,0.06549116,0.26950888,0.01168812,0.19472859,0.13666055,0.05672964
-4.32516258,0.62450845,0.00006367,0.05782586,0.06898261,0.28670815,0.01226266,0.20715898,0.14765754,0.06180951
-4.31915958,0.66444352,0.00006559,0.06213268,0.07235413,0.30358579,0.01278843,0.21938923,0.15885605,0.06710648
-4.31315658,0.70398166,0.00006710,0.06651675,0.07559073,0.32004177,0.01325871,0.23133883,0.17019499,0.07260915
-4.30715358,0.74293424,0.00006816,0.07096415,0.07868935,0.33599687,0.01366800,0.24294300,0.18161426,0.07830698
-4.30115058,0.78115541,0.00006876,0.07546376,0.08165996,0.35139609,0.01401213,0.25415515,0.19305635,0.08419066
-4.29514757,0.81854777,0.00006889,0.08000775,0.08452643,0.36621110,0.01428842,0.26494881,0.20446793,0.09025252
-4.28914457,0.85506640,0.00006857,0.08459200,0.08732694,0.38044186,0.01449581,0.27531899,0.21580134,0.09648691
-4.28314157,0.89072110,0.00006779,0.08921632,0.09011403,0.39411703,0.01463482,0.28528281,0.22701608,0.10289047
-4.27713857,0.92557664,0.00006660,0.09388461,0.09295422,0.40729330,0.01470757,0.29487941,0.23807996,0.10946237
-4.27113557,0.95975086,0.00006504,0.09860485,0.09592706,0.42005357,0.01471769,0.30416901,0.24897015,0.11620442
-4.26513257,0.99341075,0.00006315,0.10338891,0.09912372,0.43250399,0.01467019,0.31323122,0.25967379,0.12312098
-4.25912956,1.02676630,0.00006100,0.10825216,0.10264506,0.44476991,0.01457127,0.32216257,0.27018831,0.13021885
-4.25312656,1.06006247,0.00005866,0.11321292,0.10659930,0.45699102,0.01442810,0.33107332,0.28052122,0.13750682
-4.24712356,1.09356937,0.00005621,0.11829170,0.11109914,0.46931562,0.01424861,0.34008359,0.29068941,0.14499515
-4.24112056,1.12757097,0.00005372,0.12351031,0.11625864,0.48189443,0.01404117,0.34931908,0.30071803,0.15269485
-4.23511756,1.16235259,0.00005129,0.12889076,0.12218971,0.49487403,0.01381439,0.35890622,0.31063870,0.16061669
-4.22911456,1.19818777,0.00004901,0.13445407,0.12899848,0.50839022,0.01357679,0.36896725,0.32048732,0.16877018
-4.22311156,1.23532471,0.00004697,0.14021899,0.13678158,0.52256159,0.01333656,0.37961506,0.33030138,0.17716231
-4.21710855,1.27397304,0.00004527,0.14620067,0.14562239,0.53748346,0.01310135,0.39094822,0.34011692,0.18579625
-4.21110555,1.31429118,0.00004400,0.15240933,0.15558751,0.55322255,0.01287806,0.40304622,0.34996529,0.19467004
-4.20510255,1.35637501,0.00004325,0.15884904,0.16672350,0.56981251,0.01267266,0.41596519,0.35986968,0.20377522
-4.19909955,1.40024822,0.00004312,0.16551660,0.17905404,0.58725054,0.01249004,0.42973418,0.36984190,0.21309563
-4.19309655,1.44585477,0.00004370,0.17240055,0.19257753,0.60549521,0.01233396,0.44435221,0.37987925,0.22260635
-4.18709355,1.49305397,0.00004508,0.17948054,0.20726543,0.62446571,0.01220700,0.45978629,0.38996195,0.23227285
-4.18109055,1.54161829,0.00004732,0.18672688,0.22306121,0.64404240,0.01211052,0.47597029,0.40005111,0.24205044
-4.17508754,1.59123422,0.00005051,0.19410043,0.23988010,0.66406875,0.01204471,0.49280497,0.41008748,0.25188404
-4.16908454,1.64150614,0.00005471,0.20155282,0.25760959,0.68435461,0.01200867,0.51015906,0.41999120,0.26170837
-4.16308154,1.69196316,0.00005999,0.20902703,0.27611076,0.70468063,0.01200047,0.52787135,0.42966237,0.27144847
-4.15707854,1.74206865,0.00006638,0.21645826,0.29522034,0.72480370,0.01201731,0.54575388,0.43898275,0.28102062
-4.15107554,1.79123216,0.00007391,0.22377509,0.31475343,0.74446309,0.01205562,0.56359585,0.44781841,0.29033367
-4.14507254,1.83882324,0.00008262,0.23090086,0.33450683,0.76338718,0.01211124,0.58116844,0.45602325,0.29929065
-4.13906953,1.88418661,0.00009248,0.23775529,0.35426291,0.78130033,0.01217954,0.59823006,0.46344331,0.30779067
-4.13306653,1.92665800,0.00010349,0.24425618,0.37379370,0.79792973,0.01225559,0.61453205,0.46992160,0.31573098
-4.12706353,1.96558024,0.00011558,0.25032113,0.39286532,0.81301194,0.01233433,0.62982445,0.47530333,0.32300922
-4.12106053,2.00031868,0.00012870,0.25586928,0.41124240,0.82629887,0.01241065,0.64386178,0.47944121,0.32952562
-4.11505753,2.03027571,0.00014274,0.26082297,0.42869248,0.83756294,0.01247958,0.65640861,0.48220056,0.33518520
-4.10905453,2.05490368,0.00015757,0.26510923,0.44499022,0.84660145,0.01253635,0.66724456,0.48346409,0.33989989
-4.10305153,2.07371601,0.00017304,0.26866114,0.45992134,0.85323993,0.01257649,0.67616894,0.48313602,0.34359038
-4.09704852,2.08629625,0.00018896,0.27141897,0.47328624,0.85733455,0.01259593,0.68300458,0.48114541,0.34618778
-4.09104552,2.09230499,0.00020514,0.27333109,0.48490321,0.85877359,0.01259103,0.68760104,0.47744852,0.34763504
-4.08504252,2.09148461,0.00022134,0.27435478,0.49461123,0.85747807,0.01255862,0.68983707,0.47203030,0.34788805
-4.07903952,2.08366224,0.00023731,0.27445669,0.50227238,0.85340179,0.01249606,0.68962233,0.46490466,0.34691650
-4.07303652,2.06875082,0.00025280,0.27361334,0.50777385,0.84653077,0.01240123,0.68689845,0.45611397,0.34470437
-4.06703352,2.04674897,0.00026755,0.27181129,0.51102960,0.83688240,0.01227254,0.68163958,0.44572744,0.34125028
-4.06103052,2.01773954,0.00028129,0.26904740,0.51198159,0.82450440,0.01210896,0.67385224,0.43383895,0.33656755
-4.05502751,1.98188753,0.00029377,0.26532880,0.51060080,0.80947381,0.01191000,0.66357493,0.42056408,0.33068404
-4.04902451,1.93943729,0.00030476,0.26067298,0.50688782,0.79189596,0.01167571,0.65087725,0.40603684,0.32364183
-4.04302151,1.89070944,0.00031406,0.25510771,0.50087321,0.77190368,0.01140668,0.63585872,0.39040605,0.31549675
-4.03701851,1.83609747,0.00032150,0.24867088,0.49261746,0.74965663,0.01110405,0.61864739,0.37383165,0.30631772
-4.03101551,1.77606403,0.00032694,0.24141031,0.48221058,0.72534070,0.01076946,0.59939817,0.35648111,0.29618603
-4.02501251,1.71113693,0.00033031,0.23338344,0.46977133,0.69916755,0.01040508,0.57829086,0.33852598,0.28519438
-4.01900950,1.64190479,0.00033157,0.22465681,0.45544594,0.67137404,0.01001359,0.55552808,0.32013875,0.27344587
-4.01300650,1.56901200,0.00033077,0.21530549,0.43940641,0.64222151,0.00959813,0.53133274,0.30149002,0.26105283
-4.00700350,1.49315308,0.00032799,0.20541220,0.42184822,0.61199480,0.00916232,0.50594540,0.28274616,0.24813550
-4.00100050,1.41506619,0.00032339,0.19506632,0.40298760,0.58100083,0.00871014,0.47962123,0.26406724,0.23482056
-3.99499750,1.33552571,0.00031717,0.18436266,0.38305825,0.54956671,0.00824599,0.45262676,0.24560546,0.22123962
-3.98899450,1.25533390,0.00030961,0.17339999,0.36230762,0.51803731,0.00777455,0.42523629,0.22750384,0.20752752
-3.98299150,1.17531171,0.00030103,0.16227948,0.34099280,0.48677223,0.00730075,0.39772822,0.20989533,0.19382059
-3.97698849,1.09628880,0.00029180,0.15110293,0.31937613,0.45614225,0.00682967,0.37038112,0.19290210,0.18025492
-3.97098549,1.01909297,0.00028235,0.13997097,0.29772063,0.42652518,0.00636652,0.34346981,0.17663510,0.16696455
-3.96498249,0.94453926,0.00027311,0.12898121,0.27628541,0.39830132,0.00591646,0.31726146,0.16119385,0.15407982
-3.95897949,0.87341898,0.00026456,0.11822649,0.25532112,0.37184848,0.00548462,0.29201186,0.14666626,0.14172570
-3.95297649,0.80648883,0.00025721,0.10779317,0.23506575,0.34753675,0.00507594,0.26796194,0.13312871,0.13002040
-3.94697349,0.74446058,0.00025156,0.09775969,0.21574066,0.32572306,0.00469509,0.24533462,0.12064605,0.11907402
-3.94097049,0.68799123,0.00024812,0.08819530,0.19754716,0.30674563,0.00434644,0.22433205,0.10927185,0.10898752
-3.93496748,0.63767408,0.00024738,0.07915912,0.18066361,0.29091835,0.00403393,0.20513339,0.09904849,0.09985182
-3.92896448,0.59403068,0.00024984,0.07069947,0.16524310,0.27852524,0.00376105,0.18789300,0.09000745,0.09174716
-3.92296148,0.55750363,0.00025595,0.06285358,0.15141174,0.26981492,0.00353073,0.17273911,0.08216948,0.08474262
-3.91695848,0.52845042,0.00026612,0.05564758,0.13926755,0.26499522,0.00334533,0.15977305,0.07554482,0.07889583
-3.91095548,0.50713806,0.00028073,0.04909679,0.12887998,0.26422790,0.00320659,0.14906870,0.07013343,0.07425278
-3.90495248,0.49373850,0.00030009,0.04320631,0.12028982,0.26762363,0.00311557,0.14067243,0.06592507,0.07084767
-3.89894947,0.48832483,0.00032444,0.03797179,0.11350965,0.27523721,0.00307264,0.13460318,0.06289947,0.06870287
-3.89294647,0.49086809,0.00035394,0.03338039,0.10852465,0.28706317,0.00307746,0.13085280,0.06102635,0.06782880
-3.88694347,0.50123478,0.00038866,0.02941184,0.10529373,0.30303191,0.00312897,0.12938642,0.06026552,0.06822371
-3.88094047,0.51918509,0.00042858,0.02603962,0.10375082,0.32300644,0.00322535,0.13014296,0.06056679,0.06987348
-3.87493747,0.54437196,0.00047355,0.02323203,0.10380649,0.34678009,0.00336408,0.13303560,0.06187005,0.07275120
-3.86893447,0.57634118,0.00052332,0.02095330,0.10534966,0.37407524,0.00354191,0.13795239,0.06410529,0.07681680
-3.86293147,0.61453274,0.00057751,0.01916464,0.10824949,0.40454342,0.00375490,0.14475682,0.06719266,0.08201648
-3.85692846,0.65828385,0.00063561,0.01782510,0.11235742,0.43776691,0.00399845,0.15328858,0.07104274,0.08828226
-3.85092546,0.70683367,0.00069700,0.01689240,0.11750939,0.47326216,0.00426738,0.16336447,0.07555690,0.09553148
-3.84492246,0.75933036,0.00076094,0.01632360,0.12352826,0.51048513,0.00455596,0.17477961,0.08062788,0.10366654
-3.83891946,0.81484046,0.00082657,0.01607560,0.13022644,0.54883858,0.00485803,0.18730905,0.08614066,0.11257480
-3.83291646,0.87236091,0.00089293,0.01610563,0.13740872,0.58768149,0.00516710,0.20070974,0.09197355,0.12212878
-3.82691346,0.93083366,0.00095900,0.01637157,0.14487538,0.62634037,0.00547643,0.21472318,0.09799967,0.13218685
-3.82091046,0.98916291,0.00102368,0.01683223,0.15242546,0.66412242,0.00577922,0.22907854,0.10408869,0.14259429
-3.81490745,1.04623473,0.00108586,0.01744755,0.15986029,0.70033006,0.00606869,0.24349646,0.11010883,0.15318493
-3.80890445,1.10093861,0.00114439,0.01817885,0.16698705,0.73427670,0.00633831,0.25769338,0.11592921,0.16378337
-3.80290145,1.15219049,0.00119817,0.01898898,0.17362248,0.76530302,0.00658188,0.27138649,0.12142231,0.17420767
-3.79689845,1.19895663,0.00124614,0.01984252,0.17959649,0.79279333,0.00679372,0.28429905,0.12646661,0.18427266
-3.79089545,1.24027739,0.00128735,0.02070604,0.18475559,0.81619141,0.00696881,0.29616600,0.13094928,0.19379362
-3.78489245,1.27529034,0.00132094,0.02154831,0.18896615,0.83501523,0.00710292,0.30673973,0.13476871,0.20259036
-3.77888944,1.30325150,0.00134620,0.02234055,0.19211710,0.84886980,0.00719269,0.31579576,0.13783702,0.21049148
-3.77288644,1.32355409,0.00136258,0.02305676,0.19412229,0.85745792,0.00723577,0.32313805,0.14008213,0.21733872
-3.76688344,1.33574389,0.00136971,0.02367396,0.19492209,0.86058796,0.00723084,0.32860389,0.14144959,0.22299117
-3.76088044,1.33953051,0.00136742,0.02417250,0.19448433,0.85817873,0.00717762,0.33206797,0.14190381,0.22732922
-3.75487744,1.33479406,0.00135574,0.02453627,0.19280459,0.85026085,0.00707691,0.33344553,0.14142892,0.23025799
-3.74887444,1.32158689,0.00133490,0.02475289,0.18990550,0.83697480,0.00693051,0.33269443,0.14002888,0.23171014
-3.74287144,1.30013022,0.00130529,0.02481391,0.18583549,0.81856556,0.00674116,0.32981600,0.13772708,0.23164795
-3.73686843,1.27080572,0.00126750,0.02471480,0.18066667,0.79537419,0.00651245,0.32485460,0.13456538,0.23006444
-3.73086543,1.23414247,0.00122229,0.02445492,0.17449213,0.76782652,0.00624866,0.31789593,0.13060252,0.22698355
-3.72486243,1.19079966,0.00117051,0.02403745,0.16742266,0.73641964,0.00595466,0.30906407,0.12591209,0.22245937
-3.71885943,1.14154581,0.00111315,0.02346910,0.15958309,0.70170659,0.00563572,0.29851742,0.12058009,0.21657438
-3.71285643,1.08723532,0.00105124,0.02275985,0.15110836,0.66427989,0.00529738,0.28644367,0.11470215,0.20943677
-3.70685343,1.02878327,0.00098587,0.02192249,0.14213945,0.62475465,0.00494523,0.27305396,0.10838058,0.20117703
-3.70085043,0.96713946,0.00091813,0.02097220,0.13281934,0.58375185,0.00458483,0.25857660,0.10172141,0.19194382
-3.69484742,0.90326267,0.00084908,0.01992598,0.12328920,0.54188232,0.00422151,0.24325041,0.09483134,0.18189946
-3.68884442,0.83809612,0.00077976,0.01880212,0.11368483,0.49973218,0.00386027,0.22731809,0.08781499,0.17121505
-3.68284142,0.77254484,0.00071110,0.01761962,0.10413358,0.45784990,0.00350566,0.21101980,0.08077232,0.16006560
-3.67683842,0.70745584,0.00064397,0.01639764,0.09475173,0.41673563,0.00316170,0.19458724,0.07379642,0.14862521
-3.67083542,0.64360147,0.00057912,0.01515492,0.08564247,0.37683281,0.00283183,0.17823825,0.06697168,0.13706258
-3.66483242,0.58166643,0.00051717,0.01390936,0.07689441,0.33852232,0.00251888,0.16217240,0.06037246,0.12553699
-3.65882941,0.52223861,0.00045864,0.01267757,0.06858079,0.30211907,0.00222504,0.14656737,0.05406213,0.11419484
-3.65282641,0.46580382,0.00040392,0.01147453,0.06075916,0.26787100,0.00195189,0.13157635,0.04809263,0.10316693
-3.64682341,0.41274416,0.00035329,0.01031333,0.05347163,0.23596031,0.00170043,0.11732650,0.04250447,0.09256638
-3.64082041,0.36333986,0.00030691,0.00920497,0.04674557,0.20650652,0.00147111,0.10391828,0.03732704,0.08248742
-3.63481741,0.31777404,0.00026484,0.00815834,0.04059469,0.17957125,0.00126390,0.09142582,0.03257942,0.07300486
-3.62881441,0.27614012,0.00022707,0.00718013,0.03502041,0.15516416,0.00107835,0.07989795,0.02827126,0.06417426
-3.62281141,0.23845109,0.00019348,0.00627495,0.03001349,0.13324988,0.00091365,0.06936004,0.02440407,0.05603272
-3.61680840,0.20465022,0.00016394,0.00544543,0.02555566,0.11375537,0.00076874,0.05981629,0.02097254,0.04860019
-3.61080540,0.17462263,0.00013822,0.00469240,0.02162148,0.09657761,0.00064232,0.05125243,0.01796595,0.04188122
-3.60480240,0.14820723,0.00011611,0.00401509,0.01818000,0.08159108,0.00053297,0.04363868,0.01536968,0.03586694
-3.59879940,0.12520839,0.00009735,0.00341140,0.01519643,0.06865497,0.00043918,0.03693277,0.01316656,0.03053728
-3.59279640,0.10540721,0.00008168,0.00287810,0.01263368,0.05761982,0.00035941,0.03108300,0.01133821,0.02586328
-3.58679340,0.08857177,0.00006885,0.00241111,0.01045371,0.04833343,0.00029213,0.02603103,0.00986628,0.02180928
-3.58079040,0.07446642,0.00005861,0.00200573,0.00861866,0.04064597,0.00023586,0.02171463,0.00873346,0.01833517
-3.57478739,0.06285963,0.00005075,0.00165684,0.00709186,0.03441423,0.00018921,0.01806998,0.00792439,0.01539827
