energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
2.86043022,0.23079895,0.00240785,0.00036526,0.05427070,0.01671813,0.05459374,0.00400157,0.01248576,0.03685119
2.86643322,0.22610319,0.00235355,0.00047376,0.05383566,0.01631933,0.05357452,0.00394942,0.01228987,0.03644900
2.87243622,0.22023489,0.00228560,0.00061181,0.05330110,0.01582002,0.05230185,0.00388518,0.01204575,0.03595238
2.87843922,0.21339076,0.00220577,0.00078560,0.05274756,0.01523147,0.05082697,0.00381372,0.01176704,0.03541045
2.88444222,0.20579758,0.00211612,0.00100231,0.05226785,0.01456664,0.04920892,0.00374070,0.01146944,0.03487992
2.89044522,0.19770697,0.00201891,0.00127015,0.05196613,0.01383980,0.04751337,0.00367246,0.01117046,0.03442436
2.89644822,0.18938957,0.00191657,0.00159837,0.05195657,0.01306613,0.04581124,0.00361592,0.01088913,0.03411332
2.90245123,0.18112880,0.00181160,0.00199720,0.05236183,0.01226122,0.04417722,0.00357851,0.01064563,0.03402125
2.90845423,0.17321449,0.00170654,0.00247778,0.05331113,0.01144072,0.04268819,0.00356798,0.01046096,0.03422630
2.91445723,0.16593634,0.00160390,0.00305203,0.05493804,0.01061984,0.04142160,0.00359229,0.01035644,0.03480890
2.92046023,0.15957749,0.00150607,0.00373243,0.05737787,0.00981306,0.04045381,0.00365944,0.01035335,0.03585014
2.92646323,0.15440828,0.00141531,0.00453177,0.06076474,0.00903375,0.03985837,0.00377728,0.01047244,0.03743004
2.93246623,0.15068021,0.00133369,0.00546283,0.06522830,0.00829394,0.03970439,0.00395335,0.01073342,0.03962559
2.93846923,0.14862028,0.00126302,0.00653789,0.07089008,0.00760405,0.04005487,0.00419464,0.01115446,0.04250864
2.94447224,0.14842562,0.00120486,0.00776834,0.07785954,0.00697284,0.04096503,0.00450742,0.01175172,0.04614363
2.95047524,0.15025852,0.00116046,0.00916409,0.08622989,0.00640721,0.04248076,0.00489698,0.01253873,0.05058523
2.95647824,0.15424189,0.00113075,0.01073298,0.09607367,0.00591222,0.04463709,0.00536740,0.01352593,0.05587586
2.96248124,0.16045521,0.00111633,0.01248019,0.10743840,0.00549110,0.04745674,0.00592138,0.01472011,0.06204329
2.96848424,0.16893099,0.00111746,0.01440763,0.12034221,0.00514527,0.05094885,0.00655993,0.01612394,0.06909818
2.97448724,0.17965191,0.00113405,0.01651329,0.13476985,0.00487448,0.05510779,0.00728227,0.01773552,0.07703192
2.98049025,0.19254872,0.00116566,0.01879077,0.15066916,0.00467685,0.05991229,0.00808556,0.01954799,0.08581470
2.98649325,0.20749902,0.00121151,0.02122881,0.16794820,0.00454908,0.06532480,0.00896485,0.02154926,0.09539399
2.99249625,0.22432719,0.00127053,0.02381094,0.18647343,0.00448656,0.07129121,0.00991294,0.02372184,0.10569355
2.99849925,0.24280543,0.00134130,0.02651536,0.20606899,0.00448355,0.07774096,0.01092037,0.02604280,0.11661308
3.00450225,0.26265625,0.00142215,0.02931490,0.22651727,0.00453334,0.08458769,0.01197546,0.02848394,0.12802869
3.01050525,0.28355644,0.00151116,0.03217727,0.24756110,0.00462845,0.09173025,0.01306445,0.03101208,0.13979410
3.01650825,0.30514253,0.00160621,0.03506550,0.26890747,0.00476083,0.09905443,0.01417168,0.03358956,0.15174282
3.02251126,0.32701787,0.00170500,0.03793855,0.29023278,0.00492199,0.10643505,0.01527992,0.03617499,0.16369117
3.02851426,0.34876113,0.00180512,0.04075224,0.31118978,0.00510323,0.11373870,0.01637067,0.03872407,0.17544219
3.03451726,0.36993612,0.00190410,0.04346024,0.33141581,0.00529585,0.12082687,0.01742466,0.04119068,0.18679033
3.04052026,0.39010277,0.00199950,0.04601536,0.35054218,0.00549127,0.12755947,0.01842232,0.04352804,0.19752676
3.04652326,0.40882870,0.00208891,0.04837083,0.36820451,0.00568129,0.13379867,0.01934430,0.04569002,0.20744515
3.05252626,0.42570130,0.00217006,0.05048174,0.38405341,0.00585820,0.13941278,0.02017210,0.04763245,0.21634775
3.05852926,0.44033964,0.00224088,0.05230643,0.39776524,0.00601497,0.14428028,0.02088858,0.04931447,0.22405145
3.06453227,0.45240575,0.00229955,0.05380790,0.40905247,0.00614541,0.14829352,0.02147850,0.05069982,0.23039356
3.07053527,0.46161498,0.00234453,0.05495501,0.41767309,0.00624425,0.15136221,0.02192905,0.05175799,0.23523716
3.07653827,0.46774475,0.00237466,0.05572356,0.42343873,0.00630729,0.15341640,0.02223025,0.05246524,0.23847561
3.08254127,0.47064139,0.00238918,0.05609719,0.42622103,0.00633144,0.15440885,0.02237530,0.05280536,0.24003620
3.08854427,0.47022479,0.00238771,0.05606790,0.42595603,0.00631478,0.15431675,0.02236080,0.05277027,0.23988256
3.09454727,0.46649061,0.00237036,0.05563638,0.42264632,0.00625655,0.15314258,0.02218685,0.05236024,0.23801587
3.10055028,0.45950986,0.00233766,0.05481199,0.41636076,0.00615716,0.15091427,0.02185706,0.05158389,0.23447472
3.10655328,0.44942607,0.00229061,0.05361245,0.40723205,0.00601808,0.14768451,0.02137842,0.05045790,0.22933367
3.11255628,0.43645003,0.00223062,0.05206316,0.39545190,0.00584182,0.14352939,0.02076103,0.04900643,0.22270061
3.11855928,0.42085248,0.00215956,0.05019643,0.38126443,0.00563177,0.13854637,0.02001777,0.04726032,0.21471295
3.12456228,0.40295505,0.00207971,0.04805032,0.36495783,0.00539209,0.13285174,0.01916386,0.04525611,0.20553297
3.13056528,0.38311997,0.00199370,0.04566740,0.34685488,0.00512758,0.12657782,0.01821636,0.04303487,0.19534242
3.13656828,0.36173902,0.00190457,0.04309345,0.32730266,0.00484349,0.11986990,0.01719366,0.04064103,0.18433671
3.14257129,0.33922228,0.00181569,0.04037602,0.30666205,0.00454543,0.11288319,0.01611488,0.03812105,0.17271899
3.14857429,0.31598716,0.00173078,0.03756313,0.28529740,0.00423919,0.10578001,0.01499938,0.03552227,0.16069429
3.15457729,0.29244822,0.00165393,0.03470194,0.26356685,0.00393061,0.09872718,0.01386624,0.03289174,0.14846397
3.16058029,0.26900824,0.00158957,0.03183767,0.24181371,0.00362552,0.09189396,0.01273379,0.03027521,0.13622084
3.16658329,0.24605079,0.00154250,0.02901259,0.22035915,0.00332962,0.08545049,0.01161925,0.02771630,0.12414495
3.17258629,0.22393462,0.00151796,0.02626529,0.19949654,0.00304843,0.07956672,0.01053841,0.02525586,0.11240029
3.17858929,0.20298999,0.00152163,0.02363019,0.17948750,0.00278731,0.07441209,0.00950542,0.02293152,0.10113238
3.18459230,0.18351693,0.00155967,0.02113717,0.16055971,0.00255144,0.07015562,0.00853270,0.02077746,0.09046696
3.19059530,0.16578540,0.00163880,0.01881157,0.14290643,0.00234586,0.06696654,0.00763084,0.01882438,0.08050946
3.19659830,0.15003710,0.00176631,0.01667428,0.12668774,0.00217557,0.06501523,0.00680869,0.01709960,0.07134546
3.20260130,0.13648882,0.00195012,0.01474212,0.11203303,0.00204561,0.06447438,0.00607346,0.01562740,0.06304193
3.20860430,0.12533683,0.00219875,0.01302825,0.09904481,0.00196113,0.06552021,0.00543086,0.01442936,0.05564897
3.21460730,0.11676207,0.00252135,0.01154279,0.08780328,0.00192761,0.06833345,0.00488536,0.01352480,0.04920222
3.22061031,0.11093572,0.00292765,0.01029347,0.07837152,0.00195087,0.07310005,0.00444037,0.01293130,0.04372537
3.22661331,0.10802469,0.00342786,0.00928628,0.07080091,0.00203731,0.08001129,0.00409850,0.01266507,0.03923301
3.23261631,0.10819668,0.00403258,0.00852620,0.06513645,0.00219392,0.08926321,0.00386179,0.01274142,0.03573328
3.23861931,0.11162451,0.00475262,0.00801772,0.06142168,0.00242844,0.10105519,0.00373194,0.01317495,0.03323049
3.24462231,0.11848914,0.00559878,0.00776543,0.05970298,0.00274940,0.11558756,0.00371045,0.01397975,0.03172731
3.25062531,0.12898136,0.00658158,0.00777438,0.06003290,0.00316613,0.13305818,0.00379878,0.01516939,0.03122666
3.25662831,0.14330175,0.00771094,0.00805035,0.06247239,0.00368873,0.15365795,0.00399843,0.01675670,0.03173302
3.26263132,0.16165874,0.00899582,0.00859995,0.06709176,0.00432804,0.17756536,0.00431097,0.01875349,0.03325317
3.26863432,0.18426469,0.01044385,0.00943051,0.07397025,0.00509540,0.20494007,0.00473800,0.02116995,0.03579636
3.27463732,0.21133006,0.01206084,0.01054981,0.08319412,0.00600255,0.23591572,0.00528108,0.02401404,0.03937388
3.28064032,0.24305549,0.01385041,0.01196571,0.09485333,0.00706124,0.27059216,0.00594158,0.02729066,0.04399795
3.28664332,0.27962214,0.01581352,0.01368547,0.10903681,0.00828295,0.30902733,0.00672049,0.03100073,0.04968019
3.29264632,0.32118052,0.01794807,0.01571508,0.12582654,0.00967846,0.35122914,0.00761819,0.03514030,0.05642945
3.29864932,0.36783794,0.02024850,0.01805839,0.14529049,0.01125732,0.39714750,0.00863421,0.03969949,0.06424938
3.30465233,0.41964518,0.02270553,0.02071620,0.16747481,0.01302738,0.44666710,0.00976693,0.04466164,0.07313561
3.31065533,0.47658292,0.02530587,0.02368532,0.19239556,0.01499415,0.49960105,0.01101330,0.05000242,0.08307286
3.31665833,0.53854821,0.02803211,0.02695763,0.22003026,0.01716027,0.55568594,0.01236859,0.05568921,0.09403195
3.32266133,0.60534201,0.03086272,0.03051921,0.25030982,0.01952488,0.61457841,0.01382612,0.06168055,0.10596703
3.32866433,0.67665816,0.03377211,0.03434963,0.28311116,0.02208307,0.67585390,0.01537705,0.06792597,0.11881305
3.33466733,0.75207468,0.03673092,0.03842137,0.31825111,0.02482540,0.73900744,0.01701027,0.07436602,0.13248376
3.34067034,0.83104793,0.03970639,0.04269946,0.35548193,0.02773748,0.80345702,0.01871224,0.08093266,0.14687028
3.34667334,0.91291043,0.04266288,0.04714143,0.39448888,0.03079968,0.86854948,0.02046709,0.08754997,0.16184043
3.35267634,0.99687270,0.04556252,0.05169752,0.43489032,0.03398700,0.93356911,0.02225660,0.09413526,0.17723897
3.35867934,1.08202974,0.04836604,0.05631122,0.47624045,0.03726908,0.99774881,0.02406051,0.10060044,0.19288876
3.36468234,1.16737229,0.05103359,0.06092011,0.51803494,0.04061048,1.06028381,0.02585669,0.10685378,0.20859296
3.37068534,1.25180293,0.05352572,0.06545706,0.55971953,0.04397110,1.12034756,0.02762164,0.11280186,0.22413817
3.37668834,1.33415702,0.05580442,0.06985172,0.60070144,0.04730683,1.17710964,0.02933089,0.11835184,0.23929861
3.38269135,1.41322792,0.05783408,0.07403217,0.64036333,0.05057045,1.22975508,0.03095963,0.12341380,0.25384112
3.38869435,1.48779603,0.05958254,0.07792693,0.67807952,0.05371265,1.27750472,0.03248329,0.12790317,0.26753091
3.39469735,1.55666065,0.06102201,0.08146689,0.71323380,0.05668329,1.31963586,0.03387825,0.13174319,0.28013777
3.40070035,1.61867380,0.06212991,0.08458749,0.74523836,0.05943275,1.35550265,0.03512255,0.13486722,0.29144273
3.40670335,1.67277457,0.06288963,0.08723069,0.77355286,0.06191337,1.38455547,0.03619655,0.13722089,0.30124462
3.41270635,1.71802287,0.06329110,0.08934695,0.79770314,0.06408090,1.40635855,0.03708361,0.13876392,0.30936652
3.41870935,1.75363104,0.06333113,0.09089690,0.81729852,0.06589594,1.42060524,0.03777072,0.13947173,0.31566168
3.42471236,1.77899205,0.06301367,0.09185278,0.83204704,0.06732528,1.42713013,0.03824894,0.13933646,0.32001869
3.43071536,1.79370301,0.06234976,0.09219952,0.84176789,0.06834311,1.42591767,0.03851388,0.13836770,0.32236569
3.43671836,1.79758282,0.06135729,0.09193543,0.84640049,0.06893194,1.41710655,0.03856587,0.13659260,0.32267332
3.44272136,1.79068311,0.06006059,0.09107246,0.84600962,0.06908335,1.40098985,0.03841016,0.13405561,0.32095647
3.44872436,1.77329184,0.05848979,0.08963602,0.84078649,0.06879842,1.37801052,0.03805678,0.13081763,0.31727444
3.45472736,1.74592934,0.05668002,0.08766435,0.83104549,0.06808783,1.34875247,0.03752038,0.12695482,0.31172978
3.46073037,1.70933664,0.05467046,0.08520754,0.81721683,0.06697163,1.31392723,0.03681986,0.12255688,0.30446568
3.46673337,1.66445666,0.05250329,0.08232615,0.79983525,0.06547869,1.27435674,0.03597778,0.11772504,0.29566196
3.47273637,1.61240886,0.05022254,0.07908954,0.77952521,0.06364589,1.23095271,0.03501980,0.11256982,0.28553007
3.47873937,1.55445822,0.04787295,0.07557393,0.75698324,0.06151697,1.18469328,0.03397388,0.10720844,0.27430694
3.48474237,1.49197992,0.04549878,0.07186042,0.73295802,0.05914123,1.13659768,0.03286943,0.10176225,0.26224825
3.49074537,1.42642087,0.04314275,0.06803277,0.70822892,0.05657201,1.08769987,0.03173649,0.09635397,0.24962120
3.49674837,1.35925965,0.04084493,0.06417527,0.68358388,0.05386513,1.03902188,0.03060483,0.09110502,0.23669705
3.50275138,1.29196624,0.03864191,0.06037065,0.65979722,0.05107722,0.99154793,0.02950304,0.08613285,0.22374376
3.50875438,1.22596291,0.03656595,0.05669808,0.63760828,0.04826409,0.94619992,0.02845781,0.08154849,0.21101899
3.51475738,1.16258758,0.03464442,0.05323138,0.61770135,0.04547924,0.90381523,0.02749310,0.07745416,0.19876357
3.52076038,1.10306067,0.03289933,0.05003740,0.60068758,0.04277244,0.86512734,0.02662961,0.07394113,0.18719573
3.52676338,1.04845648,0.03134702,0.04717466,0.58708925,0.04018852,0.83074987,0.02588418,0.07108781,0.17650620
3.53276638,0.99967964,0.02999816,0.04469221,0.57732674,0.03776635,0.80116421,0.02526948,0.06895806,0.16685427
3.53876938,0.95744707,0.02885775,0.04262880,0.57170845,0.03553806,0.77671122,0.02479375,0.06759984,0.15836492
3.54477239,0.92227584,0.02792534,0.04101226,0.57042385,0.03352856,0.75758681,0.02446071,0.06704404,0.15112696
3.55077539,0.89447684,0.02719545,0.03985918,0.57353960,0.03175522,0.74384154,0.02426961,0.06730368,0.14519225
3.55677839,0.87415408,0.02665798,0.03917482,0.58099883,0.03022788,0.73538393,0.02421540,0.06837346,0.14057594
3.56278139,0.86120956,0.02629884,0.03895330,0.59262355,0.02894901,0.73198734,0.02428899,0.07022955,0.13725765
3.56878439,0.85535308,0.02610050,0.03917796,0.60811990,0.02791411,0.73330001,0.02447770,0.07282988,0.13518349
3.57478739,0.85611679,0.02604275,0.03982204,0.62708631,0.02711233,0.73885799,0.02476571,0.07611473,0.13426893
3.58079040,0.86287371,0.02610335,0.04084949,0.64902429,0.02652714,0.74810045,0.02513461,0.08000776,0.13440227
3.58679340,0.87485999,0.02625875,0.04221610,0.67335160,0.02613723,0.76038710,0.02556401,0.08441747,0.13544873
3.59279640,0.89120003,0.02648480,0.04387071,0.69941768,0.02591740,0.77501714,0.02603220,0.08923910,0.13725502
3.59879940,0.91093411,0.02675739,0.04575671,0.72652104,0.02583958,0.79124946,0.02651677,0.09435695,0.13965420
3.60480240,0.93304779,0.02705313,0.04781366,0.75392814,0.02587386,0.80832357,0.02699531,0.09964707,0.14247082
3.61080540,0.95650250,0.02734989,0.04997904,0.78089356,0.02598948,0.82548084,0.02744605,0.10498038,0.14552618
3.61680840,0.98026653,0.02762741,0.05219018,0.80668091,0.02615586,0.84198568,0.02784847,0.11022598,0.14864354
3.62281141,1.00334587,0.02786771,0.05438618,0.83058397,0.02634353,0.85714602,0.02818393,0.11525474,0.15165319
3.62881441,1.02481399,0.02805558,0.05650984,0.85194750,0.02652506,0.87033288,0.02843612,0.11994295,0.15439732
3.63481741,1.04383986,0.02817889,0.05850967,0.87018708,0.02667577,0.88099828,0.02859160,0.12417593,0.15673443
3.64082041,1.05971336,0.02822891,0.06034163,0.88480736,0.02677452,0.88869120,0.02864015,0.12785152,0.15854323
3.64682341,1.07186739,0.02820049,0.06197082,0.89541811,0.02680420,0.89307104,0.02857510,0.13088325,0.15972592
3.65282641,1.07989576,0.02809222,0.06337287,0.90174727,0.02675220,0.89391808,0.02839348,0.13320308,0.16021078
3.65882941,1.08356642,0.02790646,0.06453506,0.90365068,0.02661067,0.89114070,0.02809618,0.13476358,0.15995383
3.66483242,1.08282923,0.02764926,0.06545707,0.90111784,0.02637671,0.88477882,0.02768793,0.13553945,0.15893974
3.67083542,1.07781798,0.02733024,0.06615125,0.89427337,0.02605229,0.87500349,0.02717714,0.13552836,0.15718174
3.67683842,1.06884638,0.02696231,0.06664258,0.88337407,0.02564412,0.86211236,0.02657574,0.13475088,0.15472068
3.68284142,1.05639792,0.02656133,0.06696800,0.86880138,0.02516334,0.84652115,0.02589881,0.13324967,0.15162314
3.68884442,1.04110977,0.02614563,0.06717540,0.85104953,0.02462501,0.82875110,0.02516415,0.13108791,0.14797877
3.69484742,1.02375111,0.02573545,0.06732205,0.83070959,0.02404761,0.80941274,0.02439178,0.12834690,0.14389683
3.70085043,1.00519646,0.02535231,0.06747264,0.80845001,0.02345228,0.78918645,0.02360332,0.12512308,0.13950222
3.70685343,0.98639478,0.02501827,0.06769700,0.78499416,0.02286206,0.76880020,0.02282133,0.12152448,0.13493088
3.71285643,0.96833530,0.02475515,0.06806739,0.76109576,0.02230106,0.74900523,0.02206863,0.11766678,0.13032500
3.71885943,0.95201127,0.02458376,0.06865570,0.73751312,0.02179357,0.73055041,0.02136758,0.11366913,0.12582795
3.72486243,0.93838274,0.02452300,0.06953044,0.71498287,0.02136315,0.71415613,0.02073932,0.10964990,0.12157930
3.73086543,0.92833974,0.02458914,0.07075377,0.69419447,0.02103175,0.70048850,0.02020311,0.10572253,0.11770996
3.73686843,0.92266717,0.02479501,0.07237859,0.67576622,0.02081888,0.69013488,0.01977567,0.10199164,0.11433771
3.74287144,0.92201258,0.02514939,0.07444588,0.66022367,0.02074080,0.68358149,0.01947058,0.09854950,0.11156311
3.74887444,0.92685825,0.02565639,0.07698233,0.64798136,0.02080991,0.68119409,0.01929778,0.09547309,0.10946612
3.75487744,0.93749841,0.02631507,0.07999842,0.63932841,0.02103410,0.68320223,0.01926320,0.09282175,0.10810338
3.76088044,0.95402278,0.02711919,0.08348704,0.63441859,0.02141641,0.68968794,0.01936845,0.09063561,0.10750626
3.76688344,0.97630696,0.02805712,0.08742265,0.63326517,0.02195471,0.70057925,0.01961071,0.08893464,0.10767982
3.77288644,1.00401030,0.02911199,0.09176119,0.63574077,0.02264162,0.71564886,0.01998270,0.08771865,0.10860260
3.77888944,1.03658141,0.03026198,0.09644055,0.64158220,0.02346454,0.73451817,0.02047288,0.08696787,0.11022733
3.78489245,1.07327136,0.03148087,0.10138186,0.65040014,0.02440599,0.75666671,0.02106565,0.08664433,0.11248244
3.79089545,1.11315414,0.03273874,0.10649136,0.66169317,0.02544392,0.78144655,0.02174187,0.08669391,0.11527444
3.79689845,1.15515384,0.03400281,0.11166294,0.67486579,0.02655239,0.80810147,0.02247933,0.08704879,0.11849099
3.80290145,1.19807764,0.03523850,0.11678120,0.68924957,0.02770222,0.83579020,0.02325346,0.08763047,0.12200459
3.80890445,1.24065348,0.03641046,0.12172495,0.70412681,0.02886192,0.86361296,0.02403806,0.08835303,0.12567675
3.81490745,1.28157104,0.03748379,0.12637102,0.71875565,0.02999856,0.89064031,0.02480609,0.08912653,0.12936259
3.82091046,1.31952450,0.03842516,0.13059823,0.73239574,0.03107887,0.91594335,0.02553056,0.08986049,0.13291553
3.82691346,1.35325553,0.03920396,0.13429137,0.74433355,0.03207021,0.93862413,0.02618532,0.09046725,0.13619207
3.83291646,1.38159469,0.03979337,0.13734502,0.75390623,0.03294166,0.95784501,0.02674595,0.09086509,0.13905645
3.83891946,1.40349982,0.04017126,0.13966707,0.76052326,0.03366495,0.97285605,0.02719045,0.09098100,0.14138498
3.84492246,1.41808979,0.04032095,0.14118177,0.76368506,0.03421538,0.98301915,0.02750000,0.09075306,0.14306989
3.85092546,1.42467230,0.04023179,0.14183220,0.76299781,0.03457260,0.98782819,0.02765944,0.09013225,0.14402265
3.85692846,1.42276472,0.03989954,0.14158207,0.75818412,0.03472120,0.98692433,0.02765780,0.08908373,0.14417656
3.86293147,1.41210721,0.03932644,0.14041675,0.74908919,0.03465117,0.98010599,0.02748850,0.08758756,0.14348852
3.86893447,1.39266773,0.03852118,0.13834349,0.73568237,0.03435812,0.96733310,0.02714953,0.08563878,0.14194001
3.87493747,1.36463889,0.03749855,0.13539095,0.71805419,0.03384334,0.94872574,0.02664341,0.08324700,0.13953726
3.88094047,1.32842705,0.03627891,0.13160785,0.69640923,0.03311367,0.92455726,0.02597703,0.08043543,0.13631049
3.88694347,1.28463433,0.03488755,0.12706105,0.67105527,0.03218110,0.89524234,0.02516130,0.07723954,0.13231252
3.89294647,1.23403448,0.03335383,0.12183305,0.64238928,0.03106231,0.86132071,0.02421073,0.07370528,0.12761664
3.89894947,1.17754395,0.03171027,0.11601898,0.61088117,0.02977800,0.82343730,0.02314294,0.06988713,0.12231399
3.90495248,1.11618958,0.02999152,0.10972342,0.57705590,0.02835211,0.78231979,0.02197798,0.06584598,0.11651050
3.91095548,1.05107426,0.02823343,0.10305694,0.54147492,0.02681104,0.73875466,0.02073777,0.06164694,0.11032361
3.91695848,0.98334234,0.02647196,0.09613271,0.50471777,0.02518273,0.69356262,0.01944538,0.05735718,0.10387890
3.92296148,0.91414596,0.02474229,0.08906327,0.46736443,0.02349582,0.64757453,0.01812448,0.05304396,0.09730677
3.92896448,0.84461383,0.02307794,0.08195753,0.42997937,0.02177883,0.60160872,0.01679867,0.04877284,0.09073933
3.93496748,0.77582336,0.02150995,0.07491817,0.39309755,0.02005937,0.55645032,0.01549104,0.04460611,0.08430756
3.94097049,0.70877714,0.02006625,0.06803947,0.35721293,0.01836354,0.51283340,0.01422369,0.04060160,0.07813893
3.94697349,0.64438420,0.01877111,0.06140564,0.32276975,0.01671531,0.47142610,0.01301737,0.03681173,0.07235541
3.95297649,0.58344638,0.01764471,0.05508973,0.29015656,0.01513616,0.43281919,0.01189130,0.03328290,0.06707199
3.95897949,0.52664981,0.01670285,0.04915297,0.25970298,0.01364475,0.39751800,0.01086295,0.03005525,0.06239565
3.96498249,0.47456120,0.01595674,0.04364465,0.23167905,0.01225676,0.36593747,0.00994801,0.02716255,0.05842482
3.97098549,0.42762852,0.01541296,0.03860246,0.20629680,0.01098483,0.33840036,0.00916039,0.02463243,0.05524912
3.97698849,0.38618536,0.01507344,0.03405308,0.18371371,0.00983864,0.31513796,0.00851229,0.02248675,0.05294949
3.98299150,0.35045826,0.01493559,0.03001324,0.16403756,0.00882506,0.29629300,0.00801434,0.02074203,0.05159846
3.98899450,0.32057625,0.01499250,0.02649078,0.14733228,0.00794829,0.28192433,0.00767568,0.01941006,0.05126050
3.99499750,0.29658162,0.01523318,0.02348601,0.13362426,0.00721019,0.27201277,0.00750418,0.01849836,0.05199244
4.00100050,0.27844135,0.01564287,0.02099299,0.12290876,0.00661055,0.26646783,0.00750647,0.01801076,0.05384371
4.00700350,0.26605834,0.01620347,0.01900083,0.11515600,0.00614732,0.26513481,0.00768812,0.01794774,0.05685648
4.01300650,0.25928195,0.01689391,0.01749489,0.11031661,0.00581696,0.26780205,0.00805361,0.01830683,0.06106543
4.01900950,0.25791739,0.01769069,0.01645778,0.10832616,0.00561466,0.27420800,0.00860639,0.01908271,0.06649739
4.02501251,0.26173361,0.01856838,0.01587029,0.10910874,0.00553457,0.28404807,0.00934880,0.02026732,0.07317059
4.03101551,0.27046960,0.01950019,0.01571202,0.11257922,0.00557001,0.29698110,0.01028193,0.02184979,0.08109360
4.03701851,0.28383907,0.02045859,0.01596186,0.11864458,0.00571359,0.31263549,0.01140546,0.02381620,0.09026408
4.04302151,0.30153349,0.02141589,0.01659822,0.12720397,0.00595736,0.33061504,0.01271749,0.02614941,0.10066728
4.04902451,0.32322396,0.02234490,0.01759915,0.13814794,0.00629286,0.35050456,0.01421423,0.02882868,0.11227445
4.05502751,0.34856193,0.02321955,0.01894221,0.15135682,0.00671120,0.37187542,0.01588979,0.03182942,0.12504122
4.06103052,0.37717924,0.02401546,0.02060427,0.16669855,0.00720309,0.39429113,0.01773591,0.03512286,0.13890605
4.06703352,0.40868788,0.02471050,0.02256119,0.18402621,0.00775888,0.41731303,0.01974172,0.03867590,0.15378887
4.07303652,0.44267976,0.02528535,0.02478750,0.20317542,0.00836856,0.44050623,0.02189356,0.04245101,0.16959014
4.07903952,0.47872684,0.02572383,0.02725595,0.22396200,0.00902183,0.46344581,0.02417483,0.04640629,0.18619014
4.08504252,0.51638206,0.02601331,0.02993723,0.24617997,0.00970815,0.48572323,0.02656597,0.05049569,0.20344898
4.09104552,0.55518108,0.02614491,0.03279965,0.26960026,0.01041679,0.50695300,0.02904443,0.05466948,0.22120708
4.09704852,0.59464522,0.02611360,0.03580893,0.29397015,0.01113693,0.52677936,0.03158486,0.05887483,0.23928636
4.10305153,0.63428560,0.02591827,0.03892813,0.31901377,0.01185779,0.54488290,0.03415931,0.06305665,0.25749210
4.10905453,0.67360837,0.02556155,0.04211772,0.34443360,0.01256877,0.56098694,0.03673759,0.06715854,0.27561551
4.11505753,0.71212118,0.02504961,0.04533575,0.36991315,0.01325961,0.57486328,0.03928772,0.07112389,0.29343693
4.12106053,0.74934052,0.02439188,0.04853825,0.39512062,0.01392053,0.58633725,0.04177646,0.07489713,0.31072966
4.12706353,0.78479977,0.02360059,0.05167972,0.41971380,0.01454245,0.59529169,0.04416993,0.07842498,0.32726429
4.13306653,0.81805764,0.02269034,0.05471381,0.44334572,0.01511715,0.60166965,0.04643434,0.08165777,0.34281341
4.13906953,0.84870675,0.02167759,0.05759409,0.46567124,0.01563744,0.60547552,0.04853668,0.08455058,0.35715663
4.14507254,0.87638178,0.02058007,0.06027492,0.48635409,0.01609728,0.60677459,0.05044551,0.08706450,0.37008560
4.15107554,0.90076707,0.01941631,0.06271247,0.50507435,0.01649192,0.60569071,0.05213169,0.08916750,0.38140907
4.15707854,0.92160311,0.01820505,0.06486564,0.52153595,0.01681797,0.60240228,0.05356911,0.09083531,0.39095761
4.16308154,0.93869172,0.01696477,0.06669713,0.53547396,0.01707346,0.59713632,0.05473536,0.09205196,0.39858794
4.16908454,0.95189961,0.01571328,0.06817434,0.54666141,0.01725780,0.59016103,0.05561230,0.09281010,0.40418671
4.17508754,0.96116006,0.01446729,0.06927031,0.55491534,0.01737177,0.58177688,0.05618656,0.09311106,0.40767349
4.18109055,0.96647279,0.01324215,0.06996441,0.56010178,0.01741738,0.57230661,0.05644985,0.09296468,0.40900293
4.18709355,0.96790167,0.01205159,0.07024302,0.56213949,0.01739781,0.56208446,0.05639920,0.09238879,0.40816596
4.19309655,0.96557076,0.01090759,0.07009990,0.56100228,0.01731714,0.55144513,0.05603703,0.09140858,0.40519004
4.19909955,0.95965838,0.00982028,0.06953643,0.55671982,0.01718023,0.54071277,0.05537107,0.09005566,0.40013828
4.20510255,0.95038983,0.00879792,0.06856162,0.54937669,0.01699248,0.53019058,0.05441407,0.08836705,0.39310767
4.21110555,0.93802887,0.00784699,0.06719189,0.53911002,0.01675960,0.52015144,0.05318351,0.08638394,0.38422627
4.21710855,0.92286836,0.00697223,0.06545058,0.52610549,0.01648737,0.51082986,0.05170100,0.08415053,0.37364964
4.22311156,0.90522056,0.00617683,0.06336736,0.51059198,0.01618146,0.50241579,0.04999175,0.08171272,0.36155652
4.22911456,0.88540741,0.00546252,0.06097738,0.49283505,0.01584722,0.49505024,0.04808381,0.07911689,0.34814397
4.23511756,0.86375132,0.00482984,0.05832028,0.47312954,0.01548952,0.48882321,0.04600736,0.07640874,0.33362214
4.24112056,0.84056671,0.00427824,0.05543910,0.45179154,0.01511263,0.48377370,0.04379386,0.07363225,0.31820885
4.24712356,0.81615286,0.00380630,0.05237912,0.42915005,0.01472014,0.47989185,0.04147534,0.07082876,0.30212428
