energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
3.34667334,1.75558522,0.01602352,0.03584003,0.27686686,0.04039006,0.03494995,0.23704214,0.58281328,1.35667558
3.35267634,1.67130127,0.01576761,0.03303700,0.26846744,0.03719592,0.03364324,0.21845775,0.55299792,1.29206745
3.35867934,1.59154437,0.01567220,0.03042478,0.26266524,0.03415122,0.03267543,0.20061696,0.52434816,1.23070979
3.36468234,1.51693472,0.01574145,0.02802708,0.25951278,0.03128008,0.03207209,0.18367230,0.49710767,1.17306129
3.37068534,1.44795190,0.01597606,0.02586099,0.25900396,0.02860137,0.03185206,0.16774581,0.47148143,1.11948251
3.37668834,1.38493493,0.01637316,0.02393708,0.26107328,0.02612877,0.03202722,0.15292888,0.44763553,1.07023537
3.38269135,1.32808586,0.01692623,0.02225961,0.26559637,0.02387100,0.03260227,0.13928303,0.42569778,1.02548508
3.38869435,1.27747619,0.01762518,0.02082696,0.27239193,0.02183210,0.03357471,0.12684157,0.40575902,0.98530418
3.39469735,1.23305566,0.01845640,0.01963224,0.28122516,0.02001189,0.03493480,0.11561190,0.38787492,0.94967819
3.40070035,1.19466267,0.01940306,0.01866386,0.29181268,0.01840644,0.03666581,0.10557838,0.37206801,0.91851250
3.40670335,1.16203602,0.02044534,0.01790637,0.30382891,0.01700863,0.03874419,0.09670551,0.35832974,0.89164015
3.41270635,1.13482746,0.02156091,0.01734118,0.31691381,0.01580868,0.04113994,0.08894132,0.34662250,0.86883025
3.41870935,1.11261471,0.02272534,0.01694746,0.33068190,0.01479471,0.04381710,0.08222086,0.33688156,0.84979673
3.42471236,1.09491483,0.02391277,0.01670290,0.34473226,0.01395332,0.04673433,0.07646960,0.32901682,0.83420733
3.43071536,1.08119765,0.02509644,0.01658459,0.35865928,0.01327005,0.04984556,0.07160669,0.32291450,0.82169276
3.43671836,1.07089934,0.02624944,0.01656976,0.37206394,0.01272989,0.05310087,0.06754798,0.31843885,0.81185597
3.44272136,1.06343595,0.02734536,0.01663654,0.38456502,0.01231769,0.05644734,0.06420879,0.31543399,0.80428141
3.44872436,1.05821691,0.02835902,0.01676461,0.39581015,0.01201858,0.05983014,0.06150641,0.31372592,0.79854447
3.45472736,1.05465848,0.02926713,0.01693583,0.40548602,0.01181830,0.06319360,0.05936219,0.31312504,0.79422091
3.46073037,1.05219695,0.03004891,0.01713471,0.41332755,0.01170347,0.06648241,0.05770337,0.31342900,0.79089622
3.46673337,1.05030152,0.03068667,0.01734883,0.41912555,0.01166191,0.06964289,0.05646462,0.31442620,0.78817497
3.47273637,1.04848659,0.03116623,0.01756917,0.42273262,0.01168281,0.07262420,0.05558922,0.31589982,0.78568974
3.47873937,1.04632322,0.03147733,0.01779030,0.42406693,0.01175693,0.07537964,0.05502998,0.31763234,0.78310966
3.48474237,1.04344942,0.03161378,0.01801047,0.42311394,0.01187672,0.07786778,0.05474988,0.31941058,0.78014823
3.49074537,1.03957897,0.03157363,0.01823159,0.41992567,0.01203643,0.08005361,0.05472243,0.32103102,0.77657012
3.49674837,1.03450830,0.03135907,0.01845909,0.41461787,0.01223212,0.08190945,0.05493179,0.32230526,0.77219674
3.50275138,1.02812134,0.03097628,0.01870166,0.40736498,0.01246171,0.08341577,0.05537264,0.32306540,0.76691029
3.50875438,1.02039186,0.03043516,0.01897096,0.39839329,0.01272490,0.08456176,0.05604980,0.32316922,0.76065619
3.51475738,1.01138321,0.02974887,0.01928109,0.38797238,0.01302306,0.08534565,0.05697766,0.32250468,0.75344350
3.52076038,1.00124549,0.02893338,0.01964816,0.37640552,0.01335910,0.08577480,0.05817935,0.32099386,0.74534356
3.52676338,0.99021003,0.02800687,0.02008962,0.36401917,0.01373725,0.08586550,0.05968576,0.31859590,0.73648667
3.53276638,0.97858153,0.02698915,0.02062369,0.35115215,0.01416281,0.08564251,0.06153440,0.31530894,0.72705698
3.53876938,0.96672815,0.02590100,0.02126864,0.33814503,0.01464184,0.08513836,0.06376813,0.31117090,0.71728585
3.54477239,0.95506991,0.02476357,0.02204220,0.32532994,0.01518086,0.08439234,0.06643386,0.30625912,0.70744405
3.55077539,0.94406611,0.02359777,0.02296083,0.31302145,0.01578651,0.08344941,0.06958114,0.30068888,0.69783304
3.55677839,0.93420221,0.02242371,0.02403918,0.30150863,0.01646516,0.08235888,0.07326091,0.29461083,0.68877595
3.56278139,0.92597702,0.02126024,0.02528955,0.29104876,0.01722262,0.08117296,0.07752425,0.28820756,0.68060867
3.56878439,0.91989058,0.02012455,0.02672144,0.28186268,0.01806382,0.07994533,0.08242137,0.28168935,0.67367149
3.57478739,0.91643360,0.01903188,0.02834120,0.27413200,0.01899256,0.07872968,0.08800073,0.27528938,0.66830182
3.58079040,0.91607868,0.01799528,0.03015186,0.26799806,0.02001132,0.07757826,0.09430848,0.26925857,0.66482818
3.58679340,0.91927379,0.01702555,0.03215302,0.26356266,0.02112113,0.07654062,0.10138816,0.26386019,0.66356595
3.59279640,0.92643811,0.01613121,0.03434090,0.26089026,0.02232156,0.07566238,0.10928062,0.25936445,0.66481474
3.59879940,0.93796020,0.01531857,0.03670853,0.26001148,0.02361079,0.07498426,0.11802425,0.25604319,0.66885752
3.60480240,0.95419824,0.01459191,0.03924603,0.26092758,0.02498574,0.07454123,0.12765540,0.25416477,0.67596128
3.61080540,0.97548196,0.01395366,0.04194102,0.26361551,0.02644232,0.07436188,0.13820892,0.25398919,0.68637889
3.61680840,1.00211563,0.01340470,0.04477904,0.26803329,0.02797571,0.07446795,0.14971872,0.25576343,0.70035171
3.62281141,1.03438131,0.01294460,0.04774410,0.27412525,0.02958072,0.07487408,0.16221824,0.25971711,0.71811240
3.62881441,1.07254168,0.01257195,0.05081916,0.28182682,0.03125214,0.07558765,0.17574077,0.26605829,0.73988731
3.63481741,1.11684164,0.01228462,0.05398667,0.29106859,0.03298506,0.07660882,0.19031929,0.27496940,0.76589793
3.64082041,1.16750777,0.01208003,0.05722897,0.30177943,0.03477525,0.07793065,0.20598601,0.28660332,0.79636066
3.64682341,1.22474531,0.01195534,0.06052866,0.31388840,0.03661932,0.07953929,0.22277124,0.30107952,0.83148462
3.65282641,1.28873201,0.01190765,0.06386890,0.32732555,0.03851492,0.08141434,0.24070165,0.31848023,0.87146705
3.65882941,1.35960885,0.01193410,0.06723355,0.34202139,0.04046075,0.08352915,0.25979794,0.33884686,0.91648625
3.66483242,1.43746778,0.01203193,0.07060716,0.35790540,0.04245647,0.08585131,0.28007183,0.36217652,0.96669211
3.67083542,1.52233682,0.01219843,0.07397497,0.37490358,0.04450245,0.08834313,0.30152260,0.38841904,1.02219460
3.67683842,1.61416346,0.01243097,0.07732268,0.39293534,0.04659947,0.09096224,0.32413315,0.41747452,1.08305071
3.68284142,1.71279729,0.01272683,0.08063626,0.41191019,0.04874820,0.09366228,0.34786602,0.44919171,1.14925067
3.68884442,1.81797307,0.01308310,0.08390165,0.43172437,0.05094871,0.09639367,0.37265936,0.48336743,1.22070436
3.69484742,1.92929585,0.01349654,0.08710448,0.45225803,0.05319987,0.09910453,0.39842339,0.51974730,1.29722893
3.70085043,2.04622930,0.01396342,0.09022987,0.47337307,0.05549878,0.10174167,0.42503740,0.55802801,1.37853864
3.70685343,2.16808879,0.01447941,0.09326225,0.49491218,0.05784023,0.10425173,0.45234778,0.59786120,1.46423814
3.71285643,2.29404034,0.01503947,0.09618532,0.51669912,0.06021624,0.10658240,0.48016730,0.63885922,1.55381978
3.71885943,2.42310629,0.01563776,0.09898214,0.53854058,0.06261579,0.10868374,0.50827580,0.68060251,1.64666592
3.72486243,2.55417824,0.01626766,0.10163537,0.56022944,0.06502460,0.11050945,0.53642250,0.72264870,1.74205645
3.73086543,2.68603729,0.01692180,0.10412765,0.58154958,0.06742523,0.11201826,0.56432999,0.76454317,1.83918175
3.73686843,2.81738110,0.01759214,0.10644214,0.60228187,0.06979731,0.11317510,0.59169985,0.80583052,1.93716059
3.74287144,2.94685687,0.01827011,0.10856311,0.62221111,0.07211797,0.11395228,0.61821977,0.84606688,2.03506263
3.74887444,3.07309884,0.01894681,0.11047667,0.64113355,0.07436248,0.11433040,0.64357191,0.88483208,2.13193421
3.75487744,3.19476849,0.01961323,0.11217147,0.65886452,0.07650505,0.11429907,0.66744219,0.92174153,2.22682636
3.76088044,3.31059538,0.02026049,0.11363941,0.67524563,0.07851972,0.11385727,0.68952999,0.95645687,2.31882348
3.76688344,3.41941634,0.02088008,0.11487622,0.69015105,0.08038132,0.11301353,0.70955794,0.98869500,2.40707107
3.77288644,3.52021081,0.02146408,0.11588189,0.70349253,0.08206646,0.11178560,0.72728119,1.01823487,2.49080074
3.77888944,3.61213026,0.02200540,0.11666095,0.71522263,0.08355442,0.11019989,0.74249563,1.04492166,2.56935129
3.78489245,3.69451974,0.02249791,0.11722249,0.72533584,0.08482794,0.10829058,0.75504469,1.06866799,2.64218419
3.79089545,3.76693040,0.02293662,0.11757990,0.73386770,0.08587390,0.10609836,0.76482431,1.08945208,2.70889275
3.79689845,3.82912201,0.02331766,0.11775038,0.74089151,0.08668373,0.10366897,0.77178572,1.10731288,2.76920418
3.80290145,3.88105534,0.02363837,0.11775421,0.74651313,0.08725365,0.10105159,0.77593596,1.12234236,2.82297462
3.80890445,3.92287491,0.02389719,0.11761374,0.75086388,0.08758462,0.09829701,0.77733604,1.13467543,2.87017723
3.81490745,3.95488310,0.02409362,0.11735228,0.75409211,0.08768210,0.09545587,0.77609685,1.14447800,2.91088446
3.82091046,3.97750743,0.02422802,0.11699281,0.75635387,0.08755560,0.09257689,0.77237310,1.15193389,2.94524544
3.82691346,3.99126297,0.02430151,0.11655673,0.75780333,0.08721805,0.08970520,0.76635558,1.15723127,2.97346028
3.83291646,3.99671252,0.02431576,0.11606258,0.75858348,0.08668502,0.08688090,0.75826229,1.16054963,2.99575297
3.83891946,3.99442697,0.02427284,0.11552490,0.75881778,0.08597390,0.08413784,0.74832877,1.16204787,3.01234482
3.84492246,3.98494857,0.02417505,0.11495331,0.75860329,0.08510309,0.08150273,0.73679849,1.16185428,3.02343035
3.85092546,3.96875932,0.02402485,0.11435186,0.75800578,0.08409112,0.07899451,0.72391342,1.16005917,3.02915725
3.85692846,3.94625662,0.02382470,0.11371862,0.75705698,0.08295600,0.07662413,0.70990567,1.15671031,3.02961194
3.86293147,3.91773747,0.02357710,0.11304570,0.75575440,0.08171460,0.07439468,0.69499037,1.15181170,3.02481158
3.86893447,3.88339210,0.02328458,0.11231953,0.75406349,0.08038223,0.07230175,0.67936014,1.14532557,3.01470325
3.87493747,3.84330727,0.02294973,0.11152160,0.75192212,0.07897238,0.07033422,0.66318145,1.13717751,2.99917018
3.88094047,3.79747860,0.02257533,0.11062938,0.74924701,0.07749663,0.06847518,0.64659281,1.12726428,2.97804459
3.88694347,3.74583086,0.02216444,0.10961757,0.74594166,0.07596473,0.06670316,0.62970480,1.11546392,2.95112616
3.89294647,3.68824447,0.02172051,0.10845954,0.74190521,0.07438482,0.06499343,0.61260175,1.10164727,2.91820479
3.89894947,3.62458618,0.02124755,0.10712881,0.73704160,0.07276370,0.06331936,0.59534477,1.08569039,2.87908594
3.90495248,3.55474149,0.02075016,0.10560063,0.73126848,0.07110725,0.06165389,0.57797582,1.06748681,2.83361678
3.91095548,3.47864660,0.02023368,0.10385345,0.72452510,0.06942076,0.05997085,0.56052238,1.04695903,2.78171120
3.91695848,3.39631729,0.01970410,0.10187024,0.71677874,0.06770931,0.05824621,0.54300240,1.02406846,2.72337194
3.92296148,3.30787309,0.01916811,0.09963959,0.70802925,0.06597809,0.05645918,0.52542903,0.99882317,2.65870839
3.92896448,3.21355476,0.01863296,0.09715656,0.69831135,0.06423259,0.05459311,0.50781495,0.97128314,2.58794869
3.93496748,3.11373427,0.01810629,0.09442318,0.68769457,0.06247873,0.05263614,0.49017592,0.94156254,2.51144552
3.94097049,3.00891657,0.01759592,0.09144863,0.67628094,0.06072286,0.05058165,0.47253339,0.90982914,2.42967506
3.94697349,2.89973339,0.01710961,0.08824914,0.66420047,0.05897164,0.04842842,0.45491611,0.87630087,2.34322949
3.95297649,2.78692951,0.01665473,0.08484744,0.65160489,0.05723191,0.04618054,0.43736079,0.84123983,2.25280336
3.95897949,2.67134281,0.01623796,0.08127212,0.63866014,0.05551037,0.04384720,0.41991171,0.80494416,2.15917495
3.96498249,2.55387947,0.01586500,0.07755663,0.62553795,0.05381337,0.04144211,0.40261971,0.76773843,2.06318380
3.97098549,2.43548605,0.01554026,0.07373819,0.61240739,0.05214656,0.03898294,0.38554050,0.72996296,1.96570590
3.97698849,2.31712047,0.01526662,0.06985655,0.59942672,0.05051467,0.03649049,0.36873263,0.69196288,1.86762801
3.98299150,2.19972351,0.01504525,0.06595280,0.58673625,0.04892128,0.03398789,0.35225539,0.65407749,1.76982253
3.98899450,2.08419259,0.01487553,0.06206815,0.57445268,0.04736871,0.03149972,0.33616680,0.61663047,1.67312451
3.99499750,1.97135926,0.01475495,0.05824280,0.56266510,0.04585798,0.02905109,0.32052180,0.57992135,1.57831161
4.00100050,1.86197131,0.01467925,0.05451499,0.55143318,0.04438889,0.02666688,0.30537094,0.54421876,1.48608806
4.00700350,1.75668025,0.01464251,0.05092014,0.54078729,0.04296014,0.02437092,0.29075954,0.50975548,1.39707306
4.01300650,1.65603423,0.01463742,0.04749020,0.53073077,0.04156963,0.02218535,0.27672728,0.47672547,1.31179380
4.01900950,1.56047642,0.01465559,0.04425320,0.52124395,0.04021470,0.02013010,0.26330838,0.44528287,1.23068297
4.02501251,1.47034803,0.01468790,0.04123296,0.51228962,0.03889253,0.01822242,0.25053209,0.41554273,1.15408029
4.03101551,1.38589549,0.01472492,0.03844890,0.50381968,0.03760047,0.01647661,0.23842352,0.38758329,1.08223760
4.03701851,1.30728050,0.01475737,0.03591608,0.49578217,0.03633640,0.01490386,0.22700461,0.36144945,1.01532645
4.04302151,1.23459215,0.01477651,0.03364527,0.48812856,0.03509901,0.01351216,0.21629511,0.33715714,0.95344762
4.04902451,1.16785976,0.01477460,0.03164313,0.48082048,0.03388804,0.01230635,0.20631349,0.31469818,0.89664155
4.05502751,1.10706575,0.01474525,0.02991243,0.47383557,0.03270444,0.01128824,0.19707760,0.29404535,0.84489895
4.06103052,1.05215746,0.01468376,0.02845230,0.46717214,0.03155042,0.01045680,0.18860511,0.27515733,0.79817091
4.06703352,1.00305754,0.01458732,0.02725849,0.46085223,0.03042944,0.00980843,0.18091357,0.25798328,0.75637813
4.07303652,0.95967232,0.01445522,0.02632363,0.45492302,0.02934607,0.00933715,0.17402018,0.24246701,0.71941871
4.07903952,0.92189825,0.01428889,0.02563747,0.44945649,0.02830579,0.00903498,0.16794128,0.22855036,0.68717462
4.08504252,0.88962624,0.01409190,0.02518713,0.44454747,0.02731474,0.00889220,0.16269161,0.21617611,0.65951676
4.09104552,0.86274440,0.01386983,0.02495736,0.44031016,0.02637945,0.00889763,0.15828346,0.20529012,0.63630865
4.09704852,0.84113936,0.01363013,0.02493076,0.43687359,0.02550649,0.00903896,0.15472579,0.19584296,0.61740935
4.10305153,0.82469674,0.01338181,0.02508809,0.43437612,0.02470221,0.00930300,0.15202334,0.18779108,0.60267544
4.10905453,0.81330122,0.01313521,0.02540853,0.43295955,0.02397242,0.00967596,0.15017605,0.18109753,0.59196284
4.11505753,0.80683648,0.01290163,0.02587002,0.43276314,0.02332223,0.01014371,0.14917856,0.17573248,0.58512836
4.12106053,0.80518553,0.01269298,0.02644963,0.43391789,0.02275584,0.01069199,0.14902004,0.17167348,0.58203142
4.12706353,0.80823136,0.01252142,0.02712397,0.43654141,0.02227643,0.01130668,0.14968433,0.16890557,0.58253588
4.13306653,0.81585816,0.01239905,0.02786960,0.44073363,0.02188617,0.01197397,0.15115028,0.16742136,0.58651205
4.13906953,0.82795273,0.01233755,0.02866347,0.44657353,0.02158622,0.01268058,0.15339237,0.16722078,0.59383865
4.14507254,0.84440599,0.01234791,0.02948339,0.45411683,0.02137681,0.01341394,0.15638139,0.16831083,0.60440462
4.15107554,0.86511416,0.01244019,0.03030846,0.46339480,0.02125735,0.01416236,0.16008524,0.17070492,0.61811031
4.15707854,0.88997906,0.01262329,0.03111945,0.47441396,0.02122659,0.01491517,0.16446965,0.17442190,0.63486786
4.16308154,0.91890729,0.01290476,0.03189916,0.48715650,0.02128271,0.01566283,0.16949872,0.17948463,0.65460039
4.16908454,0.95180765,0.01329069,0.03263267,0.50158125,0.02142347,0.01639710,0.17513527,0.18591803,0.67723963
4.17508754,0.98858676,0.01378557,0.03330758,0.51762498,0.02164629,0.01711104,0.18134086,0.19374647,0.70272201
4.18109055,1.02914254,0.01439219,0.03391404,0.53520359,0.02194829,0.01779911,0.18807546,0.20299067,0.73098286
4.18709355,1.07335569,0.01511153,0.03444480,0.55421333,0.02232626,0.01845721,0.19529682,0.21366390,0.76194909
4.19309655,1.12107946,0.01594271,0.03489510,0.57453150,0.02277665,0.01908266,0.20295949,0.22576782,0.79553038
4.19909955,1.17212816,0.01688289,0.03526250,0.59601686,0.02329542,0.01967424,0.21101369,0.23928792,0.83160942
4.20510255,1.22626499,0.01792720,0.03554665,0.61850945,0.02387793,0.02023214,0.21940397,0.25418888,0.87003172
4.21110555,1.28319029,0.01906862,0.03574897,0.64183023,0.02451876,0.02075796,0.22806794,0.27041005,0.91059566
4.21710855,1.34253082,0.02029798,0.03587240,0.66578029,0.02521153,0.02125466,0.23693515,0.28786139,0.95304351
4.22311156,1.40383137,0.02160386,0.03592105,0.69014024,0.02594882,0.02172659,0.24592626,0.30642014,0.99705433
4.22911456,1.46654948,0.02297259,0.03589990,0.71466974,0.02672196,0.02217945,0.25495268,0.32592849,1.04223929
4.23511756,1.53005425,0.02438828,0.03581460,0.73910773,0.02752106,0.02262029,0.26391675,0.34619267,1.08814027
4.24112056,1.59362979,0.02583291,0.03567121,0.76317340,0.02833500,0.02305756,0.27271262,0.36698352,1.13423211
4.24712356,1.65648388,0.02728648,0.03547614,0.78656837,0.02915151,0.02350109,0.28122781,0.38803881,1.17992888
4.25312656,1.71776191,0.02872728,0.03523604,0.80898019,0.02995741,0.02396216,0.28934548,0.40906738,1.22459427
4.25912956,1.77656586,0.03013218,0.03495783,0.83008722,0.03073887,0.02445347,0.29694733,0.42975499,1.26755585
4.26513257,1.83197780,0.03147711,0.03464873,0.84956499,0.03148181,0.02498915,0.30391709,0.44977189,1.30812282
4.27113557,1.88308705,0.03273750,0.03431639,0.86709384,0.03217231,0.02558474,0.31014431,0.46878175,1.34560650
4.27713857,1.92901968,0.03388893,0.03396899,0.88236760,0.03279711,0.02625706,0.31552843,0.48645162,1.37934273
4.28314157,1.96896917,0.03490773,0.03361533,0.89510304,0.03334416,0.02702405,0.31998280,0.50246259,1.40871500
4.28914457,2.00222635,0.03577170,0.03326495,0.90504947,0.03380308,0.02790456,0.32343839,0.51652057,1.43317716
4.29514757,2.02820719,0.03646074,0.03292814,0.91199815,0.03416568,0.02891794,0.32584706,0.52836668,1.45227451
4.30115058,2.04647684,0.03695757,0.03261591,0.91579080,0.03442633,0.03008364,0.32718409,0.53778669,1.46566204
4.30715358,2.05676834,0.03724830,0.03233989,0.91632680,0.03458233,0.03142067,0.32744978,0.54461917,1.47311878
4.31315658,2.05899491,0.03732295,0.03211210,0.91356848,0.03463405,0.03294687,0.32667008,0.54876161,1.47455733
4.31915958,2.05325491,0.03717587,0.03194469,0.90754406,0.03458504,0.03467826,0.32489604,0.55017444,1.47002802
4.32516258,2.03982907,0.03680599,0.03184950,0.89834813,0.03444194,0.03662815,0.32220211,0.54888251,1.45971724
4.33116558,2.01916979,0.03621692,0.03183769,0.88613929,0.03421423,0.03880634,0.31868337,0.54497399,1.44394013
4.33716858,1.99188305,0.03541690,0.03191913,0.87113515,0.03391388,0.04121822,0.31445178,0.53859672,1.42312761
4.34317159,1.95870376,0.03441858,0.03210197,0.85360471,0.03355485,0.04386396,0.30963157,0.52995209,1.39780877
4.34917459,1.92046563,0.03323861,0.03239201,0.83385865,0.03315247,0.04673776,0.30435411,0.51928688,1.36858909
4.35517759,1.87806722,0.03189713,0.03279226,0.81223779,0.03272275,0.04982720,0.29875232,0.50688325,1.33612597
4.36118059,1.83243580,0.03041712,0.03330248,0.78910053,0.03228167,0.05311278,0.29295521,0.49304764,1.30110256
4.36718359,1.78449091,0.02882367,0.03391881,0.76480973,0.03184444,0.05656768,0.28708242,0.47809887,1.26420133
4.37318659,1.73510942,0.02714320,0.03463356,0.73971976,0.03142477,0.06015771,0.28123950,0.46235622,1.22607871
4.37918959,1.68509385,0.02540265,0.03543513,0.71416456,0.03103424,0.06384158,0.27551374,0.44612795,1.18734202
4.38519260,1.63514545,0.02362867,0.03630804,0.68844696,0.03068176,0.06757144,0.26997107,0.42970083,1.14852973
4.39119560,1.58584318,0.02184692,0.03723320,0.66283015,0.03037314,0.07129366,0.26465400,0.41333113,1.11009596
4.39719860,1.53762958,0.02008138,0.03818826,0.63753136,0.03011084,0.07494996,0.25958076,0.39723747,1.07239981
4.40320160,1.49080387,0.01835383,0.03914814,0.61271817,0.02989382,0.07847872,0.25474566,0.38159576,1.03569981
4.40920460,1.44552236,0.01668335,0.04008576,0.58850743,0.02971763,0.08181651,0.25012057,0.36653637,1.00015352
4.41520760,1.40180580,0.01508607,0.04097277,0.56496675,0.02957463,0.08489982,0.24565750,0.35214353,0.96582205
4.42121061,1.35955289,0.01357495,0.04178040,0.54211830,0.02945432,0.08766682,0.24129203,0.33845692,0.93267891
4.42721361,1.31855908,0.01215978,0.04248042,0.51994453,0.02934392,0.09005921,0.23694748,0.32547513,0.90062253
4.43321661,1.27853921,0.01084718,0.04304602,0.49839551,0.02922888,0.09202395,0.23253950,0.31316078,0.86949157
4.43921961,1.23915270,0.00964082,0.04345269,0.47739721,0.02909365,0.09351497,0.22798091,0.30144691,0.83908193
4.44522261,1.20002984,0.00854169,0.04367906,0.45686026,0.02892234,0.09449460,0.22318648,0.29024421,0.80916468
4.45122561,1.16079770,0.00754835,0.04370758,0.43668874,0.02869950,0.09493477,0.21807747,0.27944869,0.77950363
4.45722861,1.12110442,0.00665738,0.04352513,0.41678844,0.02841078,0.09481799,0.21258569,0.26894931,0.74987193
4.46323162,1.08064068,0.00586372,0.04312341,0.39707413,0.02804357,0.09413786,0.20665686,0.25863536,0.72006673
4.46923462,1.03915749,0.00516106,0.04249927,0.37747572,0.02758758,0.09289932,0.20025329,0.24840299,0.68992136
4.47523762,0.99647968,0.00454225,0.04165468,0.35794282,0.02703525,0.09111848,0.19335562,0.23816089,0.65931462
4.48124062,0.95251466,0.00399963,0.04059674,0.33844780,0.02638206,0.08882210,0.18596365,0.22783468,0.62817697
4.48724362,0.90725650,0.00352534,0.03933733,0.31898720,0.02562670,0.08604672,0.17809637,0.21737013,0.59649345
4.49324662,0.86078540,0.00311163,0.03789271,0.29958165,0.02477111,0.08283752,0.16979111,0.20673492,0.56430371
4.49924962,0.81326307,0.00275101,0.03628299,0.28027439,0.02382038,0.07924690,0.16110197,0.19591924,0.53169920
4.50525263,0.76492452,0.00243649,0.03453145,0.26112869,0.02278251,0.07533289,0.15209774,0.18493505,0.49881805
4.51125563,0.71606716,0.00216165,0.03266382,0.24222434,0.02166811,0.07115746,0.14285926,0.17381445,0.46583825
4.51725863,0.66703793,0.00192074,0.03070750,0.22365359,0.02048998,0.06678472,0.13347664,0.16260705,0.43296945
4.52326163,0.61821938,0.00170869,0.02869083,0.20551683,0.01926263,0.06227923,0.12404634,0.15137680,0.40044416
4.52926463,0.57001551,0.00152116,0.02664232,0.18791815,0.01800184,0.05770430,0.11466825,0.14019841,0.36850893
4.53526763,0.52283831,0.00135445,0.02458999,0.17096127,0.01672410,0.05312049,0.10544313,0.12915356,0.33741581
4.54127064,0.47709543,0.00120549,0.02256077,0.15474587,0.01544619,0.04858427,0.09647025,0.11832717,0.30741478
4.54727364,0.43317987,0.00107175,0.02058007,0.13936455,0.01418470,0.04414695,0.08784560,0.10780391,0.27874744
4.55327664,0.39146188,0.00095120,0.01867134,0.12490055,0.01295572,0.03985375,0.07966054,0.09766507,0.25164215
4.55927964,0.35228340,0.00084223,0.01685593,0.11142629,0.01177450,0.03574328,0.07200110,0.08798596,0.22631088
4.56528264,0.31595519,0.00074354,0.01515293,0.09900272,0.01065528,0.03184715,0.06494777,0.07883383,0.20294779
4.57128564,0.28275661,0.00065413,0.01357929,0.08767950,0.00961116,0.02818992,0.05857590,0.07026649,0.18172949
4.57728864,0.25293781,0.00057317,0.01214989,0.07749590,0.00865405,0.02478920,0.05295665,0.06233147,0.16281687
4.58329165,0.22672404,0.00050001,0.01087788,0.06848232,0.00779477,0.02165601,0.04815825,0.05506586,0.14635831
4.58929465,0.20432182,0.00043409,0.00977502,0.06066238,0.00704316,0.01879529,0.04424776,0.04849656,0.13249388
4.59529765,0.18592621,0.00037494,0.00885206,0.05405531,0.00640825,0.01620649,0.04129288,0.04264108,0.12136042
4.60130065,0.17172895,0.00032212,0.00811922,0.04867856,0.00589852,0.01388436,0.03936404,0.03750862,0.11309686
4.60730365,0.16192669,0.00027520,0.00758667,0.04455055,0.00552212,0.01181965,0.03853627,0.03310144,0.10784969
4.61330665,0.15672878,0.00023380,0.00726492,0.04169322,0.00528713,0.00999996,0.03889098,0.02941633,0.10577794
4.61930965,0.15636411,0.00019752,0.00716529,0.04013441,0.00520185,0.00841048,0.04051745,0.02644612,0.10705738
4.62531266,0.16108638,0.00016595,0.00730013,0.03990983,0.00527491,0.00703474,0.04351371,0.02418113,0.11188371
4.63131566,0.17117736,0.00013871,0.00768315,0.04106451,0.00551553,0.00585528,0.04798701,0.02261048,0.12047409
4.63731866,0.18694767,0.00011541,0.00832941,0.04365365,0.00593351,0.00485426,0.05405348,0.02172312,0.13306709
4.64332166,0.20873472,0.00009566,0.00925536,0.04774279,0.00653930,0.00401396,0.06183699,0.02150869,0.14992049
4.64932466,0.23689769,0.00007911,0.01047856,0.05340710,0.00734386,0.00331719,0.07146725,0.02195795,0.17130709
4.65532766,0.27180918,0.00006540,0.01201735,0.06072997,0.00835850,0.00274764,0.08307694,0.02306295,0.19750809
4.66133067,0.31384377,0.00005421,0.01389027,0.06980066,0.00959459,0.00229010,0.09679798,0.02481686,0.22880441
4.66733367,0.36336347,0.00004522,0.01611539,0.08071115,0.01106314,0.00193061,0.11275698,0.02721344,0.26546577
4.67333667,0.42070037,0.00003817,0.01870938,0.09355219,0.01277437,0.00165657,0.13106985,0.03024629,0.30773789
4.67933967,0.48613691,0.00003280,0.02168658,0.10840861,0.01473712,0.00145670,0.15183586,0.03390773,0.35582807
4.68534267,0.55988446,0.00002888,0.02505785,0.12535404,0.01695822,0.00132104,0.17513117,0.03818764,0.40988959
4.69134567,0.64206077,0.00002621,0.02882942,0.14444516,0.01944187,0.00124087,0.20100210,0.04307206,0.47000548
4.69734867,0.73266726,0.00002462,0.03300169,0.16571564,0.02218891,0.00120858,0.22945839,0.04854177,0.53617225
4.70335168,0.83156715,0.00002396,0.03756811,0.18917006,0.02519621,0.00121752,0.26046675,0.05457089,0.60828428
4.70935468,0.93846533,0.00002407,0.04251408,0.21477798,0.02845600,0.00126191,0.29394488,0.06112558,0.68611961
4.71535768,1.05289118,0.00002486,0.04781609,0.24246848,0.03195533,0.00133661,0.32975649,0.06816289,0.76932799
4.72136068,1.17418540,0.00002621,0.05344101,0.27212537,0.03567567,0.00143704,0.36770736,0.07562993,0.85742177
4.72736368,1.30149175,0.00002803,0.05934566,0.30358348,0.03959256,0.00155902,0.40754294,0.08346326,0.94977054
4.73336668,1.43375471,0.00003024,0.06547675,0.33662614,0.04367552,0.00169866,0.44894765,0.09158876,1.04559998
