energy_ev,total_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
2.89044522,1.57440307,0.44661267,0.28698202,1.57463209,0.00000000,0.01976133,0.09184147,0.41930202,0.00000000
2.89644822,1.51793687,0.42585409,0.27844624,1.54359985,0.00000000,0.01846012,0.09306176,0.40374773,0.00000000
2.90245123,1.46611456,0.40654979,0.27066780,1.51580404,0.00000000,0.01715099,0.09515176,0.38906408,0.00000000
2.90845423,1.41993487,0.38902092,0.26379327,1.49211968,0.00000000,0.01585775,0.09810571,0.37553293,0.00000000
2.91445723,1.38026426,0.37355199,0.25794576,1.47330745,0.00000000,0.01460321,0.10191048,0.36340173,0.00000000
2.92046023,1.34782814,0.36038839,0.25322390,1.46000426,0.00000000,0.01340889,0.10654667,0.35287995,0.00000000
2.92646323,1.32320622,0.34973517,0.24970159,1.45271833,0.00000000,0.01229474,0.11198944,0.34413676,0.00000000
2.93246623,1.30683180,0.34175694,0.24742844,1.45182829,0.00000000,0.01127906,0.11820918,0.33729999,0.00000000
2.93846923,1.29899433,0.33657873,0.24643082,1.45758565,0.00000000,0.01037847,0.12517187,0.33245614,0.00000000
2.94447224,1.29984469,0.33428758,0.24671332,1.47012009,0.00000000,0.00960799,0.13283924,0.32965133,0.00000000
2.95047524,1.30940236,0.33493471,0.24826060,1.48944678,0.00000000,0.00898117,0.14116863,0.32889309,0.00000000
2.95647824,1.32756412,0.33853804,0.25103938,1.51547489,0.00000000,0.00851029,0.15011272,0.33015272,0.00000000
2.96248124,1.35411341,0.34508491,0.25500054,1.54801693,0.00000000,0.00820659,0.15961910,0.33336817,0.00000000
2.96848424,1.38873011,0.35453468,0.26008120,1.58679809,0.00000000,0.00808049,0.16962988,0.33844712,0.00000000
2.97448724,1.43100029,0.36682130,0.26620675,1.63146543,0.00000000,0.00814181,0.18008121,0.34527042,0.00000000
2.98049025,1.48042575,0.38185551,0.27329272,1.68159652,0.00000000,0.00839994,0.19090311,0.35369553,0.00000000
2.98649325,1.53643316,0.39952675,0.28124650,1.73670752,0.00000000,0.00886391,0.20201932,0.36356005,0.00000000
2.99249625,1.59838281,0.41970464,0.28996888,1.79626056,0.00000000,0.00954244,0.21334761,0.37468527,0.00000000
2.99849925,1.66557693,0.44223999,0.29935551,1.85967057,0.00000000,0.01044379,0.22480027,0.38687965,0.00000000
3.00450225,1.73726775,0.46696546,0.30929806,1.92631157,0.00000000,0.01157563,0.23628503,0.39994233,0.00000000
3.01050525,1.81266512,0.49369572,0.31968540,1.99552264,0.00000000,0.01294466,0.24770626,0.41366646,0.00000000
3.01650825,1.89094395,0.52222729,0.33040454,2.06661351,0.00000000,0.01455619,0.25896646,0.42784250,0.00000000
3.02251126,1.97125133,0.55233806,0.34134146,2.13886982,0.00000000,0.01641365,0.26996799,0.44226134,0.00000000
3.02851426,2.05271336,0.58378663,0.35238188,2.21155827,0.00000000,0.01851796,0.28061491,0.45671716,0.00000000
3.03451726,2.13444162,0.61631141,0.36341183,2.28393130,0.00000000,0.02086683,0.29081485,0.47101012,0.00000000
3.04052026,2.21553933,0.64962992,0.37431812,2.35523159,0.00000000,0.02345415,0.30048078,0.48494861,0.00000000
3.04652326,2.29510706,0.68343809,0.38498866,2.42469612,0.00000000,0.02626929,0.30953260,0.49835116,0.00000000
3.05252626,2.37224814,0.71740998,0.39531274,2.49155998,0.00000000,0.02929650,0.31789839,0.51104794,0.00000000
3.05852926,2.44607383,0.75119804,0.40518107,2.55505992,0.00000000,0.03251443,0.32551539,0.52288179,0.00000000
3.06453227,2.51570840,0.78443408,0.41448593,2.61443784,0.00000000,0.03589578,0.33233045,0.53370878,0.00000000
3.07053527,2.58029439,0.81673116,0.42312118,2.66894438,0.00000000,0.03940718,0.33830014,0.54339842,0.00000000
3.07653827,2.63899828,0.84768658,0.43098244,2.71784307,0.00000000,0.04300923,0.34339047,0.55183353,0.00000000
3.08254127,2.69101707,0.87688610,0.43796729,2.76041520,0.00000000,0.04665688,0.34757618,0.55890988,0.00000000
3.08854427,2.73558575,0.90390948,0.44397577,2.79596588,0.00000000,0.05030002,0.35083990,0.56453573,0.00000000
3.09454727,2.77198625,0.92833734,0.44891115,2.82383161,0.00000000,0.05388435,0.35317112,0.56863136,0.00000000
3.10055028,2.79955779,0.94975929,0.45268097,2.84338945,0.00000000,0.05735251,0.35456507,0.57112880,0.00000000
3.10655328,2.81770876,0.96778309,0.45519851,2.85406803,0.00000000,0.06064549,0.35502176,0.57197178,0.00000000
3.11255628,2.82592983,0.98204468,0.45638459,2.85536024,0.00000000,0.06370413,0.35454524,0.57111599,0.00000000
3.11855928,2.82380806,0.99221863,0.45616969,2.84683724,0.00000000,0.06647082,0.35314299,0.56852976,0.00000000
3.12456228,2.81104136,0.99802863,0.45449633,2.82816352,0.00000000,0.06889123,0.35082582,0.56419507,0.00000000
3.13056528,2.78745264,0.99925752,0.45132160,2.79911197,0.00000000,0.07091605,0.34760793,0.55810884,0.00000000
3.13656828,2.75300273,0.99575633,0.44661963,2.75957856,0.00000000,0.07250263,0.34350741,0.55028446,0.00000000
3.14257129,2.70780119,0.98745180,0.44038399,2.70959526,0.00000000,0.07361640,0.33854695,0.54075340,0.00000000
3.14857429,2.65211413,0.97435199,0.43262965,2.64934060,0.00000000,0.07423213,0.33275473,0.52956662,0.00000000
3.15457729,2.58636802,0.95654943,0.42339453,2.57914672,0.00000000,0.07433486,0.32616536,0.51679579,0.00000000
3.16058029,2.51114905,0.93422163,0.41274036,2.49950216,0.00000000,0.07392042,0.31882081,0.50253396,0.00000000
3.16658329,2.42719726,0.90762882,0.40075268,2.41104986,0.00000000,0.07299565,0.31077107,0.48689565,0.00000000
3.17258629,2.33539551,0.87710868,0.38754016,2.31457996,0.00000000,0.07157817,0.30207464,0.47001617,0.00000000
3.17858929,2.23675308,0.84306848,0.37323285,2.21101724,0.00000000,0.06969585,0.29279851,0.45205007,0.00000000
3.18459230,2.13238459,0.80597467,0.35797967,2.10140368,0.00000000,0.06738578,0.28301778,0.43316882,0.00000000
3.19059530,2.02348464,0.76634043,0.34194507,1.98687643,0.00000000,0.06469308,0.27281473,0.41355753,0.00000000
3.19659830,1.91129938,0.72471174,0.32530502,1.86864218,0.00000000,0.06166938,0.26227751,0.39341112,0.00000000
3.20260130,1.79709597,0.68165247,0.30824254,1.74794887,0.00000000,0.05837113,0.25149831,0.37292980,0.00000000
3.20860430,1.68213128,0.63772918,0.29094284,1.62605597,0.00000000,0.05485781,0.24057123,0.35231422,0.00000000
3.21460730,1.56762129,0.59349631,0.27358851,1.50420462,0.00000000,0.05119015,0.22958996,0.33176046,0.00000000
3.22061031,1.45471220,0.54948228,0.25635472,1.38358877,0.00000000,0.04742834,0.21864525,0.31145516,0.00000000
3.22661331,1.34445483,0.50617712,0.23940487,1.26532868,0.00000000,0.04363044,0.20782251,0.29157087,0.00000000
3.23261631,1.23778296,0.46402203,0.22288678,1.15044762,0.00000000,0.03985093,0.19719953,0.27226207,0.00000000
3.23861931,1.13549665,0.42340126,0.20692949,1.03985271,0.00000000,0.03613945,0.18684450,0.25366183,0.00000000
3.24462231,1.03825088,0.38463639,0.19164104,0.93432047,0.00000000,0.03253991,0.17681447,0.23587942,0.00000000
3.25062531,0.94654986,0.34798320,0.17710703,0.83448730,0.00000000,0.02908981,0.16715430,0.21899881,0.00000000
3.25662831,0.86074678,0.31363104,0.16339010,0.74084503,0.00000000,0.02581980,0.15789608,0.20307823,0.00000000
3.26263132,0.78104881,0.28170441,0.15053035,0.65374137,0.00000000,0.02275364,0.14905923,0.18815070,0.00000000
3.26863432,0.70752675,0.25226671,0.13854650,0.57338470,0.00000000,0.01990825,0.14065106,0.17422548,0.00000000
3.27463732,0.64012842,0.22532555,0.12743783,0.49985281,0.00000000,0.01729410,0.13266787,0.16129027,0.00000000
3.28064032,0.57869518,0.20083948,0.11718664,0.43310475,0.00000000,0.01491573,0.12509644,0.14931412,0.00000000
3.28664332,0.52298045,0.17872548,0.10776109,0.37299508,0.00000000,0.01277237,0.11791586,0.13825075,0.00000000
3.29264632,0.47266924,0.15886707,0.09911838,0.31928967,0.00000000,0.01085871,0.11109959,0.12804217,0.00000000
3.29864932,0.42739799,0.14112240,0.09120794,0.27168239,0.00000000,0.00916565,0.10461759,0.11862240,0.00000000
3.30465233,0.38677364,0.12533215,0.08397461,0.22981181,0.00000000,0.00768114,0.09843842,0.10992103,0.00000000
3.31065533,0.35039137,0.11132690,0.07736158,0.19327743,0.00000000,0.00639095,0.09253124,0.10186667,0.00000000
3.31665833,0.31785039,0.09893368,0.07131303,0.16165491,0.00000000,0.00527936,0.08686756,0.09438983,0.00000000
3.32266133,0.28876744,0.08798168,0.06577642,0.13450983,0.00000000,0.00432986,0.08142271,0.08742551,0.00000000
3.32866433,0.26278763,0.07830692,0.06070429,0.11140978,0.00000000,0.00352566,0.07617695,0.08091508,0.00000000
3.33466733,0.23959262,0.06975582,0.05605560,0.09193468,0.00000000,0.00285025,0.07111623,0.07480776,0.00000000
3.34067034,0.21890615,0.06218787,0.05179658,0.07568513,0.00000000,0.00228771,0.06623253,0.06906137,0.00000000
3.34667334,0.20049706,0.05547725,0.04790113,0.06228901,0.00000000,0.00182303,0.06152390,0.06364266,0.00000000
3.35267634,0.18418007,0.04951369,0.04435081,0.05140634,0.00000000,0.00144232,0.05699415,0.05852715,0.00000000
3.35867934,0.16981460,0.04420257,0.04113444,0.04273259,0.00000000,0.00113293,0.05265227,0.05369860,0.00000000
3.36468234,0.15730201,0.03946444,0.03824743,0.03600064,0.00000000,0.00088354,0.04851168,0.04914808,0.00000000
3.37068534,0.14658157,0.03523418,0.03569082,0.03098168,0.00000000,0.00068413,0.04458933,0.04487297,0.00000000
3.37668834,0.13762559,0.03145977,0.03347025,0.02748513,0.00000000,0.00052595,0.04090470,0.04087575,0.00000000
3.38269135,0.13043395,0.02810099,0.03159468,0.02535796,0.00000000,0.00040149,0.03747888,0.03716281,0.00000000
3.38869435,0.12502848,0.02512800,0.03007527,0.02448343,0.00000000,0.00030434,0.03433363,0.03374325,0.00000000
3.39469735,0.12144724,0.02251998,0.02892405,0.02477959,0.00000000,0.00022914,0.03149058,0.03062786,0.00000000
3.40070035,0.11973904,0.02026386,0.02815282,0.02619751,0.00000000,0.00017141,0.02897052,0.02782814,0.00000000
3.40670335,0.11995840,0.01835317,0.02777208,0.02871944,0.00000000,0.00012749,0.02679287,0.02535565,0.00000000
3.41270635,0.12216090,0.01678710,0.02779008,0.03235694,0.00000000,0.00009442,0.02497534,0.02322135,0.00000000
3.41870935,0.12639915,0.01556965,0.02821200,0.03714890,0.00000000,0.00006980,0.02353363,0.02143533,0.00000000
3.42471236,0.13271925,0.01470899,0.02903934,0.04315963,0.00000000,0.00005176,0.02248137,0.02000651,0.00000000
3.43071536,0.14115797,0.01421688,0.03026941,0.05047670,0.00000000,0.00003883,0.02183008,0.01894265,0.00000000
3.43671836,0.15174027,0.01410824,0.03189506,0.05920877,0.00000000,0.00002990,0.02158930,0.01825032,0.00000000
3.44272136,0.16447752,0.01440070,0.03390449,0.06948298,0.00000000,0.00002415,0.02176662,0.01793505,0.00000000
3.44872436,0.17936598,0.01511418,0.03628126,0.08144204,0.00000000,0.00002100,0.02236782,0.01800140,0.00000000
3.45472736,0.19638573,0.01627041,0.03900445,0.09524072,0.00000000,0.00002007,0.02339692,0.01845312,0.00000000
3.46073037,0.21549976,0.01789241,0.04204893,0.11104177,0.00000000,0.00002116,0.02485616,0.01929317,0.00000000
3.46673337,0.23665334,0.02000381,0.04538577,0.12901104,0.00000000,0.00002422,0.02674592,0.02052370,0.00000000
3.47273637,0.25977337,0.02262814,0.04898264,0.14931178,0.00000000,0.00002933,0.02906447,0.02214590,0.00000000
3.47873937,0.28476784,0.02578791,0.05280442,0.17209812,0.00000000,0.00003670,0.03180763,0.02415980,0.00000000
3.48474237,0.31152518,0.02950367,0.05681369,0.19750770,0.00000000,0.00004666,0.03496836,0.02656385,0.00000000
3.49074537,0.33991362,0.03379293,0.06097139,0.22565362,0.00000000,0.00005967,0.03853611,0.02935447,0.00000000
3.49674837,0.36978040,0.03866908,0.06523729,0.25661579,0.00000000,0.00007629,0.04249628,0.03252544,0.00000000
3.50275138,0.40095106,0.04414027,0.06957059,0.29043206,0.00000000,0.00009722,0.04682944,0.03606731,0.00000000
3.50875438,0.43322869,0.05020841,0.07393031,0.32708927,0.00000000,0.00012329,0.05151070,0.03996666,0.00000000
3.51475738,0.46639336,0.05686823,0.07827578,0.36651493,0.00000000,0.00015547,0.05650909,0.04420552,0.00000000
3.52076038,0.50020196,0.06410661,0.08256691,0.40856968,0.00000000,0.00019485,0.06178699,0.04876073,0.00000000
3.52676338,0.53438837,0.07190203,0.08676447,0.45304125,0.00000000,0.00024269,0.06729987,0.05360349,0.00000000
3.53276638,0.56866452,0.08022447,0.09083034,0.49964045,0.00000000,0.00030039,0.07299612,0.05869908,0.00000000
3.53876938,0.60272222,0.08903557,0.09472771,0.54799959,0.00000000,0.00036950,0.07881730,0.06400676,0.00000000
3.54477239,0.63623623,0.09828917,0.09842123,0.59767389,0.00000000,0.00045174,0.08469861,0.06947999,0.00000000
3.55077539,0.66886851,0.10793231,0.10187729,0.64814626,0.00000000,0.00054898,0.09056981,0.07506693,0.00000000
3.55677839,0.70027400,0.11790654,0.10506425,0.69883567,0.00000000,0.00066327,0.09635650,0.08071122,0.00000000
3.56278139,0.73010779,0.12814971,0.10795289,0.74910920,0.00000000,0.00079682,0.10198172,0.08635312,0.00000000
3.56878439,0.75803379,0.13859799,0.11051681,0.79829780,0.00000000,0.00095201,0.10736799,0.09193095,0.00000000
3.57478739,0.78373470,0.14918831,0.11273308,0.84571530,0.00000000,0.00113145,0.11243955,0.09738279,0.00000000
3.58079040,0.80692302,0.15986082,0.11458299,0.89068037,0.00000000,0.00133792,0.11712487,0.10264839,0.00000000
3.58679340,0.82735294,0.17056170,0.11605279,0.93254065,0.00000000,0.00157447,0.12135928,0.10767128,0.00000000
3.59279640,0.84483235,0.18124586,0.11713470,0.97069820,0.00000000,0.00184440,0.12508756,0.11240088,0.00000000
3.59879940,0.85923486,0.19187962,0.11782774,1.00463530,0.00000000,0.00215135,0.12826649,0.11679462,0.00000000
3.60480240,0.87051084,0.20244324,0.11813870,1.03393950,0.00000000,0.00249932,0.13086711,0.12081998,0.00000000
3.61080540,0.87869722,0.21293317,0.11808290,1.05832668,0.00000000,0.00289273,0.13287659,0.12445620,0.00000000
3.61680840,0.88392525,0.22336399,0.11768482,1.07766109,0.00000000,0.00333648,0.13429966,0.12769580,0.00000000
3.62281141,0.88642560,0.23376979,0.11697849,1.09197119,0.00000000,0.00383604,0.13515939,0.13054555,0.00000000
3.62881441,0.88653050,0.24420510,0.11600754,1.10146034,0.00000000,0.00439744,0.13549731,0.13302706,0.00000000
3.63481741,0.88467222,0.25474512,0.11482493,1.10651153,0.00000000,0.00502737,0.13537285,0.13517678,0.00000000
3.64082041,0.88137789,0.26548526,0.11349216,1.10768560,0.00000000,0.00573315,0.13486189,0.13704543,0.00000000
3.64682341,0.87726025,0.27653988,0.11207819,1.10571258,0.00000000,0.00652274,0.13405473,0.13869681,0.00000000
3.65282641,0.87300450,0.28804018,0.11065778,1.10147612,0.00000000,0.00740465,0.13305325,0.14020610,0.00000000
3.65882941,0.86935138,0.30013120,0.10930954,1.09599122,0.00000000,0.00838781,0.13196754,0.14165757,0.00000000
3.66483242,0.86707685,0.31296793,0.10811356,1.09037571,0.00000000,0.00948143,0.13091200,0.14314180,0.00000000
3.67083542,0.86696884,0.32671045,0.10714874,1.08581640,0.00000000,0.01069470,0.13000111,0.14475259,0.00000000
3.67683842,0.86980175,0.34151822,0.10649001,1.08353066,0.00000000,0.01203647,0.12934505,0.14658352,0.00000000
3.68284142,0.87630960,0.35754357,0.10620544,1.08472498,0.00000000,0.01351487,0.12904528,0.14872436,0.00000000
3.68884442,0.88715847,0.37492456,0.10635338,1.09055159,0.00000000,0.01513682,0.12919034,0.15125754,0.00000000
3.69484742,0.90291956,0.39377723,0.10697985,1.10206486,0.00000000,0.01690747,0.12985205,0.15425461,0.00000000
3.70085043,0.92404360,0.41418771,0.10811620,1.12017904,0.00000000,0.01882967,0.13108215,0.15777309,0.00000000
3.70685343,0.95083784,0.43620435,0.10977722,1.14562888,0.00000000,0.02090339,0.13290980,0.16185366,0.00000000
3.71285643,0.98344656,0.45983013,0.11195983,1.17893481,0.00000000,0.02312508,0.13533971,0.16651789,0.00000000
3.71885943,1.02183607,0.48501600,0.11464233,1.22037422,0.00000000,0.02548721,0.13835139,0.17176669,0.00000000
3.72486243,1.06578502,0.51165524,0.11778443,1.26996006,0.00000000,0.02797773,0.14189917,0.17757943,0.00000000
3.73086543,1.11488078,0.53957952,0.12132792,1.32742799,0.00000000,0.03057983,0.14591337,0.18391396,0.00000000
3.73686843,1.16852232,0.56855682,0.12519810,1.39223301,0.00000000,0.03327164,0.15030232,0.19070743,0.00000000
3.74287144,1.22592986,0.59829171,0.12930590,1.46355603,0.00000000,0.03602630,0.15495531,0.19787802,0.00000000
3.74887444,1.28616137,0.62842819,0.13355059,1.54032065,0.00000000,0.03881212,0.15974631,0.20532752,0.00000000
3.75487744,1.34813552,0.65855517,0.13782299,1.62121989,0.00000000,0.04159298,0.16453833,0.21294459,0.00000000
3.76088044,1.41066070,0.68821474,0.14200913,1.70475229,0.00000000,0.04432900,0.16918823,0.22060877,0.00000000
3.76688344,1.47246901,0.71691300,0.14599411,1.78926623,0.00000000,0.04697736,0.17355178,0.22819490,0.00000000
3.77288644,1.53225426,0.74413318,0.14966603,1.87301105,0.00000000,0.04949336,0.17748881,0.23557786,0.00000000
3.77888944,1.58871258,0.76935072,0.15291990,1.95419311,0.00000000,0.05183169,0.18086819,0.24263748,0.00000000
3.78489245,1.64058392,0.79204962,0.15566124,2.03103452,0.00000000,0.05394766,0.18357242,0.24926322,0.00000000
3.79089545,1.68669298,0.81173949,0.15780929,2.10183229,0.00000000,0.05579872,0.18550169,0.25535854,0.00000000
3.79689845,1.72598764,0.82797246,0.15929973,2.16501530,0.00000000,0.05734578,0.18657719,0.26084470,0.00000000
3.80290145,1.75757337,0.84035923,0.16008664,2.21919660,0.00000000,0.05855460,0.18674362,0.26566370,0.00000000
3.80890445,1.78074192,0.84858346,0.16014382,2.26321880,0.00000000,0.05939702,0.18597069,0.26978028,0.00000000
3.81490745,1.79499308,0.85241372,0.15946524,2.29619030,0.00000000,0.05985199,0.18425367,0.27318284,0.00000000
3.82091046,1.80004852,0.85171248,0.15806474,2.31751090,0.00000000,0.05990638,0.18161288,0.27588310,0.00000000
3.82691346,1.79585695,0.84644150,0.15597486,2.32688549,0.00000000,0.05955552,0.17809229,0.27791466,0.00000000
3.83291646,1.78259054,0.83666358,0.15324511,2.32432539,0.00000000,0.05880340,0.17375724,0.27933033,0.00000000
3.83891946,1.76063270,0.82254020,0.14993942,2.31013721,0.00000000,0.05766264,0.16869137,0.28019849,0.00000000
3.84492246,1.73055795,0.80432559,0.14613330,2.28490023,0.00000000,0.05615401,0.16299299,0.28059857,0.00000000
3.85092546,1.69310493,0.78235711,0.14191048,2.24943328,0.00000000,0.05430580,0.15677110,0.28061598,0.00000000
3.85692846,1.64914396,0.75704270,0.13735947,2.20475326,0.00000000,0.05215283,0.15014109,0.28033664,0.00000000
3.86293147,1.59964077,0.72884605,0.13257010,2.15202737,0.00000000,0.04973530,0.14322055,0.27984155,0.00000000
3.86893447,1.54561827,0.69826998,0.12763013,2.09252170,0.00000000,0.04709750,0.13612513,0.27920166,0.00000000
3.87493747,1.48811832,0.66583923,0.12262229,2.02754878,0.00000000,0.04428636,0.12896489,0.27847325,0.00000000
3.88094047,1.42816517,0.63208317,0.11762160,1.95841691,0.00000000,0.04135004,0.12184097,0.27769433,0.00000000
3.88694347,1.36673242,0.59751941,0.11269336,1.88638355,0.00000000,0.03833654,0.11484306,0.27688203,0.00000000
3.89294647,1.30471484,0.56263898,0.10789168,1.81261497,0.00000000,0.03529238,0.10804740,0.27603128,0.00000000
3.89894947,1.24290618,0.52789369,0.10325869,1.73815400,0.00000000,0.03226145,0.10151558,0.27511489,0.00000000
3.90495248,1.18198369,0.49368610,0.09882439,1.66389680,0.00000000,0.02928405,0.09529411,0.27408499,0.00000000
3.91095548,1.12249966,0.46036244,0.09460713,1.59057939,0.00000000,0.02639609,0.08941455,0.27287571,0.00000000
3.91695848,1.06487992,0.42820846,0.09061469,1.51877393,0.00000000,0.02362859,0.08389444,0.27140712,0.00000000
3.92296148,1.00942883,0.39744835,0.08684581,1.44889405,0.00000000,0.02100734,0.07873862,0.26959001,0.00000000
3.92896448,0.95633992,0.36824633,0.08329207,1.38120832,0.00000000,0.01855286,0.07394107,0.26733136,0.00000000
3.93496748,0.90571118,0.34071071,0.07994007,1.31586031,0.00000000,0.01628049,0.06948694,0.26454020,0.00000000
3.94097049,0.85756373,0.31489980,0.07677370,1.25289348,0.00000000,0.01420070,0.06535489,0.26113342,0.00000000
3.94697349,0.81186248,0.29082943,0.07377641,1.19227909,0.00000000,0.01231955,0.06151932,0.25704134,0.00000000
3.95297649,0.76853748,0.26848131,0.07093332,1.13394499,0.00000000,0.01063928,0.05795259,0.25221258,0.00000000
3.95897949,0.72750470,0.24781178,0.06823315,1.07780371,0.00000000,0.00915891,0.05462707,0.24661814,0.00000000
3.96498249,0.68868493,0.22876053,0.06566976,1.02377791,0.00000000,0.00787498,0.05151688,0.24025431,0.00000000
3.97098549,0.65202003,0.21125876,0.06324332,0.97182203,0.00000000,0.00678224,0.04859931,0.23314437,0.00000000
3.97698849,0.61748573,0.19523646,0.06096104,0.92193894,0.00000000,0.00587434,0.04585587,0.22533894,0.00000000
3.98299150,0.58510044,0.18062858,0.05883740,0.87419110,0.00000000,0.00514448,0.04327297,0.21691510,0.00000000
3.98899450,0.55493002,0.16737981,0.05689398,0.82870572,0.00000000,0.00458597,0.04084219,0.20797412,0.00000000
3.99499750,0.52708839,0.15544808,0.05515880,0.78567427,0.00000000,0.00419279,0.03856021,0.19863823,0.00000000
4.00100050,0.50173435,0.14480650,0.05366531,0.74534650,0.00000000,0.00395992,0.03642842,0.18904639,0.00000000
4.00700350,0.47906503,0.13544414,0.05245102,0.70801979,0.00000000,0.00388371,0.03445230,0.17934938,0.00000000
4.01300650,0.45930657,0.12736544,0.05155590,0.67402481,0.00000000,0.00396206,0.03264053,0.16970448,0.00000000
4.01900950,0.44270269,0.12058869,0.05102063,0.64370827,0.00000000,0.00419455,0.03100408,0.16026994,0.00000000
4.02501251,0.42950193,0.11514358,0.05088472,0.61741415,0.00000000,0.00458240,0.02955510,0.15119958,0.00000000
4.03101551,0.41994435,0.11106817,0.05118471,0.59546434,0.00000000,0.00512842,0.02830598,0.14263771,0.00000000
4.03701851,0.41424836,0.10840533,0.05195239,0.57813990,0.00000000,0.00583675,0.02726831,0.13471452,0.00000000
4.04302151,0.41259832,0.10719897,0.05321324,0.56566376,0.00000000,0.00671268,0.02645206,0.12754230,0.00000000
4.04902451,0.41513366,0.10749017,0.05498512,0.55818589,0.00000000,0.00776220,0.02586488,0.12121236,0.00000000
4.05502751,0.42193972,0.10931336,0.05727722,0.55577141,0.00000000,0.00899163,0.02551159,0.11579301,0.00000000
4.06103052,0.43304094,0.11269273,0.06008940,0.55839232,0.00000000,0.01040713,0.02539388,0.11132839,0.00000000
4.06703352,0.44839639,0.11763890,0.06341183,0.56592303,0.00000000,0.01201418,0.02551022,0.10783830,0.00000000
4.07303652,0.46789796,0.12414604,0.06722514,0.57813988,0.00000000,0.01381700,0.02585599,0.10531890,0.00000000
4.07903952,0.49137096,0.13218939,0.07150076,0.59472458,0.00000000,0.01581804,0.02642377,0.10374428,0.00000000
4.08504252,0.51857719,0.14172338,0.07620181,0.61527132,0.00000000,0.01801735,0.02720387,0.10306870,0.00000000
4.09104552,0.54922016,0.15268023,0.08128415,0.63929728,0.00000000,0.02041210,0.02818493,0.10322938,0.00000000
4.09704852,0.58295207,0.16496928,0.08669775,0.66625593,0.00000000,0.02299606,0.02935464,0.10414983,0.00000000
4.10305153,0.61938237,0.17847680,0.09238828,0.69555263,0.00000000,0.02575917,0.03070052,0.10574327,0.00000000
4.10905453,0.65808724,0.19306655,0.09829868,0.72656186,0.00000000,0.02868720,0.03221069,0.10791637,0.00000000
4.11505753,0.69861970,0.20858093,0.10437095,0.75864532,0.00000000,0.03176152,0.03387460,0.11057281,0.00000000
4.12106053,0.74051979,0.22484278,0.11054771,0.79117032,0.00000000,0.03495897,0.03568365,0.11361675,0.00000000
4.12706353,0.78332458,0.24165784,0.11677373,0.82352762,0.00000000,0.03825191,0.03763170,0.11695592,0.00000000
4.13306653,0.82657740,0.25881772,0.12299721,0.85514831,0.00000000,0.04160836,0.03971536,0.12050442,0.00000000
4.13906953,0.86983616,0.27610347,0.12917079,0.88551885,0.00000000,0.04499238,0.04193411,0.12418493,0.00000000
4.14507254,0.91268058,0.29328964,0.13525229,0.91419423,0.00000000,0.04836452,0.04429019,0.12793042,0.00000000
4.15107554,0.95471802,0.31014867,0.14120507,0.94080848,0.00000000,0.05168253,0.04678827,0.13168530,0.00000000
4.15707854,0.99558811,0.32645571,0.14699811,0.96508267,0.00000000,0.05490211,0.04943488,0.13540594,0.00000000
4.16308154,1.03496611,0.34199353,0.15260579,0.98683009,0.00000000,0.05797788,0.05223771,0.13906072,0.00000000
4.16908454,1.07256518,0.35655764,0.15800730,1.00595873,0.00000000,0.06086442,0.05520471,0.14262947,0.00000000
4.17508754,1.10813787,0.36996127,0.16318604,1.02247116,0.00000000,0.06351737,0.05834312,0.14610255,0.00000000
4.18109055,1.14147694,0.38204024,0.16812869,1.03646201,0.00000000,0.06589456,0.06165845,0.14947950,0.00000000
4.18709355,1.17241582,0.39265757,0.17282437,1.04811335,0.00000000,0.06795725,0.06515352,0.15276751,0.00000000
4.19309655,1.20082901,0.40170750,0.17726377,1.05768824,0.00000000,0.06967115,0.06882753,0.15597962,0.00000000
4.19909955,1.22663251,0.40911908,0.18143841,1.06552275,0.00000000,0.07100751,0.07267537,0.15913291,0.00000000
4.20510255,1.24978434,0.41485898,0.18534002,1.07201658,0.00000000,0.07194400,0.07668708,0.16224669,0.00000000
4.21110555,1.27028535,0.41893337,0.18896022,1.07762277,0.00000000,0.07246546,0.08084763,0.16534077,0.00000000
4.21710855,1.28817996,0.42138903,0.19229037,1.08283631,0.00000000,0.07256442,0.08513690,0.16843395,0.00000000
4.22311156,1.30355684,0.42231328,0.19532164,1.08818205,0.00000000,0.07224142,0.08953001,0.17154261,0.00000000
4.22911456,1.31654916,0.42183287,0.19804542,1.09420173,0.00000000,0.07150507,0.09399796,0.17467966,0.00000000
4.23511756,1.32733408,0.42011174,0.20045372,1.10144022,0.00000000,0.07037190,0.09850839,0.17785364,0.00000000
4.24112056,1.33613113,0.41734771,0.20253985,1.11043115,0.00000000,0.06886587,0.10302669,0.18106811,0.00000000
4.24712356,1.34319912,0.41376806,0.20429901,1.12168163,0.00000000,0.06701776,0.10751712,0.18432127,0.00000000
4.25312656,1.34883135,0.40962416,0.20572895,1.13565649,0.00000000,0.06486428,0.11194402,0.18760573,0.00000000
4.25912956,1.35334883,0.40518532,0.20683038,1.15276212,0.00000000,0.06244703,0.11627296,0.19090854,0.00000000
4.26513257,1.35709159,0.40073200,0.20760733,1.17333011,0.00000000,0.05981133,0.12047181,0.19421123,0.00000000
4.27113557,1.36040811,0.39654859,0.20806717,1.19760138,0.00000000,0.05700496,0.12451157,0.19749009,0.00000000
4.27713857,1.36364321,0.39291617,0.20822043,1.22571112,0.00000000,0.05407692,0.12836697,0.20071648,0.00000000
