energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
3.02251126,0.05364514,0.00000094,0.00018431,0.01270336,0.00577040,0.00916506,0.05228709,0.00000000
3.02851426,0.04747173,0.00000097,0.00023796,0.01116902,0.00608919,0.00805809,0.04600064,0.00000000
3.03451726,0.04183097,0.00000113,0.00030504,0.00974951,0.00661768,0.00703399,0.04019132,0.00000000
3.04052026,0.03675239,0.00000145,0.00038821,0.00844933,0.00739287,0.00609600,0.03487866,0.00000000
3.04652326,0.03225460,0.00000195,0.00049051,0.00727000,0.00845569,0.00524522,0.03007008,0.00000000
3.05252626,0.02834674,0.00000269,0.00061533,0.00621042,0.00985106,0.00448084,0.02576233,0.00000000
3.05852926,0.02503004,0.00000373,0.00076636,0.00526727,0.01162773,0.00380048,0.02194317,0.00000000
3.06453227,0.02229944,0.00000520,0.00094762,0.00443541,0.01383791,0.00320042,0.01859298,0.00000000
3.07053527,0.02014509,0.00000724,0.00116333,0.00370830,0.01653665,0.00267595,0.01568652,0.00000000
3.07653827,0.01855372,0.00001004,0.00141789,0.00307840,0.01978084,0.00222163,0.01319445,0.00000000
3.08254127,0.01750973,0.00001388,0.00171576,0.00253752,0.02362791,0.00183156,0.01108487,0.00000000
3.08854427,0.01699616,0.00001910,0.00206131,0.00207720,0.02813426,0.00149962,0.00932457,0.00000000
3.09454727,0.01699519,0.00002615,0.00245868,0.00168891,0.03335322,0.00121967,0.00788015,0.00000000
3.10055028,0.01748856,0.00003564,0.00291162,0.00136435,0.03933279,0.00098571,0.00671894,0.00000000
3.10655328,0.01845758,0.00004832,0.00342328,0.00109563,0.04611311,0.00079206,0.00580966,0.00000000
3.11255628,0.01988298,0.00006516,0.00399601,0.00087537,0.05372373,0.00063338,0.00512293,0.00000000
3.11855928,0.02174458,0.00008739,0.00463114,0.00069685,0.06218082,0.00050484,0.00463164,0.00000000
3.12456228,0.02402079,0.00011655,0.00532881,0.00055405,0.07148442,0.00040207,0.00431106,0.00000000
3.13056528,0.02668809,0.00015457,0.00608772,0.00044166,0.08161588,0.00032125,0.00413894,0.00000000
3.13656828,0.02972049,0.00020381,0.00690502,0.00035513,0.09253566,0.00025910,0.00409544,0.00000000
3.14257129,0.03308911,0.00026719,0.00777616,0.00029060,0.10418156,0.00021282,0.00416302,0.00000000
3.14857429,0.03676186,0.00034824,0.00869481,0.00024491,0.11646773,0.00018016,0.00432627,0.00000000
3.15457729,0.04070335,0.00045121,0.00965287,0.00021554,0.12928438,0.00015929,0.00457176,0.00000000
3.16058029,0.04487503,0.00058118,0.01064050,0.00020057,0.14249848,0.00014884,0.00488780,0.00000000
3.16658329,0.04923564,0.00074418,0.01164627,0.00019861,0.15595545,0.00014784,0.00526430,0.00000000
3.17258629,0.05374194,0.00094726,0.01265738,0.00020874,0.16948187,0.00015568,0.00569259,0.00000000
3.17858929,0.05834972,0.00119867,0.01365993,0.00023049,0.18288934,0.00017206,0.00616530,0.00000000
3.18459230,0.06301509,0.00150788,0.01463930,0.00026372,0.19597918,0.00019698,0.00667625,0.00000000
3.19059530,0.06769601,0.00188574,0.01558062,0.00030861,0.20854812,0.00023069,0.00722035,0.00000000
3.19659830,0.07235392,0.00234451,0.01646918,0.00036560,0.22039463,0.00027364,0.00779354,0.00000000
3.20260130,0.07695552,0.00289794,0.01729105,0.00043527,0.23132563,0.00032648,0.00839270,0.00000000
3.20860430,0.08147448,0.00356130,0.01803353,0.00051836,0.24116356,0.00038998,0.00901565,0.00000000
3.21460730,0.08589304,0.00435134,0.01868573,0.00061565,0.24975315,0.00046503,0.00966099,0.00000000
3.22061031,0.09020341,0.00528624,0.01923906,0.00072792,0.25696789,0.00055258,0.01032807,0.00000000
3.22661331,0.09440884,0.00638549,0.01968766,0.00085586,0.26271573,0.00065359,0.01101685,0.00000000
3.23261631,0.09852430,0.00766976,0.02002877,0.00100003,0.26694374,0.00076901,0.01172776,0.00000000
3.23861931,0.10257665,0.00916056,0.02026297,0.00116079,0.26964147,0.00089974,0.01246151,0.00000000
3.24462231,0.10660433,0.01088003,0.02039438,0.00133824,0.27084287,0.00104656,0.01321888,0.00000000
3.25062531,0.11065642,0.01285045,0.02043060,0.00153214,0.27062651,0.00121009,0.01400051,0.00000000
3.25662831,0.11479123,0.01509381,0.02038264,0.00174189,0.26911414,0.00139079,0.01480662,0.00000000
3.26263132,0.11907427,0.01763122,0.02026463,0.00196652,0.26646749,0.00158884,0.01563681,0.00000000
3.26863432,0.12357583,0.02048229,0.02009345,0.00220460,0.26288354,0.00180418,0.01648978,0.00000000
3.27463732,0.12836812,0.02366436,0.01988818,0.00245432,0.25858818,0.00203644,0.01736318,0.00000000
3.28064032,0.13352211,0.02719182,0.01966953,0.00271346,0.25382881,0.00228492,0.01825341,0.00000000
3.28664332,0.13910425,0.03107519,0.01945908,0.00297945,0.24886581,0.00254858,0.01915558,0.00000000
3.29264632,0.14517316,0.03532038,0.01927854,0.00324945,0.24396350,0.00282605,0.02006346,0.00000000
3.29864932,0.15177643,0.03992785,0.01914897,0.00352048,0.23938080,0.00311558,0.02096962,0.00000000
3.30465233,0.15894774,0.04489181,0.01908995,0.00378947,0.23536191,0.00341516,0.02186556,0.00000000
3.31065533,0.16670432,0.05019962,0.01911886,0.00405350,0.23212760,0.00372245,0.02274203,0.00000000
3.31665833,0.17504509,0.05583120,0.01925014,0.00430994,0.22986718,0.00403487,0.02358941,0.00000000
3.32266133,0.18394939,0.06175869,0.01949471,0.00455664,0.22873169,0.00434969,0.02439820,0.00000000
3.32866433,0.19337651,0.06794636,0.01985948,0.00479218,0.22882850,0.00466404,0.02515954,0.00000000
3.33466733,0.20326615,0.07435070,0.02034699,0.00501609,0.23021751,0.00497504,0.02586590,0.00000000
3.34067034,0.21353968,0.08092092,0.02095521,0.00522906,0.23290923,0.00527985,0.02651165,0.00000000
3.34667334,0.22410237,0.08759975,0.02167757,0.00543318,0.23686464,0.00557582,0.02709380,0.00000000
3.35267634,0.23484652,0.09432452,0.02250306,0.00563217,0.24199708,0.00586054,0.02761263,0.00000000
3.35867934,0.24565533,0.10102875,0.02341657,0.00583156,0.24817590,0.00613200,0.02807230,0.00000000
3.36468234,0.25640751,0.10764385,0.02439943,0.00603884,0.25523185,0.00638866,0.02848140,0.00000000
3.37068534,0.26698251,0.11410131,0.02542999,0.00626361,0.26296401,0.00662955,0.02885339,0.00000000
3.37668834,0.27726599,0.12033498,0.02648444,0.00651762,0.27114796,0.00685439,0.02920694,0.00000000
3.38269135,0.28715553,0.12628354,0.02753762,0.00681479,0.27954477,0.00706365,0.02956608,0.00000000
3.38869435,0.29656622,0.13189294,0.02856402,0.00717117,0.28791068,0.00725862,0.02996020,0.00000000
3.39469735,0.30543582,0.13711886,0.02953863,0.00760476,0.29600680,0.00744146,0.03042392,0.00000000
3.40070035,0.31372940,0.14192883,0.03043798,0.00813533,0.30360861,0.00761522,0.03099669,0.00000000
3.40670335,0.32144296,0.14630409,0.03124092,0.00878406,0.31051473,0.00778381,0.03172226,0.00000000
3.41270635,0.32860599,0.15024094,0.03192946,0.00957317,0.31655461,0.00795201,0.03264790,0.00000000
3.41870935,0.33528262,0.15375153,0.03248936,0.01052539,0.32159492,0.00812535,0.03382349,0.00000000
3.42471236,0.34157131,0.15686390,0.03291064,0.01166341,0.32554405,0.00831005,0.03530036,0.00000000
3.43071536,0.34760292,0.15962143,0.03318786,0.01300913,0.32835494,0.00851284,0.03713009,0.00000000
3.43671836,0.35353720,0.16208133,0.03332022,0.01458301,0.33002570,0.00874085,0.03936301,0.00000000
3.44272136,0.35955768,0.16431260,0.03331143,0.01640319,0.33059836,0.00900137,0.04204682,0.00000000
3.44872436,0.36586523,0.16639311,0.03316944,0.01848472,0.33015564,0.00930166,0.04522496,0.00000000
3.45472736,0.37267048,0.16840625,0.03290590,0.02083871,0.32881593,0.00964871,0.04893510,0.00000000
3.46073037,0.38018532,0.17043706,0.03253558,0.02347154,0.32672687,0.01004902,0.05320763,0.00000000
3.46673337,0.38861404,0.17256809,0.03207559,0.02638416,0.32405780,0.01050834,0.05806429,0.00000000
3.47273637,0.39814437,0.17487529,0.03154456,0.02957140,0.32099148,0.01103148,0.06351692,0.00000000
3.47873937,0.40893891,0.17742391,0.03096175,0.03302159,0.31771556,0.01162208,0.06956645,0.00000000
3.48474237,0.42112743,0.18026493,0.03034624,0.03671618,0.31441428,0.01228247,0.07620220,0.00000000
3.49074537,0.43480029,0.18343193,0.02971611,0.04062971,0.31126068,0.01301350,0.08340140,0.00000000
3.49674837,0.45000361,0.18693880,0.02908777,0.04472993,0.30841000,0.01381451,0.09112912,0.00000000
3.50275138,0.46673607,0.19077834,0.02847537,0.04897824,0.30599425,0.01468326,0.09933857,0.00000000
3.50875438,0.48494789,0.19492179,0.02789043,0.05333034,0.30411848,0.01561596,0.10797168,0.00000000
3.51475738,0.50454176,0.19931952,0.02734159,0.05773712,0.30285874,0.01660734,0.11696010,0.00000000
3.52076038,0.52537583,0.20390259,0.02683458,0.06214583,0.30226187,0.01765076,0.12622645,0.00000000
3.52676338,0.54726855,0.20858544,0.02637233,0.06650141,0.30234698,0.01873840,0.13568584,0.00000000
3.53276638,0.57000506,0.21326926,0.02595528,0.07074798,0.30310850,0.01986144,0.14524759,0.00000000
3.53876938,0.59334481,0.21784608,0.02558183,0.07483039,0.30452060,0.02101027,0.15481703,0.00000000
3.54477239,0.61703003,0.22220330,0.02524883,0.07869585,0.30654263,0.02217475,0.16429739,0.00000000
3.55077539,0.64079452,0.22622843,0.02495225,0.08229545,0.30912514,0.02334440,0.17359159,0.00000000
3.55677839,0.66437242,0.22981380,0.02468778,0.08558566,0.31221624,0.02450871,0.18260396,0.00000000
3.56278139,0.68750644,0.23286098,0.02445149,0.08852954,0.31576782,0.02565725,0.19124180,0.00000000
3.56878439,0.70995522,0.23528475,0.02424040,0.09109784,0.31974119,0.02677993,0.19941670,0.00000000
3.57478739,0.73149951,0.23701635,0.02405302,0.09326970,0.32411185,0.02786714,0.20704567,0.00000000
3.58079040,0.75194700,0.23800596,0.02388969,0.09503314,0.32887316,0.02890987,0.21405201,0.00000000
3.58679340,0.77113548,0.23822426,0.02375287,0.09638512,0.33403853,0.02989977,0.22036593,0.00000000
3.59279640,0.78893459,0.23766295,0.02364720,0.09733139,0.33964210,0.03082928,0.22592506,0.00000000
3.59879940,0.80524599,0.23633446,0.02357949,0.09788588,0.34573777,0.03169161,0.23067476,0.00000000
3.60480240,0.82000207,0.23427064,0.02355844,0.09806994,0.35239667,0.03248079,0.23456834,0.00000000
3.61080540,0.83316360,0.23152075,0.02359426,0.09791122,0.35970308,0.03319162,0.23756724,0.00000000
3.61680840,0.84471631,0.22814879,0.02369820,0.09744243,0.36774903,0.03381974,0.23964123,0.00000000
3.62281141,0.85466682,0.22423027,0.02388189,0.09669999,0.37662781,0.03436151,0.24076864,0.00000000
3.62881441,0.86303804,0.21984880,0.02415665,0.09572252,0.38642667,0.03481411,0.24093660,0.00000000
3.63481741,0.86986454,0.21509240,0.02453275,0.09454937,0.39721910,0.03517541,0.24014146,0.00000000
3.64082041,0.87518775,0.21005001,0.02501862,0.09321930,0.40905700,0.03544405,0.23838913,0.00000000
3.64682341,0.87905161,0.20480805,0.02562017,0.09176907,0.42196321,0.03561940,0.23569553,0.00000000
3.65282641,0.88149857,0.19944744,0.02634008,0.09023239,0.43592472,0.03570152,0.23208695,0.00000000
3.65882941,0.88256618,0.19404100,0.02717728,0.08863893,0.45088704,0.03569122,0.22760044,0.00000000
3.66483242,0.88228445,0.18865138,0.02812653,0.08701360,0.46674995,0.03559001,0.22228390,0.00000000
3.67083542,0.88067401,0.18332963,0.02917814,0.08537606,0.48336511,0.03540013,0.21619619,0.00000000
3.67683842,0.87774517,0.17811426,0.03031788,0.08374049,0.50053555,0.03512451,0.20940683,0.00000000
3.68284142,0.87349798,0.17303104,0.03152715,0.08211554,0.51801750,0.03476679,0.20199558,0.00000000
3.68884442,0.86792320,0.16809321,0.03278324,0.08050461,0.53552429,0.03433130,0.19405165,0.00000000
3.69484742,0.86100434,0.16330233,0.03405986,0.07890627,0.55273255,0.03382309,0.18567272,0.00000000
3.70085043,0.85272062,0.15864954,0.03532782,0.07731486,0.56929054,0.03324787,0.17696370,0.00000000
3.70685343,0.84305077,0.15411714,0.03655586,0.07572128,0.58482818,0.03261208,0.16803525,0.00000000
3.71285643,0.83197768,0.14968056,0.03771161,0.07411391,0.59896868,0.03192286,0.15900221,0.00000000
3.71885943,0.81949349,0.14531042,0.03876262,0.07247955,0.61134117,0.03118810,0.14998187,0.00000000
3.72486243,0.80560517,0.14097473,0.03967747,0.07080445,0.62159384,0.03041647,0.14109232,0.00000000
3.73086543,0.79034009,0.13664108,0.04042684,0.06907533,0.62940704,0.02961740,0.13245067,0.00000000
3.73686843,0.77375138,0.13227875,0.04098450,0.06728030,0.63450574,0.02880119,0.12417152,0.00000000
3.74287144,0.75592265,0.12786063,0.04132826,0.06540979,0.63667074,0.02797893,0.11636536,0.00000000
3.74887444,0.73697187,0.12336488,0.04144079,0.06345725,0.63574808,0.02716254,0.10913724,0.00000000
3.75487744,0.71705382,0.11877632,0.04131015,0.06141975,0.63165623,0.02636472,0.10258547,0.00000000
3.76088044,0.69636111,0.11408739,0.04093029,0.05929840,0.62439052,0.02559883,0.09680047,0.00000000
3.76688344,0.67512321,0.10929880,0.04030117,0.05709852,0.61402484,0.02487879,0.09186373,0.00000000
3.77288644,0.65360360,0.10441974,0.03942876,0.05482967,0.60071016,0.02421881,0.08784671,0.00000000
3.77888944,0.63209483,0.09946770,0.03832479,0.05250539,0.58467018,0.02363319,0.08480992,0.00000000
3.78489245,0.61091162,0.09446795,0.03700628,0.05014282,0.56619425,0.02313594,0.08280185,0.00000000
3.79089545,0.59038214,0.08945271,0.03549495,0.04776211,0.54562773,0.02274040,0.08185795,0.00000000
3.79689845,0.57083786,0.08446004,0.03381636,0.04538566,0.52336059,0.02245881,0.08199953,0.00000000
3.80290145,0.55260232,0.07953259,0.03199915,0.04303728,0.49981444,0.02230180,0.08323266,0.00000000
3.80890445,0.53597939,0.07471625,0.03007398,0.04074129,0.47542893,0.02227796,0.08554707,0.00000000
3.81490745,0.52124155,0.07005881,0.02807267,0.03852161,0.45064803,0.02239328,0.08891517,0.00000000
3.82091046,0.50861893,0.06560867,0.02602723,0.03640083,0.42590685,0.02265079,0.09329120,0.00000000
3.82691346,0.49828958,0.06141382,0.02396898,0.03439940,0.40161976,0.02305014,0.09861060,0.00000000
3.83291646,0.49037166,0.05752096,0.02192786,0.03253492,0.37817011,0.02358734,0.10478980,0.00000000
3.83891946,0.48491812,0.05397501,0.01993170,0.03082158,0.35590223,0.02425459,0.11172641,0.00000000
3.84492246,0.48191408,0.05081892,0.01800584,0.02926977,0.33511593,0.02504025,0.11930003,0.00000000
3.85092546,0.48127743,0.04809388,0.01617271,0.02788590,0.31606356,0.02592899,0.12737357,0.00000000
3.85692846,0.48286259,0.04583990,0.01445169,0.02667242,0.29894988,0.02690206,0.13579538,0.00000000
3.86293147,0.48646743,0.04409665,0.01285911,0.02562797,0.28393443,0.02793778,0.14440197,0.00000000
3.86893447,0.49184315,0.04290467,0.01140830,0.02474785,0.27113621,0.02901213,0.15302146,0.00000000
3.87493747,0.49870668,0.04230672,0.01010985,0.02402446,0.26064029,0.03009951,0.16147754,0.00000000
3.88094047,0.50675503,0.04234919,0.00897189,0.02344803,0.25250588,0.03117356,0.16959403,0.00000000
3.88694347,0.51568092,0.04308357,0.00800047,0.02300734,0.24677518,0.03220816,0.17719967,0.00000000
3.89294647,0.52518890,0.04456769,0.00719998,0.02269052,0.24348257,0.03317829,0.18413309,0.00000000
3.89894947,0.53501107,0.04686665,0.00657348,0.02248581,0.24266337,0.03406107,0.19024772,0.00000000
3.90495248,0.54492154,0.05005340,0.00612312,0.02238230,0.24436155,0.03483660,0.19541640,0.00000000
3.91095548,0.55474886,0.05420863,0.00585046,0.02237060,0.24863590,0.03548874,0.19953547,0.00000000
3.91695848,0.56438552,0.05942002,0.00575668,0.02244333,0.25556408,0.03600577,0.20252815,0.00000000
3.92296148,0.57379401,0.06578073,0.00584274,0.02259546,0.26524413,0.03638084,0.20434700,0.00000000
3.92896448,0.58300890,0.07338701,0.00610945,0.02282452,0.27779316,0.03661218,0.20497532,0.00000000
3.93496748,0.59213466,0.08233495,0.00655741,0.02313058,0.29334323,0.03670317,0.20442743,0.00000000
3.94097049,0.60133923,0.09271635,0.00718685,0.02351601,0.31203414,0.03666207,0.20274775,0.00000000
3.94697349,0.61084342,0.10461392,0.00799738,0.02398511,0.33400368,0.03650161,0.20000868,0.00000000
3.95297649,0.62090664,0.11809577,0.00898767,0.02454351,0.35937539,0.03623833,0.19630749,0.00000000
3.95897949,0.63180950,0.13320951,0.01015500,0.02519750,0.38824459,0.03589172,0.19176220,0.00000000
3.96498249,0.64383426,0.14997610,0.01149490,0.02595320,0.42066321,0.03548329,0.18650674,0.00000000
3.97098549,0.65724390,0.16838390,0.01300061,0.02681569,0.45662425,0.03503546,0.18068555,0.00000000
3.97698849,0.67226109,0.18838302,0.01466273,0.02778816,0.49604684,0.03457049,0.17444801,0.00000000
3.98299150,0.68904809,0.20988048,0.01646874,0.02887106,0.53876270,0.03410941,0.16794272,0.00000000
3.98899450,0.70768879,0.23273651,0.01840277,0.03006137,0.58450495,0.03367095,0.16131214,0.00000000
3.99499750,0.72817381,0.25676221,0.02044535,0.03135198,0.63290023,0.03327070,0.15468770,0.00000000
4.00100050,0.75038986,0.28171900,0.02257338,0.03273132,0.68346482,0.03292036,0.14818559,0.00000000
4.00700350,0.77411375,0.30731992,0.02476019,0.03418311,0.73560540,0.03262721,0.14190340,0.00000000
4.01300650,0.79901183,0.33323313,0.02697583,0.03568640,0.78862476,0.03239383,0.13591785,0.00000000
4.01900950,0.82464496,0.35908745,0.02918747,0.03721588,0.84173277,0.03221802,0.13028344,0.00000000
4.02501251,0.85047892,0.38448003,0.03136004,0.03874235,0.89406234,0.03209299,0.12503225,0.00000000
4.03101551,0.87590007,0.40898594,0.03345698,0.04023351,0.94469011,0.03200774,0.12017475,0.00000000
4.03701851,0.90023531,0.43216931,0.03544112,0.04165487,0.99266109,0.03194772,0.11570142,0.00000000
4.04302151,0.92277587,0.45359572,0.03727567,0.04297087,1.03701636,0.03189551,0.11158532,0.00000000
4.04902451,0.94280336,0.47284538,0.03892531,0.04414609,1.07682278,0.03183179,0.10778513,0.00000000
4.05502751,0.95961730,0.48952637,0.04035722,0.04514648,1.11120329,0.03173629,0.10424869,0.00000000
4.06103052,0.97256241,0.50328765,0.04154216,0.04594063,1.13936655,0.03158875,0.10091671,0.00000000
4.06703352,0.98105465,0.51383089,0.04245539,0.04650095,1.16063445,0.03136994,0.09772655,0.00000000
4.07303652,0.98460455,0.52092091,0.04307755,0.04680469,1.17446624,0.03106255,0.09461581,0.00000000
4.07903952,0.98283683,0.52439398,0.04339527,0.04683487,1.18047811,0.03065193,0.09152562,0.00000000
4.08504252,0.97550534,0.52416367,0.04340168,0.04658085,1.17845719,0.03012681,0.08840346,0.00000000
4.09104552,0.96250277,0.52022401,0.04309664,0.04603881,1.16836947,0.02947970,0.08520542,0.00000000
4.09704852,0.94386462,0.51264963,0.04248673,0.04521183,1.15036106,0.02870717,0.08189785,0.00000000
4.10305153,0.91976749,0.50159318,0.04158504,0.04410978,1.12475300,0.02780999,0.07845838,0.00000000
4.10905453,0.89052186,0.48727981,0.04041070,0.04274895,1.09202975,0.02679298,0.07487627,0.00000000
4.11505753,0.85655989,0.46999927,0.03898821,0.04115138,1.05282209,0.02566473,0.07115222,0.00000000
4.12106053,0.81841898,0.45009592,0.03734662,0.03934407,1.00788530,0.02443723,0.06729760,0.00000000
4.12706353,0.77672207,0.42795709,0.03551861,0.03735799,0.95807373,0.02312527,0.06333334,0.00000000
4.13306653,0.73215562,0.40400046,0.03353938,0.03522702,0.90431304,0.02174587,0.05928840,0.00000000
4.13906953,0.68544661,0.37866096,0.03144562,0.03298677,0.84757142,0.02031756,0.05519814,0.00000000
4.14507254,0.63733944,0.35237776,0.02927446,0.03067354,0.78883116,0.01885975,0.05110251,0.00000000
4.15107554,0.58857401,0.32558202,0.02706245,0.02832314,0.72906173,0.01739200,0.04704433,0.00000000
4.15707854,0.53986574,0.29868574,0.02484467,0.02596999,0.66919559,0.01593347,0.04306760,0.00000000
4.16308154,0.49188839,0.27207219,0.02265398,0.02364623,0.61010754,0.01450234,0.03921608,0.00000000
4.16908454,0.44526033,0.24608819,0.02052037,0.02138105,0.55259836,0.01311542,0.03553210,0.00000000
4.17508754,0.40053444,0.22103847,0.01847058,0.01920016,0.49738308,0.01178776,0.03205563,0.00000000
4.18109055,0.35819199,0.19718213,0.01652781,0.01712551,0.44508414,0.01053248,0.02882367,0.00000000
4.18709355,0.31864042,0.17473126,0.01471165,0.01517511,0.39622928,0.00936064,0.02587000,0.00000000
4.19309655,0.28221461,0.15385146,0.01303815,0.01336310,0.35125393,0.00828126,0.02322513,0.00000000
4.19909955,0.24918159,0.13466426,0.01152006,0.01169990,0.31050749,0.00730141,0.02091659,0.00000000
4.20510255,0.21974786,0.11725099,0.01016717,0.01019262,0.27426307,0.00642641,0.01896935,0.00000000
4.21110555,0.19406889,0.10165794,0.00898671,0.00884542,0.24272970,0.00566004,0.01740640,0.00000000
4.21710855,0.17226024,0.08790240,0.00798394,0.00766010,0.21606636,0.00500489,0.01624947,0.00000000
4.22311156,0.15440939,0.07597937,0.00716258,0.00663663,0.19439704,0.00446263,0.01551965,0.00000000
4.22911456,0.14058784,0.06586846,0.00652543,0.00577381,0.17782584,0.00403435,0.01523805,0.00000000
4.23511756,0.13086287,0.05754088,0.00607482,0.00506982,0.16645156,0.00372090,0.01542627,0.00000000
4.24112056,0.12530822,0.05096608,0.00581311,0.00452286,0.16038092,0.00352317,0.01610676,0.00000000
4.24712356,0.12401339,0.04611795,0.00574307,0.00413165,0.15973997,0.00344232,0.01730289,0.00000000
4.25312656,0.12709106,0.04298031,0.00586821,0.00389590,0.16468299,0.00348004,0.01903886,0.00000000
4.25912956,0.13468226,0.04155155,0.00619293,0.00381675,0.17539865,0.00363864,0.02133924,0.00000000
4.26513257,0.14695920,0.04184828,0.00672270,0.00389704,0.19211314,0.00392115,0.02422830,0.00000000
4.27113557,0.16412537,0.04390793,0.00746400,0.00414155,0.21508991,0.00433134,0.02772907,0.00000000
4.27713857,0.18641298,0.04779019,0.00842421,0.00455705,0.24462621,0.00487366,0.03186210,0.00000000
4.28314157,0.21407773,0.05357721,0.00961142,0.00515235,0.28104626,0.00555310,0.03664408,0.00000000
4.28914457,0.24739096,0.06137263,0.01103405,0.00593813,0.32469134,0.00637499,0.04208635,0.00000000
4.29514757,0.28662934,0.07129933,0.01270050,0.00692672,0.37590698,0.00734480,0.04819322,0.00000000
4.30115058,0.33206237,0.08349597,0.01461867,0.00813172,0.43502770,0.00846776,0.05496041,0.00000000
4.30715358,0.38393812,0.09811241,0.01679540,0.00956758,0.50235961,0.00974858,0.06237351,0.00000000
4.31315658,0.44246746,0.11530394,0.01923596,0.01124899,0.57816168,0.01119103,0.07040669,0.00000000
4.31915958,0.50780743,0.13522463,0.02194343,0.01319028,0.66262603,0.01279753,0.07902158,0.00000000
4.32516258,0.58004432,0.15801984,0.02491823,0.01540467,0.75585833,0.01456879,0.08816661,0.00000000
4.33116558,0.65917704,0.18381809,0.02815752,0.01790354,0.85785868,0.01650338,0.09777666,0.00000000
4.33716858,0.74510150,0.21272256,0.03165485,0.02069565,0.96850422,0.01859736,0.10777329,0.00000000
4.34317159,0.83759680,0.24480255,0.03539974,0.02378637,1.08753388,0.02084396,0.11806536,0.00000000
4.34917459,0.93631378,0.28008510,0.03937743,0.02717696,1.21453643,0.02323333,0.12855028,0.00000000
4.35517759,1.04076677,0.31854718,0.04356882,0.03086390,1.34894224,0.02575230,0.13911568,0.00000000
4.36118059,1.15032907,0.36010886,0.04795039,0.03483837,1.49001955,0.02838432,0.14964157,0.00000000
4.36718359,1.26423263,0.40462761,0.05249445,0.03908584,1.63687563,0.03110944,0.16000294,0.00000000
4.37318659,1.38157244,0.45189427,0.05716935,0.04358581,1.78846313,0.03390440,0.17007257,0.00000000
4.37918959,1.50131558,0.50163084,0.06193997,0.04831175,1.94359158,0.03674287,0.17972415,0.00000000
4.38519260,1.62231524,0.55349028,0.06676829,0.05323124,2.10094408,0.03959579,0.18883538,0.00000000
4.39119560,1.74332916,0.60705858,0.07161399,0.05830630,2.25909847,0.04243180,0.19729111,0.00000000
4.39719860,1.86304227,0.66185906,0.07643525,0.06349392,2.41655261,0.04521782,0.20498622,0.00000000
4.40320160,1.98009292,0.71735888,0.08118953,0.06874676,2.57175271,0.04791969,0.21182826,0.00000000
4.40920460,2.09310159,0.77297762,0.08583434,0.07401402,2.72312382,0.05050289,0.21773963,0.00000000
4.41520760,2.20070143,0.82809773,0.09032810,0.07924243,2.86910129,0.05293329,0.22265929,0.00000000
4.42121061,2.30156927,0.88207649,0.09463078,0.08437730,3.00816195,0.05517803,0.22654387,0.00000000
4.42721361,2.39445615,0.93425913,0.09870463,0.08936362,3.13885395,0.05720621,0.22936823,0.00000000
4.43321661,2.47821603,0.98399270,0.10251469,0.09414722,3.25982407,0.05898976,0.23112537,0.00000000
4.43921961,2.55183176,1.03064012,0.10602922,0.09867579,3.36984163,0.06050409,0.23182573,0.00000000
4.44522261,2.61443733,1.07359419,0.10921998,0.10289988,3.46781816,0.06172873,0.23149606,0.00000000
4.45122561,2.66533561,1.11229084,0.11206239,0.10677380,3.55282256,0.06264787,0.23017771,0.00000000
4.45722861,2.70401106,1.14622141,0.11453553,0.11025631,3.62409135,0.06325073,0.22792465,0.00000000
4.46323162,2.73013719,1.17494362,0.11662210,0.11331129,3.68103422,0.06353179,0.22480124,0.00000000
4.46923462,2.74357866,1.19809084,0.11830823,0.11590816,3.72323524,0.06349094,0.22087983,0.00000000
4.47523762,2.74438827,1.21537958,0.11958329,0.11802220,3.75045024,0.06313337,0.21623837,0.00000000
4.48124062,2.73279940,1.22661503,0.12043964,0.11963474,3.76260119,0.06246943,0.21095814,0.00000000
4.48724362,2.70921437,1.23169451,0.12087242,0.12073325,3.75976835,0.06151427,0.20512167,0.00000000
4.49324662,2.67418962,1.23060911,0.12087939,0.12131133,3.74218109,0.06028736,0.19881088,0.00000000
4.49924962,2.62841847,1.22344312,0.12046083,0.12136865,3.71020812,0.05881204,0.19210559,0.00000000
4.50525263,2.57271239,1.21037188,0.11961949,0.12091080,3.66434785,0.05711482,0.18508240,0.00000000
4.51125563,2.50798148,1.19165765,0.11836071,0.11994922,3.60521927,0.05522474,0.17781388,0.00000000
4.51725863,2.43521492,1.16764401,0.11669254,0.11850094,3.53355364,0.05317273,0.17036815,0.00000000
4.52326163,2.35546191,1.13874874,0.11462594,0.11658845,3.45018693,0.05099086,0.16280872,0.00000000
4.52926463,2.26981361,1.10545539,0.11217509,0.11423946,3.35605287,0.04871175,0.15519461,0.00000000
4.53526763,2.17938617,1.06830363,0.10935761,0.11148663,3.25217610,0.04636788,0.14758066,0.00000000
4.54127064,2.08530504,1.02787861,0.10619482,0.10836725,3.13966487,0.04399106,0.14001790,0.00000000
4.54727364,1.98869048,0.98479944,0.10271186,0.10492285,3.01970271,0.04161194,0.13255404,0.00000000
4.55327664,1.89064421,0.93970699,0.09893783,0.10119871,2.89353847,0.03925952,0.12523389,0.00000000
4.55927964,1.79223684,0.89325125,0.09490562,0.09724326,2.76247408,0.03696082,0.11809965,0.00000000
4.56528264,1.69449612,0.84607842,0.09065174,0.09310737,2.62784990,0.03474058,0.11119121,0.00000000
