energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
4.12106053,1.14060310,-1.14060309,0.21684375,-0.21684376,0.02823053,-0.02823053,0.01583314,-0.01583314,0.08602694,-0.08602694,0.13651991,-0.13651992,0.27839761,-0.27839760,0.83906363,-0.83906362,0.34129444,-0.34129443
4.12706353,1.18409312,-1.18409312,0.22532340,-0.22532341,0.02995558,-0.02995558,0.01593953,-0.01593953,0.08700157,-0.08700157,0.13914406,-0.13914406,0.29221703,-0.29221703,0.86785711,-0.86785710,0.35492235,-0.35492235
4.13306653,1.22675926,-1.22675926,0.23423834,-0.23423835,0.03166739,-0.03166739,0.01603576,-0.01603576,0.08777074,-0.08777074,0.14167962,-0.14167962,0.30584153,-0.30584152,0.89631422,-0.89631421,0.36810941,-0.36810940
4.13906953,1.26810055,-1.26810055,0.24353946,-0.24353946,0.03334397,-0.03334397,0.01612317,-0.01612317,0.08832215,-0.08832215,0.14410669,-0.14410669,0.31909939,-0.31909938,0.92413016,-0.92413014,0.38068101,-0.38068101
4.14507254,1.30755055,-1.30755054,0.25314796,-0.25314796,0.03496173,-0.03496173,0.01620215,-0.01620215,0.08864232,-0.08864232,0.14639610,-0.14639610,0.33180383,-0.33180383,0.95094116,-0.95094114,0.39244914,-0.39244914
4.15107554,1.34449032,-1.34449031,0.26295595,-0.26295594,0.03649598,-0.03649599,0.01627214,-0.01627214,0.08871708,-0.08871708,0.14851003,-0.14851003,0.34375732,-0.34375732,0.97633213,-0.97633211,0.40321711,-0.40321711
4.15707854,1.37826514,-1.37826513,0.27282848,-0.27282847,0.03792157,-0.03792157,0.01633173,-0.01633173,0.08853231,-0.08853231,0.15040313,-0.15040313,0.35475673,-0.35475673,0.99984743,-0.99984741,0.41278517,-0.41278516
4.16308154,1.40820430,-1.40820429,0.28260703,-0.28260702,0.03921354,-0.03921354,0.01637878,-0.01637878,0.08807478,-0.08807478,0.15202402,-0.15202402,0.36459916,-0.36459916,1.02100454,-1.02100452,0.42095670,-0.42095670
4.16908454,1.43364314,-1.43364314,0.29211432,-0.29211431,0.04034789,-0.04034789,0.01641065,-0.01641065,0.08733302,-0.08733302,0.15331738,-0.15331738,0.37308818,-0.37308818,1.03930988,-1.03930986,0.42754484,-0.42754483
4.17508754,1.45394641,-1.45394641,0.30116026,-0.30116025,0.04130226,-0.04130227,0.01642439,-0.01642439,0.08629811,-0.08629811,0.15422617,-0.15422617,0.38004019,-0.38004019,1.05427621,-1.05427620,0.43237903,-0.43237903
4.18109055,1.46853177,-1.46853177,0.30954886,-0.30954885,0.04205670,-0.04205670,0.01641706,-0.01641706,0.08496459,-0.08496459,0.15469413,-0.15469413,0.38529072,-0.38529072,1.06544075,-1.06544073,0.43531143,-0.43531143
4.18709355,1.47689252,-1.47689252,0.31708565,-0.31708564,0.04259426,-0.04259426,0.01638599,-0.01638599,0.08333105,-0.08333105,0.15466834,-0.15466834,0.38870028,-0.38870028,1.07238315,-1.07238313,0.43622267,-0.43622266
4.19309655,1.47861827,-1.47861827,0.32358550,-0.32358549,0.04290163,-0.04290163,0.01632904,-0.01632904,0.08140072,-0.08140072,0.15410167,-0.15410167,0.39015957,-0.39015957,1.07474252,-1.07474250,0.43502682,-0.43502681
4.19909955,1.47341275,-1.47341275,0.32888016,-0.32888014,0.04296956,-0.04296957,0.01624488,-0.01624488,0.07918184,-0.07918184,0.15295510,-0.15295510,0.38959377,-0.38959376,1.07223268,-1.07223266,0.43167529,-0.43167529
4.20510255,1.46110776,-1.46110776,0.33282544,-0.33282542,0.04279326,-0.04279326,0.01613324,-0.01613324,0.07668774,-0.07668774,0.15119969,-0.15119969,0.38696570,-0.38696569,1.06465486,-1.06465485,0.42615945,-0.42615944
4.21110555,1.44167270,-1.44167270,0.33530749,-0.33530747,0.04237255,-0.04237255,0.01599501,-0.01599501,0.07393685,-0.07393685,0.14881819,-0.14881819,0.38227779,-0.38227778,1.05190736,-1.05190734,0.41851186,-0.41851186
4.21710855,1.41521920,-1.41521920,0.33624793,-0.33624791,0.04171195,-0.04171195,0.01583242,-0.01583242,0.07095238,-0.07095239,0.14580618,-0.14580618,0.37557263,-0.37557263,1.03399157,-1.03399156,0.40880612,-0.40880612
4.22311156,1.38200057,-1.38200057,0.33560755,-0.33560753,0.04082054,-0.04082054,0.01564905,-0.01564905,0.06776186,-0.06776186,0.14217265,-0.14217265,0.36693220,-0.36693220,1.01101435,-1.01101434,0.39715521,-0.39715521
4.22911456,1.34240624,-1.34240624,0.33338834,-0.33338832,0.03971176,-0.03971176,0.01544980,-0.01544980,0.06439648,-0.06439648,0.13794014,-0.13794014,0.35647574,-0.35647574,0.98318638,-0.98318637,0.38370856,-0.38370855
4.23511756,1.29695133,-1.29695133,0.32963387,-0.32963385,0.03840296,-0.03840296,0.01524076,-0.01524076,0.06089034,-0.06089034,0.13314422,-0.13314422,0.34435635,-0.34435635,0.95081684,-0.95081683,0.36864787,-0.36864787
4.24112056,1.24626193,-1.24626193,0.32442779,-0.32442777,0.03691493,-0.03691494,0.01502903,-0.01502903,0.05727956,-0.05727956,0.12783258,-0.12783258,0.33075660,-0.33075660,0.91430462,-0.91430461,0.35218197,-0.35218197
4.24712356,1.19105671,-1.19105671,0.31789072,-0.31789070,0.03527130,-0.03527130,0.01482245,-0.01482245,0.05360136,-0.05360136,0.12206366,-0.12206366,0.31588312,-0.31588312,0.87412651,-0.87412651,0.33454085,-0.33454085
4.25312656,1.13212576,-1.13212576,0.31017552,-0.31017551,0.03349779,-0.03349779,0.01462931,-0.01462931,0.04989312,-0.04989312,0.11590482,-0.11590482,0.29996062,-0.29996062,0.83082294,-0.83082293,0.31596918,-0.31596918
4.25912956,1.07030750,-1.07030751,0.30146129,-0.30146128,0.03162157,-0.03162157,0.01445794,-0.01445794,0.04619144,-0.04619144,0.10943040,-0.10943040,0.28322548,-0.28322548,0.78498193,-0.78498193,0.29671963,-0.29671963
4.26513257,1.00646472,-1.00646473,0.29194630,-0.29194628,0.02967045,-0.02967045,0.01431635,-0.01431635,0.04253133,-0.04253133,0.10271939,-0.10271939,0.26591916,-0.26591916,0.73722206,-0.73722206,0.27704614,-0.27704614
4.27113557,0.94146065,-0.94146066,0.28184025,-0.28184023,0.02767219,-0.02767219,0.01421185,-0.01421185,0.03894542,-0.03894542,0.09585322,-0.09585322,0.24828178,-0.24828178,0.68817502,-0.68817502,0.25719748,-0.25719748
4.27713857,0.87613614,-0.87613614,0.27135624,-0.27135623,0.02565380,-0.02565380,0.01415061,-0.01415061,0.03546334,-0.03546334,0.08891341,-0.08891341,0.23054599,-0.23054599,0.63846863,-0.63846862,0.23741141,-0.23741141
4.28314157,0.81128857,-0.81128857,0.26070280,-0.26070278,0.02364090,-0.02364090,0.01413734,-0.01413734,0.03211123,-0.03211123,0.08197943,-0.08197943,0.21293146,-0.21293146,0.58871082,-0.58871082,0.21790935,-0.21790936
4.28914457,0.74765348,-0.74765348,0.25007635,-0.25007634,0.02165719,-0.02165719,0.01417497,-0.01417497,0.02891134,-0.02891134,0.07512671,-0.07512671,0.19564006,-0.19564006,0.53947537,-0.53947537,0.19889211,-0.19889211
4.29514757,0.68588926,-0.68588927,0.23965451,-0.23965450,0.01972402,-0.01972402,0.01426444,-0.01426444,0.02588184,-0.02588184,0.06842488,-0.06842488,0.17885196,-0.17885196,0.49128951,-0.49128951,0.18053636,-0.18053636
4.30115058,0.62656544,-0.62656545,0.22959042,-0.22959041,0.01786003,-0.01786003,0.01440450,-0.01440450,0.02303673,-0.02303673,0.06193641,-0.06193641,0.16272266,-0.16272267,0.44462415,-0.44462416,0.16299231,-0.16299231
4.30715358,0.57015475,-0.57015476,0.22000842,-0.22000841,0.01608091,-0.01608091,0.01459166,-0.01459166,0.02038592,-0.02038592,0.05571547,-0.05571547,0.14738109,-0.14738109,0.39988654,-0.39988655,0.14638225,-0.14638225
4.31315658,0.51702900,-0.51702900,0.21100123,-0.21100122,0.01439932,-0.01439932,0.01482025,-0.01482025,0.01793537,-0.01793537,0.04980724,-0.04980724,0.13292861,-0.13292861,0.35741573,-0.35741573,0.13080015,-0.13080015
4.31915958,0.46745865,-0.46745866,0.20262862,-0.20262861,0.01282486,-0.01282486,0.01508254,-0.01508254,0.01568734,-0.01568734,0.04424754,-0.04424754,0.11943908,-0.11943908,0.31748060,-0.31748061,0.11631220,-0.11631220
4.32516258,0.42161591,-0.42161591,0.19491768,-0.19491767,0.01136415,-0.01136415,0.01536898,-0.01536898,0.01364080,-0.01364080,0.03906278,-0.03906278,0.10695976,-0.10695976,0.28028048,-0.28028048,0.10295810,-0.10295810
4.33116558,0.37958077,-0.37958078,0.18786460,-0.18786459,0.01002103,-0.01002103,0.01566854,-0.01566854,0.01179177,-0.01179177,0.03427025,-0.03427025,0.09551294,-0.09551295,0.24594787,-0.24594787,0.09075308,-0.09075308
4.33716858,0.34134977,-0.34134977,0.18143769,-0.18143768,0.00879676,-0.00879676,0.01596910,-0.01596910,0.01013379,-0.01013379,0.02987863,-0.02987863,0.08509831,-0.08509832,0.21455319,-0.21455319,0.07969050,-0.07969050
4.34317159,0.30684664,-0.30684665,0.17558165,-0.17558165,0.00769034,-0.00769034,0.01625794,-0.01625794,0.00865839,-0.00865839,0.02588876,-0.02588876,0.07569571,-0.07569571,0.18611109,-0.18611110,0.06974481,-0.06974481
4.34917459,0.27593460,-0.27593460,0.17022265,-0.17022265,0.00669887,-0.00669887,0.01652224,-0.01652224,0.00735553,-0.00735553,0.02229457,-0.02229457,0.06726827,-0.06726827,0.16058792,-0.16058792,0.06087481,-0.06087481
4.35517759,0.24842939,-0.24842939,0.16527401,-0.16527401,0.00581784,-0.00581784,0.01674961,-0.01674961,0.00621412,-0.00621412,0.01908409,-0.01908409,0.05976577,-0.05976577,0.13790995,-0.13790995,0.05302700,-0.05302700
4.36118059,0.22411275,-0.22411275,0.16064222,-0.16064222,0.00504154,-0.00504154,0.01692862,-0.01692862,0.00522236,-0.00522236,0.01624057,-0.01624057,0.05312800,-0.05312801,0.11797213,-0.11797214,0.04613901,-0.04613901
4.36718359,0.20274572,-0.20274572,0.15623299,-0.15623299,0.00436343,-0.00436343,0.01704933,-0.01704933,0.00436825,-0.00436825,0.01374355,-0.01374355,0.04728811,-0.04728811,0.10064681,-0.10064681,0.04014279,-0.04014279
4.37318659,0.18408131,-0.18408131,0.15195702,-0.15195702,0.00377643,-0.00377643,0.01710370,-0.01710370,0.00363989,-0.00363989,0.01157003,-0.01157003,0.04217566,-0.04217566,0.08579227,-0.08579227,0.03496777,-0.03496777
4.37918959,0.16787627,-0.16787627,0.14773526,-0.14773525,0.00327327,-0.00327327,0.01708600,-0.01708600,0.00302584,-0.00302584,0.00969543,-0.00969543,0.03771957,-0.03771957,0.07326081,-0.07326081,0.03054359,-0.03054359
4.38519260,0.15390155,-0.15390155,0.14350352,-0.14350352,0.00284674,-0.00284674,0.01699311,-0.01699311,0.00251541,-0.00251541,0.00809459,-0.00809460,0.03385062,-0.03385062,0.06290605,-0.06290605,0.02680260,-0.02680260
4.39119560,0.14195133,-0.14195133,0.13921623,-0.13921623,0.00248997,-0.00248997,0.01682471,-0.01682471,0.00209892,-0.00209892,0.00674264,-0.00674264,0.03050361,-0.03050361,0.05458951,-0.05458951,0.02368200,-0.02368200
4.39719860,0.13185054,-0.13185054,0.13484913,-0.13484913,0.00219658,-0.00219658,0.01658338,-0.01658338,0.00176787,-0.00176787,0.00561569,-0.00561569,0.02761914,-0.02761914,0.04818609,-0.04818609,0.02112563,-0.02112563
4.40320160,0.12346070,-0.12346070,0.13040111,-0.13040111,0.00196086,-0.00196086,0.01627461,-0.01627461,0.00151519,-0.00151519,0.00469150,-0.00469150,0.02514501,-0.02514501,0.04358863,-0.04358863,0.01908531,-0.01908531
4.40920460,0.11668416,-0.11668416,0.12589493,-0.12589493,0.00177791,-0.00177791,0.01590663,-0.01590663,0.00133532,-0.00133532,0.00395000,-0.00395000,0.02303720,-0.02303720,0.04071138,-0.04071138,0.01752195,-0.01752195
4.41520760,0.11146680,-0.11146680,0.12137700,-0.12137700,0.00164365,-0.00164365,0.01549024,-0.01549024,0.00122438,-0.00122438,0.00337366,-0.00337366,0.02126050,-0.02126050,0.03949236,-0.03949236,0.01640622,-0.01640622
4.42121061,0.10779929,-0.10779929,0.11691627,-0.11691627,0.00155491,-0.00155491,0.01503850,-0.01503850,0.00118021,-0.00118021,0.00294780,-0.00294780,0.01978887,-0.01978887,0.03989473,-0.03989473,0.01571901,-0.01571901
4.42721361,0.10571689,-0.10571689,0.11260236,-0.11260236,0.00150942,-0.00150942,0.01456630,-0.01456630,0.00120246,-0.00120246,0.00266080,-0.00266080,0.01860544,-0.01860544,0.04190707,-0.04190707,0.01545145,-0.01545145
4.43321661,0.10529810,-0.10529810,0.10854294,-0.10854294,0.00150579,-0.00150579,0.01408995,-0.01408995,0.00129262,-0.00129262,0.00250416,-0.00250416,0.01770230,-0.01770230,0.04554272,-0.04554272,0.01560485,-0.01560485
4.43921961,0.10666203,-0.10666203,0.10486073,-0.10486072,0.00154344,-0.00154344,0.01362669,-0.01362669,0.00145402,-0.00145402,0.00247260,-0.00247260,0.01708008,-0.01708008,0.05083812,-0.05083812,0.01619022,-0.01619022
4.44522261,0.10996480,-0.10996480,0.10168992,-0.10168991,0.00162251,-0.00162251,0.01319415,-0.01319415,0.00169179,-0.00169179,0.00256391,-0.00256391,0.01674733,-0.01674733,0.05785026,-0.05785026,0.01722767,-0.01722767
4.45122561,0.11539481,-0.11539481,0.09917248,-0.09917248,0.00174380,-0.00174380,0.01280985,-0.01280985,0.00201281,-0.00201281,0.00277890,-0.00277890,0.01671976,-0.01671977,0.06665329,-0.06665329,0.01874552,-0.01874552
4.45722861,0.12316711,-0.12316711,0.09745419,-0.09745419,0.00190865,-0.00190865,0.01249070,-0.01249070,0.00242556,-0.00242556,0.00312117,-0.00312117,0.01701932,-0.01701932,0.07733431,-0.07733431,0.02077917,-0.02077917
4.46323162,0.13351674,-0.13351674,0.09668064,-0.09668064,0.00211875,-0.00211875,0.01225244,-0.01225244,0.00293998,-0.00293998,0.00359684,-0.00359683,0.01767315,-0.01767315,0.08998839,-0.08998839,0.02336981,-0.02336981
4.46923462,0.14669118,-0.14669118,0.09699320,-0.09699320,0.00237607,-0.00237607,0.01210928,-0.01210928,0.00356725,-0.00356725,0.00421417,-0.00421417,0.01871243,-0.01871243,0.10471299,-0.10471299,0.02656285,-0.02656285
4.47523762,0.16294186,-0.16294186,0.09852505,-0.09852505,0.00268266,-0.00268266,0.01207340,-0.01207340,0.00431945,-0.00431945,0.00498320,-0.00498320,0.02017108,-0.02017108,0.12160176,-0.12160175,0.03040610,-0.03040610
4.48124062,0.18251476,-0.18251476,0.10139727,-0.10139727,0.00304049,-0.00304049,0.01215466,-0.01215466,0.00520924,-0.00520924,0.00591521,-0.00591521,0.02208435,-0.02208435,0.14073790,-0.14073789,0.03494776,-0.03494775
4.48724362,0.20564017,-0.20564016,0.10571510,-0.10571510,0.00345129,-0.00345129,0.01236029,-0.01236029,0.00624937,-0.00624937,0.00702217,-0.00702217,0.02448729,-0.02448729,0.16218724,-0.16218724,0.04023419,-0.04023419
4.49324662,0.23252174,-0.23252174,0.11156425,-0.11156425,0.00391635,-0.00391635,0.01269463,-0.01269463,0.00745224,-0.00745224,0.00831605,-0.00831605,0.02741310,-0.02741310,0.18599117,-0.18599117,0.04630749,-0.04630749
4.49924962,0.26332500,-0.26332499,0.11900751,-0.11900751,0.00443638,-0.00443638,0.01315902,-0.01315902,0.00882923,-0.00882923,0.00980816,-0.00980816,0.03089136,-0.03089136,0.21215959,-0.21215958,0.05320286,-0.05320286
4.50525263,0.29816544,-0.29816543,0.12808144,-0.12808143,0.00501135,-0.00501135,0.01375168,-0.01375168,0.01039015,-0.01039015,0.01150836,-0.01150836,0.03494622,-0.03494622,0.24066422,-0.24066421,0.06094598,-0.06094598
4.51125563,0.33709670,-0.33709670,0.13879344,-0.13879343,0.00564027,-0.00564027,0.01446771,-0.01446771,0.01214250,-0.01214250,0.01342424,-0.01342424,0.03959451,-0.03959451,0.27143239,-0.27143239,0.06955022,-0.06955022
4.51725863,0.38009905,-0.38009905,0.15111912,-0.15111912,0.00632113,-0.00632113,0.01529913,-0.01529913,0.01409082,-0.01409081,0.01556034,-0.01556034,0.04484390,-0.04484390,0.30434169,-0.30434168,0.07901399,-0.07901399
4.52326163,0.42706871,-0.42706870,0.16500014,-0.16500014,0.00705071,-0.00705071,0.01623499,-0.01623499,0.01623595,-0.01623595,0.01791732,-0.01791732,0.05069106,-0.05069106,0.33921562,-0.33921561,0.08931824,-0.08931824
4.52926463,0.47780852,-0.47780851,0.18034254,-0.18034253,0.00782455,-0.00782455,0.01726160,-0.01726160,0.01857446,-0.01857446,0.02049120,-0.02049120,0.05712004,-0.05712005,0.37582064,-0.37582063,0.10042424,-0.10042424
4.53526763,0.53202049,-0.53202048,0.19701582,-0.19701582,0.00863685,-0.00863685,0.01836272,-0.01836272,0.02109798,-0.02109798,0.02327271,-0.02327271,0.06410084,-0.06410084,0.41386483,-0.41386482,0.11227170,-0.11227170
4.54127064,0.58930084,-0.58930083,0.21485280,-0.21485279,0.00948044,-0.00948044,0.01951992,-0.01951992,0.02379280,-0.02379280,0.02624674,-0.02624674,0.07158826,-0.07158826,0.45299832,-0.45299831,0.12477756,-0.12477756
4.54727364,0.64913795,-0.64913794,0.23365036,-0.23365035,0.01034686,-0.01034686,0.02071293,-0.02071293,0.02663952,-0.02663952,0.02939195,-0.02939195,0.07952125,-0.07952125,0.49281572,-0.49281570,0.13783526,-0.13783526
4.55327664,0.71091391,-0.71091390,0.25317130,-0.25317130,0.01122640,-0.01122639,0.02192007,-0.02192006,0.02961291,-0.02961291,0.03268061,-0.03268060,0.08782267,-0.08782268,0.53286066,-0.53286065,0.15131496,-0.15131496
4.55927964,0.77390977,-0.77390976,0.27314728,-0.27314727,0.01210819,-0.01210819,0.02311867,-0.02311867,0.03268197,-0.03268197,0.03607860,-0.03607860,0.09639963,-0.09639963,0.57263251,-0.57263249,0.16506446,-0.16506446
4.56528264,0.83731497,-0.83731496,0.29328292,-0.29328291,0.01298044,-0.01298044,0.02428564,-0.02428564,0.03581021,-0.03581021,0.03954579,-0.03954579,0.10514444,-0.10514444,0.61159506,-0.61159505,0.17891114,-0.17891113
4.57128564,0.90024094,-0.90024093,0.31326107,-0.31326106,0.01383062,-0.01383062,0.02539790,-0.02539790,0.03895619,-0.03895619,0.04303655,-0.04303655,0.11393623,-0.11393623,0.64918731,-0.64918730,0.19266476,-0.19266476
4.57728864,0.96173865,-0.96173864,0.33274927,-0.33274925,0.01464573,-0.01464573,0.02643296,-0.02643296,0.04207429,-0.04207429,0.04650063,-0.04650063,0.12264317,-0.12264317,0.68483580,-0.68483578,0.20612122,-0.20612122
4.58329165,1.02081987,-1.02081987,0.35140705,-0.35140704,0.01541261,-0.01541261,0.02736945,-0.02736945,0.04511569,-0.04511568,0.04988425,-0.04988425,0.13112532,-0.13112532,0.71796842,-0.71796840,0.21906712,-0.21906712
4.58929465,1.07648167,-1.07648166,0.36889422,-0.36889421,0.01611826,-0.01611826,0.02818759,-0.02818759,0.04802957,-0.04802957,0.05313144,-0.05313144,0.13923801,-0.13923801,0.74802912,-0.74802911,0.23128504,-0.23128503
4.59529765,1.12773311,-1.12773310,0.38487956,-0.38487955,0.01675022,-0.01675022,0.02886972,-0.02886972,0.05076450,-0.05076450,0.05618558,-0.05618557,0.14683565,-0.14683566,0.77449308,-0.77449307,0.24255936,-0.24255936
4.60130065,1.17362352,-1.17362352,0.39904992,-0.39904991,0.01729689,-0.01729689,0.02940066,-0.02940066,0.05326988,-0.05326988,0.05899101,-0.05899101,0.15377587,-0.15377587,0.79688177,-0.79688176,0.25268248,-0.25268248
4.60730365,1.21327108,-1.21327107,0.41111919,-0.41111917,0.01774789,-0.01774789,0.02976817,-0.02976817,0.05549752,-0.05549752,0.06149486,-0.06149486,0.15992373,-0.15992373,0.81477735,-0.81477734,0.26146104,-0.26146104
4.61330665,1.24589055,-1.24589055,0.42083689,-0.42083688,0.01809437,-0.01809437,0.02996316,-0.02996316,0.05740314,-0.05740314,0.06364871,-0.06364870,0.16515600,-0.16515600,0.82783582,-0.82783580,0.26872211,-0.26872210
4.61930965,1.27081908,-1.27081908,0.42799602,-0.42799600,0.01832935,-0.01832935,0.02997998,-0.02997998,0.05894784,-0.05894784,0.06541030,-0.06541030,0.16936512,-0.16936513,0.83579831,-0.83579830,0.27431880,-0.27431880
4.62531266,1.28753879,-1.28753878,0.43243971,-0.43243970,0.01844789,-0.01844789,0.02981647,-0.02981647,0.06009942,-0.06009942,0.06674506,-0.06674506,0.17246287,-0.17246288,0.83850016,-0.83850015,0.27813541,-0.27813541
4.63131566,1.29569512,-1.29569512,0.43406658,-0.43406657,0.01844731,-0.01844731,0.02947405,-0.02947405,0.06083351,-0.06083351,0.06762741,-0.06762740,0.17438338,-0.17438338,0.83587713,-0.83587712,0.28009144,-0.28009144
4.63731866,1.29511018,-1.29511018,0.43283430,-0.43283429,0.01832728,-0.01832728,0.02895758,-0.02895758,0.06113440,-0.06113440,0.06804177,-0.06804176,0.17508543,-0.17508544,0.82796870,-0.82796869,0.28014464,-0.28014464
4.64332166,1.28579020,-1.28579020,0.42876136,-0.42876135,0.01808988,-0.01808988,0.02827525,-0.02827525,0.06099562,-0.06099562,0.06798330,-0.06798329,0.17455403,-0.17455404,0.81491807,-0.81491805,0.27829277,-0.27829278
4.64932466,1.26792690,-1.26792691,0.42192688,-0.42192687,0.01773953,-0.01773953,0.02743826,-0.02743826,0.06042015,-0.06042015,0.06745822,-0.06745822,0.17280096,-0.17280097,0.79696893,-0.79696891,0.27457397,-0.27457397
4.65532766,1.24189260,-1.24189261,0.41246840,-0.41246839,0.01728288,-0.01728288,0.02646049,-0.02646049,0.05942036,-0.05942036,0.06648379,-0.06648378,0.16986443,-0.16986444,0.77445909,-0.77445908,0.26906577,-0.26906577
4.66133067,1.20822919,-1.20822920,0.40057781,-0.40057780,0.01672862,-0.01672862,0.02535812,-0.02535812,0.05801750,-0.05801750,0.06508786,-0.06508786,0.16580786,-0.16580786,0.74781117,-0.74781116,0.26188279,-0.26188279
4.66733367,1.16763154,-1.16763155,0.38649557,-0.38649556,0.01608726,-0.01608726,0.02414909,-0.02414909,0.05624102,-0.05624101,0.06330816,-0.06330815,0.16071769,-0.16071769,0.71752076,-0.71752075,0.25317317,-0.25317317
4.67333667,1.12092604,-1.12092605,0.37050340,-0.37050339,0.01537074,-0.01537074,0.02285265,-0.02285265,0.05412748,-0.05412748,0.06119112,-0.06119112,0.15470056,-0.15470056,0.68414248,-0.68414247,0.24311394,-0.24311394
4.67933967,1.06904525,-1.06904526,0.35291584,-0.35291584,0.01459217,-0.01459217,0.02148881,-0.02148881,0.05171936,-0.05171936,0.05879058,-0.05879058,0.14787976,-0.14787976,0.64827462,-0.64827461,0.23190550,-0.23190551
4.68534267,1.01299972,-1.01299973,0.33407099,-0.33407098,0.01376542,-0.01376542,0.02007782,-0.02007782,0.04906362,-0.04906362,0.05616614,-0.05616614,0.14039126,-0.14039127,0.61054279,-0.61054279,0.21976554,-0.21976554
4.69134567,0.95384821,-0.95384822,0.31432077,-0.31432076,0.01290472,-0.01290472,0.01863966,-0.01863966,0.04621017,-0.04621017,0.05338145,-0.05338145,0.13237948,-0.13237949,0.57158338,-0.57158338,0.20692248,-0.20692249
4.69734867,0.89266760,-0.89266761,0.29402117,-0.29402117,0.01202432,-0.01202432,0.01719356,-0.01719356,0.04321036,-0.04321036,0.05050238,-0.05050238,0.12399289,-0.12399289,0.53202734,-0.53202734,0.19360901,-0.19360901
4.70335168,0.83052352,-0.83052353,0.27352283,-0.27352283,0.01113809,-0.01113809,0.01575761,-0.01575761,0.04011547,-0.04011547,0.04759520,-0.04759520,0.11537976,-0.11537976,0.49248490,-0.49248489,0.18005559,-0.18005559
4.70935468,0.76844298,-0.76844299,0.25316217,-0.25316217,0.01025922,-0.01025922,0.01434838,-0.01434838,0.03697529,-0.03697529,0.04472478,-0.04472478,0.10668416,-0.10668417,0.45353170,-0.45353170,0.16648453,-0.16648453
4.71535768,0.70738974,-0.70738975,0.23325358,-0.23325357,0.00939992,-0.00939992,0.01298061,-0.01298061,0.03383689,-0.03383688,0.04195293,-0.04195293,0.09804234,-0.09804235,0.41569684,-0.41569684,0.15310464,-0.15310464
4.72136068,0.64824327,-0.64824328,0.21408261,-0.21408260,0.00857118,-0.00857118,0.01166707,-0.01166707,0.03074350,-0.03074350,0.03933690,-0.03933690,0.08957959,-0.08957959,0.37945295,-0.37945295,0.14010660,-0.14010660
4.72736368,0.59178181,-0.59178182,0.19590062,-0.19590062,0.00778261,-0.00778261,0.01041835,-0.01041835,0.02773374,-0.02773374,0.03692804,-0.03692804,0.08140777,-0.08140778,0.34520870,-0.34520870,0.12765936,-0.12765936
4.73336668,0.53866982,-0.53866983,0.17892071,-0.17892070,0.00704226,-0.00704226,0.00924286,-0.00924286,0.02484100,-0.02484100,0.03477074,-0.03477074,0.07362347,-0.07362348,0.31330370,-0.31330370,0.11590735,-0.11590735
4.73936968,0.48944985,-0.48944986,0.16331509,-0.16331509,0.00635663,-0.00635663,0.00814682,-0.00814682,0.02209304,-0.02209304,0.03290153,-0.03290153,0.06630680,-0.06630680,0.28400579,-0.28400579,0.10496884,-0.10496884
4.74537269,0.44453887,-0.44453888,0.14921388,-0.14921387,0.00573060,-0.00573060,0.00713436,-0.00713436,0.01951194,-0.01951194,0.03134851,-0.03134850,0.05952088,-0.05952088,0.25751065,-0.25751065,0.09493511,-0.09493511
4.75137569,0.40422868,-0.40422868,0.13670510,-0.13670510,0.00516749,-0.00516749,0.00620763,-0.00620763,0.01711415,-0.01711415,0.03013095,-0.03013095,0.05331194,-0.05331194,0.23394347,-0.23394347,0.08587065,-0.08587065
4.75737869,0.36868999,-0.36868999,0.12583597,-0.12583597,0.00466916,-0.00466916,0.00536701,-0.00536701,0.01491083,-0.01491083,0.02925922,-0.02925922,0.04770996,-0.04770996,0.21336253,-0.21336253,0.07781410,-0.07781410
4.76338169,0.33797981,-0.33797981,0.11661508,-0.11661508,0.00423610,-0.00423610,0.00461130,-0.00461130,0.01290828,-0.01290828,0.02873485,-0.02873485,0.04272979,-0.04272979,0.19576437,-0.19576437,0.07077987,-0.07077987
4.76938469,0.31205147,-0.31205148,0.10901557,-0.10901557,0.00386762,-0.00386762,0.00393800,-0.00393800,0.01110855,-0.01110855,0.02855085,-0.02855085,0.03837265,-0.03837265,0.18109026,-0.18109026,0.06476044,-0.06476044
4.77538769,0.29076682,-0.29076682,0.10297884,-0.10297884,0.00356203,-0.00356203,0.00334350,-0.00334350,0.00951011,-0.00951011,0.02869228,-0.02869228,0.03462794,-0.03462794,0.16923364,-0.16923364,0.05972899,-0.05972899
4.78139070,0.27390990,-0.27390990,0.09841897,-0.09841897,0.00331683,-0.00331683,0.00282337,-0.00282337,0.00810861,-0.00810861,0.02913686,-0.02913686,0.03147526,-0.03147526,0.16004840,-0.16004840,0.05564244,-0.05564244
4.78739370,0.26120183,-0.26120183,0.09522735,-0.09522735,0.00312890,-0.00312890,0.00237260,-0.00237260,0.00689762,-0.00689762,0.02985592,-0.02985592,0.02888652,-0.02888653,0.15335751,-0.15335751,0.05244467,-0.05244467
