energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.63731866,0.35972533,0.17586387,0.10019987,0.00005455,0.06123101,0.00024895,0.16737041,0.04417859,0.04571382
-4.63131566,0.34394148,0.16280605,0.10250846,0.00006718,0.05705049,0.00029809,0.15400078,0.04178653,0.04310368
-4.62531266,0.33155635,0.15018619,0.10712429,0.00008231,0.05301548,0.00035466,0.14138533,0.03970080,0.04075618
-4.61930965,0.32267272,0.13805533,0.11408863,0.00010032,0.04914851,0.00041930,0.12954140,0.03793033,0.03868454
-4.61330665,0.31737869,0.12646623,0.12342775,0.00012163,0.04547231,0.00049263,0.11848748,0.03648354,0.03690169
-4.60730365,0.31574224,0.11547057,0.13515134,0.00014671,0.04200871,0.00057519,0.10824142,0.03536750,0.03541939
-4.60130065,0.31780541,0.10511630,0.14925074,0.00017603,0.03877760,0.00066747,0.09881849,0.03458716,0.03424741
-4.59529765,0.32357887,0.09544527,0.16569705,0.00021010,0.03579598,0.00076986,0.09022964,0.03414451,0.03339271
-4.58929465,0.33303678,0.08649123,0.18443916,0.00024947,0.03307724,0.00088263,0.08247996,0.03403788,0.03285877
-4.58329165,0.34611259,0.07827827,0.20540203,0.00029464,0.03063046,0.00100592,0.07556747,0.03426137,0.03264501
-4.57728864,0.36269580,0.07081981,0.22848524,0.00034615,0.02846010,0.00113971,0.06948221,0.03480438,0.03274639
-4.57128564,0.38263007,0.06411809,0.25356206,0.00040449,0.02656578,0.00128381,0.06420575,0.03565136,0.03315311
-4.56528264,0.40571266,0.05816414,0.28047911,0.00047011,0.02494227,0.00143785,0.05971107,0.03678173,0.03385055
-4.55927964,0.43169534,0.05293824,0.30905676,0.00054339,0.02357972,0.00160126,0.05596278,0.03816995,0.03481934
-4.55327664,0.46028678,0.04841078,0.33909025,0.00062465,0.02246401,0.00177325,0.05291769,0.03978586,0.03603562
-4.54727364,0.49115629,0.04454339,0.37035158,0.00071407,0.02157724,0.00195286,0.05052566,0.04159507,0.03747138
-4.54127064,0.52393871,0.04129037,0.40259217,0.00081169,0.02089837,0.00213887,0.04873059,0.04355963,0.03909502
-4.53526763,0.55824039,0.03860023,0.43554604,0.00091740,0.02040386,0.00232990,0.04747167,0.04563870,0.04087192
-4.52926463,0.59364574,0.03641733,0.46893359,0.00103091,0.02006843,0.00252436,0.04668460,0.04778941,0.04276517
-4.52326163,0.62972441,0.03468342,0.50246560,0.00115172,0.01986576,0.00272047,0.04630293,0.04996775,0.04473622
-4.51725863,0.66603846,0.03333927,0.53584749,0.00127910,0.01976921,0.00291631,0.04625935,0.05212944,0.04674573
-4.51125563,0.70214954,0.03232599,0.56878344,0.00141210,0.01975248,0.00310982,0.04648691,0.05423089,0.04875424
-4.50525263,0.73762553,0.03158634,0.60098041,0.00154952,0.01979019,0.00329881,0.04692012,0.05623002,0.05072293
-4.49924962,0.77204676,0.03106574,0.63215170,0.00168997,0.01985844,0.00348104,0.04749600,0.05808714,0.05261430
-4.49324662,0.80501137,0.03071316,0.66202018,0.00183179,0.01993522,0.00365421,0.04815494,0.05976563,0.05439275
-4.48724362,0.83613987,0.03048175,0.69032093,0.00197315,0.02000073,0.00381605,0.04884141,0.06123261,0.05602519
-4.48124062,0.86507884,0.03032926,0.71680336,0.00211208,0.02003769,0.00396428,0.04950463,0.06245943,0.05748146
-4.47523762,0.89150382,0.03021836,0.74123288,0.00224645,0.02003145,0.00409677,0.05009896,0.06342213,0.05873474
-4.46923462,0.91512138,0.03011670,0.76339213,0.00237410,0.01997006,0.00421149,0.05058431,0.06410166,0.05976190
-4.46323162,0.93567066,0.02999692,0.78308188,0.00249281,0.01984430,0.00430659,0.05092635,0.06448411,0.06054369
-4.45722861,0.95292438,0.02983645,0.80012178,0.00260045,0.01964762,0.00438047,0.05109665,0.06456076,0.06106496
-4.45122561,0.96668959,0.02961732,0.81435111,0.00269498,0.01937597,0.00443178,0.05107270,0.06432799,0.06131474
-4.44522261,0.97680818,0.02932584,0.82562949,0.00277453,0.01902768,0.00445950,0.05083791,0.06378721,0.06128629
-4.43921961,0.98315748,0.02895227,0.83383794,0.00283748,0.01860325,0.00446295,0.05038150,0.06294459,0.06097707
-4.43321661,0.98565077,0.02849044,0.83888003,0.00288248,0.01810509,0.00444181,0.04969826,0.06181081,0.06038872
-4.42721361,0.98423802,0.02793740,0.84068346,0.00290854,0.01753732,0.00439617,0.04878833,0.06040065,0.05952685
-4.42121061,0.97890660,0.02729299,0.83920177,0.00291503,0.01690550,0.00432651,0.04765690,0.05873264,0.05840095
-4.41520760,0.96968214,0.02655954,0.83441633,0.00290172,0.01621636,0.00423371,0.04631378,0.05682854,0.05702409
-4.40920460,0.95662920,0.02574147,0.82633833,0.00286879,0.01547758,0.00411904,0.04477298,0.05471291,0.05541270
-4.40320160,0.93985183,0.02484498,0.81501071,0.00281684,0.01469751,0.00398412,0.04305217,0.05241255,0.05358617
-4.39719860,0.91949370,0.02387772,0.80050981,0.00274683,0.01388494,0.00383091,0.04117215,0.04995595,0.05156654
-4.39119560,0.89573776,0.02284850,0.78294660,0.00266010,0.01304892,0.00366162,0.03915625,0.04737276,0.04937800
-4.38519260,0.86880516,0.02176701,0.76246725,0.00255829,0.01219847,0.00347870,0.03702966,0.04469320,0.04704648
-4.37918959,0.83895343,0.02064353,0.73925293,0.00244332,0.01134247,0.00328478,0.03481877,0.04194753,0.04459914
-4.37318659,0.80647373,0.01948873,0.71351868,0.00231728,0.01048942,0.00308256,0.03255057,0.03916549,0.04206382
-4.36718359,0.77168719,0.01831339,0.68551131,0.00218241,0.00964734,0.00287478,0.03025192,0.03637581,0.03946855
-4.36118059,0.73494036,0.01712822,0.65550627,0.00204102,0.00882361,0.00266417,0.02794900,0.03360570,0.03684103
-4.35517759,0.69659974,0.01594364,0.62380355,0.00189542,0.00802487,0.00245333,0.02566670,0.03088046,0.03420809
-4.34917459,0.65704571,0.01476959,0.59072270,0.00174784,0.00725694,0.00224473,0.02342817,0.02822313,0.03159526
-4.34317159,0.61666585,0.01361542,0.55659707,0.00160042,0.00652477,0.00204062,0.02125434,0.02565414,0.02902633
-4.33716858,0.57584795,0.01248969,0.52176757,0.00145511,0.00583241,0.00184301,0.01916366,0.02319113,0.02652301
-4.33116558,0.53497293,0.01140012,0.48657599,0.00131366,0.00518296,0.00165364,0.01717181,0.02084881,0.02410464
-4.32516258,0.49440793,0.01035347,0.45135832,0.00117757,0.00457867,0.00147394,0.01529162,0.01863888,0.02178797
-4.31915958,0.45449983,0.00935551,0.41643821,0.00104811,0.00402090,0.00130506,0.01353302,0.01657007,0.01958707
-4.31315658,0.41556934,0.00841095,0.38212082,0.00092628,0.00351023,0.00114782,0.01190310,0.01464821,0.01751325
-4.30715358,0.37790600,0.00752350,0.34868732,0.00081280,0.00304654,0.00100276,0.01040632,0.01287641,0.01557518
-4.30115058,0.34176417,0.00669589,0.31639018,0.00070817,0.00262906,0.00087013,0.00904470,0.01125525,0.01377893
-4.29514757,0.30736010,0.00592988,0.28544944,0.00061262,0.00225652,0.00074994,0.00781816,0.00978310,0.01212825
-4.28914457,0.27487024,0.00522640,0.25605007,0.00052620,0.00192725,0.00064198,0.00672488,0.00845637,0.01062483
-4.28314157,0.24443071,0.00458563,0.22834040,0.00044877,0.00163931,0.00054585,0.00576169,0.00726988,0.00926858
-4.27713857,0.21613800,0.00400711,0.20243171,0.00038001,0.00139058,0.00046098,0.00492448,0.00621719,0.00805806
-4.27113557,0.19005065,0.00348988,0.17839887,0.00031952,0.00117892,0.00038672,0.00420871,0.00529097,0.00699086
-4.26513257,0.16619206,0.00303265,0.15628199,0.00026676,0.00100227,0.00032230,0.00360977,0.00448335,0.00606401
-4.25912956,0.14455399,0.00263392,0.13608886,0.00022117,0.00085878,0.00026693,0.00312347,0.00378625,0.00527448
-4.25312656,0.12510082,0.00229213,0.11779819,0.00018211,0.00074690,0.00021978,0.00274642,0.00319174,0.00461955
-4.24712356,0.10777424,0.00200587,0.10136336,0.00014894,0.00066551,0.00018005,0.00247646,0.00269235,0.00409731
-4.24112056,0.09249826,0.00177394,0.08671655,0.00012104,0.00061397,0.00014695,0.00231297,0.00228138,0.00370704
-4.23511756,0.07918436,0.00159559,0.07377303,0.00009779,0.00059229,0.00011975,0.00225722,0.00195318,0.00344963
-4.22911456,0.06773655,0.00147057,0.06243563,0.00007861,0.00060112,0.00009780,0.00231263,0.00170342,0.00332790
-4.22311156,0.05805634,0.00139928,0.05259898,0.00006296,0.00064186,0.00008050,0.00248498,0.00152939,0.00334697
-4.21710855,0.05004724,0.00138287,0.04415363,0.00005035,0.00071674,0.00006736,0.00278259,0.00143028,0.00351445
-4.21110555,0.04361900,0.00142331,0.03698984,0.00004036,0.00082883,0.00005799,0.00321640,0.00140738,0.00384068
-4.20510255,0.03869116,0.00152343,0.03100093,0.00003260,0.00098207,0.00005209,0.00379996,0.00146443,0.00433884
-4.19909955,0.03519616,0.00168697,0.02608628,0.00002674,0.00118131,0.00004949,0.00454941,0.00160783,0.00502494
-4.19309655,0.03308167,0.00191853,0.02215380,0.00002252,0.00143230,0.00005009,0.00548326,0.00184690,0.00591775
-4.18709355,0.03231241,0.00222356,0.01912194,0.00001971,0.00174164,0.00005396,0.00662215,0.00219419,0.00703865
-4.18109055,0.03287114,0.00260829,0.01692120,0.00001814,0.00211676,0.00006122,0.00798845,0.00266564,0.00841125
-4.17508754,0.03475897,0.00307958,0.01549516,0.00001768,0.00256582,0.00007216,0.00960575,0.00328087,0.01006096
-4.16908454,0.03799509,0.00364481,0.01480114,0.00001821,0.00309761,0.00008715,0.01149829,0.00406326,0.01201443
-4.16308154,0.04261564,0.00431169,0.01481027,0.00001969,0.00372142,0.00010669,0.01369019,0.00504007,0.01429880
-4.15707854,0.04867209,0.00508804,0.01550731,0.00002208,0.00444686,0.00013137,0.01620464,0.00624245,0.01694086
-4.15107554,0.05622883,0.00598159,0.01689001,0.00002535,0.00528368,0.00016189,0.01906300,0.00770529,0.01996608
-4.14507254,0.06536029,0.00699972,0.01896808,0.00002952,0.00624152,0.00019906,0.02228385,0.00946697,0.02339752
-4.13906953,0.07614749,0.00814923,0.02176188,0.00003459,0.00732970,0.00024374,0.02588197,0.01156892,0.02725477
-4.13306653,0.08867417,0.00943614,0.02530079,0.00004059,0.00855693,0.00029687,0.02986742,0.01405496,0.03155272
-4.12706353,0.10302251,0.01086548,0.02962127,0.00004755,0.00993108,0.00035944,0.03424463,0.01697050,0.03630044
-4.12106053,0.11926868,0.01244112,0.03476469,0.00005548,0.01145889,0.00043246,0.03901161,0.02036145,0.04150010
-4.11505753,0.13747829,0.01416576,0.04077499,0.00006442,0.01314575,0.00051691,0.04415933,0.02427290,0.04714602
-4.10905453,0.15770191,0.01604091,0.04769620,0.00007435,0.01499551,0.00061376,0.04967139,0.02874770,0.05322385
-4.10305153,0.17997082,0.01806699,0.05556986,0.00008529,0.01701030,0.00072389,0.05552383,0.03382472,0.05971005
-4.09704852,0.20429334,0.02024359,0.06443254,0.00009721,0.01919045,0.00084805,0.06168540,0.03953706,0.06657160
-4.09104552,0.23065166,0.02256981,0.07431343,0.00011006,0.02153446,0.00098685,0.06811806,0.04591020,0.07376606
-4.08504252,0.25899975,0.02504476,0.08523221,0.00012379,0.02403909,0.00114071,0.07477794,0.05296005,0.08124199
-4.07903952,0.28926220,0.02766820,0.09719732,0.00013832,0.02669954,0.00130981,0.08161660,0.06069126,0.08893976
-4.07303652,0.32133444,0.03044124,0.11020465,0.00015355,0.02950971,0.00149406,0.08858265,0.06909552,0.09679274
-4.06703352,0.35508434,0.03336724,0.12423689,0.00016935,0.03246259,0.00169310,0.09562375,0.07815039,0.10472885
-4.06103052,0.39035527,0.03645269,0.13926359,0.00018561,0.03555075,0.00190625,0.10268881,0.08781834,0.11267249
-4.05502751,0.42697078,0.03970820,0.15524197,0.00020216,0.03876693,0.00213252,0.10973034,0.09804645,0.12054672
-4.04902451,0.46474067,0.04314943,0.17211861,0.00021886,0.04210466,0.00237060,0.11670704,0.10876663,0.12827567
-4.04302151,0.50346853,0.04679801,0.18983190,0.00023556,0.04555900,0.00261893,0.12358616,0.11989657,0.13578707
-4.03701851,0.54296025,0.05068230,0.20831538,0.00025212,0.04912722,0.00287564,0.13034597,0.13134134,0.14301484
-4.03101551,0.58303354,0.05483794,0.22750165,0.00026840,0.05280950,0.00313868,0.13697776,0.14299574,0.14990155
-4.02501251,0.62352767,0.05930827,0.24732690,0.00028429,0.05660958,0.00340585,0.14348759,0.15474729,0.15640069
-4.01900950,0.66431335,0.06414426,0.26773571,0.00029971,0.06053525,0.00367484,0.14989757,0.16647984,0.16247869
-4.01300650,0.70530190,0.06940423,0.28868601,0.00031461,0.06459875,0.00394334,0.15624641,0.17807762,0.16811641
-4.00700350,0.74645337,0.07515302,0.31015374,0.00032898,0.06881690,0.00420909,0.16258948,0.18942957,0.17331025
-4.00100050,0.78778298,0.08146085,0.33213711,0.00034285,0.07321107,0.00446999,0.16899798,0.20043382,0.17807255
-3.99499750,0.82936533,0.08840153,0.35465997,0.00035630,0.07780680,0.00472412,0.17555744,0.21100204,0.18243145
-3.98899450,0.87133598,0.09605042,0.37777413,0.00036945,0.08263318,0.00496988,0.18236543,0.22106337,0.18643007
-3.98299150,0.91389004,0.10448174,0.40156029,0.00038247,0.08772194,0.00520596,0.18952854,0.23056785,0.19012498
-3.97698849,0.95727739,0.11376567,0.42612740,0.00039558,0.09310617,0.00543145,0.19715870,0.23948901,0.19358414
-3.97098549,1.00179468,0.12396506,0.45161033,0.00040901,0.09881884,0.00564580,0.20536898,0.24782540,0.19688425
-3.96498249,1.04777397,0.13513194,0.47816573,0.00042305,0.10489107,0.00584887,0.21426890,0.25560106,0.20010763
-3.95897949,1.09556835,0.14730399,0.50596615,0.00043800,0.11135021,0.00604086,0.22395959,0.26286468,0.20333882
-3.95297649,1.14553501,0.16050101,0.53519256,0.00045417,0.11821780,0.00622230,0.23452875,0.26968746,0.20666093
-3.94697349,1.19801622,0.17472170,0.56602537,0.00047188,0.12550756,0.00639399,0.24604579,0.27615981,0.21015198
-3.94097049,1.25331899,0.18994067,0.59863440,0.00049145,0.13322336,0.00655691,0.25855728,0.28238684,0.21388135
-3.93496748,1.31169433,0.20610613,0.63316810,0.00051316,0.14135746,0.00671213,0.27208284,0.28848285,0.21790647
-3.92896448,1.37331678,0.22313811,0.66974233,0.00053727,0.14988890,0.00686076,0.28661182,0.29456518,0.22226989
-3.92296148,1.43826538,0.24092757,0.70842942,0.00056401,0.15878235,0.00700383,0.30210066,0.30074751,0.22699697
-3.91695848,1.50650670,0.25933633,0.74924773,0.00059355,0.16798730,0.00714217,0.31847137,0.30713308,0.23209407
-3.91095548,1.57788107,0.27819803,0.79215237,0.00062601,0.17743779,0.00727640,0.33561102,0.31380811,0.23754753
-3.90495248,1.65209248,0.29732003,0.83702745,0.00066142,0.18705267,0.00740680,0.35337229,0.32083568,0.24332333
-3.89894947,1.72870289,0.31648633,0.88368031,0.00069978,0.19673642,0.00753333,0.37157529,0.32825058,0.24936752
-3.89294647,1.80713137,0.33546137,0.93183808,0.00074096,0.20638058,0.00765551,0.39001041,0.33605523,0.25560737
-3.88694347,1.88665833,0.35399475,0.98114682,0.00078480,0.21586559,0.00777249,0.40844226,0.34421703,0.26195315
-3.88094047,1.96643486,0.37182662,1.03117351,0.00083101,0.22506329,0.00788303,0.42661453,0.35266723,0.26830053
-3.87493747,2.04549715,0.38869363,1.08141093,0.00087924,0.23383972,0.00798554,0.44425571,0.36130147,0.27453349
-3.86893447,2.12278565,0.40433526,1.13128541,0.00092905,0.24205828,0.00807811,0.46108542,0.36998207,0.28052749
-3.86293147,2.19716841,0.41850031,1.18016752,0.00097994,0.24958312,0.00815860,0.47682120,0.37854180,0.28615308
-3.85692846,2.26746810,0.43095339,1.22738521,0.00103129,0.25628266,0.00822472,0.49118556,0.38678928,0.29127947
-3.85092546,2.33249182,0.44148105,1.27223943,0.00108246,0.26203309,0.00827411,0.50391312,0.39451555,0.29577819
-3.84492246,2.39106289,0.44989753,1.31402155,0.00113274,0.26672170,0.00830443,0.51475746,0.40150163,0.29952670
-3.83891946,2.44205359,0.45604982,1.35203229,0.00118136,0.27025005,0.00831345,0.52349770,0.40752680,0.30241166
-3.83291646,2.48441783,0.45982187,1.38560149,0.00122754,0.27253674,0.00829915,0.52994446,0.41237709,0.30433209
-3.82691346,2.51722271,0.46113786,1.41410808,0.00127049,0.27351975,0.00825981,0.53394505,0.41585376,0.30520203
-3.82091046,2.53967789,0.45996437,1.43699967,0.00130942,0.27315824,0.00819407,0.53538779,0.41778128,0.30495284
-3.81490745,2.55116168,0.45631140,1.45381092,0.00134358,0.27143386,0.00810097,0.53420519,0.41801448,0.30353507
-3.80890445,2.55124305,0.45023226,1.46418009,0.00137226,0.26835130,0.00798006,0.53037613,0.41644462,0.30091971
-3.80290145,2.53969850,0.44182224,1.46786303,0.00139484,0.26393834,0.00783135,0.52392665,0.41300406,0.29709907
-3.79689845,2.51652327,0.43121618,1.46474395,0.00141076,0.25824523,0.00765539,0.51492965,0.40766922,0.29208703
-3.79089545,2.48193618,0.41858505,1.45484254,0.00141960,0.25134341,0.00745324,0.50350326,0.40046205,0.28591876
-3.78489245,2.43637790,0.40413153,1.43831691,0.00142107,0.24332377,0.00722644,0.48980801,0.39144950,0.27864997
-3.77888944,2.38050240,0.38808493,1.41546213,0.00141499,0.23429430,0.00697701,0.47404290,0.38074151,0.27035557
-3.77288644,2.31516184,0.37069543,1.38670422,0.00140137,0.22437747,0.00670737,0.45644049,0.36848720,0.26112796
-3.76688344,2.24138521,0.35222788,1.35258972,0.00138034,0.21370711,0.00642029,0.43726108,0.35486983,0.25107481
-3.76088044,2.16035135,0.33295550,1.31377107,0.00135220,0.20242522,0.00611884,0.41678620,0.34010049,0.24031647
-3.75487744,2.07335720,0.31315339,1.27098823,0.00131739,0.19067857,0.00580627,0.39531172,0.32441100,0.22898311
-3.74887444,1.98178245,0.29309233,1.22504719,0.00127646,0.17861529,0.00548600,0.37314055,0.30804623,0.21721159
-3.74287144,1.88705165,0.27303284,1.17679614,0.00123013,0.16638161,0.00516145,0.35057543,0.29125624,0.20514226
-3.73686843,1.79059530,0.25321978,1.12710020,0.00117915,0.15411876,0.00483601,0.32791178,0.27428855,0.19291561
-3.73086543,1.69381117,0.23387763,1.07681565,0.00112440,0.14196013,0.00451297,0.30543108,0.25738085,0.18066907
-3.72486243,1.59802741,0.21520646,1.02676463,0.00106677,0.13002882,0.00419540,0.28339476,0.24075440,0.16853397
-3.71885943,1.50446862,0.19737880,0.97771146,0.00100717,0.11843561,0.00388614,0.26203892,0.22460843,0.15663271
-3.71285643,1.41422628,0.18053741,0.93034129,0.00094652,0.10727739,0.00358769,0.24156996,0.20911561,0.14507632
-3.70685343,1.32823434,0.16479398,0.88524210,0.00088570,0.09663603,0.00330221,0.22216127,0.19441876,0.13396249
-3.70085043,1.24725103,0.15022870,0.84289052,0.00082552,0.08657782,0.00303148,0.20395103,0.18062888,0.12337404
-3.69484742,1.17184719,0.13689083,0.80364228,0.00076671,0.07715330,0.00277686,0.18704115,0.16782443,0.11337797
-3.68884442,1.10240163,0.12479994,0.76772723,0.00070993,0.06839760,0.00253933,0.17149733,0.15605186,0.10402505
-3.68284142,1.03910325,0.11394795,0.73524936,0.00065571,0.06033114,0.00231944,0.15735022,0.14532724,0.09535004
-3.67683842,0.98195981,0.10430184,0.70619149,0.00060448,0.05296071,0.00211742,0.14459756,0.13563888,0.08737237
-3.67083542,0.93081271,0.09580677,0.68042443,0.00055654,0.04628077,0.00193310,0.13320722,0.12695072,0.08009739
-3.66483242,0.88535701,0.08838962,0.65772008,0.00051210,0.04027501,0.00176606,0.12312090,0.11920637,0.07351803
-3.65882941,0.84516573,0.08196280,0.63776779,0.00047125,0.03491804,0.00161561,0.11425843,0.11233349,0.06761684
-3.65282641,0.80971727,0.07642806,0.62019328,0.00043397,0.03017715,0.00148085,0.10652247,0.10624841,0.06236830
-3.64682341,0.77842487,0.07168043,0.60457924,0.00040018,0.02601405,0.00136078,0.09980340,0.10086079,0.05774134
-3.64082041,0.75066677,0.06761191,0.59048661,0.00036972,0.02238659,0.00125426,0.09398416,0.09607805,0.05370192
-3.63481741,0.72581598,0.06411493,0.57747587,0.00034238,0.01925035,0.00116017,0.08894508,0.09180953,0.05021563
-3.62881441,0.70326844,0.06108557,0.56512722,0.00031790,0.01656015,0.00107735,0.08456830,0.08797022,0.04725017
-3.62281141,0.68246865,0.05842621,0.55305907,0.00029600,0.01427128,0.00100476,0.08074181,0.08448391,0.04477763
-3.61680840,0.66293180,0.05604788,0.54094399,0.00027641,0.01234067,0.00094143,0.07736295,0.08128573,0.04277657
-3.61080540,0.64426181,0.05387202,0.52852177,0.00025886,0.01072774,0.00088651,0.07434122,0.07832409,0.04123365
-3.60480240,0.62616470,0.05183173,0.51560894,0.00024309,0.00939513,0.00083933,0.07160055,0.07556188,0.04014499
-3.59879940,0.60845706,0.04987254,0.50210475,0.00022887,0.00830920,0.00079939,0.06908068,0.07297706,0.03951703
-3.59279640,0.59106944,0.04795267,0.48799328,0.00021601,0.00744032,0.00076634,0.06673794,0.07056258,0.03936688
-3.58679340,0.57404480,0.04604281,0.47334199,0.00020434,0.00676302,0.00074003,0.06454533,0.06832570,0.03972228
-3.58079040,0.55753229,0.04412552,0.45829665,0.00019375,0.00625597,0.00072046,0.06249189,0.06628683,0.04062094
-3.57478739,0.54177672,0.04219426,0.44307325,0.00018416,0.00590182,0.00070779,0.06058150,0.06447789,0.04210945
