energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-4.63731866,13.51744996,0.00822372,2.98980885,0.40419401,0.93905147,4.76042817,7.55806399,0.16879569,1.92462074
-4.63131566,13.24621120,0.00786211,2.93715592,0.38906182,0.91380889,4.68223613,7.44097220,0.16469356,1.86889922
-4.62531266,12.94283077,0.00747353,2.87885289,0.37247173,0.88403011,4.59362190,7.31105349,0.15995852,1.80527026
-4.61930965,12.61343973,0.00706308,2.81611194,0.35471378,0.85032990,4.49665879,7.17119228,0.15466892,1.73491439
-4.61330665,12.26431287,0.00663612,2.75013074,0.33610207,0.81340073,4.39342334,7.02421498,0.14890819,1.65912588
-4.60730365,11.90168289,0.00619817,2.68205402,0.31696711,0.77399457,4.28592894,6.87279670,0.14276281,1.57927984
-4.60130065,11.53156640,0.00575474,2.61293891,0.29764794,0.73290371,4.17606556,6.71937759,0.13632043,1.49679899
-4.59529765,11.15960950,0.00531120,2.54372561,0.27848455,0.69094144,4.06554826,6.56609288,0.12966815,1.41312129
-4.58929465,10.79095929,0.00487269,2.47521476,0.25981061,0.64892325,3.95587620,6.41471976,0.12289120,1.32966967
-4.58329165,10.43016578,0.00444401,2.40805223,0.24194705,0.60764927,3.84830370,6.26664342,0.11607179,1.24782464
-4.57728864,10.08111693,0.00402952,2.34272171,0.22519648,0.56788839,3.74382367,6.12284315,0.10928829,1.16890075
-4.57128564,9.74700752,0.00363306,2.27954526,0.20983861,0.53036451,3.64316354,5.98389854,0.10261472,1.09412709
-4.56528264,9.43034049,0.00325796,2.21869105,0.19612690,0.49574522,3.54679275,5.85001441,0.09612047,1.02463221
-4.55927964,9.13295796,0.00290699,2.16018768,0.18428626,0.46463280,3.45494057,5.72106232,0.08987013,0.96143340
-4.55327664,8.85609743,0.00258237,2.10394380,0.17451191,0.43755785,3.36762254,5.59663559,0.08392361,0.90543008
-4.54727364,8.60046771,0.00228578,2.04977168,0.16696936,0.41497499,3.28467349,5.47611409,0.07833625,0.85740094
-4.54127064,8.36633852,0.00201841,1.99741320,0.16179526,0.39726077,3.20578492,5.35873488,0.07315906,0.81800430
-4.53526763,8.15363748,0.00178101,1.94656682,0.15909915,0.38471323,3.13054473,5.24366436,0.06843884,0.78778118
-4.52926463,7.96204805,0.00157394,1.89691393,0.15896597,0.37755291,3.05847707,5.13006811,0.06421842,0.76716041
-4.52326163,7.79110314,0.00139724,1.84814333,0.16145908,0.37592495,2.98908054,5.01717474,0.06053666,0.75646525
-4.51725863,7.64026918,0.00125072,1.79997270,0.16662379,0.37990197,2.92186323,4.90433059,0.05742849,0.75592098
-4.51125563,7.50901694,0.00113398,1.75216623,0.17449118,0.38948735,2.85637326,4.79104295,0.05492473,0.76566292
-4.50525263,7.39687639,0.00104647,1.70454768,0.18508211,0.40461896,2.79222401,4.67701019,0.05305182,0.78574457
-4.49924962,7.30347396,0.00098756,1.65700877,0.19841128,0.42517284,2.72911353,4.56213813,0.05183147,0.81614537
-4.49324662,7.22855187,0.00095659,1.60951271,0.21449119,0.45096695,2.66683780,4.44654246,0.05128012,0.85677799
-4.48724362,7.17197004,0.00095283,1.56209313,0.23333584,0.48176490,2.60529807,4.33053819,0.05140834,0.90749474
-4.48124062,7.13369227,0.00097554,1.51484894,0.25496406,0.51727960,2.54450236,4.21461754,0.05222016,0.96809309
-4.47523762,7.11375867,0.00102395,1.46793568,0.27940223,0.55717688,2.48456181,4.09941812,0.05371231,1.03832000
-4.46923462,7.11224730,0.00109727,1.42155406,0.30668625,0.60107920,2.42568232,3.98568394,0.05587350,1.11787506
-4.46323162,7.12922793,0.00119460,1.37593664,0.33686255,0.64856938,2.36815221,3.87422168,0.05868367,1.20641233
-4.45722861,7.16471113,0.00131498,1.33133339,0.36998794,0.69919451,2.31232665,3.76585485,0.06211333,1.30354076
-4.45122561,7.21859580,0.00145727,1.28799702,0.40612815,0.75247012,2.25860957,3.66137863,0.06612302,1.40882318
-4.44522261,7.29061802,0.00162019,1.24616883,0.44535485,0.80788448,2.20743386,3.56151750,0.07066292,1.52177399
-4.43921961,7.38030401,0.00180219,1.20606576,0.48774118,0.86490322,2.15924043,3.46688786,0.07567273,1.64185546
-4.43321661,7.48692935,0.00200150,1.16786930,0.53335555,0.92297422,2.11445709,3.37796740,0.08108168,1.76847291
-4.42721361,7.60948628,0.00221605,1.13171648,0.58225391,0.98153268,2.07347776,3.29507222,0.08680903,1.90096900
-4.42121061,7.74666079,0.00244346,1.09769357,0.63447059,1.04000644,2.03664271,3.21834268,0.09276476,2.03861748
-4.41520760,7.89682017,0.00268104,1.06583232,0.69000791,1.09782147,2.00422057,3.14773809,0.09885068,2.18061675
-4.40920460,8.05801185,0.00292580,1.03610905,0.74882491,1.15440750,1.97639264,3.08304019,0.10496193,2.32608396
-4.40320160,8.22797375,0.00317448,1.00844628,0.81082575,1.20920371,1.95324011,3.02386466,0.11098882,2.47405006
-4.39719860,8.40415576,0.00342359,0.98271682,0.87584817,1.26166459,1.93473467,2.96967989,0.11681901,2.62345658
-4.39119560,8.58375221,0.00366946,0.95875002,0.94365284,1.31126572,1.92073302,2.91983165,0.12233994,2.77315474
-4.38519260,8.76374429,0.00390831,0.93633962,1.01391405,1.35750962,1.91097549,2.87357225,0.12744153,2.92190770
-4.37918959,8.94095148,0.00413636,0.91525308,1.08621264,1.39993156,1.90508911,2.83009263,0.13201901,3.06839633
-4.37318659,9.11209074,0.00434990,0.89524163,1.16003170,1.43810534,1.90259499,2.78855588,0.13597569,3.21122909
-4.36718359,9.27384187,0.00454540,0.87605069,1.23475563,1.47164886,1.90292015,2.74813041,0.13922576,3.34895645
-4.36118059,9.42291736,0.00471961,0.85743018,1.30967314,1.50022972,1.90541322,2.70802152,0.14169681,3.48008970
-4.35517759,9.55613498,0.00486967,0.83914433,1.38398434,1.52357035,1.90936374,2.66750009,0.14333208,3.60312433
-4.34917459,9.67049096,0.00499317,0.82098039,1.45681228,1.54145305,1.91402432,2.62592706,0.14409227,3.71656750
-4.34317159,9.76323183,0.00508828,0.80275619,1.52721863,1.55372444,1.91863498,2.58277327,0.14395684,3.81896903
-4.33716858,9.83192290,0.00515377,0.78432605,1.59422339,1.56029946,1.92244857,2.53763374,0.14292477,3.90895511
-4.33116558,9.87451115,0.00518910,0.76558493,1.65682789,1.56116464,1.92475649,2.49023638,0.14101460,3.98526367
-4.32516258,9.88938080,0.00519441,0.74647082,1.71404067,1.55638060,1.92491358,2.44044494,0.13826395,4.04678020
-4.31915958,9.87539964,0.00517054,0.72696518,1.76490488,1.54608356,1.92236127,2.38825656,0.13472833,4.09257275
-4.31315658,9.83195468,0.00511904,0.70709163,1.80852662,1.53048572,1.91664797,2.33379430,0.13047938,4.12192448
-4.30715358,9.75897572,0.00504208,0.68691303,1.84410257,1.50987449,1.90744600,2.27729540,0.12560264,4.13436266
-4.30115058,9.65694606,0.00494241,0.66652713,1.87094624,1.48461033,1.89456433,2.21909594,0.12019484,4.12968253
-4.29514757,9.52689979,0.00482332,0.64606108,1.88851119,1.45512319,1.87795674,2.15961295,0.11436088,4.10796494
-4.28914457,9.37040539,0.00468848,0.62566514,1.89641057,1.42190753,1.85772512,2.09932482,0.10821070,4.06958666
-4.28314157,9.18953618,0.00454186,0.60550590,1.89443183,1.38551581,1.83411780,2.03875106,0.10185604,4.01522278
-4.27713857,8.98682816,0.00438763,0.58575934,1.88254599,1.34655061,1.80752322,1.97843223,0.09540722,3.94584048
-4.27113557,8.76522640,0.00423001,0.56660406,1.86091102,1.30565541,1.77845911,1.91891105,0.08897020,3.86268434
-4.26513257,8.52802156,0.00407319,0.54821504,1.82986911,1.26350409,1.74755779,1.86071530,0.08264385,3.76725313
-4.25912956,8.27877816,0.00392115,0.53075807,1.78993796,1.22078948,1.71554819,1.80434319,0.07651766,3.66126880
-4.25312656,8.02125674,0.00377762,0.51438506,1.74179643,1.17821099,1.68323522,1.75025158,0.07066985,3.54663842
-4.24712356,7.75933206,0.00364596,0.49923044,1.68626520,1.13646175,1.65147725,1.69884741,0.06516596,3.42541033
-4.24112056,7.49690953,0.00352906,0.48540862,1.62428322,1.09621541,1.62116242,1.65048227,0.06005796,3.29972575
-4.23511756,7.23784221,0.00342930,0.47301249,1.55688105,1.05811306,1.59318445,1.60545027,0.05538382,3.17176751
-4.22911456,6.98585056,0.00334851,0.46211295,1.48515208,1.02275041,1.56841857,1.56398868,0.05116762,3.04370751
-4.22311156,6.74444686,0.00328792,0.45275929,1.41022293,0.99066578,1.54769807,1.52628125,0.04742004,2.91765470
-4.21710855,6.51686633,0.00324819,0.44498026,1.33322408,0.96232913,1.53179201,1.49246349,0.04413919,2.79560518
-4.21110555,6.30600646,0.00322940,0.43878564,1.25526191,0.93813243,1.52138444,1.46262958,0.04131191,2.67939608
-4.20510255,6.11437583,0.00323111,0.43416809,1.17739314,0.91838179,1.51705548,1.43684014,0.03891510,2.57066473
-4.19909955,5.94405370,0.00325236,0.43110514,1.10060236,0.90329154,1.51926451,1.41513051,0.03691745,2.47081419
-4.19309655,5.79666093,0.00329181,0.42956110,1.02578353,0.89298053,1.52833584,1.39751879,0.03528109,2.38098644
-4.18709355,5.67334291,0.00334775,0.42948867,0.95372564,0.88747083,1.54444707,1.38401331,0.03396343,2.30204369
-4.18109055,5.57476466,0.00341819,0.43083045,0.88510288,0.88668893,1.56762038,1.37461920,0.03291884,2.23455850
-4.17508754,5.50111806,0.00350100,0.43351989,0.82046933,0.89046963,1.59771721,1.36934368,0.03210041,2.17881269
-4.16908454,5.45214102,0.00359392,0.43748213,0.76025791,0.89856243,1.63443644,1.36820006,0.03146142,2.13480512
-4.16308154,5.42714797,0.00369469,0.44263436,0.70478329,0.91064047,1.67731647,1.37121032,0.03095680,2.10226771
-4.15707854,5.42507080,0.00380111,0.44888623,0.65424828,0.92631185,1.72574142,1.37840639,0.03054429,2.08068926
-4.15107554,5.44450942,0.00391111,0.45613998,0.60875303,0.94513306,1.77895164,1.38983021,0.03018547,2.06934601
-4.14507254,5.48379028,0.00402281,0.46429084,0.56830647,0.96662417,1.83605856,1.40553279,0.02984653,2.06733787
-4.13906953,5.54103148,0.00413455,0.47322744,0.53283923,0.99028552,1.89606382,1.42557240,0.02949878,2.07362912
-4.13306653,5.61421234,0.00424490,0.48283264,0.50221733,1.01561528,1.95788240,1.45001207,0.02911904,2.08709207
-4.12706353,5.70124545,0.00435273,0.49298463,0.47625612,1.04212744,2.02036921,1.47891655,0.02868972,2.10655222
-4.12106053,5.80004877,0.00445713,0.50355841,0.45473363,1.06936961,2.08234860,1.51234883,0.02819872,2.13083328
-4.11505753,5.90861519,0.00455746,0.51442767,0.43740314,1.09694007,2.14264566,1.55036621,0.02763924,2.15880069
-4.10905453,6.02507701,0.00465326,0.52546688,0.42400423,1.12450332,2.20011850,1.59301590,0.02700932,2.18940177
-4.10305153,6.14776290,0.00474429,0.53655355,0.41427228,1.15180361,2.25369008,1.64033016,0.02631133,2.22170149
-4.09704852,6.27524482,0.00483041,0.54757059,0.40794605,1.17867579,2.30237845,1.69232088,0.02555139,2.25491229
-4.09104552,6.40637297,0.00491159,0.55840842,0.40477339,1.20505303,2.34532408,1.74897353,0.02473864,2.28841696
-4.08504252,6.54029722,0.00498783,0.56896694,0.40451495,1.23097086,2.38181319,1.81024056,0.02388458,2.32178396
-4.07903952,6.67647397,0.00505916,0.57915691,0.40694624,1.25656733,2.41129588,1.87603436,0.02300236,2.35477443
-4.07303652,6.81465817,0.00512555,0.58890096,0.41185808,1.28207911,2.43339850,1.94621987,0.02210607,2.38734090
-4.06703352,6.95488101,0.00518691,0.59813390,0.41905580,1.30783354,2.44792965,2.02060735,0.02121013,2.41961789
-4.06103052,7.09741456,0.00524308,0.60680244,0.42835755,1.33423683,2.45487968,2.09894555,0.02032872,2.45190494
-4.05502751,7.24272535,0.00529379,0.61486440,0.43959200,1.36175882,2.45441389,2.18091594,0.01947528,2.48464296
-4.04902451,7.39141966,0.00533869,0.62228736,0.45259600,1.39091484,2.44685994,2.26612864,0.01866217,2.51838519
-4.04302151,7.54418374,0.00537735,0.62904707,0.46721229,1.42224549,2.43269038,2.35412058,0.01790030,2.55376436
-4.03701851,7.70172273,0.00540928,0.63512561,0.48328788,1.45629508,2.41250120,2.44435670,0.01719899,2.59145748
-4.03101551,7.86470192,0.00543397,0.64050965,0.50067317,1.49358984,2.38698786,2.53623451,0.01656586,2.63215040
-4.02501251,8.03369410,0.00545090,0.64518882,0.51922219,1.53461673,2.35691985,2.62909266,0.01600682,2.67650374
-4.01900950,8.20913636,0.00545960,0.64915457,0.53879385,1.57980398,2.32311534,2.72222364,0.01552612,2.72512191
-4.01300650,8.39129912,0.00545970,0.65239940,0.55925448,1.62950423,2.28641691,2.81489060,0.01512654,2.77852688
-4.00700350,8.58026926,0.00545093,0.65491676,0.58048140,1.68398096,2.24766952,2.90634802,0.01480956,2.83713782
-4.00100050,8.77594844,0.00543321,0.65670152,0.60236734,1.74339891,2.20770148,2.99586579,0.01457557,2.90125740
-3.99499750,8.97806653,0.00540663,0.65775099,0.62482557,1.80781885,2.16730876,3.08275568,0.01442420,2.97106536
-3.98899450,9.18620899,0.00537151,0.65806648,0.64779517,1.87719670,2.12724318,3.16639938,0.01435452,3.04661911
-3.98299150,9.39985604,0.00532840,0.65765509,0.67124621,1.95138703,2.08820403,3.24627662,0.01436536,3.12786093
-3.97698849,9.61843053,0.00527808,0.65653177,0.69518414,2.03015032,2.05083302,3.32199211,0.01445549,3.21463081
-3.97098549,9.84135058,0.00522157,0.65472123,0.71965322,2.11316349,2.01571195,3.39329978,0.01462388,3.30668358
-3.96498249,10.06808286,0.00516010,0.65225964,0.74473818,2.20003277,1.98336229,3.46012290,0.01486985,3.40370867
-3.95897949,10.29819188,0.00509509,0.64919579,0.77056400,2.29030795,1.95424603,3.52256864,0.01519313,3.50535086
-3.95297649,10.53138097,0.00502811,0.64559172,0.79729331,2.38349700,1.92876694,3.58093608,0.01559395,3.61122996
-3.94697349,10.76752115,0.00496084,0.64152243,0.82512130,2.47908001,1.90727156,3.63571667,0.01607300,3.72095786
-3.94097049,11.00666467,0.00489503,0.63707490,0.85426796,2.57652162,1.89004929,3.68758650,0.01663131,3.83415141
-3.93496748,11.24904115,0.00483242,0.63234606,0.88496787,2.67528107,1.87733122,3.73739046,0.01727010,3.95043991
-3.92896448,11.49503551,0.00477469,0.62744013,0.91745766,2.77481950,1.86928758,3.78611813,0.01799059,4.06946661
-3.92296148,11.74514799,0.00472339,0.62246514,0.95196166,2.87460429,1.86602370,3.83487240,0.01879369,4.19088395
-3.91695848,11.99993816,0.00467990,0.61752894,0.98867612,2.97411043,1.86757490,3.88483147,0.01967970,4.31434300
-3.91095548,12.25995588,0.00464537,0.61273495,1.02775292,3.07281944,1.87390066,3.93720582,0.02064798,4.43947794
-3.90495248,12.52566344,0.00462064,0.60817780,1.06928329,3.17021642,1.88487876,3.99319173,0.02169662,4.56588696
-3.89894947,12.79735375,0.00460624,0.60393917,1.11328260,3.26578618,1.90029996,4.05392312,0.02282212,4.69311136
-3.89294647,13.07507025,0.00460231,0.60008409,1.15967692,3.35900936,1.91986420,4.12042387,0.02401908,4.82061491
-3.88694347,13.35853400,0.00460863,0.59665800,1.20829225,3.44935964,1.94317874,4.19356249,0.02528002,4.94776548
-3.88094047,13.64708354,0.00462456,0.59368460,1.25884714,3.53630307,1.96975913,4.27401131,0.02659514,5.07382098
-3.87493747,13.93963220,0.00464908,0.59116484,1.31094928,3.61930017,1.99903331,4.36221185,0.02795234,5.19792156
-3.86893447,14.23464666,0.00468083,0.58907706,1.36409655,3.69781146,2.03034922,4.45834815,0.02933718,5.31908921
-3.86293147,14.53014952,0.00471807,0.58737826,1.41768273,3.77130665,2.06298605,4.56232930,0.03073308,5.43623593
-3.85692846,14.82374672,0.00475882,0.58600651,1.47100795,3.83927725,2.09616880,4.67378219,0.03212151,5.54818053
-3.85092546,15.11267962,0.00480084,0.58488445,1.52329353,3.90125216,2.12908600,4.79205495,0.03348241,5.65367385
-3.84492246,15.39389979,0.00484177,0.58392352,1.57370101,3.95681529,2.16090985,4.91623143,0.03479459,5.75143126
-3.83891946,15.66416305,0.00487914,0.58302892,1.62135440,4.00562407,2.19081816,5.04515618,0.03603631,5.84017108
-3.83291646,15.92013834,0.00491050,0.58210492,1.66536515,4.04742730,2.21801709,5.17746950,0.03718586,5.91865661
-3.82691346,16.15852599,0.00493349,0.58106025,1.70485857,4.08208110,2.24176398,5.31165130,0.03822220,5.98573960
-3.82091046,16.37617946,0.00494592,0.57981341,1.73900083,4.10956117,2.26138909,5.44607247,0.03912561,6.04040248
-3.81490745,16.57022439,0.00494583,0.57829750,1.76702539,4.12997020,2.27631554,5.57905200,0.03987830,6.08179691
-3.80890445,16.73816925,0.00493157,0.57646452,1.78825772,4.14353929,2.28607658,5.70891798,0.04046502,6.10927629
-3.80290145,16.87800225,0.00490188,0.57428878,1.80213737,4.15062271,2.29032961,5.83407036,0.04087353,6.12242027
-3.79689845,16.98827011,0.00485589,0.57176950,1.80823649,4.15168573,2.28886636,5.95304331,0.04109501,6.12104983
-3.79089545,17.06813570,0.00479317,0.56893247,1.80627408,4.14728576,2.28161905,6.06456498,0.04112440,6.10523211
-3.78489245,17.11741235,0.00471375,0.56583065,1.79612544,4.13804756,2.26866235,6.16761265,0.04096047,6.07527477
-3.77888944,17.13657443,0.00461810,0.56254399,1.77782666,4.12463373,2.25021121,6.26146107,0.04060593,6.03171045
-3.77288644,17.12674479,0.00450714,0.55917839,1.75157387,4.10771217,2.22661486,6.34572240,0.04006730,5.97527234
-3.76688344,17.08966086,0.00438219,0.55586397,1.71771762,4.08792222,2.19834731,6.42037603,0.03935464,5.90686265
-3.76088044,17.02762227,0.00424490,0.55275280,1.67675272,4.06584177,2.16599473,6.48578715,0.03848128,5.82751596
-3.75487744,16.94342340,0.00409726,0.55001623,1.62930398,4.04195724,2.13024044,6.54271304,0.03746330,5.73835970
-3.74887444,16.84027471,0.00394149,0.54784189,1.57610876,4.01663856,2.09184778,6.59229672,0.03631910,5.64057442
-3.74287144,16.72171711,0.00377996,0.54643047,1.51799693,3.99012069,2.05164178,6.63604765,0.03506882,5.53535585
-3.73686843,16.59153284,0.00361519,0.54599239,1.45586923,3.96249304,2.01048974,6.67580996,0.03373373,5.42388113
-3.73086543,16.45365688,0.00344969,0.54674419,1.39067485,3.93369762,1.96928157,6.71371884,0.03233573,5.30728070
-3.72486243,16.31209134,0.00328595,0.54890490,1.32338908,3.90353617,1.92891008,6.75214618,0.03089674,5.18661731
-3.71885943,16.17082546,0.00312636,0.55269203,1.25499173,3.87168594,1.89025172,6.79363705,0.02943828,5.06287258
-3.71285643,16.03376255,0.00297314,0.55831731,1.18644712,3.83772330,1.85414796,6.84083874,0.02798097,4.93694145
-3.70685343,15.90465471,0.00282833,0.56598206,1.11868595,3.80115376,1.82138769,6.89642450,0.02654418,4.80963394
-3.70085043,15.78704529,0.00269368,0.57587210,1.05258967,3.76144665,1.79269082,6.96301429,0.02514578,4.68168328
-3.69484742,15.68421893,0.00257068,0.58815214,0.98897742,3.71807236,1.76869320,7.04309483,0.02380187,4.55375910
-3.68884442,15.59915792,0.00246052,0.60295980,0.92859564,3.67054001,1.74993322,7.13894160,0.02252672,4.42648389
-3.68284142,15.53450412,0.00236407,0.62039924,0.87211038,3.61843309,1.73684013,7.25254502,0.02133262,4.30045107
-3.67683842,15.49252515,0.00228187,0.64053455,0.82010212,3.56144117,1.72972424,7.38554312,0.02022991,4.17624250
-3.67083542,15.47508368,0.00221420,0.66338321,0.77306279,3.49938569,1.72876940,7.53916284,0.01922703,4.05444398
-3.66483242,15.48360940,0.00216099,0.68890986,0.73139471,3.43223838,1.73402769,7.71417171,0.01833053,3.93565689
-3.65882941,15.51907285,0.00212196,0.71702070,0.69541108,3.36013134,1.74541662,7.91084125,0.01754520,3.82050489
-3.65282641,15.58196147,0.00209656,0.74755894,0.66533766,3.28335821,1.76271902,8.12892337,0.01687417,3.70963481
-3.64682341,15.67225811,0.00208406,0.78030172,0.64131524,3.20236648,1.78558568,8.36764016,0.01631898,3.60371127
-3.64082041,15.78942309,0.00208356,0.81495870,0.62340262,3.11774165,1.81354080,8.62568761,0.01587970,3.50340525
-3.63481741,15.93238091,0.00209405,0.85117289,0.61157979,3.03018400,1.84599025,8.90125273,0.01555502,3.40937688
-3.62881441,16.09951335,0.00211442,0.88852369,0.60575117,2.94047970,1.88223264,9.19204390,0.01534228,3.32225362
-3.62281141,16.28866037,0.00214352,0.92653244,0.60574868,2.84946776,1.92147290,9.49533324,0.01523759,3.24260487
-3.61680840,16.49713078,0.00218020,0.96467043,0.61133477,2.75800487,1.96283816,9.80801000,0.01523582,3.17091468
-3.61080540,16.72172395,0.00222332,1.00236922,0.62220522,2.66693004,2.00539568,10.12664333,0.01533070,3.10755405
-3.60480240,16.95876404,0.00227179,1.03903304,0.63799204,2.57703097,2.04817218,10.44755307,0.01551481,3.05275464
-3.59879940,17.20414740,0.00232456,1.07405283,0.65826649,2.48901386,2.09017434,10.76688659,0.01577964,3.00658549
-3.59279640,17.45340374,0.00238069,1.10682151,0.68254240,2.40347823,2.13040972,11.08069990,0.01611569,2.96893431
-3.58679340,17.70177077,0.00243930,1.13674978,0.71028021,2.32089772,2.16790761,11.38504129,0.01651247,2.93949459
-3.58079040,17.94428142,0.00249960,1.16328186,0.74089173,2.24160786,2.20173934,11.67603550,0.01695866,2.91775971
