energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.15957979,1.54366363,-1.54360029,0.40716038,-0.40714595,0.00000000,-0.00000000,0.43912744,-0.43911151,0.63191070,-0.63187997,0.03486628,-0.03486503,0.22050241,-0.22049558
-5.15357679,1.47232876,-1.47226622,0.38978212,-0.38976788,0.00000000,-0.00000000,0.41843742,-0.41842166,0.60828479,-0.60825483,0.03391039,-0.03390913,0.20829575,-0.20828876
-5.14757379,1.40292652,-1.40286544,0.37278024,-0.37276634,0.00000000,-0.00000000,0.39802215,-0.39800673,0.58548932,-0.58546032,0.03292621,-0.03292495,0.19648926,-0.19648227
-5.14157079,1.33623114,-1.33617209,0.35635174,-0.35633829,0.00000000,-0.00000000,0.37811362,-0.37809866,0.56378524,-0.56375739,0.03192775,-0.03192649,0.18521260,-0.18520575
-5.13556778,1.27288192,-1.27282537,0.34066316,-0.34065026,0.00000000,-0.00000000,0.35891356,-0.35889918,0.54338172,-0.54335514,0.03092755,-0.03092632,0.17457015,-0.17456354
-5.12956478,1.21337984,-1.21332614,0.32584938,-0.32583712,0.00000000,-0.00000000,0.34059156,-0.34057785,0.52443575,-0.52441053,0.02993656,-0.02993535,0.16464041,-0.16463415
-5.12356178,1.15808888,-1.15803830,0.31201346,-0.31200189,0.00000000,-0.00000000,0.32328412,-0.32327115,0.50705363,-0.50702982,0.02896394,-0.02896277,0.15547644,-0.15547060
-5.11755878,1.10724187,-1.10719456,0.29922750,-0.29921666,0.00000000,-0.00000000,0.30709477,-0.30708259,0.49129414,-0.49127175,0.02801705,-0.02801592,0.14710700,-0.14710163
-5.11155578,1.06095008,-1.06090612,0.28753440,-0.28752430,0.00000000,-0.00000000,0.29209509,-0.29208373,0.47717310,-0.47715211,0.02710149,-0.02710041,0.13953852,-0.13953366
-5.10555278,1.01921606,-1.01917542,0.27695039,-0.27694103,0.00000000,-0.00000000,0.27832654,-0.27831600,0.46466909,-0.46464946,0.02622117,-0.02622014,0.13275759,-0.13275326
-5.09954977,0.98194885,-0.98191145,0.26746815,-0.26745951,0.00000000,-0.00000000,0.26580291,-0.26579320,0.45373002,-0.45371166,0.02537846,-0.02537747,0.12673392,-0.12673013
-5.09354677,0.94898076,-0.94894645,0.25906044,-0.25905249,0.00000000,-0.00000000,0.25451345,-0.25450454,0.44428013,-0.44426296,0.02457439,-0.02457345,0.12142356,-0.12142029
-5.08754377,0.92008500,-0.92005358,0.25168389,-0.25167659,0.00000000,-0.00000000,0.24442623,-0.24441808,0.43622721,-0.43621111,0.02380890,-0.02380801,0.11677222,-0.11676946
-5.08154077,0.89499316,-0.89496439,0.24528300,-0.24527630,0.00000000,-0.00000000,0.23549187,-0.23548445,0.42946957,-0.42945442,0.02308106,-0.02308022,0.11271863,-0.11271634
-5.07553777,0.87341196,-0.87338559,0.23979391,-0.23978774,0.00000000,-0.00000000,0.22764728,-0.22764053,0.42390251,-0.42388819,0.02238938,-0.02238858,0.10919765,-0.10919580
-5.06953477,0.85503856,-0.85501433,0.23514803,-0.23514234,0.00000000,-0.00000000,0.22081934,-0.22081321,0.41942409,-0.41941047,0.02173199,-0.02173123,0.10614320,-0.10614175
-5.06353177,0.83957380,-0.83955143,0.23127524,-0.23126998,0.00000000,-0.00000000,0.21492845,-0.21492286,0.41593975,-0.41592670,0.02110696,-0.02110624,0.10349073,-0.10348965
-5.05752876,0.82673303,-0.82671225,0.22810659,-0.22810168,0.00000000,-0.00000000,0.20989163,-0.20988653,0.41336587,-0.41335328,0.02051247,-0.02051179,0.10117936,-0.10117860
-5.05152576,0.81625417,-0.81623474,0.22557636,-0.22557175,0.00000000,-0.00000000,0.20562537,-0.20562070,0.41163197,-0.41161972,0.01994696,-0.01994632,0.09915345,-0.09915298
-5.04552276,0.80790292,-0.80788460,0.22362359,-0.22361923,0.00000000,-0.00000000,0.20204786,-0.20204355,0.41068156,-0.41066955,0.01940930,-0.01940869,0.09736378,-0.09736356
-5.03951976,0.80147507,-0.80145766,0.22219287,-0.22218871,0.00000000,-0.00000000,0.19908078,-0.19907678,0.41047168,-0.41045982,0.01889884,-0.01889825,0.09576815,-0.09576816
-5.03351676,0.79679615,-0.79677948,0.22123448,-0.22123048,0.00000000,-0.00000000,0.19665049,-0.19664675,0.41097125,-0.41095947,0.01841543,-0.01841487,0.09433164,-0.09433184
-5.02751376,0.79371865,-0.79370258,0.22070405,-0.22070018,0.00000000,-0.00000000,0.19468875,-0.19468522,0.41215833,-0.41214657,0.01795942,-0.01795889,0.09302639,-0.09302677
-5.02151076,0.79211723,-0.79210164,0.22056161,-0.22055784,0.00000000,-0.00000000,0.19313288,-0.19312952,0.41401655,-0.41400475,0.01753161,-0.01753111,0.09183111,-0.09183166
-5.01550775,0.79188244,-0.79186726,0.22077034,-0.22076664,0.00000000,-0.00000000,0.19192554,-0.19192232,0.41653096,-0.41651910,0.01713313,-0.01713265,0.09073030,-0.09073100
-5.00950475,0.79291361,-0.79289878,0.22129502,-0.22129139,0.00000000,-0.00000000,0.19101420,-0.19101108,0.41968366,-0.41967172,0.01676534,-0.01676490,0.08971330,-0.08971415
-5.00350175,0.79511135,-0.79509686,0.22210043,-0.22209686,0.00000000,-0.00000000,0.19035026,-0.19034723,0.42344943,-0.42343741,0.01642973,-0.01642931,0.08877327,-0.08877427
-4.99749875,0.79837049,-0.79835635,0.22314972,-0.22314622,0.00000000,-0.00000000,0.18988821,-0.18988526,0.42779182,-0.42777974,0.01612773,-0.01612735,0.08790616,-0.08790731
-4.99149575,0.80257390,-0.80256015,0.22440309,-0.22439966,0.00000000,-0.00000000,0.18958464,-0.18958176,0.43265990,-0.43264778,0.01586068,-0.01586033,0.08710975,-0.08711105
-4.98549275,0.80758779,-0.80757448,0.22581668,-0.22581333,0.00000000,-0.00000000,0.18939739,-0.18939458,0.43798600,-0.43797388,0.01562966,-0.01562935,0.08638280,-0.08638426
-4.97948974,0.81325893,-0.81324614,0.22734199,-0.22733875,0.00000000,-0.00000000,0.18928497,-0.18928223,0.44368468,-0.44367261,0.01543550,-0.01543522,0.08572444,-0.08572608
-4.97348674,0.81941408,-0.81940191,0.22892580,-0.22892269,0.00000000,-0.00000000,0.18920613,-0.18920347,0.44965309,-0.44964112,0.01527868,-0.01527845,0.08513374,-0.08513556
-4.96748374,0.82586185,-0.82585042,0.23051070,-0.23050775,0.00000000,-0.00000000,0.18911991,-0.18911735,0.45577270,-0.45576092,0.01515945,-0.01515926,0.08460954,-0.08461154
-4.96148074,0.83239693,-0.83238635,0.23203616,-0.23203340,0.00000000,-0.00000000,0.18898600,-0.18898356,0.46191266,-0.46190113,0.01507780,-0.01507765,0.08415050,-0.08415271
-4.95547774,0.83880659,-0.83879700,0.23344025,-0.23343771,0.00000000,-0.00000000,0.18876545,-0.18876314,0.46793427,-0.46792308,0.01503360,-0.01503350,0.08375546,-0.08375788
-4.94947474,0.84487915,-0.84487066,0.23466176,-0.23465947,0.00000000,-0.00000000,0.18842179,-0.18841964,0.47369683,-0.47368607,0.01502675,-0.01502670,0.08342386,-0.08342651
-4.94347174,0.85041387,-0.85040662,0.23564279,-0.23564078,0.00000000,-0.00000000,0.18792245,-0.18792048,0.47906422,-0.47905396,0.01505729,-0.01505729,0.08315642,-0.08315930
-4.93746873,0.85523185,-0.85522596,0.23633153,-0.23632984,0.00000000,-0.00000000,0.18724030,-0.18723853,0.48391203,-0.48390236,0.01512559,-0.01512565,0.08295584,-0.08295897
-4.93146573,0.85918699,-0.85918258,0.23668517,-0.23668382,0.00000000,-0.00000000,0.18635541,-0.18635387,0.48813485,-0.48812585,0.01523252,-0.01523263,0.08282754,-0.08283091
-4.92546273,0.86217657,-0.86217373,0.23667263,-0.23667164,0.00000000,-0.00000000,0.18525670,-0.18525539,0.49165321,-0.49164495,0.01537953,-0.01537971,0.08278029,-0.08278390
-4.91945973,0.86415046,-0.86414928,0.23627703,-0.23627643,0.00000000,-0.00000000,0.18394345,-0.18394240,0.49441970,-0.49441224,0.01556883,-0.01556908,0.08282676,-0.08283062
-4.91345673,0.86511840,-0.86511895,0.23549773,-0.23549753,0.00000000,-0.00000000,0.18242659,-0.18242581,0.49642393,-0.49641732,0.01580338,-0.01580369,0.08298384,-0.08298795
-4.90745373,0.86515467,-0.86515698,0.23435163,-0.23435184,0.00000000,-0.00000000,0.18072950,-0.18072900,0.49769590,-0.49769017,0.01608690,-0.01608728,0.08327270,-0.08327705
-4.90145073,0.86439958,-0.86440366,0.23287378,-0.23287440,0.00000000,-0.00000000,0.17888836,-0.17888813,0.49830748,-0.49830264,0.01642378,-0.01642422,0.08371850,-0.08372309
-4.89544772,0.86305761,-0.86306344,0.23111706,-0.23111809,0.00000000,-0.00000000,0.17695188,-0.17695192,0.49837176,-0.49836780,0.01681893,-0.01681944,0.08434985,-0.08435468
-4.88944472,0.86139192,-0.86139945,0.22915100,-0.22915243,0.00000000,-0.00000000,0.17498045,-0.17498075,0.49804022,-0.49803711,0.01727754,-0.01727811,0.08519789,-0.08520294
-4.88344172,0.85971529,-0.85972443,0.22705967,-0.22706146,0.00000000,-0.00000000,0.17304462,-0.17304518,0.49749771,-0.49749540,0.01780479,-0.01780542,0.08629501,-0.08630028
-4.87743872,0.85837791,-0.85838854,0.22493869,-0.22494082,0.00000000,-0.00000000,0.17122303,-0.17122381,0.49695544,-0.49695385,0.01840545,-0.01840615,0.08767338,-0.08767885
-4.87143572,0.85775235,-0.85776431,0.22289158,-0.22289401,0.00000000,-0.00000000,0.16959972,-0.16960069,0.49664216,-0.49664118,0.01908353,-0.01908429,0.08936320,-0.08936886
-4.86543272,0.85821646,-0.85822957,0.22102550,-0.22102816,0.00000000,-0.00000000,0.16826113,-0.16826227,0.49679399,-0.49679351,0.01984179,-0.01984260,0.09139086,-0.09139670
-4.85942971,0.86013511,-0.86014914,0.21944656,-0.21944941,0.00000000,-0.00000000,0.16729278,-0.16729403,0.49764341,-0.49764328,0.02068135,-0.02068220,0.09377707,-0.09378308
-4.85342671,0.86384143,-0.86385615,0.21825508,-0.21825806,0.00000000,-0.00000000,0.16677576,-0.16677711,0.49940781,-0.49940786,0.02160123,-0.02160212,0.09653503,-0.09654119
-4.84742371,0.86961889,-0.86963403,0.21754089,-0.21754392,0.00000000,-0.00000000,0.16678342,-0.16678480,0.50227828,-0.50227834,0.02259805,-0.02259897,0.09966883,-0.09967512
-4.84142071,0.87768491,-0.87770018,0.21737895,-0.21738196,0.00000000,-0.00000000,0.16737810,-0.16737948,0.50640926,-0.50640912,0.02366570,-0.02366664,0.10317212,-0.10317853
-4.83541771,0.88817699,-0.88819211,0.21782552,-0.21782844,0.00000000,-0.00000000,0.16860844,-0.16860976,0.51190938,-0.51190886,0.02479516,-0.02479611,0.10702721,-0.10703373
-4.82941471,0.90114229,-0.90115697,0.21891519,-0.21891793,0.00000000,-0.00000000,0.17050707,-0.17050830,0.51883429,-0.51883319,0.02597445,-0.02597540,0.11120464,-0.11121126
-4.82341171,0.91653107,-0.91654503,0.22065869,-0.22066118,0.00000000,-0.00000000,0.17308913,-0.17309022,0.52718158,-0.52717972,0.02718866,-0.02718959,0.11566324,-0.11566996
-4.81740870,0.93419459,-0.93420757,0.22304185,-0.22304403,0.00000000,-0.00000000,0.17635138,-0.17635232,0.53688827,-0.53688547,0.02842014,-0.02842104,0.12035084,-0.12035764
-4.81140570,0.95388756,-0.95389933,0.22602566,-0.22602745,0.00000000,-0.00000000,0.18027228,-0.18027302,0.54783091,-0.54782700,0.02964887,-0.02964973,0.12520549,-0.12521239
-4.80540270,0.97527516,-0.97528553,0.22954736,-0.22954871,0.00000000,-0.00000000,0.18481270,-0.18481324,0.55982838,-0.55982323,0.03085288,-0.03085369,0.13015730,-0.13016430
-4.79939970,0.99794423,-0.99795306,0.23352266,-0.23352352,0.00000000,-0.00000000,0.18991755,-0.18991788,0.57264728,-0.57264079,0.03200886,-0.03200960,0.13513066,-0.13513779
-4.79339670,1.02141828,-1.02142549,0.23784886,-0.23784920,0.00000000,-0.00000000,0.19551796,-0.19551810,0.58600958,-0.58600168,0.03309282,-0.03309348,0.14004696,-0.14005425
-4.78739370,1.04517535,-1.04518092,0.24240876,-0.24240855,0.00000000,-0.00000000,0.20153408,-0.20153404,0.59960227,-0.59959291,0.03408080,-0.03408137,0.14482752,-0.14483501
-4.78139070,1.06866806,-1.06867204,0.24707516,-0.24707439,0.00000000,-0.00000000,0.20787825,-0.20787808,0.61308846,-0.61307767,0.03494968,-0.03495016,0.14939666,-0.14940440
-4.77538769,1.09134474,-1.09134725,0.25171568,-0.25171438,0.00000000,-0.00000000,0.21445837,-0.21445811,0.62611954,-0.62610736,0.03567796,-0.03567834,0.15368481,-0.15369286
-4.76938469,1.11267064,-1.11267189,0.25619777,-0.25619595,0.00000000,-0.00000000,0.22118134,-0.22118106,0.63834769,-0.63833422,0.03624646,-0.03624673,0.15763143,-0.15763988
-4.76338169,1.13214819,-1.13214845,0.26039351,-0.26039121,0.00000000,-0.00000000,0.22795631,-0.22795609,0.64943824,-0.64942362,0.03663903,-0.03663918,0.16118765,-0.16119658
-4.75737869,1.14933532,-1.14933495,0.26418409,-0.26418137,0.00000000,-0.00000000,0.23469761,-0.23469755,0.65908137,-0.65906577,0.03684309,-0.03684313,0.16431845,-0.16432796
-4.75137569,1.16386111,-1.16386050,0.26746379,-0.26746071,0.00000000,-0.00000000,0.24132725,-0.24132745,0.66700258,-0.66698621,0.03685011,-0.03685005,0.16700435,-0.16701454
-4.74537269,1.17543789,-1.17543751,0.27014313,-0.27013977,0.00000000,-0.00000000,0.24777680,-0.24777736,0.67297158,-0.67295467,0.03665591,-0.03665574,0.16924244,-0.16925345
-4.73936968,1.18386962,-1.18386998,0.27215127,-0.27214773,0.00000000,-0.00000000,0.25398855,-0.25398959,0.67680917,-0.67679199,0.03626076,-0.03626050,0.17104683,-0.17105877
-4.73336668,1.18905608,-1.18905772,0.27343749,-0.27343385,0.00000000,-0.00000000,0.25991612,-0.25991777,0.67839207,-0.67837490,0.03566942,-0.03566908,0.17244833,-0.17246134
-4.72736368,1.19099299,-1.19099644,0.27397168,-0.27396804,0.00000000,-0.00000000,0.26552429,-0.26552665,0.67765543,-0.67763854,0.03489092,-0.03489050,0.17349361,-0.17350781
-4.72136068,1.18976821,-1.18977403,0.27374399,-0.27374046,0.00000000,-0.00000000,0.27078820,-0.27079140,0.67459312,-0.67457679,0.03393823,-0.03393775,0.17424372,-0.17425926
-4.71535768,1.18555464,-1.18556336,0.27276368,-0.27276034,0.00000000,-0.00000000,0.27569220,-0.27569633,0.66925595,-0.66924046,0.03282782,-0.03282729,0.17477223,-0.17478922
-4.70935468,1.17860015,-1.17861226,0.27105725,-0.27105421,0.00000000,-0.00000000,0.28022812,-0.28023327,0.66174806,-0.66173366,0.03157909,-0.03157852,0.17516290,-0.17518146
-4.70335168,1.16921556,-1.16923153,0.26866609,-0.26866340,0.00000000,-0.00000000,0.28439351,-0.28439978,0.65222170,-0.65220861,0.03021368,-0.03021309,0.17550733,-0.17552756
-4.69734867,1.15776136,-1.15778159,0.26564370,-0.26564145,0.00000000,-0.00000000,0.28818976,-0.28819720,0.64087085,-0.64085929,0.02875483,-0.02875423,0.17590237,-0.17592436
-4.69134567,1.14463396,-1.14465879,0.26205289,-0.26205113,0.00000000,-0.00000000,0.29162036,-0.29162902,0.62792417,-0.62791431,0.02722663,-0.02722603,0.17644777,-0.17647161
-4.68534267,1.13025245,-1.13028213,0.25796287,-0.25796165,0.00000000,-0.00000000,0.29468947,-0.29469938,0.61363743,-0.61362941,0.02565334,-0.02565274,0.17724393,-0.17726968
-4.67933967,1.11504637,-1.11508111,0.25344664,-0.25344599,0.00000000,-0.00000000,0.29740090,-0.29741207,0.59828608,-0.59828002,0.02405871,-0.02405814,0.17839003,-0.17841774
-4.67333667,1.09944529,-1.09948522,0.24857867,-0.24857859,0.00000000,-0.00000000,0.29975761,-0.29977002,0.58215822,-0.58215418,0.02246544,-0.02246490,0.17998249,-0.18001219
-4.66733367,1.08387045,-1.08391562,0.24343304,-0.24343353,0.00000000,-0.00000000,0.30176173,-0.30177536,0.56554809,-0.56554613,0.02089464,-0.02089414,0.18211382,-0.18214554
-4.66133067,1.06872871,-1.06877913,0.23808213,-0.23808318,0.00000000,-0.00000000,0.30341521,-0.30343001,0.54875065,-0.54875078,0.01936548,-0.01936502,0.18487196,-0.18490571
-4.65532766,1.05440888,-1.05446448,0.23259584,-0.23259742,0.00000000,-0.00000000,0.30472091,-0.30473683,0.53205697,-0.53205917,0.01789487,-0.01789445,0.18833984,-0.18837562
-4.64932466,1.04128020,-1.04134088,0.22704134,-0.22704341,0.00000000,-0.00000000,0.30568414,-0.30570109,0.51575075,-0.51575499,0.01649729,-0.01649693,0.19259527,-0.19263308
-4.64332166,1.02969257,-1.02975820,0.22148336,-0.22148587,0.00000000,-0.00000000,0.30631442,-0.30633234,0.50010586,-0.50011209,0.01518479,-0.01518448,0.19771094,-0.19775077
-4.63731866,1.01997814,-1.02004854,0.21598475,-0.21598765,0.00000000,-0.00000000,0.30662744,-0.30664624,0.48538465,-0.48539281,0.01396697,-0.01396671,0.20375446,-0.20379631
-4.63131566,1.01245355,-1.01252854,0.21060743,-0.21061065,0.00000000,-0.00000000,0.30664681,-0.30666640,0.47183707,-0.47184707,0.01285113,-0.01285092,0.21078822,-0.21083207
-4.62531266,1.00742225,-1.00750161,0.20541342,-0.20541690,0.00000000,-0.00000000,0.30640567,-0.30642596,0.45970014,-0.45971190,0.01184247,-0.01184231,0.21886902,-0.21891485
-4.61930965,1.00517625,-1.00525975,0.20046582,-0.20046950,0.00000000,-0.00000000,0.30594777,-0.30596867,0.44919779,-0.44921120,0.01094435,-0.01094424,0.22804726,-0.22809506
-4.61330665,1.00599674,-1.00608414,0.19582978,-0.19583359,0.00000000,-0.00000000,0.30532799,-0.30534939,0.44054055,-0.44055550,0.01015856,-0.01015849,0.23836577,-0.23841549
-4.60730365,1.01015320,-1.01024422,0.19157304,-0.19157692,0.00000000,-0.00000000,0.30461216,-0.30463398,0.43392517,-0.43394153,0.00948563,-0.00948560,0.24985803,-0.24990963
-4.60130065,1.01790057,-1.01799489,0.18776620,-0.18777009,0.00000000,-0.00000000,0.30387616,-0.30389829,0.42953373,-0.42955137,0.00892508,-0.00892510,0.26254596,-0.26259937
-4.59529765,1.02947452,-1.02957179,0.18448253,-0.18448638,0.00000000,-0.00000000,0.30320415,-0.30322649,0.42753238,-0.42755113,0.00847575,-0.00847581,0.27643731,-0.27649243
-4.58929465,1.04508490,-1.04518470,0.18179730,-0.18180104,0.00000000,-0.00000000,0.30268623,-0.30270868,0.42806938,-0.42808905,0.00813598,-0.00813608,0.29152272,-0.29157941
-4.58329165,1.06490754,-1.06500937,0.17978660,-0.17979019,0.00000000,-0.00000000,0.30241540,-0.30243783,0.43127278,-0.43129317,0.00790381,-0.00790395,0.30777268,-0.30783077
-4.57728864,1.08907498,-1.08917826,0.17852579,-0.17852918,0.00000000,-0.00000000,0.30248406,-0.30250636,0.43724754,-0.43726841,0.00777713,-0.00777730,0.32513462,-0.32519387
-4.57128564,1.11766667,-1.11777071,0.17808750,-0.17809065,0.00000000,-0.00000000,0.30298035,-0.30300237,0.44607244,-0.44609351,0.00775373,-0.00775394,0.34353029,-0.34359043
-4.56528264,1.15069935,-1.15080336,0.17853942,-0.17854227,0.00000000,-0.00000000,0.30398431,-0.30400591,0.45779678,-0.45781773,0.00783134,-0.00783159,0.36285378,-0.36291445
-4.55927964,1.18811833,-1.18822141,0.17994182,-0.17994432,0.00000000,-0.00000000,0.30556434,-0.30558536,0.47243731,-0.47245778,0.00800761,-0.00800789,0.38297032,-0.38303110
-4.55327664,1.22979041,-1.22989155,0.18234515,-0.18234726,0.00000000,-0.00000000,0.30777399,-0.30779425,0.48997541,-0.48999502,0.00828001,-0.00828033,0.40371614,-0.40377657
-4.54727364,1.27549903,-1.27559712,0.18578764,-0.18578932,0.00000000,-0.00000000,0.31064933,-0.31066865,0.51035490,-0.51037322,0.00864575,-0.00864610,0.42489956,-0.42495912
-4.54127064,1.32494222,-1.32503607,0.19029318,-0.19029437,0.00000000,-0.00000000,0.31420714,-0.31422534,0.53348051,-0.53349709,0.00910162,-0.00910202,0.44630333,-0.44636145
-4.53526763,1.37773373,-1.37782210,0.19586945,-0.19587011,0.00000000,-0.00000000,0.31844389,-0.31846077,0.55921735,-0.55923172,0.00964388,-0.00964431,0.46768831,-0.46774440
-4.52926463,1.43340743,-1.43348904,0.20250657,-0.20250665,0.00000000,-0.00000000,0.32333567,-0.32335104,0.58739131,-0.58740298,0.01026807,-0.01026854,0.48879846,-0.48885190
-4.52326163,1.49142496,-1.49149855,0.21017616,-0.21017560,0.00000000,-0.00000000,0.32883902,-0.32885270,0.61779054,-0.61779903,0.01096892,-0.01096943,0.50936687,-0.50941706
-4.51725863,1.55118652,-1.55125088,0.21883100,-0.21882976,0.00000000,-0.00000000,0.33489267,-0.33490450,0.65016792,-0.65017277,0.01174020,-0.01174074,0.52912280,-0.52916917
-4.51125563,1.61204409,-1.61209811,0.22840525,-0.22840329,0.00000000,-0.00000000,0.34142000,-0.34142985,0.68424452,-0.68424526,0.01257466,-0.01257523,0.54779928,-0.54784130
-4.50525263,1.67331686,-1.67335957,0.23881523,-0.23881250,0.00000000,-0.00000000,0.34833212,-0.34833989,0.71971378,-0.71971001,0.01346401,-0.01346461,0.56514103,-0.56517824
-4.49924962,1.73430783,-1.73433844,0.24996070,-0.24995717,0.00000000,-0.00000000,0.35553141,-0.35553704,0.75624649,-0.75623785,0.01439891,-0.01439954,0.58091234,-0.58094439
-4.49324662,1.79432113,-1.79433909,0.26172670,-0.26172234,0.00000000,-0.00000000,0.36291527,-0.36291875,0.79349613,-0.79348234,0.01536905,-0.01536971,0.59490450,-0.59493112
-4.48724362,1.85267910,-1.85268408,0.27398580,-0.27398060,0.00000000,-0.00000000,0.37037993,-0.37038130,0.83110459,-0.83108543,0.01636330,-0.01636398,0.60694243,-0.60696351
-4.48124062,1.90873846,-1.90873047,0.28660067,-0.28659463,0.00000000,-0.00000000,0.37782415,-0.37782349,0.86870797,-0.86868331,0.01736984,-0.01737054,0.61689027,-0.61690582
-4.47523762,1.96190512,-1.96188442,0.29942698,-0.29942010,0.00000000,-0.00000000,0.38515251,-0.38514998,0.90594237,-0.90591220,0.01837644,-0.01837716,0.62465559,-0.62466577
-4.46923462,2.01164680,-2.01161400,0.31231648,-0.31230879,0.00000000,-0.00000000,0.39227842,-0.39227423,0.94244959,-0.94241396,0.01937070,-0.01937144,0.63019205,-0.63019718
-4.46323162,2.05750351,-2.05745949,0.32512021,-0.32511176,0.00000000,-0.00000000,0.39912642,-0.39912084,0.97788247,-0.97784156,0.02034041,-0.02034115,0.63350047,-0.63350100
-4.45722861,2.09909531,-2.09904127,0.33769177,-0.33768262,0.00000000,-0.00000000,0.40563400,-0.40562735,1.01191019,-1.01186426,0.02127383,-0.02127458,0.63462824,-0.63462475
-4.45122561,2.13612772,-2.13606511,0.34989056,-0.34988079,0.00000000,-0.00000000,0.41175279,-0.41174544,1.04422305,-1.04417248,0.02216007,-0.02216083,0.63366710,-0.63366029
-4.44522261,2.16839451,-2.16832502,0.36158494,-0.36157462,0.00000000,-0.00000000,0.41744915,-0.41744149,1.07453723,-1.07448245,0.02298946,-0.02299022,0.63074958,-0.63074026
