energy_ev,total_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,3.70621107,0.90307055,1.46919577,1.74711010,0.34999099,0.00071354,0.53028981,1.94989071,0.00000000
-4.63131566,3.61956000,0.87594307,1.45569442,1.67099219,0.33795808,0.00072847,0.50689383,1.90601183,0.00000000
-4.62531266,3.52534803,0.84737372,1.43911528,1.59117118,0.32542617,0.00074912,0.48250922,1.85823408,0.00000000
-4.61930965,3.42489427,0.81774825,1.41978430,1.50861070,0.31255758,0.00077630,0.45741482,1.80723114,0.00000000
-4.61330665,3.31953309,0.78745517,1.39802935,1.42426956,0.29951360,0.00081070,0.43188639,1.75368917,0.00000000
-4.60730365,3.21058345,0.75687787,1.37416993,1.33908456,0.28645117,0.00085293,0.40619201,1.69829108,0.00000000
-4.60130065,3.09931934,0.72638668,1.34850804,1.25395420,0.27351967,0.00090347,0.38058766,1.64170117,0.00000000
-4.59529765,2.98694259,0.69633111,1.32132065,1.16972374,0.26085778,0.00096264,0.35531321,1.58455063,0.00000000
-4.58929465,2.87455896,0.66703241,1.29285414,1.08717201,0.24859054,0.00103057,0.33058885,1.52742442,0.00000000
-4.58329165,2.76315834,0.63877697,1.26332079,1.00700027,0.23682677,0.00110716,0.30661211,1.47085008,0.00000000
-4.57728864,2.65359961,0.61181051,1.23289743,0.92982358,0.22565682,0.00119209,0.28355549,1.41528866,0.00000000
-4.57128564,2.54660068,0.58633343,1.20172617,0.85616456,0.21515097,0.00128478,0.26156487,1.36112816,0.00000000
-4.56528264,2.44273368,0.56249753,1.16991698,0.78644997,0.20535826,0.00138438,0.24075854,1.30867965,0.00000000
-4.55927964,2.34242537,0.54040415,1.13755187,0.72100981,0.19630610,0.00148979,0.22122709,1.25817595,0.00000000
-4.55327664,2.24596241,0.52010387,1.10469030,0.66007897,0.18800050,0.00159963,0.20303384,1.20977304,0.00000000
-4.54727364,2.15350096,0.50159773,1.07137530,0.60380120,0.18042692,0.00171229,0.18621610,1.16355377,0.00000000
-4.54127064,2.06507991,0.48484009,1.03764006,0.55223500,0.17355194,0.00182597,0.17078681,1.11953392,0.00000000
-4.53526763,1.98063712,0.46974284,1.00351435,0.50536120,0.16732533,0.00193867,0.15673676,1.07766992,0.00000000
-4.52926463,1.90002760,0.45618089,0.96903054,0.46309181,0.16168280,0.00204829,0.14403709,1.03786819,0.00000000
-4.52326163,1.82304294,0.44399883,0.93422883,0.42527961,0.15654912,0.00215266,0.13264207,0.99999543,0.00000000
-4.51725863,1.74943105,0.43301829,0.89916147,0.39172834,0.15184150,0.00224959,0.12249195,0.96388952,0.00000000
-4.51125563,1.67891546,0.42304600,0.86389573,0.36220282,0.14747321,0.00233698,0.11351584,0.92937068,0.00000000
-4.50525263,1.61121347,0.41388192,0.82851570,0.33643894,0.14335723,0.00241285,0.10563451,0.89625227,0.00000000
-4.49924962,1.54605261,0.40532749,0.79312273,0.31415310,0.13940971,0.00247541,0.09876306,0.86435111,0.00000000
-4.49324662,1.48318488,0.39719342,0.75783478,0.29505090,0.13555331,0.00252313,0.09281328,0.83349679,0.00000000
-4.48724362,1.42239859,0.38930687,0.72278471,0.27883501,0.13172006,0.00255480,0.08769587,0.80353984,0.00000000
-4.48124062,1.36352749,0.38151780,0.68811780,0.26521204,0.12785388,0.00256953,0.08332227,0.77435842,0.00000000
-4.47523762,1.30645724,0.37370416,0.65398858,0.25389846,0.12391244,0.00256685,0.07960633,0.74586359,0.00000000
-4.46923462,1.25112921,0.36577590,0.62055744,0.24462548,0.11986847,0.00254666,0.07646560,0.71800286,0.00000000
-4.46323162,1.19754176,0.35767767,0.58798697,0.23714298,0.11571045,0.00250928,0.07382241,0.69076216,0.00000000
-4.45722861,1.14574925,0.34939005,0.55643849,0.23122256,0.11144261,0.00245542,0.07160475,0.66416624,0.00000000
-4.45122561,1.09585895,0.34092945,0.52606879,0.22665969,0.10708435,0.00238613,0.06974692,0.63827743,0.00000000
-4.44522261,1.04802622,0.33234668,0.49702722,0.22327515,0.10266907,0.00230282,0.06818997,0.61319321,0.00000000
-4.43921961,1.00244816,0.32372429,0.46945330,0.22091567,0.09824250,0.00220716,0.06688205,0.58904231,0.00000000
-4.43321661,0.95935600,0.31517273,0.44347475,0.21945389,0.09386056,0.00210104,0.06577861,0.56597987,0.00000000
-4.42721361,0.91900649,0.30682568,0.41920603,0.21878776,0.08958696,0.00198651,0.06484238,0.54418162,0.00000000
-4.42121061,0.88167252,0.29883446,0.39674725,0.21883915,0.08549047,0.00186572,0.06404338,0.52383731,0.00000000
-4.41520760,0.84763313,0.29136199,0.37618340,0.21955201,0.08164216,0.00174086,0.06335864,0.50514359,0.00000000
-4.40920460,0.81716300,0.28457625,0.35758378,0.22088979,0.07811251,0.00161405,0.06277187,0.48829650,0.00000000
-4.40320160,0.79052182,0.27864357,0.34100154,0.22283243,0.07496863,0.00148736,0.06227301,0.47348370,0.00000000
-4.39719860,0.76794336,0.27372190,0.32647313,0.22537269,0.07227165,0.00136270,0.06185753,0.46087675,0.00000000
-4.39119560,0.74962473,0.26995429,0.31401773,0.22851214,0.07007434,0.00124179,0.06152570,0.45062342,0.00000000
-4.38519260,0.73571587,0.26746264,0.30363643,0.23225675,0.06841892,0.00112614,0.06128161,0.44284042,0.00000000
-4.37918959,0.72630952,0.26634210,0.29531126,0.23661220,0.06733541,0.00101703,0.06113213,0.43760664,0.00000000
-4.37318659,0.72143205,0.26665605,0.28900410,0.24157919,0.06684023,0.00091547,0.06108575,0.43495716,0.00000000
-4.36718359,0.72103544,0.26843203,0.28465544,0.24714887,0.06693531,0.00082223,0.06115134,0.43487818,0.00000000
-4.36118059,0.72499072,0.27165868,0.28218325,0.25329850,0.06760759,0.00073781,0.06133688,0.43730327,0.00000000
-4.35517759,0.73308341,0.27628379,0.28148194,0.25998778,0.06882907,0.00066249,0.06164821,0.44211090,0.00000000
-4.34917459,0.74501117,0.28221364,0.28242172,0.26715584,0.07055726,0.00059628,0.06208790,0.44912371,0.00000000
-4.34317159,0.76038415,0.28931372,0.28484852,0.27471922,0.07273610,0.00053905,0.06265421,0.45810954,0.00000000
-4.33716858,0.77872831,0.29741078,0.28858451,0.28257101,0.07529733,0.00049044,0.06334028,0.46878431,0.00000000
-4.33116558,0.79949173,0.30629638,0.29342952,0.29058114,0.07816222,0.00044996,0.06413352,0.48081700,0.00000000
-4.32516258,0.82205435,0.31573171,0.29916341,0.29859808,0.08124368,0.00041701,0.06501536,0.49383643,0.00000000
-4.31915958,0.84574057,0.32545371,0.30554939,0.30645177,0.08444866,0.00039087,0.06596125,0.50743996,0.00000000
-4.31315658,0.86983497,0.33518227,0.31233838,0.31395780,0.08768076,0.00037077,0.06694099,0.52120377,0.00000000
-4.30715358,0.89360028,0.34462831,0.31927422,0.32092263,0.09084295,0.00035589,0.06791944,0.53469440,0.00000000
-4.30115058,0.91629736,0.35350242,0.32609971,0.32714974,0.09384040,0.00034540,0.06885745,0.54748131,0.00000000
-4.29514757,0.93720625,0.36152382,0.33256311,0.33244626,0.09658322,0.00033847,0.06971314,0.55914972,0.00000000
-4.28914457,0.95564754,0.36842924,0.33842503,0.33662996,0.09898909,0.00033430,0.07044326,0.56931349,0.00000000
-4.28314157,0.97100310,0.37398128,0.34346521,0.33953609,0.10098556,0.00033212,0.07100484,0.57762724,0.00000000
-4.27713857,0.98273534,0.37797615,0.34748895,0.34102382,0.10251217,0.00033121,0.07135674,0.58379735,0.00000000
-4.27113557,0.99040384,0.38025009,0.35033294,0.34098191,0.10352199,0.00033095,0.07146132,0.58759113,0.00000000
-4.26513257,0.99367886,0.38068447,0.35186999,0.33933333,0.10398280,0.00033075,0.07128590,0.58884391,0.00000000
-4.25912956,0.99235078,0.37920921,0.35201257,0.33603857,0.10387770,0.00033012,0.07080411,0.58746350,0.00000000
-4.25312656,0.98633513,0.37580438,0.35071486,0.33109743,0.10320519,0.00032865,0.06999696,0.58343193,0.00000000
-4.24712356,0.97567280,0.37049991,0.34797318,0.32454930,0.10197866,0.00032603,0.06885364,0.57680423,0.00000000
-4.24112056,0.96052551,0.36337345,0.34382481,0.31647184,0.10022541,0.00032203,0.06737195,0.56770440,0.00000000
-4.23511756,0.94116674,0.35454646,0.33834509,0.30697808,0.09798517,0.00031648,0.06555843,0.55631873,0.00000000
-4.22911456,0.91796841,0.34417877,0.33164318,0.29621225,0.09530821,0.00030931,0.06342809,0.54288675,0.00000000
-4.22311156,0.89138420,0.33246180,0.32385642,0.28434444,0.09225316,0.00030052,0.06100384,0.52769032,0.00000000
-4.21710855,0.86193010,0.31961092,0.31514379,0.27156439,0.08888458,0.00029017,0.05831566,0.51104135,0.00000000
-4.21110555,0.83016335,0.30585714,0.30567862,0.25807474,0.08527047,0.00027837,0.05539940,0.49326880,0.00000000
-4.20510255,0.79666067,0.29143867,0.29564110,0.24408410,0.08147976,0.00026529,0.05229557,0.47470551,0.00000000
-4.19909955,0.76199684,0.27659262,0.28521080,0.22980012,0.07757990,0.00025112,0.04904786,0.45567562,0.00000000
-4.19309655,0.72672464,0.26154731,0.27455968,0.21542315,0.07363475,0.00023607,0.04570170,0.43648301,0.00000000
-4.18709355,0.69135696,0.24651543,0.26384585,0.20114043,0.06970266,0.00022039,0.04230279,0.41740136,0.00000000
-4.18109055,0.65635193,0.23168825,0.25320838,0.18712126,0.06583498,0.00020431,0.03889575,0.39866619,0.00000000
-4.17508754,0.62210144,0.21723132,0.24276339,0.17351321,0.06207497,0.00018808,0.03552284,0.38046920,0.00000000
-4.16908454,0.58892358,0.20328140,0.23260156,0.16043951,0.05845716,0.00017191,0.03222297,0.36295503,0.00000000
-4.16308154,0.55705888,0.18994496,0.22278701,0.14799761,0.05500707,0.00015602,0.02903076,0.34622039,0.00000000
-4.15707854,0.52667051,0.17729808,0.21335766,0.13625891,0.05174145,0.00014059,0.02597599,0.33031563,0.00000000
-4.15107554,0.49784789,0.16538758,0.20432689,0.12526948,0.04866875,0.00012580,0.02308315,0.31524830,0.00000000
-4.14507254,0.47061346,0.15423336,0.19568629,0.11505186,0.04579003,0.00011177,0.02037129,0.30098846,0.00000000
-4.13906953,0.44493191,0.14383161,0.18740941,0.10560746,0.04310006,0.00009860,0.01785405,0.28747548,0.00000000
-4.13306653,0.42072119,0.13415867,0.17945604,0.09691965,0.04058854,0.00008639,0.01553990,0.27462554,0.00000000
-4.12706353,0.39786466,0.12517535,0.17177701,0.08895715,0.03824153,0.00007518,0.01343249,0.26233975,0.00000000
-4.12106053,0.37622363,0.11683143,0.16431898,0.08167763,0.03604277,0.00006500,0.01153119,0.25051221,0.00000000
-4.11505753,0.35564961,0.10907008,0.15702914,0.07503131,0.03397509,0.00005585,0.00983163,0.23903760,0.00000000
-4.10905453,0.33599576,0.10183200,0.14985951,0.06896438,0.03202159,0.00004773,0.00832638,0.22781807,0.00000000
-4.10305153,0.31712697,0.09505921,0.14277068,0.06342215,0.03016679,0.00004062,0.00700557,0.21676908,0.00000000
-4.09704852,0.29892837,0.08869826,0.13573487,0.05835179,0.02839753,0.00003448,0.00585760,0.20582393,0.00000000
-4.09104552,0.28131191,0.08270275,0.12873822,0.05370462,0.02670370,0.00002928,0.00486969,0.19493703,0.00000000
-4.08504252,0.26422098,0.07703536,0.12178229,0.04943797,0.02507878,0.00002497,0.00402854,0.18408575,0.00000000
-4.07903952,0.24763324,0.07166911,0.11488479,0.04551645,0.02352019,0.00002152,0.00332076,0.17327102,0.00000000
-4.07303652,0.23156159,0.06658804,0.10807965,0.04191292,0.02202944,0.00001891,0.00273339,0.16251672,0.00000000
-4.06703352,0.21605372,0.06178744,0.10141644,0.03860891,0.02061217,0.00001711,0.00225423,0.15186813,0.00000000
-4.06103052,0.20119032,0.05727355,0.09495939,0.03559482,0.01927803,0.00001613,0.00187216,0.14138957,0.00000000
-4.05502751,0.18708254,0.05306298,0.08878601,0.03286971,0.01804054,0.00001597,0.00157739,0.13116163,0.00000000
-4.04902451,0.17386871,0.04918189,0.08298561,0.03044103,0.01691679,0.00001667,0.00136158,0.12127798,0.00000000
-4.04302151,0.16171083,0.04566499,0.07765760,0.02832407,0.01592716,0.00001828,0.00121801,0.11184223,0.00000000
-4.03701851,0.15079098,0.04255450,0.07290996,0.02654137,0.01509506,0.00002088,0.00114161,0.10296486,0.00000000
-4.03101551,0.14130787,0.03989914,0.06885767,0.02512211,0.01444658,0.00002455,0.00112897,0.09476047,0.00000000
-4.02501251,0.13347367,0.03775307,0.06562135,0.02410138,0.01401020,0.00002943,0.00117833,0.08734541,0.00000000
-4.01900950,0.12751106,0.03617504,0.06332598,0.02351953,0.01381646,0.00003565,0.00128949,0.08083580,0.00000000
-4.01300650,0.12365058,0.03522742,0.06209979,0.02342138,0.01389768,0.00004337,0.00146373,0.07534608,0.00000000
-4.00700350,0.12212824,0.03497547,0.06207313,0.02385550,0.01428754,0.00005278,0.00170366,0.07098785,0.00000000
-4.00100050,0.12318307,0.03548647,0.06337743,0.02487332,0.01502075,0.00006408,0.00201306,0.06786915,0.00000000
-3.99499750,0.12705466,0.03682893,0.06614397,0.02652819,0.01613249,0.00007747,0.00239667,0.06609379,0.00000000
-3.98899450,0.13398036,0.03907172,0.07050258,0.02887427,0.01765793,0.00009316,0.00286001,0.06576094,0.00000000
-3.98299150,0.14419212,0.04228308,0.07658004,0.03196530,0.01963149,0.00011137,0.00340905,0.06696449,0.00000000
-3.97698849,0.15791277,0.04652951,0.08449824,0.03585314,0.02208613,0.00013231,0.00404999,0.06979232,0.00000000
-3.97098549,0.17535163,0.05187463,0.09437197,0.04058618,0.02505241,0.00015615,0.00478889,0.07432530,0.00000000
-3.96498249,0.19669962,0.05837777,0.10630652,0.04620751,0.02855752,0.00018307,0.00563141,0.08063583,0.00000000
-3.95897949,0.22212372,0.06609263,0.12039488,0.05275307,0.03262425,0.00021320,0.00658242,0.08878602,0.00000000
-3.95297649,0.25176112,0.07506577,0.13671495,0.06024961,0.03726983,0.00024663,0.00764568,0.09882547,0.00000000
-3.94697349,0.28571324,0.08533530,0.15532659,0.06871276,0.04250493,0.00028339,0.00882352,0.11078860,0.00000000
-3.94097049,0.32403984,0.09692959,0.17626883,0.07814515,0.04833257,0.00032346,0.01011655,0.12469180,0.00000000
-3.93496748,0.36675380,0.10986634,0.19955750,0.08853476,0.05474729,0.00036678,0.01152336,0.14053035,0.00000000
-3.92896448,0.41381681,0.12415197,0.22518323,0.09985362,0.06173442,0.00041318,0.01304039,0.15827540,0.00000000
-3.92296148,0.46513635,0.13978154,0.25311028,0.11205696,0.06926972,0.00046247,0.01466176,0.17787120,0.00000000
-3.91695848,0.52056461,0.15673926,0.28327627,0.12508290,0.07731921,0.00051435,0.01637924,0.19923271,0.00000000
-3.91095548,0.57989938,0.17499970,0.31559301,0.13885285,0.08583948,0.00056849,0.01818233,0.22224396,0.00000000
-3.90495248,0.64288742,0.19452969,0.34994850,0.15327258,0.09477835,0.00062450,0.02005841,0.24675718,0.00000000
-3.89894947,0.70923033,0.21529101,0.38621017,0.16823407,0.10407592,0.00068192,0.02199305,0.27259312,0.00000000
-3.89294647,0.77859293,0.23724377,0.42422949,0.18361814,0.11366601,0.00074029,0.02397034,0.29954239,0.00000000
-3.88694347,0.85061404,0.26035038,0.46384759,0.19929767,0.12347800,0.00079911,0.02597342,0.32736823,0.00000000
-3.88094047,0.92491934,0.28457996,0.50490196,0.21514150,0.13343886,0.00085788,0.02798501,0.35581048,0.00000000
-3.87493747,1.00113579,0.30991307,0.54723388,0.23101875,0.14347545,0.00091610,0.02998804,0.38459080,0.00000000
-3.86893447,1.07890699,0.33634636,0.59069623,0.24680332,0.15351689,0.00097330,0.03196625,0.41341895,0.00000000
-3.86293147,1.15790873,0.36389699,0.63516129,0.26237851,0.16349684,0.00102906,0.03390488,0.44200003,0.00000000
-3.85692846,1.23786385,0.39260637,0.68052821,0.27764131,0.17335568,0.00108299,0.03579124,0.47004223,0.00000000
-3.85092546,1.31855556,0.42254306,0.72672949,0.29250637,0.18304237,0.00113477,0.03761519,0.49726490,0.00000000
-3.84492246,1.39983822,0.45380437,0.77373624,0.30690911,0.19251594,0.00118413,0.03936965,0.52340649,0.00000000
-3.83891946,1.48164495,0.48651645,0.82156153,0.32080802,0.20174642,0.00123087,0.04105079,0.54823205,0.00000000
-3.83291646,1.56399111,0.52083260,0.87026179,0.33418579,0.21071527,0.00127485,0.04265817,0.57153978,0.00000000
-3.82691346,1.64697332,0.55692974,0.91993566,0.34704929,0.21941516,0.00131599,0.04419470,0.59316644,0.00000000
-3.82091046,1.73076364,0.59500278,0.97072029,0.35942819,0.22784919,0.00135424,0.04566636,0.61299120,0.00000000
-3.81490745,1.81559878,0.63525720,1.02278505,0.37137237,0.23602949,0.00138960,0.04708179,0.63093778,0.00000000
-3.80890445,1.90176465,0.67789965,1.07632263,0.38294815,0.24397535,0.00142207,0.04845171,0.64697476,0.00000000
-3.80290145,1.98957665,0.72312708,1.13153784,0.39423349,0.25171100,0.00145167,0.04978818,0.66111391,0.00000000
-3.79689845,2.07935656,0.77111469,1.18863447,0.40531241,0.25926304,0.00147841,0.05110375,0.67340688,0.00000000
-3.79089545,2.17140692,0.82200307,1.24780071,0.41626886,0.26665783,0.00150227,0.05241062,0.68394012,0.00000000
-3.78489245,2.26598406,0.87588520,1.30919371,0.42718050,0.27391888,0.00152319,0.05371968,0.69282858,0.00000000
-3.77888944,2.36327126,0.93279377,1.37292401,0.43811248,0.28106447,0.00154109,0.05503965,0.70020832,0.00000000
-3.77288644,2.46335323,0.99268962,1.43904060,0.44911181,0.28810554,0.00155584,0.05637634,0.70622864,0.00000000
-3.76688344,2.56619333,1.05545175,1.50751727,0.46020251,0.29504407,0.00156728,0.05773192,0.71104397,0.00000000
-3.76088044,2.67161492,1.12086963,1.57824113,0.47138183,0.30187203,0.00157521,0.05910450,0.71480607,0.00000000
-3.75487744,2.77928777,1.18863826,1.65100386,0.48261775,0.30857081,0.00157940,0.06048784,0.71765690,0.00000000
-3.74887444,2.88872066,1.25835650,1.72549629,0.49384801,0.31511137,0.00157964,0.06187127,0.71972247,0.00000000
-3.74287144,2.99926055,1.32952888,1.80130677,0.50498064,0.32145494,0.00157571,0.06323987,0.72110803,0.00000000
-3.73686843,3.11009884,1.40157114,1.87792360,0.51589604,0.32755421,0.00156742,0.06457489,0.72189465,0.00000000
-3.73086543,3.22028460,1.47381953,1.95474154,0.52645050,0.33335505,0.00155463,0.06585432,0.72213742,0.00000000
-3.72486243,3.32874439,1.54554354,2.03107245,0.53648105,0.33879857,0.00153728,0.06705369,0.72186511,0.00000000
-3.71885943,3.43430806,1.61596195,2.10615961,0.54581138,0.34382334,0.00151538,0.06814700,0.72108135,0.00000000
-3.71285643,3.53573944,1.68426150,2.17919537,0.55425847,0.34836784,0.00148903,0.06910770,0.71976700,0.00000000
-3.70685343,3.63177082,1.74961763,2.24934136,0.56163983,0.35237285,0.00145845,0.06990979,0.71788351,0.00000000
-3.70085043,3.72113967,1.81121656,2.31575071,0.56778073,0.35578370,0.00142397,0.07052884,0.71537712,0.00000000
-3.69484742,3.80262623,1.86827769,2.37759110,0.57252130,0.35855238,0.00138603,0.07094300,0.71218338,0.00000000
-3.68884442,3.87509026,1.92007562,2.43406798,0.57572311,0.36063932,0.00134518,0.07113384,0.70823189,0.00000000
-3.68284142,3.93750549,1.96596077,2.48444687,0.57727484,0.36201488,0.00130205,0.07108714,0.70345092,0.00000000
-3.67683842,3.98899042,2.00537776,2.52807387,0.57709698,0.36266039,0.00125737,0.07079337,0.69777159,0.00000000
-3.67083542,4.02883404,2.03788073,2.56439354,0.57514513,0.36256895,0.00121196,0.07024814,0.69113160,0.00000000
-3.66483242,4.05651573,2.06314503,2.59296347,0.57141206,0.36174570,0.00116663,0.06945225,0.68347830,0.00000000
-3.65882941,4.07171842,2.08097476,2.61346502,0.56592814,0.36020787,0.00112225,0.06841168,0.67477094,0.00000000
-3.65282641,4.07433470,2.09130580,2.62570973,0.55876039,0.35798441,0.00107969,0.06713728,0.66498231,0.00000000
-3.64682341,4.06446586,2.09420428,2.62964155,0.55001017,0.35511542,0.00103977,0.06564437,0.65409955,0.00000000
-3.64082041,4.04241402,2.08986065,2.62533455,0.53980955,0.35165121,0.00100328,0.06395212,0.64212442,0.00000000
-3.63481741,4.00866798,2.07857962,2.61298673,0.52831662,0.34765130,0.00097092,0.06208280,0.62907299,0.00000000
-3.62881441,3.96388358,2.06076647,2.59291020,0.51570999,0.34318310,0.00094330,0.06006105,0.61497495,0.00000000
-3.62281141,3.90885969,2.03691052,2.56551827,0.50218264,0.33832050,0.00092093,0.05791301,0.59987255,0.00000000
-3.61680840,3.84451096,2.00756645,2.53131032,0.48793550,0.33314239,0.00090418,0.05566546,0.58381944,0.00000000
-3.61080540,3.77183856,1.97333439,2.49085512,0.47317098,0.32773098,0.00089328,0.05334507,0.56687938,0.00000000
-3.60480240,3.69190038,1.93483981,2.44477342,0.45808670,0.32217013,0.00088833,0.05097764,0.54912492,0.00000000
-3.59879940,3.60578180,1.89271390,2.39372057,0.44286973,0.31654357,0.00088928,0.04858742,0.53063619,0.00000000
-3.59279640,3.51456812,1.84757548,2.33836990,0.42769155,0.31093314,0.00089595,0.04619667,0.51149969,0.00000000
-3.58679340,3.41931973,1.80001497,2.27939741,0.41270377,0.30541697,0.00090800,0.04382517,0.49180725,0.00000000
-3.58079040,3.32105059,1.75058118,2.21746824,0.39803504,0.30006772,0.00092499,0.04148998,0.47165501,0.00000000
-3.57478739,3.22071068,1.69977109,2.15322528,0.38378882,0.29495088,0.00094636,0.03920535,0.45114254,0.00000000
