energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
0.29114557,2.36747782,0.19464299,0.04753094,0.06437205,0.22385376,0.72411147,0.96122890,0.21009536,0.49074975
0.29714857,2.40628068,0.20418883,0.04789042,0.06496596,0.23007588,0.75599059,0.98028307,0.20998761,0.49735724
0.30315158,2.44861086,0.21395867,0.04842416,0.06595128,0.23649999,0.78628272,1.00007575,0.21040514,0.50403451
0.30915458,2.49410280,0.22397089,0.04913982,0.06735894,0.24307479,0.81463954,1.02041372,0.21131570,0.51059942
0.31515758,2.54242733,0.23426526,0.05004512,0.06921749,0.24974954,0.84076596,1.04113207,0.21268347,0.51688386
0.32116058,2.59332814,0.24490537,0.05114844,0.07155317,0.25647637,0.86443198,1.06210997,0.21447289,0.52274414
0.32716358,2.64665007,0.25597995,0.05245925,0.07438974,0.26321198,0.88548155,1.08328293,0.21665182,0.52806967
0.33316658,2.70235712,0.26760270,0.05398834,0.07774804,0.26991856,0.90383767,1.10465071,0.21919400,0.53278940
0.33916958,2.76053867,0.27991071,0.05574772,0.08164529,0.27656391,0.91950355,1.12628003,0.22208051,0.53687559
0.34517259,2.82140326,0.29306107,0.05775037,0.08609406,0.28312072,0.93255956,1.14830202,0.22530036,0.54034479
0.35117559,2.88525995,0.30722591,0.06000963,0.09110098,0.28956508,0.94315609,1.17090418,0.22884997,0.54325589
0.35717859,2.95248837,0.32258584,0.06253834,0.09666535,0.29587443,0.95150281,1.19431740,0.23273175,0.54570547
0.36318159,3.02349919,0.33932196,0.06534780,0.10277745,0.30202503,0.95785478,1.21879857,0.23695188,0.54782069
0.36918459,3.09868736,0.35760679,0.06844656,0.10941703,0.30798930,0.96249629,1.24460991,0.24151746,0.54975017
0.37518759,3.17838121,0.37759429,0.07183907,0.11655181,0.31373323,0.96572339,1.27199613,0.24643324,0.55165342
0.38119060,3.26279061,0.39940965,0.07552438,0.12413623,0.31921407,0.96782598,1.30116084,0.25169818,0.55368950
0.38719360,3.35195769,0.42313895,0.07949481,0.13211055,0.32437864,0.96907080,1.33224371,0.25730212,0.55600551
0.39319660,3.44571338,0.44881960,0.08373488,0.14040052,0.32916245,0.96968600,1.36529968,0.26322281,0.55872568
0.39919960,3.54364298,0.47643165,0.08822038,0.14891756,0.33348960,0.96984844,1.40028179,0.26942342,0.56194160
0.40520260,3.64506321,0.50589079,0.09291780,0.15755961,0.33727388,0.96967427,1.43702861,0.27585090,0.56570430
0.41120560,3.74901289,0.53704329,0.09778408,0.16621272,0.34042068,0.96921349,1.47525733,0.28243521,0.57001850
0.41720860,3.85425834,0.56966337,0.10276680,0.17475334,0.34283003,0.96844863,1.51456310,0.28908949,0.57483943
0.42321161,3.95931418,0.60345323,0.10780483,0.18305134,0.34440031,0.96729770,1.55442505,0.29571127,0.58007244
0.42921461,4.06247897,0.63804599,0.11282936,0.19097354,0.34503264,0.96562114,1.59421880,0.30218468,0.58557534
0.43521761,4.16188469,0.67301168,0.11776538,0.19838786,0.34463562,0.96323240,1.63323522,0.30838355,0.59116349
0.44122061,4.25555808,0.70786614,0.12253359,0.20516776,0.34313020,0.95991151,1.67070482,0.31417529,0.59661726
0.44722361,4.34149146,0.74208266,0.12705258,0.21119693,0.34045434,0.95542089,1.70582650,0.31942537,0.60169160
0.45322661,4.41771993,0.77510615,0.13124129,0.21637387,0.33656721,0.94952245,1.73779987,0.32400224,0.60612714
0.45922961,4.48240157,0.80636931,0.13502160,0.22061641,0.33145271,0.94199517,1.76585934,0.32778243,0.60966240
0.46523262,4.53389728,0.83531025,0.13832100,0.22386569,0.32512213,0.93265217,1.78930871,0.33065562,0.61204643
0.47123562,4.57084648,0.86139098,0.14107523,0.22608962,0.31761569,0.92135642,1.80755466,0.33252949,0.61305133
0.47723862,4.59223539,0.88411593,0.14323065,0.22728550,0.30900301,0.90803428,1.82013750,0.33333411,0.61248403
0.48324162,4.59745464,0.90304988,0.14474641,0.22748176,0.29938239,0.89268630,1.82675783,0.33302563,0.61019690
0.48924462,4.58634357,0.91783434,0.14559626,0.22673858,0.28887902,0.87539469,1.82729776,0.33158926,0.60609649
0.49524762,4.55921883,0.92820187,0.14576978,0.22514745,0.27764215,0.85632719,1.82183559,0.32904122,0.60015034
0.50125063,4.51688588,0.93398741,0.14527320,0.22282951,0.26584136,0.83573713,1.81065311,0.32542966,0.59239128
0.50725363,4.46063221,0.93513629,0.14412954,0.21993278,0.25366214,0.81395973,1.79423502,0.32083455,0.58291917
0.51325663,4.39220218,0.93170826,0.14237815,0.21662824,0.24130099,0.79140477,1.77326007,0.31536634,0.57190009
0.51925963,4.31375396,0.92387743,0.14007373,0.21310496,0.22896021,0.76854590,1.74858419,0.30916364,0.55956282
0.52526263,4.22779972,0.91192794,0.13728462,0.20956436,0.21684252,0.74590712,1.72121592,0.30238978,0.54619306
0.53126563,4.13713094,0.89624542,0.13409072,0.20621379,0.20514590,0.72404680,1.69228494,0.29522846,0.53212536
0.53726863,4.04473139,0.87730471,0.13058082,0.20325962,0.19405858,0.70354000,1.66300463,0.28787864,0.51773330
0.54327164,3.95368085,0.85565401,0.12684973,0.20090014,0.18375448,0.68495959,1.63463022,0.28054875,0.50341824
0.54927464,3.86705287,0.83189642,0.12299502,0.19931838,0.17438922,0.66885698,1.60841373,0.27345051,0.48959717
0.55527764,3.78781063,0.80666935,0.11911379,0.19867530,0.16609667,0.65574313,1.58555779,0.26679253,0.47669006
0.56128064,3.71870464,0.78062292,0.11529939,0.19910341,0.15898627,0.64607043,1.56716983,0.26077389,0.46510728
0.56728364,3.66217640,0.75439804,0.11163834,0.20070118,0.15314097,0.64021629,1.55421869,0.25557807,0.45523759
0.57328664,3.62027181,0.72860524,0.10820751,0.20352850,0.14861602,0.63846893,1.54749546,0.25136727,0.44743700
0.57928964,3.59456791,0.70380512,0.10507172,0.20760327,0.14543842,0.64101589,1.54758009,0.24827745,0.44201915
0.58529265,3.58611600,0.68049117,0.10228184,0.21289938,0.14360710,0.64793586,1.55481549,0.24641434,0.43924722
0.59129565,3.59540357,0.65907567,0.09987344,0.21934622,0.14309383,0.65919406,1.56929017,0.24585037,0.43932787
0.59729865,3.62233683,0.63987921,0.09786608,0.22682973,0.14384468,0.67464141,1.59083041,0.24662283,0.44240714
0.60330165,3.66624460,0.62312416,0.09626323,0.23519502,0.14578219,0.69401766,1.61900235,0.24873327,0.44856855
0.60930465,3.72590357,0.60893223,0.09505284,0.24425064,0.14880793,0.71695836,1.65312427,0.25214806,0.45783309
0.61530765,3.79958386,0.59732605,0.09420848,0.25377418,0.15280554,0.74300545,1.69228846,0.25680012,0.47016115
0.62131066,3.88511308,0.58823461,0.09369098,0.26351919,0.15764413,0.77162122,1.73539208,0.26259179,0.48545609
0.62731366,3.97995610,0.58150203,0.09345059,0.27322321,0.16318183,0.80220494,1.78117563,0.26939857,0.50356905
0.63331666,4.08130698,0.57689924,0.09342941,0.28261649,0.16926952,0.83411182,1.82826761,0.27707354,0.52430483
0.63931966,4.18618923,0.57413773,0.09356406,0.29143123,0.17575456,0.86667329,1.87523334,0.28545235,0.54742827
0.64532266,4.29155997,0.57288484,0.09378843,0.29941090,0.18248434,0.89921795,1.92062606,0.29435845,0.57267100
0.65132566,4.39441344,0.57277964,0.09403640,0.30631930,0.18930961,0.93109241,1.96303801,0.30360830,0.59973796
0.65732866,4.49187965,0.57344876,0.09424441,0.31194906,0.19608753,0.96168103,2.00114939,0.31301642,0.62831369
0.66333167,4.58131411,0.57452144,0.09435378,0.31612907,0.20268419,0.99042403,2.03377327,0.32239997,0.65806790
0.66933467,4.66037511,0.57564317,0.09431263,0.31873085,0.20897669,1.01683304,2.05989441,0.33158280,0.68866047
0.67533767,4.72708598,0.57648750,0.09407746,0.31967316,0.21485466,1.04050375,2.07870089,0.34039877,0.71974564
0.68134067,4.77988031,0.57676550,0.09361420,0.31892517,0.22022123,1.06112516,2.08960704,0.34869432,0.75097549
0.68734367,4.81762937,0.57623292,0.09289881,0.31650762,0.22499349,1.07848523,2.09226738,0.35633029,0.78200297
0.69334667,4.83965158,0.57469468,0.09191745,0.31249229,0.22910239,1.09247289,2.08658110,0.36318294,0.81248442
0.69934967,4.84570509,0.57200705,0.09066610,0.30699960,0.23249231,1.10307649,2.07268748,0.36914444,0.84208210
0.70535268,4.83596501,0.56807743,0.08914997,0.30019452,0.23512026,1.11037904,2.05095280,0.37412277,0.87046673
0.71135568,4.81098775,0.56286226,0.08738241,0.29228107,0.23695483,1.11455053,2.02194986,0.37804122,0.89732034
0.71735868,4.77166499,0.55636324,0.08538369,0.28349552,0.23797515,1.11583797,1.98643117,0.38083777,0.92233967
0.72336168,4.71917059,0.54862238,0.08317965,0.27409864,0.23816970,1.11455347,1.94529747,0.38246432,0.94524011
0.72936468,4.65490301,0.53971614,0.08080019,0.26436725,0.23753533,1.11106121,1.89956303,0.38288598,0.96576023
0.73536768,4.58042649,0.52974924,0.07827784,0.25458552,0.23607636,1.10576356,1.85031915,0.38208056,0.98366682
0.74137069,4.49741316,0.51884823,0.07564638,0.24503618,0.23380397,1.09908703,1.79869759,0.38003821,0.99876029
0.74737369,4.40758838,0.50715542,0.07293966,0.23599197,0.23073578,1.09146842,1.74583491,0.37676130,1.01088002
0.75337669,4.31268075,0.49482310,0.07019051,0.22770768,0.22689567,1.08334158,1.69283912,0.37226454,1.01990952
0.75937969,4.21437791,0.48200840,0.06742994,0.22041293,0.22231381,1.07512488,1.64075938,0.36657521,1.02578086
0.76538269,4.11428861,0.46886883,0.06468650,0.21430586,0.21702683,1.06720989,1.59055942,0.35973339,1.02847811
0.77138569,4.01391137,0.45555850,0.06198591,0.20954797,0.21107804,1.05995115,1.54309528,0.35179223,1.02803933
0.77738869,3.91460937,0.44222504,0.05935089,0.20626012,0.20451767,1.05365737,1.49909752,0.34281796,1.02455701
0.78339170,3.81759140,0.42900715,0.05680109,0.20451989,0.19740300,1.04858396,1.45915804,0.33288968,1.01817658
0.78939470,3.72389824,0.41603278,0.05435329,0.20436015,0.18979837,1.04492723,1.42372161,0.32209874,1.00909315
0.79539770,3.63439420,0.40341779,0.05202158,0.20576904,0.18177490,1.04282013,1.39308186,0.31054772,0.99754636
0.80140070,3.54976329,0.39126508,0.04981777,0.20869120,0.17341001,1.04232986,1.36738182,0.29834897,0.98381370
0.80740370,3.47050983,0.37966409,0.04775171,0.21303029,0.16478669,1.04345735,1.34661853,0.28562271,0.96820256
0.81340670,3.39696338,0.36869073,0.04583169,0.21865265,0.15599242,1.04613887,1.33065175,0.27249474,0.95104144
0.81940970,3.32928785,0.35840762,0.04406483,0.22539207,0.14711794,1.05024969,1.31921637,0.25909392,0.93267081
0.82541271,3.26749481,0.34886463,0.04245747,0.23305547,0.13825585,1.05561000,1.31193817,0.24554942,0.91343407
0.83141571,3.21146093,0.34009982,0.04101542,0.24142938,0.12949902,1.06199301,1.30835264,0.23198797,0.89366925
0.83741871,3.16094931,0.33214058,0.03974430,0.25028708,0.12093903,1.06913502,1.30792622,0.21853121,0.87370159
0.84342171,3.11563437,0.32500513,0.03864966,0.25939601,0.11266461,1.07674731,1.31007947,0.20529325,0.85383768
0.84942471,3.07512966,0.31870414,0.03773718,0.26852546,0.10476026,1.08452942,1.31421144,0.19237866,0.83436100
0.85542771,3.03901767,0.31324261,0.03701271,0.27745404,0.09730497,1.09218324,1.31972438,0.17988082,0.81552927
0.86143072,3.00688053,0.30862166,0.03648226,0.28597690,0.09037117,1.09942743,1.32604800,0.16788084,0.79757325
0.86743372,2.97833020,0.30484036,0.03615191,0.29391218,0.08402400,1.10601140,1.33266221,0.15644702,0.78069704
0.87343672,2.95303665,0.30189737,0.03602769,0.30110670,0.07832078,1.11172815,1.33911757,0.14563484,0.76507945
0.87943972,2.93075261,0.29979217,0.03611532,0.30744044,0.07331075,1.11642520,1.34505242,0.13548743,0.75087609
0.88544272,2.91133327,0.29852601,0.03641994,0.31282974,0.06903509,1.12001315,1.35020605,0.12603652,0.73822191
0.89144572,2.89474986,0.29810225,0.03694578,0.31722911,0.06552706,1.12247114,1.35442720,0.11730364,0.72723368
0.89744872,2.88109616,0.29852618,0.03769574,0.32063146,0.06281234,1.12384904,1.35767764,0.10930167,0.71801217
0.90345173,2.87058748,0.29980429,0.03867102,0.32306687,0.06090947,1.12426613,1.36003059,0.10203639,0.71064376
0.90945473,2.86355214,0.30194302,0.03987064,0.32459992,0.05983028,1.12390640,1.36166424,0.09550817,0.70520139
0.91545773,2.86041586,0.30494704,0.04129107,0.32532572,0.05958033,1.12301073,1.36285066,0.08971345,0.70174475
0.92146073,2.86168031,0.30881725,0.04292589,0.32536482,0.06015935,1.12186650,1.36394099,0.08464616,0.70031990
0.92746373,2.86789689,0.31354867,0.04476543,0.32485734,0.06156146,1.12079521,1.36534753,0.08029882,0.70095849
0.93346673,2.87963779,0.31912841,0.04679666,0.32395650,0.06377542,1.12013909,1.36752395,0.07666340,0.70367680
0.93946973,2.89746593,0.32553380,0.04900307,0.32282198,0.06678460,1.12024736,1.37094473,0.07373187,0.70847508
0.94547274,2.92190596,0.33273114,0.05136477,0.32161327,0.07056700,1.12146308,1.37608475,0.07149642,0.71533738
0.95147574,2.95341788,0.34067486,0.05385874,0.32048348,0.07509497,1.12411144,1.38340031,0.06994939,0.72423217
0.95747874,2.99237496,0.34930762,0.05645920,0.31957366,0.08033502,1.12848998,1.39331228,0.06908297,0.73511407
0.96348174,3.03904703,0.35856100,0.05913815,0.31900807,0.08624749,1.13486135,1.40619207,0.06888863,0.74792672
0.96948474,3.09358977,0.36835710,0.06186609,0.31889026,0.09278621,1.14344882,1.42235098,0.06935639,0.76260677
0.97548774,3.15604028,0.37861084,0.06461277,0.31930033,0.09989828,1.15443446,1.44203290,0.07047403,0.77908892
0.98149075,3.22631836,0.38923272,0.06734805,0.32029314,0.10752390,1.16795996,1.46541044,0.07222612,0.79731153
0.98749375,3.30423301,0.40013218,0.07004278,0.32189763,0.11559634,1.18412954,1.49258402,0.07459322,0.81722270
0.99349675,3.38949274,0.41122090,0.07266964,0.32411696,0.12404215,1.20301438,1.52358351,0.07755099,0.83878593
0.99949975,3.48171838,0.42241623,0.07520392,0.32692955,0.13278158,1.22465801,1.55837173,0.08106952,0.86198527
1.00550275,3.58045706,0.43364413,0.07762417,0.33029070,0.14172931,1.24908182,1.59684915,0.08511272,0.88682893
1.01150575,3.68519563,0.44484166,0.07991265,0.33413471,0.15079548,1.27629003,1.63885906,0.08963804,0.91335133
1.01750875,3.79537257,0.45595873,0.08205570,0.33837742,0.15988697,1.30627356,1.68419263,0.09459632,0.94161287
1.02351176,3.91038730,0.46695891,0.08404371,0.34291884,0.16890907,1.33901227,1.73259347,0.09993192,0.97169725
1.02951476,4.02960630,0.47781938,0.08587108,0.34764598,0.17776739,1.37447539,1.78376121,0.10558322,1.00370640
1.03551776,4.15236609,0.48852988,0.08753580,0.35243573,0.18637002,1.41262004,1.83735423,0.11148330,1.03775291
1.04152076,4.27797322,0.49909091,0.08903895,0.35715762,0.19462989,1.45338789,1.89299150,0.11756099,1.07395042
1.04752376,4.40570204,0.50951112,0.09038400,0.36167666,0.20246720,1.49670057,1.95025386,0.12374219,1.11240247
1.05352676,4.53479136,0.51980422,0.09157603,0.36585607,0.20981196,1.54245413,2.00868519,0.12995136,1.15319031
1.05952976,4.66444111,0.52998569,0.09262092,0.36956007,0.21660632,1.59051325,2.06779389,0.13611334,1.19636069
1.06553277,4.79381035,0.54006938,0.09352451,0.37265660,0.22280685,1.64070604,2.12705540,0.14215516,1.24191420
1.07153577,4.92201795,0.55006439,0.09429186,0.37502004,0.22838637,1.69281989,2.18591600,0.14800810,1.28979520
1.07753877,5.04814683,0.55997239,0.09492665,0.37653403,0.23333546,1.74659928,2.24379862,0.15360958,1.33988400
1.08354177,5.17125261,0.56978562,0.09543072,0.37709411,0.23766341,1.80174574,2.30011056,0.15890504,1.39199212
1.08954477,5.29037692,0.57948559,0.09580378,0.37661042,0.24139850,1.85792053,2.35425353,0.16384959,1.44586085
1.09554777,5.40456525,0.58904266,0.09604343,0.37501014,0.24458767,1.91474991,2.40563562,0.16840939,1.50116377
1.10155078,5.51288859,0.59841643,0.09614529,0.37223969,0.24729540,1.97183302,2.45368489,0.17256262,1.55751291
1.10755378,5.61446797,0.60755678,0.09610343,0.36826666,0.24960177,2.02875186,2.49786411,0.17630001,1.61446855
1.11355678,5.70850025,0.61640563,0.09591091,0.36308115,0.25159993,2.08508285,2.53768574,0.17962482,1.67155221
1.11955978,5.79428356,0.62489895,0.09556050,0.35669658,0.25339268,2.14040918,2.57272650,0.18255230,1.72826197
1.12556278,5.87124046,0.63296910,0.09504544,0.34914984,0.25508864,2.19433312,2.60264043,0.18510852,1.78408946
1.13156578,5.93893702,0.64054700,0.09436030,0.34050071,0.25679776,2.24648738,2.62716972,0.18732871,1.83853739
1.13756878,5.99709607,0.64756414,0.09350175,0.33083047,0.25862663,2.29654465,2.64615245,0.18925508,1.89113664
1.14357179,6.04560341,0.65395414,0.09246925,0.32023983,0.26067356,2.34422464,2.65952657,0.19093414,1.94146182
1.14957479,6.08450593,0.65965375,0.09126564,0.30884614,0.26302378,2.38929791,2.66732980,0.19241389,1.98914438
1.15557779,6.11400131,0.66460321,0.08989751,0.29677994,0.26574486,2.43158631,2.66969516,0.19374065,2.03388245
1.16158079,6.13441957,0.66874609,0.08837539,0.28418116,0.26888261,2.47095978,2.66684233,0.19495604,2.07544683
1.16758379,6.14619722,0.67202844,0.08671366,0.27119491,0.27245772,2.50732991,2.65906516,0.19609399,2.11368271
1.17358679,6.14984539,0.67439771,0.08493032,0.25796718,0.27646326,2.54064040,2.64671598,0.19717817,2.14850709
1.17958979,6.14591370,0.67580127,0.08304645,0.24464066,0.28086320,2.57085540,2.63018746,0.19821986,2.17990218
1.18559280,6.13495226,0.67618504,0.08108555,0.23135071,0.28559210,2.59794650,2.60989325,0.19921643,2.20790501
1.19159580,6.11747386,0.67549232,0.07907268,0.21822190,0.29055607,2.62187928,2.58624820,0.20015058,2.23259424
1.19759880,6.09391903,0.67366300,0.07703357,0.20536501,0.29563497,2.64260057,2.55964950,0.20099030,2.25407486
1.20360180,6.06462612,0.67063350,0.07499357,0.19287476,0.30068577,2.66002741,2.53045964,0.20168982,2.27246181
1.20960480,6.02980838,0.66633733,0.07297672,0.18082838,0.30554707,2.67403863,2.49899230,0.20219116,2.28786374
1.21560780,5.98953950,0.66070664,0.07100482,0.16928487,0.31004455,2.68446967,2.46550162,0.20242659,2.30036779
1.22161081,5.94374884,0.65367457,0.06909661,0.15828512,0.31399717,2.69111135,2.43017576,0.20232166,2.31002643
1.22761381,5.89222640,0.64517828,0.06726711,0.14785272,0.31722382,2.69371266,2.39313462,0.20179868,2.31684735
1.23361681,5.83463763,0.63516277,0.06552719,0.13799545,0.31955019,2.69198755,2.35443198,0.20078057,2.32078678
1.23961981,5.77054692,0.62358502,0.06388325,0.12870724,0.32081557,2.68562557,2.31406161,0.19919480,2.32174687
1.24562281,5.69944869,0.61041835,0.06233723,0.11997054,0.32087918,2.67430554,2.27196700,0.19697717,2.31957724
1.25162581,5.62080407,0.59565668,0.06088674,0.11175893,0.31962589,2.65771173,2.22805392,0.19407541,2.31408058
1.25762881,5.53408119,0.57931848,0.05952542,0.10403975,0.31697099,2.63555141,2.18220494,0.19045214,2.30502202
1.26363182,5.43879670,0.56145001,0.05824352,0.09677676,0.31286383,2.60757293,2.13429519,0.18608736,2.29214164
1.26963482,5.33455642,0.54212783,0.05702857,0.08993255,0.30729023,2.57358326,2.08420819,0.18098000,2.27516957
1.27563782,5.22109288,0.52146022,0.05586614,0.08347064,0.30027350,2.53346393,2.03185110,0.17514881,2.25384258
1.28164082,5.09829792,0.49958755,0.05474076,0.07735731,0.29187418,2.48718466,1.97716844,0.16863228,2.22792151
1.28764382,4.96624890,0.47668159,0.05363677,0.07156295,0.28218842,2.43481387,1.92015372,0.16148778,2.19720831
1.29364682,4.82522747,0.45294364,0.05253920,0.06606300,0.27134534,2.37652560,1.86085848,0.15378990,2.16156208
1.29964982,4.67573037,0.42860185,0.05143460,0.06083847,0.25950330,2.31260264,1.79939846,0.14562819,2.12091308
1.30565283,4.51847203,0.40390769,0.05031178,0.05587612,0.24684549,2.24343571,1.73595671,0.13710435,2.07527411
1.31165583,4.35437968,0.37913192,0.04916247,0.05116827,0.23357501,2.16951899,1.67078383,0.12832907,2.02474880
1.31765883,4.18458129,0.35456022,0.04798184,0.04671238,0.21990970,2.09144226,1.60419554,0.11941873,1.96953645
1.32366183,4.01038788,0.33048875,0.04676888,0.04251037,0.20607704,2.00988026,1.53656786,0.11049203,1.90993324
1.32966483,3.83327112,0.30721991,0.04552667,0.03856796,0.19230919,1.92557989,1.46833040,0.10166685,1.84633002
1.33566783,3.65483789,0.28505836,0.04426254,0.03489381,0.17883856,1.83934592,1.39995833,0.09305730,1.77920682
1.34167084,3.47680307,0.26430757,0.04298803,0.03149880,0.16589386,1.75202606,1.33196343,0.08477129,1.70912455
1.34767384,3.30096190,0.24526688,0.04171883,0.02839529,0.15369687,1.66449596,1.26488482,0.07690848,1.63671440
1.35367684,3.12916312,0.22822916,0.04047455,0.02559655,0.14245991,1.57764479,1.19927968,0.06955881,1.56266551
1.35967984,2.96328374,0.21347897,0.03927847,0.02311627,0.13238392,1.49236203,1.13571453,0.06280152,1.48771158
1.36568284,2.80520599,0.20129110,0.03815715,0.02096824,0.12365722,1.40952564,1.07475712,0.05670469,1.41261711
1.37168584,2.65679692,0.19192945,0.03713999,0.01916615,0.11645466,1.32999209,1.01696916,0.05132524,1.33816372
1.37768884,2.51989048,0.18564592,0.03625882,0.01772348,0.11093723,1.25458812,0.96290007,0.04670932,1.26513716
1.38369185,2.39627190,0.18267915,0.03554733,0.01665356,0.10725174,1.18410420,0.91308144,0.04289288,1.19431546
1.38969485,2.28766394,0.18325304,0.03504050,0.01596960,0.10553057,1.11928970,0.86802231,0.03990260,1.12645830
1.39569785,2.19571418,0.18757465,0.03477406,0.01568481,0.10589127,1.06084910,0.82820499,0.03775674,1.06229810
1.40170085,2.12198283,0.19583155,0.03478378,0.01581254,0.10843584,1.00943929,0.79408112,0.03646610,1.00253249
1.40770385,2.06793019,0.20818837,0.03510481,0.01636628,0.11324967,0.96566723,0.76606789,0.03603482,0.94781849
1.41370685,2.03490312,0.22478265,0.03577098,0.01735977,0.12040003,0.93008781,0.74454412,0.03646111,0.89876791
1.41970985,2.02412018,0.24571996,0.03681403,0.01880689,0.12993409,0.90320145,0.72984602,0.03773767,0.85594401
1.42571286,2.03665486,0.27106848,0.03826282,0.02072155,0.14187656,0.88545122,0.72226265,0.03985203,0.81985902
1.43171586,2.07341724,0.30085313,0.04014254,0.02311747,0.15622702,0.87721925,0.72203092,0.04278657,0.79097242
1.43771886,2.13513401,0.33504964,0.04247387,0.02600786,0.17295705,0.87882244,0.72933036,0.04651837,0.76968947
1.44372186,2.22232759,0.37357882,0.04527223,0.02940506,0.19200747,0.89050745,0.74427765,0.05101895,0.75636012
1.44972486,2.33529497,0.41630128,0.04854700,0.03332006,0.21328573,0.91244514,0.76692135,0.05625380,0.75127783
1.45572786,2.47408739,0.46301312,0.05230079,0.03776206,0.23666385,0.94472474,0.79723691,0.06218197,0.75467834
1.46173087,2.63849189,0.51344282,0.05652887,0.04273789,0.26197703,0.98734800,0.83512246,0.06875555,0.76673827
1.46773387,2.82801583,0.56724970,0.06121866,0.04825155,0.28902323,1.04022375,0.88039566,0.07591935,0.78757358
1.47373687,3.04187579,0.62402419,0.06634936,0.05430365,0.31756388,1.10316327,0.93279190,0.08361066,0.81723778
1.47973987,3.27899157,0.68329008,0.07189183,0.06089089,0.34732590,1.17587675,0.99196417,0.09175918,0.85572019
1.48574287,3.53798649,0.74450896,0.07780856,0.06800566,0.37800510,1.25797120,1.05748486,0.10028729,0.90294405
1.49174587,3.81719440,0.80708672,0.08405391,0.07563551,0.40927099,1.34895013,1.12884946,0.10911048,0.95876477
1.49774887,4.11467378,0.87038214,0.09057461,0.08376280,0.44077308,1.44821506,1.20548239,0.11813812,1.02296845
1.50375188,4.42822911,0.93371725,0.09731038,0.09236431,0.47214825,1.55506898,1.28674469,0.12727456,1.09527053
1.50975488,4.75543897,0.99638934,0.10419485,0.10141087,0.50302943,1.66872183,1.37194354,0.13642038,1.17531503
1.51575788,5.09369047,1.05768413,0.11115667,0.11086702,0.53305487,1.78829780,1.46034322,0.14547401,1.26267422
1.52176088,5.44021900,1.11688970,0.11812080,0.12069074,0.56187807,1.91284423,1.55117724,0.15433345,1.35684893
1.52776388,5.79215220,1.17331084,0.12500991,0.13083315,0.58917770,2.04134216,1.64366125,0.16289818,1.45726973
1.53376688,6.14655691,1.22628314,0.13174592,0.14123826,0.61466733,2.17271795,1.73700618,0.17107112,1.56329895
1.53976988,6.50048766,1.27518656,0.13825166,0.15184279,0.63810439,2.30585600,1.83043137,0.17876061,1.67423374
1.54577289,6.85103526,1.31945792,0.14445243,0.16257607,0.65929806,2.43961213,1.92317708,0.18588238,1.78931042
1.55177589,7.19537413,1.35860200,0.15027767,0.17336006,0.67811574,2.57282753,2.01451616,0.19236132,1.90771005
1.55777889,7.53080695,1.39220081,0.15566241,0.18410948,0.69448767,2.70434307,2.10376444,0.19813313,2.02856554
1.56378189,7.85480549,1.41992099,0.16054871,0.19473224,0.70840950,2.83301372,2.19028964,0.20314572,2.15097013
1.56978489,8.16504653,1.44151893,0.16488688,0.20512998,0.71994268,2.95772306,2.27351867,0.20736033,2.27398755
1.57578789,8.45944196,1.45684377,0.16863642,0.21519902,0.72921255,3.07739771,2.35294300,0.21075235,2.39666347
1.58179090,8.73616248,1.46583814,0.17176687,0.22483150,0.73640401,3.19102142,2.42812234,0.21331171,2.51803831
1.58779390,8.99365433,1.46853666,0.17425819,0.23391697,0.74175519,3.29764891,2.49868642,0.21504309,2.63716104
1.59379690,9.23064889,1.46506258,0.17610105,0.24234417,0.74554890,3.39641893,2.56433496,0.21596559,2.75310368
1.59979990,9.44616508,1.45562251,0.17729662,0.25000325,0.74810260,3.48656663,2.62483609,0.21611217,2.86497593
1.60580290,9.63950475,1.44049955,0.17785626,0.25678821,0.74975684,3.56743462,2.68002317,0.21552873,2.97193952
1.61180590,9.81024144,1.42004515,0.17780081,0.26259949,0.75086288,3.63848258,2.72979036,0.21427287,3.07322166
1.61780890,9.95820321,1.39466993,0.17715965,0.26734678,0.75176984,3.69929507,2.77408698,0.21241249,3.16812695
1.62381191,10.08345014,1.36483366,0.17596963,0.27095177,0.75281189,3.74958691,2.81291100,0.21002406,3.25604731
1.62981491,10.18624768,1.33103483,0.17427369,0.27335088,0.75429594,3.78920617,2.84630194,0.20719082,3.33646926
1.63581791,10.26703688,1.29379999,0.17211950,0.27449774,0.75649039,3.81813410,2.87433324,0.20400087,3.40897844
1.64182091,10.32640267,1.25367309,0.16955794,0.27436534,0.75961521,3.83648214,2.89710460,0.20054519,3.47326094
1.64782391,10.36504177,1.21120514,0.16664164,0.27294773,0.76383399,3.84448573,2.91473454,0.19691566,3.52910152
1.65382691,10.38373125,1.16694430,0.16342351,0.27026123,0.76924795,3.84249505,2.92735331,0.19320318,3.57637896
1.65982991,10.38329943,1.12142671,0.15995543,0.26634496,0.77589241,3.83096313,2.93509663,0.18949585,3.61505877
1.66583292,10.36460003,1.07516806,0.15628708,0.26126075,0.78373565,3.81043141,2.93810051,0.18587728,3.64518391
1.67183592,10.32849091,1.02865621,0.15246491,0.25509235,0.79268034,3.78151365,2.93649726,0.18242510,3.66686418
1.67783892,10.27581808,0.98234484,0.14853142,0.24794394,0.80256737,3.74487863,2.93041301,0.17920956,3.68026508
