energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-4.48724362,0.50987367,0.36709265,0.05766242,0.00206323,0.06251417,0.01566199,0.00383987,0.24543309
-4.48124062,0.50119800,0.36136572,0.05707123,0.00170979,0.06199327,0.01580924,0.00365540,0.24071832
-4.47523762,0.49224668,0.35464402,0.05645463,0.00143856,0.06137213,0.01607749,0.00346983,0.23591742
-4.46923462,0.48332209,0.34723162,0.05584381,0.00123999,0.06071427,0.01649621,0.00328212,0.23115428
-4.46323162,0.47476653,0.33947038,0.05527073,0.00110601,0.06009001,0.01710058,0.00309202,0.22657321
-4.45722861,0.46695014,0.33173056,0.05476696,0.00102999,0.05957484,0.01793074,0.00290000,0.22233323
-4.45122561,0.46025870,0.32440077,0.05436251,0.00100668,0.05924771,0.01903092,0.00270705,0.21860218
-4.44522261,0.45508144,0.31787754,0.05408498,0.00103204,0.05918912,0.02044837,0.00251458,0.21555094
-4.43921961,0.45179938,0.31255484,0.05395872,0.00110312,0.05947919,0.02223205,0.00232425,0.21334782
-4.43321661,0.45077427,0.30881372,0.05400433,0.00121790,0.06019566,0.02443127,0.00213788,0.21215328
-4.42721361,0.45233825,0.30701230,0.05423821,0.00137506,0.06141188,0.02709403,0.00195733,0.21211500
-4.42121061,0.45678456,0.30747620,0.05467232,0.00157387,0.06319481,0.03026525,0.00178441,0.21336355
-4.41520760,0.46435903,0.31048975,0.05531413,0.00181390,0.06560304,0.03398490,0.00162079,0.21600835
-4.40920460,0.47525266,0.31628791,0.05616657,0.00209490,0.06868494,0.03828599,0.00146798,0.22013434
-4.40320160,0.48959519,0.32504917,0.05722815,0.00241653,0.07247683,0.04319258,0.00132725,0.22579901
-4.39719860,0.50744972,0.33688958,0.05849312,0.00277825,0.07700145,0.04871777,0.00119968,0.23303006
-4.39119560,0.52880859,0.35185795,0.05995163,0.00317909,0.08226656,0.05486191,0.00108609,0.24182362
-4.38519260,0.55359053,0.36993261,0.06158996,0.00361754,0.08826385,0.06161090,0.00098710,0.25214309
-4.37918959,0.58163936,0.39101964,0.06339072,0.00409140,0.09496824,0.06893494,0.00090318,0.26391865
-4.37318659,0.61272440,0.41495304,0.06533314,0.00459768,0.10233764,0.07678760,0.00083466,0.27704758
-4.36718359,0.64654297,0.44149678,0.06739332,0.00513258,0.11031311,0.08510547,0.00078182,0.29139549
-4.36118059,0.68272503,0.47034914,0.06954460,0.00569144,0.11881974,0.09380839,0.00074495,0.30679848
-4.35517759,0.72084032,0.50114915,0.07175796,0.00626879,0.12776800,0.10280033,0.00072445,0.32306637
-4.34917459,0.76040804,0.53348538,0.07400254,0.00685845,0.13705577,0.11197102,0.00072090,0.33998711
-4.34317159,0.80090910,0.56690690,0.07624627,0.00745358,0.14657103,0.12119831,0.00073515,0.35733218
-4.33716858,0.84180083,0.60093627,0.07845662,0.00804694,0.15619503,0.13035118,0.00076846,0.37486316
-4.33116558,0.88253375,0.63508410,0.08060154,0.00863104,0.16580601,0.13929341,0.00082253,0.39233914
-4.32516258,0.92256999,0.66886493,0.08265036,0.00919839,0.17528319,0.14788781,0.00089967,0.40952492
-4.31915958,0.96140274,0.70181366,0.08457498,0.00974177,0.18451108,0.15600076,0.00100284,0.42619952
-4.31315658,0.99857574,0.73350187,0.08635093,0.01025448,0.19338366,0.16350707,0.00113575,0.44216486
-4.30715358,1.03370200,0.76355331,0.08795850,0.01073066,0.20180843,0.17029472,0.00130293,0.45725402
-4.30115058,1.06648069,0.79165771,0.08938384,0.01116548,0.20971001,0.17626947,0.00150977,0.47133868
-4.29514757,1.09671105,0.81758212,0.09061979,0.01155538,0.21703304,0.18135902,0.00176255,0.48433537
-4.28914457,1.12430259,0.84117897,0.09166661,0.01189828,0.22374429,0.18551646,0.00206842,0.49620993
-4.28314157,1.14928036,0.86239043,0.09253238,0.01219368,0.22983370,0.18872292,0.00243536,0.50697994
-4.27713857,1.17178502,0.88124838,0.09323306,0.01244271,0.23531433,0.19098916,0.00287207,0.51671471
-4.27113557,1.19206694,0.89787000,0.09379222,0.01264817,0.24022105,0.19235596,0.00338785,0.52553281
-4.26513257,1.21047460,0.91244885,0.09424026,0.01281436,0.24460807,0.19289334,0.00399235,0.53359682
-4.25912956,1.22743718,0.92524175,0.09461338,0.01294703,0.24854537,0.19269849,0.00469536,0.54110568
-4.25312656,1.24344225,0.93655210,0.09495206,0.01305308,0.25211416,0.19189244,0.00550647,0.54828475
-4.24712356,1.25900925,0.94671033,0.09529928,0.01314031,0.25540158,0.19061573,0.00643469,0.55537389
-4.24112056,1.27466010,0.95605245,0.09569848,0.01321709,0.25849496,0.18902297,0.00748804,0.56261430
-4.23511756,1.29088828,0.96489797,0.09619134,0.01329200,0.26147588,0.18727681,0.00867309,0.57023459
-4.22911456,1.30812811,0.97352831,0.09681556,0.01337341,0.26441444,0.18554127,0.00999447,0.57843676
-4.22311156,1.32672565,0.98216689,0.09760266,0.01346915,0.26736403,0.18397499,0.01145439,0.58738298
-4.21710855,1.34691317,0.99096228,0.09857599,0.01358611,0.27035690,0.18272449,0.01305217,0.59718376
-4.21110555,1.36878824,0.99997512,0.09974904,0.01372994,0.27340086,0.18191778,0.01478377,0.60788815
-4.20510255,1.39229910,1.00916992,0.10112409,0.01390469,0.27647723,0.18165877,0.01664148,0.61947674
-4.19909955,1.41723697,1.01841209,0.10269141,0.01411270,0.27954036,0.18202247,0.01861360,0.63185765
-4.19309655,1.44323599,1.02747055,0.10442894,0.01435433,0.28251857,0.18305145,0.02068427,0.64486600
-4.18709355,1.46978098,1.03602573,0.10630249,0.01462799,0.28531658,0.18475357,0.02283348,0.65826686
-4.18109055,1.49622264,1.04368276,0.10826664,0.01493009,0.28781938,0.18710115,0.02503718,0.67176164
-4.17508754,1.52179977,1.04998896,0.11026598,0.01525513,0.28989721,0.19003168,0.02726757,0.68499767
-4.16908454,1.54566720,1.05445478,0.11223700,0.01559591,0.29141147,0.19344993,0.02949359,0.69758055
-4.16308154,1.56692838,1.05657710,0.11411028,0.01594373,0.29222125,0.19723146,0.03168154,0.70908866
-4.15707854,1.58467085,1.05586356,0.11581300,0.01628872,0.29219004,0.20122741,0.03379585,0.71908922
-4.15107554,1.59800302,1.05185663,0.11727165,0.01662014,0.29119242,0.20527026,0.03580003,0.72715514
-4.14507254,1.60609039,1.04415624,0.11841478,0.01692683,0.28912019,0.20918038,0.03765769,0.73288174
-4.13906953,1.60818964,1.03243971,0.11917569,0.01719755,0.28588779,0.21277305,0.03933357,0.73590280
-4.13306653,1.60367895,1.01647806,0.11949499,0.01742142,0.28143666,0.21586570,0.04079470,0.73590505
-4.12706353,1.59208319,0.99614789,0.11932277,0.01758828,0.27573831,0.21828495,0.04201141,0.73264046
-4.12106053,1.57309302,0.97143849,0.11862049,0.01768908,0.26879610,0.21987325,0.04295838,0.72593591
-4.11505753,1.54657712,0.94245372,0.11736235,0.01771618,0.26064551,0.22049475,0.04361545,0.71569988
-4.10905453,1.51258723,0.90940903,0.11553620,0.01766363,0.25135311,0.22004027,0.04396837,0.70192576
-4.10305153,1.47135597,0.87262368,0.11314389,0.01752739,0.24101412,0.21843098,0.04400927,0.68469200
-4.09704852,1.42328794,0.83250897,0.11020112,0.01730545,0.22974899,0.21562093,0.04373696,0.66415897
-4.09104552,1.36894452,0.78955301,0.10673679,0.01699791,0.21769893,0.21159810,0.04315697,0.64056300
-4.08504252,1.30902362,0.74430316,0.10279190,0.01660699,0.20502092,0.20638417,0.04228136,0.61420773
-4.07903952,1.24433519,0.69734682,0.09841805,0.01613697,0.19188224,0.20003286,0.04112829,0.58545354
-4.07303652,1.17577396,0.64929176,0.09367567,0.01559405,0.17845489,0.19262727,0.03972138,0.55470535
-4.06703352,1.10429065,0.60074683,0.08863199,0.01498616,0.16491025,0.18427601,0.03808889,0.52239953
-4.06103052,1.03086289,0.55230383,0.08335892,0.01432278,0.15141397,0.17510871,0.03626281,0.48899047
-4.05502751,0.95646712,0.50452133,0.07793091,0.01361458,0.13812154,0.16527086,0.03427777,0.45493733
-4.04902451,0.88205244,0.45791092,0.07242281,0.01287325,0.12517452,0.15491845,0.03216998,0.42069163
-4.04302151,0.80851742,0.41292633,0.06690791,0.01211109,0.11269762,0.14421245,0.02997612,0.38668582
-4.03701851,0.73669046,0.36995555,0.06145620,0.01134077,0.10079658,0.13331359,0.02773232,0.35332359
-4.03101551,0.66731407,0.32931599,0.05613279,0.01057503,0.08955698,0.12237747,0.02547316,0.32097176
-4.02501251,0.60103347,0.29125263,0.05099673,0.00982635,0.07904383,0.11155033,0.02323090,0.28995417
-4.01900950,0.53838940,0.25593881,0.04610004,0.00910675,0.06930194,0.10096542,0.02103475,0.26054747
-4.01300650,0.47981490,0.22347938,0.04148708,0.00842754,0.06035693,0.09074030,0.01891034,0.23297885
-4.00700350,0.42563581,0.19391579,0.03719422,0.00779911,0.05221675,0.08097484,0.01687942,0.20742549
-4.00100050,0.37607451,0.16723269,0.03324977,0.00723077,0.04487360,0.07175024,0.01495961,0.18401554
-3.99499750,0.33125624,0.14336542,0.02967412,0.00673063,0.03830619,0.06312866,0.01316443,0.16283053
-3.98899450,0.29121747,0.12220826,0.02648013,0.00630547,0.03248200,0.05515373,0.01150343,0.14390870
-3.98299150,0.25591573,0.10362273,0.02367361,0.00596069,0.02735975,0.04785158,0.00998242,0.12724917
-3.97698849,0.22524022,0.08744575,0.02125397,0.00570022,0.02289166,0.04123247,0.00860384,0.11281660
-3.97098549,0.19902275,0.07349730,0.01921492,0.00552652,0.01902563,0.03529274,0.00736720,0.10054603
-3.96498249,0.17704856,0.06158750,0.01754514,0.00544052,0.01570720,0.03001709,0.00626959,0.09034787
-3.95897949,0.15906660,0.05152272,0.01622905,0.00544166,0.01288128,0.02538095,0.00530617,0.08211256
-3.95297649,0.14479903,0.04311088,0.01524754,0.00552785,0.01049359,0.02135294,0.00447072,0.07571515
-3.94697349,0.13394988,0.03616571,0.01457855,0.00569555,0.00849181,0.01789726,0.00375614,0.07101936
-3.94097049,0.12621261,0.03051022,0.01419779,0.00593975,0.00682651,0.01497598,0.00315499,0.06788130
-3.93496748,0.12127673,0.02597913,0.01407928,0.00625407,0.00545177,0.01255109,0.00265987,0.06615278
-3.92896448,0.11883351,0.02242063,0.01419586,0.00663083,0.00432562,0.01058643,0.00226393,0.06568427
-3.92296148,0.11858086,0.01969750,0.01451976,0.00706113,0.00341026,0.00904931,0.00196115,0.06632748
-3.91695848,0.12022756,0.01768751,0.01502300,0.00753500,0.00267206,0.00791183,0.00174667,0.06793769
-3.91095548,0.12349694,0.01628357,0.01567792,0.00804159,0.00208158,0.00715207,0.00161705,0.07037594
-3.90495248,0.12813021,0.01539337,0.01645760,0.00856930,0.00161330,0.00675486,0.00157047,0.07351100
-3.89894947,0.13388943,0.01493888,0.01733630,0.00910605,0.00124540,0.00671241,0.00160684,0.07722122
-3.89294647,0.14056029,0.01485564,0.01828992,0.00963954,0.00095951,0.00702461,0.00172791,0.08139639
-3.88694347,0.14795464,0.01509190,0.01929647,0.01015747,0.00074031,0.00769915,0.00193725,0.08593935
-3.88094047,0.15591276,0.01560784,0.02033641,0.01064789,0.00057528,0.00875129,0.00224023,0.09076760
-3.87493747,0.16430529,0.01637459,0.02139313,0.01109948,0.00045435,0.01020348,0.00264394,0.09581459
-3.86893447,0.17303465,0.01737334,0.02245320,0.01150184,0.00036964,0.01208464,0.00315696,0.10103087
-3.86293147,0.18203596,0.01859445,0.02350669,0.01184575,0.00031519,0.01442917,0.00378916,0.10638470
-3.85692846,0.19127709,0.02003646,0.02454734,0.01212344,0.00028675,0.01727580,0.00455137,0.11186238
-3.85092546,0.20075789,0.02170521,0.02557258,0.01232881,0.00028158,0.02066599,0.00545498,0.11746791
-3.84492246,0.21050835,0.02361279,0.02658346,0.01245757,0.00029834,0.02464222,0.00651152,0.12322207
-3.83891946,0.22058567,0.02577658,0.02758449,0.01250735,0.00033699,0.02924599,0.00773208,0.12916087
-3.83291646,0.23107026,0.02821821,0.02858322,0.01247772,0.00039868,0.03451554,0.00912675,0.13533326
-3.82691346,0.24206064,0.03096246,0.02958974,0.01237019,0.00048579,0.04048355,0.01070400,0.14179823
-3.82091046,0.25366733,0.03403619,0.03061609,0.01218808,0.00060187,0.04717461,0.01247000,0.14862136
-3.81490745,0.26600613,0.03746725,0.03167548,0.01193639,0.00075169,0.05460276,0.01442798,0.15587089
-3.80890445,0.27919078,0.04128342,0.03278150,0.01162154,0.00094129,0.06276914,0.01657755,0.16361345
-3.80290145,0.29332549,0.04551143,0.03394721,0.01125117,0.00117799,0.07165974,0.01891416,0.17190974
-3.79689845,0.30849769,0.05017603,0.03518437,0.01083377,0.00147048,0.08124363,0.02142857,0.18081032
-3.79089545,0.32477131,0.05529922,0.03650253,0.01037845,0.00182882,0.09147151,0.02410647,0.19035163
-3.78489245,0.34218101,0.06089964,0.03790839,0.00989453,0.00226448,0.10227490,0.02692823,0.20055268
-3.77888944,0.36072767,0.06699209,0.03940517,0.00939130,0.00279028,0.11356597,0.02986890,0.21141237
-3.77288644,0.38037549,0.07358727,0.04099221,0.00887770,0.00342039,0.12523815,0.03289830,0.22290783
-3.76688344,0.40105080,0.08069166,0.04266472,0.00836211,0.00417016,0.13716757,0.03598141,0.23499373
-3.76088044,0.42264277,0.08830762,0.04441380,0.00785207,0.00505596,0.14921525,0.03907896,0.24760267
-3.75487744,0.44500601,0.09643357,0.04622664,0.00735420,0.00609490,0.16123016,0.04214824,0.26064674
-3.74887444,0.46796494,0.10506426,0.04808693,0.00687409,0.00730453,0.17305307,0.04514408,0.27402009
-3.74287144,0.49131969,0.11419112,0.04997545,0.00641623,0.00870243,0.18452087,0.04802004,0.28760236
-3.73686843,0.51485327,0.12380258,0.05187084,0.00598406,0.01030569,0.19547158,0.05072971,0.30126295
-3.73086543,0.53833957,0.13388430,0.05375049,0.00558002,0.01213041,0.20574948,0.05322808,0.31486563
-3.72486243,0.56155187,0.14441936,0.05559148,0.00520568,0.01419109,0.21521042,0.05547295,0.32827355
-3.71885943,0.58427123,0.15538825,0.05737154,0.00486187,0.01649999,0.22372703,0.05742628,0.34135415
-3.71285643,0.60629450,0.16676879,0.05907000,0.00454887,0.01906655,0.23119348,0.05905548,0.35398377
-3.70685343,0.62744143,0.17853585,0.06066863,0.00426661,0.02189676,0.23752970,0.06033450,0.36605184
-3.70085043,0.64756069,0.19066101,0.06215243,0.00401485,0.02499266,0.24268490,0.06124474,0.37746425
-3.69484742,0.66653440,0.20311219,0.06351019,0.00379339,0.02835193,0.24664001,0.06177566,0.38814595
-3.68884442,0.68428120,0.21585327,0.06473494,0.00360222,0.03196759,0.24940923,0.06192520,0.39804265
-3.68284142,0.70075767,0.22884394,0.06582421,0.00344176,0.03582791,0.25104033,0.06169978,0.40712150
-3.67683842,0.71595840,0.24203960,0.06678008,0.00331290,0.03991646,0.25161385,0.06111412,0.41537101
-3.67083542,0.72991457,0.25539170,0.06760912,0.00321719,0.04421246,0.25124117,0.06019069,0.42280005
-3.66483242,0.74269155,0.26884840,0.06832216,0.00315686,0.04869124,0.25006158,0.05895894,0.42943635
-3.65882941,0.75438558,0.28235558,0.06893388,0.00313485,0.05332499,0.24823830,0.05745430,0.43532439
-3.65282641,0.76511985,0.29585835,0.06946240,0.00315483,0.05808364,0.24595382,0.05571700,0.44052309
-3.64682341,0.77504024,0.30930277,0.06992874,0.00322112,0.06293593,0.24340455,0.05379080,0.44510319
-3.64082041,0.78431083,0.32263801,0.07035621,0.00333862,0.06785051,0.24079506,0.05172164,0.44914481
-3.63481741,0.79310947,0.33581849,0.07076981,0.00351267,0.07279710,0.23833202,0.04955627,0.45273485
-3.62881441,0.80162320,0.34880604,0.07119563,0.00374887,0.07774761,0.23621807,0.04734099,0.45596469
-3.62281141,0.81004385,0.36157182,0.07166015,0.00405293,0.08267710,0.23464578,0.04512037,0.45892789
-3.61680840,0.81856341,0.37409775,0.07218962,0.00443040,0.08756455,0.23379183,0.04293622,0.46171803
-3.61080540,0.82736932,0.38637729,0.07280940,0.00488643,0.09239341,0.23381157,0.04082664,0.46442658
-3.60480240,0.83663943,0.39841535,0.07354327,0.00542555,0.09715171,0.23483415,0.03882530,0.46714074
-3.59879940,0.84653661,0.41022730,0.07441272,0.00605138,0.10183197,0.23695819,0.03696082,0.46994111
-3.59279640,0.85720292,0.42183683,0.07543627,0.00676636,0.10643057,0.24024829,0.03525642,0.47289929
-3.58679340,0.86875341,0.43327286,0.07662872,0.00757156,0.11094690,0.24473230,0.03372971,0.47607520
-3.58079040,0.88126962,0.44456544,0.07800046,0.00846642,0.11538212,0.25039965,0.03239261,0.47951437
-3.57478739,0.89479317,0.45574099,0.07955681,0.00944864,0.11973769,0.25720056,0.03125153,0.48324506
-3.56878439,0.90931957,0.46681697,0.08129741,0.01051402,0.12401376,0.26504652,0.03030753,0.48727555
-3.56278139,0.92479284,0.47779643,0.08321570,0.01165648,0.12820747,0.27381180,0.02955672,0.49159161
-3.55677839,0.94110136,0.48866277,0.08529864,0.01286805,0.13231136,0.28333627,0.02899070,0.49615454
-3.55077539,0.95807540,0.49937520,0.08752650,0.01413901,0.13631196,0.29342932,0.02859709,0.50089985
-3.54477239,0.97548695,0.50986514,0.08987305,0.01545813,0.14018872,0.30387505,0.02836013,0.50573693
-3.53876938,0.99305203,0.52003407,0.09230588,0.01681292,0.14391331,0.31443844,0.02826135,0.51054985
-3.53276638,1.01043596,0.52975306,0.09478711,0.01819011,0.14744949,0.32487253,0.02828027,0.51519944
-3.52676338,1.02726157,0.53886415,0.09727437,0.01957600,0.15075351,0.33492623,0.02839509,0.51952679
-3.52076038,1.04312039,0.54718373,0.09972212,0.02095710,0.15377504,0.34435277,0.02858348,0.52335798
-3.51475738,1.05758637,0.55450779,0.10208314,0.02232061,0.15645876,0.35291817,0.02882325,0.52651016
-3.50875438,1.07023179,0.56061895,0.10431031,0.02365500,0.15874636,0.36040968,0.02909311,0.52879861
-3.50275138,1.08064464,0.56529493,0.10635847,0.02495060,0.16057897,0.36664365,0.02937330,0.53004446
-3.49674837,1.08844661,0.56831811,0.10818634,0.02620006,0.16189993,0.37147256,0.02964623,0.53008281
-3.49074537,1.09331075,0.56948556,0.10975836,0.02739879,0.16265763,0.37479081,0.02989696,0.52877080
-3.48474237,1.09497788,0.56861920,0.11104638,0.02854526,0.16280836,0.37653906,0.03011365,0.52599501
-3.47873937,1.09327072,0.56557539,0.11203109,0.02964115,0.16231904,0.37670669,0.03028780,0.52167803
-3.47273637,1.08810488,0.56025353,0.11270302,0.03069138,0.16116957,0.37533247,0.03041447,0.51578355
-3.46673337,1.07949603,0.55260307,0.11306322,0.03170388,0.15935473,0.37250311,0.03049221,0.50831974
-3.46073037,1.06756272,0.54262865,0.11312333,0.03268928,0.15688555,0.36834986,0.03052294,0.49934069
-3.45472736,1.05252447,0.53039306,0.11290518,0.03366034,0.15379001,0.36304326,0.03051164,0.48894577
-3.44872436,1.03469537,0.51601788,0.11243990,0.03463129,0.15011313,0.35678621,0.03046590,0.47727685
-3.44272136,1.01447319,0.49968172,0.11176649,0.03561695,0.14591629,0.34980573,0.03039535,0.46451358
-3.43671836,0.99232473,0.48161627,0.11093003,0.03663183,0.14127600,0.34234379,0.03031100,0.45086693
-3.43071536,0.96876809,0.46210035,0.10997952,0.03768912,0.13628213,0.33464756,0.03022447,0.43657133
-3.42471236,0.94435281,0.44145226,0.10896553,0.03879975,0.13103560,0.32695966,0.03014727,0.42187583
-3.41870935,0.91963895,0.42002091,0.10793777,0.03997139,0.12564580,0.31950880,0.03009004,0.40703478
-3.41270635,0.89517620,0.39817618,0.10694270,0.04120769,0.12022778,0.31250125,0.03006182,0.39229848
-3.40670335,0.87148416,0.37629888,0.10602130,0.04250755,0.11489940,0.30611355,0.03006946,0.37790436
-3.40070035,0.84903469,0.35477092,0.10520720,0.04386471,0.10977844,0.30048677,0.03011707,0.36406909
-3.39469735,0.82823725,0.33396594,0.10452515,0.04526748,0.10498000,0.29572256,0.03020574,0.35098195
-3.38869435,0.80942785,0.31424088,0.10399002,0.04669880,0.10061401,0.29188101,0.03033330,0.33879984
-3.38269135,0.79286204,0.29592867,0.10360629,0.04813656,0.09678314,0.28898054,0.03049434,0.32764413
-3.37668834,0.77871198,0.27933221,0.10336813,0.04955418,0.09358100,0.28699956,0.03068034,0.31759927
-3.37068534,0.76706770,0.26471979,0.10326001,0.05092145,0.09109075,0.28587983,0.03088006,0.30871333
-3.36468234,0.75794198,0.25232184,0.10325775,0.05220557,0.08938398,0.28553116,0.03107996,0.30100013
-3.35867934,0.75127845,0.24232901,0.10333003,0.05337236,0.08852000,0.28583724,0.03126488,0.29444293
-3.35267634,0.74696223,0.23489138,0.10344017,0.05438761,0.08854526,0.28666220,0.03141863,0.28899923
-3.34667334,0.74483221,0.23011873,0.10354816,0.05521843,0.08949313,0.28785747,0.03152484,0.28460635
-3.34067034,0.74469422,0.22808146,0.10361272,0.05583460,0.09138375,0.28926857,0.03156762,0.28118752
-3.33466733,0.74633426,0.22881219,0.10359336,0.05620981,0.09422408,0.29074162,0.03153232,0.27865805
-3.32866433,0.74953096,0.23230765,0.10345226,0.05632279,0.09800794,0.29212905,0.03140617,0.27693116
-3.32266133,0.75406675,0.23853086,0.10315594,0.05615818,0.10271624,0.29329447,0.03117883,0.27592339
-3.31665833,0.75973716,0.24741335,0.10267663,0.05570717,0.10831714,0.29411645,0.03084279,0.27555910
-3.31065533,0.76635808,0.25885739,0.10199319,0.05496791,0.11476642,0.29449112,0.03039370,0.27577410
-3.30465233,0.77377059,0.27273814,0.10109178,0.05394556,0.12200782,0.29433364,0.02983046,0.27651822
