energy_ev,total_up,Cd_p_up,Cd_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
2.96848424,0.87609894,0.46627461,0.00424098,0.54108534,0.00000000,0.02848160,0.05230542,0.03489030,0.09817095
2.97448724,0.88238631,0.46901033,0.00431458,0.57783754,0.00000000,0.02947353,0.05322835,0.03321277,0.10352048
2.98049025,0.88974826,0.47178057,0.00439757,0.61698315,0.00000000,0.03030841,0.05434742,0.03154521,0.10892965
2.98649325,0.89826445,0.47465222,0.00449028,0.65841532,0.00000000,0.03097302,0.05566987,0.02990372,0.11438105
2.99249625,0.90800746,0.47768920,0.00459296,0.70202023,0.00000000,0.03145793,0.05720101,0.02830361,0.11986018
2.99849925,0.91903462,0.48094856,0.00470572,0.74766662,0.00000000,0.03175772,0.05894336,0.02675924,0.12535453
3.00450225,0.93137966,0.48447657,0.00482849,0.79519428,0.00000000,0.03187110,0.06089582,0.02528394,0.13085262
3.01050525,0.94504451,0.48830492,0.00496096,0.84440217,0.00000000,0.03180080,0.06305290,0.02388993,0.13634266
3.01650825,0.95999187,0.49244714,0.00510257,0.89503730,0.00000000,0.03155343,0.06540403,0.02258844,0.14181122
3.02251126,0.97613872,0.49689550,0.00525239,0.94678483,0.00000000,0.03113911,0.06793307,0.02138979,0.14724186
3.02851426,0.99335164,0.50161860,0.00540921,0.99926073,0.00000000,0.03057102,0.07061801,0.02030355,0.15261387
3.03451726,1.01144410,0.50655982,0.00557142,1.05200754,0.00000000,0.02986486,0.07343091,0.01933877,0.15790124
3.04052026,1.03017638,0.51163694,0.00573709,1.10449405,0.00000000,0.02903827,0.07633808,0.01850415,0.16307200
3.04652326,1.04925824,0.51674290,0.00590393,1.15611945,0.00000000,0.02811019,0.07930056,0.01780827,0.16808796
3.05252626,1.06835465,0.52174805,0.00606940,1.20622216,0.00000000,0.02710019,0.08227491,0.01725976,0.17290493
3.05852926,1.08709452,0.52650375,0.00623069,1.25409348,0.00000000,0.02602792,0.08521422,0.01686745,0.17747349
3.06453227,1.10508213,0.53084730,0.00638489,1.29899547,0.00000000,0.02491256,0.08806944,0.01664051,0.18174024
3.07053527,1.12191112,0.53460810,0.00652900,1.34018278,0.00000000,0.02377234,0.09079075,0.01658842,0.18564952
3.07653827,1.13718003,0.53761474,0.00666007,1.37692722,0.00000000,0.02262414,0.09332925,0.01672101,0.18914552
3.08254127,1.15050904,0.53970270,0.00677532,1.40854412,0.00000000,0.02148329,0.09563854,0.01704832,0.19217459
3.08854427,1.16155657,0.54072229,0.00687223,1.43441892,0.00000000,0.02036332,0.09767637,0.01758037,0.19468775
3.09454727,1.17003517,0.54054630,0.00694865,1.45403274,0.00000000,0.01927594,0.09940609,0.01832692,0.19664302
3.10055028,1.17572534,0.53907703,0.00700289,1.46698534,0.00000000,0.01823102,0.10079796,0.01929703,0.19800771
3.10655328,1.17848660,0.53625210,0.00703378,1.47301409,0.00000000,0.01723667,0.10183014,0.02049862,0.19876014
3.11255628,1.17826489,0.53204872,0.00704077,1.47200788,0.00000000,0.01629939,0.10248937,0.02193789,0.19889103
3.11855928,1.17509572,0.52648617,0.00702390,1.46401483,0.00000000,0.01542422,0.10277124,0.02361873,0.19840420
3.12456228,1.16910278,0.51962608,0.00698382,1.44924339,0.00000000,0.01461494,0.10268008,0.02554206,0.19731658
3.13056528,1.16049186,0.51157065,0.00692174,1.42805660,0.00000000,0.01387423,0.10222845,0.02770514,0.19565765
3.13656828,1.14954038,0.50245871,0.00683943,1.40095952,0.00000000,0.01320387,0.10143622,0.03010099,0.19346809
3.14257129,1.13658302,0.49245983,0.00673906,1.36858065,0.00000000,0.01260489,0.10032945,0.03271771,0.19079793
3.14857429,1.12199432,0.48176686,0.00662315,1.33164814,0.00000000,0.01207766,0.09893888,0.03553808,0.18770427
3.15457729,1.10616910,0.47058725,0.00649443,1.29096205,0.00000000,0.01162202,0.09729838,0.03853916,0.18424859
3.16058029,1.08950207,0.45913365,0.00635572,1.24736415,0.00000000,0.01123733,0.09544329,0.04169212,0.18049403
3.16658329,1.07236773,0.44761437,0.00620985,1.20170682,0.00000000,0.01092254,0.09340883,0.04496228,0.17650264
3.17258629,1.05510175,0.43622428,0.00605947,1.15482270,0.00000000,0.01067620,0.09122857,0.04830939,0.17233280
3.17858929,1.03798508,0.42513660,0.00590702,1.10749660,0.00000000,0.01049654,0.08893322,0.05168809,0.16803716
3.18459230,1.02123173,0.41449612,0.00575461,1.06044107,0.00000000,0.01038145,0.08654963,0.05504876,0.16366089
3.19059530,1.00498089,0.40441423,0.00560398,1.01427674,0.00000000,0.01032862,0.08410009,0.05833845,0.15924068
3.19659830,0.98929386,0.39496600,0.00545647,0.96951832,0.00000000,0.01033556,0.08160210,0.06150220,0.15480427
3.20260130,0.97415611,0.38618943,0.00531301,0.92656663,0.00000000,0.01039975,0.07906836,0.06448447,0.15037069
3.20860430,0.95948407,0.37808692,0.00517414,0.88570691,0.00000000,0.01051874,0.07650717,0.06723070,0.14595115
3.21460730,0.94513643,0.37062881,0.00504008,0.84711316,0.00000000,0.01069031,0.07392308,0.06968900,0.14155036
3.22061031,0.93092911,0.36375865,0.00491074,0.81085788,0.00000000,0.01091265,0.07131781,0.07181192,0.13716847
3.22661331,0.91665311,0.35740001,0.00478589,0.77692657,0.00000000,0.01118450,0.06869128,0.07355805,0.13280314
3.23261631,0.90209407,0.35146414,0.00466516,0.74523582,0.00000000,0.01150532,0.06604277,0.07489366,0.12845192
3.23861931,0.88705253,0.34585827,0.00454820,0.71565398,0.00000000,0.01187542,0.06337212,0.07579406,0.12411459
3.24462231,0.87136363,0.34049383,0.00443471,0.68802314,0.00000000,0.01229601,0.06068077,0.07624477,0.11979542
3.25062531,0.85491535,0.33529420,0.00432460,0.66218124,0.00000000,0.01276929,0.05797281,0.07624247,0.11550515
3.25662831,0.83766423,0.33020155,0.00421799,0.63798323,0.00000000,0.01329832,0.05525578,0.07579549,0.11126271
3.26263132,0.81964779,0.32518239,0.00411528,0.61532028,0.00000000,0.01388701,0.05254129,0.07492416,0.10709643
3.26863432,0.80099325,0.32023153,0.00401720,0.59413629,0.00000000,0.01453984,0.04984541,0.07366063,0.10304487
3.27463732,0.78192202,0.31537429,0.00392481,0.57444101,0.00000000,0.01526162,0.04718885,0.07204849,0.09915714
3.28064032,0.76275001,0.31066698,0.00383949,0.55631949,0.00000000,0.01605715,0.04459692,0.07014201,0.09549266
3.28664332,0.74388378,0.30619554,0.00376291,0.53993754,0.00000000,0.01693081,0.04209921,0.06800514,0.09212063
3.29264632,0.72581289,0.30207261,0.00369699,0.52554336,0.00000000,0.01788613,0.03972918,0.06571024,0.08911895
3.29864932,0.70909886,0.29843322,0.00364383,0.51346528,0.00000000,0.01892531,0.03752352,0.06333664,0.08657283
3.30465233,0.69436127,0.29542936,0.00360564,0.50410610,0.00000000,0.02004880,0.03552144,0.06096908,0.08457314
3.31065533,0.68226174,0.29322383,0.00358469,0.49793425,0.00000000,0.02125487,0.03376383,0.05869598,0.08321449
3.31665833,0.67348621,0.29198358,0.00358317,0.49547219,0.00000000,0.02253926,0.03229238,0.05660776,0.08259309
3.32266133,0.66872639,0.29187309,0.00360316,0.49728252,0.00000000,0.02389495,0.03114860,0.05479511,0.08280457
3.32866433,0.66866065,0.29304788,0.00364654,0.50395224,0.00000000,0.02531199,0.03037290,0.05334719,0.08394158
3.33466733,0.67393512,0.29564856,0.00371490,0.51607544,0.00000000,0.02677750,0.03000356,0.05235000,0.08609144
3.34067034,0.68514512,0.29979555,0.00380948,0.53423491,0.00000000,0.02827582,0.03007580,0.05188473,0.08933361
3.34667334,0.70281747,0.30558464,0.00393117,0.55898292,0.00000000,0.02978874,0.03062078,0.05202613,0.09373723
3.35267634,0.72739377,0.31308347,0.00408038,0.59082151,0.00000000,0.03129595,0.03166464,0.05284098,0.09935860
3.35867934,0.75921486,0.32232892,0.00425707,0.63018262,0.00000000,0.03277555,0.03322758,0.05438660,0.10623863
3.36468234,0.79850670,0.33332531,0.00446073,0.67740836,0.00000000,0.03420469,0.03532295,0.05670945,0.11440041
3.37068534,0.84536776,0.34604346,0.00469031,0.73273177,0.00000000,0.03556030,0.03795642,0.05984371,0.12384684
3.37668834,0.89975809,0.36042040,0.00494430,0.79625863,0.00000000,0.03681980,0.04112520,0.06381003,0.13455835
3.38269135,0.96149036,0.37635962,0.00522067,0.86795054,0.00000000,0.03796186,0.04481738,0.06861436,0.14649098
3.38869435,1.03022318,0.39373178,0.00551691,0.94761018,0.00000000,0.03896714,0.04901141,0.07424689,0.15957470
3.39469735,1.10545682,0.41237581,0.00583005,1.03486906,0.00000000,0.03981888,0.05367572,0.08068121,0.17371222
3.40070035,1.18653208,0.43210030,0.00615670,1.12917866,0.00000000,0.04050347,0.05876852,0.08787369,0.18877834
3.40670335,1.27263231,0.45268520,0.00649305,1.22980544,0.00000000,0.04101086,0.06423794,0.09576319,0.20462002
3.41270635,1.36278932,0.47388388,0.00683496,1.33583058,0.00000000,0.04133479,0.07002232,0.10427108,0.22105719
3.41870935,1.45589325,0.49542547,0.00717796,1.44615483,0.00000000,0.04147290,0.07605082,0.11330170,0.23788450
3.42471236,1.55070686,0.51701778,0.00751738,1.55950902,0.00000000,0.04142667,0.08224438,0.12274327,0.25487395
3.43071536,1.64588423,0.53835071,0.00784834,1.67447050,0.00000000,0.04120121,0.08851687,0.13246932,0.27177850
3.43671836,1.73999384,0.55910026,0.00816588,1.78948550,0.00000000,0.04080487,0.09477668,0.14234060,0.28833662
3.44272136,1.83154574,0.57893331,0.00846503,1.90289722,0.00000000,0.04024883,0.10092839,0.15220748,0.30427774
3.44872436,1.91902243,0.59751306,0.00874089,2.01297919,0.00000000,0.03954651,0.10687479,0.16191291,0.31932831
3.45472736,2.00091250,0.61450519,0.00898876,2.11797302,0.00000000,0.03871300,0.11251900,0.17129566,0.33321858
3.46073037,2.07574636,0.62958468,0.00920420,2.21612966,0.00000000,0.03776442,0.11776670,0.18019404,0.34568960
3.46673337,2.14213271,0.64244299,0.00938316,2.30575264,0.00000000,0.03671731,0.12252837,0.18844970,0.35650035
3.47273637,2.19879461,0.65279563,0.00952206,2.38524209,0.00000000,0.03558812,0.12672150,0.19591162,0.36543465
3.47873937,2.24460378,0.66038967,0.00961788,2.45313765,0.00000000,0.03439264,0.13027260,0.20244006,0.37230764
3.48474237,2.27861183,0.66501098,0.00966826,2.50815888,0.00000000,0.03314569,0.13311907,0.20791027,0.37697141
3.49074537,2.30007694,0.66649087,0.00967156,2.54924143,0.00000000,0.03186073,0.13521076,0.21221587,0.37931968
3.49674837,2.30848523,0.66471179,0.00962689,2.57556746,0.00000000,0.03054971,0.13651117,0.21527183,0.37929118
3.50275138,2.30356542,0.65961178,0.00953416,2.58658917,0.00000000,0.02922300,0.13699831,0.21701676,0.37687169
3.50875438,2.28529648,0.65118754,0.00939408,2.58204437,0.00000000,0.02788930,0.13666508,0.21741458,0.37209447
3.51475738,2.25390773,0.63949564,0.00920818,2.56196339,0.00000000,0.02655582,0.13551931,0.21645539,0.36503928
3.52076038,2.20987130,0.62465207,0.00897871,2.52666710,0.00000000,0.02522840,0.13358332,0.21415554,0.35582975
3.52676338,2.15388748,0.60682986,0.00870867,2.47675619,0.00000000,0.02391167,0.13089308,0.21055695,0.34462948
3.53276638,2.08686320,0.58625492,0.00840165,2.41309200,0.00000000,0.02260935,0.12749707,0.20572559,0.33163680
3.53876938,2.00988495,0.56320019,0.00806181,2.33676989,0.00000000,0.02132443,0.12345475,0.19974932,0.31707867
3.54477239,1.92418686,0.53797844,0.00769372,2.24908625,0.00000000,0.02005943,0.11883484,0.19273508,0.30120371
3.55077539,1.83111556,0.51093383,0.00730227,2.15150046,0.00000000,0.01881662,0.11371337,0.18480559,0.28427491
3.55677839,1.73209301,0.48243270,0.00689258,2.04559334,0.00000000,0.01759816,0.10817164,0.17609576,0.26656216
3.56278139,1.62857880,0.45285391,0.00646982,1.93302378,0.00000000,0.01640625,0.10229416,0.16674878,0.24833495
3.56878439,1.52203324,0.42257917,0.00603912,1.81548517,0.00000000,0.01524325,0.09616655,0.15691222,0.22985547
3.57478739,1.41388265,0.39198365,0.00560548,1.69466308,0.00000000,0.01411166,0.08987358,0.14673422,0.21137248
3.58079040,1.30548774,0.36142726,0.00517363,1.57219573,0.00000000,0.01301416,0.08349738,0.13635987,0.19311596
3.58679340,1.19811617,0.33124688,0.00474798,1.44963844,0.00000000,0.01195357,0.07711578,0.12592788,0.17529277
3.59279640,1.09291984,0.30174979,0.00433251,1.32843297,0.00000000,0.01093277,0.07080092,0.11556774,0.15808347
3.59879940,0.99091743,0.27320845,0.00393075,1.20988255,0.00000000,0.00995461,0.06461813,0.10539736,0.14164015
3.60480240,0.89298226,0.24585675,0.00354571,1.09513292,0.00000000,0.00902182,0.05862503,0.09552118,0.12608546
3.61080540,0.79983547,0.21988767,0.00317989,0.98515964,0.00000000,0.00813689,0.05287099,0.08602893,0.11151260
3.61680840,0.71204428,0.19545247,0.00283521,0.88076142,0.00000000,0.00730196,0.04739680,0.07699490,0.09798621
3.62281141,0.63002476,0.17266111,0.00251313,0.78255918,0.00000000,0.00651877,0.04223460,0.06847771,0.08554412
3.62881441,0.55404875,0.15158393,0.00221454,0.69100043,0.00000000,0.00578855,0.03740807,0.06052057,0.07419964
3.63481741,0.48425398,0.13225431,0.00193991,0.60636793,0.00000000,0.00511197,0.03293280,0.05315201,0.06394437
3.64082041,0.42065694,0.11467208,0.00168925,0.52879228,0.00000000,0.00448917,0.02881688,0.04638687,0.05475127
3.64682341,0.36316747,0.09880758,0.00146220,0.45826719,0.00000000,0.00391965,0.02506155,0.04022766,0.04657793
3.65282641,0.31160458,0.08460604,0.00125807,0.39466683,0.00000000,0.00340239,0.02166201,0.03466599,0.03936977
3.65882941,0.26571274,0.07199213,0.00107592,0.33776433,0.00000000,0.00293585,0.01860828,0.02968427,0.03306321
3.66483242,0.22517791,0.06087448,0.00091456,0.28725062,0.00000000,0.00251798,0.01588608,0.02525733,0.02758859
3.67083542,0.18964304,0.05115009,0.00077266,0.24275302,0.00000000,0.00214636,0.01347774,0.02135406,0.02287277
3.67683842,0.15872243,0.04270834,0.00064878,0.20385293,0.00000000,0.00181825,0.01136299,0.01793905,0.01884151
3.68284142,0.13201465,0.03543467,0.00054141,0.17010218,0.00000000,0.00153063,0.00951984,0.01497398,0.01542136
3.68884442,0.10911397,0.02921379,0.00044901,0.14103768,0.00000000,0.00128034,0.00792528,0.01241901,0.01254129
3.69484742,0.08961995,0.02393236,0.00037006,0.11619422,0.00000000,0.00106413,0.00655591,0.01023391,0.01013391
3.70085043,0.07314537,0.01948120,0.00030308,0.09511516,0.00000000,0.00087873,0.00538855,0.00837903,0.00813636
3.70685343,0.05932239,0.01575701,0.00024667,0.07736116,0.00000000,0.00072091,0.00440066,0.00681610,0.00649088
3.71285643,0.04780711,0.01266354,0.00019948,0.06251687,0.00000000,0.00058758,0.00357075,0.00550884,0.00514519
3.71885943,0.03828266,0.01011247,0.00016030,0.05019578,0.00000000,0.00047578,0.00287864,0.00442344,0.00405255
3.72486243,0.03046100,0.00802382,0.00012800,0.04004341,0.00000000,0.00038273,0.00230566,0.00352880,0.00317172
3.73086543,0.02408355,0.00632609,0.00010155,0.03173901,0.00000000,0.00030587,0.00183478,0.00279677,0.00246670
3.73686843,0.01892099,0.00495611,0.00008005,0.02499607,0.00000000,0.00024290,0.00145068,0.00220214,0.00190643
3.74287144,0.01477227,0.00385874,0.00006271,0.01956171,0.00000000,0.00019171,0.00113972,0.00172262,0.00146443
3.74887444,0.01146311,0.00298639,0.00004882,0.01521547,0.00000000,0.00015047,0.00088993,0.00133874,0.00111834
3.75487744,0.00884416,0.00229848,0.00003777,0.01176734,0.00000000,0.00011758,0.00069093,0.00103370,0.00084946
3.76088044,0.00678887,0.00176080,0.00002907,0.00905562,0.00000000,0.00009165,0.00053384,0.00079309,0.00064240
3.76688344,0.00519135,0.00134489,0.00002226,0.00694439,0.00000000,0.00007154,0.00041114,0.00060476,0.00048457
3.77288644,0.00396417,0.00102746,0.00001700,0.00532112,0.00000000,0.00005629,0.00031662,0.00045855,0.00036586
3.77888944,0.00303638,0.00078976,0.00001298,0.00409420,0.00000000,0.00004519,0.00024522,0.00034604,0.00027828
3.78489245,0.00235155,0.00061716,0.00000997,0.00319077,0.00000000,0.00003767,0.00019295,0.00026036,0.00021564
3.79089545,0.00186619,0.00049864,0.00000778,0.00255470,0.00000000,0.00003339,0.00015681,0.00019595,0.00017338
3.79689845,0.00154837,0.00042649,0.00000627,0.00214494,0.00000000,0.00003220,0.00013471,0.00014843,0.00014826
3.80290145,0.00137661,0.00039610,0.00000533,0.00193420,0.00000000,0.00003415,0.00012544,0.00011438,0.00013833
3.80890445,0.00133917,0.00040575,0.00000489,0.00190804,0.00000000,0.00003950,0.00012869,0.00009122,0.00014272
3.81490745,0.00143355,0.00045665,0.00000492,0.00206428,0.00000000,0.00004876,0.00014499,0.00007712,0.00016167
3.82091046,0.00166642,0.00055298,0.00000543,0.00241284,0.00000000,0.00006271,0.00017585,0.00007087,0.00019649
3.82691346,0.00205380,0.00070215,0.00000643,0.00297598,0.00000000,0.00008243,0.00022377,0.00007185,0.00024957
3.83291646,0.00262159,0.00091502,0.00000798,0.00378888,0.00000000,0.00010938,0.00029243,0.00007995,0.00032452
3.83891946,0.00340636,0.00120641,0.00001019,0.00490047,0.00000000,0.00014542,0.00038678,0.00009557,0.00042621
3.84492246,0.00445637,0.00159557,0.00001317,0.00637467,0.00000000,0.00019290,0.00051325,0.00011960,0.00056096
3.85092546,0.00583288,0.00210681,0.00001709,0.00829173,0.00000000,0.00025474,0.00068000,0.00015346,0.00073670
3.85692846,0.00761158,0.00277020,0.00002216,0.01074972,0.00000000,0.00033449,0.00089711,0.00019908,0.00096313
3.86293147,0.00988407,0.00362229,0.00002862,0.01386608,0.00000000,0.00043643,0.00117687,0.00025896,0.00125198
3.86893447,0.01275941,0.00470692,0.00003677,0.01777903,0.00000000,0.00056565,0.00153404,0.00033623,0.00161714
3.87493747,0.01636552,0.00607593,0.00004695,0.02264875,0.00000000,0.00072813,0.00198612,0.00043469,0.00207488
3.88094047,0.02085037,0.00778994,0.00005956,0.02865813,0.00000000,0.00093079,0.00255355,0.00055885,0.00264401
3.88694347,0.02638279,0.00991886,0.00007503,0.03601298,0.00000000,0.00118157,0.00325993,0.00071398,0.00334594
3.89294647,0.03315274,0.01254240,0.00009389,0.04494145,0.00000000,0.00148945,0.00413214,0.00090617,0.00420475
3.89894947,0.04137092,0.01575026,0.00011667,0.05569241,0.00000000,0.00186444,0.00520036,0.00114235,0.00524711
3.90495248,0.05126748,0.01964203,0.00014396,0.06853275,0.00000000,0.00231753,0.00649797,0.00143030,0.00650211
3.91095548,0.06308976,0.02432681,0.00017641,0.08374338,0.00000000,0.00286063,0.00806132,0.00177864,0.00800095
3.91695848,0.07709882,0.02992230,0.00021466,0.10161365,0.00000000,0.00350639,0.00992930,0.00219679,0.00977650
3.92296148,0.09356478,0.03655363,0.00025939,0.12243443,0.00000000,0.00426805,0.01214274,0.00269488,0.01186267
3.92896448,0.11276083,0.04435149,0.00031127,0.14648950,0.00000000,0.00515911,0.01474354,0.00328371,0.01429359
3.93496748,0.13495591,0.05345000,0.00037092,0.17404557,0.00000000,0.00619306,0.01777364,0.00397453,0.01710270
3.94097049,0.16040626,0.06398399,0.00043895,0.20534096,0.00000000,0.00738299,0.02127374,0.00477895,0.02032156
3.94697349,0.18934585,0.07608601,0.00051585,0.24057333,0.00000000,0.00874113,0.02528177,0.00570867,0.02397864
3.95297649,0.22197609,0.08988291,0.00060204,0.27988672,0.00000000,0.01027839,0.02983129,0.00677532,0.02809791
3.95897949,0.25845510,0.10549248,0.00069780,0.32335845,0.00000000,0.01200387,0.03494961,0.00799018,0.03269744
3.96498249,0.29888702,0.12301990,0.00080323,0.37098651,0.00000000,0.01392438,0.04065598,0.00936396,0.03778795
3.97098549,0.34331188,0.14255454,0.00091827,0.42267798,0.00000000,0.01604391,0.04695967,0.01090656,0.04337147
3.97698849,0.39169655,0.16416711,0.00104263,0.47823927,0.00000000,0.01836329,0.05385827,0.01262686,0.04944011
3.98299150,0.44392745,0.18790747,0.00117580,0.53736886,0.00000000,0.02087979,0.06133606,0.01453254,0.05597507
3.98899450,0.49980558,0.21380329,0.00131705,0.59965316,0.00000000,0.02358693,0.06936278,0.01662996,0.06294595
3.99499750,0.55904434,0.24185967,0.00146536,0.66456624,0.00000000,0.02647434,0.07789273,0.01892406,0.07031047
4.00100050,0.62127070,0.27205995,0.00161954,0.73147368,0.00000000,0.02952790,0.08686446,0.02141839,0.07801458
4.00700350,0.68602997,0.30436765,0.00177813,0.79964106,0.00000000,0.03272989,0.09620096,0.02411514,0.08599310
4.01300650,0.75279424,0.33872959,0.00193950,0.86824707,0.00000000,0.03605950,0.10581054,0.02701524,0.09417088
4.01900950,0.82097463,0.37508010,0.00210186,0.93640104,0.00000000,0.03949337,0.11558833,0.03011857,0.10246444
4.02501251,0.88993676,0.41334595,0.00226330,1.00316472,0.00000000,0.04300634,0.12541857,0.03342415,0.11078413
4.03101551,0.95901924,0.45345189,0.00242185,1.06757736,0.00000000,0.04657242,0.13517734,0.03693034,0.11903668
4.03701851,1.02755420,0.49532622,0.00257555,1.12868349,0.00000000,0.05016566,0.14473600,0.04063503,0.12712815
4.04302151,1.09488902,0.53890600,0.00272249,1.18556210,0.00000000,0.05376129,0.15396494,0.04453585,0.13496698
4.04902451,1.16040820,0.58414137,0.00286088,1.23735608,0.00000000,0.05733668,0.16273768,0.04863015,0.14246723
4.05502751,1.22355418,0.63099856,0.00298910,1.28330061,0.00000000,0.06087228,0.17093502,0.05291503,0.14955166
4.06103052,1.28384584,0.67946083,0.00310580,1.32274903,0.00000000,0.06435246,0.17844905,0.05738715,0.15615456
4.06703352,1.34089371,0.72952737,0.00320988,1.35519506,0.00000000,0.06776608,0.18518691,0.06204236,0.16222422
4.07303652,1.39441072,0.78120942,0.00330057,1.38029006,0.00000000,0.07110687,0.19107402,0.06687525,0.16772475
4.07903952,1.44421787,0.83452387,0.00337743,1.39785452,0.00000000,0.07437349,0.19605656,0.07187849,0.17263732
4.08504252,1.49024416,0.88948420,0.00344039,1.40788309,0.00000000,0.07756923,0.20010316,0.07704203,0.17696050
4.09104552,1.53252075,0.94608905,0.00348969,1.41054283,0.00000000,0.08070152,0.20320561,0.08235225,0.18070984
4.09704852,1.57116948,1.00430909,0.00352592,1.40616459,0.00000000,0.08378093,0.20537860,0.08779099,0.18391660
4.10305153,1.60638628,1.06407259,0.00354994,1.39522815,0.00000000,0.08682010,0.20665834,0.09333466,0.18662564
4.10905453,1.63842040,1.12525083,0.00356284,1.37834157,0.00000000,0.08983235,0.20710037,0.09895340,0.18889263
4.11505753,1.66755062,1.18764414,0.00356590,1.35621587,0.00000000,0.09283012,0.20677639,0.10461037,0.19078066
4.12106053,1.69405992,1.25096977,0.00356052,1.32963640,0.00000000,0.09582347,0.20577050,0.11026139,0.19235648
4.12706353,1.71821005,1.31485242,0.00354812,1.29943213,0.00000000,0.09881849,0.20417492,0.11585471,0.19368648
4.13306653,1.74021764,1.37881869,0.00353014,1.26644439,0.00000000,0.10181597,0.20208544,0.12133131,0.19483270
4.13906953,1.76023343,1.44229594,0.00350791,1.23149673,0.00000000,0.10481025,0.19959694,0.12662552,0.19584910
4.14507254,1.77832582,1.50461634,0.00348264,1.19536700,0.00000000,0.10778837,0.19679909,0.13166604,0.19677821
4.15107554,1.79446992,1.56502642,0.00345535,1.15876310,0.00000000,0.11072966,0.19377251,0.13637742,0.19764847
4.15707854,1.80854285,1.62270193,0.00342685,1.12230323,0.00000000,0.11360574,0.19058569,0.14068192,0.19847230
4.16308154,1.82032553,1.67676781,0.00339769,1.08650143,0.00000000,0.11638094,0.18729259,0.14450165,0.19924510
4.16908454,1.82951100,1.72632256,0.00336819,1.05175871,0.00000000,0.11901324,0.18393129,0.14776101,0.19994518
4.17508754,1.83571876,1.77046593,0.00333844,1.01835994,0.00000000,0.12145551,0.18052352,0.15038918,0.20053466
4.18109055,1.83851426,1.80832876,0.00330829,0.98647604,0.00000000,0.12365721,0.17707520,0.15232271,0.20096126
4.18709355,1.83743243,1.83910358,0.00327740,0.95617132,0.00000000,0.12556629,0.17357783,0.15350799,0.20116094
4.19309655,1.83200375,1.86207433,0.00324529,0.92741481,0.00000000,0.12713123,0.17001065,0.15390345,0.20106118
4.19909955,1.82178145,1.87664383,0.00321135,0.90009501,0.00000000,0.12830320,0.16634345,0.15348146,0.20058471
4.20510255,1.80636818,1.88235747,0.00317491,0.87403689,0.00000000,0.12903810,0.16253969,0.15222978,0.19965363
4.21110555,1.78544061,1.87892202,0.00313531,0.84902009,0.00000000,0.12929848,0.15855999,0.15015251,0.19819348
4.21710855,1.75877075,1.86621841,0.00309188,0.82479738,0.00000000,0.12905514,0.15436545,0.14727044,0.19613723
4.22311156,1.72624266,1.84430807,0.00304405,0.80111242,0.00000000,0.12828842,0.14992094,0.14362082,0.19342887
4.22911456,1.68786393,1.81343238,0.00299134,0.77771599,0.00000000,0.12698906,0.14519793,0.13925657,0.19002653
4.23511756,1.64377138,1.77400538,0.00293340,0.75438003,0.00000000,0.12515865,0.14017681,0.13424490,0.18590489
4.24112056,1.59423078,1.72660019,0.00287004,0.73090913,0.00000000,0.12280953,0.13484865,0.12866552,0.18105680
4.24712356,1.53963096,1.67193000,0.00280122,0.70714913,0.00000000,0.11996443,0.12921625,0.12260836,0.17549405
4.25312656,1.48047271,1.61082451,0.00272707,0.68299275,0.00000000,0.11665553,0.12329448,0.11617109,0.16924736
4.25912956,1.41735331,1.54420317,0.00264788,0.65838237,0.00000000,0.11292331,0.11711001,0.10945635,0.16236549
4.26513257,1.35094768,1.47304655,0.00256408,0.63331020,0.00000000,0.10881508,0.11070033,0.10256903,0.15491362
4.27113557,1.28198718,1.39836717,0.00247622,0.60781614,0.00000000,0.10438337,0.10411236,0.09561349,0.14697110
4.27713857,1.21123727,1.32118117,0.00238497,0.58198388,0.00000000,0.09968424,0.09740055,0.08869096,0.13862871
4.28314157,1.13947518,1.24248191,0.00229107,0.55593547,0.00000000,0.09477553,0.09062474,0.08189717,0.12998560
4.28914457,1.06746851,1.16321657,0.00219532,0.52982520,0.00000000,0.08971525,0.08384791,0.07532027,0.12114597
4.29514757,0.99595573,1.08426650,0.00209858,0.50383288,0.00000000,0.08456007,0.07713382,0.06903911,0.11221585
4.30115058,0.92562936,1.00643177,0.00200167,0.47815723,0.00000000,0.07936407,0.07054481,0.06312188,0.10329991
4.30715358,0.85712217,0.93042028,0.00190546,0.45300963,0.00000000,0.07417761,0.06413977,0.05762518,0.09449857
4.31315658,0.79099689,0.85684130,0.00181075,0.42860849,0.00000000,0.06904658,0.05797242,0.05259343,0.08590555
4.31915958,0.72773943,0.78620329,0.00171830,0.40517459,0.00000000,0.06401178,0.05208990,0.04805872,0.07760582
4.32516258,0.66775567,0.71891563,0.00162886,0.38292736,0.00000000,0.05910864,0.04653173,0.04404093,0.06967406
4.33116558,0.61137141,0.65529362,0.00154305,0.36208237,0.00000000,0.05436712,0.04132922,0.04054821,0.06217374
4.33716858,0.55883537,0.59556619,0.00146149,0.34284979,0.00000000,0.04981177,0.03650518,0.03757769,0.05515669
4.34317159,0.51032462,0.53988569,0.00138470,0.32543406,0.00000000,0.04546200,0.03207401,0.03511645,0.04866324
4.34917459,0.46595218,0.48833899,0.00131312,0.31003435,0.00000000,0.04133247,0.02804215,0.03314261,0.04272280
4.35517759,0.42577611,0.44095939,0.00124716,0.29684590,0.00000000,0.03743346,0.02440873,0.03162663,0.03735486
