energy_ev,total_up,Ag_p_up,Ag_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.19059530,2.78971740,2.31552049,0.06029913,0.81098951,1.27130828,0.10310541,0.13691056,0.35337782,0.00000000
3.19659830,2.66817462,2.23505352,0.05810727,0.78868102,1.20504880,0.09745909,0.13257125,0.33716521,0.00000000
3.20260130,2.54165740,2.14920044,0.05578238,0.76470871,1.13772703,0.09169012,0.12782961,0.32032382,0.00000000
3.20860430,2.41180578,2.05924542,0.05335449,0.73940401,1.07017413,0.08586891,0.12275500,0.30309544,0.00000000
3.21460730,2.28022367,1.96647228,0.05085370,0.71310607,1.00318138,0.08006045,0.11741677,0.28571516,0.00000000
3.22061031,2.14845225,1.87214386,0.04830972,0.68615650,0.93748878,0.07432332,0.11188299,0.26840706,0.00000000
3.22661331,2.01794844,1.77748552,0.04575133,0.65889466,0.87377654,0.06870909,0.10621940,0.25138076,0.00000000
3.23261631,1.89006859,1.68367305,0.04320604,0.63165347,0.81265928,0.06326194,0.10048856,0.23482864,0.00000000
3.23861931,1.76605715,1.59182462,0.04069979,0.60475580,0.75468287,0.05801859,0.09474934,0.21892390,0.00000000
3.24462231,1.64704001,1.50299633,0.03825677,0.57851119,0.70032346,0.05300837,0.08905651,0.20381931,0.00000000
3.25062531,1.53402196,1.41818068,0.03589928,0.55321307,0.64998837,0.04825360,0.08346069,0.18964662,0.00000000
3.25662831,1.42788736,1.33830709,0.03364771,0.52913629,0.60401850,0.04377001,0.07800827,0.17651663,0.00000000
3.26263132,1.32940337,1.26424348,0.03152050,0.50653480,0.56269159,0.03956739,0.07274162,0.16451965,0.00000000
3.26863432,1.23922480,1.19679820,0.02953422,0.48563965,0.52622611,0.03565022,0.06769923,0.15372635,0.00000000
3.27463732,1.15789969,1.13672109,0.02770364,0.46665706,0.49478522,0.03201837,0.06291593,0.14418890,0.00000000
3.28064032,1.08587498,1.08470323,0.02604174,0.44976663,0.46848049,0.02866784,0.05842308,0.13594214,0.00000000
3.28664332,1.02350144,1.04137454,0.02455983,0.43511972,0.44737507,0.02559143,0.05424871,0.12900495,0.00000000
3.29264632,0.97103759,1.00729893,0.02326756,0.42283792,0.43148611,0.02277939,0.05041757,0.12338139,0.00000000
3.29864932,0.92865194,0.98296670,0.02217296,0.41301172,0.42078632,0.02022004,0.04695110,0.11906187,0.00000000
3.30465233,0.89642375,0.96878434,0.02128241,0.40569942,0.41520460,0.01790028,0.04386730,0.11602413,0.00000000
3.31065533,0.87434193,0.96506189,0.02060062,0.40092626,0.41462582,0.01580603,0.04118053,0.11423400,0.00000000
3.31665833,0.86230263,0.97199832,0.02013056,0.39868385,0.41888991,0.01392267,0.03890120,0.11364606,0.00000000
3.32266133,0.86010550,0.98966581,0.01987333,0.39892996,0.42779040,0.01223531,0.03703546,0.11420408,0.00000000
3.32866433,0.86744937,1.01799346,0.01982809,0.40158862,0.44107273,0.01072912,0.03558484,0.11584138,0.00000000
3.33466733,0.88392766,1.05675174,0.01999186,0.40655063,0.45843270,0.00938946,0.03454588,0.11848109,0.00000000
3.34067034,0.90902440,1.10553857,0.02035946,0.41367442,0.47951526,0.00820210,0.03390982,0.12203637,0.00000000
3.34667334,0.94211126,1.16376814,0.02092330,0.42278730,0.50391411,0.00715334,0.03366237,0.12641068,0.00000000
3.35267634,0.98244653,1.23066366,0.02167332,0.43368707,0.53117239,0.00623007,0.03378354,0.13149814,0.00000000
3.35867934,1.02917643,1.30525496,0.02259689,0.44614405,0.56078480,0.00541991,0.03424766,0.13718402,0.00000000
3.36468234,1.08133946,1.38638181,0.02367874,0.45990340,0.59220135,0.00471117,0.03502348,0.14334550,0.00000000
3.37068534,1.13787422,1.47270372,0.02490103,0.47468798,0.62483293,0.00409296,0.03607446,0.14985258,0.00000000
3.37668834,1.19763082,1.56271642,0.02624334,0.49020144,0.65805880,0.00355519,0.03735925,0.15656938,0.00000000
3.38269135,1.25938628,1.65477530,0.02768291,0.50613192,0.69123605,0.00308858,0.03883231,0.16335569,0.00000000
3.38869435,1.32186353,1.74712557,0.02919479,0.52215602,0.72371068,0.00268464,0.04044472,0.17006882,0.00000000
3.39469735,1.38375403,1.83793839,0.03075218,0.53794336,0.75483044,0.00233574,0.04214513,0.17656576,0.00000000
3.40070035,1.44374333,1.92535226,0.03232684,0.55316153,0.78395873,0.00203500,0.04388082,0.18270561,0.00000000
3.40670335,1.50053895,2.00751822,0.03388953,0.56748150,0.81048939,0.00177636,0.04559889,0.18835220,0.00000000
3.41270635,1.55289985,2.08264748,0.03541058,0.58058337,0.83386181,0.00155453,0.04724751,0.19337685,0.00000000
3.41870935,1.59966640,2.14905961,0.03686047,0.59216250,0.85357579,0.00136494,0.04877717,0.19766119,0.00000000
3.42471236,1.63978987,2.20522954,0.03821052,0.60193575,0.86920568,0.00120377,0.05014196,0.20109992,0.00000000
3.43071536,1.67236039,2.24983130,0.03943351,0.60964782,0.88041316,0.00106785,0.05130070,0.20360344,0.00000000
3.43671836,1.69663221,2.28177680,0.04050441,0.61507741,0.88695825,0.00095469,0.05221811,0.20510028,0.00000000
3.44272136,1.71204545,2.30024785,0.04140103,0.61804306,0.88870807,0.00086241,0.05286569,0.20553906,0.00000000
3.44872436,1.71824330,2.30472014,0.04210461,0.61840847,0.88564298,0.00078976,0.05322258,0.20489018,0.00000000
3.45472736,1.71508411,2.29497792,0.04260040,0.61608699,0.87785995,0.00073603,0.05327610,0.20314686,0.00000000
3.46073037,1.70264794,2.27111899,0.04287808,0.61104518,0.86557305,0.00070108,0.05302215,0.20032568,0.00000000
3.46673337,1.68123720,2.23354956,0.04293216,0.60330521,0.84911104,0.00068528,0.05246540,0.19646658,0.00000000
3.47273637,1.65137155,2.18296938,0.04276214,0.59294604,0.82891225,0.00068952,0.05161925,0.19163211,0.00000000
3.47873937,1.61377721,2.12034782,0.04237263,0.58010311,0.80551698,0.00071517,0.05050561,0.18590626,0.00000000
3.48474237,1.56937128,2.04689206,0.04177330,0.56496680,0.77955786,0.00076403,0.04915452,0.17939266,0.00000000
3.49074537,1.51924152,1.96400873,0.04097862,0.54777934,0.75174839,0.00083838,0.04760360,0.17221237,0.00000000
3.49674837,1.46462265,1.87326082,0.04000761,0.52883063,0.72287033,0.00094085,0.04589750,0.16450123,0.00000000
3.50275138,1.40686984,1.77632164,0.03888330,0.50845278,0.69376008,0.00107445,0.04408713,0.15640702,0.00000000
3.50875438,1.34743041,1.67492778,0.03763217,0.48701383,0.66529479,0.00124250,0.04222908,0.14808640,0.00000000
3.51475738,1.28781472,1.57083284,0.03628351,0.46491067,0.63837825,0.00144855,0.04038489,0.13970185,0.00000000
3.52076038,1.22956686,1.46576365,0.03486868,0.44256162,0.61392697,0.00169630,0.03862048,0.13141857,0.00000000
3.52676338,1.17423621,1.36138053,0.03342031,0.42039874,0.59285666,0.00198955,0.03700562,0.12340167,0.00000000
3.53276638,1.12335018,1.25924256,0.03197151,0.39886026,0.57606911,0.00233207,0.03561355,0.11581349,0.00000000
3.53876938,1.07838878,1.16077895,0.03055510,0.37838331,0.56443963,0.00272747,0.03452061,0.10881123,0.00000000
3.54477239,1.04076135,1.06726685,0.02920283,0.35939718,0.55880487,0.00317911,0.03380609,0.10254492,0.00000000
3.55077539,1.01178550,0.97981588,0.02794469,0.34231719,0.55995101,0.00368995,0.03355200,0.09715577,0.00000000
3.55677839,0.99266842,0.89935917,0.02680826,0.32753947,0.56860229,0.00426243,0.03384305,0.09277479,0.00000000
3.56278139,0.98449055,0.82665065,0.02581815,0.31543646,0.58540956,0.00489836,0.03476643,0.08952171,0.00000000
3.56878439,0.98819143,0.76226779,0.02499558,0.30635333,0.61093907,0.00559876,0.03641169,0.08750428,0.00000000
3.57478739,1.00455764,0.70661921,0.02435801,0.30060521,0.64566132,0.00636383,0.03887036,0.08681760,0.00000000
3.58079040,1.03421266,0.65995622,0.02391891,0.29847502,0.68994006,0.00719284,0.04223545,0.08754377,0.00000000
3.58679340,1.07760860,0.62238725,0.02368763,0.30021206,0.74402172,0.00808410,0.04660064,0.08975145,0.00000000
3.59279640,1.13501966,0.59389451,0.02366938,0.30603081,0.80802543,0.00903495,0.05205918,0.09349558,0.00000000
3.59879940,1.20653727,0.57435176,0.02386532,0.31611013,0.88193399,0.01004183,0.05870239,0.09881698,0.00000000
3.60480240,1.29206707,0.56354251,0.02427274,0.33059249,0.96558626,0.01110033,0.06661777,0.10574187,0.00000000
3.61080540,1.39132767,0.56117798,0.02488530,0.34958302,1.05867141,0.01220532,0.07588666,0.11428134,0.00000000
3.61680840,1.50385140,0.56691402,0.02569334,0.37314847,1.16072550,0.01335113,0.08658152,0.12443065,0.00000000
3.62281141,1.62898722,0.58036682,0.02668430,0.40131570,1.27113083,0.01453172,0.09876281,0.13616849,0.00000000
3.62881441,1.76590581,0.60112660,0.02784307,0.43406984,1.38911862,0.01574096,0.11247558,0.14945615,0.00000000
3.63481741,1.91360721,0.62876945,0.02915246,0.47135201,1.51377508,0.01697281,0.12774579,0.16423663,0.00000000
3.64082041,2.07093086,0.66286672,0.03059365,0.51305672,1.64405132,0.01822164,0.14457666,0.18043390,0.00000000
3.64682341,2.23656831,0.70299217,0.03214659,0.55902896,1.77877701,0.01948244,0.16294492,0.19795220,0.00000000
3.65282641,2.40907834,0.74872658,0.03379040,0.60906132,1.91667770,0.02075108,0.18279750,0.21667556,0.00000000
3.65882941,2.58690466,0.79966015,0.03550379,0.66289121,2.05639552,0.02202448,0.20404846,0.23646765,0.00000000
3.66483242,2.76839575,0.85539253,0.03726539,0.72019848,2.19651279,0.02330083,0.22657677,0.25717201,0.00000000
3.67083542,2.95182676,0.91553094,0.03905400,0.78060384,2.33557795,0.02457961,0.25022470,0.27861268,0.00000000
3.67683842,3.13542301,0.97968640,0.04084891,0.84366827,2.47213303,0.02586169,0.27479744,0.30059540,0.00000000
3.68284142,3.31738482,1.04746850,0.04263005,0.90889376,2.60474185,0.02714929,0.30006379,0.32290941,0.00000000
3.68884442,3.49591313,1.11847917,0.04437818,0.97572572,2.73201805,0.02844585,0.32575811,0.34532972,0.00000000
3.69484742,3.66923546,1.19230566,0.04607501,1.04355720,2.85265210,0.02975590,0.35158377,0.36762011,0.00000000
3.70085043,3.83563181,1.26851346,0.04770327,1.11173503,2.96543627,0.03108478,0.37721784,0.38953662,0.00000000
3.70685343,3.99345993,1.34663942,0.04924682,1.17956815,3.06928707,0.03243837,0.40231718,0.41083151,0.00000000
3.71285643,4.14117953,1.42618575,0.05069071,1.24633786,3.16326411,0.03382276,0.42652566,0.43125771,0.00000000
3.71885943,4.27737501,1.50661531,0.05202118,1.31130994,3.24658526,0.03524388,0.44948247,0.45057351,0.00000000
3.72486243,4.40077634,1.58734859,0.05322579,1.37374845,3.31863745,0.03670712,0.47083107,0.46854745,0.00000000
3.73086543,4.51027764,1.66776293,0.05429345,1.43293076,3.37898319,0.03821702,0.49022867,0.48496319,0.00000000
3.73686843,4.60495329,1.74719401,0.05521452,1.48816334,3.42736260,0.03977689,0.50735573,0.49962430,0.00000000
3.74287144,4.68407118,1.82494017,0.05598089,1.53879794,3.46369141,0.04138859,0.52192518,0.51235867,0.00000000
3.74887444,4.74710308,1.90026917,0.05658611,1.58424745,3.48805511,0.04305230,0.53369102,0.52302248,0.00000000
3.75487744,4.79373171,1.97242779,0.05702552,1.62400092,3.50069970,0.04476640,0.54245585,0.53150361,0.00000000
3.76088044,4.82385473,2.04065371,0.05729634,1.65763718,3.50201976,0.04652746,0.54807704,0.53772424,0.00000000
3.76688344,4.83758538,2.10418953,0.05739786,1.68483645,3.49254436,0.04833027,0.55047131,0.54164272,0.00000000
3.77288644,4.83524978,2.16229844,0.05733149,1.70538966,3.47292144,0.05016800,0.54961744,0.54325448,0.00000000
3.77888944,4.81738108,2.21428094,0.05710091,1.71920484,3.44390133,0.05203243,0.54555710,0.54259208,0.00000000
3.78489245,4.78471028,2.25949208,0.05671209,1.72631057,3.40631984,0.05391423,0.53839362,0.53972441,0.00000000
3.79089545,4.73815412,2.29735851,0.05617333,1.72685612,3.36108157,0.05580331,0.52828890,0.53475489,0.00000000
3.79689845,4.67879994,2.32739459,0.05549525,1.72110836,3.30914362,0.05768915,0.51545854,0.52781907,0.00000000
3.80290145,4.60788778,2.34921705,0.05469064,1.70944556,3.25150001,0.05956117,0.50016546,0.51908144,0.00000000
3.80890445,4.52678991,2.36255747,0.05377440,1.69234804,3.18916702,0.06140901,0.48271222,0.50873172,0.00000000
3.81490745,4.43698812,2.36727213,0.05276323,1.67038625,3.12316931,0.06322280,0.46343243,0.49698068,0.00000000
3.82091046,4.34004884,2.36334866,0.05167544,1.64420640,3.05452689,0.06499332,0.44268170,0.48405571,0.00000000
3.82691346,4.23759663,2.35090938,0.05053053,1.61451419,2.98424278,0.06671207,0.42082826,0.47019621,0.00000000
3.83291646,4.13128635,2.33021099,0.04934884,1.58205711,2.91329121,0.06837126,0.39824385,0.45564889,0.00000000
3.83891946,4.02277438,2.30164062,0.04815111,1.54760578,2.84260621,0.06996362,0.37529509,0.44066321,0.00000000
3.84492246,3.91368950,2.26570834,0.04695795,1.51193489,2.77307056,0.07148224,0.35233554,0.42548696,0.00000000
3.85092546,3.80560405,2.22303637,0.04578942,1.47580427,2.70550491,0.07292020,0.32969884,0.41036205,0.00000000
3.85692846,3.70000576,2.17434529,0.04466443,1.43994073,2.64065737,0.07427028,0.30769287,0.39552070,0.00000000
3.86293147,3.59827130,2.12043772,0.04360036,1.40502097,2.57919346,0.07552459,0.28659518,0.38118193,0.00000000
3.86893447,3.50164201,2.06218008,0.04261250,1.37165633,2.52168687,0.07667423,0.26664959,0.36754850,0.00000000
3.87493747,3.41120255,2.00048285,0.04171372,1.34037961,2.46861127,0.07770908,0.24806401,0.35480426,0.00000000
3.88094047,3.32786336,1.93628018,0.04091407,1.31163451,2.42033360,0.07861763,0.23100929,0.34311197,0.00000000
3.88694347,3.25234728,1.87050933,0.04022060,1.28576789,2.37710923,0.07938702,0.21561907,0.33261151,0.00000000
3.89294647,3.18518106,1.80409060,0.03963712,1.26302528,2.33907948,0.08000319,0.20199043,0.32341865,0.00000000
3.89894947,3.12669194,1.73790841,0.03916420,1.24354955,2.30627166,0.08045130,0.19018509,0.31562413,0.00000000
3.90495248,3.07700956,1.67279397,0.03879920,1.22738296,2.27860214,0.08071621,0.18023127,0.30929321,0.00000000
3.91095548,3.03607311,1.60951001,0.03853647,1.21447236,2.25588234,0.08078325,0.17212567,0.30446567,0.00000000
3.91695848,3.00364334,1.54873790,0.03836758,1.20467737,2.23782761,0.08063907,0.16583583,0.30115601,0.00000000
3.92296148,2.97931908,1.49106746,0.03828170,1.19778124,2.22406887,0.08027261,0.16130246,0.29935413,0.00000000
3.92896448,2.96255732,1.43698953,0.03826607,1.19350374,2.21416654,0.07967610,0.15844193,0.29902619,0.00000000
3.93496748,2.95269611,1.38689128,0.03830648,1.19151570,2.20762604,0.07884606,0.15714862,0.30011572,0.00000000
3.94097049,2.94897915,1.34105438,0.03838781,1.19145446,2.20391448,0.07778424,0.15729739,0.30254489,0.00000000
3.94697349,2.95058103,1.29965562,0.03849460,1.19293953,2.20247738,0.07649836,0.15874591,0.30621605,0.00000000
3.95297649,2.95663200,1.26276993,0.03861159,1.19558784,2.20275497,0.07500274,0.16133712,0.31101319,0.00000000
3.95897949,2.96624132,1.23037553,0.03872423,1.19902784,2.20419708,0.07331858,0.16490170,0.31680371,0.00000000
3.96498249,2.97851822,1.20236073,0.03881914,1.20291197,2.20627596,0.07147402,0.16926060,0.32344013,0.00000000
3.97098549,2.99258999,1.17853229,0.03888447,1.20692685,2.20849666,0.06950381,0.17422783,0.33076198,0.00000000
3.97698849,3.00761659,1.15862484,0.03891018,1.21080112,2.21040448,0.06744876,0.17961320,0.33859775,0.00000000
3.98299150,3.02280169,1.14231117,0.03888827,1.21431039,2.21158928,0.06535472,0.18522542,0.34676698,0.00000000
3.98899450,3.03740019,1.12921308,0.03881282,1.21727958,2.21168698,0.06327141,0.19087521,0.35508256,0.00000000
3.99499750,3.05072262,1.11891254,0.03868000,1.21958253,2.21037822,0.06125092,0.19637852,0.36335312,0.00000000
4.00100050,3.06213664,1.11096297,0.03848798,1.22113926,2.20738486,0.05934600,0.20155986,0.37138568,0.00000000
4.00700350,3.07106658,1.10490038,0.03823673,1.22191119,2.20246473,0.05760829,0.20625546,0.37898855,0.00000000
4.01300650,3.07699149,1.10025430,0.03792779,1.22189482,2.19540540,0.05608643,0.21031640,0.38597434,0.00000000
4.01900950,3.07944246,1.09655826,0.03756400,1.22111429,2.18601767,0.05482421,0.21361143,0.39216317,0.00000000
4.02501251,3.07799984,1.09335967,0.03714915,1.21961348,2.17412929,0.05385880,0.21602941,0.39738608,0.00000000
4.03101551,3.07229089,1.09022893,0.03668772,1.21744800,2.15957978,0.05321925,0.21748136,0.40148833,0.00000000
4.03701851,3.06198834,1.08676774,0.03618452,1.21467758,2.14221648,0.05292508,0.21790191,0.40433277,0.00000000
4.04302151,3.04680989,1.08261617,0.03564446,1.21135935,2.12189250,0.05298532,0.21725010,0.40580290,0.00000000
4.04902451,3.02651893,1.07745871,0.03507229,1.20754208,2.09846650,0.05339784,0.21550963,0.40580575,0.00000000
4.05502751,3.00092625,1.07102877,0.03447240,1.20326178,2.07180430,0.05414906,0.21268827,0.40427421,0.00000000
4.06103052,2.96989257,1.06311188,0.03384872,1.19853864,2.04178236,0.05521413,0.20881675,0.40116887,0.00000000
4.06703352,2.93333150,1.05354716,0.03320458,1.19337531,2.00829266,0.05655742,0.20394695,0.39647912,0.00000000
4.07303652,2.89121266,1.04222737,0.03254272,1.18775661,1.97124860,0.05813356,0.19814957,0.39022360,0.00000000
4.07903952,2.84356444,1.02909726,0.03186527,1.18165027,1.93059157,0.05988870,0.19151135,0.38244975,0.00000000
4.08504252,2.79047610,1.01415054,0.03117384,1.17500877,1.88629765,0.06176219,0.18413196,0.37323263,0.00000000
4.09104552,2.73209892,0.99742548,0.03046956,1.16777197,1.83838391,0.06368849,0.17612070,0.36267294,0.00000000
4.09704852,2.66864611,0.97899942,0.02975322,1.15987029,1.78691395,0.06559929,0.16759310,0.35089434,0.00000000
4.10305153,2.60039131,0.95898247,0.02902539,1.15122836,1.73200226,0.06742570,0.15866763,0.33804015,0.00000000
4.10905453,2.52766586,0.93751061,0.02828650,1.14176880,1.67381708,0.06910054,0.14946253,0.32426961,0.00000000
4.11505753,2.45085458,0.91473876,0.02753705,1.13141618,1.61258166,0.07056049,0.14009296,0.30975381,0.00000000
4.12106053,2.37039046,0.89083387,0.02677765,1.12010076,1.54857361,0.07174813,0.13066854,0.29467144,0.00000000
4.12706353,2.28674845,0.86596863,0.02600916,1.10776214,1.48212260,0.07261379,0.12129119,0.27920464,0.00000000
4.13306653,2.20043834,0.84031594,0.02523279,1.09435264,1.41360617,0.07311700,0.11205361,0.26353488,0.00000000
4.13906953,2.11199742,0.81404447,0.02445012,1.07984027,1.34344411,0.07322768,0.10303807,0.24783930,0.00000000
4.14507254,2.02198274,0.78731551,0.02366323,1.06421140,1.27209138,0.07292688,0.09431575,0.23228737,0.00000000
4.15107554,1.93096362,0.76028115,0.02287466,1.04747294,1.20002999,0.07220716,0.08594647,0.21703810,0.00000000
4.15707854,1.83951424,0.73308394,0.02208746,1.02965407,1.12776000,0.07107246,0.07797883,0.20223778,0.00000000
4.16308154,1.74820688,0.70585785,0.02130517,1.01080746,1.05579014,0.06953766,0.07045062,0.18801835,0.00000000
4.16908454,1.65760557,0.67873054,0.02053182,0.99100992,0.98462816,0.06762776,0.06338958,0.17449623,0.00000000
4.17508754,1.56826054,0.65182665,0.01977188,0.97036250,0.91477134,0.06537667,0.05681430,0.16177183,0.00000000
4.18109055,1.48070328,0.62527190,0.01903021,0.94899000,0.84669753,0.06282584,0.05073524,0.14992932,0.00000000
4.18709355,1.39544239,0.59919774,0.01831203,0.92703978,0.78085673,0.06002268,0.04515592,0.13903695,0.00000000
4.19309655,1.31296017,0.57374617,0.01762282,0.90468004,0.71766381,0.05701887,0.04007401,0.12914759,0.00000000
4.19909955,1.23370985,0.54907446,0.01696826,0.88209737,0.65749220,0.05386868,0.03548252,0.12029946,0.00000000
4.20510255,1.15811355,0.52535950,0.01635417,0.85949385,0.60066898,0.05062729,0.03137086,0.11251703,0.00000000
4.21110555,1.08656077,0.50280137,0.01578640,0.83708353,0.54747132,0.04734926,0.02772586,0.10581193,0.00000000
4.21710855,1.01940754,0.48162609,0.01527075,0.81508850,0.49812441,0.04408719,0.02453265,0.10018390,0.00000000
4.22311156,0.95697612,0.46208713,0.01481290,0.79373475,0.45280083,0.04089051,0.02177551,0.09562169,0.00000000
4.22911456,0.89955515,0.44446574,0.01441829,0.77324780,0.41162144,0.03780462,0.01943850,0.09210388,0.00000000
4.23511756,0.84740039,0.42906989,0.01409204,0.75384838,0.37465764,0.03487013,0.01750603,0.08959967,0.00000000
4.24112056,0.80073591,0.41623185,0.01383891,0.73574834,0.34193495,0.03212246,0.01596335,0.08806964,0.00000000
4.24712356,0.75975577,0.40630444,0.01366316,0.71914701,0.31343774,0.02959160,0.01479681,0.08746648,0.00000000
4.25312656,0.72462623,0.39965607,0.01356853,0.70422817,0.28911516,0.02730208,0.01399416,0.08773577,0.00000000
4.25912956,0.69548837,0.39666466,0.01355818,0.69115780,0.26888777,0.02527307,0.01354466,0.08881688,0.00000000
4.26513257,0.67246122,0.39771067,0.01363462,0.68008285,0.25265509,0.02351868,0.01343912,0.09064387,0.00000000
4.27113557,0.65564527,0.40316940,0.01379973,0.67113102,0.24030356,0.02204825,0.01366985,0.09314675,0.00000000
4.27713857,0.64512640,0.41340291,0.01405474,0.66441170,0.23171493,0.02086672,0.01423061,0.09625272,0.00000000
4.28314157,0.64098006,0.42875175,0.01440023,0.66001797,0.22677472,0.01997508,0.01511643,0.09988776,0.00000000
4.28914457,0.64327566,0.44952676,0.01483617,0.65802972,0.22538069,0.01937068,0.01632342,0.10397834,0.00000000
4.29514757,0.65208094,0.47600139,0.01536198,0.65851747,0.22745086,0.01904765,0.01784853,0.10845327,0.00000000
4.30115058,0.66746626,0.50840457,0.01597656,0.66154693,0.23293102,0.01899716,0.01968936,0.11324575,0.00000000
4.30715358,0.68950841,0.54691462,0.01667838,0.66718380,0.24180136,0.01920771,0.02184383,0.11829530,0.00000000
4.31315658,0.71829384,0.59165427,0.01746555,0.67549850,0.25408195,0.01966536,0.02431000,0.12354982,0.00000000
4.31915958,0.75392092,0.64268709,0.01833591,0.68657038,0.26983669,0.02035395,0.02708582,0.12896733,0.00000000
4.32516258,0.79650090,0.70001540,0.01928707,0.70049113,0.28917561,0.02125523,0.03016889,0.13451757,0.00000000
4.33116558,0.84615733,0.76357966,0.02031648,0.71736672,0.31225504,0.02234912,0.03355627,0.14018315,0.00000000
4.33716858,0.90302353,0.83325956,0.02142147,0.73731769,0.33927542,0.02361386,0.03724430,0.14596028,0.00000000
4.34317159,0.96723783,0.90887641,0.02259927,0.76047745,0.37047660,0.02502623,0.04122842,0.15185890,0.00000000
4.34917459,1.03893649,0.99019691,0.02384697,0.78698824,0.40613043,0.02656185,0.04550301,0.15790223,0.00000000
4.35517759,1.11824389,1.07693794,0.02516150,0.81699479,0.44653048,0.02819545,0.05006116,0.16412560,0.00000000
4.36118059,1.20526023,1.16877207,0.02653956,0.85063562,0.49197901,0.02990125,0.05489454,0.17057466,0.00000000
4.36718359,1.30004661,1.26533346,0.02797747,0.88803224,0.54277139,0.03165329,0.05999307,0.17730288,0.00000000
4.37318659,1.40260796,1.36622365,0.02947108,0.92927652,0.59917808,0.03342585,0.06534468,0.18436849,0.00000000
4.37918959,1.51287397,1.47101705,0.03101556,0.97441677,0.66142489,0.03519386,0.07093497,0.19183096,0.00000000
4.38519260,1.63067894,1.57926551,0.03260528,1.02344315,0.72967189,0.03693328,0.07674677,0.19974705,0.00000000
4.39119560,1.75574114,1.69050185,0.03423357,1.07627318,0.80399187,0.03862149,0.08275974,0.20816672,0.00000000
4.39719860,1.88764261,1.80424197,0.03589257,1.13273809,0.88434926,0.04023756,0.08894983,0.21712895,0.00000000
4.40320160,2.02581063,1.91998550,0.03757306,1.19257099,0.97058032,0.04176254,0.09528881,0.22665779,0.00000000
4.40920460,2.16950194,2.03721489,0.03926432,1.25539756,1.06237589,0.04317965,0.10174382,0.23675874,0.00000000
4.41520760,2.31779080,2.15539314,0.04095407,1.32073026,1.15926762,0.04447432,0.10827687,0.24741561,0.00000000
4.42121061,2.46956233,2.27396032,0.04262838,1.38796642,1.26061861,0.04563430,0.11484459,0.25858828,0.00000000
4.42721361,2.62351191,2.39232921,0.04427175,1.45639106,1.36561960,0.04664951,0.12139801,0.27021110,0.00000000
4.43321661,2.77815171,2.50988072,0.04586719,1.52518451,1.47329123,0.04751199,0.12788259,0.28219243,0.00000000
4.43921961,2.93182479,2.62595931,0.04739643,1.59343500,1.58249295,0.04821573,0.13423850,0.29441519,0.00000000
4.44522261,3.08272735,2.73986919,0.04884014,1.66015600,1.69193888,0.04875642,0.14040107,0.30673842,0.00000000
4.45122561,3.22893867,2.85087190,0.05017832,1.72430802,1.80022038,0.04913135,0.14630164,0.31899998,0.00000000
4.45722861,3.36845864,2.95818557,0.05139071,1.78482393,1.90583509,0.04933912,0.15186867,0.33102015,0.00000000
4.46323162,3.49925173,3.06098668,0.05245725,1.84063714,2.00722155,0.04937959,0.15702905,0.34260618,0.00000000
4.46923462,3.61929623,3.15841438,0.05335858,1.89071146,2.10279845,0.04925370,0.16170979,0.35355738,0.00000000
4.47523762,3.72663709,3.24957792,0.05407666,1.93407143,2.19100702,0.04896346,0.16583982,0.36367093,0.00000000
4.48124062,3.81944041,3.33356706,0.05459523,1.96983185,2.27035514,0.04851197,0.16935194,0.37274775,0.00000000
4.48724362,3.89604750,3.40946561,0.05490041,1.99722532,2.33946140,0.04790345,0.17218489,0.38059862,0.00000000
4.49324662,3.95502626,3.47636788,0.05498117,2.01562650,2.39709724,0.04714342,0.17428533,0.38705001,0.00000000
4.49924962,3.99521775,3.53339757,0.05482972,2.02457205,2.44222553,0.04623877,0.17560974,0.39194948,0.00000000
4.50525263,4.01577582,3.57972879,0.05444192,2.02377554,2.47403395,0.04519800,0.17612612,0.39517059,0.00000000
4.51125563,4.01619808,3.61460845,0.05381748,2.01313651,2.49196166,0.04403132,0.17581542,0.39661687,0.00000000
4.51725863,3.99634675,3.63737935,0.05296008,1.99274344,2.49571816,0.04275077,0.17467253,0.39622490,0.00000000
4.52326163,3.95645846,3.64750310,0.05187741,1.96287066,2.48529351,0.04137032,0.17270698,0.39396642,0.00000000
4.52926463,3.89714231,3.64458197,0.05058103,1.92396922,2.46095960,0.03990581,0.16994307,0.38984915,0.00000000
4.53526763,3.81936643,3.62837876,0.04908613,1.87665241,2.42326215,0.03837487,0.16641961,0.38391668,0.00000000
4.54127064,3.72443327,3.59883376,0.04741121,1.82167650,2.37300420,0.03679673,0.16218917,0.37624715,0.00000000
4.54727364,3.61394485,3.55607791,0.04557762,1.75991767,2.31122148,0.03519190,0.15731683,0.36695091,0.00000000
4.55327664,3.48975912,3.50044133,0.04360901,1.69234615,2.23915087,0.03358179,0.15187861,0.35616734,0.00000000
4.55927964,3.35393929,3.43245657,0.04153080,1.61999850,2.15819333,0.03198820,0.14595954,0.34406082,0.00000000
4.56528264,3.20869807,3.35285615,0.03936948,1.54394941,2.06987265,0.03043279,0.13965146,0.33081612,0.00000000
4.57128564,3.05633879,3.26256391,0.03715204,1.46528372,1.97579177,0.02893649,0.13305057,0.31663332,0.00000000
4.57728864,2.89919578,3.16268033,0.03490530,1.38506987,1.87758828,0.02751886,0.12625507,0.30172254,0.00000000
