energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
2.87243622,0.71595220,0.12917241,0.57097920,0.00547213,0.04510763,0.03703754,0.01840850,0.08232763,0.00000000
2.87843922,0.69722811,0.13652229,0.55396343,0.00497414,0.04159347,0.03629746,0.01803966,0.08090175,0.00000000
2.88444222,0.68077319,0.14428603,0.53818722,0.00452217,0.03826615,0.03576903,0.01774163,0.07975198,0.00000000
2.89044522,0.66654093,0.15235863,0.52358660,0.00412057,0.03512827,0.03545131,0.01751376,0.07885194,0.00000000
2.89644822,0.65442915,0.16062220,0.51005837,0.00377292,0.03218189,0.03534552,0.01735361,0.07816973,0.00000000
2.90245123,0.64428625,0.16894851,0.49746669,0.00348208,0.02942840,0.03545499,0.01725707,0.07766959,0.00000000
2.90845423,0.63591971,0.17720208,0.48565138,0.00325018,0.02686852,0.03578527,0.01721859,0.07731376,0.00000000
2.91445723,0.62910668,0.18524378,0.47443740,0.00307871,0.02450231,0.03634446,0.01723140,0.07706447,0.00000000
2.92046023,0.62360584,0.19293481,0.46364517,0.00296856,0.02232929,0.03714370,0.01728784,0.07688584,0.00000000
2.92646323,0.61917025,0.20014098,0.45310109,0.00292007,0.02034859,0.03819772,0.01737973,0.07674577,0.00000000
2.93246623,0.61556041,0.20673695,0.44264799,0.00293304,0.01855926,0.03952548,0.01749874,0.07661755,0.00000000
2.93846923,0.61255698,0.21261037,0.43215477,0.00300681,0.01696049,0.04115080,0.01763675,0.07648117,0.00000000
2.94447224,0.60997259,0.21766582,0.42152507,0.00314025,0.01555200,0.04310300,0.01778621,0.07632441,0.00000000
2.95047524,0.60766223,0.22182811,0.41070441,0.00333177,0.01433432,0.04541740,0.01794048,0.07614344,0.00000000
2.95647824,0.60553178,0.22504514,0.39968573,0.00357930,0.01330914,0.04813580,0.01809411,0.07594307,0.00000000
2.96248124,0.60354444,0.22728992,0.38851293,0.00388036,0.01247961,0.05130674,0.01824303,0.07573661,0.00000000
2.96848424,0.60172477,0.22856182,0.37728255,0.00423197,0.01185054,0.05498563,0.01838480,0.07554536,0.00000000
2.97448724,0.60016028,0.22888702,0.36614343,0.00463073,0.01142861,0.05923468,0.01851861,0.07539779,0.00000000
2.98049025,0.59900064,0.22831810,0.35529450,0.00507280,0.01122235,0.06412259,0.01864536,0.07532840,0.00000000
2.98649325,0.59845467,0.22693283,0.34498083,0.00555397,0.01124219,0.06972402,0.01876759,0.07537644,0.00000000
2.99249625,0.59878513,0.22483230,0.33548818,0.00606974,0.01150021,0.07611875,0.01888940,0.07558443,0.00000000
2.99849925,0.60030188,0.22213844,0.32713615,0.00661541,0.01200986,0.08339060,0.01901628,0.07599667,0.00000000
3.00450225,0.60335342,0.21899100,0.32027034,0.00718623,0.01278552,0.09162603,0.01915488,0.07665771,0.00000000
3.01050525,0.60831729,0.21554431,0.31525358,0.00777757,0.01384191,0.10091242,0.01931282,0.07761086,0.00000000
3.01650825,0.61558959,0.21196373,0.31245663,0.00838512,0.01519343,0.11133607,0.01949840,0.07889679,0.00000000
3.02251126,0.62557391,0.20842207,0.31224834,0.00900514,0.01685329,0.12297979,0.01972031,0.08055232,0.00000000
3.02851426,0.63866976,0.20509593,0.31498567,0.00963466,0.01883267,0.13592036,0.01998738,0.08260923,0.00000000
3.03451726,0.65526095,0.20216222,0.32100351,0.01027176,0.02113970,0.15022551,0.02030826,0.08509331,0.00000000
3.04052026,0.67570385,0.19979472,0.33060462,0.01091580,0.02377853,0.16595085,0.02069115,0.08802351,0.00000000
3.04652326,0.70031570,0.19816080,0.34404964,0.01156757,0.02674834,0.18313650,0.02114355,0.09141122,0.00000000
3.05252626,0.72936318,0.19741827,0.36154750,0.01222950,0.03004241,0.20180375,0.02167199,0.09525962,0.00000000
3.05852926,0.76305121,0.19771235,0.38324614,0.01290573,0.03364734,0.22195164,0.02228178,0.09956325,0.00000000
3.06453227,0.80151225,0.19917269,0.40922400,0.01360211,0.03754234,0.24355378,0.02297678,0.10430749,0.00000000
3.07053527,0.84479617,0.20191048,0.43948217,0.01432613,0.04169886,0.26655534,0.02375923,0.10946829,0.00000000
3.07653827,0.89286092,0.20601557,0.47393772,0.01508676,0.04608031,0.29087057,0.02462950,0.11501193,0.00000000
3.08254127,0.94556441,0.21155367,0.51241834,0.01589412,0.05064211,0.31638082,0.02558597,0.12089483,0.00000000
3.08854427,1.00265772,0.21856358,0.55465861,0.01675913,0.05533211,0.34293334,0.02662485,0.12706360,0.00000000
3.09454727,1.06378026,0.22705464,0.60029822,0.01769299,0.06009122,0.37034087,0.02774010,0.13345518,0.00000000
3.10055028,1.12845709,0.23700434,0.64888254,0.01870663,0.06485439,0.39838226,0.02892337,0.13999723,0.00000000
3.10655328,1.19609893,0.24835638,0.69986559,0.01981009,0.06955194,0.42680411,0.03016393,0.14660874,0.00000000
3.11255628,1.26600526,0.26101922,0.75261597,0.02101180,0.07411103,0.45532355,0.03144876,0.15320091,0.00000000
3.11855928,1.33737072,0.27486537,0.80642551,0.02231792,0.07845750,0.48363203,0.03276260,0.15967835,0.00000000
3.12456228,1.40929518,0.28973145,0.86052097,0.02373168,0.08251776,0.51140030,0.03408817,0.16594058,0.00000000
3.13056528,1.48079745,0.30541937,0.91407861,0.02525277,0.08622076,0.53828430,0.03540637,0.17188387,0.00000000
3.13656828,1.55083269,0.32169857,0.96624131,0.02687684,0.08950008,0.56393189,0.03669660,0.17740327,0.00000000
3.14257129,1.61831317,0.33830947,1.01613794,0.02859511,0.09229581,0.58799024,0.03793719,0.18239505,0.00000000
3.14857429,1.68213200,0.35496821,1.06290455,0.03039416,0.09455636,0.61011377,0.03910580,0.18675916,0.00000000
3.15457729,1.74118929,0.37137252,1.10570656,0.03225587,0.09623999,0.62997223,0.04017997,0.19040185,0.00000000
3.16058029,1.79441984,0.38720865,1.14376129,0.03415761,0.09731608,0.64725875,0.04113769,0.19323835,0.00000000
3.16658329,1.84082152,0.40215929,1.17636002,0.03607256,0.09776604,0.66169767,0.04195792,0.19519536,0.00000000
3.17258629,1.87948332,0.41591198,1.20288875,0.03797031,0.09758376,0.67305182,0.04262124,0.19621340,0.00000000
3.17858929,1.90961196,0.42816800,1.22284664,0.03981760,0.09677576,0.68112896,0.04311039,0.19624878,0.00000000
3.18459230,1.93055606,0.43865120,1.23586157,0.04157923,0.09536085,0.68578731,0.04341081,0.19527527,0.00000000
3.19059530,1.94182671,0.44711638,1.24170194,0.04321914,0.09336939,0.68693987,0.04351110,0.19328513,0.00000000
3.19659830,1.94311371,0.45335709,1.24028422,0.04470149,0.09084226,0.68455743,0.04340340,0.19028973,0.00000000
3.20260130,1.93429660,0.45721220,1.23167588,0.04599193,0.08782945,0.67867020,0.04308370,0.18631946,0.00000000
3.20860430,1.91544994,0.45857113,1.21609345,0.04705870,0.08438846,0.66936794,0.04255196,0.18142310,0.00000000
3.21460730,1.88684271,0.45737745,1.19389586,0.04787379,0.08058249,0.65679868,0.04181223,0.17566662,0.00000000
3.22061031,1.84893145,0.45363060,1.16557312,0.04841393,0.07647857,0.64116600,0.04087247,0.16913137,0.00000000
3.22661331,1.80234779,0.44738578,1.13173096,0.04866143,0.07214560,0.62272497,0.03974445,0.16191185,0.00000000
3.23261631,1.74788039,0.43875182,1.09307198,0.04860487,0.06765259,0.60177692,0.03844334,0.15411309,0.00000000
3.23861931,1.68645241,0.42788737,1.05037408,0.04823947,0.06306683,0.57866316,0.03698731,0.14584775,0.00000000
3.24462231,1.61909510,0.41499529,1.00446708,0.04756730,0.05845238,0.55375783,0.03539701,0.13723306,0.00000000
3.25062531,1.54691873,0.40031582,0.95620848,0.04659723,0.05386872,0.52746013,0.03369500,0.12838773,0.00000000
3.25662831,1.47108196,0.38411859,0.90645932,0.04534456,0.04936966,0.50018605,0.03190509,0.11942894,0.00000000
3.26263132,1.39276078,0.36669390,0.85606105,0.04383054,0.04500252,0.47235999,0.03005171,0.11046953,0.00000000
3.26863432,1.31311831,0.34834374,0.80581427,0.04208156,0.04080758,0.44440623,0.02815926,0.10161548,0.00000000
3.27463732,1.23327642,0.32937281,0.75646001,0.04012830,0.03681784,0.41674073,0.02625153,0.09296373,0.00000000
3.28064032,1.15429016,0.31007996,0.70866423,0.03800468,0.03305893,0.38976325,0.02435111,0.08460050,0.00000000
3.28664332,1.07712581,0.29075037,0.66300575,0.03574677,0.02954936,0.36384999,0.02247889,0.07659994,0.00000000
3.29264632,1.00264320,0.27164864,0.61996806,0.03339167,0.02630091,0.33934701,0.02065372,0.06902342,0.00000000
3.29864932,0.93158248,0.25301327,0.57993485,0.03097644,0.02331916,0.31656439,0.01889203,0.06191916,0.00000000
3.30465233,0.86455581,0.23505227,0.54318922,0.02853705,0.02060421,0.29577135,0.01720769,0.05532234,0.00000000
3.31065533,0.80204361,0.21794029,0.50991624,0.02610750,0.01815139,0.27719233,0.01561183,0.04925563,0.00000000
3.31665833,0.74439537,0.20181715,0.48020861,0.02371903,0.01595211,0.26100408,0.01411290,0.04373003,0.00000000
3.32266133,0.69183451,0.18678767,0.45407471,0.02139950,0.01399467,0.24733394,0.01271670,0.03874598,0.00000000
3.32866433,0.64446685,0.17292271,0.43144868,0.01917297,0.01226507,0.23625908,0.01142655,0.03429473,0.00000000
3.33466733,0.60229195,0.16026128,0.41220193,0.01705944,0.01074780,0.22780696,0.01024352,0.03035974,0.00000000
3.34067034,0.56521685,0.14881352,0.39615554,0.01507471,0.00942654,0.22195681,0.00916665,0.02691830,0.00000000
3.34667334,0.53307135,0.13856426,0.38309297,0.01323051,0.00828480,0.21864234,0.00819332,0.02394302,0.00000000
3.35267634,0.50562430,0.12947714,0.37277275,0.01153467,0.00730652,0.21775536,0.00731952,0.02140340,0.00000000
3.35867934,0.48260028,0.12149883,0.36494072,0.00999141,0.00647649,0.21915057,0.00654018,0.01926718,0.00000000
3.36468234,0.46369599,0.11456340,0.35934141,0.00860185,0.00578078,0.22265124,0.00584952,0.01750170,0.00000000
3.37068534,0.44859607,0.10859656,0.35572846,0.00736441,0.00520696,0.22805576,0.00524129,0.01607507,0.00000000
3.37668834,0.43698778,0.10351954,0.35387390,0.00627537,0.00474437,0.23514497,0.00470910,0.01495709,0.00000000
3.38269135,0.42857426,0.09925276,0.35357597,0.00532943,0.00438418,0.24369002,0.00424660,0.01412019,0.00000000
3.38869435,0.42308612,0.09571891,0.35466572,0.00452025,0.00411946,0.25346064,0.00384771,0.01353997,0.00000000
3.39469735,0.42029111,0.09284562,0.35701197,0.00384095,0.00394511,0.26423347,0.00350678,0.01319575,0.00000000
3.40070035,0.42000171,0.09056749,0.36052493,0.00328462,0.00385775,0.27580028,0.00321868,0.01307087,0.00000000
3.40670335,0.42208052,0.08882766,0.36515822,0.00284474,0.00385560,0.28797566,0.00297888,0.01315281,0.00000000
3.41270635,0.42644328,0.08757875,0.37090923,0.00251555,0.00393820,0.30060387,0.00278351,0.01343319,0.00000000
3.41870935,0.43305953,0.08678329,0.37781806,0.00229239,0.00410620,0.31356453,0.00262936,0.01390767,0.00000000
3.42471236,0.44195081,0.08641367,0.38596460,0.00217189,0.00436106,0.32677680,0.00251385,0.01457557,0.00000000
3.43071536,0.45318635,0.08645153,0.39546405,0.00215218,0.00470470,0.34020175,0.00243497,0.01543955,0.00000000
3.43671836,0.46687644,0.08688682,0.40646078,0.00223295,0.00513918,0.35384267,0.00239127,0.01650498,0.00000000
3.44272136,0.48316342,0.08771640,0.41912053,0.00241546,0.00566635,0.36774318,0.00238170,0.01777939,0.00000000
3.44872436,0.50221056,0.08894236,0.43362115,0.00270248,0.00628749,0.38198306,0.00240557,0.01927164,0.00000000
3.45472736,0.52418911,0.09057015,0.45014195,0.00309813,0.00700299,0.39667189,0.00246245,0.02099120,0.00000000
3.46073037,0.54926394,0.09260641,0.46885212,0.00360770,0.00781202,0.41194054,0.00255204,0.02294722,0.00000000
3.46673337,0.57757812,0.09505689,0.48989837,0.00423732,0.00871228,0.42793102,0.00267407,0.02514764,0.00000000
3.47273637,0.60923721,0.09792430,0.51339237,0.00499359,0.00969976,0.44478488,0.00282824,0.02759832,0.00000000
3.47873937,0.64429377,0.10120630,0.53939843,0.00588320,0.01076855,0.46263080,0.00301410,0.03030214,0.00000000
3.48474237,0.68273290,0.10489378,0.56792217,0.00691244,0.01191083,0.48157196,0.00323098,0.03325822,0.00000000
3.49074537,0.72445962,0.10896943,0.59890050,0.00808664,0.01311676,0.50167380,0.00347792,0.03646119,0.00000000
3.49674837,0.76928872,0.11340674,0.63219388,0.00940971,0.01437467,0.52295293,0.00375366,0.03990066,0.00000000
3.50275138,0.81693800,0.11816959,0.66758110,0.01088353,0.01567114,0.54536769,0.00405657,0.04356084,0.00000000
3.50875438,0.86702527,0.12321236,0.70475744,0.01250746,0.01699137,0.56881116,0.00438471,0.04742035,0.00000000
3.51475738,0.91906986,0.12848067,0.74333623,0.01427782,0.01831946,0.59310698,0.00473581,0.05145231,0.00000000
3.52076038,0.97249877,0.13391277,0.78285441,0.01618752,0.01963893,0.61800842,0.00510733,0.05562467,0.00000000
3.52676338,1.02665767,0.13944152,0.82278190,0.01822570,0.02093320,0.64320094,0.00549656,0.05990078,0.00000000
3.53276638,1.08082654,0.14499694,0.86253484,0.02037758,0.02218621,0.66830822,0.00590073,0.06424027,0.00000000
3.53876938,1.13423970,0.15050924,0.90149229,0.02262435,0.02338298,0.69290165,0.00631707,0.06860015,0.00000000
3.54477239,1.18610945,0.15591209,0.93901589,0.02494333,0.02451025,0.71651280,0.00674302,0.07293612,0.00000000
3.55077539,1.23565270,0.16114623,0.97447179,0.02730826,0.02555709,0.73864854,0.00717635,0.07720408,0.00000000
3.55677839,1.28211933,0.16616296,1.00725398,0.02968976,0.02651545,0.75880808,0.00761531,0.08136175,0.00000000
3.56278139,1.32482135,0.17092758,1.03680815,0.03205601,0.02738061,0.77650122,0.00805879,0.08537034,0.00000000
3.56878439,1.36316138,0.17542240,1.06265486,0.03437360,0.02815164,0.79126694,0.00850649,0.08919625,0.00000000
3.57478739,1.39665937,0.17964930,1.08441115,0.03660843,0.02883156,0.80269153,0.00895899,0.09281261,0.00000000
3.58079040,1.42497610,0.18363155,1.10180947,0.03872687,0.02942759,0.81042540,0.00941788,0.09620073,0.00000000
3.58679340,1.44793246,0.18741487,1.11471304,0.04069689,0.02995102,0.81419777,0.00988585,0.09935128,0.00000000
3.59279640,1.46552347,0.19106751,1.12312693,0.04248921,0.03041714,0.81382858,0.01036664,0.10226515,0.00000000
3.59879940,1.47792625,0.19467941,1.12720406,0.04407846,0.03084485,0.80923712,0.01086509,0.10495402,0.00000000
3.60480240,1.48550143,0.19836032,1.12724601,0.04544424,0.03125623,0.80044691,0.01138704,0.10744046,0.00000000
3.61080540,1.48878782,0.20223698,1.12369828,0.04657200,0.03167596,0.78758683,0.01193919,0.10975762,0.00000000
3.61680840,1.48849035,0.20644942,1.11714014,0.04745381,0.03213060,0.77088824,0.01252895,0.11194858,0.00000000
3.62281141,1.48546169,0.21114646,1.10826943,0.04808878,0.03264784,0.75067860,0.01316425,0.11406520,0.00000000
3.62881441,1.48067815,0.21648068,1.09788285,0.04848335,0.03325569,0.72737169,0.01385323,0.11616661,0.00000000
3.63481741,1.47521086,0.22260291,1.08685239,0.04865119,0.03398161,0.70145505,0.01460403,0.11831746,0.00000000
3.64082041,1.47019320,0.22965659,1.07609883,0.04861283,0.03485172,0.67347525,0.01542444,0.12058581,0.00000000
3.64682341,1.46678579,0.23777217,1.06656333,0.04839510,0.03589001,0.64402167,0.01632162,0.12304091,0.00000000
3.65282641,1.46614040,0.24706176,1.05917802,0.04803015,0.03711768,0.61370953,0.01730180,0.12575095,0.00000000
3.65882941,1.46936406,0.25761440,1.05483680,0.04755445,0.03855249,0.58316281,0.01836999,0.12878066,0.00000000
3.66483242,1.47748481,0.26949195,1.05436728,0.04700741,0.04020839,0.55299790,0.01952975,0.13218920,0.00000000
3.67083542,1.49142018,0.28272594,1.05850479,0.04643007,0.04209514,0.52380837,0.02078295,0.13602810,0.00000000
3.67683842,1.51194961,0.29731555,1.06786942,0.04586362,0.04421817,0.49615154,0.02212965,0.14033953,0.00000000
3.68284142,1.53969162,0.31322668,1.08294669,0.04534798,0.04657861,0.47053713,0.02356796,0.14515481,0.00000000
3.68884442,1.57508657,0.33039226,1.10407242,0.04492046,0.04917338,0.44741824,0.02509402,0.15049341,0.00000000
3.69484742,1.61838519,0.34871386,1.13142227,0.04461451,0.05199553,0.42718483,0.02670203,0.15636220,0.00000000
3.70085043,1.66964340,0.36806440,1.16500610,0.04445875,0.05503463,0.41015963,0.02838432,0.16275521,0.00000000
3.70685343,1.72872314,0.38829196,1.20466715,0.04447612,0.05827731,0.39659635,0.03013149,0.16965373,0.00000000
3.71285643,1.79529909,0.40922454,1.25008610,0.04468336,0.06170784,0.38668005,0.03193260,0.17702677,0.00000000
3.71885943,1.86887068,0.43067556,1.30078955,0.04509069,0.06530879,0.38052920,0.03377544,0.18483190,0.00000000
3.72486243,1.94877887,0.45244978,1.35616269,0.04570187,0.06906170,0.37819929,0.03564674,0.19301632,0.00000000
3.73086543,2.03422676,0.47434961,1.41546546,0.04651439,0.07294772,0.37968734,0.03753250,0.20151820,0.00000000
3.73686843,2.12430314,0.49618122,1.47785188,0.04751997,0.07694819,0.38493719,0.03941828,0.21026818,0.00000000
3.74287144,2.21800808,0.51776053,1.54239156,0.04870523,0.08104525,0.39384502,0.04128949,0.21919093,0.00000000
3.74887444,2.31427945,0.53891856,1.60809295,0.05005253,0.08522217,0.40626481,0.04313164,0.22820686,0.00000000
3.75487744,2.41201932,0.55950597,1.67392740,0.05154089,0.08946372,0.42201356,0.04493068,0.23723370,0.00000000
3.76088044,2.51011952,0.57939665,1.73885339,0.05314696,0.09375634,0.44087590,0.04667313,0.24618811,0.00000000
3.76688344,2.60748521,0.59849018,1.80184020,0.05484604,0.09808811,0.46260813,0.04834633,0.25498711,0.00000000
3.77288644,2.70305594,0.61671294,1.86189037,0.05661300,0.10244863,0.48694156,0.04993859,0.26354944,0.00000000
3.77888944,2.79582367,0.63401802,1.91806035,0.05842314,0.10682877,0.51358524,0.05143923,0.27179668,0.00000000
3.78489245,2.88484709,0.65038379,1.96947881,0.06025294,0.11122015,0.54222804,0.05283869,0.27965420,0.00000000
3.79089545,2.96926243,0.66581133,2.01536224,0.06208065,0.11561467,0.57254048,0.05412854,0.28705195,0.00000000
3.79689845,3.04829050,0.68032079,2.05502760,0.06388677,0.12000385,0.60417634,0.05530143,0.29392496,0.00000000
3.80290145,3.12124025,0.69394695,2.08790181,0.06565432,0.12437809,0.63677431,0.05635101,0.30021375,0.00000000
3.80890445,3.18750928,0.70673428,2.11352800,0.06736899,0.12872601,0.66995997,0.05727191,0.30586450,0.00000000
3.81490745,3.24658183,0.71873164,2.13156874,0.06901918,0.13303374,0.70334832,0.05805957,0.31082912,0.00000000
3.82091046,3.29802491,0.72998710,2.14180632,0.07059587,0.13728431,0.73654704,0.05871020,0.31506516,0.00000000
3.82691346,3.34148330,0.74054320,2.14414047,0.07209244,0.14145720,0.76916052,0.05922063,0.31853575,0.00000000
3.83291646,3.37667423,0.75043277,2.13858385,0.07350444,0.14552801,0.80079498,0.05958825,0.32120944,0.00000000
3.83891946,3.40338251,0.75967583,2.12525566,0.07482931,0.14946837,0.83106437,0.05981094,0.32306009,0.00000000
3.84492246,3.42145666,0.76827757,2.10437404,0.07606605,0.15324611,0.85959716,0.05988709,0.32406689,0.00000000
3.85092546,3.43080676,0.77622768,2.07624738,0.07721502,0.15682560,0.88604379,0.05981557,0.32421436,0.00000000
3.85692846,3.43140418,0.78350112,2.04126532,0.07827762,0.16016849,0.91008448,0.05959580,0.32349264,0.00000000
3.86293147,3.42328345,0.79006015,1.99988948,0.07925609,0.16323455,0.93143717,0.05922790,0.32189782,0.00000000
3.86893447,3.40654627,0.79585775,1.95264452,0.08015335,0.16598286,0.94986521,0.05871280,0.31943244,0.00000000
3.87493747,3.38136721,0.80084200,1.90010946,0.08097288,0.16837309,0.96518429,0.05805240,0.31610621,0.00000000
3.88094047,3.34800072,0.80496134,1.84290970,0.08171854,0.17036696,0.97726851,0.05724984,0.31193671,0.00000000
3.88694347,3.30678882,0.80817035,1.78170953,0.08239454,0.17192974,0.98605506,0.05630966,0.30695021,0.00000000
3.89294647,3.25816854,0.81043557,1.71720527,0.08300535,0.17303169,0.99154721,0.05523802,0.30118254,0.00000000
3.89894947,3.20267843,0.81174121,1.65011890,0.08355561,0.17364952,0.99381556,0.05404291,0.29467982,0.00000000
3.90495248,3.14096313,0.81209411,1.58119201,0.08405003,0.17376756,0.99299738,0.05273427,0.28749907,0.00000000
3.91095548,3.07377538,0.81152789,1.51118000,0.08449330,0.17337876,0.98929395,0.05132411,0.27970861,0.00000000
3.91695848,3.00197465,0.81010582,1.44084626,0.08489001,0.17248546,0.98296618,0.04982652,0.27138823,0.00000000
3.92296148,2.92652201,0.80792216,1.37095629,0.08524447,0.17109968,0.97432847,0.04825762,0.26262896,0.00000000
3.92896448,2.84847098,0.80510211,1.30227158,0.08556063,0.16924326,0.96374136,0.04663542,0.25353256,0.00000000
3.93496748,2.76895434,0.80179994,1.23554325,0.08584195,0.16694749,0.95160306,0.04497962,0.24421050,0.00000000
3.94097049,2.68916713,0.79819571,1.17150538,0.08609134,0.16425255,0.93834035,0.04331125,0.23478272,0.00000000
3.94697349,2.61034636,0.79449047,1.11086819,0.08631107,0.16120656,0.92439922,0.04165232,0.22537585,0.00000000
3.95297649,2.53374822,0.79090030,1.05431110,0.08650280,0.15786442,0.91023550,0.04002536,0.21612128,0.00000000
3.95897949,2.46062343,0.78764940,1.00247599,0.08666763,0.15428655,0.89630593,0.03845289,0.20715282,0.00000000
3.96498249,2.39219203,0.78496257,0.95596060,0.08680624,0.15053744,0.88305974,0.03695695,0.19860429,0.00000000
3.97098549,2.32961840,0.78305750,0.91531268,0.08691903,0.14668421,0.87093106,0.03555850,0.19060692,0.00000000
3.97698849,2.27398763,0.78213711,0.88102471,0.08700644,0.14279522,0.86033200,0.03427694,0.18328679,0.00000000
3.98299150,2.22628428,0.78238238,0.85352976,0.08706914,0.13893878,0.85164670,0.03312961,0.17676230,0.00000000
3.98899450,2.18737412,0.78394596,0.83319831,0.08710842,0.13518202,0.84522600,0.03213137,0.17114186,0.00000000
3.99499750,2.15798971,0.78694677,0.82033644,0.08712650,0.13158994,0.84138275,0.03129425,0.16652173,0.00000000
4.00100050,2.13872013,0.79146588,0.81518520,0.08712679,0.12822468,0.84038757,0.03062718,0.16298422,0.00000000
4.00700350,2.13000504,0.79754371,0.81792115,0.08711420,0.12514500,0.84246500,0.03013584,0.16059622,0.00000000
4.01300650,2.13213298,0.80517870,0.82865801,0.08709534,0.12240598,0.84778972,0.02982256,0.15940812,0.00000000
4.01900950,2.14524380,0.81432740,0.84744905,0.08707860,0.12005888,0.85648308,0.02968640,0.15945312,0.00000000
4.02501251,2.16933444,0.82490586,0.87429010,0.08707418,0.11815111,0.86860957,0.02972323,0.16074696,0.00000000
4.03101551,2.20426767,0.83679235,0.90912266,0.08709403,0.11672636,0.88417366,0.02992601,0.16328810,0.00000000
4.03701851,2.24978281,0.84983098,0.95183683,0.08715160,0.11582467,0.90311684,0.03028499,0.16705821,0.00000000
4.04302151,2.30550763,0.86383631,1.00227365,0.08726152,0.11548256,0.92531525,0.03078814,0.17202305,0.00000000
4.04902451,2.37097060,0.87859838,1.06022645,0.08743921,0.11573307,0.95057811,0.03142150,0.17813370,0.00000000
4.05502751,2.44561247,0.89388830,1.12544101,0.08770031,0.11660569,0.97864721,0.03216958,0.18532796,0.00000000
4.06103052,2.52879667,0.90946373,1.19761415,0.08806014,0.11812616,1.00919771,0.03301577,0.19353199,0.00000000
4.06703352,2.61981773,0.92507445,1.27639079,0.08853301,0.12031609,1.04184060,0.03394279,0.20266212,0.00000000
4.07303652,2.71790743,0.94046755,1.36135953,0.08913158,0.12319250,1.07612698,0.03493300,0.21262668,0.00000000
4.07903952,2.82223848,0.95539218,1.45204674,0.08986621,0.12676705,1.11155420,0.03596880,0.22332781,0.00000000
4.08504252,2.93192578,0.96960377,1.54790985,0.09074427,0.13104533,1.14757402,0.03703289,0.23466327,0.00000000
4.09104552,3.04602565,0.98286774,1.64833009,0.09176963,0.13602590,1.18360269,0.03810850,0.24652810,0.00000000
4.09704852,3.16353353,0.99496244,1.75260545,0.09294213,0.14169938,1.21903268,0.03917963,0.25881603,0.00000000
4.10305153,3.28338101,1.00568173,1.85994463,0.09425721,0.14804749,1.25324585,0.04023112,0.27142083,0.00000000
4.10905453,3.40443310,1.01483692,1.96946288,0.09570564,0.15504222,1.28562769,0.04124879,0.28423728,0.00000000
4.11505753,3.52548680,1.02225843,2.08018043,0.09727348,0.16264506,1.31558211,0.04221947,0.29716197,0.00000000
4.12106053,3.64527207,1.02779714,2.19102454,0.09894211,0.17080650,1.34254641,0.04313101,0.31009382,0.00000000
4.12706353,3.76245625,1.03132559,2.30083571,0.10068846,0.17946572,1.36600571,0.04397227,0.32293446,0.00000000
4.13306653,3.87565273,1.03273921,2.40837869,0.10248551,0.18855062,1.38550659,0.04473312,0.33558831,0.00000000
4.13906953,3.98343471,1.03195755,2.51235863,0.10430283,0.19797814,1.40066924,0.04540440,0.34796273,0.00000000
4.14507254,4.08435424,1.02892566,2.61144230,0.10610739,0.20765499,1.41119782,0.04597794,0.35996794,0.00000000
4.15107554,4.17696665,1.02361557,2.70428430,0.10786444,0.21747872,1.41688856,0.04644653,0.37151705,0.00000000
4.15707854,4.25986007,1.01602791,2.78955747,0.10953862,0.22733910,1.41763552,0.04680397,0.38252619,0.00000000
4.16308154,4.33168908,1.00619356,2.86598674,0.11109504,0.23711990,1.41343360,0.04704514,0.39291472,0.00000000
4.16908454,4.39121158,0.99417521,2.93238521,0.11250043,0.24670092,1.40437877,0.04716602,0.40260565,0.00000000
4.17508754,4.43732716,0.98006870,2.98769097,0.11372438,0.25596023,1.39066569,0.04716387,0.41152635,0.00000000
4.18109055,4.46911546,0.96400400,3.03100309,0.11474039,0.26477668,1.37258244,0.04703726,0.41960933,0.00000000
4.18709355,4.48587241,0.94614564,3.06161510,0.11552687,0.27303239,1.35050285,0.04678624,0.42679339,0.00000000
4.19309655,4.48714246,0.92669239,3.07904423,0.11606802,0.28061538,1.32487640,0.04641243,0.43302483,0.00000000
4.19909955,4.47274497,0.90587610,3.08305498,0.11635440,0.28742204,1.29621610,0.04591910,0.43825880,0.00000000
4.20510255,4.44279296,0.88395954,3.07367543,0.11638334,0.29335961,1.26508455,0.04531126,0.44246067,0.00000000
4.21110555,4.39770285,0.86123316,3.05120543,0.11615903,0.29834836,1.23207871,0.04459570,0.44560736,0.00000000
4.21710855,4.33819434,0.83801084,3.01621594,0.11569225,0.30232351,1.19781366,0.04378091,0.44768842,0.00000000
4.22311156,4.26527973,0.81462452,2.96953907,0.11499996,0.30523696,1.16290576,0.04287705,0.44870701,0.00000000
4.22911456,4.18024295,0.79141795,2.91224930,0.11410441,0.30705845,1.12795592,0.04189580,0.44868032,0.00000000
4.23511756,4.08460871,0.76873968,2.84563620,0.11303214,0.30777653,1.09353321,0.04085013,0.44763981,0.00000000
4.24112056,3.98010306,0.74693546,2.77116994,0.11181275,0.30739896,1.06015950,0.03975410,0.44563077,0.00000000
4.24712356,3.86860684,0.72634038,2.69046076,0.11047747,0.30595275,1.02829555,0.03862250,0.44271154,0.00000000
4.25312656,3.75210409,0.70727099,2.60521436,0.10905770,0.30348372,0.99832913,0.03747054,0.43895224,0.00000000
4.25912956,3.63262761,0.69001774,2.51718486,0.10758359,0.30005567,0.97056550,0.03631348,0.43443300,0.00000000
