energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-5.33966983,2.43402798,-2.43402798,0.00008750,-0.00008750,0.47510753,-0.47510753,0.45887711,-0.45887710,1.05796972,-1.05796972,0.00307676,-0.00307676,0.91823936,-0.91823936,0.46668244,-0.46668244,0.14221582,-0.14221582
-5.33366683,2.43817262,-2.43817262,0.00008456,-0.00008456,0.48111396,-0.48111396,0.46852389,-0.46852389,1.06795897,-1.06795897,0.00306474,-0.00306474,0.91145389,-0.91145389,0.45728683,-0.45728683,0.13986695,-0.13986695
-5.32766383,2.44156929,-2.44156929,0.00008190,-0.00008190,0.48702188,-0.48702188,0.47871231,-0.47871231,1.07815836,-1.07815835,0.00305612,-0.00305612,0.90414207,-0.90414207,0.44677690,-0.44677690,0.13741355,-0.13741355
-5.32166083,2.44420920,-2.44420920,0.00007969,-0.00007969,0.49263322,-0.49263322,0.48929718,-0.48929718,1.08828365,-1.08828364,0.00305193,-0.00305193,0.89660312,-0.89660312,0.43537293,-0.43537293,0.13492223,-0.13492223
-5.31565783,2.44601553,-2.44601553,0.00007812,-0.00007812,0.49774377,-0.49774377,0.50010735,-0.50010735,1.09802302,-1.09802302,0.00305297,-0.00305297,0.88910318,-0.88910318,0.42329809,-0.42329809,0.13245312,-0.13245312
-5.30965483,2.44683234,-2.44683234,0.00007741,-0.00007741,0.50214698,-0.50214698,0.51094694,-0.51094694,1.10703997,-1.10703996,0.00305974,-0.00305974,0.88186199,-0.88186199,0.41077047,-0.41077047,0.13005769,-0.13005769
-5.30365183,2.44641883,-2.44641883,0.00007783,-0.00007783,0.50563847,-0.50563847,0.52159816,-0.52159816,1.11497816,-1.11497816,0.00307243,-0.00307243,0.87504229,-0.87504229,0.39799587,-0.39799587,0.12777695,-0.12777695
-5.29764882,2.44444984,-2.44444984,0.00007971,-0.00007971,0.50802114,-0.50802114,0.53182568,-0.53182568,1.12146853,-1.12146853,0.00309090,-0.00309090,0.86874226,-0.86874226,0.38516160,-0.38516160,0.12564019,-0.12564019
-5.29164582,2.44052306,-2.44052306,0.00008343,-0.00008343,0.50911068,-0.50911068,0.54138262,-0.54138262,1.12613829,-1.12613829,0.00311464,-0.00311464,0.86299175,-0.86299175,0.37243160,-0.37243160,0.12366441,-0.12366441
-5.28564282,2.43417298,-2.43417298,0.00008948,-0.00008948,0.50874147,-0.50874147,0.55001793,-0.55001793,1.12862199,-1.12862199,0.00314285,-0.00314285,0.85775235,-0.85775235,0.35994304,-0.35994304,0.12185432,-0.12185432
-5.27963982,2.42489123,-2.42489123,0.00009849,-0.00009849,0.50677255,-0.50677255,0.55748498,-0.55748498,1.12857398,-1.12857398,0.00317439,-0.00317439,0.85292156,-0.85292156,0.34780463,-0.34780463,0.12020309,-0.12020309
-5.27363682,2.41215243,-2.41215243,0.00011120,-0.00011120,0.50309344,-0.50309344,0.56355096,-0.56355096,1.12568197,-1.12568197,0.00320789,-0.00320789,0.84834080,-0.84834080,0.33609650,-0.33609650,0.11869356,-0.11869356
-5.26763382,2.39544444,-2.39544444,0.00012856,-0.00012856,0.49762947,-0.49762947,0.56800677,-0.56800677,1.11968101,-1.11968101,0.00324179,-0.00324179,0.84380693,-0.84380693,0.32487178,-0.32487178,0.11730017,-0.11730017
-5.26163082,2.37430150,-2.37430151,0.00015173,-0.00015173,0.49034647,-0.49034647,0.57067692,-0.57067692,1.11036718,-1.11036718,0.00327443,-0.00327443,0.83908679,-0.83908679,0.31415965,-0.31415965,0.11599126,-0.11599126
-5.25562781,2.34833846,-2.34833846,0.00018214,-0.00018214,0.48125427,-0.48125428,0.57142893,-0.57142893,1.09761031,-1.09761031,0.00330412,-0.00330412,0.83393396,-0.83393396,0.30396966,-0.30396966,0.11473172,-0.11473172
-5.24962481,2.31728422,-2.31728422,0.00022151,-0.00022151,0.47040916,-0.47040916,0.57018179,-0.57018180,1.08136489,-1.08136489,0.00332926,-0.00332926,0.82810690,-0.82810690,0.29429697,-0.29429697,0.11348585,-0.11348585
-5.24362181,2.28101252,-2.28101252,0.00027191,-0.00027191,0.45791462,-0.45791462,0.56691304,-0.56691304,1.06167863,-1.06167864,0.00334843,-0.00334843,0.82138752,-0.82138752,0.28512835,-0.28512835,0.11222037,-0.11222037
-5.23761881,2.23956823,-2.23956823,0.00033582,-0.00033582,0.44392069,-0.44392069,0.56166393,-0.56166393,1.03869798,-1.03869799,0.00336046,-0.00336046,0.81359923,-0.81359923,0.27644836,-0.27644836,0.11090717,-0.11090717
-5.23161581,2.19318738,-2.19318739,0.00041611,-0.00041611,0.42862148,-0.42862148,0.55454251,-0.55454251,1.01267015,-1.01267015,0.00336458,-0.00336458,0.80462333,-0.80462333,0.26824552,-0.26824552,0.10952602,-0.10952602
-5.22561281,2.14230977,-2.14230977,0.00051616,-0.00051616,0.41225118,-0.41225118,0.54572425,-0.54572426,0.98394141,-0.98394141,0.00336044,-0.00336044,0.79441303,-0.79441303,0.26051797,-0.26051797,0.10806678,-0.10806679
-5.21960980,2.08758297,-2.08758297,0.00063980,-0.00063980,0.39507841,-0.39507841,0.53545015,-0.53545015,0.95295153,-0.95295153,0.00334824,-0.00334824,0.78300414,-0.78300414,0.25327830,-0.25327830,0.10653121,-0.10653121
-5.21360680,2.02985724,-2.02985724,0.00079140,-0.00079140,0.37739930,-0.37739930,0.52402217,-0.52402217,0.92022438,-0.92022438,0.00332874,-0.00332874,0.77052184,-0.77052184,0.24655736,-0.24655736,0.10493407,-0.10493407
-5.20760380,1.97017116,-1.97017116,0.00097583,-0.00097583,0.35952939,-0.35952939,0.51179622,-0.51179622,0.88635506,-0.88635506,0.00330333,-0.00330333,0.75718307,-0.75718307,0.24040668,-0.24040668,0.10330374,-0.10330374
-5.20160080,1.90972833,-1.90972834,0.00119841,-0.00119841,0.34179478,-0.34179478,0.49917281,-0.49917281,0.85199386,-0.85199386,0.00327403,-0.00327403,0.74329434,-0.74329434,0.23489939,-0.23489939,0.10168199,-0.10168199
-5.19559780,1.84986586,-1.84986587,0.00146496,-0.00146496,0.32452268,-0.32452268,0.48658566,-0.48658566,0.81782775,-0.81782775,0.00324350,-0.00324350,0.72924488,-0.72924489,0.23012963,-0.23012963,0.10012313,-0.10012313
-5.18959480,1.79201573,-1.79201573,0.00178162,-0.00178162,0.30803197,-0.30803197,0.47448863,-0.47448863,0.78456006,-0.78456007,0.00321505,-0.00321505,0.71549543,-0.71549543,0.22621028,-0.22621028,0.09869249,-0.09869249
-5.18359180,1.73766058,-1.73766059,0.00215483,-0.00215483,0.29262385,-0.29262385,0.46334153,-0.46334153,0.75288908,-0.75288908,0.00319256,-0.00319256,0.70256301,-0.70256301,0.22326933,-0.22326933,0.09746424,-0.09746424
-5.17758879,1.68828567,-1.68828567,0.00259116,-0.00259116,0.27857314,-0.27857315,0.45359515,-0.45359515,0.72348647,-0.72348647,0.00318048,-0.00318048,0.69100248,-0.69100248,0.22144483,-0.22144483,0.09651873,-0.09651873
-5.17158579,1.64532875,-1.64532875,0.00309714,-0.00309714,0.26612045,-0.26612045,0.44567625,-0.44567625,0.69697629,-0.69697629,0.00318376,-0.00318376,0.68138545,-0.68138545,0.22087880,-0.22087880,0.09593936,-0.09593936
-5.16558279,1.61013015,-1.61013015,0.00367910,-0.00367910,0.25546538,-0.25546538,0.43997288,-0.43997288,0.67391552,-0.67391552,0.00320777,-0.00320777,0.67427763,-0.67427763,0.22171033,-0.22171033,0.09580921,-0.09580921
-5.15957979,1.58388482,-1.58388482,0.00434289,-0.00434289,0.24676127,-0.24676127,0.43682072,-0.43682072,0.65477665,-0.65477665,0.00325823,-0.00325823,0.67021560,-0.67021560,0.22406818,-0.22406818,0.09620748,-0.09620748
-5.15357679,1.56759844,-1.56759844,0.00509366,-0.00509366,0.24011129,-0.24011129,0.43649084,-0.43649084,0.63993321,-0.63993321,0.00334114,-0.00334114,0.66968393,-0.66968393,0.22806334,-0.22806334,0.09720600,-0.09720600
-5.14757379,1.56204940,-1.56204940,0.00593556,-0.00593556,0.23556628,-0.23556628,0.43917955,-0.43917955,0.62964863,-0.62964863,0.00346268,-0.00346268,0.67309379,-0.67309379,0.23378175,-0.23378175,0.09886579,-0.09886579
-5.14157079,1.56775811,-1.56775811,0.00687149,-0.00687149,0.23312425,-0.23312425,0.44500045,-0.44500045,0.62406896,-0.62406896,0.00362911,-0.00362911,0.68076397,-0.68076397,0.24127776,-0.24127776,0.10123405,-0.10123405
-5.13556778,1.58496505,-1.58496505,0.00790276,-0.00790276,0.23273149,-0.23273149,0.45397934,-0.45397934,0.62321961,-0.62321961,0.00384669,-0.00384669,0.69290510,-0.69290510,0.25056845,-0.25056845,0.10434148,-0.10434148
-5.12956478,1.61361846,-1.61361846,0.00902884,-0.00902884,0.23428538,-0.23428538,0.46605201,-0.46605201,0.62700631,-0.62700631,0.00412157,-0.00412157,0.70960789,-0.70960789,0.26162932,-0.26162932,0.10820024,-0.10820024
-5.12356178,1.65337230,-1.65337230,0.01024711,-0.01024711,0.23763865,-0.23763865,0.48106512,-0.48106512,0.63522027,-0.63522027,0.00445967,-0.00445967,0.73083591,-0.73083591,0.27439144,-0.27439144,0.11280253,-0.11280253
-5.11755878,1.70359454,-1.70359454,0.01155262,-0.01155262,0.24260494,-0.24260494,0.49878026,-0.49878026,0.64754727,-0.64754727,0.00486659,-0.00486659,0.75642321,-0.75642321,0.28874037,-0.28874037,0.11811991,-0.11811991
-5.11155578,1.76338579,-1.76338579,0.01293793,-0.01293793,0.24896559,-0.24896559,0.51888095,-0.51888095,0.66358036,-0.66358035,0.00534747,-0.00534747,0.78607696,-0.78607696,0.30451684,-0.30451684,0.12410337,-0.12410337
-5.10555278,1.83160734,-1.83160734,0.01439303,-0.01439303,0.25647727,-0.25647727,0.54098256,-0.54098256,0.68283578,-0.68283578,0.00590684,-0.00590684,0.81938509,-0.81938509,0.32151935,-0.32151935,0.13068423,-0.13068423
-5.09954977,1.90691787,-1.90691787,0.01590531,-0.01590531,0.26488028,-0.26488028,0.56464467,-0.56464467,0.70477141,-0.70477141,0.00654850,-0.00654850,0.85582854,-0.85582854,0.33950856,-0.33950856,0.13777572,-0.13777572
-5.09354677,1.98781724,-1.98781723,0.01745961,-0.01745961,0.27390720,-0.27390720,0.58938548,-0.58938548,0.72880694,-0.72880694,0.00727534,-0.00727534,0.89479761,-0.89479761,0.35821336,-0.35821336,0.14527535,-0.14527535
-5.08754377,2.07269570,-2.07269569,0.01903841,-0.01903841,0.28329164,-0.28329164,0.61469787,-0.61469787,0.75434529,-0.75434529,0.00808919,-0.00808919,0.93561183,-0.93561183,0.37733835,-0.37733835,0.15306781,-0.15306781
-5.08154077,2.15988667,-2.15988667,0.02062206,-0.02062206,0.29277673,-0.29277673,0.64006625,-0.64006625,0.78079401,-0.78079401,0.00899062,-0.00899062,0.97754245,-0.97754245,0.39657259,-0.39657259,0.16102838,-0.16102838
-5.07553777,2.24772084,-2.24772084,0.02218917,-0.02218917,0.30212310,-0.30212310,0.66498377,-0.66498377,0.80758618,-0.80758618,0.00997879,-0.00997879,1.01983647,-1.01983646,0.41559901,-0.41559901,0.16902677,-0.16902677
-5.06953477,2.33457944,-2.33457944,0.02371702,-0.02371702,0.31111605,-0.31111605,0.68896907,-0.68896907,0.83419966,-0.83419966,0.01105126,-0.01105126,1.06174137,-1.06174137,0.43410436,-0.43410436,0.17693102,-0.17693102
-5.06353177,2.41894445,-2.41894445,0.02518212,-0.02518212,0.31957163,-0.31957163,0.71158192,-0.71158192,0.86017414,-0.86017414,0.01220382,-0.01220382,1.10252931,-1.10252931,0.45178912,-0.45178912,0.18461154,-0.18461154
-5.05752876,2.49944381,-2.49944381,0.02656076,-0.02656076,0.32734145,-0.32734145,0.73243706,-0.73243706,0.88512503,-0.88512503,0.01343040,-0.01343040,1.14151982,-1.14151982,0.46837691,-0.46837691,0.19194498,-0.19194498
-5.05152576,2.57488953,-2.57488952,0.02782966,-0.02782966,0.33431608,-0.33431608,0.75121571,-0.75121571,0.90875385,-0.90875385,0.01472289,-0.01472289,1.17809996,-1.17809996,0.48362309,-0.48362309,0.19881776,-0.19881776
-5.04552276,2.64430733,-2.64430733,0.02896661,-0.02896661,0.34042673,-0.34042673,0.76767411,-0.76767411,0.93085450,-0.93085450,0.01607116,-0.01607116,1.21174124,-1.21174124,0.49732206,-0.49732206,0.20512918,-0.20512918
-5.03951976,2.70695666,-2.70695666,0.02995113,-0.02995113,0.34564543,-0.34564543,0.78164896,-0.78164896,0.95131522,-0.95131522,0.01746299,-0.01746299,1.24201238,-1.24201238,0.50931304,-0.50931304,0.21079395,-0.21079395
-5.03351676,2.76234025,-2.76234025,0.03076507,-0.03076507,0.34998345,-0.34998346,0.79305924,-0.79305924,0.97011620,-0.97011620,0.01888418,-0.01888418,1.26858776,-1.26858776,0.51948396,-0.51948395,0.21574405,-0.21574405
-5.02751376,2.81020308,-2.81020308,0.03139317,-0.03139317,0.35348828,-0.35348828,0.80190461,-0.80190461,0.98732295,-0.98732295,0.02031867,-0.02031867,1.29125102,-1.29125101,0.52777331,-0.52777331,0.21992982,-0.21992982
-5.02151076,2.85052110,-2.85052109,0.03182353,-0.03182353,0.35623900,-0.35623900,0.80826032,-0.80826032,1.00307582,-1.00307582,0.02174876,-0.02174876,1.30989399,-1.30989399,0.53417004,-0.53417004,0.22332034,-0.22332034
-5.01550775,2.88348042,-2.88348042,0.03204801,-0.03204801,0.35834063,-0.35834063,0.81226898,-0.81226898,1.01757611,-1.01757611,0.02315540,-0.02315540,1.32451118,-1.32451118,0.53871121,-0.53871121,0.22590305,-0.22590305
-5.00950475,2.90944835,-2.90944835,0.03206247,-0.03206247,0.35991733,-0.35991733,0.81412968,-0.81412968,1.03106951,-1.03106951,0.02451861,-0.02451861,1.33519022,-1.33519022,0.54147796,-0.54147796,0.22768263,-0.22768263
-5.00350175,2.92893778,-2.92893778,0.03186691,-0.03186691,0.36110507,-0.36110507,0.81408483,-0.81408483,1.04382783,-1.04382783,0.02581790,-0.02581790,1.34209893,-1.34209893,0.54258959,-0.54258959,0.22867942,-0.22867942
-4.99749875,2.94256702,-2.94256702,0.03146544,-0.03146544,0.36204382,-0.36204382,0.81240565,-0.81240565,1.05612962,-1.05612962,0.02703282,-0.02703282,1.34546996,-1.34546996,0.54219640,-0.54219640,0.22892717,-0.22892717
-4.99149575,2.95101726,-2.95101726,0.03086620,-0.03086620,0.36286989,-0.36286989,0.80937684,-0.80937684,1.06824100,-1.06824100,0.02814350,-0.02814350,1.34558368,-1.34558368,0.54047149,-0.54047149,0.22847059,-0.22847059
-4.98549275,2.95498975,-2.95498975,0.03008106,-0.03008106,0.36370851,-0.36370851,0.80528134,-0.80528134,1.08039742,-1.08039742,0.02913128,-0.02913128,1.34275057,-1.34275057,0.53760198,-0.53760198,0.22736265,-0.22736265
-4.97948974,2.95516508,-2.95516507,0.02912522,-0.02912522,0.36466715,-0.36466715,0.80038587,-0.80038587,1.09278732,-1.09278732,0.02997930,-0.02997930,1.33729385,-1.33729385,0.53378013,-0.53378012,0.22566179,-0.22566179
-4.97348674,2.95216641,-2.95216641,0.02801679,-0.02801679,0.36582977,-0.36582977,0.79492798,-0.79492798,1.10553856,-1.10553856,0.03067309,-0.03067309,1.32953334,-1.32953334,0.52919475,-0.52919475,0.22342933,-0.22342933
-4.96748374,2.94652866,-2.94652865,0.02677620,-0.02677620,0.36725238,-0.36725238,0.78910524,-0.78910524,1.11870819,-1.11870819,0.03120107,-0.03120107,1.31977144,-1.31977144,0.52402339,-0.52402339,0.22072702,-0.22072702
-4.96148074,2.93867474,-2.93867474,0.02542558,-0.02542558,0.36895990,-0.36895990,0.78306706,-0.78306706,1.13227613,-1.13227613,0.03155506,-0.03155506,1.30828162,-1.30828161,0.51842551,-0.51842551,0.21761495,-0.21761495
-4.95547774,2.92890008,-2.92890008,0.02398818,-0.02398818,0.37094468,-0.37094468,0.77690948,-0.77690948,1.14614297,-1.14614297,0.03173063,-0.03173063,1.29530010,-1.29530010,0.51253713,-0.51253713,0.21414990,-0.21414990
-4.94947474,2.91736568,-2.91736568,0.02248767,-0.02248767,0.37316654,-0.37316654,0.77067310,-0.77067310,1.16013202,-1.16013202,0.03172734,-0.03172734,1.28102088,-1.28102088,0.50646705,-0.50646705,0.21038413,-0.21038413
-4.94347174,2.90409983,-2.90409983,0.02094757,-0.02094757,0.37555441,-0.37555441,0.76434414,-0.76434414,1.17399545,-1.17399544,0.03154884,-0.03154884,1.26559399,-1.26559399,0.50029467,-0.50029467,0.20636465,-0.20636465
-4.93746873,2.88900788,-2.88900788,0.01939064,-0.01939064,0.37800940,-0.37800940,0.75785857,-0.75785857,1.18742409,-1.18742409,0.03120290,-0.03120290,1.24912707,-1.24912707,0.49406965,-0.49406965,0.20213298,-0.20213298
-4.93146573,2.87188908,-2.87188908,0.01783838,-0.01783838,0.38040922,-0.38040922,0.75110872,-0.75110872,1.20006046,-1.20006046,0.03070119,-0.03070119,1.23168960,-1.23168960,0.48781308,-0.48781308,0.19772521,-0.19772521
-4.92546273,2.85245929,-2.85245929,0.01631062,-0.01631062,0.38261358,-0.38261358,0.74395228,-0.74395228,1.21151420,-1.21151420,0.03005897,-0.03005897,1.21331944,-1.21331944,0.48152014,-0.48152014,0.19317260,-0.19317260
-4.91945973,2.83037779,-2.83037779,0.01482511,-0.01482511,0.38447044,-0.38447044,0.73622272,-0.73622272,1.22137911,-1.22137910,0.02929467,-0.02929467,1.19403100,-1.19403100,0.47516398,-0.47516398,0.18850220,-0.18850220
-4.91345673,2.80527641,-2.80527641,0.01339731,-0.01339731,0.38582270,-0.38582270,0.72774087,-0.72774087,1.22925090,-1.22925090,0.02842930,-0.02842930,1.17382427,-1.17382427,0.46870043,-0.46870043,0.18373784,-0.18373784
-4.90745373,2.77678922,-2.77678922,0.01204018,-0.01204018,0.38651504,-0.38651504,0.71832669,-0.71832669,1.23474478,-1.23474478,0.02748579,-0.02748579,1.15269406,-1.15269406,0.46207337,-0.46207337,0.17890096,-0.17890096
-4.90145073,2.74458083,-2.74458083,0.01076414,-0.01076414,0.38640056,-0.38640056,0.70781074,-0.70781074,1.23751184,-1.23751184,0.02648828,-0.02648828,1.13063871,-1.13063871,0.45522017,-0.45522017,0.17401162,-0.17401162
-4.89544772,2.70837170,-2.70837170,0.00957705,-0.00957705,0.38534694,-0.38534694,0.69604467,-0.69604467,1.23725360,-1.23725360,0.02546130,-0.02546130,1.10766768,-1.10766768,0.44807714,-0.44807714,0.16908918,-0.16908918
-4.88944472,2.66795909,-2.66795909,0.00848426,-0.00848426,0.38324182,-0.38324182,0.68291028,-0.68291028,1.23373385,-1.23373385,0.02442906,-0.02442906,1.08380744,-1.08380744,0.44058442,-0.44058442,0.16415290,-0.16415290
-4.88344172,2.62323254,-2.62323254,0.00748883,-0.00748883,0.37999718,-0.37999718,0.66832656,-0.66832656,1.22678744,-1.22678744,0.02341461,-0.02341461,1.05910549,-1.05910549,0.43269022,-0.43269022,0.15922230,-0.15922230
-4.87743872,2.57418324,-2.57418324,0.00659163,-0.00659163,0.37555253,-0.37555253,0.65225463,-0.65225463,1.21632555,-1.21632555,0.02243920,-0.02243920,1.03363209,-1.03363209,0.42435418,-0.42435418,0.15431720,-0.15431720
-4.87143572,2.52090702,-2.52090702,0.00579161,-0.00579161,0.36987694,-0.36987694,0.63470029,-0.63470029,1.20233736,-1.20233736,0.02152156,-0.02152156,1.00747985,-1.00747985,0.41554962,-0.41554962,0.14945759,-0.14945759
-4.86543272,2.46360123,-2.46360123,0.00508607,-0.00508607,0.36296961,-0.36296961,0.61571419,-0.61571419,1.18488822,-1.18488822,0.02067744,-0.02067744,0.98076124,-0.98076125,0.40626481,-0.40626481,0.14466320,-0.14466320
-4.85942971,2.40255594,-2.40255594,0.00447088,-0.00447088,0.35485932,-0.35485932,0.59538982,-0.59538983,1.16411460,-1.16411460,0.01991914,-0.01991914,0.95360444,-0.95360444,0.39650316,-0.39650316,0.13995295,-0.13995295
-4.85342671,2.33814053,-2.33814053,0.00394079,-0.00394079,0.34560269,-0.34560269,0.57385948,-0.57385948,1.14021626,-1.14021626,0.01925521,-0.01925521,0.92614771,-0.92614771,0.38628247,-0.38628247,0.13534424,-0.13534424
-4.84742371,2.27078675,-2.27078675,0.00348966,-0.00348966,0.33528139,-0.33528140,0.55128862,-0.55128862,1.11344617,-1.11344618,0.01869037,-0.01869037,0.89853311,-0.89853311,0.37563338,-0.37563338,0.13085227,-0.13085227
-4.84142071,2.20096964,-2.20096964,0.00311074,-0.00311074,0.32399864,-0.32399864,0.52786903,-0.52786903,1.08409908,-1.08409908,0.01822542,-0.01822542,0.87089986,-0.87089987,0.36459727,-0.36459727,0.12648930,-0.12648931
-4.83541771,2.12918776,-2.12918776,0.00279686,-0.00279686,0.31187505,-0.31187505,0.50381127,-0.50381127,1.05249917,-1.05249918,0.01785743,-0.01785743,0.84337804,-0.84337804,0.35322380,-0.35322380,0.12226415,-0.12226415
-4.82941471,2.05594408,-2.05594409,0.00254068,-0.00254068,0.29904422,-0.29904422,0.47933675,-0.47933675,1.01898791,-1.01898791,0.01757998,-0.01757998,0.81608311,-0.81608311,0.34156824,-0.34156824,0.11818171,-0.11818171
-4.82341171,1.98172886,-1.98172886,0.00233484,-0.00233484,0.28564820,-0.28564820,0.45467011,-0.45467011,0.98391238,-0.98391238,0.01738355,-0.01738355,0.78911171,-0.78911171,0.32968900,-0.32968900,0.11424285,-0.11424285
-4.81740870,1.90700548,-1.90700548,0.00217213,-0.00217213,0.27183310,-0.27183310,0.43003211,-0.43003211,0.94761508,-0.94761508,0.01725600,-0.01725600,0.76253906,-0.76253906,0.31764537,-0.31764537,0.11044450,-0.11044450
-4.81140570,1.83220013,-1.83220013,0.00204563,-0.00204563,0.25774504,-0.25774504,0.40563346,-0.40563346,0.91042540,-0.91042540,0.01718313,-0.01718313,0.73641824,-0.73641824,0.30549568,-0.30549568,0.10677997,-0.10677997
-4.80540270,1.75769565,-1.75769565,0.00194881,-0.00194881,0.24352656,-0.24352656,0.38166980,-0.38166980,0.87265320,-0.87265320,0.01714931,-0.01714931,0.71078123,-0.71078123,0.29329608,-0.29329608,0.10323963,-0.10323963
-4.79939970,1.68382974,-1.68382974,0.00187560,-0.00187560,0.22931371,-0.22931371,0.35831799,-0.35831799,0.83458463,-0.83458463,0.01713813,-0.01713813,0.68564186,-0.68564186,0.28109979,-0.28109979,0.09981175,-0.09981175
-4.79339670,1.61089727,-1.61089727,0.00182048,-0.00182048,0.21523366,-0.21523366,0.33573376,-0.33573376,0.79648018,-0.79648018,0.01713301,-0.01713301,0.66100027,-0.66100027,0.26895700,-0.26895700,0.09648352,-0.09648352
-4.78739370,1.53915605,-1.53915605,0.00177853,-0.00177853,0.20140314,-0.20140314,0.31405069,-0.31405069,0.75857474,-0.75857474,0.01711789,-0.01711789,0.63684856,-0.63684857,0.25691527,-0.25691527,0.09324227,-0.09324227
-4.78139070,1.46883545,-1.46883545,0.00174540,-0.00174540,0.18792743,-0.18792743,0.29338039,-0.29338039,0.72107946,-0.72107946,0.01707779,-0.01707779,0.61317727,-0.61317727,0.24502034,-0.24502034,0.09007662,-0.09007662
-4.77538769,1.40014667,-1.40014667,0.00171741,-0.00171741,0.17489998,-0.17489998,0.27381360,-0.27381360,0.68418489,-0.68418490,0.01699935,-0.01699935,0.58998204,-0.58998204,0.23331720,-0.23331720,0.08697767,-0.08697767
