energy_ev,total_up,Au_p_up,Au_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.16658329,0.02886920,0.01352445,0.00049060,0.00977975,0.00070423,0.00380020,0.00113523,0.00446208
3.17258629,0.02298063,0.01076206,0.00039021,0.00778750,0.00056016,0.00302605,0.00090397,0.00355201
3.17858929,0.01816239,0.00850295,0.00030816,0.00615657,0.00044241,0.00239231,0.00071465,0.00280733
3.18459230,0.01425169,0.00667021,0.00024164,0.00483225,0.00034693,0.00187771,0.00056092,0.00220291
3.19059530,0.01110302,0.00519520,0.00018814,0.00376556,0.00027013,0.00146322,0.00043710,0.00171624
3.19659830,0.00858808,0.00401750,0.00014544,0.00291327,0.00020884,0.00113203,0.00033817,0.00132752
3.20260130,0.00659524,0.00308460,0.00011164,0.00223769,0.00016030,0.00086952,0.00025975,0.00101948
3.20860430,0.00502855,0.00235142,0.00008508,0.00170644,0.00012217,0.00066309,0.00019808,0.00077732
3.21460730,0.00380657,0.00177970,0.00006438,0.00129197,0.00009245,0.00050203,0.00014997,0.00058843
3.22061031,0.00286089,0.00133736,0.00004837,0.00097114,0.00006946,0.00037736,0.00011273,0.00044225
3.22661331,0.00213475,0.00099778,0.00003608,0.00072474,0.00005181,0.00028162,0.00008413,0.00033000
3.23261631,0.00158151,0.00073911,0.00002672,0.00053697,0.00003838,0.00020866,0.00006233,0.00024448
3.23861931,0.00116326,0.00054359,0.00001965,0.00039500,0.00002822,0.00015349,0.00004585,0.00017983
3.24462231,0.00084952,0.00039696,0.00001435,0.00028847,0.00002061,0.00011210,0.00003349,0.00013133
3.25062531,0.00061599,0.00028784,0.00001040,0.00020917,0.00001495,0.00008129,0.00002429,0.00009524
3.25662831,0.00044353,0.00020728,0.00000749,0.00015058,0.00001077,0.00005853,0.00001749,0.00006858
3.26263132,0.00031719,0.00014830,0.00000535,0.00010762,0.00000771,0.00004185,0.00001251,0.00004906
3.26863432,0.00022540,0.00010549,0.00000380,0.00007638,0.00000550,0.00002973,0.00000889,0.00003489
3.27463732,0.00015932,0.00007474,0.00000269,0.00005383,0.00000392,0.00002099,0.00000629,0.00002469
3.28064032,0.00011227,0.00005295,0.00000189,0.00003768,0.00000281,0.00001476,0.00000443,0.00001745
3.28664332,0.00007926,0.00003781,0.00000133,0.00002621,0.00000206,0.00001037,0.00000313,0.00001240
3.29264632,0.00005663,0.00002766,0.00000095,0.00001814,0.00000159,0.00000733,0.00000224,0.00000899
3.29864932,0.00004178,0.00002135,0.00000070,0.00001253,0.00000135,0.00000531,0.00000167,0.00000681
3.30465233,0.00003296,0.00001815,0.00000054,0.00000869,0.00000131,0.00000405,0.00000133,0.00000562
3.31065533,0.00002908,0.00001771,0.00000047,0.00000613,0.00000148,0.00000340,0.00000119,0.00000528
3.31665833,0.00002966,0.00001997,0.00000047,0.00000450,0.00000188,0.00000329,0.00000124,0.00000574
3.32266133,0.00003477,0.00002526,0.00000054,0.00000358,0.00000257,0.00000371,0.00000148,0.00000707
3.32866433,0.00004503,0.00003423,0.00000070,0.00000324,0.00000365,0.00000472,0.00000195,0.00000943
3.33466733,0.00006169,0.00004798,0.00000096,0.00000341,0.00000526,0.00000645,0.00000271,0.00001311
3.34067034,0.00008670,0.00006814,0.00000134,0.00000410,0.00000759,0.00000912,0.00000384,0.00001853
3.34667334,0.00012292,0.00009700,0.00000191,0.00000538,0.00001092,0.00001309,0.00000549,0.00002632
3.35267634,0.00017432,0.00013773,0.00000271,0.00000738,0.00001565,0.00001882,0.00000784,0.00003730
3.35867934,0.00024632,0.00019456,0.00000385,0.00001034,0.00002230,0.00002699,0.00001116,0.00005263
3.36468234,0.00034616,0.00027317,0.00000542,0.00001456,0.00003156,0.00003851,0.00001580,0.00007382
3.37068534,0.00048342,0.00038102,0.00000760,0.00002047,0.00004436,0.00005462,0.00002222,0.00010285
3.37668834,0.00067064,0.00052786,0.00001058,0.00002866,0.00006194,0.00007696,0.00003104,0.00014235
3.38269135,0.00092405,0.00072625,0.00001462,0.00003990,0.00008589,0.00010771,0.00004307,0.00019564
3.38869435,0.00126450,0.00099232,0.00002008,0.00005520,0.00011829,0.00014973,0.00005937,0.00026702
3.39469735,0.00171847,0.00134646,0.00002738,0.00007587,0.00016179,0.00020670,0.00008128,0.00036191
3.40070035,0.00231933,0.00181432,0.00003708,0.00010360,0.00021977,0.00028339,0.00011052,0.00048709
3.40670335,0.00310870,0.00242783,0.00004987,0.00014051,0.00029648,0.00038586,0.00014925,0.00065099
3.41270635,0.00413800,0.00322628,0.00006661,0.00018929,0.00039722,0.00052175,0.00020017,0.00086398
3.41870935,0.00547016,0.00425764,0.00008837,0.00025328,0.00052855,0.00070064,0.00026665,0.00113867
3.42471236,0.00718141,0.00557984,0.00011642,0.00033662,0.00069846,0.00093436,0.00035277,0.00149022
3.43071536,0.00936312,0.00726209,0.00015232,0.00044436,0.00091667,0.00123743,0.00046353,0.00193673
3.43671836,0.01212368,0.00938622,0.00019792,0.00058263,0.00119479,0.00162747,0.00060492,0.00249951
3.44272136,0.01559026,0.01204789,0.00025541,0.00075877,0.00154662,0.00212564,0.00078405,0.00320336
3.44872436,0.01991036,0.01535763,0.00032734,0.00098147,0.00198831,0.00275709,0.00100929,0.00407687
3.45472736,0.02525302,0.01944162,0.00041664,0.00126096,0.00253861,0.00355134,0.00129039,0.00515249
3.46073037,0.03180955,0.02444205,0.00052668,0.00160907,0.00321898,0.00454268,0.00163853,0.00646665
3.46673337,0.03979363,0.03051698,0.00066120,0.00203939,0.00405369,0.00577045,0.00206640,0.00805963
3.47273637,0.04944051,0.03783957,0.00082439,0.00256727,0.00506980,0.00727919,0.00258822,0.00997529
3.47873937,0.06100522,0.04659648,0.00102080,0.00320988,0.00629710,0.00911863,0.00321970,0.01226060
3.48474237,0.07475964,0.05698548,0.00125534,0.00398611,0.00776781,0.01134352,0.00397791,0.01496495
3.49074537,0.09098815,0.06921194,0.00153318,0.00491643,0.00951621,0.01401314,0.00488113,0.01813917
3.49674837,0.10998187,0.08348438,0.00185968,0.00602267,0.01157807,0.01719061,0.00594852,0.02183431
3.50275138,0.13203137,0.10000883,0.00224023,0.00732765,0.01398988,0.02094176,0.00719979,0.02610014
3.50875438,0.15741786,0.11898215,0.00268015,0.00885468,0.01678791,0.02533373,0.00865472,0.03098337
3.51475738,0.18640291,0.14058438,0.00318446,0.01062704,0.02000706,0.03043319,0.01033252,0.03652565
3.52076038,0.21921689,0.16497018,0.00375771,0.01266715,0.02367951,0.03630414,0.01225119,0.04276141
3.52676338,0.25604644,0.19225965,0.00440373,0.01499584,0.02783326,0.04300545,0.01442673,0.04971550
3.53276638,0.29702129,0.22252889,0.00512539,0.01763131,0.03249047,0.05058803,0.01687228,0.05740087
3.53876938,0.34220085,0.25580044,0.00592438,0.02058816,0.03766582,0.05909176,0.01959720,0.06581620
3.54477239,0.39156126,0.29203425,0.00680091,0.02387627,0.04336475,0.06854242,0.02260617,0.07494383
3.55077539,0.44498345,0.33111958,0.00775352,0.02749975,0.04958190,0.07894840,0.02589828,0.08474782
3.55677839,0.50224287,0.37286816,0.00877884,0.03145582,0.05629954,0.09029777,0.02946621,0.09517251
3.56278139,0.56300161,0.41700943,0.00987147,0.03573390,0.06348638,0.10255545,0.03329547,0.10614160
3.56878439,0.62680364,0.46318793,0.01102380,0.04031473,0.07109660,0.11566096,0.03736386,0.11755783
3.57478739,0.69307358,0.51096355,0.01222602,0.04516979,0.07906933,0.12952675,0.04164107,0.12930339
3.58079040,0.76111979,0.55981482,0.01346609,0.05026090,0.08732866,0.14403736,0.04608862,0.14124116
3.58679340,0.83014179,0.60914549,0.01472991,0.05554017,0.09578411,0.15904947,0.05066002,0.15321671
3.59279640,0.89924245,0.65829431,0.01600145,0.06095031,0.10433174,0.17439303,0.05530122,0.16506120
3.59879940,0.96744470,0.70654817,0.01726308,0.06642527,0.11285585,0.18987346,0.05995145,0.17659493
3.60480240,1.03371261,0.75315808,0.01849589,0.07189134,0.12123129,0.20527503,0.06454435,0.18763169
3.61080540,1.09697616,0.79735769,0.01968020,0.07726852,0.12932627,0.22036532,0.06900941,0.19798356
3.61680840,1.15615908,0.83838370,0.02079598,0.08247240,0.13700563,0.23490064,0.07327363,0.20746617
3.62281141,1.21020877,0.87549745,0.02182348,0.08741619,0.14413453,0.24863232,0.07726351,0.21590411
3.62881441,1.25812706,0.90800684,0.02274375,0.09201311,0.15058230,0.26131364,0.08090706,0.22313626
3.63481741,1.29900073,0.93528772,0.02353924,0.09617887,0.15622639,0.27270712,0.08413595,0.22902094
3.64082041,1.33203047,0.95680376,0.02419437,0.09983424,0.16095623,0.28259186,0.08688765,0.23344053
3.64682341,1.35655694,0.97212405,0.02469602,0.10290758,0.16467680,0.29077065,0.08910742,0.23630539
3.65282641,1.37208283,0.98093753,0.02503398,0.10533719,0.16731186,0.29707660,0.09075016,0.23755692
3.65882941,1.37828995,0.98306357,0.02520133,0.10707346,0.16880652,0.30137881,0.09178191,0.23716963
3.66483242,1.37505047,0.97845838,0.02519467,0.10808060,0.16912914,0.30358698,0.09218106,0.23515206
3.67083542,1.36243183,0.96721672,0.02501424,0.10833801,0.16827253,0.30365468,0.09193917,0.23154656
3.67683842,1.34069522,0.94956899,0.02466398,0.10784110,0.16625417,0.30158113,0.09106125,0.22642794
3.68284142,1.31028750,0.92587389,0.02415138,0.10660168,0.16311573,0.29741135,0.08956567,0.21990109
3.68884442,1.27182718,0.89660684,0.02348728,0.10464768,0.15892163,0.29123484,0.08748362,0.21209756
3.69484742,1.22608508,0.86234488,0.02268553,0.10202252,0.15375694,0.28318267,0.08485808,0.20317148
3.70085043,1.17396066,0.82374871,0.02176259,0.09878392,0.14772459,0.27342326,0.08174252,0.19329483
3.70685343,1.11645502,0.78154269,0.02073704,0.09500232,0.14094206,0.26215700,0.07819918,0.18265234
3.71285643,1.05464206,0.73649376,0.01962906,0.09075908,0.13353771,0.24961007,0.07429725,0.17143630
3.71885943,0.98963895,0.68939020,0.01845992,0.08614441,0.12564692,0.23602761,0.07011083,0.15984150
3.72486243,0.92257718,0.64102108,0.01725139,0.08125523,0.11740820,0.22166673,0.06571692,0.14806038
3.73086543,0.85457561,0.59215723,0.01602531,0.07619311,0.10895943,0.20678956,0.06119337,0.13627881
3.73686843,0.78671625,0.54353455,0.01480307,0.07106229,0.10043442,0.19165664,0.05661710,0.12467242
3.74287144,0.72002391,0.49583997,0.01360530,0.06596797,0.09195981,0.17652105,0.05206240,0.11340379
3.74887444,0.65545009,0.44970068,0.01245149,0.06101489,0.08365260,0.16162332,0.04759957,0.10262038
3.75487744,0.59386161,0.40567668,0.01135982,0.05630625,0.07561813,0.14718733,0.04329386,0.09245337
3.76088044,0.53603397,0.36425667,0.01034700,0.05194304,0.06794874,0.13341736,0.03920471,0.08301733
3.76688344,0.48264923,0.32585715,0.00942823,0.04802372,0.06072303,0.12049626,0.03538531,0.07441063
3.77288644,0.43429808,0.29082446,0.00861721,0.04464425,0.05400571,0.10858465,0.03188249,0.06671651
3.77888944,0.39148539,0.25943916,0.00792625,0.04189834,0.04784791,0.09782112,0.02873690,0.06000475
3.78489245,0.35463845,0.23192239,0.00736632,0.03987798,0.04228800,0.08832331,0.02598333,0.05433361
3.79089545,0.32411712,0.20844352,0.00694730,0.03867399,0.03735274,0.08018955,0.02365126,0.04975215
3.79689845,0.30022485,0.18912847,0.00667808,0.03837652,0.03305864,0.07350101,0.02176553,0.04630249
3.80290145,0.28321960,0.17406801,0.00656672,0.03907540,0.02941347,0.06832401,0.02034694,0.04402205
3.80890445,0.27332381,0.16332567,0.00662057,0.04086023,0.02641785,0.06471234,0.01941286,0.04294556
3.81490745,0.27073266,0.15694443,0.00684639,0.04382001,0.02406673,0.06270940,0.01897780,0.04310663
3.82091046,0.27561971,0.15495206,0.00725033,0.04804227,0.02235073,0.06234986,0.01905372,0.04453887
3.82691346,0.28813961,0.15736450,0.00783788,0.05361163,0.02125729,0.06366085,0.01965019,0.04727650
3.83291646,0.30842748,0.16418728,0.00861384,0.06060769,0.02077153,0.06666244,0.02077434,0.05135421
3.83891946,0.33659469,0.17541485,0.00958204,0.06910236,0.02087688,0.07136748,0.02243056,0.05680642
3.84492246,0.37272128,0.19102773,0.01074517,0.07915650,0.02155534,0.07778057,0.02461996,0.06366593
3.85092546,0.41684522,0.21098780,0.01210447,0.09081612,0.02278748,0.08589656,0.02733966,0.07196183
3.85692846,0.46894895,0.23523201,0.01365935,0.10410815,0.02455223,0.09569821,0.03058188,0.08171695
3.86293147,0.52894398,0.26366479,0.01540706,0.11903609,0.02682629,0.10715361,0.03433296,0.09294476
3.86893447,0.59665434,0.29614975,0.01734228,0.13557552,0.02958361,0.12021314,0.03857229,0.10564604
3.87493747,0.67179983,0.33250122,0.01945680,0.15367003,0.03279452,0.13480644,0.04327132,0.11980520
3.88094047,0.75398015,0.37247608,0.02173915,0.17322757,0.03642502,0.15083946,0.04839271,0.13538671
3.88694347,0.84266098,0.41576676,0.02417434,0.19411762,0.04043601,0.16819190,0.05388960,0.15233165
3.89294647,0.93716320,0.46199575,0.02674370,0.21616944,0.04478266,0.18671523,0.05970523,0.17055457
3.89894947,1.03665611,0.51071226,0.02942479,0.23917152,0.04941400,0.20623153,0.06577290,0.18994096
3.90495248,1.14015563,0.56139153,0.03219142,0.26287264,0.05427265,0.22653329,0.07201632,0.21034546
3.91095548,1.24652824,0.61343715,0.03501384,0.28698445,0.05929498,0.24738443,0.07835043,0.23159092
3.91695848,1.35450102,0.66618649,0.03785906,0.31118574,0.06441145,0.26852243,0.08468261,0.25346865
3.92296148,1.46267807,0.71891955,0.04069130,0.33512839,0.06954742,0.28966189,0.09091445,0.27573969
3.92896448,1.56956316,0.77087084,0.04347255,0.35844483,0.07462416,0.31049918,0.09694378,0.29813747
3.93496748,1.67358834,0.82124435,0.04616335,0.38075688,0.07956025,0.33071837,0.10266722,0.32037163
3.94097049,1.77314753,0.86923089,0.04872355,0.40168561,0.08427325,0.34999807,0.10798282,0.34213313
3.94697349,1.86663431,0.91402741,0.05111329,0.42086191,0.08868155,0.36801911,0.11279298,0.36310047
3.95297649,1.95248246,0.95485760,0.05329390,0.43793739,0.09270636,0.38447267,0.11700735,0.38294682
3.95897949,2.02920786,0.99099276,0.05522895,0.45259503,0.09627379,0.39906862,0.12054566,0.40134799
3.96498249,2.09545007,1.02177242,0.05688517,0.46455924,0.09931685,0.41154379,0.12334030,0.41799082
3.97098549,2.15001185,1.04662357,0.05823343,0.47360489,0.10177741,0.42166958,0.12533860,0.43258179
3.97698849,2.19189511,1.06507775,0.05924954,0.47956472,0.10360784,0.42925898,0.12650461,0.44485544
3.98299150,2.22033162,1.07678537,0.05991499,0.48233499,0.10477248,0.43417225,0.12682035,0.45458237
3.98899450,2.23480710,1.08152638,0.06021750,0.48187900,0.10524868,0.43632136,0.12628650,0.46157629
3.99499750,2.23507773,1.07921710,0.06015142,0.47822823,0.10502748,0.43567280,0.12492234,0.46570010
4.00100050,2.22117826,1.06991269,0.05971791,0.47148125,0.10411380,0.43224866,0.12276516,0.46687039
4.00700350,2.19342131,1.05380517,0.05892497,0.46180027,0.10252625,0.42612593,0.11986898,0.46506045
4.01300650,2.15238794,1.03121734,0.05778717,0.44940551,0.10029648,0.41743414,0.11630272,0.46030143
4.01900950,2.09890985,1.00259246,0.05632531,0.43456782,0.09746808,0.40635125,0.11214794,0.45268168
4.02501251,2.03404403,0.96848058,0.05456576,0.41759964,0.09409519,0.39309821,0.10749616,0.44234427
4.03101551,1.95904095,0.92952186,0.05253973,0.39884496,0.09024073,0.37793222,0.10244597,0.42948281
4.03701851,1.87530766,0.88642774,0.05028244,0.37866853,0.08597451,0.36113911,0.09710003,0.41433565
4.04302151,1.78436735,0.83996064,0.04783205,0.35744493,0.08137111,0.34302516,0.09156208,0.39717883
4.04902451,1.68781714,0.79091320,0.04522872,0.33554790,0.07650775,0.32390862,0.08593407,0.37831799
4.05502751,1.58728561,0.74008764,0.04251352,0.31334028,0.07146218,0.30411133,0.08031362,0.35807963
4.06103052,1.48439184,0.68827625,0.03972739,0.29116507,0.06631066,0.28395078,0.07479172,0.33680205
4.06703352,1.38070745,0.63624342,0.03691021,0.26933781,0.06112617,0.26373281,0.06945098,0.31482632
4.07303652,1.27772270,0.58470995,0.03409990,0.24814048,0.05597679,0.24374524,0.06436420,0.29248770
4.07903952,1.17681781,0.53433996,0.03133166,0.22781713,0.05092437,0.22425257,0.05959354,0.27010766
4.08504252,1.07924020,0.48573066,0.02863735,0.20857117,0.04602354,0.20549195,0.05519014,0.24798698
4.09104552,0.98608775,0.43940509,0.02604500,0.19056443,0.04132101,0.18767028,0.05119413,0.22639992
4.09704852,0.89829846,0.39580781,0.02357853,0.17391764,0.03685515,0.17096263,0.04763511,0.20558970
4.10305153,0.81664591,0.35530327,0.02125751,0.15871240,0.03265594,0.15551178,0.04453290,0.18576537
4.10905453,0.74174024,0.31817676,0.01909721,0.14499423,0.02874511,0.14142874,0.04189862,0.16710001
4.11505753,0.67403375,0.28463739,0.01710865,0.13277651,0.02513659,0.12879418,0.03973580,0.14973017
4.12106053,0.61383029,0.25482274,0.01529884,0.12204498,0.02183709,0.11766052,0.03804172,0.13375654
4.12706353,0.56129749,0.22880482,0.01367109,0.11276261,0.01884690,0.10805443,0.03680863,0.11924559
4.13306653,0.51648071,0.20659680,0.01222537,0.10487447,0.01616071,0.09997966,0.03602491,0.10623200
4.13906953,0.47931788,0.18816015,0.01095874,0.09831244,0.01376857,0.09341989,0.03567611,0.09472175
4.14507254,0.44965433,0.17341181,0.00986578,0.09299950,0.01165681,0.08834152,0.03574580,0.08469557
4.15107554,0.42725678,0.16223115,0.00893901,0.08885348,0.00980902,0.08469621,0.03621613,0.07611261
4.15707854,0.41182617,0.15446652,0.00816937,0.08579017,0.00820693,0.08242305,0.03706820,0.06891416
4.16308154,0.40300878,0.14994118,0.00754656,0.08372570,0.00683121,0.08145047,0.03828225,0.06302720
4.16908454,0.40040565,0.14845873,0.00705941,0.08257825,0.00566227,0.08169765,0.03983753,0.05836781
4.17508754,0.40358028,0.14980790,0.00669623,0.08226900,0.00468088,0.08307561,0.04171207,0.05484419
4.18109055,0.41206486,0.15376701,0.00644502,0.08272263,0.00386876,0.08548802,0.04388238,0.05235940
4.18709355,0.42536553,0.16010801,0.00629378,0.08386718,0.00320904,0.08883177,0.04632305,0.05081369
4.19309655,0.44296687,0.16860045,0.00623060,0.08563373,0.00268665,0.09299751,0.04900638,0.05010654
4.19909955,0.46433644,0.17901547,0.00624392,0.08795580,0.00228856,0.09787013,0.05190210,0.05013839
4.20510255,0.48892967,0.19112996,0.00632259,0.09076874,0.00200405,0.10332950,0.05497729,0.05081207
4.21110555,0.51619565,0.20473092,0.00645606,0.09400921,0.00182480,0.10925133,0.05819644,0.05203413
4.21710855,0.54558409,0.21962019,0.00663440,0.09761490,0.00174499,0.11550845,0.06152179,0.05371590
4.22311156,0.57655371,0.23561941,0.00684851,0.10152456,0.00176127,0.12197247,0.06491394,0.05577464
4.22911456,0.60858206,0.25257511,0.00709013,0.10567836,0.00187275,0.12851579,0.06833272,0.05813443
4.23511756,0.64117658,0.27036371,0.00735200,0.11001874,0.00208088,0.13501397,0.07173823,0.06072718
4.24112056,0.67388653,0.28889623,0.00762794,0.11449147,0.00238926,0.14134853,0.07509221,0.06349348
4.24712356,0.70631531,0.30812225,0.00791296,0.11904719,0.00280350,0.14740976,0.07835942,0.06638345
4.25312656,0.73813243,0.32803287,0.00820332,0.12364304,0.00333090,0.15309976,0.08150913,0.06935744
4.25912956,0.76908445,0.34866223,0.00849663,0.12824440,0.00398013,0.15833530,0.08451657,0.07238658
4.26513257,0.79900387,0.37008714,0.00879183,0.13282663,0.00476085,0.16305049,0.08736422,0.07545311
4.27113557,0.82781545,0.39242470,0.00908928,0.13737652,0.00568326,0.16719889,0.09004289,0.07855040
4.27713857,0.85553897,0.41582750,0.00939065,0.14189350,0.00675761,0.17075523,0.09255248,0.08168263
4.28314157,0.88228802,0.44047639,0.00969889,0.14639023,0.00799361,0.17371615,0.09490231,0.08486413
4.28914457,0.90826431,0.46657080,0.01001806,0.15089274,0.00939988,0.17610033,0.09711109,0.08811820
4.29514757,0.93374754,0.49431685,0.01035316,0.15543980,0.01098326,0.17794755,0.09920629,0.09147560
4.30115058,0.95908065,0.52391360,0.01070990,0.16008162,0.01274820,0.17931693,0.10122313,0.09497253
4.30715358,0.98465127,0.55553792,0.01109441,0.16487792,0.01469615,0.18028424,0.10320307,0.09864835
4.31315658,1.01086966,0.58932866,0.01151292,0.16989533,0.01682491,0.18093845,0.10519191,0.10254291
4.31915958,1.03814437,0.62537102,0.01197141,0.17520426,0.01912816,0.18137757,0.10723760,0.10669378
4.32516258,1.06685654,0.66368180,0.01247527,0.18087544,0.02159498,0.18170411,0.10938782,0.11113332
4.33116558,1.09733436,0.70419656,0.01302892,0.18697624,0.02420960,0.18202018,0.11168746,0.11588588
4.33716858,1.12982877,0.74675955,0.01363548,0.19356696,0.02695121,0.18242256,0.11417614,0.12096514
4.34317159,1.16449192,0.79111713,0.01429647,0.20069730,0.02979402,0.18299804,0.11688598,0.12637191
4.34917459,1.20135963,0.83691540,0.01501153,0.20840322,0.03270749,0.18381910,0.11983953,0.13209225
4.35517759,1.24033874,0.88370247,0.01577828,0.21670429,0.03565675,0.18494029,0.12304818,0.13809634
4.36118059,1.28120043,0.93093554,0.01659214,0.22560179,0.03860326,0.18639535,0.12651106,0.14433794
4.36718359,1.32357979,0.97799279,0.01744634,0.23507746,0.04150567,0.18819540,0.13021445,0.15075459
4.37318659,1.36698201,1.02418973,0.01833201,0.24509319,0.04432080,0.19032806,0.13413178,0.15726868
4.37918959,1.41079494,1.06879942,0.01923825,0.25559144,0.04700479,0.19275773,0.13822420,0.16378911
4.38519260,1.45430757,1.11107568,0.02015245,0.26649647,0.04951438,0.19542689,0.14244168,0.17021382
4.39119560,1.49673352,1.15027823,0.02106055,0.27771631,0.05180819,0.19825845,0.14672461,0.17643279
4.39719860,1.53723866,1.18569866,0.02194750,0.28914523,0.05384796,0.20115897,0.15100576,0.18233160
4.40320160,1.57497132,1.21668575,0.02279765,0.30066671,0.05559985,0.20402259,0.15521256,0.18779534
4.40920460,1.60909393,1.24266909,0.02359525,0.31215660,0.05703540,0.20673553,0.15926952,0.19271263
4.41520760,1.63881445,1.26317964,0.02432501,0.32348651,0.05813256,0.20918100,0.16310077,0.19697976
4.42121061,1.66341631,1.27786628,0.02497256,0.33452707,0.05887627,0.21124415,0.16663245,0.20050456
4.42721361,1.68228550,1.28650759,0.02552498,0.34515106,0.05925893,0.21281699,0.16979501,0.20321002
4.43321661,1.69493365,1.28901815,0.02597125,0.35523631,0.05928052,0.21380306,0.17252529,0.20503739
4.43921961,1.70101641,1.28544936,0.02630268,0.36466821,0.05894849,0.21412157,0.17476818,0.20594874
4.44522261,1.70034620,1.27598477,0.02651322,0.37334189,0.05827730,0.21371101,0.17647798,0.20592876
4.45122561,1.69289933,1.26093027,0.02659975,0.38116404,0.05728779,0.21253189,0.17761942,0.20498590
4.45722861,1.67881719,1.24070003,0.02656224,0.38805430,0.05600629,0.21056876,0.17816816,0.20315265
4.46323162,1.65840191,1.21579880,0.02640382,0.39394642,0.05446358,0.20783130,0.17811105,0.20048508
4.46923462,1.63210680,1.18680193,0.02613074,0.39878913,0.05269371,0.20435446,0.17744592,0.19706161
4.47523762,1.60052223,1.15433404,0.02575225,0.40254678,0.05073284,0.20019774,0.17618123,0.19298109
4.48124062,1.56435790,1.11904768,0.02528040,0.40519984,0.04861800,0.19544363,0.17433533,0.18836027
4.48724362,1.52442202,1.08160284,0.02472966,0.40674526,0.04638599,0.19019527,0.17193558,0.18333078
4.49324662,1.48159862,1.04264848,0.02411660,0.40719670,0.04407231,0.18457337,0.16901740,0.17803564
4.49924962,1.43682363,1.00280670,0.02345940,0.40658463,0.04171033,0.17871267,0.16562315,0.17262552
4.50525263,1.39106073,0.96266015,0.02277732,0.40495627,0.03933053,0.17275790,0.16180100,0.16725485
4.51125563,1.34527758,0.92274293,0.02209020,0.40237533,0.03696010,0.16685945,0.15760382,0.16207784
4.51725863,1.30042319,0.88353497,0.02141789,0.39892135,0.03462252,0.16116891,0.15308806,0.15724459
4.52326163,1.25740687,0.84545991,0.02077967,0.39468887,0.03233753,0.15583455,0.14831264,0.15289742
4.52926463,1.21707932,0.80888578,0.02019377,0.38978603,0.03012117,0.15099702,0.14333801,0.14916743
4.53526763,1.18021608,0.77412829,0.01967682,0.38433277,0.02798596,0.14678521,0.13822510,0.14617149
4.54127064,1.14750367,0.74145586,0.01924344,0.37845855,0.02594127,0.14331253,0.13303443,0.14400966
4.54727364,1.11952853,0.71109582,0.01890587,0.37229957,0.02399370,0.14067371,0.12782528,0.14276323
4.55327664,1.09676881,0.68324113,0.01867368,0.36599558,0.02214753,0.13894213,0.12265487,0.14249327
4.55927964,1.07958911,0.65805693,0.01855358,0.35968633,0.02040523,0.13816783,0.11757763,0.14323985
4.56528264,1.06823805,0.63568646,0.01854930,0.35350785,0.01876787,0.13837624,0.11264454,0.14502191
4.57128564,1.06284864,0.61625594,0.01866159,0.34758854,0.01723557,0.13956765,0.10790253,0.14783783
4.57728864,1.06344114,0.59987803,0.01888835,0.34204550,0.01580786,0.14171735,0.10339398,0.15166650
4.58329165,1.06992839,0.58665383,0.01922476,0.33698105,0.01448398,0.14477664,0.09915628,0.15646916
4.58929465,1.08212321,0.57667330,0.01966359,0.33247971,0.01326310,0.14867441,0.09522156,0.16219152
4.59529765,1.09974758,0.57001429,0.02019549,0.32860588,0.01214446,0.15331939,0.09161640,0.16876646
4.60130065,1.12244318,0.56674022,0.02080940,0.32540217,0.01112751,0.15860294,0.08836186,0.17611693
4.60730365,1.14978300,0.56689674,0.02149296,0.32288872,0.01021190,0.16440230,0.08547340,0.18415897
4.61330665,1.18128344,0.57050777,0.02223292,0.32106337,0.00939748,0.17058412,0.08296110,0.19280482
4.61930965,1.21641661,0.57757099,0.02301561,0.31990272,0.00868428,0.17700823,0.08082993,0.20196576
4.62531266,1.25462221,0.58805344,0.02382727,0.31936416,0.00807240,0.18353143,0.07908006,0.21155470
4.63131566,1.29531892,0.60188724,0.02465450,0.31938862,0.00756198,0.19001132,0.07770739,0.22148835
4.63731866,1.33791458,0.61896599,0.02548448,0.31990395,0.00715312,0.19630983,0.07670404,0.23168874
4.64332166,1.38181532,0.63914194,0.02630528,0.32082881,0.00684580,0.20229658,0.07605894,0.24208417
4.64932466,1.42643318,0.66222422,0.02710600,0.32207679,0.00663981,0.20785176,0.07575846,0.25260943
4.65532766,1.47119234,0.68797825,0.02787689,0.32356061,0.00653476,0.21286864,0.07578701,0.26320534
4.66133067,1.51553397,0.71612650,0.02860937,0.32519610,0.00653002,0.21725551,0.07612763,0.27381757
4.66733367,1.55891978,0.74635054,0.02929601,0.32690591,0.00662467,0.22093717,0.07676260,0.28439498
4.67333667,1.60083462,0.77829445,0.02993042,0.32862256,0.00681754,0.22385576,0.07767384,0.29488744
4.67933967,1.64078820,0.81156946,0.03050718,0.33029090,0.00710716,0.22597116,0.07884342,0.30524341
4.68534267,1.67831639,0.84575965,0.03102163,0.33186965,0.00749172,0.22726082,0.08025374,0.31540740
4.69134567,1.71298230,0.88042867,0.03146976,0.33333218,0.00796906,0.22771918,0.08188782,0.32531761
4.69734867,1.74437735,0.91512700,0.03184802,0.33466627,0.00853661,0.22735660,0.08372923,0.33490380
4.70335168,1.77212270,0.94939967,0.03215321,0.33587303,0.00919129,0.22619805,0.08576205,0.34408581
4.70935468,1.79587086,0.98279413,0.03238234,0.33696504,0.00992942,0.22428137,0.08797061,0.35277263
