energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.55077539,1.78970626,0.40803999,0.23026800,0.26862865,0.79852959,0.00479394,0.14028536,0.37864098,0.00000000
3.55677839,1.76731312,0.41137007,0.22197940,0.27271698,0.79239516,0.00537801,0.14105882,0.36964919,0.00000000
3.56278139,1.74719187,0.41586313,0.21369145,0.27862990,0.78769955,0.00606603,0.14271184,0.36113007,0.00000000
3.56878439,1.72987646,0.42150494,0.20554272,0.28640632,0.78460962,0.00685861,0.14526399,0.35321570,0.00000000
3.57478739,1.71588882,0.42827905,0.19767062,0.29608316,0.78327492,0.00775582,0.14873039,0.34603618,0.00000000
3.58079040,1.70570678,0.43616062,0.19020640,0.30768890,0.78381497,0.00875687,0.15311895,0.33971303,0.00000000
3.58679340,1.69973400,0.44511035,0.18327057,0.32123695,0.78630786,0.00985979,0.15842765,0.33435308,0.00000000
3.59279640,1.69827342,0.45506903,0.17696881,0.33671921,0.79078063,0.01106117,0.16464203,0.33004341,0.00000000
3.59879940,1.70150579,0.46595301,0.17138868,0.35410033,0.79720216,0.01235591,0.17173285,0.32684756,0.00000000
3.60480240,1.70947405,0.47765102,0.16659706,0.37331282,0.80547886,0.01373706,0.17965432,0.32480323,0.00000000
3.61080540,1.72207454,0.49002253,0.16263861,0.39425338,0.81545357,0.01519572,0.18834278,0.32392153,0.00000000
3.61680840,1.73905520,0.50289794,0.15953505,0.41678080,0.82690749,0.01672100,0.19771605,0.32418786,0.00000000
3.62281141,1.76002091,0.51608057,0.15728533,0.44071534,0.83956542,0.01830008,0.20767355,0.32556423,0.00000000
3.62881441,1.78444556,0.52935048,0.15586671,0.46583994,0.85310370,0.01991839,0.21809705,0.32799295,0.00000000
3.63481741,1.81169015,0.54246988,0.15523648,0.49190320,0.86716080,0.02155985,0.22885232,0.33140126,0.00000000
3.64082041,1.84102604,0.55519011,0.15533438,0.51862394,0.88134979,0.02320718,0.23979136,0.33570668,0.00000000
3.64682341,1.87166214,0.56725959,0.15608545,0.54569741,0.89527223,0.02484236,0.25075547,0.34082273,0.00000000
3.65282641,1.90277463,0.57843260,0.15740327,0.57280270,0.90853278,0.02644708,0.26157875,0.34666451,0.00000000
3.65882941,1.93353785,0.58847821,0.15919334,0.59961122,0.92075380,0.02800329,0.27209215,0.35315384,0.00000000
3.66483242,1.96315474,0.59718915,0.16135656,0.62579575,0.93158924,0.02949378,0.28212782,0.36022356,0.00000000
3.67083542,1.99088553,0.60438997,0.16379258,0.65103981,0.94073713,0.03090272,0.29152362,0.36782074,0.00000000
3.67683842,2.01607309,0.60994406,0.16640288,0.67504668,0.94795014,0.03221621,0.30012754,0.37590841,0.00000000
3.68284142,2.03816399,0.61375930,0.16909360,0.69754787,0.95304363,0.03342282,0.30780201,0.38446582,0.00000000
3.68884442,2.05672417,0.61579186,0.17177780,0.71831051,0.95590082,0.03451393,0.31442769,0.39348708,0.00000000
3.69484742,2.07144855,0.61604803,0.17437735,0.73714324,0.95647487,0.03548412,0.31990675,0.40297819,0.00000000
3.70085043,2.08216425,0.61458386,0.17682414,0.75390039,0.95478779,0.03633129,0.32416541,0.41295269,0.00000000
3.70685343,2.08882729,0.61150277,0.17906083,0.76848413,0.95092621,0.03705675,0.32715563,0.42342613,0.00000000
3.71285643,2.09151322,0.60695107,0.18104097,0.78084458,0.94503426,0.03766510,0.32885583,0.43440961,0.00000000
3.71885943,2.09040211,0.60111170,0.18272864,0.79097779,0.93730398,0.03816399,0.32927068,0.44590297,0.00000000
3.72486243,2.08575897,0.59419651,0.18409764,0.79892173,0.92796370,0.03856369,0.32842991,0.45788793,0.00000000
3.73086543,2.07791069,0.58643741,0.18513030,0.80475055,0.91726504,0.03887661,0.32638616,0.47032168,0.00000000
3.73686843,2.06722082,0.57807684,0.18581605,0.80856751,0.90546921,0.03911664,0.32321211,0.48313137,0.00000000
3.74287144,2.05406379,0.56935820,0.18614986,0.81049683,0.89283322,0.03929849,0.31899686,0.49621008,0.00000000
3.74887444,2.03879990,0.56051646,0.18613059,0.81067524,0.87959693,0.03943693,0.31384191,0.50941434,0.00000000
3.75487744,2.02175266,0.55176970,0.18575952,0.80924347,0.86597135,0.03954609,0.30785680,0.52256380,0.00000000
3.76088044,2.00318975,0.54331175,0.18503901,0.80633848,0.85212901,0.03963878,0.30115474,0.53544295,0.00000000
3.76688344,1.98330866,0.53530649,0.18397145,0.80208673,0.83819676,0.03972592,0.29384841,0.54780511,0.00000000
3.77288644,1.96222795,0.52788393,0.18255864,0.79659902,0.82425135,0.03981608,0.28604615,0.55937854,0.00000000
3.77888944,1.93998446,0.52113830,0.18080143,0.78996723,0.81031810,0.03991516,0.27784864,0.56987443,0.00000000
3.78489245,1.91653676,0.51512811,0.17869989,0.78226307,0.79637259,0.04002627,0.26934641,0.57899648,0.00000000
3.79089545,1.89177452,0.50987829,0.17625380,0.77353911,0.78234521,0.04014980,0.26061805,0.58645156,0.00000000
3.79689845,1.86553325,0.50538403,0.17346352,0.76383179,0.76812847,0.04028362,0.25172935,0.59196112,0.00000000
3.80290145,1.83761350,0.50161617,0.17033108,0.75316634,0.75358635,0.04042351,0.24273328,0.59527247,0.00000000
3.80890445,1.80780334,0.49852787,0.16686152,0.74156326,0.73856543,0.04056369,0.23367078,0.59616971,0.00000000
3.81490745,1.77590285,0.49606194,0.16306427,0.72904586,0.72290695,0.04069749,0.22457228,0.59448347,0.00000000
3.82091046,1.74174908,0.49415871,0.15895451,0.71564844,0.70645926,0.04081806,0.21545982,0.59009911,0.00000000
3.82691346,1.70524008,0.49276372,0.15455441,0.70142451,0.68908994,0.04091914,0.20634951,0.58296298,0.00000000
3.83291646,1.66635660,0.49183502,0.14989413,0.68645446,0.67069691,0.04099579,0.19725439,0.57308629,0.00000000
3.83891946,1.62518021,0.49134957,0.14501247,0.67085224,0.65121807,0.04104504,0.18818718,0.56054657,0.00000000
3.84492246,1.58190683,0.49130845,0.13995727,0.65477059,0.63063881,0.04106644,0.17916305,0.54548655,0.00000000
3.85092546,1.53685495,0.49174068,0.13478520,0.63840441,0.60899729,0.04106248,0.17020206,0.52811063,0.00000000
3.85692846,1.49046802,0.49270534,0.12956132,0.62199199,0.58638704,0.04103879,0.16133124,0.50867906,0.00000000
3.86293147,1.44331096,0.49429194,0.12435807,0.60581406,0.56295699,0.04100420,0.15258618,0.48750024,0.00000000
3.86893447,1.39606089,0.49661904,0.11925397,0.59019058,0.53890891,0.04097056,0.14401203,0.46492141,0.00000000
3.87493747,1.34949249,0.49983108,0.11433190,0.57547533,0.51449255,0.04095238,0.13566398,0.44131831,0.00000000
3.88094047,1.30445873,0.50409354,0.10967720,0.56204857,0.48999861,0.04096633,0.12760710,0.41708420,0.00000000
3.88694347,1.26186771,0.50958667,0.10537548,0.55030797,0.46575023,0.04103051,0.11991573,0.39261872,0.00000000
3.89294647,1.22265662,0.51649788,0.10151036,0.54065821,0.44209311,0.04116370,0.11267227,0.36831713,0.00000000
3.89894947,1.18776377,0.52501312,0.09816119,0.53349955,0.41938495,0.04138444,0.10596567,0.34456014,0.00000000
3.90495248,1.15809978,0.53530753,0.09540077,0.52921590,0.39798459,0.04171013,0.09988947,0.32170489,0.00000000
3.91095548,1.13451884,0.54753565,0.09329317,0.52816258,0.37824124,0.04215612,0.09453966,0.30007713,0.00000000
3.91695848,1.11779099,0.56182154,0.09189180,0.53065434,0.36048425,0.04273485,0.09001230,0.27996488,0.00000000
3.92296148,1.10857627,0.57824919,0.09123765,0.53695388,0.34501366,0.04345506,0.08640102,0.26161361,0.00000000
3.92896448,1.10740135,0.59685351,0.09135779,0.54726120,0.33209184,0.04432113,0.08379449,0.24522299,0.00000000
3.93496748,1.11463932,0.61761237,0.09226424,0.56170421,0.32193625,0.04533259,0.08227377,0.23094504,0.00000000
3.94097049,1.13049321,0.64043998,0.09395315,0.58033058,0.31471365,0.04648375,0.08190977,0.21888379,0.00000000
3.94697349,1.15498343,0.66518203,0.09640433,0.60310136,0.31053557,0.04776355,0.08276072,0.20909604,0.00000000
3.95297649,1.18793970,0.69161279,0.09958121,0.62988643,0.30945517,0.04915559,0.08486969,0.20159331,0.00000000
3.95897949,1.22899755,0.71943464,0.10343116,0.66046187,0.31146543,0.05063835,0.08826227,0.19634464,0.00000000
3.96498249,1.27759961,0.74828007,0.10788621,0.69450960,0.31649863,0.05218559,0.09294440,0.19328010,0.00000000
3.97098549,1.33300180,0.77771641,0.11286419,0.73161930,0.32442706,0.05376694,0.09890043,0.19229493,0.00000000
3.97698849,1.39428443,0.80725323,0.11827023,0.77129268,0.33506483,0.05534862,0.10609147,0.19325413,0.00000000
3.98299150,1.46036810,0.83635248,0.12399868,0.81295018,0.34817094,0.05689431,0.11445413,0.19599729,0.00000000
3.98899450,1.53003427,0.86444105,0.12993528,0.85594017,0.36345332,0.05836612,0.12389969,0.20034368,0.00000000
3.99499750,1.60195013,0.89092550,0.13595974,0.89955038,0.38057400,0.05972566,0.13431391,0.20609743,0.00000000
4.00100050,1.67469737,0.91520847,0.14194845,0.94302161,0.39915533,0.06093509,0.14555743,0.21305278,0.00000000
4.00700350,1.74680421,0.93670636,0.14777746,0.98556340,0.41878710,0.06195827,0.15746691,0.22099915,0.00000000
4.01300650,1.81678007,0.95486745,0.15332543,1.02637131,0.43903469,0.06276181,0.16985708,0.22972625,0.00000000
4.01900950,1.88315177,0.96918987,0.15847669,1.06464552,0.45944802,0.06331608,0.18252346,0.23902880,0.00000000
4.02501251,1.94450055,0.97923871,0.16312416,1.09961007,0.47957122,0.06359612,0.19524613,0.24871105,0.00000000
4.03101551,1.99949856,0.98466147,0.16717202,1.13053242,0.49895285,0.06358245,0.20779414,0.25859092,0.00000000
4.03701851,2.04694391,0.98520128,0.17053815,1.15674257,0.51715645,0.06326167,0.21993074,0.26850358,0.00000000
4.04302151,2.08579290,0.98070721,0.17315613,1.17765114,0.53377116,0.06262689,0.23141919,0.27830457,0.00000000
4.04902451,2.11518860,0.97114133,0.17497686,1.19276583,0.54842221,0.06167804,0.24202897,0.28787223,0.00000000
4.05502751,2.13448456,0.95658213,0.17596949,1.20170566,0.56078074,0.06042186,0.25154223,0.29710947,0.00000000
4.06103052,2.14326295,0.93722426,0.17612199,1.20421239,0.57057287,0.05887175,0.25976022,0.30594475,0.00000000
4.06703352,2.14134648,0.91337464,0.17544098,1.20015885,0.57758753,0.05704743,0.26650939,0.31433238,0.00000000
4.07303652,2.12880362,0.88544503,0.17395112,1.18955364,0.58168284,0.05497440,0.27164703,0.32225195,0.00000000
4.07903952,2.10594709,0.85394179,0.17169383,1.17254216,0.58279068,0.05268325,0.27506606,0.32970720,0.00000000
4.08504252,2.07332558,0.81945293,0.16872571,1.14940396,0.58091934,0.05020885,0.27669879,0.33672402,0.00000000
4.09104552,2.03170924,0.78263345,0.16511644,1.12054629,0.57615400,0.04758942,0.27651956,0.34334805,0.00000000
4.09704852,1.98206936,0.74418939,0.16094643,1.08649442,0.56865508,0.04486558,0.27454600,0.34964162,0.00000000
4.10305153,1.92555319,0.70486145,0.15630428,1.04787876,0.55865436,0.04207936,0.27083887,0.35568049,0.00000000
4.10905453,1.86345470,0.66540866,0.15128417,1.00541954,0.54644908,0.03927327,0.26550050,0.36155018,0.00000000
4.11505753,1.79718238,0.62659286,0.14598321,0.95990942,0.53239406,0.03648931,0.25867188,0.36734230,0.00000000
4.12106053,1.72822520,0.58916430,0.14049898,0.91219473,0.51689221,0.03376823,0.25052847,0.37315077,0.00000000
4.12706353,1.65811766,0.55384880,0.13492720,0.86315595,0.50038366,0.03114870,0.24127494,0.37906828,0.00000000
4.13306653,1.58840508,0.52133659,0.12935972,0.81368800,0.48333377,0.02866673,0.23113901,0.38518278,0.00000000
4.13906953,1.52060983,0.49227294,0.12388279,0.76468100,0.46622061,0.02635516,0.22036467,0.39157443,0.00000000
4.14507254,1.45619951,0.46725045,0.11857569,0.71700188,0.44952197,0.02424324,0.20920507,0.39831273,0.00000000
4.15107554,1.39655742,0.44680289,0.11350970,0.67147738,0.43370260,0.02235640,0.19791522,0.40545420,0.00000000
4.15707854,1.34295596,0.43140016,0.10874739,0.62887867,0.41920175,0.02071601,0.18674492,0.41304032,0.00000000
4.16308154,1.29653320,0.42144422,0.10434232,0.58990788,0.40642156,0.01933931,0.17593208,0.42109600,0.00000000
4.16908454,1.25827280,0.41726559,0.10033891,0.55518666,0.39571646,0.01823939,0.16569654,0.42962849,0.00000000
4.17508754,1.22898744,0.41912010,0.09677265,0.52524674,0.38738389,0.01742520,0.15623481,0.43862672,0.00000000
4.18109055,1.20930563,0.42718572,0.09367043,0.50052266,0.38165661,0.01690158,0.14771562,0.44806109,0.00000000
4.18709355,1.19966206,0.44155928,0.09105107,0.48134634,0.37869668,0.01666940,0.14027646,0.45788376,0.00000000
4.19309655,1.20029139,0.46225313,0.08892596,0.46794372,0.37859139,0.01672556,0.13402125,0.46802940,0.00000000
4.19909955,1.21122546,0.48919176,0.08729978,0.46043299,0.38135112,0.01706316,0.12901894,0.47841644,0.00000000
4.20510255,1.23229397,0.52220864,0.08617116,0.45882470,0.38690927,0.01767155,0.12530327,0.48894883,0.00000000
4.21110555,1.26312867,0.56104361,0.08553352,0.46302338,0.39512428,0.01853650,0.12287347,0.49951823,0.00000000
4.21710855,1.30317115,0.60534117,0.08537579,0.47283077,0.40578368,0.01964029,0.12169579,0.51000683,0.00000000
4.22311156,1.35168427,0.65465026,0.08568312,0.48795059,0.41861020,0.02096191,0.12170604,0.52029050,0.00000000
4.22911456,1.40776720,0.70842570,0.08643761,0.50799483,0.43326962,0.02247727,0.12281264,0.53024246,0.00000000
4.23511756,1.47037421,0.76603207,0.08761901,0.53249163,0.44938047,0.02415946,0.12490046,0.53973722,0.00000000
4.24112056,1.53833674,0.82675007,0.08920530,0.56089458,0.46652500,0.02597912,0.12783498,0.54865481,0.00000000
4.24712356,1.61038890,0.88978572,0.09117336,0.59259360,0.48426145,0.02790482,0.13146692,0.55688508,0.00000000
4.25312656,1.68519551,0.95428245,0.09349940,0.62692717,0.50213695,0.02990355,0.13563701,0.56433187,0.00000000
4.25912956,1.76138239,1.01933596,0.09615948,0.66319578,0.51970090,0.03194128,0.14018085,0.57091706,0.00000000
4.26513257,1.83756797,1.08401157,0.09912983,0.70067642,0.53651818,0.03398356,0.14493372,0.57658394,0.00000000
4.27113557,1.91239526,1.14736355,0.10238711,0.73863783,0.55218184,0.03599617,0.14973519,0.58130007,0.00000000
4.27713857,1.98456322,1.20845586,0.10590848,0.77635602,0.56632467,0.03794580,0.15443334,0.58505911,0.00000000
4.28314157,2.05285627,1.26638355,0.10967154,0.81312973,0.57862933,0.03980074,0.15888859,0.58788166,0.00000000
4.28914457,2.11617099,1.32029382,0.11365415,0.84829531,0.58883655,0.04153147,0.16297691,0.58981484,0.00000000
4.29514757,2.17353871,1.36940613,0.11783402,0.88124051,0.59675101,0.04311130,0.16659235,0.59093054,0.00000000
4.30115058,2.22414332,1.41303012,0.12218813,0.91141663,0.60224476,0.04451687,0.16964890,0.59132241,0.00000000
4.30715358,2.26733334,1.45058098,0.12669208,0.93834870,0.60525799,0.04572853,0.17208147,0.59110151,0.00000000
4.31315658,2.30262792,1.48159115,0.13131930,0.96164315,0.60579711,0.04673066,0.17384617,0.59039082,0.00000000
4.31915958,2.32971669,1.50571827,0.13604012,0.98099277,0.60393036,0.04751178,0.17491976,0.58931884,0.00000000
4.32516258,2.34845334,1.52274877,0.14082101,0.99617884,0.59978102,0.04806464,0.17529839,0.58801252,0.00000000
4.33116558,2.35884384,1.53259722,0.14562372,1.00707031,0.59351885,0.04838606,0.17499573,0.58658985,0.00000000
4.33716858,2.36102968,1.53530157,0.15040462,1.01362020,0.58534993,0.04847673,0.17404056,0.58515256,0.00000000
4.34317159,2.35526754,1.53101454,0.15511435,1.01585953,0.57550562,0.04834089,0.17247395,0.58377923,0.00000000
4.34917459,2.34190638,1.51999196,0.15969754,1.01388914,0.56423119,0.04798594,0.17034627,0.58251935,0.00000000
4.35517759,2.32136349,1.50257852,0.16409310,1.00786987,0.55177464,0.04742195,0.16771407,0.58138861,0.00000000
4.36118059,2.29410071,1.47919188,0.16823472,0.99801167,0.53837625,0.04666124,0.16463704,0.58036572,0.00000000
4.36718359,2.26060227,1.45030598,0.17205186,0.98456228,0.52425949,0.04571783,0.16117521,0.57939111,0.00000000
4.37318659,2.22135524,1.41643439,0.17547109,0.96779606,0.50962352,0.04460704,0.15738649,0.57836762,0.00000000
4.37918959,2.17683371,1.37811436,0.17841784,0.94800340,0.49463765,0.04334502,0.15332464,0.57716316,0.00000000
4.38519260,2.12748704,1.33589241,0.18081843,0.92548135,0.47943795,0.04194843,0.14903776,0.57561536,0.00000000
4.39119560,2.07373278,1.29031178,0.18260230,0.90052570,0.46412606,0.04043408,0.14456734,0.57353806,0.00000000
4.39719860,2.01595407,1.24190223,0.18370448,0.87342479,0.44876995,0.03881874,0.13994783,0.57072913,0.00000000
4.40320160,1.95450120,1.19117224,0.18406798,0.84445514,0.43340675,0.03711894,0.13520674,0.56697958,0.00000000
4.40920460,1.88969679,1.13860366,0.18364612,0.81387892,0.41804695,0.03535083,0.13036525,0.56208323,0.00000000
4.41520760,1.82184383,1.08464862,0.18240462,0.78194305,0.40267997,0.03353011,0.12543907,0.55584659,0.00000000
4.42121061,1.75123535,1.02972842,0.18032340,0.74887973,0.38728041,0.03167199,0.12043972,0.54809837,0.00000000
4.42721361,1.67816516,0.97423394,0.17739789,0.71490806,0.37181469,0.02979113,0.11537589,0.53869832,0.00000000
4.43321661,1.60293810,0.91852735,0.17363988,0.68023643,0.35624759,0.02790166,0.11025489,0.52754466,0.00000000
4.43921961,1.52587940,0.86294433,0.16907775,0.64506530,0.34054838,0.02601707,0.10508403,0.51458000,0.00000000
4.44522261,1.44734199,0.80779677,0.16375617,0.60958999,0.32469610,0.02415027,0.09987196,0.49979539,0.00000000
4.45122561,1.36771141,0.75337524,0.15773520,0.57400317,0.30868382,0.02231345,0.09462971,0.48323228,0.00000000
4.45722861,1.28740783,0.69995118,0.15108886,0.53849688,0.29252170,0.02051803,0.08937153,0.46498245,0.00000000
4.46323162,1.20688526,0.64777848,0.14390325,0.50326379,0.27623880,0.01877459,0.08411542,0.44518583,0.00000000
4.46923462,1.12662784,0.59709444,0.13627424,0.46849780,0.25988351,0.01709275,0.07888341,0.42402655,0.00000000
4.47523762,1.04714371,0.54812003,0.12830499,0.43439367,0.24352295,0.01548106,0.07370156,0.40172738,0.00000000
4.48124062,0.96895690,0.50105956,0.12010320,0.40114613,0.22724116,0.01394692,0.06859966,0.37854287,0.00000000
4.48724362,0.89259785,0.45609997,0.11177843,0.36894827,0.21113661,0.01249649,0.06361081,0.35475165,0.00000000
4.49324662,0.81859321,0.41340973,0.10343948,0.33798959,0.19531897,0.01113463,0.05877079,0.33064827,0.00000000
4.49924962,0.74745562,0.37313788,0.09519193,0.30845376,0.17990563,0.00986485,0.05411737,0.30653495,0.00000000
4.50525263,0.67967412,0.33541304,0.08713599,0.28051645,0.16501804,0.00868931,0.04968958,0.28271368,0.00000000
4.51125563,0.61570571,0.30034294,0.07936472,0.25434322,0.15077809,0.00760885,0.04552698,0.25947889,0.00000000
4.51725863,0.55596847,0.26801432,0.07196262,0.23008779,0.13730489,0.00662302,0.04166900,0.23711111,0.00000000
4.52326163,0.50083658,0.23849357,0.06500464,0.20789075,0.12471187,0.00573025,0.03815432,0.21587170,0.00000000
4.52926463,0.45063732,0.21182795,0.05855563,0.18787871,0.11310439,0.00492787,0.03502042,0.19599869,0.00000000
4.53526763,0.40564998,0.18804753,0.05267015,0.17016403,0.10257799,0.00421234,0.03230317,0.17770400,0.00000000
4.54127064,0.36610665,0.16716771,0.04739265,0.15484499,0.09321709,0.00357936,0.03003655,0.16117175,0.00000000
4.54727364,0.33219449,0.14919229,0.04275795,0.14200639,0.08509433,0.00302406,0.02825243,0.14655763,0.00000000
4.55327664,0.30405921,0.13411690,0.03879187,0.13172047,0.07827021,0.00254115,0.02698042,0.13398923,0.00000000
4.55927964,0.28180921,0.12193259,0.03551216,0.12404799,0.07279326,0.00212514,0.02624771,0.12356705,0.00000000
4.56528264,0.26552018,0.11262950,0.03292932,0.11903936,0.06870028,0.00177045,0.02607897,0.11536599,0.00000000
4.57128564,0.25523954,0.10620035,0.03104763,0.11673576,0.06601688,0.00147160,0.02649613,0.10943717,0.00000000
4.57728864,0.25099048,0.10264352,0.02986596,0.11716998,0.06475797,0.00122329,0.02751816,0.10580973,0.00000000
4.58329165,0.25277523,0.10196566,0.02937863,0.12036707,0.06492825,0.00102057,0.02916079,0.10449266,0.00000000
4.58929465,0.26057744,0.10418363,0.02957607,0.12634462,0.06652258,0.00085887,0.03143609,0.10547630,0.00000000
4.59529765,0.27436349,0.10932556,0.03044537,0.13511275,0.06952626,0.00073411,0.03435206,0.10873354,0.00000000
4.60130065,0.29408273,0.11743112,0.03197068,0.14667368,0.07391509,0.00064274,0.03791212,0.11422074,0.00000000
4.60730365,0.31966671,0.12855070,0.03413348,0.16102111,0.07965544,0.00058172,0.04211458,0.12187814,0.00000000
4.61330665,0.35102762,0.14274368,0.03691271,0.17813934,0.08670407,0.00054857,0.04695215,0.13163015,0.00000000
4.61930965,0.38805597,0.16007558,0.04028487,0.19800217,0.09500807,0.00054136,0.05241142,0.14338526,0.00000000
4.62531266,0.43061786,0.18061433,0.04422397,0.22057187,0.10450472,0.00055862,0.05847255,0.15703594,0.00000000
4.63131566,0.47855207,0.20442547,0.04870149,0.24579796,0.11512153,0.00059937,0.06510893,0.17245845,0.00000000
4.63731866,0.53166704,0.23156653,0.05368638,0.27361623,0.12677640,0.00066300,0.07228713,0.18951283,0.00000000
4.64332166,0.58973814,0.26208066,0.05914497,0.30394765,0.13937795,0.00074924,0.07996693,0.20804312,0.00000000
4.64932466,0.65250504,0.29598960,0.06504099,0.33669750,0.15282616,0.00085807,0.08810159,0.22787781,0.00000000
4.65532766,0.71966965,0.33328621,0.07133563,0.37175438,0.16701316,0.00098962,0.09663822,0.24883075,0.00000000
4.66133067,0.79089422,0.37392681,0.07798758,0.40898935,0.18182425,0.00114412,0.10551841,0.27070243,0.00000000
4.66733367,0.86579989,0.41782341,0.08495310,0.44825486,0.19713914,0.00132176,0.11467893,0.29328165,0.00000000
4.67333667,0.94396548,0.46483640,0.09218619,0.48938356,0.21283323,0.00152262,0.12405251,0.31634754,0.00000000
4.67933967,1.02492649,0.51476765,0.09963864,0.53218690,0.22877896,0.00174659,0.13356868,0.33967190,0.00000000
4.68534267,1.10817421,0.56735473,0.10726012,0.57645337,0.24484711,0.00199327,0.14315465,0.36302171,0.00000000
4.69134567,1.19315507,0.62226626,0.11499820,0.62194664,0.26090796,0.00226187,0.15273607,0.38616184,0.00000000
4.69734867,1.27927002,0.67909904,0.12279836,0.66840333,0.27683231,0.00255117,0.16223770,0.40885771,0.00000000
4.70335168,1.36587442,0.73737707,0.13060392,0.71553085,0.29249227,0.00285945,0.17158409,0.43087794,0.00000000
4.70935468,1.45227831,0.79655290,0.13835598,0.76300530,0.30776176,0.00318446,0.18069995,0.45199690,0.00000000
4.71535768,1.53774760,0.85601154,0.14599332,0.81046977,0.32251689,0.00352339,0.18951058,0.47199704,0.00000000
4.72136068,1.62150642,0.91507703,0.15345236,0.85753336,0.33663608,0.00387285,0.19794210,0.49067112,0.00000000
4.72736368,1.70274106,0.97302188,0.16066717,0.90377116,0.35000013,0.00422894,0.20592168,0.50782427,0.00000000
4.73336668,1.78060594,1.02907921,0.16756968,0.94872568,0.36249231,0.00458726,0.21337775,0.52327584,0.00000000
4.73936968,1.85423191,1.08245742,0.17408996,0.99190993,0.37399851,0.00494299,0.22024033,0.53686126,0.00000000
4.74537269,1.92273718,1.13235723,0.18015682,1.03281236,0.38440771,0.00529097,0.22644144,0.54843382,0.00000000
4.75137569,1.98524108,1.17799045,0.18569864,1.07090406,0.39361267,0.00562584,0.23191566,0.55786648,0.00000000
4.75737869,2.04088041,1.21859999,0.19064445,1.10564789,0.40151113,0.00594215,0.23660104,0.56505371,0.00000000
4.76338169,2.08882844,1.25348046,0.19492533,1.13650980,0.40800741,0.00623449,0.24044008,0.56991340,0.00000000
4.76938469,2.12831580,1.28199848,0.19847604,1.16297187,0.41301450,0.00649768,0.24338111,0.57238881,0.00000000
4.77538769,2.15865272,1.30361203,0.20123687,1.18454669,0.41645652,0.00672687,0.24537978,0.57245045,0.00000000
4.78139070,2.17925169,1.31788785,0.20315559,1.20079257,0.41827157,0.00691772,0.24640075,0.57009793,0.00000000
4.78739370,2.18964955,1.32451622,0.20418951,1.21132900,0.41841462,0.00706652,0.24641936,0.56536144,0.00000000
4.79339670,2.18952775,1.32332240,0.20430740,1.21585136,0.41686054,0.00717032,0.24542340,0.55830297,0.00000000
4.79939970,2.17872973,1.31427410,0.20349126,1.21414440,0.41360679,0.00722702,0.24341457,0.54901689,0.00000000
4.80540270,2.15727428,1.29748455,0.20173779,1.20609352,0.40867574,0.00723544,0.24040976,0.53762983,0.00000000
4.81140570,2.12536374,1.27321109,0.19905949,1.19169325,0.40211631,0.00719536,0.23644185,0.52429980,0.00000000
4.81740870,2.08338659,1.24184901,0.19548517,1.17105234,0.39400480,0.00710753,0.23156007,0.50921428,0.00000000
4.82341171,2.03191352,1.20392107,0.19105997,1.14439502,0.38444470,0.00697366,0.22582974,0.49258728,0.00000000
4.82941471,1.97168716,1.16006290,0.18584477,1.11205818,0.37356550,0.00679634,0.21933135,0.47465551,0.00000000
4.83541771,1.90360542,1.11100500,0.17991493,1.07448460,0.36152032,0.00657897,0.21215908,0.45567350,0.00000000
4.84142071,1.82869902,1.05755202,0.17335851,1.03221222,0.34848254,0.00632566,0.20441862,0.43590790,0.00000000
4.84742371,1.74810414,1.00056010,0.16627396,0.98586011,0.33464145,0.00604108,0.19622458,0.41563121,0.00000000
4.85342671,1.66303111,0.94091335,0.15876733,0.93611151,0.32019719,0.00573035,0.18769729,0.39511502,0.00000000
4.85942971,1.57473080,0.87950028,0.15094929,0.88369486,0.30535505,0.00539885,0.17895957,0.37462323,0.00000000
4.86543272,1.48445990,0.81719110,0.14293190,0.82936366,0.29031965,0.00505209,0.17013310,0.35440534,0.00000000
4.87143572,1.39344682,0.75481678,0.13482541,0.77387590,0.27528899,0.00469554,0.16133510,0.33469031,0.00000000
4.87743872,1.30285969,0.69315059,0.12673519,0.71797423,0.26044893,0.00433453,0.15267503,0.31568116,0.00000000
4.88344172,1.21377769,0.63289261,0.11875895,0.66236741,0.24596821,0.00397407,0.14425182,0.29755060,0.00000000
4.88944472,1.12716708,0.57465771,0.11098434,0.60771400,0.23199436,0.00361878,0.13615153,0.28043796,0.00000000
4.89544772,1.04386268,0.51896716,0.10348708,0.55460884,0.21865059,0.00327278,0.12844572,0.26444747,0.00000000
4.90145073,0.96455535,0.46624398,0.09632963,0.50357259,0.20603388,0.00293966,0.12119046,0.24964798,0.00000000
4.90745373,0.88978592,0.41681182,0.08956046,0.45504478,0.19421432,0.00262239,0.11442613,0.23607425,0.00000000
4.91345673,0.81994517,0.37089717,0.08321398,0.40938029,0.18323564,0.00232335,0.10817796,0.22372951,0.00000000
4.91945973,0.75527979,0.32863452,0.07731097,0.36684914,0.17311693,0.00204429,0.10245717,0.21258933,0.00000000
4.92546273,0.69590330,0.29007389,0.07185956,0.32763941,0.16385535,0.00178640,0.09726277,0.20260649,0.00000000
4.93146573,0.64181135,0.25519024,0.06685667,0.29186267,0.15542964,0.00155032,0.09258380,0.19371651,0.00000000
4.93746873,0.59290008,0.22389426,0.06228972,0.25956163,0.14780430,0.00133617,0.08840189,0.18584373,0.00000000
