energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-4.63731866,0.37382986,0.06179838,0.02376194,0.00052479,0.01166485,0.11791607,0.28046789,0.06058872,0.00000000
-4.63131566,0.34879828,0.05987084,0.02360369,0.00047854,0.01129752,0.11639507,0.25775272,0.05881558,0.00000000
-4.62531266,0.32866402,0.05891901,0.02405185,0.00043758,0.01108706,0.11676870,0.23822056,0.05817723,0.00000000
-4.61930965,0.31375663,0.05904953,0.02513789,0.00040240,0.01105303,0.11922127,0.22207295,0.05873501,0.00000000
-4.61330665,0.30437821,0.06036623,0.02689302,0.00037345,0.01121399,0.12392579,0.20948948,0.06054685,0.00000000
-4.60730365,0.30080085,0.06296855,0.02934755,0.00035114,0.01158722,0.13104015,0.20062742,0.06366581,0.00000000
-4.60130065,0.30326320,0.06694979,0.03252998,0.00033586,0.01218850,0.14070306,0.19562118,0.06813833,0.00000000
-4.59529765,0.31196623,0.07239487,0.03646588,0.00032794,0.01303182,0.15302972,0.19458133,0.07400224,0.00000000
-4.58929465,0.32706811,0.07937787,0.04117641,0.00032772,0.01412910,0.16810734,0.19759326,0.08128451,0.00000000
-4.58329165,0.34867829,0.08795920,0.04667675,0.00033547,0.01548987,0.18599076,0.20471539,0.08999892,0.00000000
-4.57728864,0.37685103,0.09818258,0.05297441,0.00035143,0.01712102,0.20669827,0.21597688,0.10014376,0.00000000
-4.57128564,0.41157859,0.11007191,0.06006748,0.00037582,0.01902646,0.23020796,0.23137505,0.11169966,0.00000000
-4.56528264,0.45278456,0.12362806,0.06794296,0.00040879,0.02120693,0.25645472,0.25087250,0.12462769,0.00000000
-4.55927964,0.50031763,0.13882603,0.07657535,0.00045043,0.02365974,0.28532834,0.27439421,0.13886796,0.00000000
-4.55327664,0.55394646,0.15561228,0.08592539,0.00050077,0.02637867,0.31667274,0.30182490,0.15433877,0.00000000
-4.54727364,0.61335611,0.17390279,0.09593933,0.00055975,0.02935389,0.35028676,0.33300670,0.17093650,0.00000000
-4.54127064,0.67814648,0.19358184,0.10654860,0.00062723,0.03257207,0.38592655,0.36773772,0.18853634,0.00000000
-4.53526763,0.74783332,0.21450168,0.11767011,0.00070293,0.03601652,0.42330965,0.40577151,0.20699385,0.00000000
-4.52926463,0.82185220,0.23648348,0.12920705,0.00078648,0.03966749,0.46212084,0.44681789,0.22614752,0.00000000
-4.52326163,0.89956545,0.25931933,0.14105047,0.00087737,0.04350265,0.50201964,0.49054506,0.24582216,0.00000000
-4.51725863,0.98027242,0.28277564,0.15308138,0.00097497,0.04749761,0.54264926,0.53658345,0.26583311,0.00000000
-4.51125563,1.06322267,0.30659780,0.16517350,0.00107849,0.05162660,0.58364658,0.58453099,0.28599108,0.00000000
-4.50525263,1.14763195,0.33051604,0.17719639,0.00118705,0.05586325,0.62465304,0.63395992,0.30610752,0.00000000
-4.49924962,1.23270032,0.35425234,0.18901915,0.00129961,0.06018139,0.66532569,0.68442489,0.32600015,0.00000000
-4.49324662,1.31763170,0.37752817,0.20051411,0.00141503,0.06455590,0.70534798,0.73547203,0.34549851,0.00000000
-4.48724362,1.40165416,0.40007277,0.21156079,0.00153209,0.06896357,0.74443984,0.78664868,0.36444912,0.00000000
-4.48124062,1.48403969,0.42163172,0.22204960,0.00164948,0.07338385,0.78236633,0.83751324,0.38272016,0.00000000
-4.47523762,1.56412284,0.44197524,0.23188527,0.00176585,0.07779957,0.81894460,0.88764469,0.40020511,0.00000000
-4.46923462,1.64131696,0.46090604,0.24098978,0.00187983,0.08219750,0.85404857,0.93665136,0.41682547,0.00000000
-4.46323162,1.71512733,0.47826628,0.24930465,0.00199005,0.08656882,0.88761122,0.98417839,0.43253208,0.00000000
-4.45722861,1.78516046,0.49394325,0.25679240,0.00209517,0.09090929,0.91962424,1.02991352,0.44730517,0.00000000
-4.45122561,1.85112902,0.50787360,0.26343720,0.00219392,0.09521941,0.95013514,1.07359098,0.46115297,0.00000000
-4.44522261,1.91285217,0.52004576,0.26924452,0.00228511,0.09950422,0.97924186,1.11499323,0.47410903,0.00000000
-4.43921961,1.97025133,0.53050055,0.27423993,0.00236767,0.10377306,1.00708540,1.15395052,0.48622828,0.00000000
-4.43321661,2.02334168,0.53932989,0.27846704,0.00244064,0.10803910,1.03384059,1.19033843,0.49758224,0.00000000
-4.42721361,2.07221992,0.54667358,0.28198465,0.00250321,0.11231871,1.05970586,1.22407363,0.50825339,0.00000000
-4.42121061,2.11704911,0.55271444,0.28486334,0.00255473,0.11663079,1.08489227,1.25510818,0.51832928,0.00000000
-4.41520760,2.15804152,0.55767182,0.28718163,0.00259470,0.12099591,1.10961260,1.28342284,0.52789649,0.00000000
-4.40920460,2.19544051,0.56179391,0.28902196,0.00262280,0.12543552,1.13407094,1.30901997,0.53703497,0.00000000
-4.40320160,2.22950254,0.56534911,0.29046661,0.00263886,0.12997099,1.15845328,1.33191646,0.54581291,0.00000000
-4.39719860,2.26048023,0.56861674,0.29159390,0.00264287,0.13462278,1.18291949,1.35213723,0.55428253,0.00000000
-4.39119560,2.28860757,0.57187752,0.29247478,0.00263499,0.13940949,1.20759696,1.36970976,0.56247693,0.00000000
-4.38519260,2.31408771,0.57540402,0.29316998,0.00261552,0.14434706,1.23257597,1.38466002,0.57040813,0.00000000
-4.37918959,2.33708405,0.57945161,0.29372791,0.00258491,0.14944789,1.25790683,1.39700987,0.57806642,0.00000000
-4.37318659,2.35771482,0.58424995,0.29418325,0.00254374,0.15472013,1.28359864,1.40677629,0.58542086,0.00000000
-4.36718359,2.37605110,0.58999532,0.29455650,0.00249274,0.16016688,1.30961952,1.41397208,0.59242101,0.00000000
-4.36118059,2.39211818,0.59684411,0.29485426,0.00243274,0.16578556,1.33589786,1.41860810,0.59899950,0.00000000
-4.35517759,2.40589972,0.60490744,0.29507023,0.00236471,0.17156732,1.36232450,1.42069668,0.60507542,0.00000000
-4.34917459,2.41734434,0.61424714,0.29518700,0.00228969,0.17749654,1.38875539,1.42025578,0.61055821,0.00000000
-4.34317159,2.42637384,0.62487312,0.29517827,0.00220886,0.18355044,1.41501464,1.41731366,0.61535175,0.00000000
-4.33716858,2.43289259,0.63674223,0.29501149,0.00212346,0.18969886,1.44089765,1.41191348,0.61935850,0.00000000
-4.33116558,2.43679732,0.64975864,0.29465081,0.00203482,0.19590423,1.46617436,1.40411760,0.62248344,0.00000000
-4.32516258,2.43798683,0.66377573,0.29406001,0.00194433,0.20212175,1.49059259,1.39401117,0.62463761,0.00000000
-4.31915958,2.43637120,0.67859953,0.29320548,0.00185341,0.20829987,1.51388164,1.38170480,0.62574122,0.00000000
-4.31315658,2.43188021,0.69399366,0.29205892,0.00176352,0.21438101,1.53575625,1.36733618,0.62572615,0.00000000
-4.30715358,2.42447068,0.70968570,0.29059981,0.00167613,0.22030266,1.55592112,1.35107050,0.62453791,0.00000000
-4.30115058,2.41413274,0.72537489,0.28881745,0.00159268,0.22599873,1.57407632,1.33309986,0.62213705,0.00000000
-4.29514757,2.40089496,0.74074108,0.28671257,0.00151458,0.23140129,1.58992348,1.31364153,0.61850008,0.00000000
-4.28914457,2.38482846,0.75545457,0.28429850,0.00144313,0.23644251,1.60317311,1.29293548,0.61361995,0.00000000
-4.28314157,2.36605000,0.76918671,0.28160178,0.00137958,0.24105680,1.61355273,1.27124105,0.60750624,0.00000000
-4.27713857,2.34472405,0.78162095,0.27866238,0.00132502,0.24518312,1.62081581,1.24883322,0.60018504,0.00000000
-4.27113557,2.32106398,0.79246384,0.27553340,0.00128041,0.24876720,1.62475109,1.22599847,0.59169869,0.00000000
-4.26513257,2.29533223,0.80145573,0.27228044,0.00124652,0.25176372,1.62519185,1.20303039,0.58210525,0.00000000
-4.25912956,2.26783942,0.80838066,0.26898057,0.00122394,0.25413820,1.62202456,1.18022525,0.57147788,0.00000000
-4.25312656,2.23894225,0.81307506,0.26572104,0.00121304,0.25586855,1.61519639,1.15787753,0.55990399,0.00000000
-4.24712356,2.20904012,0.81543494,0.26259777,0.00121398,0.25694603,1.60472085,1.13627549,0.54748421,0.00000000
-4.24112056,2.17857041,0.81542112,0.25971368,0.00122671,0.25737576,1.59068106,1.11569685,0.53433102,0.00000000
-4.23511756,2.14800228,0.81306243,0.25717697,0.00125094,0.25717648,1.57323029,1.09640466,0.52056718,0.00000000
-4.22911456,2.11782922,0.80845655,0.25509937,0.00128621,0.25637968,1.55258935,1.07864340,0.50632377,0.00000000
-4.22311156,2.08856046,0.80176868,0.25359447,0.00133184,0.25502805,1.52904088,1.06263544,0.49173785,0.00000000
-4.21710855,2.06071148,0.79322796,0.25277622,0.00138700,0.25317338,1.50292058,1.04857799,0.47694997,0.00000000
-4.21110555,2.03479430,0.78312189,0.25275752,0.00145076,0.25087397,1.47460591,1.03664082,0.46210133,0.00000000
-4.20510255,2.01130782,0.77178915,0.25364910,0.00152205,0.24819168,1.44450269,1.02696474,0.44733085,0.00000000
-4.19909955,1.99072894,0.75961102,0.25555866,0.00159979,0.24518887,1.41303047,1.01966131,0.43277230,0.00000000
-4.19309655,1.97350515,0.74700201,0.25859021,0.00168286,0.24192532,1.38060758,1.01481374,0.41855152,0.00000000
-4.18709355,1.96004893,0.73440004,0.26284370,0.00177022,0.23845541,1.34763674,1.01247937,0.40478406,0.00000000
-4.18109055,1.95073463,0.72225658,0.26841476,0.00186088,0.23482567,1.31449216,1.01269351,0.39157327,0.00000000
-4.17508754,1.94589787,0.71102726,0.27539464,0.00195399,0.23107292,1.28150903,1.01547495,0.37900903,0.00000000
-4.16908454,1.94583776,0.70116315,0.28387007,0.00204888,0.22722308,1.24897606,1.02083278,0.36716719,0.00000000
-4.16308154,1.95082149,0.69310292,0.29392311,0.00214504,0.22329075,1.21713145,1.02877426,0.35610986,0.00000000
-4.15707854,1.96109106,0.68726613,0.30563071,0.00224221,0.21927956,1.18616260,1.03931351,0.34588637,0.00000000
-4.15107554,1.97687129,0.68404750,0.31906392,0.00234033,0.21518328,1.15620939,1.05248028,0.33653504,0.00000000
-4.14507254,1.99837832,0.68381218,0.33428671,0.00243960,0.21098758,1.12737072,1.06832839,0.32808542,0.00000000
-4.13906953,2.02582755,0.68689174,0.35135408,0.00254040,0.20667239,1.09971373,1.08694301,0.32056105,0.00000000
-4.13306653,2.05943993,0.69358089,0.37030971,0.00264333,0.20221456,1.07328481,1.10844613,0.31398223,0.00000000
-4.12706353,2.09944559,0.70413432,0.39118288,0.00274914,0.19759080,1.04812156,1.13299969,0.30836886,0.00000000
-4.12106053,2.14608384,0.71876369,0.41398482,0.00285869,0.19278050,1.02426455,1.16080554,0.30374284,0.00000000
-4.11505753,2.19959882,0.73763447,0.43870464,0.00297291,0.18776851,1.00176804,1.19210206,0.30012997,0.00000000
-4.10905453,2.26023047,0.76086239,0.46530492,0.00309274,0.18254737,0.98070848,1.22715697,0.29756102,0.00000000
-4.10305153,2.32820062,0.78850939,0.49371718,0.00321905,0.17711912,0.96119030,1.26625641,0.29607190,0.00000000
-4.09704852,2.40369449,0.82057926,0.52383763,0.00335259,0.17149644,0.94334819,1.30969044,0.29570277,0.00000000
-4.09104552,2.48683843,0.85701278,0.55552334,0.00349393,0.16570314,0.92734566,1.35773530,0.29649614,0.00000000
-4.08504252,2.57767465,0.89768275,0.58858925,0.00364340,0.15977381,0.91336979,1.41063320,0.29849395,0.00000000
-4.07903952,2.67613452,0.94238915,0.62280631,0.00380104,0.15375296,0.90162254,1.46857042,0.30173387,0.00000000
-4.07303652,2.78201174,0.99085470,0.65790101,0.00396657,0.14769341,0.89230888,1.53165479,0.30624488,0.00000000
-4.06703352,2.89493730,1.04272129,0.69355651,0.00413934,0.14165426,0.88562269,1.59989359,0.31204252,0.00000000
-4.06103052,3.01435781,1.09754772,0.72941556,0.00431834,0.13569849,0.88173122,1.67317325,0.31912411,0.00000000
-4.05502751,3.13951884,1.15480902,0.76508533,0.00450218,0.12989032,0.88075917,1.75124178,0.32746418,0.00000000
-4.04902451,3.26945481,1.21389803,0.80014391,0.00468910,0.12429260,0.88277343,1.83369540,0.33701048,0.00000000
-4.04302151,3.40298675,1.27412923,0.83414868,0.00487700,0.11896423,0.88776956,1.91996995,0.34768099,0.00000000
-4.03701851,3.53872850,1.33474531,0.86664602,0.00506349,0.11395787,0.89566098,2.00933827,0.35936203,0.00000000
-4.03101551,3.67510216,1.39492660,0.89718225,0.00524593,0.10931805,0.90627161,2.10091385,0.37190776,0.00000000
-4.02501251,3.81036260,1.45380325,0.92531535,0.00542148,0.10507967,0.91933270,2.19366114,0.38514123,0.00000000
-4.01900950,3.94263070,1.51047021,0.95062698,0.00558718,0.10126705,0.93448415,2.28641245,0.39885699,0.00000000
-4.01300650,4.06993446,1.56400468,0.97273442,0.00574002,0.09789348,0.95128039,2.37789123,0.41282528,0.00000000
-4.00700350,4.19025652,1.61348565,0.99130197,0.00587703,0.09496133,0.96920084,2.46674087,0.42679758,0.00000000
-4.00100050,4.30158680,1.65801507,1.00605122,0.00599535,0.09246260,0.98766431,2.55155839,0.44051340,0.00000000
-3.99499750,4.40197793,1.69673993,1.01676996,0.00609230,0.09037990,1.00604698,2.63093157,0.45370799,0.00000000
-3.98899450,4.48960167,1.72887463,1.02331924,0.00616550,0.08868775,1.02370281,2.70347838,0.46612064,0.00000000
-3.98299150,4.56280384,1.75372274,1.02563839,0.00621288,0.08735417,1.03998568,2.76788693,0.47750309,0.00000000
-3.97698849,4.62015567,1.77069739,1.02374776,0.00623280,0.08634228,1.05427198,2.82295473,0.48762788,0.00000000
-3.97098549,4.66049946,1.77933950,1.01774913,0.00622406,0.08561209,1.06598271,2.86762523,0.49629592,0.00000000
-3.96498249,4.68298641,1.77933298,1.00782368,0.00618598,0.08512214,1.07460381,2.90102048,0.50334317,0.00000000
-3.95897949,4.68710531,1.77051624,0.99422774,0.00611842,0.08483103,1.07970400,2.92246836,0.50864599,0.00000000
-3.95297649,4.67270047,1.75288952,0.97728639,0.00602177,0.08469874,1.08094905,2.93152331,0.51212489,0.00000000
-3.94697349,4.63997843,1.72661754,0.95738511,0.00589701,0.08468777,1.07811207,2.92797967,0.51374651,0.00000000
-3.94097049,4.58950279,1.69202731,0.93495996,0.00574562,0.08476391,1.07107922,2.91187706,0.51352377,0.00000000
-3.93496748,4.52217763,1.64960104,0.91048632,0.00556960,0.08489682,1.05985075,2.88349767,0.51151420,0.00000000
-3.92896448,4.43921984,1.59996442,0.88446685,0.00537144,0.08506029,1.04453753,2.84335559,0.50781644,0.00000000
-3.92296148,4.34212184,1.54387063,0.85741890,0.00515402,0.08523225,1.02535322,2.79217863,0.50256530,0.00000000
-3.91695848,4.23260592,1.48218067,0.82986176,0.00492054,0.08539459,1.00260269,2.73088364,0.49592544,0.00000000
-3.91095548,4.11257222,1.41584085,0.80230416,0.00467450,0.08553278,0.97666748,2.66054623,0.48808415,0.00000000
-3.90495248,3.98404246,1.34585822,0.77523239,0.00441955,0.08563538,0.94798895,2.58236638,0.47924348,0.00000000
-3.89894947,3.84910150,1.27327502,0.74909926,0.00415943,0.08569346,0.91705010,2.49763143,0.46961219,0.00000000
-3.89294647,3.70983921,1.19914303,0.72431428,0.00389790,0.08570000,0.88435704,2.40767781,0.45939785,0.00000000
-3.88694347,3.56829469,1.12449888,0.70123524,0.00363859,0.08564928,0.85042096,2.31385329,0.44879949,0.00000000
-3.88094047,3.42640484,1.05034112,0.68016135,0.00338498,0.08553638,0.81574131,2.21748105,0.43800104,0.00000000
-3.87493747,3.28595911,0.97760984,0.66132814,0.00314030,0.08535665,0.78079108,2.11982695,0.42716591,0.00000000
-3.86893447,3.14856177,0.90716954,0.64490408,0.00290745,0.08510544,0.74600452,2.02207102,0.41643280,0.00000000
-3.86293147,3.01560265,0.83979547,0.63098904,0.00268895,0.08477774,0.71176779,1.92528408,0.40591296,0.00000000
-3.85692846,2.88823714,0.77616394,0.61961458,0.00248692,0.08436818,0.67841272,1.83041006,0.39568882,0.00000000
-3.85092546,2.76737549,0.71684637,0.61074589,0.00230301,0.08387093,0.64621357,1.73825425,0.38581408,0.00000000
-3.84492246,2.65368132,0.66230710,0.60428540,0.00213844,0.08327985,0.61538684,1.64947755,0.37631503,0.00000000
-3.83891946,2.54757873,0.61290470,0.60007793,0.00199396,0.08258871,0.58609363,1.56459645,0.36719311,0.00000000
-3.83291646,2.44926727,0.56889611,0.59791707,0.00186985,0.08179147,0.55844435,1.48398825,0.35842832,0.00000000
-3.82691346,2.35874363,0.53044340,0.59755287,0.00176599,0.08088263,0.53250514,1.40790092,0.34998340,0.00000000
-3.82091046,2.27582882,0.49762227,0.59870041,0.00168189,0.07985766,0.50830558,1.33646678,0.34180854,0.00000000
-3.81490745,2.20019949,0.47043189,0.60104915,0.00161668,0.07871341,0.48584712,1.26971918,0.33384626,0.00000000
-3.80890445,2.13142197,0.44880543,0.60427287,0.00156923,0.07744852,0.46511168,1.20761114,0.32603633,0.00000000
-3.80290145,2.06898760,0.43262074,0.60803980,0.00153821,0.07606384,0.44607005,1.15003524,0.31832053,0.00000000
-3.79689845,2.01234818,0.42171064,0.61202293,0.00152208,0.07456278,0.42868956,1.09684370,0.31064694,0.00000000
-3.79089545,1.96094999,0.41587265,0.61590999,0.00151926,0.07295159,0.41294072,1.04786795,0.30297374,0.00000000
-3.78489245,1.91426555,0.41487763,0.61941302,0.00152811,0.07123961,0.39880266,1.00293697,0.29527229,0.00000000
-3.77888944,1.87182200,0.41847730,0.62227718,0.00154705,0.06943930,0.38626700,0.96189376,0.28752947,0.00000000
-3.77288644,1.83322527,0.42641054,0.62428853,0.00157461,0.06756634,0.37534036,0.92460944,0.27974918,0.00000000
-3.76688344,1.79817945,0.43840830,0.62528057,0.00160947,0.06563943,0.36604521,0.89099465,0.27195298,0.00000000
-3.76088044,1.76650087,0.45419741,0.62513935,0.00165055,0.06368008,0.35841930,0.86100798,0.26417989,0.00000000
-3.75487744,1.73812652,0.47350314,0.62380680,0.00169702,0.06171225,0.35251377,0.83466118,0.25648541,0.00000000
-3.74887444,1.71311672,0.49605084,0.62128235,0.00174835,0.05976186,0.34839012,0.81202125,0.24893978,0.00000000
-3.74287144,1.69165211,0.52156661,0.61762258,0.00180434,0.05785618,0.34611614,0.79320929,0.24162556,0.00000000
-3.73686843,1.67402495,0.54977733,0.61293888,0.00186511,0.05602317,0.34576123,0.77839629,0.23463474,0.00000000
-3.73086543,1.66062531,0.58041002,0.60739331,0.00193113,0.05429072,0.34739117,0.76779610,0.22806530,0.00000000
-3.72486243,1.65192236,0.61319078,0.60119252,0.00200320,0.05268586,0.35106273,0.76165567,0.22201757,0.00000000
-3.71885943,1.64844155,0.64784331,0.59458005,0.00208239,0.05123391,0.35681823,0.76024304,0.21659041,0.00000000
-3.71285643,1.65073829,0.68408722,0.58782729,0.00217005,0.04995771,0.36468042,0.76383331,0.21187730,0.00000000
-3.70685343,1.65936899,0.72163609,0.58122323,0.00226769,0.04887685,0.37464776,0.77269311,0.20796267,0.00000000
-3.70085043,1.67486029,0.76019547,0.57506344,0.00237696,0.04800696,0.38669032,0.78706389,0.20491833,0.00000000
-3.69484742,1.69767767,0.79946089,0.56963875,0.00249955,0.04735915,0.40074650,0.80714465,0.20280041,0.00000000
-3.68884442,1.72819418,0.83911596,0.56522381,0.00263709,0.04693949,0.41672056,0.83307463,0.20164665,0.00000000
-3.68284142,1.76666072,0.87883069,0.56206613,0.00279104,0.04674877,0.43448117,0.86491652,0.20147436,0.00000000
-3.67683842,1.81317864,0.91826024,0.56037592,0.00296263,0.04678224,0.45386091,0.90264072,0.20227887,0.00000000
-3.67083542,1.86767592,0.95704420,0.56031711,0.00315269,0.04702966,0.47465684,0.94611150,0.20403278,0.00000000
-3.66483242,1.92988797,0.99480659,0.56199985,0.00336161,0.04747548,0.49663204,0.99507540,0.20668580,0.00000000
-3.65882941,1.99934382,1.03115687,0.56547486,0.00358922,0.04809913,0.51951815,1.04915272,0.21016535,0.00000000
-3.65282641,2.07535873,1.06569194,0.57072980,0.00383470,0.04887551,0.54301881,1.10783251,0.21437774,0.00000000
-3.64682341,2.15703371,1.09799948,0.57768775,0.00409656,0.04977566,0.56681397,1.17047162,0.21921008,0.00000000
-3.64082041,2.24326252,1.12766259,0.58620803,0.00437261,0.05076747,0.59056498,1.23629814,0.22453268,0.00000000
-3.63481741,2.33274633,1.15426584,0.59608919,0.00465989,0.05181653,0.61392032,1.30441961,0.23020197,0.00000000
-3.62881441,2.42401599,1.17740271,0.60707421,0.00495479,0.05288707,0.63652200,1.37383597,0.23606386,0.00000000
-3.62281141,2.51546161,1.19668421,0.61885770,0.00525301,0.05394291,0.65801234,1.44345721,0.24195745,0.00000000
-3.61680840,2.60536886,1.21174857,0.63109484,0.00554973,0.05494845,0.67804115,1.51212544,0.24771890,0.00000000
-3.61080540,2.69196086,1.22227159,0.64341184,0.00583967,0.05586968,0.69627318,1.57864091,0.25318552,0.00000000
-3.60480240,2.77344471,1.22797736,0.65541742,0.00611724,0.05667505,0.71239555,1.64179124,0.25819986,0.00000000
-3.59879940,2.84806094,1.22864883,0.66671514,0.00637673,0.05733639,0.72612525,1.70038295,0.26261372,0.00000000
-3.59279640,2.91413427,1.22413768,0.67691584,0.00661248,0.05782966,0.73721628,1.75327423,0.26629202,0.00000000
-3.58679340,2.97012390,1.21437305,0.68565003,0.00681902,0.05813564,0.74546641,1.79940786,0.26911636,0.00000000
-3.58079040,3.01467129,1.19936868,0.69257959,0.00699133,0.05824040,0.75072332,1.83784288,0.27098828,0.00000000
-3.57478739,3.04664361,1.17922776,0.69740850,0.00712496,0.05813575,0.75288989,1.86778377,0.27183193,0.00000000
