energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Na_s_up,S_s_up,S_p_up
-4.48724362,7.19621775,0.00895124,0.29225289,1.60591959,4.50387959,0.17703089,0.08244702,2.07005493
-4.48124062,6.94643971,0.00829328,0.28106870,1.61329347,4.31275075,0.17418589,0.07831476,2.01684958
-4.47523762,6.70755462,0.00774907,0.27047683,1.62248459,4.12800304,0.17134558,0.07429806,1.96679448
-4.46923462,6.48247828,0.00731937,0.26062156,1.63370382,3.95177378,0.16855447,0.07041991,1.92053923
-4.46323162,6.27414272,0.00700485,0.25164704,1.64716906,3.78622204,0.16586444,0.06670166,1.87873051
-4.45722861,6.08548636,0.00680627,0.24369681,1.66310672,3.63351833,0.16333437,0.06316309,1.84201135
-4.45122561,5.91943354,0.00672448,0.23691314,1.68175022,3.49582798,0.16102925,0.05982241,1.81101713
-4.44522261,5.77886262,0.00676045,0.23143606,1.70333532,3.37528774,0.15901858,0.05669615,1.78636821
-4.43921961,5.66656271,0.00691520,0.22740194,1.72809205,3.27397556,0.15737412,0.05379907,1.76865919
-4.43321661,5.58517964,0.00718966,0.22494172,1.75623383,3.19387397,0.15616719,0.05114396,1.75844521
-4.42721361,5.53715289,0.00758451,0.22417857,1.78794388,3.13682798,0.15546551,0.04874143,1.75622566
-4.42121061,5.52464542,0.00809997,0.22522520,1.82336009,3.10449868,0.15532972,0.04659967,1.76242617
-4.41520760,5.54946936,0.00873559,0.22818076,1.86255875,3.09831411,0.15580988,0.04472428,1.77737962
-4.40920460,5.61301048,0.00948998,0.23312746,1.90553866,3.11941927,0.15694191,0.04311802,1.80130720
-4.40320160,5.71615494,0.01036056,0.24012697,1.95220621,3.16862718,0.15874443,0.04178070,1.83430048
-4.39719860,5.85922170,0.01134339,0.24921684,2.00236280,3.24637321,0.16121602,0.04070905,1.87630544
-4.39119560,6.04190414,0.01243290,0.26040695,2.05569530,3.35267468,0.16433311,0.03989667,1.92710952
-4.38519260,6.26322386,0.01362181,0.27367626,2.11177047,3.48709781,0.16804874,0.03933412,1.98633235
-4.37918959,6.52149975,0.01490101,0.28896994,2.17003388,3.64873396,0.17229216,0.03900893,2.05342083
-4.37318659,6.81433444,0.01625949,0.30619718,2.22981358,3.83618679,0.17696956,0.03890586,2.12764925
-4.36718359,7.13862023,0.01768443,0.32522955,2.29032889,4.04757169,0.18196578,0.03900706,2.20812448
-4.36118059,7.49056547,0.01916124,0.34590041,2.35070385,4.28052869,0.18714699,0.03929244,2.29379651
-4.35517759,7.86574204,0.02067375,0.36800513,2.40998512,4.53224934,0.19236445,0.03973996,2.38347420
-4.34917459,8.25915380,0.02220445,0.39130249,2.46716381,4.79951789,0.19745893,0.04032609,2.47584591
-4.34317159,8.66532505,0.02373474,0.41551711,2.52120024,5.07876661,0.20226591,0.04102618,2.56950465
-4.33716858,9.07840768,0.02524530,0.44034306,2.57105098,5.36614451,0.20662108,0.04181495,2.66297696
-4.33116558,9.49230476,0.02671645,0.46544855,2.61569704,5.65759841,0.21036609,0.04266695,2.75475511
-4.32516258,9.90080787,0.02812854,0.49048173,2.65417231,5.94896474,0.21335424,0.04355705,2.84333140
-4.31915958,10.29774507,0.02946236,0.51507740,2.68559122,6.23607006,0.21545581,0.04446093,2.92723402
-4.31315658,10.67713559,0.03069957,0.53886463,2.70917462,6.51483797,0.21656281,0.04535551,3.00506329
-4.30715358,11.03334744,0.03182308,0.56147495,2.72427326,6.78139945,0.21659300,0.04621946,3.07552748
-4.30115058,11.36125340,0.03281743,0.58255106,2.73038786,7.03220379,0.21549292,0.04703363,3.13747700
-4.29514757,11.65638080,0.03366915,0.60175569,2.72718542,7.26412648,0.21323989,0.04778145,3.18993637
-4.28914457,11.91505063,0.03436707,0.61878043,2.71451121,7.47457091,0.20984273,0.04844930,3.23213261
-4.28314157,12.13450105,0.03490254,0.63335420,2.69239619,7.66156002,0.20534149,0.04902685,3.26351951
-4.27713857,12.31299097,0.03526970,0.64525103,2.66105964,7.82381464,0.19980591,0.04950730,3.28379675
-4.27113557,12.44987940,0.03546556,0.65429694,2.62090705,7.96081495,0.19333288,0.04988760,3.29292330
-4.26513257,12.54567677,0.03549018,0.66037560,2.57252330,8.07284223,0.18604305,0.05016850,3.29112422
-4.25912956,12.60206500,0.03534661,0.66343243,2.51666136,8.16099814,0.17807666,0.05035460,3.27889071
-4.25312656,12.62188394,0.03504098,0.66347710,2.45422682,8.22719946,0.16958883,0.05045425,3.25697269
-4.24712356,12.60908253,0.03458232,0.66058410,2.38625856,8.27414706,0.16074457,0.05047923,3.22636405
-4.24112056,12.56863441,0.03398248,0.65489139,2.31390610,8.30526841,0.15171367,0.05044452,3.18828042
-4.23511756,12.50641847,0.03325592,0.64659702,2.23840404,8.32463404,0.14266566,0.05036772,3.14412989
-4.22911456,12.42906662,0.03241944,0.63595385,2.16104428,8.33684940,0.13376506,0.05026850,3.09547700
-4.22311156,12.34378183,0.03149190,0.62326245,2.08314656,8.34692431,0.12516705,0.05016786,3.04400105
-4.21710855,12.25813135,0.03049387,0.60886240,2.00602808,8.36012343,0.11701372,0.05008737,2.99144950
-4.21110555,12.17982066,0.02944718,0.59312228,1.93097280,8.38180209,0.10943093,0.05004826,2.93958789
-4.20510255,12.11645529,0.02837454,0.57642870,1.85920136,8.41723246,0.10252584,0.05007059,2.89014780
-4.19909955,12.07529822,0.02729903,0.55917479,1.79184218,8.47142597,0.09638525,0.05017230,2.84477426
-4.19309655,12.06303112,0.02624359,0.54174858,1.72990475,8.54895802,0.09107459,0.05036843,2.80497475
-4.18709355,12.08552811,0.02523055,0.52452164,1.67425568,8.65380157,0.08663755,0.05067036,2.77207117
-4.18109055,12.14765049,0.02428112,0.50783861,1.62559832,8.78917578,0.08309644,0.05108520,2.74715696
-4.17508754,12.25307047,0.02341486,0.49200786,1.58445664,8.95741575,0.08045303,0.05161535,2.73106070
-4.16908454,12.40413085,0.02264925,0.47729363,1.55116382,9.15986873,0.07868993,0.05225828,2.72431791
-4.16308154,12.60174671,0.02199927,0.46391019,1.52585610,9.39682111,0.07777229,0.05300651,2.72715213
-4.15707854,12.84535332,0.02147703,0.45201784,1.50847210,9.66745955,0.07764995,0.05384786,2.73946621
-4.15107554,13.13290289,0.02109150,0.44172127,1.49875771,9.96986830,0.07825968,0.05476591,2.76084430
-4.14507254,13.46091078,0.02084831,0.43306989,1.49627656,10.30106304,0.07952767,0.05574070,2.79056468
-4.13906953,13.82454981,0.02074967,0.42606045,1.50042573,10.65706061,0.08137207,0.05674964,2.82762308
-4.13306653,14.21778946,0.02079432,0.42064130,1.51045621,11.03298204,0.08370549,0.05776860,2.87076576
-4.12706353,14.63357475,0.02097773,0.41671849,1.52549765,11.42318522,0.08643753,0.05877305,2.91853116
-4.12106053,15.06403823,0.02129225,0.41416297,1.54458639,11.82142236,0.08947706,0.05973937,2.96929885
-4.11505753,15.50073713,0.02172751,0.41281876,1.56669597,12.22101644,0.09273442,0.06064608,3.02134367
-4.10905453,15.93490673,0.02227081,0.41251151,1.59076910,12.61504991,0.09612332,0.06147506,3.07289354
-4.10305153,16.35772071,0.02290768,0.41305719,1.61574999,12.99655902,0.09956254,0.06221265,3.12218846
-4.09704852,16.76054906,0.02362247,0.41427038,1.64061595,13.35872660,0.10297725,0.06285057,3.16753882
-4.09104552,17.13520433,0.02439902,0.41597182,1.66440727,13.69506657,0.10630011,0.06338665,3.20738083
-4.08504252,17.47416792,0.02522136,0.41799504,1.68625431,13.99959411,0.10947198,0.06382527,3.24032714
-4.07903952,17.77078915,0.02607439,0.42019168,1.70540099,14.26697594,0.11244238,0.06417758,3.26521091
-4.07303652,18.01945084,0.02694462,0.42243553,1.72122400,14.49265629,0.11516962,0.06446137,3.28112180
-4.06703352,18.21569713,0.02782078,0.42462504,1.73324707,14.67295526,0.11762075,0.06470074,3.28743268
-4.06103052,18.35632047,0.02869438,0.42668444,1.74114998,14.80513754,0.11977121,0.06492540,3.28381632
-4.05502751,18.43940655,0.02956025,0.42856352,1.74477214,14.88745046,0.12160442,0.06516977,3.27025142
-4.04902451,18.46433755,0.03041679,0.43023621,1.74411068,14.91913190,0.12311118,0.06547187,3.24701802
-4.04302151,18.43175547,0.03126627,0.43169808,1.73931336,14.90038929,0.12428913,0.06587203,3.21468251
-4.03701851,18.34348874,0.03211477,0.43296310,1.73066647,14.83235227,0.12514207,0.06641139,3.17407288
-4.03101551,18.20244638,0.03297214,0.43405973,1.71857840,14.71700206,0.12567948,0.06713044,3.12624512
-4.02501251,18.01248482,0.03385157,0.43502671,1.70355946,14.55708142,0.12591596,0.06806740,3.07244207
-4.01900950,17.77825320,0.03476920,0.43590868,1.68619870,14.35598931,0.12587085,0.06925666,3.01404625
-4.01300650,17.50502323,0.03574336,0.43675179,1.66713855,14.11766471,0.12556789,0.07072727,2.95252823
-4.00700350,17.19851003,0.03679382,0.43759959,1.64704819,13.84646393,0.12503498,0.07250154,2.88939258
-4.00100050,16.86469011,0.03794081,0.43848922,1.62659660,13.54703574,0.12430391,0.07459372,2.82612309
-3.99499750,16.50962254,0.03920404,0.43944803,1.60642611,13.22419823,0.12341015,0.07700897,2.76412944
-3.98899450,16.13927875,0.04060155,0.44049080,1.58712755,12.88282103,0.12239256,0.07974242,2.70469712
-3.98299150,15.75938614,0.04214872,0.44161748,1.56921760,12.52771595,0.12129298,0.08277860,2.64894236
-3.97698849,15.37528968,0.04385714,0.44281166,1.55311934,12.16353864,0.12015573,0.08609109,2.59777382
-3.97098549,14.99183510,0.04573373,0.44403960,1.53914658,11.79470321,0.11902686,0.08964255,2.55186235
-3.96498249,14.61327639,0.04777987,0.44525007,1.52749253,11.42531138,0.11795324,0.09338498,2.51161998
-3.95897949,14.24320941,0.04999078,0.44637485,1.51822318,11.05909679,0.11698141,0.09726050,2.47718895
-3.95297649,13.88453244,0.05235508,0.44732988,1.51127583,10.69938504,0.11615627,0.10120228,2.44844107
-3.94697349,13.53943367,0.05485461,0.44801721,1.50646249,10.34906892,0.11551958,0.10513602,2.42498752
-3.94097049,13.20940447,0.05746451,0.44832749,1.50347830,10.01059839,0.11510836,0.10898161,2.40619868
-3.93496748,12.89527656,0.06015355,0.44814318,1.50191456,9.68598388,0.11495327,0.11265516,2.39123297
-3.92896448,12.59728016,0.06288475,0.44734220,1.50127573,9.37681147,0.11507704,0.11607123,2.37907382
-3.92296148,12.31511967,0.06561621,0.44580203,1.50099988,9.08426792,0.11549306,0.11914524,2.36857292
-3.91695848,12.04806250,0.06830225,0.44340413,1.50048161,8.80917340,0.11620419,0.12179598,2.35849804
-3.91095548,11.79503653,0.07089465,0.44003847,1.49909651,8.55201961,0.11720197,0.12394810,2.34758347
-3.90495248,11.55473119,0.07334406,0.43560796,1.49622618,8.31301083,0.11846613,0.12553455,2.33458082
-3.89894947,11.32569738,0.07560154,0.43003272,1.49128271,8.09210557,0.11996472,0.12649872,2.31830816
-3.89294647,11.10644142,0.07762005,0.42325389,1.48373148,7.88905662,0.12165462,0.12679643,2.29769533
-3.88694347,10.89550905,0.07935599,0.41523674,1.47311158,7.70344771,0.12348264,0.12639742,2.27182379
-3.88094047,10.69155571,0.08077064,0.40597310,1.45905274,7.53472519,0.12538711,0.12528645,2.23995917
-3.87493747,10.49340092,0.08183137,0.39548272,1.44128833,7.38222376,0.12729985,0.12346389,2.20157562
-3.86893447,10.30006486,0.08251278,0.38381376,1.41966382,7.24518588,0.12914859,0.12094575,2.15637100
-3.86293147,10.11078691,0.08279749,0.37104203,1.39414059,7.12277474,0.13085956,0.11776319,2.10427261
-3.85692846,9.92502687,0.08267675,0.35726932,1.36479502,7.01408160,0.13236027,0.11396152,2.04543367
-3.85092546,9.74245044,0.08215072,0.34262065,1.33181304,6.91812860,0.13358223,0.10959869,1.98022104
-3.84492246,9.56290168,0.08122840,0.32724063,1.29548078,6.83386833,0.13446362,0.10474338,1.90919509
-3.83891946,9.38636577,0.07992739,0.31128921,1.25617162,6.76018221,0.13495158,0.09947284,1.83308316
-3.83291646,9.21292582,0.07827323,0.29493675,1.21433065,6.69587930,0.13500418,0.09387038,1.75274794
-3.82691346,9.04271764,0.07629859,0.27835898,1.17045726,6.63969746,0.13459192,0.08802285,1.66915252
-3.82091046,8.87588636,0.07404220,0.26173175,1.12508672,6.59030844,0.13369856,0.08201809,1.58332389
-3.81490745,8.71254839,0.07154764,0.24522607,1.07877167,6.54632830,0.13232152,0.07594248,1.49631646
-3.80890445,8.55276143,0.06886197,0.22900345,1.03206432,6.50633365,0.13047153,0.06987865,1.40917723
-3.80290145,8.39650489,0.06603434,0.21321190,0.98550010,6.46888446,0.12817180,0.06390353,1.32291400
-3.79689845,8.24367172,0.06311459,0.19798255,0.93958333,6.43255263,0.12545663,0.05808674,1.23846763
-3.79089545,8.09407200,0.06015182,0.18342722,0.89477536,6.39595598,0.12236960,0.05248925,1.15668930
-3.78489245,7.94744772,0.05719319,0.16963673,0.85148566,6.35779583,0.11896146,0.04716261,1.07832324
-3.77888944,7.80349734,0.05428271,0.15668026,0.81006570,6.31689686,0.11528783,0.04214848,1.00399508
-3.77288644,7.66190790,0.05146028,0.14460542,0.77080595,6.27224685,0.11140678,0.03747857,0.93420591
-3.76688344,7.52239232,0.04876091,0.13343927,0.73393566,6.22303429,0.10737649,0.03317493,0.86933160
-3.76088044,7.38472894,0.04621415,0.12318993,0.69962531,6.16868172,0.10325314,0.02925057,0.80962691
-3.75487744,7.24880038,0.04384371,0.11384880,0.66799130,6.10887270,0.09908901,0.02571032,0.75523375
-3.74887444,7.11462912,0.04166729,0.10539326,0.63910251,6.04357080,0.09493093,0.02255189,0.70619274
-3.74287144,6.98240722,0.03969664,0.09778958,0.61298840,5.97302926,0.09081920,0.01976704,0.66245725
-3.73686843,6.85251841,0.03793777,0.09099608,0.58964801,5.89779066,0.08678684,0.01734286,0.62390914
-3.73086543,6.72555102,0.03639130,0.08496626,0.56905951,5.81867624,0.08285940,0.01526308,0.59037527
-3.72486243,6.60230120,0.03505295,0.07965181,0.55118991,5.73676531,0.07905502,0.01350924,0.56164415
-3.71885943,6.48376620,0.03391410,0.07500552,0.53600431,5.65336549,0.07538501,0.01206199,0.53748197
-3.71285643,6.37112827,0.03296243,0.07098371,0.52347465,5.56997517,0.07185457,0.01090207,0.51764755
-3.70685343,6.26573008,0.03218259,0.06754850,0.51358726,5.48823978,0.06846382,0.01001135,0.50190571
-3.70085043,6.16904323,0.03155686,0.06466948,0.50634926,5.40990385,0.06520893,0.00937358,0.49003870
-3.69484742,6.08263135,0.03106580,0.06232503,0.50179334,5.33676074,0.06208333,0.00897510,0.48185559
-3.68884442,6.00810961,0.03068887,0.06050312,0.49998094,5.27060229,0.05907882,0.00880531,0.47719926
-3.68284142,5.94710242,0.03040502,0.05920165,0.50100350,5.21316997,0.05618670,0.00885705,0.47595121
-3.67683842,5.90120099,0.03019319,0.05842825,0.50498190,5.16610945,0.05339870,0.00912673,0.47803400
-3.67083542,5.87192198,0.03003284,0.05819968,0.51206391,5.13092964,0.05070769,0.00961442,0.48341138
-3.66483242,5.86066843,0.02990431,0.05854075,0.52241966,5.10896735,0.04810833,0.01032372,0.49208643
-3.65882941,5.86869368,0.02978923,0.05948286,0.53623536,5.10135783,0.04559735,0.01126147,0.50409753
-3.65282641,5.89706856,0.02967085,0.06106214,0.55370514,5.10901154,0.04317372,0.01243740,0.51951265
-3.64682341,5.94665208,0.02953433,0.06331729,0.57502134,5.13259680,0.04083865,0.01386359,0.53842192
-3.64082041,6.01806539,0.02936697,0.06628721,0.60036354,5.17252782,0.03859537,0.01555387,0.56092884
-3.63481741,6.11166875,0.02915842,0.07000841,0.62988638,5.22895743,0.03644887,0.01752304,0.58714032
-3.62881441,6.22754136,0.02890086,0.07451230,0.66370688,5.30177389,0.03440543,0.01978610,0.61715588
-3.62281141,6.36546380,0.02858910,0.07982256,0.70189139,5.39060091,0.03247223,0.02235734,0.65105640
-3.61680840,6.52490319,0.02822069,0.08595245,0.74444289,5.49480051,0.03065686,0.02524942,0.68889263
-3.61080540,6.70500148,0.02779591,0.09290248,0.79128908,5.61347825,0.02896681,0.02847244,0.73067411
-3.60480240,6.90456741,0.02731775,0.10065822,0.84227190,5.74549099,0.02740908,0.03203303,0.77635877
-3.59879940,7.12207330,0.02679180,0.10918860,0.89713900,5.88945728,0.02598974,0.03593345,0.82584375
-3.59279640,7.35565773,0.02622608,0.11844465,0.95553789,6.04377099,0.02471364,0.04017088,0.87895792
-3.58679340,7.60313569,0.02563082,0.12835887,1.01701314,6.20661895,0.02358409,0.04473674,0.93545652
-3.58079040,7.86201744,0.02501811,0.13884522,1.08100714,6.37600330,0.02260273,0.04961626,0.99501833
-3.57478739,8.12953741,0.02440159,0.14979979,1.14686476,6.54976946,0.02176935,0.05478817,1.05724569
-3.56878439,8.40269405,0.02379597,0.16110222,1.21384207,6.72564031,0.02108185,0.06022470,1.12166755
-3.56278139,8.67830083,0.02321660,0.17261788,1.28111905,6.90125681,0.02053629,0.06589175,1.18774569
-3.55677839,8.95304832,0.02267893,0.18420061,1.34781611,7.07422503,0.02012690,0.07174934,1.25488391
-3.55077539,9.22357610,0.02219805,0.19569612,1.41301403,7.24216889,0.01984624,0.07775233,1.32244005
-3.54477239,9.48655268,0.02178815,0.20694588,1.47577661,7.40278734,0.01968532,0.08385131,1.38974040
-3.53876938,9.73876069,0.02146203,0.21779132,1.53517529,7.55391433,0.01963385,0.08999368,1.45609592
-3.53276638,9.97718420,0.02123068,0.22807820,1.59031481,7.69357922,0.01968039,0.09612493,1.52081955
-3.52676338,10.19909405,0.02110288,0.23766099,1.64035872,7.82006503,0.01981264,0.10218999,1.58324392
-3.52076038,10.40212740,0.02108492,0.24640704,1.68455385,7.93196173,0.02001764,0.10813456,1.64273856
-3.51475738,10.58435730,0.02118033,0.25420037,1.72225253,8.02821180,0.02028207,0.11390651,1.69872578
-3.50875438,10.74434856,0.02138981,0.26094489,1.75293157,8.10814539,0.02059242,0.11945710,1.75069458
-3.50275138,10.88119698,0.02171118,0.26656697,1.77620726,8.17150305,0.02093528,0.12474211,1.79821176
-3.49674837,10.99454953,0.02213948,0.27101709,1.79184563,8.21844449,0.02129751,0.12972274,1.84092993
-3.49074537,11.08460456,0.02266713,0.27427073,1.79976762,8.24954257,0.02166645,0.13436632,1.87859198
-3.48474237,11.15209202,0.02328427,0.27632825,1.80004905,8.26576284,0.02203005,0.13864670,1.91103211
-3.47873937,11.19823496,0.02397909,0.27721393,1.79291543,8.26842945,0.02237701,0.14254448,1.93817328
-3.47273637,11.22469485,0.02473830,0.27697414,1.77873210,8.25917951,0.02269688,0.14604684,1.96002181
-3.46673337,11.23350414,0.02554764,0.27567487,1.75799024,8.23990825,0.02298016,0.14914732,1.97665929
-3.46073037,11.22699021,0.02639244,0.27339864,1.73128961,8.21270838,0.02321829,0.15184524,1.98823273
-3.45472736,11.20769523,0.02725816,0.27024100,1.69931896,8.17980679,0.02340374,0.15414510,1.99494354
-3.44872436,11.17829674,0.02813100,0.26630689,1.66283511,8.14350221,0.02353000,0.15605583,1.99703626
-3.44272136,11.14153312,0.02899844,0.26170690,1.62264161,8.10610699,0.02359158,0.15758996,1.99478755
-3.43671836,11.10013780,0.02984972,0.25655374,1.57956813,8.06989588,0.02358403,0.15876290,1.98849630
-3.43071536,11.05678494,0.03067628,0.25095899,1.53445118,8.03706367,0.02350393,0.15959214,1.97847525
-3.42471236,11.01404834,0.03147212,0.24503027,1.48811682,8.00969328,0.02334894,0.16009664,1.96504440
-3.41870935,10.97437406,0.03223401,0.23886902,1.44136598,7.98973430,0.02311774,0.16029625,1.94852640
-3.41270635,10.94006597,0.03296167,0.23256871,1.39496235,7.97899177,0.02281017,0.16021128,1.92924377
-3.40670335,10.91328240,0.03365769,0.22621379,1.34962299,7.97912353,0.02242716,0.15986213,1.90751777
-3.40070035,10.89604116,0.03432751,0.21987908,1.30601145,7.99164424,0.02197085,0.15926904,1.88366845
-3.39469735,10.89022940,0.03497906,0.21362967,1.26473304,8.01793342,0.02144464,0.15845195,1.85801539
-3.38869435,10.89761468,0.03562248,0.20752132,1.22633172,8.05924461,0.02085319,0.15743029,1.83087864
-3.38269135,10.91985349,0.03626959,0.20160099,1.19128822,8.11671292,0.02020256,0.15622291,1.80257919
-3.37668834,10.95849390,0.03693339,0.19590768,1.16001872,8.19135846,0.01950021,0.15484792,1.77343864
-3.37068534,11.01496968,0.03762739,0.19047330,1.13287374,8.28408339,0.01875510,0.15332251,1.74377765
-3.36468234,11.09058441,0.03836504,0.18532349,1.11013676,8.39566154,0.01797772,0.15166278,1.71391298
-3.35867934,11.18648483,0.03915902,0.18047834,1.09202245,8.52671989,0.01718017,0.14988349,1.68415300
-3.35267634,11.30362428,0.04002069,0.17595296,1.07867426,8.67771245,0.01637621,0.14799778,1.65479205
-3.34667334,11.44271808,0.04095952,0.17175784,1.07016167,8.84888784,0.01558135,0.14601690,1.62610370
-3.34067034,11.60419371,0.04198265,0.16789895,1.06647714,9.04025272,0.01481296,0.14394995,1.59833360
-3.33466733,11.78813976,0.04309458,0.16437776,1.06753334,9.25153398,0.01409033,0.14180365,1.57169234
-3.32866433,11.99425794,0.04429703,0.16119102,1.07316104,9.48214287,0.01343487,0.13958223,1.54634909
-3.32266133,12.22182274,0.04558886,0.15833053,1.08310824,9.73114471,0.01287021,0.13728734,1.52242651
-3.31665833,12.46965335,0.04696630,0.15578286,1.09704115,9.99723767,0.01242246,0.13491823,1.49999767
