energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-4.63731866,5.51899311,1.32600922,4.33317261,0.00094465,0.11319605,0.49439330,0.74686833,0.00554925,0.36632856
-4.63131566,5.53802424,1.33209537,4.34145637,0.00087706,0.11384876,0.50668137,0.74771675,0.00548229,0.37783684
-4.62531266,5.54636604,1.33594652,4.34091902,0.00081339,0.11413545,0.51814976,0.74761953,0.00540034,0.38833250
-4.61930965,5.54359796,1.33737195,4.33137551,0.00075417,0.11404411,0.52859963,0.74650971,0.00530456,0.39763842
-4.61330665,5.52944693,1.33622793,4.31275770,0.00069985,0.11356913,0.53784650,0.74433083,0.00519666,0.40559333
-4.60730365,5.50379166,1.33241726,4.28511248,0.00065085,0.11271158,0.54572574,0.74103937,0.00507881,0.41205644
-4.60130065,5.46666443,1.32588810,4.24859822,0.00060750,0.11147938,0.55209757,0.73660690,0.00495361,0.41691166
-4.59529765,5.41825031,1.31663216,4.20347960,0.00057012,0.10988714,0.55685132,0.73102197,0.00482392,0.42007109
-4.58929465,5.35888353,1.30468215,4.15012094,0.00053898,0.10795587,0.55990863,0.72429152,0.00469285,0.42147789
-4.58329165,5.28904117,1.29010875,4.08897810,0.00051437,0.10571250,0.56122560,0.71644195,0.00456360,0.42110820
-4.57728864,5.20933435,1.27301695,4.02058931,0.00049657,0.10318919,0.56079376,0.70751964,0.00443938,0.41897208
-4.57128564,5.12049719,1.25354213,3.94556514,0.00048589,0.10042249,0.55863969,0.69759099,0.00432335,0.41511349
-4.56528264,5.02337393,1.23184585,3.86457811,0.00048265,0.09745246,0.55482368,0.68674192,0.00421849,0.40960923
-4.55927964,4.91890475,1.20811160,3.77835227,0.00048721,0.09432162,0.54943709,0.67507676,0.00412752,0.40256696
-4.55327664,4.80811072,1.18254063,3.68765307,0.00049996,0.09107394,0.54259897,0.66271668,0.00405287,0.39412224
-4.54727364,4.69207825,1.15534798,3.59327795,0.00052131,0.08775382,0.53445185,0.64979749,0.00399657,0.38443492
-4.54127064,4.57194357,1.12675882,3.49604770,0.00055168,0.08440502,0.52515700,0.63646689,0.00396024,0.37368486
-4.53526763,4.44887748,1.09700523,3.39679888,0.00059152,0.08106982,0.51488942,0.62288130,0.00394502,0.36206714
-4.52926463,4.32407053,1.06632336,3.29637724,0.00064120,0.07778810,0.50383272,0.60920227,0.00395157,0.34978702
-4.52326163,4.19871895,1.03495107,3.19563194,0.00070111,0.07459665,0.49217410,0.59559247,0.00398004,0.33705480
-4.51725863,4.07401113,1.00312590,3.09541053,0.00077151,0.07152855,0.48009960,0.58221163,0.00403004,0.32408072
-4.51125563,3.95111474,0.97108335,2.99655419,0.00085260,0.06861276,0.46778988,0.56921233,0.00410070,0.31107005
-4.50525263,3.83116431,0.93905546,2.89989301,0.00094441,0.06587373,0.45541638,0.55673588,0.00419066,0.29821857
-4.49924962,3.71524910,0.90726933,2.80624079,0.00104685,0.06333130,0.44313826,0.54490854,0.00429807,0.28570856
-4.49324662,3.60440119,0.87594573,2.71638905,0.00115960,0.06100061,0.43109988,0.53383815,0.00442069,0.27370526
-4.48724362,3.49958339,0.84529755,2.63109987,0.00128215,0.05889219,0.41942898,0.52361127,0.00455587,0.26235414
-4.48124062,3.40167715,0.81552792,2.55109728,0.00141376,0.05701217,0.40823546,0.51429122,0.00470068,0.25177865
-4.47523762,3.31147017,0.78682818,2.47705707,0.00155344,0.05536256,0.39761072,0.50591674,0.00485192,0.24207886
-4.46923462,3.22964388,0.75937541,2.40959502,0.00169997,0.05394156,0.38762750,0.49850174,0.00500622,0.23333061
-4.46323162,3.15676091,0.73332970,2.34925369,0.00185191,0.05274405,0.37834015,0.49203580,0.00516013,0.22558544
-4.45722861,3.09325269,0.70883113,2.29648805,0.00200757,0.05176192,0.36978519,0.48648562,0.00531017,0.21887098
-4.45122561,3.03940766,0.68599667,2.25165049,0.00216509,0.05098461,0.36198212,0.48179731,0.00545296,0.21319198
-4.44522261,2.99536052,0.66491697,2.21497582,0.00232248,0.05039949,0.35493446,0.47789924,0.00558527,0.20853167
-4.43921961,2.96108289,0.64565335,2.18656688,0.00247760,0.04999233,0.34863080,0.47470556,0.00570411,0.20485356
-4.43321661,2.93637622,0.62823514,2.16638179,0.00262829,0.04974765,0.34304599,0.47212000,0.00580680,0.20210349
-4.42721361,2.92086735,0.61265745,2.15422350,0.00277237,0.04964907,0.33814236,0.47003988,0.00589101,0.20021183
-4.42121061,2.91400742,0.59887977,2.14973263,0.00290773,0.04967964,0.33387086,0.46836006,0.00595487,0.19909591
-4.41520760,2.91507475,0.58682537,2.15238430,0.00303235,0.04982205,0.33017233,0.46697676,0.00599693,0.19866240
-4.40920460,2.92318211,0.57638172,2.16148968,0.00314443,0.05005882,0.32697867,0.46579100,0.00601621,0.19880978
-4.40320160,2.93728864,0.56740206,2.17620274,0.00324237,0.05037250,0.32421414,0.46471165,0.00601223,0.19943078
-4.39719860,2.95621688,0.55970815,2.19553249,0.00332486,0.05074573,0.32179667,0.46365785,0.00598496,0.20041471
-4.39119560,2.97867462,0.55309411,2.21836086,0.00339092,0.05116139,0.31963921,0.46256094,0.00593482,0.20164975
-4.38519260,3.00328151,0.54733145,2.24346583,0.00343991,0.05160260,0.31765129,0.46136574,0.00586262,0.20302521
-4.37918959,3.02859995,0.54217506,2.26954955,0.00347158,0.05205290,0.31574063,0.46003132,0.00576957,0.20443357
-4.37318659,3.05316956,0.53736999,2.29527055,0.00348606,0.05249623,0.31381488,0.45853132,0.00565715,0.20577252
-4.36718359,3.07554431,0.53265884,2.31927916,0.00348390,0.05291709,0.31178355,0.45685377,0.00552714,0.20694687
-4.36118059,3.09433118,0.52778953,2.34025481,0.00346602,0.05330069,0.30956001,0.45500073,0.00538152,0.20787029
-4.35517759,3.10822923,0.52252307,2.35694408,0.00343375,0.05363306,0.30706355,0.45298765,0.00522239,0.20846701
-4.34917459,3.11606750,0.51664112,2.36819778,0.00338876,0.05390130,0.30422158,0.45084270,0.00505201,0.20867323
-4.34317159,3.11684057,0.50995298,2.37300589,0.00333305,0.05409379,0.30097165,0.44860608,0.00487266,0.20843851
-4.33716858,3.10974016,0.50230180,2.37052872,0.00326895,0.05420043,0.29726351,0.44632937,0.00468668,0.20772676
-4.33116558,3.09418174,0.49356964,2.36012309,0.00319905,0.05421295,0.29306087,0.44407507,0.00449638,0.20651715
-4.32516258,3.06982473,0.48368134,2.34136241,0.00312614,0.05412515,0.28834300,0.44191618,0.00430405,0.20480453
-4.31915958,3.03658561,0.47260680,2.31404985,0.00305324,0.05393315,0.28310586,0.43993592,0.00411196,0.20259971
-4.31315658,2.99464311,0.46036181,2.27822393,0.00298348,0.05363564,0.27736285,0.43822755,0.00392229,0.19992915
-4.30715358,2.94443517,0.44700724,2.23415639,0.00292006,0.05323403,0.27114508,0.43689406,0.00373717,0.19683444
-4.30115058,2.88664760,0.43264661,2.18234228,0.00286624,0.05273252,0.26450097,0.43604784,0.00355866,0.19337119
-4.29514757,2.82219474,0.41742225,2.12348285,0.00282521,0.05213819,0.25749541,0.43581001,0.00338872,0.18960759
-4.28914457,2.75219255,0.40151011,2.05846180,0.00280010,0.05146083,0.25020815,0.43630943,0.00322920,0.18562252
-4.28314157,2.67792522,0.38511337,1.98831592,0.00279384,0.05071284,0.24273175,0.43768115,0.00308188,0.18150325
-4.27713857,2.60080612,0.36845529,1.91420131,0.00280913,0.04990888,0.23516889,0.44006422,0.00294837,0.17734279
-4.27113557,2.52233466,0.35177141,1.83735644,0.00284834,0.04906549,0.22762928,0.44359886,0.00283015,0.17323702
-4.26513257,2.44405037,0.33530140,1.75906357,0.00291344,0.04820060,0.22022619,0.44842276,0.00272853,0.16928154
-4.25912956,2.36748573,0.31928102,1.68060991,0.00300594,0.04733297,0.21307270,0.45466672,0.00264460,0.16556852
-4.25312656,2.29411954,0.30393434,1.60324997,0.00312677,0.04648154,0.20627788,0.46244951,0.00257924,0.16218349
-4.24712356,2.22533227,0.28946655,1.52817041,0.00327624,0.04566476,0.19994295,0.47187220,0.00253307,0.15920227
-4.24112056,2.16236491,0.27605764,1.45645852,0.00345400,0.04489994,0.19415771,0.48301220,0.00250642,0.15668824
-4.23511756,2.10628295,0.26385717,1.38907546,0.00365894,0.04420256,0.18899726,0.49591705,0.00249933,0.15468987
-4.22911456,2.05794651,0.25298027,1.32683486,0.00388922,0.04358569,0.18451916,0.51059866,0.00251150,0.15323881
-4.22311156,2.01798786,0.24350497,1.27038751,0.00414225,0.04305945,0.18076128,0.52702795,0.00254235,0.15234860
-4.21710855,1.98679716,0.23547104,1.22021239,0.00441467,0.04263069,0.17774028,0.54513066,0.00259094,0.15201392
-4.21110555,1.96451692,0.22888022,1.17661409,0.00470248,0.04230261,0.17545098,0.56478444,0.00265604,0.15221073
-4.20510255,1.95104549,0.22369792,1.13972650,0.00500101,0.04207479,0.17386644,0.58581777,0.00273618,0.15289702
-4.19909955,1.94604956,0.21985619,1.10952249,0.00530512,0.04194315,0.17293903,0.60801093,0.00282961,0.15401439
-4.19309655,1.94898531,0.21725792,1.08582879,0.00560924,0.04190028,0.17260221,0.63109921,0.00293443,0.15549031
-4.18709355,1.95912737,0.21578197,1.06834557,0.00590758,0.04193579,0.17277315,0.65477861,0.00304863,0.15724101
-4.18109055,1.97560476,0.21528915,1.05666967,0.00619427,0.04203692,0.17335601,0.67871381,0.00317015,0.15917493
-4.17508754,1.99744230,0.21562866,1.05032049,0.00646352,0.04218921,0.17424577,0.70254845,0.00329698,0.16119659
-4.16908454,2.02360594,0.21664486,1.04876754,0.00670983,0.04237732,0.17533245,0.72591725,0.00342723,0.16321065
-4.16308154,2.05305023,0.21818395,1.05145839,0.00692814,0.04258586,0.17650555,0.74845962,0.00355921,0.16512612
-4.15707854,2.08476591,0.22010043,1.05784599,0.00711400,0.04280029,0.17765859,0.76983415,0.00369152,0.16686046
-4.15107554,2.11782564,0.22226294,1.06741423,0.00726374,0.04300776,0.17869342,0.78973330,0.00382309,0.16834341
-4.14507254,2.15142585,0.22455942,1.07970064,0.00737457,0.04319786,0.17952425,0.80789767,0.00395328,0.16952036
-4.13906953,2.18492287,0.22690115,1.09431557,0.00744465,0.04336333,0.18008112,0.82412891,0.00408188,0.17035514
-4.13306653,2.21786160,0.22922576,1.11095682,0.00747322,0.04350057,0.18031282,0.83830076,0.00420912,0.17083207
-4.12706353,2.24999546,0.23149890,1.12941945,0.00746053,0.04360989,0.18018887,0.85036738,0.00433573,0.17095724
-4.12106053,2.28129660,0.23371465,1.14960020,0.00740790,0.04369576,0.17970074,0.86036858,0.00446284,0.17075881
-4.11505753,2.31195578,0.23589461,1.17149665,0.00731760,0.04376659,0.17886212,0.86843147,0.00459199,0.17028650
-4.10905453,2.34237199,0.23808566,1.19520107,0.00719282,0.04383452,0.17770822,0.87476832,0.00472501,0.16961012
-4.10305153,2.37313203,0.24035668,1.22088942,0.00703751,0.04391487,0.17629423,0.87967065,0.00486398,0.16881731
-4.09704852,2.40498116,0.24279422,1.24880609,0.00685627,0.04402543,0.17469289,0.88349966,0.00501107,0.16801048
-4.09104552,2.43878596,0.24549740,1.27924508,0.00665414,0.04418565,0.17299141,0.88667348,0.00516848,0.16730318
-4.08504252,2.47549120,0.24857225,1.31252860,0.00643652,0.04441567,0.17128777,0.88965163,0.00533827,0.16681596
-4.07903952,2.51607273,0.25212575,1.34898412,0.00620891,0.04473530,0.16968659,0.89291751,0.00552224,0.16667190
-4.07303652,2.56148838,0.25625988,1.38892085,0.00597680,0.04516297,0.16829486,0.89695971,0.00572180,0.16699200
-4.06703352,2.61262929,0.26106582,1.43260691,0.00574547,0.04571475,0.16721753,0.90225291,0.00593786,0.16789064
-4.06103052,2.67027385,0.26661868,1.48024815,0.00551991,0.04640339,0.16655334,0.90923933,0.00617075,0.16947113
-4.05502751,2.73504620,0.27297292,1.53196956,0.00530462,0.04723757,0.16639088,0.91831152,0.00642009,0.17182173
-4.04902451,2.80738125,0.28015865,1.58780019,0.00510357,0.04822124,0.16680521,0.92979729,0.00668476,0.17501211
-4.04302151,2.88749760,0.28817895,1.64766215,0.00492010,0.04935319,0.16785508,0.94394738,0.00696288,0.17909042
-4.03701851,2.97537961,0.29700838,1.71136431,0.00475686,0.05062685,0.16958089,0.96092636,0.00725178,0.18408112
-4.03101551,3.07076912,0.30659263,1.77860075,0.00461579,0.05203029,0.17200337,0.98080708,0.00754809,0.18998358
-4.02501251,3.17316715,0.31684942,1.84895430,0.00449809,0.05354649,0.17512316,1.00356876,0.00784773,0.19677148
-4.01900950,3.28184530,0.32767048,1.92190469,0.00440428,0.05515381,0.17892121,1.02909867,0.00814609,0.20439313
-4.01300650,3.39586616,0.33892472,1.99684117,0.00433415,0.05682666,0.18335987,1.05719716,0.00843810,0.21277259
-4.00700350,3.51411165,0.35046213,2.07307895,0.00428690,0.05853638,0.18838476,1.08758562,0.00871839,0.22181157
-4.00100050,3.63531790,0.36211858,2.14987874,0.00426109,0.06025220,0.19392716,1.11991685,0.00898149,0.23139208
-3.99499750,3.75811506,0.37372109,2.22646858,0.00425481,0.06194235,0.19990691,1.15378722,0.00922198,0.24137972
-3.98899450,3.88107007,0.38509340,2.30206703,0.00426566,0.06357518,0.20623552,1.18874991,0.00943470,0.25162751
-3.98299150,4.00273063,0.39606166,2.37590665,0.00429091,0.06512032,0.21281954,1.22432870,0.00961492,0.26198002
-3.97698849,4.12166847,0.40645990,2.44725698,0.00432752,0.06654971,0.21956375,1.26003147,0.00975853,0.27227786
-3.97098549,4.23651996,0.41613511,2.51544584,0.00437226,0.06783864,0.22637434,1.29536292,0.00986221,0.28236218
-3.96498249,4.34602269,0.42495179,2.57987828,0.00442179,0.06896652,0.23316163,1.32983616,0.00992354,0.29207911
-3.95897949,4.44904659,0.43279563,2.64005233,0.00447274,0.06991753,0.23984242,1.36298250,0.00994113,0.30128399
-3.95297649,4.54461845,0.43957631,2.69557102,0.00452183,0.07068111,0.24634185,1.39435961,0.00991468,0.30984519
-3.94697349,4.63193951,0.44522928,2.74615020,0.00456588,0.07125209,0.25259458,1.42355759,0.00984503,0.31764745
-3.94097049,4.71039551,0.44971646,2.79162214,0.00460195,0.07163072,0.25854551,1.45020332,0.00973414,0.32459461
-3.93496748,4.77955959,0.45302594,2.83193466,0.00462738,0.07182236,0.26414984,1.47396297,0.00958504,0.33061161
-3.92896448,4.83918850,0.45517062,2.86714628,0.00463987,0.07183706,0.26937263,1.49454322,0.00940177,0.33564577
-3.92296148,4.88921278,0.45618603,2.89741772,0.00463750,0.07168884,0.27418799,1.51169127,0.00918925,0.33966732
-3.91695848,4.92972229,0.45612738,2.92300033,0.00461878,0.07139494,0.27857785,1.52519415,0.00895312,0.34266917
-3.91095548,4.96094808,0.45506609,2.94422227,0.00458270,0.07097485,0.28253064,1.53487773,0.00869962,0.34466599
-3.90495248,4.98324219,0.45308598,2.96147317,0.00452871,0.07044941,0.28603985,1.54060565,0.00843535,0.34569267
-3.89894947,4.99705661,0.45027932,2.97518825,0.00445673,0.06983980,0.28910268,1.54227861,0.00816710,0.34580230
-3.89294647,5.00292273,0.44674303,2.98583260,0.00436714,0.06916664,0.29171884,1.53983406,0.00790168,0.34506370
-3.88694347,5.00143234,0.44257507,2.99388648,0.00426076,0.06844915,0.29388970,1.53324661,0.00764571,0.34355869
-3.88094047,4.99322106,0.43787137,2.99983221,0.00413879,0.06770451,0.29561765,1.52252898,0.00740546,0.34137923
-3.87493747,4.97895462,0.43272329,3.00414306,0.00400277,0.06694729,0.29690595,1.50773354,0.00718672,0.33862448
-3.86893447,4.95931833,0.42721578,3.00727447,0.00385454,0.06618910,0.29775886,1.48895415,0.00699463,0.33539795
-3.86293147,4.93500949,0.42142614,3.00965755,0.00369616,0.06543850,0.29818210,1.46632812,0.00683362,0.33180478
-3.85692846,4.90673239,0.41542356,3.01169479,0.00352983,0.06470097,0.29818352,1.44003792,0.00670734,0.32794922
-3.85092546,4.87519520,0.40926917,3.01375760,0.00335786,0.06397916,0.29777398,1.41031241,0.00661859,0.32393242
-3.84492246,4.84110798,0.40301664,3.01618521,0.00318258,0.06327320,0.29696815,1.37742713,0.00656933,0.31985035
-3.83891946,4.80518083,0.39671313,3.01928450,0.00300627,0.06258119,0.29578529,1.34170344,0.00656069,0.31579217
-3.83291646,4.76812149,0.39040048,3.02333002,0.00283114,0.06189972,0.29424979,1.30350637,0.00659298,0.31183871
-3.82691346,4.73063141,0.38411646,3.02856395,0.00265925,0.06122444,0.29239144,1.26324090,0.00666577,0.30806129
-3.82091046,4.69340005,0.37789599,3.03519533,0.00249248,0.06055059,0.29024527,1.22134672,0.00677794,0.30452072
-3.81490745,4.65709685,0.37177210,3.04339848,0.00233250,0.05987354,0.28785101,1.17829162,0.00692772,0.30126654
-3.80890445,4.62236118,0.36577673,3.05331052,0.00218076,0.05918920,0.28525219,1.13456350,0.00711285,0.29833645
-3.80290145,4.58979031,0.35994111,3.06502787,0.00203847,0.05849439,0.28249481,1.09066154,0.00733056,0.29575595
-3.79689845,4.55992631,0.35429587,3.07860228,0.00190662,0.05778705,0.27962572,1.04708659,0.00757773,0.29353821
-3.79089545,4.53324239,0.34887073,3.09403661,0.00178595,0.05706634,0.27669084,1.00433147,0.00785094,0.29168411
-3.78489245,4.51012993,0.34369410,3.11128085,0.00167703,0.05633267,0.27373327,0.96287131,0.00814652,0.29018260
-3.77888944,4.49088701,0.33879225,3.13022910,0.00158024,0.05558757,0.27079149,0.92315462,0.00846064,0.28901129
-3.77288644,4.47570946,0.33418864,3.15071787,0.00149580,0.05483354,0.26789777,0.88559524,0.00878937,0.28813735
-3.76688344,4.46468536,0.32990303,3.17252623,0.00142384,0.05407376,0.26507679,0.85056558,0.00912870,0.28751867
-3.76088044,4.45779345,0.32595085,3.19537827,0.00136440,0.05331188,0.26234482,0.81839138,0.00947465,0.28710540
-3.75487744,4.45490586,0.32234269,3.21894780,0.00131748,0.05255167,0.25970928,0.78934805,0.00982321,0.28684162
-3.74887444,4.45579520,0.31908404,3.24286560,0.00128308,0.05179677,0.25716880,0.76365871,0.01017045,0.28666735
-3.74287144,4.46014572,0.31617534,3.26672883,0.00126124,0.05105045,0.25471390,0.74149375,0.01051253,0.28652069
-3.73686843,4.46756792,0.31361232,3.29011229,0.00125203,0.05031542,0.25232797,0.72297185,0.01084570,0.28634003
-3.73086543,4.47761586,0.31138662,3.31258117,0.00125562,0.04959369,0.24998884,0.70816217,0.01116636,0.28606628
-3.72486243,4.48980633,0.30948666,3.33370448,0.00127223,0.04888650,0.24767043,0.69708747,0.01147105,0.28564502
-3.71885943,4.50363854,0.30789866,3.35306884,0.00130221,0.04819431,0.24534478,0.68972786,0.01175652,0.28502841
-3.71285643,4.51861372,0.30660782,3.37029171,0.00134598,0.04751686,0.24298401,0.68602481,0.01201974,0.28417687
-3.70685343,4.53425336,0.30559951,3.38503374,0.00140403,0.04685328,0.24056222,0.68588532,0.01225793,0.28306038
-3.70085043,4.55011549,0.30486036,3.39700961,0.00147690,0.04620222,0.23805724,0.68918580,0.01246866,0.28165933
-3.69484742,4.56580838,0.30437929,3.40599714,0.00156516,0.04556200,0.23545210,0.69577568,0.01264985,0.27996500
-3.68884442,4.58100138,0.30414832,3.41184446,0.00166935,0.04493086,0.23273611,0.70548057,0.01279990,0.27797945
-3.68284142,4.59543268,0.30416318,3.41447504,0.00178995,0.04430708,0.22990559,0.71810486,0.01291771,0.27571509
-3.67683842,4.60891419,0.30442369,3.41389081,0.00192734,0.04368917,0.22696419,0.73343400,0.01300280,0.27319372
-3.67083542,4.62133375,0.30493384,3.41017338,0.00208171,0.04307605,0.22392277,0.75123629,0.01305537,0.27044531
-3.66483242,4.63265509,0.30570164,3.40348365,0.00225304,0.04246718,0.22079901,0.77126453,0.01307640,0.26750642
-3.65882941,4.64291600,0.30673887,3.39405990,0.00244103,0.04186263,0.21761664,0.79325755,0.01306769,0.26441853
-3.65282641,4.65222507,0.30806047,3.38221475,0.00264508,0.04126319,0.21440453,0.81694182,0.01303197,0.26122620
-3.64682341,4.66075752,0.30968396,3.36833093,0.00286421,0.04067038,0.21119555,0.84203333,0.01297290,0.25797526
-3.64082041,4.66875034,0.31162871,3.35285616,0.00309706,0.04008645,0.20802543,0.86823976,0.01289506,0.25471112
-3.63481741,4.67649694,0.31391513,3.33629713,0.00334186,0.03951438,0.20493159,0.89526320,0.01280401,0.25147718
-3.62881441,4.68434139,0.31656393,3.31921238,0.00359640,0.03895779,0.20195200,0.92280322,0.01270613,0.24831357
-3.62281141,4.69267218,0.31959531,3.30220431,0.00385811,0.03842087,0.19912424,0.95056051,0.01260860,0.24525604
-3.61680840,4.70191533,0.32302824,3.28590994,0.00412400,0.03790827,0.19648459,0.97824079,0.01251923,0.24233522
-3.61080540,4.71252662,0.32687978,3.27099043,0.00439076,0.03742496,0.19406732,1.00555910,0.01244628,0.23957616
-3.60480240,4.72498279,0.33116439,3.25811929,0.00465481,0.03697610,0.19190416,1.03224412,0.01239821,0.23699816
-3.59879940,4.73977136,0.33589337,3.24796928,0.00491235,0.03656686,0.19002386,1.05804242,0.01238350,0.23461479
-3.59279640,4.75737901,0.34107427,3.24119790,0.00515947,0.03620227,0.18845187,1.08272243,0.01241030,0.23243422
-3.58679340,4.77827851,0.34671030,3.23843195,0.00539223,0.03588700,0.18721012,1.10607798,0.01248618,0.23045959
-3.58079040,4.80291423,0.35279985,3.24025114,0.00560678,0.03562522,0.18631683,1.12793105,0.01261785,0.22868964
-3.57478739,4.83168650,0.35933591,3.24717138,0.00579943,0.03542040,0.18578636,1.14813390,0.01281080,0.22711921
