energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-4.63731866,2.36297052,0.70920094,0.97060684,0.00613009,0.07091522,0.00730114,1.32929995,0.24691775,0.08296867
-4.63131566,2.38377365,0.74036932,0.94869336,0.00667817,0.07529861,0.00811738,1.33998113,0.25912258,0.08841243
-4.62531266,2.40626923,0.77245435,0.92720710,0.00722510,0.07975953,0.00896543,1.35169398,0.27151979,0.09392812
-4.61930965,2.43031476,0.80511191,0.90648471,0.00776318,0.08424020,0.00983749,1.36439273,0.28394053,0.09944712
-4.61330665,2.45555058,0.83793315,0.88676946,0.00828449,0.08867699,0.01072490,1.37790946,0.29619506,0.10489359
-4.60730365,2.48141528,0.87045557,0.86820838,0.00878111,0.09300237,0.01161835,1.39196174,0.30807822,0.11018633
-4.60130065,2.50717231,0.90217743,0.85085414,0.00924539,0.09714703,0.01250816,1.40616650,0.31937601,0.11524119
-4.59529765,2.53194637,0.93257485,0.83467136,0.00967019,0.10104232,0.01338456,1.42005937,0.32987298,0.11997366
-4.58929465,2.55476754,0.96112070,0.81954676,0.01004916,0.10462283,0.01423811,1.43311848,0.33936011,0.12430173
-4.58329165,2.57462077,0.98730450,0.80530261,0.01037698,0.10782890,0.01505995,1.44479134,0.34764278,0.12814876
-4.57728864,2.59049803,1.01065229,0.79171238,0.01064954,0.11060902,0.01584222,1.45452327,0.35454849,0.13144625
-4.57128564,2.60144996,1.03074533,0.77851792,0.01086416,0.11292204,0.01657830,1.46178582,0.35993392,0.13413649
-4.56528264,2.60663445,1.04723678,0.76544694,0.01101964,0.11473887,0.01726314,1.46610358,0.36369087,0.13617470
-4.55927964,2.60535920,1.05986534,0.75222995,0.01111639,0.11604387,0.01789338,1.46707783,0.36575090,0.13753084
-4.55327664,2.59711608,1.06846521,0.73861577,0.01115638,0.11683552,0.01846753,1.46440586,0.36608829,0.13819070
-4.54727364,2.58160553,1.07297165,0.72438487,0.01114307,0.11712659,0.01898597,1.45789484,0.36472127,0.13815651
-4.54127064,2.55874973,1.07342208,0.70935994,0.01108128,0.11694366,0.01945089,1.44746963,0.36171124,0.13744676
-4.53526763,2.52869409,1.06995250,0.69341329,0.01097704,0.11632600,0.01986611,1.43317423,0.35716030,0.13609542
-4.52926463,2.49179735,1.06278944,0.67647098,0.01083728,0.11532394,0.02023688,1.41516697,0.35120698,0.13415050
-4.52326163,2.44861107,1.05223813,0.65851368,0.01066962,0.11399672,0.02056950,1.39370990,0.34402045,0.13167208
-4.51725863,2.39985019,1.03866730,0.63957444,0.01048200,0.11241007,0.02087098,1.36915320,0.33579361,0.12872996
-4.51125563,2.34635650,1.02249175,0.61973382,0.01028244,0.11063346,0.02114862,1.34191565,0.32673536,0.12540087
-4.50525263,2.28905752,1.00415352,0.59911289,0.01007872,0.10873738,0.02140958,1.31246257,0.31706240,0.12176564
-4.49924962,2.22892337,0.98410288,0.57786465,0.00987806,0.10679063,0.02166048,1.28128248,0.30699116,0.11790627
-4.49324662,2.16692419,0.96278009,0.55616464,0.00968693,0.10485793,0.02190706,1.24886406,0.29673006,0.11390320
-4.48724362,2.10399074,0.94059902,0.53420131,0.00951084,0.10299780,0.02215391,1.21567473,0.28647272,0.10983279
-4.48124062,2.04098023,0.91793346,0.51216671,0.00935420,0.10126103,0.02240427,1.18214204,0.27639223,0.10576521
-4.47523762,1.97864938,0.89510693,0.49024823,0.00922025,0.09968964,0.02265996,1.14863897,0.26663687,0.10176282
-4.46923462,1.91763593,0.87238624,0.46862164,0.00911107,0.09831652,0.02292149,1.11547381,0.25732742,0.09787909
-4.46323162,1.85844932,0.84997939,0.44744583,0.00902760,0.09716566,0.02318821,1.08288510,0.24855609,0.09415808
-4.45722861,1.80147077,0.82803750,0.42685941,0.00896982,0.09625301,0.02345864,1.05104163,0.24038710,0.09063449
-4.45122561,1.74696222,0.80666066,0.40697919,0.00893686,0.09558787,0.02373091,1.02004752,0.23285874,0.08733421
-4.44522261,1.69508318,0.78590723,0.38790059,0.00892723,0.09517473,0.02400325,0.98995154,0.22598675,0.08427538
-4.43921961,1.64591412,0.76580588,0.36969951,0.00893904,0.09501541,0.02427462,0.96076020,0.21976872,0.08146980
-4.43321661,1.59948443,0.74636953,0.35243564,0.00897025,0.09511135,0.02454525,0.93245350,0.21418919,0.07892451
-4.42721361,1.55580299,0.72761031,0.33615675,0.00901889,0.09546592,0.02481729,0.90500220,0.20922514,0.07664367
-4.42121061,1.51488925,0.70955462,0.32090345,0.00908327,0.09608656,0.02509536,0.87838562,0.20485143,0.07463027
-4.41520760,1.47680248,0.69225710,0.30671420,0.00916216,0.09698659,0.02538697,0.85260856,0.20104593,0.07288784
-4.40920460,1.44166734,0.67581292,0.29362999,0.00925490,0.09818652,0.02570290,0.82771642,0.19779398,0.07142186
-4.40320160,1.40969397,0.66036733,0.28169841,0.00936148,0.09971487,0.02605735,0.80380751,0.19509185,0.07024090
-4.39719860,1.38119111,0.64612194,0.27097675,0.00948254,0.10160820,0.02646797,0.78104165,0.19294918,0.06935733
-4.39119560,1.35657135,0.63333721,0.26153390,0.00961932,0.10391053,0.02695564,0.75964461,0.19139003,0.06878757
-4.38519260,1.33634788,0.62233089,0.25345089,0.00977357,0.10667199,0.02754406,0.73990791,0.19045269,0.06855184
-4.37918959,1.32112270,0.61347225,0.24681989,0.00994734,0.10994678,0.02825915,0.72218400,0.19018818,0.06867354
-4.37318659,1.31156669,0.60717237,0.24174181,0.01014280,0.11379057,0.02912823,0.70687681,0.19065749,0.06917808
-4.36718359,1.30839235,0.60387068,0.23832255,0.01036201,0.11825731,0.03017904,0.69442819,0.19192790,0.07009142
-4.36118059,1.31232055,0.60401833,0.23666795,0.01060665,0.12339584,0.03143861,0.68530062,0.19406838,0.07143822
-4.35517759,1.32404264,0.60805904,0.23687783,0.01087781,0.12924621,0.03293206,0.67995721,0.19714453,0.07323992
-4.34917459,1.34418004,0.61640822,0.23903932,0.01117574,0.13583609,0.03468125,0.67883960,0.20121325,0.07551261
-4.34317159,1.37324297,0.62943130,0.24321985,0.01149966,0.14317736,0.03670358,0.68234492,0.20631745,0.07826498
-4.33716858,1.41159065,0.64742221,0.24946012,0.01184766,0.15126315,0.03901069,0.69080282,0.21248119,0.08149645
-4.33116558,1.45939481,0.67058296,0.25776748,0.01221659,0.16006550,0.04160737,0.70445360,0.21970539,0.08519554
-4.32516258,1.51660858,0.69900537,0.26810999,0.01260210,0.16953370,0.04449060,0.72342856,0.22796447,0.08933856
-4.31915958,1.58294239,0.73265584,0.28041163,0.01299867,0.17959360,0.04764881,0.74773338,0.23720414,0.09388887
-4.31315658,1.65784844,0.77136397,0.29454886,0.01339981,0.19014790,0.05106145,0.77723554,0.24734035,0.09879654
-4.30715358,1.74051476,0.81481586,0.31034883,0.01379824,0.20107741,0.05469881,0.81165647,0.25825968,0.10399870
-4.30115058,1.82986974,0.86255245,0.32758940,0.01418621,0.21224336,0.05852220,0.85056894,0.26982101,0.10942039
-4.29514757,1.92459729,0.91397348,0.34600123,0.01455579,0.22349074,0.06248450,0.89340001,0.28185858,0.11497604
-4.28914457,2.02316262,0.96834709,0.36527170,0.01489924,0.23465242,0.06653105,0.93943985,0.29418622,0.12057148
-4.28314157,2.12384786,1.02482499,0.38505092,0.01520940,0.24555402,0.07060084,0.98785612,0.30660271,0.12610639
-4.27713857,2.22479666,1.08246299,0.40495947,0.01548001,0.25601935,0.07462810,1.03771376,0.31889790,0.13147723
-4.27113557,2.32406607,1.14024613,0.42459773,0.01570607,0.26587613,0.07854401,1.08799950,0.33085953,0.13658033
-4.26513257,2.41968399,1.19711784,0.44355654,0.01588410,0.27496181,0.08227878,1.13765045,0.34228023,0.14131519
-4.25912956,2.50971001,1.25201197,0.46142870,0.01601236,0.28312921,0.08576369,1.18558561,0.35296468,0.14558781
-4.25312656,2.59229723,1.30388653,0.47782096,0.01609099,0.29025175,0.08893330,1.23073933,0.36273642,0.14931385
-4.24712356,2.66575255,1.35175796,0.49236601,0.01612205,0.29622801,0.09172758,1.27209539,0.37144404,0.15242151
-4.24112056,2.72859309,1.39473431,0.50473403,0.01610946,0.30098548,0.09409388,1.30872025,0.37896660,0.15485403
-4.23511756,2.77959619,1.43204625,0.51464318,0.01605886,0.30448324,0.09598874,1.33979438,0.38521796,0.15657173
-4.22911456,2.81784097,1.46307423,0.52186876,0.01597740,0.30671349,0.09737938,1.36464006,0.39014981,0.15755331
-4.22311156,2.84273959,1.48737086,0.52625054,0.01587340,0.30770190,0.09824484,1.38274469,0.39375330,0.15779664
-4.21710855,2.85405678,1.50467727,0.52769788,0.01575599,0.30750665,0.09857670,1.39377850,0.39605927,0.15731877
-4.21110555,2.85191688,1.51493284,0.52619259,0.01563466,0.30621631,0.09837939,1.39760585,0.39713695,0.15615520
-4.20510255,2.83679779,1.51827756,0.52178915,0.01551887,0.30394660,0.09767000,1.39428953,0.39709117,0.15435859
-4.19909955,2.80951240,1.51504705,0.51461250,0.01541754,0.30083616,0.09647768,1.38408805,0.39605840,0.15199677
-4.19309655,2.77117787,1.50576024,0.50485330,0.01533864,0.29704156,0.09484260,1.36744562,0.39420149,0.14915025
-4.18709355,2.72317440,1.49110015,0.49276104,0.01528883,0.29273173,0.09281453,1.34497560,0.39170361,0.14590933
-4.18109055,2.66709498,1.47188868,0.47863511,0.01527304,0.28808201,0.09045113,1.31743776,0.38876143,0.14237094
-4.17508754,2.60468836,1.44905618,0.46281434,0.01529432,0.28326821,0.08781598,1.28571048,0.38557789,0.13863524
-4.16908454,2.53779755,1.42360728,0.44566540,0.01535359,0.27846068,0.08497644,1.25075902,0.38235489,0.13480232
-4.16308154,2.46829635,1.39658429,0.42757058,0.01544961,0.27381889,0.08200151,1.21360107,0.37928611,0.13096894
-4.15707854,2.39802650,1.36902951,0.40891541,0.01557899,0.26948646,0.07895961,1.17527115,0.37655027,0.12722550
-4.15107554,2.32873776,1.34194821,0.39007659,0.01573632,0.26558703,0.07591655,1.13678509,0.37430502,0.12365339
-4.14507254,2.26203332,1.31627349,0.37141078,0.01591440,0.26222086,0.07293361,1.09910625,0.37268173,0.12032280
-4.13906953,2.19932230,1.29283452,0.35324461,0.01610452,0.25946252,0.07006591,1.06311457,0.37178134,0.11729088
-4.13306653,2.14178109,1.27232925,0.33586620,0.01629682,0.25735942,0.06736103,1.02957970,0.37167131,0.11460065
-4.12706353,2.09032456,1.25530254,0.31951859,0.01648070,0.25593139,0.06485799,0.99913921,0.37238383,0.11228022
-4.12106053,2.04558800,1.24213053,0.30439509,0.01664528,0.25517121,0.06258649,0.97228251,0.37391529,0.11034275
-4.11505753,2.00791984,1.23301162,0.29063675,0.01677977,0.25504590,0.06056662,0.94934097,0.37622697,0.10878679
-4.10905453,1.97738527,1.22796426,0.27833196,0.01687399,0.25549895,0.05880883,0.93048450,0.37924692,0.10759716
-4.10305153,1.95377998,1.22683157,0.26751792,0.01691867,0.25645302,0.05731421,0.91572445,0.38287289,0.10674620
-4.09704852,1.93665315,1.22929228,0.25818399,0.01690585,0.25781329,0.05607509,0.90492251,0.38697626,0.10619542
-4.09104552,1.92533845,1.23487766,0.25027666,0.01682912,0.25947119,0.05507593,0.89780498,0.39140675,0.10589734
-4.08504252,1.91899165,1.24299342,0.24370568,0.01668385,0.26130838,0.05429431,0.89398185,0.39599780,0.10579758
-4.07903952,1.91663292,1.25294584,0.23835122,0.01646728,0.26320084,0.05370220,0.89296943,0.40057233,0.10583709
-4.07303652,1.91719234,1.26397089,0.23407168,0.01617859,0.26502304,0.05326724,0.89421569,0.40494887,0.10595434
-4.06703352,1.91955650,1.27526524,0.23071160,0.01581886,0.26665198,0.05295416,0.89712708,0.40894772,0.10608755
-4.06103052,1.92261455,1.28601791,0.22810961,0.01539095,0.26797099,0.05272619,0.90109566,0.41239687,0.10617680
-4.05502751,1.92530180,1.29544130,0.22610586,0.01489933,0.26887324,0.05254638,0.90552529,0.41513774,0.10616597
-4.04902451,1.92663930,1.30280032,0.22454877,0.01434989,0.26926487,0.05237895,0.90985591,0.41703028,0.10600448
-4.04302151,1.92576800,1.30743868,0.22330073,0.01374966,0.26906755,0.05219040,0.91358483,0.41795738,0.10564878
-4.03701851,1.92197625,1.30880116,0.22224272,0.01310655,0.26822058,0.05195060,0.91628425,0.41782841,0.10506347
-4.03101551,1.91471973,1.30645117,0.22127752,0.01242908,0.26668226,0.05163357,0.91761430,0.41658176,0.10422222
-4.02501251,1.90363327,1.30008290,0.22033167,0.01172606,0.26443062,0.05121813,0.91733134,0.41418624,0.10310818
-4.01900950,1.88853433,1.28952776,0.21935587,0.01100639,0.26146355,0.05068836,0.91529109,0.41064136,0.10171418
-4.01300650,1.86941830,1.27475498,0.21832426,0.01027880,0.25779806,0.05003375,0.91144691,0.40597636,0.10004247
-4.00700350,1.84644604,1.25586652,0.21723233,0.00955164,0.25346903,0.04924917,0.90584337,0.40024819,0.09810419
-4.00100050,1.81992469,1.23308665,0.21609390,0.00883277,0.24852728,0.04833469,0.89860568,0.39353841,0.09591850
-3.99499750,1.79028266,1.20674692,0.21493729,0.00812940,0.24303710,0.04729509,0.88992567,0.38594915,0.09351143
-3.98899450,1.75804049,1.17726738,0.21380086,0.00744807,0.23707338,0.04613928,0.88004528,0.37759844,0.09091460
-3.98299150,1.72377890,1.14513494,0.21272834,0.00679456,0.23071848,0.04487962,0.86923839,0.36861506,0.08816368
-3.97698849,1.68810597,1.11088020,0.21176412,0.00617398,0.22405889,0.04353107,0.85779212,0.35913317,0.08529686
-3.97098549,1.65162501,1.07505371,0.21094880,0.00559073,0.21718203,0.04211031,0.84598854,0.34928701,0.08235329
-3.96498249,1.61490472,1.03820294,0.21031518,0.00504866,0.21017310,0.04063495,0.83408787,0.33920593,0.07937154
-3.95897949,1.57845332,1.00085103,0.20988501,0.00455111,0.20311239,0.03912262,0.82231383,0.32901012,0.07638826
-3.95297649,1.54269762,0.96347817,0.20966657,0.00410106,0.19607304,0.03759027,0.81084202,0.31880698,0.07343702
-3.94697349,1.50796801,0.92650652,0.20965323,0.00370125,0.18911929,0.03605350,0.79979168,0.30868864,0.07054736
-3.94097049,1.47449008,0.89028901,0.20982299,0.00335432,0.18230556,0.03452609,0.78922118,0.29873046,0.06774412
-3.93496748,1.44238274,0.85510248,0.21013904,0.00306293,0.17567601,0.03301960,0.77912741,0.28899069,0.06504713
-3.92896448,1.41166293,0.82114515,0.21055129,0.00282992,0.16926498,0.03154320,0.76944866,0.27951126,0.06247107
-3.92296148,1.38225604,0.78853823,0.21099873,0.00265839,0.16309787,0.03010362,0.76007101,0.27031952,0.06002579
-3.91695848,1.35401143,0.75733127,0.21141240,0.00255184,0.15719263,0.02870525,0.75083739,0.26143078,0.05771667
-3.91095548,1.32672172,0.72751071,0.21171893,0.00251419,0.15156164,0.02735038,0.74155895,0.25285155,0.05554534
-3.90495248,1.30014463,0.69901086,0.21184433,0.00254985,0.14621378,0.02603952,0.73202786,0.24458308,0.05351049
-3.89894947,1.27402588,0.67172662,0.21171787,0.00266373,0.14115661,0.02477179,0.72203084,0.23662499,0.05160877
-3.89294647,1.24812186,0.64552708,0.21127583,0.00286118,0.13639843,0.02354537,0.71136274,0.22897877,0.04983568
-3.88694347,1.22222068,0.62026914,0.21046491,0.00314791,0.13195003,0.02235795,0.69983935,0.22165081,0.04818647
-3.88094047,1.19616042,0.59581055,0.20924517,0.00352984,0.12782610,0.02120710,0.68730895,0.21465481,0.04665693
-3.87493747,1.16984370,0.57202164,0.20759241,0.00401294,0.12404606,0.02009072,0.67366205,0.20801334,0.04524399
-3.86893447,1.14324783,0.54879531,0.20549971,0.00460295,0.12063429,0.01900730,0.65883887,0.20175849,0.04394620
-3.86293147,1.11643015,0.52605483,0.20297837,0.00530515,0.11761976,0.01795610,0.64283448,0.19593156,0.04276392
-3.85692846,1.08952845,0.50375940,0.20005795,0.00612394,0.11503499,0.01693738,0.62570134,0.19058175,0.04169941
-3.85092546,1.06275669,0.48190719,0.19678561,0.00706258,0.11291445,0.01595233,0.60754933,0.18576394,0.04075660
-3.84492246,1.03639636,0.46053614,0.19322475,0.00812273,0.11129253,0.01500313,0.58854345,0.18153582,0.03994071
-3.83891946,1.01078416,0.43972256,0.18945304,0.00930409,0.11020103,0.01409274,0.56889926,0.17795437,0.03925774
-3.83291646,0.98629686,0.41957784,0.18555997,0.01060405,0.10966665,0.01322480,0.54887649,0.17507206,0.03871383
-3.82691346,0.96333410,0.40024360,0.18164397,0.01201731,0.10970827,0.01240338,0.52877111,0.17293289,0.03831451
-3.82091046,0.94230031,0.38188566,0.17780935,0.01353564,0.11033449,0.01163273,0.50890624,0.17156868,0.03806396
-3.81490745,0.92358647,0.36468715,0.17416306,0.01514763,0.11154147,0.01091711,0.48962219,0.17099568,0.03796435
-3.80890445,0.90755284,0.34884124,0.17081156,0.01683862,0.11331127,0.01026047,0.47126615,0.17121183,0.03801519
-3.80290145,0.89451328,0.33454366,0.16785773,0.01859072,0.11561074,0.00966635,0.45418176,0.17219480,0.03821284
-3.79689845,0.88472203,0.32198552,0.16539810,0.02038288,0.11839118,0.00913767,0.43869888,0.17390097,0.03855017
-3.79089545,0.87836331,0.31134654,0.16352035,0.02219124,0.12158877,0.00867663,0.42512398,0.17626546,0.03901644
-3.78489245,0.87554422,0.30278896,0.16230131,0.02398950,0.12512569,0.00828466,0.41373126,0.17920313,0.03959728
-3.77888944,0.87629104,0.29645231,0.16180532,0.02574946,0.12891207,0.00796244,0.40475480,0.18261063,0.04027502
-3.77288644,0.88054901,0.29244914,0.16208315,0.02744172,0.13284860,0.00770985,0.39838199,0.18636940,0.04102906
-3.76688344,0.88818532,0.29086176,0.16317142,0.02903642,0.13682960,0.00752613,0.39474828,0.19034942,0.04183646
-3.76088044,0.89899522,0.29174012,0.16509245,0.03050408,0.14074660,0.00740991,0.39393352,0.19441351,0.04267270
-3.75487744,0.91271059,0.29510068,0.16785468,0.03181650,0.14449207,0.00735934,0.39595985,0.19842213,0.04351246
-3.74887444,0.92901070,0.30092646,0.17145344,0.03294762,0.14796322,0.00737217,0.40079137,0.20223821,0.04433049
-3.74287144,0.94753446,0.30916799,0.17587211,0.03387438,0.15106565,0.00744588,0.40833545,0.20573198,0.04510249
-3.73686843,0.96789361,0.31974534,0.18108365,0.03457750,0.15371664,0.00757773,0.41844576,0.20878549,0.04580590
-3.73086543,0.98968638,0.33255092,0.18705229,0.03504214,0.15584794,0.00776481,0.43092695,0.21129651,0.04642065
-3.72486243,1.01251086,0.34745312,0.19373543,0.03525842,0.15740799,0.00800405,0.44554083,0.21318186,0.04692976
-3.71885943,1.03597785,0.36430061,0.20108566,0.03522178,0.15836331,0.00829221,0.46201387,0.21437983,0.04731979
-3.71285643,1.05972256,0.38292715,0.20905274,0.03493316,0.15869918,0.00862585,0.48004587,0.21485172,0.04758114
-3.70685343,1.08341500,0.40315685,0.21758562,0.03439896,0.15841957,0.00900119,0.49931944,0.21458242,0.04770817
-3.70085043,1.10676866,0.42480962,0.22663426,0.03363083,0.15754621,0.00941409,0.51951007,0.21358014,0.04769913
-3.69484742,1.12954753,0.44770678,0.23615144,0.03264530,0.15611712,0.00985989,0.54029631,0.21187520,0.04755593
-3.68884442,1.15157129,0.47167656,0.24609428,0.03146318,0.15418456,0.01033337,0.56136986,0.20951819,0.04728383
-3.68284142,1.17271870,0.49655935,0.25642557,0.03010892,0.15181251,0.01082859,0.58244499,0.20657751,0.04689096
-3.67683842,1.19292934,0.52221255,0.26711495,0.02860981,0.14907408,0.01133891,0.60326712,0.20313651,0.04638779
-3.67083542,1.21220377,0.54851483,0.27813974,0.02699512,0.14604870,0.01185693,0.62362005,0.19929048,0.04578660
-3.66483242,1.23060226,0.57536968,0.28948562,0.02529526,0.14281951,0.01237454,0.64333160,0.19514350,0.04510089
-3.65882941,1.24824236,0.60270796,0.30114698,0.02354091,0.13947097,0.01288299,0.66227738,0.19080551,0.04434490
-3.65282641,1.26529521,0.63048957,0.31312708,0.02176223,0.13608683,0.01337306,0.68038259,0.18638959,0.04353313
-3.64682341,1.28198093,0.65870380,0.32543786,0.01998815,0.13274855,0.01383520,0.69762156,0.18200966,0.04267996
-3.64082041,1.29856304,0.68736864,0.33809956,0.01824573,0.12953418,0.01425982,0.71401527,0.17777854,0.04179943
-3.63481741,1.31534202,0.71652861,0.35113995,0.01655974,0.12651781,0.01463756,0.72962666,0.17380648,0.04090500
-3.62881441,1.33264786,0.74625143,0.36459325,0.01495223,0.12376931,0.01495958,0.74455412,0.17020014,0.04000952
-3.62281141,1.35083182,0.77662335,0.37849870,0.01344238,0.12135462,0.01521787,0.75892330,0.16706190,0.03912523
-3.61680840,1.37025716,0.80774325,0.39289870,0.01204637,0.11933614,0.01540559,0.77287757,0.16448940,0.03826379
-3.61080540,1.39128891,0.83971573,0.40783659,0.01077745,0.11777334,0.01551732,0.78656762,0.16257527,0.03743644
-3.60480240,1.41428279,0.87264323,0.42335396,0.00964602,0.11672335,0.01554935,0.80014050,0.16140692,0.03665408
-3.59879940,1.43957317,0.90661755,0.43948758,0.00865990,0.11624142,0.01549982,0.81372877,0.16106617,0.03592740
-3.59279640,1.46746043,0.94171092,0.45626596,0.00782456,0.11638105,0.01536892,0.82744008,0.16162869,0.03526693
-3.58679340,1.49819781,0.97796718,0.47370562,0.00714343,0.11719392,0.01515887,0.84134779,0.16316323,0.03468307
-3.58079040,1.53197820,1.01539309,0.49180715,0.00661822,0.11872921,0.01487393,0.85548303,0.16573044,0.03418604
-3.57478739,1.56892119,1.05395059,0.51055128,0.00624924,0.12103262,0.01452032,0.86982858,0.16938134,0.03378569
