energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.63731866,0.93841777,0.11160438,0.14607260,0.00070587,0.05802723,0.12134181,0.60900077,0.00182865,0.13589597
-4.63131566,0.91914521,0.11470656,0.14350886,0.00068904,0.05971718,0.12592025,0.58698736,0.00191657,0.13667100
-4.62531266,0.90157450,0.11826338,0.14148241,0.00066822,0.06164884,0.13088543,0.56523248,0.00201531,0.13803286
-4.61930965,0.88583025,0.12224159,0.13999768,0.00064384,0.06376372,0.13606441,0.54404418,0.00212593,0.13984191
-4.61330665,0.87202972,0.12660324,0.13904832,0.00061639,0.06600124,0.14128506,0.52374088,0.00224923,0.14195634
-4.60730365,0.86027406,0.13130455,0.13861655,0.00058639,0.06829955,0.14637905,0.50464102,0.00238569,0.14423436
-4.60130065,0.85063955,0.13629492,0.13867284,0.00055443,0.07059648,0.15118491,0.48705216,0.00253542,0.14653658
-4.59529765,0.84316964,0.14151620,0.13917600,0.00052108,0.07283060,0.15555124,0.47126009,0.00269810,0.14872853
-4.58929465,0.83786819,0.14690227,0.14007366,0.00048695,0.07494233,0.15933979,0.45751841,0.00287292,0.15068328
-4.58329165,0.83469416,0.15237904,0.14130314,0.00045261,0.07687508,0.16242840,0.44603919,0.00305854,0.15228402
-4.57728864,0.83355834,0.15786483,0.14279269,0.00041860,0.07857640,0.16471369,0.43698493,0.00325311,0.15342656
-4.57128564,0.83432193,0.16327128,0.14446309,0.00038543,0.07999903,0.16611324,0.43046238,0.00345427,0.15402151
-4.56528264,0.83679729,0.16850462,0.14622946,0.00035355,0.08110188,0.16656730,0.42651826,0.00365915,0.15399613
-4.55927964,0.84075075,0.17346739,0.14800334,0.00032335,0.08185087,0.16603984,0.42513706,0.00386450,0.15329577
-4.55327664,0.84590713,0.17806056,0.14969490,0.00029514,0.08221958,0.16451893,0.42624098,0.00406667,0.15188470
-4.54727364,0.85195604,0.18218582,0.15121526,0.00026919,0.08218968,0.16201634,0.42969192,0.00426180,0.14974647
-4.54127064,0.85855939,0.18574819,0.15247872,0.00024565,0.08175120,0.15856649,0.43529523,0.00444588,0.14688357
-4.53526763,0.86535985,0.18865866,0.15340506,0.00022464,0.08090250,0.15422467,0.44280525,0.00461488,0.14331660
-4.52926463,0.87198997,0.19083680,0.15392155,0.00020619,0.07965008,0.14906465,0.45193207,0.00476489,0.13908291
-4.52326163,0.87808143,0.19221332,0.15396490,0.00019028,0.07800818,0.14317585,0.46234944,0.00489228,0.13423470
-4.51725863,0.88327427,0.19273224,0.15348279,0.00017681,0.07599813,0.13666007,0.47370340,0.00499378,0.12883682
-4.51125563,0.88722557,0.19235293,0.15243523,0.00016566,0.07364765,0.12962803,0.48562139,0.00506662,0.12296431
-4.50525263,0.88961753,0.19105155,0.15079545,0.00015664,0.07098991,0.12219582,0.49772143,0.00510864,0.11669970
-4.49924962,0.89016468,0.18882205,0.14855046,0.00014955,0.06806259,0.11448142,0.50962138,0.00511835,0.11013034
-4.49324662,0.88861995,0.18567673,0.14570125,0.00014415,0.06490688,0.10660141,0.52094769,0.00509502,0.10334581
-4.48724362,0.88477980,0.18164612,0.14226251,0.00014019,0.06156640,0.09866809,0.53134387,0.00503865,0.09643542
-4.48124062,0.87848814,0.17677839,0.13826211,0.00013741,0.05808625,0.09078686,0.54047818,0.00495004,0.08948603
-4.47523762,0.86963917,0.17113826,0.13374011,0.00013555,0.05451201,0.08305428,0.54805069,0.00483072,0.08258015
-4.46923462,0.85817925,0.16480543,0.12874765,0.00013437,0.05088891,0.07555655,0.55379949,0.00468291,0.07579444
-4.46323162,0.84410783,0.15787266,0.12334541,0.00013363,0.04726105,0.06836857,0.55750611,0.00450946,0.06919854
-4.45722861,0.82747761,0.15044361,0.11760214,0.00013311,0.04367076,0.06155357,0.55899993,0.00431373,0.06285438
-4.45122561,0.80839397,0.14263043,0.11159290,0.00013261,0.04015814,0.05516324,0.55816181,0.00409953,0.05681580
-4.44522261,0.78701393,0.13455139,0.10539744,0.00013198,0.03676065,0.04923828,0.55492670,0.00387095,0.05112859
-4.43921961,0.76354457,0.12632848,0.09909853,0.00013108,0.03351292,0.04380941,0.54928531,0.00363231,0.04583085
-4.43321661,0.73824113,0.11808522,0.09278049,0.00012982,0.03044669,0.03889860,0.54128488,0.00338799,0.04095357
-4.42721361,0.71140480,0.10994463,0.08652784,0.00012813,0.02759086,0.03452058,0.53102897,0.00314237,0.03652156
-4.42121061,0.68338025,0.10202752,0.08042422,0.00012599,0.02497165,0.03068448,0.51867625,0.00289972,0.03255437
-4.41520760,0.65455286,0.09445112,0.07455150,0.00012340,0.02261287,0.02739546,0.50443847,0.00266411,0.02906751
-4.40920460,0.62534577,0.08732806,0.06898922,0.00012041,0.02053628,0.02465640,0.48857745,0.00243938,0.02607356
-4.40320160,0.59621655,0.08076561,0.06381425,0.00011710,0.01876191,0.02246936,0.47140126,0.00222907,0.02358335
-4.39719860,0.56765364,0.07486528,0.05910069,0.00011359,0.01730850,0.02083697,0.45325960,0.00203640,0.02160706
-4.39119560,0.54017230,0.06972265,0.05492005,0.00011002,0.01619384,0.01976353,0.43453845,0.00186426,0.02015517
-4.38519260,0.51431023,0.06542737,0.05134146,0.00010657,0.01543511,0.01925581,0.41565420,0.00171519,0.01923932
-4.37918959,0.49062264,0.06206318,0.04843218,0.00010344,0.01504906,0.01932358,0.39704717,0.00159144,0.01887287
-4.37318659,0.46967679,0.05970799,0.04625800,0.00010088,0.01505218,0.01997974,0.37917488,0.00149493,0.01907135
-4.36718359,0.45204601,0.05843386,0.04488375,0.00009916,0.01546067,0.02124018,0.36250490,0.00142731,0.01985251
-4.36118059,0.43830304,0.05830673,0.04437367,0.00009856,0.01629024,0.02312315,0.34750777,0.00138996,0.02123625
-4.35517759,0.42901285,0.05938602,0.04479168,0.00009941,0.01755579,0.02564841,0.33464976,0.00138401,0.02324416
-4.34917459,0.42472487,0.06172379,0.04620151,0.00010207,0.01927093,0.02883604,0.32438574,0.00141038,0.02589888
-4.34317159,0.42596468,0.06536377,0.04866651,0.00010691,0.02144730,0.03270489,0.31715230,0.00146973,0.02922314
-4.33716858,0.43322525,0.07033995,0.05224929,0.00011435,0.02409380,0.03727095,0.31336108,0.00156251,0.03323868
-4.33116558,0.44695791,0.07667496,0.05701102,0.00012482,0.02721571,0.04254546,0.31339238,0.00168892,0.03796488
-4.32516258,0.46756306,0.08437826,0.06301052,0.00013879,0.03081375,0.04853305,0.31758923,0.00184891,0.04341739
-4.31915958,0.49538095,0.09344424,0.07030302,0.00015672,0.03488315,0.05522989,0.32625178,0.00204213,0.04960667
-4.31315658,0.53068262,0.10385031,0.07893869,0.00017912,0.03941279,0.06262195,0.33963212,0.00226792,0.05653651
-4.30715358,0.57366135,0.11555518,0.08896095,0.00020648,0.04438444,0.07068358,0.35792962,0.00252531,0.06420274
-4.30115058,0.62442473,0.12849739,0.10040465,0.00023931,0.04977220,0.07937639,0.38128663,0.00281291,0.07259205
-4.29514757,0.68298783,0.14259432,0.11329417,0.00027808,0.05554216,0.08864860,0.40978475,0.00312900,0.08168109
-4.28914457,0.74926748,0.15774176,0.12764139,0.00032325,0.06165245,0.09843497,0.44344163,0.00347144,0.09143592
-4.28314157,0.82307818,0.17381416,0.14344387,0.00037523,0.06805354,0.10865728,0.48220830,0.00383771,0.10181181
-4.27713857,0.90412959,0.19066562,0.16068303,0.00043437,0.07468890,0.11922543,0.52596720,0.00422489,0.11275345
-4.27113557,0.99202609,0.20813175,0.17932263,0.00050091,0.08149614,0.13003929,0.57453089,0.00462974,0.12419565
-4.26513257,1.08626832,0.22603229,0.19930751,0.00057503,0.08840836,0.14099101,0.62764152,0.00504874,0.13606441
-4.25912956,1.18625686,0.24417454,0.22056277,0.00065674,0.09535589,0.15196798,0.68497127,0.00547809,0.14827842
-4.25312656,1.29129822,0.26235748,0.24299329,0.00074594,0.10226829,0.16285620,0.74612368,0.00591390,0.16075092
-4.24712356,1.40061282,0.28037641,0.26648389,0.00084237,0.10907644,0.17354387,0.81063613,0.00635217,0.17339181
-4.24112056,1.51334520,0.29802803,0.29089998,0.00094558,0.11571474,0.18392523,0.87798350,0.00678895,0.18610998
-4.23511756,1.62857605,0.31511571,0.31608880,0.00105495,0.12212329,0.19390425,0.94758303,0.00722043,0.19881565
-4.22911456,1.74533590,0.33145466,0.34188135,0.00116970,0.12824986,0.20339806,1.01880057,0.00764303,0.21142270
-4.22311156,1.86262028,0.34687697,0.36809484,0.00128884,0.13405156,0.21234001,1.09095816,0.00805353,0.22385084
-4.21710855,1.97940603,0.36123610,0.39453579,0.00141124,0.13949624,0.22068198,1.16334297,0.00844909,0.23602749
-4.21110555,2.09466821,0.37441075,0.42100360,0.00153561,0.14456329,0.22839597,1.23521752,0.00882740,0.24788927
-4.20510255,2.20739758,0.38630784,0.44729463,0.00166055,0.14924400,0.23547477,1.30583112,0.00918667,0.25938304
-4.19909955,2.31661786,0.39686460,0.47320655,0.00178458,0.15354132,0.24193162,1.37443231,0.00952569,0.27046645
-4.19309655,2.42140263,0.40604951,0.49854298,0.00190614,0.15746904,0.24779883,1.44028214,0.00984384,0.28110788
-4.18709355,2.52089133,0.41386223,0.52311810,0.00202370,0.16105044,0.25312552,1.50266786,0.01014109,0.29128594
-4.18109055,2.61430392,0.42033239,0.54676118,0.00213574,0.16431644,0.25797434,1.56091686,0.01041790,0.30098835
-4.17508754,2.70095376,0.42551738,0.56932082,0.00224083,0.16730336,0.26241751,1.61441026,0.01067524,0.31021052
-4.16908454,2.78025844,0.42949917,0.59066861,0.00233766,0.17005042,0.26653233,1.66259588,0.01091445,0.31895362
-4.16308154,2.85174811,0.43238048,0.61070224,0.00242510,0.17259704,0.27039630,1.70500000,0.01113717,0.32722261
-4.15707854,2.91507095,0.43428014,0.62934763,0.00250220,0.17498018,0.27408219,1.74123753,0.01134521,0.33502399
-4.15107554,2.96999584,0.43532824,0.64656015,0.00256826,0.17723183,0.27765328,1.77102022,0.01154046,0.34236365
-4.14507254,3.01641176,0.43566087,0.66232471,0.00262280,0.17937671,0.28115906,1.79416239,0.01172476,0.34924492
-4.13906953,3.05432418,0.43541501,0.67665477,0.00266561,0.18143048,0.28463163,1.81058407,0.01189978,0.35566680
-4.13306653,3.08384846,0.43472348,0.68959014,0.00269672,0.18339836,0.28808292,1.82031131,0.01206690,0.36162263
-4.12706353,3.10520046,0.43371031,0.70119374,0.00271642,0.18527438,0.29150306,1.82347357,0.01222715,0.36709922
-4.12106053,3.11868476,0.43248660,0.71154744,0.00272520,0.18704128,0.29485980,1.82029829,0.01238108,0.37207646
-4.11505753,3.12468097,0.43114711,0.72074708,0.00272375,0.18867096,0.29809926,1.81110282,0.01252877,0.37652749
-4.10905453,3.12362871,0.42976756,0.72889698,0.00271293,0.19012565,0.30114775,1.79628410,0.01266972,0.38041935
-4.10305153,3.11601188,0.42840282,0.73610416,0.00269368,0.19135948,0.30391477,1.77630634,0.01280291,0.38371415
-4.09704852,3.10234287,0.42708601,0.74247268,0.00266706,0.19232064,0.30629691,1.75168745,0.01292675,0.38637059
-4.09104552,3.08314745,0.42582856,0.74809819,0.00263412,0.19295381,0.30818261,1.72298453,0.01303918,0.38834578
-4.08504252,3.05895092,0.42462117,0.75306317,0.00259594,0.19320277,0.30945733,1.69077917,0.01313768,0.38959732
-4.07903952,3.03026608,0.42343563,0.75743309,0.00255353,0.19301315,0.31000909,1.65566301,0.01321942,0.39008534
-4.07303652,2.99758350,0.42222743,0.76125360,0.00250784,0.19233505,0.30973398,1.61822416,0.01328130,0.38977455
-4.06703352,2.96136429,0.42093915,0.76454906,0.00245973,0.19112553,0.30854138,1.57903491,0.01332013,0.38863612
-4.06103052,2.92203561,0.41950427,0.76732236,0.00240994,0.18935066,0.30635867,1.53864093,0.01333271,0.38664921
-4.05502751,2.87998884,0.41785146,0.76955609,0.00235911,0.18698728,0.30313517,1.49755252,0.01331600,0.38380227
-4.04902451,2.83558018,0.41590911,0.77121502,0.00230777,0.18402420,0.29884517,1.45623764,0.01326727,0.38009379
-4.04302151,2.78913346,0.41360981,0.77224964,0.00225635,0.18046285,0.29348985,1.41511708,0.01318419,0.37553276
-4.03701851,2.74094455,0.41089471,0.77260067,0.00220519,0.17631746,0.28709814,1.37456150,0.01306497,0.37013858
-4.03101551,2.69128704,0.40771755,0.77220408,0.00215457,0.17161466,0.27972630,1.33489019,0.01290847,0.36394067
-4.02501251,2.64041840,0.40404810,0.77099657,0.00210475,0.16639256,0.27145648,1.29637141,0.01271427,0.35697770
-4.01900950,2.58858626,0.39987491,0.76892091,0.00205597,0.16069947,0.26239427,1.25922390,0.01248276,0.34929654
-4.01300650,2.53603416,0.39520727,0.76593106,0.00200848,0.15459230,0.25266523,1.22361949,0.01221510,0.34095109
-4.00700350,2.48300631,0.39007620,0.76199658,0.00196259,0.14813460,0.24241089,1.18968631,0.01191330,0.33200094
-4.00100050,2.42975113,0.38453453,0.75710631,0.00191864,0.14139460,0.23178414,1.15751250,0.01158015,0.32251011
-3.99499750,2.37652323,0.37865593,0.75127084,0.00187705,0.13444309,0.22094432,1.12715015,0.01121915,0.31254574
-3.98899450,2.32358386,0.37253312,0.74452400,0.00183834,0.12735147,0.21005232,1.09861935,0.01083445,0.30217706
-3.98299150,2.27119980,0.36627518,0.73692303,0.00180307,0.12018980,0.19926578,1.07191218,0.01043072,0.29147437
-3.97698849,2.21964086,0.36000424,0.72854764,0.00177189,0.11302519,0.18873457,1.04699658,0.01001305,0.28050830
-3.97098549,2.16917643,0.35385168,0.71949810,0.00174549,0.10592034,0.17859686,1.02382011,0.00958675,0.26934922
-3.96498249,2.12007117,0.34795400,0.70989237,0.00172459,0.09893246,0.16897578,1.00231348,0.00915727,0.25806680
-3.95897949,2.07258052,0.34244873,0.69986273,0.00170991,0.09211241,0.15997678,0.98239401,0.00872997,0.24672968
-3.95297649,2.02694620,0.33747046,0.68955191,0.00170215,0.08550423,0.15168584,0.96396890,0.00831003,0.23540528
-3.94697349,1.98339237,0.33314735,0.67910928,0.00170190,0.07914490,0.14416842,0.94693839,0.00790226,0.22415956
-3.94097049,1.94212246,0.32959816,0.66868710,0.00170967,0.07306438,0.13746930,0.93119881,0.00751100,0.21305680
-3.93496748,1.90331725,0.32693020,0.65843723,0.00172584,0.06728588,0.13161307,0.91664547,0.00714001,0.20215934
-3.92896448,1.86713419,0.32523803,0.64850842,0.00175057,0.06182632,0.12660543,0.90317539,0.00679239,0.19152722
-3.92296148,1.83370814,0.32460324,0.63904438,0.00178383,0.05669687,0.12243494,0.89068988,0.00647051,0.18121765
-3.91695848,1.80315332,0.32509507,0.63018255,0.00182537,0.05190366,0.11907539,0.87909681,0.00617601,0.17128453
-3.91095548,1.77556655,0.32677201,0.62205373,0.00187468,0.04744844,0.11648844,0.86831261,0.00590977,0.16177771
-3.90495248,1.75103132,0.32968408,0.61478242,0.00193098,0.04332937,0.11462652,0.85826388,0.00567194,0.15274234
-3.89894947,1.72962251,0.33387568,0.60848766,0.00199327,0.03954165,0.11343584,0.84888868,0.00546203,0.14421810
-3.89294647,1.71141123,0.33938882,0.60328427,0.00206028,0.03607819,0.11285936,0.84013726,0.00527893,0.13623849
-3.88694347,1.69646946,0.34626634,0.59928423,0.00213055,0.03293019,0.11283962,0.83197248,0.00512106,0.12883026
-3.88094047,1.68487403,0.35455495,0.59659788,0.00220242,0.03008762,0.11332134,0.82436966,0.00498640,0.12201284
-3.87493747,1.67670949,0.36430771,0.59533476,0.00227410,0.02753964,0.11425364,0.81731607,0.00487267,0.11579807
-3.86893447,1.67206953,0.37558578,0.59560385,0.00234370,0.02527491,0.11559185,0.81080998,0.00477737,0.11019002
-3.86293147,1.67105671,0.38845910,0.59751293,0.00240931,0.02328183,0.11729886,0.80485936,0.00469797,0.10518510
-3.85692846,1.67378017,0.40300589,0.60116702,0.00246903,0.02154871,0.11934587,0.79948031,0.00463191,0.10077236
-3.85092546,1.68035141,0.41931082,0.60666578,0.00252103,0.02006387,0.12171275,0.79469520,0.00457679,0.09693403
-3.84492246,1.69087807,0.43746186,0.61409992,0.00256364,0.01881568,0.12438770,0.79053070,0.00453035,0.09364625
-3.83891946,1.70545594,0.45754569,0.62354665,0.00259538,0.01779259,0.12736653,0.78701567,0.00449060,0.09087996
-3.83291646,1.72415940,0.47964207,0.63506435,0.00261500,0.01698310,0.13065144,0.78417899,0.00445579,0.08860195
-3.82691346,1.74703084,0.50381705,0.64868683,0.00262154,0.01637574,0.13424939,0.78204748,0.00442450,0.08677598
-3.82091046,1.77406941,0.53011561,0.66441725,0.00261436,0.01595907,0.13817018,0.78064379,0.00439557,0.08536392
-3.81490745,1.80521978,0.55855386,0.68222229,0.00259313,0.01572159,0.14242432,0.77998448,0.00436812,0.08432687
-3.80890445,1.84036149,0.58911123,0.70202673,0.00255789,0.01565182,0.14702081,0.78007824,0.00434155,0.08362628
-3.80290145,1.87929945,0.62172319,0.72370903,0.00250900,0.01573822,0.15196482,0.78092427,0.00431543,0.08322486
-3.79689845,1.92175632,0.65627478,0.74709801,0.00244713,0.01596926,0.15725557,0.78251094,0.00428950,0.08308745
-3.79089545,1.96736720,0.69259544,0.77197114,0.00237327,0.01633341,0.16288437,0.78481465,0.00426364,0.08318163
-3.78489245,2.01567709,0.73045545,0.79805455,0.00228864,0.01681923,0.16883295,0.78779896,0.00423774,0.08347820
-3.77888944,2.06614156,0.76956446,0.82502507,0.00219468,0.01741538,0.17507217,0.79141399,0.00421174,0.08395140
-3.77288644,2.11813071,0.80957211,0.85251415,0.00209301,0.01811066,0.18156115,0.79559613,0.00418551,0.08457898
-3.76688344,2.17093655,0.85007108,0.88011388,0.00198532,0.01889406,0.18824690,0.80026794,0.00415886,0.08534203
-3.76088044,2.22378357,0.89060251,0.90738482,0.00187340,0.01975477,0.19506448,0.80533840,0.00413150,0.08622462
-3.75487744,2.27584249,0.93066380,0.93386551,0.00175901,0.02068215,0.20193759,0.81070333,0.00410304,0.08721326
-3.74887444,2.32624648,0.96971853,0.95908331,0.00164387,0.02166573,0.20877978,0.81624612,0.00407297,0.08829632
-3.74287144,2.37410952,1.00720829,0.98256625,0.00152961,0.02269514,0.21549595,0.82183863,0.00404065,0.08946321
-3.73686843,2.41854633,1.04256596,1.00385548,0.00141772,0.02376002,0.22198440,0.82734233,0.00400541,0.09070359
-3.73086543,2.45869306,1.07523006,1.02251779,0.00130953,0.02484994,0.22813915,0.83260965,0.00396649,0.09200654
-3.72486243,2.49372809,1.10465963,1.03815785,0.00120619,0.02595430,0.23385247,0.83748556,0.00392314,0.09335979
-3.71885943,2.52289238,1.13034908,1.05042970,0.00110864,0.02706221,0.23901762,0.84180943,0.00387465,0.09474898
-3.71285643,2.54550856,1.15184238,1.05904708,0.00101761,0.02816242,0.24353167,0.84541708,0.00382042,0.09615707
-3.70685343,2.56099834,1.16874622,1.06379217,0.00093365,0.02924330,0.24729819,0.84814326,0.00375998,0.09756395
-3.70085043,2.56889766,1.18074141,1.06452267,0.00085708,0.03029279,0.25022994,0.84982438,0.00369308,0.09894622
-3.69484742,2.56886926,1.18759232,1.06117678,0.00078807,0.03129849,0.25225125,0.85030166,0.00361972,0.10027724
-3.68884442,2.56071249,1.18915385,1.05377614,0.00072660,0.03224779,0.25330018,0.84942466,0.00354019,0.10152742
-3.68284142,2.54437005,1.18537570,1.04242657,0.00067255,0.03312805,0.25333026,0.84705522,0.00345514,0.10266475
-3.67683842,2.51993178,1.17630392,1.02731682,0.00062566,0.03392688,0.25231192,0.84307175,0.00336557,0.10365570
-3.67083542,2.48763551,1.16207962,1.00871526,0.00058560,0.03463250,0.25023341,0.83737382,0.00327288,0.10446618
-3.66483242,2.44786501,1.14293499,0.98696482,0.00055200,0.03523410,0.24710127,0.82988692,0.00317886,0.10506289
-3.65882941,2.40114539,1.11918677,0.96247642,0.00052447,0.03572233,0.24294035,0.82056730,0.00308567,0.10541467
-3.65282641,2.34813589,1.09122754,0.93572106,0.00050262,0.03608970,0.23779341,0.80940669,0.00299588,0.10549401
-3.64682341,2.28962058,1.05951514,0.90722091,0.00048613,0.03633107,0.23172017,0.79643665,0.00291235,0.10527856
-3.64082041,2.22649694,1.02456068,0.87753967,0.00047473,0.03644406,0.22479606,0.78173233,0.00283829,0.10475259
-3.63481741,2.15976263,0.98691551,0.84727242,0.00046826,0.03642938,0.21711057,0.76541550,0.00277713,0.10390830
-3.62881441,2.09050061,0.94715763,0.81703520,0.00046671,0.03629110,0.20876531,0.74765648,0.00273251,0.10274689
-3.62281141,2.01986285,0.90587805,0.78745454,0.00047021,0.03603682,0.19987172,0.72867485,0.00270817,0.10127937
-3.61680840,1.94905261,0.86366739,0.75915710,0.00047906,0.03567767,0.19054878,0.70873872,0.00270791,0.09952706
-3.61080540,1.87930574,0.82110316,0.73275943,0.00049380,0.03522821,0.18092039,0.68816251,0.00273548,0.09752166
-3.60480240,1.81187085,0.77873803,0.70885812,0.00051516,0.03470616,0.17111285,0.66730313,0.00279447,0.09530495
-3.59879940,1.74798893,0.73708931,0.68802025,0.00054410,0.03413203,0.16125231,0.64655460,0.00288827,0.09292808
-3.59279640,1.68887226,0.69662985,0.67077428,0.00058183,0.03352855,0.15146225,0.62634120,0.00301993,0.09045045
-3.58679340,1.63568329,0.65778058,0.65760129,0.00062981,0.03292010,0.14186119,0.60710938,0.00319206,0.08793827
-3.58079040,1.58951357,0.62090462,0.64892680,0.00068970,0.03233198,0.13256052,0.58931849,0.00340676,0.08546285
-3.57478739,1.55136322,0.58630311,0.64511303,0.00076341,0.03178969,0.12366265,0.57343086,0.00366552,0.08309855
