energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-5.33966983,1.72260306,-0.85336797,0.41176553,-0.42500577,0.37237518,-0.19534665,0.01508665,-0.01151014,0.15123891,-0.28659986,0.00625891,-0.00445091,0.88314975,-0.21315674,0.30131768,-0.10694878,0.23875767,-0.07074042
-5.33366683,1.72796568,-0.83676726,0.41540219,-0.40571842,0.37382754,-0.18574915,0.01448932,-0.01172466,0.14985097,-0.26915897,0.00630763,-0.00425072,0.88917484,-0.22235760,0.30292084,-0.10622750,0.23680488,-0.07679625
-5.32766383,1.72948143,-0.82321282,0.41788661,-0.38740618,0.37503907,-0.17668314,0.01382063,-0.01195732,0.14822497,-0.25220091,0.00631949,-0.00406581,0.89302017,-0.23303361,0.30426822,-0.10596458,0.23413307,-0.08323560
-5.32166083,1.72816131,-0.81319981,0.41943664,-0.37038608,0.37626425,-0.16829873,0.01309199,-0.01220578,0.14645942,-0.23595049,0.00629428,-0.00390168,0.89518228,-0.24525685,0.30557203,-0.10622403,0.23090740,-0.09001352
-5.31565783,1.72515158,-0.80712508,0.42031702,-0.35492092,0.37777378,-0.16072455,0.01231576,-0.01246607,0.14466048,-0.22059767,0.00623279,-0.00376331,0.89623569,-0.25907730,0.30706460,-0.10705924,0.22730928,-0.09707578
-5.30965483,1.72169696,-0.80527763,0.42083086,-0.34121473,0.37984573,-0.15406511,0.01150480,-0.01273262,0.14293846,-0.20629441,0.00613684,-0.00365512,0.89681493,-0.27451996,0.30899119,-0.10851148,0.22353070,-0.10435954
-5.30365183,1.71909859,-0.80783356,0.42130923,-0.32941069,0.38275591,-0.14839926,0.01067207,-0.01299853,0.14140402,-0.19315327,0.00600913,-0.00358081,0.89759333,-0.29158274,0.31160195,-0.11060887,0.21976829,-0.11179448
-5.29764882,1.71866831,-0.81485521,0.42209922,-0.31959142,0.38676779,-0.14377979,0.00983021,-0.01325575,0.14016431,-0.18124778,0.00585318,-0.00354334,0.89925948,-0.31023499,0.31514326,-0.11336580,0.21621697,-0.11930421
-5.29164582,1.72168073,-0.82629404,0.42355104,-0.31178115,0.39212223,-0.14023396,0.00899123,-0.01349541,0.13931915,-0.17061423,0.00567321,-0.00354483,0.90249215,-0.33041669,0.31984877,-0.11678282,0.21306376,-0.12680799
-5.28564282,1.72932513,-0.84199663,0.42600442,-0.30594980,0.39902747,-0.13776479,0.00816615,-0.01370820,0.13895739,-0.16125476,0.00547395,-0.00358655,0.90793465,-0.35203809,0.32593041,-0.12084689,0.21048162,-0.13422266
-5.27963982,1.74265901,-0.86171330,0.42977501,-0.30201820,0.40764986,-0.13635305,0.00736484,-0.01388475,0.13915350,-0.15314142,0.00526056,-0.00366887,0.91616970,-0.37497991,0.33356987,-0.12553197,0.20862392,-0.14146467
-5.27363682,1.76256522,-0.88510843,0.43514129,-0.29986450,0.41810561,-0.13595970,0.00659578,-0.01401601,0.13996473,-0.14622086,0.00503840,-0.00379126,0.92769585,-0.39909402,0.34291064,-0.13079982,0.20761943,-0.14845214
-5.26763382,1.78971458,-0.91177222,0.44233243,-0.29933101,0.43045408,-0.13652864,0.00586596,-0.01409366,0.14142867,-0.14041941,0.00481293,-0.00395228,0.94290649,-0.42420441,0.35405118,-0.13660110,0.20756825,-0.15510685
-5.26163082,1.82453557,-0.94123300,0.45151776,-0.30023147,0.44469284,-0.13798958,0.00518088,-0.01411045,0.14356154,-0.13564827,0.00458957,-0.00414960,0.96207237,-0.45010875,0.36703944,-0.14287653,0.20853869,-0.16135607
-5.25562781,1.86719250,-0.97297001,0.46279821,-0.30235830,0.46075493,-0.14026099,0.00454450,-0.01406052,0.14635719,-0.13180857,0.00437355,-0.00438004,0.98532845,-0.47658033,0.38186891,-0.14955825,0.21056524,-0.16713418
-5.24962481,1.91757331,-1.00642603,0.47620009,-0.30548964,0.47850834,-0.14325295,0.00395937,-0.01393965,0.14978682,-0.12879602,0.00416986,-0.00463960,1.01266569,-0.50337060,0.39847653,-0.15657126,0.21364780,-0.17238400
-5.24362181,1.97528743,-1.04101995,0.49167164,-0.30939607,0.49775792,-0.14686984,0.00342666,-0.01374544,0.15379953,-0.12650515,0.00398312,-0.00492353,1.04392813,-0.53021228,0.41674250,-0.16383500,0.21775202,-0.17705783
-5.23761881,2.03967410,-1.07615895,0.50908232,-0.31384690,0.51824975,-0.15101287,0.00294637,-0.01347739,0.15832364,-0.12483287,0.00381761,-0.00522642,1.07881558,-0.55682326,0.43649201,-0.17126496,0.22281088,-0.18111814
-5.23161581,2.10982074,-1.11125049,0.52822507,-0.31861592,0.53967768,-0.15558235,0.00251746,-0.01313695,0.16326873,-0.12368141,0.00367720,-0.00554227,1.11689161,-0.58291126,0.45749897,-0.17877448,0.22872731,-0.18453801
-5.22561281,2.18459071,-1.14571399,0.54882141,-0.32348675,0.56169203,-0.16047976,0.00213800,-0.01272742,0.16852836,-0.12296053,0.00356541,-0.00586466,1.15759664,-0.60817936,0.47949143,-0.18627662,0.23537782,-0.18730118
-5.21960980,2.26265924,-1.17899244,0.57052919,-0.32825761,0.58390992,-0.16560960,0.00180540,-0.01225385,0.17398340,-0.12258911,0.00348546,-0.00618685,1.20026558,-0.63233237,0.50215867,-0.19368611,0.24261696,-0.18940197
-5.21360680,2.34255610,-1.21056378,0.59295269,-0.33274577,0.60592691,-0.17088105,0.00151654,-0.01172280,0.17950571,-0.12249611,0.00344028,-0.00650193,1.24414914,-0.65508404,0.52515948,-0.20092147,0.25028233,-0.19084494
-5.20760380,2.42271315,-1.23995227,0.61565472,-0.33679154,0.62732954,-0.17620939,0.00126797,-0.01114211,0.18496226,-0.12262094,0.00343268,-0.00680302,1.28843793,-0.67616494,0.54813154,-0.20790716,0.25820013,-0.19164441
-5.20160080,2.50151474,-1.26673955,0.63817013,-0.34026179,0.64770803,-0.18151731,0.00105603,-0.01052059,0.19021935,-0.12291348,0.00346540,-0.00708340,1.33228831,-0.69533084,0.57070130,-0.21457576,0.26619077,-0.19182389
-5.19559780,2.57734901,-1.29057542,0.66002033,-0.34305325,0.66666889,-0.18673609,0.00087701,-0.00986770,0.19514683,-0.12333363,0.00354126,-0.00733671,1.37484891,-0.71237134,0.59249413,-0.22087016,0.27407456,-0.19141549
-5.18959480,2.64865786,-1.31118792,0.68072815,-0.34509512,0.68384671,-0.19180653,0.00072724,-0.00919324,0.19962224,-0.12385062,0.00366322,-0.00755712,1.41528673,-0.72711837,0.61314425,-0.22674566,0.28167711,-0.19045929
-5.18359180,2.71398389,-1.32839244,0.69983253,-0.34635137,0.69891483,-0.19667981,0.00060321,-0.00850704,0.20353466,-0.12444219,0.00383453,-0.00773951,1.45281170,-0.73945425,0.63230426,-0.23217185,0.28883435,-0.18900269
-5.17758879,2.77201244,-1.34209947,0.71690243,-0.34682227,0.71159438,-0.20131818,0.00050160,-0.00781861,0.20678811,-0.12509359,0.00405881,-0.00787958,1.48669904,-0.74931885,0.64965375,-0.23713427,0.29539691,-0.18709988
-5.17158579,2.82160741,-1.35232047,0.73154954,-0.34654520,0.72166150,-0.20569543,0.00041938,-0.00713693,0.20930455,-0.12579654,0.00434008,-0.00797400,1.51630841,-0.75671538,0.66490684,-0.24163568,0.30123387,-0.18481119
-5.16558279,2.86183991,-1.35917154,0.74343933,-0.34559463,0.72895252,-0.20979725,0.00035381,-0.00647023,0.21102617,-0.12654828,0.00468285,-0.00802054,1.54109950,-0.76171460,0.67781859,-0.24569688,0.30623566,-0.18220254
-5.15957979,2.89200898,-1.36287428,0.75230005,-0.34408102,0.73336691,-0.21362127,0.00030249,-0.00582576,0.21191716,-0.12735061,0.00509210,-0.00801805,1.56064364,-0.76445691,0.68818990,-0.24935699,0.31031614,-0.17934482
-5.15357679,2.91165433,-1.36375384,0.75792960,-0.34214867,0.73486825,-0.21717704,0.00026333,-0.00520972,0.21196469,-0.12820899,0.00557324,-0.00796659,1.57463131,-0.76515211,0.69587109,-0.25267319,0.31341392,-0.17631323
-5.14757379,2.92056104,-1.36223361,0.76019996,-0.33997238,0.73348314,-0.22048561,0.00023459,-0.00462718,0.21117935,-0.12913181,0.00613203,-0.00786734,1.58287568,-0.76407681,0.70076414,-0.25571974,0.31549274,-0.17318653
-5.14157079,2.91875691,-1.35882676,0.75905927,-0.33775294,0.72929832,-0.22357906,0.00021487,-0.00408201,0.20959481,-0.13012968,0.00677445,-0.00772264,1.58531231,-0.76156917,0.70282358,-0.25858648,0.31654129,-0.17004616
-5.13556778,2.90650306,-1.35412456,0.75453166,-0.33571141,0.72245633,-0.22649973,0.00020305,-0.00357697,0.20726696,-0.13121489,0.00750651,-0.00753582,1.58199554,-0.75802139,0.70205628,-0.26137662,0.31657220,-0.16697532
-5.12956478,2.88427873,-1.34878187,0.74671486,-0.33408244,0.71314991,-0.22929927,0.00019833,-0.00311371,0.20427247,-0.13240096,0.00833405,-0.00731119,1.57309196,-0.75386978,0.69852018,-0.26420407,0.31562062,-0.16405778
-5.12356178,2.85276146,-1.34350005,0.73577592,-0.33310659,0.70161554,-0.23203751,0.00020015,-0.00269289,0.20070684,-0.13370223,0.00926243,-0.00705385,1.55887150,-0.74958307,0.69232218,-0.26719023,0.31374225,-0.16137676
-5.11755878,2.81280350,-1.33900808,0.72194533,-0.33302218,0.68812639,-0.23478128,0.00020822,-0.00231428,0.19668207,-0.13513356,0.01029624,-0.00676955,1.53969675,-0.74564920,0.68361537,-0.27046049,0.31101113,-0.15901349
-5.11155578,2.76540579,-1.33604241,0.70550972,-0.33405656,0.67298501,-0.23760296,0.00022247,-0.00197689,0.19232397,-0.13671012,0.01143893,-0.00646458,1.51601097,-0.74256116,0.67259560,-0.27414051,0.30751708,-0.15704591
-5.10555278,2.71169010,-1.33532627,0.68680361,-0.33641756,0.65651588,-0.24057913,0.00024303,-0.00167912,0.18776924,-0.13844717,0.01269250,-0.00614559,1.48832530,-0.74080243,0.65949761,-0.27835235,0.30336302,-0.15554718
-5.09954977,2.65287049,-1.33754944,0.66620033,-0.34028512,0.63905818,-0.24378900,0.00027021,-0.00141888,0.18316234,-0.14035991,0.01405705,-0.00581941,1.45720548,-0.74083268,0.64459078,-0.28321084,0.29866224,-0.15458431
-5.09354677,2.59022445,-1.34334901,0.64410261,-0.34580373,0.62095880,-0.24731291,0.00030443,-0.00119372,0.17865221,-0.14246332,0.01553050,-0.00549299,1.42325851,-0.74307420,0.62817436,-0.28882006,0.29353551,-0.15421686
-5.08754377,2.52506436,-1.35329211,0.62093286,-0.35307584,0.60256568,-0.25123080,0.00034628,-0.00100098,0.17438897,-0.14477208,0.01710822,-0.00517326,1.38711928,-0.74789980,0.61057246,-0.29527027,0.28810831,-0.15449572
-5.08154077,2.45870964,-1.36786110,0.59712352,-0.36215674,0.58422155,-0.25562070,0.00039638,-0.00083788,0.17052058,-0.14730040,0.01878279,-0.00486701,1.34943753,-0.75562241,0.59212852,-0.30263531,0.28250796,-0.15546218
-5.07553777,2.39245967,-1.38744186,0.57310756,-0.37305109,0.56625796,-0.26055717,0.00045544,-0.00070161,0.16718952,-0.15006190,0.02054374,-0.00458091,1.31086492,-0.76648709,0.57319941,-0.31097072,0.27686085,-0.15714710
-5.06953477,2.32756783,-1.41231544,0.54930936,-0.38571125,0.54898982,-0.26610985,0.00052417,-0.00058945,0.16452955,-0.15306947,0.02237752,-0.00432144,1.27204260,-0.78066536,0.55414903,-0.32031240,0.27128968,-0.15957049
-5.06353177,2.26521664,-1.44265353,0.52613594,-0.40003779,0.53271006,-0.27234205,0.00060325,-0.00049878,0.16266260,-0.15633515,0.02426740,-0.00409492,1.23358900,-0.79825239,0.53534144,-0.33067611,0.26591081,-0.16274130
-5.05752876,2.20649422,-1.47851749,0.50396882,-0.41588187,0.51768472,-0.27930930,0.00069330,-0.00042718,0.16169578,-0.15986995,0.02619365,-0.00390754,1.19608808,-0.81926675,0.51713368,-0.34205761,0.26083162,-0.16665749
-5.05152576,2.15237232,-1.51986101,0.48315645,-0.43304967,0.50414827,-0.28705807,0.00079483,-0.00037243,0.16171862,-0.16368369,0.02813373,-0.00376545,1.16007806,-0.84365277,0.49986813,-0.35443359,0.25614804,-0.17130645
-5.04552276,2.10368608,-1.56653609,0.46400734,-0.45130871,0.49229927,-0.29562449,0.00090819,-0.00033254,0.16280057,-0.16778489,0.03006268,-0.00367481,1.12604080,-0.87128535,0.48386472,-0.36776307,0.25194225,-0.17666564
-5.03951976,2.06111598,-1.61830176,0.44678406,-0.47039556,0.48229643,-0.30503321,0.00103354,-0.00030577,0.16498875,-0.17218060,0.03195360,-0.00364188,1.09439196,-0.90197659,0.46941318,-0.38198945,0.24828059,-0.18270347
-5.03351676,2.02517246,-1.67483507,0.43169809,-0.49002493,0.47425513,-0.31529632,0.00117079,-0.00029064,0.16830618,-0.17687625,0.03377824,-0.00367316,1.06547231,-0.93548419,0.45676542,-0.39704278,0.24521172,-0.18938031
-5.02751376,1.99618372,-1.73574366,0.41890568,-0.50989947,0.46824459,-0.32641242,0.00131960,-0.00028588,0.17275036,-0.18187557,0.03550774,-0.00377540,1.03954031,-0.97152075,0.44612850,-0.41284239,0.24276521,-0.19664966
-5.02151076,1.97428720,-1.80057912,0.40850490,-0.52971997,0.46428585,-0.33836587,0.00147930,-0.00029048,0.17829239,-0.18718045,0.03711333,-0.00395572,1.01676654,-1.00976373,0.43765836,-0.42929946,0.24095055,-0.20445933
-5.01550775,1.95942557,-1.86885044,0.40053396,-0.54919541,0.46235069,-0.35112613,0.00164891,-0.00030364,0.18487672,-0.19279084,0.03856724,-0.00422161,0.99723005,-1.04986534,0.43145469,-0.44631948,0.23975666,-0.21275261
-5.00950475,1.95134747,-1.94003686,0.39497088,-0.56805244,0.46236170,-0.36464740,0.00182708,-0.00032476,0.19242150,-0.19870460,0.03984346,-0.00458096,0.98091712,-1.09146193,0.42755726,-0.46380450,0.23915197,-0.22146925
-5.00350175,1.94961376,-2.01359928,0.39173467,-0.58604384,0.46419366,-0.37886832,0.00201216,-0.00035341,0.20081965,-0.20491738,0.04091858,-0.00504194,0.96772259,-1.13418239,0.42594394,-0.48165489,0.23908520,-0.23054647
-4.99749875,1.95360927,-2.08898991,0.39068812,-0.60295548,0.46767631,-0.39371200,0.00220215,-0.00038936,0.20994069,-0.21142242,0.04177256,-0.00561294,0.95745407,-1.17765516,0.42653065,-0.49977056,0.23948674,-0.23991955
-4.99149575,1.96256047,-2.16565954,0.39164217,-0.61861162,0.47259865,-0.40908619,0.00239474,-0.00043248,0.21963331,-0.21821028,0.04238938,-0.00630236,0.94983891,-1.22151363,0.42917347,-0.51805166,0.24027072,-0.24952234
-4.98549275,1.97555864,-2.24306222,0.39436180,-0.63287821,0.47871465,-0.42488371,0.00258740,-0.00048279,0.22972871,-0.22526853,0.04275756,-0.00711839,0.94453409,-1.26539971,0.43367284,-0.53639855,0.24133774,-0.25928746
-4.97948974,1.99158839,-2.32065733,0.39857353,-0.64566408,0.48575050,-0.44098309,0.00277737,-0.00054040,0.24004467,-0.23258128,0.04287065,-0.00806867,0.94113872,-1.30896557,0.43977994,-0.55471125,0.24257817,-0.26914621
-4.97348674,2.00956073,-2.39790901,0.40397419,-0.65692012,0.49341304,-0.45724937,0.00296180,-0.00060550,0.25039018,-0.24012870,0.04272740,-0.00915998,0.93920893,-1.35187362,0.44720508,-0.57288826,0.24387597,-0.27902835
-4.96748374,2.02834981,-2.47428338,0.41024086,-0.66663642,0.50139935,-0.47353524,0.00313775,-0.00067833,0.26057072,-0.24788636,0.04233188,-0.01039778,0.93827458,-1.39379502,0.45562783,-0.59082504,0.24511285,-0.28886164
-4.96148074,2.04683223,-2.54924393,0.41704163,-0.67483768,0.50940700,-0.48968224,0.00330239,-0.00075917,0.27039380,-0.25582450,0.04169340,-0.01178576,0.93785740,-1.43440698,0.46470853,-0.60841214,0.24617280,-0.29857129
-4.95547774,2.06392742,-2.62224571,0.42404687,-0.68157716,0.51714480,-0.50552230,0.00345300,-0.00084826,0.27967477,-0.26390728,0.04082624,-0.01332539,0.93748976,-1.47338937,0.47410092,-0.62553335,0.24694654,-0.30807933
-4.94947474,2.07863773,-2.69272910,0.43094064,-0.68692956,0.52434349,-0.52087943,0.00358712,-0.00094583,0.28824268,-0.27209199,0.03974926,-0.01501545,0.93673336,-1.51042098,0.48346510,-0.64206388,0.24733603,-0.31730415
-4.94347174,2.09008654,-2.76011388,0.43743180,-0.69098323,0.53076599,-0.53557169,0.00370263,-0.00105204,0.29594580,-0.28032823,0.03848536,-0.01685154,0.93519715,-1.54517617,0.49248056,-0.65786895,0.24725859,-0.32616007
-4.93746873,2.09755278,-2.82379449,0.44326429,-0.69383220,0.53621673,-0.54941334,0.00379785,-0.00116693,0.30265682,-0.28855732,0.03706087,-0.01882574,0.93255361,-1.57732213,0.50085852,-0.67280290,0.24665069,-0.33455717
-4.93146573,2.10050038,-2.88313728,0.44822638,-0.69556846,0.54054966,-0.56221732,0.00387162,-0.00129042,0.30827736,-0.29671177,0.03550482,-0.02092623,0.92855271,-1.60651755,0.50835320,-0.68670910,0.24547098,-0.34240152
-4.92546273,2.09860124,-2.93748036,0.45215831,-0.69627495,0.54367448,-0.57379792,0.00392332,-0.00142224,0.31274156,-0.30471505,0.03384817,-0.02313715,0.92303298,-1.63241275,0.51477129,-0.69942065,0.24370268,-0.34959573
-4.91945973,2.09175054,-2.98613680,0.45495802,-0.69601955,0.54556076,-0.58397371,0.00395299,-0.00156192,0.31601865,-0.31248173,0.03212304,-0.02543841,0.91592890,-1.65465187,0.51997939,-0.71076218,0.24135501,-0.35603992
-4.91345673,2.08007355,-3.02840135,0.45658478,-0.69485051,0.54623972,-0.59257081,0.00396128,-0.00170877,0.31811436,-0.31991793,0.03036194,-0.02780584,0.90727456,-1.67287709,0.52390889,-0.72055258,0.23846366,-0.36163325
-4.90745373,2.06392342,-3.06356106,0.45706048,-0.69279341,0.54580350,-0.59942623,0.00394947,-0.00186183,0.31907097,-0.32692236,0.02859700,-0.03021136,0.89720306,-1.68673492,0.52655817,-0.72860881,0.23509024,-0.36627579
-4.90145073,2.04386984,-3.09090958,0.45646851,-0.68984990,0.54440179,-0.60439153,0.00391948,-0.00201989,0.31896606,-0.33338780,0.02685932,-0.03262340,0.88594172,-1.69588451,0.52799192,-0.73475060,0.23132071,-0.36987087
-4.89544772,2.02067883,-3.10976497,0.45495023,-0.68599813,0.54223601,-0.60733646,0.00387376,-0.00218145,0.31790995,-0.33920309,0.02517833,-0.03500747,0.87380332,-1.70000767,0.52833763,-0.73880592,0.22726284,-0.37232784
-4.88944472,1.99528435,-3.11949031,0.45269921,-0.68119496,0.53955118,-0.60815277,0.00381527,-0.00234476,0.31604188,-0.34425572,0.02358122,-0.03732688,0.86117347,-1.69882019,0.52777937,-0.74061699,0.22304270,-0.37356493
-4.88344172,1.96875283,-3.11951655,0.44995342,-0.67537961,0.53662574,-0.60675782,0.00374737,-0.00250782,0.31352509,-0.34843481,0.02209252,-0.03954364,0.84849488,-1.69208388,0.52654920,-0.74004672,0.21880049,-0.37351246
-4.87743872,1.94224193,-3.10936639,0.44698571,-0.66847870,0.53375984,-0.60309806,0.00367372,-0.00266842,0.31054101,-0.35163452,0.02073369,-0.04161942,0.83624893,-1.67961894,0.52491652,-0.73698501,0.21468565,-0.37211589
-4.87143572,1.91695542,-3.08867840,0.44409298,-0.66041228,0.53126249,-0.59715215,0.00359816,-0.00282416,0.30728274,-0.35375784,0.01952285,-0.04351671,0.82493552,-1.66131580,0.52317591,-0.73135492,0.21085163,-0.36933884
-4.86543272,1.89409572,-3.05722990,0.44158441,-0.65110053,0.52943820,-0.58893361,0.00352459,-0.00297255,0.30394818,-0.35472037,0.01847460,-0.04519988,0.81505188,-1.63714585,0.52163394,-0.72311822,0.20745039,-0.36516579
-4.85942971,1.87481650,-3.01495772,0.43976930,-0.64047075,0.52857368,-0.57849289,0.00345683,-0.00311102,0.30073291,-0.35445428,0.01759984,-0.04663635,0.80707138,-1.60717056,0.52059566,-0.71228010,0.20462694,-0.35960434
-4.85342671,1.86017702,-2.96197548,0.43894495,-0.62846438,0.52892525,-0.56591861,0.00339854,-0.00323705,0.29782341,-0.35291199,0.01690579,-0.04779766,0.80142321,-1.57154826,0.52035126,-0.69889279,0.20251407,-0.35268693
-4.84742371,1.85110022,-2.89858643,0.43938515,-0.61504347,0.53070741,-0.55133802,0.00335305,-0.00334820,0.29539056,-0.35006957,0.01639592,-0.04866044,0.79847378,-1.53053823,0.52116348,-0.68305787,0.20122758,-0.34447192
-4.84142071,1.84833641,-2.82529112,0.44132955,-0.60019653,0.53408324,-0.53491644,0.00332328,-0.00344220,0.29358398,-0.34592954,0.01607011,-0.04920726,0.79851062,-1.48450171,0.52325643,-0.66492711,0.20086205,-0.33504385
-4.83541771,1.85243391,-2.74278903,0.44497444,-0.58394325,0.53915700,-0.51685575,0.00331167,-0.00351705,0.29252716,-0.34052309,0.01592476,-0.04942725,0.80172950,-1.43389971,0.52680614,-0.64470180,0.20148748,-0.32451294
-4.82941471,1.86371779,-2.65197399,0.45046518,-0.56633797,0.54596925,-0.49739177,0.00332008,-0.00357107,0.29231383,-0.33391138,0.01595292,-0.04931657,0.80822527,-1.37928746,0.53193323,-0.62263043,0.20314677,-0.31301382
-4.82341171,1.88227755,-2.55392313,0.45789056,-0.54747176,0.55449465,-0.47679068,0.00334974,-0.00360298,0.29300540,-0.32618593,0.01614464,-0.04887859,0.81798676,-1.32130572,0.53869801,-0.59900497,0.20585427,-0.30070332
-4.81740870,1.90796409,-2.44987958,0.46727921,-0.52747290,0.56464268,-0.45534441,0.00340124,-0.00361194,0.29462975,-0.31746795,0.01648717,-0.04812383,0.83089588,-1.26066911,0.54709804,-0.57415552,0.20959527,-0.28775767
-4.81140570,1.94039570,-2.34122936,0.47859817,-0.50650586,0.57626101,-0.43336523,0.00347448,-0.00359759,0.29718125,-0.30790671,0.01696530,-0.04706969,0.84673096,-1.19815182,0.55706828,-0.54844388,0.21432667,-0.27436890
-4.80540270,1.97897288,-2.22947308,0.49175347,-0.48476872,0.58914142,-0.41117951,0.00356872,-0.00356008,0.30062202,-0.29767676,0.01756178,-0.04573987,0.86517395,-1.13457134,0.56848362,-0.52225590,0.21997845,-0.26074076
-4.79939970,2.02290083,-2.11619343,0.50659288,-0.46248926,0.60302796,-0.38912100,0.00368260,-0.00350009,0.30488419,-0.28697418,0.01825767,-0.04416371,0.88582134,-1.07077052,0.58116358,-0.49599302,0.22645621,-0.24708420
-4.79339670,2.07121852,-2.00301941,0.52291028,-0.43991974,0.61762683,-0.36752364,0.00381417,-0.00341877,0.30987320,-0.27601202,0.01903280,-0.04237518,0.90819794,-1.00759875,0.59487894,-0.47006325,0.23364433,-0.23361254
-4.78739370,2.12283287,-1.89158862,0.54045181,-0.41733074,0.63261754,-0.34671423,0.00396098,-0.00331777,0.31547173,-0.26501491,0.01986621,-0.04041194,0.93177311,-0.94589288,0.60935993,-0.44487180,0.24140986,-0.22053653
-4.78139070,2.17655641,-1.78350873,0.55892324,-0.39500422,0.64766482,-0.32700508,0.00412011,-0.00319915,0.32154422,-0.25421311,0.02073663,-0.03831415,0.95597852,-0.88645837,0.62430546,-0.42081173,0.24960675,-0.20805948
-4.77538769,2.23114658,-1.68031956,0.57799835,-0.37322615,0.66243051,-0.30868691,0.00428832,-0.00306535,0.32794170,-0.24383624,0.02162290,-0.03612334,0.98022673,-0.83005152,0.63939307,-0.39825481,0.25808039,-0.19637253
