energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-4.63131566,1.17825064,0.05751138,0.20884950,0.00071488,0.01503731,0.19196406,0.81798018,0.22844068,0.00000000
-4.62531266,1.18961002,0.06137190,0.20609893,0.00072884,0.01578447,0.19437683,0.82822751,0.22984089,0.00000000
-4.61930965,1.20002054,0.06560335,0.20274618,0.00074110,0.01658706,0.19711138,0.83787246,0.23105592,0.00000000
-4.61330665,1.21004729,0.07024883,0.19894144,0.00075184,0.01745414,0.20029034,0.84724201,0.23219425,0.00000000
-4.60730365,1.22023973,0.07534770,0.19484392,0.00076123,0.01839399,0.20402150,0.85664480,0.23336071,0.00000000
-4.60130065,1.23110497,0.08093341,0.19061634,0.00076945,0.01941355,0.20839237,0.86635414,0.23465163,0.00000000
-4.59529765,1.24308220,0.08703118,0.18641928,0.00077663,0.02051797,0.21346563,0.87659210,0.23615034,0.00000000
-4.58929465,1.25651966,0.09365580,0.18240566,0.00078290,0.02171014,0.21927535,0.88751574,0.23792319,0.00000000
-4.58329165,1.27165523,0.10080949,0.17871560,0.00078834,0.02299029,0.22582443,0.89920591,0.24001620,0.00000000
-4.57728864,1.28860155,0.10848007,0.17547178,0.00079294,0.02435570,0.23308334,0.91165948,0.24245276,0.00000000
-4.57128564,1.30733649,0.11663941,0.17277550,0.00079669,0.02580047,0.24099025,0.92478532,0.24523220,0.00000000
-4.56528264,1.32769966,0.12524243,0.17070367,0.00079949,0.02731545,0.24945262,0.93840427,0.24832955,0.00000000
-4.55927964,1.34939502,0.13422653,0.16930679,0.00080118,0.02888828,0.25835037,0.95225344,0.25169640,0.00000000
-4.55327664,1.37199989,0.14351179,0.16860799,0.00080159,0.03050363,0.26754032,0.96599443,0.25526293,0.00000000
-4.54727364,1.39497988,0.15300178,0.16860317,0.00080049,0.03214349,0.27686200,0.97922549,0.25894103,0.00000000
-4.54127064,1.41770926,0.16258512,0.16926228,0.00079762,0.03378773,0.28614447,0.99149680,0.26262833,0.00000000
-4.53526763,1.43949603,0.17213781,0.17053159,0.00079273,0.03541467,0.29521406,1.00232859,0.26621311,0.00000000
-4.52926463,1.45961056,0.18152621,0.17233697,0.00078557,0.03700192,0.30390249,1.01123094,0.26957978,0.00000000
-4.52326163,1.47731667,0.19061074,0.17458795,0.00077592,0.03852712,0.31205538,1.01772469,0.27261474,0.00000000
-4.51725863,1.49190374,0.19925006,0.17718240,0.00076360,0.03996896,0.31954047,1.02136232,0.27521236,0.00000000
-4.51125563,1.50271860,0.20730574,0.18001171,0.00074847,0.04130812,0.32625540,1.02174794,0.27728081,0.00000000
-4.50525263,1.50919567,0.21464716,0.18296621,0.00073046,0.04252819,0.33213473,1.01855546,0.27874752,0.00000000
-4.49924962,1.51088415,0.22115648,0.18594052,0.00070958,0.04361670,0.33715572,1.01154428,0.27956384,0.00000000
-4.49324662,1.50747111,0.22673355,0.18883878,0.00068589,0.04456595,0.34134279,1.00057149,0.27970893,0.00000000
-4.48724362,1.49879939,0.23130053,0.19157940,0.00065955,0.04537379,0.34477028,0.98560049,0.27919246,0.00000000
-4.48124062,1.48487976,0.23480591,0.19409918,0.00063078,0.04604433,0.34756352,0.96670535,0.27805613,0.00000000
-4.47523762,1.46589670,0.23722802,0.19635666,0.00059987,0.04658837,0.34989800,0.94407103,0.27637378,0.00000000
-4.46923462,1.44220773,0.23857753,0.19833445,0.00056716,0.04702380,0.35199667,0.91798937,0.27425024,0.00000000
-4.46323162,1.41433641,0.23889911,0.20004062,0.00053303,0.04737566,0.35412546,0.88885127,0.27181875,0.00000000
-4.45722861,1.38295927,0.23827192,0.20150891,0.00049792,0.04767607,0.35658714,0.85713536,0.26923725,0.00000000
-4.45122561,1.34888745,0.23680908,0.20279796,0.00046226,0.04796397,0.35971372,0.82339384,0.26668350,0.00000000
-4.44522261,1.31304385,0.23465591,0.20398938,0.00042651,0.04828452,0.36385758,0.78823620,0.26434942,0.00000000
-4.43921961,1.27643671,0.23198715,0.20518498,0.00039110,0.04868843,0.36938174,0.75231141,0.26243466,0.00000000
-4.43321661,1.24013082,0.22900306,0.20650311,0.00035647,0.04923098,0.37664948,0.71628960,0.26113997,0.00000000
-4.42721361,1.20521745,0.22592466,0.20807446,0.00032301,0.04997090,0.38601367,0.68084372,0.26066030,0.00000000
-4.42121061,1.17278418,0.22298817,0.21003728,0.00029111,0.05096909,0.39780616,0.64663215,0.26117823,0.00000000
-4.41520760,1.14388562,0.22043878,0.21253248,0.00026111,0.05228710,0.41232752,0.61428258,0.26285770,0.00000000
-4.40920460,1.11951609,0.21852405,0.21569866,0.00023330,0.05398561,0.42983736,0.58437790,0.26583858,0.00000000
-4.40320160,1.10058491,0.21748696,0.21966734,0.00020795,0.05612271,0.45054565,0.55744439,0.27023195,0.00000000
-4.39719860,1.08789512,0.21755898,0.22455848,0.00018531,0.05875215,0.47460503,0.53394227,0.27611653,0.00000000
-4.39119560,1.08212594,0.21895330,0.23047667,0.00016559,0.06192157,0.50210447,0.51425906,0.28353613,0.00000000
-4.38519260,1.08381934,0.22185828,0.23750784,0.00014899,0.06567070,0.53306431,0.49870534,0.29249838,0.00000000
-4.37918959,1.09337073,0.22643160,0.24571682,0.00013570,0.07002960,0.56743285,0.48751305,0.30297449,0.00000000
-4.37318659,1.11102378,0.23279493,0.25514563,0.00012591,0.07501708,0.60508443,0.48083599,0.31490024,0.00000000
-4.36718359,1.13686925,0.24102963,0.26581271,0.00011985,0.08063912,0.64581925,0.47875221,0.32817789,0.00000000
-4.36118059,1.17084735,0.25117334,0.27771283,0.00011773,0.08688763,0.68936467,0.48126803,0.34267907,0.00000000
-4.35517759,1.21275355,0.26321779,0.29081785,0.00011981,0.09373942,0.73537826,0.48832332,0.35824829,0.00000000
-4.34917459,1.26224729,0.27710783,0.30507818,0.00012639,0.10115543,0.78345238,0.49979765,0.37470712,0.00000000
-4.34317159,1.31886318,0.29274184,0.32042478,0.00013781,0.10908048,0.83312034,0.51551703,0.39185874,0.00000000
-4.33716858,1.38202441,0.30997348,0.33677174,0.00015443,0.11744327,0.88386415,0.53526102,0.40949271,0.00000000
-4.33116558,1.45105791,0.32861485,0.35401918,0.00017669,0.12615705,0.93512355,0.55876974,0.42738986,0.00000000
-4.32516258,1.52521078,0.34844106,0.37205651,0.00020502,0.13512066,0.98630653,0.58575088,0.44532708,0.00000000
-4.31915958,1.60366783,0.36919604,0.39076569,0.00023990,0.14422011,1.03680084,0.61588628,0.46308201,0.00000000
-4.31315658,1.68556961,0.39059954,0.41002473,0.00028183,0.15333075,1.08598663,0.64883815,0.48043737,0.00000000
-4.30715358,1.77003073,0.41235501,0.42971092,0.00033130,0.16231987,1.13324957,0.68425470,0.49718506,0.00000000
-4.30115058,1.85615794,0.43415826,0.44970399,0.00038877,0.17104969,1.17799450,0.72177524,0.51312967,0.00000000
-4.29514757,1.94306760,0.45570646,0.46988891,0.00045467,0.17938077,1.21965894,0.76103465,0.52809172,0.00000000
-4.28914457,2.02990213,0.47670724,0.49015835,0.00052935,0.18717564,1.25772618,0.80166723,0.54191018,0.00000000
-4.28314157,2.11584490,0.49688742,0.51041457,0.00061307,0.19430248,1.29173746,0.84330989,0.55444464,0.00000000
-4.27713857,2.20013325,0.51600112,0.53057082,0.00070598,0.20063889,1.32130274,0.88560477,0.56557674,0.00000000
-4.27113557,2.28206916,0.53383676,0.55055212,0.00080807,0.20607534,1.34610962,0.92820124,0.57521115,0.00000000
-4.26513257,2.36102731,0.55022270,0.57029536,0.00091917,0.21051844,1.36592999,0.97075745,0.58327582,0.00000000
-4.25912956,2.43646037,0.56503122,0.58974879,0.00103892,0.21389361,1.38062412,1.01294135,0.58972178,0.00000000
-4.25312656,2.50790132,0.57818067,0.60887089,0.00116675,0.21614728,1.39014188,1.05443147,0.59452227,0.00000000
-4.24712356,2.57496306,0.58963566,0.62762877,0.00130190,0.21724830,1.39452114,1.09491751,0.59767140,0.00000000
-4.24112056,2.63733543,0.59940529,0.64599609,0.00144337,0.21718867,1.39388318,1.13410087,0.59918237,0.00000000
-4.23511756,2.69478017,0.60753963,0.66395084,0.00158996,0.21598346,1.38842561,1.17169540,0.59908524,0.00000000
-4.22911456,2.74712443,0.61412453,0.68147295,0.00174030,0.21366995,1.37841288,1.20742852,0.59742457,0.00000000
-4.22311156,2.79425341,0.61927522,0.69854221,0.00189282,0.21030610,1.36416512,1.24104292,0.59425681,0.00000000
-4.21710855,2.83610310,0.62312900,0.71513641,0.00204585,0.20596835,1.34604572,1.27229903,0.58964780,0.00000000
-4.21110555,2.87265373,0.62583752,0.73123023,0.00219761,0.20074892,1.32444847,1.30097829,0.58367038,0.00000000
-4.20510255,2.90392478,0.62755905,0.74679474,0.00234627,0.19475272,1.29978484,1.32688744,0.57640231,0.00000000
-4.19909955,2.92997216,0.62845131,0.76179792,0.00249004,0.18809409,1.27247218,1.34986372,0.56792466,0.00000000
-4.19309655,2.95088783,0.62866517,0.77620607,0.00262716,0.18089345,1.24292339,1.36978087,0.55832066,0.00000000
-4.18709355,2.96680218,0.62833955,0.78998618,0.00275604,0.17327406,1.21153846,1.38655569,0.54767518,0.00000000
-4.18109055,2.97788896,0.62759787,0.80310918,0.00287523,0.16535897,1.17869849,1.40015499,0.53607480,0.00000000
-4.17508754,2.98437229,0.62654601,0.81555375,0.00298353,0.15726843,1.14476199,1.41060224,0.52360845,0.00000000
-4.16908454,2.98653521,0.62527203,0.82731066,0.00308005,0.14911761,1.11006378,1.41798376,0.51036857,0.00000000
-4.16308154,2.98472866,0.62384720,0.83838705,0.00316416,0.14101490,1.07491610,1.42245363,0.49645259,0.00000000
-4.15707854,2.97937994,0.62232850,0.84881044,0.00323562,0.13306067,1.03961161,1.42423693,0.48196464,0.00000000
-4.15107554,2.97099935,0.62076199,0.85863203,0.00329452,0.12534657,1.00442796,1.42363078,0.46701735,0.00000000
-4.14507254,2.96018389,0.61918683,0.86792891,0.00334132,0.11795521,0.96963311,1.42100266,0.45173340,0.00000000
-4.13906953,2.94761699,0.61763954,0.87680488,0.00337679,0.11096033,0.93549103,1.41678580,0.43624674,0.00000000
-4.13306653,2.93406346,0.61615803,0.88538957,0.00340203,0.10442715,0.90226703,1.41147132,0.42070331,0.00000000
-4.12706353,2.92035898,0.61478521,0.89383587,0.00341840,0.09841301,0.87023230,1.40559724,0.40526109,0.00000000
-4.12106053,2.90739426,0.61357163,0.90231540,0.00342748,0.09296809,0.83966704,1.39973452,0.39008936,0.00000000
-4.11505753,2.89609391,0.61257713,0.91101253,0.00343099,0.08813612,0.81086199,1.39447051,0.37536719,0.00000000
-4.10905453,2.88739081,0.61187136,0.92011674,0.00343075,0.08395506,0.78411807,1.39039042,0.36128114,0.00000000
-4.10305153,2.88219702,0.61153301,0.92981421,0.00342858,0.08045761,0.75974415,1.38805760,0.34802225,0.00000000
-4.09704852,2.88137267,0.61164798,0.94027869,0.00342625,0.07767154,0.73805287,1.38799346,0.33578240,0.00000000
-4.09104552,2.88569448,0.61230659,0.95166247,0.00342542,0.07561983,0.71935497,1.39065803,0.32475027,0.00000000
-4.08504252,2.89582559,0.61360006,0.96408803,0.00342756,0.07432054,0.70395221,1.39643222,0.31510705,0.00000000
-4.07903952,2.91228864,0.61561658,0.97764073,0.00343390,0.07378653,0.69212936,1.40560256,0.30702200,0.00000000
-4.07303652,2.93544354,0.61843727,0.99236336,0.00344541,0.07402496,0.68414574,1.41834940,0.30064830,0.00000000
-4.06703352,2.96547155,0.62213232,1.00825272,0.00346276,0.07503667,0.68022657,1.43473928,0.29611907,0.00000000
-4.06103052,3.00236647,0.62675761,1.02525865,0.00348629,0.07681547,0.68055473,1.45472178,0.29354396,0.00000000
-4.05502751,3.04593375,0.63235207,1.04328555,0.00351605,0.07934739,0.68526312,1.47813120,0.29300629,0.00000000
-4.04902451,3.09579747,0.63893579,1.06219638,0.00355178,0.08261001,0.69442802,1.50469308,0.29456085,0.00000000
-4.04302151,3.15141490,0.64650924,1.08181895,0.00359293,0.08657179,0.70806357,1.53403505,0.29823237,0.00000000
-4.03701851,3.21209762,0.65505330,1.10195395,0.00363873,0.09119166,0.72611768,1.56570163,0.30401473,0.00000000
-4.03101551,3.27703808,0.66453021,1.12238445,0.00368819,0.09641866,0.74846919,1.59917210,0.31187072,0.00000000
-4.02501251,3.34533979,0.67488536,1.14288590,0.00374021,0.10219189,0.77492657,1.63388044,0.32173234,0.00000000
-4.01900950,3.41604939,0.68604945,1.16323628,0.00379356,0.10844069,0.80522788,1.66923631,0.33350163,0.00000000
-4.01300650,3.48818854,0.69794116,1.18322540,0.00384698,0.11508504,0.83904218,1.70464588,0.34705180,0.00000000
-4.00700350,3.56078387,0.71046977,1.20266295,0.00389923,0.12203630,0.87597204,1.73953143,0.36222859,0.00000000
-4.00100050,3.63289322,0.72353772,1.22138456,0.00394912,0.12919809,0.91555742,1.77334869,0.37885187,0.00000000
-3.99499750,3.70362671,0.73704283,1.23925548,0.00399557,0.13646756,0.95728050,1.80560094,0.39671742,0.00000000
-3.98899450,3.77216174,0.75087994,1.25617173,0.00403762,0.14373682,1.00057180,1.83584952,0.41559870,0.00000000
-3.98299150,3.83775142,0.76494208,1.27205852,0.00407446,0.15089457,1.04481727,1.86372000,0.43524895,0.00000000
-3.97698849,3.89972624,0.77912091,1.28686611,0.00410546,0.15782793,1.08936650,1.88890421,0.45540332,0.00000000
-3.97098549,3.95748979,0.79330656,1.30056353,0.00413017,0.16442445,1.13354198,1.91115811,0.47578134,0.00000000
-3.96498249,4.01050913,0.80738704,1.31313057,0.00414828,0.17057417,1.17664948,1.93029613,0.49608972,0.00000000
-3.95897949,4.05830144,0.82124714,1.32454862,0.00415965,0.17617174,1.21798930,1.94618249,0.51602554,0.00000000
-3.95297649,4.10041841,0.83476728,1.33479124,0.00416426,0.18111862,1.25686851,1.95872050,0.53527994,0.00000000
-3.94697349,4.13643016,0.84782229,1.34381509,0.00416220,0.18532518,1.29261382,1.96784081,0.55354236,0.00000000
-3.94097049,4.16591059,0.86028046,1.35155209,0.00415362,0.18871269,1.32458497,1.97348970,0.57050531,0.00000000
-3.93496748,4.18842563,0.87200302,1.35790329,0.00413872,0.19121522,1.35218831,1.97561829,0.58586961,0.00000000
-3.92896448,4.20352601,0.88284422,1.36273528,0.00411770,0.19278129,1.37489012,1.97417382,0.59935017,0.00000000
-3.92296148,4.21074547,0.89265215,1.36587933,0.00409073,0.19337519,1.39222936,1.96909356,0.61068190,0.00000000
-3.91695848,4.20960511,0.90127038,1.36713352,0.00405794,0.19297809,1.40382929,1.96030209,0.61962594,0.00000000
-3.91095548,4.19962399,0.90854038,1.36626791,0.00401940,0.19158868,1.40940759,1.94771208,0.62597562,0.00000000
-3.90495248,4.18033562,0.91430473,1.36303251,0.00397509,0.18922341,1.40878433,1.93122877,0.62956219,0.00000000
-3.89894947,4.15130950,0.91841097,1.35716762,0.00392492,0.18591632,1.40188766,1.91075770,0.63025990,0.00000000
-3.89294647,4.11217649,0.92071592,1.34841603,0.00386873,0.18171836,1.38875657,1.88621548,0.62799027,0.00000000
-3.88694347,4.06265637,0.92109020,1.33653630,0.00380627,0.17669632,1.36954073,1.85754257,0.62272527,0.00000000
-3.88094047,4.00258585,0.91942281,1.32131643,0.00373730,0.17093125,1.34449716,1.82471743,0.61448920,0.00000000
-3.87493747,3.93194517,0.91562550,1.30258703,0.00366151,0.16451656,1.31398374,1.78777095,0.60335919,0.00000000
-3.86893447,3.85088129,0.90963650,1.28023325,0.00357863,0.15755570,1.27844982,1.74680016,0.58946417,0.00000000
-3.86293147,3.75972624,0.90142364,1.25420473,0.00348845,0.15015968,1.23842416,1.70198016,0.57298232,0.00000000
-3.85692846,3.65900899,0.89098654,1.22452300,0.00339080,0.14244430,1.19450055,1.65357347,0.55413705,0.00000000
-3.85092546,3.54945987,0.87835768,1.19128594,0.00328564,0.13452733,1.14732181,1.60193598,0.53319166,0.00000000
-3.84492246,3.43200698,0.86360237,1.15466889,0.00317306,0.12652574,1.09756264,1.54751887,0.51044278,0.00000000
-3.83891946,3.30776439,0.84681765,1.11492263,0.00305330,0.11855292,1.04591201,1.49086636,0.48621296,0.00000000
-3.83291646,3.17801239,0.82812997,1.07236802,0.00292675,0.11071623,0.99305578,1.43260894,0.46084255,0.00000000
-3.82691346,3.04417061,0.80769201,1.02738791,0.00279398,0.10311466,0.93966009,1.37345244,0.43468128,0.00000000
-3.82091046,2.90776509,0.78567870,0.98041665,0.00265574,0.09583698,0.88635631,1.31416320,0.40807975,0.00000000
-3.81490745,2.77039074,0.76228260,0.93192769,0.00251291,0.08896013,0.83372781,1.25554995,0.38138124,0.00000000
-3.80890445,2.63367083,0.73770902,0.88242014,0.00236652,0.08254819,0.78229910,1.19844321,0.35491401,0.00000000
-3.80290145,2.49921534,0.71217100,0.83240475,0.00221772,0.07665161,0.73252757,1.14367292,0.32898446,0.00000000
-3.79689845,2.36857977,0.68588449,0.78239016,0.00206772,0.07130702,0.68479800,1.09204550,0.30387114,0.00000000
-3.79089545,2.24322641,0.65906391,0.73286997,0.00191779,0.06653737,0.63941978,1.04432100,0.27982005,0.00000000
-3.78489245,2.12448930,0.63191823,0.68431115,0.00176923,0.06235245,0.59662686,1.00119159,0.25704108,0.00000000
-3.77888944,2.01354442,0.60464790,0.63714429,0.00162329,0.05874978,0.55658011,0.96326203,0.23570570,0.00000000
-3.77288644,1.91138601,0.57744244,0.59175601,0.00148120,0.05571575,0.51937187,0.93103309,0.21594598,0.00000000
-3.76688344,1.81880975,0.55047896,0.54848357,0.00134409,0.05322699,0.48503227,0.90488831,0.19785476,0.00000000
-3.76088044,1.73640318,0.52392149,0.50761192,0.00121299,0.05125192,0.45353692,0.88508490,0.18148692,0.00000000
-3.75487744,1.66454344,0.49792104,0.46937291,0.00108881,0.04975236,0.42481559,0.87174879,0.16686161,0.00000000
-3.74887444,1.60340190,0.47261622,0.43394660,0.00097231,0.04868520,0.39876140,0.86487410,0.15396536,0.00000000
-3.74287144,1.55295535,0.44813446,0.40146432,0.00086414,0.04800412,0.37524015,0.86432698,0.14275575,0.00000000
-3.73686843,1.51300275,0.42459335,0.37201308,0.00076478,0.04766115,0.35409932,0.86985352,0.13316561,0.00000000
-3.73086543,1.48318669,0.40210224,0.34564101,0.00067459,0.04760823,0.33517663,0.88109141,0.12510751,0.00000000
-3.72486243,1.46301838,0.38076361,0.32236342,0.00059382,0.04779859,0.31830771,0.89758475,0.11847840,0.00000000
-3.71885943,1.45190501,0.36067432,0.30216900,0.00052258,0.04818796,0.30333275,0.91880151,0.11316419,0.00000000
-3.71285643,1.44917818,0.34192640,0.28502585,0.00046092,0.04873566,0.29010202,0.94415272,0.10904422,0.00000000
-3.70685343,1.45412233,0.32460731,0.27088705,0.00040880,0.04940539,0.27848019,0.97301280,0.10599546,0.00000000
-3.70085043,1.46600187,0.30879977,0.25969535,0.00036615,0.05016591,0.26834937,1.00474014,0.10389626,0.00000000
-3.69484742,1.48408616,0.29458079,0.25138709,0.00033285,0.05099139,0.25961094,1.03869709,0.10262975,0.00000000
-3.68884442,1.50767131,0.28202033,0.24589486,0.00030879,0.05186161,0.25218635,1.07426869,0.10208668,0.00000000
-3.68284142,1.53609825,0.27117931,0.24314921,0.00029385,0.05276188,0.24601671,1.11087947,0.10216766,0.00000000
-3.67683842,1.56876650,0.26210721,0.24307916,0.00028794,0.05368274,0.24106162,1.14800764,0.10278495,0.00000000
-3.67083542,1.60514335,0.25483943,0.24561184,0.00029100,0.05461952,0.23729720,1.18519634,0.10386354,0.00000000
-3.66483242,1.64476845,0.24939438,0.25067125,0.00030298,0.05557160,0.23471341,1.22206155,0.10534178,0.00000000
-3.65882941,1.68725398,0.24577071,0.25817634,0.00032389,0.05654159,0.23331106,1.25829654,0.10717140,0.00000000
-3.65282641,1.73228060,0.24394463,0.26803876,0.00035376,0.05753440,0.23309836,1.29367288,0.10931711,0.00000000
-3.64682341,1.77958995,0.24386761,0.28016039,0.00039266,0.05855614,0.23408742,1.32803810,0.11175563,0.00000000
-3.64082041,1.82897415,0.24546465,0.29443096,0.00044065,0.05961308,0.23629068,1.36131033,0.11447454,0.00000000
-3.63481741,1.88026329,0.24863314,0.31072594,0.00049780,0.06071056,0.23971742,1.39347038,0.11747058,0.00000000
-3.62881441,1.93331155,0.25324261,0.32890497,0.00056416,0.06185201,0.24437054,1.42455164,0.12074791,0.00000000
-3.62281141,1.98798298,0.25913533,0.34881093,0.00063974,0.06303805,0.25024362,1.45462853,0.12431606,0.00000000
-3.61680840,2.04413772,0.26612785,0.37026986,0.00072449,0.06426580,0.25731844,1.48380397,0.12818784,0.00000000
-3.61080540,2.10161936,0.27401356,0.39309168,0.00081827,0.06552833,0.26556291,1.51219656,0.13237719,0.00000000
-3.60480240,2.16024416,0.28256617,0.41707181,0.00092083,0.06681444,0.27492954,1.53992805,0.13689712,0.00000000
-3.59879940,2.21979265,0.29154407,0.44199372,0.00103180,0.06810857,0.28535450,1.56711159,0.14175772,0.00000000
-3.59279640,2.28000375,0.30069544,0.46763207,0.00115064,0.06939110,0.29675714,1.59384125,0.14696428,0.00000000
-3.58679340,2.34057188,0.30976401,0.49375658,0.00127666,0.07063881,0.30904011,1.62018304,0.15251572,0.00000000
-3.58079040,2.40114680,0.31849518,0.52013620,0.00140898,0.07182562,0.32209002,1.64616786,0.15840319,0.00000000
-3.57478739,2.46133605,0.32664240,0.54654359,0.00154653,0.07292351,0.33577847,1.67178642,0.16460892,0.00000000
