energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-4.63731866,2.13525419,0.53744367,1.57599190,0.00494046,0.04558273,0.81317081,0.00000000,0.50143627,0.01114713
-4.63131566,2.17931524,0.54875567,1.63858658,0.00440758,0.04398998,0.81598645,0.00000000,0.49276983,0.01078074
-4.62531266,2.22448459,0.56136900,1.70146997,0.00390714,0.04266663,0.81839437,0.00000000,0.48496997,0.01043474
-4.61930965,2.26989089,0.57497498,1.76371706,0.00344141,0.04163684,0.82028562,0.00000000,0.47799059,0.01010968
-4.61330665,2.31466135,0.58923862,1.82439130,0.00301185,0.04092365,0.82157275,0.00000000,0.47177271,0.00980581
-4.60730365,2.35793687,0.60380746,1.88255684,0.00261916,0.04054934,0.82219208,0.00000000,0.46624721,0.00952314
-4.60130065,2.39888753,0.61832141,1.93729182,0.00226337,0.04053596,0.82210519,0.00000000,0.46133783,0.00926155
-4.59529765,2.43672842,0.63242305,1.98770286,0.00194387,0.04090577,0.82129975,0.00000000,0.45696429,0.00902089
-4.58929465,2.47073555,0.64576817,2.03294065,0.00165953,0.04168170,0.81978948,0.00000000,0.45304532,0.00880102
-4.58329165,2.50026152,0.65803596,2.07221654,0.00140880,0.04288765,0.81761346,0.00000000,0.44950174,0.00860195
-4.57728864,2.52475060,0.66893858,2.10481977,0.00118978,0.04454864,0.81483467,0.00000000,0.44625930,0.00842385
-4.57128564,2.54375264,0.67822951,2.13013493,0.00100033,0.04669071,0.81153788,0.00000000,0.44325118,0.00826712
-4.56528264,2.55693529,0.68571056,2.14765880,0.00083817,0.04934052,0.80782686,0.00000000,0.44042028,0.00813244
-4.55927964,2.56409376,0.69123701,2.15701604,0.00070092,0.05252464,0.80382107,0.00000000,0.43772106,0.00802071
-4.55327664,2.56515760,0.69472076,2.15797274,0.00058619,0.05626851,0.79965179,0.00000000,0.43512088,0.00793307
-4.54727364,2.56019374,0.69613133,2.15044699,0.00049167,0.06059503,0.79545779,0.00000000,0.43260095,0.00787083
-4.54127064,2.54940545,0.69549468,2.13451567,0.00041511,0.06552300,0.79138067,0.00000000,0.43015670,0.00783540
-4.53526763,2.53312659,0.69288989,2.11041682,0.00035439,0.07106512,0.78755987,0.00000000,0.42779763,0.00782816
-4.52926463,2.51181132,0.68844379,2.07854701,0.00030755,0.07722608,0.78412752,0.00000000,0.42554670,0.00785043
-4.52326163,2.48601908,0.68232396,2.03945340,0.00027281,0.08400042,0.78120334,0.00000000,0.42343912,0.00790325
-4.51725863,2.45639531,0.67473023,1.99382052,0.00024851,0.09137060,0.77888959,0.00000000,0.42152077,0.00798734
-4.51125563,2.42364857,0.66588528,1.94245207,0.00023321,0.09930522,0.77726642,0.00000000,0.41984613,0.00810291
-4.50525263,2.38852484,0.65602463,1.88624819,0.00022558,0.10775763,0.77638776,0.00000000,0.41847590,0.00824960
-4.49924962,2.35178019,0.64538655,1.82617911,0.00022447,0.11666497,0.77627797,0.00000000,0.41747443,0.00842638
-4.49324662,2.31415307,0.63420248,1.76325623,0.00022885,0.12594787,0.77692949,0.00000000,0.41690698,0.00863144
-4.48724362,2.27633755,0.62268821,1.69850179,0.00023780,0.13551081,0.77830176,0.00000000,0.41683694,0.00886221
-4.48124062,2.23895889,0.61103634,1.63291862,0.00025051,0.14524322,0.78032139,0.00000000,0.41732328,0.00911532
-4.47523762,2.20255278,0.59941041,1.56746109,0.00026627,0.15502142,0.78288399,0.00000000,0.41841816,0.00938665
-4.46923462,2.16754931,0.58794078,1.50300880,0.00028443,0.16471120,0.78585744,0.00000000,0.42016499,0.00967140
-4.46323162,2.13426251,0.57672250,1.44034399,0.00030443,0.17417126,0.78908675,0.00000000,0.42259686,0.00996420
-4.45722861,2.10288609,0.56581526,1.38013376,0.00032574,0.18325706,0.79240025,0.00000000,0.42573558,0.01025925
-4.45122561,2.07349552,0.55524516,1.32291767,0.00034794,0.19182526,0.79561701,0.00000000,0.42959129,0.01055051
-4.44522261,2.04605629,0.54500825,1.26910127,0.00037062,0.19973827,0.79855511,0.00000000,0.43416254,0.01083187
-4.43921961,2.02043775,0.53507555,1.21895554,0.00039347,0.20686894,0.80104029,0.00000000,0.43943696,0.01109740
-4.43321661,1.99643169,0.52539916,1.17262206,0.00041624,0.21310493,0.80291472,0.00000000,0.44539230,0.01134151
-4.42721361,1.97377447,0.51591901,1.13012340,0.00043874,0.21835280,0.80404516,0.00000000,0.45199779,0.01155916
-4.42121061,1.95217126,0.50657004,1.09137791,0.00046089,0.22254129,0.80433017,0.00000000,0.45921560,0.01174609
-4.41520760,1.93132110,0.49728903,1.05621809,0.00048269,0.22562394,0.80370589,0.00000000,0.46700234,0.01189894
-4.40920460,1.91094097,0.48802110,1.02441120,0.00050424,0.22758057,0.80214992,0.00000000,0.47531032,0.01201534
-4.40320160,1.89078776,0.47872517,0.99568124,0.00052577,0.22841780,0.79968303,0.00000000,0.48408857,0.01209408
-4.39719860,1.87067674,0.46937837,0.96973080,0.00054760,0.22816842,0.79636860,0.00000000,0.49328337,0.01213503
-4.39119560,1.85049558,0.45997908,0.94626198,0.00057021,0.22688966,0.79230957,0.00000000,0.50283830,0.01213920
-4.38519260,1.83021319,0.45054855,0.92499519,0.00059417,0.22466047,0.78764318,0.00000000,0.51269374,0.01210864
-4.37918959,1.80988315,0.44113109,0.90568511,0.00062019,0.22157796,0.78253365,0.00000000,0.52278599,0.01204633
-4.37318659,1.78964160,0.43179285,0.88813313,0.00064909,0.21775312,0.77716316,0.00000000,0.53304587,0.01195604
-4.36718359,1.76970001,0.42261950,0.87219593,0.00068177,0.21330612,0.77172177,0.00000000,0.54339710,0.01184212
-4.36118059,1.75033335,0.41371284,0.85778998,0.00071926,0.20836138,0.76639657,0.00000000,0.55375471,0.01170935
-4.35517759,1.73186460,0.40518662,0.84489200,0.00076260,0.20304274,0.76136096,0.00000000,0.56402342,0.01156267
-4.34917459,1.71464658,0.39716195,0.83353556,0.00081291,0.19746887,0.75676447,0.00000000,0.57409650,0.01140698
-4.34317159,1.69904209,0.38976239,0.82380437,0.00087127,0.19174916,0.75272374,0.00000000,0.58385508,0.01124699
-4.33716858,1.68540370,0.38310908,0.81582252,0.00093876,0.18598039,0.74931516,0.00000000,0.59316825,0.01108696
-4.33116558,1.67405391,0.37731601,0.80974255,0.00101636,0.18024413,0.74656960,0.00000000,0.60189393,0.01093059
-4.32516258,1.66526699,0.37248568,0.80573182,0.00110495,0.17460508,0.74446938,0.00000000,0.60988072,0.01078091
-4.31915958,1.65925290,0.36870521,0.80395802,0.00120524,0.16911037,0.74294774,0.00000000,0.61697061,0.01064016
-4.31315658,1.65614417,0.36604301,0.80457436,0.00131775,0.16378970,0.74189065,0.00000000,0.62300251,0.01050977
-4.30715358,1.65598596,0.36454591,0.80770528,0.00144273,0.15865633,0.74114103,0.00000000,0.62781652,0.01039038
-4.30115058,1.65872955,0.36423703,0.81343308,0.00158016,0.15370882,0.74050476,0.00000000,0.63125865,0.01028182
-4.29514757,1.66422924,0.36511404,0.82178608,0.00172971,0.14893329,0.73975851,0.00000000,0.63318585,0.01018321
-4.28914457,1.67224263,0.36714803,0.83272888,0.00189070,0.14430602,0.73865865,0.00000000,0.63347098,0.01009305
-4.28314157,1.68243400,0.37028284,0.84615480,0.00206210,0.13979638,0.73695092,0.00000000,0.63200754,0.01000930
-4.27713857,1.69438042,0.37443494,0.86188113,0.00224251,0.13536972,0.73438030,0.00000000,0.62871380,0.00992954
-4.27113557,1.70758038,0.37949378,0.87964706,0.00243017,0.13099011,0.73070068,0.00000000,0.62353626,0.00985106
-4.26513257,1.72146459,0.38532260,0.89911472,0.00262298,0.12662291,0.72568391,0.00000000,0.61645204,0.00977100
-4.25912956,1.73540847,0.39175998,0.91987301,0.00281852,0.12223693,0.71912773,0.00000000,0.60747031,0.00968646
-4.25312656,1.74874621,0.39862181,0.94144453,0.00301411,0.11780612,0.71086256,0.00000000,0.59663260,0.00959462
-4.24712356,1.76078602,0.40570405,0.96329511,0.00320685,0.11331080,0.70075675,0.00000000,0.58401195,0.00949281
-4.24112056,1.77082629,0.41278620,0.98484600,0.00339367,0.10873846,0.68872020,0.00000000,0.56971112,0.00937862
-4.23511756,1.77817238,0.41963538,1.00548813,0.00357145,0.10408395,0.67470650,0.00000000,0.55385991,0.00924993
-4.22911456,1.78215383,0.42601121,1.02459828,0.00373706,0.09934936,0.65871342,0.00000000,0.53661182,0.00910496
-4.22311156,1.78214157,0.43167128,1.04155641,0.00388743,0.09454351,0.64078197,0.00000000,0.51814012,0.00894233
-4.21710855,1.77756480,0.43637714,1.05576379,0.00401971,0.08968111,0.62099420,0.00000000,0.49863376,0.00876105
-4.21110555,1.76792714,0.43990061,1.06666114,0.00413126,0.08478174,0.59946990,0.00000000,0.47829313,0.00856054
-4.20510255,1.75282155,0.44203033,1.07374621,0.00421980,0.07986874,0.57636236,0.00000000,0.45732592,0.00834064
-4.19909955,1.73194355,0.44257812,1.07659009,0.00428346,0.07496800,0.55185351,0.00000000,0.43594327,0.00810157
-4.19309655,1.70510220,0.44138499,1.07485159,0.00432080,0.07010676,0.52614857,0.00000000,0.41435621,0.00784396
-4.18709355,1.67222834,0.43832660,1.06828903,0.00433092,0.06531260,0.49947047,0.00000000,0.39277251,0.00756877
-4.18109055,1.63337966,0.43331768,1.05676898,0.00431344,0.06061237,0.47205411,0.00000000,0.37139399,0.00727736
-4.17508754,1.58874217,0.42631536,1.04027152,0.00426854,0.05603145,0.44414082,0.00000000,0.35041418,0.00697135
-4.16908454,1.53862785,0.41732123,1.01889166,0.00419693,0.05159305,0.41597296,0.00000000,0.33001631,0.00665267
-4.16308154,1.48346840,0.40638180,0.99283691,0.00409986,0.04731770,0.38778891,0.00000000,0.31037159,0.00632350
-4.15707854,1.42380511,0.39358749,0.96242096,0.00397906,0.04322299,0.35981849,0.00000000,0.29163764,0.00598622
-4.15107554,1.36027502,0.37907014,0.92805375,0.00383666,0.03932330,0.33227890,0.00000000,0.27395706,0.00564337
-4.14507254,1.29359396,0.36299898,0.89022833,0.00367518,0.03562982,0.30537121,0.00000000,0.25745598,0.00529757
-4.13906953,1.22453691,0.34557549,0.84950499,0.00349741,0.03215056,0.27927757,0.00000000,0.24224263,0.00495154
-4.13306653,1.15391645,0.32702706,0.80649338,0.00330636,0.02889054,0.25415890,0.00000000,0.22840588,0.00460797
-4.12706353,1.08256016,0.30760008,0.76183337,0.00310513,0.02585192,0.23015342,0.00000000,0.21601380,0.00426949
-4.12106053,1.01128780,0.28755246,0.71617544,0.00289687,0.02303434,0.20737565,0.00000000,0.20511226,0.00393864
-4.11505753,0.94088926,0.26714612,0.67016137,0.00268468,0.02043513,0.18591617,0.00000000,0.19572361,0.00361777
-4.10905453,0.87210412,0.24663969,0.62440612,0.00247151,0.01804960,0.16584191,0.00000000,0.18784569,0.00330902
-4.10305153,0.80560358,0.22628175,0.57948146,0.00226014,0.01587137,0.14719705,0.00000000,0.18145109,0.00301428
-4.09704852,0.74197553,0.20630479,0.53590207,0.00205309,0.01389264,0.13000435,0.00000000,0.17648699,0.00273515
-4.09104552,0.68171316,0.18692031,0.49411446,0.00185260,0.01210442,0.11426701,0.00000000,0.17287548,0.00247291
-4.08504252,0.62520761,0.16831490,0.45448914,0.00166057,0.01049684,0.09997082,0.00000000,0.17051467,0.00222851
-4.07903952,0.57274469,0.15064772,0.41731613,0.00147858,0.00905937,0.08708670,0.00000000,0.16928050,0.00200259
-4.07303652,0.52450568,0.13404917,0.38280374,0.00130785,0.00778103,0.07557336,0.00000000,0.16902942,0.00179543
-4.06703352,0.48057208,0.11862081,0.35108066,0.00114928,0.00665060,0.06538021,0.00000000,0.16960186,0.00160703
-4.06103052,0.44093377,0.10443642,0.32220087,0.00100344,0.00565685,0.05645028,0.00000000,0.17082644,0.00143712
-4.05502751,0.40550031,0.09154407,0.29615106,0.00087062,0.00478864,0.04872312,0.00000000,0.17252493,0.00128516
-4.04902451,0.37411455,0.07996908,0.27286018,0.00075085,0.00403515,0.04213772,0.00000000,0.17451779,0.00115043
-4.04302151,0.34656804,0.06971757,0.25221043,0.00064393,0.00338597,0.03663517,0.00000000,0.17663003,0.00103204
-4.03701851,0.32261747,0.06078052,0.23404918,0.00054952,0.00283128,0.03216122,0.00000000,0.17869738,0.00092899
-4.03101551,0.30200147,0.05313808,0.21820142,0.00046711,0.00236194,0.02866859,0.00000000,0.18057242,0.00084023
-4.02501251,0.28445707,0.04676392,0.20448196,0.00039612,0.00196959,0.02611898,0.00000000,0.18213053,0.00076468
-4.01900950,0.26973525,0.04162957,0.19270714,0.00033591,0.00164677,0.02448475,0.00000000,0.18327537,0.00070132
-4.01300650,0.25761500,0.03770837,0.18270548,0.00028586,0.00138699,0.02375031,0.00000000,0.18394373,0.00064915
-4.00700350,0.24791554,0.03497917,0.17432705,0.00024534,0.00118484,0.02391308,0.00000000,0.18410961,0.00060733
-4.00100050,0.24050616,0.03342942,0.16745111,0.00021379,0.00103598,0.02498411,0.00000000,0.18378718,0.00057510
-3.99499750,0.23531371,0.03305769,0.16199209,0.00019074,0.00093729,0.02698825,0.00000000,0.18303274,0.00055188
-3.98899450,0.23232730,0.03387562,0.15790364,0.00017582,0.00088686,0.02996392,0.00000000,0.18194538,0.00053726
-3.98299150,0.23160037,0.03590903,0.15518062,0.00016877,0.00088403,0.03396246,0.00000000,0.18066640,0.00053097
-3.97698849,0.23324998,0.03919837,0.15385938,0.00016944,0.00092946,0.03904705,0.00000000,0.17937741,0.00053295
-3.97098549,0.23745350,0.04379836,0.15401600,0.00017785,0.00102508,0.04529111,0.00000000,0.17829717,0.00054328
-3.96498249,0.24444277,0.04977690,0.15576291,0.00019410,0.00117413,0.05277639,0.00000000,0.17767714,0.00056219
-3.95897949,0.25449595,0.05721316,0.15924390,0.00021845,0.00138115,0.06159054,0.00000000,0.17779590,0.00059006
-3.95297649,0.26792723,0.06619490,0.16462769,0.00025122,0.00165187,0.07182427,0.00000000,0.17895243,0.00062734
-3.94697349,0.28507470,0.07681513,0.17210032,0.00029284,0.00199318,0.08356820,0.00000000,0.18145848,0.00067461
-3.94097049,0.30628657,0.08916801,0.18185649,0.00034381,0.00241301,0.09690931,0.00000000,0.18563000,0.00073247
-3.93496748,0.33190615,0.10334415,0.19409014,0.00040462,0.00292017,0.11192708,0.00000000,0.19177794,0.00080153
-3.92896448,0.36225577,0.11942543,0.20898441,0.00047579,0.00352415,0.12868943,0.00000000,0.20019849,0.00088240
-3.92296148,0.39762024,0.13747935,0.22670139,0.00055778,0.00423488,0.14724855,0.00000000,0.21116298,0.00097562
-3.91695848,0.43822998,0.15755316,0.24737171,0.00065096,0.00506248,0.16763661,0.00000000,0.22490768,0.00108162
-3.91095548,0.48424445,0.17966785,0.27108454,0.00075558,0.00601685,0.18986156,0.00000000,0.24162375,0.00120074
-3.90495248,0.53573642,0.20381236,0.29787801,0.00087172,0.00710738,0.21390317,0.00000000,0.26144754,0.00133310
-3.89894947,0.59267737,0.22993799,0.32773059,0.00099923,0.00834251,0.23970936,0.00000000,0.28445179,0.00147865
-3.89294647,0.65492487,0.25795358,0.36055376,0.00113773,0.00972928,0.26719300,0.00000000,0.31063774,0.00163710
-3.88694347,0.72221238,0.28772143,0.39618613,0.00128654,0.01127293,0.29622946,0.00000000,0.33992887,0.00180790
-3.88094047,0.79414202,0.31905441,0.43438962,0.00144469,0.01297648,0.32665483,0.00000000,0.37216631,0.00199021
-3.87493747,0.87018101,0.35171439,0.47484773,0.00161088,0.01484029,0.35826529,0.00000000,0.40710658,0.00218289
-3.86893447,0.94966214,0.38541238,0.51716642,0.00178347,0.01686177,0.39081741,0.00000000,0.44442168,0.00238452
-3.86293147,1.03178868,0.41981033,0.56087759,0.00196053,0.01903507,0.42402981,0.00000000,0.48370202,0.00259336
-3.85692846,1.11564414,0.45452494,0.60544541,0.00213980,0.02135090,0.45758612,0.00000000,0.52446226,0.00280739
-3.85092546,1.20020677,0.48913330,0.65027547,0.00231879,0.02379651,0.49113924,0.00000000,0.56615007,0.00302432
-3.84492246,1.28436880,0.52318058,0.69472656,0.00249480,0.02635570,0.52431708,0.00000000,0.60815789,0.00324162
-3.83891946,1.36696010,0.55618942,0.73812505,0.00266497,0.02900903,0.55672951,0.00000000,0.64983723,0.00345659
-3.83291646,1.44677563,0.58767087,0.77978123,0.00282637,0.03173418,0.58797648,0.00000000,0.69051546,0.00366638
-3.82691346,1.52260602,0.61713659,0.81900727,0.00297608,0.03450638,0.61765719,0.00000000,0.72951423,0.00386807
-3.82091046,1.59327003,0.64411191,0.85513622,0.00311129,0.03729905,0.64537987,0.00000000,0.76616914,0.00405874
-3.81490745,1.65764800,0.66814918,0.88754118,0.00322934,0.04008445,0.67077203,0.00000000,0.79984974,0.00423552
-3.80890445,1.71471466,0.68884101,0.91565404,0.00332786,0.04283445,0.69349065,0.00000000,0.82997912,0.00439571
-3.80290145,1.76357021,0.70583271,0.93898281,0.00340482,0.04552136,0.71323204,0.00000000,0.85605210,0.00453685
-3.79689845,1.80346803,0.71883357,0.95712705,0.00345860,0.04811870,0.72974081,0.00000000,0.87765136,0.00465674
-3.79089545,1.83383790,0.72762623,0.96979035,0.00348807,0.05060195,0.74281764,0.00000000,0.89446049,0.00475357
-3.78489245,1.85430340,0.73207390,0.97678950,0.00349259,0.05294922,0.75232538,0.00000000,0.90627350,0.00482595
-3.77888944,1.86469281,0.73212495,0.97805983,0.00347207,0.05514179,0.75819323,0.00000000,0.91300022,0.00487296
-3.77288644,1.86504270,0.72781464,0.97365637,0.00342694,0.05716450,0.76041865,0.00000000,0.91466718,0.00489415
-3.76688344,1.85559400,0.71926393,0.96375081,0.00335817,0.05900594,0.75906692,0.00000000,0.91141411,0.00488960
-3.76088044,1.83678073,0.70667531,0.94862433,0.00326721,0.06065848,0.75426825,0.00000000,0.90348598,0.00485988
-3.75487744,1.80921171,0.69032591,0.92865670,0.00315596,0.06211804,0.74621263,0.00000000,0.89122116,0.00480603
-3.74887444,1.77364628,0.67055814,0.90431200,0.00302665,0.06338380,0.73514242,0.00000000,0.87503610,0.00472953
-3.74287144,1.73096502,0.64776825,0.87612183,0.00288187,0.06445761,0.72134327,0.00000000,0.85540756,0.00463223
-3.73686843,1.68213690,0.62239341,0.84466660,0.00272436,0.06534340,0.70513355,0.00000000,0.83285298,0.00451630
-3.73086543,1.62818455,0.59489785,0.81055593,0.00255701,0.06604642,0.68685293,0.00000000,0.80791026,0.00438413
-3.72486243,1.57014907,0.56575860,0.77440890,0.00238277,0.06657257,0.66685061,0.00000000,0.78111773,0.00423827
-3.71885943,1.50905627,0.53545158,0.73683517,0.00220450,0.06692759,0.64547381,0.00000000,0.75299542,0.00408133
-3.71285643,1.44588565,0.50443852,0.69841759,0.00202497,0.06711652,0.62305696,0.00000000,0.72402834,0.00391590
-3.70685343,1.38154349,0.47315523,0.65969721,0.00184675,0.06714314,0.59991221,0.00000000,0.69465270,0.00374449
-3.70085043,1.31684117,0.44200164,0.62116091,0.00167215,0.06700962,0.57632160,0.00000000,0.66524530,0.00356944
-3.69484742,1.25247930,0.41133394,0.58323234,0.00150323,0.06671637,0.55253122,0.00000000,0.63611667,0.00339288
-3.68884442,1.18903817,0.38145899,0.54626609,0.00134171,0.06626209,0.52874751,0.00000000,0.60750796,0.00321668
-3.68284142,1.12697434,0.35263099,0.51054522,0.00118897,0.06564397,0.50513579,0.00000000,0.57959139,0.00304244
-3.67683842,1.06662324,0.32505049,0.47628186,0.00104608,0.06485811,0.48182093,0.00000000,0.55247408,0.00287147
-3.67083542,1.00820694,0.29886546,0.44362075,0.00091377,0.06390010,0.45888996,0.00000000,0.52620467,0.00270477
-3.66483242,0.95184633,0.27417415,0.41264497,0.00079249,0.06276565,0.43639627,0.00000000,0.50078218,0.00254309
-3.65882941,0.89757654,0.25102950,0.38338361,0.00068239,0.06145131,0.41436514,0.00000000,0.47616641,0.00238693
-3.65282641,0.84536451,0.22944467,0.35582063,0.00058339,0.05995522,0.39279998,0.00000000,0.45228911,0.00223655
-3.64682341,0.79512752,0.20939927,0.32990440,0.00049518,0.05827780,0.37168907,0.00000000,0.42906531,0.00209206
-3.64082041,0.74675146,0.19084606,0.30555730,0.00041730,0.05642226,0.35101214,0.00000000,0.40640400,0.00195343
-3.63481741,0.70010792,0.17371747,0.28268494,0.00034916,0.05439515,0.33074652,0.00000000,0.38421780,0.00182052
-3.62881441,0.65506927,0.15793199,0.26118456,0.00029006,0.05220653,0.31087251,0.00000000,0.36243097,0.00169316
-3.62281141,0.61152098,0.14339988,0.24095222,0.00023923,0.04987013,0.29137769,0.00000000,0.34098564,0.00157112
-3.61680840,0.56937098,0.13002818,0.22188870,0.00019591,0.04740321,0.27225998,0.00000000,0.31984593,0.00145421
-3.61080540,0.52855570,0.11772481,0.20390389,0.00015928,0.04482627,0.25352954,0.00000000,0.29900014,0.00134224
-3.60480240,0.48904302,0.10640182,0.18691964,0.00012857,0.04216255,0.23520923,0.00000000,0.27846083,0.00123509
-3.59879940,0.45083220,0.09597758,0.17087134,0.00010305,0.03943748,0.21733410,0.00000000,0.25826339,0.00113266
-3.59279640,0.41395136,0.08637827,0.15570808,0.00008200,0.03667788,0.19994973,0.00000000,0.23846297,0.00103490
-3.58679340,0.37845295,0.07753849,0.14139193,0.00006478,0.03391126,0.18310994,0.00000000,0.21913050,0.00094181
-3.58079040,0.34440771,0.06940130,0.12789628,0.00005082,0.03116494,0.16687386,0.00000000,0.20034788,0.00085345
-3.57478739,0.31189792,0.06191767,0.11520372,0.00003957,0.02846533,0.15130277,0.00000000,0.18220297,0.00076986
