energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
3.42471236,0.24145837,0.07218309,0.03988049,0.00346086,0.00441291,0.05328684,0.00385803,0.01796642,0.04034948
3.43071536,0.25746968,0.08099259,0.04176235,0.00362717,0.00532931,0.05771277,0.00423302,0.01969368,0.04459431
3.43671836,0.27341472,0.09071934,0.04345562,0.00377781,0.00638980,0.06233196,0.00463469,0.02154084,0.04919358
3.44272136,0.28924290,0.10143108,0.04493623,0.00391076,0.00760629,0.06715164,0.00506471,0.02351516,0.05417117
3.44872436,0.30491851,0.11318950,0.04618458,0.00402437,0.00898936,0.07217999,0.00552464,0.02562363,0.05954932
3.45472736,0.32042016,0.12604630,0.04718611,0.00411742,0.01054762,0.07742520,0.00601587,0.02787241,0.06534713
3.46073037,0.33573888,0.14003886,0.04793174,0.00418916,0.01228712,0.08289421,0.00653943,0.03026615,0.07157872
3.46673337,0.35087509,0.15518560,0.04841806,0.00423930,0.01421070,0.08859121,0.00709588,0.03280734,0.07825129
3.47273637,0.36583430,0.17148126,0.04864731,0.00426804,0.01631740,0.09451597,0.00768509,0.03549546,0.08536309
3.47873937,0.38062210,0.18889231,0.04862705,0.00427601,0.01860187,0.10066200,0.00830612,0.03832625,0.09290130
3.48474237,0.39523833,0.20735280,0.04836976,0.00426425,0.02105387,0.10701480,0.00895702,0.04129093,0.10084018
3.49074537,0.40967125,0.22676091,0.04789210,0.00423415,0.02365796,0.11355017,0.00963467,0.04437554,0.10913944
3.49674837,0.42389168,0.24697652,0.04721415,0.00418737,0.02639324,0.12023283,0.01033474,0.04756042,0.11774294
3.50275138,0.43784793,0.26782005,0.04635845,0.00412576,0.02923331,0.12701538,0.01105152,0.05081990,0.12657801
3.50875438,0.45146171,0.28907276,0.04534905,0.00405128,0.03214646,0.13383778,0.01177800,0.05412215,0.13555538
3.51475738,0.46462547,0.31047880,0.04421054,0.00396595,0.03509606,0.14062750,0.01250582,0.05742944,0.14456980
3.52076038,0.47720153,0.33174896,0.04296711,0.00387174,0.03804113,0.14730022,0.01322545,0.06069853,0.15350150
3.52676338,0.48902316,0.35256623,0.04164176,0.00377051,0.04093724,0.15376138,0.01392631,0.06388153,0.16221839
3.53276638,0.49989769,0.37259305,0.04025556,0.00366399,0.04373746,0.15990839,0.01459705,0.06692693,0.17057905
3.53876938,0.50961170,0.39148000,0.03882722,0.00355371,0.04639365,0.16563349,0.01522580,0.06978097,0.17843637
3.54477239,0.51793799,0.40887572,0.03737265,0.00344104,0.04885776,0.17082726,0.01580056,0.07238921,0.18564181
3.55077539,0.52464419,0.42443766,0.03590488,0.00332711,0.05108324,0.17538252,0.01630954,0.07469825,0.19204994
3.55677839,0.52950240,0.43784313,0.03443404,0.00321293,0.05302654,0.17919864,0.01674160,0.07665762,0.19752333
3.56278139,0.53229959,0.44880027,0.03296759,0.00309936,0.05464849,0.18218584,0.01708660,0.07822155,0.20193730
3.56878439,0.53284799,0.45705835,0.03151062,0.00298719,0.05591560,0.18426958,0.01733583,0.07935074,0.20518446
3.57478739,0.53099508,0.46241696,0.03006628,0.00287720,0.05680124,0.18539452,0.01748232,0.08001401,0.20717879
3.58079040,0.52663247,0.46473358,0.02863631,0.00277024,0.05728655,0.18552819,0.01752114,0.08018959,0.20785907
3.58679340,0.51970332,0.46392917,0.02722154,0.00266731,0.05736111,0.18466393,0.01744963,0.07986618,0.20719139
3.59279640,0.51020776,0.45999153,0.02582242,0.00256963,0.05702333,0.18282316,0.01726754,0.07904362,0.20517074
3.59879940,0.49820611,0.45297618,0.02443952,0.00247871,0.05628049,0.18005670,0.01697707,0.07773318,0.20182150
3.60480240,0.48381966,0.44300478,0.02307394,0.00239644,0.05514848,0.17644534,0.01658284,0.07595740,0.19719687
3.61080540,0.46722901,0.43026116,0.02172764,0.00232514,0.05365126,0.17209929,0.01609176,0.07374954,0.19137721
3.61680840,0.44867005,0.41498510,0.02040367,0.00226761,0.05181998,0.16715694,0.01551281,0.07115267,0.18446743
3.62281141,0.42842785,0.39746432,0.01910630,0.00222716,0.04969197,0.16178258,0.01485681,0.06821840,0.17659349
3.62881441,0.40682870,0.37802486,0.01784108,0.00220763,0.04730944,0.15616351,0.01413600,0.06500540,0.16789829
3.63481741,0.38423086,0.35702051,0.01661471,0.00221341,0.04471809,0.15050641,0.01336372,0.06157760,0.15853704
3.64082041,0.36101428,0.33482174,0.01543493,0.00224938,0.04196575,0.14503321,0.01255400,0.05800242,0.14867241
3.64682341,0.33756995,0.31180451,0.01431030,0.00232089,0.03910088,0.13997651,0.01172112,0.05434887,0.13846962
3.65282641,0.31428926,0.28833967,0.01324990,0.00243368,0.03617121,0.13557470,0.01087924,0.05068567,0.12809173
3.65882941,0.29155377,0.26478312,0.01226309,0.00259381,0.03322257,0.13206690,0.01004203,0.04707956,0.11769531
3.66483242,0.26972586,0.24146733,0.01135915,0.00280751,0.03029772,0.12968770,0.00922233,0.04359368,0.10742661
3.67083542,0.24914049,0.21869435,0.01054701,0.00308108,0.02743555,0.12866192,0.00843187,0.04028625,0.09741836
3.67683842,0.23009831,0.19673051,0.00983496,0.00342067,0.02467040,0.12919941,0.00768103,0.03720936,0.08778740
3.68284142,0.21286024,0.17580301,0.00923042,0.00383215,0.02203162,0.13148989,0.00697873,0.03440819,0.07863295
3.68884442,0.19764367,0.15609827,0.00873968,0.00432088,0.01954342,0.13569798,0.00633226,0.03192031,0.07003575
3.69484742,0.18462008,0.13776200,0.00836784,0.00489148,0.01722492,0.14195857,0.00574731,0.02977539,0.06205791
3.70085043,0.17391428,0.12090086,0.00811858,0.00554767,0.01509033,0.15037236,0.00522790,0.02799507,0.05474337
3.70685343,0.16560496,0.10558550,0.00799425,0.00629201,0.01314941,0.16100213,0.00477653,0.02659305,0.04811906
3.71285643,0.15972654,0.09185476,0.00799574,0.00712571,0.01140804,0.17386942,0.00439421,0.02557545,0.04219640
3.71885943,0.15627215,0.07972061,0.00812269,0.00804851,0.00986880,0.18895217,0.00408065,0.02494122,0.03697326
3.72486243,0.15519766,0.06917387,0.00837351,0.00905852,0.00853181,0.20618332,0.00383437,0.02468284,0.03243614
3.73086543,0.15642654,0.06019012,0.00874565,0.01015218,0.00739542,0.22545062,0.00365296,0.02478703,0.02856242
3.73686843,0.15985560,0.05273575,0.00923582,0.01132424,0.00645702,0.24659781,0.00353317,0.02523562,0.02532280
3.74287144,0.16536131,0.04677394,0.00984033,0.01256785,0.00571374,0.26942744,0.00347122,0.02600652,0.02268353
3.74887444,0.17280681,0.04227026,0.01055543,0.01387474,0.00516320,0.29370529,0.00346292,0.02707468,0.02060861
3.75487744,0.18204931,0.03919780,0.01137779,0.01523544,0.00480410,0.31916667,0.00350395,0.02841317,0.01906178
3.76088044,0.19294789,0.03754181,0.01230495,0.01663961,0.00463669,0.34552435,0.00358998,0.02999430,0.01800832
3.76688344,0.20537154,0.03730348,0.01333581,0.01807650,0.00466325,0.37247818,0.00371693,0.03179064,0.01741653
3.77288644,0.21920716,0.03850305,0.01447117,0.01953535,0.00488831,0.39972611,0.00388110,0.03377618,0.01725898
3.77888944,0.23436741,0.04118201,0.01571425,0.02100600,0.00531880,0.42697629,0.00407936,0.03592730,0.01751348
3.78489245,0.25079805,0.04540442,0.01707119,0.02247937,0.00596410,0.45395983,0.00430931,0.03822375,0.01816370
3.79089545,0.26848460,0.05125724,0.01855149,0.02394804,0.00683581,0.48044362,0.00456939,0.04064946,0.01919956
3.79689845,0.28745775,0.05884968,0.02016836,0.02540676,0.00794754,0.50624279,0.00485895,0.04319327,0.02061724
3.80290145,0.30779742,0.06831157,0.02193895,0.02685288,0.00931443,0.53123190,0.00517839,0.04584935,0.02241900
3.80890445,0.32963496,0.07979060,0.02388448,0.02828671,0.01095259,0.55535445,0.00552915,0.04861748,0.02461264
3.81490745,0.35315313,0.09344862,0.02603007,0.02971176,0.01287836,0.57862995,0.00591370,0.05150304,0.02721070
3.82091046,0.37858369,0.10945684,0.02840452,0.03113477,0.01510756,0.60115795,0.00633551,0.05451670,0.03022945
3.82691346,0.40620228,0.12799006,0.03103969,0.03256565,0.01765452,0.62311864,0.00679897,0.05767378,0.03368756
3.83291646,0.43632050,0.14922004,0.03396980,0.03401717,0.02053113,0.64476971,0.00730921,0.06099341,0.03760465
3.83891946,0.46927514,0.17330793,0.03723031,0.03550453,0.02374580,0.66643916,0.00787195,0.06449728,0.04199963
3.84492246,0.50541475,0.20039623,0.04085673,0.03704467,0.02730248,0.68851424,0.00849324,0.06820821,0.04688888
3.85092546,0.54508375,0.23060007,0.04488306,0.03865552,0.03119964,0.71142667,0.00917919,0.07214852,0.05228440
3.85692846,0.58860452,0.26399840,0.04934017,0.04035506,0.03542942,0.73563451,0.00993567,0.07633821,0.05819196
3.86293147,0.63625806,0.30062518,0.05425397,0.04216027,0.03997680,0.76160143,0.01076793,0.08079313,0.06460928
3.86893447,0.68826385,0.34046087,0.05964354,0.04408611,0.04481907,0.78977398,0.01168031,0.08552313,0.07152432
3.87493747,0.74475977,0.38342467,0.06551925,0.04614441,0.04992540,0.82055797,0.01267581,0.09053035,0.07891388
3.88094047,0.80578300,0.42936779,0.07188103,0.04834287,0.05525674,0.85429480,0.01375581,0.09580769,0.08674239
3.88694347,0.87125271,0.47806815,0.07871673,0.05068412,0.06076593,0.89123894,0.01491969,0.10133762,0.09496115
3.89294647,0.94095568,0.52922684,0.08600084,0.05316501,0.06639814,0.93153758,0.01616460,0.10709127,0.10350797
3.89894947,1.01453558,0.58246671,0.09369353,0.05577595,0.07209166,0.97521357,0.01748520,0.11302807,0.11230730
3.90495248,1.09148689,0.63733332,0.10174016,0.05850066,0.07777888,1.02215245,0.01887354,0.11909579,0.12127090
3.91095548,1.17115399,0.69329850,0.11007131,0.06131607,0.08338769,1.07209451,0.02031899,0.12523117,0.13029909
3.91695848,1.25273606,0.74976667,0.11860336,0.06419248,0.08884299,1.12463248,0.02180825,0.13136096,0.13928249
3.92296148,1.33529800,0.80608398,0.12723973,0.06709416,0.09406853,1.17921514,0.02332552,0.13740359,0.14810432
3.92896448,1.41778745,0.86155002,0.13587265,0.06997999,0.09898883,1.23515713,0.02485271,0.14327120,0.15664317
3.93496748,1.49905765,0.91543229,0.14438559,0.07280460,0.10353118,1.29165477,0.02636978,0.14887213,0.16477615
3.94097049,1.57789556,0.96698267,0.15265617,0.07551956,0.10762774,1.34780750,0.02785519,0.15411365,0.17238233
3.94697349,1.65305460,1.01545586,0.16055955,0.07807485,0.11121749,1.40264432,0.02928644,0.15890499,0.17934634
3.95297649,1.72329074,1.06012901,0.16797211,0.08042041,0.11424808,1.45515429,0.03064062,0.16316041,0.18556209
3.95897949,1.78740087,1.10032203,0.17477539,0.08250781,0.11667754,1.50432000,0.03189511,0.16680223,0.19093625
3.96498249,1.84426180,1.13541781,0.18085999,0.08429190,0.11847559,1.54915269,0.03302821,0.16976377,0.19539166
3.97098549,1.89286851,1.16488172,0.18612941,0.08573245,0.11962479,1.58872764,0.03401988,0.17199202,0.19887018
3.97698849,1.93236986,1.18827950,0.19050356,0.08679558,0.12012120,1.62221834,0.03485236,0.17344985,0.20133512
3.98299150,1.96210033,1.20529284,0.19392182,0.08745516,0.11997471,1.64892793,0.03551078,0.17411789,0.20277303
3.98899450,1.98160627,1.21573198,0.19634545,0.08769384,0.11920894,1.66831665,0.03598372,0.17399574,0.20319471
3.99499750,1.99066541,1.21954476,0.19775931,0.08750387,0.11786076,1.68002388,0.03626363,0.17310258,0.20263542
4.00100050,1.98929859,1.21682151,0.19817269,0.08688766,0.11597937,1.68388387,0.03634714,0.17147719,0.20115429
4.00700350,1.97777315,1.20779560,0.19761922,0.08585786,0.11362509,1.67993427,0.03623524,0.16917721,0.19883289
4.01300650,1.95659751,1.19283931,0.19615591,0.08443726,0.11086775,1.66841716,0.03593334,0.16627785,0.19577291
4.01900950,1.92650716,1.17245528,0.19386124,0.08265821,0.10778489,1.64977218,0.03545107,0.16286983,0.19209319
4.02501251,1.88844240,1.14726342,0.19083240,0.08056181,0.10445969,1.62462227,0.03480209,0.15905693,0.18792607
4.03101551,1.84351877,1.11798399,0.18718187,0.07819680,0.10097886,1.59375233,0.03400365,0.15495296,0.18341319
4.03701851,1.79299128,1.08541718,0.18303334,0.07561809,0.09743034,1.55808178,0.03307604,0.15067836,0.17870099
4.04302151,1.73821387,1.05042003,0.17851724,0.07288524,0.09390110,1.51863222,0.03204198,0.14635660,0.17393590
4.04902451,1.68059581,1.01388140,0.17376610,0.07006067,0.09047498,1.47649136,0.03092586,0.14211038,0.16925962
4.05502751,1.62155673,0.97669600,0.16890979,0.06720785,0.08723068,1.43277499,0.02975304,0.13805789,0.16480449
4.06103052,1.56248209,0.93973833,0.16407107,0.06438948,0.08423991,1.38858838,0.02854902,0.13430916,0.16068917
4.06703352,1.50468088,0.90383755,0.15936142,0.06166565,0.08156580,1.34498881,0.02733867,0.13096270,0.15701487
4.07303652,1.44934710,0.86975405,0.15487748,0.05909219,0.07926159,1.30295071,0.02614551,0.12810247,0.15386215
4.07903952,1.39752636,0.83815871,0.15069814,0.05671913,0.07736960,1.26333480,0.02499107,0.12579539,0.15128851
4.08504252,1.35008885,0.80961534,0.14688245,0.05458937,0.07592052,1.22686237,0.02389427,0.12408935,0.14932682
4.09104552,1.30770938,0.78456704,0.14346841,0.05273763,0.07493299,1.19409559,0.02287100,0.12301192,0.14798461
4.09704852,1.27085498,0.76332676,0.14047265,0.05118966,0.07441360,1.16542446,0.02193378,0.12256962,0.14724432
4.10305153,1.23978024,0.74607229,0.13789094,0.04996170,0.07435698,1.14106074,0.02109155,0.12274800,0.14706443
4.10905453,1.21453020,0.73284578,0.13569963,0.04906034,0.07474639,1.12103872,0.02034960,0.12351227,0.14738140
4.11505753,1.19495023,0.72355764,0.13385769,0.04848257,0.07555443,1.10522266,0.01970962,0.12480867,0.14811247
4.12106053,1.18070235,0.71799449,0.13230949,0.04821617,0.07674397,1.09332029,0.01916990,0.12656640,0.14915898
4.12706353,1.17128686,0.71583087,0.13098799,0.04824036,0.07826932,1.08490145,0.01872561,0.12870002,0.15041032
4.13306653,1.16606836,0.71664405,0.12981825,0.04852663,0.08007753,1.07942113,0.01836915,0.13111230,0.15174818
4.13906953,1.16430491,0.71993143,0.12872114,0.04903984,0.08210980,1.07624556,0.01809067,0.13369746,0.15305098
4.14507254,1.16517918,0.72512977,0.12761699,0.04973942,0.08430303,1.07468043,0.01787848,0.13634448,0.15419840
4.15107554,1.16783049,0.73163563,0.12642917,0.05058068,0.08659140,1.07399990,0.01771968,0.13894063,0.15507564
4.15707854,1.17138649,0.73882628,0.12508731,0.05151625,0.08890796,1.07347545,0.01760062,0.14137491,0.15557750
4.16308154,1.17499357,0.74608033,0.12353017,0.05249750,0.09118632,1.07240337,0.01750751,0.14354135,0.15561194
4.16908454,1.17784523,0.75279759,0.12170803,0.05347595,0.09336226,1.07013012,0.01742687,0.14534215,0.15510308
4.17508754,1.17920740,0.75841741,0.11958449,0.05440466,0.09537535,1.06607476,0.01734605,0.14669036,0.15399357
4.18109055,1.17844048,0.76243509,0.11713777,0.05523952,0.09717041,1.05974777,0.01725361,0.14751229,0.15224625
4.18709355,1.17501735,0.76441600,0.11436129,0.05594041,0.09869904,1.05076602,0.01713970,0.14774936,0.14984499
4.19309655,1.16853729,0.76400686,0.11126382,0.05647224,0.09992084,1.03886347,0.01699633,0.14735945,0.14679482
4.19909955,1.15873549,0.76094427,0.10786898,0.05680579,0.10080465,1.02389754,0.01681758,0.14631780,0.14312139
4.20510255,1.14548827,0.75506004,0.10421432,0.05691841,0.10132944,1.00585131,0.01659973,0.14461722,0.13886962
4.21110555,1.12881386,0.74628351,0.10034988,0.05679447,0.10148503,0.98483154,0.01634132,0.14226792,0.13410192
4.21710855,1.10886909,0.73464081,0.09633655,0.05642562,0.10127262,0.96106295,0.01604313,0.13929673,0.12889578
4.22311156,1.08594209,0.72025118,0.09224399,0.05581080,0.10070486,0.93487906,0.01570807,0.13574594,0.12334104
4.22911456,1.06044126,0.70332057,0.08814848,0.05495615,0.09980572,0.90670993,0.01534104,0.13167169,0.11753690
4.23511756,1.03288100,0.68413282,0.08413054,0.05387455,0.09860996,0.87706744,0.01494871,0.12714200,0.11158873
4.24112056,1.00386434,0.66303869,0.08027258,0.05258509,0.09716225,0.84652839,0.01453922,0.12223461,0.10560485
4.24712356,0.97406317,0.64044312,0.07665646,0.05111235,0.09551591,0.81571613,0.01412191,0.11703455,0.09969338
4.25312656,0.94419639,0.61679117,0.07336121,0.04948544,0.09373135,0.78528103,0.01370695,0.11163163,0.09395925
4.25912956,0.91500652,0.59255300,0.07046069,0.04773707,0.09187419,0.75588045,0.01330495,0.10611787,0.08850135
4.26513257,0.88723549,0.56820840,0.06802157,0.04590238,0.09001306,0.72815865,0.01292660,0.10058501,0.08341010
4.27113557,0.86160000,0.54423131,0.06610135,0.04401783,0.08821729,0.70272709,0.01258224,0.09512203,0.07876525
4.27713857,0.83876744,0.52107472,0.06474660,0.04211997,0.08655442,0.68014578,0.01228152,0.08981295,0.07463407
4.28314157,0.81933272,0.49915657,0.06399149,0.04024436,0.08508767,0.66090592,0.01203297,0.08473478,0.07106998
4.28914457,0.80379697,0.47884682,0.06385655,0.03842440,0.08387351,0.64541448,0.01184372,0.07995577,0.06811149
4.29514757,0.79254875,0.46045630,0.06434767,0.03669042,0.08295931,0.63398108,0.01171918,0.07553395,0.06578164
4.30115058,0.78584841,0.44422753,0.06545553,0.03506872,0.08238136,0.62680761,0.01166278,0.07151604,0.06408774
4.30715358,0.78381625,0.43032790,0.06715532,0.03358093,0.08216313,0.62398084,0.01167580,0.06793673,0.06302153
4.31315658,0.78642505,0.41884535,0.06940682,0.03224344,0.08231400,0.62546846,0.01175726,0.06481826,0.06255976
4.31915958,0.79349732,0.40978669,0.07215494,0.03106708,0.08282854,0.63111867,0.01190386,0.06217045,0.06266503
4.32516258,0.80470763,0.40307870,0.07533065,0.03005698,0.08368628,0.64066336,0.01211005,0.05999103,0.06328703
4.33116558,0.81958999,0.39857191,0.07885234,0.02921266,0.08485209,0.65372501,0.01236812,0.05826634,0.06436401
4.33716858,0.83755033,0.39604686,0.08262759,0.02852825,0.08627713,0.66982708,0.01266842,0.05697231,0.06582459
4.34317159,0.85788366,0.39522279,0.08655535,0.02799301,0.08790037,0.68840757,0.01299963,0.05607566,0.06758975
4.34917459,0.87979537,0.39576829,0.09052843,0.02759187,0.08965059,0.70883548,0.01334909,0.05553537,0.06957500
4.35517759,0.90242616,0.39731363,0.09443627,0.02730619,0.09144885,0.73042949,0.01370321,0.05530431,0.07169267
4.36118059,0.92487942,0.39946419,0.09816799,0.02711462,0.09321129,0.75247827,0.01404789,0.05533086,0.07385429
4.36718359,0.94625024,0.40181457,0.10161543,0.02699393,0.09485209,0.77426165,0.01436898,0.05556070,0.07597297
4.37318659,0.96565486,0.40396289,0.10467626,0.02692001,0.09628661,0.79507201,0.01465279,0.05593848,0.07796564
4.37918959,0.98225936,0.40552450,0.10725699,0.02686870,0.09743446,0.81423474,0.01488647,0.05640944,0.07975523
4.38519260,0.99530644,0.40614492,0.10927564,0.02681668,0.09822234,0.83112742,0.01505851,0.05692087,0.08127258
4.39119560,1.00413923,0.40551117,0.11066419,0.02674222,0.09858672,0.84519663,0.01515904,0.05742347,0.08245813
4.39719860,1.00822117,0.40336134,0.11137052,0.02662584,0.09847597,0.85597197,0.01518023,0.05787239,0.08326318
4.40320160,1.00715114,0.39949195,0.11135979,0.02645086,0.09785210,0.86307677,0.01511646,0.05822811,0.08365093
4.40920460,1.00067340,0.39376280,0.11061527,0.02620377,0.09669189,0.86623521,0.01496451,0.05845705,0.08359696
4.41520760,0.98868195,0.38609944,0.10913857,0.02587447,0.09498747,0.86527556,0.01472361,0.05853194,0.08308942
4.42121061,0.97121936,0.37649296,0.10694917,0.02545634,0.09274624,0.86012986,0.01439541,0.05843196,0.08212878
4.42721361,0.94847027,0.36499746,0.10408341,0.02494623,0.08999026,0.85083002,0.01398391,0.05814268,0.08072720
4.43321661,0.92075011,0.35172528,0.10059289,0.02434424,0.08675509,0.83750088,0.01349522,0.05765578,0.07890762
4.43921961,0.88848974,0.33684041,0.09654245,0.02365348,0.08308817,0.82035069,0.01293733,0.05696871,0.07670254
4.44522261,0.85221679,0.32055038,0.09200770,0.02287963,0.07904683,0.79965963,0.01231981,0.05608417,0.07415259
4.45122561,0.81253491,0.30309722,0.08707243,0.02203058,0.07469604,0.77576705,0.01165348,0.05500955,0.07130508
4.45722861,0.77010172,0.28474770,0.08182574,0.02111595,0.07010605,0.74905815,0.01094999,0.05375641,0.06821237
4.46323162,0.72560671,0.26578365,0.07635925,0.02014656,0.06534993,0.71995062,0.01022155,0.05233985,0.06493037
4.46923462,0.67974991,0.24649252,0.07076446,0.01913403,0.06050128,0.68888198,0.00948053,0.05077807,0.06151711
4.47523762,0.63322238,0.22715870,0.06513020,0.01809033,0.05563197,0.65629802,0.00873913,0.04909186,0.05803146
4.48124062,0.58668893,0.20805591,0.05954054,0.01702735,0.05081030,0.62264270,0.00800917,0.04730426,0.05453208
4.48724362,0.54077393,0.18944090,0.05407294,0.01595663,0.04609934,0.58834977,0.00730183,0.04544024,0.05107663
4.49324662,0.49605032,0.17154857,0.04879690,0.01488906,0.04155574,0.55383629,0.00662750,0.04352651,0.04772114
4.49924962,0.45303195,0.15458874,0.04377303,0.01383464,0.03722879,0.51949785,0.00599569,0.04159134,0.04451977
4.50525263,0.41216933,0.13874428,0.03905253,0.01280243,0.03315997,0.48570559,0.00541495,0.03966448,0.04152467
4.51125563,0.37384840,0.12417082,0.03467706,0.01180037,0.02938283,0.45280463,0.00489293,0.03777708,0.03878613
4.51725863,0.33839202,0.11099761,0.03067906,0.01083531,0.02592311,0.42111376,0.00443642,0.03596163,0.03635285
4.52326163,0.30606375,0.09932955,0.02708227,0.00991303,0.02279929,0.39092603,0.00405141,0.03425189,0.03427235
4.52926463,0.27707323,0.08924991,0.02390253,0.00903824,0.02002316,0.36250983,0.00374325,0.03268279,0.03259138
4.53526763,0.25158279,0.08082375,0.02114876,0.00821469,0.01760075,0.33611039,0.00351677,0.03129020,0.03135640
4.54127064,0.22971447,0.07410143,0.01882403,0.00744527,0.01553318,0.31195112,0.00337641,0.03011078,0.03061389
4.54727364,0.21155721,0.06912232,0.01692657,0.00673206,0.01381767,0.29023481,0.00332631,0.02918156,0.03041063
4.55327664,0.19717341,0.06591813,0.01545088,0.00607649,0.01244842,0.27114438,0.00337047,0.02853954,0.03079376
4.55927964,0.18660471,0.06451591,0.01438860,0.00547940,0.01141753,0.25484303,0.00351277,0.02822119,0.03181062
4.56528264,0.17987659,0.06494038,0.01372933,0.00494114,0.01071573,0.24147390,0.00375701,0.02826178,0.03350836
4.57128564,0.17700158,0.06721553,0.01346128,0.00446168,0.01033299,0.23115909,0.00410690,0.02869468,0.03593329
4.57728864,0.17798095,0.07136547,0.01357167,0.00404063,0.01025899,0.22399817,0.00456599,0.02955057,0.03912996
4.58329165,0.18280497,0.07741429,0.01404701,0.00367739,0.01048345,0.22006627,0.00513756,0.03085659,0.04313993
4.58929465,0.19145177,0.08538524,0.01487319,0.00337112,0.01099624,0.21941195,0.00582449,0.03263545,0.04800035
4.59529765,0.20388487,0.09529900,0.01603535,0.00312088,0.01178738,0.22205488,0.00662905,0.03490454,0.05374234
4.60130065,0.22004980,0.10717130,0.01751775,0.00292558,0.01284687,0.22798377,0.00755266,0.03767504,0.06038916
4.60730365,0.23986995,0.12100992,0.01930335,0.00278413,0.01416445,0.23715442,0.00859570,0.04095116,0.06795435
4.61330665,0.26324200,0.13681128,0.02137351,0.00269538,0.01572925,0.24948833,0.00975722,0.04472936,0.07643983
4.61930965,0.29003130,0.15455674,0.02370758,0.00265820,0.01752934,0.26487195,0.01103467,0.04899779,0.08583398
4.62531266,0.32006751,0.17420880,0.02628252,0.00267150,0.01955131,0.28315660,0.01242373,0.05373584,0.09611004
4.63131566,0.35314077,0.19570736,0.02907255,0.00273425,0.02177984,0.30415936,0.01391803,0.05891393,0.10722455
4.63731866,0.38899884,0.21896632,0.03204900,0.00284546,0.02419727,0.32766473,0.01550902,0.06449342,0.11911626
4.64332166,0.42734526,0.24387057,0.03518014,0.00300422,0.02678326,0.35342729,0.01718588,0.07042688,0.13170531
4.64932466,0.46783897,0.27027358,0.03843124,0.00320965,0.02951454,0.38117509,0.01893543,0.07665850,0.14489304
4.65532766,0.51009528,0.29799584,0.04176475,0.00346093,0.03236474,0.41061388,0.02074216,0.08312479,0.15856217
4.66133067,0.55368850,0.32682417,0.04514066,0.00375719,0.03530434,0.44143176,0.02258835,0.08975547,0.17257764
4.66733367,0.59815604,0.35651194,0.04851698,0.00409750,0.03830082,0.47330439,0.02445424,0.09647468,0.18678807
4.67333667,0.64300412,0.38678056,0.05185041,0.00448081,0.04131884,0.50590017,0.02631829,0.10320224,0.20102776
4.67933967,0.68771478,0.41732191,0.05509705,0.00490581,0.04432068,0.53888557,0.02815751,0.10985516,0.21511931
4.68534267,0.73175426,0.44780200,0.05821331,0.00537090,0.04726675,0.57193006,0.02994791,0.11634923,0.22887678
4.69134567,0.77458225,0.47786572,0.06115679,0.00587405,0.05011620,0.60471066,0.03166493,0.12260065,0.24210931
4.69734867,0.81566204,0.50714257,0.06388727,0.00641269,0.05282774,0.63691590,0.03328398,0.12852774,0.25462516
4.70335168,0.85447109,0.53525335,0.06636762,0.00698363,0.05536044,0.66824916,0.03478098,0.13405255,0.26623598
4.70935468,0.89051188,0.56181763,0.06856476,0.00758296,0.05767468,0.69843120,0.03613298,0.13910243,0.27676131
4.71535768,0.92332261,0.58646178,0.07045044,0.00820596,0.05973305,0.72720215,0.03731868,0.14361149,0.28603302
4.72136068,0.95248755,0.60882741,0.07200206,0.00884706,0.06150132,0.75432288,0.03831903,0.14752188,0.29389969
4.72736368,0.97764673,0.62857988,0.07320321,0.00949984,0.06294938,0.77957593,0.03911773,0.15078488,0.30023068
4.73336668,0.99850466,0.64541680,0.07404419,0.01015702,0.06405202,0.80276617,0.03970170,0.15336185,0.30491982
4.73936968,1.01483787,0.65907603,0.07452228,0.01081056,0.06478974,0.82372145,0.04006145,0.15522490,0.30788849
4.74537269,1.02650104,0.66934305,0.07464189,0.01145174,0.06514933,0.84229328,0.04019142,0.15635732,0.30908809
4.75137569,1.03343149,0.67605736,0.07441452,0.01207133,0.06512434,0.85835779,0.04009014,0.15675386,0.30850170
4.75737869,1.03565184,0.67911774,0.07385853,0.01265983,0.06471537,0.87181693,0.03976036,0.15642068,0.30614485
4.76338169,1.03327082,0.67848608,0.07299874,0.01320766,0.06393015,0.88260013,0.03920900,0.15537516,0.30206545
4.76938469,1.02648195,0.67418956,0.07186588,0.01370546,0.06278343,0.89066612,0.03844702,0.15364544,0.29634277
4.77538769,1.01556023,0.66632122,0.07049587,0.01414442,0.06129670,0.89600498,0.03748916,0.15126976,0.28908551
4.78139070,1.00085668,0.65503868,0.06892903,0.01451651,0.05949763,0.89864007,0.03635363,0.14829564,0.28042907
4.78739370,0.98279090,0.64056114,0.06720907,0.01481487,0.05741948,0.89862966,0.03506159,0.14477886,0.27053197
4.79339670,0.96184170,0.62316457,0.06538207,0.01503401,0.05510021,0.89606795,0.03363668,0.14078222,0.25957176
4.79939970,0.93853599,0.60317542,0.06349542,0.01517010,0.05258155,0.89108520,0.03210440,0.13637428,0.24774028
4.80540270,0.91343624,0.58096288,0.06159661,0.01522113,0.04990799,0.88384666,0.03049148,0.13162785,0.23523873
4.81140570,0.88712668,0.55692997,0.05973213,0.01518709,0.04712565,0.87455022,0.02882525,0.12661847,0.22227249
