energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-4.48724362,1.29449189,0.01430508,0.00003727,0.02366208,0.14056794,0.92480004,0.51107516,0.00000000
-4.48124062,1.25140917,0.01273404,0.00002954,0.02208300,0.12835485,0.90145932,0.49070320,0.00000000
-4.47523762,1.20679212,0.01130570,0.00002338,0.02061094,0.11709771,0.87601284,0.47008689,0.00000000
-4.46923462,1.16030268,0.01000983,0.00001852,0.01922890,0.10672460,0.84822716,0.44911804,0.00000000
-4.46323162,1.11175269,0.00883680,0.00001473,0.01792256,0.09716602,0.81799017,0.42773762,0.00000000
-4.45722861,1.06110391,0.00777756,0.00001184,0.01668046,0.08835678,0.78530982,0.40593629,0.00000000
-4.45122561,1.00846185,0.00682371,0.00000970,0.01549402,0.08023731,0.75030820,0.38375256,0.00000000
-4.44522261,0.95406407,0.00596741,0.00000820,0.01435736,0.07275457,0.71321133,0.36126922,0.00000000
-4.43921961,0.89826397,0.00520136,0.00000727,0.01326711,0.06586246,0.67433557,0.33860798,0.00000000
-4.43321661,0.84151113,0.00451879,0.00000683,0.01222211,0.05952190,0.63407149,0.31592298,0.00000000
-4.42721361,0.78432932,0.00391342,0.00000687,0.01122301,0.05370064,0.59286585,0.29339347,0.00000000
-4.42121061,0.72729345,0.00337936,0.00000735,0.01027192,0.04837276,0.55120298,0.27121606,0.00000000
-4.41520760,0.67100645,0.00291119,0.00000829,0.00937203,0.04351800,0.50958611,0.24959696,0.00000000
-4.40920460,0.61607723,0.00250381,0.00000971,0.00852724,0.03912105,0.46851971,0.22874460,0.00000000
-4.40320160,0.56310045,0.00215253,0.00001162,0.00774183,0.03517073,0.42849320,0.20886274,0.00000000
-4.39719860,0.51263880,0.00185298,0.00001410,0.00702015,0.03165915,0.38996696,0.19014458,0.00000000
-4.39119560,0.46520822,0.00160110,0.00001718,0.00636642,0.02858091,0.35336058,0.17276771,0.00000000
-4.38519260,0.42126630,0.00139319,0.00002094,0.00578449,0.02593236,0.31904385,0.15689016,0.00000000
-4.37918959,0.38120382,0.00122583,0.00002546,0.00527768,0.02371088,0.28733036,0.14264745,0.00000000
-4.37318659,0.34533937,0.00109590,0.00003080,0.00484872,0.02191427,0.25847366,0.13015067,0.00000000
-4.36718359,0.31391664,0.00100057,0.00003706,0.00449960,0.02054013,0.23266578,0.11948535,0.00000000
-4.36118059,0.28710410,0.00093726,0.00004431,0.00423158,0.01958539,0.21003766,0.11071105,0.00000000
-4.35517759,0.26499650,0.00090362,0.00005263,0.00404511,0.01904575,0.19066127,0.10386159,0.00000000
-4.34917459,0.24761776,0.00089750,0.00006209,0.00393982,0.01891530,0.17455298,0.09894556,0.00000000
-4.34317159,0.23492486,0.00091693,0.00007273,0.00391450,0.01918604,0.16167776,0.09594721,0.00000000
-4.33716858,0.22681226,0.00096005,0.00008460,0.00396711,0.01984752,0.15195386,0.09482740,0.00000000
-4.33116558,0.22311656,0.00102509,0.00009771,0.00409472,0.02088648,0.14525774,0.09552470,0.00000000
-4.32516258,0.22362132,0.00111033,0.00011205,0.00429354,0.02228653,0.14142897,0.09795651,0.00000000
-4.31915958,0.22806173,0.00121404,0.00012759,0.00455889,0.02402794,0.14027500,0.10202024,0.00000000
-4.31315658,0.23612934,0.00133448,0.00014425,0.00488522,0.02608746,0.14157570,0.10759457,0.00000000
-4.30715358,0.24747686,0.00146982,0.00016194,0.00526608,0.02843832,0.14508762,0.11454089,0.00000000
-4.30115058,0.26172308,0.00161816,0.00018051,0.00569417,0.03105035,0.15054817,0.12270500,0.00000000
-4.29514757,0.27845831,0.00177752,0.00019980,0.00616140,0.03389024,0.15767965,0.13191915,0.00000000
-4.28914457,0.29725027,0.00194581,0.00021960,0.00665893,0.03692202,0.16619330,0.14200456,0.00000000
-4.28314157,0.31765080,0.00212089,0.00023968,0.00717729,0.04010775,0.17579352,0.15277432,0.00000000
-4.27713857,0.33920338,0.00230055,0.00025979,0.00770655,0.04340833,0.18618225,0.16403696,0.00000000
-4.27113557,0.36145143,0.00248260,0.00027963,0.00823644,0.04678455,0.19706368,0.17560041,0.00000000
-4.26513257,0.38394744,0.00266490,0.00029894,0.00875655,0.05019826,0.20814917,0.18727646,0.00000000
-4.25912956,0.40626266,0.00284539,0.00031741,0.00925662,0.05361361,0.21916242,0.19888553,0.00000000
-4.25312656,0.42799705,0.00302222,0.00033477,0.00972671,0.05699839,0.22984473,0.21026157,0.00000000
-4.24712356,0.44878920,0.00319375,0.00035074,0.01015749,0.06032527,0.23996024,0.22125695,0.00000000
-4.24112056,0.46832569,0.00335866,0.00036507,0.01054048,0.06357298,0.24930088,0.23174697,0.00000000
-4.23511756,0.48634942,0.00351598,0.00037756,0.01086830,0.06672731,0.25769091,0.24163392,0.00000000
-4.22911456,0.50266654,0.00366516,0.00038802,0.01113488,0.06978183,0.26499071,0.25085022,0.00000000
-4.22311156,0.51715130,0.00380608,0.00039635,0.01133563,0.07273825,0.27109964,0.25936059,0.00000000
-4.21710855,0.52974868,0.00393907,0.00040245,0.01146756,0.07560653,0.27595774,0.26716295,0.00000000
-4.21110555,0.54047430,0.00406493,0.00040631,0.01152941,0.07840440,0.27954623,0.27428795,0.00000000
-4.20510255,0.54941158,0.00418489,0.00040796,0.01152161,0.08115658,0.28188650,0.28079698,0.00000000
-4.19909955,0.55670616,0.00430061,0.00040748,0.01144630,0.08389358,0.28303779,0.28677890,0.00000000
-4.19309655,0.56255766,0.00441411,0.00040502,0.01130720,0.08665002,0.28309348,0.29234524,0.00000000
-4.18709355,0.56720907,0.00452773,0.00040074,0.01110949,0.08946278,0.28217618,0.29762436,0.00000000
-4.18109055,0.57093445,0.00464413,0.00039485,0.01085958,0.09236885,0.28043184,0.30275472,0.00000000
-4.17508754,0.57402525,0.00476619,0.00038759,0.01056496,0.09540306,0.27802308,0.30787747,0.00000000
-4.16908454,0.57677613,0.00489705,0.00037921,0.01023387,0.09859584,0.27512218,0.31312892,0.00000000
-4.16308154,0.57947099,0.00504012,0.00036997,0.00987514,0.10197116,0.27190397,0.31863318,0.00000000
-4.15707854,0.58236988,0.00519912,0.00036013,0.00949788,0.10554461,0.26853906,0.32449534,0.00000000
-4.15107554,0.58569756,0.00537817,0.00034992,0.00911132,0.10932200,0.26518769,0.33079567,0.00000000
-4.14507254,0.58963432,0.00558200,0.00033958,0.00872458,0.11329831,0.26199453,0.33758499,0.00000000
-4.13906953,0.59430957,0.00581611,0.00032930,0.00834660,0.11745731,0.25908476,0.34488169,0.00000000
-4.13306653,0.59979846,0.00608706,0.00031924,0.00798602,0.12177163,0.25656139,0.35267035,0.00000000
-4.12706353,0.60612188,0.00640284,0.00030955,0.00765117,0.12620364,0.25450428,0.36090217,0.00000000
-4.12106053,0.61324959,0.00677318,0.00030034,0.00735016,0.13070671,0.25297044,0.36949718,0.00000000
-4.11505753,0.62110647,0.00721004,0.00029168,0.00709091,0.13522716,0.25199599,0.37834799,0.00000000
-4.10905453,0.62958137,0.00772804,0.00028363,0.00688138,0.13970659,0.25159924,0.38732506,0.00000000
-4.10305153,0.63853816,0.00834485,0.00027622,0.00672974,0.14408456,0.25178487,0.39628299,0.00000000
-4.09704852,0.64782823,0.00908169,0.00026946,0.00664458,0.14830149,0.25254899,0.40506769,0.00000000
-4.09104552,0.65730374,0.00996363,0.00026339,0.00663518,0.15230162,0.25388448,0.41352385,0.00000000
-4.08504252,0.66683097,0.01101988,0.00025800,0.00671174,0.15603587,0.25578662,0.42150252,0.00000000
-4.07903952,0.67630291,0.01228391,0.00025334,0.00688555,0.15946455,0.25825838,0.42886827,0.00000000
-4.07303652,0.68565039,0.01379340,0.00024944,0.00716921,0.16255960,0.26131517,0.43550567,0.00000000
-4.06703352,0.69485133,0.01558999,0.00024636,0.00757671,0.16530653,0.26498874,0.44132479,0.00000000
-4.06103052,0.70393732,0.01771882,0.00024420,0.00812345,0.16770571,0.26932995,0.44626543,0.00000000
-4.05502751,0.71299750,0.02022766,0.00024306,0.00882620,0.16977310,0.27441031,0.45030008,0.00000000
-4.04902451,0.72217924,0.02316595,0.00024310,0.00970288,0.17154043,0.28032195,0.45343535,0.00000000
-4.04302151,0.73168588,0.02658332,0.00024447,0.01077237,0.17305467,0.28717625,0.45571204,0.00000000
-4.03701851,0.74177137,0.03052799,0.00024737,0.01205404,0.17437705,0.29510098,0.45720375,0.00000000
-4.03101551,0.75273219,0.03504479,0.00025200,0.01356733,0.17558147,0.30423604,0.45801442,0.00000000
-4.02501251,0.76489698,0.04017298,0.00025856,0.01533110,0.17675252,0.31472809,0.45827463,0.00000000
-4.01900950,0.77861418,0.04594391,0.00026728,0.01736307,0.17798314,0.32672414,0.45813719,0.00000000
-4.01300650,0.79423842,0.05237857,0.00027834,0.01967900,0.17937207,0.34036453,0.45777208,0.00000000
-4.00700350,0.81211612,0.05948514,0.00029194,0.02229204,0.18102109,0.35577546,0.45736093,0.00000000
-4.00100050,0.83257094,0.06725673,0.00030822,0.02521192,0.18303227,0.37306156,0.45709142,0.00000000
-3.99499750,0.85588979,0.07566928,0.00032730,0.02844428,0.18550517,0.39229874,0.45715163,0.00000000
-3.98899450,0.88230977,0.08467991,0.00034924,0.03199004,0.18853427,0.41352767,0.45772468,0.00000000
-3.98299150,0.91200678,0.09422573,0.00037406,0.03584479,0.19220643,0.43674832,0.45898360,0.00000000
-3.97698849,0.94508605,0.10422327,0.00040171,0.03999844,0.19659867,0.46191565,0.46108675,0.00000000
-3.97098549,0.98157502,0.11456873,0.00043209,0.04443491,0.20177613,0.48893688,0.46417372,0.00000000
-3.96498249,1.02141872,0.12513885,0.00046502,0.04913203,0.20779038,0.51767040,0.46836185,0.00000000
-3.95897949,1.06447791,0.13579280,0.00050029,0.05406159,0.21467782,0.54792633,0.47374336,0.00000000
-3.95297649,1.11052976,0.14637480,0.00053759,0.05918965,0.22245857,0.57946893,0.48038300,0.00000000
-3.94697349,1.15927109,0.15671757,0.00057659,0.06447685,0.23113539,0.61202064,0.48831640,0.00000000
-3.94097049,1.21032390,0.16664643,0.00061690,0.06987909,0.24069299,0.64526760,0.49754897,0.00000000
-3.93496748,1.26324293,0.17598412,0.00065809,0.07534815,0.25109747,0.67886649,0.50805524,0.00000000
-3.92896448,1.31752473,0.18455585,0.00069970,0.08083252,0.26229605,0.71245231,0.51977884,0.00000000
-3.92296148,1.37261804,0.19219467,0.00074127,0.08627829,0.27421693,0.74564691,0.53263290,0.00000000
-3.91695848,1.42793486,0.19874679,0.00078231,0.09163005,0.28676950,0.77806767,0.54650091,0.00000000
-3.91095548,1.48286193,0.20407664,0.00082234,0.09683179,0.29984469,0.80933626,0.56123812,0.00000000
-3.90495248,1.53677216,0.20807144,0.00086090,0.10182788,0.31331573,0.83908692,0.57667335,0.00000000
-3.89894947,1.58903580,0.21064510,0.00089752,0.10656383,0.32703919,0.86697408,0.59261135,0.00000000
-3.89294647,1.63903105,0.21174119,0.00093181,0.11098721,0.34085639,0.89267904,0.60883568,0.00000000
-3.88694347,1.68615400,0.21133492,0.00096335,0.11504834,0.35459533,0.91591548,0.62511206,0.00000000
-3.88094047,1.72982776,0.20943398,0.00099181,0.11870097,0.36807301,0.93643388,0.64119242,0.00000000
-3.87493747,1.76951091,0.20607823,0.00101688,0.12190296,0.38109831,0.95402456,0.65681937,0.00000000
-3.86893447,1.80470522,0.20133816,0.00103829,0.12461683,0.39347535,0.96851965,0.67173130,0.00000000
-3.86293147,1.83496276,0.19531245,0.00105583,0.12681032,0.40500731,0.97979391,0.68566795,0.00000000
-3.85692846,1.85989250,0.18812440,0.00106933,0.12845691,0.41550071,0.98776459,0.69837635,0.00000000
-3.85092546,1.87916639,0.17991771,0.00107867,0.12953636,0.42477001,0.99239059,0.70961706,0.00000000
-3.84492246,1.89252513,0.17085165,0.00108375,0.13003515,0.43264232,0.99367096,0.71917056,0.00000000
-3.83891946,1.89978336,0.16109590,0.00108456,0.12994701,0.43896229,0.99164300,0.72684346,0.00000000
-3.83291646,1.90083434,0.15082525,0.00108110,0.12927333,0.44359670,0.98638011,0.73247445,0.00000000
-3.82691346,1.89565390,0.14021447,0.00107342,0.12802357,0.44643880,0.97798944,0.73593971,0.00000000
-3.82091046,1.88430342,0.12943343,0.00106163,0.12621558,0.44741205,0.96660948,0.73715745,0.00000000
-3.81490745,1.86693164,0.11864284,0.00104584,0.12387581,0.44647315,0.95240757,0.73609144,0.00000000
-3.80890445,1.84377496,0.10799047,0.00102624,0.12103936,0.44361405,0.93557739,0.73275330,0.00000000
-3.80290145,1.81515602,0.09760829,0.00100304,0.11774988,0.43886308,0.91633637,0.72720338,0.00000000
-3.79689845,1.78148035,0.08761028,0.00097648,0.11405925,0.43228474,0.89492296,0.71955009,0.00000000
-3.79089545,1.74323087,0.07809114,0.00094682,0.11002701,0.42397850,0.87159372,0.70994769,0.00000000
-3.78489245,1.70096035,0.06912572,0.00091438,0.10571958,0.41407630,0.84662025,0.69859261,0.00000000
-3.77888944,1.65528167,0.06076926,0.00087948,0.10120919,0.40273911,0.82028578,0.68571827,0.00000000
-3.77288644,1.60685617,0.05305818,0.00084246,0.09657264,0.39015245,0.79288159,0.67158871,0.00000000
-3.76688344,1.55638032,0.04601146,0.00080369,0.09188972,0.37652123,0.76470310,0.65649114,0.00000000
-3.76088044,1.50457104,0.03963240,0.00076353,0.08724159,0.36206404,0.73604579,0.64072777,0.00000000
-3.75487744,1.45215004,0.03391069,0.00072235,0.08270892,0.34700713,0.70720094,0.62460714,0.00000000
-3.74887444,1.39982774,0.02882458,0.00068052,0.07836999,0.33157831,0.67845131,0.60843532,0.00000000
-3.74287144,1.34828720,0.02434319,0.00063840,0.07429879,0.31600107,0.65006680,0.59250718,0.00000000
-3.73686843,1.29816854,0.02042870,0.00059634,0.07056308,0.30048908,0.62230023,0.57709814,0.00000000
-3.73086543,1.25005432,0.01703846,0.00055466,0.06722264,0.28524120,0.59538333,0.56245660,0.00000000
-3.72486243,1.20445639,0.01412687,0.00051367,0.06432766,0.27043724,0.56952300,0.54879714,0.00000000
-3.71885943,1.16180445,0.01164710,0.00047365,0.06191735,0.25623454,0.54489801,0.53629495,0.00000000
-3.71285643,1.12243674,0.00955246,0.00043483,0.06001879,0.24276541,0.52165612,0.52508135,0.00000000
-3.70685343,1.08659304,0.00779757,0.00039743,0.05864617,0.23013537,0.49991182,0.51524063,0.00000000
-3.70085043,1.05441032,0.00633927,0.00036164,0.05780034,0.21842237,0.47974456,0.50680829,0.00000000
-3.69484742,1.02592095,0.00513725,0.00032760,0.05746869,0.20767670,0.46119782,0.49977057,0.00000000
-3.68884442,1.00105369,0.00415449,0.00029542,0.05762543,0.19792171,0.44427878,0.49406545,0.00000000
-3.68284142,0.97963745,0.00335751,0.00026519,0.05823233,0.18915513,0.42895881,0.48958496,0.00000000
-3.67683842,0.96140769,0.00271640,0.00023695,0.05923963,0.18135097,0.41517472,0.48617877,0.00000000
-3.67083542,0.94601540,0.00220484,0.00021074,0.06058750,0.17446184,0.40283092,0.48365898,0.00000000
-3.66483242,0.93303843,0.00179992,0.00018654,0.06220762,0.16842170,0.39180224,0.48180608,0.00000000
-3.65882941,0.92199491,0.00148188,0.00016434,0.06402511,0.16314879,0.38193766,0.48037574,0.00000000
-3.65282641,0.91235847,0.00123395,0.00014407,0.06596064,0.15854886,0.37306473,0.47910647,0.00000000
-3.64682341,0.90357472,0.00104194,0.00012569,0.06793264,0.15451844,0.36499459,0.47772784,0.00000000
-3.64082041,0.89507863,0.00089405,0.00010910,0.06985961,0.15094819,0.35752754,0.47596900,0.00000000
-3.63481741,0.88631220,0.00078052,0.00009423,0.07166239,0.14772623,0.35045904,0.47356734,0.00000000
-3.62881441,0.87674190,0.00069337,0.00008096,0.07326638,0.14474134,0.34358577,0.47027685,0.00000000
-3.62281141,0.86587516,0.00062616,0.00006920,0.07460356,0.14188608,0.33671179,0.46587606,0.00000000
-3.61680840,0.85327549,0.00057371,0.00005884,0.07561432,0.13905960,0.32965440,0.46017514,0.00000000
-3.61080540,0.83857546,0.00053196,0.00004975,0.07624896,0.13617019,0.32224960,0.45302194,0.00000000
-3.60480240,0.82148728,0.00049774,0.00004184,0.07646893,0.13313747,0.31435681,0.44430677,0.00000000
-3.59879940,0.80181032,0.00046862,0.00003499,0.07624755,0.12989418,0.30586280,0.43396562,0.00000000
-3.59279640,0.77943560,0.00044278,0.00002910,0.07557048,0.12638748,0.29668458,0.42198179,0.00000000
-3.58679340,0.75434679,0.00041893,0.00002406,0.07443572,0.12257979,0.28677114,0.40838585,0.00000000
-3.58079040,0.72661802,0.00039612,0.00001978,0.07285313,0.11844905,0.27610403,0.39325391,0.00000000
-3.57478739,0.69640837,0.00037377,0.00001617,0.07084373,0.11398856,0.26469671,0.37670429,0.00000000
-3.56878439,0.66395367,0.00035151,0.00001313,0.06843853,0.10920623,0.25259280,0.35889282,0.00000000
-3.56278139,0.62955575,0.00032917,0.00001060,0.06567715,0.10412346,0.23986323,0.34000691,0.00000000
-3.55677839,0.59356980,0.00030671,0.00000851,0.06260624,0.09877354,0.22660255,0.32025876,0.00000000
-3.55077539,0.55639049,0.00028422,0.00000679,0.05927766,0.09319978,0.21292448,0.29987790,0.00000000
-3.54477239,0.51843737,0.00026182,0.00000538,0.05574674,0.08745339,0.19895706,0.27910355,0.00000000
-3.53876938,0.48014026,0.00023970,0.00000424,0.05207040,0.08159124,0.18483751,0.25817699,0.00000000
-3.53276638,0.44192524,0.00021803,0.00000332,0.04830542,0.07567350,0.17070701,0.23733432,0.00000000
-3.52676338,0.40420176,0.00019703,0.00000258,0.04450687,0.06976140,0.15670584,0.21679988,0.00000000
-3.52076038,0.36735127,0.00017689,0.00000200,0.04072663,0.06391512,0.14296873,0.19678053,0.00000000
-3.51475738,0.33171786,0.00015776,0.00000154,0.03701225,0.05819186,0.12962094,0.17746100,0.00000000
-3.50875438,0.29760097,0.00013981,0.00000119,0.03340600,0.05264422,0.11677491,0.15900035,0.00000000
-3.50275138,0.26525038,0.00012315,0.00000092,0.02994420,0.04731881,0.10452772,0.14152969,0.00000000
-3.49674837,0.23486345,0.00010790,0.00000072,0.02665678,0.04225539,0.09295939,0.12515103,0.00000000
-3.49074537,0.20658448,0.00009413,0.00000057,0.02356721,0.03748610,0.08213188,0.10993728,0.00000000
-3.48474237,0.18050601,0.00008192,0.00000048,0.02069253,0.03303531,0.07208895,0.09593323,0.00000000
-3.47873937,0.15667177,0.00007134,0.00000044,0.01804364,0.02891954,0.06285667,0.08315739,0.00000000
-3.47273637,0.13508104,0.00006248,0.00000044,0.01562579,0.02514785,0.05444448,0.07160451,0.00000000
-3.46673337,0.11569397,0.00005544,0.00000049,0.01343914,0.02172234,0.04684677,0.06124863,0.00000000
-3.46073037,0.09843763,0.00005037,0.00000059,0.01147945,0.01863895,0.04004482,0.05204642,0.00000000
-3.45472736,0.08321246,0.00004749,0.00000076,0.00973882,0.01588826,0.03400894,0.04394075,0.00000000
-3.44872436,0.06989873,0.00004709,0.00000101,0.00820639,0.01345651,0.02870081,0.03686416,0.00000000
-3.44272136,0.05836291,0.00004960,0.00000137,0.00686916,0.01132658,0.02407575,0.03074231,0.00000000
-3.43671836,0.04846366,0.00005558,0.00000187,0.00571260,0.00947900,0.02008497,0.02549721,0.00000000
-3.43071536,0.04005727,0.00006578,0.00000254,0.00472133,0.00789288,0.01667776,0.02105004,0.00000000
-3.42471236,0.03300256,0.00008120,0.00000345,0.00387971,0.00654683,0.01380338,0.01732381,0.00000000
-3.41870935,0.02716506,0.00010310,0.00000465,0.00317229,0.00541975,0.01141281,0.01424546,0.00000000
-3.41270635,0.02242053,0.00013309,0.00000624,0.00258422,0.00449156,0.00946025,0.01174778,0.00000000
-3.40670335,0.01865786,0.00017317,0.00000830,0.00210160,0.00374381,0.00790438,0.00977082,0.00000000
-3.40070035,0.01578129,0.00022581,0.00001098,0.00171170,0.00316014,0.00670942,0.00826304,0.00000000
-3.39469735,0.01371209,0.00029400,0.00001442,0.00140317,0.00272676,0.00584591,0.00718216,0.00000000
-3.38869435,0.01238976,0.00038134,0.00001879,0.00116608,0.00243271,0.00529133,0.00649575,0.00000000
-3.38269135,0.01177275,0.00049206,0.00002432,0.00099206,0.00227006,0.00503058,0.00618152,0.00000000
-3.37668834,0.01183878,0.00063113,0.00003126,0.00087425,0.00223414,0.00505619,0.00622747,0.00000000
-3.37068534,0.01258484,0.00080426,0.00003988,0.00080731,0.00232352,0.00536846,0.00663184,0.00000000
-3.36468234,0.01402681,0.00101796,0.00005052,0.00078731,0.00254006,0.00597544,0.00740283,0.00000000
-3.35867934,0.01619878,0.00127951,0.00006354,0.00081170,0.00288880,0.00689276,0.00855820,0.00000000
-3.35267634,0.01915199,0.00159696,0.00007935,0.00087914,0.00337788,0.00814330,0.01012468,0.00000000
-3.34667334,0.02295354,0.00197905,0.00009838,0.00098945,0.00401829,0.00975675,0.01213716,0.00000000
-3.34067034,0.02768454,0.00243509,0.00012112,0.00114339,0.00482364,0.01176899,0.01463771,0.00000000
-3.33466733,0.03343807,0.00297485,0.00014805,0.00134253,0.00580977,0.01422132,0.01767436,0.00000000
-3.32866433,0.04031658,0.00360828,0.00017969,0.00158912,0.00699441,0.01715955,0.02129966,0.00000000
-3.32266133,0.04842897,0.00434531,0.00021654,0.00188585,0.00839665,0.02063287,0.02556903,0.00000000
-3.31665833,0.05788723,0.00519546,0.00025911,0.00223567,0.01003642,0.02469262,0.03053889,0.00000000
-3.31065533,0.06880283,0.00616755,0.00030787,0.00264162,0.01193393,0.02939092,0.03626457,0.00000000
-3.30465233,0.08128272,0.00726923,0.00036325,0.00310660,0.01410901,0.03477920,0.04279812,0.00000000
