energy_ev,total_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,1.46532280,0.65978251,0.35310591,0.53114848,0.15682035,0.00012747,0.19564610,0.02226564,0.90694352
-4.63131566,1.45442192,0.65802831,0.34869467,0.52867116,0.15437993,0.00012748,0.19562468,0.02240695,0.90157806
-4.62531266,1.43751063,0.65291852,0.34333966,0.52360972,0.15132178,0.00012690,0.19458411,0.02239269,0.89248046
-4.61930965,1.41451428,0.64447270,0.33696322,0.51597746,0.14766905,0.00012565,0.19250342,0.02222277,0.87960540
-4.61330665,1.38546746,0.63276668,0.32951016,0.50583084,0.14345348,0.00012370,0.18938306,0.02190038,0.86297092
-4.60730365,1.35051759,0.61793143,0.32095121,0.49326927,0.13871489,0.00012103,0.18524532,0.02143188,0.84266063
-4.60130065,1.30992480,0.60015045,0.31128538,0.47843351,0.13350050,0.00011765,0.18013399,0.02082658,0.81882394
-4.59529765,1.26405789,0.57965567,0.30054094,0.46150291,0.12786405,0.00011361,0.17411313,0.02009645,0.79167415
-4.58929465,1.21338655,0.55672203,0.28877523,0.44269147,0.12186484,0.00010896,0.16726528,0.01925570,0.76148453
-4.58329165,1.15847005,0.53166078,0.27607314,0.42224273,0.11556649,0.00010379,0.15968887,0.01832032,0.72858238
-4.57728864,1.09994291,0.50481187,0.26254443,0.40042386,0.10903577,0.00009817,0.15149520,0.01730756,0.69334125
-4.57128564,1.03849808,0.47653554,0.24832015,0.37751905,0.10234117,0.00009220,0.14280504,0.01623544,0.65617173
-4.56528264,0.97486841,0.44720349,0.23354825,0.35382234,0.09555159,0.00008598,0.13374496,0.01512214,0.61751107
-4.55927964,0.90980716,0.41719000,0.21838860,0.32963050,0.08873488,0.00007962,0.12444365,0.01398557,0.57781206
-4.55327664,0.84406835,0.38686317,0.20300783,0.30523581,0.08195658,0.00007320,0.11502830,0.01284285,0.53753166
-4.54727364,0.77838782,0.35657678,0.18757403,0.28091939,0.07527862,0.00006681,0.10562123,0.01170992,0.49711984
-4.54127064,0.71346565,0.32666286,0.17225178,0.25694504,0.06875825,0.00006055,0.09633692,0.01060119,0.45700895
-4.53526763,0.64995058,0.29742533,0.15719743,0.23355400,0.06244706,0.00005448,0.08727946,0.00952929,0.41760422
-4.52926463,0.58842705,0.26913488,0.14255515,0.21096063,0.05639027,0.00004867,0.07854057,0.00850491,0.37927543
-4.52326163,0.52940507,0.24202515,0.12845360,0.18934925,0.05062612,0.00004317,0.07019822,0.00753667,0.34235037
-4.51725863,0.47331324,0.21629028,0.11500339,0.16887212,0.04518563,0.00003801,0.06231574,0.00663113,0.30710985
-4.51125563,0.42049494,0.19208392,0.10229548,0.14964856,0.04009246,0.00003323,0.05494163,0.00579285,0.27378474
-4.50525263,0.37120761,0.16951951,0.09040039,0.13176518,0.03536303,0.00002885,0.04810980,0.00502448,0.24255471
-4.49924962,0.32562484,0.14867176,0.07936816,0.11527716,0.03100686,0.00002486,0.04184032,0.00432696,0.21354882
-4.49324662,0.28384103,0.12957920,0.06922909,0.10021032,0.02702703,0.00002127,0.03614050,0.00369969,0.18684757
-4.48724362,0.24587815,0.11224766,0.05999511,0.08656398,0.02342089,0.00001806,0.03100632,0.00314079,0.16248651
-4.48124062,0.21169415,0.09665427,0.05166159,0.07431433,0.02018072,0.00001523,0.02642406,0.00264728,0.14046085
-4.47523762,0.18119260,0.08275211,0.04420958,0.06341818,0.01729465,0.00001276,0.02237197,0.00221537,0.12073095
-4.46923462,0.15423298,0.07047494,0.03760824,0.05381687,0.01474750,0.00001060,0.01882212,0.00184069,0.10322847
-4.46323162,0.13064126,0.05974211,0.03181741,0.04544027,0.01252168,0.00000875,0.01574204,0.00151844,0.08786274
-4.45722861,0.11022035,0.05046332,0.02679022,0.03821062,0.01059809,0.00000717,0.01309642,0.00124365,0.07452721
-4.45122561,0.09275998,0.04254312,0.02247549,0.03204614,0.00895694,0.00000583,0.01084859,0.00101131,0.06310570
-4.44522261,0.07804590,0.03588505,0.01882009,0.02686435,0.00757851,0.00000471,0.00896178,0.00081649,0.05347834
-4.43921961,0.06586800,0.03039530,0.01577097,0.02258496,0.00644388,0.00000378,0.00740033,0.00065448,0.04552688
-4.43321661,0.05602730,0.02598587,0.01327694,0.01913230,0.00553549,0.00000301,0.00613052,0.00052086,0.03913938
-4.42721361,0.04834164,0.02257708,0.01129013,0.01643731,0.00483762,0.00000238,0.00512128,0.00041155,0.03421412
-4.42121061,0.04265010,0.02009955,0.00976715,0.01443901,0.00433679,0.00000186,0.00434475,0.00032286,0.03066269
-4.41520760,0.03881605,0.01849554,0.00866985,0.01308553,0.00402199,0.00000145,0.00377652,0.00025146,0.02841221
-4.40920460,0.03672890,0.01771969,0.00796592,0.01233464,0.00388482,0.00000112,0.00339582,0.00019445,0.02740669
-4.40320160,0.03630462,0.01773917,0.00762898,0.01215383,0.00391953,0.00000086,0.00318547,0.00014929,0.02760747
-4.39719860,0.03748495,0.01853326,0.00763858,0.01252002,0.00412287,0.00000066,0.00313179,0.00011379,0.02899282
-4.39119560,0.04023563,0.02009243,0.00797982,0.01341883,0.00449393,0.00000050,0.00322431,0.00008612,0.03155672
-4.38519260,0.04454345,0.02241687,0.00864280,0.01484358,0.00503379,0.00000037,0.00345540,0.00006470,0.03530682
-4.37918959,0.05041243,0.02551461,0.00962183,0.01679390,0.00574511,0.00000028,0.00381991,0.00004827,0.04026170
-4.37318659,0.05785918,0.02939921,0.01091454,0.01927411,0.00663162,0.00000021,0.00431463,0.00003575,0.04644744
-4.36718359,0.06690753,0.03408709,0.01252072,0.02229139,0.00769756,0.00000015,0.00493778,0.00002629,0.05389361
-4.36118059,0.07758264,0.03959465,0.01444121,0.02585380,0.00894696,0.00000011,0.00568847,0.00001919,0.06262889
-4.35517759,0.08990476,0.04593513,0.01667660,0.02996816,0.01038303,0.00000008,0.00656610,0.00001391,0.07267627
-4.34917459,0.10388287,0.05311548,0.01922598,0.03463793,0.01200738,0.00000006,0.00756984,0.00001001,0.08404816
-4.34317159,0.11950835,0.06113318,0.02208566,0.03986111,0.01381934,0.00000004,0.00869806,0.00000715,0.09674157
-4.33716858,0.13674905,0.06997330,0.02524802,0.04562837,0.01581527,0.00000003,0.00994790,0.00000507,0.11073343
-4.33116558,0.15554403,0.07960586,0.02870042,0.05192130,0.01798793,0.00000002,0.01131476,0.00000357,0.12597653
-4.32516258,0.17579915,0.08998365,0.03242438,0.05871108,0.02032599,0.00000001,0.01279205,0.00000250,0.14239611
-4.31915958,0.19738391,0.10104069,0.03639487,0.06595755,0.02281362,0.00000001,0.01437091,0.00000173,0.15988736
-4.31315658,0.22012981,0.11269137,0.04057997,0.07360879,0.02543030,0.00000001,0.01604010,0.00000119,0.17831420
-4.30715358,0.24383035,0.12483053,0.04494086,0.08160134,0.02815073,0.00000000,0.01778608,0.00000082,0.19750932
-4.30115058,0.26824297,0.13733449,0.04943208,0.08986105,0.03094504,0.00000000,0.01959313,0.00000056,0.21727578
-4.29514757,0.29309292,0.15006306,0.05400223,0.09830460,0.03377920,0.00000000,0.02144372,0.00000037,0.23739020
-4.28914457,0.31807921,0.16286253,0.05859506,0.10684171,0.03661558,0.00000000,0.02331903,0.00000025,0.25760750
-4.28314157,0.34288232,0.17556974,0.06315079,0.11537804,0.03941385,0.00000000,0.02519954,0.00000017,0.27766724
-4.27713857,0.36717374,0.18801691,0.06760792,0.12381858,0.04213193,0.00000000,0.02706583,0.00000011,0.29730123
-4.27113557,0.39062683,0.20003717,0.07190517,0.13207160,0.04472727,0.00000000,0.02889943,0.00000007,0.31624235
-4.26513257,0.41292864,0.21147070,0.07598362,0.14005277,0.04715809,0.00000000,0.03068377,0.00000005,0.33423412
-4.25912956,0.43379224,0.22217095,0.07978903,0.14768951,0.04938476,0.00000000,0.03240511,0.00000003,0.35104058
-4.25312656,0.45296889,0.23201090,0.08327403,0.15492514,0.05137123,0.00000000,0.03405348,0.00000002,0.36645623
-4.24712356,0.47025953,0.24088892,0.08640024,0.16172281,0.05308629,0.00000000,0.03562353,0.00000001,0.38031524
-4.24112056,0.48552488,0.24873393,0.08914016,0.16806871,0.05450478,0.00000000,0.03711522,0.00000001,0.39249973
-4.23511756,0.49869363,0.25550960,0.09147868,0.17397463,0.05560865,0.00000000,0.03853438,0.00000000,0.40294633
-4.22911456,0.50976807,0.26121716,0.09341416,0.17947939,0.05638766,0.00000000,0.03989298,0.00000000,0.41165091
-4.22311156,0.51882689,0.26589688,0.09495897,0.18464921,0.05683991,0.00000000,0.04120912,0.00000000,0.41867083
-4.21710855,0.52602464,0.26962779,0.09613945,0.18957666,0.05697200,0.00000000,0.04250681,0.00000000,0.42412470
-4.21110555,0.53158781,0.27252565,0.09699524,0.19437830,0.05679888,0.00000000,0.04381529,0.00000000,0.42818937
-4.20510255,0.53580754,0.27473930,0.09757805,0.19919097,0.05634334,0.00000000,0.04516814,0.00000000,0.43109420
-4.19909955,0.53902908,0.27644525,0.09794975,0.20416668,0.05563522,0.00000000,0.04660202,0.00000000,0.43311277
-4.19309655,0.54163842,0.27784096,0.09818004,0.20946642,0.05471036,0.00000000,0.04815519,0.00000000,0.43455241
-4.18709355,0.54404659,0.27913687,0.09834367,0.21525303,0.05360926,0.00000000,0.04986572,0.00000000,0.43574173
-4.18109055,0.54667235,0.28054770,0.09851732,0.22168333,0.05237566,0.00000000,0.05176965,0.00000000,0.43701702
-4.17508754,0.54992396,0.28228326,0.09877638,0.22889996,0.05105499,0.00000000,0.05389897,0.00000000,0.43870787
-4.16908454,0.55418100,0.28453935,0.09919169,0.23702325,0.04969280,0.00000000,0.05627967,0.00000000,0.44112280
-4.16308154,0.55977704,0.28748914,0.09982645,0.24614350,0.04833328,0.00000000,0.05892985,0.00000000,0.44453567
-4.15707854,0.56698410,0.29127544,0.10073340,0.25631411,0.04701787,0.00000000,0.06185809,0.00000000,0.44917336
-4.15107554,0.57599958,0.29600430,0.10195251,0.26754584,0.04578415,0.00000000,0.06506203,0.00000000,0.45520561
-4.14507254,0.58693653,0.30174035,0.10350920,0.27980270,0.04466485,0.00000000,0.06852735,0.00000000,0.46273729
-4.13906953,0.59981758,0.30850393,0.10541321,0.29299959,0.04368729,0.00000000,0.07222726,0.00000000,0.47180372
-4.13306653,0.61457311,0.31627045,0.10765824,0.30700199,0.04287297,0.00000000,0.07612240,0.00000000,0.48236917
-4.12706353,0.63104362,0.32497182,0.11022229,0.32162777,0.04223761,0.00000000,0.08016131,0.00000000,0.49432874
-4.12106053,0.64898627,0.33449992,0.11306879,0.33665117,0.04179137,0.00000000,0.08428146,0.00000000,0.50751344
-4.11505753,0.66808542,0.34471213,0.11614840,0.35180880,0.04153934,0.00000000,0.08841073,0.00000000,0.52169834
-4.10905453,0.68796640,0.35543830,0.11940133,0.36680750,0.04148228,0.00000000,0.09246948,0.00000000,0.53661325
-4.10305153,0.70821211,0.36648906,0.12276026,0.38133372,0.04161746,0.00000000,0.09637287,0.00000000,0.55195539
-4.09704852,0.72838139,0.37766496,0.12615345,0.39506414,0.04193960,0.00000000,0.10003366,0.00000000,0.56740356
-4.09104552,0.74802826,0.38876581,0.12950813,0.40767688,0.04244177,0.00000000,0.10336504,0.00000000,0.58263273
-4.08504252,0.76672113,0.39959988,0.13275372,0.41886298,0.04311633,0.00000000,0.10628366,0.00000000,0.59732857
-4.07903952,0.78406089,0.40999234,0.13582501,0.42833753,0.04395564,0.00000000,0.10871256,0.00000000,0.61120096
-4.07303652,0.79969688,0.41979247,0.13866491,0.43584997,0.04495268,0.00000000,0.11058386,0.00000000,0.62399586
-4.06703352,0.81334019,0.42887939,0.14122664,0.44119307,0.04610135,0.00000000,0.11184124,0.00000000,0.63550489
-4.06103052,0.82477330,0.43716576,0.14347545,0.44421021,0.04739667,0.00000000,0.11244193,0.00000000,0.64557207
-4.05502751,0.83385589,0.44459955,0.14538958,0.44480056,0.04883461,0.00000000,0.11235817,0.00000000,0.65409754
-4.04902451,0.84052645,0.45116353,0.14696043,0.44292206,0.05041178,0.00000000,0.11157815,0.00000000,0.66103807
-4.04302151,0.84479982,0.45687283,0.14819217,0.43859194,0.05212481,0.00000000,0.11010634,0.00000000,0.66640431
-4.03701851,0.84676085,0.46177053,0.14910055,0.43188502,0.05396972,0.00000000,0.10796311,0.00000000,0.67025529
-4.03101551,0.84655470,0.46592181,0.14971117,0.42292969,0.05594101,0.00000000,0.10518393,0.00000000,0.67269034
-4.02501251,0.84437448,0.46940684,0.15005736,0.41190195,0.05803088,0.00000000,0.10181785,0.00000000,0.67383910
-4.01900950,0.84044702,0.47231310,0.15017759,0.39901794,0.06022838,0.00000000,0.09792567,0.00000000,0.67385036
-4.01300650,0.83501769,0.47472749,0.15011285,0.38452509,0.06251872,0.00000000,0.09357766,0.00000000,0.67288037
-4.00700350,0.82833516,0.47672877,0.14990397,0.36869274,0.06488272,0.00000000,0.08885109,0.00000000,0.67108134
-4.00100050,0.82063707,0.47838088,0.14958910,0.35180230,0.06729650,0.00000000,0.08382759,0.00000000,0.66859093
-3.99499750,0.81213734,0.47972742,0.14920147,0.33413772,0.06973142,0.00000001,0.07859057,0.00000000,0.66552331
-3.98899450,0.80301589,0.48078777,0.14876758,0.31597659,0.07215437,0.00000001,0.07322263,0.00000001,0.66196229
-3.98299150,0.79341109,0.48155487,0.14830587,0.29758211,0.07452826,0.00000001,0.06780330,0.00000001,0.65795676
-3.97698849,0.78341545,0.48199496,0.14782591,0.27919645,0.07681288,0.00000002,0.06240702,0.00000001,0.65351891
-3.97098549,0.77307444,0.48204905,0.14732824,0.26103556,0.07896596,0.00000002,0.05710142,0.00000002,0.64862484
-3.96498249,0.76238843,0.48163615,0.14680459,0.24328549,0.08094443,0.00000003,0.05194607,0.00000002,0.64321777
-3.95897949,0.75131735,0.48065785,0.14623877,0.22610037,0.08270583,0.00000005,0.04699158,0.00000003,0.63721321
-3.95297649,0.73978772,0.47900400,0.14560780,0.20960186,0.08420983,0.00000007,0.04227918,0.00000005,0.63050597
-3.94697349,0.72770129,0.47655913,0.14488349,0.19388000,0.08541962,0.00000010,0.03784059,0.00000006,0.62297817
-3.94097049,0.71494487,0.47320912,0.14403416,0.17899522,0.08630340,0.00000014,0.03369826,0.00000009,0.61450795
-3.93496748,0.70140045,0.46884774,0.14302650,0.16498122,0.08683555,0.00000019,0.02986600,0.00000012,0.60497817
-3.92896448,0.68695522,0.46338274,0.14182735,0.15184864,0.08699773,0.00000026,0.02634966,0.00000017,0.59428458
-3.92296148,0.67151069,0.45674108,0.14040554,0.13958898,0.08677967,0.00000036,0.02314814,0.00000023,0.58234308
-3.91695848,0.65499060,0.44887313,0.13873337,0.12817874,0.08617972,0.00000049,0.02025447,0.00000032,0.56909552
-3.91095548,0.63734723,0.43975559,0.13678801,0.11758351,0.08520509,0.00000066,0.01765681,0.00000043,0.55451405
-3.90495248,0.61856594,0.42939318,0.13455259,0.10776174,0.08387184,0.00000088,0.01533968,0.00000057,0.53860364
-3.89894947,0.59866778,0.41781898,0.13201697,0.09866814,0.08220464,0.00000117,0.01328490,0.00000075,0.52140288
-3.89294647,0.57771030,0.40509358,0.12917828,0.09025654,0.08023625,0.00000154,0.01147262,0.00000100,0.50298317
-3.88694347,0.55578672,0.39130323,0.12604119,0.08248224,0.07800686,0.00000202,0.00988212,0.00000130,0.48344639
-3.88094047,0.53302366,0.37655707,0.12261790,0.07530378,0.07556327,0.00000262,0.00849259,0.00000169,0.46292145
-3.87493747,0.50957770,0.36098377,0.11892799,0.06868415,0.07295802,0.00000338,0.00728370,0.00000218,0.44155988
-3.86893447,0.48563117,0.34472780,0.11499806,0.06259152,0.07024841,0.00000433,0.00623607,0.00000280,0.41953090
-3.86293147,0.46138738,0.32794549,0.11086120,0.05699956,0.06749554,0.00000551,0.00533162,0.00000356,0.39701624
-3.85692846,0.43706569,0.31080118,0.10655647,0.05188738,0.06476332,0.00000696,0.00455381,0.00000449,0.37420500
-3.85092546,0.41289656,0.29346358,0.10212818,0.04723925,0.06211759,0.00000872,0.00388781,0.00000563,0.35128882
-3.84492246,0.38911681,0.27610243,0.09762514,0.04304411,0.05962510,0.00001085,0.00332053,0.00000700,0.32845756
-3.83891946,0.36596528,0.25888570,0.09309991,0.03929497,0.05735269,0.00001341,0.00284068,0.00000865,0.30589567
-3.83291646,0.34367890,0.24197719,0.08860797,0.03598827,0.05536636,0.00001644,0.00243872,0.00001061,0.28377925
-3.82691346,0.32248916,0.22553463,0.08420682,0.03312322,0.05373033,0.00002003,0.00210681,0.00001292,0.26227390
-3.82091046,0.30261908,0.20970833,0.07995507,0.03070117,0.05250613,0.00002421,0.00183877,0.00001562,0.24153339
-3.81490745,0.28428054,0.19464017,0.07591152,0.02872498,0.05175156,0.00002906,0.00162996,0.00001875,0.22169890
-3.80890445,0.26767194,0.18046301,0.07213413,0.02719855,0.05151962,0.00003463,0.00147726,0.00002235,0.20289899
-3.80290145,0.25297601,0.16730033,0.06867906,0.02612623,0.05185736,0.00004098,0.00137898,0.00002644,0.18525000
-3.79689845,0.24035795,0.15526618,0.06559958,0.02551241,0.05280466,0.00004814,0.00133479,0.00003106,0.16885686
-3.79089545,0.22996351,0.14446512,0.06294508,0.02536110,0.05439295,0.00005614,0.00134568,0.00003622,0.15381407
-3.78489245,0.22191729,0.13499233,0.06076005,0.02567546,0.05664393,0.00006500,0.00141387,0.00004194,0.14020689
-3.77888944,0.21632100,0.12693364,0.05908313,0.02645745,0.05956832,0.00007473,0.00154280,0.00004821,0.12811247
-3.77288644,0.21325181,0.12036553,0.05794616,0.02770736,0.06316467,0.00008528,0.00173698,0.00005503,0.11760084
-3.76688344,0.21276081,0.11535495,0.05737346,0.02942343,0.06741841,0.00009664,0.00200191,0.00006235,0.10873573
-3.76088044,0.21487157,0.11195906,0.05738110,0.03160141,0.07230099,0.00010871,0.00234397,0.00007014,0.10157500
-3.75487744,0.21957885,0.11022467,0.05797638,0.03423412,0.07776944,0.00012142,0.00277021,0.00007834,0.09617073
-3.74887444,0.22684757,0.11018752,0.05915746,0.03731100,0.08376624,0.00013464,0.00328815,0.00008687,0.09256882
-3.74287144,0.23661201,0.11187131,0.06091319,0.04081770,0.09021962,0.00014823,0.00390554,0.00009564,0.09080812
-3.73686843,0.24877534,0.11528647,0.06322303,0.04473570,0.09704432,0.00016201,0.00463001,0.00010453,0.09091905
-3.73086543,0.26320954,0.12042872,0.06605731,0.04904187,0.10414281,0.00017581,0.00546877,0.00011344,0.09292168
-3.72486243,0.27975563,0.12727742,0.06937748,0.05370819,0.11140701,0.00018941,0.00642814,0.00012221,0.09682339
-3.71885943,0.29822434,0.13579380,0.07313668,0.05870148,0.11872047,0.00020260,0.00751320,0.00013072,0.10261614
-3.71285643,0.31839721,0.14591909,0.07728037,0.06398321,0.12596091,0.00021515,0.00872729,0.00013882,0.11027349
-3.70685343,0.34002812,0.15757272,0.08174712,0.06950937,0.13300310,0.00022683,0.01007156,0.00014636,0.11974741
-3.70085043,0.36284520,0.17065060,0.08646954,0.07523051,0.13972195,0.00023744,0.01154458,0.00015320,0.13096520
-3.69484742,0.38655326,0.18502375,0.09137525,0.08109186,0.14599572,0.00024675,0.01314189,0.00015921,0.14382666
-3.68884442,0.41083661,0.20053731,0.09638796,0.08703360,0.15170919,0.00025459,0.01485568,0.00016427,0.15820165
-3.68284142,0.43536243,0.21701015,0.10142866,0.09299122,0.15675672,0.00026079,0.01667456,0.00016827,0.17392838
-3.67683842,0.45978450,0.23423523,0.10641674,0.09889618,0.16104501,0.00026522,0.01858339,0.00017113,0.19081260
-3.67083542,0.48374760,0.25198082,0.11127130,0.10467658,0.16449546,0.00026780,0.02056330,0.00017279,0.20862788
-3.66483242,0.50689223,0.26999267,0.11591235,0.11025811,0.16704616,0.00026845,0.02259178,0.00017321,0.22711711
-3.65882941,0.52885995,0.28799731,0.12026217,0.11556513,0.16865319,0.00026717,0.02464300,0.00017239,0.24599542
-3.65282641,0.54929915,0.30570635,0.12424655,0.12052196,0.16929141,0.00026400,0.02668826,0.00017034,0.26495445
-3.64682341,0.56787120,0.32282188,0.12779619,0.12505426,0.16895467,0.00025898,0.02869657,0.00016710,0.28366806
-3.64082041,0.58425696,0.33904279,0.13084795,0.12909058,0.16765536,0.00025224,0.03063540,0.00016275,0.30179926
-3.63481741,0.59816347,0.35407190,0.13334618,0.13256398,0.16542342,0.00024390,0.03247153,0.00015737,0.31900821
-3.62881441,0.60933065,0.36762366,0.13524397,0.13541373,0.16230491,0.00023415,0.03417204,0.00015108,0.33496115
-3.62281141,0.61753785,0.37943216,0.13650430,0.13758689,0.15836012,0.00022318,0.03570528,0.00014400,0.34933965
-3.61680840,0.62260999,0.38925909,0.13710115,0.13903998,0.15366136,0.00021119,0.03704191,0.00013626,0.36185010
-3.61080540,0.62442307,0.39690141,0.13702037,0.13974036,0.14829059,0.00019841,0.03815587,0.00012802,0.37223286
-3.60480240,0.62290873,0.40219825,0.13626045,0.13966747,0.14233694,0.00018506,0.03902533,0.00011941,0.38027066
-3.59879940,0.61805768,0.40503684,0.13483299,0.13881379,0.13589413,0.00017138,0.03963345,0.00011058,0.38579593
-3.59279640,0.60992174,0.40535702,0.13276294,0.13718547,0.12905813,0.00015756,0.03996905,0.00010166,0.38869661
-3.58679340,0.59861430,0.40315423,0.13008851,0.13480258,0.12192483,0.00014382,0.04002703,0.00009280,0.38892020
-3.58079040,0.58430910,0.39848069,0.12686075,0.13169891,0.11458803,0.00013034,0.03980865,0.00008410,0.38647577
-3.57478739,0.56723718,0.39144464,0.12314280,0.12792144,0.10713765,0.00011727,0.03932150,0.00007566,0.38143390
