energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up
2.98649325,0.99892310,0.00294942,0.02394495,0.11996952,0.00877252,0.02659248,0.27233175,0.01906633,0.72913925
2.99249625,1.04853903,0.00344330,0.02581381,0.13500870,0.00910455,0.03103415,0.28066107,0.02225900,0.75180320
2.99849925,1.09624477,0.00399101,0.02770739,0.15146229,0.00939254,0.03596148,0.28760700,0.02579967,0.77077999
3.00450225,1.14168374,0.00459263,0.02960808,0.16933141,0.00963090,0.04137475,0.29306092,0.02968879,0.78577640
3.01050525,1.18453211,0.00524699,0.03149815,0.18858415,0.00981507,0.04726319,0.29694229,0.03391883,0.79657346
3.01650825,1.22449717,0.00595153,0.03335972,0.20915095,0.00994154,0.05360359,0.29920021,0.03847328,0.80303073
3.02251126,1.26131456,0.00670219,0.03517484,0.23092067,0.01000803,0.06035925,0.29981409,0.04332590,0.80508843
3.02851426,1.29474459,0.00749333,0.03692554,0.25373796,0.01001344,0.06747927,0.29879352,0.04844019,0.80276716
3.03451726,1.32456797,0.00831770,0.03859389,0.27740187,0.00995792,0.07489826,0.29617715,0.05376925,0.79616523
3.04052026,1.35058144,0.00916645,0.04016213,0.30166636,0.00984281,0.08253663,0.29203085,0.05925598,0.78545376
3.04652326,1.37259390,0.01002927,0.04161273,0.32624244,0.00967058,0.09030146,0.28644503,0.06483363,0.77086971
3.05252626,1.39042335,0.01089450,0.04292861,0.35080242,0.00944478,0.09808784,0.27953134,0.07042687,0.75270717
3.05852926,1.40389521,0.01174940,0.04409326,0.37498608,0.00916983,0.10578099,0.27141889,0.07595327,0.73130738
3.06453227,1.41284233,0.01258038,0.04509102,0.39840872,0.00885093,0.11325878,0.26225014,0.08132509,0.70704774
3.07053527,1.41710689,0.01337340,0.04590732,0.42067085,0.00849388,0.12039479,0.25217666,0.08645151,0.68033057
3.07653827,1.41654436,0.01411432,0.04652899,0.44136931,0.00810488,0.12706178,0.24135486,0.09124113,0.65157175
3.08254127,1.41102919,0.01478932,0.04694457,0.46010926,0.00769038,0.13313540,0.22994198,0.09560459,0.62118998
3.08854427,1.40046229,0.01538533,0.04714471,0.47651672,0.00725685,0.13849798,0.21809236,0.09945736,0.58959684
3.09454727,1.38477949,0.01589042,0.04712245,0.49025104,0.00681068,0.14304236,0.20595420,0.10272241,0.55718809
3.10055028,1.36396079,0.01629424,0.04687366,0.50101675,0.00635797,0.14667542,0.19366683,0.10533280,0.52433634
3.10655328,1.33803948,0.01658837,0.04639725,0.50857433,0.00590444,0.14932124,0.18135856,0.10723396,0.49138533
3.11255628,1.30711056,0.01676655,0.04569550,0.51274927,0.00545531,0.15092381,0.16914518,0.10838556,0.45864575
3.11855928,1.27133779,0.01682499,0.04477422,0.51343916,0.00501524,0.15144896,0.15712901,0.10876298,0.42639269
3.12456228,1.23095874,0.01676244,0.04364285,0.51061830,0.00458824,0.15088564,0.14539850,0.10835816,0.39486450
3.13056528,1.18628735,0.01658027,0.04231444,0.50433986,0.00417769,0.14924630,0.13402834,0.10717989,0.36426296
3.13656828,1.13771364,0.01628241,0.04080560,0.49473530,0.00378633,0.14656652,0.12307997,0.10525354,0.33475448
3.14257129,1.08570043,0.01587523,0.03913623,0.48201128,0.00341627,0.14290374,0.11260238,0.10262013,0.30647218
3.14857429,1.03077720,0.01536728,0.03732925,0.46644417,0.00306902,0.13833530,0.10263321,0.09933489,0.27951856
3.15457729,0.97353108,0.01476903,0.03541018,0.44837262,0.00274559,0.13295577,0.09319988,0.09546541,0.25396848
3.16058029,0.91459565,0.01409252,0.03340666,0.42818844,0.00244648,0.12687387,0.08432094,0.09108926,0.22987238
3.16658329,0.85463795,0.01335092,0.03134800,0.40632641,0.00217181,0.12020883,0.07600726,0.08629153,0.20725947
3.17258629,0.79434431,0.01255818,0.02926454,0.38325349,0.00192136,0.11308676,0.06826329,0.08116206,0.18614071
3.17858929,0.73440588,0.01172856,0.02718720,0.35945801,0.00169466,0.10563680,0.06108821,0.07579275,0.16651165
3.18459230,0.67550440,0.01087623,0.02514692,0.33543919,0.00149103,0.09798750,0.05447687,0.07027488,0.14835493
3.19059530,0.61829891,0.01001490,0.02317421,0.31169760,0.00130968,0.09026340,0.04842080,0.06469667,0.13164246
3.19659830,0.56341402,0.00915748,0.02129877,0.28872672,0.00114973,0.08258206,0.04290889,0.05914110,0.11633732
3.20260130,0.51143013,0.00831581,0.01954911,0.26700593,0.00101028,0.07505153,0.03792813,0.05368408,0.10239535
3.20860430,0.46287585,0.00750040,0.01795237,0.24699491,0.00089044,0.06776835,0.03346411,0.04839300,0.08976656
3.21460730,0.41822273,0.00672033,0.01653408,0.22912954,0.00078938,0.06081619,0.02950154,0.04332576,0.07839629
3.22061031,0.37788231,0.00598312,0.01531810,0.21381899,0.00070634,0.05426499,0.02602457,0.03853015,0.06822621
3.22661331,0.34220512,0.00529470,0.01432653,0.20144389,0.00064065,0.04817071,0.02301713,0.03404366,0.05919526
3.23261631,0.31148141,0.00465946,0.01357970,0.19235514,0.00059174,0.04257552,0.02046316,0.02989367,0.05124048
3.23861931,0.28594309,0.00408030,0.01309612,0.18687300,0.00055915,0.03750843,0.01834676,0.02609794,0.04429771
3.24462231,0.26576637,0.00355876,0.01289241,0.18528609,0.00054250,0.03298628,0.01665228,0.02266536,0.03830236
3.25062531,0.25107458,0.00309516,0.01298324,0.18784980,0.00054150,0.02901490,0.01536435,0.01959686,0.03318994
3.25662831,0.24194068,0.00268874,0.01338116,0.19478390,0.00055593,0.02559047,0.01446782,0.01688652,0.02889671
3.26263132,0.23838904,0.00233785,0.01409632,0.20626904,0.00058560,0.02270096,0.01394760,0.01452266,0.02536008
3.26863432,0.24039614,0.00204011,0.01513616,0.22244190,0.00063033,0.02032749,0.01378851,0.01248898,0.02251904
3.27463732,0.24789002,0.00179257,0.01650498,0.24338921,0.00068990,0.01844565,0.01397491,0.01076565,0.02031440
3.28064032,0.26074851,0.00159186,0.01820345,0.26914050,0.00076406,0.01702674,0.01449039,0.00933033,0.01868895
3.28664332,0.27879617,0.00143432,0.02022803,0.29966009,0.00085242,0.01603873,0.01531737,0.00815905,0.01758756
3.29264632,0.30180053,0.00131612,0.02257039,0.33483860,0.00095446,0.01544720,0.01643665,0.00722698,0.01695708
3.29864932,0.32946766,0.00123334,0.02521685,0.37448465,0.00106950,0.01521595,0.01782696,0.00650911,0.01674625
3.30465233,0.36143800,0.00118205,0.02814783,0.41831723,0.00119661,0.01530762,0.01946456,0.00598071,0.01690549
3.31065533,0.39728266,0.00115836,0.03133742,0.46595966,0.00133465,0.01568401,0.02132290,0.00561776,0.01738666
3.31665833,0.43650112,0.00115845,0.03475313,0.51693564,0.00148220,0.01630642,0.02337230,0.00539719,0.01814283
3.32266133,0.47852083,0.00117863,0.03835580,0.57066821,0.00163759,0.01713583,0.02557985,0.00529706,0.01912805
3.32866433,0.52269919,0.00121532,0.04209971,0.62648215,0.00179886,0.01813313,0.02790938,0.00529672,0.02029721
3.33466733,0.56832847,0.00126508,0.04593304,0.68361033,0.00196380,0.01925928,0.03032166,0.00537679,0.02160589
3.34067034,0.61464399,0.00132463,0.04979857,0.74120413,0.00212997,0.02047554,0.03277473,0.00551924,0.02301047
3.34667334,0.66083545,0.00139084,0.05363460,0.79834817,0.00229477,0.02174371,0.03522446,0.00570735,0.02446817
3.35267634,0.70606159,0.00146077,0.05737627,0.85407903,0.00245542,0.02302648,0.03762530,0.00592573,0.02593731
3.35867934,0.74946768,0.00153165,0.06095700,0.90740758,0.00260908,0.02428785,0.03993110,0.00616028,0.02737769
3.36468234,0.79020543,0.00160093,0.06431020,0.95734411,0.00275294,0.02549357,0.04209623,0.00639822,0.02875105
3.37068534,0.82745450,0.00166629,0.06737109,1.00292559,0.00288421,0.02661167,0.04407660,0.00662812,0.03002155
3.37668834,0.86044486,0.00172568,0.07007858,1.04324377,0.00300031,0.02761305,0.04583091,0.00683989,0.03115643
3.38269135,0.88847904,0.00177734,0.07237714,1.07747300,0.00309886,0.02847206,0.04732175,0.00702484,0.03212655
3.38869435,0.91095311,0.00181985,0.07421858,1.10489656,0.00317781,0.02916706,0.04851675,0.00717574,0.03290701
3.39469735,0.92737559,0.00185213,0.07556356,1.12493025,0.00323548,0.02968098,0.04938950,0.00728683,0.03347771
3.40070035,0.93738326,0.00187353,0.07638301,1.13714208,0.00327064,0.03000181,0.04992048,0.00735389,0.03382375
3.40670335,0.94075303,0.00188383,0.07665906,1.14126712,0.00328252,0.03012299,0.05009756,0.00737425,0.03393578
3.41270635,0.93740939,0.00188328,0.07638566,1.13721687,0.00327087,0.03004378,0.04991647,0.00734679,0.03381022
3.41870935,0.92742705,0.00187265,0.07556884,1.12508248,0.00323596,0.02976941,0.04938085,0.00727198,0.03344927
3.42471236,0.91102848,0.00185327,0.07422645,1.10513190,0.00317856,0.02931128,0.04850214,0.00715180,0.03286079
3.43071536,0.88857675,0.00182704,0.07238764,1.07780104,0.00309992,0.02868701,0.04729916,0.00698973,0.03205807
3.43671836,0.86056388,0.00179652,0.07009182,1.04367932,0.00300173,0.02792041,0.04579742,0.00679069,0.03105937
3.44272136,0.82759538,0.00176497,0.06738740,1.00349055,0.00288610,0.02704145,0.04402832,0.00656094,0.02988744
3.44872436,0.79037181,0.00173639,0.06433026,0.95806998,0.00275541,0.02608626,0.04202805,0.00630806,0.02856885
3.45472736,0.74966832,0.00171566,0.06098203,0.90833871,0.00261233,0.02509710,0.03983646,0.00604085,0.02713337
3.46073037,0.70631311,0.00170855,0.05740829,0.85527678,0.00245969,0.02412247,0.03749587,0.00576926,0.02561326
3.46673337,0.66116601,0.00172192,0.05367677,0.79989606,0.00230042,0.02321728,0.03504983,0.00550441,0.02404262
3.47273637,0.61509805,0.00176378,0.04985564,0.74321433,0.00213747,0.02244319,0.03254193,0.00525851,0.02245677
3.47873937,0.56897295,0.00184344,0.04601195,0.68623146,0.00197375,0.02186903,0.03001474,0.00504491,0.02089176
3.48474237,0.52363127,0.00197170,0.04221027,0.62990877,0.00181208,0.02157147,0.02750883,0.00487817,0.01938396
3.49074537,0.47987773,0.00216095,0.03851168,0.57515216,0.00165515,0.02163572,0.02506198,0.00477407,0.01796979
3.49674837,0.43847210,0.00242537,0.03497298,0.52279939,0.00150545,0.02215638,0.02270859,0.00474976,0.01668562
3.50275138,0.40012362,0.00278104,0.03164623,0.47361186,0.00136531,0.02323836,0.02047926,0.00482387,0.01556775
3.50875438,0.36548890,0.00324604,0.02857866,0.42827057,0.00123685,0.02499773,0.01840052,0.00501661,0.01465260
3.51475738,0.33517288,0.00384058,0.02581277,0.38737605,0.00112203,0.02756245,0.01649485,0.00534987,0.01397689
3.52076038,0.30973244,0.00458690,0.02338680,0.35145172,0.00102260,0.03107293,0.01478069,0.00584731,0.01357802
3.52676338,0.28968169,0.00550930,0.02133532,0.32094989,0.00094021,0.03568220,0.01327277,0.00653436,0.01349439
3.53276638,0.27549855,0.00663390,0.01968995,0.29625957,0.00087639,0.04155561,0.01198234,0.00743821,0.01376571
3.53876938,0.26763131,0.00798840,0.01848024,0.27771532,0.00083259,0.04886993,0.01091762,0.00858758,0.01443333
3.54477239,0.26650475,0.00960163,0.01773444,0.26560603,0.00081023,0.05781175,0.01008419,0.01001256,0.01554036
3.55077539,0.27252464,0.01150303,0.01748033,0.26018294,0.00081072,0.06857503,0.00948541,0.01174413,0.01713170
3.55677839,0.28608011,0.01372190,0.01774580,0.26166606,0.00083546,0.08135769,0.00912278,0.01381363,0.01925378
3.56278139,0.30754326,0.01628661,0.01855931,0.27024832,0.00088590,0.09635729,0.00899624,0.01625212,0.02195417
3.56878439,0.33726548,0.01922356,0.01995007,0.28609700,0.00096350,0.11376572,0.00910447,0.01908944,0.02528080
3.57478739,0.37557038,0.02255611,0.02194798,0.30935222,0.00106974,0.13376296,0.00944497,0.02235330,0.02928094
3.58079040,0.42274329,0.02630337,0.02458319,0.34012220,0.00120606,0.15650999,0.01001420,0.02606811,0.03399985
3.58679340,0.47901747,0.03047896,0.02788542,0.37847572,0.00137387,0.18214108,0.01080751,0.03025382,0.03947921
3.59279640,0.54455756,0.03508972,0.03188291,0.42443184,0.00157441,0.21075563,0.01181906,0.03492462,0.04575520
3.59879940,0.61944103,0.04013453,0.03660114,0.47794759,0.00180877,0.24240992,0.01304170,0.04008771,0.05285643
3.60480240,0.70363827,0.04560320,0.04206125,0.53890422,0.00207773,0.27710893,0.01446678,0.04574206,0.06080178
3.61080540,0.79699266,0.05147550,0.04827835,0.60709298,0.00238170,0.31479895,0.01608391,0.05187735,0.06959805
3.61680840,0.89920156,0.05772050,0.05525968,0.68220125,0.00272063,0.35536103,0.01788084,0.05847306,0.07923785
3.62281141,1.00979957,0.06429614,0.06300277,0.76380017,0.00309388,0.39860592,0.01984325,0.06549778,0.08969748
3.62881441,1.12814536,0.07114919,0.07149371,0.85133459,0.00350020,0.44427077,0.02195471,0.07290887,0.10093521
3.63481741,1.25341308,0.07821553,0.08070562,0.94411653,0.00393756,0.49201814,0.02419665,0.08065245,0.11288997
3.64082041,1.38458961,0.08542095,0.09059735,1.04132280,0.00440316,0.54143728,0.02654843,0.08866380,0.12548046
3.64682341,1.52047832,0.09268230,0.10111271,1.14199758,0.00489336,0.59204827,0.02898756,0.09686819,0.13860500
3.65282641,1.65971003,0.09990905,0.11218004,1.24506035,0.00540368,0.64330876,0.03148996,0.10518205,0.15214203
3.65882941,1.80076131,0.10700529,0.12371241,1.34931951,0.00592881,0.69462359,0.03403040,0.11351468,0.16595137
3.66483242,1.94198013,0.11387197,0.13560845,1.45349147,0.00646268,0.74535679,0.03658292,0.12177018,0.17987632
3.67083542,2.08161814,0.12040946,0.14775366,1.55622492,0.00699854,0.79484595,0.03912141,0.12984974,0.19374643
3.67683842,2.21786886,0.12652027,0.16002244,1.65612958,0.00752905,0.84241829,0.04162022,0.13765418,0.20738105
3.68284142,2.34891045,0.13211172,0.17228057,1.75180855,0.00804652,0.88740795,0.04405474,0.14508655,0.22059350
3.68884442,2.47295140,0.13709872,0.18438815,1.84189288,0.00854300,0.92917391,0.04640197,0.15205473,0.23319571
3.69484742,2.58827740,0.14140622,0.19620291,1.92507722,0.00901054,0.96711760,0.04864111,0.15847399,0.24500312
3.70085043,2.69329735,0.14497150,0.20758367,2.00015483,0.00944140,1.00069977,0.05075396,0.16426926,0.25583978
3.70685343,2.78658660,0.14774596,0.21839384,2.06605055,0.00982825,1.02945551,0.05272529,0.16937710,0.26554332
3.71285643,2.86692530,0.14969657,0.22850487,2.12185018,0.01016441,1.05300713,0.05454306,0.17374725,0.27396960
3.71885943,2.93333032,0.15080674,0.23779930,2.16682498,0.01044408,1.07107399,0.05619851,0.17734368,0.28099692
3.72486243,2.98507911,0.15107659,0.24617347,2.20045008,0.01066247,1.08347909,0.05768605,0.18014511,0.28652946
3.73086543,3.02172462,0.15052271,0.25353970,2.22241610,0.01081600,1.09015196,0.05900312,0.18214497,0.29049993
3.73686843,3.04310053,0.14917740,0.25982775,2.23263332,0.01090239,1.09112789,0.06014978,0.18335084,0.29287122
3.74287144,3.04931687,0.14708732,0.26498566,2.23122845,0.01092075,1.08654346,0.06112839,0.18378336,0.29363705
3.74887444,3.04074633,0.14431182,0.26897994,2.21853424,0.01087157,1.07662876,0.06194303,0.18347472,0.29282157
3.75487744,3.01800226,0.14092088,0.27179495,2.19507247,0.01075676,1.06169668,0.06259907,0.18246690,0.29047799
3.76088044,2.98190961,0.13699279,0.27343188,2.16153141,0.01057950,1.04212980,0.06310258,0.18080956,0.28668622
3.76688344,2.93347060,0.13261181,0.27390710,2.11873896,0.01034422,1.01836573,0.06345996,0.17855795,0.28154989
3.77288644,2.87382686,0.12786573,0.27325025,2.06763277,0.01005638,0.99088143,0.06367755,0.17577078,0.27519256
3.77888944,2.80422009,0.12284360,0.27150208,2.00922900,0.00972233,0.96017743,0.06376134,0.17250824,0.26775373
3.78489245,2.72595319,0.11763360,0.26871221,1.94459106,0.00934910,0.92676257,0.06371694,0.16883026,0.25938444
3.79089545,2.64035361,0.11232120,0.26493705,1.87479981,0.00894423,0.89114002,0.06354954,0.16479510,0.25024303
3.79689845,2.54874042,0.10698764,0.26023783,1.80092637,0.00851549,0.85379503,0.06326409,0.16045825,0.24049092
3.80290145,2.45239625,0.10170874,0.25467899,1.72400855,0.00807076,0.81518480,0.06286561,0.15587178,0.23028883
3.80890445,2.35254490,0.09655408,0.24832686,1.64503148,0.00761779,0.77573086,0.06235959,0.15108404,0.21979336
3.81490745,2.25033481,0.09158648,0.24124879,1.56491288,0.00716401,0.73581384,0.06175238,0.14613968,0.20915417
3.82091046,2.14682839,0.08686180,0.23351260,1.48449293,0.00671644,0.69577082,0.06105170,0.14107999,0.19851169
3.82691346,2.04299663,0.08242895,0.22518638,1.40452851,0.00628154,0.65589478,0.06026702,0.13594341,0.18799539
3.83291646,1.93971820,0.07833006,0.21633852,1.32569132,0.00586509,0.61643611,0.05940996,0.13076622,0.17772265
3.83891946,1.83778214,0.07460079,0.20703797,1.24856917,0.00547217,0.57760560,0.05849445,0.12558314,0.16779802
3.84492246,1.73789271,0.07127061,0.19735452,1.17366966,0.00510708,0.53957852,0.05753683,0.12042795,0.15831294
3.85092546,1.64067563,0.06836309,0.18735911,1.10142545,0.00477335,0.50249948,0.05655570,0.11533396,0.14934570
3.85692846,1.54668435,0.06589609,0.17712396,1.03220021,0.00447369,0.46648733,0.05557158,0.11033422,0.14096165
3.86293147,1.45640554,0.06388185,0.16672265,0.96629466,0.00421005,0.43164013,0.05460640,0.10546149,0.13321347
3.86893447,1.37026325,0.06232689,0.15622987,0.90395212,0.00398361,0.39803948,0.05368278,0.10074801,0.12614157
3.87493747,1.28862126,0.06123189,0.14572100,0.84536310,0.00379482,0.36575430,0.05282319,0.09622496,0.11977439
3.88094047,1.21178349,0.06059136,0.13527146,0.79066878,0.00364346,0.33484373,0.05204893,0.09192166,0.11412877
3.88694347,1.13999286,0.06039331,0.12495578,0.73996343,0.00352864,0.30535918,0.05137921,0.08786472,0.10921026
3.89294647,1.07342880,0.06061892,0.11484666,0.69329589,0.00344886,0.27734558,0.05083008,0.08407700,0.10501346
3.89894947,1.01220421,0.06124223,0.10501384,0.65067036,0.00340209,0.25084187,0.05041353,0.08057661,0.10152244
3.90495248,0.95636253,0.06222998,0.09552302,0.61204710,0.00338579,0.22588096,0.05013676,0.07737593,0.09871125
3.91095548,0.90587575,0.06354161,0.08643484,0.57734321,0.00339697,0.20248921,0.05000159,0.07448088,0.09654466
3.91695848,0.86064411,0.06512955,0.07780406,0.54643427,0.00343229,0.18068586,0.05000414,0.07189031,0.09497916
3.92296148,0.82049813,0.06693980,0.06967889,0.51915702,0.00348811,0.16048227,0.05013481,0.06959578,0.09396426
3.92896448,0.78520344,0.06891274,0.06210065,0.49531348,0.00356059,0.14188148,0.05037859,0.06758160,0.09344414
3.93496748,0.75446884,0.07098438,0.05510376,0.47467678,0.00364577,0.12487793,0.05071566,0.06582526,0.09335967
3.94097049,0.72795734,0.07308781,0.04871594,0.45699863,0.00373970,0.10945764,0.05112226,0.06429818,0.09365084
3.94697349,0.70530035,0.07515505,0.04295884,0.44201847,0.00383854,0.09559877,0.05157186,0.06296679,0.09425941
3.95297649,0.68611423,0.07711892,0.03784886,0.42947402,0.00393869,0.08327265,0.05203655,0.06179393,0.09513185
3.95897949,0.67001881,0.07891527,0.03339827,0.41911284,0.00403689,0.07244515,0.05248852,0.06074032,0.09622243
3.96498249,0.65665681,0.08048503,0.02961643,0.41070434,0.00413035,0.06307843,0.05290170,0.05976632,0.09749628
3.97098549,0.64571343,0.08177635,0.02651116,0.40405186,0.00421686,0.05513283,0.05325328,0.05883365,0.09893234
3.97698849,0.63693486,0.08274653,0.02409005,0.39900402,0.00429490,0.04856897,0.05352525,0.05790705,0.10052598
3.98299150,0.63014478,0.08336364,0.02236181,0.39546467,0.00436370,0.04334966,0.05370570,0.05695584,0.10229120
3.98899450,0.62525790,0.08360789,0.02133731,0.39340101,0.00442328,0.03944177,0.05378986,0.05595528,0.10426218
3.99499750,0.62228947,0.08347245,0.02103048,0.39284914,0.00447454,0.03681768,0.05378088,0.05488764,0.10649404
4.00100050,0.62136017,0.08296386,0.02145886,0.39391664,0.00451919,0.03545646,0.05369021,0.05374293,0.10906277
4.00700350,0.62269582,0.08210190,0.02264378,0.39678182,0.00455977,0.03534431,0.05353756,0.05251930,0.11206410
4.01300650,0.62662154,0.08091890,0.02461008,0.40168946,0.00459951,0.03647464,0.05335051,0.05122305,0.11561135
4.01900950,0.63355036,0.07945861,0.02738543,0.40894296,0.00464232,0.03884733,0.05316366,0.04986828,0.11983226
4.02501251,0.64396644,0.07777448,0.03099910,0.41889309,0.00469256,0.04246741,0.05301738,0.04847625,0.12486466
4.03101551,0.65840345,0.07592769,0.03548040,0.43192351,0.00475494,0.04734311,0.05295627,0.04707435,0.13085134
4.03701851,0.67741873,0.07398465,0.04085659,0.44843372,0.00483430,0.05348328,0.05302730,0.04569494,0.13793401
4.04302151,0.70156426,0.07201452,0.04715053,0.46881991,0.00493540,0.06089434,0.05327774,0.04437389,0.14624666
4.04902451,0.73135562,0.07008638,0.05437802,0.49345453,0.00506272,0.06957688,0.05375297,0.04314917,0.15590853
4.05502751,0.76724025,0.06826657,0.06254502,0.52266550,0.00522022,0.07952197,0.05449428,0.04205926,0.16701695
4.06103052,0.80956637,0.06661606,0.07164482,0.55671597,0.00541117,0.09070750,0.05553668,0.04114169,0.17964038
4.06703352,0.85855423,0.06518805,0.08165546,0.59578564,0.00563789,0.10309465,0.05690697,0.04043170,0.19381198
4.07303652,0.91427108,0.06402593,0.09253729,0.63995464,0.00590164,0.11662469,0.05862200,0.03996097,0.20952405
4.07903952,0.97661123,0.06316158,0.10423110,0.68919099,0.00620246,0.13121646,0.06068733,0.03975671,0.22672363
4.08504252,1.04528265,0.06261417,0.11665689,0.74334239,0.00653908,0.14676453,0.06309627,0.03984085,0.24530965
4.09104552,1.11980104,0.06238951,0.12971328,0.80213312,0.00690889,0.16313840,0.06582950,0.04022965,0.26513182
4.09704852,1.19949213,0.06247989,0.14327795,0.86516652,0.00730793,0.18018280,0.06885513,0.04093347,0.28599150
4.10305153,1.28350280,0.06286447,0.15720892,0.93193334,0.00773098,0.19771922,0.07212935,0.04195685,0.30764470
4.10905453,1.37082092,0.06351017,0.17134688,1.00182588,0.00817168,0.21554873,0.07559768,0.04329892,0.32980717
4.11505753,1.46030359,0.06437311,0.18551855,1.07415776,0.00862267,0.23345604,0.07919664,0.04495392,0.35216160
4.12106053,1.55071295,0.06540042,0.19954082,1.14818849,0.00907587,0.25121477,0.08285602,0.04691195,0.37436667
4.12706353,1.64075835,0.06653233,0.21322587,1.22315209,0.00952269,0.26859368,0.08650139,0.04915986,0.39606779
4.13306653,1.72914327,0.06770462,0.22638674,1.29828851,0.00995436,0.28536383,0.09005701,0.05168223,0.41690898
4.13906953,1.81461485,0.06885118,0.23884341,1.37287644,0.01036223,0.30130611,0.09344887,0.05446237,0.43654555
4.14507254,1.89601411,0.06990653,0.25042897,1.44626585,0.01073809,0.31621911,0.09660778,0.05748323,0.45465700
4.15107554,1.97232420,0.07080842,0.26099567,1.51790871,0.01107446,0.32992677,0.09947230,0.06072838,0.47095951
4.15707854,2.04271446,0.07150014,0.27042051,1.58738610,0.01136491,0.34228547,0.10199154,0.06418271,0.48521750
4.16308154,2.10657795,0.07193266,0.27861010,1.65443015,0.01160430,0.35319030,0.10412747,0.06783315,0.49725357
4.16908454,2.16356030,0.07206635,0.28550459,1.71893937,0.01178898,0.36258000,0.10585677,0.07166907,0.50695641
4.17508754,2.21357825,0.07187238,0.29108031,1.78098619,0.01191691,0.37044048,0.10717208,0.07568256,0.51428610
4.18109055,2.25682647,0.07133362,0.29535109,1.84081600,0.01198778,0.37680650,0.10808254,0.07986860,0.51927658
4.18709355,2.29377198,0.07044508,0.29836805,1.89883705,0.01200299,0.38176145,0.10861361,0.08422485,0.52203496
4.19309655,2.32513605,0.06921385,0.30021789,1.95560152,0.01196561,0.38543523,0.10880616,0.08875151,0.52273768
4.19909955,2.35186383,0.06765866,0.30101971,2.01177798,0.01188021,0.38800004,0.10871478,0.09345080,0.52162368
4.20510255,2.37508305,0.06580894,0.30092042,2.06811636,0.01175269,0.38966453,0.10840549,0.09832650,0.51898462
4.21110555,2.39605312,0.06370358,0.30008897,2.12540664,0.01159001,0.39066613,0.10795281,0.10338328,0.51515277
4.21710855,2.41610696,0.06138936,0.29870967,2.18443311,0.01139992,0.39126218,0.10743643,0.10862597,0.51048701
4.22311156,2.43658804,0.05891919,0.29697478,2.24592600,0.01119062,0.39171998,0.10693757,0.11405881,0.50535748
4.22911456,2.45878524,0.05635024,0.29507678,2.31051293,0.01097039,0.39230625,0.10653513,0.11968462,0.50012971
4.23511756,2.48386874,0.05374200,0.29320062,2.37867227,0.01074732,0.39327634,0.10630198,0.12550398,0.49514890
4.24112056,2.51282960,0.05115439,0.29151629,2.45069072,0.01052892,0.39486374,0.10630139,0.13151442,0.49072502
4.24712356,2.54642599,0.04864600,0.29017194,2.52662739,0.01032185,0.39727015,0.10658384,0.13770960,0.48711950
4.25312656,2.58513849,0.04627245,0.28928802,2.60628615,0.01013167,0.40065662,0.10718441,0.14407851,0.48453410
4.25912956,2.62913658,0.04408504,0.28895245,2.68919793,0.00996264,0.40513609,0.10812076,0.15060478,0.48310238
4.26513257,2.67825804,0.04212956,0.28921718,2.77461421,0.00981760,0.41076757,0.10939193,0.15726598,0.48288429
4.27113557,2.73200217,0.04044540,0.29009620,2.86151236,0.00969786,0.41755231,0.11097791,0.16403302,0.48386402
4.27713857,2.78953735,0.03906493,0.29156506,2.94861312,0.00960322,0.42543201,0.11284009,0.17086973,0.48595110
4.28314157,2.84972280,0.03801311,0.29356194,3.03440978,0.00953201,0.43428927,0.11492252,0.17773251,0.48898488
4.28914457,2.91114359,0.03730727,0.29599015,3.11720840,0.00948125,0.44395021,0.11715394,0.18457021,0.49274197
4.29514757,2.97215755,0.03695715,0.29872203,3.19517751,0.00944678,0.45418924,0.11945052,0.19132424,0.49694626
4.30115058,3.03095220,0.03696506,0.30160401,3.26640552,0.00942349,0.46473585,0.12171909,0.19792886,0.50128120
4.30715358,3.08560919,0.03732609,0.30446260,3.32896364,0.00940558,0.47528309,0.12386083,0.20431190,0.50540350
4.31315658,3.13417364,0.03802856,0.30711123,3.38097182,0.00938683,0.48549762,0.12577519,0.21039561,0.50895786
4.31915958,3.17472539,0.03905433,0.30935734,3.42066487,0.00936086,0.49503078,0.12736388,0.21609799,0.51159184
4.32516258,3.20544924,0.04037930,0.31100983,3.44645610,0.00932146,0.50353045,0.12853465,0.22133426,0.51297033
4.33116558,3.22470119,0.04197385,0.31188627,3.45699581,0.00926277,0.51065312,0.12920492,0.22601876,0.51278897
4.33716858,3.23106801,0.04380336,0.31181970,3.45122203,0.00917960,0.51607581,0.12930488,0.23006693,0.51078590
4.34317159,3.22341768,0.04582865,0.31066479,3.42840140,0.00906755,0.51950729,0.12877998,0.23339761,0.50675144
4.34917459,3.20093891,0.04800661,0.30830312,3.38815847,0.00892324,0.52069826,0.12759288,0.23593527,0.50053537
4.35517759,3.16316806,0.05029076,0.30464729,3.33049217,0.00874436,0.51945004,0.12572452,0.23761240,0.49205145
4.36118059,3.11000292,0.05263190,0.29964388,3.25577891,0.00852976,0.51562133,0.12317456,0.23837164,0.48127930
4.36718359,3.04170295,0.05497890,0.29327506,3.16476223,0.00827946,0.50913302,0.11996098,0.23816787,0.46826353
4.37318659,2.95887642,0.05727949,0.28555885,3.05852960,0.00799461,0.49997064,0.11611900,0.23696987,0.45311032
