energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.48724362,2.63318098,0.40159185,0.00317785,0.58245600,0.00779839,1.28200614,1.36934611,0.32405927
-4.48124062,2.68718557,0.40572633,0.00313015,0.59237415,0.00827842,1.30999529,1.37861379,0.33344432
-4.47523762,2.73486406,0.40857944,0.00306810,0.60088130,0.00880049,1.33467903,1.38243929,0.34238821
-4.46923462,2.77655016,0.41031317,0.00299343,0.60813801,0.00936613,1.35610998,1.38118074,0.35091732
-4.46323162,2.81275982,0.41112601,0.00290816,0.61435183,0.00997696,1.37442566,1.37532924,0.35907491
-4.45722861,2.84416113,0.41124458,0.00281448,0.61976836,0.01063429,1.38983708,1.36549064,0.36691737
-4.45122561,2.87153798,0.41091390,0.00271473,0.62466045,0.01133884,1.40261479,1.35236288,0.37450991
-4.44522261,2.89574907,0.41038669,0.00261125,0.62931578,0.01209043,1.41307327,1.33670985,0.38192167
-4.43921961,2.91768411,0.40991232,0.00250633,0.63402348,0.01288767,1.42155427,1.31933276,0.38922075
-4.43321661,2.93821926,0.40972569,0.00240212,0.63906023,0.01372773,1.42840996,1.30104028,0.39646918
-4.42721361,2.95817375,0.41003681,0.00230055,0.64467664,0.01460608,1.43398653,1.28261863,0.40371820
-4.42121061,2.97826957,0.41102137,0.00220329,0.65108429,0.01551640,1.43860911,1.26480284,0.41100402
-4.41520760,2.99909607,0.41281282,0.00211169,0.65844425,0.01645046,1.44256837,1.24825026,0.41834427
-4.40920460,3.02108092,0.41549647,0.00202677,0.66685745,0.01739822,1.44610953,1.23351752,0.42573536
-4.40320160,3.04446875,0.41910558,0.00194920,0.67635748,0.01834785,1.44942402,1.22104158,0.43315074
-4.39719860,3.06930834,0.42361999,0.00187927,0.68690611,0.01928603,1.45264410,1.21112586,0.44054037
-4.39119560,3.09544891,0.42896710,0.00181697,0.69839189,0.02019820,1.45584054,1.20393171,0.44783130
-4.38519260,3.12254558,0.43502522,0.00176197,0.71063183,0.02106897,1.45902338,1.19947563,0.45492934
-4.37918959,3.15007383,0.44162917,0.00171369,0.72337635,0.02188257,1.46214547,1.19763224,0.46172188
-4.37318659,3.17735228,0.44857778,0.00167135,0.73631710,0.02262335,1.46510881,1.19814286,0.46808166
-4.36718359,3.20357267,0.45564294,0.00163399,0.74909765,0.02327632,1.46777295,1.20062918,0.47387141
-4.36118059,3.22783579,0.46257972,0.00160059,0.76132641,0.02382768,1.46996524,1.20461155,0.47894909
-4.35517759,3.24919166,0.46913719,0.00157007,0.77259143,0.02426533,1.47149233,1.20953092,0.48317363
-4.34917459,3.26668214,0.47506913,0.00154142,0.78247635,0.02457934,1.47215217,1.21477361,0.48641075
-4.34317159,3.27938397,0.48014446,0.00151366,0.79057689,0.02476233,1.47174603,1.21969775,0.48853883
-4.33716858,3.28645016,0.48415656,0.00148597,0.79651718,0.02480980,1.47008988,1.22366033,0.48945424
-4.33116558,3.28714793,0.48693127,0.00145770,0.79996511,0.02472027,1.46702443,1.22604358,0.48907624
-4.32516258,3.28089123,0.48833313,0.00142838,0.80064622,0.02449540,1.46242342,1.22627969,0.48735091
-4.31915958,3.26726634,0.48826952,0.00139777,0.79835525,0.02413993,1.45619965,1.22387281,0.48425408
-4.31315658,3.24604950,0.48669272,0.00136587,0.79296512,0.02366146,1.44830844,1.21841735,0.47979302
-4.30715358,3.21721555,0.48359974,0.00133291,0.78443274,0.02307023,1.43874840,1.20961198,0.47400691
-4.30115058,3.18093754,0.47902998,0.00129934,0.77280151,0.02237872,1.42755947,1.19726887,0.46696587
-4.29514757,3.13757736,0.47306112,0.00126588,0.75820045,0.02160114,1.41481849,1.18131775,0.45876884
-4.28914457,3.08766816,0.46580331,0.00123343,0.74083996,0.02075299,1.40063255,1.16180504,0.44954023
-4.28314157,3.03188975,0.45739219,0.00120312,0.72100456,0.01985048,1.38513075,1.13888814,0.43942554
-4.27713857,2.97103839,0.44798114,0.00117627,0.69904291,0.01890995,1.36845491,1.11282552,0.42858627
-4.27113557,2.90599301,0.43773326,0.00115436,0.67535571,0.01794742,1.35074997,1.08396310,0.41719435
-4.26513257,2.83767965,0.42681343,0.00113905,0.65038197,0.01697805,1.33215479,1.05271806,0.40542626
-4.25912956,2.76703636,0.41538107,0.00113216,0.62458433,0.01601576,1.31279417,1.01956077,0.39345735
-4.25312656,2.69498033,0.40358383,0.00113565,0.59843426,0.01507289,1.29277252,0.98499590,0.38145647
-4.24712356,2.62237909,0.39155255,0.00115162,0.57239743,0.01415996,1.27216998,0.94954373,0.36958125
-4.24112056,2.55002705,0.37939773,0.00118228,0.54692024,0.01328552,1.25104099,0.91372247,0.35797420
-4.23511756,2.47862851,0.36720761,0.00122998,0.52241773,0.01245612,1.22941572,0.87803233,0.34675983
-4.22911456,2.40878748,0.35504784,0.00129715,0.49926336,0.01167636,1.20730414,0.84294194,0.33604279
-4.22311156,2.34100437,0.34296261,0.00138629,0.47778095,0.01094897,1.18470250,0.80887756,0.32590716
-4.21710855,2.27567909,0.33097711,0.00149995,0.45823893,0.01027502,1.16160165,0.77621515,0.31641671
-4.21110555,2.21311980,0.31910111,0.00164064,0.44084687,0.00965417,1.13799676,0.74527539,0.30761614
-4.20510255,2.15355585,0.30733314,0.00181082,0.42575421,0.00908491,1.11389741,0.71632145,0.29953305
-4.19909955,2.09715386,0.29566517,0.00201282,0.41305103,0.00856487,1.08933761,0.68955921,0.29218051
-4.19309655,2.04403510,0.28408727,0.00224871,0.40277063,0.00809107,1.06438465,0.66513944,0.28555995
-4.18709355,1.99429290,0.27259205,0.00252025,0.39489345,0.00766020,1.03914633,0.64316151,0.27966424
-4.18109055,1.94800864,0.26117850,0.00282875,0.38935215,0.00726888,1.01377580,0.62367819,0.27448068
-4.17508754,1.90526513,0.24985504,0.00317496,0.38603747,0.00691382,0.98847378,0.60670091,0.26999369
-4.16908454,1.86615671,0.23864160,0.00355895,0.38480449,0.00659199,0.96348780,0.59220525,0.26618720
-4.16308154,1.83079531,0.22757069,0.00398000,0.38547903,0.00630076,0.93910850,0.58013618,0.26304645
-4.15707854,1.79931259,0.21668739,0.00443651,0.38786401,0.00603789,0.91566314,0.57041291,0.26055927
-4.15107554,1.77185805,0.20604832,0.00492586,0.39174549,0.00580166,0.89350681,0.56293321,0.25871673
-4.14507254,1.74859378,0.19571972,0.00544442,0.39689835,0.00559074,0.87301167,0.55757715,0.25751330
-4.13906953,1.72968645,0.18577486,0.00598746,0.40309149,0.00540424,0.85455494,0.55421030,0.25694643
-4.13306653,1.71529729,0.17629085,0.00654922,0.41009252,0.00524157,0.83850626,0.55268653,0.25701569
-4.12706353,1.70557113,0.16734518,0.00712289,0.41767197,0.00510239,0.82521510,0.55285065,0.25772169
-4.12106053,1.70062522,0.15901214,0.00770076,0.42560704,0.00498652,0.81499885,0.55454077,0.25906463
-4.11505753,1.70053876,0.15135943,0.00827434,0.43368494,0.00489380,0.80813204,0.55759094,0.26104286
-4.10905453,1.70534367,0.14444497,0.00883457,0.44170589,0.00482406,0.80483717,0.56183373,0.26365129
-4.10305153,1.71501729,0.13831426,0.00937201,0.44948574,0.00477699,0.80527750,0.56710319,0.26688001
-4.09704852,1.72947711,0.13299822,0.00987709,0.45685839,0.00475209,0.80955173,0.57323792,0.27071292
-4.09104552,1.74857784,0.12851176,0.01034044,0.46367789,0.00474861,0.81769088,0.58008434,0.27512664
-4.08504252,1.77211059,0.12485295,0.01075313,0.46982023,0.00476553,0.82965701,0.58749990,0.28008961
-4.07903952,1.79980412,0.12200293,0.01110700,0.47518492,0.00480151,0.84534376,0.59535621,0.28556146
-4.07303652,1.83132774,0.11992635,0.01139489,0.47969616,0.00485490,0.86457849,0.60354177,0.29149271
-4.06703352,1.86629571,0.11857253,0.01161093,0.48330364,0.00492373,0.88712564,0.61196417,0.29782465
-4.06103052,1.90427251,0.11787694,0.01175071,0.48598291,0.00500577,0.91269118,0.62055151,0.30448961
-4.05502751,1.94477898,0.11776320,0.01181150,0.48773521,0.00509850,0.94092787,0.62925298,0.31141147
-4.04902451,1.98729885,0.11814529,0.01179229,0.48858684,0.00519921,0.97144117,0.63803835,0.31850644
-4.04302151,2.03128555,0.11893003,0.01169387,0.48858787,0.00530498,1.00379572,0.64689646,0.32568412
-4.03701851,2.07616930,0.12001956,0.01151881,0.48781035,0.00541280,1.03752222,0.65583271,0.33284885
-4.03101551,2.12136433,0.12131397,0.01127136,0.48634589,0.00551956,1.07212488,0.66486552,0.33990124
-4.02501251,2.16627637,0.12271374,0.01095732,0.48430279,0.00562215,1.10708917,0.67402218,0.34674002
-4.01900950,2.21031053,0.12412215,0.01058381,0.48180269,0.00571752,1.14189027,0.68333406,0.35326399
-4.01300650,2.25287960,0.12544753,0.01015909,0.47897688,0.00580272,1.17600184,0.69283163,0.35937423
-4.00700350,2.29341290,0.12660523,0.00969223,0.47596239,0.00587497,1.20890542,0.70253943,0.36497638
-4.00100050,2.33136568,0.12751942,0.00919285,0.47289800,0.00593174,1.24010016,0.71247148,0.36998304
-3.99499750,2.36622909,0.12812459,0.00867083,0.46992031,0.00597080,1.26911291,0.72262723,0.37431606
-3.98899450,2.39754045,0.12836683,0.00813600,0.46716002,0.00599023,1.29550831,0.73298835,0.37790892
-3.98299150,2.42489375,0.12820472,0.00759785,0.46473856,0.00598857,1.31889875,0.74351661,0.38070884
-3.97698849,2.44794989,0.12761003,0.00706534,0.46276522,0.00596476,1.33895378,0.75415288,0.38267868
-3.97098549,2.46644631,0.12656802,0.00654663,0.46133482,0.00591822,1.35540860,0.76481739,0.38379850
-3.96498249,2.48020554,0.12507749,0.00604894,0.46052606,0.00584889,1.36807130,0.77541115,0.38406675
-3.95897949,2.48914206,0.12315051,0.00557841,0.46040051,0.00575717,1.37682830,0.78581844,0.38350091
-3.95297649,2.49326715,0.12081181,0.00514002,0.46100228,0.00564399,1.38164791,0.79591023,0.38213761
-3.94697349,2.49269101,0.11809793,0.00473755,0.46235832,0.00551074,1.38258138,0.80554838,0.38003214
-3.94097049,2.48762197,0.11505609,0.00437357,0.46447920,0.00535926,1.37976154,0.81459015,0.37725736
-3.93496748,2.47836245,0.11174273,0.00404951,0.46736031,0.00519178,1.37339877,0.82289302,0.37390191
-3.92896448,2.46530142,0.10822195,0.00376569,0.47098340,0.00501086,1.36377433,0.83031931,0.37006792
-3.92296148,2.44890364,0.10456363,0.00352144,0.47531817,0.00481931,1.35123130,0.83674051,0.36586808
-3.91695848,2.42969559,0.10084153,0.00331521,0.48032385,0.00462013,1.33616325,0.84204101,0.36142229
-3.91095548,2.40824864,0.09713114,0.00314469,0.48595069,0.00441643,1.31900120,0.84612107,0.35685387
-3.90495248,2.38515995,0.09350766,0.00300696,0.49214108,0.00421130,1.30019916,0.84889895,0.35228562
-3.89894947,2.36103167,0.09004380,0.00289859,0.49883046,0.00400779,1.28021894,0.85031205,0.34783561
-3.89294647,2.33644938,0.08680780,0.00281584,0.50594766,0.00380876,1.25951473,0.85031718,0.34361316
-3.88694347,2.31196039,0.08386142,0.00275473,0.51341505,0.00361685,1.23851805,0.84888996,0.33971486
-3.88094047,2.28805300,0.08125822,0.00271120,0.52114815,0.00343442,1.21762371,0.84602338,0.33622104
-3.87493747,2.26513743,0.07904201,0.00268121,0.52905511,0.00326346,1.19717724,0.84172585,0.33319263
-3.86893447,2.24352936,0.07724555,0.00266085,0.53703595,0.00310557,1.17746436,0.83601874,0.33066868
-3.86293147,2.22343672,0.07588958,0.00264640,0.54498187,0.00296194,1.15870276,0.82893371,0.32866456
-3.85692846,2.20495046,0.07498221,0.00263447,0.55277459,0.00283333,1.14103653,0.82050995,0.32717106
-3.85092546,2.18803971,0.07451865,0.00262197,0.56028611,0.00272007,1.12453353,0.81079159,0.32615421
-3.84492246,2.17255160,0.07448129,0.00260624,0.56737885,0.00262208,1.10918550,0.79982535,0.32555616
-3.83891946,2.15821598,0.07484028,0.00258502,0.57390643,0.00253891,1.09491123,0.78765866,0.32529680
-3.83291646,2.14465491,0.07555434,0.00255654,0.57971510,0.00246975,1.08156225,0.77433825,0.32527636
-3.82691346,2.13139657,0.07657204,0.00251943,0.58464592,0.00241352,1.06893116,0.75990938,0.32537869
-3.82091046,2.11789340,0.07783334,0.00247282,0.58853775,0.00236892,1.05676206,0.74441564,0.32547525
-3.81490745,2.10354355,0.07927152,0.00241624,0.59123090,0.00233448,1.04476270,0.72789937,0.32542965
-3.80890445,2.08771516,0.08081518,0.00234962,0.59257147,0.00230867,1.03261800,0.71040263,0.32510260
-3.80290145,2.06977246,0.08239058,0.00227328,0.59241610,0.00228993,1.02000443,0.69196864,0.32435696
-3.79689845,2.04910278,0.08392400,0.00218784,0.59063715,0.00227682,1.00660461,0.67264361,0.32306299
-3.79089545,2.02514341,0.08534411,0.00209419,0.58712787,0.00226801,0.99212184,0.65247883,0.32110331
-3.78489245,1.99740735,0.08658432,0.00199344,0.58180749,0.00226244,0.97629380,0.63153286,0.31837756
-3.77888944,1.96550697,0.08758499,0.00188688,0.57462592,0.00225935,0.95890522,0.60987370,0.31480657
-3.77288644,1.92917456,0.08829541,0.00177589,0.56556774,0.00225836,0.93979875,0.58758083,0.31033582
-3.76688344,1.88827893,0.08867548,0.00166189,0.55465543,0.00225953,0.91888398,0.56474682,0.30493810
-3.76088044,1.84283755,0.08869710,0.00154634,0.54195142,0.00226342,0.89614403,0.54147867,0.29861530
-3.75487744,1.79302346,0.08834504,0.00143062,0.52755897,0.00227112,0.87163957,0.51789841,0.29139914
-3.74887444,1.73916676,0.08761748,0.00131605,0.51162172,0.00228428,0.84551019,0.49414318,0.28335101
-3.74287144,1.68175055,0.08652606,0.00120386,0.49432182,0.00230513,0.81797289,0.47036447,0.27456064
-3.73686843,1.62140139,0.08509538,0.00109511,0.47587670,0.00233648,0.78931789,0.44672675,0.26514400
-3.73086543,1.55887456,0.08336217,0.00099073,0.45653456,0.00238170,0.75990186,0.42340523,0.25524017
-3.72486243,1.49503472,0.08137397,0.00089149,0.43656873,0.00244465,0.73013871,0.40058295,0.24500754
-3.71885943,1.43083255,0.07918743,0.00079798,0.41627101,0.00252965,0.70048844,0.37844728,0.23461931
-3.71285643,1.36727838,0.07686637,0.00071066,0.39594437,0.00264140,0.67144425,0.35718591,0.22425860
-3.70685343,1.30541357,0.07447948,0.00062982,0.37589512,0.00278483,0.64351847,0.33698235,0.21411324
-3.70085043,1.24628087,0.07209802,0.00055560,0.35642499,0.00296501,0.61722789,0.31801143,0.20437045
-3.69484742,1.19089466,0.06979332,0.00048804,0.33782332,0.00318701,0.59307867,0.30043461,0.19521159
-3.68884442,1.14021219,0.06763437,0.00042705,0.32035965,0.00345568,0.57155178,0.28439557,0.18680721
-3.68284142,1.09510682,0.06568546,0.00037247,0.30427704,0.00377550,0.55308902,0.27001609,0.17931244
-3.67683842,1.05634396,0.06400406,0.00032405,0.28978623,0.00415037,0.53808037,0.25739257,0.17286294
-3.67083542,1.02456061,0.06263892,0.00028149,0.27706094,0.00458343,0.52685286,0.24659315,0.16757149
-3.66483242,1.00024896,0.06162846,0.00024445,0.26623436,0.00507681,0.51966134,0.23765566,0.16352534
-3.65882941,0.98374438,0.06099951,0.00021255,0.25739691,0.00563145,0.51668132,0.23058653,0.16078424
-3.65282641,0.97521811,0.06076655,0.00018542,0.25059534,0.00624696,0.51800405,0.22536051,0.15937938
-3.64682341,0.97467450,0.06093118,0.00016267,0.24583301,0.00692137,0.52363390,0.22192146,0.15931300
-3.64082041,0.98195276,0.06148218,0.00014391,0.24307140,0.00765113,0.53348789,0.22018390,0.16055879
-3.63481741,0.99673275,0.06239588,0.00012876,0.24223261,0.00843091,0.54739747,0.22003540,0.16306303
-3.62881441,1.01854457,0.06363694,0.00011688,0.24320276,0.00925367,0.56511217,0.22133963,0.16674622
-3.62281141,1.04678126,0.06515953,0.00010790,0.24583605,0.01011062,0.58630504,0.22393992,0.17150535
-3.61680840,1.08071407,0.06690876,0.00010151,0.24995931,0.01099137,0.61057959,0.22766322,0.17721654
-3.61080540,1.11950973,0.06882242,0.00009740,0.25537684,0.01188403,0.63747798,0.23232417,0.18373804
-3.60480240,1.16224914,0.07083294,0.00009527,0.26187545,0.01277551,0.66649021,0.23772925,0.19091343
-3.59879940,1.20794684,0.07286942,0.00009486,0.26922931,0.01365172,0.69706401,0.24368083,0.19857506
-3.59279640,1.25557090,0.07485980,0.00009589,0.27720481,0.01449798,0.72861529,0.24998092,0.20654742
-3.58679340,1.30406263,0.07673299,0.00009813,0.28556499,0.01529935,0.76053878,0.25643461,0.21465065
-3.58079040,1.35235597,0.07842096,0.00010136,0.29407376,0.01604108,0.79221893,0.26285312,0.22270392
-3.57478739,1.39939611,0.07986067,0.00010534,0.30249967,0.01670900,0.82304061,0.26905635,0.23052865
-3.56878439,1.44415731,0.08099577,0.00010987,0.31061931,0.01728998,0.85239981,0.27487511,0.23795169
-3.56278139,1.48565961,0.08177816,0.00011475,0.31822039,0.01777231,0.87971388,0.28015285,0.24480826
-3.55677839,1.52298450,0.08216913,0.00011980,0.32510447,0.01814610,0.90443158,0.28474704,0.25094465
-3.55077539,1.55528933,0.08214021,0.00012485,0.33108932,0.01840354,0.92604246,0.28853032,0.25622073
-3.54477239,1.58182053,0.08167375,0.00012972,0.33601112,0.01853922,0.94408586,0.29139134,0.26051226
-3.53876938,1.60192542,0.08076298,0.00013427,0.33972639,0.01855023,0.95815898,0.29323551,0.26371281
-3.53276638,1.61506253,0.07941192,0.00013836,0.34211370,0.01843631,0.96792431,0.29398555,0.26573548
-3.52676338,1.62081040,0.07763480,0.00014188,0.34307514,0.01819977,0.97311597,0.29358204,0.26651428
-3.52076038,1.61887445,0.07545526,0.00014471,0.34253765,0.01784549,0.97354489,0.29198383,0.26600515
-3.51475738,1.60909196,0.07290527,0.00014678,0.34045399,0.01738063,0.96910271,0.28916844,0.26418657
-3.50875438,1.59143479,0.07002390,0.00014802,0.33680342,0.01681451,0.95976419,0.28513232,0.26105989
-3.50275138,1.56600963,0.06685585,0.00014839,0.33159202,0.01615817,0.94558799,0.27989095,0.25664906
-3.49674837,1.53305578,0.06345000,0.00014786,0.32485255,0.01542409,0.92671566,0.27347878,0.25100004
-3.49074537,1.49294008,0.05985785,0.00014644,0.31664384,0.01462581,0.90336893,0.26594892,0.24417974
-3.48474237,1.44614921,0.05613204,0.00014415,0.30704957,0.01377745,0.87584507,0.25737242,0.23627450
-3.47873937,1.39327929,0.05232495,0.00014103,0.29617657,0.01289339,0.84451052,0.24783736,0.22738813
-3.47273637,1.33502294,0.04848740,0.00013715,0.28415244,0.01198789,0.80979302,0.23744737,0.21763967
-3.46673337,1.27215424,0.04466759,0.00013259,0.27112274,0.01107468,0.77217211,0.22631996,0.20716070
-3.46073037,1.20551185,0.04091012,0.00012744,0.25724761,0.01016674,0.73216872,0.21458432,0.19609251
-3.45472736,1.13598087,0.03725536,0.00012184,0.24269803,0.00927605,0.69033386,0.20237890,0.18458310
-3.44872436,1.06447402,0.03373894,0.00011590,0.22765179,0.00841338,0.64723692,0.18984875,0.17278405
-3.44272136,0.99191284,0.03039147,0.00010976,0.21228932,0.00758818,0.60345398,0.17714264,0.16084753
-3.43671836,0.91920943,0.02723852,0.00010359,0.19678948,0.00680857,0.55955659,0.16441021,0.14892338
-3.43071536,0.84724944,0.02430076,0.00009754,0.18132555,0.00608128,0.51610128,0.15179914,0.13715646
-3.42471236,0.77687684,0.02159417,0.00009177,0.16606146,0.00541176,0.47362026,0.13945250,0.12568430
-3.41870935,0.70888098,0.01913058,0.00008647,0.15114848,0.00480423,0.43261355,0.12750634,0.11463519
-3.41270635,0.64398612,0.01691808,0.00008181,0.13672240,0.00426184,0.39354265,0.11608769,0.10412659
-3.40670335,0.58284388,0.01496166,0.00007798,0.12290135,0.00378681,0.35682604,0.10531290,0.09426408
-3.40070035,0.52602829,0.01326383,0.00007516,0.10978428,0.00338058,0.32283626,0.09528643,0.08514072
-3.39469735,0.47403367,0.01182517,0.00007355,0.09745009,0.00304400,0.29189868,0.08610015,0.07683680
-3.38869435,0.42727478,0.01064495,0.00007333,0.08595750,0.00277745,0.26429162,0.07783290,0.06942001
-3.38269135,0.38608901,0.00972163,0.00007472,0.07534545,0.00258100,0.24024765,0.07055058,0.06294579
-3.37668834,0.35074009,0.00905326,0.00007790,0.06563413,0.00245449,0.21995572,0.06430642,0.05745800
-3.37068534,0.32142275,0.00863781,0.00008309,0.05682645,0.00239765,0.20356371,0.05914146,0.05298961
-3.36468234,0.29826777,0.00847335,0.00009046,0.04890989,0.00241012,0.19118114,0.05508520,0.04956349
-3.35867934,0.28134693,0.00855815,0.00010022,0.04185857,0.00249142,0.18288164,0.05215621,0.04719310
-3.35267634,0.27067736,0.00889058,0.00011254,0.03563555,0.00264100,0.17870494,0.05036271,0.04588300
-3.34667334,0.26622494,0.00946897,0.00012759,0.03019510,0.00285812,0.17865803,0.04970300,0.04562927
-3.34067034,0.26790647,0.01029125,0.00014551,0.02548497,0.00314174,0.18271564,0.05016570,0.04641961
-3.33466733,0.27559058,0.01135462,0.00016641,0.02144858,0.00349048,0.19081966,0.05172987,0.04823329
-3.32866433,0.28909743,0.01265503,0.00019036,0.01802691,0.00390241,0.20287791,0.05436480,0.05104081
-3.32266133,0.30819739,0.01418671,0.00021740,0.01516034,0.00437497,0.21876220,0.05802981,0.05480350
-3.31665833,0.33260910,0.01594158,0.00024750,0.01279008,0.00490481,0.23830613,0.06267384,0.05947299
-3.31065533,0.36199738,0.01790881,0.00028058,0.01085946,0.00548766,0.26130289,0.06823508,0.06499061
-3.30465233,0.39597159,0.02007436,0.00031650,0.00931488,0.00611828,0.28750349,0.07464075,0.07128706
