energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.48724362,1.42259591,0.01566314,0.07122937,0.03411954,0.79224734,0.67049754,0.01763225,0.58851430
-4.48124062,1.38915601,0.01461147,0.07038425,0.03453156,0.77416852,0.65244718,0.01732563,0.57634243
-4.47523762,1.35897171,0.01355365,0.06970388,0.03562045,0.75845930,0.63573566,0.01707423,0.56562308
-4.46923462,1.33226583,0.01250032,0.06918031,0.03738016,0.74506076,0.62051815,0.01687938,0.55642290
-4.46323162,1.30923519,0.01146212,0.06880591,0.03981006,0.73391306,0.60693622,0.01674175,0.54879200
-4.45722861,1.29002958,0.01044928,0.06857249,0.04291460,0.72494545,0.59510764,0.01666103,0.54275543
-4.45122561,1.27473364,0.00947142,0.06847034,0.04670249,0.71806715,0.58511779,0.01663576,0.53830596
-4.44522261,1.26335271,0.00853728,0.06848757,0.05118581,0.71315989,0.57701313,0.01666311,0.53539865
-4.43921961,1.25580378,0.00765455,0.06860949,0.05637872,0.71007264,0.57079710,0.01673880,0.53394775
-4.43321661,1.25191196,0.00682978,0.06881835,0.06229607,0.70861924,0.56642886,0.01685710,0.53382591
-4.42721361,1.25141286,0.00606830,0.06909330,0.06895164,0.70857885,0.56382474,0.01701088,0.53486616
-4.42121061,1.25396057,0.00537422,0.06941066,0.07635637,0.70969955,0.56286241,0.01719173,0.53686623
-4.41520760,1.25914079,0.00475050,0.06974446,0.08451629,0.71170480,0.56338738,0.01739026,0.53959515
-4.40920460,1.26648830,0.00419905,0.07006725,0.09343039,0.71430238,0.56522157,0.01759630,0.54280177
-4.40320160,1.27550754,0.00372077,0.07035109,0.10308843,0.71719542,0.56817318,0.01779929,0.54622465
-4.39719860,1.28569528,0.00331578,0.07056870,0.11346882,0.72009476,0.57204745,0.01798862,0.54960276
-4.39119560,1.29656374,0.00298350,0.07069468,0.12453648,0.72273210,0.57665753,0.01815400,0.55268650
-4.38519260,1.30766313,0.00272282,0.07070675,0.13624103,0.72487306,0.58183483,0.01828584,0.55524833
-4.37918959,1.31860212,0.00253222,0.07058694,0.14851526,0.72632961,0.58743828,0.01837559,0.55709253
-4.37318659,1.32906532,0.00240990,0.07032260,0.16127405,0.72697110,0.59336202,0.01841598,0.55806360
-4.36718359,1.33882676,0.00235385,0.06990730,0.17441383,0.72673341,0.59954093,0.01840130,0.55805288
-4.36118059,1.34775901,0.00236196,0.06934140,0.18781269,0.72562581,0.60595394,0.01832757,0.55700319
-4.35517759,1.35583728,0.00243201,0.06863248,0.20133133,0.72373506,0.61262482,0.01819257,0.55491119
-4.34917459,1.36313877,0.00256173,0.06779538,0.21481470,0.72122679,0.61962050,0.01799591,0.55182764
-4.34317159,1.36983730,0.00274881,0.06685199,0.22809455,0.71834391,0.62704703,0.01773897,0.54785544
-4.33716858,1.37619378,0.00299083,0.06583082,0.24099275,0.71540222,0.63504347,0.01742475,0.54314575
-4.33116558,1.38254295,0.00328528,0.06476621,0.25332536,0.71278324,0.64377398,0.01705775,0.53789234
-4.32516258,1.38927743,0.00362953,0.06369743,0.26490732,0.71092461,0.65341858,0.01664370,0.53232463
-4.31915958,1.39682960,0.00402074,0.06266748,0.27555761,0.71030820,0.66416298,0.01618940,0.52669956
-4.31315658,1.40565230,0.00445592,0.06172182,0.28510461,0.71144628,0.67618807,0.01570236,0.52129284
-4.30715358,1.41619907,0.00493184,0.06090695,0.29339159,0.71486606,0.68965937,0.01519065,0.51638969
-4.30115058,1.42890476,0.00544512,0.06026897,0.30028181,0.72109299,0.70471700,0.01466258,0.51227559
-4.29514757,1.44416692,0.00599218,0.05985206,0.30566333,0.73063311,0.72146651,0.01412647,0.50922714
-4.28914457,1.46232881,0.00656937,0.05969701,0.30945291,0.74395488,0.73997095,0.01359049,0.50750337
-4.28314157,1.48366415,0.00717299,0.05983978,0.31159910,0.76147091,0.76024435,0.01306243,0.50733761
-4.27713857,1.50836411,0.00779941,0.06031021,0.31208414,0.78352003,0.78224690,0.01254957,0.50893008
-4.27113557,1.53652675,0.00844518,0.06113077,0.31092470,0.81035026,0.80588192,0.01205854,0.51244144
-4.26513257,1.56814896,0.00910711,0.06231555,0.30817125,0.84210318,0.83099465,0.01159526,0.51798714
-4.25912956,1.60312127,0.00978243,0.06386936,0.30390623,0.87880035,0.85737302,0.01116484,0.52563304
-4.25312656,1.64122533,0.01046884,0.06578718,0.29824100,0.92033237,0.88475013,0.01077155,0.53539199
-4.24712356,1.68213436,0.01116460,0.06805370,0.29131174,0.96645132,0.91280854,0.01041879,0.54722182
-4.24112056,1.72541651,0.01186857,0.07064333,0.28327454,1.01676703,0.94118623,0.01010909,0.56102455
-4.23511756,1.77054114,0.01258022,0.07352038,0.27429984,1.07074791,0.96948397,0.00984407,0.57664706
-4.22911456,1.81688810,0.01329953,0.07663962,0.26456659,1.12772656,0.99727404,0.00962449,0.59388328
-4.22311156,1.86375984,0.01402696,0.07994720,0.25425631,1.18691069,1.02411000,0.00945025,0.61247787
-4.21710855,1.91039630,0.01476324,0.08338181,0.24354745,1.24739910,1.04953729,0.00932045,0.63213143
-4.21110555,1.95599234,0.01550920,0.08687627,0.23261015,1.30820282,1.07310447,0.00923336,0.65250726
-4.20510255,1.99971726,0.01626551,0.09035926,0.22160178,1.36827074,1.09437467,0.00918655,0.67323946
-4.19909955,2.04073620,0.01703243,0.09375738,0.21066329,1.42651920,1.11293700,0.00917688,0.69394224
-4.19309655,2.07823260,0.01780956,0.09699730,0.19991657,1.48186436,1.12841773,0.00920062,0.71422026
-4.18709355,2.11143125,0.01859550,0.10000803,0.18946285,1.53325632,1.14049063,0.00925352,0.73367956
-4.18109055,2.13962103,0.01938767,0.10272315,0.17938213,1.57971349,1.14888646,0.00933092,0.75193884
-4.17508754,2.16217661,0.02018206,0.10508296,0.16973356,1.62035567,1.15340103,0.00942783,0.76864055
-4.16908454,2.17857822,0.02097314,0.10703639,0.16055671,1.65443452,1.15390178,0.00953909,0.78346145
-4.16308154,2.18842871,0.02175373,0.10854272,0.15187354,1.68135959,1.15033250,0.00965949,0.79612215
-4.15707854,2.19146708,0.02251510,0.10957277,0.14369089,1.70071900,1.14271604,0.00978388,0.80639519
-4.15107554,2.18757795,0.02324700,0.11010985,0.13600332,1.71229330,1.13115496,0.00990732,0.81411134
-4.14507254,2.17679632,0.02393799,0.11015004,0.12879611,1.71606201,1.11583000,0.01002522,0.81916376
-4.13906953,2.15930758,0.02457565,0.10970211,0.12204823,1.71220229,1.09699634,0.01013343,0.82150992
-4.13306653,2.13544238,0.02514702,0.10878686,0.11573510,1.70107971,1.07497802,0.01022836,0.82117105
-4.12706353,2.10566673,0.02563905,0.10743602,0.10983102,1.68323165,1.05016025,0.01030703,0.81822928
-4.12106053,2.07056758,0.02603911,0.10569072,0.10431120,1.65934400,1.02298030,0.01036719,0.81282249
-4.11505753,2.03083447,0.02633548,0.10359966,0.09915326,1.63022227,0.99391693,0.01040731,0.80513727
-4.10905453,1.98723797,0.02651787,0.10121696,0.09433823,1.59675874,0.96347882,0.01042660,0.79540022
-4.10305153,1.94060574,0.02657791,0.09859992,0.08985100,1.55989698,0.93219231,0.01042500,0.78386810
-4.09704852,1.89179731,0.02650953,0.09580672,0.08568039,1.52059574,0.90058890,0.01040316,0.77081723
-4.09104552,1.84167836,0.02630931,0.09289425,0.08181864,1.47979371,0.86919265,0.01036233,0.75653281
-4.08504252,1.79109571,0.02597670,0.08991605,0.07826075,1.43837699,0.83850813,0.01030437,0.74129848
-4.07903952,1.74085375,0.02551410,0.08692058,0.07500349,1.39715046,0.80900895,0.01023155,0.72538673
-4.07303652,1.69169331,0.02492691,0.08394981,0.07204427,1.35681445,0.78112732,0.01014656,0.70905043
-4.06703352,1.64427351,0.02422331,0.08103820,0.06937998,1.31794735,0.75524487,0.01005233,0.69251598
-4.06103052,1.59915715,0.02341408,0.07821215,0.06700597,1.28099476,0.73168481,0.00995195,0.67597809
-4.05502751,1.55680005,0.02251221,0.07548981,0.06491500,1.24626523,0.71070574,0.00984856,0.65959654
-4.04902451,1.51754431,0.02153248,0.07288134,0.06309653,1.21393228,0.69249715,0.00974524,0.64349467
-4.04302151,1.48161568,0.02049099,0.07038953,0.06153615,1.18404216,0.67717662,0.00964496,0.62775973
-4.03701851,1.44912462,0.01940458,0.06801071,0.06021533,1.15652658,0.66478878,0.00955043,0.61244476
-4.03101551,1.42007088,0.01829033,0.06573588,0.05911144,1.13121909,0.65530610,0.00946410,0.59757178
-4.02501251,1.39435110,0.01716502,0.06355205,0.05819796,1.10787427,0.64863125,0.00938802,0.58313604
-4.01900950,1.37176884,0.01604465,0.06144354,0.05744504,1.08618824,0.64460115,0.00932386,0.56911078
-4.01300650,1.35204660,0.01494399,0.05939342,0.05682018,1.06581942,0.64299242,0.00927282,0.55545248
-4.00700350,1.33483924,0.01387623,0.05738471,0.05628909,1.04640851,0.64352824,0.00923559,0.54210596
-4.00100050,1.31974811,0.01285270,0.05540158,0.05581670,1.02759665,0.64588624,0.00921238,0.52900926
-3.99499750,1.30633559,0.01188268,0.05343025,0.05536818,1.00904119,0.64970745,0.00920283,0.51609796
-3.98899450,1.29413948,0.01097330,0.05145975,0.05491001,0.99042842,0.65460593,0.00920608,0.50330878
-3.98299150,1.28268695,0.01012950,0.04948243,0.05441097,0.97148324,0.66017892,0.00922071,0.49058251
-3.97698849,1.27150764,0.00935411,0.04749422,0.05384311,0.95197558,0.66601727,0.00924479,0.47786598
-3.97098549,1.26014593,0.00864800,0.04549471,0.05318253,0.93172375,0.67171590,0.00927590,0.46511342
-3.96498249,1.24817202,0.00801023,0.04348703,0.05241008,0.91059527,0.67688403,0.00931118,0.45228704
-3.95897949,1.23519188,0.00743831,0.04147758,0.05151182,0.88850534,0.68115502,0.00934735,0.43935718
-3.95297649,1.22085609,0.00692844,0.03947571,0.05047939,0.86541383,0.68419547,0.00938085,0.42630197
-3.94697349,1.20486732,0.00647580,0.03749325,0.04931010,0.84132104,0.68571349,0.00940788,0.41310692
-3.94097049,1.18698682,0.00607484,0.03554408,0.04800691,0.81626301,0.68546590,0.00942449,0.39976435
-3.93496748,1.16703960,0.00571953,0.03364370,0.04657820,0.79030674,0.68326415,0.00942674,0.38627295
-3.92896448,1.14491852,0.00540363,0.03180888,0.04503741,0.76354572,0.67897899,0.00941079,0.37263749
-3.92296148,1.12058717,0.00512092,0.03005730,0.04340253,0.73609609,0.67254353,0.00937306,0.35886883
-3.91695848,1.09408153,0.00486541,0.02840736,0.04169552,0.70809353,0.66395487,0.00931032,0.34498411
-3.91095548,1.06551035,0.00463148,0.02687802,0.03994160,0.67969096,0.65327412,0.00921985,0.33100720
-3.90495248,1.03505419,0.00441403,0.02548867,0.03816859,0.65105697,0.64062487,0.00909954,0.31696936
-3.89894947,1.00296308,0.00420859,0.02425921,0.03640612,0.62237479,0.62619012,0.00894801,0.30290993
-3.89294647,0.96955268,0.00401137,0.02320997,0.03468497,0.59384164,0.61020782,0.00876469,0.28887701
-3.88694347,0.93519903,0.00381928,0.02236175,0.03303634,0.56566810,0.59296498,0.00854984,0.27492802
-3.88094047,0.90033172,0.00362992,0.02173586,0.03149133,0.53807733,0.57479073,0.00830464,0.26112999
-3.87493747,0.86542571,0.00344161,0.02135401,0.03008031,0.51130383,0.55604829,0.00803116,0.24755953
-3.86893447,0.83099185,0.00325328,0.02123818,0.02883255,0.48559148,0.53712618,0.00773231,0.23430235
-3.86293147,0.79756616,0.00306444,0.02141039,0.02777585,0.46119088,0.51842885,0.00741183,0.22145234
-3.85692846,0.76569827,0.00287511,0.02189234,0.02693625,0.43835562,0.50036704,0.00707418,0.20911020
-3.85092546,0.73593916,0.00268572,0.02270490,0.02633787,0.41733780,0.48334808,0.00672441,0.19738163
-3.84492246,0.70882857,0.00249704,0.02386746,0.02600279,0.39838267,0.46776636,0.00636806,0.18637507
-3.83891946,0.68488255,0.00231008,0.02539728,0.02595093,0.38172261,0.45399433,0.00601103,0.17619925
-3.83291646,0.66458134,0.00212603,0.02730856,0.02620001,0.36757068,0.44237428,0.00565938,0.16696047
-3.82691346,0.64835816,0.00194614,0.02961159,0.02676546,0.35611411,0.43321104,0.00531922,0.15875987
-3.82091046,0.63658928,0.00177173,0.03231186,0.02766034,0.34750787,0.42676596,0.00499652,0.15169076
-3.81490745,0.62958566,0.00160405,0.03540908,0.02889510,0.34186889,0.42325231,0.00469702,0.14583615
-3.80890445,0.62758665,0.00144429,0.03889646,0.03047745,0.33927110,0.42283222,0.00442603,0.14126668
-3.80290145,0.63075590,0.00129352,0.04275997,0.03241193,0.33974179,0.42561539,0.00418836,0.13803890
-3.79689845,0.63917980,0.00115272,0.04697788,0.03469956,0.34325936,0.43165958,0.00398818,0.13619417
-3.79089545,0.65286855,0.00102272,0.05152047,0.03733735,0.34975302,0.44097288,0.00382897,0.13575810
-3.78489245,0.67175998,0.00090420,0.05635014,0.04031774,0.35910423,0.45351777,0.00371344,0.13674068
-3.77888944,0.69572590,0.00079779,0.06142166,0.04362802,0.37115038,0.46921692,0.00364348,0.13913701
-3.77288644,0.72458111,0.00070400,0.06668295,0.04724975,0.38569034,0.48796049,0.00362016,0.14292856
-3.76688344,0.75809443,0.00062332,0.07207605,0.05115826,0.40249199,0.50961470,0.00364369,0.14808511
-3.76088044,0.79600180,0.00055623,0.07753851,0.05532224,0.42130148,0.53403145,0.00371347,0.15456696
-3.75487744,0.83802052,0.00050326,0.08300501,0.05970348,0.44185393,0.56105862,0.00382807,0.16232760
-3.74887444,0.88386445,0.00046504,0.08840927,0.06425686,0.46388509,0.59055053,0.00398534,0.17131642
-3.74287144,0.93325920,0.00044233,0.09368611,0.06893054,0.48714364,0.62237826,0.00418241,0.18148159
-3.73686843,0.98595679,0.00043610,0.09877356,0.07366654,0.51140343,0.65643917,0.00441580,0.19277266
-3.73086543,1.04174896,0.00044754,0.10361507,0.07840159,0.53647526,0.69266527,0.00468147,0.20514294
-3.72486243,1.10047832,0.00047809,0.10816150,0.08306829,0.56221743,0.73102972,0.00497495,0.21855144
-3.71885943,1.16204676,0.00052952,0.11237300,0.08759667,0.58854466,0.77155125,0.00529140,0.23296421
-3.71285643,1.22642034,0.00060389,0.11622058,0.09191594,0.61543465,0.81429580,0.00562573,0.24835495
-3.70685343,1.29363032,0.00070356,0.11968720,0.09595655,0.64293198,0.85937531,0.00597269,0.26470494
-3.70085043,1.36376983,0.00083119,0.12276860,0.09965235,0.67114884,0.90694326,0.00632701,0.28200214
-3.69484742,1.43698605,0.00098971,0.12547349,0.10294286,0.70026239,0.95718699,0.00668347,0.30023944
-3.68884442,1.51346814,0.00118223,0.12782325,0.10577547,0.73050862,1.01031686,0.00703701,0.31941227
-3.68284142,1.59343097,0.00141201,0.12985119,0.10810755,0.76217279,1.06655258,0.00738281,0.33951554
-3.67683842,1.67709542,0.00168234,0.13160123,0.10990825,0.79557652,1.12610705,0.00771638,0.36054000
-3.67083542,1.76466594,0.00199644,0.13312621,0.11116008,0.83106210,1.18916852,0.00803362,0.38246844
-3.66483242,1.85630647,0.00235730,0.13448584,0.11185987,0.86897443,1.25588163,0.00833088,0.40527158
-3.65882941,1.95211577,0.00276756,0.13574432,0.11201949,0.90964123,1.32632847,0.00860501,0.42890425
-3.65282641,2.05210365,0.00322933,0.13696798,0.11166579,0.95335249,1.40051054,0.00885334,0.45330181
-3.64682341,2.15616935,0.00374407,0.13822263,0.11084020,1.00033991,1.47833257,0.00907376,0.47837718
-3.64082041,2.26408332,0.00431234,0.13957127,0.10959762,1.05075737,1.55958947,0.00926464,0.50401868
-3.63481741,2.37547393,0.00493374,0.14107177,0.10800495,1.10466333,1.64395704,0.00942487,0.53008883
-3.62881441,2.48981982,0.00560669,0.14277495,0.10613905,1.16200618,1.73098748,0.00955380,0.55642431
-3.62281141,2.60644902,0.00632837,0.14472306,0.10408440,1.22261335,1.82011009,0.00965124,0.58283711
-3.61680840,2.72454508,0.00709461,0.14694861,0.10193049,1.28618485,1.91063773,0.00971735,0.60911697
-3.61080540,2.84316058,0.00789986,0.14947374,0.09976900,1.35229189,2.00177886,0.00975268,0.63503506
-3.60480240,2.96123752,0.00873717,0.15231002,0.09769097,1.42038090,2.09265516,0.00975805,0.66034878
-3.59879940,3.07763426,0.00959829,0.15545879,0.09578391,1.48978298,2.18232398,0.00973454,0.68480757
-3.59279640,3.19115773,0.01047374,0.15891184,0.09412918,1.55972869,2.26980500,0.00968345,0.70815955
-3.58679340,3.30059974,0.01135300,0.16265247,0.09279948,1.62936782,2.35410980,0.00960620,0.73015862
-3.58079040,3.40477574,0.01222469,0.16665688,0.09185670,1.69779336,2.43427332,0.00950436,0.75057186
-3.57478739,3.50256426,0.01307686,0.17089573,0.09135011,1.76406880,2.50938548,0.00937957,0.76918682
-3.56878439,3.59294518,0.01389730,0.17533570,0.09131493,1.82725773,2.57862183,0.00923352,0.78581842
-3.56278139,3.67503496,0.01467381,0.17994120,0.09177134,1.88645451,2.64127154,0.00906794,0.80031510
-3.55677839,3.74811723,0.01539459,0.18467589,0.09272389,1.94081453,2.69676142,0.00888454,0.81256400
-3.55077539,3.81166701,0.01604855,0.18950403,0.09416141,1.98958299,2.74467505,0.00868502,0.82249483
-3.54477239,3.86536770,0.01662566,0.19439164,0.09605726,2.03212065,2.78476576,0.00847106,0.83008229
-3.53876938,3.90911978,0.01711720,0.19930732,0.09837006,2.06792563,2.81696318,0.00824427,0.83534687
-3.53276638,3.94304096,0.01751610,0.20422286,0.10104473,2.09665001,2.84137297,0.00800623,0.83835405
-3.52676338,3.96745782,0.01781707,0.20911339,0.10401395,2.11811084,2.85826980,0.00775844,0.83921171
-3.52076038,3.98288942,0.01801678,0.21395741,0.10719989,2.13229473,2.86808406,0.00750234,0.83806619
-3.51475738,3.99002381,0.01811396,0.21873640,0.11051621,2.13935611,2.87138307,0.00723931,0.83509676
-3.50875438,3.98968858,0.01810939,0.22343432,0.11387035,2.13960920,2.86884758,0.00697065,0.83050912
-3.50275138,3.98281699,0.01800583,0.22803688,0.11716595,2.13351420,2.86124505,0.00669757,0.82452791
-3.49674837,3.97041132,0.01780797,0.23253070,0.12030536,2.12165822,2.84940066,0.00642125,0.81738877
-3.49074537,3.95350511,0.01752216,0.23690248,0.12319233,2.10473220,2.83416759,0.00614278,0.80933019
-3.48474237,3.93312596,0.01715628,0.24113811,0.12573456,2.08350456,2.81639776,0.00586318,0.80058549
-3.47873937,3.91026046,0.01671942,0.24522187,0.12784624,2.05879308,2.79691422,0.00558345,0.79137539
-3.47273637,3.88582260,0.01622159,0.24913575,0.12945044,2.03143612,2.77648621,0.00530452,0.78190132
-3.46673337,3.86062673,0.01567347,0.25285890,0.13048120,2.00226436,2.75580760,0.00502726,0.77233985
-3.46073037,3.83536583,0.01508605,0.25636725,0.13088537,1.97207439,2.73547934,0.00475254,0.76283834
-3.45472736,3.81059565,0.01447037,0.25963336,0.13062404,1.94160502,2.71599631,0.00448119,0.75351211
-3.44872436,3.78672481,0.01383725,0.26262638,0.12967356,1.91151717,2.69773843,0.00421399,0.74444294
-3.44272136,3.76401087,0.01319699,0.26531239,0.12802603,1.88237812,2.68096625,0.00395172,0.73567914
-3.43671836,3.74256188,0.01255922,0.26765474,0.12568942,1.85465029,2.66582044,0.00369512,0.72723699
-3.43071536,3.72234308,0.01193269,0.26961475,0.12268700,1.82868503,2.65232503,0.00344491,0.71910347
-3.42471236,3.70318786,0.01132514,0.27115256,0.11905648,1.80472120,2.64039381,0.00320179,0.71124000
-3.41870935,3.68481248,0.01074320,0.27222806,0.11484856,1.78288836,2.62983941,0.00296641,0.70358711
-3.41270635,3.66683359,0.01019232,0.27280208,0.11012521,1.76321410,2.62038460,0.00273939,0.69606964
-3.40670335,3.64878790,0.00967680,0.27283765,0.10495755,1.74563504,2.61167529,0.00252129,0.68860240
-3.40070035,3.63015318,0.00919973,0.27230129,0.09942357,1.73001057,2.60329483,0.00231261,0.68109573
-3.39469735,3.61036999,0.00876309,0.27116440,0.09360572,1.71613869,2.59477922,0.00211380,0.67346103
-3.38869435,3.58886341,0.00836782,0.26940458,0.08758847,1.70377299,2.58563293,0.00192521,0.66561575
-3.38269135,3.56506435,0.00801384,0.26700686,0.08145594,1.69263985,2.57534493,0.00174715,0.65748778
-3.37668834,3.53842973,0.00770027,0.26396483,0.07528975,1.68245497,2.56340480,0.00157979,0.64901905
-3.37068534,3.50846132,0.00742542,0.26028157,0.06916700,1.67293853,2.54931847,0.00142325,0.64016812
-3.36468234,3.47472255,0.00718702,0.25597023,0.06315871,1.66382804,2.53262349,0.00127755,0.63091177
-3.35867934,3.43685305,0.00698227,0.25105439,0.05732850,1.65488855,2.51290333,0.00114262,0.62124555
-3.35267634,3.39458067,0.00680801,0.24556799,0.05173167,1.64591956,2.48980056,0.00101832,0.61118317
-3.34667334,3.34773043,0.00666086,0.23955495,0.04641469,1.63675859,2.46302851,0.00090443,0.60075503
-3.34067034,3.29623058,0.00653727,0.23306830,0.04141505,1.62728129,2.43238106,0.00080066,0.59000573
-3.33466733,3.24011524,0.00643371,0.22616902,0.03676146,1.61739832,2.39774033,0.00070669,0.57899097
-3.32866433,3.17952403,0.00634675,0.21892448,0.03247433,1.60704935,2.35908196,0.00062217,0.56777385
-3.32266133,3.11469849,0.00627315,0.21140662,0.02856651,1.59619484,2.31647791,0.00054671,0.55642088
-3.31665833,3.04597574,0.00620997,0.20368994,0.02504427,1.58480627,2.27009657,0.00047995,0.54499793
-3.31065533,2.97377979,0.00615462,0.19584936,0.02190836,1.57285571,2.22020033,0.00042155,0.53356634
-3.30465233,2.89861085,0.00610497,0.18795808,0.01915518,1.56030551,2.16714080,0.00037120,0.52217948
