energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.63731866,1.03545985,0.00198846,0.04467063,0.29140228,0.61252961,0.00184768,0.31555135,0.22992355,0.07116057
-4.63131566,1.06854196,0.00195184,0.04625206,0.31528465,0.62744297,0.00170024,0.33566841,0.22900207,0.07402406
-4.62531266,1.10821360,0.00191302,0.04843430,0.34306099,0.64480231,0.00156670,0.35890158,0.22950660,0.07750617
-4.61930965,1.15443557,0.00187234,0.05124050,0.37479322,0.66454175,0.00144700,0.38521446,0.23145227,0.08161027
-4.61330665,1.20702418,0.00183007,0.05468604,0.41048464,0.68651777,0.00134085,0.41451894,0.23483411,0.08632815
-4.60730365,1.26565302,0.00178642,0.05877800,0.45007630,0.71051183,0.00124775,0.44667451,0.23962900,0.09163986
-4.60130065,1.32985842,0.00174156,0.06351484,0.49344454,0.73623568,0.00116706,0.48148869,0.24579753,0.09751381
-4.59529765,1.39904849,0.00169564,0.06888613,0.54039967,0.76333903,0.00109803,0.51871835,0.25328577,0.10390704
-4.58929465,1.47251532,0.00164880,0.07487238,0.59068595,0.79141940,0.00103985,0.55807213,0.26202654,0.11076582
-4.58329165,1.54944969,0.00160118,0.08144494,0.64398275,0.82003356,0.00099169,0.59921376,0.27194043,0.11802648
-4.57728864,1.62895803,0.00155293,0.08856608,0.69990708,0.84871029,0.00095271,0.64176630,0.28293628,0.12561635
-4.57128564,1.71008085,0.00150423,0.09618902,0.75801732,0.87696386,0.00092206,0.68531714,0.29491118,0.13345497
-4.56528264,1.79181210,0.00145532,0.10425819,0.81781806,0.90430773,0.00089896,0.72942368,0.30775019,0.14145536
-4.55927964,1.87311890,0.00140641,0.11270950,0.87876606,0.93026803,0.00088263,0.77361962,0.32132570,0.14952549
-4.55327664,1.95296114,0.00135778,0.12147075,0.94027715,0.95439633,0.00087233,0.81742159,0.33549667,0.15756973
-4.54727364,2.03031023,0.00130971,0.13046216,1.00173387,0.97628121,0.00086735,0.86033618,0.35010794,0.16549039
-4.54127064,2.10416698,0.00126248,0.13959698,1.06249384,0.99555838,0.00086699,0.90186700,0.36498970,0.17318926
-4.53526763,2.17357784,0.00121635,0.14878225,1.12189857,1.01191905,0.00087056,0.94152196,0.37995747,0.18056915
-4.52926463,2.23764958,0.00117156,0.15791970,1.17928269,1.02511624,0.00087739,0.97882032,0.39481255,0.18753535
-4.52326163,2.29556210,0.00112832,0.16690676,1.23398346,1.03496910,0.00088677,1.01329970,0.40934327,0.19399703
-4.51725863,2.34657932,0.00108678,0.17563781,1.28535031,1.04136504,0.00089802,1.04452284,0.42332706,0.19986860
-4.51125563,2.39005817,0.00104701,0.18400546,1.33275455,1.04425975,0.00091042,1.07208399,0.43653339,0.20507095
-4.50525263,2.42545570,0.00100903,0.19190211,1.37559891,1.04367535,0.00092324,1.09561506,0.44872764,0.20953256
-4.49924962,2.45233441,0.00097280,0.19922154,1.41332704,1.03969661,0.00093575,1.11479132,0.45967570,0.21319056
-4.49324662,2.47036584,0.00093820,0.20586078,1.44543266,1.03246559,0.00094725,1.12933657,0.46914934,0.21599163
-4.48724362,2.47933268,0.00090505,0.21172191,1.47146841,1.02217499,0.00095702,1.13902792,0.47693207,0.21789283
-4.48124062,2.47912924,0.00087312,0.21671410,1.49105425,1.00906031,0.00096441,1.14369989,0.48282519,0.21886222
-4.47523762,2.46976056,0.00084215,0.22075554,1.50388511,0.99339122,0.00096880,1.14324784,0.48665400,0.21887940
-4.46923462,2.45134003,0.00081186,0.22377543,1.50973775,0.97546243,0.00096965,1.13763068,0.48827355,0.21793596
-4.46323162,2.42408572,0.00078197,0.22571581,1.50847664,0.95558427,0.00096651,1.12687259,0.48757392,0.21603559
-4.45722861,2.38831519,0.00075219,0.22653323,1.50005840,0.93407329,0.00095903,1.11106384,0.48448463,0.21319425
-4.45122561,2.34443896,0.00072227,0.22620023,1.48453489,0.91124321,0.00094695,1.09036043,0.47897792,0.20943993
-4.44522261,2.29295263,0.00069201,0.22470642,1.46205444,0.88739635,0.00093018,1.06498253,0.47107077,0.20481233
-4.43921961,2.23442757,0.00066126,0.22205923,1.43286122,0.86281590,0.00090870,1.03521162,0.46082547,0.19936232
-4.43321661,2.16950050,0.00062990,0.21828424,1.39729245,0.83775922,0.00088266,1.00138633,0.44834870,0.19315111
-4.42721361,2.09886185,0.00059790,0.21342498,1.35577348,0.81245230,0.00085230,0.96389691,0.43378914,0.18624930
-4.42121061,2.02324330,0.00056529,0.20754230,1.30881069,0.78708566,0.00081799,0.92317849,0.41733363,0.17873559
-4.41520760,1.94340478,0.00053215,0.20071320,1.25698223,0.76181166,0.00078019,0.87970309,0.39920215,0.17069544
-4.40920460,1.86012108,0.00049863,0.19302920,1.20092687,0.73674351,0.00073943,0.83397083,0.37964169,0.16221948
-4.40320160,1.77416865,0.00046490,0.18459429,1.14133120,0.71195577,0.00069631,0.78650016,0.35891941,0.15340180
-4.39719860,1.68631282,0.00043119,0.17552252,1.07891552,0.68748648,0.00065149,0.73781785,0.33731524,0.14433818
-4.39119560,1.59729592,0.00039775,0.16593530,1.01441885,0.66334075,0.00060564,0.68844864,0.31511436,0.13512432
-4.38519260,1.50782665,0.00036485,0.15595854,0.94858362,0.63949565,0.00055943,0.63890514,0.29259982,0.12585404
-4.37918959,1.41857092,0.00033275,0.14571966,0.88214040,0.61590616,0.00051353,0.58967817,0.27004551,0.11661757
-4.37318659,1.33014451,0.00030172,0.13534469,0.81579337,0.59251197,0.00046860,0.54122795,0.24770982,0.10750006
-4.36718359,1.24310764,0.00027201,0.12495550,0.75020684,0.56924472,0.00042524,0.49397631,0.22583026,0.09858014
-4.36118059,1.15796156,0.00024384,0.11466722,0.68599337,0.54603542,0.00038404,0.44830025,0.20461898,0.08992882
-4.35517759,1.07514700,0.00021743,0.10458602,0.62370384,0.52282167,0.00034552,0.40452702,0.18425952,0.08160859
-4.34917459,0.99504458,0.00019295,0.09480725,0.56381967,0.49955429,0.00031019,0.36293072,0.16490471,0.07367282
-4.34317159,0.91797674,0.00017054,0.08541406,0.50674741,0.47620318,0.00027853,0.32373060,0.14667570,0.06616547
-4.33716858,0.84421107,0.00015034,0.07647638,0.45281580,0.45276200,0.00025096,0.28709100,0.12966208,0.05912101
-4.33116558,0.77396473,0.00013243,0.06805050,0.40227511,0.42925163,0.00022794,0.25312268,0.11392305,0.05256471
-4.32516258,0.70740961,0.00011691,0.06017898,0.35529881,0.40572216,0.00020992,0.22188568,0.09948927,0.04651305
-4.31915958,0.64467784,0.00010383,0.05289101,0.31198721,0.38225341,0.00019736,0.19339318,0.08636556,0.04097450
-4.31315658,0.58586751,0.00009328,0.04620319,0.27237274,0.35895412,0.00019079,0.16761640,0.07453396,0.03595029
-4.30715358,0.53104816,0.00008531,0.04012049,0.23642672,0.33595970,0.00019079,0.14449014,0.06395718,0.03143543
-4.30115058,0.48026598,0.00007999,0.03463761,0.20406707,0.31342890,0.00019802,0.12391873,0.05458213,0.02741976
-4.29514757,0.43354833,0.00007742,0.02974031,0.17516658,0.29153952,0.00021322,0.10578214,0.04634355,0.02388900
-4.28914457,0.39090763,0.00007770,0.02540702,0.14956159,0.27048342,0.00023724,0.08994204,0.03916741,0.02082583
-4.28314157,0.35234453,0.00008097,0.02161031,0.12706046,0.25046102,0.00027105,0.07624759,0.03297406,0.01821085
-4.27713857,0.31785010,0.00008736,0.01831845,0.10745178,0.23167568,0.00031571,0.06454071,0.02768117,0.01602354
-4.27113557,0.28740737,0.00009707,0.01549679,0.09051193,0.21432800,0.00037237,0.05466089,0.02320610,0.01424297
-4.26513257,0.26099189,0.00011029,0.01310907,0.07601185,0.19861034,0.00044227,0.04644915,0.01946804,0.01284842
-4.25912956,0.23857168,0.00012722,0.01111853,0.06372299,0.18470168,0.00052671,0.03975140,0.01638961,0.01181989
-4.25312656,0.22010632,0.00014811,0.00948885,0.05342213,0.17276295,0.00062699,0.03442094,0.01389806,0.01113835
-4.24712356,0.20554551,0.00017315,0.00818492,0.04489530,0.16293285,0.00074441,0.03032027,0.01192614,0.01078587
-4.24112056,0.19482707,0.00020258,0.00717337,0.03794071,0.15532426,0.00088019,0.02732213,0.01041257,0.01074555
-4.23511756,0.18787442,0.00023656,0.00642300,0.03237074,0.15002122,0.00103543,0.02530998,0.00930221,0.01100136
-4.22911456,0.18459390,0.00027524,0.00590496,0.02801308,0.14707642,0.00121102,0.02417785,0.00854603,0.01153784
-4.22311156,0.18487184,0.00031870,0.00559286,0.02471122,0.14650939,0.00140762,0.02382974,0.00810083,0.01233963
-4.21710855,0.18857165,0.00036694,0.00546270,0.02232424,0.14830510,0.00162556,0.02417876,0.00792885,0.01339106
-4.21110555,0.19553118,0.00041989,0.00549278,0.02072625,0.15241328,0.00186479,0.02514592,0.00799729,0.01467561
-4.20510255,0.20556045,0.00047734,0.00566348,0.01980541,0.15874825,0.00212481,0.02665886,0.00827774,0.01617540
-4.19909955,0.21844007,0.00053900,0.00595704,0.01946273,0.16718948,0.00240467,0.02865053,0.00874570,0.01787077
-4.19309655,0.23392050,0.00060444,0.00635732,0.01961082,0.17758283,0.00270289,0.03105795,0.00938004,0.01973985
-4.18709355,0.25172237,0.00067307,0.00684957,0.02017253,0.18974257,0.00301747,0.03382112,0.01016255,0.02175833
-4.18109055,0.27153809,0.00074422,0.00742024,0.02107972,0.20345427,0.00334588,0.03688215,0.01107754,0.02389935
-4.17508754,0.29303475,0.00081704,0.00805680,0.02227215,0.21847854,0.00368511,0.04018463,0.01211161,0.02613345
-4.16908454,0.31585847,0.00089059,0.00874762,0.02369645,0.23455564,0.00403173,0.04367331,0.01325337,0.02842887
-4.16308154,0.33964016,0.00096382,0.00948194,0.02530536,0.25141096,0.00438191,0.04729412,0.01449338,0.03075185
-4.15707854,0.36400251,0.00103562,0.01024984,0.02705712,0.26876124,0.00473158,0.05099435,0.01582401,0.03306724
-4.15107554,0.38856807,0.00110479,0.01104224,0.02891501,0.28632141,0.00507650,0.05472324,0.01723951,0.03533914
-4.14507254,0.41296813,0.00117012,0.01185103,0.03084711,0.30381176,0.00541238,0.05843265,0.01873598,0.03753177
-4.13906953,0.43685184,0.00123043,0.01266911,0.03282605,0.32096531,0.00573508,0.06207793,0.02031137,0.03961034
-4.13306653,0.45989543,0.00128457,0.01349048,0.03482901,0.33753496,0.00604067,0.06561882,0.02196551,0.04154203
-4.12706353,0.48181076,0.00133146,0.01431035,0.03683755,0.35330009,0.00632558,0.06902032,0.02369994,0.04329691
-4.12106053,0.50235283,0.00137017,0.01512516,0.03883756,0.36807234,0.00658676,0.07225352,0.02551784,0.04484886
-4.11505753,0.52132576,0.00139987,0.01593260,0.04081910,0.38170017,0.00682175,0.07529616,0.02742365,0.04617635
-4.10905453,0.53858678,0.00141996,0.01673156,0.04277607,0.39407193,0.00702873,0.07813296,0.02942275,0.04726307
-4.10305153,0.55404804,0.00142999,0.01752198,0.04470586,0.40511719,0.00720663,0.08075574,0.03152088,0.04809836
-4.09704852,0.56767580,0.00142977,0.01830473,0.04660877,0.41480634,0.00735508,0.08316302,0.03372348,0.04867748
-4.09104552,0.57948720,0.00141928,0.01908129,0.04848730,0.42314812,0.00747442,0.08535949,0.03603497,0.04900160
-4.08504252,0.58954453,0.00139877,0.01985350,0.05034530,0.43018556,0.00756565,0.08735495,0.03845787,0.04907751
-4.07903952,0.59794732,0.00136866,0.02062314,0.05218705,0.43599012,0.00763032,0.08916313,0.04099194,0.04891723
-4.07303652,0.60482268,0.00132959,0.02139162,0.05401623,0.44065465,0.00767044,0.09080018,0.04363332,0.04853726
-4.06703352,0.61031437,0.00128238,0.02215950,0.05583489,0.44428533,0.00768831,0.09228301,0.04637369,0.04795780
-4.06103052,0.61457128,0.00122797,0.02292621,0.05764249,0.44699320,0.00768644,0.09362769,0.04919960,0.04720176
-4.05502751,0.61773591,0.00116745,0.02368963,0.05943501,0.44888573,0.00766734,0.09484776,0.05209194,0.04629372
-4.04902451,0.61993374,0.00110196,0.02444590,0.06120426,0.45005885,0.00763338,0.09595284,0.05502566,0.04525890
-4.04302151,0.62126394,0.00103269,0.02518924,0.06293743,0.45059009,0.00758672,0.09694739,0.05796974,0.04412211
-4.03701851,0.62179207,0.00096084,0.02591184,0.06461686,0.45053315,0.00752912,0.09782985,0.06088746,0.04290691
-4.03101551,0.62154536,0.00088760,0.02660399,0.06622013,0.44991419,0.00746193,0.09859222,0.06373699,0.04163472
-4.02501251,0.62051061,0.00081408,0.02725422,0.06772053,0.44873021,0.00738601,0.09922008,0.06647232,0.04032432
-4.01900950,0.61863514,0.00074131,0.02784963,0.06908771,0.44694947,0.00730169,0.09969297,0.06904445,0.03899133
-4.01300650,0.61583046,0.00067023,0.02837630,0.07028876,0.44451399,0.00720886,0.09998535,0.07140282,0.03764811
-4.00700350,0.61197861,0.00060164,0.02881982,0.07128937,0.44134395,0.00710695,0.10006786,0.07349700,0.03630364
-4.00100050,0.60694065,0.00053622,0.02916588,0.07205535,0.43734370,0.00699506,0.09990896,0.07527846,0.03496382
-3.99499750,0.60056688,0.00047451,0.02940089,0.07255409,0.43240893,0.00687207,0.09947672,0.07670241,0.03363174
-3.98899450,0.59270801,0.00041693,0.02951263,0.07275617,0.42643468,0.00673670,0.09874082,0.07772959,0.03230822
-3.98299150,0.58322671,0.00036374,0.02949086,0.07263689,0.41932358,0.00658772,0.09767450,0.07832795,0.03099238
-3.97698849,0.57200883,0.00031509,0.02932790,0.07217765,0.41099381,0.00642401,0.09625648,0.07847415,0.02968229
-3.97098549,0.55897365,0.00027102,0.02901911,0.07136714,0.40138643,0.00624470,0.09447258,0.07815476,0.02837560
-3.96498249,0.54408249,0.00023149,0.02856325,0.07020237,0.39047155,0.00604930,0.09231716,0.07736714,0.02707023
-3.95897949,0.52734546,0.00019635,0.02796278,0.06868924,0.37825308,0.00583774,0.08979410,0.07612001,0.02576493
-3.95297649,0.50882582,0.00016539,0.02722395,0.06684298,0.36477181,0.00561045,0.08691750,0.07443360,0.02445975
-3.94697349,0.48864203,0.00013837,0.02635686,0.06468820,0.35010675,0.00536839,0.08371184,0.07233943,0.02315652
-3.94097049,0.46696729,0.00011500,0.02537531,0.06225862,0.33437470,0.00511305,0.08021187,0.06987983,0.02185909
-3.93496748,0.44402701,0.00009496,0.02429658,0.05959663,0.31772821,0.00484643,0.07646207,0.06710708,0.02057360
-3.92896448,0.42009424,0.00007794,0.02314118,0.05675265,0.30035216,0.00457099,0.07251577,0.06408235,0.01930853
-3.92296148,0.39548373,0.00006362,0.02193244,0.05378429,0.28245911,0.00428959,0.06843418,0.06087454,0.01807479
-3.91695848,0.37054491,0.00005170,0.02069617,0.05075550,0.26428406,0.00400543,0.06428511,0.05755897,0.01688564
-3.91095548,0.34565433,0.00004189,0.01946027,0.04773577,0.24607858,0.00372191,0.06014176,0.05421607,0.01575666
-3.90495248,0.32120815,0.00003392,0.01825437,0.04479932,0.22810512,0.00344261,0.05608149,0.05093015,0.01470561
-3.89894947,0.29761501,0.00002755,0.01710951,0.04202450,0.21063136,0.00317115,0.05218468,0.04778828,0.01375239
-3.89294647,0.27528970,0.00002257,0.01605791,0.03949325,0.19392537,0.00291113,0.04853374,0.04487932,0.01291891
-3.88694347,0.25464786,0.00001881,0.01513279,0.03729085,0.17825134,0.00266607,0.04521241,0.04229311,0.01222907
-3.88094047,0.23610196,0.00001610,0.01436825,0.03550582,0.16386634,0.00243932,0.04230512,0.04011988,0.01170864
-3.87493747,0.22005844,0.00001434,0.01379922,0.03422992,0.15101799,0.00223406,0.03989672,0.03844976,0.01138533
-3.86893447,0.20691595,0.00001343,0.01346150,0.03355833,0.13994311,0.00205323,0.03807224,0.03737246,0.01128866
-3.86293147,0.19706468,0.00001330,0.01339173,0.03358987,0.13086710,0.00189952,0.03691690,0.03697699,0.01145001
-3.85692846,0.19088609,0.00001390,0.01362746,0.03442716,0.12400408,0.00177538,0.03651610,0.03735140,0.01190248
-3.85092546,0.18875309,0.00001524,0.01420708,0.03617668,0.11955735,0.00168299,0.03695546,0.03858247,0.01268079
-3.84492246,0.19103005,0.00001729,0.01516976,0.03894860,0.11772014,0.00162428,0.03832069,0.04075520,0.01382099
-3.83891946,0.19807219,0.00002008,0.01655527,0.04285635,0.11867619,0.00160092,0.04069736,0.04395223,0.01536017
-3.83291646,0.21022423,0.00002365,0.01840361,0.04801570,0.12260009,0.00161434,0.04417036,0.04825291,0.01733591
-3.82691346,0.22781772,0.00002803,0.02075452,0.05454351,0.12965707,0.00166571,0.04882307,0.05373210,0.01978563
-3.82091046,0.25116703,0.00003327,0.02364687,0.06255580,0.14000212,0.00175593,0.05473614,0.06045877,0.02274580
-3.81490745,0.28056374,0.00003945,0.02711775,0.07216548,0.15377828,0.00188560,0.06198595,0.06849425,0.02625087
-3.80890445,0.31626964,0.00004661,0.03120152,0.08347937,0.17111414,0.00205503,0.07064265,0.07789024,0.03033220
-3.80290145,0.35850824,0.00005482,0.03592857,0.09659494,0.19212060,0.00226417,0.08076789,0.08868672,0.03501671
-3.79689845,0.40745527,0.00006414,0.04132409,0.11159648,0.21688687,0.00251257,0.09241228,0.10090971,0.04032557
-3.79089545,0.46322851,0.00007461,0.04740668,0.12855113,0.24547609,0.00279937,0.10561272,0.11456905,0.04627274
-3.78489245,0.52587728,0.00008629,0.05418695,0.14750477,0.27792057,0.00312322,0.12038961,0.12965639,0.05286362
-3.77888944,0.59537249,0.00009920,0.06166615,0.16847792,0.31421716,0.00348226,0.13674418,0.14614333,0.06009376
-3.77288644,0.67159741,0.00011336,0.06983496,0.19146196,0.35432286,0.00387409,0.15465604,0.16398000,0.06794767
-3.76688344,0.75434015,0.00012880,0.07867231,0.21641574,0.39815105,0.00429576,0.17408107,0.18309405,0.07639801
-3.76088044,0.84328809,0.00014550,0.08814461,0.24326285,0.44556856,0.00474373,0.19494986,0.20339025,0.08540490
-3.75487744,0.93802489,0.00016345,0.09820512,0.27188978,0.49639390,0.00521393,0.21716670,0.22475064,0.09491576
-3.74887444,1.03803042,0.00018263,0.10879373,0.30214490,0.55039669,0.00570175,0.24060934,0.24703534,0.10486545
-3.74287144,1.14268370,0.00020301,0.11983709,0.33383871,0.60729849,0.00620215,0.26512950,0.27008392,0.11517686
-3.73686843,1.25126903,0.00022454,0.13124918,0.36674508,0.66677509,0.00670965,0.29055418,0.29371744,0.12576197
-3.73086543,1.36298512,0.00024719,0.14293215,0.40060372,0.72846002,0.00721850,0.31668778,0.31774090,0.13652335
-3.72486243,1.47695695,0.00027092,0.15477770,0.43512381,0.79194936,0.00772276,0.34331492,0.34194613,0.14735596
-3.71885943,1.59224987,0.00029570,0.16666863,0.46998853,0.85680746,0.00821639,0.37020394,0.36611495,0.15814941
-3.71285643,1.70788558,0.00032150,0.17848086,0.50486061,0.92257349,0.00869342,0.39711089,0.39002252,0.16879034
-3.70685343,1.82285908,0.00034832,0.19008556,0.53938850,0.98876833,0.00914804,0.42378395,0.41344070,0.17916505
-3.70085043,1.93615613,0.00037614,0.20135149,0.57321303,1.05490164,0.00957475,0.44996797,0.43614139,0.18916215
-3.69484742,2.04677054,0.00040498,0.21214746,0.60597432,1.12047878,0.00996847,0.47540919,0.45789969,0.19867513
-3.68884442,2.15372052,0.00043487,0.22234483,0.63731874,1.18500728,0.01032465,0.49985971,0.47849683,0.20760483
-3.68284142,2.25606369,0.00046585,0.23181986,0.66690562,1.24800268,0.01063934,0.52308183,0.49772288,0.21586154
-3.67683842,2.35291035,0.00049795,0.24045611,0.69441359,1.30899362,0.01090929,0.54485189,0.51537918,0.22336686
-3.67083542,2.44343456,0.00053120,0.24814654,0.71954625,1.36752602,0.01113198,0.56496369,0.53128059,0.23005506
-3.66483242,2.52688308,0.00056566,0.25479549,0.74203723,1.42316646,0.01130564,0.58323133,0.54525742,0.23587403
-3.65882941,2.60258206,0.00060131,0.26032036,0.76165431,1.47550477,0.01142928,0.59949147,0.55715735,0.24078570
-3.65282641,2.66994163,0.00063816,0.26465305,0.77820271,1.52415588,0.01150266,0.61360498,0.56684713,0.24476603
-3.64682341,2.72845856,0.00067614,0.26774108,0.79152750,1.56876132,0.01152623,0.62545800,0.57421432,0.24780447
-3.64082041,2.77771745,0.00071516,0.26954844,0.80151504,1.60899027,0.01150114,0.63496252,0.57916892,0.24990312
-3.63481741,2.81739054,0.00075507,0.27005613,0.80809367,1.64454056,0.01142911,0.64205639,0.58164502,0.25107549
-3.62881441,2.84723666,0.00079564,0.26926237,0.81123356,1.67513978,0.01131242,0.64670304,0.58160233,0.25134502
-3.62281141,2.86709956,0.00083660,0.26718253,0.81094585,1.70054647,0.01115377,0.64889075,0.57902766,0.25074342
-3.61680840,2.87690584,0.00087759,0.26384875,0.80728112,1.72055167,0.01095625,0.64863170,0.57393611,0.24930902
-3.61080540,2.87666275,0.00091820,0.25930930,0.80032740,1.73498085,0.01072321,0.64596079,0.56637204,0.24708503
-3.60480240,2.86645584,0.00095794,0.25362759,0.79020759,1.74369605,0.01045822,0.64093433,0.55640952,0.24411798
-3.59879940,2.84644664,0.00099628,0.24688097,0.77707648,1.74659832,0.01016497,0.63362854,0.54415230,0.24045629
-3.59279640,2.81687028,0.00103264,0.23915927,0.76111748,1.74363031,0.00984720,0.62413805,0.52973314,0.23614907
-3.58679340,2.77803293,0.00106641,0.23056305,0.74253898,1.73477879,0.00950863,0.61257422,0.51331234,0.23124517
-3.58079040,2.73030901,0.00109698,0.22120170,0.72157051,1.72007703,0.00915292,0.59906350,0.49507562,0.22579253
-3.57478739,2.67413804,0.00112374,0.21119141,0.69845874,1.69960680,0.00878361,0.58374568,0.47523112,0.21983773
