energy_ev,total_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
2.89044522,1.08188946,0.78349863,0.00841796,0.41605050,0.00708312,0.08277341,0.25657367,0.11939044,0.21683632
2.89644822,1.08036265,0.78679047,0.00863038,0.41367722,0.00714818,0.08291259,0.25708629,0.11518620,0.21965973
2.90245123,1.07730162,0.79033981,0.00884347,0.41059262,0.00719799,0.08265742,0.25713429,0.11078475,0.22200976
2.90845423,1.07313093,0.79425884,0.00905803,0.40694991,0.00723409,0.08201392,0.25680603,0.10624937,0.22393678
2.91445723,1.06832890,0.79867508,0.00927508,0.40292892,0.00725841,0.08099703,0.25620703,0.10164671,0.22550675
2.92046023,1.06340995,0.80372223,0.00949582,0.39872947,0.00727309,0.07962966,0.25545593,0.09704435,0.22679831
2.92646323,1.05890641,0.80953187,0.00972148,0.39456418,0.00728044,0.07794151,0.25468009,0.09250849,0.22789931
2.93246623,1.05535048,0.81622624,0.00995327,0.39065108,0.00728281,0.07596768,0.25401102,0.08810196,0.22890330
2.93846923,1.05325720,0.82391281,0.01019226,0.38720637,0.00728250,0.07374723,0.25357982,0.08388252,0.22990587
2.94447224,1.05310878,0.83268071,0.01043930,0.38443744,0.00728164,0.07132164,0.25351278,0.07990151,0.23100112
2.95047524,1.05534086,0.84259909,0.01069499,0.38253658,0.00728216,0.06873339,0.25392735,0.07620299,0.23227829
2.95647824,1.06033095,0.85371744,0.01095957,0.38167533,0.00728569,0.06602459,0.25492845,0.07282321,0.23381880
2.96248124,1.06838924,0.86606754,0.01123294,0.38199984,0.00729353,0.06323579,0.25660542,0.06979052,0.23569354
2.96848424,1.07975172,0.87966684,0.01151463,0.38362704,0.00730663,0.06040499,0.25902940,0.06712558,0.23796076
2.97448724,1.09457569,0.89452259,0.01180378,0.38664190,0.00732557,0.05756688,0.26225143,0.06484190,0.24066428
2.98049025,1.11293732,0.91063659,0.01209915,0.39109560,0.00735058,0.05475228,0.26630108,0.06294656,0.24383233
2.98649325,1.13483127,0.92800983,0.01239917,0.39700475,0.00738152,0.05198782,0.27118573,0.06144110,0.24747675
2.99249625,1.16017208,0.94664666,0.01270192,0.40435141,0.00741797,0.04929586,0.27689041,0.06032249,0.25159273
2.99849925,1.18879717,0.96655813,0.01300521,0.41308413,0.00745925,0.04669450,0.28337818,0.05958410,0.25615893
3.00450225,1.22047129,0.98776430,0.01330659,0.42311968,0.00750443,0.04419786,0.29059110,0.05921664,0.26113810
3.01050525,1.25489228,1.01029511,0.01360344,0.43434564,0.00755244,0.04181638,0.29845159,0.05920905,0.26647800
3.01650825,1.29169807,1.03419005,0.01389294,0.44662369,0.00760208,0.03955721,0.30686434,0.05954917,0.27211271
3.02251126,1.33047481,1.05949637,0.01417219,0.45979350,0.00765208,0.03742473,0.31571857,0.06022444,0.27796428
3.02851426,1.37076600,1.08626613,0.01443825,0.47367729,0.00770117,0.03542094,0.32489064,0.06122228,0.28394469
3.03451726,1.41208260,1.11455223,0.01468817,0.48808479,0.00774809,0.03354600,0.33424706,0.06253045,0.28995800
3.04052026,1.45391384,1.14440350,0.01491909,0.50281861,0.00779165,0.03179863,0.34364762,0.06413719,0.29590283
3.04652326,1.49573857,1.17585927,0.01512827,0.51767987,0.00783076,0.03017650,0.35294873,0.06603127,0.30167490
3.05252626,1.53703684,1.20894346,0.01531317,0.53247381,0.00786446,0.02867663,0.36200684,0.06820192,0.30716970
3.05852926,1.57730136,1.24365849,0.01547153,0.54701534,0.00789192,0.02729562,0.37068173,0.07063859,0.31228519
3.06453227,1.61604834,1.27997909,0.01560138,0.56113413,0.00791246,0.02602998,0.37883971,0.07333075,0.31692437
3.07053527,1.65282742,1.31784618,0.01570113,0.57467920,0.00792557,0.02487626,0.38635651,0.07626747,0.32099774
3.07653827,1.68723001,1.35716101,0.01576963,0.58752265,0.00793087,0.02383124,0.39311967,0.07943702,0.32442547
3.08254127,1.71889580,1.39777953,0.01580614,0.59956230,0.00792812,0.02289201,0.39903061,0.08282638,0.32713914
3.08854427,1.74751707,1.43950724,0.01581038,0.61072325,0.00791721,0.02205604,0.40400595,0.08642075,0.32908319
3.09454727,1.77284048,1.48209469,0.01578256,0.62095806,0.00789807,0.02132116,0.40797826,0.09020303,0.33021569
3.10055028,1.79466635,1.52523376,0.01572326,0.63024557,0.00787074,0.02068557,0.41089625,0.09415324,0.33050877
3.10655328,1.81284557,1.56855513,0.01563350,0.63858845,0.00783522,0.02014774,0.41272420,0.09824811,0.32994837
3.11255628,1.82727432,1.61162718,0.01551458,0.64600950,0.00779152,0.01970626,0.41344096,0.10246059,0.32853357
3.11855928,1.83788704,1.65395666,0.01536809,0.65254700,0.00773960,0.01935978,0.41303852,0.10675952,0.32627550
3.12456228,1.84464842,1.69499160,0.01519577,0.65824931,0.00767933,0.01910672,0.41152018,0.11110944,0.32319582
3.13056528,1.84754484,1.73412673,0.01499946,0.66316910,0.00761046,0.01894518,0.40889873,0.11547053,0.31932511
3.13656828,1.84657623,1.77071172,0.01478097,0.66735759,0.00753265,0.01887263,0.40519445,0.11979876,0.31470099
3.14257129,1.84174899,1.80406241,0.01454207,0.67085912,0.00744542,0.01888576,0.40043349,0.12404624,0.30936645
3.14857429,1.83307060,1.83347507,0.01428435,0.67370657,0.00734819,0.01898029,0.39464643,0.12816184,0.30336816
3.15457729,1.82054661,1.85824350,0.01400926,0.67591777,0.00724028,0.01915078,0.38786732,0.13209195,0.29675516
3.16058029,1.80418020,1.87767867,0.01371802,0.67749337,0.00712099,0.01939052,0.38013317,0.13578160,0.28957785
3.16658329,1.78397462,1.89113025,0.01341166,0.67841627,0.00698959,0.01969152,0.37148400,0.13917564,0.28188737
3.17258629,1.75993834,1.89800936,0.01309104,0.67865267,0.00684544,0.02004447,0.36196341,0.14222012,0.27373541
3.17858929,1.73209269,1.89781167,0.01275693,0.67815480,0.00668800,0.02043889,0.35161945,0.14486384,0.26517440
3.18459230,1.70048141,1.89013957,0.01241006,0.67686515,0.00651691,0.02086327,0.34050597,0.14705979,0.25625805
3.19059530,1.66518152,1.87472268,0.01205122,0.67472204,0.00633208,0.02130540,0.32868404,0.14876670,0.24704217
3.19659830,1.62631464,1.85143528,0.01168141,0.67166615,0.00613372,0.02175262,0.31622342,0.14995037,0.23758558
3.20260130,1.58405798,1.82030999,0.01130188,0.66764771,0.00592239,0.02219231,0.30320386,0.15058492,0.22795117
3.20860430,1.53865407,1.78154651,0.01091429,0.66263384,0.00569906,0.02261225,0.28971619,0.15065374,0.21820685
3.21460730,1.49041847,1.73551510,0.01052080,0.65661575,0.00546510,0.02300119,0.27586284,0.15015020,0.20842626
3.22061031,1.43974485,1.68275424,0.01012414,0.64961521,0.00522232,0.02334925,0.26175794,0.14907797,0.19868934
3.22661331,1.38710677,1.62396237,0.00972768,0.64169003,0.00497292,0.02364839,0.24752671,0.14745112,0.18908243
3.23261631,1.33305602,1.55998403,0.00933544,0.63293816,0.00471948,0.02389284,0.23330428,0.14529376,0.17969802
3.23861931,1.27821726,1.49179063,0.00895212,0.62350016,0.00446492,0.02407942,0.21923386,0.14263947,0.17063414
3.24462231,1.22327907,1.42045686,0.00858304,0.61355979,0.00421242,0.02420777,0.20546432,0.13953039,0.16199321
3.25062531,1.16898177,1.34713335,0.00823409,0.60334277,0.00396536,0.02428053,0.19214727,0.13601610,0.15388062
3.25662831,1.11610234,1.27301690,0.00791162,0.59311355,0.00372726,0.02430334,0.17943386,0.13215229,0.14640286
3.26263132,1.06543705,1.19931921,0.00762235,0.58317027,0.00350163,0.02428474,0.16747121,0.12799942,0.13966549
3.26863432,1.01778245,1.12723544,0.00737316,0.57383804,0.00329197,0.02423597,0.15639887,0.12362119,0.13377079
3.27463732,0.97391546,1.05791366,0.00717099,0.56546069,0.00310162,0.02417063,0.14634520,0.11908317,0.12881537
3.28064032,0.93457322,0.99242612,0.00702260,0.55839144,0.00293371,0.02410422,0.13742404,0.11445134,0.12488772
3.28664332,0.90043341,0.93174347,0.00693443,0.55298259,0.00279108,0.02405365,0.12973161,0.10979091,0.12206576
3.29264632,0.87209582,0.87671244,0.00691236,0.54957481,0.00267622,0.02403664,0.12334388,0.10516514,0.12041454
3.29864932,0.85006550,0.82803766,0.00696155,0.54848617,0.00259121,0.02407105,0.11831435,0.10063439,0.11998412
3.30465233,0.83473828,0.78626799,0.00708627,0.55000147,0.00253770,0.02417426,0.11467248,0.09625529,0.12080770
3.31065533,0.82638884,0.75178743,0.00728971,0.55436207,0.00251685,0.02436248,0.11242267,0.09208015,0.12289999
3.31665833,0.82516183,0.72481086,0.00757388,0.56175666,0.00252933,0.02465017,0.11154390,0.08815638,0.12625602
3.32266133,0.83106615,0.70538422,0.00793943,0.57231325,0.00257531,0.02504941,0.11198995,0.08452618,0.13085023
3.32866433,0.84397260,0.69338909,0.00838565,0.58609268,0.00265445,0.02556942,0.11369036,0.08122624,0.13663608
3.33466733,0.86361488,0.68855124,0.00891033,0.60308377,0.00276591,0.02621615,0.11655187,0.07828749,0.14354600
3.34067034,0.88959400,0.69045269,0.00950979,0.62320039,0.00290840,0.02699196,0.12046050,0.07573503,0.15149189
3.34667334,0.92138586,0.69854683,0.01017890,0.64628061,0.00308014,0.02789538,0.12528415,0.07358791,0.16036603
3.35267634,0.95835186,0.71217603,0.01091107,0.67208774,0.00327894,0.02892107,0.13087559,0.07185907,0.17004247
3.35867934,0.99975221,0.73059120,0.01169840,0.70031354,0.00350221,0.03005981,0.13707588,0.07055524,0.18037885
3.36468234,1.04476158,0.75297261,0.01253174,0.73058332,0.00374700,0.03129865,0.14371803,0.06967680,0.19121871
3.37068534,1.09248666,0.77845154,0.01340085,0.76246283,0.00401003,0.03262116,0.15063085,0.06921771,0.20239405
3.37668834,1.14198510,0.80613199,0.01429459,0.79546677,0.00428775,0.03400779,0.15764287,0.06916545,0.21372834
3.38269135,1.19228526,0.83511193,0.01520105,0.82906865,0.00457635,0.03543626,0.16458615,0.06950098,0.22503968
3.38869435,1.24240636,0.86450366,0.01610782,0.86271167,0.00487187,0.03688212,0.17130001,0.07019879,0.23614415
3.39469735,1.29137823,0.89345260,0.01700214,0.89582037,0.00517015,0.03831929,0.17763441,0.07122702,0.24685932
3.40070035,1.33826037,0.92115419,0.01787116,0.92781269,0.00546698,0.03972068,0.18345290,0.07254771,0.25700763
3.40670335,1.38215960,0.94686853,0.01870217,0.95811208,0.00575809,0.04105879,0.18863518,0.07411711,0.26641977
3.41270635,1.42224608,0.96993255,0.01948280,0.98615948,0.00603921,0.04230639,0.19307899,0.07588625,0.27493782
3.41870935,1.45776728,0.98976939,0.02020123,1.01142465,0.00630615,0.04343718,0.19670148,0.07780158,0.28241820
3.42471236,1.48805963,1.00589515,0.02084643,1.03341691,0.00655485,0.04442633,0.19943988,0.07980580,0.28873424
3.43071536,1.51255783,1.01792288,0.02140833,1.05169479,0.00678145,0.04525116,0.20125158,0.08183886,0.29377837
3.43671836,1.53080169,1.02556408,0.02187801,1.06587461,0.00698234,0.04589159,0.20211363,0.08383911,0.29746397
3.44272136,1.54244070,1.02862790,0.02224786,1.07563782,0.00715422,0.04633067,0.20202172,0.08574457,0.29972674
3.44872436,1.54723631,1.02701829,0.02251171,1.08073695,0.00729419,0.04655497,0.20098866,0.08749432,0.30052560
3.45472736,1.54506226,1.02072962,0.02266499,1.08100017,0.00739981,0.04655490,0.19904264,0.08902995,0.29984324
3.46073037,1.53590315,1.00984093,0.02270479,1.07633441,0.00746913,0.04632495,0.19622512,0.09029700,0.29768614
3.46673337,1.51985150,0.99450932,0.02262995,1.06672707,0.00750079,0.04586387,0.19258871,0.09124645,0.29408429
3.47273637,1.49710347,0.97496285,0.02244111,1.05224619,0.00749403,0.04517465,0.18819501,0.09183604,0.28909044
3.47873937,1.46795362,0.95149311,0.02214069,1.03303932,0.00744878,0.04426454,0.18311249,0.09203155,0.28277905
3.48474237,1.43278868,0.92444794,0.02173294,1.00933088,0.00736562,0.04314487,0.17741457,0.09180784,0.27524497
3.49074537,1.39208065,0.89422422,0.02122383,0.98141829,0.00724587,0.04183081,0.17117790,0.09114971,0.26660171
3.49674837,1.34637918,0.86126111,0.02062097,0.94966669,0.00709152,0.04034107,0.16448089,0.09005245,0.25697961
3.50275138,1.29630333,0.82603360,0.01993354,0.91450262,0.00690528,0.03869747,0.15740249,0.08852217,0.24652368
3.50875438,1.24253280,0.78904647,0.01917210,0.87640645,0.00669050,0.03692447,0.15002122,0.08657577,0.23539135
3.51475738,1.18579857,0.75082851,0.01834842,0.83590398,0.00645116,0.03504866,0.14241443,0.08424064,0.22375002
3.52076038,1.12687297,0.71192708,0.01747528,0.79355718,0.00619179,0.03309819,0.13465774,0.08155401,0.21177452
3.52676338,1.06655920,0.67290264,0.01656624,0.74995433,0.00591738,0.03110219,0.12682460,0.07856210,0.19964452
3.53276638,1.00568045,0.63432337,0.01563540,0.70569974,0.00563331,0.02909017,0.11898601,0.07531892,0.18754187
3.53876938,0.94506848,0.59675957,0.01469715,0.66140327,0.00534527,0.02709143,0.11121016,0.07188494,0.17564796
3.54477239,0.88555193,0.56077793,0.01376589,0.61766988,0.00505911,0.02513455,0.10356221,0.06832555,0.16414113
3.55077539,0.82794439,0.52693532,0.01285579,0.57508946,0.00478074,0.02324686,0.09610397,0.06470942,0.15319406
3.55677839,0.77303238,0.49577225,0.01198051,0.53422696,0.00451604,0.02145396,0.08889352,0.06110681,0.14297129
3.56278139,0.72156343,0.46780594,0.01115298,0.49561335,0.00427071,0.01977933,0.08198482,0.05758784,0.13362687
3.56878439,0.67423435,0.44352288,0.01038519,0.45973722,0.00405019,0.01824403,0.07542727,0.05422080,0.12530201
3.57478739,0.63167992,0.42337106,0.00968794,0.42703736,0.00385952,0.01686638,0.06926516,0.05107059,0.11812293
3.58079040,0.59446221,0.40775189,0.00907069,0.39789635,0.00370325,0.01566177,0.06353724,0.04819724,0.11219882
3.58679340,0.56306055,0.39701198,0.00854138,0.37263525,0.00358531,0.01464257,0.05827613,0.04565457,0.10761989
3.59279640,0.53786258,0.39143490,0.00810632,0.35150938,0.00350897,0.01381799,0.05350786,0.04348905,0.10445561
3.59879940,0.51915635,0.39123324,0.00777008,0.33470541,0.00347674,0.01319409,0.04925152,0.04173887,0.10275309
3.60480240,0.50712378,0.39654116,0.00753539,0.32233947,0.00349027,0.01277382,0.04551887,0.04043322,0.10253569
3.61080540,0.50183574,0.40740788,0.00740312,0.31445669,0.00355033,0.01255712,0.04231416,0.03959174,0.10380178
3.61680840,0.50324885,0.42379230,0.00737225,0.31103186,0.00365674,0.01254098,0.03963408,0.03922428,0.10652394
3.62281141,0.51120443,0.44555934,0.00743987,0.31197149,0.00380839,0.01271972,0.03746779,0.03933085,0.11064837
3.62881441,0.52542965,0.47247822,0.00760124,0.31711713,0.00400315,0.01308510,0.03579724,0.03990180,0.11609484
3.63481741,0.54554122,0.50422318,0.00784988,0.32625015,0.00423798,0.01362669,0.03459746,0.04091825,0.12275706
3.64082041,0.57105185,0.54037693,0.00817763,0.33909783,0.00450888,0.01433209,0.03383724,0.04235280,0.13050373
3.64682341,0.60137943,0.58043702,0.00857486,0.35534094,0.00481101,0.01518735,0.03347974,0.04417034,0.13918016
3.65282641,0.63585918,0.62382540,0.00903064,0.37462251,0.00513877,0.01617735,0.03348343,0.04632922,0.14861064
3.65882941,0.67375854,0.66990100,0.00953295,0.39655795,0.00548586,0.01728623,0.03380302,0.04878250,0.15860147
3.66483242,0.71429470,0.71797525,0.01006895,0.42074610,0.00584549,0.01849788,0.03439055,0.05147939,0.16894481
3.67083542,0.75665425,0.76733024,0.01062528,0.44678103,0.00621049,0.01979642,0.03519655,0.05436690,0.17942304
3.67683842,0.80001458,0.81723879,0.01118836,0.47426426,0.00657350,0.02116671,0.03617125,0.05739139,0.18981382
3.68284142,0.84356630,0.86698580,0.01174475,0.50281685,0.00692718,0.02259481,0.03726572,0.06050034,0.19989549
3.68884442,0.88653576,0.91589007,0.01228146,0.53209092,0.00726437,0.02406846,0.03843312,0.06364393,0.20945280
3.69484742,0.92820681,0.96332537,0.01278630,0.56178000,0.00757835,0.02557741,0.03962971,0.06677656,0.21828264
3.70085043,0.96794091,1.00873991,0.01324820,0.59162761,0.00786296,0.02711377,0.04081590,0.06985825,0.22619962
3.70685343,1.00519434,1.05167289,0.01365751,0.62143350,0.00811284,0.02867213,0.04195702,0.07285563,0.23304125
3.71285643,1.03953192,1.09176738,0.01400620,0.65105712,0.00832355,0.03024965,0.04302398,0.07574283,0.23867244
3.71885943,1.07063604,1.12877843,0.01428811,0.68041781,0.00849170,0.03184590,0.04399370,0.07850178,0.24298912
3.72486243,1.09831080,1.16257595,0.01449902,0.70949154,0.00861502,0.03346260,0.04484928,0.08112230,0.24592090
3.73086543,1.12248053,1.19314178,0.01463674,0.73830415,0.00869242,0.03510319,0.04557998,0.08360169,0.24743241
3.73686843,1.14318287,1.22056111,0.01470106,0.76692114,0.00872395,0.03677222,0.04618088,0.08594386,0.24752342
3.74287144,1.16055652,1.24500836,0.01469369,0.79543453,0.00871081,0.03847463,0.04665237,0.08815821,0.24622772
3.74887444,1.17482423,1.26672830,0.01461803,0.82394726,0.00865521,0.04021492,0.04699939,0.09025811,0.24361067
3.75487744,1.18627196,1.28601324,0.01447899,0.85255598,0.00856024,0.04199629,0.04723060,0.09225912,0.23976566
3.76088044,1.19522522,1.30317769,0.01428272,0.88133318,0.00842973,0.04381972,0.04735725,0.09417717,0.23480966
3.76688344,1.20202405,1.31853181,0.01403622,0.91030972,0.00826807,0.04568314,0.04739219,0.09602655,0.22887795
3.77288644,1.20699793,1.33235536,0.01374709,0.93945894,0.00807998,0.04758067,0.04734871,0.09781819,0.22211846
3.77888944,1.21044223,1.34487365,0.01342311,0.96868334,0.00787033,0.04950207,0.04723953,0.09955791,0.21468590
3.78489245,1.21259750,1.35623707,0.01307195,0.99780498,0.00764395,0.05143234,0.04707584,0.10124520,0.20673602
3.79089545,1.21363296,1.36650560,0.01270091,1.02656029,0.00740543,0.05335156,0.04686654,0.10287227,0.19842017
3.79689845,1.21363510,1.37563919,0.01231656,1.05460000,0.00715900,0.05523508,0.04661765,0.10442365,0.18988054
3.80290145,1.21260216,1.38349488,0.01192466,1.08149448,0.00690836,0.05705392,0.04633197,0.10587628,0.18124623
3.80890445,1.21044478,1.38983089,0.01152995,1.10674446,0.00665664,0.05877548,0.04600894,0.10720014,0.17263015
3.81490745,1.20699282,1.39431752,0.01113608,1.12979685,0.00640633,0.06036452,0.04564483,0.10835945,0.16412710
3.82091046,1.20200791,1.39655427,0.01074565,1.15006488,0.00615926,0.06178433,0.04523308,0.10931426,0.15581284
3.82691346,1.19520088,1.39609231,0.01036022,1.16695186,0.00591666,0.06299809,0.04476485,0.11002249,0.14774412
3.83291646,1.18625314,1.39246090,0.00998045,1.17987705,0.00567917,0.06397035,0.04422978,0.11044220,0.13995977
3.83891946,1.17484045,1.38519625,0.00960624,1.18830259,0.00544698,0.06466850,0.04361679,0.11053403,0.13248240
3.84492246,1.16065788,1.37387108,0.00923690,1.19175983,0.00521988,0.06506422,0.04291502,0.11026365,0.12532086
3.85092546,1.14344427,1.35812328,0.00887136,1.18987378,0.00499742,0.06513479,0.04211468,0.10960408,0.11847299
3.85692846,1.12300474,1.33768175,0.00850841,1.18238420,0.00477898,0.06486421,0.04120794,0.10853771,0.11192867
3.86293147,1.09923000,1.31238824,0.00814681,1.16916233,0.00456392,0.06424409,0.04018960,0.10705803,0.10567281
3.86893447,1.07211132,1.28221369,0.00778556,1.15022209,0.00435169,0.06327418,0.03905774,0.10517077,0.09968822
3.87493747,1.04175022,1.24726832,0.00742398,1.12572543,0.00414189,0.06196265,0.03781410,0.10289458,0.09395813
3.88094047,1.00836256,1.20780500,0.00706184,1.09598121,0.00393432,0.06032593,0.03646427,0.10026104,0.08846831
3.88694347,0.97227663,1.16421562,0.00669944,1.06143798,0.00372908,0.05838830,0.03501775,0.09731413,0.08320865
3.89294647,0.93392558,1.11702089,0.00633761,1.02267068,0.00352656,0.05618112,0.03348770,0.09410909,0.07817414
3.89894947,0.89383451,1.06685408,0.00597771,0.98036229,0.00332743,0.05374176,0.03189057,0.09071076,0.07336538
3.90495248,0.85260309,1.01443979,0.00562161,0.93528104,0.00313260,0.05111241,0.03024558,0.08719147,0.06878845
3.91095548,0.81088452,0.96056869,0.00527153,0.88825459,0.00294324,0.04833862,0.02857406,0.08362854,0.06445438
3.91695848,0.76936207,0.90606973,0.00493002,0.84014208,0.00276066,0.04546782,0.02689867,0.08010164,0.06037822
3.92296148,0.72872415,0.85178115,0.00459980,0.79180565,0.00258626,0.04254776,0.02524265,0.07668991,0.05657773
3.92896448,0.68963945,0.79852166,0.00428361,0.74408243,0.00242148,0.03962509,0.02362903,0.07346914,0.05307202
3.93496748,0.65273290,0.74706302,0.00398412,0.69775839,0.00226769,0.03674394,0.02207986,0.07050909,0.04987996
3.94097049,0.61856380,0.69810534,0.00370378,0.65354477,0.00212615,0.03394474,0.02061559,0.06787102,0.04701871
3.94697349,0.58760685,0.65225588,0.00344472,0.61205831,0.00199794,0.03126318,0.01925447,0.06560552,0.04450231
3.95297649,0.56023681,0.61001217,0.00320864,0.57380558,0.00188389,0.02872945,0.01801211,0.06375080,0.04234047
3.95897949,0.53671740,0.57174986,0.00299679,0.53917203,0.00178456,0.02636771,0.01690125,0.06233139,0.04053761
3.96498249,0.51719465,0.53771567,0.00280984,0.50841579,0.00170019,0.02419577,0.01593158,0.06135742,0.03909220
3.97098549,0.50169490,0.50802535,0.00264796,0.48166638,0.00163072,0.02222509,0.01510978,0.06082437,0.03799641
3.97698849,0.49012730,0.48266637,0.00251072,0.45892788,0.00157576,0.02046091,0.01443967,0.06071339,0.03723609
3.98299150,0.48229066,0.46150519,0.00239720,0.44008644,0.00153462,0.01890265,0.01392248,0.06099209,0.03679111
3.98899450,0.47788405,0.44429836,0.00230599,0.42492135,0.00150635,0.01754446,0.01355732,0.06161585,0.03663592
3.99499750,0.47652090,0.43070684,0.00223528,0.41311924,0.00148977,0.01637589,0.01334157,0.06252951,0.03674051
4.00100050,0.47774562,0.42031295,0.00218291,0.40429064,0.00148349,0.01538267,0.01327151,0.06366945,0.03707140
4.00700350,0.48105235,0.41263897,0.00214650,0.39798814,0.00148603,0.01454752,0.01334280,0.06496590,0.03759298
4.01300650,0.48590475,0.40716685,0.00212348,0.39372553,0.00149582,0.01385103,0.01355112,0.06634546,0.03826884
4.01900950,0.49175635,0.40335799,0.00211127,0.39099703,0.00151129,0.01327252,0.01389262,0.06773368,0.03906313
4.02501251,0.49807040,0.40067268,0.00210728,0.38929604,0.00153091,0.01279081,0.01436445,0.06905767,0.03994200
4.03101551,0.50433868,0.39858826,0.00210909,0.38813278,0.00155325,0.01238499,0.01496504,0.07024857,0.04087481
4.03701851,0.51009841,0.39661567,0.00211442,0.38705023,0.00157704,0.01203510,0.01569441,0.07124382,0.04183532
4.04302151,0.51494685,0.39431372,0.00212131,0.38563791,0.00160118,0.01172269,0.01655426,0.07198918,0.04280259
4.04902451,0.51855292,0.39130079,0.00212808,0.38354320,0.00162480,0.01143127,0.01754789,0.07244038,0.04376175
4.05502751,0.52066560,0.38726383,0.00213341,0.38047989,0.00164726,0.01114672,0.01868005,0.07256432,0.04470437
4.06103052,0.52111889,0.38196425,0.00213633,0.37623396,0.00166814,0.01085747,0.01995658,0.07233994,0.04562872
4.06703352,0.51983321,0.37524099,0.00213626,0.37066635,0.00168728,0.01055468,0.02138390,0.07175850,0.04653965
4.07303652,0.51681347,0.36701064,0.00213299,0.36371310,0.00170471,0.01023228,0.02296845,0.07082352,0.04744826
4.07903952,0.51214390,0.35726497,0.00212662,0.35538287,0.00172067,0.00988690,0.02471592,0.06955017,0.04837136
4.08504252,0.50598029,0.34606611,0.00211757,0.34575213,0.00173553,0.00951776,0.02663057,0.06796437,0.04933075
4.09104552,0.49853988,0.33353973,0.00210651,0.33495864,0.00174980,0.00912646,0.02871442,0.06610154,0.05035239
4.09704852,0.49008970,0.31986678,0.00209432,0.32319322,0.00176405,0.00871676,0.03096651,0.06400502,0.05146545
4.10305153,0.48093398,0.30527407,0.00208205,0.31069070,0.00177886,0.00829427,0.03338227,0.06172438,0.05270150
4.10905453,0.47140131,0.29002437,0.00207084,0.29772023,0.00179483,0.00786618,0.03595295,0.05931364,0.05409366
4.11505753,0.46183216,0.27440636,0.00206189,0.28457540,0.00181247,0.00744095,0.03866529,0.05682944,0.05567589
4.12106053,0.45256742,0.25872483,0.00205644,0.27156478,0.00183222,0.00702799,0.04150133,0.05432928,0.05748251
4.12706353,0.44393841,0.24329165,0.00205571,0.25900294,0.00185440,0.00663737,0.04443848,0.05186992,0.05954783
4.13306653,0.43625884,0.22841762,0.00206088,0.24720236,0.00187923,0.00627955,0.04744982,0.04950593,0.06190609
4.13906953,0.42981875,0.21440553,0.00207310,0.23646646,0.00190676,0.00596513,0.05050468,0.04728855,0.06459151
4.14507254,0.42488066,0.20154438,0.00209345,0.22708361,0.00193695,0.00570463,0.05356934,0.04526466,0.06763855
4.15107554,0.42167782,0.19010502,0.00212299,0.21932237,0.00196964,0.00550826,0.05660807,0.04347614,0.07108229
4.15707854,0.42041426,0.18033689,0.00216276,0.21342767,0.00200458,0.00538575,0.05958415,0.04195937,0.07495884
4.16308154,0.42126630,0.17246581,0.00221378,0.20961790,0.00204150,0.00534617,0.06246118,0.04074504,0.07930568
4.16908454,0.42438510,0.16669272,0.00227711,0.20808271,0.00208007,0.00539779,0.06520422,0.03985802,0.08416192
4.17508754,0.42989968,0.16319294,0.00235381,0.20898124,0.00212001,0.00554791,0.06778103,0.03931747,0.08956830
4.18109055,0.43791989,0.16211579,0.00244504,0.21244059,0.00216108,0.00580269,0.07016313,0.03913702,0.09556688
4.18709355,0.44853885,0.16358438,0.00255197,0.21855440,0.00220312,0.00616705,0.07232677,0.03932494,0.10220033
4.19309655,0.46183431,0.16769516,0.00267587,0.22738132,0.00224609,0.00664445,0.07425354,0.03988438,0.10951076
4.19909955,0.47786868,0.17451724,0.00281800,0.23894327,0.00229006,0.00723680,0.07593085,0.04081361,0.11753815
4.20510255,0.49668752,0.18409118,0.00297966,0.25322354,0.00233523,0.00794423,0.07735202,0.04210611,0.12631820
4.21110555,0.51831624,0.19642737,0.00316208,0.27016473,0.00238191,0.00876498,0.07851616,0.04375079,0.13587988
4.21710855,0.54275542,0.21150381,0.00336639,0.28966663,0.00243051,0.00969526,0.07942766,0.04573198,0.14624252
4.22311156,0.56997466,0.22926359,0.00359352,0.31158435,0.00248152,0.01072912,0.08009552,0.04802954,0.15741284
4.22911456,0.59990557,0.24961210,0.00384415,0.33572677,0.00253547,0.01185836,0.08053244,0.05061890,0.16938169
4.23511756,0.63243444,0.27241430,0.00411858,0.36185577,0.00259285,0.01307251,0.08075374,0.05347117,0.18212111
4.24112056,0.66739497,0.29749216,0.00441665,0.38968631,0.00265410,0.01435884,0.08077628,0.05655325,0.19558153
4.24712356,0.70456203,0.32462284,0.00473766,0.41888787,0.00271956,0.01570242,0.08061729,0.05982810,0.20968955
4.25312656,0.74364685,0.35353765,0.00508029,0.44908728,0.00278940,0.01708630,0.08029338,0.06325511,0.22434631
4.25912956,0.78429434,0.38392230,0.00544254,0.47987316,0.00286358,0.01849171,0.07981961,0.06679060,0.23942682
4.26513257,0.82608320,0.41541858,0.00582167,0.51080206,0.00294184,0.01989836,0.07920886,0.07038848,0.25478019
4.27113557,0.86852893,0.44762767,0.00621422,0.54140634,0.00302364,0.02128483,0.07847133,0.07400106,0.27023101
4.27713857,0.91109031,0.48011540,0.00661602,0.57120350,0.00310819,0.02262901,0.07761441,0.07757996,0.28558182
