energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-4.63731866,1.43231387,0.00031936,0.05765638,0.26157956,0.14733850,0.00102205,0.90653176,0.52369408,0.45777050
-4.63131566,1.44108642,0.00031312,0.05579458,0.25826855,0.14572279,0.00099357,0.90509822,0.51688996,0.47263586
-4.62531266,1.45138630,0.00030718,0.05394216,0.25528999,0.14423927,0.00096503,0.90429895,0.51026377,0.48823496
-4.61930965,1.46314333,0.00030179,0.05212065,0.25276488,0.14289424,0.00093721,0.90415246,0.50386787,0.50441803
-4.61330665,1.47617486,0.00029718,0.05034718,0.25079108,0.14168207,0.00091087,0.90459682,0.49771189,0.52100665
-4.60730365,1.49018524,0.00029355,0.04863417,0.24943932,0.14058529,0.00088670,0.90549101,0.49176377,0.53779382
-4.60130065,1.50477076,0.00029106,0.04698930,0.24875024,0.13957532,0.00086533,0.90662002,0.48595285,0.55454552
-4.59529765,1.51942976,0.00028984,0.04541568,0.24873250,0.13861367,0.00084724,0.90770373,0.48017484,0.57100364
-4.58929465,1.53357762,0.00028998,0.04391225,0.24936224,0.13765374,0.00083279,0.90840883,0.47429839,0.58689023
-4.58329165,1.54656587,0.00029149,0.04247423,0.25058364,0.13664288,0.00082218,0.90836347,0.46817284,0.60191304
-4.57728864,1.55770466,0.00029434,0.04109388,0.25231082,0.13552490,0.00081547,0.90717371,0.46163683,0.61577211
-4.57128564,1.56628743,0.00029843,0.03976114,0.25443084,0.13424258,0.00081254,0.90444102,0.45452717,0.62816716
-4.56528264,1.57161672,0.00030362,0.03846446,0.25680769,0.13274036,0.00081310,0.89978003,0.44668767,0.63880550
-4.55927964,1.57302998,0.00030971,0.03719161,0.25928723,0.13096682,0.00081673,0.89283559,0.43797741,0.64741018
-4.55327664,1.56992419,0.00031645,0.03593036,0.26170273,0.12887704,0.00082287,0.88329848,0.42827801,0.65372796
-4.54727364,1.56177829,0.00032358,0.03466926,0.26388089,0.12643455,0.00083087,0.87091887,0.41749972,0.65753691
-4.54127064,1.54817240,0.00033077,0.03339815,0.26564806,0.12361296,0.00083997,0.85551715,0.40558595,0.65865326
-4.53526763,1.52880324,0.00033771,0.03210869,0.26683647,0.12039705,0.00084938,0.83699165,0.39251614,0.65693721
-4.52926463,1.50349507,0.00034409,0.03079468,0.26729012,0.11678340,0.00085828,0.81532288,0.37830693,0.65229756
-4.52326163,1.47220594,0.00034958,0.02945231,0.26687026,0.11278047,0.00086587,0.79057444,0.36301160,0.64469492
-4.51725863,1.43502900,0.00035389,0.02808018,0.26546014,0.10840823,0.00087138,0.76289050,0.34671791,0.63414349
-4.51125563,1.39218919,0.00035676,0.02667934,0.26296883,0.10369730,0.00087413,0.73249026,0.32954460,0.62071111
-4.50525263,1.34403546,0.00035796,0.02525307,0.25933420,0.09868772,0.00087350,0.69965963,0.31163666,0.60451797
-4.49924962,1.29102908,0.00035733,0.02380669,0.25452458,0.09342737,0.00086902,0.66474075,0.29315986,0.58573368
-4.49324662,1.23372868,0.00035474,0.02234719,0.24853953,0.08797022,0.00086033,0.62811995,0.27429457,0.56457302
-4.48724362,1.17277270,0.00035012,0.02088294,0.24140926,0.08237436,0.00084720,0.59021454,0.25522948,0.54129045
-4.48124062,1.10886007,0.00034347,0.01942320,0.23319315,0.07670010,0.00082957,0.55145937,0.23615534,0.51617375
-4.47523762,1.04272999,0.00033483,0.01797780,0.22397717,0.07100799,0.00080749,0.51229347,0.21725898,0.48953668
-4.46923462,0.97514142,0.00032430,0.01655672,0.21387053,0.06535709,0.00078115,0.47314748,0.19871795,0.46171139
-4.46323162,0.90685329,0.00031204,0.01516969,0.20300162,0.05980327,0.00075087,0.43443216,0.18069595,0.43304041
-4.45722861,0.83860592,0.00029824,0.01382591,0.19151345,0.05439793,0.00071707,0.39652858,0.16333904,0.40386878
-4.45122561,0.77110427,0.00028311,0.01253379,0.17955888,0.04918684,0.00068025,0.35978001,0.14677289,0.37453654
-4.44522261,0.70500350,0.00026690,0.01130065,0.16729568,0.04420937,0.00064096,0.32448579,0.13110091,0.34537165
-4.43921961,0.64089718,0.00024988,0.01013266,0.15488178,0.03949796,0.00059983,0.29089719,0.11640348,0.31668378
-4.43321661,0.57930829,0.00023231,0.00903467,0.14247077,0.03507790,0.00055747,0.25921531,0.10273787,0.28875903
-4.42721361,0.52068316,0.00021446,0.00801020,0.13020792,0.03096738,0.00051450,0.22959066,0.09013912,0.26185568
-4.42121061,0.46538823,0.00019659,0.00706142,0.11822672,0.02717775,0.00047152,0.20212456,0.07862141,0.23620107
-4.41520760,0.41370957,0.00017893,0.00618924,0.10664611,0.02371399,0.00042909,0.17687186,0.06818011,0.21198976
-4.40920460,0.36585476,0.00016171,0.00539334,0.09556846,0.02057535,0.00038773,0.15384476,0.05879405,0.18938266
-4.40320160,0.32195700,0.00014510,0.00467237,0.08507828,0.01775603,0.00034788,0.13301761,0.05042816,0.16850741
-4.39719860,0.28208086,0.00012927,0.00402398,0.07524162,0.01524603,0.00030991,0.11433216,0.04303611,0.14945953
-4.39119560,0.24622942,0.00011435,0.00344509,0.06610619,0.01303191,0.00027413,0.09770320,0.03656295,0.13230457
-4.38519260,0.21435237,0.00010043,0.00293194,0.05770201,0.01109768,0.00024077,0.08302420,0.03094770,0.11708066
-4.37918959,0.18635445,0.00008758,0.00248032,0.05004267,0.00942551,0.00020997,0.07017283,0.02612563,0.10380171
-4.37318659,0.16210419,0.00007582,0.00208568,0.04312689,0.00799647,0.00018183,0.05901620,0.02203040,0.09246068
-4.36718359,0.14144223,0.00006518,0.00174329,0.03694039,0.00679117,0.00015638,0.04941552,0.01859579,0.08303302
-4.36118059,0.12418923,0.00005564,0.00144835,0.03145798,0.00579030,0.00013358,0.04123035,0.01575720,0.07547987
-4.35517759,0.11015287,0.00004717,0.00119610,0.02664566,0.00497509,0.00011337,0.03432215,0.01345278,0.06975109
-4.34917459,0.09913397,0.00003971,0.00098193,0.02246276,0.00432763,0.00009565,0.02855720,0.01162424,0.06578782
-4.34317159,0.09093157,0.00003322,0.00080144,0.01886394,0.00383116,0.00008030,0.02380895,0.01021744,0.06352463
-4.33716858,0.08534676,0.00002762,0.00065052,0.01580104,0.00347024,0.00006717,0.01995971,0.00918266,0.06289109
-4.33116558,0.08218561,0.00002284,0.00052536,0.01322472,0.00323083,0.00005613,0.01690179,0.00847464,0.06381286
-4.32516258,0.08126091,0.00001881,0.00042251,0.01108586,0.00310034,0.00004704,0.01453818,0.00805252,0.06621227
-4.31915958,0.08239316,0.00001547,0.00033887,0.00933676,0.00306761,0.00003979,0.01278280,0.00787959,0.07000844
-4.31315658,0.08541070,0.00001274,0.00027175,0.00793195,0.00312282,0.00003430,0.01156033,0.00792293,0.07511718
-4.30715358,0.09014936,0.00001058,0.00021882,0.00682894,0.00325747,0.00003050,0.01080585,0.00815307,0.08145048
-4.30115058,0.09645169,0.00000892,0.00017812,0.00598862,0.00346424,0.00002840,0.01046416,0.00854357,0.08891606
-4.29514757,0.10416602,0.00000775,0.00014807,0.00537547,0.00373689,0.00002803,0.01048903,0.00907065,0.09741685
-4.28914457,0.11314550,0.00000701,0.00012743,0.00495770,0.00407020,0.00002951,0.01084229,0.00971284,0.10685066
-4.28314157,0.12324731,0.00000672,0.00011532,0.00470714,0.00445986,0.00003300,0.01149288,0.01045072,0.11711006
-4.27713857,0.13433214,0.00000686,0.00011119,0.00459911,0.00490243,0.00003878,0.01241594,0.01126670,0.12808260
-4.27113557,0.14626402,0.00000745,0.00011482,0.00461215,0.00539532,0.00004718,0.01359179,0.01214493,0.13965146
-4.26513257,0.15891068,0.00000853,0.00012631,0.00472777,0.00593675,0.00005865,0.01500513,0.01307121,0.15169652
-4.25912956,0.17214419,0.00001014,0.00014606,0.00493012,0.00652574,0.00007374,0.01664415,0.01403309,0.16409578
-4.25312656,0.18584223,0.00001236,0.00017476,0.00520567,0.00716220,0.00009310,0.01849982,0.01501991,0.17672728
-4.24712356,0.19988948,0.00001526,0.00021342,0.00554292,0.00784690,0.00011751,0.02056521,0.01602299,0.18947120
-4.24112056,0.21417949,0.00001896,0.00026331,0.00593209,0.00858154,0.00014788,0.02283490,0.01703580,0.20221233
-4.23511756,0.22861648,0.00002355,0.00032596,0.00636487,0.00936875,0.00018521,0.02530456,0.01805408,0.21484250
-4.22911456,0.24311723,0.00002919,0.00040317,0.00683419,0.01021213,0.00023063,0.02797044,0.01907606,0.22726308
-4.22311156,0.25761270,0.00003602,0.00049694,0.00733399,0.01111623,0.00028536,0.03082910,0.02010251,0.23938720
-4.21710855,0.27204933,0.00004420,0.00060944,0.00785910,0.01208647,0.00035072,0.03387707,0.02113679,0.25114173
-4.21110555,0.28638979,0.00005390,0.00074301,0.00840504,0.01312903,0.00042808,0.03711062,0.02218478,0.26246875
-4.20510255,0.30061312,0.00006530,0.00090002,0.00896791,0.01425070,0.00051885,0.04052554,0.02325470,0.27332642
-4.19909955,0.31471402,0.00007855,0.00108289,0.00954431,0.01545867,0.00062440,0.04411687,0.02435679,0.28368924
-4.19309655,0.32870137,0.00009384,0.00129393,0.01013124,0.01676016,0.00074607,0.04787868,0.02550291,0.29354752
-4.18709355,0.34259588,0.00011131,0.00153531,0.01072596,0.01816216,0.00088509,0.05180385,0.02670597,0.30290606
-4.18109055,0.35642687,0.00013110,0.00180891,0.01132601,0.01967093,0.00104249,0.05588368,0.02797927,0.31178220
-4.17508754,0.37022835,0.00015330,0.00211626,0.01192903,0.02129157,0.00121909,0.06010769,0.02933574,0.32020301
-4.16908454,0.38403445,0.00017798,0.00245838,0.01253277,0.02302756,0.00141539,0.06446315,0.03078715,0.32820207
-4.16308154,0.39787441,0.00020514,0.00283570,0.01313495,0.02488021,0.00163152,0.06893480,0.03234321,0.33581567
-4.15707854,0.41176749,0.00023476,0.00324799,0.01373323,0.02684822,0.00186718,0.07350446,0.03401081,0.34307879
-4.15107554,0.42571783,0.00026673,0.00369422,0.01432511,0.02892725,0.00212156,0.07815071,0.03579314,0.35002106
-4.14507254,0.43970984,0.00030087,0.00417256,0.01490789,0.03110955,0.00239333,0.08284867,0.03768913,0.35666275
-4.13906953,0.45370420,0.00033695,0.00468032,0.01547866,0.03338376,0.00268060,0.08756987,0.03969284,0.36301125
-4.13306653,0.46763492,0.00037465,0.00521393,0.01603424,0.03573480,0.00298089,0.09228231,0.04179315,0.36905814
-4.12706353,0.48140768,0.00041358,0.00576904,0.01657123,0.03814393,0.00329114,0.09695071,0.04397366,0.37477699
-4.12106053,0.49489969,0.00045328,0.00634057,0.01708609,0.04058906,0.00360778,0.10153700,0.04621283,0.38012221
-4.11505753,0.50796121,0.00049323,0.00692287,0.01757519,0.04304516,0.00392674,0.10600111,0.04848437,0.38502906
-4.10905453,0.52041887,0.00053286,0.00750987,0.01803504,0.04548494,0.00424356,0.11030203,0.05075797,0.38941473
-4.10305153,0.53208071,0.00057155,0.00809533,0.01846246,0.04787970,0.00455350,0.11439914,0.05300016,0.39318072
-4.09704852,0.54274291,0.00060866,0.00867306,0.01885484,0.05020033,0.00485164,0.11825384,0.05517558,0.39621641
-4.09104552,0.55219790,0.00064354,0.00923728,0.01921049,0.05241845,0.00513306,0.12183137,0.05724825,0.39840358
-4.08504252,0.56024365,0.00067557,0.00978285,0.01952898,0.05450766,0.00539298,0.12510273,0.05918314,0.39962195
-4.07903952,0.56669367,0.00070413,0.01030563,0.01981154,0.05644474,0.00562693,0.12804678,0.06094769,0.39975516
-4.07303652,0.57138725,0.00072869,0.01080278,0.02006144,0.05821089,0.00583091,0.13065220,0.06251340,0.39869734
-4.06703352,0.57419945,0.00074874,0.01127301,0.02028446,0.05979286,0.00600156,0.13291931,0.06385734,0.39635947
-4.06103052,0.57505040,0.00076391,0.01171688,0.02048919,0.06118384,0.00613631,0.13486161,0.06496345,0.39267569
-4.05502751,0.57391318,0.00077389,0.01213691,0.02068750,0.06238421,0.00623347,0.13650698,0.06582367,0.38760881
-4.04902451,0.57082003,0.00077852,0.01253778,0.02089473,0.06340197,0.00629237,0.13789831,0.06643877,0.38115498
-4.04302151,0.56586643,0.00077771,0.01292632,0.02112997,0.06425279,0.00631339,0.13909356,0.06681881,0.37334720
-4.03701851,0.55921260,0.00077156,0.01331150,0.02141615,0.06495981,0.00629800,0.14016518,0.06698326,0.36425744
-4.03101551,0.55108254,0.00076022,0.01370426,0.02178005,0.06555301,0.00624877,0.14119880,0.06696070,0.35399716
-4.02501251,0.54176026,0.00074402,0.01411733,0.02225217,0.06606826,0.00616927,0.14229130,0.06678812,0.34271641
-4.01900950,0.53158350,0.00072335,0.01456491,0.02286648,0.06654604,0.00606402,0.14354817,0.06650989,0.33060123
-4.01300650,0.52093506,0.00069873,0.01506227,0.02366002,0.06702991,0.00593836,0.14508033,0.06617634,0.31786966
-4.00700350,0.51023223,0.00067072,0.01562531,0.02467237,0.06756479,0.00579830,0.14700050,0.06584211,0.30476651
-4.00100050,0.49991453,0.00063998,0.01627009,0.02594503,0.06819516,0.00565031,0.14941929,0.06556433,0.29155700
-3.99499750,0.49043068,0.00060716,0.01701229,0.02752067,0.06896316,0.00550117,0.15244112,0.06540057,0.27851974
-3.98899450,0.48222497,0.00057298,0.01786666,0.02944229,0.06990686,0.00535771,0.15616026,0.06540693,0.26593920
-3.98299150,0.47572410,0.00053811,0.01884660,0.03175241,0.07105866,0.00522665,0.16065707,0.06563607,0.25409815
-3.97698849,0.47132473,0.00050324,0.01996363,0.03449214,0.07244402,0.00511434,0.16599473,0.06613544,0.24327026
-3.97098549,0.46938255,0.00046898,0.02122703,0.03770038,0.07408042,0.00502662,0.17221665,0.06694585,0.23371333
-3.96498249,0.47020329,0.00043592,0.02264355,0.04141303,0.07597687,0.00496858,0.17934458,0.06810019,0.22566331
-3.95897949,0.47403612,0.00040457,0.02421723,0.04566232,0.07813380,0.00494446,0.18737774,0.06962270,0.21932937
-3.95297649,0.48106962,0.00037537,0.02594930,0.05047629,0.08054341,0.00495750,0.19629288,0.07152858,0.21489027
-3.94697349,0.49143064,0.00034867,0.02783832,0.05587842,0.08319055,0.00500987,0.20604541,0.07382405,0.21249203
-3.94097049,0.50518591,0.00032475,0.02988029,0.06188743,0.08605393,0.00510262,0.21657149,0.07650690,0.21224706
-3.93496748,0.52234635,0.00030380,0.03206906,0.06851732,0.08910781,0.00523565,0.22779115,0.07956740,0.21423457
-3.92896448,0.54287375,0.00028596,0.03439672,0.07577754,0.09232390,0.00540775,0.23961209,0.08298965,0.21850239
-3.92296148,0.56668936,0.00027126,0.03685414,0.08367332,0.09567344,0.00561668,0.25193417,0.08675320,0.22506973
-3.91695848,0.59368400,0.00025971,0.03943161,0.09220615,0.09912939,0.00585925,0.26465432,0.09083493,0.23393100
-3.91095548,0.62372882,0.00025125,0.04211939,0.10137423,0.10266851,0.00613147,0.27767154,0.09521097,0.24506007
-3.90495248,0.65668622,0.00024578,0.04490838,0.11117301,0.10627331,0.00642869,0.29089177,0.09985877,0.25841496
-3.89894947,0.69242002,0.00024317,0.04779069,0.12159556,0.10993355,0.00674576,0.30423238,0.10475892,0.27394244
-3.89294647,0.73080427,0.00024330,0.05076006,0.13263281,0.11364749,0.00707728,0.31762590,0.10989680,0.29158221
-3.88694347,0.77172998,0.00024600,0.05381225,0.14427351,0.11742242,0.00741770,0.33102284,0.11526388,0.31127044
-3.88094047,0.81510912,0.00025116,0.05694514,0.15650390,0.12127474,0.00776156,0.34439332,0.12085857,0.33294224
-3.87493747,0.86087551,0.00025862,0.06015876,0.16930703,0.12522934,0.00810365,0.35772738,0.12668646,0.35653295
-3.86893447,0.90898228,0.00026828,0.06345496,0.18266162,0.12931826,0.00843915,0.37103388,0.13276006,0.38197791
-3.86293147,0.95939589,0.00028003,0.06683694,0.19654066,0.13357890,0.00876373,0.38433792,0.13909784,0.40921079
-3.85692846,1.01208671,0.00029381,0.07030858,0.21090964,0.13805149,0.00907368,0.39767705,0.14572263,0.43816046
-3.85092546,1.06701676,0.00030954,0.07387351,0.22572450,0.14277623,0.00936592,0.41109608,0.15265949,0.46874639
-3.84492246,1.12412505,0.00032717,0.07753408,0.24092953,0.14779005,0.00963805,0.42464116,0.15993306,0.50087310
-3.83891946,1.18331151,0.00034665,0.08129020,0.25645535,0.15312328,0.00988828,0.43835309,0.16756448,0.53442374
-3.83291646,1.24442050,0.00036795,0.08513819,0.27221701,0.15879621,0.01011544,0.45226047,0.17556820,0.56925345
-3.82691346,1.30722498,0.00039099,0.08906966,0.28811264,0.16481599,0.01031881,0.46637296,0.18394864,0.60518294
-3.82091046,1.37141272,0.00041570,0.09307048,0.30402268,0.17117387,0.01049811,0.48067524,0.19269710,0.64199282
-3.81490745,1.43657564,0.00044196,0.09712004,0.31980992,0.17784301,0.01065331,0.49512198,0.20178898,0.67941943
-3.80890445,1.50220344,0.00046962,0.10119072,0.33532052,0.18477707,0.01078453,0.50963424,0.21118168,0.71715248
-3.80290145,1.56768251,0.00049848,0.10524777,0.35038615,0.19190962,0.01089194,0.52409765,0.22081321,0.75483514
-3.79689845,1.63230075,0.00052828,0.10924952,0.36482716,0.19915452,0.01097562,0.53836265,0.23060174,0.79206689
-3.79089545,1.69525869,0.00055871,0.11314810,0.37845695,0.20640738,0.01103550,0.55224684,0.24044623,0.82840939
-3.78489245,1.75568700,0.00058941,0.11689051,0.39108731,0.21354784,0.01107132,0.56553954,0.25022814,0.86339521
-3.77888944,1.81266984,0.00061997,0.12042014,0.40253460,0.22044297,0.01108259,0.57800829,0.25981427,0.89653956
-3.77288644,1.86527339,0.00064991,0.12367859,0.41262649,0.22695130,0.01106856,0.58940731,0.26906066,0.92735444
-3.76688344,1.91257836,0.00067875,0.12660787,0.42120902,0.23292765,0.01102833,0.59948723,0.27781726,0.95536466
-3.76088044,1.95371493,0.00070596,0.12915262,0.42815358,0.23822824,0.01096090,0.60800589,0.28593346,0.98012512
-3.75487744,1.98789851,0.00073103,0.13126256,0.43336339,0.24271615,0.01086520,0.61473942,0.29326398,1.00123849
-3.74887444,2.01446427,0.00075343,0.13289475,0.43677922,0.24626659,0.01074031,0.61949323,0.29967485,1.01837215
-3.74287144,2.03289862,0.00077269,0.13401571,0.43838384,0.24877195,0.01058549,0.62211209,0.30504930,1.03127376
-3.73686843,2.04286582,0.00078836,0.13460323,0.43820494,0.25014623,0.01040031,0.62248888,0.30929314,1.03978414
-3.73086543,2.04422792,0.00080007,0.13464774,0.43631631,0.25032865,0.01018482,0.62057136,0.31233922,1.04384700
-3.72486243,2.03705684,0.00080753,0.13415315,0.43283703,0.24928637,0.00993954,0.61636658,0.31415094,1.04351443
-3.71885943,2.02163757,0.00081052,0.13313713,0.42792869,0.24701600,0.00966562,0.60994264,0.31472428,1.03894804
-3.71285643,1.99846196,0.00080895,0.13163076,0.42179052,0.24354394,0.00936481,0.60142760,0.31408851,1.03041513
-3.70685343,1.96821327,0.00080280,0.12967754,0.41465282,0.23892554,0.00903949,0.59100558,0.31230522,1.01828019
-3.70085043,1.93174186,0.00079220,0.12733188,0.40676866,0.23324298,0.00869265,0.57891009,0.30946586,1.00299181
-3.69484742,1.89003319,0.00077733,0.12465698,0.39840443,0.22660221,0.00832777,0.56541507,0.30568783,0.98506559
-3.68884442,1.84416951,0.00075849,0.12172236,0.38982955,0.21912891,0.00794879,0.55082393,0.30110933,0.96506384
-3.68284142,1.79528724,0.00073608,0.11860107,0.38130578,0.21096369,0.00755996,0.53545719,0.29588314,0.94357302
-3.67683842,1.74453184,0.00071053,0.11536675,0.37307672,0.20225692,0.00716571,0.51963937,0.29016982,0.92117997
-3.67083542,1.69301281,0.00068236,0.11209065,0.36535797,0.19316332,0.00677048,0.50368577,0.28413047,0.89844819
-3.66483242,1.64176066,0.00065209,0.10883878,0.35832839,0.18383649,0.00637864,0.48788978,0.27791967,0.87589532
-3.65882941,1.59168818,0.00062026,0.10566943,0.35212298,0.17442388,0.00599425,0.47251147,0.27167876,0.85397285
-3.65282641,1.54355792,0.00058744,0.10263096,0.34682758,0.16506215,0.00562104,0.45776788,0.26552992,0.83304930
-3.64682341,1.49795718,0.00055413,0.09976016,0.34247583,0.15587332,0.00526221,0.44382556,0.25957137,0.81339745
-3.64082041,1.45528189,0.00052083,0.09708124,0.33904840,0.14696168,0.00492041,0.43079568,0.25387387,0.79518629
-3.63481741,1.41572977,0.00048798,0.09460533,0.33647460,0.13841173,0.00459764,0.41873189,0.24847870,0.77847816
-3.62881441,1.37930299,0.00045594,0.09233071,0.33463627,0.13028703,0.00429527,0.40763096,0.24339724,0.76323088
-3.62281141,1.34581998,0.00042503,0.09024359,0.33337367,0.12263005,0.00401399,0.39743614,0.23861203,0.74930496
-3.61680840,1.31493534,0.00039550,0.08831944,0.33249324,0.11546290,0.00375390,0.38804290,0.23407939,0.73647509
-3.61080540,1.28616682,0.00036752,0.08652483,0.33177670,0.10878895,0.00351450,0.37930675,0.22973318,0.72444556
-3.60480240,1.25892757,0.00034120,0.08481954,0.33099111,0.10259500,0.00329483,0.37105269,0.22548969,0.71286839
-3.59879940,1.23256201,0.00031659,0.08315899,0.32989936,0.09685403,0.00309350,0.36308565,0.22125319,0.70136344
-3.59279640,1.20638318,0.00029368,0.08149676,0.32827065,0.09152829,0.00290884,0.35520147,0.21692196,0.68953925
-3.58679340,1.17970990,0.00027242,0.07978702,0.32589044,0.08657249,0.00273896,0.34719775,0.21239433,0.67701366
-3.58079040,1.15190157,0.00025273,0.07798688,0.32256934,0.08193701,0.00258190,0.33888409,0.20757446,0.66343304
-3.57478739,1.12238932,0.00023449,0.07605847,0.31815078,0.07757097,0.00243566,0.33009126,0.20237764,0.64848937
