energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
3.86893447,0.70428273,-0.49683108,0.96697502,-0.84810137,0.01882624,-0.01573839,0.12982715,-0.08208254,0.12942242,-0.06120975,0.00699668,-0.00628060,0.11908046,-0.05235604,0.01998877,-0.01777045,0.09253121,-0.05917842
3.87493747,0.76739165,-0.55250983,1.06920698,-0.94181736,0.02078118,-0.01747111,0.14034055,-0.09169698,0.13824718,-0.06870055,0.00767931,-0.00692356,0.12688759,-0.05895022,0.02217710,-0.01981566,0.10024983,-0.06484616
3.88094047,0.83154913,-0.61163437,1.17487591,-1.03990088,0.02280710,-0.01929852,0.15078314,-0.10182193,0.14685625,-0.07688967,0.00837299,-0.00758106,0.13441190,-0.06612048,0.02444630,-0.02195644,0.10826344,-0.07120981
3.88694347,0.89604647,-0.67368792,1.28286888,-1.14142456,0.02488427,-0.02120420,0.16102497,-0.11237254,0.15513524,-0.08572123,0.00906964,-0.00824546,0.14154627,-0.07381926,0.02677385,-0.02417415,0.11650360,-0.07821100
3.89294647,0.96014371,-0.73806248,1.39193751,-1.24531337,0.02699094,-0.02316913,0.17093483,-0.12324801,0.16297786,-0.09512409,0.00976066,-0.00890837,0.14819169,-0.08198527,0.02913395,-0.02644677,0.12490649,-0.08578328
3.89894947,1.02308817,-0.80406632,1.50072037,-1.35035894,0.02910377,-0.02517189,0.18038386,-0.13433291,0.17028976,-0.10501214,0.01043709,-0.00956086,0.15426077,-0.09054379,0.03149795,-0.02874913,0.13341547,-0.09385316
3.90495248,1.08413480,-0.87093529,1.60777123,-1.45523969,0.03119840,-0.02718914,0.18924938,-0.14549908,0.17699209,-0.11528525,0.01108991,-0.01019364,0.15968094,-0.09940742,0.03383481,-0.03105329,0.14198383,-0.10234150
3.91095548,1.14256787,-0.93784788,1.71159265,-1.55854645,0.03325009,-0.02919600,0.19741873,-0.15660828,0.18302476,-0.12583085,0.01171030,-0.01079736,0.16439736,-0.10847752,0.03611185,-0.03332907,0.15057739,-0.11116544
3.91695848,1.19772293,-1.00394385,1.81067376,-1.65881307,0.03523444,-0.03116669,0.20479286,-0.16751542,0.18834922,-0.13652636,0.01228994,-0.01136285,0.16837530,-0.11764619,0.03829545,-0.03554467,0.15917698,-0.12024072
3.92296148,1.24900838,-1.06834603,1.90353110,-1.75455133,0.03712812,-0.03307516,0.21128968,-0.17807231,0.19295059,-0.14724211,0.01282128,-0.01188143,0.17160184,-0.12679885,0.04035189,-0.03766735,0.16778053,-0.12948445
3.92896448,1.29592534,-1.13018462,1.98875092,-1.84428900,0.03890962,-0.03489585,0.21684684,-0.18813183,0.19683902,-0.15784505,0.01329782,-0.01234518,0.17408689,-0.13581743,0.04224832,-0.03966431,0.17640462,-0.13881819
3.93496748,1.33808517,-1.18862320,2.06503125,-1.92660989,0.04055998,-0.03660440,0.22142398,-0.19755237,0.20005012,-0.16820293,0.01371435,-0.01274722,0.17586332,-0.14458387,0.04395363,-0.04150348,0.18508543,-0.14817135
3.94097049,1.37522345,-1.24288549,2.13122202,-2.00019441,0.04206340,-0.03817847,0.22500414,-0.20620233,0.20264453,-0.17818876,0.01406717,-0.01308197,0.17698628,-0.15298399,0.04543937,-0.04315444,0.19387878,-0.15748462
3.94697349,1.40720961,-1.29228171,2.18636132,-2.06385906,0.04340783,-0.03959846,0.22759440,-0.21396455,0.20470635,-0.18768557,0.01435421,-0.01334538,0.17753162,-0.16091150,0.04668063,-0.04458933,0.20285922,-0.16671329
3.95297649,1.43405158,-1.33623327,2.22970628,-2.11659329,0.04458534,-0.04084820,0.22922558,-0.22074041,0.20634069,-0.19659103,0.01457512,-0.01353507,0.17759339,-0.16827192,0.04765681,-0.04578361,0.21211816,-0.17583043
3.95897949,1.45589493,-1.37429479,2.26075683,-2.15759223,0.04559238,-0.04191558,0.22995106,-0.22645344,0.20767022,-0.20482183,0.01473131,-0.01365049,0.17728066,-0.17498631,0.04835226,-0.04671689,0.22176072,-0.18482939
3.96498249,1.47301622,-1.40617203,2.27927132,-2.18628357,0.04642983,-0.04279299,0.22984469,-0.23105219,0.20883079,-0.21231746,0.01482589,-0.01369297,0.17671358,-0.18099446,0.04875678,-0.04737357,0.23190164,-0.19372578
3.97098549,1.48581049,-1.43173486,2.28527301,-2.20234772,0.04710291,-0.04347768,0.22899791,-0.23451233,0.20996635,-0.21904331,0.01486352,-0.01366570,0.17601888,-0.18625750,0.04886596,-0.04774334,0.24265997,-0.20255839
3.97698849,1.49477345,-1.45102427,2.27904707,-2.20572984,0.04762077,-0.04397189,0.22751605,-0.23683768,0.21122331,-0.22499268,0.01485025,-0.01357366,0.17532503,-0.19075968,0.04868128,-0.04782151,0.25415293,-0.21138913
3.98299150,1.50047862,-1.46425286,2.26112791,-2.19664331,0.04799608,-0.04428286,0.22551419,-0.23806017,0.21274441,-0.23018769,0.01479323,-0.01342353,0.17475711,-0.19450916,0.04821006,-0.04760925,0.26648903,-0.22030170
3.98899450,1.50355057,-1.47179834,2.23227761,-2.17556417,0.04824426,-0.04442255,0.22311251,-0.23823874,0.21466255,-0.23467884,0.01470044,-0.01322343,0.17443171,-0.19753778,0.04746520,-0.04711351,0.27976059,-0.22939897
3.99499750,1.50463526,-1.47419016,2.19345606,-2.14321658,0.04838272,-0.04440727,0.22043144,-0.23745707,0.21709462,-0.23854325,0.01458033,-0.01298269,0.17445204,-0.19989970,0.04646467,-0.04634686,0.29403622,-0.23879903
4.00100050,1.50436883,-1.47208945,2.14578438,-2.10054978,0.04842990,-0.04425702,0.21758686,-0.23582034,0.22013569,-0.24188151,0.01444142,-0.01271156,0.17490336,-0.20166903,0.04523095,-0.04532707,0.30935337,-0.24862992
4.00700350,1.50334625,-1.46626288,2.09050308,-2.04870739,0.04840434,-0.04399478,0.21468540,-0.23345102,0.22385381,-0.24481326,0.01429199,-0.01242086,0.17584909,-0.20293634,0.04379025,-0.04407655,0.32571156,-0.25902333
4.01300650,1.50209149,-1.45755161,2.02892709,-1.98899009,0.04832368,-0.04364556,0.21182029,-0.23048400,0.22828569,-0.24747164,0.01413967,-0.01212161,0.17732758,-0.20380444,0.04217161,-0.04262164,0.34306646,-0.27010724
4.01900950,1.50103062,-1.44683638,1.96239956,-1.92281327,0.04820376,-0.04323539,0.20906773,-0.22706113,0.23343334,-0.24999682,0.01399114,-0.01182468,0.17934989,-0.20438335,0.04040599,-0.04099183,0.36132546,-0.28199797
4.02501251,1.50046934,-1.43500030,1.89224660,-1.85166130,0.04805777,-0.04279029,0.20648405,-0.22332551,0.23926211,-0.25252893,0.01385183,-0.01154038,0.18189855,-0.20478491,0.03852533,-0.03921877,0.38034487,-0.29479191
4.03101551,1.50057605,-1.42289107,1.81973498,-1.77704020,0.04789555,-0.04233517,0.20410382,-0.21941578,0.24570005,-0.25520066,0.01372571,-0.01127813,0.18492744,-0.20511716,0.03656154,-0.03733538,0.39992919,-0.30855733
4.03701851,1.50137167,-1.41128426,1.74603454,-1.70043067,0.04772315,-0.04189278,0.20193892,-0.21546066,0.25263878,-0.25813000,0.01361510,-0.01104614,0.18836280,-0.20547882,0.03454566,-0.03537484,0.41983263,-0.32332668
4.04302151,1.50272659,-1.40084943,1.67218698,-1.62324340,0.04754249,-0.04148279,0.19997867,-0.21157390,0.25993589,-0.26141332,0.01352066,-0.01085109,0.19210542,-0.20595412,0.03250706,-0.03336966,0.43976293,-0.33908987
4.04902451,1.50436530,-1.39212069,1.59908204,-1.54677825,0.04735130,-0.04112094,0.19819099,-0.20785013,0.26741884,-0.26511932,0.01344132,-0.01069795,0.19603386,-0.20660834,0.03047268,-0.03135084,0.45938754,-0.35578889
4.05502751,1.50587833,-1.38547325,1.52744190,-1.47218900,0.04714333,-0.04081839,0.19652457,-0.20436148,0.27489015,-0.26928409,0.01337443,-0.01058979,0.20000861,-0.20748416,0.02846658,-0.02934703,0.47834203,-0.37331419
4.06103052,1.50674128,-1.38110690,1.45781409,-1.40045495,0.04690871,-0.04058128,0.19491182,-0.20115537,0.28213388,-0.27390763,0.01331590,-0.01052765,0.20387705,-0.20859914,0.02650946,-0.02738396,0.49624047,-0.39150306
4.06703352,1.50633969,-1.37903757,1.39057261,-1.33236022,0.04663454,-0.04041049,0.19327267,-0.19825341,0.28892297,-0.27895192,0.01326040,-0.01051057,0.20747904,-0.20994437,0.02461846,-0.02548383,0.51268730,-0.41014042
4.07303652,1.50399888,-1.37909711,1.32592694,-1.26848140,0.04630569,-0.04030165,0.19151880,-0.19565157,0.29502728,-0.28434085,0.01320171,-0.01053562,0.21065286,-0.21148452,0.02280705,-0.02366505,0.52729042,-0.42896187
4.07903952,1.49901698,-1.38094161,1.26393757,-1.20918383,0.04590568,-0.04024542,0.18955819,-0.19332146,0.30022189,-0.28996195,0.01313299,-0.01059802,0.21324123,-0.21315906,0.02108513,-0.02194200,0.53967476,-0.44765926
4.08504252,1.49069960,-1.38406766,1.20453720,-1.15462612,0.04541763,-0.04022788,0.18729987,-0.19121276,0.30429539,-0.29566992,0.01304717,-0.01069131,0.21509725,-0.21488485,0.01945919,-0.02032498,0.54949574,-0.46588845
4.09104552,1.47839438,-1.38783596,1.14755574,-1.10477256,0.04482526,-0.04023131,0.18465839,-0.18925652,0.30705777,-0.30129171,0.01293728,-0.01080766,0.21608990,-0.21655980,0.01793259,-0.01882035,0.55645210,-0.48327924
4.09704852,1.46152360,-1.39150097,1.09274783,-1.05941238,0.04411385,-0.04023493,0.18155806,-0.18736931,0.30834746,-0.30663317,0.01279680,-0.01093813,0.21610895,-0.21806744,0.01650599,-0.01743079,0.56029737,-0.49944679
4.10305153,1.43961327,-1.39424528,1.03982097,-1.01818477,0.04327111,-0.04021597,0.17793662,-0.18545792,0.30803742,-0.31148665,0.01262000,-0.01107304,0.21506893,-0.21928227,0.01517774,-0.01615559,0.56084951,-0.51400440
4.10905453,1.41231725,-1.39521699,0.98846292,-0.98060824,0.04228796,-0.04015067,0.17374811,-0.18342426,0.30603974,-0.31563947,0.01240218,-0.01120231,0.21291225,-0.22007551,0.01394438,-0.01499117,0.55799817,-0.52657685
4.11505753,1.37943529,-1.39356829,0.93836692,-0.94611281,0.04115904,-0.04001536,0.16896508,-0.18117046,0.30230885,-0.31888270,0.01213991,-0.01131588,0.20961103,-0.22032096,0.01280107,-0.01393156,0.55170929,-0.53681388
4.12106053,1.34092422,-1.38849343,0.88925354,-0.91407349,0.03988315,-0.03978757,0.16357974,-0.17860372,0.29684290,-0.32101982,0.01183118,-0.01140408,0.20516788,-0.21990081,0.01174207,-0.01296892,0.54202678,-0.54440300
4.12706353,1.29690189,-1.37926426,0.84088832,-0.88384340,0.03846344,-0.03944701,0.15760429,-0.17564073,0.28968358,-0.32187502,0.01147548,-0.01145794,0.19961534,-0.21871093,0.01076114,-0.01209413,0.52907129,-0.54908126
4.13306653,1.24764390,-1.36526175,0.79309474,-0.85478526,0.03690735,-0.03897645,0.15107028,-0.17221151,0.28091417,-0.32130049,0.01107382,-0.01146957,0.19301434,-0.21666561,0.00985191,-0.01129729,0.51303602,-0.55064528
4.13906953,1.19357349,-1.34600220,0.74576211,-0.82629976,0.03522638,-0.03836246,0.14402721,-0.16826252,0.27065611,-0.31918258,0.01062866,-0.01143239,0.18545147,-0.21370130,0.00900816,-0.01056825,0.49417994,-0.54895910
4.14507254,1.13524540,-1.32115682,0.69884859,-0.79784989,0.03343571,-0.03759593,0.13654035,-0.16375885,0.25906426,-0.31544650,0.01014384,-0.01134137,0.17703554,-0.20977940,0.00822406,-0.00989704,0.47281872,-0.54395950
4.15107554,1.07332464,-1.29056433,0.65237971,-0.76898040,0.03155361,-0.03667247,0.12868798,-0.15868546,0.24632096,-0.31005928,0.00962433,-0.01119316,0.16789326,-0.20488785,0.00749432,-0.00927424,0.44931383,-0.53565859
4.15707854,1.00856150,-1.25423588,0.60644278,-0.73933186,0.02960075,-0.03559249,0.12055827,-0.15304756,0.23262950,-0.30303103,0.00907610,-0.01098618,0.15816463,-0.19904164,0.00681433,-0.00869129,0.42406033,-0.52414349
4.16308154,0.94176423,-1.21235268,0.56117822,-0.70864914,0.02759949,-0.03436116,0.11224588,-0.14686995,0.21820696,-0.29441437,0.00850582,-0.01072063,0.14799795,-0.19228203,0.00618013,-0.00814072,0.39747405,-0.50957329
4.16908454,0.87377066,-1.16525651,0.51676840,-0.67678437,0.02557304,-0.03298810,0.10384847,-0.14019566,0.20327701,-0.28430218,0.00792065,-0.01039841,0.13754491,-0.18467481,0.00558845,-0.00761626,0.36997859,-0.49217330
4.17508754,0.80542023,-1.11343406,0.47342509,-0.64369468,0.02354470,-0.03148699,0.09546337,-0.13308378,0.18806292,-0.27282382,0.00732793,-0.01002303,0.12695577,-0.17630758,0.00503665,-0.00711293,0.34199278,-0.47222705
4.18109055,0.73752778,-1.05749604,0.43137629,-0.60943542,0.02153710,-0.02987494,0.08718444,-0.12560678,0.17278103,-0.26014007,0.00673496,-0.00959940,0.11637505,-0.16728626,0.00452261,-0.00662701,0.31391910,-0.45006641
4.18709355,0.67085997,-0.99815233,0.39085330,-0.57414945,0.01957154,-0.02817179,0.07909937,-0.11784742,0.15763487,-0.24643698,0.00614877,-0.00913359,0.10593765,-0.15773100,0.00404468,-0.00615600,0.28613354,-0.42606027
4.19309655,0.60611536,-0.93618451,0.35207883,-0.53805349,0.01766741,-0.02639936,0.07128736,-0.10989540,0.14281036,-0.23191914,0.00557590,-0.00863265,0.09576568,-0.14777178,0.00360153,-0.00569847,0.25897707,-0.40060241
4.19909955,0.54390868,-0.87241717,0.31525653,-0.50142239,0.01584174,-0.02458064,0.06381743,-0.10184401,0.12847186,-0.21680249,0.00502227,-0.00810426,0.08596602,-0.13754388,0.00319208,-0.00525396,0.23274915,-0.37409906
4.20510255,0.48475963,-0.80768944,0.28056260,-0.46457235,0.01410890,-0.02273897,0.05674719,-0.09378682,0.11475951,-0.20130718,0.00449301,-0.00755647,0.07662867,-0.12718337,0.00281537,-0.00482277,0.20770313,-0.34695669
4.21110555,0.42908618,-0.74282785,0.24813947,-0.42784399,0.01248036,-0.02089730,0.05012226,-0.08581468,0.10178755,-0.18565072,0.00399241,-0.00699743,0.06782579,-0.11682293,0.00247050,-0.00440578,0.18404380,-0.31957058
4.21710855,0.37720244,-0.67862177,0.21809194,-0.39158606,0.01096465,-0.01907753,0.04397617,-0.07801300,0.08964378,-0.17004166,0.00352388,-0.00643517,0.05961156,-0.10658807,0.00215656,-0.00400430,0.16192683,-0.29231449
4.22311156,0.32932044,-0.61580214,0.19048548,-0.35614057,0.00956743,-0.01729987,0.03833074,-0.07045960,0.07839001,-0.15467414,0.00308996,-0.00587730,0.05202262,-0.09659391,0.00187258,-0.00361985,0.14145991,-0.26553193
4.22911456,0.28555550,-0.55502431,0.16534668,-0.32182985,0.00829158,-0.01558241,0.03319690,-0.06322295,0.06806332,-0.13972332,0.00269230,-0.00533086,0.04507907,-0.08694264,0.00161750,-0.00325404,0.12270545,-0.23952912
4.23511756,0.24593450,-0.49685518,0.14266553,-0.28894599,0.00713751,-0.01394073,0.02857583,-0.05636101,0.05867803,-0.12534198,0.00233183,-0.00480221,0.03878594,-0.07772161,0.00139015,-0.00290844,0.10568443,-0.21456984
4.24112056,0.21040632,-0.44176490,0.12239919,-0.25774287,0.00610340,-0.01238770,0.02446036,-0.04992063,0.05022823,-0.11165815,0.00200875,-0.00429681,0.03313497,-0.06900220,0.00118927,-0.00258444,0.09038126,-0.19087226
4.24712356,0.17885378,-0.39012295,0.10447702,-0.22843091,0.00518555,-0.01093339,0.02083649,-0.04393739,0.04269061,-0.09877391,0.00172271,-0.00381930,0.02810662,-0.06083936,0.00101353,-0.00228320,0.07674909,-0.16860760
4.25312656,0.15110637,-0.34219841,0.08880627,-0.20117436,0.00437878,-0.00958503,0.01768507,-0.03843600,0.03602753,-0.08676523,0.00147289,-0.00337335,0.02367215,-0.05327173,0.00086157,-0.00200562,0.06471555,-0.14790052
4.25912956,0.12695312,-0.29816375,0.07527825,-0.17609113,0.00367675,-0.00834718,0.01498342,-0.03343098,0.03019009,-0.07568265,0.00125814,-0.00296178,0.01979573,-0.04632237,0.00073198,-0.00175225,0.05418842,-0.12883107
4.26513257,0.10615518,-0.25810179,0.06377461,-0.15325465,0.00307235,-0.00722190,0.01270689,-0.02892778,0.02512116,-0.06555288,0.00107713,-0.00258655,0.01643645,-0.03999991,0.00062341,-0.00152337,0.04506114,-0.11143787
4.27113557,0.08845742,-0.22201502,0.05417336,-0.13269765,0.00255802,-0.00620900,0.01083035,-0.02492410,0.02075818,-0.05638097,0.00092843,-0.00224888,0.01355020,-0.03430008,0.00053458,-0.00131895,0.03721796,-0.09572233
4.27713857,0.07359901,-0.18983660,0.04635442,-0.11441716,0.00212606,-0.00530639,0.00932947,-0.02141131,0.01703566,-0.04815291,0.00081064,-0.00194935,0.01109130,-0.02920742,0.00046433,-0.00113871,0.03053847,-0.08165349
4.28314157,0.06132247,-0.16144242,0.04020456,-0.09838064,0.00176887,-0.00451040,0.00818184,-0.01837606,0.01388743,-0.04083859,0.00072248,-0.00168800,0.00901400,-0.02469724,0.00041162,-0.00098219,0.02490160,-0.06917336
4.28914457,0.05138116,-0.13666359,0.03562146,-0.08453253,0.00147920,-0.00381611,0.00736786,-0.01580177,0.01124847,-0.03439484,0.00066287,-0.00146448,0.00727361,-0.02073748,0.00037560,-0.00084877,0.02018891,-0.05820235
4.29514757,0.04354520,-0.11529864,0.03251688,-0.07280104,0.00125027,-0.00321773,0.00687142,-0.01367019,0.00905635,-0.02876850,0.00063101,-0.00127815,0.00582744,-0.01729069,0.00035564,-0.00073775,0.01628718,-0.04864462
4.30115058,0.03760569,-0.09712517,0.03081883,-0.06310468,0.00107592,-0.00270891,0.00668027,-0.01196267,0.00725240,-0.02389933,0.00062639,-0.00112825,0.00463555,-0.01431574,0.00035127,-0.00064838,0.01309039,-0.04039311
4.30715358,0.03337745,-0.08191034,0.03047274,-0.05535831,0.00095069,-0.00228299,0.00678629,-0.01066141,0.00578244,-0.01972270,0.00064881,-0.00101396,0.00366116,-0.01176947,0.00036229,-0.00057996,0.01050109,-0.03333421
4.31315658,0.03070024,-0.06942008,0.03144156,-0.04947844,0.00086985,-0.00193335,0.00718537,-0.00975043,0.00459729,-0.01617202,0.00069843,-0.00093451,0.00287097,-0.00960813,0.00038865,-0.00053185,0.00843112,-0.02735179
4.31915958,0.02943876,-0.05942673,0.03370495,-0.04538756,0.00082938,-0.00165351,0.00787718,-0.00921625,0.00365301,-0.01318076,0.00077566,-0.00088927,0.00223529,-0.00778856,0.00043053,-0.00050352,0.00680202,-0.02233068
4.32516258,0.02948143,-0.05171500,0.03725744,-0.04301741,0.00082597,-0.00143738,0.00886467,-0.00904846,0.00291085,-0.01068416,0.00088122,-0.00087781,0.00172794,-0.00626916,0.00048826,-0.00049457,0.00554494,-0.01815945
4.33116558,0.03073830,-0.04608636,0.04210577,-0.04231099,0.00085691,-0.00127935,0.01015337,-0.00923983,0.00233714,-0.00862057,0.00101600,-0.00089989,0.00132622,-0.00501063,0.00056226,-0.00050473,0.00460026,-0.01473259
4.33716858,0.03313803,-0.04236164,0.04826544,-0.04322346,0.00092007,-0.00117436,0.01175056,-0.00978634,0.00190295,-0.00693240,0.00118099,-0.00095550,0.00101064,-0.00397654,0.00065308,-0.00053391,0.00391698,-0.01195205
4.34317159,0.03662433,-0.04038229,0.05575651,-0.04572175,0.00101374,-0.00111792,0.01366423,-0.01068681,0.00158375,-0.00556681,0.00137724,-0.00104485,0.00076466,-0.00313361,0.00076125,-0.00058212,0.00345200,-0.00972828
4.34917459,0.04115196,-0.04001007,0.06459895,-0.04978310,0.00113655,-0.00110614,0.01590194,-0.01194237,0.00135891,-0.00447604,0.00160569,-0.00116829,0.00057442,-0.00245195,0.00088726,-0.00064948,0.00316920,-0.00798069
4.35517759,0.04668234,-0.04112567,0.07480753,-0.05539247,0.00128732,-0.00113565,0.01846961,-0.01355568,0.00121129,-0.00361756,0.00186708,-0.00132625,0.00042843,-0.00190502,0.00103152,-0.00073617,0.00303856,-0.00663781
4.36118059,0.05317915,-0.04362624,0.08638648,-0.06253906,0.00146498,-0.00120356,0.02137018,-0.01552992,0.00112673,-0.00295398,0.00216180,-0.00151920,0.00031726,-0.00146964,0.00119425,-0.00084241,0.00303522,-0.00563700
4.36718359,0.06060390,-0.04742213,0.09932421,-0.07121212,0.00166839,-0.00130733,0.02460241,-0.01786769,0.00109358,-0.00245285,0.00248982,-0.00174748,0.00023326,-0.00112575,0.00137540,-0.00096834,0.00313859,-0.00492398
4.37318659,0.06891172,-0.05243307,0.11358814,-0.08139612,0.00189626,-0.00144471,0.02815962,-0.02056979,0.00110229,-0.00208628,0.00285052,-0.00201124,0.00017028,-0.00085623,0.00157464,-0.00111402,0.00333154,-0.00445215
4.37918959,0.07804756,-0.05858394,0.12912001,-0.09306563,0.00214704,-0.00161360,0.03202854,-0.02363385,0.00114502,-0.00183052,0.00324259,-0.00231031,0.00012342,-0.00064664,0.00179126,-0.00127933,0.00359958,-0.00418179
4.38519260,0.08794288,-0.06580051,0.14583192,-0.10618011,0.00241879,-0.00181192,0.03618845,-0.02705308,0.00121524,-0.00166554,0.00366394,-0.00264405,0.00008881,-0.00048489,0.00202411,-0.00146389,0.00393024,-0.00407918
4.39119560,0.09851298,-0.07400515,0.16360317,-0.12067888,0.00270917,-0.00203751,0.04061039,-0.03081500,0.00130748,-0.00157450,0.00411164,-0.00301125,0.00006345,-0.00036103,0.00227158,-0.00166704,0.00431248,-0.00411571
4.39719860,0.10965523,-0.08311294,0.18227835,-0.13647649,0.00301531,-0.00228802,0.04525679,-0.03490036,0.00141705,-0.00154333,0.00458188,-0.00341004,0.00004501,-0.00026690,0.00253161,-0.00188773,0.00473618,-0.00426705
4.40320160,0.12124812,-0.09302823,0.20166672,-0.15345892,0.00333387,-0.00256078,0.05008139,-0.03928214,0.00153980,-0.00156022,0.00506991,-0.00383776,0.00003170,-0.00019592,0.00280159,-0.00212450,0.00519178,-0.00451232
4.40920460,0.13315131,-0.10364188,0.22154311,-0.17148061,0.00366094,-0.00285280,0.05502947,-0.04392497,0.00167201,-0.00161528,0.00557013,-0.00429096,0.00002217,-0.00014279,0.00307850,-0.00237542,0.00567002,-0.00483338
4.41520760,0.14520685,-0.11482940,0.24165033,-0.19036285,0.00399218,-0.00316062,0.06003865,-0.04878469,0.00181022,-0.00170011,0.00607613,-0.00476528,0.00001539,-0.00010334,0.00335885,-0.00263811,0.00616172,-0.00521419
4.42121061,0.15724124,-0.12644994,0.26170327,-0.20989344,0.00432277,-0.00348035,0.06503992,-0.05380844,0.00195116,-0.00180755,0.00658080,-0.00525552,0.00001061,-0.00007425,0.00363879,-0.00290972,0.00665774,-0.00564029
4.42721361,0.16906870,-0.13834641,0.28139449,-0.22982804,0.00464759,-0.00380767,0.06995919,-0.05893501,0.00209172,-0.00193137,0.00707644,-0.00575566,0.00000726,-0.00005297,0.00391420,-0.00318693,0.00714888,-0.00609838
4.43321661,0.18049520,-0.15034663,0.30040127,-0.24989298,0.00496126,-0.00413782,0.07471918,-0.06409568,0.00222890,-0.00206607,0.00755500,-0.00625891,0.00000493,-0.00003752,0.00418077,-0.00346605,0.00762602,-0.00657599
4.43921961,0.19132340,-0.16226561,0.31839384,-0.26978981,0.00525830,-0.00446568,0.07924162,-0.06921551,0.00235982,-0.00220675,0.00800826,-0.00675785,0.00000333,-0.00002639,0.00443415,-0.00374303,0.00808020,-0.00706131
4.44522261,0.20135809,-0.17390876,0.33504453,-0.28920132,0.00553330,-0.00478589,0.08344975,-0.07421495,0.00248177,-0.00234895,0.00842807,-0.00724462,0.00000223,-0.00001843,0.00467007,-0.00401360,0.00850278,-0.00754307
4.45122561,0.21041205,-0.18507611,0.35003747,-0.30779897,0.00578104,-0.00509290,0.08727094,-0.07901192,0.00259223,-0.00248861,0.00880659,-0.00771102,0.00000148,-0.00001278,0.00488452,-0.00427333,0.00888564,-0.00801050
4.45722861,0.21831208,-0.19556718,0.36307847,-0.32525137,0.00599666,-0.00538118,0.09063939,-0.08352405,0.00268890,-0.00262204,0.00913656,-0.00814881,0.00000098,-0.00000880,0.00507385,-0.00451783,0.00922141,-0.00845338
4.46323162,0.22490483,-0.20518648,0.37390461,-0.34123360,0.00617584,-0.00564529,0.09349886,-0.08767135,0.00276982,-0.00274586,0.00941154,-0.00854993,0.00000064,-0.00000601,0.00523497,-0.00474281,0.00950367,-0.00886217
4.46923462,0.23006230,-0.21374926,0.38229305,-0.35543698,0.00631492,-0.00588010,0.09580514,-0.09137877,0.00283333,-0.00285706,0.00962615,-0.00890672,0.00000042,-0.00000408,0.00536550,-0.00494429,0.00972721,-0.00922814
4.47523762,0.23368663,-0.22108736,0.38806885,-0.36757876,0.00641105,-0.00608090,0.09752839,-0.09457901,0.00287821,-0.00295302,0.00977627,-0.00921219,0.00000027,-0.00000275,0.00546384,-0.00511872,0.00988815,-0.00954354
4.48124062,0.23571409,-0.22705482,0.39111121,-0.37741141,0.00646229,-0.00624359,0.09865508,-0.09721512,0.00290366,-0.00303151,0.00985920,-0.00946027,0.00000017,-0.00000184,0.00552936,-0.00526314,0.00998417,-0.00980179
4.48724362,0.23611794,-0.23153303,0.39135788,-0.38473107,0.00646764,-0.00636478,0.09918946,-0.09924293,0.00290938,-0.00309078,0.00987381,-0.00964601,0.00000011,-0.00000122,0.00556241,-0.00537532,0.01001458,-0.00999768
4.49324662,0.23491013,-0.23443510,0.38880766,-0.38938464,0.00642717,-0.00644196,0.09915462,-0.10063324,0.00289553,-0.00312958,0.00982061,-0.00976578,0.00000007,-0.00000081,0.00556448,-0.00545388,0.00998041,-0.01012750
4.49924962,0.23214170,-0.23570939,0.38352069,-0.39127538,0.00634193,-0.00647351,0.09859296,-0.10137353,0.00286279,-0.00314716,0.00970176,-0.00981740,0.00000004,-0.00000053,0.00553813,-0.00549839,0.00988442,-0.01018918
4.50525263,0.22790192,-0.23534189,0.37561669,-0.39036648,0.00621400,-0.00645885,0.09756605,-0.10146935,0.00281233,-0.00314333,0.00952106,-0.00980027,0.00000003,-0.00000034,0.00548706,-0.00550947,0.00973108,-0.01018237
4.51125563,0.22231615,-0.23335731,0.36527107,-0.38668271,0.00604637,-0.00639839,0.09615404,-0.10094508,0.00274577,-0.00311847,0.00928387,-0.00971542,0.00000002,-0.00000022,0.00541607,-0.00548883,0.00952643,-0.01010851
4.51725863,0.21554259,-0.22981907,0.35270935,-0.38030986,0.00584287,-0.00629356,0.09445443,-0.09984422,0.00266517,-0.00307350,0.00899699,-0.00956550,0.00000001,-0.00000014,0.00533100,-0.00543931,0.00927796,-0.00997079
4.52326163,0.20776801,-0.22482791,0.33819991,-0.37139210,0.00560807,-0.00614678,0.09258035,-0.09822913,0.00257295,-0.00300986,0.00866850,-0.00935474,0.00000001,-0.00000009,0.00523865,-0.00536487,0.00899442,-0.00977409
4.52926463,0.19920275,-0.21851934,0.32204566,-0.36012742,0.00534709,-0.00596132,0.09065839,-0.09618022,0.00247185,-0.00292953,0.00830757,-0.00908887,0.00000000,-0.00000006,0.00514668,-0.00527061,0.00868557,-0.00952487
4.53526763,0.19007508,-0.21106011,0.30457488,-0.34676132,0.00506550,-0.00574126,0.08882610,-0.09379472,0.00236487,-0.00283490,0.00792424,-0.00877495,0.00000000,-0.00000004,0.00506348,-0.00516266,0.00836192,-0.00923103
