energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.63731866,0.50396595,0.00003214,0.00632422,0.09943920,0.24972258,0.00019515,0.28989564,0.05013454,0.04423720
-4.63131566,0.47398822,0.00004047,0.00562239,0.08890997,0.23799320,0.00024621,0.27133649,0.04670170,0.04140497
-4.62531266,0.44665229,0.00005066,0.00501151,0.07924553,0.22741075,0.00030855,0.25413678,0.04354972,0.03884817
-4.61930965,0.42201335,0.00006301,0.00448732,0.07044163,0.21802863,0.00038403,0.23829346,0.04066808,0.03657032
-4.61330665,0.40010244,0.00007784,0.00404618,0.06249137,0.20988511,0.00047461,0.22378948,0.03804514,0.03457351
-4.60730365,0.38092767,0.00009550,0.00368504,0.05538457,0.20300472,0.00058241,0.21059454,0.03566819,0.03285845
-4.60130065,0.36447628,0.00011634,0.00340129,0.04910730,0.19739996,0.00070959,0.19866648,0.03352356,0.03142452
-4.59529765,0.35071726,0.00014073,0.00319269,0.04364156,0.19307334,0.00085837,0.18795318,0.03159682,0.03026984
-4.58929465,0.33960418,0.00016900,0.00305726,0.03896520,0.19001916,0.00103090,0.17839481,0.02987308,0.02939139
-4.58329165,0.33107773,0.00020151,0.00299314,0.03505189,0.18822516,0.00122924,0.16992623,0.02833731,0.02878505
-4.57728864,0.32506786,0.00023856,0.00299847,0.03187125,0.18767353,0.00145521,0.16247927,0.02697463,0.02844560
-4.57128564,0.32149505,0.00028038,0.00307127,0.02938910,0.18834139,0.00171036,0.15598491,0.02577064,0.02836670
-4.56528264,0.32027057,0.00032717,0.00320930,0.02756760,0.19020050,0.00199582,0.15037490,0.02471167,0.02854075
-4.55927964,0.32129576,0.00037904,0.00340997,0.02636560,0.19321625,0.00231219,0.14558302,0.02378490,0.02895866
-4.55327664,0.32446022,0.00043597,0.00367016,0.02573884,0.19734599,0.00265948,0.14154570,0.02297847,0.02960955
-4.54727364,0.32963913,0.00049785,0.00398618,0.02564014,0.20253681,0.00303697,0.13820216,0.02228149,0.03048048
-4.54127064,0.33669006,0.00056443,0.00435361,0.02601968,0.20872303,0.00344314,0.13549394,0.02168395,0.03155599
-4.53526763,0.34544935,0.00063532,0.00476728,0.02682512,0.21582350,0.00387560,0.13336410,0.02117651,0.03281782
-4.52926463,0.35572883,0.00070998,0.00522120,0.02800186,0.22373918,0.00433106,0.13175612,0.02075039,0.03424454
-4.52326163,0.36731294,0.00078771,0.00570854,0.02949327,0.23235116,0.00480530,0.13061256,0.02039705,0.03581137
-4.51725863,0.37995693,0.00086769,0.00622165,0.03124099,0.24151930,0.00529319,0.12987392,0.02010802,0.03749002
-4.51125563,0.39338642,0.00094891,0.00675213,0.03318531,0.25108203,0.00578876,0.12947746,0.01987462,0.03924881
-4.50525263,0.40729857,0.00103029,0.00729094,0.03526570,0.26085711,0.00628529,0.12935654,0.01968787,0.04105282
-4.49924962,0.42136518,0.00111062,0.00782850,0.03742140,0.27064377,0.00677545,0.12944027,0.01953835,0.04286442
-4.49324662,0.43523762,0.00118861,0.00835492,0.03959216,0.28022608,0.00725144,0.12965367,0.01941616,0.04464382
-4.48724362,0.44855369,0.00126294,0.00886019,0.04171913,0.28937758,0.00770522,0.12991847,0.01931103,0.04634992
-4.48124062,0.46094613,0.00133229,0.00933444,0.04374579,0.29786699,0.00812873,0.13015428,0.01921245,0.04794129
-4.47523762,0.47205247,0.00139536,0.00976821,0.04561900,0.30546480,0.00851410,0.13028043,0.01910989,0.04937730
-4.46923462,0.48152577,0.00145093,0.01015273,0.04729009,0.31195045,0.00885393,0.13021805,0.01899314,0.05061927
-4.46323162,0.48904584,0.00149788,0.01048016,0.04871585,0.31711972,0.00914155,0.12989250,0.01885267,0.05163169
-4.45722861,0.49433022,0.00153525,0.01074394,0.04985963,0.32079205,0.00937119,0.12923593,0.01868001,0.05238344
-4.45122561,0.49714458,0.00156227,0.01093896,0.05069216,0.32281735,0.00953825,0.12818982,0.01846818,0.05284883
-4.44522261,0.49731175,0.00157837,0.01106181,0.05119232,0.32308192,0.00963945,0.12670733,0.01821211,0.05300857
-4.43921961,0.49471915,0.00158321,0.01111094,0.05134768,0.32151334,0.00967295,0.12475541,0.01790903,0.05285050
-4.43321661,0.48932406,0.00157670,0.01108679,0.05115487,0.31808382,0.00963847,0.12231642,0.01755882,0.05237012
-4.42721361,0.48115658,0.00155899,0.01099183,0.05061957,0.31281211,0.00953727,0.11938929,0.01716432,0.05157079
-4.42121061,0.47031999,0.00153047,0.01083063,0.04975644,0.30576365,0.00937220,0.11599011,0.01673153,0.05046378
-4.41520760,0.45698878,0.00149176,0.01060978,0.04858863,0.29704914,0.00914760,0.11215208,0.01626984,0.04906789
-4.40920460,0.44140415,0.00144370,0.01033779,0.04714715,0.28682154,0.00886915,0.10792497,0.01579205,0.04740898
-4.40320160,0.42386747,0.00138729,0.01002500,0.04546999,0.27527165,0.00854378,0.10337395,0.01531446,0.04551911
-4.39719860,0.40473202,0.00132370,0.00968338,0.04360114,0.26262253,0.00817943,0.09857798,0.01485685,0.04343566
-4.39119560,0.38439324,0.00125419,0.00932631,0.04158940,0.24912312,0.00778485,0.09362791,0.01444233,0.04120019
-4.38519260,0.36327827,0.00118009,0.00896839,0.03948716,0.23504121,0.00736937,0.08862412,0.01409727,0.03885725
-4.37918959,0.34183489,0.00110277,0.00862519,0.03734914,0.22065621,0.00694266,0.08367417,0.01385110,0.03645320
-4.37318659,0.32052068,0.00102358,0.00831300,0.03523115,0.20625192,0.00651449,0.07889023,0.01373612,0.03403498
-4.36718359,0.29979244,0.00094384,0.00804855,0.03318885,0.19210972,0.00609451,0.07438662,0.01378722,0.03164901
-4.36118059,0.28009649,0.00086477,0.00784883,0.03127667,0.17850221,0.00569205,0.07027741,0.01404168,0.02934015
-4.35517759,0.26185995,0.00078752,0.00773077,0.02954671,0.16568767,0.00531592,0.06667411,0.01453875,0.02715080
-4.34917459,0.24548321,0.00071308,0.00771105,0.02804789,0.15390530,0.00497426,0.06368363,0.01531941,0.02512018
-4.34317159,0.23133366,0.00064232,0.00780586,0.02682512,0.14337142,0.00467441,0.06140639,0.01642587,0.02328373
-4.33716858,0.21974065,0.00057596,0.00803062,0.02591858,0.13427652,0.00442277,0.05993467,0.01790116,0.02167269
-4.33116558,0.21099172,0.00051455,0.00839978,0.02536319,0.12678326,0.00422476,0.05935106,0.01978862,0.02031388
-4.32516258,0.20532977,0.00045850,0.00892658,0.02518807,0.12102514,0.00408473,0.05972724,0.02213124,0.01922953
-4.31915958,0.20295128,0.00040808,0.00962279,0.02541621,0.11710595,0.00400593,0.06112274,0.02497105,0.01843729
-4.31315658,0.20400522,0.00036339,0.01049846,0.02606406,0.11509976,0.00399045,0.06358400,0.02834833,0.01795031
-4.30715358,0.20859264,0.00032444,0.01156171,0.02714138,0.11505136,0.00403927,0.06714346,0.03230083,0.01777744
-4.30115058,0.21676678,0.00029111,0.01281847,0.02865099,0.11697710,0.00415221,0.07181881,0.03686289,0.01792345
-4.29514757,0.22853358,0.00026319,0.01427227,0.03058872,0.12086601,0.00432794,0.07761239,0.04206455,0.01838927
-4.28914457,0.24385269,0.00024037,0.01592408,0.03294341,0.12668116,0.00456405,0.08451082,0.04793064,0.01917230
-4.28314157,0.26263883,0.00022231,0.01777213,0.03569702,0.13436124,0.00485703,0.09248474,0.05447985,0.02026676
-4.27713857,0.28476373,0.00020859,0.01981185,0.03882490,0.14382241,0.00520236,0.10148894,0.06172390,0.02166395
-4.27113557,0.31005853,0.00019877,0.02203585,0.04229616,0.15496038,0.00559455,0.11146275,0.06966678,0.02335264
-4.26513257,0.33831701,0.00019237,0.02443396,0.04607430,0.16765271,0.00602724,0.12233079,0.07830405,0.02531942
-4.25912956,0.36929940,0.00018892,0.02699340,0.05011799,0.18176158,0.00649330,0.13400421,0.08762237,0.02754906
-4.25312656,0.40273723,0.00018794,0.02969904,0.05438206,0.19713676,0.00698494,0.14638227,0.09759915,0.03002494
-4.24712356,0.43833894,0.00018895,0.03253372,0.05881874,0.21361910,0.00749387,0.15935453,0.10820241,0.03272948
-4.24112056,0.47579647,0.00019151,0.03547872,0.06337902,0.23104432,0.00801146,0.17280332,0.11939092,0.03564460
-4.23511756,0.51479270,0.00019519,0.03851429,0.06801433,0.24924717,0.00852894,0.18660673,0.13111454,0.03875222
-4.22911456,0.55500955,0.00019960,0.04162027,0.07267824,0.26806589,0.00903756,0.20064193,0.14331480,0.04203482
-4.22311156,0.59613674,0.00020438,0.04477676,0.07732829,0.28734686,0.00952883,0.21478871,0.15592585,0.04547594
-4.21710855,0.63788079,0.00020923,0.04796483,0.08192793,0.30694930,0.00999472,0.22893319,0.16887551,0.04906079
-4.21110555,0.67997407,0.00021389,0.05116724,0.08644834,0.32674993,0.01042784,0.24297149,0.18208670,0.05277675
-4.20510255,0.72218352,0.00021815,0.05436917,0.09087017,0.34664735,0.01082166,0.25681334,0.19547904,0.05661389
-4.19909955,0.76431880,0.00022185,0.05755880,0.09518513,0.36656592,0.01117065,0.27038534,0.20897062,0.06056547
-4.19309655,0.80623929,0.00022491,0.06072797,0.09939724,0.38645911,0.01147045,0.28363384,0.22248002,0.06462825
-4.18709355,0.84785984,0.00022729,0.06387256,0.10352379,0.40631193,0.01171792,0.29652717,0.23592834,0.06880284
-4.18109055,0.88915471,0.00022899,0.06699288,0.10759585,0.42614240,0.01191127,0.30905725,0.24924136,0.07309379
-4.17508754,0.93015959,0.00023009,0.07009378,0.11165832,0.44600192,0.01205003,0.32124035,0.26235168,0.07750962
-4.16908454,0.97097137,0.00023071,0.07318467,0.11576945,0.46597428,0.01213505,0.33311702,0.27520071,0.08206260
-4.16308154,1.01174550,0.00023100,0.07627934,0.11999979,0.48617342,0.01216843,0.34475108,0.28774057,0.08676844
-4.15707854,1.05269085,0.00023118,0.07939547,0.12443064,0.50673980,0.01215339,0.35622763,0.29993571,0.09164569
-4.15107554,1.09406211,0.00023146,0.08255414,0.12915184,0.52783537,0.01209417,0.36765027,0.31176412,0.09671498
-4.14507254,1.13614970,0.00023208,0.08577897,0.13425915,0.54963735,0.01199580,0.37913731,0.32321814,0.10199812
-4.13906953,1.17926748,0.00023332,0.08909518,0.13985111,0.57233069,0.01186394,0.39081732,0.33430471,0.10751690
-4.13306653,1.22373842,0.00023541,0.09252848,0.14602544,0.59609967,0.01170467,0.40282398,0.34504501,0.11329187
-4.12706353,1.26987864,0.00023861,0.09610383,0.15287525,0.62111865,0.01152423,0.41529039,0.35547344,0.11934092
-4.12106053,1.31798028,0.00024312,0.09984412,0.16048497,0.64754227,0.01132885,0.42834306,0.36563585,0.12567778
-4.11505753,1.36829357,0.00024914,0.10376873,0.16892619,0.67549554,0.01112451,0.44209572,0.37558710,0.13231055
-4.10905453,1.42100897,0.00025680,0.10789226,0.17825364,0.70506393,0.01091677,0.45664309,0.38538796,0.13924017
-4.10305153,1.47623970,0.00026620,0.11222309,0.18850131,0.73628410,0.01071060,0.47205504,0.39510135,0.14645907
-4.09704852,1.53400566,0.00027736,0.11676222,0.19967898,0.76913542,0.01051024,0.48837102,0.40478815,0.15394989
-4.09104552,1.59421919,0.00029025,0.12150216,0.21176922,0.80353282,0.01031909,0.50559526,0.41450264,0.16168447
-4.08504252,1.65667352,0.00030478,0.12642606,0.22472513,0.83932128,0.01013966,0.52369285,0.42428780,0.16962311
-4.07903952,1.72103458,0.00032079,0.13150711,0.23846878,0.87627232,0.00997351,0.54258679,0.43417070,0.17771414
-4.07303652,1.78683660,0.00033803,0.13670825,0.25289069,0.91408281,0.00982129,0.56215635,0.44415818,0.18589390
-4.06703352,1.85348222,0.00035623,0.14198215,0.26785018,0.95237630,0.00968272,0.58223678,0.45423308,0.19408714
-4.06103052,1.92024724,0.00037505,0.14727165,0.28317692,0.99070706,0.00955670,0.60262039,0.46435127,0.20220782
-4.05502751,1.98629036,0.00039409,0.15251051,0.29867349,1.02856691,0.00944138,0.62305928,0.47443968,0.21016039
-4.04902451,2.05066783,0.00041295,0.15762457,0.31411902,1.06539466,0.00933426,0.64326946,0.48439552,0.21784145
-4.04302151,2.11235282,0.00043119,0.16253325,0.32927388,1.10058825,0.00923236,0.66293648,0.49408685,0.22514187
-4.03701851,2.17025904,0.00044836,0.16715139,0.34388517,1.13351895,0.00913231,0.68172241,0.50335451,0.23194917
-4.03101551,2.22326814,0.00046403,0.17139138,0.35769308,1.16354762,0.00903053,0.69927396,0.51201550,0.23815020
-4.02501251,2.27025983,0.00047779,0.17516548,0.37043767,1.19004219,0.00892339,0.71523154,0.51986771,0.24363402
-4.01900950,2.31014394,0.00048925,0.17838831,0.38186607,1.21239596,0.00880732,0.72923901,0.52669585,0.24829483
-4.01300650,2.34189313,0.00049809,0.18097938,0.39173965,1.23004597,0.00867898,0.74095376,0.53227838,0.25203491
-4.00700350,2.36457513,0.00050403,0.18286555,0.39984110,1.24249083,0.00853535,0.75005684,0.53639520,0.25476749
-4.00100050,2.37738323,0.00050686,0.18398343,0.40598092,1.24930721,0.00837389,0.75626264,0.53883576,0.25641926
-3.99499750,2.37966377,0.00050646,0.18428151,0.41000330,1.25016438,0.00819256,0.75932798,0.53940720,0.25693271
-3.98899450,2.37093958,0.00050278,0.18372192,0.41179098,1.24483615,0.00798996,0.75906005,0.53794223,0.25626799
-3.98299150,2.35092822,0.00049582,0.18228193,0.41126893,1.23320969,0.00776530,0.75532300,0.53430635,0.25440430
-3.97698849,2.31955438,0.00048570,0.17995486,0.40840681,1.21529091,0.00751848,0.74804292,0.52840395,0.25134074
-3.97098549,2.27695586,0.00047258,0.17675061,0.40321993,1.19120602,0.00725003,0.73721098,0.52018330,0.24709663
-3.96498249,2.22348267,0.00045670,0.17269554,0.39576882,1.16119925,0.00696113,0.72288455,0.50963977,0.24171124
-3.95897949,2.15968952,0.00043835,0.16783199,0.38615739,1.12562678,0.00665353,0.70518635,0.49681751,0.23524293
-3.95297649,2.08632173,0.00041785,0.16221714,0.37452967,1.08494720,0.00632949,0.68430154,0.48180923,0.22776777
-3.94697349,2.00429534,0.00039558,0.15592153,0.36106546,1.03970869,0.00599172,0.66047295,0.46475426,0.21937769
-3.94097049,1.91467203,0.00037192,0.14902713,0.34597491,0.99053371,0.00564324,0.63399465,0.44583485,0.21017821
-3.93496748,1.81863005,0.00034727,0.14162509,0.32949229,0.93810160,0.00528733,0.60520390,0.42527099,0.20028579
-3.92896448,1.71743219,0.00032201,0.13381326,0.31186929,0.88312988,0.00492740,0.57447219,0.40331397,0.18982503
-3.92296148,1.61239211,0.00029654,0.12569362,0.29336800,0.82635508,0.00456689,0.54219525,0.38023888,0.17892565
-3.91695848,1.50484040,0.00027120,0.11736962,0.27425395,0.76851361,0.00420919,0.50878282,0.35633657,0.16771945
-3.91095548,1.39609142,0.00024632,0.10894360,0.25478935,0.71032367,0.00385753,0.47464828,0.33190526,0.15633736
-3.90495248,1.28741237,0.00022218,0.10051442,0.23522685,0.65246853,0.00351490,0.44019862,0.30724225,0.14490662
-3.89894947,1.17999533,0.00019902,0.09217522,0.21580396,0.59558195,0.00318402,0.40582516,0.28263606,0.13354819
-3.89294647,1.07493335,0.00017705,0.08401157,0.19673837,0.54023604,0.00286726,0.37189510,0.25835921,0.12237450
-3.88694347,0.97320110,0.00015643,0.07609996,0.17822417,0.48693182,0.00256657,0.33874441,0.23466203,0.11148753
-3.88094047,0.87564038,0.00013726,0.06850662,0.16042908,0.43609278,0.00228355,0.30667206,0.21176760,0.10097732
-3.87493747,0.78295087,0.00011961,0.06128679,0.14349278,0.38806123,0.00201936,0.27593573,0.18986793,0.09092090
-3.86893447,0.69568580,0.00010352,0.05448435,0.12752613,0.34309751,0.00177475,0.24674909,0.16912146,0.08138167
-3.86293147,0.61425247,0.00008898,0.04813185,0.11261144,0.30138174,0.00155011,0.21928060,0.14965191,0.07240912
-3.85692846,0.53891699,0.00007596,0.04225082,0.09880348,0.26301782,0.00134545,0.19365371,0.13154833,0.06403909
-3.85092546,0.46981279,0.00006441,0.03685245,0.08613126,0.22803935,0.00116046,0.16994842,0.11486626,0.05629422
-3.84492246,0.40695208,0.00005424,0.03193843,0.07460034,0.19641692,0.00099458,0.14820388,0.09962986,0.04918486
-3.83891946,0.35023970,0.00004536,0.02750203,0.06419558,0.16806653,0.00084698,0.12842195,0.08583482,0.04271009
-3.83291646,0.29948836,0.00003768,0.02352929,0.05488413,0.14285853,0.00071667,0.11057144,0.07345183,0.03685902
-3.82691346,0.25443479,0.00003109,0.02000022,0.04661859,0.12062681,0.00060250,0.09459282,0.06243039,0.03161221
-3.82091046,0.21475600,0.00002548,0.01689012,0.03934013,0.10117777,0.00050325,0.08040314,0.05270282,0.02694312
-3.81490745,0.18008503,0.00002074,0.01417075,0.03298155,0.08429893,0.00041762,0.06790106,0.04418830,0.02281958
-3.80890445,0.15002580,0.00001677,0.01181153,0.02747011,0.06976676,0.00034431,0.05697167,0.03679668,0.01920526
-3.80290145,0.12416662,0.00001347,0.00978059,0.02273005,0.05735367,0.00028201,0.04749104,0.03043206,0.01606104
-3.79689845,0.10209210,0.00001075,0.00804568,0.01868491,0.04683402,0.00022949,0.03933043,0.02499602,0.01334623
-3.79089545,0.08339331,0.00000852,0.00657498,0.01525939,0.03798912,0.00018554,0.03235996,0.02039039,0.01101972
-3.78489245,0.06767609,0.00000672,0.00533776,0.01238093,0.03061117,0.00014906,0.02645172,0.01651955,0.00904095
-3.77888944,0.05456763,0.00000527,0.00430486,0.00998091,0.02450623,0.00011901,0.02148238,0.01329229,0.00737067
-3.77288644,0.04372129,0.00000412,0.00344913,0.00799557,0.01949631,0.00009448,0.01733525,0.01062319,0.00597166
-3.76688344,0.03481993,0.00000322,0.00274562,0.00636658,0.01542067,0.00007463,0.01390177,0.00843363,0.00480914
-3.76088044,0.02757788,0.00000253,0.00217176,0.00504145,0.01213639,0.00005874,0.01108257,0.00665234,0.00385121
-3.75487744,0.02174178,0.00000201,0.00170742,0.00397363,0.00951851,0.00004619,0.00878810,0.00521571,0.00306901
-3.74887444,0.01709057,0.00000164,0.00133488,0.00312251,0.00745973,0.00003645,0.00693895,0.00406778,0.00243690
-3.74287144,0.01343475,0.00000140,0.00103874,0.00245328,0.00586977,0.00002909,0.00546578,0.00316008,0.00193249
-3.73686843,0.01061527,0.00000128,0.00080581,0.00193670,0.00467469,0.00002376,0.00430921,0.00245125,0.00153659
-3.73086543,0.00850212,0.00000127,0.00062498,0.00154886,0.00381612,0.00002022,0.00341942,0.00190665,0.00123321
-3.72486243,0.00699285,0.00000139,0.00048701,0.00127084,0.00325049,0.00001829,0.00275572,0.00149782,0.00100940
-3.71885943,0.00601126,0.00000163,0.00038439,0.00108851,0.00294844,0.00001789,0.00228615,0.00120201,0.00085521
-3.71285643,0.00550612,0.00000201,0.00031120,0.00099226,0.00289443,0.00001903,0.00198697,0.00100166,0.00076359
-3.70685343,0.00545035,0.00000257,0.00026288,0.00097683,0.00308645,0.00002179,0.00184232,0.00088399,0.00073028
-3.70085043,0.00584038,0.00000334,0.00023620,0.00104117,0.00353612,0.00002634,0.00184386,0.00084055,0.00075383
-3.69484742,0.00669596,0.00000436,0.00022902,0.00118843,0.00426891,0.00003295,0.00199058,0.00086693,0.00083552
-3.68884442,0.00806030,0.00000570,0.00024028,0.00142591,0.00532462,0.00004201,0.00228859,0.00096248,0.00097938
-3.68284142,0.01000048,0.00000743,0.00026988,0.00176514,0.00675811,0.00005398,0.00275110,0.00113009,0.00119225
-3.67683842,0.01260804,0.00000964,0.00031862,0.00222202,0.00864005,0.00006947,0.00339841,0.00137605,0.00148379
-3.67083542,0.01599984,0.00001242,0.00038813,0.00281684,0.01105777,0.00008920,0.00425792,0.00170995,0.00186659
-3.66483242,0.02031866,0.00001591,0.00048084,0.00357450,0.01411613,0.00011403,0.00536419,0.00214455,0.00235613
-3.65882941,0.02573382,0.00002024,0.00059995,0.00452451,0.01793807,0.00014494,0.00675890,0.00269576,0.00297088
-3.65282641,0.03244126,0.00002557,0.00074935,0.00570104,0.02266506,0.00018308,0.00849079,0.00338250,0.00373221
-3.64682341,0.04066307,0.00003208,0.00093363,0.00714284,0.02845692,0.00022971,0.01061539,0.00422655,0.00466435
-3.64082041,0.05064626,0.00003997,0.00115795,0.00889296,0.03549119,0.00028626,0.01319459,0.00525237,0.00579409
-3.63481741,0.06266031,0.00004944,0.00142803,0.01099836,0.04396163,0.00035425,0.01629592,0.00648673,0.00715058
-3.62881441,0.07699369,0.00006072,0.00174999,0.01350928,0.05407588,0.00043533,0.01999152,0.00795837,0.00876479
-3.62281141,0.09394874,0.00007405,0.00213025,0.01647831,0.06605204,0.00053122,0.02435680,0.00969737,0.01066890
-3.61680840,0.11383508,0.00008967,0.00257537,0.01995929,0.08011413,0.00064365,0.02946867,0.01173444,0.01289556
-3.61080540,0.13696133,0.00010781,0.00309183,0.02400581,0.09648630,0.00077439,0.03540338,0.01410010,0.01547689
-3.60480240,0.16362517,0.00012871,0.00368584,0.02866950,0.11538587,0.00092512,0.04223395,0.01682359,0.01844332
-3.59879940,0.19410186,0.00015258,0.00436306,0.03399804,0.13701512,0.00109739,0.05002729,0.01993172,0.02182237
-3.59279640,0.22863142,0.00017960,0.00512832,0.04003289,0.16155221,0.00129256,0.05884099,0.02344757,0.02563718
-3.58679340,0.26740470,0.00020991,0.00598535,0.04680695,0.18914109,0.00151172,0.06871986,0.02738910,0.02990502
-3.58079040,0.31054900,0.00024361,0.00693646,0.05434200,0.21988107,0.00175557,0.07969248,0.03176768,0.03463573
-3.57478739,0.35811357,0.00028071,0.00798226,0.06264625,0.25381617,0.00202440,0.09176767,0.03658673,0.03983027
