energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
2.99249625,2.65090704,0.02248219,0.24967714,0.42979518,0.61967796,0.12700804,0.59847843,0.88716035,1.01433963
2.99849925,2.62802233,0.02156312,0.24977208,0.42873490,0.61420947,0.12587864,0.60213160,0.88531144,0.99376463
3.00450225,2.60487599,0.02063357,0.24944524,0.42683377,0.60841708,0.12476299,0.60543945,0.88124678,0.97463811
3.01050525,2.58064798,0.01969840,0.24860388,0.42395780,0.60209894,0.12357394,0.60820342,0.87483534,0.95670584
3.01650825,2.55450017,0.01876222,0.24716336,0.41999412,0.59505646,0.12222909,0.61021868,0.86596938,0.93967199
3.02251126,2.52562016,0.01782965,0.24505054,0.41485697,0.58710403,0.12065408,0.61128410,0.85457222,0.92321693
3.02851426,2.49326336,0.01690557,0.24220662,0.40849254,0.57807811,0.11878547,0.61121213,0.84060508,0.90701535
3.03451726,2.45679172,0.01599539,0.23858950,0.40088258,0.56784527,0.11657300,0.60983827,0.82407290,0.89075368
3.04052026,2.41570729,0.01510520,0.23417552,0.39204658,0.55630898,0.11398135,0.60702970,0.80502865,0.87414628
3.04652326,2.36967956,0.01424205,0.22896042,0.38204251,0.54341473,0.11099113,0.60269261,0.78357601,0.85694967
3.05252626,2.31856553,0.01341396,0.22295971,0.37096625,0.52915345,0.10759930,0.59677817,0.75987029,0.83897442
3.05852926,2.26242200,0.01263009,0.21620828,0.35894959,0.51356306,0.10381883,0.58928671,0.73411742,0.82009428
3.06453227,2.20150985,0.01190072,0.20875932,0.34615726,0.49672816,0.09967782,0.58027006,0.70657119,0.80025234
3.07053527,2.13629057,0.01123721,0.20068269,0.33278279,0.47877796,0.09521803,0.56983199,0.67752884,0.77946422
3.07653827,2.06741522,0.01065197,0.19206279,0.31904373,0.45988262,0.09049295,0.55812675,0.64732511,0.75781821
3.08254127,1.99570680,0.01015830,0.18299599,0.30517621,0.44024809,0.08556558,0.54535574,0.61632507,0.73547263
3.08854427,1.92213675,0.00977021,0.17358779,0.29142917,0.42010988,0.08050590,0.53176253,0.58491605,0.71265057
3.09454727,1.84779663,0.00950220,0.16394978,0.27805835,0.39972590,0.07538827,0.51762627,0.55349886,0.68963230
3.10055028,1.77386608,0.00936902,0.15419666,0.26532023,0.37936875,0.07028880,0.50325391,0.52247874,0.66674575
3.10655328,1.70157820,0.00938534,0.14444315,0.25346613,0.35931769,0.06528281,0.48897126,0.49225627,0.64435542
3.11255628,1.63218354,0.00956540,0.13480119,0.24273644,0.33985064,0.06044251,0.47511333,0.46321845,0.62285006
3.11855928,1.56691359,0.00992265,0.12537737,0.23335511,0.32123648,0.05583492,0.46201421,0.43573037,0.60262963
3.12456228,1.50694511,0.01046927,0.11627063,0.22552451,0.30372775,0.05152007,0.44999674,0.41012750,0.58409188
3.13056528,1.45336596,0.01121577,0.10757033,0.21942071,0.28755416,0.04754960,0.43936244,0.38670878,0.56761893
3.13656828,1.40714358,0.01217047,0.09935478,0.21518912,0.27291692,0.04396566,0.43038182,0.36573082,0.55356431
3.14257129,1.36909679,0.01333900,0.09169012,0.21294064,0.25998404,0.04080026,0.42328560,0.34740305,0.54224089
3.14857429,1.33987179,0.01472382,0.08462963,0.21274843,0.24888678,0.03807492,0.41825703,0.33188413,0.53390990
3.15457729,1.31992299,0.01632372,0.07821345,0.21464514,0.23971725,0.03580061,0.41542560,0.31927951,0.52877164
3.16058029,1.30949928,0.01813339,0.07246864,0.21862107,0.23252713,0.03397811,0.41486250,0.30964032,0.52695800
3.16658329,1.30863634,0.02014305,0.06740965,0.22462296,0.22732775,0.03259851,0.41657798,0.30296346,0.52852722
3.17258629,1.31715520,0.02233815,0.06303901,0.23255378,0.22409117,0.03164405,0.42052070,0.29919314,0.53346106
3.17858929,1.33466756,0.02469919,0.05934838,0.24227361,0.22275262,0.03108908,0.42657942,0.29822359,0.54166463
3.18459230,1.36058770,0.02720173,0.05631969,0.25360154,0.22321382,0.03090124,0.43458668,0.29990317,0.55296883
3.19059530,1.39415093,0.02981651,0.05392660,0.26631884,0.22534742,0.03104273,0.44432480,0.30403969,0.56713555
3.19659830,1.43443832,0.03250977,0.05213595,0.28017333,0.22900231,0.03147167,0.45553367,0.31040690,0.58386549
3.20260130,1.48040690,0.03524378,0.05090944,0.29488498,0.23400957,0.03214362,0.46792042,0.31875203,0.60280823
3.20860430,1.53092455,0.03797754,0.05020521,0.31015265,0.24018901,0.03301301,0.48117028,0.32880427,0.62357439
3.21460730,1.58480852,0.04066767,0.04997950,0.32566181,0.24735614,0.03403469,0.49495854,0.34028380,0.64574941
3.22061031,1.64086611,0.04326943,0.05018828,0.34109307,0.25532911,0.03516538,0.50896290,0.35291128,0.66890825
3.22661331,1.69793609,0.04573796,0.05078872,0.35613127,0.26393567,0.03636515,0.52287574,0.36641746,0.69263060
3.23261631,1.75492918,0.04802949,0.05174063,0.37047476,0.27301971,0.03759871,0.53641588,0.38055243,0.71651578
3.23861931,1.81086593,0.05010271,0.05300768,0.38384465,0.28244723,0.03883666,0.54933915,0.39509432,0.74019679
3.24462231,1.86491036,0.05192001,0.05455845,0.39599341,0.29211137,0.04005655,0.56144735,0.40985693,0.76335267
3.25062531,1.91639789,0.05344875,0.05636724,0.40671282,0.30193656,0.04124376,0.57259526,0.42469606,0.78571882
3.25662831,1.96485618,0.05466233,0.05841473,0.41584050,0.31188123,0.04239206,0.58269518,0.43951410,0.80709455
3.26263132,2.01001798,0.05554114,0.06068822,0.42326510,0.32193930,0.04350408,0.59171904,0.45426273,0.82734762
3.26863432,2.05182528,0.05607321,0.06318175,0.42892960,0.33214009,0.04459134,0.59969774,0.46894346,0.84641543
3.27463732,2.09042453,0.05625468,0.06589590,0.43283273,0.34254681,0.04567408,0.60671795,0.48360599,0.86430304
3.28064032,2.12615316,0.05608989,0.06883730,0.43502837,0.35325352,0.04678073,0.61291645,0.49834429,0.88107775
3.28664332,2.15951786,0.05559123,0.07201793,0.43562293,0.36438080,0.04794716,0.61847230,0.51329071,0.89686096
3.29264632,2.19116590,0.05477869,0.07545420,0.43477089,0.37607012,0.04921559,0.62359729,0.52860814,0.91181737
3.29864932,2.22185053,0.05367907,0.07916580,0.43266856,0.38847730,0.05063332,0.62852512,0.54448066,0.92614242
3.30465233,2.25239232,0.05232504,0.08317449,0.42954655,0.40176512,0.05225120,0.63349982,0.56110307,0.94004842
3.31065533,2.28363825,0.05075390,0.08750268,0.42566111,0.41609561,0.05412199,0.63876402,0.57866977,0.95375026
3.31665833,2.31642033,0.04900626,0.09217204,0.42128483,0.43162206,0.05629865,0.64454756,0.59736350,0.96745140
3.32266133,2.35151590,0.04712463,0.09720208,0.41669712,0.44848135,0.05883253,0.65105710,0.61734439,0.98133092
3.32866433,2.38961115,0.04515195,0.10260875,0.41217475,0.46678663,0.06177169,0.65846700,0.63874002,0.99553234
3.33466733,2.43126979,0.04313017,0.10840325,0.40798311,0.48662092,0.06515923,0.66691197,0.66163671,1.01015468
3.34067034,2.47690792,0.04109896,0.11459088,0.40436820,0.50803168,0.06903187,0.67648181,0.68607260,1.02524640
3.34667334,2.52677614,0.03909456,0.12117013,0.40154991,0.53102666,0.07341861,0.68721827,0.71203273,1.04080221
3.35267634,2.58094965,0.03714880,0.12813204,0.39971662,0.55557113,0.07833980,0.69911421,0.73944644,1.05676325
3.35867934,2.63932623,0.03528837,0.13545977,0.39902138,0.58158667,0.08380637,0.71211489,0.76818693,1.07302010
3.36468234,2.70163202,0.03353436,0.14312847,0.39957957,0.60895144,0.08981935,0.72612131,0.79807326,1.08941879
3.37068534,2.76743439,0.03190198,0.15110543,0.40146817,0.63750198,0.09636980,0.74099529,0.82887432,1.10576909
3.37668834,2.83616095,0.03040061,0.15935046,0.40472632,0.66703637,0.10343887,0.75656586,0.86031479,1.12185467
3.38269135,2.90712330,0.02903402,0.16781660,0.40935717,0.69731860,0.11099821,0.77263678,0.89208249,1.13744443
3.38869435,2.97954419,0.02780081,0.17645096,0.41533070,0.72808401,0.11901057,0.78899448,0.92383701,1.15230434
3.39469735,3.05258633,0.02669505,0.18519575,0.42258725,0.75904545,0.12743054,0.80541615,0.95521892,1.16620896
3.40070035,3.12538143,0.02570696,0.19398949,0.43104147,0.78989993,0.13620543,0.82167757,0.98585926,1.17895198
3.40670335,3.19705769,0.02482380,0.20276816,0.44058646,0.82033551,0.14527623,0.83756013,1.01538883,1.19035516
3.41270635,3.26676461,0.02403067,0.21146648,0.45109781,0.85003805,0.15457850,0.85285689,1.04344697,1.20027510
3.41870935,3.33369374,0.02331139,0.22001901,0.46243730,0.87869773,0.16404333,0.86737729,1.06968938,1.20860750
3.42471236,3.39709483,0.02264936,0.22836122,0.47445614,0.90601488,0.17359812,0.88095046,1.09379480,1.21528858
3.43071536,3.45628659,0.02202826,0.23643037,0.48699758,0.93170520,0.18316731,0.89342701,1.11547047,1.22029380
3.43671836,3.51066225,0.02143275,0.24416616,0.49989896,0.95550402,0.19267302,0.90467929,1.13445613,1.22363380
3.44272136,3.55968994,0.02084900,0.25151124,0.51299298,0.97716967,0.20203552,0.91460033,1.15052680,1.22534815
3.44872436,3.60290873,0.02026513,0.25841146,0.52610858,0.99648584,0.21117367,0.92310167,1.16349419,1.22549708
3.45472736,3.63992100,0.01967148,0.26481592,0.53907124,1.01326313,0.22000531,0.93011025,1.17320714,1.22415211
3.46073037,3.67038239,0.01906079,0.27067694,0.55170320,1.02733969,0.22844754,0.93556486,1.17955118,1.22138596
3.46673337,3.69399057,0.01842825,0.27594974,0.56382341,1.03858126,0.23641720,0.93941235,1.18244742,1.21726274
3.47273637,3.71047406,0.01777144,0.28059228,0.57524786,1.04688061,0.24383131,0.94160404,1.18185110,1.21182893
3.47873937,3.71958240,0.01709018,0.28456490,0.58579006,1.05215671,0.25060770,0.94209263,1.17774994,1.20510596
3.48474237,3.72107866,0.01638629,0.28783014,0.59526215,1.05435367,0.25666580,0.94082992,1.17016247,1.19708482
3.49074537,3.71473522,0.01566331,0.29035264,0.60347663,1.05343970,0.26192766,0.93776554,1.15913653,1.18772323
3.49674837,3.70033337,0.01492622,0.29209918,0.61024882,1.04940615,0.26631916,0.93284681,1.14474798,1.17694554
3.50275138,3.67766688,0.01418104,0.29303899,0.61540002,1.04226670,0.26977140,0.92601976,1.12709959,1.16464546
3.50875438,3.64654942,0.01343453,0.29314419,0.61876140,1.03205690,0.27222230,0.91723139,1.10632013,1.15069144
3.51475738,3.60682550,0.01269384,0.29239051,0.62017838,1.01883386,0.27361829,0.90643277,1.08256359,1.13493445
3.52076038,3.55838385,0.01196619,0.29075816,0.61951542,1.00267618,0.27391600,0.89358307,1.05600831,1.11721764
3.52676338,3.50117263,0.01125860,0.28823283,0.61666092,0.98368400,0.27308401,0.87865390,1.02685600,1.09738729
3.53276638,3.43521487,0.01057763,0.28480686,0.61153190,0.96197906,0.27110435,0.86163403,0.99533038,1.07530431
3.53876938,3.36062322,0.00992918,0.28048031,0.60407838,0.93770474,0.26797387,0.84253371,0.96167547,1.05085570
3.54477239,3.27761265,0.00931831,0.27526208,0.59428687,0.91102577,0.26370519,0.82138862,0.92615330,1.02396508
3.55077539,3.18651002,0.00874910,0.26917080,0.58218300,0.88212769,0.25832738,0.79826297,0.88904103,0.99460170
3.55677839,3.08775955,0.00822460,0.26223558,0.56783290,0.85121585,0.25188603,0.77325148,0.85062755,0.96278748
3.56278139,2.98192372,0.00774675,0.25449640,0.55134323,0.81851388,0.24444296,0.74648019,0.81120944,0.92860147
3.56878439,2.86967917,0.00731639,0.24600428,0.53285977,0.78426165,0.23607529,0.71810585,0.77108662,0.89218158
3.57478739,2.75180751,0.00693326,0.23682095,0.51256467,0.74871267,0.22687414,0.68831398,0.73055757,0.85372351
3.58079040,2.62918161,0.00659609,0.22701826,0.49067222,0.71213097,0.21694277,0.65731567,0.68991453,0.81347688
3.58679340,2.50274778,0.00630264,0.21667716,0.46742358,0.67478757,0.20639434,0.62534319,0.64943865,0.77173888
3.59279640,2.37350480,0.00604981,0.20588633,0.44308046,0.63695660,0.19534941,0.59264471,0.60939555,0.72884581
3.59879940,2.24248078,0.00583379,0.19474061,0.41791821,0.59891119,0.18393313,0.55947841,0.57003116,0.68516297
3.60480240,2.11070911,0.00565017,0.18333906,0.39221847,0.56091933,0.17227245,0.52610615,0.53156830,0.64107351
3.61080540,1.97920451,0.00549413,0.17178297,0.36626185,0.52323976,0.16049320,0.49278719,0.49420391,0.59696680
3.61680840,1.84894037,0.00536053,0.16017377,0.34032086,0.48611810,0.14871740,0.45977209,0.45810716,0.55322697
3.62281141,1.72082835,0.00524413,0.14861089,0.31465345,0.44978330,0.13706073,0.42729719,0.42341839,0.51022205
3.62881441,1.59570104,0.00513973,0.13718983,0.28949734,0.41444457,0.12563028,0.39557973,0.39024898,0.46829431
3.63481741,1.47429824,0.00504231,0.12600024,0.26506538,0.38028877,0.11452273,0.36481400,0.35868196,0.42775214
3.64082041,1.35725716,0.00494718,0.11512432,0.24154206,0.34747855,0.10382286,0.33516839,0.32877339,0.38886363
3.64682341,1.24510679,0.00485011,0.10463549,0.21908123,0.31615092,0.09360260,0.30678359,0.30055437,0.35185223
3.65282641,1.13826613,0.00474742,0.09459730,0.19780504,0.28641666,0.08392042,0.27977176,0.27403346,0.31689419
3.65882941,1.03704607,0.00463606,0.08506274,0.17780399,0.25836024,0.07482125,0.25421670,0.24919952,0.28411806
3.66483242,0.94165440,0.00451367,0.07607384,0.15913804,0.23204030,0.06633666,0.23017495,0.22602468,0.25360580
3.67083542,0.85220345,0.00437862,0.06766160,0.14183860,0.20749076,0.05848555,0.20767746,0.20446728,0.22539541
3.67683842,0.76871953,0.00423001,0.05984625,0.12591118,0.18472228,0.05127502,0.18673201,0.18447483,0.19948478
3.68284142,0.69115370,0.00406762,0.05263770,0.11133857,0.16372417,0.04470149,0.16732585,0.16598671,0.17583640
3.68884442,0.61939314,0.00389191,0.04603631,0.09808432,0.14446652,0.03875201,0.14942870,0.14893661,0.15438264
3.69484742,0.55327258,0.00370391,0.04003382,0.08609632,0.12690255,0.03340569,0.13299573,0.13325464,0.13503134
3.70085043,0.49258529,0.00350516,0.03461434,0.07531041,0.11097113,0.02863510,0.11797056,0.11886907,0.11767135
3.70685343,0.43709327,0.00329759,0.02975555,0.06565370,0.09659925,0.02440773,0.10428799,0.10570778,0.10217786
3.71285643,0.38653642,0.00308348,0.02542982,0.05704770,0.08370453,0.02068736,0.09187664,0.09369924,0.08841736
3.71885943,0.34064044,0.00286526,0.02160544,0.04941106,0.07219758,0.01743533,0.08066111,0.08277334,0.07625198
3.72486243,0.29912349,0.00264547,0.01824773,0.04266187,0.06198430,0.01461174,0.07056398,0.07286186,0.06554325
3.73086543,0.26170161,0.00242666,0.01532013,0.03671956,0.05296790,0.01217639,0.06150736,0.06389872,0.05615523
3.73686843,0.22809298,0.00221126,0.01278516,0.03150644,0.04505082,0.01008971,0.05341422,0.05582017,0.04795691
3.74287144,0.19802113,0.00200156,0.01060529,0.02694873,0.03813629,0.00831344,0.04620933,0.04856474,0.04082407
3.74887444,0.17121736,0.00179958,0.00874370,0.02297738,0.03212980,0.00681121,0.03982008,0.04207325,0.03464049
3.75487744,0.14742242,0.00160711,0.00716486,0.01952849,0.02694025,0.00554892,0.03417698,0.03628870,0.02929877
3.76088044,0.12638773,0.00142562,0.00583507,0.01654353,0.02248085,0.00449505,0.02921403,0.03115624,0.02470067
3.76688344,0.10787612,0.00125625,0.00472279,0.01396942,0.01866989,0.00362080,0.02486902,0.02662310,0.02075714
3.77288644,0.09166248,0.00109987,0.00379889,0.01175835,0.01543121,0.00290019,0.02108362,0.02263860,0.01738817
3.77888944,0.07753415,0.00095702,0.00303683,0.00986766,0.01269457,0.00231002,0.01780355,0.01915420,0.01452241
3.78489245,0.06529128,0.00082803,0.00241271,0.00825959,0.01039580,0.00182982,0.01497861,0.01612354,0.01209668
3.79089545,0.05474720,0.00071296,0.00190525,0.00690100,0.00847689,0.00144167,0.01256273,0.01350261,0.01005549
3.79689845,0.04572870,0.00061174,0.00149570,0.00576318,0.00688583,0.00113008,0.01051402,0.01124983,0.00835049
3.80290145,0.03807648,0.00052416,0.00116778,0.00482162,0.00557654,0.00088178,0.00879483,0.00932629,0.00693999
3.80890445,0.03164542,0.00044998,0.00090747,0.00405587,0.00450859,0.00068555,0.00737176,0.00769583,0.00578845
3.81490745,0.02630504,0.00038893,0.00070288,0.00344945,0.00364692,0.00053198,0.00621573,0.00632530,0.00486613
3.82091046,0.02193981,0.00034083,0.00054406,0.00298978,0.00296157,0.00041333,0.00530206,0.00518466,0.00414868
3.82691346,0.01844950,0.00030561,0.00042281,0.00266825,0.00242732,0.00032331,0.00461046,0.00424722,0.00361687
3.83291646,0.01574952,0.00028340,0.00033253,0.00248026,0.00202338,0.00025696,0.00412515,0.00348974,0.00325638
3.83891946,0.01377111,0.00027456,0.00026808,0.00242537,0.00173310,0.00021049,0.00383483,0.00289268,0.00305759
3.84492246,0.01246163,0.00027975,0.00022561,0.00250750,0.00154364,0.00018118,0.00373272,0.00244030,0.00301544
3.85092546,0.01178468,0.00029995,0.00020248,0.00273514,0.00144573,0.00016730,0.00381655,0.00212094,0.00312936
3.85692846,0.01172021,0.00033655,0.00019718,0.00312159,0.00143345,0.00016806,0.00408852,0.00192721,0.00340315
3.86293147,0.01226456,0.00039135,0.00020927,0.00368520,0.00150395,0.00018354,0.00455521,0.00185623,0.00384495
3.86893447,0.01343043,0.00046661,0.00023934,0.00444968,0.00165734,0.00021477,0.00522747,0.00191002,0.00446713
3.87493747,0.01524685,0.00056503,0.00028906,0.00544424,0.00189651,0.00026369,0.00612021,0.00209579,0.00528626
3.88094047,0.01775891,0.00068980,0.00036114,0.00670380,0.00222699,0.00033325,0.00725221,0.00242639,0.00632300
3.88694347,0.02102755,0.00084459,0.00045944,0.00826910,0.00265685,0.00042744,0.00864578,0.00292080,0.00760193
3.89294647,0.02512913,0.00103349,0.00058901,0.01018660,0.00319661,0.00055143,0.01032636,0.00360460,0.00915140
3.89894947,0.03015484,0.00126098,0.00075621,0.01250838,0.00385909,0.00071169,0.01232213,0.00451054,0.01100326
3.90495248,0.03620999,0.00153189,0.00096876,0.01529176,0.00465936,0.00091607,0.01466341,0.00567910,0.01319257
3.91095548,0.04341298,0.00185128,0.00123588,0.01859875,0.00561459,0.00117398,0.01738208,0.00715900,0.01575717
3.91695848,0.05189409,0.00222434,0.00156835,0.02249532,0.00674392,0.00149647,0.02051090,0.00900765,0.01873718
3.92296148,0.06179390,0.00265626,0.00197861,0.02705031,0.00806824,0.00189640,0.02408273,0.01129157,0.02217445
3.92896448,0.07326144,0.00315204,0.00248081,0.03233417,0.00961004,0.00238847,0.02812973,0.01408648,0.02611180
3.93496748,0.08645193,0.00371635,0.00309079,0.03841739,0.01139310,0.00298930,0.03268253,0.01747738,0.03059228
3.94097049,0.10152412,0.00435331,0.00382607,0.04536862,0.01344216,0.00371743,0.03776932,0.02155814,0.03565824
3.94697349,0.11863734,0.00506626,0.00470576,0.05325263,0.01578258,0.00459324,0.04341503,0.02643083,0.04135040
3.95297649,0.13794806,0.00585753,0.00575034,0.06212798,0.01843989,0.00563877,0.04964049,0.03220467,0.04770673
3.95897949,0.15960616,0.00672828,0.00698146,0.07204453,0.02143929,0.00687752,0.05646159,0.03899435,0.05476143
3.96498249,0.18375086,0.00767821,0.00842152,0.08304091,0.02480513,0.00833407,0.06388867,0.04691799,0.06254376
3.97098549,0.21050649,0.00870542,0.01009329,0.09514184,0.02856033,0.01003359,0.07192587,0.05609442,0.07107696
3.97698849,0.23997799,0.00980619,0.01201932,0.10835565,0.03272578,0.01200124,0.08057073,0.06663991,0.08037721
3.98299150,0.27224647,0.01097494,0.01422132,0.12267182,0.03731972,0.01426143,0.08981388,0.07866439,0.09045262
3.98899450,0.30736486,0.01220405,0.01671943,0.13805892,0.04235713,0.01683698,0.09963896,0.09226709,0.10130247
3.99499750,0.34535373,0.01348392,0.01953143,0.15446281,0.04784920,0.01974814,0.11002268,0.10753183,0.11291655
4.00100050,0.38619767,0.01480298,0.02267188,0.17180534,0.05380279,0.02301152,0.12093519,0.12452191,0.12527473
4.00700350,0.42984205,0.01614779,0.02615127,0.18998369,0.06022000,0.02663901,0.13234047,0.14327493,0.13834681
4.01300650,0.47619074,0.01750324,0.02997515,0.20887027,0.06709786,0.03063658,0.14419710,0.16379762,0.15209268
4.01900950,0.52510450,0.01885281,0.03414335,0.22831336,0.07442812,0.03500321,0.15645902,0.18606094,0.16646278
4.02501251,0.57640062,0.02017885,0.03864922,0.24813856,0.08219722,0.03972981,0.16907656,0.20999563,0.18139882
4.03101551,0.62985347,0.02146298,0.04347906,0.26815093,0.09038631,0.04479828,0.18199749,0.23548864,0.19683485
4.03701851,0.68519642,0.02268650,0.04861170,0.28813799,0.09897153,0.05018084,0.19516813,0.26238049,0.21269863
4.04302151,0.74212479,0.02383083,0.05401826,0.30787329,0.10792440,0.05583946,0.20853447,0.29046393,0.22891314
4.04902451,0.80030005,0.02487801,0.05966217,0.32712078,0.11721223,0.06172574,0.22204320,0.31948410,0.24539827
4.05502751,0.85935495,0.02581111,0.06549947,0.34563956,0.12679878,0.06778101,0.23564265,0.34914032,0.26207259
4.06103052,0.91889955,0.02661476,0.07147928,0.36318910,0.13664483,0.07393691,0.24928348,0.37908967,0.27885504
4.06703352,0.97852788,0.02727552,0.07754465,0.37953470,0.14670886,0.08011628,0.26291922,0.40895241,0.29566655
4.07303652,1.03782493,0.02778226,0.08363362,0.39445297,0.15694762,0.08623454,0.27650643,0.43831906,0.31243134
4.07903952,1.09637372,0.02812648,0.08968046,0.40773724,0.16731669,0.09220139,0.29000465,0.46675920,0.32907791
4.08504252,1.15376205,0.02830256,0.09561715,0.41920258,0.17777081,0.09792288,0.30337586,0.49383168,0.34553961
4.09104552,1.20958880,0.02830786,0.10137497,0.42869048,0.18826415,0.10330376,0.31658382,0.51909587,0.36175468
4.09704852,1.26346932,0.02814284,0.10688615,0.43607273,0.19875032,0.10825007,0.32959288,0.54212362,0.37766585
4.10305153,1.31503973,0.02781096,0.11208557,0.44125461,0.20918219,0.11267183,0.34236674,0.56251159,0.39321932
4.10905453,1.36396017,0.02731863,0.11691232,0.44417711,0.21951154,0.11648570,0.35486685,0.57989326,0.40836339
4.11505753,1.40991662,0.02667497,0.12131122,0.44481823,0.22968854,0.11961763,0.36705093,0.59395028,0.42304664
4.12106053,1.45262162,0.02589153,0.12523411,0.44319321,0.23966112,0.12200524,0.37887130,0.60442263,0.43721586
4.12706353,1.49181389,0.02498197,0.12864088,0.43935373,0.24937430,0.12359987,0.39027361,0.61111712,0.45081397
4.13306653,1.52725717,0.02396164,0.13150036,0.43338614,0.25876956,0.12436825,0.40119570,0.61391390,0.46377792
4.13906953,1.55873847,0.02284718,0.13379074,0.42540880,0.26778440,0.12429369,0.41156698,0.61277063,0.47603702
4.14507254,1.58606633,0.02165610,0.13549989,0.41556858,0.27635210,0.12337663,0.42130844,0.60772415,0.48751169
4.15107554,1.60906938,0.02040627,0.13662529,0.40403675,0.28440183,0.12163474,0.43033327,0.59888955,0.49811291
4.15707854,1.62759554,0.01911556,0.13717376,0.39100442,0.29185926,0.11910230,0.43854827,0.58645676,0.50774262
4.16308154,1.64151250,0.01780140,0.13716101,0.37667757,0.29864756,0.11582911,0.44585609,0.57068470,0.51629494
4.16908454,1.65070950,0.01648043,0.13661102,0.36127210,0.30468904,0.11187886,0.45215828,0.55189340,0.52365855
4.17508754,1.65510075,0.01516817,0.13555533,0.34500883,0.30990728,0.10732704,0.45735907,0.53045438,0.52972003
4.18109055,1.65463054,0.01387877,0.13403230,0.32810883,0.31422976,0.10225857,0.46136983,0.50677968,0.53436813
4.18709355,1.64927985,0.01262479,0.13208635,0.31078906,0.31759094,0.09676512,0.46411394,0.48131015,0.53749887
4.19309655,1.63907424,0.01141711,0.12976730,0.29325854,0.31993563,0.09094235,0.46553200,0.45450341,0.53902116
4.19909955,1.62409261,0.01026475,0.12712973,0.27571513,0.32122248,0.08488718,0.46558707,0.42682188,0.53886277
4.20510255,1.60447621,0.00917496,0.12423247,0.25834288,0.32142751,0.07869511,0.46426959,0.39872155,0.53697621
4.21110555,1.58043724,0.00815317,0.12113810,0.24131014,0.32054734,0.07245778,0.46160182,0.37064162,0.53334425
4.21710855,1.55226632,0.00720309,0.11791261,0.22476823,0.31860198,0.06626083,0.45764141,0.34299545,0.52798470
4.22311156,1.52033809,0.00632681,0.11462501,0.20885077,0.31563700,0.06018212,0.45248388,0.31616306,0.52095416
4.22911456,1.48511419,0.00552499,0.11134695,0.19367350,0.31172480,0.05429033,0.44626378,0.29048515,0.51235032
4.23511756,1.44714308,0.00479697,0.10815233,0.17933460,0.30696499,0.04864403,0.43915430,0.26625890,0.50231275
4.24112056,1.40705614,0.00414097,0.10511670,0.16591531,0.30148357,0.04329114,0.43136529,0.24373525,0.49102189
4.24712356,1.36555993,0.00355432,0.10231664,0.15348086,0.29543104,0.03826880,0.42313958,0.22311772,0.47869618
4.25312656,1.32342442,0.00303359,0.09982886,0.14208152,0.28897929,0.03360364,0.41474765,0.20456260,0.46558753
4.25912956,1.28146747,0.00257482,0.09772916,0.13175374,0.28231751,0.02931233,0.40648089,0.18818013,0.45197497
4.26513257,1.24053593,0.00217368,0.09609120,0.12252132,0.27564703,0.02540246,0.39864347,0.17403667,0.43815698
4.27113557,1.20148405,0.00182565,0.09498498,0.11439648,0.26917554,0.02187353,0.39154325,0.16215749,0.42444268
4.27713857,1.16515007,0.00152614,0.09447533,0.10738097,0.26311061,0.01871817,0.38548205,0.15253008,0.41114222
4.28314157,1.13233183,0.00127066,0.09462018,0.10146694,0.25765308,0.01592338,0.38074557,0.14510776,0.39855692
4.28914457,1.10376276,0.00105491,0.09546879,0.09663790,0.25299040,0.01347179,0.37759352,0.13981343,0.38696947
4.29514757,1.08008902,0.00087489,0.09706015,0.09286954,0.24929023,0.01134294,0.37625026,0.13654350,0.37663475
4.30115058,1.06184924,0.00072699,0.09942133,0.09013052,0.24669474,0.00951440,0.37689644,0.13517181,0.36777159
4.30715358,1.04945752,0.00060805,0.10256619,0.08838337,0.24531563,0.00796289,0.37966194,0.13555360,0.36055593
4.31315658,1.04319081,0.00051545,0.10649431,0.08758537,0.24523030,0.00666521,0.38462051,0.13752953,0.35511560
4.31915958,1.04318113,0.00044713,0.11119032,0.08768959,0.24647917,0.00559901,0.39178623,0.14092982,0.35152705
4.32516258,1.04941310,0.00040167,0.11662364,0.08864603,0.24906442,0.00474351,0.40111212,0.14557847,0.34981399
4.33116558,1.06172700,0.00037829,0.12274866,0.09040291,0.25295002,0.00407998,0.41249083,0.15129760,0.34994817
4.33716858,1.07982708,0.00037696,0.12950549,0.09290808,0.25806322,0.00359211,0.42575741,0.15791199,0.35185204
4.34317159,1.10329488,0.00039835,0.13682105,0.09611055,0.26429729,0.00326629,0.44069420,0.16525371,0.35540322
4.34917459,1.13160683,0.00044393,0.14461074,0.09996205,0.27151537,0.00309167,0.45703735,0.17316679,0.36044056
4.35517759,1.16415540,0.00051597,0.15278037,0.10441864,0.27955535,0.00306025,0.47448500,0.18151186,0.36677137
4.36118059,1.20027263,0.00061754,0.16122854,0.10944221,0.28823548,0.00316670,0.49270655,0.19017064,0.37417953
4.36718359,1.23925512,0.00075258,0.16984906,0.11500182,0.29736044,0.00340824,0.51135275,0.19905002,0.38243408
4.37318659,1.28038920,0.00092583,0.17853370,0.12107482,0.30672768,0.00378435,0.53006620,0.20808564,0.39129787
4.37918959,1.32297511,0.00114285,0.18717475,0.12764759,0.31613370,0.00429645,0.54849180,0.21724466,0.40053590
