energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-4.63731866,0.46889930,0.00001497,0.05367747,0.16943264,0.16177433,0.00280777,0.20215807,0.09094701,0.06467294
-4.63131566,0.47449928,0.00001680,0.05361410,0.17474540,0.16409929,0.00243526,0.20310178,0.08820497,0.06804931
-4.62531266,0.48585264,0.00001874,0.05445387,0.18289433,0.16791767,0.00209708,0.20662578,0.08676119,0.07227843
-4.61930965,0.50298728,0.00002077,0.05619659,0.19389484,0.17318115,0.00179297,0.21281950,0.08661278,0.07738367
-4.61330665,0.52583990,0.00002287,0.05883245,0.20773121,0.17980676,0.00152203,0.22173612,0.08774025,0.08337637
-4.60730365,0.55425832,0.00002502,0.06234242,0.22435666,0.18767880,0.00128284,0.23339215,0.09010860,0.09025536
-4.60130065,0.58800542,0.00002718,0.06669868,0.24369367,0.19665172,0.00107356,0.24776746,0.09366854,0.09800673
-4.59529765,0.62676451,0.00002933,0.07186512,0.26563431,0.20655385,0.00089206,0.26480576,0.09835774,0.10660379
-4.58929465,0.67014588,0.00003143,0.07779766,0.29004078,0.21719202,0.00073602,0.28441552,0.10410207,0.11600727
-4.58329165,0.71769437,0.00003345,0.08444465,0.31674605,0.22835663,0.00060301,0.30647100,0.11081687,0.12616561
-4.57728864,0.76889768,0.00003535,0.09174719,0.34555474,0.23982733,0.00049060,0.33081371,0.11840813,0.13701553
-4.57128564,0.82319508,0.00003709,0.09963948,0.37624413,0.25137889,0.00039638,0.35725387,0.12677365,0.14848260
-4.56528264,0.87998640,0.00003864,0.10804913,0.40856546,0.26278705,0.00031808,0.38557214,0.13580417,0.16048196
-4.55927964,0.93864093,0.00003997,0.11689750,0.44224543,0.27383431,0.00025353,0.41552135,0.14538444,0.17291912
-4.55327664,0.99850613,0.00004105,0.12610011,0.47698806,0.28431521,0.00020074,0.44682840,0.15539427,0.18569077
-4.54727364,1.05891585,0.00004187,0.13556708,0.51247680,0.29404113,0.00015793,0.47919627,0.16570951,0.19868569
-4.54127064,1.11919811,0.00004240,0.14520372,0.54837709,0.30284429,0.00012349,0.51230623,0.17620316,0.21178567
-4.53526763,1.17868225,0.00004264,0.15491112,0.58433926,0.31058089,0.00009599,0.54582023,0.18674632,0.22486648
-4.52926463,1.23670556,0.00004258,0.16458702,0.62000185,0.31713326,0.00007421,0.57938370,0.19720937,0.23779895
-4.52326163,1.29261942,0.00004223,0.17412671,0.65499550,0.32241114,0.00005709,0.61262865,0.20746304,0.25045011
-4.51725863,1.34579520,0.00004161,0.18342416,0.68894722,0.32635186,0.00004374,0.64517741,0.21737975,0.26268454
-4.51125563,1.39562989,0.00004072,0.19237334,0.72148521,0.32891977,0.00003341,0.67664681,0.22683492,0.27436582
-4.50525263,1.44155192,0.00003961,0.20086963,0.75224420,0.33010484,0.00002548,0.70665313,0.23570845,0.28535823
-4.49924962,1.48302714,0.00003830,0.20881145,0.78087109,0.32992072,0.00001944,0.73481759,0.24388631,0.29552865
-4.49324662,1.51956519,0.00003683,0.21610200,0.80703113,0.32840232,0.00001489,0.76077257,0.25126232,0.30474870
-4.48724362,1.55072629,0.00003526,0.22265112,0.83041410,0.32560323,0.00001149,0.78416834,0.25773983,0.31289706
-4.48124062,1.57612857,0.00003364,0.22837708,0.85074072,0.32159305,0.00000899,0.80468018,0.26323368,0.31986201
-4.47523762,1.59545561,0.00003202,0.23320846,0.86776879,0.31645493,0.00000720,0.82201579,0.26767195,0.32554402
-4.46923462,1.60846416,0.00003048,0.23708587,0.88129900,0.31028331,0.00000596,0.83592256,0.27099776,0.32985840
-4.46323162,1.61499170,0.00002907,0.23996348,0.89118007,0.30318211,0.00000516,0.84619458,0.27317087,0.33273780
-4.45722861,1.61496338,0.00002787,0.24181032,0.89731295,0.29526334,0.00000472,0.85267897,0.27416908,0.33413460
-4.45122561,1.60839799,0.00002697,0.24261121,0.89965395,0.28664616,0.00000460,0.85528125,0.27398927,0.33402290
-4.44522261,1.59541246,0.00002644,0.24236734,0.89821639,0.27745646,0.00000475,0.85396937,0.27264809,0.33240009
-4.43921961,1.57622445,0.00002637,0.24109636,0.89307086,0.26782665,0.00000517,0.84877626,0.27018219,0.32928782
-4.43321661,1.55115275,0.00002686,0.23883204,0.88434371,0.25789591,0.00000585,0.83980057,0.26664792,0.32473242
-4.42721361,1.52061507,0.00002801,0.23562342,0.87221406,0.24781043,0.00000681,0.82720553,0.26212051,0.31880454
-4.42121061,1.48512318,0.00002992,0.23153355,0.85690914,0.23772378,0.00000807,0.81121591,0.25669276,0.31159805
-4.41520760,1.44527540,0.00003271,0.22663782,0.83869832,0.22779707,0.00000966,0.79211315,0.25047314,0.30322836
-4.40920460,1.40174649,0.00003648,0.22102191,0.81788589,0.21819898,0.00001160,0.77022877,0.24358350,0.29382993
-4.40320160,1.35527534,0.00004137,0.21477956,0.79480312,0.20910532,0.00001394,0.74593639,0.23615637,0.28355336
-4.39719860,1.30665078,0.00004749,0.20801017,0.76979973,0.20069831,0.00001673,0.71964261,0.22833199,0.27256194
-4.39119560,1.25669605,0.00005497,0.20081637,0.74323527,0.19316523,0.00002000,0.69177725,0.22025512,0.26102799
-4.38519260,1.20625259,0.00006395,0.19330162,0.71547080,0.18669674,0.00002380,0.66278319,0.21207179,0.24912899
-4.37918959,1.15616354,0.00007453,0.18556807,0.68686112,0.18148458,0.00002818,0.63310634,0.20392615,0.23704378
-4.37318659,1.10725772,0.00008685,0.17771458,0.65774795,0.17771892,0.00003316,0.60318606,0.19595739,0.22494888
-4.36718359,1.06033443,0.00010100,0.16983506,0.62845416,0.17558522,0.00003879,0.57344636,0.18829691,0.21301512
-4.36118059,1.01614959,0.00011709,0.16201725,0.59927931,0.17526090,0.00004509,0.54428812,0.18106590,0.20140467
-4.35517759,0.97540347,0.00013518,0.15434169,0.57049649,0.17691169,0.00005208,0.51608251,0.17437318,0.19026847
-4.34917459,0.93873021,0.00015533,0.14688119,0.54235034,0.18068790,0.00005977,0.48916567,0.16831350,0.17974422
-4.34317159,0.90668909,0.00017757,0.13970050,0.51505626,0.18672067,0.00006815,0.46383471,0.16296629,0.16995481
-4.33716858,0.87975768,0.00020190,0.13285626,0.48880054,0.19511833,0.00007721,0.44034485,0.15839475,0.16100720
-4.33116558,0.85832660,0.00022829,0.12639718,0.46374119,0.20596294,0.00008690,0.41890772,0.15464544,0.15299172
-4.32516258,0.84269566,0.00025667,0.12036420,0.44000922,0.21930706,0.00009717,0.39969045,0.15174811,0.14598170
-4.31915958,0.83307137,0.00028694,0.11479084,0.41771011,0.23517106,0.00010797,0.38281560,0.14971598,0.14003333
-4.31315658,0.82956538,0.00031895,0.10970341,0.39692527,0.25354071,0.00011921,0.36836153,0.14854619,0.13518567
-4.30715358,0.83219382,0.00035253,0.10512125,0.37771332,0.27436546,0.00013080,0.35636324,0.14822057,0.13146082
-4.30115058,0.84087745,0.00038747,0.10105676,0.36011105,0.29755732,0.00014263,0.34681343,0.14870661,0.12886405
-4.29514757,0.85544245,0.00042352,0.09751542,0.34413398,0.32299032,0.00015457,0.33966379,0.14995853,0.12738400
-4.28914457,0.87562203,0.00046041,0.09449568,0.32977661,0.35050082,0.00016650,0.33482643,0.15191860,0.12699290
-4.28314157,0.90105888,0.00049785,0.09198874,0.31701243,0.37988854,0.00017829,0.33217562,0.15451852,0.12764669
-4.27713857,0.93130864,0.00053552,0.08997838,0.30579374,0.41091827,0.00018980,0.33154971,0.15768096,0.12928535
-4.27113557,0.96584462,0.00057311,0.08844080,0.29605154,0.44332254,0.00020089,0.33275352,0.16132113,0.13183325
-4.26513257,1.00406386,0.00061028,0.08734452,0.28769568,0.47680483,0.00021144,0.33556118,0.16534850,0.13519966
-4.25912956,1.04529480,0.00064671,0.08665048,0.28061529,0.51104363,0.00022132,0.33971963,0.16966852,0.13927960
-4.25312656,1.08880666,0.00068207,0.08631233,0.27467996,0.54569707,0.00023042,0.34495269,0.17418443,0.14395487
-4.24712356,1.13382043,0.00071607,0.08627697,0.26974137,0.58040805,0.00023865,0.35096599,0.17879899,0.14909558
-4.24112056,1.17952159,0.00074841,0.08648539,0.26563589,0.61480984,0.00024591,0.35745256,0.18341626,0.15456198
-4.23511756,1.22507426,0.00077884,0.08687373,0.26218778,0.64853189,0.00025215,0.36409903,0.18794324,0.16020675
-4.22911456,1.26963648,0.00080710,0.08737466,0.25921315,0.68120583,0.00025732,0.37059241,0.19229140,0.16587765
-4.22311156,1.31237635,0.00083298,0.08791894,0.25652449,0.71247132,0.00026138,0.37662721,0.19637807,0.17142057
-4.21710855,1.35248839,0.00085631,0.08843722,0.25393565,0.74198182,0.00026433,0.38191269,0.20012758,0.17668283
-4.21110555,1.38920977,0.00087693,0.08886183,0.25126695,0.76940990,0.00026618,0.38617990,0.20347220,0.18151659
-4.20510255,1.42183570,0.00089470,0.08912874,0.24835031,0.79445212,0.00026694,0.38918842,0.20635276,0.18578245
-4.19909955,1.44973353,0.00090954,0.08917930,0.24503414,0.81683327,0.00026665,0.39073225,0.20871906,0.18935284
-4.19309655,1.47235507,0.00092136,0.08896198,0.24118760,0.83630992,0.00026536,0.39064489,0.21052999,0.19211527
-4.18709355,1.48924655,0.00093011,0.08843378,0.23670428,0.85267320,0.00026313,0.38880312,0.21175334,0.19397518
-4.18109055,1.50005613,0.00093577,0.08756142,0.23150484,0.86575090,0.00026002,0.38512947,0.21236548,0.19485837
-4.17508754,1.50453852,0.00093832,0.08632211,0.22553875,0.87540874,0.00025610,0.37959326,0.21235081,0.19471273
-4.16908454,1.50255678,0.00093776,0.08470406,0.21878489,0.88155100,0.00025144,0.37221003,0.21170108,0.19350944
-4.16308154,1.49408131,0.00093412,0.08270644,0.21125097,0.88412049,0.00024610,0.36303963,0.21041470,0.19124334
-4.15707854,1.47918612,0.00092742,0.08033911,0.20297205,0.88309813,0.00024016,0.35218281,0.20849597,0.18793259
-4.15107554,1.45804283,0.00091773,0.07762187,0.19400799,0.87850191,0.00023368,0.33977675,0.20595441,0.18361763
-4.14507254,1.43091257,0.00090509,0.07458343,0.18444017,0.87038572,0.00022673,0.32598945,0.20280416,0.17835946
-4.13906953,1.39813635,0.00088959,0.07126015,0.17436751,0.85883784,0.00021935,0.31101353,0.19906351,0.17223726
-4.13306653,1.36012428,0.00087134,0.06769452,0.16390219,0.84397929,0.00021162,0.29505949,0.19475454,0.16534565
-4.12706353,1.31734402,0.00085043,0.06393351,0.15316504,0.82596204,0.00020357,0.27834884,0.18990296,0.15779145
-4.12106053,1.27030905,0.00082700,0.06002695,0.14228104,0.80496718,0.00019526,0.26110738,0.18453802,0.14969029
-4.11505753,1.21956696,0.00080121,0.05602585,0.13137493,0.78120284,0.00018672,0.24355874,0.17869253,0.14116311
-4.10905453,1.16568810,0.00077323,0.05198078,0.12056728,0.75490203,0.00017801,0.22591864,0.17240297,0.13233270
-4.10305153,1.10925494,0.00074326,0.04794051,0.10997095,0.72632027,0.00016916,0.20838980,0.16570956,0.12332044
-4.09704852,1.05085220,0.00071152,0.04395072,0.09968826,0.69573291,0.00016021,0.19115778,0.15865632,0.11424324
-4.09104552,0.99105782,0.00067824,0.04005296,0.08980875,0.66343210,0.00015121,0.17438778,0.15129105,0.10521099
-4.08504252,0.93043496,0.00064369,0.03628390,0.08040768,0.62972343,0.00014220,0.15822238,0.14366517,0.09632432
-4.07903952,0.86952488,0.00060815,0.03267476,0.07154515,0.59492218,0.00013321,0.14278028,0.13583334,0.08767292
-4.07303652,0.80884079,0.00057189,0.02925100,0.06326592,0.55934910,0.00012430,0.12815590,0.12785305,0.07933431
-4.06703352,0.74886252,0.00053522,0.02603228,0.05559972,0.52332600,0.00011551,0.11441982,0.11978384,0.07137319
-4.06103052,0.69003205,0.00049843,0.02303252,0.04856212,0.48717093,0.00010687,0.10161982,0.11168650,0.06384111
-4.05502751,0.63274987,0.00046183,0.02026027,0.04215572,0.45119332,0.00009844,0.08978261,0.10362204,0.05677674
-4.04902451,0.57737200,0.00042569,0.01771908,0.03637164,0.41568912,0.00009025,0.07891579,0.09565062,0.05020634
-4.04302151,0.52420783,0.00039029,0.01540805,0.03119126,0.38093605,0.00008234,0.06901028,0.08783035,0.04414467
-4.03701851,0.47351872,0.00035589,0.01332245,0.02658791,0.34718922,0.00007475,0.06004278,0.08021616,0.03859606
-4.03101551,0.42551729,0.00032272,0.01145434,0.02252870,0.31467731,0.00006752,0.05197827,0.07285869,0.03355564
-4.02501251,0.38036751,0.00029099,0.00979323,0.01897622,0.28359926,0.00006066,0.04477254,0.06580331,0.02901070
-4.01900950,0.33818557,0.00026086,0.00832666,0.01589011,0.25412191,0.00005420,0.03837453,0.05908925,0.02494208
-4.01300650,0.29904145,0.00023248,0.00704084,0.01322851,0.22637837,0.00004816,0.03272846,0.05274899,0.02132550
-4.00700350,0.26296127,0.00020595,0.00592113,0.01094930,0.20046737,0.00004255,0.02777575,0.04680781,0.01813291
-4.00100050,0.22993030,0.00018134,0.00495257,0.00901110,0.17645354,0.00003738,0.02345673,0.04128360,0.01533366
-3.99499750,0.19989658,0.00015870,0.00412019,0.00737413,0.15436858,0.00003264,0.01971201,0.03618691,0.01289557
-3.98899450,0.17277502,0.00013802,0.00340942,0.00600082,0.13421313,0.00002833,0.01648364,0.03152119,0.01078591
-3.98299150,0.14845193,0.00011928,0.00280630,0.00485627,0.11595953,0.00002444,0.01371602,0.02728324,0.00897219
-3.97698849,0.12678978,0.00010243,0.00229768,0.00390854,0.09955496,0.00002096,0.01135653,0.02346387,0.00742278
-3.97098549,0.10763211,0.00008739,0.00187136,0.00312873,0.08492508,0.00001785,0.00935607,0.02004860,0.00610748
-3.96498249,0.09080840,0.00007408,0.00151615,0.00249110,0.07197791,0.00001512,0.00766930,0.01701853,0.00499784
-3.95897949,0.07613876,0.00006239,0.00122195,0.00197289,0.06060775,0.00001272,0.00625481,0.01435122,0.00406747
-3.95297649,0.06343840,0.00005220,0.00097971,0.00155429,0.05069913,0.00001063,0.00507512,0.01202159,0.00329218
-3.94697349,0.05252171,0.00004338,0.00078139,0.00121813,0.04213047,0.00000883,0.00409667,0.01000278,0.00265005
-3.94097049,0.04320579,0.00003581,0.00061999,0.00094977,0.03477752,0.00000728,0.00328961,0.00826698,0.00212144
-3.93496748,0.03531361,0.00002936,0.00048937,0.00073676,0.02851638,0.00000597,0.00262760,0.00678617,0.00168893
-3.92896448,0.02867650,0.00002391,0.00038429,0.00056866,0.02322613,0.00000487,0.00208764,0.00553277,0.00133721
-3.92296148,0.02313614,0.00001935,0.00030025,0.00043676,0.01879100,0.00000395,0.00164974,0.00448014,0.00105296
-3.91695848,0.01854605,0.00001554,0.00023345,0.00033386,0.01510201,0.00000318,0.00129666,0.00360305,0.00082469
-3.91095548,0.01477249,0.00001240,0.00018071,0.00025409,0.01205827,0.00000256,0.00101369,0.00287798,0.00064259
-3.90495248,0.01169504,0.00000983,0.00013936,0.00019264,0.00956781,0.00000207,0.00078831,0.00228337,0.00049835
-3.89894947,0.00920669,0.00000774,0.00010722,0.00014567,0.00754804,0.00000168,0.00060999,0.00179969,0.00038502
-3.89294647,0.00721368,0.00000605,0.00008254,0.00011010,0.00592599,0.00000139,0.00046993,0.00140955,0.00029682
-3.88694347,0.00563515,0.00000471,0.00006388,0.00008352,0.00463823,0.00000118,0.00036086,0.00109767,0.00022904
-3.88094047,0.00440252,0.00000364,0.00005014,0.00006406,0.00363067,0.00000107,0.00027681,0.00085080,0.00017791
-3.87493747,0.00345891,0.00000280,0.00004048,0.00005031,0.00285820,0.00000104,0.00021297,0.00065763,0.00014047
-3.86893447,0.00275849,0.00000215,0.00003431,0.00004123,0.00228437,0.00000111,0.00016551,0.00050867,0.00011447
-3.86293147,0.00226587,0.00000166,0.00003125,0.00003615,0.00188101,0.00000128,0.00013147,0.00039611,0.00009835
-3.85692846,0.00195562,0.00000129,0.00003113,0.00003467,0.00162791,0.00000157,0.00010866,0.00031368,0.00009115
-3.85092546,0.00181188,0.00000103,0.00003399,0.00003665,0.00151263,0.00000202,0.00009554,0.00025650,0.00009249
-3.84492246,0.00182824,0.00000085,0.00004005,0.00004222,0.00153044,0.00000267,0.00009119,0.00022102,0.00010254
-3.83891946,0.00200772,0.00000075,0.00004977,0.00005178,0.00168437,0.00000356,0.00009528,0.00020484,0.00012206
-3.83291646,0.00236303,0.00000072,0.00006382,0.00006598,0.00198548,0.00000476,0.00010798,0.00020669,0.00015243
-3.82691346,0.00291703,0.00000076,0.00008313,0.00008574,0.00245326,0.00000635,0.00013005,0.00022634,0.00019564
-3.82091046,0.00370341,0.00000086,0.00010890,0.00011233,0.00311622,0.00000845,0.00016275,0.00026457,0.00025444
-3.81490745,0.00476752,0.00000104,0.00014265,0.00014732,0.00401266,0.00001118,0.00020796,0.00032317,0.00033231
-3.80890445,0.00616738,0.00000130,0.00018625,0.00019272,0.00519144,0.00001470,0.00026815,0.00040493,0.00043365
-3.80290145,0.00797478,0.00000166,0.00024196,0.00025092,0.00671297,0.00001920,0.00034646,0.00051365,0.00056381
-3.79689845,0.01027639,0.00000213,0.00031248,0.00032481,0.00865011,0.00002492,0.00044673,0.00065420,0.00072922
-3.79089545,0.01317481,0.00000273,0.00040095,0.00041781,0.01108900,0.00003211,0.00057361,0.00083252,0.00093744
-3.78489245,0.01678944,0.00000350,0.00051102,0.00053387,0.01412986,0.00004108,0.00073257,0.00105568,0.00119732
-3.77888944,0.02125713,0.00000447,0.00064688,0.00067757,0.01788737,0.00005220,0.00092997,0.00133191,0.00151899
-3.77288644,0.02673232,0.00000566,0.00081324,0.00085407,0.02249079,0.00006586,0.00117312,0.00167060,0.00191395
-3.76688344,0.03338668,0.00000714,0.00101534,0.00106918,0.02808360,0.00008252,0.00147030,0.00208231,0.00239505
-3.76088044,0.04140806,0.00000893,0.00125894,0.00132931,0.03482247,0.00010267,0.00183081,0.00257873,0.00297648
-3.75487744,0.05099864,0.00001110,0.00155027,0.00164144,0.04287559,0.00012684,0.00226492,0.00317262,0.00367364
-3.74887444,0.06237206,0.00001369,0.00189594,0.00201307,0.05242012,0.00015562,0.00278389,0.00387775,0.00450300
-3.74287144,0.07574969,0.00001677,0.00230290,0.00245212,0.06363881,0.00018960,0.00339989,0.00470870,0.00548192
-3.73686843,0.09135563,0.00002040,0.00277827,0.00296683,0.07671566,0.00022941,0.00412592,0.00568078,0.00662828
-3.73086543,0.10941089,0.00002464,0.00332921,0.00356558,0.09183064,0.00027566,0.00497571,0.00680976,0.00796019
-3.72486243,0.13012635,0.00002954,0.00396276,0.00425671,0.10915358,0.00032897,0.00596359,0.00811172,0.00949553
-3.71885943,0.15369504,0.00003517,0.00468562,0.00504837,0.12883731,0.00038990,0.00710431,0.00960274,0.01125147
-3.71285643,0.18028373,0.00004157,0.00550397,0.00594823,0.15101017,0.00045898,0.00841291,0.01129875,0.01324394
-3.70685343,0.21002410,0.00004878,0.00642325,0.00696327,0.17576831,0.00053666,0.00990445,0.01321522,0.01548708
-3.70085043,0.24300402,0.00005683,0.00744797,0.00809955,0.20316791,0.00062328,0.01159390,0.01536700,0.01799266
-3.69484742,0.27925916,0.00006573,0.00858145,0.00936197,0.23321776,0.00071908,0.01349591,0.01776816,0.02076958
-3.68884442,0.31876554,0.00007548,0.00982574,0.01075406,0.26587266,0.00082414,0.01562464,0.02043188,0.02382335
-3.68284142,0.36143338,0.00008606,0.01118141,0.01227782,0.30102799,0.00093840,0.01799360,0.02337036,0.02715566
-3.67683842,0.40710276,0.00009741,0.01264749,0.01393355,0.33851589,0.00106163,0.02061548,0.02659494,0.03076413
-3.67083542,0.45554162,0.00010948,0.01422141,0.01571979,0.37810347,0.00119341,0.02350206,0.03011608,0.03464206
-3.66483242,0.50644618,0.00012216,0.01589906,0.01763331,0.41949332,0.00133316,0.02666408,0.03394360,0.03877846
-3.65882941,0.55944438,0.00013532,0.01767482,0.01966915,0.46232667,0.00148011,0.03011115,0.03808681,0.04315815
-3.65282641,0.61410219,0.00014884,0.01954176,0.02182076,0.50618921,0.00163337,0.03385168,0.04255477,0.04776204
-3.64682341,0.66993281,0.00016253,0.02149178,0.02408016,0.55061966,0.00179185,0.03789272,0.04735643,0.05256758
-3.64082041,0.72640867,0.00017622,0.02351592,0.02643826,0.59512082,0.00195440,0.04223987,0.05250078,0.05754939
-3.63481741,0.78297572,0.00018969,0.02560462,0.02888510,0.63917294,0.00211977,0.04689712,0.05799692,0.06267990
-3.62881441,0.83906949,0.00020273,0.02774803,0.03141030,0.68224881,0.00228665,0.05186659,0.06385386,0.06793014
-3.62281141,0.89413234,0.00021513,0.02993635,0.03400337,0.72383006,0.00245375,0.05714828,0.07008034,0.07327059
-3.61680840,0.94763099,0.00022666,0.03216011,0.03665422,0.76342391,0.00261979,0.06273971,0.07668424,0.07867199
-3.61080540,0.99907368,0.00023712,0.03441052,0.03935350,0.80057970,0.00278359,0.06863550,0.08367188,0.08410604
-3.60480240,1.04802587,0.00024630,0.03667966,0.04209310,0.83490427,0.00294405,0.07482698,0.09104707,0.08954618
-3.59879940,1.09412400,0.00025405,0.03896073,0.04486649,0.86607555,0.00310023,0.08130166,0.09880990,0.09496809
-3.59279640,1.13708637,0.00026020,0.04124822,0.04766912,0.89385367,0.00325135,0.08804284,0.10695547,0.10035011
-3.58679340,1.17672075,0.00026465,0.04353799,0.05049879,0.91808888,0.00339681,0.09502922,0.11547243,0.10567355
-3.58079040,1.21292843,0.00026733,0.04582737,0.05335597,0.93872606,0.00353621,0.10223468,0.12434157,0.11092277
-3.57478739,1.24570446,0.00026821,0.04811520,0.05624412,0.95580551,0.00366933,0.10962817,0.13353449,0.11608524
