energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
4.32516258,3.83600808,-3.87776282,0.17134247,-0.14055519,0.07571135,-0.07116969,0.01064239,-0.01447492,0.06156814,-0.05439235,0.04645047,-0.05230180,0.44101584,-0.36215101,0.12875480,-0.16674558,3.66780088,-3.77833082
4.33116558,3.79509878,-3.86531235,0.17567555,-0.14165740,0.07701691,-0.07285582,0.01005222,-0.01388576,0.06263265,-0.05498028,0.04529769,-0.05168864,0.44890806,-0.36810184,0.12357338,-0.15976433,3.61506810,-3.76108361
4.33716858,3.75025303,-3.84634034,0.18027502,-0.14321698,0.07827959,-0.07462467,0.00947192,-0.01329717,0.06382011,-0.05562614,0.04415520,-0.05105296,0.45682791,-0.37445928,0.11891065,-0.15319180,3.55739206,-3.73559915
4.34317159,3.70238054,-3.82113510,0.18511187,-0.14523077,0.07950275,-0.07645838,0.00890447,-0.01270870,0.06514267,-0.05634119,0.04303095,-0.05040116,0.46480285,-0.38118669,0.11478794,-0.14701960,3.49575447,-3.70222745
4.34917459,3.65244966,-3.79014128,0.19015609,-0.14769582,0.08069257,-0.07833918,0.00835330,-0.01212081,0.06661075,-0.05713675,0.04193228,-0.04973923,0.47286958,-0.38824888,0.11122481,-0.14124946,3.43119723,-3.66149474
4.35517759,3.60146290,-3.75393703,0.19537682,-0.15060765,0.08185774,-0.08024966,0.00782222,-0.01153475,0.06823264,-0.05802377,0.04086588,-0.04907239,0.48107228,-0.39561172,0.10823844,-0.13589099,3.36479694,-3.61407980
4.36118059,3.55043340,-3.71320901,0.20074258,-0.15395867,0.08300907,-0.08217303,0.00731534,-0.01095238,0.07001413,-0.05901243,0.03983797,-0.04840486,0.48946051,-0.40324200,0.10584364,-0.13095954,3.29764044,-3.56078749
4.36718359,3.50036269,-3.66872677,0.20622178,-0.15773672,0.08415898,-0.08409342,0.00683707,-0.01037605,0.07195813,-0.06011174,0.03885440,-0.04773975,0.49808679,-0.41110744,0.10405317,-0.12647394,3.23080192,-3.50252072
4.37318659,3.45222020,-3.62131749,0.21178322,-0.16192398,0.08532088,-0.08599629,0.00639204,-0.00980849,0.07406446,-0.06132930,0.03792088,-0.04707903,0.50700401,-0.41917704,0.10287869,-0.12245469,3.16532204,-3.44025219
4.37918959,3.40692475,-3.57184241,0.21739669,-0.16649631,0.08650850,-0.08786874,0.00598512,-0.00925269,0.07632971,-0.06267103,0.03704317,-0.04642371,0.51626264,-0.42742168,0.10233188,-0.11892237,3.10218932,-3.37499700
4.38519260,3.36532819,-3.52117562,0.22303355,-0.17142285,0.08773519,-0.08969989,0.00562137,-0.00871186,0.07874714,-0.06414105,0.03622728,-0.04577402,0.52590773,-0.43581498,0.10242597,-0.11589655,3.04232398,-3.30778731
4.39119560,3.32820125,-3.47018592,0.22866729,-0.17666630,0.08901311,-0.09148126,0.00530605,-0.00818935,0.08130670,-0.06574161,0.03547969,-0.04512977,0.53597594,-0.44433436,0.10317728,-0.11339525,2.98656439,-3.23964966
4.39719860,3.29622174,-3.41972213,0.23427396,-0.18218343,0.09035246,-0.09320707,0.00504461,-0.00768866,0.08399515,-0.06747306,0.03480747,-0.04449071,0.54649261,-0.45296229,0.10460689,-0.11143479,2.93565600,-3.17158569
4.40320160,3.26996491,-3.37060188,0.23983248,-0.18792619,0.09176080,-0.09487452,0.00484265,-0.00721340,0.08679624,-0.06933401,0.03421842,-0.04385694,0.55746892,-0.46168746,0.10674217,-0.11003026,2.89024278,-3.10455647
4.40920460,3.24989619,-3.32360382,0.24532479,-0.19384303,0.09324233,-0.09648397,0.00470593,-0.00676737,0.08969095,-0.07132133,0.03372108,-0.04322934,0.56889942,-0.47050593,0.10961804,-0.10919630,2.85086102,-3.03947064
4.41520760,3.23636597,-3.27946286,0.25073581,-0.19988060,0.09479733,-0.09803903,0.00464029,-0.00635452,0.09265786,-0.07343046,0.03332469,-0.04260998,0.58075986,-0.47942208,0.11327798,-0.10894832,2.81793536,-2.97717606
4.42121061,3.22960652,-3.23886785,0.25605317,-0.20598556,0.09642171,-0.09954651,0.00465163,-0.00597906,0.09567346,-0.07565548,0.03303908,-0.04200239,0.59300559,-0.48844915,0.11777449,-0.10930389,2.79177675,-2.91845476
4.42721361,3.22973097,-3.20246112,0.26126687,-0.21210653,0.09810674,-0.10101630,0.00474579,-0.00564541,0.09871260,-0.07798941,0.03287446,-0.04141193,0.60557056,-0.49760940,0.12316908,-0.11028430,2.77258242,-2.86402055
4.43321661,3.23673412,-3.17083900,0.26636864,-0.21819591,0.09983893,-0.10246099,0.00492847,-0.00535834,0.10174889,-0.08042436,0.03284108,-0.04084584,0.61836704,-0.50693367,0.12953159,-0.11191608,2.76043734,-2.81451870
4.43921961,3.25049514,-3.14455258,0.27135131,-0.22421158,0.10160012,-0.10389549,0.00520508,-0.00512287,0.10475517,-0.08295173,0.03294889,-0.04031339,0.63128613,-0.51646039,0.13693889,-0.11423244,2.75531731,-2.77052687
4.44522261,3.27078193,-3.12410792,0.27620802,-0.23011833,0.10336780,-0.10533637,0.00558059,-0.00494438,0.10770393,-0.08556239,0.03320710,-0.03982572,0.64419908,-0.52623385,0.14547284,-0.11727436,2.75709322,-2.73255671
4.45122561,3.29725704,-3.10996509,0.28093138,-0.23588895,0.10511555,-0.10680117,0.00605933,-0.00482855,0.11056773,-0.08824670,0.03362364,-0.03939569,0.65695946,-0.53630194,0.15521765,-0.12109139,2.76553650,-2.70105511
4.45722861,3.32948498,-3.10253533,0.28551274,-0.24150478,0.10681378,-0.10830757,0.00664482,-0.00478128,0.11331964,-0.09099462,0.03420470,-0.03903757,0.66940611,-0.54671320,0.16625647,-0.12574188,2.78032555,-2.67640484
4.46323162,3.36694085,-3.10217614,0.28994144,-0.24695589,0.10843055,-0.10987242,0.00733951,-0.00480871,0.11593359,-0.09379571,0.03495415,-0.03876654,0.68136687,-0.55751336,0.17866755,-0.13129269,2.80105295,-2.65892365
4.46923462,3.40901995,-3.10918398,0.29420421,-0.25224066,0.10993254,-0.11151081,0.00814457,-0.00491701,0.11838477,-0.09663898,0.03587307,-0.03859822,0.69266282,-0.56874152,0.19251985,-0.13781824,2.82723334,-2.64886195
4.47523762,3.45504830,-3.12378480,0.29828474,-0.25736489,0.11128616,-0.11323507,0.00905969,-0.00511234,0.12064991,-0.09951284,0.03695928,-0.03854800,0.70311314,-0.58042609,0.20786836,-0.14539886,2.85831189,-2.64639844
4.48124062,3.50429381,-3.14612252,0.30216345,-0.26234050,0.11245864,-0.11505381,0.01008286,-0.00540063,0.12270762,-0.10240488,0.03820696,-0.03863040,0.71254014,-0.59258068,0.22474925,-0.15411847,2.89367315,-2.65163423
4.48724362,3.55597795,-3.17624618,0.30581747,-0.26718368,0.11341920,-0.11697106,0.01121019,-0.00578737,0.12453863,-0.10530167,0.03960639,-0.03885835,0.72077450,-0.60520017,0.24317512,-0.16406158,2.93265031,-2.66458533
4.49324662,3.60928774,-3.21409633,0.30922081,-0.27191295,0.11414009,-0.11898550,0.01243578,-0.00627743,0.12612603,-0.10818855,0.04114377,-0.03924251,0.72766034,-0.61825718,0.26313044,-0.17530974,2.97453468,-2.68517422
4.49924962,3.66338775,-3.25949159,0.31234487,-0.27654683,0.11459764,-0.12108991,0.01375165,-0.00687482,0.12745548,-0.11104942,0.04280120,-0.03979057,0.73306004,-0.63169921,0.28456761,-0.18793741,3.01858537,-2.71322107
4.50525263,3.71743227,-3.31211648,0.31515907,-0.28110163,0.11477305,-0.12327076,0.01514770,-0.00758238,0.12851536,-0.11386655,0.04455684,-0.04050670,0.73685854,-0.64544658,0.30740358,-0.20200747,3.06403920,-2.74843530
4.51125563,3.77057720,-3.37151138,0.31763169,-0.28558917,0.11465309,-0.12550811,0.01661180,-0.00840160,0.12929696,-0.11662045,0.04638514,-0.04139100,0.73896699,-0.65939139,0.33151759,-0.21756651,3.11012067,-2.79040845
4.51725863,3.82199178,-3.43706574,0.31973096,-0.29001484,0.11423058,-0.12777573,0.01812986,-0.00933230,0.12979452,-0.11928984,0.04825733,-0.04243910,0.73932556,-0.67339774,0.35674992,-0.23464012,3.15605211,-2.83860906
4.52326163,3.87087002,-3.50801558,0.32142608,-0.29437590,0.11350465,-0.13004150,0.01968607,-0.01037247,0.13000536,-0.12185167,0.05014196,-0.04364198,0.73790539,-0.68730310,0.38290204,-0.25322828,3.20106387,-2.89238054
4.52926463,3.91644173,-3.58344578,0.32268851,-0.29866030,0.11248072,-0.13226813,0.02126318,-0.01151807,0.12992992,-0.12428133,0.05200561,-0.04498579,0.73470946,-0.70092108,0.40973809,-0.27330115,3.24440455,-2.95094256
4.53526763,3.95798307,-3.66229801,0.32349308,-0.30284604,0.11117036,-0.13441406,0.02284282,-0.01276285,0.12957172,-0.12655289,0.05381370,-0.04645201,0.72977256,-0.71404545,0.43698793,-0.29479554,3.28535123,-3.01339668
4.54127064,3.99482660,-3.74338443,0.32381911,-0.30690102,0.10959082,-0.13643470,0.02440593,-0.01409832,0.12893732,-0.12863956,0.05553133,-0.04801766,0.72316018,-0.72645533,0.46435152,-0.31761210,3.32321951,-3.07873648
4.54727364,4.02637056,-3.82540724,0.32365137,-0.31078365,0.10776448,-0.13828372,0.02593321,-0.01551374,0.12803628,-0.13051417,0.05712427,-0.04965573,0.71496655,-0.73792138,0.49150481,-0.34161366,3.35737325,-3.14586236
4.55327664,4.05208736,-3.90698373,0.32298089,-0.31444392,0.10571805,-0.13991466,0.02740554,-0.01699617,0.12688095,-0.13214991,0.05855982,-0.05133580,0.70531181,-0.74821281,0.51810674,-0.36662470,3.38723384,-3.21360079
4.55927964,4.07153097,-3.98667620,0.32180546,-0.31782513,0.10348172,-0.14128242,0.02880453,-0.01853062,0.12548631,-0.13352094,0.05980776,-0.05302471,0.69433848,-0.75710492,0.54380730,-0.39243214,3.41228866,-3.28072775
4.56528264,4.08434297,-4.06302587,0.32012989,-0.32086602,0.10108820,-0.14234494,0.03011289,-0.02010032,0.12386970,-0.13460330,0.06084113,-0.05468749,0.68220738,-0.76438677,0.56825623,-0.41878766,3.43209854,-3.34599549
4.57128564,4.09025706,-4.13458952,0.31796592,-0.32350325,0.09857172,-0.14306472,0.03131494,-0.02168704,0.12205054,-0.13537565,0.06163702,-0.05628822,0.66909315,-0.76986878,0.59111215,-0.44541129,3.44630378,-3.40816193
4.57728864,4.08910173,-4.19997754,0.31533184,-0.32567413,0.09596702,-0.14341022,0.03239691,-0.02327145,0.12004993,-0.13582010,0.06217714,-0.05779107,0.65517949,-0.77338982,0.61205167,-0.47199655,3.45462861,-3.46602141
4.58329165,4.08080070,-4.25789174,0.31225175,-0.32731942,0.09330840,-0.14335710,0.03334726,-0.02483361,0.11789030,-0.13592298,0.06244830,-0.05916129,0.64065436,-0.77482349,0.63077814,-0.49821680,3.45688355,-3.51843578
4.58929465,4.06537122,-4.30716142,0.30875456,-0.32838601,0.09062883,-0.14288920,0.03415688,-0.02635342,0.11559489,-0.13567544,0.06244268,-0.06036624,0.62570521,-0.77408332,0.64702962,-0.52373263,3.45296570,-3.56436424
4.59529765,4.04291979,-4.34677607,0.30487269,-0.32882935,0.08795917,-0.14199920,0.03481921,-0.02781119,0.11318735,-0.13507401,0.06215794,-0.06137626,0.61051438,-0.77112651,0.66058582,-0.54820023,3.44285661,-3.60289087
4.60130065,4.01363558,-4.37591314,0.30064067,-0.32861555,0.08532742,-0.14068898,0.03533027,-0.02918811,0.11069120,-0.13412096,0.06159716,-0.06216558,0.59525492,-0.76595618,0.67127361,-0.57128018,3.42661783,-3.63324846
4.60730365,3.97778138,-4.39395967,0.29609352,-0.32772292,0.08275824,-0.13896964,0.03568855,-0.03046677,0.10812933,-0.13282441,0.06076860,-0.06271297,0.58008667,-0.75862196,0.67897100,-0.59264651,3.40438415,-3.65483755
4.61330665,3.93568271,-4.40052670,0.29126519,-0.32614293,0.08027252,-0.13686113,0.03589491,-0.03163158,0.10552354,-0.13119835,0.05968526,-0.06300233,0.56515306,-0.74921869,0.68360928,-0.61199558,3.37635486,-3.66723969
4.61930965,3.88771521,-4.39545568,0.28618708,-0.32388050,0.07788709,-0.13439156,0.03595231,-0.03266916,0.10289407,-0.12926230,0.05836436,-0.06302307,0.55057829,-0.73788362,0.68517343,-0.62905447,3.34278339,-3.67022439
4.62531266,3.83429102,-4.37881667,0.28088665,-0.32095366,0.07561458,-0.13159630,0.03586554,-0.03356866,0.10025919,-0.12704088,0.05682668,-0.06277029,0.53646533,-0.72479183,0.68370074,-0.64358833,3.30396571,-3.66374926
4.63131566,3.77584486,-4.35089818,0.27538642,-0.31739250,0.07346349,-0.12851666,0.03564094,-0.03432190,0.09763489,-0.12456313,0.05509585,-0.06224481,0.52289450,-0.71015039,0.67927778,-0.65540672,3.26022841,-3.64795337
4.63731866,3.71282042,-4.31218932,0.26970318,-0.31323757,0.07143824,-0.12519850,0.03528600,-0.03492349,0.09503457,-0.12186162,0.05319750,-0.06145292,0.50992284,-0.69419133,0.67203589,-0.66436825,3.21191678,-3.62314416
4.64332166,3.64565797,-4.26335496,0.26384771,-0.30853778,0.06953948,-0.12169066,0.03480909,-0.03537082,0.09246897,-0.11897151,0.05115852,-0.06040608,0.49758417,-0.67716374,0.66214558,-0.67038367,3.15938387,-3.58977845
4.64932466,3.57478380,-4.20520516,0.25782485,-0.30334793,0.06776439,-0.11804333,0.03421917,-0.03566392,0.08994604,-0.11592949,0.04900629,-0.05912035,0.48588985,-0.65932547,0.64980998,-0.67341709,3.10298099,-3.54843860
4.65532766,3.50060225,-4.13866045,0.25163409,-0.29772606,0.06610718,-0.11430640,0.03352545,-0.03580525,0.08747106,-0.11277257,0.04676792,-0.05761578,0.47483033,-0.64093463,0.63525781,-0.67348538,3.04305042,-3.49980497
4.66133067,3.42349063,-4.06471444,0.24527052,-0.29173070,0.06455951,-0.11052793,0.03273727,-0.03579943,0.08504680,-0.10953707,0.04446962,-0.05591560,0.46437723,-0.62224140,0.61873615,-0.67065581,2.97992053,-3.44462607
4.66733367,3.34379752,-3.98439595,0.23872621,-0.28541829,0.06311111,-0.10675274,0.03186388,-0.03565285,0.08267379,-0.10625752,0.04213616,-0.05404543,0.45448609,-0.60348038,0.60050338,-0.66504203,2.91390381,-3.38368796
4.67333667,3.26184439,-3.89873221,0.23199188,-0.27884085,0.06175034,-0.10302120,0.03091438,-0.03537337,0.08035071,-0.10296569,0.03979044,-0.05203243,0.44509955,-0.58486395,0.58082259,-0.65679878,2.84529770,-3.31778440
4.67933967,3.17793045,-3.80871508,0.22505874,-0.27204409,0.06046478,-0.09936824,0.02989767,-0.03496983,0.07807486,-0.09968983,0.03745311,-0.04990447,0.43615095,-0.56657675,0.55995564,-0.64611538,2.77438821,-3.24768929
4.68534267,3.09234025,-3.71527180,0.21792050,-0.26506605,0.05924185,-0.09582268,0.02882245,-0.03445176,0.07584264,-0.09645405,0.03514246,-0.04768929,0.42756813,-0.54877157,0.53815814,-0.63320864,2.70145582,-3.17413269
4.69134567,3.00535351,-3.61924174,0.21057528,-0.25793628,0.05806934,-0.09240685,0.02769732,-0.03382898,0.07365012,-0.09327791,0.03287425,-0.04541383,0.41927738,-0.53156679,0.51567541,-0.61831528,2.62678335,-3.09778157
4.69734867,2.91725636,-3.52135981,0.20302746,-0.25067578,0.05693595,-0.08913645,0.02653079,-0.03311135,0.07149356,-0.09017626,0.03066175,-0.04310355,0.41120733,-0.51504546,0.49273948,-0.60168439,2.55066487,-3.01922619
4.70335168,2.82835308,-3.42224752,0.19528916,-0.24329748,0.05583177,-0.08602075,0.02533145,-0.03230850,0.06936998,-0.08715928,0.02851584,-0.04078193,0.40329259,-0.49925587,0.46956714,-0.58357030,2.47341511,-2.93897247
4.70935468,2.73897750,-3.32241143,0.18738147,-0.23580734,0.05474860,-0.08306310,0.02410800,-0.03142971,0.06727758,-0.08423274,0.02644515,-0.03847009,0.39547714,-0.48421368,0.44635892,-0.56422597,2.39537838,-2.85744057
4.71535768,2.64950302,-3.22224894,0.17933517,-0.22820598,0.05368027,-0.08026153,0.02286940,-0.03048379,0.06521618,-0.08139850,0.02445631,-0.03618655,0.38771713,-0.46990543,0.42329886,-0.54389744,2.31693629,-2.77496950
4.72136068,2.56035042,-3.12206058,0.17119104,-0.22049064,0.05262286,-0.07760970,0.02162486,-0.02947910,0.06318752,-0.07865513,0.02255416,-0.03394705,0.37998316,-0.45629304,0.40055500,-0.52281919,2.23851358,-2.69182703
4.72736368,2.47199291,-3.02206789,0.16299951,-0.21265748,0.05157470,-0.07509786,0.02038392,-0.02842356,0.06119545,-0.07599864,0.02074203,-0.03176461,0.37226185,-0.44331929,0.37828032,-0.50121079,2.16058130,-2.60822421
4.73336668,2.38495759,-2.92243535,0.15482003,-0.20470390,0.05053644,-0.07271396,0.01915639,-0.02732477,0.05924606,-0.07342338,0.01902198,-0.02964955,0.36455665,-0.43091382,0.35661392,-0.47927472,2.08365710,-2.52433319
4.73936968,2.29982334,-2.82329496,0.14671971,-0.19663083,0.04951087,-0.07044477,0.01795232,-0.02619014,0.05734757,-0.07092290,0.01739504,-0.02760975,0.35688790,-0.41899940,0.33568241,-0.45719533,2.00830224,-2.44030719
4.74537269,2.21721472,-2.72477183,0.13877181,-0.18844484,0.04850273,-0.06827691,0.01678190,-0.02502702,0.05551028,-0.06849081,0.01586143,-0.02565085,0.34929216,-0.40749812,0.31560113,-0.43513883,1.93511530,-2.35630118
4.75137569,2.13779231,-2.62700902,0.13105366,-0.18015985,0.04751839,-0.06619793,0.01565529,-0.02384286,0.05374621,-0.06612163,0.01442074,-0.02377656,0.34182076,-0.39633727,0.29647527,-0.41325418,1.86472276,-2.27249190
4.75737869,2.06223956,-2.53019023,0.12364454,-0.17179852,0.04656551,-0.06419710,0.01458247,-0.02264532,0.05206882,-0.06381148,0.01307208,-0.02198897,0.33453777,-0.38545461,0.27840063,-0.39167462,1.79776670,-2.18909593
4.76338169,1.99124683,-2.43455888,0.11662329,-0.16339293,0.04565264,-0.06226618,0.01357306,-0.02144243,0.05049257,-0.06155871,0.01181419,-0.02028891,0.32751740,-0.37480281,0.26146405,-0.37051972,1.73489016,-2.10638460
4.76938469,1.92549324,-2.34043250,0.11006598,-0.15498491,0.04478875,-0.06039991,0.01263605,-0.02024257,0.04903238,-0.05936434,0.01064555,-0.01867620,0.32084098,-0.36435286,0.24574339,-0.34989756,1.67672072,-2.02469499
4.77538769,1.86562699,-2.24821163,0.10404357,-0.14662563,0.04398282,-0.05859632,0.01177963,-0.01905456,0.04770314,-0.05723229,0.00956438,-0.01714995,0.31459362,-0.35409640,0.23130721,-0.32990699,1.62385292,-1.94443611
4.78139070,1.81224513,-2.15838269,0.09861980,-0.13837473,0.04324336,-0.05685686,0.01101095,-0.01788759,0.04651915,-0.05516952,0.00856878,-0.01570882,0.30886073,-0.34404679,0.21821404,-0.31063968,1.57683031,-1.86609007
4.78739370,1.76587337,-2.07151471,0.09384922,-0.13029895,0.04257805,-0.05518630,0.01033589,-0.01675115,0.04549354,-0.05318590,0.00765663,-0.01435120,0.30372449,-0.33423907,0.20651136,-0.29218188,1.53612780,-1.79020800
4.79339670,1.72694693,-1.98825014,0.08977562,-0.12247032,0.04199334,-0.05359240,0.00975891,-0.01565491,0.04463779,-0.05129398,0.00682574,-0.01307533,0.29926044,-0.32472869,0.19623446,-0.27461562,1.50213498,-1.71740099
4.79939970,1.69579303,-1.90929017,0.08643071,-0.11496407,0.04149412,-0.05208551,0.00928287,-0.01460850,0.04396117,-0.04950854,0.00607376,-0.01187948,0.29553422,-0.31558925,0.18740517,-0.25801947,1.47514104,-1.64832646
4.80540270,1.67261581,-1.83537527,0.08383314,-0.10785628,0.04108351,-0.05067792,0.00890890,-0.01362139,0.04347036,-0.04784609,0.00539826,-0.01076192,0.29259868,-0.30690927,0.18003063,-0.24246869,1.45532198,-1.58367060
4.81140570,1.65748405,-1.76726199,0.08198800,-0.10122155,0.04076264,-0.04938319,0.00863634,-0.01270260,0.04316902,-0.04632421,0.00479676,-0.00972104,0.29049138,-0.29878826,0.17410230,-0.22803481,1.44273035,-1.52412763
4.81740870,1.65032250,-1.70569698,0.08088653,-0.09513050,0.04053055,-0.04821536,0.00846266,-0.01186048,0.04305753,-0.04496079,0.00426674,-0.00875526,0.28923255,-0.29133220,0.16959517,-0.21478474,1.43728819,-1.47037705
4.82341171,1.65090680,-1.65138960,0.08050631,-0.08964758,0.04038415,-0.04718813,0.00838350,-0.01110248,0.04313277,-0.04377333,0.00380572,-0.00786310,0.28882356,-0.28464872,0.16646742,-0.20277941,1.43878325,-1.42305959
4.82941471,1.65886260,-1.60498407,0.08081175,-0.08482892,0.04031823,-0.04631409,0.00839269,-0.01043493,0.04338801,-0.04277816,0.00341133,-0.00704309,0.28924597,-0.27884207,0.16466053,-0.19207211,1.44686886,-1.38275315
4.83541771,1.67366890,-1.56703259,0.08175485,-0.08072056,0.04032556,-0.04560396,0.00848239,-0.00986281,0.04381290,-0.04198966,0.00308135,-0.00629379,0.29046121,-0.27400828,0.16410000,-0.18270665,1.46106749,-1.34994961
4.84142071,1.69466561,-1.53797043,0.08327633,-0.07735690,0.04039706,-0.04506589,0.00864320,-0.00938956,0.04439356,-0.04141960,0.00281386,-0.00561373,0.29241079,-0.27023047,0.16469657,-0.17471542,1.48077801,-1.32503354
4.84742371,1.72106545,-1.51809400,0.08530697,-0.07475965,0.04052196,-0.04470492,0.00886441,-0.00901697,0.04511279,-0.04107652,0.00260729,-0.00500141,0.29501722,-0.26757472,0.16634820,-0.16811759,1.50528675,-1.30826355
4.85342671,1.75196988,-1.50754288,0.08776920,-0.07293696,0.04068811,-0.04452249,0.00913418,-0.00874501,0.04595043,-0.04096521,0.00246054,-0.00445529,0.29818540,-0.26608644,0.16894245,-0.16291749,1.53378189,-1.29975722
4.85942971,1.78638889,-1.50628640,0.09057895,-0.07188316,0.04088219,-0.04451617,0.00943987,-0.00857182,0.04688372,-0.04108630,0.00237308,-0.00397383,0.30180474,-0.26578754,0.17235958,-0.15910331,1.56537128,-1.29948003
4.86543272,1.82326408,-1.51411548,0.09364762,-0.07157869,0.04109013,-0.04467948,0.00976831,-0.00849366,0.04788791,-0.04143599,0.00234508,-0.00355550,0.30575164,-0.26667441,0.17647589,-0.15664636,1.59910297,-1.30723881
4.87143572,1.86149469,-1.53063989,0.09688430,-0.07199048,0.04129738,-0.04500192,0.01010617,-0.00850495,0.04893685,-0.04200595,0.00237749,-0.00319884,0.30989266,-0.26871674,0.18116758,-0.15550075,1.63398824,-1.32268007
4.87743872,1.89996572,-1.55529136,0.10019797,-0.07307270,0.04148936,-0.04546908,0.01044029,-0.00859835,0.05000370,-0.04278328,0.00247215,-0.00290251,0.31408789,-0.27185730,0.18631459,-0.15560379,1.66902626,-1.34529322
4.88344172,1.93757744,-1.58733225,0.10349998,-0.07476774,0.04165177,-0.04606295,0.01075803,-0.00876491,0.05106176,-0.04375071,0.00263186,-0.00266538,0.31819484,-0.27601259,0.19180454,-0.15687696,1.70322995,-1.37441871
4.88944472,1.97327532,-1.62586985,0.10670634,-0.07700758,0.04177103,-0.04676236,0.01104762,-0.00899420,0.05208522,-0.04488690,0.00286043,-0.00248662,0.32207244,-0.28107442,0.19753648,-0.15922756,1.73565201,-1.40926092
4.89544772,2.00607950,-1.66987562,0.10974019,-0.07971532,0.04183464,-0.04754348,0.01129852,-0.00927463,0.05305010,-0.04616684,0.00316278,-0.00236576,0.32558519,-0.28691221,0.20342421,-0.16255098,1.76541036,-1.44890541
4.90145073,2.03511251,-1.71820914,0.11253400,-0.08280704,0.04183157,-0.04838046,0.01150166,-0.00959361,0.05393500,-0.04756245,0.00354491,-0.00230282,0.32860729,-0.29337610,0.20939912,-0.16673351,1.79171211,-1.49233998
4.90745373,2.05962455,-1.76964574,0.11503177,-0.08619373,0.04175256,-0.04924612,0.01164973,-0.00993795,0.05472197,-0.04904324,0.00401394,-0.00229838,0.33102656,-0.30030071,0.21541225,-0.17165556,1.81387510,-1.53847899
4.91345673,2.07901496,-1.82290720,0.11719086,-0.08978351,0.04159046,-0.05011266,0.01173738,-0.01029414,0.05539717,-0.05057708,0.00457803,-0.00235370,0.33274810,-0.30750928,0.22143560,-0.17719529,1.83134621,-1.58619021
4.91945973,2.09284927,-1.87669438,0.11898361,-0.09348387,0.04134045,-0.05095242,0.01176134,-0.01064872,0.05595154,-0.05213101,0.00524633,-0.00247074,0.33369746,-0.31481831,0.22746244,-0.18323234,1.84371567,-1.63432318
4.92546273,2.10087085,-1.92972088,0.12039849,-0.09720397,0.04100026,-0.05173861,0.01172052,-0.01098865,0.05638125,-0.05367215,0.00602886,-0.00265228,0.33382323,-0.32204232,0.23350670,-0.18965161,1.85072676,-1.68173841
4.93146573,2.10300672,-1.98074650,0.12144088,-0.10085708,0.04057024,-0.05244601,0.01161599,-0.01130163,0.05668805,-0.05516864,0.00693635,-0.00290197,0.33309883,-0.32899880,0.23960131,-0.19634686,1.85228044,-1.72733622
4.93746873,2.09936719,-2.02860945,0.12213329,-0.10436283,0.04005346,-0.05305162,0.01145089,-0.01157652,0.05687936,-0.05659049,0.00798003,-0.00322434,0.33152365,-0.33551294,0.24579571,-0.20322399,1.84843471,-1.77008448
4.94347174,2.09023920,-2.07225627,0.12251503,-0.10764946,0.03945563,-0.05353524,0.01123035,-0.01180357,0.05696827,-0.05791051,0.00917137,-0.00362487,0.32912319,-0.34142230,0.25215245,-0.21020383,1.83939868,-1.80904414
4.94947474,2.07607354,-2.11076843,0.12264130,-0.11065591,0.03878497,-0.05387997,0.01096121,-0.01197474,0.05697321,-0.05910510,0.01052174,-0.00410992,0.32594828,-0.34658097,0.25874309,-0.21722424,1.82552161,-1.84339192
4.95547774,2.05746653,-2.14338463,0.12258172,-0.11333365,0.03805202,-0.05407258,0.01065178,-0.01208392,0.05691751,-0.06015503,0.01204207,-0.00468676,0.32207357,-0.35086338,0.26564365,-0.22424155,1.80727727,-1.87243910
4.96148074,2.03513672,-2.16951831,0.12241822,-0.11564826,0.03726930,-0.05410383,0.01031154,-0.01212711,0.05682871,-0.06104603,0.01374241,-0.00536349,0.31759496,-0.35416743,0.27292968,-0.23123112,1.78524450,-1.89564623
4.96748374,2.00989758,-2.18876952,0.12224248,-0.11758061,0.03645101,-0.05396864,0.00995078,-0.01210248,0.05673771,-0.06176934,0.01563145,-0.00614896,0.31262644,-0.35641698,0.28067119,-0.23818699,1.76008450,-1.91263286
4.97348674,1.98262728,-2.20093105,0.12215279,-0.11912772,0.03561254,-0.05366610,0.00958022,-0.01201042,0.05667772,-0.06232199,0.01771601,-0.00705264,0.30729617,-0.35756362,0.28892776,-0.24512081,1.73251604,-1.92318251
4.97948974,1.95423664,-2.20598856,0.12225062,-0.12030307,0.03477002,-0.05319950,0.00921062,-0.01185350,0.05668315,-0.06270702,0.02000050,-0.00808447,0.30174213,-0.35758752,0.29774387,-0.25205984,1.70328941,-1.92724243
4.98549275,1.92563648,-2.20411496,0.12263681,-0.12113645,0.03393982,-0.05257611,0.00885244,-0.01163630,0.05678834,-0.06293349,0.02248634,-0.00925462,0.29610737,-0.35649763,0.30714483,-0.25904426,1.67316023,-1.92491865
4.99149575,1.89770553,-2.19565913,0.12340763,-0.12167332,0.03313802,-0.05180692,0.00851542,-0.01136528,0.05702627,-0.06301625,0.02517138,-0.01057329,0.29053511,-0.35433096,0.31713329,-0.26612395,1.64286399,-1.91646634
