energy_ev,total_up,Ir_p_up,Ir_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
2.95047524,0.53405065,0.03377531,0.07991228,0.05511615,0.12910253,0.00018322,0.00898925,0.00899327,0.21286863
2.95647824,0.52680186,0.03151036,0.08004519,0.05731784,0.12544300,0.00018119,0.01031207,0.00969424,0.20579246
2.96248124,0.51898543,0.02936934,0.08043880,0.05967268,0.12166209,0.00017850,0.01188960,0.01053410,0.19835688
2.96848424,0.51079919,0.02736777,0.08112497,0.06219062,0.11782346,0.00017503,0.01372115,0.01150920,0.19067419
2.97448724,0.50246106,0.02551872,0.08213418,0.06488403,0.11399239,0.00017074,0.01580480,0.01261622,0.18285990
2.98049025,0.49419851,0.02383250,0.08349312,0.06776550,0.11023347,0.00016562,0.01813635,0.01385139,0.17502930
2.98649325,0.48623760,0.02231633,0.08522248,0.07084559,0.10660844,0.00015969,0.02070831,0.01520983,0.16729409
2.99249625,0.47879210,0.02097422,0.08733477,0.07413065,0.10317397,0.00015305,0.02350905,0.01668491,0.15975915
2.99849925,0.47205303,0.01980691,0.08983256,0.07762084,0.09997967,0.00014578,0.02652206,0.01826766,0.15251959
3.00450225,0.46617938,0.01881192,0.09270692,0.08130834,0.09706637,0.00013802,0.02972547,0.01994633,0.14565817
3.01050525,0.46129012,0.01798372,0.09593648,0.08517602,0.09446467,0.00012991,0.03309178,0.02170609,0.13924323
3.01650825,0.45745836,0.01731394,0.09948692,0.08919657,0.09219395,0.00012162,0.03658784,0.02352884,0.13332728
3.02251126,0.45470761,0.01679176,0.10331116,0.09333211,0.09026182,0.00011333,0.04017518,0.02539326,0.12794628
3.02851426,0.45301086,0.01640425,0.10735014,0.09753451,0.08866411,0.00010522,0.04381061,0.02727494,0.12311956
3.03451726,0.45229227,0.01613690,0.11153439,0.10174630,0.08738536,0.00009749,0.04744723,0.02914684,0.11885072
3.04052026,0.45243177,0.01597409,0.11578615,0.10590221,0.08639990,0.00009035,0.05103560,0.03097980,0.11512910
3.04652326,0.45327230,0.01589975,0.12002228,0.10993129,0.08567339,0.00008401,0.05452534,0.03274323,0.11193206
3.05252626,0.45462958,0.01589793,0.12415755,0.11375963,0.08516483,0.00007871,0.05786686,0.03440603,0.10922791
3.05852926,0.45630386,0.01595345,0.12810855,0.11731340,0.08482896,0.00007470,0.06101335,0.03593751,0.10697930
3.06453227,0.45809328,0.01605255,0.13179774,0.12052227,0.08461891,0.00007224,0.06392286,0.03730840,0.10514701
3.07053527,0.45980822,0.01618355,0.13515772,0.12332291,0.08448905,0.00007164,0.06656032,0.03849192,0.10369404
3.07653827,0.46128579,0.01633739,0.13813540,0.12566248,0.08439786,0.00007322,0.06889966,0.03946477,0.10258959
3.08254127,0.46240402,0.01650820,0.14069591,0.12750196,0.08431070,0.00007736,0.07092560,0.04020805,0.10181306
3.08854427,0.46309480,0.01669375,0.14282608,0.12881900,0.08420236,0.00008449,0.07263530,0.04070811,0.10135758
3.09454727,0.46335494,0.01689581,0.14453724,0.12961039,0.08405928,0.00009508,0.07403962,0.04095711,0.10123311
3.10055028,0.46325476,0.01712036,0.14586720,0.12989370,0.08388125,0.00010965,0.07516393,0.04095355,0.10146883
3.10655328,0.46294363,0.01737768,0.14688127,0.12970827,0.08368259,0.00012878,0.07604847,0.04070238,0.10211467
3.11255628,0.46265198,0.01768229,0.14767220,0.12911522,0.08349269,0.00015312,0.07674810,0.04021507,0.10324192
3.11855928,0.46268958,0.01805271,0.14835900,0.12819665,0.08335579,0.00018336,0.07733151,0.03950925,0.10494274
3.12456228,0.46343987,0.01851105,0.14908444,0.12705384,0.08333016,0.00022022,0.07787980,0.03860824,0.10732857
3.13056528,0.46535036,0.01908239,0.15001159,0.12580461,0.08348642,0.00026447,0.07848451,0.03754032,0.11052740
3.13656828,0.46891932,0.01979407,0.15131902,0.12457985,0.08390530,0.00031687,0.07924502,0.03633781,0.11467993
3.14257129,0.47467896,0.02067471,0.15319518,0.12351932,0.08467471,0.00037820,0.08026549,0.03503601,0.11993461
3.14857429,0.48317576,0.02175320,0.15583178,0.12276696,0.08588629,0.00044916,0.08165144,0.03367202,0.12644183
3.15457729,0.49494837,0.02305748,0.15941666,0.12246560,0.08763156,0.00053042,0.08350590,0.03228354,0.13434724
3.16058029,0.51050394,0.02461325,0.16412607,0.12275168,0.08999773,0.00062250,0.08592540,0.03090759,0.14378446
3.16658329,0.53029371,0.02644272,0.17011693,0.12374970,0.09306337,0.00072583,0.08899592,0.02957935,0.15486755
3.17258629,0.55468872,0.02856321,0.17751908,0.12556697,0.09689419,0.00084061,0.09278889,0.02833100,0.16768322
3.17858929,0.58395665,0.03098594,0.18642802,0.12828868,0.10153886,0.00096685,0.09735738,0.02719078,0.18228348
3.18459230,0.61824080,0.03371481,0.19689837,0.13197352,0.10702536,0.00110429,0.10273278,0.02618211,0.19867873
3.19059530,0.65754219,0.03674542,0.20893831,0.13665006,0.11335773,0.00125237,0.10892188,0.02532295,0.21683176
3.19659830,0.70170569,0.04006424,0.22250537,0.14231404,0.12051360,0.00141024,0.11590478,0.02462537,0.23665310
3.20260130,0.75041100,0.04364809,0.23750374,0.14892666,0.12844257,0.00157670,0.12363349,0.02409529,0.25799784
3.20860430,0.80316928,0.04746389,0.25378338,0.15641414,0.13706548,0.00175023,0.13203154,0.02373245,0.28066432
3.21460730,0.85932579,0.05146881,0.27114105,0.16466837,0.14627482,0.00192895,0.14099458,0.02353066,0.30439492
3.22061031,0.91806902,0.05561072,0.28932335,0.17354893,0.15593619,0.00211069,0.15039197,0.02347810,0.32887904
3.22661331,0.97844620,0.05982911,0.30803177,0.18288628,0.16589085,0.00229300,0.16006946,0.02355797,0.35375840
3.23261631,1.03938504,0.06405632,0.32692968,0.19248615,0.17595943,0.00247318,0.16985293,0.02374920,0.37863446
3.23861931,1.09972122,0.06821912,0.34565113,0.20213497,0.18594650,0.00264839,0.17955294,0.02402725,0.40307810
3.24462231,1.15823076,0.07224069,0.36381108,0.21160616,0.19564608,0.00281566,0.18897018,0.02436511,0.42664097
3.25062531,1.21366613,0.07604271,0.38101689,0.22066718,0.20484770,0.00297201,0.19790145,0.02473430,0.44886837
3.25662831,1.26479504,0.07954776,0.39688053,0.22908685,0.21334304,0.00311453,0.20614608,0.02510585,0.46931315
3.26263132,1.31044016,0.08268169,0.41103106,0.23664296,0.22093258,0.00324046,0.21351248,0.02545136,0.48755002
3.26863432,1.34951828,0.08537606,0.42312700,0.24312968,0.22743231,0.00334730,0.21982466,0.02574390,0.50318979
3.27463732,1.38107737,0.08757043,0.43286785,0.24836450,0.23267996,0.00343286,0.22492827,0.02595895,0.51589287
3.28064032,1.40432983,0.08921442,0.44000450,0.25219446,0.23654067,0.00349538,0.22869610,0.02607511,0.52538153
3.28664332,1.41868049,0.09026951,0.44434795,0.25450149,0.23891174,0.00353356,0.23103272,0.02607472,0.53145018
3.29264632,1.42374828,0.09071042,0.44577601,0.25520642,0.23972631,0.00354661,0.23187801,0.02594437,0.53397348
3.29864932,1.41938046,0.09052601,0.44423764,0.25427174,0.23895577,0.00353429,0.23120953,0.02567514,0.53291167
3.30465233,1.40565887,0.08971983,0.43975480,0.25170288,0.23661084,0.00349695,0.22904355,0.02526278,0.52831298
3.31065533,1.38289803,0.08831000,0.43242172,0.24754801,0.23274128,0.00343546,0.22543478,0.02470763,0.52031304
3.31665833,1.35163521,0.08632870,0.42240165,0.24189640,0.22743421,0.00335126,0.22047469,0.02401447,0.50913129
3.32266133,1.31261294,0.08382119,0.40992129,0.23487547,0.22081116,0.00324627,0.21428872,0.02319213,0.49506457
3.32866433,1.26675500,0.08084444,0.39526311,0.22664663,0.21302400,0.00312284,0.20703226,0.02225306,0.47847820
3.33466733,1.21513691,0.07746536,0.37875602,0.21740022,0.20425001,0.00298374,0.19888581,0.02121280,0.45979501
3.34067034,1.15895236,0.07375894,0.36076472,0.20734972,0.19468615,0.00283200,0.19004944,0.02008933,0.43948277
3.34667334,1.09947709,0.06980611,0.34167839,0.19672555,0.18454296,0.00267092,0.18073676,0.01890248,0.41804063
3.35267634,1.03803179,0.06569165,0.32189892,0.18576873,0.17403833,0.00250396,0.17116876,0.01767327,0.39598504
3.35867934,0.97594552,0.06150220,0.30182950,0.17472469,0.16339124,0.00233468,0.16156763,0.01642328,0.37383586
3.36468234,0.91452109,0.05732434,0.28186370,0.16383744,0.15281593,0.00216671,0.15215094,0.01517416,0.35210310
3.37068534,0.85500359,0.05324296,0.26237563,0.15334437,0.14251657,0.00200365,0.14312624,0.01394708,0.33127475
3.37668834,0.79855307,0.04933999,0.24371142,0.14347174,0.13268259,0.00184912,0.13468636,0.01276242,0.31180611
3.38269135,0.74622208,0.04569336,0.22618219,0.13443112,0.12348491,0.00170670,0.12700543,0.01163940,0.29411087
3.38869435,0.69893860,0.04237642,0.21005879,0.12641670,0.11507301,0.00157995,0.12023581,0.01059596,0.27855413
3.39469735,0.65749433,0.03945766,0.19556813,0.11960353,0.10757296,0.00147246,0.11450586,0.00964864,0.26544750
3.40070035,0.62253843,0.03700082,0.18289133,0.11414662,0.10108631,0.00138784,0.10991862,0.00881258,0.25504607
3.40670335,0.59457621,0.03506529,0.17216336,0.11018083,0.09568994,0.00132985,0.10655132,0.00810158,0.24754741
3.41270635,0.57397230,0.03370672,0.16347415,0.10782140,0.09143659,0.00130239,0.10445566,0.00752825,0.24309212
3.41870935,0.56095767,0.03297786,0.15687086,0.10716484,0.08835606,0.00130964,0.10365872,0.00710416,0.24176594
3.42471236,0.55563953,0.03292946,0.15236112,0.10829025,0.08645698,0.00135611,0.10416452,0.00684002,0.24360293
3.43071536,0.55801345,0.03361122,0.14991700,0.11126067,0.08572895,0.00144670,0.10595587,0.00674582,0.24858961
3.43671836,0.56797672,0.03507263,0.14947941,0.11612432,0.08614490,0.00158684,0.10899657,0.00683101,0.25666951
3.44272136,0.58534222,0.03736374,0.15096263,0.12291565,0.08766362,0.00178248,0.11323382,0.00710456,0.26774806
3.44872436,0.60985196,0.04053564,0.15425893,0.13165608,0.09023225,0.00204020,0.11860054,0.00757499,0.28169737
3.45472736,0.64118972,0.04464074,0.15924287,0.14235415,0.09378864,0.00236719,0.12501773,0.00825036,0.29836067
3.46073037,0.67899217,0.04973268,0.16577522,0.15500532,0.09826356,0.00277135,0.13239661,0.00913814,0.31755633
3.46673337,0.72285824,0.05586591,0.17370644,0.16959118,0.10358254,0.00326115,0.14064047,0.01024502,0.33908113
3.47273637,0.77235631,0.06309489,0.18287947,0.18607826,0.10966751,0.00384572,0.14964632,0.01157668,0.36271284
3.47873937,0.82702931,0.07147298,0.19313201,0.20441642,0.11643797,0.00453466,0.15930612,0.01313748,0.38821203
3.48474237,0.88639781,0.08105092,0.20429809,0.22453715,0.12381193,0.00533800,0.16950774,0.01493012,0.41532313
3.49074537,0.94996116,0.09187504,0.21620918,0.24635166,0.13170645,0.00626602,0.18013561,0.01695527,0.44377493
3.49674837,1.01719733,0.10398528,0.22869476,0.26974935,0.14003794,0.00732905,0.19107111,0.01921123,0.47328062
3.50275138,1.08756167,0.11741291,0.24158257,0.29459644,0.14872222,0.00853729,0.20219279,0.02169359,0.50353764
3.50875438,1.16048532,0.13217829,0.25469864,0.32073532,0.15767452,0.00990049,0.21337648,0.02439498,0.53422754
3.51475738,1.23537375,0.14828853,0.26786730,0.34798465,0.16680927,0.01142767,0.22449547,0.02730482,0.56501626
3.52076038,1.31160608,0.16573530,0.28091127,0.37614036,0.17604002,0.01312683,0.23542073,0.03040924,0.59555488
3.52676338,1.38853571,0.18449279,0.29365198,0.40497764,0.18527945,0.01500452,0.24602143,0.03369105,0.62548140
3.53276638,1.46549267,0.20451594,0.30591033,0.43425407,0.19443948,0.01706552,0.25616567,0.03712985,0.65442344
3.53876938,1.54178809,0.22573905,0.31750794,0.46371369,0.20343166,0.01931243,0.26572171,0.04070225,0.68200227
3.54477239,1.61672083,0.24807479,0.32826894,0.49309196,0.21216780,0.02174531,0.27455952,0.04438217,0.70783810
3.55077539,1.68958632,0.27141374,0.33802231,0.52212152,0.22056081,0.02436125,0.28255280,0.04814129,0.73155658
3.55677839,1.75968739,0.29562438,0.34660484,0.55053822,0.22852586,0.02715409,0.28958136,0.05194955,0.75279650
3.56278139,1.82634659,0.32055372,0.35386448,0.57808740,0.23598171,0.03011409,0.29553388,0.05577567,0.77121825
3.56878439,1.88891950,0.34602840,0.35966407,0.60452992,0.24285213,0.03322766,0.30031082,0.05958783,0.78651296
3.57478739,1.94680835,0.37185640,0.36388518,0.62964749,0.24906751,0.03647722,0.30382745,0.06335417,0.79841170
3.58079040,1.99947512,0.39782923,0.36643197,0.65324726,0.25456631,0.03984108,0.30601682,0.06704347,0.80669432
3.58679340,2.04645335,0.42372459,0.36723473,0.67516500,0.25929642,0.04329350,0.30683242,0.07062559,0.81119765
3.59279640,2.08735802,0.44930943,0.36625298,0.69526697,0.26321636,0.04680478,0.30625047,0.07407201,0.81182224
3.59879940,2.12189272,0.47434344,0.36347783,0.71345020,0.26629612,0.05034156,0.30427163,0.07735615,0.80853754
3.60480240,2.14985381,0.49858266,0.35893356,0.72964115,0.26851762,0.05386714,0.30092198,0.08045368,0.80138497
3.61080540,2.17113130,0.52178343,0.35267805,0.74379296,0.26987483,0.05734208,0.29625324,0.08334268,0.79047874
3.61680840,2.18570629,0.54370640,0.34480229,0.75588139,0.27037342,0.06072478,0.29034207,0.08600375,0.77600416
3.62281141,2.19364543,0.56412047,0.33542866,0.76589985,0.27003009,0.06397226,0.28328858,0.08841996,0.75821366
3.62881441,2.19509260,0.58280684,0.32470819,0.77385388,0.26887146,0.06704099,0.27521398,0.09057680,0.73742038
3.63481741,2.19025856,0.59956277,0.31281681,0.77975551,0.26693281,0.06988789,0.26625752,0.09246204,0.71398979
3.64082041,2.17940930,0.61420517,0.29995080,0.78361795,0.26425654,0.07247124,0.25657284,0.09406556,0.68832970
3.64682341,2.16285380,0.62657387,0.28632163,0.78545116,0.26089057,0.07475173,0.24632384,0.09537917,0.66087890
3.65282641,2.14093213,0.63653450,0.27215033,0.78525850,0.25688686,0.07669344,0.23568040,0.09639647,0.63209522
3.65882941,2.11400451,0.64398093,0.25766169,0.78303490,0.25229986,0.07826481,0.22481391,0.09711267,0.60244325
3.66483242,2.08244198,0.64883716,0.24307857,0.77876668,0.24718532,0.07943949,0.21389299,0.09752457,0.57238240
3.67083542,2.04661913,0.65105867,0.22861642,0.77243300,0.24159929,0.08019709,0.20307946,0.09763045,0.54235571
3.67683842,2.00690892,0.65063316,0.21447828,0.76400905,0.23559733,0.08052378,0.19252474,0.09743013,0.51277969
3.68284142,1.96367989,0.64758064,0.20085042,0.75347045,0.22923409,0.08041275,0.18236675,0.09692500,0.48403569
3.68884442,1.91729522,0.64195289,0.18789869,0.74079885,0.22256312,0.07986442,0.17272740,0.09611819,0.45646283
3.69484742,1.86811349,0.63383227,0.17576567,0.72598807,0.21563685,0.07888649,0.16371074,0.09501465,0.43035266
3.70085043,1.81649049,0.62332996,0.16456868,0.70905049,0.20850675,0.07749378,0.15540168,0.09362134,0.40594563
3.70685343,1.76278158,0.61058361,0.15439852,0.69002298,0.20122354,0.07570786,0.14786536,0.09194739,0.38342917
3.71285643,1.70734396,0.59575455,0.14531913,0.66897217,0.19383740,0.07355649,0.14114702,0.09000425,0.36293742
3.71885943,1.65053832,0.57902453,0.13736780,0.64599841,0.18639811,0.07107286,0.13527237,0.08780580,0.34455226
3.72486243,1.59272944,0.56059228,0.13055608,0.62123825,0.17895502,0.06829478,0.13024843,0.08536841,0.32830562
3.73086543,1.53428550,0.54066977,0.12487124,0.59486515,0.17155692,0.06526368,0.12606459,0.08271100,0.31418272
3.73686843,1.47557593,0.51947845,0.12027813,0.56708838,0.16425164,0.06202354,0.12269410,0.07985499,0.30212610
3.74287144,1.41696795,0.49724557,0.11672141,0.53815017,0.15708553,0.05861983,0.12009570,0.07682422,0.29204030
3.74887444,1.35882191,0.47420059,0.11412811,0.50832122,0.15010281,0.05509845,0.11821545,0.07364486,0.28379700
3.75487744,1.30148603,0.45057190,0.11241034,0.47789491,0.14334481,0.05150468,0.11698878,0.07034519,0.27724039
3.76088044,1.24529080,0.42658386,0.11146824,0.44718057,0.13684915,0.04788221,0.11634260,0.06695544,0.27219291
3.76688344,1.19054377,0.40245421,0.11119297,0.41649616,0.13064907,0.04427234,0.11619762,0.06350757,0.26846104
3.77288644,1.13752511,0.37839202,0.11146987,0.38616085,0.12477279,0.04071319,0.11647071,0.06003505,0.26584118
3.77888944,1.08648452,0.35459599,0.11218154,0.35648801,0.11924312,0.03723921,0.11707738,0.05657263,0.26412554
3.78489245,1.03763975,0.33125323,0.11321103,0.32777875,0.11407730,0.03388068,0.11793429,0.05315620,0.26310792
3.79089545,0.99117711,0.30853856,0.11444482,0.30031662,0.10928711,0.03066348,0.11896185,0.04982254,0.26258942
3.79689845,0.94725381,0.28661405,0.11577578,0.27436348,0.10487929,0.02760897,0.12008664,0.04660925,0.26238375
3.80290145,0.90600218,0.26562895,0.11710587,0.25015680,0.10085621,0.02473404,0.12124383,0.04355458,0.26232227
3.80890445,0.86753534,0.24571987,0.11834859,0.22790832,0.09721681,0.02205122,0.12237938,0.04069737,0.26225841
3.81490745,0.83195399,0.22701108,0.11943104,0.20780410,0.09395765,0.01956899,0.12345189,0.03807696,0.26207148
3.82091046,0.79935369,0.20961488,0.12029562,0.19000573,0.09107414,0.01729212,0.12443416,0.03573307,0.26166963
3.82691346,0.76983194,0.19363197,0.12090118,0.17465242,0.08856168,0.01522208,0.12531421,0.03370574,0.26099188
3.83291646,0.74349457,0.17915177,0.12122359,0.16186378,0.08641684,0.01335748,0.12609578,0.03203518,0.26000904
3.83891946,0.72046068,0.16625252,0.12125578,0.15174284,0.08463825,0.01169461,0.12679825,0.03076152,0.25872353
3.84492246,0.70086559,0.15500121,0.12100711,0.14437910,0.08322729,0.01022782,0.12745579,0.02992456,0.25716797
3.85092546,0.68486152,0.14545333,0.12050219,0.13985105,0.08218845,0.00895007,0.12811605,0.02956335,0.25540259
3.85692846,0.67261551,0.13765225,0.11977902,0.13822816,0.08152938,0.00785331,0.12883800,0.02971565,0.25351153
3.86293147,0.66430473,0.13162846,0.11888676,0.13957182,0.08126045,0.00692884,0.12968933,0.03041728,0.25159815
3.86893447,0.66010902,0.12739855,0.11788296,0.14393523,0.08139408,0.00616765,0.13074326,0.03170129,0.24977944
3.87493747,0.66020121,0.12496399,0.11683055,0.15136202,0.08194358,0.00556067,0.13207504,0.03359695,0.24817992
3.88094047,0.66473543,0.12430983,0.11579458,0.16188373,0.08292186,0.00509897,0.13375810,0.03612870,0.24692506
3.88694347,0.67383421,0.12540335,0.11483899,0.17551608,0.08433979,0.00477389,0.13586016,0.03931490,0.24613473
3.89294647,0.68757491,0.12819277,0.11402343,0.19225430,0.08620456,0.00457709,0.13843945,0.04316651,0.24591669
3.89894947,0.70597633,0.13260610,0.11340029,0.21206778,0.08851798,0.00450060,0.14154105,0.04768576,0.24636077
3.90495248,0.72898642,0.13855034,0.11301216,0.23489430,0.09127485,0.00453679,0.14519376,0.05286486,0.24753360
3.91095548,0.75647162,0.14591100,0.11288971,0.26063426,0.09446156,0.00467826,0.14940746,0.05868474,0.24947443
3.91695848,0.78820885,0.15455215,0.11305017,0.28914538,0.09805496,0.00491784,0.15417117,0.06511400,0.25219210
3.92296148,0.82388049,0.16431708,0.11349640,0.32023818,0.10202164,0.00524841,0.15945187,0.07210813,0.25566329
3.92896448,0.86307315,0.17502962,0.11421663,0.35367282,0.10631756,0.00566286,0.16519423,0.07960898,0.25983217
3.93496748,0.90528019,0.18649623,0.11518486,0.38915755,0.11088823,0.00615398,0.17132122,0.08754466,0.26461138
3.94097049,0.94990846,0.19850879,0.11636188,0.42634916,0.11566932,0.00671437,0.17773557,0.09582993,0.26988444
3.94697349,0.99628891,0.21084824,0.11769684,0.46485570,0.12058779,0.00733644,0.18432212,0.10436697,0.27550931
3.95297649,1.04369102,0.22328884,0.11912935,0.50424153,0.12556342,0.00801242,0.19095091,0.11304680,0.28132305
3.95897949,1.09134043,0.23560311,0.12059189,0.54403479,0.13051074,0.00873435,0.19748096,0.12175112,0.28714729
3.96498249,1.13843926,0.24756722,0.12201258,0.58373707,0.13534131,0.00949421,0.20376455,0.13035466,0.29279440
3.97098549,1.18418819,0.25896678,0.12331800,0.62283513,0.13996617,0.01028406,0.20965183,0.13872797,0.29807392
3.97698849,1.22780963,0.26960266,0.12443607,0.66081423,0.14429842,0.01109616,0.21499564,0.14674056,0.30279914
3.98299150,1.26857082,0.27929683,0.12529886,0.69717256,0.14825585,0.01192322,0.21965630,0.15426429,0.30679346
3.98899450,1.30580596,0.28789789,0.12584512,0.73143618,0.15176338,0.01275862,0.22350623,0.16117683,0.30989632
3.99499750,1.33893646,0.29528594,0.12602251,0.76317381,0.15475541,0.01359660,0.22643409,0.16736515,0.31196844
4.00100050,1.36748835,0.30137683,0.12578943,0.79201077,0.15717777,0.01443254,0.22834854,0.17272886,0.31289624
4.00700350,1.39110608,0.30612533,0.12511643,0.81764143,0.15898933,0.01526311,0.22918113,0.17718319,0.31259521
4.01300650,1.40956217,0.30952722,0.12398701,0.83983938,0.16016311,0.01608650,0.22888853,0.18066156,0.31101217
4.01900950,1.42276219,0.31162007,0.12239803,0.85846501,0.16068696,0.01690247,0.22745379,0.18311765,0.30812636
4.02501251,1.43074490,0.31248271,0.12035952,0.87346983,0.16056365,0.01771245,0.22488675,0.18452670,0.30394939
4.03101551,1.43367757,0.31223327,0.11789402,0.88489743,0.15981044,0.01851946,0.22122345,0.18488629,0.29852399
4.03701851,1.43184669,0.31102593,0.11503550,0.89288080,0.15845817,0.01932808,0.21652471,0.18421625,0.29192179
4.04302151,1.42564447,0.30904647,0.11182791,0.89763632,0.15654989,0.02014416,0.21087386,0.18255789,0.28424016
4.04902451,1.41555183,0.30650663,0.10832337,0.89945438,0.15413904,0.02097464,0.20437379,0.17997265,0.27559833
4.05502751,1.40211865,0.30363763,0.10458021,0.89868726,0.15128740,0.02182713,0.19714337,0.17653997,0.26613292
4.06103052,1.38594210,0.30068305,0.10066084,0.89573480,0.14806274,0.02270953,0.18931354,0.17235483,0.25599315
4.06703352,1.36764419,0.29789123,0.09662959,0.89102835,0.14453638,0.02362955,0.18102307,0.16752481,0.24533583
4.07303652,1.34784928,0.29550760,0.09255058,0.88501398,0.14078076,0.02459428,0.17241424,0.16216686,0.23432050
4.07903952,1.32716267,0.29376706,0.08848573,0.87813560,0.13686705,0.02560964,0.16362869,0.15640407,0.22310469
4.08504252,1.30615113,0.29288683,0.08449292,0.87081867,0.13286296,0.02667993,0.15480345,0.15036227,0.21183966
4.09104552,1.28532592,0.29305981,0.08062449,0.86345534,0.12883079,0.02780742,0.14606737,0.14416685,0.20066657
4.09704852,1.26512908,0.29444887,0.07692590,0.85639154,0.12482589,0.02899200,0.13753808,0.13793977,0.18971342
4.10305153,1.24592327,0.29718204,0.07343481,0.84991653,0.12089539,0.03023088,0.12931952,0.13179685,0.17909255
4.10905453,1.22798538,0.30134883,0.07018047,0.84425522,0.11707741,0.03151843,0.12150016,0.12584539,0.16889897
4.11505753,1.21150390,0.30699770,0.06718339,0.83956347,0.11340070,0.03284614,0.11415179,0.12018223,0.15920939
4.12106053,1.19657994,0.31413478,0.06445544,0.83592641,0.10988464,0.03420266,0.10732908,0.11489213,0.15008195
4.12706353,1.18323150,0.32272380,0.06200011,0.83335965,0.10653968,0.03557398,0.10106967,0.11004662,0.14155663
4.13306653,1.17140062,0.33268705,0.05981314,0.83181315,0.10336807,0.03694375,0.09539491,0.10570317,0.13365614
4.13906953,1.16096286,0.34390768,0.05788333,0.83117738,0.10036493,0.03829366,0.09031097,0.10190477,0.12638740
4.14507254,1.15173851,0.35623274,0.05619349,0.83129145,0.09751950,0.03960394,0.08581041,0.09867978,0.11974331
4.15107554,1.14350504,0.36947737,0.05472160,0.83195261,0.09481655,0.04085392,0.08187404,0.09604210,0.11370476
4.15707854,1.13601007,0.38342959,0.05344199,0.83292678,0.09223791,0.04202262,0.07847292,0.09399163,0.10824292
4.16308154,1.12898464,0.39785595,0.05232655,0.83395960,0.08976397,0.04308939,0.07557051,0.09251492,0.10332143
4.16908454,1.12215605,0.41250759,0.05134597,0.83478760,0.08737517,0.04403460,0.07312479,0.09158609,0.09889873
4.17508754,1.11526015,0.42712686,0.05047093,0.83514904,0.08505336,0.04484015,0.07109038,0.09116793,0.09493022
4.18109055,1.10805280,0.44145420,0.04967318,0.83479432,0.08278309,0.04549014,0.06942045,0.09121325,0.09137029
4.18709355,1.10032030,0.45523526,0.04892657,0.83349546,0.08055267,0.04597132,0.06806860,0.09166640,0.08817421
4.19309655,1.09188863,0.46822801,0.04820794,0.83105472,0.07835503,0.04627357,0.06699047,0.09246494,0.08529979
4.19909955,1.08263162,0.48020978,0.04749787,0.82731208,0.07618847,0.04639019,0.06614518,0.09354154,0.08270884
4.20510255,1.07247787,0.49098407,0.04678127,0.82215149,0.07405706,0.04631818,0.06549652,0.09482603,0.08036843
4.21110555,1.06141641,0.50038681,0.04604789,0.81550600,0.07197096,0.04605835,0.06501403,0.09624747,0.07825189
4.21710855,1.04950111,0.50829204,0.04529258,0.80736154,0.06994646,0.04561539,0.06467373,0.09773635,0.07633962
4.22311156,1.03685365,0.51461669,0.04451551,0.79775938,0.06800583,0.04499776,0.06445878,0.09922678,0.07461972
4.22911456,1.02366499,0.51932428,0.04372211,0.78679727,0.06617699,0.04421749,0.06435978,0.10065856,0.07308832
4.23511756,1.01019511,0.52242731,0.04292301,0.77462912,0.06449304,0.04328995,0.06437499,0.10197914,0.07174977
4.24112056,0.99677078,0.52398820,0.04213369,0.76146316,0.06299148,0.04223343,0.06451019,0.10314527,0.07061662
4.24712356,0.98378123,0.52411849,0.04137412,0.74755863,0.06171341,0.04106873,0.06477840,0.10412435,0.06970923
4.25312656,0.97167132,0.52297640,0.04066815,0.73322070,0.06070245,0.03981861,0.06519924,0.10489541,0.06905531
4.25912956,0.96093224,0.52076240,0.04004283,0.71879390,0.06000355,0.03850721,0.06579815,0.10544953,0.06868908
4.26513257,0.95208945,0.51771312,0.03952764,0.70465371,0.05966162,0.03715945,0.06660521,0.10578984,0.06865017
4.27113557,0.94568796,0.51409344,0.03915352,0.69119670,0.05972007,0.03580036,0.06765378,0.10593086,0.06898232
4.27713857,0.94227518,0.51018715,0.03895187,0.67882910,0.06021912,0.03445444,0.06897885,0.10589747,0.06973170
4.28314157,0.94238139,0.50628623,0.03895345,0.66795418,0.06119423,0.03314496,0.07061520,0.10572322,0.07094510
4.28914457,0.94649865,0.50267944,0.03918722,0.65895866,0.06267424,0.03189338,0.07259532,0.10544830,0.07266780
4.29514757,0.95505855,0.49964026,0.03967920,0.65219855,0.06467975,0.03071873,0.07494735,0.10511715,0.07494133
4.30115058,0.96840973,0.49741504,0.04045123,0.64798495,0.06722143,0.02963711,0.07769284,0.10477584,0.07780113
4.30715358,0.98679608,0.49621166,0.04151990,0.64657025,0.07029854,0.02866120,0.08084470,0.10446928,0.08127409
4.31315658,1.01033669,0.49618927,0.04289547,0.64813544,0.07389763,0.02779996,0.08440522,0.10423859,0.08537631
4.31915958,1.03900852,0.49744972,0.04458095,0.65277896,0.07799159,0.02705837,0.08836441,0.10411852,0.09011084
4.32516258,1.07263302,0.50003105,0.04657137,0.66050784,0.08253903,0.02643732,0.09269872,0.10413524,0.09546582
4.33116558,1.11086743,0.50390344,0.04885320,0.67123149,0.08748412,0.02593363,0.09737014,0.10430455,0.10141293
4.33716858,1.15320171,0.50896793,0.05140410,0.68475879,0.09275689,0.02554020,0.10232597,0.10463061,0.10790630
