energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
-5.08154077,1.09118035,-1.24285842,1.03752833,-1.10213652,0.33086056,-0.37264385,0.00746458,-0.01033780,0.33564091,-0.39311348,0.33134355,-0.37012445,0.00000000,-0.00000000
-5.07553777,1.06357673,-1.23405225,1.04149397,-1.12206513,0.31816772,-0.37025576,0.00744072,-0.01004622,0.32543363,-0.38657493,0.32676889,-0.37321762,0.00000000,-0.00000000
-5.06953477,1.03794656,-1.22424237,1.04692723,-1.14107593,0.30546634,-0.36664480,0.00747796,-0.00979585,0.31653981,-0.38057815,0.32214318,-0.37524017,0.00000000,-0.00000000
-5.06353177,1.01494855,-1.21371804,1.05432112,-1.15931435,0.29302595,-0.36188070,0.00757912,-0.00959243,0.30914867,-0.37523994,0.31767330,-0.37624664,0.00000000,-0.00000000
-5.05752876,0.99522964,-1.20282335,1.06415812,-1.17698277,0.28111721,-0.35606499,0.00774729,-0.00944117,0.30344192,-0.37068269,0.31356559,-0.37631955,0.00000000,-0.00000000
-5.05152576,0.97941645,-1.19195803,1.07689901,-1.19433834,0.27000730,-0.34933066,0.00798594,-0.00934692,0.29959368,-0.36703638,0.31002054,-0.37556784,0.00000000,-0.00000000
-5.04552276,0.96810780,-1.18157590,1.09297306,-1.21168827,0.25995582,-0.34184061,0.00829907,-0.00931424,0.29777075,-0.36444012,0.30722810,-0.37412430,0.00000000,-0.00000000
-5.03951976,0.96186912,-1.17218081,1.11277007,-1.22938270,0.25121134,-0.33378505,0.00869131,-0.00934755,0.29813313,-0.36304328,0.30536360,-0.37214188,0.00000000,-0.00000000
-5.03351676,0.96122852,-1.16432045,1.13663456,-1.24780556,0.24400874,-0.32537792,0.00916805,-0.00945135,0.30083485,-0.36300608,0.30458459,-0.36978925,0.00000000,-0.00000000
-5.02751376,0.96667483,-1.15857824,1.16486228,-1.26736398,0.23856724,-0.31685263,0.00973549,-0.00963026,0.30602505,-0.36449961,0.30502859,-0.36724572,0.00000000,-0.00000000
-5.02151076,0.97865725,-1.15556382,1.19769883,-1.28847664,0.23508928,-0.30845717,0.01040074,-0.00988929,0.31384904,-0.36770538,0.30681180,-0.36469587,0.00000000,-0.00000000
-5.01550775,0.99758637,-1.15590254,1.23534033,-1.31156174,0.23375982,-0.30044894,0.01117183,-0.01023387,0.32444942,-0.37281432,0.31002872,-0.36232403,0.00000000,-0.00000000
-5.00950475,1.02383594,-1.16022454,1.27793553,-1.33702521,0.23474619,-0.29308952,0.01205772,-0.01066999,0.33796682,-0.38002530,0.31475243,-0.36030911,0.00000000,-0.00000000
-5.00350175,1.05774484,-1.16915380,1.32558873,-1.36524949,0.23819813,-0.28663960,0.01306823,-0.01120430,0.35454028,-0.38954316,0.32103555,-0.35881976,0.00000000,-0.00000000
-4.99749875,1.09961852,-1.18329745,1.37836303,-1.39658355,0.24424777,-0.28135421,0.01421396,-0.01184408,0.37430683,-0.40157628,0.32891148,-0.35801037,0.00000000,-0.00000000
-4.99149575,1.14972904,-1.20323570,1.43628301,-1.43133415,0.25300940,-0.27747845,0.01550610,-0.01259728,0.39740027,-0.41633356,0.33839582,-0.35801776,0.00000000,-0.00000000
-4.98549275,1.20831323,-1.22951240,1.49933619,-1.46975871,0.26457879,-0.27524374,0.01695622,-0.01347242,0.42394874,-0.43402094,0.34948765,-0.35895897,0.00000000,-0.00000000
-4.97948974,1.27556825,-1.26262615,1.56747276,-1.51205981,0.27903180,-0.27486465,0.01857595,-0.01447847,0.45407116,-0.45483726,0.36217054,-0.36092989,0.00000000,-0.00000000
-4.97348674,1.35164412,-1.30302193,1.64060307,-1.55838096,0.29642236,-0.27653625,0.02037665,-0.01562467,0.48787221,-0.47896946,0.37641308,-0.36400484,0.00000000,-0.00000000
-4.96748374,1.43663319,-1.35108276,1.71859281,-1.60880383,0.31677952,-0.28043190,0.02236894,-0.01692028,0.52543608,-0.50658704,0.39216884,-0.36823704,0.00000000,-0.00000000
-4.96148074,1.53055644,-1.40712137,1.80125567,-1.66334629,0.34010390,-0.28670126,0.02456224,-0.01837424,0.56681891,-0.53783579,0.40937584,-0.37365961,0.00000000,-0.00000000
-4.95547774,1.63334724,-1.47137137,1.88834412,-1.72196128,0.36636334,-0.29546859,0.02696427,-0.01999488,0.61204026,-0.57283082,0.42795535,-0.38028714,0.00000000,-0.00000000
-4.94947474,1.74483293,-1.54397776,1.97953855,-1.78453595,0.39548829,-0.30683089,0.02958049,-0.02178943,0.66107373,-0.61164891,0.44781036,-0.38811748,0.00000000,-0.00000000
-4.94347174,1.86471551,-1.62498673,2.07443582,-1.85089120,0.42736703,-0.32085608,0.03241357,-0.02376367,0.71383730,-0.65432031,0.46882382,-0.39713358,0.00000000,-0.00000000
-4.93746873,1.99255235,-1.71433467,2.17253809,-1.92078105,0.46184105,-0.33758083,0.03546287,-0.02592139,0.77018382,-0.70082041,0.49085682,-0.40730521,0.00000000,-0.00000000
-4.93146573,2.12773841,-1.81183680,2.27324307,-1.99389229,0.49870111,-0.35700817,0.03872398,-0.02826402,0.82989217,-0.75106134,0.51374713,-0.41859041,0.00000000,-0.00000000
-4.92546273,2.26949146,-1.91717573,2.37583688,-2.06984410,0.53768433,-0.37910491,0.04218832,-0.03079017,0.89265972,-0.80488407,0.53730819,-0.43093650,0.00000000,-0.00000000
-4.91945973,2.41684167,-2.02989071,2.47949063,-2.14818813,0.57847268,-0.40379887,0.04584285,-0.03349530,0.95809680,-0.86205145,0.56132900,-0.44428074,0.00000000,-0.00000000
-4.91345673,2.56862696,-2.14936832,2.58326171,-2.22840917,0.62069319,-0.43097613,0.04966990,-0.03637141,1.02572351,-0.92224269,0.58557500,-0.45855042,0.00000000,-0.00000000
-4.90745373,2.72349534,-2.27483562,2.68610055,-2.30992692,0.66392033,-0.46047853,0.05364713,-0.03940691,1.09496977,-0.98504975,0.60979020,-0.47366274,0.00000000,-0.00000000
-4.90145073,2.87991506,-2.40535678,2.78686337,-2.39209910,0.70768050,-0.49210169,0.05774767,-0.04258653,1.16517861,-1.04997624,0.63370057,-0.48952429,0.00000000,-0.00000000
-4.89544772,3.03619310,-2.53983404,2.88433104,-2.47422647,0.75145895,-0.52559382,0.06194034,-0.04589144,1.23561336,-1.11643929,0.65701880,-0.50603048,0.00000000,-0.00000000
-4.88944472,3.19050217,-2.67701407,2.97723380,-2.55555992,0.79470895,-0.56065560,0.06619012,-0.04929953,1.30546852,-1.18377455,0.67945024,-0.52306496,0.00000000,-0.00000000
-4.88344172,3.34091568,-2.81550024,3.06428116,-2.63530992,0.83686304,-0.59694148,0.07045873,-0.05278572,1.37388449,-1.25124486,0.70069992,-0.54049937,0.00000000,-0.00000000
-4.87743872,3.48544995,-2.95377135,3.14419612,-2.71265845,0.87734607,-0.63406250,0.07470528,-0.05632263,1.43996566,-1.31805226,0.72048030,-0.55819334,0.00000000,-0.00000000
-4.87143572,3.62211235,-3.09020675,3.21575222,-2.78677323,0.91558959,-0.67159101,0.07888713,-0.05988117,1.50280152,-1.38335360,0.73851956,-0.57599508,0.00000000,-0.00000000
-4.86543272,3.74895357,-3.22311759,3.27781189,-2.85682412,0.95104707,-0.70906705,0.08296074,-0.06343134,1.56148999,-1.44627902,0.75456981,-0.59374266,0.00000000,-0.00000000
-4.85942971,3.86412206,-3.35078351,3.32936442,-2.92200115,0.98320933,-0.74600666,0.08688263,-0.06694310,1.61516219,-1.50595306,0.76841512,-0.61126584,0.00000000,-0.00000000
-4.85342671,3.96591835,-3.47149364,3.36956172,-2.98153372,1.01161948,-0.78191176,0.09061031,-0.07038722,1.66300769,-1.56151758,0.77987865,-0.62838872,0.00000000,-0.00000000
-4.84742371,4.05284693,-3.58359047,3.39775002,-3.03471021,1.03588683,-0.81628141,0.09410323,-0.07373613,1.70429905,-1.61215554,0.78882874,-0.64493290,0.00000000,-0.00000000
-4.84142071,4.12366330,-3.68551487,3.41349607,-3.08089720,1.05569901,-0.84862416,0.09732364,-0.07696466,1.73841482,-1.65711485,0.79518351,-0.66072128,0.00000000,-0.00000000
-4.83541771,4.17741406,-3.77585038,3.41660638,-3.11955763,1.07083179,-0.87847093,0.10023737,-0.08005075,1.76485969,-1.69573108,0.79891380,-0.67558214,0.00000000,-0.00000000
-4.82941471,4.21346814,-3.85336484,3.40713858,-3.15026689,1.08115610,-0.90538793,0.10281452,-0.08297589,1.78328104,-1.72744815,0.80004414,-0.68935346,0.00000000,-0.00000000
-4.82341171,4.23153769,-3.91704734,3.38540421,-3.17272640,1.08664194,-0.92898915,0.10503000,-0.08572541,1.79348100,-1.75183595,0.79865190,-0.70188721,0.00000000,-0.00000000
-4.81740870,4.23168756,-3.96613892,3.35196285,-3.18677375,1.08735893,-0.94894782,0.10686396,-0.08828858,1.79542353,-1.76860410,0.79486443,-0.71305343,0.00000000,-0.00000000
-4.81140570,4.21433295,-4.00015542,3.30760783,-3.19238930,1.08347339,-0.96500628,0.10830199,-0.09065845,1.78923594,-1.77761116,0.78885456,-0.72274386,0.00000000,-0.00000000
-4.80540270,4.18022526,-4.01890142,3.25334414,-3.18969860,1.07524221,-0.97698392,0.10933528,-0.09283147,1.77520503,-1.77886893,0.78083437,-0.73087497,0.00000000,-0.00000000
-4.79939970,4.13042677,-4.02247473,3.19035970,-3.17897084,1.06300348,-0.98478266,0.10996054,-0.09480697,1.75376782,-1.77254148,0.77104791,-0.73739029,0.00000000,-0.00000000
-4.79339670,4.06627533,-4.01126102,3.11999125,-3.16061331,1.04716462,-0.98838985,0.11017984,-0.09658636,1.72549727,-1.75893917,0.75976282,-0.74226177,0.00000000,-0.00000000
-4.78739370,3.98934058,-3.98591922,3.04368638,-3.13516205,1.02818819,-0.98787839,0.11000030,-0.09817240,1.69108381,-1.73850773,0.74726150,-0.74549038,0.00000000,-0.00000000
-4.78139070,3.90137369,-3.94735815,2.96296349,-3.10326930,1.00657616,-0.98340402,0.10943372,-0.09956827,1.65131325,-1.71181323,0.73383213,-0.74710573,0.00000000,-0.00000000
-4.77538769,3.80425285,-3.89670575,2.87937125,-3.06568821,0.98285326,-0.97519999,0.10849613,-0.10077673,1.60704236,-1.67952332,0.71975983,-0.74716478,0.00000000,-0.00000000
-4.76938469,3.69992666,-3.83527229,2.79444916,-3.02325530,0.95755001,-0.96356927,0.10720725,-0.10179937,1.55917283,-1.64238594,0.70531848,-0.74574987,0.00000000,-0.00000000
-4.76338169,3.59035784,-3.76450926,2.70969071,-2.97687160,0.93118623,-0.94887466,0.10558998,-0.10263594,1.50862503,-1.60120620,0.69076332,-0.74296600,0.00000000,-0.00000000
-4.75737869,3.47746946,-3.68596576,2.62651017,-2.92748275,0.90425563,-0.93152720,0.10366982,-0.10328398,1.45631240,-1.55682262,0.67632470,-0.73893758,0.00000000,-0.00000000
-4.75137569,3.36309551,-3.60124420,2.54621411,-2.87605895,0.87721196,-0.91197339,0.10147433,-0.10373854,1.40311749,-1.51008352,0.66220305,-0.73380479,0.00000000,-0.00000000
-4.74537269,3.24893748,-3.51195690,2.46997794,-2.82357506,0.85045736,-0.89068168,0.09903265,-0.10399233,1.34987054,-1.46182462,0.64856532,-0.72771964,0.00000000,-0.00000000
-4.73936968,3.13652836,-3.41968521,2.39882804,-2.77099138,0.82433318,-0.86812874,0.09637493,-0.10403591,1.29733118,-1.41284846,0.63554271,-0.72084193,0.00000000,-0.00000000
-4.73336668,3.02720459,-3.32594224,2.33362920,-2.71923535,0.79911357,-0.84478594,0.09353197,-0.10385834,1.24617372,-1.36390632,0.62322995,-0.71333514,0.00000000,-0.00000000
-4.72736368,2.92208668,-3.23214027,2.27507706,-2.66918434,0.77500193,-0.82110662,0.09053472,-0.10344788,1.19697634,-1.31568306,0.61168570,-0.70536241,0.00000000,-0.00000000
-4.72136068,2.82206824,-3.13956330,2.22369524,-2.62164976,0.75213028,-0.79751431,0.08741394,-0.10279288,1.15021416,-1.26878513,0.60093430,-0.69708259,0.00000000,-0.00000000
-4.71535768,2.72781324,-3.04934523,2.17983621,-2.57736246,0.73056134,-0.77439239,0.08419985,-0.10188282,1.10625615,-1.22373185,0.59096837,-0.68864653,0.00000000,-0.00000000
-4.70935468,2.63976062,-2.96245347,2.14368534,-2.53695935,0.71029314,-0.75207542,0.08092184,-0.10070929,1.06536547,-1.18094983,0.58175227,-0.68019353,0.00000000,-0.00000000
-4.70335168,2.55813540,-2.87967810,2.11526734,-2.50097151,0.69126584,-0.73084220,0.07760815,-0.09926698,1.02770299,-1.14077038,0.57322615,-0.67184810,0.00000000,-0.00000000
-4.69734867,2.48296512,-2.80162589,2.09445438,-2.46981346,0.67337021,-0.71091078,0.07428560,-0.09755451,0.99333333,-1.10342965,0.56531030,-0.66371690,0.00000000,-0.00000000
-4.69134567,2.41410043,-2.72871903,2.08097523,-2.44377400,0.65645754,-0.69243544,0.07097938,-0.09557512,0.96223304,-1.06907101,0.55790972,-0.65588613,0.00000000,-0.00000000
-4.68534267,2.35123853,-2.66119787,2.07442519,-2.42300858,0.64035026,-0.67550562,0.06771278,-0.09333708,0.93430022,-1.03774954,0.55091859,-0.64841914,0.00000000,-0.00000000
-4.67933967,2.29394835,-2.59912726,2.07427630,-2.40753347,0.62485289,-0.66014678,0.06450701,-0.09085390,0.90936514,-1.00943792,0.54422460,-0.64135464,0.00000000,-0.00000000
-4.67333667,2.24169630,-2.54240604,2.07988787,-2.39722203,0.60976285,-0.64632304,0.06138095,-0.08814423,0.88720145,-0.98403377,0.53771290,-0.63470528,0.00000000,-0.00000000
-4.66733367,2.19387183,-2.49077934,2.09051738,-2.39180336,0.59488062,-0.63394156,0.05835105,-0.08523148,0.86753737,-0.96136778,0.53126962,-0.62845689,0.00000000,-0.00000000
-4.66133067,2.14981190,-2.44385316,2.10533192,-2.39086389,0.58001898,-0.62285838,0.05543112,-0.08214323,0.85006676,-0.94121261,0.52478492,-0.62256846,0.00000000,-0.00000000
-4.65532766,2.10882396,-2.40111131,2.12342038,-2.39385200,0.56501094,-0.61288572,0.05263228,-0.07891041,0.83445973,-0.92329230,0.51815553,-0.61697278,0.00000000,-0.00000000
-4.64932466,2.07020694,-2.36193422,2.14380687,-2.40008621,0.54971623,-0.60380025,0.04996287,-0.07556631,0.82037256,-0.90729193,0.51128675,-0.61157802,0.00000000,-0.00000000
-4.64332166,2.03327025,-2.32561944,2.16546553,-2.40876711,0.53402613,-0.59535233,0.04742850,-0.07214554,0.80745705,-0.89286763,0.50409407,-0.60627013,0.00000000,-0.00000000
-4.63731866,1.99735057,-2.29140377,2.18733705,-2.41899314,0.51786671,-0.58727587,0.04503208,-0.06868290,0.79536897,-0.87965657,0.49650434,-0.60091615,0.00000000,-0.00000000
-4.63131566,1.96182661,-2.25848651,2.20834694,-2.42978008,0.50120051,-0.57929838,0.04277396,-0.06521232,0.78377594,-0.86728708,0.48845664,-0.59536832,0.00000000,-0.00000000
-4.62531266,1.92613189,-2.22605358,2.22742571,-2.44008419,0.48402669,-0.57115114,0.04065216,-0.06176586,0.77236442,-0.85538861,0.47990296,-0.58946899,0.00000000,-0.00000000
-4.61930965,1.88976581,-2.19330211,2.24353054,-2.44882837,0.46637992,-0.56257896,0.03866261,-0.05837290,0.76084612,-0.84360150,0.47080872,-0.58305612,0.00000000,-0.00000000
-4.61330665,1.85230302,-2.15946476,2.25566824,-2.45493085,0.44832822,-0.55334936,0.03679949,-0.05505941,0.74896370,-0.83158644,0.46115322,-0.57596921,0.00000000,-0.00000000
-4.60730365,1.81340135,-2.12383340,2.26291885,-2.45733548,0.42996992,-0.54326077,0.03505560,-0.05184754,0.73649575,-0.81903327,0.45093008,-0.56805547,0.00000000,-0.00000000
-4.60130065,1.77280829,-2.08578124,2.26445917,-2.45504271,0.41143011,-0.53214957,0.03342280,-0.04875530,0.72326107,-0.80566925,0.44014775,-0.55917589,0.00000000,-0.00000000
-4.59529765,1.73036601,-2.04478288,2.25958541,-2.44714012,0.39285666,-0.51989566,0.03189240,-0.04579657,0.70912219,-0.79126618,0.42882993,-0.54921117,0.00000000,-0.00000000
-4.58929465,1.68601487,-2.00043135,2.24773402,-2.43283141,0.37441612,-0.50642640,0.03045562,-0.04298122,0.69398800,-0.77564655,0.41701613,-0.53806692,0.00000000,-0.00000000
-4.58329165,1.63979530,-1.95245184,2.22849975,-2.41146261,0.35628964,-0.49171887,0.02910401,-0.04031541,0.67781548,-0.75868821,0.40476206,-0.52567824,0.00000000,-0.00000000
-4.57728864,1.59184780,-1.90071121,2.20164995,-2.38254452,0.33866903,-0.47580030,0.02782981,-0.03780204,0.66061033,-0.74032756,0.39213993,-0.51201325,0.00000000,-0.00000000
-4.57128564,1.54241093,-1.84522307,2.16713448,-2.34577033,0.32175299,-0.45874682,0.02662630,-0.03544131,0.64242646,-0.72056104,0.37923857,-0.49707544,0.00000000,-0.00000000
-4.56528264,1.49181698,-1.78614815,2.12509031,-2.30102757,0.30574359,-0.44068050,0.02548802,-0.03323127,0.62336430,-0.69944482,0.36616313,-0.48090485,0.00000000,-0.00000000
-4.55927964,1.44048523,-1.72378983,2.07584053,-2.24840398,0.29084294,-0.42176492,0.02441100,-0.03116843,0.60356777,-0.67709272,0.35303441,-0.46357788,0.00000000,-0.00000000
-4.55327664,1.38891254,-1.65858505,2.01988734,-2.18818680,0.27724995,-0.40219950,0.02339281,-0.02924838,0.58321998,-0.65367225,0.33998762,-0.44520588,0.00000000,-0.00000000
-4.54727364,1.33766142,-1.59109072,1.95789923,-2.12085544,0.26515726,-0.38221286,0.02243254,-0.02746621,0.56253771,-0.62939903,0.32717053,-0.42593244,0.00000000,-0.00000000
-4.54127064,1.28734538,-1.52196638,1.89069241,-2.04706793,0.25474798,-0.36205540,0.02153076,-0.02581704,0.54176467,-0.60452959,0.31474100,-0.40592974,0.00000000,-0.00000000
-4.53526763,1.23861200,-1.45195352,1.81920722,-1.96764142,0.24619242,-0.34199159,0.02068929,-0.02429628,0.52116377,-0.57935292,0.30286373,-0.38539390,0.00000000,-0.00000000
-4.52926463,1.19212384,-1.38185247,1.74448013,-1.88352765,0.23964454,-0.32229213,0.01991100,-0.02289985,0.50100858,-0.55418089,0.29170640,-0.36453966,0.00000000,-0.00000000
-4.52326163,1.14853773,-1.31249761,1.66761245,-1.79578422,0.23523824,-0.30322632,0.01919941,-0.02162433,0.48157413,-0.52933797,0.28143519,-0.34359467,0.00000000,-0.00000000
-4.51725863,1.10848297,-1.24473189,1.58973680,-1.70554296,0.23308329,-0.28505497,0.01855844,-0.02046690,0.46312755,-0.50515056,0.27220984,-0.32279351,0.00000000,-0.00000000
-4.51125563,1.07253919,-1.17938148,1.51198261,-1.61397642,0.23326124,-0.26802394,0.01799193,-0.01942530,0.44591858,-0.48193625,0.26417823,-0.30237176,0.00000000,-0.00000000
-4.50525263,1.04121446,-1.11723150,1.43544207,-1.52226391,0.23582105,-0.25235856,0.01750331,-0.01849760,0.43017060,-0.45999341,0.25747095,-0.28256033,0.00000000,-0.00000000
-4.49924962,1.01492478,-1.05900354,1.36113761,-1.43155831,0.24077496,-0.23825907,0.01709519,-0.01768205,0.41607224,-0.43959152,0.25219579,-0.26358023,0.00000000,-0.00000000
-4.49324662,0.99397544,-1.00533575,1.28999229,-1.34295489,0.24809453,-0.22589708,0.01676904,-0.01697672,0.40377006,-0.42096242,0.24843258,-0.24563789,0.00000000,-0.00000000
-4.48724362,0.97854537,-0.95676611,1.22280423,-1.25746302,0.25770723,-0.21541307,0.01652486,-0.01637930,0.39336265,-0.40429292,0.24622851,-0.22892122,0.00000000,-0.00000000
-4.48124062,0.96867509,-0.91371918,1.16022583,-1.17598203,0.26949377,-0.20691495,0.01636101,-0.01588681,0.38489618,-0.38971889,0.24559427,-0.21359642,0.00000000,-0.00000000
-4.47523762,0.96425899,-0.87649682,1.10274864,-1.09928150,0.28328653,-0.20047754,0.01627398,-0.01549537,0.37836188,-0.37732116,0.24650113,-0.19980559,0.00000000,-0.00000000
-4.46923462,0.96504249,-0.84527286,1.05069431,-1.02798683,0.29886917,-0.19614281,0.01625839,-0.01520000,0.37369543,-0.36712317,0.24887925,-0.18766509,0.00000000,-0.00000000
-4.46323162,0.97062436,-0.82009176,1.00421183,-0.96257001,0.31597796,-0.19392097,0.01630697,-0.01499449,0.37077836,-0.35909063,0.25261736,-0.17726461,0.00000000,-0.00000000
-4.45722861,0.98046450,-0.80087116,0.96328101,-0.90334588,0.33430455,-0.19379188,0.01641067,-0.01487134,0.36944149,-0.35313301,0.25756388,-0.16866689,0.00000000,-0.00000000
-4.45122561,0.99389697,-0.78740792,0.92772196,-0.85047342,0.35350079,-0.19570704,0.01655885,-0.01482176,0.36947025,-0.34910691,0.26352955,-0.16190791,0.00000000,-0.00000000
-4.44522261,1.01014814,-0.77938739,0.89720992,-0.80396186,0.37318517,-0.19959171,0.01673957,-0.01483576,0.37061178,-0.34682110,0.27029159,-0.15699755,0.00000000,-0.00000000
