energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
4.64932466,2.47708637,-2.47708752,4.58124251,-4.58124480,0.05610274,-0.05610276,0.73514588,-0.73514602,0.05274130,-0.05274133,0.06739695,-0.06739696,0.10468560,-0.10468569,0.07039793,-0.07039796,0.38400492,-0.38400514
4.65532766,2.37139602,-2.37139720,4.37399457,-4.37399690,0.05433909,-0.05433911,0.72198053,-0.72198069,0.05019336,-0.05019339,0.06660889,-0.06660890,0.09683161,-0.09683169,0.06794104,-0.06794106,0.36503897,-0.36503919
4.66133067,2.26372240,-2.26372358,4.16238824,-4.16239058,0.05240285,-0.05240287,0.70781675,-0.70781692,0.04764237,-0.04764240,0.06559824,-0.06559825,0.08940622,-0.08940629,0.06547267,-0.06547270,0.34612474,-0.34612496
4.66733367,2.15563204,-2.15563320,3.94906364,-3.94906596,0.05032927,-0.05032929,0.69311161,-0.69311178,0.04511644,-0.04511647,0.06440963,-0.06440965,0.08245746,-0.08245753,0.06304257,-0.06304259,0.32743848,-0.32743870
4.67333667,2.04868368,-2.04868482,3.73666450,-3.73666678,0.04815617,-0.04815619,0.67833958,-0.67833976,0.04264291,-0.04264294,0.06309180,-0.06309182,0.07602263,-0.07602270,0.06070019,-0.06070021,0.30914837,-0.30914858
4.67933967,1.94439612,-1.94439722,3.52779193,-3.52779414,0.04592296,-0.04592298,0.66397736,-0.66397754,0.04024804,-0.04024808,0.06169586,-0.06169588,0.07012905,-0.07012911,0.05849354,-0.05849356,0.29141293,-0.29141313
4.68534267,1.84421477,-1.84421582,3.32495476,-3.32495687,0.04366955,-0.04366957,0.65048748,-0.65048765,0.03795658,-0.03795661,0.06027349,-0.06027351,0.06479481,-0.06479486,0.05646787,-0.05646789,0.27437913,-0.27437932
4.69134567,1.74947781,-1.74947878,3.13051763,-3.13051963,0.04143527,-0.04143529,0.63830139,-0.63830155,0.03579133,-0.03579136,0.05887503,-0.05887505,0.06002953,-0.06002957,0.05466443,-0.05466445,0.25818027,-0.25818045
4.69734867,1.66138317,-1.66138407,2.94664866,-2.94665052,0.03925774,-0.03925776,0.62780289,-0.62780304,0.03377268,-0.03377271,0.05754765,-0.05754767,0.05583507,-0.05583511,0.05311917,-0.05311918,0.24293370,-0.24293387
4.70335168,1.58095762,-1.58095844,2.77526841,-2.77527011,0.03717187,-0.03717189,0.61931246,-0.61931260,0.03191820,-0.03191822,0.05633354,-0.05633356,0.05220612,-0.05220615,0.05186156,-0.05186157,0.22873842,-0.22873858
4.70935468,1.50902909,-1.50902982,2.61800246,-2.61800400,0.03520882,-0.03520883,0.61307345,-0.61307357,0.03024211,-0.03024213,0.05526840,-0.05526841,0.04913069,-0.04913072,0.05091354,-0.05091355,0.21567285,-0.21567300
4.71535768,1.44620357,-1.44620419,2.47613960,-2.47614096,0.03339519,-0.03339521,0.60924061,-0.60924071,0.02875496,-0.02875498,0.05438006,-0.05438007,0.04659056,-0.04659058,0.05028862,-0.05028862,0.20379278,-0.20379291
4.72136068,1.39284764,-1.39284816,2.35059762,-2.35059880,0.03175233,-0.03175234,0.60787184,-0.60787191,0.02746327,-0.02746329,0.05368751,-0.05368752,0.04456157,-0.04456158,0.04999119,-0.04999119,0.19312973,-0.19312985
4.72736368,1.34907768,-1.34907810,2.24189855,-2.24189954,0.03029577,-0.03029578,0.60892346,-0.60892351,0.02636928,-0.02636929,0.05320022,-0.05320023,0.04301399,-0.04301400,0.05001614,-0.05001614,0.18368993,-0.18369003
4.73336668,1.31475627,-1.31475660,2.15015476,-2.15015557,0.02903494,-0.02903495,0.61224939,-0.61224942,0.02547082,-0.02547083,0.05291786,-0.05291787,0.04191280,-0.04191281,0.05034871,-0.05034870,0.17545387,-0.17545396
4.73936968,1.28949643,-1.28949666,2.07506700,-2.07506764,0.02797304,-0.02797304,0.61760451,-0.61760452,0.02476131,-0.02476132,0.05283044,-0.05283045,0.04121807,-0.04121807,0.05096469,-0.05096468,0.16837670,-0.16837678
4.74537269,1.27267367,-1.27267382,2.01593489,-2.01593537,0.02710711,-0.02710712,0.62465194,-0.62465193,0.02422988,-0.02422988,0.05291878,-0.05291878,0.04088534,-0.04088534,0.05183094,-0.05183093,0.16238945,-0.16238952
4.75137569,1.26344577,-1.26344584,1.97167994,-1.97168027,0.02642835,-0.02642836,0.63297427,-0.63297425,0.02386162,-0.02386163,0.05315537,-0.05315537,0.04086622,-0.04086622,0.05290621,-0.05290620,0.15740097,-0.15740103
4.75737869,1.26077963,-1.26077964,1.94088060,-1.94088080,0.02592259,-0.02592260,0.64208816,-0.64208813,0.02363802,-0.02363803,0.05350561,-0.05350561,0.04110900,-0.04110899,0.05414228,-0.05414227,0.15330080,-0.15330085
4.76338169,1.26348456,-1.26348452,1.92181833,-1.92181842,0.02557094,-0.02557094,0.65146173,-0.65146170,0.02353746,-0.02353746,0.05392925,-0.05392925,0.04155947,-0.04155946,0.05548533,-0.05548531,0.14996261,-0.14996265
4.76938469,1.27025067,-1.27025059,1.91253324,-1.91253325,0.02535057,-0.02535057,0.66053411,-0.66053407,0.02353584,-0.02353585,0.05438204,-0.05438203,0.04216185,-0.04216184,0.05687759,-0.05687758,0.14724827,-0.14724831
4.77538769,1.27969123,-1.27969113,1.91088733,-1.91088727,0.02523566,-0.02523566,0.66873618,-0.66873615,0.02360736,-0.02360736,0.05481755,-0.05481755,0.04285986,-0.04285985,0.05825912,-0.05825911,0.14501232,-0.14501235
4.78139070,1.29038732,-1.29038720,1.91463312,-1.91463302,0.02519834,-0.02519834,0.67551177,-0.67551174,0.02372524,-0.02372525,0.05518907,-0.05518907,0.04359782,-0.04359781,0.05956971,-0.05956969,0.14310663,-0.14310665
4.78739370,1.30093319,-1.30093308,1.92148519,-1.92148508,0.02520973,-0.02520973,0.68033818,-0.68033816,0.02386262,-0.02386262,0.05545137,-0.05545137,0.04432191,-0.04432190,0.06075075,-0.06075074,0.14138515,-0.14138517
4.79339670,1.30998071,-1.30998061,1.92919203,-1.92919193,0.02524096,-0.02524096,0.68274533,-0.68274533,0.02399332,-0.02399332,0.05556249,-0.05556249,0.04498137,-0.04498136,0.06174718,-0.06174717,0.13970849,-0.13970851
4.79939970,1.31628110,-1.31628103,1.93560545,-1.93560538,0.02526415,-0.02526415,0.68233265,-0.68233266,0.02409270,-0.02409270,0.05548525,-0.05548525,0.04552969,-0.04552969,0.06250922,-0.06250921,0.13794810,-0.13794812
4.80540270,1.31872264,-1.31872262,1.93874517,-1.93874514,0.02525334,-0.02525334,0.67878295,-0.67878298,0.02413835,-0.02413836,0.05518861,-0.05518861,0.04592574,-0.04592574,0.06299395,-0.06299395,0.13599004,-0.13599006
4.81140570,1.31636282,-1.31636284,1.93685615,-1.93685619,0.02518528,-0.02518528,0.67187288,-0.67187293,0.02411082,-0.02411082,0.05464868,-0.05464868,0.04613473,-0.04613473,0.06316668,-0.06316668,0.13373800,-0.13373802
4.81740870,1.30845389,-1.30845397,1.92845678,-1.92845690,0.02504013,-0.02504013,0.66147948,-0.66147955,0.02399408,-0.02399408,0.05384945,-0.05384946,0.04612903,-0.04612903,0.06300194,-0.06300194,0.13111566,-0.13111569
4.82341171,1.29446112,-1.29446126,1.91237625,-1.91237646,0.02480200,-0.02480200,0.64758270,-0.64758280,0.02377601,-0.02377602,0.05278317,-0.05278317,0.04588882,-0.04588882,0.06248425,-0.06248426,0.12806818,-0.12806820
4.82941471,1.27407313,-1.27407333,1.88778018,-1.88778049,0.02445928,-0.02445928,0.63026398,-0.63026410,0.02344867,-0.02344868,0.05145035,-0.05145036,0.04540241,-0.04540241,0.06160845,-0.06160845,0.12456285,-0.12456288
4.83541771,1.24720429,-1.24720455,1.85418381,-1.85418421,0.02400489,-0.02400489,0.60970100,-0.60970114,0.02300841,-0.02300842,0.04985955,-0.04985956,0.04466640,-0.04466641,0.06037970,-0.06037972,0.12058896,-0.12058899
4.84142071,1.21398953,-1.21398985,1.81145288,-1.81145338,0.02343628,-0.02343629,0.58615912,-0.58615928,0.02245588,-0.02245589,0.04802671,-0.04802672,0.04368560,-0.04368561,0.05881320,-0.05881322,0.11615689,-0.11615692
4.84742371,1.17477189,-1.17477227,1.75979276,-1.75979335,0.02275533,-0.02275534,0.55997993,-0.55998011,0.02179589,-0.02179590,0.04597437,-0.04597438,0.04247262,-0.04247263,0.05693346,-0.05693348,0.11129647,-0.11129651
4.85342671,1.13008393,-1.13008436,1.69972684,-1.69972752,0.02196804,-0.02196805,0.53156769,-0.53156788,0.02103712,-0.02103713,0.04373060,-0.04373061,0.04104738,-0.04104739,0.05477341,-0.05477343,0.10605488,-0.10605493
4.85942971,1.08062398,-1.08062445,1.63206570,-1.63206645,0.02108417,-0.02108418,0.50137423,-0.50137444,0.02019178,-0.02019180,0.04132781,-0.04132782,0.03943630,-0.03943631,0.05237325,-0.05237327,0.10049402,-0.10049407
4.86543272,1.02722854,-1.02722904,1.55786892,-1.55786974,0.02011671,-0.02011672,0.46988323,-0.46988344,0.01927514,-0.01927515,0.03880145,-0.03880147,0.03767146,-0.03767148,0.04977913,-0.04977915,0.09468766,-0.09468770
4.87143572,0.97084220,-0.97084273,1.47840150,-1.47840237,0.01908135,-0.01908136,0.43759437,-0.43759459,0.01830498,-0.01830500,0.03618873,-0.03618875,0.03578961,-0.03578963,0.04704170,-0.04704172,0.08871845,-0.08871850
4.87743872,0.91248647,-0.91248702,1.39508716,-1.39508806,0.01799583,-0.01799585,0.40500833,-0.40500855,0.01730112,-0.01730114,0.03352732,-0.03352734,0.03383112,-0.03383114,0.04421468,-0.04421471,0.08267496,-0.08267501
4.88344172,0.85322881,-0.85322937,1.30946052,-1.30946144,0.01687934,-0.01687935,0.37261288,-0.37261310,0.01628480,-0.01628481,0.03085415,-0.03085417,0.03183894,-0.03183896,0.04135342,-0.04135345,0.07664881,-0.07664886
4.88944472,0.79415306,-0.79415361,1.22312030,-1.22312121,0.01575186,-0.01575188,0.34087082,-0.34087103,0.01527814,-0.01527815,0.02820437,-0.02820439,0.02985763,-0.02985765,0.03851351,-0.03851354,0.07073214,-0.07073219
4.89544772,0.73633229,-0.73633282,1.13768519,-1.13768608,0.01463364,-0.01463366,0.31020989,-0.31021009,0.01430368,-0.01430369,0.02561040,-0.02561042,0.02793237,-0.02793239,0.03574954,-0.03574957,0.06501533,-0.06501538
4.90145073,0.68080478,-0.68080528,1.05475393,-1.05475479,0.01354462,-0.01354463,0.28101500,-0.28101520,0.01338386,-0.01338387,0.02310123,-0.02310125,0.02610816,-0.02610818,0.03311401,-0.03311404,0.05958524,-0.05958528
4.90745373,0.62855365,-0.62855412,0.97587057,-0.97587137,0.01250399,-0.01250400,0.25362275,-0.25362293,0.01254063,-0.01254064,0.02070187,-0.02070188,0.02442910,-0.02442912,0.03065638,-0.03065641,0.05452374,-0.05452378
4.91345673,0.58049042,-0.58049085,0.90249560,-0.90249634,0.01152978,-0.01152979,0.22831817,-0.22831833,0.01179509,-0.01179510,0.01843301,-0.01843303,0.02293781,-0.02293783,0.02842231,-0.02842233,0.04990685,-0.04990688
4.91945973,0.53744238,-0.53744275,0.83598323,-0.83598388,0.01063863,-0.01063864,0.20533352,-0.20533366,0.01116724,-0.01116725,0.01631090,-0.01631091,0.02167494,-0.02167495,0.02645309,-0.02645311,0.04580415,-0.04580418
4.92546273,0.50014361,-0.50014392,0.77756455,-0.77756510,0.00984547,-0.00984548,0.18484897,-0.18484910,0.01067569,-0.01067570,0.01434733,-0.01434734,0.02067882,-0.02067883,0.02478518,-0.02478520,0.04227863,-0.04227866
4.93146573,0.46922924,-0.46922948,0.72833625,-0.72833670,0.00916345,-0.00916346,0.16699465,-0.16699475,0.01033750,-0.01033750,0.01254982,-0.01254983,0.01998523,-0.01998523,0.02344995,-0.02344996,0.03938688,-0.03938690
4.93746873,0.44523230,-0.44523247,0.68925396,-0.68925429,0.00860382,-0.00860382,0.15185382,-0.15185390,0.01016801,-0.01016801,0.01092191,-0.01092193,0.01962719,-0.01962719,0.02247345,-0.02247346,0.03717940,-0.03717941
4.94347174,0.42858260,-0.42858269,0.66112933,-0.66112953,0.00817588,-0.00817589,0.13946685,-0.13946691,0.01018073,-0.01018073,0.00946358,-0.00946359,0.01963481,-0.01963480,0.02187635,-0.02187635,0.03570115,-0.03570115
4.94947474,0.41960701,-0.41960701,0.64462984,-0.64462991,0.00788705,-0.00788705,0.12983548,-0.12983552,0.01038724,-0.01038724,0.00817162,-0.00817163,0.02003518,-0.02003518,0.02167382,-0.02167382,0.03499208,-0.03499207
4.95547774,0.41853039,-0.41853031,0.64028019,-0.64028011,0.00774284,-0.00774284,0.12292723,-0.12292724,0.01079700,-0.01079700,0.00704022,-0.00704023,0.02085222,-0.02085221,0.02187556,-0.02187555,0.03508768,-0.03508766
4.96148074,0.42547692,-0.42547675,0.64846421,-0.64846398,0.00774693,-0.00774693,0.11867950,-0.11867949,0.01141731,-0.01141730,0.00606139,-0.00606140,0.02210646,-0.02210645,0.02248573,-0.02248572,0.03601931,-0.03601929
4.96748374,0.44047104,-0.44047078,0.66942662,-0.66942624,0.00790122,-0.00790121,0.11700342,-0.11700338,0.01225310,-0.01225309,0.00522549,-0.00522549,0.02381482,-0.02381480,0.02350294,-0.02350292,0.03781447,-0.03781443
4.97348674,0.46343814,-0.46343779,0.70327372,-0.70327319,0.00820585,-0.00820585,0.11778702,-0.11778696,0.01330683,-0.01330682,0.00452168,-0.00452169,0.02599027,-0.02599024,0.02492019,-0.02492017,0.04049664,-0.04049660
4.97948974,0.49420467,-0.49420424,0.74997274,-0.74997206,0.00865928,-0.00865927,0.12089791,-0.12089783,0.01457828,-0.01457826,0.00393835,-0.00393836,0.02864143,-0.02864139,0.02672485,-0.02672483,0.04408504,-0.04408498
4.98549275,0.53249781,-0.53249729,0.80934966,-0.80934882,0.00925823,-0.00925822,0.12618537,-0.12618528,0.01606438,-0.01606436,0.00346349,-0.00346349,0.03177206,-0.03177202,0.02889859,-0.02889856,0.04859388,-0.04859382
4.99149575,0.57794493,-0.57794434,0.88108547,-0.88108448,0.00999775,-0.00999774,0.13348189,-0.13348178,0.01775904,-0.01775902,0.00308497,-0.00308497,0.03538057,-0.03538052,0.03141737,-0.03141734,0.05403147,-0.05403139
4.99749875,0.63007322,-0.63007255,0.96471138,-0.96471026,0.01087117,-0.01087116,0.14260435,-0.14260421,0.01965296,-0.01965294,0.00279086,-0.00279086,0.03945937,-0.03945931,0.03425149,-0.03425146,0.06039894,-0.06039885
5.00350175,0.68830980,-0.68830906,1.05960341,-1.05960215,0.01187010,-0.01187009,0.15335490,-0.15335475,0.02173351,-0.02173348,0.00256959,-0.00256960,0.04399428,-0.04399422,0.03736569,-0.03736566,0.06768878,-0.06768868
5.00950475,0.75198300,-0.75198220,1.16497709,-1.16497569,0.01298441,-0.01298439,0.16552183,-0.16552166,0.02398459,-0.02398456,0.00241014,-0.00241014,0.04896398,-0.04896392,0.04071935,-0.04071931,0.07588324,-0.07588313
5.01550775,0.82032505,-0.82032419,1.27988317,-1.27988165,0.01420221,-0.01420219,0.17888040,-0.17888022,0.02638664,-0.02638661,0.00230212,-0.00230212,0.05433942,-0.05433935,0.04426681,-0.04426677,0.08495257,-0.08495244
5.02151076,0.89247681,-0.89247590,1.40320529,-1.40320366,0.01550990,-0.01550988,0.19319398,-0.19319379,0.02891663,-0.02891660,0.00223587,-0.00223587,0.06008344,-0.06008337,0.04795788,-0.04795784,0.09485333,-0.09485319
5.02751376,0.96749491,-0.96749397,1.53366037,-1.53365865,0.01689217,-0.01689215,0.20821549,-0.20821530,0.03154818,-0.03154815,0.00220255,-0.00220255,0.06615049,-0.06615041,0.05173842,-0.05173837,0.10552685,-0.10552670
5.03351676,1.04436140,-1.04436043,1.66980274,-1.66980094,0.01833213,-0.01833211,0.22368931,-0.22368911,0.03425178,-0.03425175,0.00219406,-0.00219406,0.07248649,-0.07248641,0.05555115,-0.05555110,0.11689786,-0.11689770
5.03951976,1.12199625,-1.12199528,1.81003262,-1.81003077,0.01981140,-0.01981138,0.23935372,-0.23935352,0.03699510,-0.03699507,0.00220318,-0.00220318,0.07902902,-0.07902893,0.05933657,-0.05933653,0.12887356,-0.12887339
5.04552276,1.19927254,-1.19927157,1.95260969,-1.95260780,0.02131031,-0.02131029,0.25494382,-0.25494363,0.03974340,-0.03974337,0.00222347,-0.00222347,0.08570765,-0.08570756,0.06303405,-0.06303400,0.14134307,-0.14134290
5.05152576,1.27503420,-1.27503325,2.09567185,-2.09566995,0.02280813,-0.02280811,0.27019501,-0.27019482,0.04246005,-0.04246003,0.00224929,-0.00224929,0.09244463,-0.09244454,0.06658294,-0.06658290,0.15417758,-0.15417740
5.05752876,1.34811598,-1.34811506,2.23725961,-2.23725773,0.02428333,-0.02428331,0.28484686,-0.28484668,0.04510717,-0.04510714,0.00227580,-0.00227580,0.09915584,-0.09915575,0.06992391,-0.06992387,0.16723097,-0.16723079
5.06353177,1.41736516,-1.41736428,2.37534569,-2.37534384,0.02571397,-0.02571395,0.29864736,-0.29864719,0.04764626,-0.04764623,0.00229892,-0.00229892,0.10575202,-0.10575193,0.07300015,-0.07300011,0.18034137,-0.18034119
5.06953477,1.48166438,-1.48166356,2.50786952,-2.50786774,0.02707801,-0.02707800,0.31135733,-0.31135718,0.05003903,-0.05003901,0.00231532,-0.00231532,0.11214028,-0.11214020,0.07575869,-0.07575866,0.19333326,-0.19333308
5.07553777,1.53995504,-1.53995429,2.63277601,-2.63277432,0.02835378,-0.02835377,0.32275495,-0.32275481,0.05224819,-0.05224817,0.00232235,-0.00232235,0.11822592,-0.11822584,0.07815165,-0.07815162,0.20602040,-0.20602023
5.08154077,1.59126023,-1.59125956,2.74805748,-2.74805592,0.02952040,-0.02952038,0.33264011,-0.33264000,0.05423825,-0.05423823,0.00231808,-0.00231808,0.12391435,-0.12391428,0.08013728,-0.08013726,0.21820947,-0.21820930
5.08754377,1.63470678,-1.63470621,2.85179771,-2.85179629,0.03055820,-0.03055819,0.34083858,-0.34083848,0.05597635,-0.05597633,0.00230120,-0.00230120,0.12911327,-0.12911320,0.08168106,-0.08168104,0.22970426,-0.22970411
5.09354677,1.66954538,-1.66954492,2.94221655,-2.94221531,0.03144924,-0.03144923,0.34720564,-0.34720557,0.05743308,-0.05743307,0.00227099,-0.00227099,0.13373490,-0.13373485,0.08275639,-0.08275637,0.24031041,-0.24031027
5.09954977,1.69516823,-1.69516788,3.01771386,-3.01771281,0.03217769,-0.03217768,0.35162925,-0.35162920,0.05858321,-0.05858321,0.00222731,-0.00222731,0.13769825,-0.13769820,0.08334527,-0.08334526,0.24984044,-0.24984032
5.10555278,1.71112340,-1.71112317,3.07691081,-3.07690997,0.03273021,-0.03273020,0.35403244,-0.35403242,0.05940632,-0.05940632,0.00217050,-0.00217050,0.14093128,-0.14093124,0.08343864,-0.08343863,0.25811896,-0.25811885
5.11155578,1.71712563,-1.71712553,3.11868726,-3.11868665,0.03309637,-0.03309637,0.35437499,-0.35437499,0.05988736,-0.05988736,0.00210134,-0.00210134,0.14337300,-0.14337297,0.08303650,-0.08303650,0.26498782,-0.26498773
5.11755878,1.71306286,-1.71306288,3.14221352,-3.14221315,0.03326887,-0.03326887,0.35265415,-0.35265418,0.06001703,-0.06001704,0.00202102,-0.00202102,0.14497524,-0.14497522,0.08214783,-0.08214784,0.27031101,-0.27031094
5.12356178,1.69899841,-1.69899856,3.14697514,-3.14697502,0.03324377,-0.03324377,0.34890460,-0.34890466,0.05979212,-0.05979213,0.00193101,-0.00193101,0.14570421,-0.14570421,0.08079022,-0.08079024,0.27397907,-0.27397902
5.12956478,1.67516872,-1.67516899,3.13278953,-3.13278966,0.03302061,-0.03302061,0.34319743,-0.34319751,0.05921554,-0.05921555,0.00183306,-0.00183307,0.14554162,-0.14554163,0.07898930,-0.07898932,0.27591280,-0.27591279
5.13556778,1.64197653,-1.64197693,3.09981359,-3.09981397,0.03260245,-0.03260246,0.33563834,-0.33563845,0.05829630,-0.05829632,0.00172913,-0.00172913,0.14448537,-0.14448540,0.07677801,-0.07677803,0.27606616,-0.27606617
5.14157079,1.59997993,-1.59998044,3.04854172,-3.04854234,0.03199581,-0.03199581,0.32636504,-0.32636517,0.05704928,-0.05704930,0.00162126,-0.00162126,0.14254981,-0.14254985,0.07419567,-0.07419570,0.27442810,-0.27442813
5.14757379,1.54987741,-1.54987802,2.97979413,-2.97979499,0.03121045,-0.03121046,0.31554399,-0.31554415,0.05549485,-0.05549488,0.00151163,-0.00151163,0.13976544,-0.13976548,0.07128695,-0.07128698,0.27102329,-0.27102334
5.15357679,1.49248963,-1.49249034,2.89469565,-2.89469673,0.03025918,-0.03025919,0.30336654,-0.30336671,0.05365833,-0.05365836,0.00140241,-0.00140241,0.13617816,-0.13617822,0.06810073,-0.06810077,0.26591176,-0.26591184
5.15957979,1.42873836,-1.42873915,2.79464565,-2.79464692,0.02915750,-0.02915751,0.29004467,-0.29004486,0.05156933,-0.05156937,0.00129577,-0.00129578,0.13184807,-0.13184814,0.06468896,-0.06468900,0.25918730,-0.25918740
5.16558279,1.35962335,-1.35962422,2.68128013,-2.68128158,0.02792316,-0.02792317,0.27580642,-0.27580662,0.04926098,-0.04926102,0.00119386,-0.00119386,0.12684777,-0.12684785,0.06110541,-0.06110545,0.25097479,-0.25097491
5.17158579,1.28619791,-1.28619883,2.55642743,-2.55642904,0.02657571,-0.02657573,0.26089118,-0.26089139,0.04676906,-0.04676910,0.00109874,-0.00109874,0.12126035,-0.12126043,0.05740460,-0.05740465,0.24142658,-0.24142672
5.17758879,1.20954393,-1.20954489,2.42205906,-2.42206079,0.02513600,-0.02513602,0.24554499,-0.24554521,0.04413111,-0.04413115,0.00101241,-0.00101241,0.11517706,-0.11517715,0.05364066,-0.05364070,0.23071796,-0.23071811
5.18359180,1.13074726,-1.13074826,2.28023753,-2.28023936,0.02362561,-0.02362563,0.23001589,-0.23001611,0.04138552,-0.04138556,0.00093679,-0.00093679,0.10869483,-0.10869492,0.04986631,-0.04986636,0.21904205,-0.21904222
5.18959480,1.05087405,-1.05087506,2.13306322,-2.13306512,0.02206634,-0.02206636,0.21454958,-0.21454980,0.03857055,-0.03857060,0.00087372,-0.00087372,0.10191363,-0.10191372,0.04613203,-0.04613207,0.20660427,-0.20660445
5.19559780,0.97094885,-0.97094987,1.98262208,-1.98262402,0.02047966,-0.02047968,0.19938537,-0.19938558,0.03572355,-0.03572359,0.00082495,-0.00082495,0.09493387,-0.09493396,0.04248520,-0.04248525,0.19361658,-0.19361676
5.20160080,0.89193503,-0.89193603,1.83093622,-1.83093818,0.01888625,-0.01888627,0.18475249,-0.18475271,0.03288006,-0.03288011,0.00079219,-0.00079219,0.08785390,-0.08785400,0.03896957,-0.03896961,0.18029177,-0.18029196
5.20760380,0.81471801,-0.81471900,1.67991883,-1.67992077,0.01730554,-0.01730556,0.17086692,-0.17086712,0.03007318,-0.03007322,0.00077708,-0.00077708,0.08076769,-0.08076779,0.03562465,-0.03562469,0.16683804,-0.16683823
5.21360680,0.74009169,-0.74009265,1.53133506,-1.53133698,0.01575532,-0.01575534,0.15792851,-0.15792871,0.02733292,-0.02733296,0.00078120,-0.00078120,0.07376279,-0.07376289,0.03248543,-0.03248547,0.15345400,-0.15345419
5.21960980,0.66874819,-0.66874911,1.38676988,-1.38677173,0.01425147,-0.01425149,0.14611872,-0.14611891,0.02468575,-0.02468578,0.00080609,-0.00080609,0.06691857,-0.06691867,0.02958210,-0.02958214,0.14032425,-0.14032444
5.22561281,0.60127106,-0.60127193,1.24760357,-1.24760535,0.01280769,-0.01280770,0.13559863,-0.13559880,0.02215427,-0.02215431,0.00085324,-0.00085324,0.06030493,-0.06030502,0.02693991,-0.02693995,0.12761579,-0.12761597
5.23161581,0.53813186,-0.53813267,1.11499543,-1.11499713,0.01143538,-0.01143540,0.12650733,-0.12650749,0.01975702,-0.01975706,0.00092405,-0.00092405,0.05398132,-0.05398141,0.02457915,-0.02457918,0.11547512,-0.11547529
5.23761881,0.47968990,-0.47969066,0.98987547,-0.98987707,0.01014360,-0.01014362,0.11896067,-0.11896081,0.01750842,-0.01750845,0.00101981,-0.00101981,0.04799621,-0.04799629,0.02251518,-0.02251521,0.10402630,-0.10402646
5.24362181,0.42619486,-0.42619556,0.87294382,-0.87294531,0.00893903,-0.00893904,0.11305013,-0.11305026,0.01541879,-0.01541882,0.00114171,-0.00114171,0.04238691,-0.04238699,0.02075853,-0.02075856,0.09336977,-0.09336991
5.24962481,0.37779188,-0.37779252,0.76467726,-0.76467863,0.00782606,-0.00782607,0.10884202,-0.10884214,0.01349461,-0.01349464,0.00129071,-0.00129071,0.03717984,-0.03717991,0.01931504,-0.01931506,0.08358196,-0.08358210
5.25562781,0.33452867,-0.33452925,0.66534179,-0.66534305,0.00680698,-0.00680699,0.10637666,-0.10637676,0.01173871,-0.01173874,0.00146756,-0.00146756,0.03239099,-0.03239106,0.01818602,-0.01818604,0.07471573,-0.07471585
5.26163082,0.29636427,-0.29636479,0.57501042,-0.57501156,0.00588212,-0.00588213,0.10566779,-0.10566787,0.01015067,-0.01015069,0.00167269,-0.00167269,0.02802676,-0.02802682,0.01736844,-0.01736846,0.06680124,-0.06680135
5.26763382,0.26317885,-0.26317930,0.49358467,-0.49358570,0.00505008,-0.00505009,0.10670201,-0.10670208,0.00872719,-0.00872721,0.00190614,-0.00190614,0.02408494,-0.02408499,0.01685509,-0.01685511,0.05984752,-0.05984762
5.27363682,0.23478418,-0.23478458,0.42081884,-0.42081975,0.00430803,-0.00430804,0.10943842,-0.10943847,0.00746256,-0.00746258,0.00216751,-0.00216751,0.02055587,-0.02055592,0.01663480,-0.01663481,0.05384431,-0.05384440
5.27963982,0.21093445,-0.21093480,0.35634565,-0.35634645,0.00365190,-0.00365191,0.11380839,-0.11380842,0.00634909,-0.00634911,0.00245590,-0.00245590,0.01742368,-0.01742372,0.01669261,-0.01669262,0.04876421,-0.04876429
5.28564282,0.19133696,-0.19133726,0.29970227,-0.29970297,0.00307669,-0.00307669,0.11971560,-0.11971562,0.00537759,-0.00537760,0.00276980,-0.00276980,0.01466753,-0.01466757,0.01701000,-0.01701000,0.04456502,-0.04456509
5.29164582,0.17566248,-0.17566273,0.25035572,-0.25035633,0.00257672,-0.00257673,0.12703647,-0.12703648,0.00453776,-0.00453777,0.00310711,-0.00310711,0.01226290,-0.01226293,0.01756509,-0.01756510,0.04119211,-0.04119217
5.29764882,0.16355516,-0.16355537,0.20772676,-0.20772729,0.00214587,-0.00214588,0.13562102,-0.13562102,0.00381868,-0.00381869,0.00346510,-0.00346509,0.01018273,-0.01018276,0.01833295,-0.01833295,0.03858081,-0.03858085
5.30365183,0.15464179,-0.15464196,0.17121181,-0.17121226,0.00177780,-0.00177781,0.14529431,-0.14529430,0.00320910,-0.00320911,0.00384035,-0.00384035,0.00839853,-0.00839855,0.01928585,-0.01928585,0.03665873,-0.03665877
5.30965483,0.14854034,-0.14854048,0.14020223,-0.14020261,0.00146612,-0.00146613,0.15585856,-0.15585855,0.00269783,-0.00269784,0.00422889,-0.00422889,0.00688132,-0.00688133,0.02039370,-0.02039370,0.03534799,-0.03534802
5.31565783,0.14486793,-0.14486805,0.11410095,-0.11410126,0.00120459,-0.00120459,0.16709603,-0.16709601,0.00227401,-0.00227402,0.00462616,-0.00462616,0.00560249,-0.00560251,0.02162448,-0.02162448,0.03456724,-0.03456726
