energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-2.13406703,2.48958541,0.17591324,0.25107359,0.00091698,0.02150609,0.11252284,2.20664406,0.00248704,0.14797238
-2.12806403,2.52029701,0.17629835,0.24709110,0.00088158,0.02128357,0.11383425,2.24284871,0.00254392,0.14914808
-2.12206103,2.55066617,0.17638858,0.24360145,0.00084855,0.02118153,0.11555880,2.27781703,0.00260915,0.15017846
-2.11605803,2.57990624,0.17614256,0.24054029,0.00081704,0.02118183,0.11766067,2.31083700,0.00268102,0.15100267
-2.11005503,2.60736149,0.17552915,0.23785159,0.00078635,0.02126714,0.12010748,2.34132067,0.00275783,0.15156865
-2.10405203,2.63252635,0.17452895,0.23549014,0.00075593,0.02142124,0.12287052,2.36882114,0.00283789,0.15183474
-2.09804902,2.65505561,0.17313516,0.23342312,0.00072539,0.02162929,0.12592453,2.39304099,0.00291959,0.15177069
-2.09204602,2.67476526,0.17135396,0.23163097,0.00069447,0.02187785,0.12924705,2.41383245,0.00300141,0.15135818
-2.08604302,2.69162440,0.16920411,0.23010738,0.00066304,0.02215493,0.13281737,2.43118936,0.00308199,0.15059064
-2.08004002,2.70573934,0.16671617,0.22885862,0.00063107,0.02244993,0.13661525,2.44523199,0.00316012,0.14947261
-2.07403702,2.71733103,0.16393103,0.22790216,0.00059866,0.02275350,0.14061941,2.45618591,0.00323475,0.14801858
-2.06803402,2.72670775,0.16089811,0.22726482,0.00056597,0.02305740,0.14480599,2.46435657,0.00330505,0.14625145
-2.06203102,2.73423496,0.15767329,0.22698059,0.00053320,0.02335428,0.14914714,2.47010125,0.00337035,0.14420074
-2.05602801,2.74030431,0.15431654,0.22708810,0.00050063,0.02363752,0.15360972,2.47380051,0.00343018,0.14190055
-2.05002501,2.74530395,0.15088962,0.22762822,0.00046851,0.02390107,0.15815435,2.47583077,0.00348422,0.13938758
-2.04402201,2.74959180,0.14745378,0.22864155,0.00043713,0.02413927,0.16273491,2.47653969,0.00353235,0.13669914
-2.03801901,2.75347331,0.14406770,0.23016624,0.00040676,0.02434677,0.16729843,2.47622596,0.00357458,0.13387143
-2.03201601,2.75718490,0.14078562,0.23223597,0.00037763,0.02451847,0.17178550,2.47512416,0.00361107,0.13093797
-2.02601301,2.76088351,0.13765588,0.23487835,0.00034996,0.02464950,0.17613119,2.47339559,0.00364208,0.12792850
-2.02001001,2.76464268,0.13471981,0.23811353,0.00032391,0.02473528,0.18026648,2.47112514,0.00366798,0.12486812
-2.01400700,2.76845466,0.13201098,0.24195323,0.00029961,0.02477157,0.18412003,2.46832384,0.00368923,0.12177694
-2.00800400,2.77223787,0.12955484,0.24639998,0.00027715,0.02475461,0.18762035,2.46493660,0.00370631,0.11866999
-2.00200100,2.77584885,0.12736870,0.25144656,0.00025657,0.02468124,0.19069816,2.46085414,0.00371979,0.11555755
-1.99599800,2.77909724,0.12546197,0.25707566,0.00023787,0.02454906,0.19328889,2.45592794,0.00373020,0.11244573
-1.98999500,2.78176269,0.12383663,0.26325951,0.00022104,0.02435656,0.19533514,2.44998703,0.00373810,0.10933729
-1.98399200,2.78361212,0.12248787,0.26995964,0.00020604,0.02410326,0.19678906,2.44285528,0.00374402,0.10623261
-1.97798899,2.78441642,0.12140482,0.27712659,0.00019280,0.02378981,0.19761446,2.43436813,0.00374842,0.10313070
-1.97198599,2.78396546,0.12057133,0.28469968,0.00018126,0.02341808,0.19778859,2.42438772,0.00375170,0.10003031
-1.96598299,2.78208074,0.11996673,0.29260678,0.00017135,0.02299116,0.19730359,2.41281572,0.00375420,0.09693084
-1.95997999,2.77862536,0.11956666,0.30076425,0.00016302,0.02251338,0.19616747,2.39960344,0.00375613,0.09383332
-1.95397699,2.77351123,0.11934380,0.30907699,0.00015624,0.02199023,0.19440457,2.38475903,0.00375760,0.09074107
-1.94797399,2.76670380,0.11926859,0.31743891,0.00015100,0.02142829,0.19205570,2.36835187,0.00375862,0.08766032
-1.94197099,2.75822469,0.11930996,0.32573370,0.00014731,0.02083509,0.18917774,2.35051454,0.00375910,0.08460058
-1.93596798,2.74815289,0.11943610,0.33383618,0.00014524,0.02021897,0.18584292,2.33144273,0.00375882,0.08157487
-1.92996498,2.73662513,0.11961518,0.34161416,0.00014489,0.01958889,0.18213770,2.31139382,0.00375753,0.07859973
-1.92396198,2.72383615,0.11981620,0.34893104,0.00014640,0.01895429,0.17816148,2.29068449,0.00375490,0.07569519
-1.91795898,2.71003925,0.12000986,0.35564889,0.00014997,0.01832488,0.17402494,2.26968810,0.00375059,0.07288448
-1.91195598,2.69554739,0.12016947,0.36163218,0.00015585,0.01771051,0.16984836,2.24883191,0.00374429,0.07019374
-1.90595298,2.68073509,0.12027195,0.36675198,0.00016432,0.01712097,0.16575971,2.22859456,0.00373575,0.06765159
-1.89994997,2.66604062,0.12029878,0.37089038,0.00017574,0.01656591,0.16189263,2.20950365,0.00372484,0.06528874
-1.89394697,2.65196825,0.12023699,0.37394508,0.00019049,0.01605465,0.15838445,2.19213316,0.00371160,0.06313740
-1.88794397,2.63908975,0.12007997,0.37583377,0.00020899,0.01559617,0.15537398,2.17710046,0.00369625,0.06123082
-1.88194097,2.62804434,0.11982826,0.37649819,0.00023172,0.01519890,0.15299931,2.16506218,0.00367927,0.05960268
-1.87593797,2.61953615,0.11949002,0.37590744,0.00025915,0.01487075,0.15139550,2.15670850,0.00366141,0.05828654
-1.86993497,2.61432848,0.11908138,0.37406046,0.00029178,0.01461895,0.15069219,2.15275524,0.00364368,0.05731520
-1.86393197,2.61323390,0.11862636,0.37098743,0.00033010,0.01445000,0.15101105,2.15393321,0.00362738,0.05672011
-1.85792896,2.61709993,0.11815652,0.36674991,0.00037457,0.01436954,0.15246326,2.16097457,0.00361411,0.05653063
-1.85192596,2.62679005,0.11771029,0.36143969,0.00042564,0.01438229,0.15514684,2.17459607,0.00360568,0.05677341
-1.84592296,2.64316012,0.11733193,0.35517632,0.00048364,0.01449189,0.15914396,2.19547932,0.00360409,0.05747166
-1.83991996,2.66703084,0.11707013,0.34810343,0.00054886,0.01470078,0.16451836,2.22424858,0.00361152,0.05864445
-1.83391696,2.69915725,0.11697639,0.34038391,0.00062144,0.01501008,0.17131283,2.26144673,0.00363016,0.06030601
-1.82791396,2.74019632,0.11710318,0.33219428,0.00070142,0.01541940,0.17954695,2.30751039,0.00366221,0.06246508
-1.82191096,2.79067429,0.11750195,0.32371840,0.00078864,0.01592678,0.18921517,2.36274545,0.00370976,0.06512434
-1.81590795,2.85095529,0.11822106,0.31514094,0.00088279,0.01652852,0.20028527,2.42730401,0.00377467,0.06827988
-1.80990495,2.92121307,0.11930378,0.30664081,0.00098332,0.01721909,0.21269742,2.50116434,0.00385852,0.07192085
-1.80390195,3.00140730,0.12078642,0.29838494,0.00108953,0.01799117,0.22636390,2.58411477,0.00396250,0.07602922
-1.79789895,3.09126600,0.12269662,0.29052279,0.00120045,0.01883553,0.24116949,2.67574280,0.00408732,0.08057972
-1.79189595,3.19027531,0.12505195,0.28318162,0.00131494,0.01974120,0.25697270,2.77543010,0.00423317,0.08553995
-1.78589295,3.29767719,0.12785884,0.27646293,0.00143164,0.02069556,0.27360775,2.88235411,0.00439963,0.09087071
-1.77988994,3.41247570,0.13111188,0.27044019,0.00154902,0.02168451,0.29088732,2.99549632,0.00458569,0.09652648
-1.77388694,3.53345165,0.13479352,0.26515783,0.00166541,0.02269277,0.30860609,3.11365718,0.00478968,0.10245615
-1.76788394,3.65918530,0.13887423,0.26063150,0.00177902,0.02370416,0.32654484,3.23547722,0.00500933,0.10860382
-1.76188094,3.78808611,0.14331303,0.25684975,0.00188800,0.02470199,0.34447512,3.35946357,0.00524177,0.11490986
-1.75587794,3.91842855,0.14805838,0.25377666,0.00199048,0.02566942,0.36216420,3.48402102,0.00548359,0.12131196
-1.74987494,4.04839243,0.15304952,0.25135554,0.00208463,0.02658994,0.37938031,3.60748631,0.00573092,0.12774632
-1.74387194,4.17610636,0.15821806,0.24951335,0.00216873,0.02744773,0.39589783,3.72816455,0.00597952,0.13414891
-1.73786893,4.29969259,0.16348983,0.24816566,0.00224119,0.02822812,0.41150230,3.84436646,0.00622488,0.14045667
-1.73186593,4.41731178,0.16878699,0.24722188,0.00230065,0.02891792,0.42599513,3.95444507,0.00646233,0.14660867
-1.72586293,4.52720621,0.17403027,0.24659051,0.00234597,0.02950580,0.43919786,4.05683106,0.00668718,0.15254728
-1.71985993,4.62774013,0.17914129,0.24618428,0.00237632,0.02998255,0.45095568,4.15006542,0.00689487,0.15821922
-1.71385693,4.71743620,0.18404487,0.24592484,0.00239118,0.03034123,0.46114040,4.23282888,0.00708102,0.16357642
-1.70785393,4.79500714,0.18867141,0.24574692,0.00239037,0.03057740,0.46965252,4.30396744,0.00724166,0.16857688
-1.70185093,4.85938202,0.19295902,0.24560183,0.00237403,0.03068903,0.47642260,4.36251354,0.00737325,0.17318531
-1.69584792,4.90972664,0.19685552,0.24546005,0.00234267,0.03067661,0.48141175,4.40770253,0.00747284,0.17737360
-1.68984492,4.94545786,0.20032021,0.24531301,0.00229707,0.03054290,0.48461140,4.43898453,0.00753815,0.18112126
-1.68384192,4.96625180,0.20332529,0.24517390,0.00223834,0.03029286,0.48604231,4.45603141,0.00756760,0.18441553
-1.67783892,4.97204578,0.20585684,0.24507750,0.00216780,0.02993336,0.48575300,4.45873903,0.00756040,0.18725148
-1.67183592,4.96303424,0.20791544,0.24507900,0.00208699,0.02947291,0.48381755,4.44722482,0.00751653,0.18963189
-1.66583292,4.93965876,0.20951623,0.24525202,0.00199759,0.02892136,0.48033293,4.42182094,0.00743676,0.19156696
-1.65982991,4.90259245,0.21068843,0.24568558,0.00190136,0.02828956,0.47541597,4.38306291,0.00732265,0.19307387
-1.65382691,4.85271897,0.21147432,0.24648035,0.00180011,0.02758902,0.46920003,4.33167422,0.00717641,0.19417623
-1.64782391,4.79110665,0.21192770,0.24774420,0.00169564,0.02683161,0.46183147,4.26854704,0.00700093,0.19490325
-1.64182091,4.71897814,0.21211175,0.24958711,0.00158966,0.02602921,0.45346594,4.19471924,0.00679961,0.19528892
-1.63581791,4.63767630,0.21209650,0.25211573,0.00148379,0.02519343,0.44426472,4.11134838,0.00657631,0.19537089
-1.62981491,4.54862707,0.21195586,0.25542758,0.00137950,0.02433541,0.43439104,4.01968304,0.00633517,0.19518934
-1.62381191,4.45330021,0.21176435,0.25960533,0.00127808,0.02346551,0.42400653,3.92103210,0.00608054,0.19478566
-1.61780890,4.35316914,0.21159373,0.26471110,0.00118063,0.02259325,0.41326788,3.81673298,0.00581681,0.19420119
-1.61180590,4.24967097,0.21150954,0.27078129,0.00108804,0.02172707,0.40232371,3.70811946,0.00554830,0.19347575
-1.60580290,4.14416815,0.21156788,0.27782202,0.00100100,0.02087433,0.39131187,3.59649025,0.00527914,0.19264640
-1.59979990,4.03791307,0.21181236,0.28580538,0.00092000,0.02004121,0.38035707,3.48307935,0.00501315,0.19174611
-1.59379690,3.93201702,0.21227167,0.29466691,0.00084531,0.01923276,0.36956904,3.36902919,0.00475374,0.19080270
-1.58779390,3.82742489,0.21295762,0.30430432,0.00077705,0.01845289,0.35904117,3.25536756,0.00450389,0.18983785
-1.58179090,3.72489648,0.21386399,0.31457765,0.00071517,0.01770445,0.34884976,3.14298938,0.00426601,0.18886652
-1.57578789,3.62499565,0.21496615,0.32531101,0.00065949,0.01698936,0.33905385,3.03264378,0.00404199,0.18789653
-1.56978489,3.52808756,0.21622157,0.33629596,0.00060972,0.01630875,0.32969562,2.92492729,0.00383316,0.18692857
-1.56378189,3.43434435,0.21757120,0.34729633,0.00056547,0.01566308,0.32080140,2.82028317,0.00364028,0.18595648
-1.55777889,3.34375906,0.21894167,0.35805454,0.00052629,0.01505234,0.31238317,2.71900687,0.00346365,0.18496804
-1.55177589,3.25616708,0.22024828,0.36829914,0.00049172,0.01447625,0.30444054,2.62125740,0.00330309,0.18394589
-1.54577289,3.17127411,0.22139857,0.37775333,0.00046123,0.01393446,0.29696304,2.52707372,0.00315805,0.18286896
-1.53976988,3.08868930,0.22229636,0.38614405,0.00043433,0.01342673,0.28993269,2.43639545,0.00302773,0.18171396
-1.53376688,3.00796185,0.22284614,0.39321140,0.00041052,0.01295312,0.28332662,2.34908663,0.00291107,0.18045716
-1.52776388,2.92861926,0.22295736,0.39871789,0.00038935,0.01251420,0.27711974,2.26496130,0.00280696,0.17907619
-1.52176088,2.85020525,0.22254878,0.40245712,0.00037040,0.01211115,0.27128715,2.18380956,0.00271424,0.17755179
-1.51575788,2.77231539,0.22155222,0.40426157,0.00035330,0.01174594,0.26580630,2.10542269,0.00263185,0.17586950
-1.50975488,2.69462886,0.21991596,0.40400902,0.00033775,0.01142137,0.26065881,2.02961610,0.00255886,0.17402105
-1.50375188,2.61693458,0.21760728,0.40162750,0.00032351,0.01114111,0.25583168,1.95624905,0.00249455,0.17200553
-1.49774887,2.53915071,0.21461422,0.39709836,0.00031039,0.01090973,0.25131810,1.88524019,0.00243846,0.16983013
-1.49174587,2.46133679,0.21094640,0.39045751,0.00029830,0.01073262,0.24711760,1.81657836,0.00239041,0.16751048
-1.48574287,2.38369794,0.20663493,0.38179466,0.00028721,0.01061588,0.24323583,1.75032835,0.00235054,0.16507060
-1.47973987,2.30658166,0.20173130,0.37125081,0.00027714,0.01056617,0.23968368,1.68663169,0.00231923,0.16254234
-1.47373687,2.23046744,0.19630558,0.35901399,0.00026822,0.01059051,0.23647622,1.62570264,0.00229717,0.15996454
-1.46773387,2.15595035,0.19044376,0.34531359,0.00026061,0.01069605,0.23363118,1.56782014,0.00228527,0.15738177
-1.46173087,2.08371977,0.18424459,0.33041361,0.00025455,0.01088977,0.23116748,1.51331637,0.00228460,0.15484282
-1.45572786,2.01453479,0.17781598,0.31460507,0.00025034,0.01117825,0.22910358,1.46256294,0.00229638,0.15239909
-1.44972486,1.94919776,0.17127129,0.29819814,0.00024830,0.01156732,0.22745608,1.41595569,0.00232189,0.15010282
-1.44372186,1.88852766,0.16472549,0.28151414,0.00024885,0.01206182,0.22623853,1.37389907,0.00236242,0.14800543
-1.43771886,1.83333457,0.15829164,0.26487797,0.00025239,0.01266529,0.22546053,1.33679117,0.00241920,0.14615592
-1.43171586,1.78439669,0.15207758,0.24861104,0.00025938,0.01337979,0.22512732,1.30501000,0.00249337,0.14459952
-1.42571286,1.74244062,0.14618324,0.23302515,0.00027028,0.01420570,0.22523980,1.27890188,0.00258593,0.14337653
-1.41970985,1.70812575,0.14069840,0.21841730,0.00028556,0.01514158,0.22579490,1.25877214,0.00269773,0.14252154
-1.41370685,1.68203284,0.13570115,0.20506568,0.00030569,0.01618413,0.22678650,1.24487840,0.00282940,0.14206290
-1.40770385,1.66465676,0.13125694,0.19322657,0.00033108,0.01732818,0.22820657,1.23742635,0.00298143,0.14202252
-1.40170085,1.65640303,0.12741835,0.18313243,0.00036213,0.01856682,0.23004654,1.23656776,0.00315413,0.14241594
-1.39569785,1.65758733,0.12422523,0.17499071,0.00039917,0.01989150,0.23229878,1.24240025,0.00334765,0.14325265
-1.38969485,1.66843721,0.12170545,0.16898338,0.00044244,0.02129228,0.23495802,1.25496822,0.00356203,0.14453650
-1.38369185,1.68909486,0.11987591,0.16526686,0.00049212,0.02275810,0.23802259,1.27426440,0.00379723,0.14626624
-1.37768884,1.71962005,0.11874376,0.16397219,0.00054826,0.02427704,0.24149524,1.30023123,0.00405317,0.14843613
-1.37168584,1.75999209,0.11830772,0.16520512,0.00061077,0.02583672,0.24538359,1.33276161,0.00432976,0.15103636
-1.36568284,1.81011014,0.11855931,0.16904597,0.00067944,0.02742457,0.24969997,1.37169838,0.00462690,0.15405348
-1.35967984,1.86979124,0.11948394,0.17554909,0.00075391,0.02902816,0.25446067,1.41683242,0.00494454,0.15747060
-1.35367684,1.93876573,0.12106177,0.18474181,0.00083368,0.03063546,0.25968448,1.46789906,0.00528262,0.16126738
-1.34767384,2.01667015,0.12326825,0.19662282,0.00091806,0.03223510,0.26539079,1.52457298,0.00564111,0.16541992
-1.34167084,2.10303800,0.12607433,0.21116010,0.00100624,0.03381646,0.27159694,1.58646189,0.00601990,0.16990041
-1.33566783,2.19728905,0.12944638,0.22828842,0.00109727,0.03536983,0.27831537,1.65309955,0.00641882,0.17467661
-1.32966483,2.29871818,0.13334579,0.24790661,0.00119006,0.03688632,0.28555040,1.72393885,0.00683751,0.17971139
-1.32366183,2.40648509,0.13772844,0.26987498,0.00128342,0.03835787,0.29329497,1.79834561,0.00727534,0.18496212
-1.31765883,2.51960606,0.14254399,0.29401292,0.00137612,0.03977705,0.30152756,1.87559429,0.00773137,0.19038026
-1.31165583,2.63694944,0.14773522,0.32009735,0.00146685,0.04113692,0.31020951,1.95486632,0.00820419,0.19591107
-1.30565283,2.75723603,0.15323749,0.34786195,0.00155433,0.04243076,0.31928287,2.03525197,0.00869190,0.20149359
-1.29964982,2.87904570,0.15897846,0.37699782,0.00163732,0.04365191,0.32866911,2.11575652,0.00919203,0.20706093
-1.29364682,3.00083107,0.16487806,0.40715564,0.00171465,0.04479348,0.33826875,2.19531121,0.00970146,0.21254100
-1.28764382,3.12093899,0.17084908,0.43794950,0.00178530,0.04584823,0.34796208,2.27278925,0.01021648,0.21785756
-1.28164082,3.23763974,0.17679808,0.46896266,0.00184839,0.04680848,0.35761106,2.34702692,0.01073277,0.22293178
-1.27563782,3.34916377,0.18262691,0.49975508,0.00190328,0.04766604,0.36706237,2.41684937,0.01124548,0.22768415
-1.26963482,3.45374506,0.18823478,0.52987270,0.00194952,0.04841234,0.37615147,2.48110036,0.01174935,0.23203675
-1.26363182,3.54966974,0.19352069,0.55885813,0.00198695,0.04903854,0.38470775,2.53867520,0.01223883,0.23591571
-1.25762881,3.63532808,0.19838639,0.58626260,0.00201565,0.04953585,0.39256036,2.58855532,0.01270833,0.23925395
-1.25162581,3.70926788,0.20273945,0.61165843,0.00203597,0.04989587,0.39954462,2.62984324,0.01315234,0.24199379
-1.24562281,3.77024655,0.20649657,0.63465186,0.00204851,0.05011097,0.40550859,2.66179613,0.01356574,0.24408955
-1.23961981,3.81727956,0.20958679,0.65489526,0.00205414,0.05017481,0.41031965,2.68385648,0.01394402,0.24550982
-1.23361681,3.84968247,0.21195447,0.67209853,0.00205389,0.05008273,0.41387059,2.69567803,0.01428348,0.24623935
-1.22761381,3.86710432,0.21356193,0.68603879,0.00204897,0.04983225,0.41608499,2.69714553,0.01458149,0.24628042
-1.22161081,3.86955018,0.21439143,0.69656799,0.00204072,0.04942340,0.41692157,2.68838717,0.01483665,0.24565352
-1.21560780,3.85739129,0.21444655,0.70361807,0.00203052,0.04885904,0.41637722,2.66977846,0.01504892,0.24439738
-1.20960480,3.83136174,0.21375273,0.70720313,0.00201978,0.04814500,0.41448857,2.64193720,0.01521972,0.24256823
-1.20360180,3.79254114,0.21235693,0.70741865,0.00200981,0.04729014,0.41133192,2.60570920,0.01535194,0.24023824
-1.19759880,3.74232379,0.21032639,0.70443763,0.00200186,0.04630626,0.40702154,2.56214520,0.01544987,0.23749339
-1.19159580,3.68237514,0.20774652,0.69850384,0.00199697,0.04520781,0.40170631,2.51246951,0.01551914,0.23443057
-1.18559280,3.61457727,0.20471803,0.68992237,0.00199599,0.04401153,0.39556489,2.45804174,0.01556647,0.23115423
-1.17958979,3.54096563,0.20135333,0.67904808,0.00199950,0.04273595,0.38879956,2.40031296,0.01559949,0.22777267
-1.17358679,3.46365972,0.19777243,0.66627233,0.00200780,0.04140078,0.38162909,2.34077824,0.01562642,0.22439413
-1.16758379,3.38479084,0.19409845,0.65200875,0.00202091,0.04002625,0.37428079,2.28092746,0.01565577,0.22112280
-1.16158079,3.30643005,0.19045310,0.63667865,0.00203853,0.03863247,0.36698234,2.22219668,0.01569599,0.21805511
-1.15557779,3.23051952,0.18695209,0.62069676,0.00206006,0.03723872,0.35995357,2.16592197,0.01575517,0.21527631
-1.14957479,3.15881043,0.18370090,0.60445799,0.00208464,0.03586289,0.35339864,2.11329782,0.01584067,0.21285751
-1.14357179,3.09280997,0.18079106,0.58832574,0.00211117,0.03452089,0.34749898,2.06534182,0.01595887,0.21085350
-1.13756878,3.03373963,0.17829699,0.57262222,0.00213836,0.03322624,0.34240738,2.02286705,0.01611492,0.20930118
-1.13156578,2.98250648,0.17627364,0.55762120,0.00216478,0.03198983,0.33824323,1.98646324,0.01631253,0.20821890
-1.12556278,2.93968817,0.17475506,0.54354321,0.00218889,0.03081966,0.33508939,1.95648721,0.01655391,0.20760653
-1.11955978,2.90553187,0.17375382,0.53055351,0.00220917,0.02972089,0.33299059,1.93306278,0.01683965,0.20744638
-1.11355678,2.87996675,0.17326135,0.51876242,0.00222411,0.02869590,0.33195348,1.91608987,0.01716878,0.20770488
-1.10755378,2.86262852,0.17324918,0.50822803,0.00223232,0.02774455,0.33194818,1.90526179,0.01753887,0.20833473
-1.10155078,2.85289457,0.17367097,0.49896082,0.00223255,0.02686446,0.33291126,1.90008984,0.01794613,0.20927770
-1.09554777,2.84992717,0.17446514,0.49092979,0.00222377,0.02605142,0.33474993,1.89993351,0.01838568,0.21046766
-1.08954477,2.85272251,0.17555804,0.48406963,0.00220520,0.02529981,0.33734716,1.90403475,0.01885168,0.21183374
-1.08354177,2.86016260,0.17686746,0.47828850,0.00217631,0.02460306,0.34056743,1.91155450,0.01933769,0.21330350
-1.07753877,2.87106756,0.17830624,0.47347581,0.00213689,0.02395404,0.34426280,1.92160952,0.01983686,0.21480593
-1.07153577,2.88424572,0.17978595,0.46950972,0.00208701,0.02334553,0.34827912,1.93330811,0.02034222,0.21627408
