energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Sn_p_up,Sn_p_down,Sn_d_up,Sn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
2.87243622,0.90374836,-0.90374833,0.71626373,-0.71626371,0.35405897,-0.35405896,0.13691846,-0.13691845,0.00507290,-0.00507290,0.28041808,-0.28041807,0.00000000,-0.00000000
2.87843922,0.89371781,-0.89371779,0.70380042,-0.70380040,0.34889011,-0.34889010,0.13294563,-0.13294562,0.00503156,-0.00503156,0.27718232,-0.27718232,0.00000000,-0.00000000
2.88444222,0.88679170,-0.88679168,0.69364839,-0.69364837,0.34452149,-0.34452148,0.13100160,-0.13100159,0.00499799,-0.00499799,0.27436607,-0.27436606,0.00000000,-0.00000000
2.89044522,0.88329793,-0.88329791,0.68611170,-0.68611168,0.34105300,-0.34105299,0.13121022,-0.13121022,0.00497354,-0.00497354,0.27206495,-0.27206495,0.00000000,-0.00000000
2.89644822,0.88352661,-0.88352659,0.68147232,-0.68147231,0.33857586,-0.33857585,0.13366183,-0.13366183,0.00495949,-0.00495949,0.27037654,-0.27037653,0.00000000,-0.00000000
2.90245123,0.88772354,-0.88772353,0.67998651,-0.67998650,0.33717087,-0.33717086,0.13841163,-0.13841162,0.00495697,-0.00495697,0.26939876,-0.26939876,0.00000000,-0.00000000
2.90845423,0.89608204,-0.89608203,0.68187925,-0.68187924,0.33690601,-0.33690600,0.14547824,-0.14547824,0.00496699,-0.00496699,0.26922743,-0.26922743,0.00000000,-0.00000000
2.91445723,0.90873317,-0.90873316,0.68733678,-0.68733677,0.33783340,-0.33783339,0.15484234,-0.15484234,0.00499032,-0.00499032,0.26995295,-0.26995294,0.00000000,-0.00000000
2.92046023,0.92573496,-0.92573495,0.69649753,-0.69649752,0.33998577,-0.33998577,0.16644547,-0.16644547,0.00502748,-0.00502748,0.27165627,-0.27165627,0.00000000,-0.00000000
2.92646323,0.94706132,-0.94706131,0.70944182,-0.70944181,0.34337274,-0.34337273,0.18018915,-0.18018915,0.00507865,-0.00507865,0.27440439,-0.27440439,0.00000000,-0.00000000
2.93246623,0.97259146,-0.97259145,0.72618105,-0.72618105,0.34797710,-0.34797710,0.19593438,-0.19593439,0.00514364,-0.00514364,0.27824553,-0.27824553,0.00000000,-0.00000000
2.93846923,1.00210078,-1.00210078,0.74664715,-0.74664715,0.35375157,-0.35375157,0.21350175,-0.21350175,0.00522179,-0.00522179,0.28320438,-0.28320438,0.00000000,-0.00000000
2.94447224,1.03525433,-1.03525433,0.77068304,-0.77068303,0.36061625,-0.36061625,0.23267228,-0.23267228,0.00531200,-0.00531200,0.28927772,-0.28927772,0.00000000,-0.00000000
2.95047524,1.07160356,-1.07160357,0.79803508,-0.79803508,0.36845714,-0.36845714,0.25318924,-0.25318924,0.00541264,-0.00541264,0.29643077,-0.29643077,0.00000000,-0.00000000
2.95647824,1.11058750,-1.11058751,0.82834832,-0.82834832,0.37712606,-0.37712606,0.27476102,-0.27476103,0.00552161,-0.00552161,0.30459451,-0.30459451,0.00000000,-0.00000000
2.96248124,1.15153859,-1.15153859,0.86116516,-0.86116516,0.38644211,-0.38644211,0.29706526,-0.29706527,0.00563630,-0.00563630,0.31366434,-0.31366434,0.00000000,-0.00000000
2.96848424,1.19369379,-1.19369380,0.89592812,-0.89592811,0.39619477,-0.39619477,0.31975418,-0.31975418,0.00575369,-0.00575369,0.32350016,-0.32350016,0.00000000,-0.00000000
2.97448724,1.23621087,-1.23621088,0.93198692,-0.93198692,0.40614880,-0.40614880,0.34246119,-0.34246120,0.00587039,-0.00587039,0.33392812,-0.33392812,0.00000000,-0.00000000
2.98049025,1.27818952,-1.27818953,0.96861018,-0.96861017,0.41605061,-0.41605061,0.36480871,-0.36480872,0.00598278,-0.00598279,0.34474394,-0.34474394,0.00000000,-0.00000000
2.98649325,1.31869677,-1.31869678,1.00500124,-1.00500124,0.42563607,-0.42563607,0.38641689,-0.38641690,0.00608708,-0.00608708,0.35571789,-0.35571789,0.00000000,-0.00000000
2.99249625,1.35679562,-1.35679563,1.04031811,-1.04031811,0.43463939,-0.43463939,0.40691317,-0.40691318,0.00617950,-0.00617950,0.36660108,-0.36660109,0.00000000,-0.00000000
2.99849925,1.39157587,-1.39157588,1.07369645,-1.07369644,0.44280263,-0.44280263,0.42594219,-0.42594220,0.00625639,-0.00625639,0.37713299,-0.37713300,0.00000000,-0.00000000
3.00450225,1.42218556,-1.42218556,1.10427503,-1.10427502,0.44988542,-0.44988542,0.44317584,-0.44317585,0.00631437,-0.00631437,0.38704980,-0.38704981,0.00000000,-0.00000000
3.01050525,1.44786160,-1.44786161,1.13122245,-1.13122244,0.45567438,-0.45567438,0.45832285,-0.45832286,0.00635049,-0.00635049,0.39609322,-0.39609322,0.00000000,-0.00000000
3.01650825,1.46795821,-1.46795822,1.15376396,-1.15376395,0.45999180,-0.45999180,0.47113770,-0.47113771,0.00636233,-0.00636233,0.40401933,-0.40401934,0.00000000,-0.00000000
3.02251126,1.48197141,-1.48197142,1.17120726,-1.17120725,0.46270298,-0.46270298,0.48142826,-0.48142826,0.00634813,-0.00634813,0.41060716,-0.41060716,0.00000000,-0.00000000
3.02851426,1.48955863,-1.48955864,1.18296599,-1.18296598,0.46372204,-0.46372204,0.48906185,-0.48906186,0.00630685,-0.00630685,0.41566637,-0.41566637,0.00000000,-0.00000000
3.03451726,1.49055215,-1.49055215,1.18857992,-1.18857991,0.46301561,-0.46301561,0.49396949,-0.49396949,0.00623823,-0.00623823,0.41904394,-0.41904394,0.00000000,-0.00000000
3.04052026,1.48496575,-1.48496575,1.18773087,-1.18773085,0.46060446,-0.46060446,0.49614789,-0.49614789,0.00614282,-0.00614282,0.42062938,-0.42062938,0.00000000,-0.00000000
3.04652326,1.47299428,-1.47299428,1.18025362,-1.18025360,0.45656280,-0.45656280,0.49565923,-0.49565923,0.00602196,-0.00602196,0.42035833,-0.42035833,0.00000000,-0.00000000
3.05252626,1.45500594,-1.45500594,1.16614135,-1.16614133,0.45101528,-0.45101528,0.49262866,-0.49262866,0.00587774,-0.00587774,0.41821439,-0.41821440,0.00000000,-0.00000000
3.05852926,1.43152795,-1.43152795,1.14554555,-1.14554553,0.44413199,-0.44413199,0.48723952,-0.48723952,0.00571289,-0.00571289,0.41422918,-0.41422919,0.00000000,-0.00000000
3.06453227,1.40322609,-1.40322609,1.11877022,-1.11877020,0.43612156,-0.43612155,0.47972657,-0.47972657,0.00553075,-0.00553075,0.40848068,-0.40848068,0.00000000,-0.00000000
3.07053527,1.37087942,-1.37087942,1.08626105,-1.08626102,0.42722281,-0.42722281,0.47036748,-0.47036748,0.00533505,-0.00533505,0.40109002,-0.40109003,0.00000000,-0.00000000
3.07653827,1.33535127,-1.33535127,1.04858997,-1.04858994,0.41769545,-0.41769545,0.45947305,-0.45947305,0.00512987,-0.00512987,0.39221700,-0.39221700,0.00000000,-0.00000000
3.08254127,1.29755813,-1.29755813,1.00643605,-1.00643603,0.40781013,-0.40781013,0.44737643,-0.44737643,0.00491940,-0.00491940,0.38205456,-0.38205456,0.00000000,-0.00000000
3.08854427,1.25843796,-1.25843796,0.96056366,-0.96056363,0.39783858,-0.39783858,0.43442208,-0.43442208,0.00470785,-0.00470785,0.37082260,-0.37082260,0.00000000,-0.00000000
3.09454727,1.21891942,-1.21891942,0.91179898,-0.91179895,0.38804415,-0.38804415,0.42095482,-0.42095482,0.00449931,-0.00449931,0.35876156,-0.35876156,0.00000000,-0.00000000
3.10055028,1.17989360,-1.17989360,0.86100608,-0.86100605,0.37867337,-0.37867337,0.40730942,-0.40730942,0.00429757,-0.00429757,0.34612598,-0.34612598,0.00000000,-0.00000000
3.10655328,1.14218934,-1.14218934,0.80906352,-0.80906349,0.36994876,-0.36994876,0.39380141,-0.39380141,0.00410605,-0.00410605,0.33317846,-0.33317847,0.00000000,-0.00000000
3.11255628,1.10655344,-1.10655343,0.75684260,-0.75684257,0.36206336,-0.36206336,0.38071924,-0.38071923,0.00392772,-0.00392772,0.32018428,-0.32018428,0.00000000,-0.00000000
3.11855928,1.07363620,-1.07363620,0.70518800,-0.70518798,0.35517708,-0.35517708,0.36831820,-0.36831820,0.00376499,-0.00376499,0.30740681,-0.30740682,0.00000000,-0.00000000
3.12456228,1.04398301,-1.04398301,0.65490163,-0.65490161,0.34941498,-0.34941498,0.35681642,-0.35681642,0.00361971,-0.00361971,0.29510397,-0.29510397,0.00000000,-0.00000000
3.13056528,1.01803174,-1.01803175,0.60672997,-0.60672995,0.34486754,-0.34486754,0.34639274,-0.34639274,0.00349319,-0.00349319,0.28352560,-0.28352560,0.00000000,-0.00000000
3.13656828,0.99611596,-0.99611596,0.56135532,-0.56135530,0.34159273,-0.34159274,0.33718672,-0.33718672,0.00338614,-0.00338614,0.27291185,-0.27291185,0.00000000,-0.00000000
3.14257129,0.97847313,-0.97847314,0.51939081,-0.51939080,0.33961963,-0.33961964,0.32930051,-0.32930051,0.00329882,-0.00329882,0.26349242,-0.26349242,0.00000000,-0.00000000
3.14857429,0.96525719,-0.96525720,0.48137912,-0.48137910,0.33895335,-0.33895335,0.32280232,-0.32280232,0.00323104,-0.00323104,0.25548641,-0.25548641,0.00000000,-0.00000000
3.15457729,0.95655416,-0.95655417,0.44779432,-0.44779431,0.33958080,-0.33958080,0.31773130,-0.31773130,0.00318230,-0.00318230,0.24910266,-0.24910267,0.00000000,-0.00000000
3.16058029,0.95239984,-0.95239985,0.41904650,-0.41904649,0.34147702,-0.34147703,0.31410330,-0.31410330,0.00315183,-0.00315183,0.24454024,-0.24454025,0.00000000,-0.00000000
3.16658329,0.95279806,-0.95279807,0.39548828,-0.39548828,0.34461145,-0.34461145,0.31191720,-0.31191720,0.00313878,-0.00313878,0.24198884,-0.24198885,0.00000000,-0.00000000
3.17258629,0.95773845,-0.95773846,0.37742265,-0.37742265,0.34895381,-0.34895382,0.31116135,-0.31116135,0.00314226,-0.00314226,0.24162883,-0.24162883,0.00000000,-0.00000000
3.17858929,0.96721221,-0.96721222,0.36511118,-0.36511118,0.35447928,-0.35447929,0.31181965,-0.31181965,0.00316152,-0.00316152,0.24363076,-0.24363076,0.00000000,-0.00000000
3.18459230,0.98122510,-0.98122512,0.35878198,-0.35878198,0.36117242,-0.36117243,0.31387693,-0.31387693,0.00319595,-0.00319595,0.24815411,-0.24815412,0.00000000,-0.00000000
3.19059530,0.99980656,-0.99980659,0.35863657,-0.35863658,0.36902975,-0.36902976,0.31732329,-0.31732329,0.00324527,-0.00324527,0.25534521,-0.25534522,0.00000000,-0.00000000
3.19659830,1.02301446,-1.02301448,0.36485506,-0.36485507,0.37806077,-0.37806078,0.32215707,-0.32215708,0.00330951,-0.00330951,0.26533423,-0.26533424,0.00000000,-0.00000000
3.20260130,1.05093496,-1.05093499,0.37759914,-0.37759916,0.38828726,-0.38828727,0.32838639,-0.32838639,0.00338908,-0.00338908,0.27823131,-0.27823132,0.00000000,-0.00000000
3.20860430,1.08367765,-1.08367768,0.39701247,-0.39701249,0.39974100,-0.39974101,0.33602898,-0.33602898,0.00348476,-0.00348476,0.29412197,-0.29412198,0.00000000,-0.00000000
3.21460730,1.12136591,-1.12136595,0.42321825,-0.42321827,0.41245991,-0.41245992,0.34511055,-0.34511056,0.00359773,-0.00359773,0.31306187,-0.31306189,0.00000000,-0.00000000
3.22061031,1.16412318,-1.16412322,0.45631390,-0.45631393,0.42648292,-0.42648293,0.35566163,-0.35566164,0.00372945,-0.00372945,0.33507125,-0.33507127,0.00000000,-0.00000000
3.22661331,1.21205576,-1.21205580,0.49636303,-0.49636306,0.44184383,-0.44184385,0.36771301,-0.36771302,0.00388164,-0.00388164,0.36012921,-0.36012923,0.00000000,-0.00000000
3.23261631,1.26523313,-1.26523317,0.54338485,-0.54338489,0.45856446,-0.45856448,0.38129032,-0.38129034,0.00405616,-0.00405616,0.38816825,-0.38816828,0.00000000,-0.00000000
3.23861931,1.32366682,-1.32366686,0.59734166,-0.59734169,0.47664755,-0.47664756,0.39640775,-0.39640776,0.00425492,-0.00425492,0.41906932,-0.41906935,0.00000000,-0.00000000
3.24462231,1.38728906,-1.38728911,0.65812477,-0.65812480,0.49606978,-0.49606980,0.41306145,-0.41306146,0.00447969,-0.00447969,0.45265766,-0.45265769,0.00000000,-0.00000000
3.25062531,1.45593243,-1.45593248,0.72553987,-0.72553991,0.51677538,-0.51677540,0.43122301,-0.43122303,0.00473200,-0.00473200,0.48869982,-0.48869985,0.00000000,-0.00000000
3.25662831,1.52931159,-1.52931164,0.79929242,-0.79929246,0.53867062,-0.53867063,0.45083334,-0.45083336,0.00501294,-0.00501294,0.52690207,-0.52690210,0.00000000,-0.00000000
3.26263132,1.60700845,-1.60700850,0.87897412,-0.87897417,0.56161962,-0.56161963,0.47179734,-0.47179735,0.00532309,-0.00532309,0.56691036,-0.56691039,0.00000000,-0.00000000
3.26863432,1.68846153,-1.68846158,0.96405142,-0.96405146,0.58544173,-0.58544175,0.49397977,-0.49397979,0.00566228,-0.00566228,0.60831219,-0.60831221,0.00000000,-0.00000000
3.27463732,1.77296052,-1.77296057,1.05385689,-1.05385693,0.60991071,-0.60991073,0.51720261,-0.51720262,0.00602956,-0.00602956,0.65064019,-0.65064022,0.00000000,-0.00000000
3.28064032,1.85964661,-1.85964666,1.14758453,-1.14758457,0.63475580,-0.63475582,0.54124404,-0.54124405,0.00642305,-0.00642305,0.69337781,-0.69337783,0.00000000,-0.00000000
3.28664332,1.94751891,-1.94751895,1.24428969,-1.24428973,0.65966482,-0.65966483,0.56583945,-0.56583946,0.00683986,-0.00683986,0.73596671,-0.73596674,0.00000000,-0.00000000
3.29264632,2.03544725,-2.03544729,1.34289429,-1.34289433,0.68428919,-0.68428920,0.59068433,-0.59068434,0.00727613,-0.00727613,0.77781608,-0.77781611,0.00000000,-0.00000000
3.29864932,2.12219113,-2.12219117,1.44219788,-1.44219792,0.70825079,-0.70825079,0.61543916,-0.61543917,0.00772695,-0.00772695,0.81831347,-0.81831349,0.00000000,-0.00000000
3.30465233,2.20642451,-2.20642454,1.54089457,-1.54089461,0.73115039,-0.73115040,0.63973628,-0.63973629,0.00818648,-0.00818648,0.85683696,-0.85683697,0.00000000,-0.00000000
3.31065533,2.28676569,-2.28676572,1.63759607,-1.63759610,0.75257759,-0.75257760,0.66318845,-0.66318846,0.00864803,-0.00864803,0.89276848,-0.89276850,0.00000000,-0.00000000
3.31665833,2.36181161,-2.36181162,1.73086008,-1.73086011,0.77212159,-0.77212159,0.68539889,-0.68539890,0.00910415,-0.00910415,0.92550774,-0.92550775,0.00000000,-0.00000000
3.32266133,2.43017520,-2.43017520,1.81922375,-1.81922378,0.78938277,-0.78938277,0.70597256,-0.70597257,0.00954689,-0.00954689,0.95448647,-0.95448647,0.00000000,-0.00000000
3.32866433,2.49052480,-2.49052480,1.90124093,-1.90124095,0.80398444,-0.80398444,0.72452811,-0.72452812,0.00996794,-0.00996794,0.97918249,-0.97918250,0.00000000,-0.00000000
3.33466733,2.54162401,-2.54162401,1.97552203,-1.97552204,0.81558445,-0.81558444,0.74071023,-0.74071023,0.01035890,-0.01035890,0.99913329,-0.99913329,0.00000000,-0.00000000
3.34067034,2.58237053,-2.58237051,2.04077503,-2.04077504,0.82388609,-0.82388608,0.75420173,-0.75420173,0.01071152,-0.01071152,1.01394836,-1.01394836,0.00000000,-0.00000000
3.34667334,2.61183246,-2.61183244,2.09584586,-2.09584587,0.82864803,-0.82864802,0.76473502,-0.76473502,0.01101800,-0.01101800,1.02332019,-1.02332018,0.00000000,-0.00000000
3.35267634,2.62928060,-2.62928057,2.13975640,-2.13975640,0.82969276,-0.82969275,0.77210228,-0.77210228,0.01127117,-0.01127117,1.02703324,-1.02703323,0.00000000,-0.00000000
3.35867934,2.63421514,-2.63421511,2.17173830,-2.17173830,0.82691326,-0.82691324,0.77616401,-0.77616400,0.01146483,-0.01146483,1.02497065,-1.02497064,0.00000000,-0.00000000
3.36468234,2.62638572,-2.62638568,2.19126100,-2.19126099,0.82027749,-0.82027747,0.77685537,-0.77685536,0.01159387,-0.01159387,1.01711832,-1.01711831,0.00000000,-0.00000000
3.37068534,2.60580362,-2.60580357,2.19805233,-2.19805232,0.80983068,-0.80983066,0.77419008,-0.77419007,0.01165454,-0.01165454,1.00356621,-1.00356620,0.00000000,-0.00000000
3.37668834,2.57274547,-2.57274542,2.19211061,-2.19211059,0.79569502,-0.79569500,0.76826151,-0.76826150,0.01164452,-0.01164452,0.98450671,-0.98450669,0.00000000,-0.00000000
3.38269135,2.52774809,-2.52774803,2.17370736,-2.17370734,0.77806700,-0.77806698,0.75924080,-0.75924079,0.01156306,-0.01156306,0.96023000,-0.96022998,0.00000000,-0.00000000
3.38869435,2.47159431,-2.47159425,2.14338026,-2.14338023,0.75721212,-0.75721210,0.74737207,-0.74737206,0.01141095,-0.01141095,0.93111667,-0.93111665,0.00000000,-0.00000000
3.39469735,2.40529029,-2.40529023,2.10191646,-2.10191643,0.73345748,-0.73345746,0.73296476,-0.73296474,0.01119056,-0.01119056,0.89762767,-0.89762765,0.00000000,-0.00000000
3.40070035,2.33003504,-2.33003498,2.05032673,-2.05032669,0.70718222,-0.70718220,0.71638330,-0.71638329,0.01090570,-0.01090570,0.86029201,-0.86029198,0.00000000,-0.00000000
3.40670335,2.24718328,-2.24718322,1.98981161,-1.98981157,0.67880635,-0.67880633,0.69803469,-0.69803467,0.01056155,-0.01056154,0.81969257,-0.81969255,0.00000000,-0.00000000
3.41270635,2.15820312,-2.15820305,1.92172094,-1.92172090,0.64877827,-0.64877825,0.67835419,-0.67835418,0.01016440,-0.01016440,0.77645068,-0.77645065,0.00000000,-0.00000000
3.41870935,2.06463027,-2.06463021,1.84750846,-1.84750842,0.61756159,-0.61756156,0.65779006,-0.65779005,0.00972151,-0.00972151,0.73120980,-0.73120978,0.00000000,-0.00000000
3.42471236,1.96802077,-1.96802071,1.76868374,-1.76868369,0.58562160,-0.58562158,0.63678770,-0.63678769,0.00924086,-0.00924085,0.68461920,-0.68461918,0.00000000,-0.00000000
3.43071536,1.86990402,-1.86990396,1.68676331,-1.68676327,0.55341219,-0.55341217,0.61577420,-0.61577418,0.00873082,-0.00873082,0.63731791,-0.63731789,0.00000000,-0.00000000
3.43671836,1.77173834,-1.77173828,1.60322347,-1.60322343,0.52136340,-0.52136338,0.59514372,-0.59514371,0.00820001,-0.00820001,0.58991985,-0.58991982,0.00000000,-0.00000000
3.44272136,1.67487067,-1.67487061,1.51945651,-1.51945647,0.48987043,-0.48987041,0.57524468,-0.57524467,0.00765693,-0.00765693,0.54300032,-0.54300030,0.00000000,-0.00000000
3.44872436,1.58050225,-1.58050220,1.43673243,-1.43673239,0.45928426,-0.45928424,0.55636908,-0.55636907,0.00710982,-0.00710982,0.49708462,-0.49708460,0.00000000,-0.00000000
3.45472736,1.48966142,-1.48966138,1.35616760,-1.35616757,0.42990442,-0.42990440,0.53874460,-0.53874459,0.00656639,-0.00656639,0.45263884,-0.45263882,0.00000000,-0.00000000
3.46073037,1.40318460,-1.40318456,1.27870144,-1.27870140,0.40197395,-0.40197393,0.52252984,-0.52252983,0.00603367,-0.00603367,0.41006323,-0.41006321,0.00000000,-0.00000000
3.46673337,1.32170598,-1.32170594,1.20508183,-1.20508180,0.37567688,-0.37567687,0.50781281,-0.50781280,0.00551791,-0.00551791,0.36968815,-0.36968813,0.00000000,-0.00000000
3.47273637,1.24565606,-1.24565602,1.13585965,-1.13585962,0.35113805,-0.35113804,0.49461282,-0.49461282,0.00502442,-0.00502442,0.33177269,-0.33177267,0.00000000,-0.00000000
3.47873937,1.17526860,-1.17526857,1.07139186,-1.07139183,0.32842530,-0.32842529,0.48288549,-0.48288548,0.00455759,-0.00455759,0.29650569,-0.29650568,0.00000000,-0.00000000
3.48474237,1.11059544,-1.11059541,1.01185288,-1.01185286,0.30755372,-0.30755371,0.47253067,-0.47253066,0.00412084,-0.00412084,0.26400905,-0.26400904,0.00000000,-0.00000000
3.49074537,1.05152795,-1.05152793,0.95725297,-0.95725295,0.28849179,-0.28849178,0.46340287,-0.46340286,0.00371666,-0.00371666,0.23434296,-0.23434295,0.00000000,-0.00000000
3.49674837,0.99782386,-0.99782384,0.90746235,-0.90746233,0.27116885,-0.27116884,0.45532345,-0.45532345,0.00334669,-0.00334669,0.20751268,-0.20751267,0.00000000,-0.00000000
3.50275138,0.94913786,-0.94913784,0.86223968,-0.86223966,0.25548367,-0.25548366,0.44809408,-0.44809408,0.00301180,-0.00301180,0.18347652,-0.18347651,0.00000000,-0.00000000
3.50875438,0.90505440,-0.90505438,0.82126302,-0.82126301,0.24131354,-0.24131354,0.44151063,-0.44151063,0.00271219,-0.00271219,0.16215454,-0.16215453,0.00000000,-0.00000000
3.51475738,0.86512085,-0.86512083,0.78416185,-0.78416184,0.22852354,-0.22852353,0.43537683,-0.43537683,0.00244752,-0.00244752,0.14343758,-0.14343757,0.00000000,-0.00000000
3.52076038,0.82887961,-0.82887960,0.75054835,-0.75054835,0.21697541,-0.21697541,0.42951697,-0.42951697,0.00221706,-0.00221706,0.12719626,-0.12719625,0.00000000,-0.00000000
3.52676338,0.79589761,-0.79589760,0.72004671,-0.72004670,0.20653587,-0.20653586,0.42378698,-0.42378698,0.00201977,-0.00201977,0.11328955,-0.11328955,0.00000000,-0.00000000
3.53276638,0.76579190,-0.76579189,0.69231893,-0.69231892,0.19708379,-0.19708379,0.41808335,-0.41808335,0.00185445,-0.00185445,0.10157274,-0.10157273,0.00000000,-0.00000000
3.53876938,0.73825060,-0.73825060,0.66708652,-0.66708652,0.18851626,-0.18851626,0.41234945,-0.41234945,0.00171985,-0.00171985,0.09190438,-0.09190438,0.00000000,-0.00000000
3.54477239,0.71304831,-0.71304830,0.64414704,-0.64414704,0.18075308,-0.18075308,0.40657908,-0.40657908,0.00161474,-0.00161474,0.08415229,-0.08415228,0.00000000,-0.00000000
3.55077539,0.69005574,-0.69005574,0.62338533,-0.62338533,0.17373986,-0.17373986,0.40081692,-0.40081692,0.00153802,-0.00153802,0.07819828,-0.07819828,0.00000000,-0.00000000
3.55677839,0.66924356,-0.66924356,0.60477922,-0.60477922,0.16744953,-0.16744953,0.39515612,-0.39515612,0.00148872,-0.00148872,0.07394174,-0.07394174,0.00000000,-0.00000000
3.56278139,0.65068062,-0.65068062,0.58839992,-0.58839992,0.16188237,-0.16188237,0.38973316,-0.38973316,0.00146611,-0.00146611,0.07130194,-0.07130194,0.00000000,-0.00000000
3.56878439,0.63452714,-0.63452714,0.57440747,-0.57440748,0.15706476,-0.15706476,0.38472027,-0.38472028,0.00146964,-0.00146964,0.07021922,-0.07021922,0.00000000,-0.00000000
3.57478739,0.62102344,-0.62102344,0.56304185,-0.56304186,0.15304667,-0.15304667,0.38031589,-0.38031590,0.00149898,-0.00149898,0.07065504,-0.07065504,0.00000000,-0.00000000
3.58079040,0.61047519,-0.61047520,0.55461043,-0.55461044,0.14989825,-0.14989825,0.37673374,-0.37673375,0.00155398,-0.00155398,0.07259106,-0.07259107,0.00000000,-0.00000000
3.58679340,0.60323598,-0.60323599,0.54947259,-0.54947260,0.14770564,-0.14770564,0.37419106,-0.37419107,0.00163468,-0.00163468,0.07602734,-0.07602734,0.00000000,-0.00000000
3.59279640,0.59968825,-0.59968826,0.54802234,-0.54802235,0.14656626,-0.14656626,0.37289670,-0.37289670,0.00174120,-0.00174120,0.08097972,-0.08097972,0.00000000,-0.00000000
3.59879940,0.60022345,-0.60022346,0.55066966,-0.55066968,0.14658377,-0.14658378,0.37303957,-0.37303957,0.00187375,-0.00187375,0.08747661,-0.08747661,0.00000000,-0.00000000
3.60480240,0.60522233,-0.60522234,0.55782144,-0.55782145,0.14786302,-0.14786303,0.37477819,-0.37477819,0.00203253,-0.00203253,0.09555520,-0.09555520,0.00000000,-0.00000000
3.61080540,0.61503608,-0.61503609,0.56986254,-0.56986256,0.15050497,-0.15050497,0.37823167,-0.37823168,0.00221769,-0.00221769,0.10525725,-0.10525726,0.00000000,-0.00000000
3.61680840,0.62996897,-0.62996899,0.58713768,-0.58713770,0.15460189,-0.15460189,0.38347265,-0.38347266,0.00242926,-0.00242926,0.11662459,-0.11662460,0.00000000,-0.00000000
3.62281141,0.65026298,-0.65026301,0.60993447,-0.60993449,0.16023290,-0.16023290,0.39052247,-0.39052248,0.00266710,-0.00266710,0.12969432,-0.12969433,0.00000000,-0.00000000
3.62881441,0.67608471,-0.67608474,0.63846800,-0.63846802,0.16745992,-0.16745993,0.39934865,-0.39934867,0.00293083,-0.00293083,0.14449398,-0.14449399,0.00000000,-0.00000000
3.63481741,0.70751481,-0.70751483,0.67286722,-0.67286724,0.17632412,-0.17632413,0.40986492,-0.40986493,0.00321976,-0.00321976,0.16103664,-0.16103665,0.00000000,-0.00000000
3.64082041,0.74454001,-0.74454004,0.71316334,-0.71316337,0.18684284,-0.18684284,0.42193347,-0.42193349,0.00353290,-0.00353290,0.17931621,-0.17931622,0.00000000,-0.00000000
3.64682341,0.78704780,-0.78704782,0.75928029,-0.75928032,0.19900710,-0.19900710,0.43536947,-0.43536948,0.00386883,-0.00386883,0.19930283,-0.19930284,0.00000000,-0.00000000
3.65282641,0.83482354,-0.83482357,0.81102739,-0.81102742,0.21277970,-0.21277971,0.44994731,-0.44994732,0.00422575,-0.00422575,0.22093883,-0.22093884,0.00000000,-0.00000000
3.65882941,0.88755011,-0.88755014,0.86809433,-0.86809436,0.22809383,-0.22809384,0.46540847,-0.46540848,0.00460141,-0.00460141,0.24413507,-0.24413508,0.00000000,-0.00000000
3.66483242,0.94480972,-0.94480976,0.93004857,-0.93004860,0.24485235,-0.24485236,0.48147028,-0.48147029,0.00499311,-0.00499311,0.26876806,-0.26876808,0.00000000,-0.00000000
3.67083542,1.00608805,-1.00608808,0.99633529,-0.99633532,0.26292766,-0.26292767,0.49783541,-0.49783543,0.00539768,-0.00539768,0.29467797,-0.29467799,0.00000000,-0.00000000
3.67683842,1.07078029,-1.07078033,1.06628001,-1.06628004,0.28216224,-0.28216225,0.51420141,-0.51420142,0.00581151,-0.00581152,0.32166759,-0.32166761,0.00000000,-0.00000000
3.68284142,1.13819937,-1.13819941,1.13909411,-1.13909415,0.30236998,-0.30236999,0.53026998,-0.53026999,0.00623060,-0.00623060,0.34950253,-0.34950254,0.00000000,-0.00000000
3.68884442,1.20758592,-1.20758596,1.21388338,-1.21388341,0.32333812,-0.32333814,0.54575559,-0.54575561,0.00665053,-0.00665053,0.37791269,-0.37791270,0.00000000,-0.00000000
3.69484742,1.27812025,-1.27812029,1.28965967,-1.28965970,0.34483013,-0.34483014,0.56039309,-0.56039310,0.00706659,-0.00706659,0.40659511,-0.40659512,0.00000000,-0.00000000
3.70085043,1.34893602,-1.34893606,1.36535584,-1.36535587,0.36658924,-0.36658925,0.57394402,-0.57394403,0.00747380,-0.00747380,0.43521825,-0.43521826,0.00000000,-0.00000000
3.70685343,1.41913563,-1.41913566,1.43984391,-1.43984394,0.38834291,-0.38834292,0.58620163,-0.58620165,0.00786703,-0.00786703,0.46342762,-0.46342764,0.00000000,-0.00000000
3.71285643,1.48780708,-1.48780711,1.51195620,-1.51195622,0.40980793,-0.40980794,0.59699435,-0.59699436,0.00824111,-0.00824111,0.49085274,-0.49085275,0.00000000,-0.00000000
3.71885943,1.55404208,-1.55404211,1.58050927,-1.58050929,0.43069625,-0.43069626,0.60618774,-0.60618775,0.00859091,-0.00859091,0.51711515,-0.51711516,0.00000000,-0.00000000
3.72486243,1.61695505,-1.61695507,1.64433011,-1.64433013,0.45072138,-0.45072139,0.61368517,-0.61368518,0.00891151,-0.00891151,0.54183738,-0.54183739,0.00000000,-0.00000000
