energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-4.63731866,1.35800826,0.23266207,1.02668709,0.00141885,0.01267373,0.00208211,0.11230640,0.09482339,0.18891360
-4.63131566,1.23470564,0.20949124,0.93308850,0.00148410,0.01120034,0.00188572,0.10133799,0.08649641,0.17169291
-4.62531266,1.12255757,0.18831204,0.84738403,0.00156636,0.00988519,0.00171484,0.09144509,0.07891828,0.15635111
-4.61930965,1.02211609,0.16921107,0.77009972,0.00166597,0.00872847,0.00157030,0.08265868,0.07210567,0.14288252
-4.61330665,0.93373438,0.15223721,0.70159876,0.00178281,0.00772855,0.00145267,0.07499117,0.06606732,0.13126526
-4.60730365,0.85757952,0.13740441,0.64208948,0.00191630,0.00688229,0.00136231,0.06843808,0.06080478,0.12146423
-4.60130065,0.79364865,0.12469517,0.59163680,0.00206540,0.00618537,0.00129939,0.06298001,0.05631312,0.11343392
-4.59529765,0.74178768,0.11406475,0.55017624,0.00222856,0.00563258,0.00126399,0.05858472,0.05258178,0.10712101
-4.58929465,0.70171189,0.10544569,0.51752973,0.00240379,0.00521808,0.00125606,0.05520935,0.04959531,0.10246680
-4.58329165,0.67302753,0.09875249,0.49342268,0.00258861,0.00493570,0.00127551,0.05280264,0.04733423,0.09940950
-4.57728864,0.65525403,0.09388638,0.47750149,0.00278018,0.00477914,0.00132224,0.05130719,0.04577585,0.09788638
-4.57128564,0.64784600,0.09073990,0.46935119,0.00297530,0.00474213,0.00139616,0.05066149,0.04489516,0.09783591
-4.56528264,0.65021482,0.08920123,0.46851260,0.00317052,0.00481861,0.00149723,0.05080196,0.04466563,0.09919973
-4.55927964,0.66174923,0.08915813,0.47449875,0.00336219,0.00500284,0.00162546,0.05166475,0.04506011,0.10192461
-4.55327664,0.68183464,0.09050146,0.48681029,0.00354660,0.00528945,0.00178094,0.05318737,0.04605163,0.10596433
-4.54727364,0.70987084,0.09312809,0.50494948,0.00372008,0.00567354,0.00196384,0.05531006,0.04761419,0.11128132
-4.54127064,0.74528765,0.09694329,0.52843280,0.00387909,0.00615068,0.00217441,0.05797704,0.04972346,0.11784822
-4.53526763,0.78755837,0.10186248,0.55680179,0.00402037,0.00671690,0.00241298,0.06113737,0.05235735,0.12564896
-4.52926463,0.83621044,0.10781228,0.58963197,0.00414100,0.00736870,0.00267991,0.06474566,0.05549645,0.13467960
-4.52326163,0.89083318,0.11473090,0.62653983,0.00423857,0.00810300,0.00297559,0.06876240,0.05912432,0.14494852
-4.51725863,0.95108216,0.12256792,0.66718739,0.00431120,0.00891704,0.00330042,0.07315411,0.06322746,0.15647601
-4.51125563,1.01667989,0.13128324,0.71128455,0.00435762,0.00980837,0.00365467,0.07789312,0.06779517,0.16929315
-4.50525263,1.08741272,0.14084559,0.75858888,0.00437726,0.01077469,0.00403853,0.08295709,0.07281905,0.18343981
-4.49924962,1.16312375,0.15123024,0.80890278,0.00437024,0.01181375,0.00445196,0.08832827,0.07829229,0.19896191
-4.49324662,1.24370190,0.16241636,0.86206819,0.00433738,0.01292321,0.00489463,0.09399247,0.08420866,0.21590773
-4.48724362,1.32906720,0.17438383,0.91795887,0.00428020,0.01410047,0.00536583,0.09993786,0.09056131,0.23432346
-4.48124062,1.41915298,0.18710986,0.97647040,0.00420083,0.01534247,0.00586440,0.10615354,0.09734136,0.25424807
-4.47523762,1.51388536,0.20056540,1.03750847,0.00410203,0.01664557,0.00638860,0.11262811,0.10453635,0.27570770
-4.46923462,1.61316107,0.21471157,1.10097576,0.00398702,0.01800528,0.00693606,0.11934806,0.11212866,0.29870964
-4.46323162,1.71682456,0.22949638,1.16675810,0.00385946,0.01941612,0.00750370,0.12629633,0.12009394,0.32323643
-4.45722861,1.82464569,0.24485178,1.23471067,0.00372331,0.02087146,0.00808764,0.13345094,0.12839971,0.34924007
-4.45122561,1.93629918,0.26069135,1.30464493,0.00358276,0.02236335,0.00868323,0.14078387,0.13700415,0.37663701
-4.44522261,2.05134729,0.27690881,1.37631715,0.00344209,0.02388246,0.00928498,0.14826017,0.14585526,0.40530395
-4.43921961,2.16922681,0.29337738,1.44941937,0.00330559,0.02541802,0.00988664,0.15583756,0.15489042,0.43507492
-4.43321661,2.28924181,0.30995030,1.52357338,0.00317749,0.02695787,0.01048122,0.16346633,0.16403641,0.46573993
-4.42721361,2.41056265,0.32646239,1.59832859,0.00306181,0.02848858,0.01106115,0.17108977,0.17321009,0.49704539
-4.42121061,2.53223234,0.34273281,1.67316389,0.00296237,0.02999564,0.01161834,0.17864506,0.18231952,0.52869634
-4.41520760,2.65318014,0.35856890,1.74749404,0.00288268,0.03146376,0.01214444,0.18606464,0.19126573,0.56036080
-4.40920460,2.77224251,0.37377099,1.82068045,0.00282590,0.03287720,0.01263098,0.19327792,0.19994504,0.59167593
-4.40320160,2.88819094,0.38813806,1.89204611,0.00279481,0.03422029,0.01306966,0.20021346,0.20825174,0.62225607
-4.39719860,2.99976548,0.40147400,1.96089422,0.00279181,0.03547789,0.01345253,0.20680131,0.21608128,0.65170225
-4.39119560,3.10571301,0.41359417,2.02652982,0.00281888,0.03663596,0.01377234,0.21297558,0.22333358,0.67961303
-4.38519260,3.20482850,0.42433209,2.08828345,0.00287757,0.03768210,0.01402269,0.21867701,0.22991650,0.70559606
-4.37918959,3.29599750,0.43354575,2.14553588,0.00296904,0.03860617,0.01419833,0.22385553,0.23574923,0.72928003
-4.37318659,3.37823795,0.44112346,2.19774272,0.00309402,0.03940075,0.01429537,0.22847247,0.24076543,0.75032645
-4.36718359,3.45073935,0.44698869,2.24445773,0.00325287,0.04006165,0.01431139,0.23250262,0.24491606,0.76844084
-4.36118059,3.51289754,0.45110394,2.28535385,0.00344554,0.04058819,0.01424565,0.23593570,0.24817157,0.78338267
-4.35517759,3.56434322,0.45347317,2.32024068,0.00367162,0.04098351,0.01409910,0.23877745,0.25052355,0.79497381
-4.34917459,3.60496306,0.45414276,2.34907781,0.00393034,0.04125459,0.01387439,0.24105002,0.25198554,0.80310505
-4.34317159,3.63491214,0.45320095,2.37198315,0.00422055,0.04141223,0.01357590,0.24279184,0.25259310,0.80774030
-4.33716858,3.65461726,0.45077570,2.38923589,0.00454078,0.04147077,0.01320954,0.24405681,0.25240303,0.80891848
-4.33116558,3.66477071,0.44703102,2.40127395,0.00488923,0.04144771,0.01278269,0.24491291,0.25149176,0.80675293
-4.32516258,3.66631493,0.44216201,2.40868581,0.00526375,0.04136319,0.01230393,0.24544024,0.24995301,0.80142835
-4.31915958,3.66041834,0.43638868,2.41219722,0.00566187,0.04123924,0.01178285,0.24572858,0.24789475,0.79319547
-4.31315658,3.64844367,0.42994891,2.41265313,0.00608078,0.04109905,0.01122979,0.24587455,0.24543565,0.78236371
-4.30715358,3.63190962,0.42309080,2.41099559,0.00651737,0.04096606,0.01065552,0.24597845,0.24270110,0.76929211
-4.30115058,3.61244774,0.41606467,2.40823838,0.00696821,0.04086310,0.01007103,0.24614098,0.23981900,0.75437883
-4.29514757,3.59175576,0.40911516,2.40543930,0.00742954,0.04081144,0.00948720,0.24645987,0.23691547,0.73804989
-4.28914457,3.57154936,0.40247362,2.40367110,0.00789733,0.04082997,0.00891457,0.24702658,0.23411069,0.72074728
-4.28314157,3.55351385,0.39635110,2.40399184,0.00836722,0.04093441,0.00836312,0.24792321,0.23151499,0.70291708
-4.27713857,3.53925743,0.39093232,2.40741574,0.00883463,0.04113665,0.00784206,0.24921974,0.22922537,0.68499805
-4.27113557,3.53026743,0.38637063,2.41488530,0.00929470,0.04144425,0.00735966,0.25097162,0.22732260,0.66741083
-4.26513257,3.52787095,0.38278433,2.42724541,0.00974238,0.04186012,0.00692319,0.25321797,0.22586898,0.65054841
-4.25912956,3.53320062,0.38025425,2.44522008,0.01017248,0.04238236,0.00653874,0.25598018,0.22490678,0.63476785
-4.25312656,3.54716673,0.37882279,2.46939236,0.01057968,0.04300433,0.00621127,0.25926130,0.22445762,0.62038368
-4.24712356,3.57043584,0.37849436,2.50018781,0.01095867,0.04371488,0.00594452,0.26304588,0.22452247,0.60766300
-4.24112056,3.60341655,0.37923712,2.53786188,0.01130419,0.04449881,0.00574107,0.26730060,0.22508255,0.59682230
-4.23511756,3.64625237,0.38098584,2.58249135,0.01161113,0.04533749,0.00560236,0.27197536,0.22610091,0.58802614
-4.22911456,3.69882160,0.38364592,2.63396994,0.01187467,0.04620952,0.00552873,0.27700501,0.22752464,0.58138748
-4.22311156,3.76074396,0.38709814,2.69200826,0.01209034,0.04709166,0.00551952,0.28231158,0.22928762,0.57696946
-4.21710855,3.83139363,0.39120409,2.75613794,0.01225419,0.04795969,0.00557311,0.28780679,0.23131367,0.57478867
-4.21110555,3.90991809,0.39581196,2.82572001,0.01236285,0.04878935,0.00568698,0.29339503,0.23351995,0.57481940
-4.20510255,3.99526218,0.40076249,2.89995737,0.01241371,0.04955727,0.00585785,0.29897640,0.23582052,0.57699874
-4.19909955,4.08619667,0.40589487,2.97791118,0.01240493,0.05024183,0.00608167,0.30444992,0.23812978,0.58123225
-4.19309655,4.18135072,0.41105240,3.05852104,0.01233561,0.05082397,0.00635376,0.30971668,0.24036583,0.58739979
-4.18709355,4.27924731,0.41608766,3.14062861,0.01220579,0.05128781,0.00666887,0.31468283,0.24245349,0.59536143
-4.18109055,4.37834099,0.42086710,3.22300440,0.01201649,0.05162123,0.00702123,0.31926244,0.24432690,0.60496293
-4.17508754,4.47705704,0.42527495,3.30437716,0.01176977,0.05181618,0.00740465,0.32337990,0.24593165,0.61604077
-4.16908454,4.57383122,0.42921630,3.38346549,0.01146865,0.05186894,0.00781265,0.32697206,0.24722634,0.62842646
-4.16308154,4.66714925,0.43261930,3.45901082,0.01111709,0.05178010,0.00823847,0.32998982,0.24818354,0.64195002
-4.15707854,4.75558501,0.43543660,3.52981114,0.01071990,0.05155448,0.00867527,0.33239925,0.24879015,0.65644254
-4.15107554,4.83783671,0.43764583,3.59475435,0.01028266,0.05120081,0.00911619,0.33418226,0.24904718,0.67173790
-4.14507254,4.91275982,0.43924930,3.65285050,0.00981155,0.05073134,0.00955453,0.33533663,0.24896894,0.68767355
-4.13906953,4.97939610,0.44027292,3.70326150,0.00931323,0.05016130,0.00998387,0.33587559,0.24858179,0.70409060
-4.13306653,5.03699754,0.44076447,3.74532756,0.00879472,0.04950831,0.01039822,0.33582685,0.24792241,0.72083323
-4.12706353,5.08504461,0.44079122,3.77858892,0.00826316,0.04879170,0.01079218,0.33523123,0.24703577,0.73774777
-4.12106053,5.12325790,0.44043699,3.80280211,0.00772571,0.04803181,0.01116112,0.33414082,0.24597284,0.75468140
-4.11505753,5.15160269,0.43979894,3.81794966,0.00718938,0.04724927,0.01150129,0.33261678,0.24478815,0.77148095
-4.10905453,5.17028603,0.43898384,3.82424275,0.00666088,0.04646434,0.01180997,0.33072690,0.24353736,0.78799177
-4.10305153,5.17974619,0.43810432,3.82211624,0.00614649,0.04569625,0.01208556,0.32854295,0.24227476,0.80405700
-4.09704852,5.18063466,0.43727487,3.81221594,0.00565194,0.04496263,0.01232771,0.32613785,0.24105106,0.81951728
-4.09104552,5.17379105,0.43660788,3.79537840,0.00518235,0.04427899,0.01253729,0.32358297,0.23991127,0.83421116
-4.08504252,5.16021179,0.43620982,3.77260365,0.00474213,0.04365836,0.01271647,0.32094538,0.23889292,0.84797604
-4.07903952,5.14101350,0.43617755,3.74502185,0.00433493,0.04311093,0.01286864,0.31828537,0.23802465,0.86064996
-4.07303652,5.11739236,0.43659498,3.71385484,0.00396365,0.04264388,0.01299835,0.31565426,0.23732515,0.87207396
-4.06703352,5.09058109,0.43753006,3.68037429,0.00363037,0.04226132,0.01311115,0.31309256,0.23680252,0.88209501
-4.06103052,5.06180502,0.43903234,3.64585780,0.00333644,0.04196426,0.01321346,0.31062862,0.23645407,0.89056952
-4.05502751,5.03223916,0.44113100,3.61154495,0.00308242,0.04175079,0.01331231,0.30827781,0.23626658,0.89736706
-4.04902451,5.00296787,0.44383355,3.57859491,0.00286817,0.04161627,0.01341513,0.30604222,0.23621690,0.90237431
-4.04302151,4.97494881,0.44712519,3.54804747,0.00269289,0.04155365,0.01352946,0.30391104,0.23627298,0.90549900
-4.03701851,4.94898272,0.45096888,3.52078911,0.00255516,0.04155382,0.01366263,0.30186146,0.23639524,0.90667355
-4.03101551,4.92569016,0.45530616,3.49752541,0.00245302,0.04160611,0.01382152,0.29986012,0.23653815,0.90585840
-4.02501251,4.90549619,0.46005866,3.47876103,0.00238402,0.04169867,0.01401223,0.29786508,0.23665209,0.90304475
-4.01900950,4.88862357,0.46513027,3.46478804,0.00234530,0.04181903,0.01423979,0.29582821,0.23668527,0.89825659
-4.01300650,4.87509469,0.47041000,3.45568293,0.00233368,0.04195457,0.01450796,0.29369783,0.23658573,0.89155191
-4.00700350,4.86474205,0.47577533,3.45131238,0.00234571,0.04209303,0.01481897,0.29142161,0.23630334,0.88302301
-4.00100050,4.85722665,0.48109606,3.45134750,0.00237780,0.04222291,0.01517342,0.28894948,0.23579161,0.87279590
-3.99499750,4.85206350,0.48623841,3.45528561,0.00242622,0.04233393,0.01557014,0.28623645,0.23500943,0.86102867
-3.98899450,4.84865287,0.49106938,3.46247872,0.00248726,0.04241737,0.01600619,0.28324528,0.23392249,0.84790898
-3.98299150,4.84631587,0.49546112,3.47216716,0.00255729,0.04246636,0.01647688,0.27994878,0.23250443,0.83365067
-3.97698849,4.84433265,0.49929516,3.48351697,0.00263282,0.04247606,0.01697590,0.27633168,0.23073774,0.81848956
-3.97098549,4.84198141,0.50246643,3.49565919,0.00271059,0.04244384,0.01749549,0.27239201,0.22861426,0.80267853
-3.96498249,4.83857647,0.50488678,3.50772935,0.00278765,0.04236930,0.01802668,0.26814190,0.22613538,0.78648216
-3.95897949,4.83350356,0.50648803,3.51890544,0.00286140,0.04225422,0.01855958,0.26360773,0.22331189,0.77017083
-3.95297649,4.82625079,0.50722424,3.52844260,0.00292964,0.04210250,0.01908373,0.25882974,0.22016356,0.75401466
-3.94697349,4.81643383,0.50707336,3.53570320,0.00299066,0.04191989,0.01958843,0.25386097,0.21671847,0.73827734
-3.94097049,4.80381440,0.50603793,3.54018104,0.00304320,0.04171379,0.02006315,0.24876576,0.21301208,0.72321012
-3.93496748,4.78831119,0.50414500,3.54151868,0.00308648,0.04149293,0.02049791,0.24361768,0.20908615,0.70904596
-3.92896448,4.77000290,0.50144518,3.53951763,0.00312022,0.04126695,0.02088358,0.23849715,0.20498756,0.69599428
-3.92296148,4.74912366,0.49801094,3.53414087,0.00314457,0.04104602,0.02121223,0.23348878,0.20076711,0.68423627
-3.91695848,4.72605122,0.49393423,3.52550836,0.00316013,0.04084041,0.02147742,0.22867853,0.19647819,0.67392097
-3.91095548,4.70128883,0.48932344,3.51388575,0.00316783,0.04066004,0.02167436,0.22415089,0.19217563,0.66516238
-3.90495248,4.67544217,0.48430002,3.49966754,0.00316891,0.04051407,0.02180009,0.21998616,0.18791459,0.65803762
-3.89894947,4.64919266,0.47899486,3.48335569,0.00316481,0.04041045,0.02185353,0.21625786,0.18374951,0.65258618
-3.89294647,4.62326904,0.47354448,3.46553512,0.00315713,0.04035558,0.02183548,0.21303056,0.17973335,0.64881060
-3.88694347,4.59841869,0.46808743,3.44684768,0.00314749,0.04035401,0.02174855,0.21035808,0.17591680,0.64667818
-3.88094047,4.57538052,0.46276089,3.42796594,0.00313749,0.04040822,0.02159702,0.20828215,0.17234789,0.64612413
-3.87493747,4.55486071,0.45769769,3.40956814,0.00312861,0.04051841,0.02138666,0.20683164,0.16907159,0.64705567
-3.86893447,4.53751254,0.45302374,3.39231569,0.00312213,0.04068252,0.02112445,0.20602224,0.16612964,0.64935728
-3.86293147,4.52392108,0.44885617,3.37683382,0.00311911,0.04089625,0.02081840,0.20585678,0.16356055,0.65289653
-3.85692846,4.51459296,0.44530187,3.36369614,0.00312028,0.04115323,0.02047718,0.20632597,0.16139960,0.65753062
-3.85092546,4.50995116,0.44245666,3.35341331,0.00312608,0.04144524,0.02010989,0.20740956,0.15967897,0.66311290
-3.84492246,4.51033419,0.44040490,3.34642547,0.00313661,0.04176258,0.01972575,0.20907790,0.15842787,0.66949942
-3.83891946,4.51599879,0.43921943,3.34309827,0.00315164,0.04209449,0.01933388,0.21129363,0.15767263,0.67655478
-3.83291646,4.52712478,0.43896171,3.34372143,0.00317062,0.04242956,0.01894302,0.21401361,0.15743666,0.68415727
-3.82691346,4.54382070,0.43968208,3.34850921,0.00319275,0.04275631,0.01856133,0.21719074,0.15774035,0.69220273
-3.82091046,4.56612884,0.44141985,3.35760154,0.00321699,0.04306359,0.01819626,0.22077572,0.15860075,0.70060699
-3.81490745,4.59402830,0.44420324,3.37106512,0.00324212,0.04334114,0.01785438,0.22471855,0.16003112,0.70930662
-3.80890445,4.62743502,0.44804898,3.38889345,0.00326682,0.04357993,0.01754127,0.22896972,0.16204025,0.71825805
-3.80290145,4.66619823,0.45296164,3.41100536,0.00328970,0.04377259,0.01726149,0.23348108,0.16463164,0.72743488
-3.79689845,4.71009295,0.45893251,3.43724174,0.00330940,0.04391357,0.01701851,0.23820625,0.16780255,0.73682369
-3.79089545,4.75880914,0.46593829,3.46736052,0.00332459,0.04399933,0.01681469,0.24310065,0.17154296,0.74641851
-3.78489245,4.81193818,0.47393963,3.50103039,0.00333407,0.04402837,0.01665131,0.24812125,0.17583452,0.75621431
-3.77888944,4.86895816,0.48287961,3.53782403,0.00333680,0.04400110,0.01652858,0.25322591,0.18064961,0.76620009
-3.77288644,4.92921969,0.49268255,3.57721189,0.00333189,0.04391966,0.01644565,0.25837270,0.18595059,0.77635182
-3.76688344,4.99193418,0.50325324,3.61855778,0.00331867,0.04378765,0.01640072,0.26351902,0.19168925,0.78662609
-3.76088044,5.05616673,0.51447676,3.66111750,0.00329668,0.04360971,0.01639108,0.26862087,0.19780677,0.79695472
-3.75487744,5.12083554,0.52621935,3.70404180,0.00326566,0.04339119,0.01641318,0.27363224,0.20423401,0.80724101
-3.74887444,5.18471939,0.53833012,3.74638474,0.00322556,0.04313765,0.01646275,0.27850489,0.21089242,0.81735795
-3.74287144,5.24647455,0.55064403,3.78711807,0.00317652,0.04285453,0.01653493,0.28318842,0.21769541,0.82714867
-3.73686843,5.30466149,0.56298595,3.82515205,0.00311883,0.04254674,0.01662436,0.28763085,0.22455032,0.83642938
-3.73086543,5.35778129,0.57517578,3.85936255,0.00305295,0.04221840,0.01672537,0.29177967,0.23136092,0.84499470
-3.72486243,5.40432082,0.58703443,3.88862365,0.00297945,0.04187262,0.01683214,0.29558330,0.23803024,0.85262521
-3.71885943,5.44280503,0.59839055,3.91184477,0.00289897,0.04151142,0.01693884,0.29899298,0.24446385,0.85909703
-3.71285643,5.47185392,0.60908735,3.92801049,0.00281227,0.04113574,0.01703985,0.30196488,0.25057319,0.86419270
-3.70685343,5.49024134,0.61898955,3.93622134,0.00272013,0.04074552,0.01712991,0.30446240,0.25627896,0.86771313
-3.70085043,5.49695235,0.62798957,3.93573309,0.00262338,0.04033992,0.01720433,0.30645840,0.26151428,0.86948952
-3.69484742,5.49123573,0.63601292,3.92599247,0.00252286,0.03991762,0.01725911,0.30793724,0.26622752,0.86939488
-3.68884442,5.47264816,0.64302212,3.90666695,0.00241940,0.03947707,0.01729110,0.30889645,0.27038446,0.86735423
-3.68284142,5.44108723,0.64901893,3.87766659,0.00231386,0.03901691,0.01729814,0.30934783,0.27396980,0.86335285
-3.67683842,5.39681061,0.65404451,3.83915643,0.00220707,0.03853625,0.01727905,0.30931787,0.27698775,0.85744196
-3.67083542,5.34043963,0.65817754,3.79155810,0.00209981,0.03803496,0.01723378,0.30884739,0.27946171,0.84974147
-3.66483242,5.27294636,0.66153004,3.73554033,0.00199289,0.03751396,0.01716331,0.30799038,0.28143289,0.84043927
-3.65882941,5.19562413,0.66424124,3.67199822,0.00188702,0.03697531,0.01706965,0.30681200,0.28295808,0.82978719
-3.65282641,5.11004256,0.66646956,3.60202222,0.00178292,0.03642231,0.01695577,0.30538579,0.28410641,0.81809348
-3.64682341,5.01798895,0.66838321,3.52685800,0.00168125,0.03585946,0.01682543,0.30379035,0.28495544,0.80571218
-3.64082041,4.92139873,0.67014984,3.44785932,0.00158260,0.03529227,0.01668309,0.30210546,0.28558674,0.79302979
-3.63481741,4.82227851,0.67192586,3.36643603,0.00148753,0.03472709,0.01653369,0.30040798,0.28608107,0.78044976
-3.62881441,4.72262542,0.67384606,3.28399992,0.00139651,0.03417081,0.01638252,0.29876780,0.28651355,0.76837563
-3.62281141,4.62434704,0.67601405,3.20191121,0.00130997,0.03363043,0.01623501,0.29724398,0.28694908,0.75719354
-3.61680840,4.52918582,0.67849435,3.12142828,0.00122826,0.03311280,0.01609658,0.29588131,0.28743816,0.74725501
-3.61080540,4.43865201,0.68130643,3.04366320,0.00115164,0.03262415,0.01597247,0.29470774,0.28801360,0.73886074
-3.60480240,4.35396842,0.68442125,2.96954525,0.00108033,0.03216978,0.01586763,0.29373253,0.28868799,0.73224646
-3.59879940,4.27602956,0.68776053,2.89979406,0.00101446,0.03175378,0.01578661,0.29294553,0.28945245,0.72757123
-3.59279640,4.20537726,0.69119898,2.83490347,0.00095413,0.03137880,0.01573350,0.29231751,0.29027651,0.72490909
-3.58679340,4.14219353,0.69456921,2.77513673,0.00089936,0.03104592,0.01571188,0.29180165,0.29110920,0.72424427
-3.58079040,4.08631081,0.69766938,2.72053280,0.00085013,0.03075461,0.01572484,0.29133599,0.29188139,0.72547031
-3.57478739,4.03723853,0.70027297,2.67092303,0.00080639,0.03050283,0.01577496,0.29084689,0.29250919,0.72839323
