energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
2.90845423,1.37834139,0.97345684,0.04890320,0.07612544,0.10651634,0.09407796,0.29904849,1.01663651,0.02726617
2.91445723,1.35067767,0.94609438,0.04761122,0.07336908,0.10429939,0.09240360,0.29436892,0.95043158,0.02700496
2.92046023,1.31878111,0.91574942,0.04616842,0.07042104,0.10162670,0.09040686,0.28835951,0.88363728,0.02667427
2.92646323,1.28319288,0.88283213,0.04460011,0.06732025,0.09854451,0.08812043,0.28111198,0.81722278,0.02628181
2.93246623,1.24449592,0.84776779,0.04293280,0.06410503,0.09510621,0.08558056,0.27273811,0.75207691,0.02583604
2.93846923,1.20330953,0.81099364,0.04119373,0.06081287,0.09137172,0.08282667,0.26336842,0.68899619,0.02534616
2.94447224,1.16028403,0.77295634,0.03941042,0.05748017,0.08740666,0.07990087,0.25315048,0.62867779,0.02482206
2.95047524,1.11609549,0.73411004,0.03761025,0.05414227,0.08328151,0.07684751,0.24224692,0.57171734,0.02427424
2.95647824,1.07144021,0.69491485,0.03582009,0.05083347,0.07907078,0.07371262,0.23083307,0.51861099,0.02371383
2.96248124,1.02702929,0.65583547,0.03406588,0.04758717,0.07485208,0.07054340,0.21909451,0.46976130,0.02315242
2.96848424,0.98358282,0.61733983,0.03237235,0.04443601,0.07070528,0.06738756,0.20722434,0.42548614,0.02260201
2.97448724,0.94182406,0.57989758,0.03076272,0.04141207,0.06671171,0.06429283,0.19542042,0.38602979,0.02207487
2.98049025,0.90247343,0.54397829,0.02925848,0.03854702,0.06295335,0.06130627,0.18388255,0.35157531,0.02158340
2.98649325,0.86624240,0.51004926,0.02787921,0.03587230,0.05951215,0.05847378,0.17280981,0.32225751,0.02114000
2.99249625,0.83382728,0.47857285,0.02664249,0.03341920,0.05646934,0.05583953,0.16239780,0.29817546,0.02075693
2.99849925,0.80590297,0.45000335,0.02556380,0.03121889,0.05390484,0.05344548,0.15283623,0.27940403,0.02044610
3.00450225,0.78311661,0.42478317,0.02465652,0.02930240,0.05189666,0.05133094,0.14430647,0.26600365,0.02021897
3.01050525,0.76608095,0.40333855,0.02393193,0.02770047,0.05052029,0.04953218,0.13697933,0.25802783,0.02008638
3.01650825,0.75536746,0.38607459,0.02339930,0.02644340,0.04984804,0.04808214,0.13101296,0.25552807,0.02005839
3.02251126,0.75149892,0.37336959,0.02306591,0.02556067,0.04994837,0.04701007,0.12655080,0.25855580,0.02014415
3.02851426,0.75494129,0.36556883,0.02293718,0.02508061,0.05088499,0.04634135,0.12371956,0.26716134,0.02035173
3.03451726,0.76609478,0.36297756,0.02301663,0.02502981,0.05271587,0.04609719,0.12262721,0.28138981,0.02068800
3.04052026,0.78528384,0.36585348,0.02330601,0.02543259,0.05549211,0.04629435,0.12336092,0.30127419,0.02115841
3.04652326,0.81274614,0.37439854,0.02380522,0.02631029,0.05925651,0.04694492,0.12598493,0.32682593,0.02176685
3.05252626,0.84862056,0.38875043,0.02451230,0.02768045,0.06404209,0.04805595,0.13053830,0.35802333,0.02251545
3.05852926,0.89293437,0.40897373,0.02542328,0.02955599,0.06987033,0.04962905,0.13703268,0.39479859,0.02340434
3.06453227,0.94559003,0.43505122,0.02653207,0.03194432,0.07674939,0.05166005,0.14545008,0.43702389,0.02443143
3.07053527,1.00635213,0.46687547,0.02783027,0.03484643,0.08467221,0.05413848,0.15574075,0.48449754,0.02559220
3.07653827,1.07483524,0.50424134,0.02930691,0.03825596,0.09361473,0.05704712,0.16782136,0.53693094,0.02687946
3.08254127,1.15049357,0.54683980,0.03094825,0.04215840,0.10353416,0.06036157,0.18157351,0.59393718,0.02828313
3.08854427,1.23261324,0.59425350,0.03273758,0.04653032,0.11436761,0.06404986,0.19684290,0.65502230,0.02979010
3.09454727,1.32030846,0.64595482,0.03465507,0.05133881,0.12603102,0.06807215,0.21343925,0.71957984,0.03138414
3.10055028,1.41252235,0.70130674,0.03667762,0.05654108,0.13841859,0.07238064,0.23113717,0.78688957,0.03304585
3.10655328,1.50803335,0.75956704,0.03877891,0.06208433,0.15140291,0.07691961,0.24967808,0.85612080,0.03475280
3.11255628,1.60546793,0.81989611,0.04092953,0.06790588,0.16483571,0.08162581,0.26877334,0.92634078,0.03647967
3.11855928,1.70331993,0.88136868,0.04309720,0.07393370,0.17854933,0.08642903,0.28810869,0.99652814,0.03819865
3.12456228,1.79997659,0.94298929,0.04524722,0.08008718,0.19235916,0.09125303,0.30734985,1.06559146,0.03987989
3.13056528,1.89375102,1.00371147,0.04734303,0.08627836,0.20606667,0.09601680,0.32614932,1.13239232,0.04149209
3.13656828,1.98292024,1.06246016,0.04934693,0.09241339,0.21946334,0.10063609,0.34415417,1.19577234,0.04300325
3.14257129,2.06576795,1.11815679,0.05122087,0.09839446,0.23233520,0.10502519,0.36101467,1.25458320,0.04438147
3.14857429,2.14063027,1.16974619,0.05292748,0.10412182,0.24446787,0.10909899,0.37639333,1.30771851,0.04559588
3.15457729,2.20594295,1.21622443,0.05443099,0.10949622,0.25565206,0.11277513,0.38997416,1.35414620,0.04661753
3.16058029,2.26028800,1.25666657,0.05569833,0.11442129,0.26568916,0.11597626,0.40147171,1.39294011,0.04742035
3.16658329,2.30243781,1.29025306,0.05670015,0.11880612,0.27439688,0.11863224,0.41063952,1.42330932,0.04798202
3.17258629,2.33139466,1.31629386,0.05741173,0.12256772,0.28161458,0.12068232,0.41727758,1.44462387,0.04828475
3.17858929,2.34642389,1.33424907,0.05781388,0.12563336,0.28720816,0.12207695,0.42123853,1.45643576,0.04831599
3.18459230,2.34707908,1.34374533,0.05789363,0.12794268,0.29107432,0.12277948,0.42243226,1.45849407,0.04806888
3.19059530,2.33321808,1.34458706,0.05764473,0.12944944,0.29314387,0.12276734,0.42082870,1.45075371,0.04754262
3.19659830,2.30500909,1.33676212,0.05706796,0.13012289,0.29338412,0.12203289,0.41645875,1.43337722,0.04674253
3.20260130,2.26292645,1.32044172,0.05617126,0.12994866,0.29180013,0.12058375,0.40941312,1.40672966,0.04567999
3.20860430,2.20773639,1.29597434,0.05496951,0.12892918,0.28843481,0.11844265,0.39983943,1.37136684,0.04437215
3.21460730,2.14047348,1.26387420,0.05348422,0.12708349,0.28336784,0.11564682,0.38793748,1.32801757,0.04284138
3.22061031,2.06240873,1.22480460,0.05174293,0.12444661,0.27671346,0.11224691,0.37395300,1.27756065,0.04111462
3.22661331,1.97501103,1.17955696,0.04977849,0.12106838,0.26861720,0.10830555,0.35817025,1.22099791,0.03922261
3.23261631,1.87990356,1.12902647,0.04762812,0.11701186,0.25925180,0.10389546,0.34090370,1.15942445,0.03719892
3.23861931,1.77881712,1.07418530,0.04533243,0.11235135,0.24881224,0.09909748,0.32248931,1.09399746,0.03507907
3.24462231,1.67354244,1.01605463,0.04293437,0.10717010,0.23751039,0.09399824,0.30327560,1.02590492,0.03289944
3.25062531,1.56588326,0.95567633,0.04047814,0.10155787,0.22556915,0.08868791,0.28361506,0.95633561,0.03069643
3.25662831,1.45761207,0.89408564,0.03800811,0.09560836,0.21321666,0.08325787,0.26385615,0.88645132,0.02850546
3.26263132,1.35042994,0.83228550,0.03556786,0.08941662,0.20068042,0.07779850,0.24433606,0.81736242,0.02636024
3.26863432,1.24593173,0.77122361,0.03319924,0.08307661,0.18818183,0.07239718,0.22537469,0.75010732,0.02429204
3.27463732,1.14557752,0.71177261,0.03094159,0.07667890,0.17593104,0.06713646,0.20726965,0.68563640,0.02232914
3.28064032,1.05067070,0.65471401,0.02883107,0.07030865,0.16412258,0.06209258,0.19029262,0.62480047,0.02049645
3.28664332,0.96234294,0.60072604,0.02690017,0.06404391,0.15293147,0.05733424,0.17468691,0.56834365,0.01881521
3.29264632,0.88154584,0.55037551,0.02517731,0.05795424,0.14251030,0.05292176,0.16066612,0.51690050,0.01730285
3.29864932,0.80904859,0.50411357,0.02368663,0.05209977,0.13298702,0.04890652,0.14841377,0.47099669,0.01597304
3.30465233,0.74544110,0.46227516,0.02244783,0.04653057,0.12446355,0.04533072,0.13808381,0.43105275,0.01483577
3.31065533,0.69114162,0.42508174,0.02147623,0.04128644,0.11701521,0.04222738,0.12980155,0.39738993,0.01389752
3.31665833,0.64640771,0.39264681,0.02078283,0.03639704,0.11069085,0.03962069,0.12366504,0.37023753,0.01316159
3.32266133,0.61134957,0.36498388,0.02037441,0.03188228,0.10551368,0.03752638,0.11974652,0.34974083,0.01262836
3.32866433,0.58594479,0.34201605,0.02025381,0.02775301,0.10148256,0.03595240,0.11809366,0.33596893,0.01229563
3.33466733,0.57005331,0.32358693,0.02042005,0.02401187,0.09857389,0.03489959,0.11873066,0.32892182,0.01215899
3.34067034,0.56343195,0.30947230,0.02086863,0.02065431,0.09674372,0.03436240,0.12165881,0.32853624,0.01221209
3.34667334,0.56574778,0.29939195,0.02159165,0.01766970,0.09593016,0.03432969,0.12685662,0.33469005,0.01244697
3.35267634,0.57658973,0.29302139,0.02257805,0.01504243,0.09605596,0.03478541,0.13427939,0.34720485,0.01285430
3.35867934,0.59547840,0.29000312,0.02381372,0.01275305,0.09703109,0.03570922,0.14385838,0.36584699,0.01342356
3.36468234,0.62187375,0.28995711,0.02528166,0.01077933,0.09875535,0.03707713,0.15549953,0.39032720,0.01414321
3.37068534,0.65518089,0.29249031,0.02696204,0.00909728,0.10112084,0.03886193,0.16908210,0.42029909,0.01500083
3.37668834,0.69475429,0.29720522,0.02883235,0.00768194,0.10401436,0.04103362,0.18445723,0.45535722,0.01598310
3.38269135,0.73990080,0.30370724,0.03086743,0.00650824,0.10731963,0.04355969,0.20144674,0.49503518,0.01707594
3.38869435,0.78988207,0.31161108,0.03303962,0.00555156,0.11091932,0.04640545,0.21984252,0.53880443,0.01826444
3.39469735,0.84391690,0.32054606,0.03531892,0.00478822,0.11469692,0.04953417,0.23940653,0.58607458,0.01953288
3.40070035,0.90118430,0.33016054,0.03767317,0.00419591,0.11853846,0.05290736,0.25987184,0.63619561,0.02086479
3.40670335,0.96082772,0.34012559,0.04006839,0.00375390,0.12233404,0.05648496,0.28094481,0.68846274,0.02224291
3.41270635,1.02196114,0.35013791,0.04246909,0.00344325,0.12597926,0.06022562,0.30230846,0.74212422,0.02364930
3.41870935,1.08367731,0.35992232,0.04483879,0.00324685,0.12937653,0.06408706,0.32362731,0.79639230,0.02506542
3.42471236,1.14505845,0.36923382,0.04714057,0.00314945,0.13243622,0.06802641,0.34455338,0.85045741,0.02647230
3.43071536,1.20518951,0.37785924,0.04933773,0.00313765,0.13507785,0.07200081,0.36473348,0.90350537,0.02785077
3.43671836,1.26317384,0.38561876,0.05139455,0.00319981,0.13723106,0.07596790,0.38381749,0.95473706,0.02918169
3.44272136,1.31815085,0.39236711,0.05327710,0.00332595,0.13883654,0.07988654,0.40146730,1.00339015,0.03044634
3.44872436,1.36931526,0.39799457,0.05495407,0.00350766,0.13984689,0.08371749,0.41736620,1.04876176,0.03162673
3.45472736,1.41593698,0.40242763,0.05639762,0.00373802,0.14022725,0.08742418,0.43122824,1.09023120,0.03270607
3.46073037,1.45738099,0.40562936,0.05758421,0.00401144,0.13995589,0.09097340,0.44280715,1.12728172,0.03366915
3.46673337,1.49312589,0.40759921,0.05849532,0.00432360,0.13902444,0.09433601,0.45190432,1.15951995,0.03450278
3.47273637,1.52278044,0.40837234,0.05911809,0.00467132,0.13743806,0.09748750,0.45837561,1.18669198,0.03519621
3.47873937,1.54609671,0.40801811,0.05944578,0.00505247,0.13521520,0.10040846,0.46213643,1.20869502,0.03574146
3.48474237,1.56297920,0.40663788,0.05947809,0.00546586,0.13238709,0.10308481,0.46316480,1.22558375,0.03613359
3.49074537,1.57348888,0.40436188,0.05922120,0.00591111,0.12899699,0.10550791,0.46150240,1.23757062,0.03637094
3.49674837,1.57784176,0.40134510,0.05868768,0.00638852,0.12509905,0.10767440,0.45725314,1.24501972,0.03645520
3.50275138,1.57640158,0.39776232,0.05789610,0.00689894,0.12075684,0.10958582,0.45057961,1.24843417,0.03639136
3.50875438,1.56966657,0.39380225,0.05687044,0.00744351,0.11604168,0.11124800,0.44169725,1.24843715,0.03618761
3.51475738,1.55825062,0.38966091,0.05563930,0.00802358,0.11103067,0.11267030,0.43086665,1.24574721,0.03585500
3.52076038,1.54285945,0.38553445,0.05423495,0.00864036,0.10580455,0.11386464,0.41838417,1.24114871,0.03540712
3.52676338,1.52426263,0.38161163,0.05269220,0.00929478,0.10044546,0.11484443,0.40457137,1.23545861,0.03485955
3.53276638,1.50326266,0.37806625,0.05104718,0.00998717,0.09503464,0.11562346,0.38976371,1.22949088,0.03422929
3.53876938,1.48066241,0.37504980,0.04933616,0.01071704,0.08965023,0.11621479,0.37429894,1.22402028,0.03353414
3.54477239,1.45723240,0.37268476,0.04759427,0.01148281,0.08436515,0.11662969,0.35850578,1.21974704,0.03279202
3.55077539,1.43367953,0.37105866,0.04585434,0.01228160,0.07924523,0.11687673,0.34269328,1.21726414,0.03202028
3.55677839,1.41061859,0.37021954,0.04414588,0.01310905,0.07434759,0.11696108,0.32714141,1.21702885,0.03123508
3.56278139,1.38854816,0.37017269,0.04249419,0.01395919,0.06971939,0.11688397,0.31209310,1.21933985,0.03045079
3.56878439,1.36783185,0.37087925,0.04091964,0.01482434,0.06539698,0.11664251,0.29774824,1.22432120,0.02967953
3.57478739,1.34868600,0.37225643,0.03943724,0.01569517,0.06140542,0.11622974,0.28425955,1.23191405,0.02893078
3.58079040,1.33117435,0.37417981,0.03805643,0.01656073,0.05775842,0.11563495,0.27173072,1.24187644,0.02821113
3.58679340,1.31520992,0.37648733,0.03678106,0.01740868,0.05445876,0.11484430,0.26021650,1.25379160,0.02752419
3.59279640,1.30056402,0.37898502,0.03560967,0.01822550,0.05149898,0.11384163,0.24972498,1.26708418,0.02687061
3.59879940,1.28688193,0.38145425,0.03453598,0.01899686,0.04886249,0.11260956,0.24022147,1.28104387,0.02624830
3.60480240,1.27370433,0.38366017,0.03354950,0.01970804,0.04652491,0.11113058,0.23163412,1.29485538,0.02565270
3.61080540,1.26049350,0.38536095,0.03263640,0.02034433,0.04445561,0.10938829,0.22386054,1.30763334,0.02507722
3.61680840,1.24666284,0.38631752,0.03178038,0.02089158,0.04261944,0.10736864,0.21677546,1.31846052,0.02451375
3.62281141,1.23160828,0.38630326,0.03096367,0.02133665,0.04097845,0.10506111,0.21023871,1.32642768,0.02395322
3.62881441,1.21473995,0.38511329,0.03016798,0.02166793,0.03949362,0.10245967,0.20410337,1.33067308,0.02338618
3.63481741,1.19551274,0.38257297,0.02937547,0.02187579,0.03812654,0.09956367,0.19822353,1.33042007,0.02280343
3.64082041,1.17345401,0.37854508,0.02856966,0.02195293,0.03684084,0.09637845,0.19246158,1.32501074,0.02219654
3.64682341,1.14818756,0.37293563,0.02773610,0.02189472,0.03560358,0.09291564,0.18669451,1.31393456,0.02155840
3.65282641,1.11945254,0.36569785,0.02686308,0.02169940,0.03438624,0.08919331,0.18081917,1.29685049,0.02088358
3.65882941,1.08711677,0.35683433,0.02594202,0.02136821,0.03316556,0.08523570,0.17475627,1.27360200,0.02016875
3.66483242,1.05118396,0.34639729,0.02496779,0.02090531,0.03192403,0.08107278,0.16845307,1.24422434,0.01941281
3.67083542,1.01179482,0.33448692,0.02393880,0.02031776,0.03065021,0.07673957,0.16188474,1.20894414,0.01861708
3.67683842,0.96922233,0.32124807,0.02285698,0.01961520,0.02933865,0.07227520,0.15505444,1.16817157,0.01778523
3.68284142,0.92386152,0.30686532,0.02172753,0.01880960,0.02798970,0.06772190,0.14799223,1.12248580,0.01692323
3.68884442,0.87621479,0.29155697,0.02055862,0.01791482,0.02660904,0.06312384,0.14075296,1.07261455,0.01603910
3.69484742,0.82687346,0.27556797,0.01936093,0.01694621,0.02520708,0.05852594,0.13341329,1.01940916,0.01514268
3.70085043,0.77649676,0.25916233,0.01814715,0.01592006,0.02379820,0.05397267,0.12606810,0.96381615,0.01424526
3.70685343,0.72578922,0.24261532,0.01693140,0.01485314,0.02239993,0.04950700,0.11882637,0.90684699,0.01335920
3.71285643,0.67547775,0.22620568,0.01572869,0.01376220,0.02103207,0.04516930,0.11180690,0.84954710,0.01249756
3.71885943,0.62628906,0.21020828,0.01455431,0.01266352,0.01971581,0.04099652,0.10513389,0.79296557,0.01167363
3.72486243,0.57892867,0.19488734,0.01342332,0.01157252,0.01847287,0.03702148,0.09893259,0.73812659,0.01090058
3.73086543,0.53406193,0.18049050,0.01235007,0.01050338,0.01732468,0.03327235,0.09332521,0.68600350,0.01019107
3.73686843,0.49229762,0.16724382,0.01134777,0.00946881,0.01629163,0.02977229,0.08842708,0.63749613,0.00955691
3.74287144,0.45417463,0.15534777,0.01042816,0.00847983,0.01539243,0.02653937,0.08434321,0.59341195,0.00900874
3.74887444,0.42015164,0.14497429,0.00960124,0.00754569,0.01464352,0.02358655,0.08116529,0.55445115,0.00855577
3.75487744,0.39059992,0.13626477,0.00887507,0.00667382,0.01405861,0.02092191,0.07896909,0.52119576,0.00820562
3.76088044,0.36579912,0.12932908,0.00825570,0.00586992,0.01364832,0.01854896,0.07781234,0.49410254,0.00796409
3.76688344,0.34593570,0.12424530,0.00774706,0.00513797,0.01341988,0.01646710,0.07773308,0.47349958,0.00783507
3.77288644,0.33110382,0.12106029,0.00735106,0.00448050,0.01337695,0.01467212,0.07874834,0.45958601,0.00782048
3.77888944,0.32130824,0.11979076,0.00706760,0.00389870,0.01351952,0.01315678,0.08085343,0.45243459,0.00792020
3.78489245,0.31646893,0.12042494,0.00689468,0.00339265,0.01384388,0.01191139,0.08402152,0.45199669,0.00813213
3.79089545,0.31642703,0.12292450,0.00682859,0.00296160,0.01434268,0.01092438,0.08820370,0.45810930,0.00845216
3.79689845,0.32095198,0.12722690,0.00686404,0.00260411,0.01500507,0.01018286,0.09332955,0.47050366,0.00887432
3.80290145,0.32974933,0.13324781,0.00699435,0.00231833,0.01581690,0.00967312,0.09930808,0.48881533,0.00939083
3.80890445,0.34246925,0.14088377,0.00721166,0.00210215,0.01676098,0.00938108,0.10602918,0.51259520,0.00999232
3.81490745,0.35871544,0.15001484,0.00750712,0.00195336,0.01781747,0.00929264,0.11336560,0.54132144,0.01066791
3.82091046,0.37805435,0.16050731,0.00787114,0.00186977,0.01896425,0.00939399,0.12117533,0.57441204,0.01140554
3.82691346,0.40002446,0.17221640,0.00829354,0.00184930,0.02017745,0.00967179,0.12930450,0.61123777,0.01219210
3.83291646,0.42414561,0.18498882,0.00876379,0.00188998,0.02143193,0.01011328,0.13759067,0.65113528,0.01301376
3.83891946,0.44992824,0.19866526,0.00927123,0.00199000,0.02270195,0.01070637,0.14586648,0.69342022,0.01385627
3.84492246,0.47688228,0.21308263,0.00980519,0.00214762,0.02396173,0.01143957,0.15396356,0.73740004,0.01470518
3.85092546,0.50452562,0.22807618,0.01035528,0.00236109,0.02518615,0.01230188,0.16171662,0.78238620,0.01554622
3.85692846,0.53239198,0.24348126,0.01091143,0.00262861,0.02635140,0.01328271,0.16896758,0.82770556,0.01636558
3.86293147,0.56003800,0.25913484,0.01146415,0.00294816,0.02743563,0.01437166,0.17556951,0.87271058,0.01715017
3.86893447,0.58704946,0.27487668,0.01200458,0.00331736,0.02841960,0.01555829,0.18139042,0.91678825,0.01788791
3.87493747,0.61304640,0.29055026,0.01252462,0.00373340,0.02928723,0.01683200,0.18631657,0.95936736,0.01856793
3.88094047,0.63768716,0.30600341,0.01301701,0.00419286,0.03002620,0.01818177,0.19025522,0.99992422,0.01918078
3.88694347,0.66067135,0.32108869,0.01347540,0.00469163,0.03062835,0.01959601,0.19313685,1.03798653,0.01971860
3.89294647,0.68174171,0.33566377,0.01389435,0.00522487,0.03109011,0.02106250,0.19491652,1.07313583,0.02017512
3.89894947,0.70068497,0.34959170,0.01426935,0.00578693,0.03141278,0.02256833,0.19557448,1.10500836,0.02054579
3.90495248,0.71733201,0.36274134,0.01459684,0.00637141,0.03160281,0.02409993,0.19511609,1.13329486,0.02082776
3.91095548,0.73155739,0.37498806,0.01487417,0.00697115,0.03167194,0.02564321,0.19357083,1.15773956,0.02101978
3.91695848,0.74327856,0.38621477,0.01509956,0.00757845,0.03163730,0.02718383,0.19099077,1.17813872,0.02112216
3.92296148,0.75245507,0.39631353,0.01527212,0.00818513,0.03152148,0.02870748,0.18744837,1.19433927,0.02113664
3.92896448,0.75908789,0.40518765,0.01539176,0.00878282,0.03135256,0.03020031,0.18303382,1.20623772,0.02106628
3.93496748,0.76321914,0.41275444,0.01545923,0.00936320,0.03116406,0.03164943,0.17785217,1.21377982,0.02091526
3.94097049,0.76493229,0.41894855,0.01547607,0.00991830,0.03099493,0.03304348,0.17202015,1.21696111,0.02068883
3.94697349,0.76435296,0.42372580,0.01544464,0.01044081,0.03088947,0.03437312,0.16566309,1.21582839,0.02039310
3.95297649,0.76165011,0.42706742,0.01536812,0.01092447,0.03089726,0.03563170,0.15891197,1.21048210,0.02003495
3.95897949,0.75703760,0.42898445,0.01525053,0.01136435,0.03107293,0.03681572,0.15190057,1.20107933,0.01962193
3.96498249,0.75077578,0.42952208,0.01509676,0.01175721,0.03147603,0.03792527,0.14476311,1.18783713,0.01916217
3.97098549,0.74317275,0.42876363,0.01491259,0.01210180,0.03217063,0.03896443,0.13763218,1.17103553,0.01866430
3.97698849,0.73458491,0.42683391,0.01470468,0.01239904,0.03322484,0.03994136,0.13063701,1.15101983,0.01813739
3.98299150,0.72541634,0.42390154,0.01448057,0.01265227,0.03471016,0.04086839,0.12390222,1.12820150,0.01759086
3.98899450,0.71611661,0.42018011,0.01424866,0.01286730,0.03670054,0.04176176,0.11754682,1.10305702,0.01703446
3.99499750,0.70717656,0.41592774,0.01401808,0.01305245,0.03927123,0.04264124,0.11168355,1.07612427,0.01647814
4.00100050,0.69912182,0.41144494,0.01379862,0.01321845,0.04249725,0.04352953,0.10641830,1.04799599,0.01593196
4.00700350,0.69250372,0.40707062,0.01360054,0.01337831,0.04645161,0.04445141,0.10184974,1.01931007,0.01540598
4.01300650,0.68788780,0.40317616,0.01343435,0.01354698,0.05120317,0.04543277,0.09806886,0.99073670,0.01491010
4.01900950,0.68583970,0.40015758,0.01331060,0.01374107,0.05681416,0.04649950,0.09515845,0.96296246,0.01445386
4.02501251,0.68690899,0.39842601,0.01323952,0.01397833,0.06333747,0.04767627,0.09319247,0.93667183,0.01404625
4.03101551,0.69161118,0.39839650,0.01323074,0.01427717,0.07081375,0.04898524,0.09223517,0.91252666,0.01369549
4.03701851,0.70040862,0.40047568,0.01329291,0.01465610,0.07926842,0.05044489,0.09234003,0.89114446,0.01340875
4.04302151,0.71369105,0.40504846,0.01343339,0.01513305,0.08870862,0.05206880,0.09354846,0.87307634,0.01319198
4.04902451,0.73175655,0.41246427,0.01365787,0.01572481,0.09912043,0.05386472,0.09588838,0.85878579,0.01304962
4.05502751,0.75479386,0.42302341,0.01397008,0.01644632,0.11046631,0.05583368,0.09937266,0.84862915,0.01298443
4.06103052,0.78286704,0.43696380,0.01437150,0.01731013,0.12268315,0.05796949,0.10399753,0.84283907,0.01299730
4.06703352,0.81590328,0.45444889,0.01486118,0.01832577,0.13568081,0.06025839,0.10974113,0.84151170,0.01308720
4.07303652,0.85368474,0.47555710,0.01543558,0.01949929,0.14934157,0.06267914,0.11656222,0.84459859,0.01325104
4.07903952,0.89584511,0.50027331,0.01608855,0.02083288,0.16352050,0.06520331,0.12439928,0.85190385,0.01348380
4.08504252,0.94187141,0.52848286,0.01681137,0.02232454,0.17804682,0.06779593,0.13317003,0.86308703,0.01377853
4.09104552,0.99111127,0.55996843,0.01759289,0.02396792,0.19272634,0.07041646,0.14277151,0.87767185,0.01412660
4.09704852,1.04278590,0.59441009,0.01841982,0.02575235,0.20734500,0.07302002,0.15308085,0.89506060,0.01451795
4.10305153,1.09600842,0.63138872,0.01927705,0.02766294,0.22167346,0.07555876,0.16395679,0.91455385,0.01494138
4.10905453,1.14980725,0.67039291,0.02014810,0.02968084,0.23547256,0.07798354,0.17524185,0.93537480,0.01538498
4.11505753,1.20315367,0.71082919,0.02101563,0.03178376,0.24849956,0.08024560,0.18676539,0.95669733,0.01583653
4.12106053,1.25499287,0.75203556,0.02186199,0.03394645,0.26051496,0.08229837,0.19834724,0.97767663,0.01628400
4.12706353,1.30427710,0.79329788,0.02266983,0.03614150,0.27128952,0.08409916,0.20980201,0.99748116,0.01671599
4.13306653,1.34999988,0.83386865,0.02342271,0.03834005,0.28061137,0.08561087,0.22094387,1.01532461,0.01712221
4.13906953,1.39122974,0.87298774,0.02410565,0.04051273,0.28829273,0.08680351,0.23159164,1.03049647,0.01749390
4.14507254,1.42714219,0.90990421,0.02470570,0.04263057,0.29417611,0.08765554,0.24157397,1.04238989,0.01782420
4.15107554,1.45704848,0.94389846,0.02521242,0.04466588,0.29813957,0.08815492,0.25073449,1.05052561,0.01810847
4.15707854,1.48041999,0.97430403,0.02561822,0.04659313,0.30010087,0.08829996,0.25893659,1.05457088,0.01834452
4.16308154,1.49690708,1.00052798,0.02591869,0.04838976,0.30002035,0.08809980,0.26606768,1.05435263,0.01853267
4.16908454,1.50635160,1.02206920,0.02611272,0.05003685,0.29790225,0.08757459,0.27204270,1.04986423,0.01867585
4.17508754,1.50879238,1.03853370,0.02620253,0.05151962,0.29379465,0.08675530,0.27680672,1.04126554,0.01877942
4.18109055,1.50446358,1.04964640,0.02619357,0.05282780,0.28778775,0.08568321,0.28033642,1.02887634,0.01885104
4.18709355,1.49378567,1.05525881,0.02609425,0.05395574,0.28001086,0.08440909,0.28264048,1.01316345,0.01890031
4.19309655,1.47734967,1.05535219,0.02591565,0.05490239,0.27062804,0.08299201,0.28375870,0.99472196,0.01893839
4.19909955,1.45589505,1.05003622,0.02567099,0.05567104,0.25983264,0.08149790,0.28375991,0.97425164,0.01897758
4.20510255,1.43028237,1.03954306,0.02537512,0.05626882,0.24784107,0.07999783,0.28273881,0.95252932,0.01903073
4.21110555,1.40146172,1.02421717,0.02504394,0.05670615,0.23488600,0.07856608,0.28081181,0.93037859,0.01911073
4.21710855,1.37043830,1.00450140,0.02469370,0.05699594,0.22120929,0.07727799,0.27811198,0.90863801,0.01922997
4.22311156,1.33823659,0.98091990,0.02434042,0.05715282,0.20705497,0.07620776,0.27478350,0.88812917,0.01939973
4.22911456,1.30586445,0.95405868,0.02399925,0.05719219,0.19266255,0.07542611,0.27097571,0.86962587,0.01962972
4.23511756,1.27427875,0.92454484,0.02368388,0.05712939,0.17826087,0.07499796,0.26683712,0.85382571,0.01992762
4.24112056,1.24435377,0.89302515,0.02340607,0.05697889,0.16406268,0.07498016,0.26250960,0.84132505,0.02029870
4.24712356,1.21685355,0.86014522,0.02317522,0.05675356,0.15026024,0.07541940,0.25812302,0.83259849,0.02074554
4.25312656,1.19240934,0.82652991,0.02299811,0.05646406,0.13702178,0.07635022,0.25379063,0.82798337,0.02126788
4.25912956,1.17150270,0.79276593,0.02287867,0.05611848,0.12448919,0.07779343,0.24960532,0.82767006,0.02186252
4.26513257,1.15445502,0.75938726,0.02281798,0.05572206,0.11277663,0.07975476,0.24563687,0.83169807,0.02252339
4.27113557,1.14142348,0.72686378,0.02281431,0.05527718,0.10197031,0.08222404,0.24193047,0.83995827,0.02324175
4.27713857,1.13240361,0.69559362,0.02286334,0.05478353,0.09212908,0.08517473,0.23850632,0.85220086,0.02400643
4.28314157,1.12723805,0.66589907,0.02295845,0.05423839,0.08328591,0.08856408,0.23536048,0.86804875,0.02480423
4.28914457,1.12563103,0.63802627,0.02309108,0.05363715,0.07545005,0.09233379,0.23246677,0.88701567,0.02562037
4.29514757,1.12716778,0.61214815,0.02325127,0.05297388,0.06860975,0.09641118,0.22977968,0.90852820,0.02643907
