energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-4.63731866,1.87637080,0.00306474,0.11665091,1.53691805,0.84702705,0.49957923,0.17206239,0.00683421,0.72415011
-4.63131566,1.93882627,0.00310800,0.11990520,1.58671127,0.88383963,0.50492635,0.17572704,0.00725804,0.74554928
-4.62531266,1.99884382,0.00315240,0.12312317,1.63548829,0.91958306,0.50948394,0.17915488,0.00767382,0.76597256
-4.61930965,2.05538919,0.00319572,0.12622876,1.68217545,0.95376287,0.51310493,0.18225410,0.00807545,0.78499246
-4.61330665,2.10742091,0.00323559,0.12914315,1.72566141,0.98588619,0.51564498,0.18493118,0.00845690,0.80217496
-4.60730365,2.15392018,0.00326964,0.13178722,1.76483205,1.01547455,0.51696686,0.18709403,0.00881239,0.81709270
-4.60130065,2.19392172,0.00329558,0.13408406,1.79860693,1.04207707,0.51694508,0.18865533,0.00913656,0.82933865
-4.59529765,2.22654411,0.00331126,0.13596143,1.82597558,1.06528316,0.51547044,0.18953577,0.00942456,0.83853976
-4.58929465,2.25101850,0.00331482,0.13735420,1.84603228,1.08473439,0.51245427,0.18966716,0.00967225,0.84436992
-4.58329165,2.26671419,0.00330467,0.13820649,1.85800763,1.10013493,0.50783218,0.18899513,0.00987625,0.84656172
-4.57728864,2.27315990,0.00327967,0.13847357,1.86129569,1.11126005,0.50156708,0.18748144,0.01003403,0.84491636
-4.57128564,2.27005993,0.00323904,0.13812331,1.85547547,1.11796242,0.49365126,0.18510570,0.01014399,0.83931135
-4.56528264,2.25730440,0.00318252,0.13713722,1.84032584,1.12017593,0.48410751,0.18186642,0.01020540,0.82970555
-4.55927964,2.23497329,0.00311026,0.13551104,1.81583339,1.11791697,0.47298908,0.17778138,0.01021843,0.81614143
-4.55327664,2.20333415,0.00302288,0.13325478,1.78219302,1.11128320,0.46037864,0.17288730,0.01018408,0.79874435
-4.54727364,2.16283390,0.00292141,0.13039235,1.73980126,1.10045007,0.44638610,0.16723878,0.01010413,0.77771905
-4.54127064,2.11408517,0.00280727,0.12696065,1.68924308,1.08566526,0.43114554,0.16090674,0.00998097,0.75334350
-4.53526763,2.05784817,0.00268216,0.12300842,1.63127266,1.06724162,0.41481146,0.15397615,0.00981758,0.72596036
-4.52926463,1.99500891,0.00254808,0.11859464,1.56678948,1.04554885,0.39755435,0.14654349,0.00961734,0.69596673
-4.52326163,1.92655517,0.00240718,0.11378681,1.49681067,1.02100449,0.37955602,0.13871386,0.00938394,0.66380236
-4.51725863,1.85355106,0.00226172,0.10865902,1.42244117,0.99406466,0.36100480,0.13059790,0.00912126,0.62993719
-4.51125563,1.77711155,0.00211399,0.10329003,1.34484294,0.96521482,0.34209088,0.12230874,0.00883326,0.59485857
-4.50525263,1.69837777,0.00196626,0.09776135,1.26520454,0.93496095,0.32300192,0.11395902,0.00852393,0.55905880
-4.49924962,1.61849400,0.00182069,0.09215546,1.18471229,0.90382128,0.30391925,0.10565817,0.00819713,0.52302341
-4.49324662,1.53858686,0.00167928,0.08655415,1.10452394,0.87231872,0.28501457,0.09750996,0.00785664,0.48722057
-4.48724362,1.45974709,0.00154386,0.08103718,1.02574567,0.84097392,0.26644741,0.08961048,0.00750604,0.45209207
-4.48124062,1.38301410,0.00141599,0.07568102,0.94941290,0.81029885,0.24836326,0.08204650,0.00714875,0.41804581
-4.47523762,1.30936313,0.00129702,0.07055799,0.87647514,0.78079084,0.23089241,0.07489430,0.00678798,0.38545016
-4.46923462,1.23969484,0.00118799,0.06573551,0.80778492,0.75292680,0.21414936,0.06821894,0.00642675,0.35462998
-4.46323162,1.17482690,0.00108969,0.06127560,0.74409044,0.72715741,0.19823282,0.06207393,0.00606790,0.32586427
-4.45722861,1.11548715,0.00100263,0.05723456,0.68603171,0.70390116,0.18322607,0.05650121,0.00571410,0.29938528
-4.45122561,1.06230793,0.00092705,0.05366268,0.63413944,0.68353810,0.16919765,0.05153152,0.00536785,0.27537879
-4.44522261,1.01582109,0.00086297,0.05060413,0.58883609,0.66640317,0.15620215,0.04718491,0.00503150,0.25398537
-4.43921961,0.97645335,0.00081017,0.04809675,0.55043848,0.65277935,0.14428112,0.04347144,0.00470721,0.23530227
-4.43321661,0.94452190,0.00076820,0.04617189,0.51916122,0.64289049,0.13346390,0.04039197,0.00439701,0.21938570
-4.42721361,0.92023002,0.00073647,0.04485417,0.49512038,0.63689437,0.12376829,0.03793898,0.00410273,0.20625330
-4.42121061,0.90366289,0.00071422,0.04416109,0.47833709,0.63487601,0.11520112,0.03609739,0.00382599,0.19588658
-4.41520760,0.89478388,0.00070054,0.04410264,0.46874054,0.63684183,0.10775860,0.03484526,0.00356818,0.18823322
-4.40920460,0.89343142,0.00069444,0.04468080,0.46617046,0.64271491,0.10142653,0.03415450,0.00333045,0.18320905
-4.40320160,0.89931716,0.00069484,0.04588894,0.47037890,0.65233186,0.09618027,0.03399142,0.00311365,0.18069993
-4.39719860,0.91202566,0.00070062,0.04771122,0.48103159,0.66544169,0.09198479,0.03431730,0.00291832,0.18056326
-4.39119560,0.93101625,0.00071061,0.05012208,0.49770916,0.68170684,0.08879451,0.03508873,0.00274465,0.18262946
-4.38519260,0.95562744,0.00072364,0.05308576,0.51990865,0.70070689,0.08655332,0.03625813,0.00259249,0.18670340
-4.37918959,0.98508425,0.00073856,0.05655595,0.54704568,0.72194485,0.08519468,0.03777405,0.00246136,0.19256601
-4.37318659,1.01850875,0.00075427,0.06047576,0.57845794,0.74485609,0.08464189,0.03958167,0.00235040,0.19997608
-4.36718359,1.05493385,0.00076971,0.06477792,0.61341039,0.76881989,0.08480861,0.04162324,0.00225842,0.20867257
-4.36118059,1.09332042,0.00078391,0.06938527,0.65110248,0.79317326,0.08559971,0.04383869,0.00218392,0.21837743
-4.35517759,1.13257738,0.00079600,0.07421170,0.69067791,0.81722664,0.08691241,0.04616626,0.00212513,0.22879903
-4.34917459,1.17158437,0.00080521,0.07916343,0.73123691,0.84028112,0.08863773,0.04854330,0.00208007,0.23963627
-4.34317159,1.20921656,0.00081092,0.08414069,0.77185107,0.86164648,0.09066230,0.05090723,0.00204655,0.25058334
-4.33716858,1.24437066,0.00081262,0.08903976,0.81158053,0.88065945,0.09287040,0.05319647,0.00202229,0.26133511
-4.33116558,1.27599156,0.00080994,0.09375528,0.84949318,0.89670164,0.09514623,0.05535162,0.00200494,0.27159294
-4.32516258,1.30309846,0.00080268,0.09818287,0.88468530,0.90921632,0.09737638,0.05731658,0.00199216,0.28107082
-4.31915958,1.32480964,0.00079075,0.10222183,0.91630283,0.91772354,0.09945229,0.05903967,0.00198170,0.28950166
-4.31315658,1.34036501,0.00077421,0.10577790,0.94356270,0.92183299,0.10127274,0.06047486,0.00197142,0.29664338
-4.30715358,1.34914543,0.00075325,0.10876594,0.96577304,0.92125410,0.10274619,0.06158273,0.00195935,0.30228464
-4.30115058,1.35068807,0.00072815,0.11111246,0.98235164,0.91580308,0.10379293,0.06233143,0.00194378,0.30624998
-4.29514757,1.34469727,0.00069932,0.11275777,0.99284160,0.90540655,0.10434687,0.06269740,0.00192324,0.30840397
-4.28914457,1.33105030,0.00066722,0.11365778,0.99692353,0.89010182,0.10435697,0.06266589,0.00189657,0.30865442
-4.28314157,1.30979793,0.00063238,0.11378524,0.99442365,0.87003367,0.10378825,0.06223127,0.00186290,0.30695422
-4.27713857,1.28115964,0.00059538,0.11313054,0.98531723,0.84544793,0.10262221,0.06139697,0.00182169,0.30330187
-4.27113557,1.24551380,0.00055680,0.11170174,0.96972742,0.81668218,0.10085684,0.06017526,0.00177271,0.29774063
-4.26513257,1.20338315,0.00051725,0.10952419,0.94791912,0.78415382,0.09850601,0.05858668,0.00171603,0.29035623
-4.25912956,1.15541626,0.00047730,0.10663939,0.92028847,0.74834626,0.09559849,0.05665929,0.00165199,0.28127330
-4.25312656,1.10236563,0.00043750,0.10310347,0.88734815,0.70979354,0.09217643,0.05442765,0.00158116,0.27065070
-4.24712356,1.04506349,0.00039835,0.09898508,0.84970929,0.66906422,0.08829347,0.05193164,0.00150433,0.25867578
-4.24112056,0.98439619,0.00036031,0.09436309,0.80806080,0.62674500,0.08401268,0.04921517,0.00142246,0.24555811
-4.23511756,0.92127817,0.00032377,0.08932385,0.76314692,0.58342475,0.07940413,0.04632483,0.00133664,0.23152259
-4.22911456,0.85662659,0.00028906,0.08395847,0.71574413,0.53967947,0.07454253,0.04330849,0.00124800,0.21680256
-4.22311156,0.79133752,0.00025644,0.07836005,0.66663817,0.49605873,0.06950476,0.04021399,0.00115775,0.20163300
-4.21710855,0.72626440,0.00022611,0.07262102,0.61660241,0.45307391,0.06436760,0.03708791,0.00106708,0.18624408
-4.21110555,0.66219970,0.00019821,0.06683070,0.56637799,0.41118866,0.05920560,0.03397444,0.00097714,0.17085542
-4.20510255,0.59986004,0.00017283,0.06107314,0.51665682,0.37081165,0.05408922,0.03091453,0.00088901,0.15567117
-4.19909955,0.53987520,0.00015001,0.05542543,0.46806767,0.33229182,0.04908334,0.02794516,0.00080368,0.14087604
-4.19309655,0.48278129,0.00012976,0.04995630,0.42116584,0.29591606,0.04424611,0.02509884,0.00072205,0.12663244
-4.18709355,0.42901777,0.00011203,0.04472530,0.37642653,0.26190922,0.03962821,0.02240340,0.00064486,0.11307867
-4.18109055,0.37892847,0.00009680,0.03978235,0.33424190,0.23043629,0.03527247,0.01988192,0.00057278,0.10032828
-4.17508754,0.33276595,0.00008399,0.03516776,0.29492165,0.20160641,0.03121394,0.01755299,0.00050632,0.08847043
-4.16908454,0.29069901,0.00007355,0.03091266,0.25869677,0.17547858,0.02748025,0.01543102,0.00044590,0.07757120
-4.16308154,0.25282266,0.00006543,0.02703973,0.22572610,0.15206847,0.02409231,0.01352680,0.00039184,0.06767572
-4.15707854,0.21917008,0.00005959,0.02356430,0.19610510,0.13135622,0.02106531,0.01184821,0.00034438,0.05881095
-4.15107554,0.18972588,0.00005601,0.02049562,0.16987643,0.11329476,0.01840987,0.01040095,0.00030371,0.05098897
-4.14507254,0.16444014,0.00005469,0.01783829,0.14704161,0.09781828,0.01613341,0.00918942,0.00026998,0.04421065
-4.13906953,0.14324260,0.00005568,0.01559380,0.12757328,0.08485066,0.01424157,0.00821750,0.00024333,0.03846935
-4.13306653,0.12605653,0.00005904,0.01376210,0.11142762,0.07431344,0.01273968,0.00748950,0.00022391,0.03375484
-4.12706353,0.11281171,0.00006487,0.01234303,0.09855619,0.06613317,0.01163423,0.00701089,0.00021192,0.03005685
-4.12106053,0.10345623,0.00007331,0.01133780,0.08891708,0.06024794,0.01093423,0.00678905,0.00020760,0.02736859
-4.11505753,0.09796667,0.00008451,0.01075018,0.08248473,0.05661282,0.01065254,0.00683387,0.00021126,0.02568967
-4.10905453,0.09635631,0.00009866,0.01058757,0.07925821,0.05520428,0.01080692,0.00715826,0.00022330,0.02502872
-4.10305153,0.09868125,0.00011598,0.01086178,0.07926775,0.05602323,0.01142100,0.00777846,0.00024423,0.02540533
-4.09704852,0.10504418,0.00013668,0.01158958,0.08257918,0.05909685,0.01252493,0.00871418,0.00027462,0.02685146
-4.09104552,0.11559570,0.00016099,0.01279295,0.08929627,0.06447905,0.01415581,0.00998854,0.00031517,0.02941203
-4.08504252,0.13053298,0.00018912,0.01449897,0.09956080,0.07224958,0.01635781,0.01162778,0.00036665,0.03314496
-4.07903952,0.15009598,0.00022127,0.01673942,0.11355031,0.08251181,0.01918195,0.01366080,0.00042990,0.03812032
-4.07303652,0.17456099,0.00025762,0.01955005,0.13147357,0.09538923,0.02268562,0.01611836,0.00050580,0.04441884
-4.06703352,0.20423179,0.00029828,0.02296953,0.15356382,0.11102085,0.02693165,0.01903220,0.00059528,0.05212959
-4.06103052,0.23942850,0.00034334,0.02703805,0.18006994,0.12955538,0.03198710,0.02243384,0.00069923,0.06134703
-4.05502751,0.28047439,0.00039280,0.03179568,0.21124571,0.15114465,0.03792168,0.02635321,0.00081850,0.07216738
-4.04902451,0.32768102,0.00044658,0.03728046,0.24733751,0.17593625,0.04480582,0.03081717,0.00095385,0.08468443
-4.04302151,0.38133214,0.00050452,0.04352636,0.28857073,0.20406571,0.05270846,0.03584785,0.00110589,0.09898490
-4.03701851,0.44166683,0.00056638,0.05056102,0.33513536,0.23564847,0.06169461,0.04146101,0.00127505,0.11514347
-4.03101551,0.50886253,0.00063180,0.05840358,0.38717136,0.27077200,0.07182258,0.04766432,0.00146150,0.13321769
-4.02501251,0.58301857,0.00070032,0.06706242,0.44475409,0.30948829,0.08314124,0.05445580,0.00166514,0.15324290
-4.01900950,0.66414100,0.00077140,0.07653313,0.50788080,0.35180718,0.09568711,0.06182237,0.00188554,0.17522738
-4.01300650,0.75212931,0.00084440,0.08679673,0.57645836,0.39769072,0.10948152,0.06973862,0.00212191,0.19914794
-4.00700350,0.84676581,0.00091860,0.09781814,0.65029314,0.44704898,0.12452790,0.07816597,0.00237303,0.22494617
-4.00100050,0.94770827,0.00099321,0.10954519,0.72908348,0.49973747,0.14080935,0.08705209,0.00263731,0.25252560
-3.99499750,1.05448643,0.00106740,0.12190810,0.81241513,0.55555652,0.15828646,0.09633092,0.00291271,0.28174972
-3.98899450,1.16650250,0.00114031,0.13481945,0.89976018,0.61425252,0.17689571,0.10592301,0.00319681,0.31244140
-3.98299150,1.28303627,0.00121109,0.14817488,0.99047965,0.67552128,0.19654826,0.11573647,0.00348677,0.34438336
-3.97698849,1.40325446,0.00127888,0.16185433,1.08382971,0.73901326,0.21712946,0.12566842,0.00377942,0.37732015
-3.97098549,1.52622429,0.00134290,0.17572390,1.17897167,0.80434061,0.23849901,0.13560687,0.00407129,0.41096125
-3.96498249,1.65093092,0.00140243,0.18963826,1.27498521,0.87108568,0.26049176,0.14543307,0.00435869,0.44498562
-3.95897949,1.77629806,0.00145685,0.20344352,1.37088472,0.93881065,0.28291936,0.15502419,0.00463777,0.47904717
-3.95297649,1.90121094,0.00150568,0.21698057,1.46563802,1.00706791,0.30557253,0.16425632,0.00490462,0.51278137
-3.94697349,2.02454100,0.00154857,0.23008852,1.55818684,1.07541059,0.32822409,0.17300756,0.00515538,0.54581248
-3.94097049,2.14517104,0.00158534,0.24260843,1.64746851,1.14340298,0.35063261,0.18116114,0.00538634,0.57776130
-3.93496748,2.26202013,0.00161600,0.25438695,1.73243793,1.21063013,0.37254665,0.18860853,0.00559399,0.60825322
-3.92896448,2.37406717,0.00164075,0.26527982,1.81208922,1.27670646,0.39370943,0.19525220,0.00577519,0.63692621
-3.92296148,2.48037242,0.00165999,0.27515513,1.88547638,1.34128292,0.41386392,0.20100819,0.00592721,0.66343849
-3.91695848,2.58009627,0.00167434,0.28389621,1.95173235,1.40405253,0.43275817,0.20580817,0.00604785,0.68747580
-3.91095548,2.67251476,0.00168462,0.29140401,2.01008602,1.46475426,0.45015073,0.20960101,0.00613543,0.70875789
-3.90495248,2.75703157,0.00169187,0.29759897,2.05987690,1.52317522,0.46581608,0.21235383,0.00618893,0.72704422
-3.89894947,2.83318652,0.00169734,0.30242239,2.10056712,1.57915134,0.47954986,0.21405247,0.00620794,0.74213866
-3.89294647,2.90066049,0.00170247,0.30583715,2.13175076,1.63256677,0.49117385,0.21470137,0.00619273,0.75389318
-3.88694347,2.95927723,0.00170890,0.30782793,2.15316040,1.68335241,0.50054044,0.21432297,0.00614420,0.76221047
-3.88094047,3.00900229,0.00171845,0.30840090,2.16467107,1.73148374,0.50753658,0.21295656,0.00606386,0.76704554
-3.87493747,3.04993966,0.00173310,0.30758296,2.16630161,1.77697853,0.51208698,0.21065680,0.00595377,0.76840617
-3.86893447,3.08232641,0.00175499,0.30542060,2.15821355,1.81989448,0.51415656,0.20749183,0.00581653,0.76635258
-3.86293147,3.10652588,0.00178636,0.30197842,2.14070779,1.86032724,0.51375189,0.20354124,0.00565513,0.76099595
-3.85692846,3.12301963,0.00182957,0.29733745,2.11421900,1.89840872,0.51092175,0.19889379,0.00547291,0.75249623
-3.85092546,3.13239828,0.00188699,0.29159318,2.07930796,1.93430580,0.50575659,0.19364518,0.00527347,0.74105907
-3.84492246,3.13535142,0.00196104,0.28485355,2.03665177,1.96821914,0.49838693,0.18789576,0.00506053,0.72693196
-3.83891946,3.13265639,0.00205408,0.27723684,1.98703216,2.00038187,0.48898070,0.18174836,0.00483788,0.71039973
-3.83291646,3.12516568,0.00216834,0.26886943,1.93132177,2.03105778,0.47773959,0.17530624,0.00460929,0.69177932
-3.82691346,3.11379285,0.00230591,0.25988360,1.87046860,2.06053848,0.46489442,0.16867126,0.00437837,0.67141397
-3.82091046,3.09949646,0.00246858,0.25041527,1.80547870,2.08913914,0.45069968,0.16194213,0.00414855,0.64966688
-3.81490745,3.08326199,0.00265783,0.24060173,1.73739735,2.11719227,0.43542738,0.15521300,0.00392296,0.62691439
-3.80890445,3.06608151,0.00287468,0.23057942,1.66728896,2.14503949,0.41936038,0.14857218,0.00370443,0.60353879
-3.80290145,3.04893117,0.00311965,0.22048166,1.59621622,2.17302078,0.40278539,0.14210106,0.00349538,0.57992094
-3.79689845,3.03274695,0.00339263,0.21043649,1.52521879,2.20146167,0.38598590,0.13587324,0.00329784,0.55643280
-3.79089545,3.01839889,0.00369282,0.20056453,1.45529229,2.23065835,0.36923518,0.12995387,0.00311341,0.53343004
-3.78489245,3.00666498,0.00401870,0.19097693,1.38736812,2.26086142,0.35278970,0.12439909,0.00294325,0.51124502
-3.77888944,2.99820534,0.00436790,0.18177358,1.32229483,2.29225899,0.33688312,0.11925575,0.00278806,0.49018020
-3.77288644,2.99353817,0.00473727,0.17304134,1.26082168,2.32496009,0.32172102,0.11456116,0.00264815,0.47050233
-3.76688344,2.99301860,0.00512281,0.16485273,1.20358496,2.35897949,0.30747670,0.11034314,0.00252342,0.45243753
-3.76088044,2.99682173,0.00551973,0.15726476,1.15109774,2.39422501,0.29428797,0.10662015,0.00241341,0.43616748
-3.75487744,3.00493130,0.00592254,0.15031821,1.10374320,2.43048850,0.28225527,0.10340158,0.00231733,0.42182680
-3.74887444,3.01713471,0.00632510,0.14403732,1.06177201,2.46744145,0.27144091,0.10068826,0.00223411,0.40950183
-3.74287144,3.03302549,0.00672081,0.13842982,1.02530371,2.50463588,0.26186971,0.09847304,0.00216244,0.39923069
-3.73686843,3.05201336,0.00710271,0.13348750,0.99433190,2.54151117,0.25353073,0.09674161,0.00210084,0.39100479
-3.73086543,3.07334203,0.00746372,0.12918716,0.96873305,2.57740684,0.24638016,0.09547330,0.00204771,0.38477150
-3.72486243,3.09611421,0.00779683,0.12549201,0.94827838,2.61158098,0.24034509,0.09464213,0.00200136,0.38043810
-3.71885943,3.11932298,0.00809530,0.12235335,0.93264821,2.64323391,0.23532819,0.09421777,0.00196008,0.37787657
-3.71285643,3.14188817,0.00835289,0.11971270,0.92144806,2.67153577,0.23121278,0.09416659,0.00192221,0.37692926
-3.70685343,3.16269626,0.00856409,0.11750400,0.91422579,2.69565709,0.22786836,0.09445272,0.00188614,0.37741495
-3.70085043,3.18064171,0.00872426,0.11565610,0.91048891,2.71480058,0.22515622,0.09503900,0.00185041,0.37913528
-3.69484742,3.19466806,0.00882987,0.11409518,0.90972145,2.72823260,0.22293485,0.09588784,0.00181367,0.38188106
-3.68884442,3.20380652,0.00887854,0.11274722,0.91139968,2.73531272,0.22106515,0.09696195,0.00177479,0.38543845
-3.68284142,3.20721042,0.00886921,0.11154028,0.91500610,2.73551970,0.21941499,0.09822497,0.00173284,0.38959458
-3.67683842,3.20418394,0.00880215,0.11040658,0.92004145,2.72847266,0.21786317,0.09964189,0.00168710,0.39414269
-3.67083542,3.19420367,0.00867895,0.10928435,0.92603434,2.71394628,0.21630262,0.10117931,0.00163708,0.39888636
-3.66483242,3.17693246,0.00850245,0.10811922,0.93254852,2.69187938,0.21464264,0.10280559,0.00158252,0.40364304
-3.65882941,3.15222496,0.00827670,0.10686536,0.93918777,2.66237653,0.21281039,0.10449080,0.00152337,0.40824667
-3.65282641,3.12012504,0.00800674,0.10548620,0.94559875,2.62570273,0.21075138,0.10620666,0.00145980,0.41254948
-3.64682341,3.08085566,0.00769849,0.10395469,0.95147179,2.58227171,0.20842931,0.10792637,0.00139215,0.41642300
-3.64082041,3.03480197,0.00735848,0.10225325,0.95654035,2.53262856,0.20582497,0.10962439,0.00132092,0.41975838
-3.63481741,2.98248897,0.00699369,0.10037342,0.96057913,2.47742785,0.20293478,0.11127628,0.00124675,0.42246617
-3.62881441,2.92455510,0.00661131,0.09831512,0.96340155,2.41740834,0.19976859,0.11285862,0.00117038,0.42447560
-3.62281141,2.86172337,0.00621848,0.09608576,0.96485673,2.35336590,0.19634739,0.11434893,0.00109261,0.42573352
-3.61680840,2.79477145,0.00582212,0.09369915,0.96482630,2.28612576,0.19270063,0.11572577,0.00101430,0.42620313
-3.61080540,2.72450234,0.00542870,0.09117427,0.96322136,2.21651554,0.18886363,0.11696892,0.00093630,0.42586263
-3.60480240,2.65171679,0.00504413,0.08853402,0.95997965,2.14534025,0.18487500,0.11805968,0.00085948,0.42470372
-3.59879940,2.57718874,0.00467358,0.08580399,0.95506303,2.07336016,0.18077431,0.11898128,0.00078463,0.42273027
-3.59279640,2.50164435,0.00432142,0.08301125,0.94845530,2.00127226,0.17659996,0.11971938,0.00071253,0.41995690
-3.58679340,2.42574546,0.00399114,0.08018323,0.94016036,1.92969595,0.17238755,0.12026254,0.00064388,0.41640775
-3.58079040,2.35007755,0.00368537,0.07734676,0.93020057,1.85916305,0.16816848,0.12060287,0.00057930,0.41211529
-3.57478739,2.27514230,0.00340585,0.07452726,0.91861523,1.79011226,0.16396915,0.12073644,0.00051934,0.40711920
