energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
3.50875438,2.35355350,0.23312309,0.32291165,0.01542735,0.20950172,0.14387192,0.39146142,0.85025063,1.29499403
3.51475738,2.39145726,0.23679220,0.32761295,0.01570790,0.21402864,0.14680249,0.39557979,0.87357216,1.31736836
3.52076038,2.42494108,0.24020256,0.33126329,0.01592025,0.21786297,0.14964583,0.39876852,0.89379199,1.33837528
3.52676338,2.45347645,0.24330748,0.33380053,0.01606480,0.22094540,0.15236255,0.40090710,0.91071617,1.35773717
3.53276638,2.47665130,0.24606554,0.33518462,0.01614319,0.22322913,0.15491304,0.40190039,0.92420521,1.37523348
3.53876938,2.49417548,0.24844159,0.33539842,0.01615814,0.22468129,0.15725870,0.40168091,0.93417475,1.39070077
3.54477239,2.50588238,0.25040754,0.33444786,0.01611327,0.22528401,0.15936297,0.40021009,0.94059502,1.40403080
3.55077539,2.51172663,0.25194283,0.33236132,0.01601288,0.22503509,0.16119251,0.39747852,0.94348891,1.41516694
3.55677839,2.51177833,0.25303461,0.32918830,0.01586170,0.22394814,0.16271809,0.39350518,0.94292897,1.42409918
3.56278139,2.50621419,0.25367759,0.32499749,0.01566469,0.22205236,0.16391548,0.38833573,0.93903348,1.43085822
3.56878439,2.49530628,0.25387357,0.31987434,0.01542679,0.21939176,0.16476613,0.38204017,0.93196184,1.43550894
3.57478739,2.47940882,0.25363085,0.31391814,0.01515280,0.21602401,0.16525771,0.37470965,0.92190948,1.43814374
3.58079040,2.45894389,0.25296331,0.30723883,0.01484715,0.21201882,0.16538436,0.36645302,0.90910253,1.43887607
3.58679340,2.43438658,0.25188944,0.29995369,0.01451387,0.20745606,0.16514687,0.35739299,0.89379233,1.43783456
3.59279640,2.40625016,0.25043137,0.29218397,0.01415647,0.20242348,0.16455252,0.34766209,0.87625006,1.43515790
3.59879940,2.37507191,0.24861386,0.28405150,0.01377800,0.19701430,0.16361480,0.33739882,0.85676154,1.43099066
3.60480240,2.34139983,0.24646338,0.27567569,0.01338102,0.19132464,0.16235289,0.32674380,0.83562224,1.42548021
3.61080540,2.30578067,0.24400740,0.26717056,0.01296772,0.18545089,0.16079098,0.31583635,0.81313267,1.41877448
3.61680840,2.26874941,0.24127381,0.25864234,0.01254002,0.17948709,0.15895741,0.30481136,0.78959399,1.41102075
3.62281141,2.23082025,0.23829059,0.25018734,0.01209970,0.17352249,0.15688373,0.29379662,0.76530406,1.40236506
3.62881441,2.19247917,0.23508569,0.24189032,0.01164856,0.16763926,0.15460363,0.28291077,0.74055373,1.39295208
3.63481741,2.15417795,0.23168715,0.23382332,0.01118855,0.16191049,0.15215183,0.27226166,0.71562344,1.38292525
3.64082041,2.11632957,0.22812342,0.22604497,0.01072194,0.15639853,0.14956291,0.26194534,0.69078015,1.37242691
3.64682341,2.07930487,0.22442382,0.21860029,0.01025141,0.15115374,0.14687028,0.25204563,0.66627455,1.36159827
3.65282641,2.04343045,0.22061917,0.21152088,0.00978019,0.14621362,0.14410507,0.24263411,0.64233853,1.35057897
3.65882941,2.00898764,0.21674249,0.20482561,0.00931211,0.14160252,0.14129524,0.23377075,0.61918316,1.33950639
3.66483242,1.97621259,0.21282966,0.19852162,0.00885167,0.13733164,0.13846478,0.22550490,0.59699687,1.32851449
3.67083542,1.94529753,0.20892020,0.19260574,0.00840399,0.13339966,0.13563309,0.21787677,0.57594427,1.31773241
3.67683842,1.91639313,0.20505785,0.18706606,0.00797489,0.12979372,0.13281454,0.21091923,0.55616543,1.30728303
3.68284142,1.88961220,0.20129111,0.18188389,0.00757076,0.12649080,0.13001829,0.20465992,0.53777582,1.29728164
3.68884442,1.86503466,0.19767373,0.17703575,0.00719854,0.12345942,0.12724823,0.19912357,0.52086684,1.28783499
3.69484742,1.84271395,0.19426496,0.17249550,0.00686564,0.12066169,0.12450328,0.19433454,0.50550723,1.27904104
3.70085043,1.82268473,0.19112971,0.16823653,0.00657982,0.11805544,0.12177778,0.19031932,0.49174508,1.27098954
3.70685343,1.80497196,0.18833858,0.16423389,0.00634916,0.11559656,0.11906211,0.18710904,0.47961070,1.26376369
3.71285643,1.78960095,0.18596775,0.16046632,0.00618191,0.11324124,0.11634351,0.18474186,0.46912004,1.25744296
3.71885943,1.77660833,0.18409874,0.15691813,0.00608642,0.11094828,0.11360699,0.18326504,0.46027888,1.25210685
3.72486243,1.76605323,0.18281797,0.15358081,0.00607108,0.10868113,0.11083634,0.18273665,0.45308732,1.24783973
3.73086543,1.75802836,0.18221626,0.15045446,0.00614423,0.10640974,0.10801521,0.18322684,0.44754462,1.24473624
3.73686843,1.75267022,0.18238816,0.14754875,0.00631407,0.10411213,0.10512817,0.18481839,0.44365406,1.24290689
3.74287144,1.75016766,0.18343097,0.14488360,0.00658860,0.10177556,0.10216173,0.18760662,0.44142768,1.24248351
3.74887444,1.75076819,0.18544371,0.14248945,0.00697555,0.09939734,0.09910529,0.19169850,0.44089039,1.24362378
3.75487744,1.75478119,0.18852568,0.14040700,0.00748226,0.09698518,0.09595190,0.19721078,0.44208351,1.24651448
3.76088044,1.76257731,0.19277477,0.13868662,0.00811557,0.09455713,0.09269894,0.20426732,0.44506712,1.25137268
3.76688344,1.77458365,0.19828536,0.13738719,0.00888169,0.09214108,0.08934850,0.21299546,0.44992125,1.25844459
3.77288644,1.79127417,0.20514594,0.13657458,0.00978603,0.08977386,0.08590763,0.22352148,0.45674548,1.26800156
3.77888944,1.81315532,0.21343620,0.13631964,0.01083299,0.08749989,0.08238827,0.23596531,0.46565693,1.28033301
3.78489245,1.84074687,0.22322382,0.13669589,0.01202569,0.08536963,0.07880710,0.25043455,0.47678650,1.29573632
3.79089545,1.87455849,0.23456091,0.13777676,0.01336577,0.08343763,0.07518500,0.26701807,0.49027330,1.31450380
3.79689845,1.91506255,0.24748016,0.13963271,0.01485300,0.08176044,0.07154640,0.28577933,0.50625748,1.33690711
3.80290145,1.96266434,0.26199094,0.14232806,0.01648503,0.08039437,0.06791852,0.30674966,0.52487149,1.36317974
3.80890445,2.01767075,0.27807528,0.14591782,0.01825702,0.07939319,0.06433039,0.32992203,0.54623014,1.39349832
3.81490745,2.08025888,0.29568426,0.15044451,0.02016138,0.07880586,0.06081179,0.35524527,0.57041978,1.42796367
3.82091046,2.15044623,0.31473468,0.15593513,0.02218743,0.07867435,0.05739225,0.38261942,0.59748707,1.46658262
3.82691346,2.22806398,0.33510651,0.16239843,0.02432122,0.07903169,0.05409991,0.41189221,0.62742785,1.50925165
3.83291646,2.31273503,0.35664124,0.16982251,0.02654536,0.07990019,0.05096061,0.44285719,0.66017661,1.55574350
3.83891946,2.40385831,0.37914134,0.17817302,0.02883897,0.08129008,0.04799688,0.47525362,0.69559724,1.60569751
3.84492246,2.50060059,0.40237116,0.18739188,0.03117773,0.08319843,0.04522724,0.50876824,0.73347553,1.65861478
3.85092546,2.60189686,0.42605919,0.19739675,0.03353411,0.08560858,0.04266556,0.54303919,0.77351399,1.71385857
3.85692846,2.70645988,0.44990203,0.20808133,0.03587767,0.08848996,0.04032065,0.57766188,0.81532949,1.77066045
3.86293147,2.81279913,0.47356980,0.21931635,0.03817556,0.09179837,0.03819603,0.61219682,0.85845401,1.82813225
3.86893447,2.91924899,0.49671315,0.23095158,0.04039314,0.09547684,0.03628992,0.64617915,0.90233885,1.88528363
3.87493747,3.02400538,0.51897154,0.24281848,0.04249475,0.09945676,0.03459543,0.67912972,0.94636223,1.94104486
3.88094047,3.12516984,0.53998257,0.25473374,0.04444457,0.10365961,0.03310093,0.71056708,0.98984053,1.99429400
3.88694347,3.22079950,0.55939205,0.26650339,0.04620759,0.10799893,0.03179059,0.74002022,1.03204255,2.04388747
3.89294647,3.30896103,0.57686438,0.27792758,0.04775057,0.11238265,0.03064509,0.76704137,1.07220676,2.08869291
3.89894947,3.38778660,0.59209276,0.28880558,0.04904308,0.11671560,0.02964237,0.79121844,1.10956084,2.12762300
3.90495248,3.45552942,0.60480887,0.29894115,0.05005847,0.12090220,0.02875853,0.81218653,1.14334277,2.15966875
3.91095548,3.51061679,0.61479143,0.30814780,0.05077472,0.12484915,0.02796871,0.82963807,1.17282290,2.18393103
3.91695848,3.55169833,0.62187329,0.31625392,0.05117528,0.12846799,0.02724803,0.84333109,1.19732590,2.19964893
3.92296148,3.57768742,0.62594666,0.32310751,0.05124961,0.13167762,0.02657238,0.85309543,1.21625195,2.20622387
3.92896448,3.58779419,0.62696632,0.32858030,0.05099362,0.13440643,0.02591930,0.85883639,1.22909606,2.20323841
3.93496748,3.58154880,0.62495043,0.33257114,0.05040992,0.13659417,0.02526863,0.86053593,1.23546489,2.19046916
3.94097049,3.55881408,0.61997911,0.33500853,0.04950771,0.13819333,0.02460309,0.85825131,1.23509023,2.16789323
3.94697349,3.51978727,0.61219078,0.33585215,0.04830262,0.13917017,0.02390875,0.85211125,1.22783864,2.13568818
3.95297649,3.46499101,0.60177640,0.33509340,0.04681620,0.13950515,0.02317533,0.84230990,1.21371679,2.09422567
3.95897949,3.39525424,0.58897207,0.33275489,0.04507524,0.13919297,0.02239634,0.82909895,1.19287225,2.04405910
3.96498249,3.31168411,0.57405020,0.32888900,0.04311100,0.13824209,0.02156910,0.81277824,1.16558983,1.98590613
3.97098549,3.21563048,0.55730990,0.32357556,0.04095824,0.13667386,0.02069465,0.79368547,1.13228349,1.92062684
3.97698849,3.10864463,0.53906691,0.31691874,0.03865415,0.13452125,0.01977750,0.77218531,1.09348439,1.84919866
3.98299150,2.99243421,0.51964368,0.30904344,0.03623729,0.13182734,0.01882528,0.74865863,1.04982545,1.77268923
3.98899450,2.86881656,0.49935999,0.30009120,0.03374656,0.12864357,0.01784837,0.72349216,1.00202322,1.69222833
3.99499750,2.73967207,0.47852461,0.29021593,0.03122009,0.12502789,0.01685944,0.69706909,0.95085784,1.60897999
4.00100050,2.60689974,0.45742825,0.27957965,0.02869440,0.12104288,0.01587291,0.66976091,0.89715189,1.52411592
4.00700350,2.47237621,0.43633803,0.26834833,0.02620353,0.11675392,0.01490452,0.64192071,0.84174905,1.43879107
4.01300650,2.33791963,0.41549368,0.25668804,0.02377836,0.11222750,0.01397079,0.61387817,0.78549331,1.35412204
4.01900950,2.20525929,0.39510542,0.24476156,0.02144613,0.10752968,0.01308861,0.58593613,0.72920954,1.27116892
4.02501251,2.07601133,0.37535345,0.23272547,0.01923008,0.10272480,0.01227477,0.55836882,0.67368604,1.19092070
4.03101551,1.95166070,0.35638882,0.22072778,0.01714926,0.09787445,0.01154563,0.53142149,0.61965949,1.11428446
4.03701851,1.83354921,0.33833558,0.20890618,0.01521848,0.09303661,0.01091679,0.50531123,0.56780279,1.04207806
4.04302151,1.72286880,0.32129373,0.19738679,0.01344844,0.08826514,0.01040286,0.48022872,0.51871576,0.97502610
4.04902451,1.62065953,0.30534275,0.18628341,0.01184593,0.08360939,0.01001723,0.45634053,0.47291889,0.91375865
4.05502751,1.52781106,0.29054536,0.17569717,0.01041413,0.07911405,0.00977199,0.43379181,0.43084992,0.85881213
4.06103052,1.44506673,0.27695117,0.16571656,0.00915303,0.07481908,0.00967777,0.41270877,0.39286302,0.81063189
4.06703352,1.37302913,0.26460001,0.15641761,0.00805978,0.07075982,0.00974375,0.39320107,0.35923019,0.76957565
4.07303652,1.31216612,0.25352463,0.14786429,0.00712918,0.06696704,0.00997764,0.37536359,0.33014449,0.73591746
4.07903952,1.26281672,0.24375277,0.14010893,0.00635410,0.06346714,0.01038564,0.35927766,0.30572469,0.70985150
4.08504252,1.22519601,0.23530836,0.13319260,0.00572587,0.06028223,0.01097257,0.34501151,0.28602074,0.69149542
4.09104552,1.19939883,0.22821197,0.12714551,0.00523467,0.05743022,0.01174187,0.33262014,0.27101978,0.68089295
4.09704852,1.18540208,0.22248049,0.12198730,0.00486987,0.05492485,0.01269566,0.32214451,0.26065224,0.67801560
4.10305153,1.18306574,0.21812617,0.11772718,0.00462030,0.05277574,0.01383486,0.31361032,0.25479771,0.68276351
4.10905453,1.19213286,0.21515526,0.11436413,0.00447451,0.05098829,0.01515920,0.30702640,0.25329044,0.69496560
4.11505753,1.21222905,0.21356617,0.11188690,0.00442096,0.04956364,0.01666737,0.30238311,0.25592420,0.71437911
4.12106053,1.24286199,0.21334768,0.11027416,0.00444813,0.04849859,0.01835703,0.29965069,0.26245654,0.74068907
4.12706353,1.28342164,0.21447712,0.10949458,0.00454468,0.04778555,0.02022492,0.29877806,0.27261250,0.77350790
4.13306653,1.33318177,0.21691872,0.10950703,0.00469952,0.04741253,0.02226690,0.29969195,0.28608780,0.81237556
4.13906953,1.39130336,0.22062242,0.11026097,0.00490187,0.04736317,0.02447796,0.30229673,0.30255168,0.85676073
4.14507254,1.45684043,0.22552303,0.11169691,0.00514133,0.04761687,0.02685230,0.30647480,0.32164969,0.90606322
4.15107554,1.52874859,0.23153995,0.11374713,0.00540792,0.04814899,0.02938327,0.31208788,0.34300639,0.95961803
4.15707854,1.60589652,0.23857744,0.11633657,0.00569212,0.04893117,0.03206337,0.31897884,0.36622840,1.01670113
4.16308154,1.68708033,0.24652536,0.11938397,0.00598496,0.04993170,0.03488418,0.32697428,0.39090785,1.07653714
4.16908454,1.77104071,0.25526047,0.12280309,0.00627805,0.05111607,0.03783624,0.33588769,0.41662636,1.13830888
4.17508754,1.85648242,0.26464808,0.12650419,0.00656367,0.05244747,0.04090891,0.34552296,0.44295963,1.20116859
4.18109055,1.94209558,0.27454403,0.13039557,0.00683482,0.05388750,0.04409022,0.35567826,0.46948267,1.26425072
4.18709355,2.02657831,0.28479698,0.13438516,0.00708535,0.05539678,0.04736664,0.36614996,0.49577559,1.32668584
4.19309655,2.10865977,0.29525077,0.13838220,0.00730996,0.05693575,0.05072284,0.37673654,0.52142989,1.38761534
4.19909955,2.18712290,0.30574681,0.14229881,0.00750436,0.05846528,0.05414150,0.38724234,0.54605496,1.44620643
4.20510255,2.26082617,0.31612653,0.14605149,0.00766523,0.05994744,0.05760300,0.39748094,0.56928473,1.50166694
4.21110555,2.32872350,0.32623365,0.14956257,0.00779037,0.06134614,0.06108526,0.40727808,0.59078404,1.55325942
4.21710855,2.38988163,0.33591632,0.15276135,0.00787862,0.06262770,0.06456359,0.41647419,0.61025466,1.60031410
4.22311156,2.44349458,0.34502909,0.15558517,0.00792992,0.06376144,0.06801051,0.42492623,0.62744044,1.64224011
4.22911456,2.48889448,0.35343467,0.15798018,0.00794523,0.06472008,0.07139586,0.43250902,0.64213165,1.67853478
4.23511756,2.52555877,0.36100547,0.15990192,0.00792652,0.06548014,0.07468680,0.43911605,0.65416802,1.70879060
4.24112056,2.55311341,0.36762498,0.16131565,0.00787660,0.06602222,0.07784813,0.44465968,0.66344046,1.73269961
4.24712356,2.57133236,0.37318891,0.16219644,0.00779906,0.06633116,0.08084260,0.44907095,0.66989141,1.75005520
4.25312656,2.58013337,0.37760626,0.16252902,0.00769809,0.06639621,0.08363153,0.45229898,0.67351360,1.76075135
4.25912956,2.57957043,0.38080011,0.16230752,0.00757831,0.06621098,0.08617542,0.45431002,0.67434750,1.76477931
4.26513257,2.56982343,0.38270839,0.16153496,0.00744457,0.06577347,0.08843479,0.45508635,0.67247743,1.76222204
4.27113557,2.55118550,0.38328446,0.16022261,0.00730178,0.06508593,0.09037118,0.45462492,0.66802646,1.75324665
4.27713857,2.52404864,0.38249760,0.15838924,0.00715473,0.06415473,0.09194809,0.45293604,0.66115052,1.73809534
4.28314157,2.48888823,0.38033332,0.15606034,0.00700785,0.06299013,0.09313217,0.45004200,0.65203181,1.71707499
4.28914457,2.44624718,0.37679357,0.15326722,0.00686509,0.06160608,0.09389424,0.44597571,0.64087192,1.69054619
4.29514757,2.39672015,0.37189674,0.15004609,0.00672976,0.06001995,0.09421040,0.44077951,0.62788482,1.65891181
4.30115058,2.34093844,0.36567746,0.14643725,0.00660441,0.05825221,0.09406301,0.43450408,0.61329021,1.62260578
4.30715358,2.27955601,0.35818626,0.14248415,0.00649074,0.05632620,0.09344150,0.42720744,0.59730735,1.58208237
4.31315658,2.21323699,0.34948883,0.13823261,0.00638959,0.05426772,0.09234304,0.41895414,0.58014956,1.53780632
4.31915958,2.14264485,0.33966519,0.13373006,0.00630091,0.05210474,0.09077295,0.40981461,0.56201979,1.49024400
4.32516258,2.06843345,0.32880848,0.12902483,0.00622378,0.04986698,0.08874491,0.39986457,0.54310703,1.43985595
4.33116558,1.99124000,0.31702349,0.12416552,0.00615652,0.04758559,0.08628083,0.38918457,0.52358399,1.38709078
4.33716858,1.91167972,0.30442504,0.11920044,0.00609680,0.04529265,0.08341050,0.37785960,0.50360573,1.33238047
4.34317159,1.83034228,0.29113598,0.11417713,0.00604170,0.04302079,0.08017091,0.36597866,0.48330941,1.27613712
4.34917459,1.74778952,0.27728514,0.10914189,0.00598797,0.04080268,0.07660540,0.35363438,0.46281488,1.21875090
4.35517759,1.66455447,0.26300509,0.10413939,0.00593210,0.03867052,0.07276253,0.34092257,0.44222601,1.16058914
4.36118059,1.58114105,0.24842980,0.09921230,0.00587059,0.03665553,0.06869478,0.32794160,0.42163270,1.10199635
4.36718359,1.49802441,0.23369236,0.09440091,0.00580000,0.03478739,0.06445722,0.31479171,0.40111315,1.04329487
4.37318659,1.41565142,0.21892267,0.08974286,0.00571723,0.03309364,0.06010602,0.30157412,0.38073632,0.98478598
4.37918959,1.33444112,0.20424531,0.08527268,0.00561957,0.03159914,0.05569702,0.28838995,0.36056442,0.92675121
4.38519260,1.25478490,0.18977756,0.08102154,0.00550488,0.03032546,0.05128437,0.27533898,0.34065513,0.86945367
4.39119560,1.17704621,0.17562766,0.07701681,0.00537160,0.02929035,0.04691923,0.26251815,0.32106357,0.81313916
4.39719860,1.10155974,0.16189335,0.07328170,0.00521889,0.02850718,0.04264869,0.25001995,0.30184370,0.75803692
4.40320160,1.02863002,0.14866067,0.06983491,0.00504662,0.02798452,0.03851488,0.23793070,0.28304933,0.70436010
4.40920460,0.95852954,0.13600319,0.06669021,0.00485532,0.02772571,0.03455424,0.22632872,0.26473452,0.65230559
4.41520760,0.89149643,0.12398143,0.06385617,0.00464620,0.02772857,0.03079713,0.21528256,0.24695350,0.60205353
4.42121061,0.82773195,0.11264275,0.06133584,0.00442108,0.02798525,0.02726758,0.20484923,0.22976013,0.55376642
4.42721361,0.76739800,0.10202147,0.05912659,0.00418224,0.02848216,0.02398333,0.19507275,0.21320699,0.50758783
4.43321661,0.71061485,0.09213935,0.05721997,0.00393242,0.02920009,0.02095607,0.18598283,0.19734420,0.46364110
4.43921961,0.65745950,0.08300625,0.05560181,0.00367460,0.03011449,0.01819184,0.17759401,0.18221817,0.42202789
4.44522261,0.60796464,0.07462118,0.05425240,0.00341196,0.03119593,0.01569161,0.16990522,0.16787028,0.38282695
4.45122561,0.56211879,0.06697338,0.05314686,0.00314773,0.03241075,0.01345200,0.16289981,0.15433582,0.34609308
4.45722861,0.51986752,0.06004368,0.05225568,0.00288509,0.03372181,0.01146601,0.15654613,0.14164303,0.31185665
4.46323162,0.48111592,0.05380596,0.05154546,0.00262708,0.03508952,0.00972392,0.15079874,0.12981266,0.28012351
4.46923462,0.44573250,0.04822869,0.05097982,0.00237651,0.03647292,0.00821410,0.14560003,0.11885784,0.25087558
4.47523762,0.41355429,0.04327649,0.05052045,0.00213590,0.03783086,0.00692390,0.14088249,0.10878452,0.22407209
4.48124062,0.38439318,0.03891183,0.05012825,0.00190741,0.03912334,0.00584047,0.13657123,0.09959231,0.19965147
4.48724362,0.35804322,0.03509656,0.04976464,0.00169287,0.04031280,0.00495153,0.13258702,0.09127588,0.17753378
4.49324662,0.33428871,0.03179353,0.04939281,0.00149373,0.04136544,0.00424613,0.12884937,0.08382670,0.15762383
4.49924962,0.31291274,0.02896807,0.04897899,0.00131107,0.04225247,0.00371530,0.12527981,0.07723525,0.13981455
4.50525263,0.29370588,0.02658943,0.04849369,0.00114564,0.04295123,0.00335265,0.12180501,0.07149331,0.12399086
4.51125563,0.27647468,0.02463204,0.04791279,0.00099789,0.04344619,0.00315488,0.11835980,0.06659661,0.11003356
4.51725863,0.26104961,0.02307669,0.04721846,0.00086802,0.04372974,0.00312219,0.11488975,0.06254731,0.09782334
4.52326163,0.24729220,0.02191154,0.04639988,0.00075604,0.04380276,0.00325866,0.11135344,0.05935643,0.08724464
4.52926463,0.23510104,0.02113286,0.04545376,0.00066178,0.04367487,0.00357248,0.10772409,0.05704612,0.07818925
4.53526763,0.22441635,0.02074566,0.04438456,0.00058500,0.04336451,0.00407608,0.10399067,0.05565135,0.07055953
4.54127064,0.21522313,0.02076406,0.04320445,0.00052539,0.04289863,0.00478622,0.10015835,0.05522130,0.06427119
4.54727364,0.20755245,0.02121129,0.04193305,0.00048267,0.04231216,0.00572380,0.09624838,0.05581991,0.05925538
4.55327664,0.20148109,0.02211959,0.04059683,0.00045655,0.04164721,0.00691369,0.09229726,0.05752589,0.05546027
4.55927964,0.19712935,0.02352960,0.03922839,0.00044684,0.04095195,0.00838431,0.08835550,0.06043174,0.05285189
4.56528264,0.19465709,0.02548955,0.03786540,0.00045341,0.04027935,0.01016703,0.08448574,0.06464200,0.05141420
4.57128564,0.19425809,0.02805406,0.03654951,0.00047620,0.03968566,0.01229540,0.08076062,0.07027048,0.05114854
4.57728864,0.19615288,0.03128257,0.03532503,0.00051523,0.03922879,0.01480418,0.07726021,0.07743669,0.05207234
4.58329165,0.20058011,0.03523745,0.03423759,0.00057058,0.03896656,0.01772814,0.07406934,0.08626120,0.05421711
4.58929465,0.20778681,0.03998173,0.03333267,0.00064237,0.03895484,0.02110072,0.07127476,0.09686032,0.05762586
4.59529765,0.21801759,0.04557655,0.03265425,0.00073071,0.03924582,0.02495244,0.06896231,0.10934002,0.06234994
4.60130065,0.23150330,0.05207834,0.03224335,0.00083563,0.03988610,0.02930918,0.06721417,0.12378924,0.06844535
4.60730365,0.24844918,0.05953583,0.03213677,0.00095710,0.04091508,0.03419041,0.06610619,0.14027295,0.07596872
4.61330665,0.26902314,0.06798687,0.03236584,0.00109491,0.04236337,0.03960731,0.06570556,0.15882508,0.08497300
4.61930965,0.29334434,0.07745539,0.03295535,0.00124866,0.04425139,0.04556098,0.06606865,0.17944168,0.09550294
4.62531266,0.32147260,0.08794833,0.03392261,0.00141769,0.04658826,0.05204068,0.06723918,0.20207458,0.10759073
4.63131566,0.35339902,0.09945297,0.03527676,0.00160103,0.04937096,0.05902235,0.06924681,0.22662599,0.12125168
4.63731866,0.38903837,0.11193451,0.03701822,0.00179737,0.05258380,0.06646741,0.07210605,0.25294431,0.13648036
4.64332166,0.42822348,0.12533434,0.03913841,0.00200504,0.05619829,0.07432195,0.07581563,0.28082153,0.15324727
4.64932466,0.47070230,0.13956895,0.04161973,0.00222199,0.06017340,0.08251637,0.08035832,0.30999244,0.17149625
4.65532766,0.51613774,0.15452956,0.04443580,0.00244579,0.06445627,0.09096564,0.08570119,0.34013605,0.19114285
4.66133067,0.56411083,0.17008283,0.04755195,0.00267365,0.06898334,0.09957011,0.09179633,0.37087921,0.21207371
4.66733367,0.61412706,0.18607240,0.05092604,0.00290246,0.07368189,0.10821695,0.09858210,0.40180263,0.23414730
4.67333667,0.66562629,0.20232146,0.05450954,0.00312885,0.07847204,0.11678231,0.10598482,0.43244913,0.25719579
4.67933967,0.71799587,0.21863636,0.05824885,0.00334925,0.08326909,0.12513398,0.11392088,0.46233413,0.28102841
4.68534267,0.77058676,0.23481103,0.06208686,0.00355997,0.08798615,0.13313461,0.12229935,0.49095790,0.30543599
4.69134567,0.82273239,0.25063219,0.06596477,0.00375733,0.09253704,0.14064541,0.13102487,0.51781931,0.33019687
4.69734867,0.87376935,0.26588527,0.06982395,0.00393772,0.09683925,0.14753009,0.14000090,0.54243051,0.35508366
4.70335168,0.92305950,0.28036055,0.07360797,0.00409774,0.10081701,0.15365896,0.14913312,0.56433203,0.37987100
4.70935468,0.97001232,0.29385955,0.07726462,0.00423430,0.10440418,0.15891307,0.15833298,0.58310754,0.40434374
4.71535768,1.01410688,0.30620130,0.08074786,0.00434471,0.10754694,0.16318805,0.16752117,0.59839774,0.42830524
4.72136068,1.05491206,0.31722814,0.08401962,0.00442677,0.11020611,0.16639764,0.17663095,0.60991269,0.45158557
4.72736368,1.09210432,0.32681092,0.08705140,0.00447888,0.11235905,0.16847665,0.18561109,0.61744197,0.47404893
4.73336668,1.12548198,0.33485322,0.08982547,0.00450006,0.11400089,0.16938330,0.19442848,0.62086228,0.49560006
4.73936968,1.15497514,0.34129449,0.09233577,0.00448998,0.11514523,0.16910066,0.20306993,0.62014190,0.51618919
4.74537269,1.18065063,0.34611186,0.09458833,0.00444900,0.11582402,0.16763732,0.21154339,0.61534207,0.53581521
4.75137569,1.20271152,0.34932062,0.09660119,0.00437815,0.11608677,0.16502712,0.21987821,0.60661496,0.55452665
4.75737869,1.22149097,0.35097316,0.09840378,0.00427909,0.11599904,0.16132803,0.22812447,0.59419839,0.57242044
4.76338169,1.23744043,0.35115665,0.10003586,0.00415403,0.11564022,0.15662017,0.23635139,0.57840764,0.58963827
4.76938469,1.25111256,0.34998929,0.10154587,0.00400569,0.11510069,0.15100312,0.24464465,0.55962463,0.60636060
4.77538769,1.26313932,0.34761549,0.10298893,0.00383719,0.11447858,0.14459264,0.25310286,0.53828497,0.62279837
4.78139070,1.27420627,0.34420012,0.10442438,0.00365194,0.11387600,0.13751695,0.26183312,0.51486361,0.63918288
4.78739370,1.28502389,0.33992210,0.10591314,0.00345355,0.11339522,0.12991270,0.27094590,0.48985954,0.65575406
4.79339670,1.29629726,0.33496755,0.10751484,0.00324569,0.11313467,0.12192089,0.28054944,0.46378042,0.67274770
4.79939970,1.30869547,0.32952296,0.10928494,0.00303199,0.11318513,0.11368286,0.29074380,0.43712761,0.69038222
4.80540270,1.32282204,0.32376852,0.11127193,0.00281596,0.11362621,0.10533651,0.30161498,0.41038236,0.70884560
4.81140570,1.33918780,0.31787202,0.11351483,0.00260089,0.11452317,0.09701289,0.31322926,0.38399349,0.72828321
4.81740870,1.35818755,0.31198349,0.11604094,0.00238975,0.11592448,0.08883331,0.32562809,0.35836719,0.74878713
4.82341171,1.38008162,0.30623084,0.11886418,0.00218516,0.11785991,0.08090696,0.33882394,0.33385901,0.77038761
4.82941471,1.40498327,0.30071670,0.12198393,0.00198937,0.12033947,0.07332919,0.35279718,0.31076836,0.79304729
4.83541771,1.43285265,0.29551645,0.12538454,0.00180417,0.12335317,0.06618038,0.36749433,0.28933548,0.81665844
4.84142071,1.46349765,0.29067759,0.12903555,0.00163098,0.12687153,0.05952540,0.38282785,0.26974079,0.84104368
4.84742371,1.49658175,0.28622044,0.13289254,0.00147078,0.13084694,0.05341364,0.39867754,0.25210643,0.86596019
4.85342671,1.53163841,0.28213991,0.13689874,0.00132420,0.13521567,0.04787952,0.41489354,0.23649981,0.89110730
4.85942971,1.56809152,0.27840847,0.14098716,0.00119154,0.13990054,0.04294336,0.43130093,0.22293862,0.91613728
4.86543272,1.60528087,0.27497988,0.14508325,0.00107284,0.14481407,0.03861256,0.44770565,0.21139709,0.94066877
4.87143572,1.64249126,0.27179363,0.14910802,0.00096792,0.14986186,0.03488306,0.46390163,0.20181309,0.96430232
4.87743872,1.67898406,0.26877980,0.15298123,0.00087650,0.15494623,0.03174079,0.47967865,0.19409554,0.98663711
4.88344172,1.71402941,0.26586397,0.15662485,0.00079823,0.15996980,0.02916324,0.49483065,0.18813195,1.00728818
4.88944472,1.74693748,0.26297219,0.15996626,0.00073280,0.16483884,0.02712101,0.50916398,0.18379569,1.02590312
4.89544772,1.77708726,0.26003551,0.16294125,0.00068000,0.16946636,0.02557917,0.52250517,0.18095260,1.04217728
