energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.63731866,0.58910364,0.00013822,0.06520907,0.09586986,0.14666822,0.00316255,0.36385535,0.11306438,0.13476040
-4.63131566,0.60056257,0.00012190,0.06717249,0.10085172,0.14810049,0.00359039,0.36711167,0.11571679,0.13805725
-4.62531266,0.61788587,0.00011016,0.07004120,0.10672472,0.15126702,0.00405808,0.37337400,0.11932940,0.14265077
-4.61930965,0.64063563,0.00010227,0.07377496,0.11343540,0.15606359,0.00456367,0.38237270,0.12383986,0.14842205
-4.61330665,0.66829361,0.00009754,0.07831750,0.12092429,0.16235789,0.00510429,0.39380602,0.12917702,0.15523252
-4.60730365,0.70027079,0.00009538,0.08359764,0.12912685,0.16999222,0.00567609,0.40734650,0.13526240,0.16292622
-4.60130065,0.73591745,0.00009526,0.08953050,0.13797439,0.17878647,0.00627425,0.42264698,0.14201152,0.17133230
-4.59529765,0.77453369,0.00009672,0.09601915,0.14739490,0.18854146,0.00689302,0.43934620,0.14933504,0.18026784
-4.58929465,0.81538043,0.00009936,0.10295644,0.15731380,0.19904252,0.00752575,0.45707391,0.15713965,0.18954082
-4.58329165,0.85769068,0.00010281,0.11022710,0.16765459,0.21006326,0.00816504,0.47545541,0.16532884,0.19895336
-4.57728864,0.90068129,0.00010675,0.11771014,0.17833945,0.22136971,0.00880283,0.49411576,0.17380346,0.20830513
-4.57128564,0.94356489,0.00011090,0.12528132,0.18928966,0.23272458,0.00943059,0.51268356,0.18246219,0.21739689
-4.56528264,0.98556224,0.00011504,0.13281585,0.20042596,0.24389165,0.01003947,0.53079464,0.19120199,0.22603422
-4.55927964,1.02591457,0.00011894,0.14019107,0.21166884,0.25464033,0.01062057,0.54809556,0.19991845,0.23403117
-4.55327664,1.06389601,0.00012243,0.14728911,0.22293869,0.26475014,0.01116512,0.56424732,0.20850637,0.24121398
-4.54727364,1.09882580,0.00012537,0.15399947,0.23415595,0.27401507,0.01166472,0.57892901,0.21686031,0.24742455
-4.54127064,1.13007993,0.00012762,0.16022128,0.24524108,0.28224777,0.01211156,0.59184184,0.22487537,0.25252383
-4.53526763,1.15710213,0.00012910,0.16586540,0.25611470,0.28928323,0.01249864,0.60271319,0.23244820,0.25639467
-4.52926463,1.17941367,0.00012975,0.17085597,0.26669752,0.29498213,0.01281994,0.61130089,0.23947812,0.25894439
-4.52326163,1.19662181,0.00012952,0.17513171,0.27691055,0.29923349,0.01307061,0.61739748,0.24586847,0.26010667
-4.51725863,1.20842650,0.00012840,0.17864658,0.28667520,0.30195658,0.01324704,0.62083428,0.25152815,0.25984289
-4.51125563,1.21462519,0.00012641,0.18137010,0.29591369,0.30310214,0.01334700,0.62148515,0.25637323,0.25814271
-4.50525263,1.21511537,0.00012357,0.18328715,0.30454963,0.30265270,0.01336966,0.61926972,0.26032862,0.25502396
-4.49924962,1.20989500,0.00011995,0.18439735,0.31250883,0.30062211,0.01331557,0.61415581,0.26332976,0.25053169
-4.49324662,1.19906054,0.00011561,0.18471414,0.31972058,0.29705421,0.01318663,0.60616087,0.26532420,0.24473664
-4.48724362,1.18280290,0.00011063,0.18426359,0.32611912,0.29202088,0.01298604,0.59535232,0.26627308,0.23773288
-4.48124062,1.16140129,0.00010511,0.18308302,0.33164578,0.28561929,0.01271810,0.58184666,0.26615234,0.22963499
-4.47523762,1.13521540,0.00009917,0.18121959,0.33625131,0.27796879,0.01238815,0.56580718,0.26495377,0.22057467
-4.46923462,1.10467620,0.00009290,0.17872894,0.33989883,0.26920731,0.01200236,0.54744056,0.26268562,0.21069709
-4.46323162,1.07027567,0.00008641,0.17567394,0.34256710,0.25948765,0.01156755,0.52699210,0.25937309,0.20015696
-4.45722861,1.03255605,0.00007983,0.17212366,0.34425406,0.24897359,0.01109103,0.50474001,0.25505826,0.18911458
-4.45122561,0.99209884,0.00007323,0.16815258,0.34498066,0.23783619,0.01058039,0.48098888,0.24979989,0.17773201
-4.44522261,0.94951410,0.00006673,0.16384005,0.34479471,0.22625026,0.01004334,0.45606251,0.24367279,0.16616940
-4.43921961,0.90543024,0.00006042,0.15927008,0.34377455,0.21439119,0.00948753,0.43029643,0.23676690,0.15458171
-4.43321661,0.86048464,0.00005436,0.15453127,0.34203249,0.20243211,0.00892043,0.40403050,0.22918616,0.14311589
-4.42721361,0.81531535,0.00004862,0.14971697,0.33971757,0.19054159,0.00834917,0.37760167,0.22104704,0.13190850
-4.42121061,0.77055375,0.00004326,0.14492551,0.33701759,0.17888179,0.00778047,0.35133727,0.21247698,0.12108392
-4.41520760,0.72681833,0.00003832,0.14026044,0.33416003,0.16760701,0.00722054,0.32554903,0.20361252,0.11075313
-4.40920460,0.68470941,0.00003383,0.13583058,0.33141173,0.15686270,0.00667504,0.30052796,0.19459730,0.10101295
-4.40320160,0.64480469,0.00002981,0.13175000,0.32907700,0.14678483,0.00614904,0.27654018,0.18557998,0.09194591
-4.39719860,0.60765535,0.00002628,0.12813752,0.32749417,0.13749946,0.00564698,0.25382376,0.17671192,0.08362039
-4.39119560,0.57378247,0.00002323,0.12511597,0.32703031,0.12912256,0.00517272,0.23258660,0.16814483,0.07609125
-4.38519260,0.54367358,0.00002067,0.12281091,0.32807425,0.12175990,0.00472952,0.21300513,0.16002827,0.06940066
-4.37918959,0.51777902,0.00001858,0.12134888,0.33102771,0.11550689,0.00432006,0.19522399,0.15250715,0.06357914
-4.37318659,0.49650810,0.00001695,0.12085526,0.33629501,0.11044850,0.00394652,0.17935626,0.14571907,0.05864670
-4.36718359,0.48022483,0.00001577,0.12145160,0.34427121,0.10665892,0.00361057,0.16548443,0.13979180,0.05461405
-4.36118059,0.46924323,0.00001500,0.12325263,0.35532935,0.10420127,0.00331348,0.15366166,0.13484070,0.05148371
-4.35517759,0.46382248,0.00001464,0.12636304,0.36980696,0.10312706,0.00305610,0.14391349,0.13096635,0.04925113
-4.34917459,0.46416184,0.00001465,0.13087410,0.38799248,0.10347561,0.00283895,0.13623970,0.12825224,0.04790568
-4.34317159,0.47039597,0.00001501,0.13686038,0.41011205,0.10527351,0.00266226,0.13061635,0.12676293,0.04743154
-4.33716858,0.48259065,0.00001569,0.14437664,0.43631742,0.10853404,0.00252604,0.12699794,0.12654241,0.04780854
-4.33116558,0.50073963,0.00001667,0.15345519,0.46667550,0.11325675,0.00243010,0.12531974,0.12761304,0.04901286
-4.32516258,0.52476290,0.00001792,0.16410382,0.50116023,0.11942735,0.00237413,0.12550013,0.12997501,0.05101780
-4.31915958,0.55450685,0.00001941,0.17630450,0.53964734,0.12701780,0.00235770,0.12744327,0.13360652,0.05379445
-4.31315658,0.58974673,0.00002111,0.19001296,0.58191256,0.13598696,0.00238038,0.13104184,0.13846461,0.05731250
-4.30715358,0.63019169,0.00002300,0.20515936,0.62763356,0.14628164,0.00244173,0.13618016,0.14448685,0.06154102
-4.30115058,0.67549253,0.00002505,0.22165000,0.67639597,0.15783816,0.00254138,0.14273758,0.15159375,0.06644944
-4.29514757,0.72525228,0.00002723,0.23937002,0.72770350,0.17058450,0.00267904,0.15059212,0.15969198,0.07200856
-4.28914457,0.77903929,0.00002952,0.25818729,0.78099192,0.18444285,0.00285458,0.15962447,0.16867830,0.07819168
-4.28314157,0.83640261,0.00003190,0.27795701,0.83564664,0.19933265,0.00306804,0.16972223,0.17844407,0.08497577
-4.27713857,0.89688902,0.00003435,0.29852712,0.89102328,0.21517382,0.00331966,0.18078411,0.18888018,0.09234272
-4.27113557,0.96006091,0.00003687,0.31974410,0.94647035,0.23189015,0.00360989,0.19272430,0.19988225,0.10028038
-4.26513257,1.02551424,0.00003945,0.34145899,1.00135315,0.24941265,0.00393942,0.20547643,0.21135580,0.10878365
-4.25912956,1.09289554,0.00004211,0.36353321,1.05507779,0.26768249,0.00430915,0.21899710,0.22322120,0.11785513
-4.25312656,1.16191678,0.00004486,0.38584386,1.10711405,0.28665357,0.00472019,0.23326875,0.23541805,0.12750560
-4.24712356,1.23236722,0.00004774,0.40828825,1.15701597,0.30629428,0.00517379,0.24830151,0.24790876,0.13775394
-4.24112056,1.30412122,0.00005079,0.43078729,1.20443910,0.32658832,0.00567131,0.26413379,0.26068105,0.14862657
-4.23511756,1.37714116,0.00005410,0.45328746,1.24915318,0.34753453,0.00621414,0.28083150,0.27374917,0.16015634
-4.22911456,1.45147502,0.00005775,0.47576128,1.29104971,0.36914550,0.00680361,0.29848567,0.28715364,0.17238070
-4.22311156,1.52724815,0.00006186,0.49820615,1.33014374,0.39144498,0.00744091,0.31720839,0.30095940,0.18533936
-4.21710855,1.60464947,0.00006655,0.52064149,1.36656962,0.41446413,0.00812696,0.33712699,0.31525238,0.19907124
-4.21110555,1.68391230,0.00007200,0.54310443,1.40057097,0.43823676,0.00886231,0.35837678,0.33013452,0.21361101
-4.20510255,1.76529065,0.00007839,0.56564413,1.43248518,0.46279369,0.00964703,0.38109221,0.34571731,0.22898515
-4.19909955,1.84903203,0.00008593,0.58831516,1.46272321,0.48815655,0.01048063,0.40539705,0.36211431,0.24520783
-4.19309655,1.93534814,0.00009487,0.61117019,1.49174593,0.51433130,0.01136196,0.43139381,0.37943272,0.26227672
-4.18709355,2.02438495,0.00010546,0.63425253,1.52003810,0.54130194,0.01228914,0.45915291,0.39776452,0.28016903
-4.18109055,2.11619396,0.00011801,0.65758898,1.54808149,0.56902462,0.01325954,0.48870210,0.41717763,0.29883784
-4.17508754,2.21070633,0.00013280,0.68118333,1.57632873,0.59742274,0.01426976,0.52001685,0.43770747,0.31820921
-4.16908454,2.30771161,0.00015018,0.70501116,1.60517925,0.62638325,0.01531566,0.55301200,0.45934952,0.33818000
-4.16308154,2.40684245,0.00017047,0.72901612,1.63495866,0.65575456,0.01639245,0.58753555,0.48205318,0.35861693
-4.15707854,2.50756671,0.00019401,0.75310807,1.66590284,0.68534625,0.01749473,0.62336476,0.50571746,0.37935662
-4.15107554,2.60918756,0.00022115,0.77716324,1.69814740,0.71493075,0.01861668,0.66020519,0.53018872,0.40020712
-4.14507254,2.71085221,0.00025221,0.80102648,1.73172310,0.74424701,0.01975215,0.69769278,0.55526072,0.42095064
-4.13906953,2.81156912,0.00028750,0.82451546,1.76655741,0.77300619,0.02089488,0.73539918,0.58067717,0.44134769
-4.13306653,2.91023311,0.00032730,0.84742673,1.80248179,0.80089899,0.02203864,0.77284027,0.60613659,0.46114238
-4.12706353,3.00565748,0.00037185,0.86954321,1.83924433,0.82760455,0.02317743,0.80948760,0.63129949,0.48006871
-4.12106053,3.09661150,0.00042133,0.89064276,1.87652650,0.85280040,0.02430561,0.84478247,0.65579756,0.49785773
-4.11505753,3.18186176,0.00047587,0.91050729,1.91396317,0.87617300,0.02541805,0.87815199,0.67924443,0.51424521
-4.10905453,3.26021507,0.00053549,0.92893192,1.95116423,0.89742842,0.02651023,0.90902665,0.70124767,0.52897943
-4.10305153,3.33056097,0.00060014,0.94573363,1.98773664,0.91630256,0.02757829,0.93685844,0.72142135,0.54182891
-4.09704852,3.39191160,0.00066967,0.96075893,2.02330536,0.93257046,0.02861903,0.96113890,0.73939868,0.55258961
-4.09104552,3.44343694,0.00074381,0.97388998,2.05753190,0.94605415,0.02962989,0.98141617,0.75484410,0.56109127
-4.08504252,3.48449370,0.00082218,0.98504897,2.09012942,0.95662869,0.03060880,0.99731031,0.76746439,0.56720275
-4.07903952,3.51464639,0.00090426,0.99420045,2.12087359,0.96422607,0.03155408,1.00852621,0.77701811,0.57083592
-4.07303652,3.53367972,0.00098942,1.00135144,2.14960868,0.96883683,0.03246426,1.01486348,0.78332317,0.57194809
-4.06703352,3.54160192,0.00107690,1.00654954,2.17624880,0.97050928,0.03333782,1.01622289,0.78626209,0.57054289
-4.06103052,3.53863899,0.00116582,1.00987898,2.20077442,0.96934655,0.03417304,1.01260919,0.78578487,0.56666946
-4.05502751,3.52522063,0.00125520,1.01145519,2.22322484,0.96550148,0.03496773,1.00413013,0.78190937,0.56042021
-4.04902451,3.50195888,0.00134398,1.01141806,2.24368732,0.95917000,0.03571908,0.99099195,0.77471933,0.55192715
-4.04302151,3.46962098,0.00143102,1.00992458,2.26228405,0.95058308,0.03642349,0.97349150,0.76436018,0.54135707
-4.03701851,3.42909826,0.00151515,1.00714121,2.27915796,0.93999809,0.03707652,0.95200560,0.75103297,0.52890591
-4.03101551,3.38137292,0.00159516,1.00323667,2.29445875,0.92768990,0.03767284,0.92697811,0.73498681,0.51479245
-4.02501251,3.32748482,0.00166988,0.99837563,2.30833024,0.91394230,0.03820629,0.89890540,0.71651026,0.49925180
-4.01900950,3.26849992,0.00173817,0.99271364,2.32090010,0.89904027,0.03867008,0.86832102,0.69592199,0.48252892
-4.01300650,3.20548224,0.00179898,0.98639369,2.33227268,0.88326349,0.03905699,0.83578014,0.67356143,0.46487245
-4.00700350,3.13947039,0.00185138,0.97954466,2.34252569,0.86688135,0.03935965,0.80184444,0.64977954,0.44652913
-4.00100050,3.07145979,0.00189457,0.97228163,2.35171078,0.85014977,0.03957097,0.76706815,0.62493022,0.42773893
-3.99499750,3.00239088,0.00192793,0.96470803,2.35985799,0.83330969,0.03968450,0.73198560,0.59936258,0.40873117
-3.98899450,2.93314322,0.00195102,0.95691934,2.36698369,0.81658738,0.03969490,0.69710058,0.57341430,0.38972144
-3.98299150,2.86453516,0.00196362,0.94900807,2.37310134,0.80019612,0.03959831,0.66287786,0.54740622,0.37090956
-3.97698849,2.79732805,0.00196574,0.94106955,2.37823400,0.78433912,0.03939277,0.62973682,0.52163811,0.35247839
-3.97098549,2.73223393,0.00195759,0.93320794,2.38242772,0.76921307,0.03907854,0.59804719,0.49638561,0.33459338
-3.96498249,2.66992511,0.00193964,0.92554197,2.38576445,0.75501207,0.03865835,0.56812671,0.47189828,0.31740276
-3.95897949,2.61104435,0.00191252,0.91820995,2.38837336,0.74193129,0.03813750,0.54024042,0.44839853,0.30103817
-3.95297649,2.55621403,0.00187708,0.91137331,2.39043951,0.73016988,0.03752390,0.51460145,0.42608125,0.28561551
-3.94697349,2.50604300,0.00183434,0.90521849,2.39220890,0.71993287,0.03682798,0.49137267,0.40511401,0.27123594
-3.94097049,2.46112992,0.00178543,0.89995671,2.39398920,0.71143153,0.03606242,0.47066921,0.38563749,0.25798675
-3.93496748,2.42206243,0.00173159,0.89582154,2.39614578,0.70488199,0.03524182,0.45256131,0.36776622,0.24594206
-3.92896448,2.38941146,0.00167412,0.89306406,2.39909280,0.70050213,0.03438221,0.43707729,0.35158917,0.23516325
-3.92296148,2.36372081,0.00161433,0.89194588,2.40327968,0.69850658,0.03350057,0.42420648,0.33717037,0.22569903
-3.91695848,2.34549222,0.00155352,0.89273020,2.40917346,0.69910001,0.03261418,0.41390202,0.32454940,0.21758518
-3.91095548,2.33516658,0.00149292,0.89567118,2.41723766,0.70246910,0.03174001,0.40608333,0.31374168,0.21084400
-3.90495248,2.33310239,0.00143368,0.90100227,2.42790888,0.70877336,0.03089413,0.40063836,0.30473866,0.20548349
-3.89894947,2.33955267,0.00137679,0.90892395,2.44157218,0.71813549,0.03009109,0.39742565,0.29750804,0.20149643
-3.89294647,2.35464173,0.00132313,0.91959150,2.45853667,0.73063160,0.02934342,0.39627637,0.29199392,0.19885941
-3.88694347,2.37834345,0.00127337,0.93310354,2.47901257,0.74628204,0.02866117,0.39699631,0.28811715,0.19753198
-3.88094047,2.41046239,0.00122803,0.94949187,2.50309112,0.76504330,0.02805164,0.39936819,0.28577593,0.19745601
-3.87493747,2.45061950,0.00118742,0.96871328,2.53072857,0.78680162,0.02751912,0.40315419,0.28484670,0.19855540
-3.86893447,2.49824342,0.00115166,0.99064385,2.56173536,0.81136869,0.02706485,0.40809900,0.28518549,0.20073626
-3.86293147,2.55256853,0.00112070,1.01507614,2.59577115,0.83848007,0.02668709,0.41393342,0.28662980,0.20388757
-3.85692846,2.61264059,0.00109433,1.04171969,2.63234657,0.86779639,0.02638128,0.42037853,0.28900092,0.20788244
-3.85092546,2.67733021,0.00107219,1.07020485,2.67083172,0.89890767,0.02614036,0.42715037,0.29210687,0.21258001
-3.84492246,2.74535428,0.00105379,1.10009018,2.71047151,0.93134086,0.02595515,0.43396530,0.29574583,0.21782784
-3.83891946,2.81530496,0.00103855,1.13087309,2.75040737,0.96457032,0.02581484,0.44054559,0.29971001,0.22346494
-3.83291646,2.88568548,0.00102584,1.16200362,2.78970480,0.99803110,0.02570753,0.44662549,0.30378996,0.22932519
-3.82691346,2.95495167,0.00101498,1.19290076,2.82738552,1.03113466,0.02562074,0.45195723,0.30777911,0.23524124
-3.82091046,3.02155771,0.00100526,1.22297094,2.86246320,1.06328632,0.02554205,0.45631700,0.31147850,0.24104855
-3.81490745,3.08400445,0.00099604,1.25162776,2.89398110,1.09390396,0.02545954,0.45951065,0.31470148,0.24658966
-3.80890445,3.14088834,0.00098667,1.27831233,2.92105010,1.12243713,0.02536242,0.46137872,0.31727828,0.25171838
-3.80290145,3.19094899,0.00097660,1.30251336,2.94288534,1.14838576,0.02524134,0.46180086,0.31906036,0.25630380
-3.79689845,3.23311312,0.00096534,1.32378596,2.95883979,1.17131760,0.02508889,0.46069921,0.31992412,0.26023404
-3.79089545,3.26653320,0.00095251,1.34176853,2.96843296,1.19088374,0.02489976,0.45804073,0.31977421,0.26341945
-3.78489245,3.29061856,0.00093782,1.35619669,2.97137355,1.20683118,0.02467101,0.45383829,0.31854600,0.26579532
-3.77888944,3.30505766,0.00092110,1.36691366,2.96757445,1.21901207,0.02440216,0.44815044,0.31620721,0.26732373
-3.77288644,3.30983018,0.00090226,1.37387655,2.95715939,1.22738888,0.02409511,0.44107984,0.31275865,0.26799474
-3.76688344,3.30520813,0.00088135,1.37715796,2.94046068,1.23203530,0.02375412,0.43277040,0.30823397,0.26782663
-3.76088044,3.29174556,0.00085847,1.37694303,2.91800776,1.23313264,0.02338558,0.42340313,0.30269843,0.26686520
-3.75487744,3.27025714,0.00083383,1.37352159,2.89050703,1.23096177,0.02299776,0.41319080,0.29624667,0.26518222
-3.74887444,3.24178627,0.00080770,1.36727594,2.85881357,1.22589100,0.02260048,0.40237165,0.28899963,0.26287295
-3.74287144,3.20756382,0.00078040,1.35866460,2.82389604,1.21836016,0.02220472,0.39120224,0.28110051,0.26005282
-3.73686843,3.16895914,0.00075229,1.34820272,2.78679615,1.20886179,0.02182224,0.37994970,0.27271020,0.25685339
-3.73086543,3.12742547,0.00072375,1.33644000,2.74858458,1.19792004,0.02146509,0.36888359,0.26400198,0.25341765
-3.72486243,3.08444183,0.00069516,1.32393712,2.71031531,1.18606832,0.02114524,0.35826765,0.25515600,0.24989489
-3.71885943,3.04145399,0.00066690,1.31124164,2.67298052,1.17382673,0.02087408,0.34835163,0.24635344,0.24643526
-3.71285643,2.99981696,0.00063932,1.29886462,2.63746809,1.16168021,0.02066207,0.33936357,0.23777074,0.24318418
-3.70685343,2.96074146,0.00061272,1.28725880,2.60452365,1.15005837,0.02051831,0.33150262,0.22957403,0.24027688
-3.70085043,2.92524658,0.00058737,1.27679944,2.57471892,1.13931798,0.02045026,0.32493273,0.22191394,0.23783320
-3.69484742,2.89412061,0.00056349,1.26776867,2.54842784,1.12972881,0.02046343,0.31977741,0.21492093,0.23595288
-3.68884442,2.86789160,0.00054124,1.26034390,2.52581133,1.12146342,0.02056113,0.31611564,0.20870141,0.23471150
-3.68284142,2.84680871,0.00052072,1.25459080,2.50681140,1.11459132,0.02074438,0.31397914,0.20333465,0.23415723
-3.67683842,2.83083494,0.00050198,1.25046116,2.49115464,1.10907753,0.02101175,0.31335115,0.19887064,0.23430858
-3.67083542,2.81965146,0.00048500,1.24779550,2.47836493,1.10478581,0.02135936,0.31416656,0.19532887,0.23515321
-3.66483242,2.81267291,0.00046973,1.24633026,2.46778429,1.10148595,0.02178092,0.31631364,0.19269828,0.23664777
-3.65882941,2.80907295,0.00045605,1.24570924,2.45860116,1.09886495,0.02226778,0.31963721,0.19093800,0.23871903
-3.65282641,2.80781881,0.00044383,1.24549857,2.44988429,1.09654143,0.02280917,0.32394309,0.18997920,0.24126596
-3.64682341,2.80771300,0.00043290,1.24520454,2.44062095,1.09408243,0.02339232,0.32900390,0.18972778,0.24416302
-3.64082041,2.80744059,0.00042305,1.24429353,2.42975741,1.09102205,0.02400284,0.33456581,0.19006777,0.24726426
-3.63481741,2.80561984,0.00041408,1.24221304,2.41624014,1.08688090,0.02462492,0.34035617,0.19086541,0.25040825
-3.62881441,2.80085426,0.00040577,1.23841302,2.39905590,1.08118552,0.02524180,0.34609176,0.19197378,0.25342360
-3.62281141,2.79178389,0.00039791,1.23236665,2.37726913,1.07348714,0.02583609,0.35148730,0.19323765,0.25613489
-3.61680840,2.77713413,0.00039029,1.22358969,2.35005528,1.06337888,0.02639021,0.35626408,0.19449858,0.25836874
-3.61080540,2.75576004,0.00038270,1.21165789,2.31672903,1.05051088,0.02688685,0.36015824,0.19559999,0.25995973
-3.60480240,2.72668502,0.00037497,1.19622162,2.27676637,1.03460274,0.02730940,0.36292861,0.19639200,0.26075620
-3.59879940,2.68913231,0.00036694,1.17701757,2.22982025,1.01545308,0.02764237,0.36436371,0.19673606,0.26062526
-3.59279640,2.64254870,0.00035847,1.15387697,2.17572933,0.99294584,0.02787185,0.36428768,0.19650895,0.25945733
-3.58679340,2.58661977,0.00034946,1.12673037,2.11452008,0.96705329,0.02798585,0.36256505,0.19560625,0.25716960
-3.58079040,2.52127652,0.00033983,1.09560884,2.04640236,0.93783582,0.02797469,0.35910401,0.19394512,0.25370856
-3.57478739,2.44669358,0.00032952,1.06064176,1.97175917,0.90543874,0.02783125,0.35385832,0.19146622,0.24905143
