energy_ev,total_up,Au_p_up,Au_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.48724362,3.55525275,0.76769448,2.50166672,0.15528874,0.03524937,0.18110890,0.59569733,0.00000000
-4.48124062,3.52544545,0.75756907,2.48330807,0.15490928,0.03731268,0.17349401,0.59691747,0.00000000
-4.47523762,3.49457271,0.74679626,2.46421948,0.15435306,0.03946293,0.16561859,0.59808295,0.00000000
-4.46923462,3.46351764,0.73559606,2.44497929,0.15363009,0.04168911,0.15759457,0.59927412,0.00000000
-4.46323162,3.43297781,0.72414641,2.42603943,0.15274327,0.04397734,0.14952467,0.60053899,0.00000000
-4.45722861,3.40345260,0.71258075,2.40771775,0.15168873,0.04631086,0.14150062,0.60189215,0.00000000
-4.45122561,3.37523949,0.70098783,2.39019614,0.15045661,0.04867015,0.13360203,0.60331521,0.00000000
-4.44522261,3.34843850,0.68941379,2.37352418,0.14903224,0.05103310,0.12589593,0.60475866,0.00000000
-4.43921961,3.32296394,0.67786598,2.35762737,0.14739750,0.05337521,0.11843674,0.60614483,0.00000000
-4.43321661,3.29856233,0.66631834,2.34231940,0.14553245,0.05566990,0.11126684,0.60737194,0.00000000
-4.42721361,3.27483502,0.65471777,2.32731742,0.14341698,0.05788892,0.10441745,0.60831878,0.00000000
-4.42121061,3.25126445,0.64299110,2.31225957,0.14103247,0.06000278,0.09790983,0.60884994,0.00000000
-4.41520760,3.22724267,0.63105233,2.29672400,0.13836333,0.06198127,0.09175660,0.60882132,0.00000000
-4.40920460,3.20210103,0.61880963,2.28024852,0.13539837,0.06379404,0.08596326,0.60808570,0.00000000
-4.40320160,3.17514011,0.60617198,2.26235048,0.13213189,0.06541129,0.08052954,0.60649819,0.00000000
-4.39719860,3.14565903,0.59305495,2.24254625,0.12856453,0.06680435,0.07545085,0.60392153,0.00000000
-4.39119560,3.11298350,0.57938580,2.22036990,0.12470380,0.06794648,0.07071950,0.60023088,0.00000000
-4.38519260,3.07649212,0.56510745,2.19539087,0.12056427,0.06881353,0.06632574,0.59531830,0.00000000
-4.37918959,3.03564045,0.55018160,2.16723030,0.11616750,0.06938461,0.06225876,0.58909669,0.00000000
-4.37318659,2.98998259,0.53459082,2.13557574,0.11154169,0.06964278,0.05850732,0.58150311,0.00000000
-4.36718359,2.93918985,0.51833976,2.10019413,0.10672110,0.06957560,0.05506039,0.57250152,0.00000000
-4.36118059,2.88306627,0.50145559,2.06094273,0.10174531,0.06917562,0.05190749,0.56208494,0.00000000
-4.35517759,2.82156067,0.48398768,2.01777783,0.09665830,0.06844074,0.04903900,0.55027681,0.00000000
-4.34917459,2.75477496,0.46600671,1.97076099,0.09150748,0.06737448,0.04644631,0.53713167,0.00000000
-4.34317159,2.68296835,0.44760329,1.92006247,0.08634271,0.06598599,0.04412192,0.52273513,0.00000000
-4.33716858,2.60655735,0.42888611,1.86596180,0.08121523,0.06429004,0.04205944,0.50720299,0.00000000
-4.33116558,2.52611118,0.40997975,1.80884523,0.07617672,0.06230674,0.04025363,0.49067958,0.00000000
-4.32516258,2.44234276,0.39102216,1.74919993,0.07127837,0.06006111,0.03870026,0.47333530,0.00000000
-4.31915958,2.35609505,0.37216195,1.68760501,0.06657003,0.05758254,0.03739615,0.45536342,0.00000000
-4.31315658,2.26832320,0.35355539,1.62471954,0.06209942,0.05490411,0.03633900,0.43697611,0.00000000
-4.30715358,2.18007269,0.33536323,1.56126764,0.05791151,0.05206172,0.03552730,0.41839986,0.00000000
-4.30115058,2.09245407,0.31774739,1.49802121,0.05404791,0.04909328,0.03496018,0.39987033,0.00000000
-4.29514757,2.00661509,0.30086763,1.43578064,0.05054640,0.04603770,0.03463726,0.38162686,0.00000000
-4.28914457,1.92371086,0.28487804,1.37535422,0.04744047,0.04293398,0.03455839,0.36390670,0.00000000
-4.28314157,1.84487331,0.26992374,1.31753692,0.04475908,0.03982029,0.03472343,0.34693916,0.00000000
-4.27713857,1.77118067,0.25613754,1.26308922,0.04252629,0.03673306,0.03513196,0.33093993,0.00000000
-4.27113557,1.70362828,0.24363701,1.21271681,0.04076119,0.03370623,0.03578294,0.31610570,0.00000000
-4.26513257,1.64310169,0.23252161,1.16705187,0.03947768,0.03077055,0.03667435,0.30260928,0.00000000
-4.25912956,1.59035299,0.22287050,1.12663663,0.03868449,0.02795302,0.03780291,0.29059536,0.00000000
-4.25312656,1.54598130,0.21474060,1.09190975,0.03838515,0.02527653,0.03916362,0.28017721,0.00000000
-4.24712356,1.51041813,0.20816538,1.06319612,0.03857807,0.02275957,0.04074955,0.27143416,0.00000000
-4.24112056,1.48391798,0.20315421,1.04070023,0.03925673,0.02041614,0.04255152,0.26441025,0.00000000
-4.23511756,1.46655475,0.19969242,1.02450350,0.04040979,0.01825579,0.04455795,0.25911389,0.00000000
-4.22911456,1.45822371,0.19774204,1.01456539,0.04202146,0.01628379,0.04675473,0.25551865,0.00000000
-4.22311156,1.45864913,0.19724323,1.01072830,0.04407173,0.01450138,0.04912530,0.25356503,0.00000000
-4.21710855,1.46739698,0.19811637,1.01272590,0.04653674,0.01290621,0.05165078,0.25316331,0.00000000
-4.21110555,1.48389218,0.20026474,1.02019441,0.04938918,0.01149271,0.05431023,0.25419718,0.00000000
-4.20510255,1.50743967,0.20357771,1.03268628,0.05259862,0.01025264,0.05708112,0.25652812,0.00000000
-4.19909955,1.53724811,0.20793426,1.04968579,0.05613195,0.00917558,0.05993981,0.26000032,0.00000000
-4.19309655,1.57245552,0.21320685,1.07062551,0.05995367,0.00824947,0.06286223,0.26444596,0.00000000
-4.18709355,1.61215537,0.21926532,1.09490330,0.06402628,0.00746108,0.06582453,0.26969058,0.00000000
-4.18109055,1.65542237,0.22598077,1.12189880,0.06831048,0.00679655,0.06880387,0.27555846,0.00000000
-4.17508754,1.70133668,0.23322925,1.15098895,0.07276543,0.00624175,0.07177912,0.28187759,0.00000000
-4.16908454,1.74900571,0.24089512,1.18156192,0.07734890,0.00578271,0.07473159,0.28848431,0.00000000
-4.16308154,1.79758271,0.24887382,1.21302895,0.08201739,0.00540592,0.07764561,0.29522724,0.00000000
-4.15707854,1.84628164,0.25707423,1.24483382,0.08672620,0.00509859,0.08050907,0.30197045,0.00000000
-4.15107554,1.89438786,0.26542016,1.27645981,0.09142954,0.00484883,0.08331375,0.30859576,0.00000000
-4.14507254,1.94126464,0.27385119,1.30743410,0.09608056,0.00464583,0.08605543,0.31500419,0.00000000
-4.13906953,1.98635550,0.28232270,1.33732975,0.10063153,0.00447988,0.08873393,0.32111642,0.00000000
-4.13306653,2.02918290,0.29080515,1.36576554,0.10503401,0.00434245,0.09135279,0.32687235,0.00000000
-4.12706353,2.06934353,0.29928257,1.39240409,0.10923912,0.00422617,0.09391886,0.33222996,0.00000000
-4.12106053,2.10650119,0.30775044,1.41694861,0.11319801,0.00412478,0.09644158,0.33716332,0.00000000
-4.11505753,2.14037769,0.31621291,1.43913884,0.11686234,0.00403307,0.09893224,0.34166016,0.00000000
-4.10905453,2.17074282,0.32467963,1.45874664,0.12018500,0.00394681,0.10140292,0.34571893,0.00000000
-4.10305153,2.19740402,0.33316222,1.47557162,0.12312090,0.00386263,0.10386545,0.34934568,0.00000000
-4.09704852,2.22019648,0.34167052,1.48943729,0.12562786,0.00377792,0.10633025,0.35255085,0.00000000
-4.09104552,2.23897425,0.35020891,1.50018790,0.12766761,0.00369076,0.10880518,0.35534610,0.00000000
-4.08504252,2.25360290,0.35877270,1.50768625,0.12920678,0.00359979,0.11129443,0.35774139,0.00000000
-4.07903952,2.26395390,0.36734486,1.51181240,0.13021789,0.00350413,0.11379749,0.35974245,0.00000000
-4.07303652,2.26990103,0.37589320,1.51246344,0.13068022,0.00340330,0.11630831,0.36134866,0.00000000
-4.06703352,2.27131876,0.38436816,1.50955408,0.13058064,0.00329715,0.11881456,0.36255147,0.00000000
-4.06103052,2.26808247,0.39270137,1.50301793,0.12991414,0.00318580,0.12129724,0.36333341,0.00000000
-4.05502751,2.26007041,0.40080506,1.49280919,0.12868422,0.00306954,0.12373049,0.36366775,0.00000000
-4.04902451,2.24716713,0.40857230,1.47890469,0.12690301,0.00294888,0.12608176,0.36351874,0.00000000
-4.04302151,2.22926797,0.41587839,1.46130583,0.12459107,0.00282439,0.12831221,0.36284244,0.00000000
-4.03701851,2.20628447,0.42258309,1.44004051,0.12177701,0.00269678,0.13037754,0.36158814,0.00000000
-4.03101551,2.17815033,0.42853388,1.41516459,0.11849675,0.00256679,0.13222904,0.35970022,0.00000000
-4.02501251,2.14482758,0.43357011,1.38676306,0.11479266,0.00243521,0.13381498,0.35712047,0.00000000
-4.01900950,2.10631285,0.43752787,1.35495071,0.11071244,0.00230285,0.13508221,0.35379072,0.00000000
-4.01300650,2.06264335,0.44024548,1.31987232,0.10630789,0.00217050,0.13597799,0.34965563,0.00000000
-4.00700350,2.01390247,0.44156939,1.28170240,0.10163368,0.00203895,0.13645190,0.34466566,0.00000000
-4.00100050,1.96022465,0.44136020,1.24064452,0.09674599,0.00190895,0.13645782,0.33877996,0.00000000
-3.99499750,1.90179949,0.43949860,1.19693021,0.09170130,0.00178121,0.13595583,0.33196911,0.00000000
-3.98899450,1.83887481,0.43589092,1.15081757,0.08655524,0.00165639,0.13491409,0.32421761,0.00000000
-3.98299150,1.77175839,0.43047406,1.10258945,0.08136157,0.00153506,0.13331036,0.31552596,0.00000000
-3.97698849,1.70081838,0.42321955,1.05255141,0.07617138,0.00141776,0.13113336,0.30591225,0.00000000
-3.97098549,1.62648212,0.41413644,1.00102919,0.07103241,0.00130492,0.12838368,0.29541316,0.00000000
-3.96498249,1.54923324,0.40327309,0.94836587,0.06598866,0.00119692,0.12507436,0.28408436,0.00000000
-3.95897949,1.46960708,0.39071739,0.89491865,0.06108012,0.00109406,0.12123099,0.27200017,0.00000000
-3.95297649,1.38818428,0.37659582,0.84105515,0.05634273,0.00099655,0.11689135,0.25925262,0.00000000
-3.94697349,1.30558277,0.36107095,0.78714931,0.05180846,0.00090455,0.11210466,0.24594980,0.00000000
-3.94097049,1.22244830,0.34433780,0.73357690,0.04750553,0.00081815,0.10693038,0.23221364,0.00000000
-3.93496748,1.13944365,0.32661907,0.68071070,0.04345873,0.00073739,0.10143672,0.21817722,0.00000000
-3.92896448,1.05723708,0.30815946,0.62891545,0.03968980,0.00066225,0.09569878,0.20398169,0.00000000
-3.92296148,0.97649014,0.28921939,0.57854270,0.03621783,0.00059267,0.08979660,0.18977291,0.00000000
-3.91695848,0.89784556,0.27006836,0.52992570,0.03305962,0.00052857,0.08381304,0.17569802,0.00000000
-3.91095548,0.82191543,0.25097822,0.48337454,0.03023003,0.00046985,0.07783162,0.16190200,0.00000000
-3.90495248,0.74927032,0.23221665,0.43917165,0.02774231,0.00041639,0.07193452,0.14852450,0.00000000
-3.89894947,0.68042952,0.21404104,0.39756795,0.02560823,0.00036806,0.06620060,0.13569679,0.00000000
-3.89294647,0.61585298,0.19669313,0.35877957,0.02383824,0.00032477,0.06070378,0.12353932,0.00000000
-3.88694347,0.55593505,0.18039427,0.32298557,0.02244141,0.00028644,0.05551158,0.11215958,0.00000000
-3.88094047,0.50100017,0.16534181,0.29032642,0.02142536,0.00025303,0.05068397,0.10165062,0.00000000
-3.87493747,0.45130073,0.15170626,0.26090351,0.02079597,0.00022456,0.04627263,0.09209001,0.00000000
-3.86893447,0.40701690,0.13962963,0.23477955,0.02055710,0.00020112,0.04232039,0.08353950,0.00000000
-3.86293147,0.36825848,0.12922455,0.21197986,0.02071010,0.00018290,0.03886112,0.07604502,0.00000000
-3.85692846,0.33506839,0.12057441,0.19249446,0.02125335,0.00017022,0.03591981,0.06963733,0.00000000
-3.85092546,0.30742777,0.11373417,0.17628090,0.02218168,0.00016352,0.03351293,0.06433300,0.00000000
-3.84492246,0.28526232,0.10873193,0.16326757,0.02348577,0.00016346,0.03164903,0.06013576,0.00000000
-3.83891946,0.26844953,0.10557105,0.15335754,0.02515163,0.00017087,0.03032949,0.05703811,0.00000000
-3.83291646,0.25682666,0.10423264,0.14643271,0.02716007,0.00018683,0.02954937,0.05502317,0.00000000
-3.82691346,0.25019909,0.10467848,0.14235807,0.02948622,0.00021273,0.02929841,0.05406658,0.00000000
-3.82091046,0.24834880,0.10685409,0.14098615,0.03209930,0.00025023,0.02956204,0.05413848,0.00000000
-3.81490745,0.25104275,0.11069196,0.14216134,0.03496246,0.00030139,0.03032244,0.05520550,0.00000000
-3.80890445,0.25804101,0.11611477,0.14572418,0.03803284,0.00036863,0.03155949,0.05723261,0.00000000
-3.80290145,0.26910422,0.12303865,0.15151531,0.04126186,0.00045479,0.03325183,0.06018483,0.00000000
-3.79689845,0.28400047,0.13137618,0.15937922,0.04459580,0.00056317,0.03537769,0.06402876,0.00000000
-3.79089545,0.30251118,0.14103926,0.16916753,0.04797657,0.00069752,0.03791567,0.06873379,0.00000000
-3.78489245,0.32443581,0.15194160,0.18074178,0.05134273,0.00086203,0.04084544,0.07427307,0.00000000
-3.77888944,0.34959529,0.16400078,0.19397558,0.05463083,0.00106135,0.04414817,0.08062399,0.00000000
-3.77288644,0.37783383,0.17713981,0.20875608,0.05777677,0.00130053,0.04780684,0.08776833,0.00000000
-3.76688344,0.40901909,0.19128806,0.22498452,0.06071746,0.00158500,0.05180632,0.09569186,0.00000000
-3.76088044,0.44304032,0.20638141,0.24257599,0.06339249,0.00192043,0.05613320,0.10438352,0.00000000
-3.75487744,0.47980461,0.22236168,0.26145801,0.06574580,0.00231271,0.06077538,0.11383400,0.00000000
-3.74887444,0.51923101,0.23917522,0.28156819,0.06772733,0.00276772,0.06572145,0.12403386,0.00000000
-3.74287144,0.56124276,0.25677058,0.30285078,0.06929448,0.00329126,0.07095972,0.13497118,0.00000000
-3.73686843,0.60575766,0.27509556,0.32525229,0.07041345,0.00388880,0.07647719,0.14662882,0.00000000
-3.73086543,0.65267702,0.29409342,0.34871619,0.07106022,0.00456530,0.08225819,0.15898132,0.00000000
-3.72486243,0.70187355,0.31369872,0.37317701,0.07122122,0.00532498,0.08828305,0.17199177,0.00000000
-3.71885943,0.75317885,0.33383282,0.39855404,0.07089374,0.00617105,0.09452662,0.18560856,0.00000000
-3.71285643,0.80637113,0.35439938,0.42474500,0.07008583,0.00710549,0.10095693,0.19976243,0.00000000
-3.70685343,0.86116398,0.37528022,0.45162002,0.06881593,0.00812878,0.10753397,0.21436392,0.00000000
-3.70085043,0.91719699,0.39633184,0.47901642,0.06711206,0.00923966,0.11420866,0.22930146,0.00000000
-3.69484742,0.97402911,0.41738289,0.50673461,0.06501078,0.01043494,0.12092233,0.24444029,0.00000000
-3.68884442,1.03113537,0.43823302,0.53453557,0.06255581,0.01170929,0.12760650,0.25962244,0.00000000
-3.68284142,1.08790769,0.45865328,0.56214026,0.05979651,0.01305516,0.13418321,0.27466790,0.00000000
-3.67683842,1.14366019,0.47838831,0.58923115,0.05678618,0.01446264,0.14056602,0.28937694,0.00000000
-3.67083542,1.19763927,0.49716035,0.61545614,0.05358034,0.01591953,0.14666143,0.30353388,0.00000000
-3.66483242,1.24903832,0.51467515,0.64043470,0.05023504,0.01741134,0.15237102,0.31691193,0.00000000
-3.65882941,1.29701684,0.53062960,0.66376636,0.04680527,0.01892152,0.15759396,0.32927927,0.00000000
-3.65282641,1.34072332,0.54472079,0.68504109,0.04334348,0.02043163,0.16223013,0.34040587,0.00000000
-3.64682341,1.37932099,0.55665624,0.70385127,0.03989841,0.02192171,0.16618336,0.35007114,0.00000000
-3.64082041,1.41201549,0.56616471,0.71980475,0.03651404,0.02337064,0.16936493,0.35807170,0.00000000
-3.63481741,1.43808296,0.57300725,0.73253836,0.03322892,0.02475664,0.17169710,0.36422917,0.00000000
-3.62881441,1.45689749,0.57698776,0.74173132,0.03007569,0.02605778,0.17311635,0.36839756,0.00000000
-3.62281141,1.46795641,0.57796262,0.74711772,0.02708095,0.02725252,0.17357641,0.37046982,0.00000000
-3.61680840,1.47090211,0.57584883,0.74849760,0.02426530,0.02832032,0.17305064,0.37038322,0.00000000
-3.61080540,1.46553938,0.57063020,0.74574598,0.02164368,0.02924220,0.17153391,0.36812330,0.00000000
-3.60480240,1.45184729,0.56236119,0.73881936,0.01922579,0.03000134,0.16904361,0.36372622,0.00000000
-3.59879940,1.42998492,0.55116825,0.72775939,0.01701681,0.03058351,0.16561995,0.35727922,0.00000000
-3.59279640,1.40029069,0.53724842,0.71269350,0.01501808,0.03097764,0.16132532,0.34891925,0.00000000
-3.58679340,1.36327534,0.52086536,0.69383247,0.01322793,0.03117605,0.15624296,0.33882979,0.00000000
-3.58079040,1.31960868,0.50234280,0.67146505,0.01164251,0.03117482,0.15047476,0.32723601,0.00000000
-3.57478739,1.27010107,0.48205587,0.64594996,0.01025664,0.03097389,0.14413847,0.31439837,0.00000000
-3.56878439,1.21568012,0.46042051,0.61770567,0.00906457,0.03057709,0.13736433,0.30060512,0.00000000
-3.56278139,1.15736414,0.43788160,0.58719836,0.00806076,0.02999208,0.13029140,0.28616385,0.00000000
-3.55677839,1.09623305,0.41490022,0.55492884,0.00724049,0.02923011,0.12306358,0.27139255,0.00000000
-3.55077539,1.03339851,0.39194050,0.52141883,0.00660048,0.02830571,0.11582564,0.25661050,0.00000000
-3.54477239,0.96997400,0.36945680,0.48719733,0.00613931,0.02723630,0.10871936,0.24212933,0.00000000
-3.53876938,0.90704650,0.34788141,0.45278750,0.00585782,0.02604166,0.10187986,0.22824465,0.00000000
-3.53276638,0.84565034,0.32761352,0.41869471,0.00575930,0.02474341,0.09543238,0.21522841,0.00000000
-3.52676338,0.78674427,0.30900946,0.38539594,0.00584967,0.02336440,0.08948949,0.20332233,0.00000000
-3.52076038,0.73119241,0.29237477,0.35333099,0.00613739,0.02192813,0.08414884,0.19273251,0.00000000
-3.51475738,0.67974923,0.27795812,0.32289551,0.00663343,0.02045816,0.07949147,0.18362537,0.00000000
-3.50875438,0.63304890,0.26594720,0.29443607,0.00735092,0.01897752,0.07558077,0.17612492,0.00000000
-3.50275138,0.59159897,0.25646663,0.26824704,0.00830481,0.01750821,0.07246190,0.17031146,0.00000000
-3.49674837,0.55577803,0.24957773,0.24456927,0.00951130,0.01607078,0.07016189,0.16622155,0.00000000
-3.49074537,0.52583710,0.24528015,0.22359030,0.01098723,0.01468393,0.06869007,0.16384920,0.00000000
-3.48474237,0.50190418,0.24351514,0.20544592,0.01274929,0.01336424,0.06803904,0.16314825,0.00000000
-3.47873937,0.48399153,0.24417016,0.19022261,0.01481314,0.01212595,0.06818593,0.16403564,0.00000000
-3.47273637,0.47200499,0.24708477,0.17796085,0.01719243,0.01098084,0.06909390,0.16639554,0.00000000
-3.46673337,0.46575481,0.25205739,0.16865875,0.01989782,0.00993823,0.07071396,0.17008410,0.00000000
-3.46073037,0.46496750,0.25885276,0.16227596,0.02293586,0.00900497,0.07298675,0.17493466,0.00000000
-3.45472736,0.46929812,0.26720985,0.15873754,0.02630802,0.00818558,0.07584452,0.18076331,0.00000000
-3.44872436,0.47834267,0.27684992,0.15793769,0.03000963,0.00748236,0.07921307,0.18737447,0.00000000
-3.44272136,0.49165020,0.28748450,0.15974326,0.03402908,0.00689561,0.08301362,0.19456657,0.00000000
-3.43671836,0.50873432,0.29882312,0.16399691,0.03834701,0.00642381,0.08716468,0.20213740,0.00000000
-3.43071536,0.52908398,0.31058048,0.17052000,0.04293587,0.00606388,0.09158368,0.20988919,0.00000000
-3.42471236,0.55217339,0.32248302,0.17911526,0.04775962,0.00581139,0.09618855,0.21763324,0.00000000
-3.41870935,0.57747091,0.33427455,0.18956915,0.05277378,0.00566076,0.10089914,0.22519393,0.00000000
-3.41270635,0.60444699,0.34572096,0.20165423,0.05792576,0.00560552,0.10563834,0.23241210,0.00000000
-3.40670335,0.63258113,0.35661391,0.21513131,0.06315557,0.00563847,0.11033318,0.23914767,0.00000000
-3.40070035,0.66136784,0.36677327,0.22975185,0.06839685,0.00575184,0.11491559,0.24528156,0.00000000
-3.39469735,0.69032176,0.37604862,0.24526024,0.07357818,0.00593744,0.11932300,0.25071673,0.00000000
-3.38869435,0.71898199,0.38431946,0.26139639,0.07862475,0.00618679,0.12349885,0.25537856,0.00000000
-3.38269135,0.74691564,0.39149455,0.27789844,0.08346020,0.00649118,0.12739276,0.25921450,0.00000000
-3.37668834,0.77372079,0.39751027,0.29450559,0.08800864,0.00684181,0.13096068,0.26219304,0.00000000
-3.37068534,0.79902895,0.40232823,0.31096119,0.09219683,0.00722979,0.13416479,0.26430225,0.00000000
-3.36468234,0.82250710,0.40593231,0.32701592,0.09595623,0.00764622,0.13697340,0.26554783,0.00000000
-3.35867934,0.84385943,0.40832532,0.34243101,0.09922513,0.00808225,0.13936069,0.26595098,0.00000000
-3.35267634,0.86282890,0.40952549,0.35698154,0.10195047,0.00852908,0.14130636,0.26554608,0.00000000
-3.34667334,0.87919880,0.40956303,0.37045970,0.10408952,0.00897806,0.14279538,0.26437846,0.00000000
-3.34067034,0.89279424,0.40847689,0.38267795,0.10561120,0.00942069,0.14381764,0.26250229,0.00000000
-3.33466733,0.90348387,0.40631198,0.39347202,0.10649702,0.00984874,0.14436766,0.25997883,0.00000000
-3.32866433,0.91118177,0.40311690,0.40270374,0.10674167,0.01025429,0.14444442,0.25687497,0.00000000
-3.32266133,0.91584953,0.39894242,0.41026358,0.10635313,0.01062982,0.14405113,0.25326230,0.00000000
-3.31665833,0.91749858,0.39384058,0.41607297,0.10535242,0.01096833,0.14319527,0.24921665,0.00000000
-3.31065533,0.91619269,0.38786461,0.42008623,0.10377292,0.01126342,0.14188852,0.24481808,0.00000000
-3.30465233,0.91205052,0.38106944,0.42229212,0.10165936,0.01150944,0.14014693,0.24015137,0.00000000
