energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
3.45472736,0.80907089,0.40484256,0.00234354,0.02857449,0.14830574,0.55636106,0.01074727,0.17185487,0.12414547
3.46073037,0.79733336,0.40605556,0.00231021,0.02956815,0.14650829,0.55519504,0.01052527,0.17088392,0.12098768
3.46673337,0.78598149,0.40815125,0.00227283,0.03066436,0.14444628,0.55324913,0.01034156,0.16982442,0.11747529
3.47273637,0.77480803,0.41085208,0.00223156,0.03182517,0.14212309,0.55044730,0.01018925,0.16864154,0.11365259
3.47873937,0.76359895,0.41386525,0.00218660,0.03301140,0.13954467,0.54671582,0.01006114,0.16729924,0.10956704
3.48474237,0.75213828,0.41689067,0.00213814,0.03418366,0.13671880,0.54198330,0.00994986,0.16576104,0.10526772
3.49074537,0.74021341,0.41962935,0.00208637,0.03530323,0.13365444,0.53618129,0.00984810,0.16399087,0.10080381
3.49674837,0.72762089,0.42179202,0.00203151,0.03633311,0.13036128,0.52924563,0.00974876,0.16195423,0.09622331
3.50275138,0.71417265,0.42310771,0.00197375,0.03723894,0.12684953,0.52111862,0.00964520,0.15961944,0.09157193
3.50875438,0.69970265,0.42333219,0.00191331,0.03798993,0.12312991,0.51175177,0.00953133,0.15695906,0.08689230
3.51475738,0.68407371,0.42225588,0.00185039,0.03855974,0.11921390,0.50110914,0.00940184,0.15395142,0.08222351
3.52076038,0.66718427,0.41971097,0.00178524,0.03892724,0.11511418,0.48917099,0.00925231,0.15058213,0.07760090
3.52676338,0.64897475,0.41557760,0.00171813,0.03907712,0.11084520,0.47593747,0.00907932,0.14684559,0.07305616
3.53276638,0.62943325,0.40978868,0.00164937,0.03900043,0.10642386,0.46143209,0.00888056,0.14274626,0.06861765
3.53876938,0.60860017,0.40233325,0.00157934,0.03869485,0.10187023,0.44570459,0.00865488,0.13829978,0.06431099
3.54477239,0.58657153,0.39325823,0.00150850,0.03816485,0.09720815,0.42883310,0.00840230,0.13353371,0.06015970
3.55077539,0.56350065,0.38266837,0.00143738,0.03742166,0.09246577,0.41092525,0.00812404,0.12848794,0.05618602
3.55677839,0.53959815,0.37072456,0.00136661,0.03648305,0.08767597,0.39211813,0.00782244,0.12321461,0.05241166
3.56278139,0.51512999,0.35764032,0.00129691,0.03537292,0.08287647,0.37257703,0.00750092,0.11777765,0.04885863
3.56878439,0.49041379,0.34367680,0.00122910,0.03412079,0.07810982,0.35249296,0.00716384,0.11225183,0.04554991
3.57478739,0.46581327,0.32913636,0.00116411,0.03276115,0.07342312,0.33207904,0.00681642,0.10672135,0.04251005
3.58079040,0.44173117,0.31435498,0.00110294,0.03133269,0.06886749,0.31156588,0.00646454,0.10127808,0.03976558
3.58679340,0.41860072,0.29969375,0.00104667,0.02987748,0.06449740,0.29119624,0.00611461,0.09601947,0.03734533
3.59279640,0.39687604,0.28552970,0.00099643,0.02844014,0.06036978,0.27121906,0.00577336,0.09104615,0.03528048
3.59879940,0.37702167,0.27224637,0.00095340,0.02706693,0.05654299,0.25188333,0.00544770,0.08645933,0.03360445
3.60480240,0.35950155,0.26022408,0.00091878,0.02580493,0.05307571,0.23343183,0.00514452,0.08235818,0.03235260
3.61080540,0.34476770,0.24983050,0.00089375,0.02470117,0.05002574,0.21609518,0.00487050,0.07883702,0.03156175
3.61680840,0.33324886,0.24141144,0.00087945,0.02380181,0.04744881,0.20008623,0.00463197,0.07598266,0.03126945
3.62281141,0.32533931,0.23528216,0.00087697,0.02315136,0.04539730,0.18559512,0.00443476,0.07387181,0.03151313
3.62881441,0.32138812,0.23171930,0.00088729,0.02279193,0.04391902,0.17278502,0.00428403,0.07256863,0.03232906
3.63481741,0.32168882,0.23095352,0.00091126,0.02276247,0.04305601,0.16178871,0.00418417,0.07212257,0.03375110
3.64082041,0.32646996,0.23316306,0.00094958,0.02309804,0.04284342,0.15270592,0.00413870,0.07256641,0.03580939
3.64682341,0.33588636,0.23846809,0.00100275,0.02382910,0.04330831,0.14560158,0.00415014,0.07391471,0.03852889
3.65282641,0.35001161,0.24692618,0.00107104,0.02498071,0.04446868,0.14050484,0.00421997,0.07616259,0.04192782
3.65882941,0.36883163,0.25852883,0.00115448,0.02657187,0.04633244,0.13740886,0.00434859,0.07928493,0.04601609
3.66483242,0.39223986,0.27319918,0.00125282,0.02861469,0.04889655,0.13627132,0.00453522,0.08323610,0.05079378
3.67083542,0.42003402,0.29079114,0.00136550,0.03111372,0.05214625,0.13701561,0.00477793,0.08795012,0.05624965
3.67683842,0.45191497,0.31108986,0.00149167,0.03406523,0.05605446,0.13953260,0.00507363,0.09334140,0.06235983
3.68284142,0.48748769,0.33381392,0.00163015,0.03745661,0.06058139,0.14368308,0.00541809,0.09930605,0.06908673
3.68884442,0.52626474,0.35861908,0.00177943,0.04126587,0.06567437,0.14930068,0.00580599,0.10572375,0.07637828
3.69484742,0.56767251,0.38510394,0.00193769,0.04546130,0.07126799,0.15619541,0.00623100,0.11246012,0.08416757
3.70085043,0.61106009,0.41281732,0.00210284,0.05000136,0.07728453,0.16415769,0.00668586,0.11936978,0.09237289
3.70685343,0.65571117,0.44126749,0.00227250,0.05483482,0.08363487,0.17296292,0.00716255,0.12629970,0.10089842
3.71285643,0.70085863,0.46993309,0.00244408,0.05990120,0.09021968,0.18237654,0.00765243,0.13309308,0.10963535
3.71885943,0.74570173,0.49827555,0.00261483,0.06513158,0.09693109,0.19215952,0.00814641,0.13959351,0.11846371
3.72486243,0.78942559,0.52575278,0.00278188,0.07044971,0.10365478,0.20207418,0.00863522,0.14564923,0.12725470
3.73086543,0.83122234,0.55183372,0.00294233,0.07577355,0.11027245,0.21189034,0.00910957,0.15111754,0.13587362
3.73686843,0.87031350,0.57601335,0.00309333,0.08101712,0.11666458,0.22139152,0.00956045,0.15586897,0.14418327
3.74287144,0.90597265,0.59782758,0.00323214,0.08609259,0.12271347,0.23038113,0.00997940,0.15979119,0.15204770
3.74887444,0.93754769,0.61686763,0.00335620,0.09091277,0.12830648,0.23868839,0.01035868,0.16279252,0.15933628
3.75487744,0.96448179,0.63279308,0.00346326,0.09539356,0.13333928,0.24617387,0.01069163,0.16480476,0.16592780
3.76088044,0.98633204,0.64534321,0.00355142,0.09945663,0.13771899,0.25273422,0.01097278,0.16578532,0.17171455
3.76688344,1.00278506,0.65434610,0.00361917,0.10303194,0.14136717,0.25830613,0.01119812,0.16571854,0.17660610
3.77288644,1.01366878,0.65972488,0.00366550,0.10606017,0.14422240,0.26286909,0.01136521,0.16461604,0.18053272
3.77888944,1.01895962,0.66150097,0.00368988,0.10849481,0.14624242,0.26644684,0.01147329,0.16251621,0.18344812
3.78489245,1.01878477,0.65979393,0.00369234,0.11030390,0.14740564,0.26910740,0.01152333,0.15948275,0.18533150
3.79089545,1.01341925,0.65481780,0.00367340,0.11147121,0.14771202,0.27096150,0.01151801,0.15560235,0.18618869
3.79689845,1.00327763,0.64687418,0.00363413,0.11199698,0.14718314,0.27215945,0.01146165,0.15098162,0.18605230
3.80290145,0.98890065,0.63634194,0.00357609,0.11189790,0.14586158,0.27288636,0.01136005,0.14574336,0.18498097
3.80890445,0.97093724,0.62366420,0.00350126,0.11120654,0.14380947,0.27335596,0.01122033,0.14002235,0.18305749
3.81490745,0.95012241,0.60933276,0.00341200,0.10997014,0.14110636,0.27380302,0.01105067,0.13396086,0.18038607
3.82091046,0.92725195,0.59387088,0.00331096,0.10824877,0.13784647,0.27447471,0.01086000,0.12770397,0.17708873
3.82691346,0.90315490,0.57781475,0.00320100,0.10611302,0.13413534,0.27562119,0.01065770,0.12139504,0.17330096
3.83291646,0.87866484,0.56169460,0.00308511,0.10364127,0.13008619,0.27748575,0.01045327,0.11517128,0.16916691
3.83891946,0.85459123,0.54601616,0.00296630,0.10091666,0.12581598,0.28029481,0.01025594,0.10915989,0.16483419
3.84492246,0.83169180,0.53124310,0.00284751,0.09802385,0.12144144,0.28424843,0.01007438,0.10347454,0.16044868
3.85092546,0.81064733,0.51778129,0.00273152,0.09504588,0.11707515,0.28951146,0.00991634,0.09821265,0.15614933
3.85692846,0.79203963,0.50596538,0.00262090,0.09206107,0.11282201,0.29620595,0.00978842,0.09345332,0.15206348
3.86293147,0.77633376,0.49604830,0.00251793,0.08914022,0.10877596,0.30440511,0.00969578,0.08925598,0.14830259
3.86893447,0.76386507,0.48819410,0.00242452,0.08634421,0.10501741,0.31412913,0.00964201,0.08565996,0.14495883
3.87493747,0.75483166,0.48247430,0.00234224,0.08372209,0.10161121,0.32534320,0.00962899,0.08268466,0.14210252
3.88094047,0.74929244,0.47886793,0.00227226,0.08130970,0.09860541,0.33795772,0.00965688,0.08033056,0.13978055
3.88694347,0.74717085,0.47726525,0.00221535,0.07912899,0.09603069,0.35183099,0.00972414,0.07858077,0.13801580
3.89294647,0.74826392,0.47747484,0.00217192,0.07718791,0.09390064,0.36677413,0.00982762,0.07740317,0.13680774
3.89894947,0.75225631,0.47923379,0.00214204,0.07548090,0.09221262,0.38255819,0.00996276,0.07675298,0.13613380
3.90495248,0.75873851,0.48222052,0.00212547,0.07399002,0.09094940,0.39892308,0.01012379,0.07657558,0.13595187
3.91095548,0.76722836,0.48606962,0.00212176,0.07268650,0.09008120,0.41558801,0.01030404,0.07680954,0.13620333
3.91695848,0.77719489,0.49038804,0.00213025,0.07153275,0.08956820,0.43226289,0.01049619,0.07738966,0.13681680
3.92296148,0.78808326,0.49477184,0.00215016,0.07048463,0.08936332,0.44866030,0.01069267,0.07824985,0.13771221
3.92896448,0.79933969,0.49882296,0.00218065,0.06949395,0.08941512,0.46450712,0.01088596,0.07932588,0.13880502
3.93496748,0.81043514,0.50216501,0.00222089,0.06851091,0.08967064,0.47955568,0.01106890,0.08055767,0.14001039
3.94097049,0.82088673,0.50445760,0.00227007,0.06748662,0.09007805,0.49359340,0.01123500,0.08189126,0.14124706
3.94697349,0.83027585,0.50540861,0.00232748,0.06637532,0.09058907,0.50645070,0.01137871,0.08328019,0.14244081
3.95297649,0.83826222,0.50478376,0.00239250,0.06513641,0.09116091,0.51800668,0.01149560,0.08468638,0.14352726
3.95897949,0.84459336,0.50241335,0.00246464,0.06373608,0.09175772,0.52819215,0.01158252,0.08608042,0.14445396
3.96498249,0.84910904,0.49819581,0.00254351,0.06214853,0.09235153,0.53699000,0.01163767,0.08744132,0.14518164
3.97098549,0.85174083,0.49209815,0.00262884,0.06035680,0.09292259,0.54443275,0.01166061,0.08875581,0.14568463
3.97698849,0.85250689,0.48415339,0.00272040,0.05835313,0.09345921,0.55059755,0.01165219,0.09001708,0.14595051
3.98299150,0.85150248,0.47445519,0.00281801,0.05613884,0.09395700,0.55559878,0.01161447,0.09122331,0.14597894
3.98899450,0.84888690,0.46315022,0.00292148,0.05372386,0.09441784,0.55957878,0.01155050,0.09237588,0.14577989
3.99499750,0.84486783,0.45042869,0.00303054,0.05112595,0.09484833,0.56269725,0.01146412,0.09347746,0.14537144
4.00100050,0.83968398,0.43651359,0.00314481,0.04836950,0.09525819,0.56511991,0.01135973,0.09453023,0.14477718
4.00700350,0.83358723,0.42164941,0.00326375,0.04548430,0.09565846,0.56700706,0.01124202,0.09553404,0.14402353
4.01300650,0.82682527,0.40609079,0.00338663,0.04250406,0.09605976,0.56850279,0.01111570,0.09648503,0.14313711
4.01900950,0.81962579,0.39009180,0.00351247,0.03946490,0.09647070,0.56972539,0.01098528,0.09737451,0.14214236
4.02501251,0.81218319,0.37389637,0.00364006,0.03640390,0.09689654,0.57075954,0.01085482,0.09818820,0.14105948
4.03101551,0.80464838,0.35773019,0.00376793,0.03335771,0.09733817,0.57165076,0.01072780,0.09890611,0.13990299
4.03701851,0.79712227,0.34179457,0.00389439,0.03036132,0.09779152,0.57240231,0.01060693,0.09950280,0.13868076
4.04302151,0.78965322,0.32626231,0.00401755,0.02744701,0.09824739,0.57297481,0.01049410,0.09994813,0.13739375
4.04902451,0.78223846,0.31127573,0.00413536,0.02464353,0.09869169,0.57328851,0.01039035,0.10020848,0.13603641
4.05502751,0.77482921,0.29694672,0.00424566,0.02197550,0.09910613,0.57322806,0.01029592,0.10024834,0.13459755
4.06103052,0.76733920,0.28335881,0.00434630,0.01946309,0.09946930,0.57264952,0.01021028,0.10003212,0.13306190
4.06703352,0.75965585,0.27057079,0.00443515,0.01712181,0.09975799,0.57138908,0.01013230,0.09952617,0.13141191
4.07303652,0.75165347,0.25862173,0.00451022,0.01496271,0.09994882,0.56927322,0.01006040,0.09870080,0.12962993
4.07903952,0.74320761,0.24753697,0.00456975,0.01299254,0.10001986,0.56612953,0.00999272,0.09753228,0.12770049
4.08504252,0.73420982,0.23733464,0.00461226,0.01121426,0.09995241,0.56179776,0.00992735,0.09600458,0.12561254
4.09104552,0.72458182,0.22803242,0.00463663,0.00962752,0.09973262,0.55614060,0.00986251,0.09411083,0.12336155
4.09704852,0.71428852,0.21965419,0.00464216,0.00822936,0.09935296,0.54905355,0.00979679,0.09185446,0.12095136
4.10305153,0.70334921,0.21223610,0.00462863,0.00701483,0.09881344,0.54047357,0.00972928,0.08924990,0.11839559
4.10905453,0.69184632,0.20583205,0.00459630,0.00597773,0.09812252,0.53038624,0.00965981,0.08632275,0.11571863
4.11505753,0.67993158,0.20051822,0.00454597,0.00511132,0.09729768,0.51883097,0.00958902,0.08310960,0.11295618
4.12106053,0.66782925,0.19639655,0.00447893,0.00440903,0.09636556,0.50590443,0.00951851,0.07965736,0.11015515
4.12706353,0.65583649,0.19359712,0.00439698,0.00386503,0.09536182,0.49176193,0.00945088,0.07602223,0.10737327
4.13306653,0.64432092,0.19227951,0.00430237,0.00347487,0.09433049,0.47661692,0.00938976,0.07226829,0.10467807
4.13906953,0.63371570,0.19263294,0.00419778,0.00323596,0.09332315,0.46073871,0.00933980,0.06846591,0.10214558
4.14507254,0.62451223,0.19487547,0.00408626,0.00314797,0.09239768,0.44444856,0.00930663,0.06468996,0.09985877
4.15107554,0.61725113,0.19925219,0.00397115,0.00321322,0.09161688,0.42811435,0.00929677,0.06101795,0.09790564
4.15707854,0.61251158,0.20603253,0.00385603,0.00343684,0.09104688,0.41214405,0.00931756,0.05752808,0.09637737
4.16308154,0.61089960,0.21550665,0.00374463,0.00382694,0.09075545,0.39697818,0.00937698,0.05429749,0.09536626
4.16908454,0.61303557,0.22798111,0.00364077,0.00439459,0.09081029,0.38308143,0.00948350,0.05140051,0.09496383
4.17508754,0.61954118,0.24377362,0.00354829,0.00515373,0.09127733,0.37093355,0.00964595,0.04890710,0.09525890
4.18109055,0.63102617,0.26320707,0.00347095,0.00612092,0.09221907,0.36101984,0.00987333,0.04688144,0.09633589
4.18709355,0.64807492,0.28660263,0.00341238,0.00731491,0.09369309,0.35382097,0.01017457,0.04538081,0.09827315
4.19309655,0.67123308,0.31427207,0.00337601,0.00875620,0.09575061,0.34980265,0.01055839,0.04445452,0.10114154
4.19909955,0.70099417,0.34650910,0.00336501,0.01046632,0.09843527,0.34940484,0.01103304,0.04414315,0.10500303
4.20510255,0.73778637,0.38357985,0.00338222,0.01246702,0.10178203,0.35303086,0.01160611,0.04447785,0.10990944
4.21110555,0.78195936,0.42571256,0.00343010,0.01477938,0.10581626,0.36103642,0.01228432,0.04547986,0.11590127
4.21710855,0.83377136,0.47308646,0.00351066,0.01742272,0.11055290,0.37371862,0.01307326,0.04716017,0.12300650
4.22311156,0.89337647,0.52582015,0.00362543,0.02041344,0.11599589,0.39130542,0.01397717,0.04951924,0.13123937
4.22911456,0.96081256,0.58395972,0.00377539,0.02376388,0.12213758,0.41394550,0.01499873,0.05254687,0.14059927
4.23511756,1.03598987,0.64746695,0.00396095,0.02748102,0.12895843,0.44169910,0.01613883,0.05622221,0.15106946
4.24112056,1.11868083,0.71620806,0.00418187,0.03156529,0.13642665,0.47453016,0.01739632,0.06051384,0.16261588
4.24712356,1.20851151,0.78994361,0.00443726,0.03600947,0.14449820,0.51230007,0.01876786,0.06538005,0.17518600
4.25312656,1.30495534,0.86832003,0.00472554,0.04079769,0.15311670,0.55476365,0.02024772,0.07076920,0.18870782
4.25912956,1.40732963,0.95086360,0.00504439,0.04590460,0.16221372,0.60156767,0.02182761,0.07662035,0.20308901
4.26513257,1.51479561,1.03697731,0.00539080,0.05129487,0.17170916,0.65225236,0.02349666,0.08286402,0.21821645
4.27113557,1.62636258,1.12594138,0.00576105,0.05692294,0.18151194,0.70625614,0.02524131,0.08942319,0.23395617
4.27713857,1.74089667,1.21691777,0.00615070,0.06273313,0.19152086,0.76292393,0.02704538,0.09621456,0.25015380
4.28314157,1.85713469,1.30895924,0.00655472,0.06866019,0.20162592,0.82151887,0.02889019,0.10314997,0.26663578
4.28914457,1.97370313,1.40102293,0.00696747,0.07463015,0.21170979,0.88123763,0.03075474,0.11013811,0.28321120
4.29514757,2.08914244,1.49198865,0.00738284,0.08056167,0.22164973,0.94122868,0.03261602,0.11708635,0.29967453
4.30115058,2.20193613,1.58068149,0.00779438,0.08636770,0.23131971,1.00061337,0.03444934,0.12390279,0.31580908
4.30715358,2.31054418,1.66589830,0.00819535,0.09195754,0.24059288,1.05850897,0.03622891,0.13049834,0.33139136
4.31315658,2.41343987,1.74643725,0.00857897,0.09723914,0.24934419,1.11405283,0.03792826,0.13678887,0.34619600
4.31915958,2.50914885,1.82112956,0.00893854,0.10212157,0.25745318,1.16642695,0.03952095,0.14269734,0.36000140
4.32516258,2.59628897,1.88887223,0.00926759,0.10651766,0.26480675,1.21488169,0.04098120,0.14815578,0.37259565
4.33116558,2.67360957,1.94866040,0.00956010,0.11034658,0.27130189,1.25875780,0.04228457,0.15310706,0.38378270
4.33716858,2.74002832,1.99961818,0.00981069,0.11353638,0.27684826,1.29750566,0.04340867,0.15750647,0.39338841
4.34317159,2.79466411,2.04102632,0.01001471,0.11602621,0.28137037,1.33070089,0.04433379,0.16132286,0.40126629
4.34917459,2.83686446,2.07234573,0.01016845,0.11776833,0.28480940,1.35805555,0.04504351,0.16453945,0.40730254
4.35517759,2.86622605,2.09323552,0.01026926,0.11872966,0.28712459,1.37942449,0.04552524,0.16715416,0.41142028
4.36118059,2.88260731,2.10356473,0.01031560,0.11889282,0.28829394,1.39480634,0.04577058,0.16917948,0.41358258
4.36718359,2.88613234,2.10341719,0.01030714,0.11825673,0.28831446,1.40433929,0.04577565,0.17064185,0.41379427
4.37318659,2.87718575,2.09308904,0.01024472,0.11683661,0.28720167,1.40829165,0.04554118,0.17158056,0.41210220
4.37918959,2.85639867,2.07307909,0.01013040,0.11466340,0.28498869,1.40704783,0.04507256,0.17204626,0.40859405
4.38519260,2.82462625,2.04407228,0.00996730,0.11178273,0.28172466,1.40109023,0.04437961,0.17209900,0.40339565
4.39119560,2.78291765,2.00691698,0.00975959,0.10825339,0.27747287,1.39097797,0.04347633,0.17180598,0.39666687
4.39719860,2.73247985,1.96259717,0.00951228,0.10414539,0.27230845,1.37732345,0.04238040,0.17123908,0.38859623
4.40320160,2.67463671,1.91220052,0.00923109,0.09953774,0.26631592,1.36076766,0.04111271,0.17047221,0.37939452
4.40920460,2.61078519,1.85688402,0.00892224,0.09451599,0.25958661,1.34195559,0.03969663,0.16957859,0.36928761
4.41520760,2.54235058,1.79783845,0.00859226,0.08916975,0.25221616,1.32151250,0.03815740,0.16862816,0.35850887
4.42121061,2.47074258,1.73625338,0.00824777,0.08359009,0.24430208,1.30002219,0.03652133,0.16768508,0.34729145
4.42721361,2.39731420,1.67328397,0.00789532,0.07786718,0.23594165,1.27800812,0.03481511,0.16680556,0.33586076
4.43321661,2.32332512,1.61002107,0.00754114,0.07208802,0.22723000,1.25591797,0.03306509,0.16603602,0.32442755
4.43921961,2.24991085,1.54746577,0.00719100,0.06633451,0.21825862,1.23411225,0.03129669,0.16541171,0.31318183
4.44522261,2.17805890,1.48650918,0.00685009,0.06068182,0.20911421,1.21285722,0.02953377,0.16495586,0.30228787
4.45122561,2.10859273,1.42791818,0.00652289,0.05519708,0.19987789,1.19232226,0.02779821,0.16467938,0.29188054
4.45722861,2.04216373,1.37232742,0.00621307,0.04993859,0.19062478,1.17258159,0.02610958,0.16458112,0.28206303
4.46323162,1.97925135,1.32023757,0.00592353,0.04495524,0.18142387,1.15362010,0.02448483,0.16464877,0.27290605
4.46923462,1.92017079,1.27201951,0.00565632,0.04028640,0.17233809,1.13534285,0.02293827,0.16486023,0.26444850
4.47523762,1.86508763,1.22792377,0.00541272,0.03596211,0.16342468,1.11758766,0.02148148,0.16518551,0.25669946
4.48124062,1.81403814,1.18809458,0.00519328,0.03200356,0.15473557,1.10014024,0.02012343,0.16558901,0.24964142
4.48724362,1.76695398,1.15258715,0.00499795,0.02842376,0.14631787,1.08275086,0.01887066,0.16603210,0.24323447
4.49324662,1.72368962,1.12138717,0.00482614,0.02522845,0.13821441,1.06515199,0.01772752,0.16647581,0.23742117
4.49924962,1.68405100,1.09443122,0.00467686,0.02241703,0.13046412,1.04707601,0.01669643,0.16688355,0.23213192
4.50525263,1.64782346,1.07162656,0.00454887,0.01998359,0.12310241,1.02827202,0.01577822,0.16722371,0.22729044
4.51125563,1.61479748,1.05286928,0.00444075,0.01791793,0.11616139,1.00852129,0.01497240,0.16747186,0.22281902
4.51725863,1.58479064,1.03805951,0.00435103,0.01620651,0.10966993,0.98765034,0.01427747,0.16761264,0.21864341
4.52326163,1.55766464,1.02711270,0.00427830,0.01483327,0.10365364,0.96554132,0.01369117,0.16764093,0.21469694
4.52926463,1.53333624,1.01996644,0.00422128,0.01378042,0.09813457,0.94213910,0.01321068,0.16756251,0.21092379
4.53526763,1.51178168,1.01658220,0.00417883,0.01302900,0.09313091,0.91745489,0.01283279,0.16739386,0.20728120
4.54127064,1.49303438,1.01694204,0.00415001,0.01255931,0.08865646,0.89156619,0.01255396,0.16716129,0.20374060
4.54727364,1.47717594,1.02104046,0.00413409,0.01235123,0.08472009,0.86461316,0.01237036,0.16689937,0.20028758
4.55327664,1.46432132,1.02887202,0.00413048,0.01238434,0.08132510,0.83679179,0.01227781,0.16664863,0.19692084
4.55927964,1.45459913,1.04041555,0.00413870,0.01263797,0.07846858,0.80834405,0.01227174,0.16645283,0.19365018
4.56528264,1.44812822,1.05561611,0.00415834,0.01309116,0.07614085,0.77954575,0.01234707,0.16635573,0.19049371
4.57128564,1.44499247,1.07436606,0.00418894,0.01372251,0.07432489,0.75069285,0.01249804,0.16639779,0.18747456
4.57728864,1.44521521,1.09648654,0.00422997,0.01451005,0.07299607,0.72208674,0.01271807,0.16661272,0.18461725
4.58329165,1.44873542,1.12171105,0.00428069,0.01543107,0.07212187,0.69401955,0.01299970,0.16702438,0.18194399
4.58929465,1.45538714,1.14967229,0.00434014,0.01646200,0.07166201,0.66676011,0.01333439,0.16764398,0.17947130
4.59529765,1.46488392,1.17989365,0.00440705,0.01757836,0.07156870,0.64054144,0.01371258,0.16846790,0.17720688
4.60130065,1.47680955,1.21178627,0.00447979,0.01875477,0.07178724,0.61555029,0.01412358,0.16947631,0.17514735
4.60730365,1.49061592,1.24465236,0.00455641,0.01996505,0.07225693,0.59191936,0.01455576,0.17063257,0.17327657
4.61330665,1.50562871,1.27769504,0.00463460,0.02118245,0.07291216,0.56972248,0.01499659,0.17188364,0.17156503
4.61930965,1.52106076,1.31003471,0.00471177,0.02237997,0.07368389,0.54897297,0.01543291,0.17316132,0.16997007
4.62531266,1.53603286,1.34073129,0.00478505,0.02353075,0.07450126,0.52962524,0.01585118,0.17438449,0.16843704
4.63131566,1.54960094,1.36881149,0.00485144,0.02460859,0.07529337,0.51157930,0.01623783,0.17546205,0.16690136
4.63731866,1.56078839,1.39330000,0.00490783,0.02558850,0.07599120,0.49468796,0.01657957,0.17629657,0.16529116
4.64332166,1.56862192,1.41325293,0.00495120,0.02644730,0.07652955,0.47876620,0.01686384,0.17678835,0.16353060
4.64932466,1.57216907,1.42779190,0.00497864,0.02716418,0.07684884,0.46360214,0.01707917,0.17683977,0.16154343
4.65532766,1.57057536,1.43613706,0.00498753,0.02772133,0.07689686,0.44896887,0.01721554,0.17635957,0.15925670
4.66133067,1.56309921,1.43763736,0.00497563,0.02810436,0.07663028,0.43463660,0.01726474,0.17526704,0.15660438
4.66733367,1.54914271,1.43179640,0.00494116,0.02830283,0.07601584,0.42038439,0.01722061,0.17349571,0.15353066
4.67333667,1.52827677,1.41829259,0.00488289,0.02831045,0.07503119,0.40601079,0.01707931,0.17099641,0.14999278
4.67933967,1.50025926,1.39699271,0.00480019,0.02812536,0.07366542,0.39134307,0.01683939,0.16773965,0.14596323
4.68534267,1.46504543,1.36795799,0.00469307,0.02775011,0.07191909,0.37624449,0.01650184,0.16371705,0.14143123
4.69134567,1.42279022,1.33144275,0.00456217,0.02719158,0.06980397,0.36061931,0.01607008,0.15894190,0.13640342
4.69734867,1.37384237,1.28788558,0.00440874,0.02646074,0.06734226,0.34441560,0.01554977,0.15344882,0.13090378
4.70335168,1.31873110,1.23789380,0.00423461,0.02557229,0.06456564,0.32762568,0.01494861,0.14729252,0.12497276
4.70935468,1.25814604,1.18222198,0.00404211,0.02454413,0.06151390,0.31028446,0.01427609,0.14054576,0.11866583
4.71535768,1.19291172,1.12174580,0.00383400,0.02339686,0.05823346,0.29246579,0.01354308,0.13329676,0.11205142
4.72136068,1.12395815,1.05743266,0.00361336,0.02215311,0.05477569,0.27427736,0.01276152,0.12564608,0.10520847
4.72736368,1.05228897,0.99031051,0.00338348,0.02083692,0.05119522,0.25585430,0.01194398,0.11770316,0.09822373
4.73336668,0.97894883,0.92143636,0.00314779,0.01947303,0.04754826,0.23735210,0.01110330,0.10958284,0.09118899
4.73936968,0.90499162,0.85186598,0.00290972,0.01808632,0.04389105,0.21893925,0.01025219,0.10140182,0.08419831
4.74537269,0.83145089,0.78262607,0.00267263,0.01670118,0.04027843,0.20078985,0.00940289,0.09327548,0.07734545
4.75137569,0.75931359,0.71468975,0.00243970,0.01534105,0.03676265,0.18307676,0.00856690,0.08531487,0.07072165
4.75737869,0.68949820,0.64895643,0.00221391,0.01402798,0.03339246,0.16596546,0.00775467,0.07762432,0.06441365
4.76338169,0.62283758,0.58623624,0.00199790,0.01278232,0.03021237,0.14960885,0.00697550,0.07029946,0.05850228
4.76938469,0.56006702,0.52723943,0.00179404,0.01162249,0.02726227,0.13414322,0.00623734,0.06342583,0.05306135
4.77538769,0.50181727,0.47257043,0.00160431,0.01056483,0.02457729,0.11968530,0.00554677,0.05707803,0.04815702
4.78139070,0.44861234,0.42272631,0.00143037,0.00962359,0.02218776,0.10633057,0.00490901,0.05131937,0.04384753
4.78739370,0.40087135,0.37809902,0.00127351,0.00881092,0.02011953,0.09415257,0.00432793,0.04620200,0.04018323
4.79339670,0.35891381,0.33898070,0.00113471,0.00813690,0.01839427,0.08320322,0.00380614,0.04176733,0.03720679
4.79939970,0.32296741,0.30557113,0.00101465,0.00760971,0.01702990,0.07351393,0.00334513,0.03804681,0.03495362
4.80540270,0.29317734,0.27798659,0.00091375,0.00723568,0.01604106,0.06509728,0.00294542,0.03506281,0.03345223
4.81140570,0.26961626,0.25626921,0.00083218,0.00701942,0.01543950,0.05794912,0.00260668,0.03282954,0.03272459
4.81740870,0.25229413,0.24039604,0.00076993,0.00696386,0.01523441,0.05205090,0.00232787,0.03135403,0.03278638
4.82341171,0.24116704,0.23028724,0.00072684,0.00707035,0.01543265,0.04737198,0.00210745,0.03063694,0.03364696
4.82941471,0.23614451,0.22581294,0.00070258,0.00733863,0.01603878,0.04387186,0.00194344,0.03067316,0.03530923
4.83541771,0.23709492,0.22679833,0.00069673,0.00776678,0.01705498,0.04150213,0.00183356,0.03145230,0.03776915
4.84142071,0.24384873,0.23302702,0.00070876,0.00835116,0.01848075,0.04020807,0.00177531,0.03295886,0.04101508
