energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-4.48724362,0.96207642,0.00305172,0.18334332,0.07892197,0.45599087,0.16206364,0.51815324,0.00000000
-4.48124062,0.86355006,0.00270845,0.16458293,0.06960279,0.40263089,0.14806415,0.46539390,0.00000000
-4.47523762,0.77486304,0.00239416,0.14791757,0.06104444,0.35462916,0.13569849,0.41770131,0.00000000
-4.46923462,0.69639861,0.00211014,0.13339496,0.05326572,0.31202898,0.12506803,0.37531912,0.00000000
-4.46323162,0.62838463,0.00185719,0.12103767,0.04626975,0.27479151,0.11625318,0.33840183,0.00000000
-4.45722861,0.57090556,0.00163570,0.11084473,0.04004606,0.24280732,0.10931297,0.30702196,0.00000000
-4.45122561,0.52391513,0.00144574,0.10279342,0.03457293,0.21590806,0.10428473,0.28117755,0.00000000
-4.44522261,0.48724914,0.00128711,0.09684095,0.02981963,0.19387751,0.10118387,0.26079984,0.00000000
-4.43921961,0.46063741,0.00115944,0.09292593,0.02574867,0.17646191,0.10000371,0.24576049,0.00000000
-4.43321661,0.44371473,0.00106225,0.09096965,0.02231790,0.16337898,0.10071521,0.23587827,0.00000000
-4.42721361,0.43603024,0.00099503,0.09087709,0.01948242,0.15432572,0.10326673,0.23092486,0.00000000
-4.42121061,0.43705548,0.00095732,0.09253770,0.01719624,0.14898491,0.10758380,0.23062988,0.00000000
-4.41520760,0.44619107,0.00094869,0.09582604,0.01541378,0.14703021,0.11356896,0.23468502,0.00000000
-4.40920460,0.46277244,0.00096884,0.10060234,0.01409097,0.14813025,0.12110175,0.24274766,0.00000000
-4.40320160,0.48607513,0.00101755,0.10671315,0.01318629,0.15195185,0.13003911,0.25444391,0.00000000
-4.39719860,0.51532013,0.00109476,0.11399222,0.01266140,0.15816254,0.14021611,0.26937161,0.00000000
-4.39119560,0.54967995,0.00120047,0.12226172,0.01248169,0.16643280,0.15144739,0.28710344,0.00000000
-4.38519260,0.58828591,0.00133477,0.13133399,0.01261658,0.17643825,0.16352924,0.30719040,0.00000000
-4.37918959,0.63023721,0.00149776,0.14101393,0.01303965,0.18786201,0.17624253,0.32916601,0.00000000
-4.37318659,0.67461205,0.00168951,0.15110199,0.01372864,0.20039742,0.18935647,0.35255133,0.00000000
-4.36718359,0.72048105,0.00191000,0.16139802,0.01466535,0.21375132,0.20263331,0.37686086,0.00000000
-4.36118059,0.76692294,0.00215902,0.17170569,0.01583539,0.22764788,0.21583377,0.40160948,0.00000000
-4.35517759,0.81304214,0.00243612,0.18183764,0.01722783,0.24183291,0.22872325,0.42632006,0.00000000
-4.34917459,0.85798801,0.00274051,0.19162109,0.01883485,0.25607869,0.24107850,0.45053188,0.00000000
-4.34317159,0.90097496,0.00307099,0.20090374,0.02065117,0.27018898,0.25269465,0.47380920,0.00000000
-4.33716858,0.94130256,0.00342588,0.20955977,0.02267357,0.28400408,0.26339217,0.49574999,0.00000000
-4.33116558,0.97837494,0.00380297,0.21749563,0.02490020,0.29740558,0.27302362,0.51599406,0.00000000
-4.32516258,1.01171829,0.00419946,0.22465535,0.02732994,0.31032056,0.28147971,0.53423048,0.00000000
-4.31915958,1.04099560,0.00461195,0.23102510,0.02996167,0.32272493,0.28869443,0.55020374,0.00000000
-4.31315658,1.06601769,0.00503643,0.23663653,0.03279350,0.33464546,0.29464894,0.56371826,0.00000000
-4.30715358,1.08674982,0.00546830,0.24156896,0.03582209,0.34616048,0.29937389,0.57464109,0.00000000
-4.30115058,1.10331314,0.00590242,0.24594982,0.03904185,0.35739891,0.30295009,0.58290259,0.00000000
-4.29514757,1.11598086,0.00633318,0.24995339,0.04244431,0.36853740,0.30550720,0.58849493,0.00000000
-4.28914457,1.12516874,0.00675462,0.25379764,0.04601755,0.37979576,0.30722061,0.59146858,0.00000000
-4.28314157,1.13142028,0.00716052,0.25773922,0.04974571,0.39143048,0.30830631,0.59192692,0.00000000
-4.27713857,1.13538693,0.00754455,0.26206648,0.05360874,0.40372663,0.30901405,0.59001924,0.00000000
-4.27113557,1.13780391,0.00790047,0.26709082,0.05758223,0.41698820,0.30961888,0.58593251,0.00000000
-4.26513257,1.13946273,0.00822223,0.27313645,0.06163761,0.43152731,0.31041135,0.57988240,0.00000000
-4.25912956,1.14118121,0.00850421,0.28052894,0.06574243,0.44765250,0.31168685,0.57210390,0.00000000
-4.25312656,1.14377229,0.00874134,0.28958289,0.06986101,0.46565669,0.31373422,0.56284220,0.00000000
-4.24712356,1.14801298,0.00892930,0.30058911,0.07395526,0.48580498,0.31682442,0.55234412,0.00000000
-4.24112056,1.15461439,0.00906461,0.31380179,0.07798577,0.50832309,0.32119934,0.54085055,0.00000000
-4.23511756,1.16419438,0.00914482,0.32942628,0.08191307,0.53338665,0.32706149,0.52859030,0.00000000
-4.22911456,1.17725378,0.00916855,0.34760779,0.08569910,0.56111192,0.33456484,0.51577541,0.00000000
-4.22311156,1.19415710,0.00913558,0.36842171,0.08930875,0.59154839,0.34380732,0.50259825,0.00000000
-4.21710855,1.21511868,0.00904687,0.39186595,0.09271148,0.62467355,0.35482516,0.48923023,0.00000000
-4.21110555,1.24019475,0.00890456,0.41785567,0.09588294,0.66039027,0.36758954,0.47582227,0.00000000
-4.20510255,1.26928187,0.00871193,0.44622095,0.09880656,0.69852692,0.38200560,0.46250658,0.00000000
-4.19909955,1.30212172,0.00847333,0.47670744,0.10147497,0.73884047,0.39791398,0.44939985,0.00000000
-4.19309655,1.33831226,0.00819407,0.50898024,0.10389126,0.78102245,0.41509487,0.43660715,0.00000000
-4.18709355,1.37732482,0.00788034,0.54263103,0.10607009,0.82470786,0.43327450,0.42422665,0.00000000
-4.18109055,1.41852647,0.00753904,0.57718835,0.10803837,0.86948665,0.45213377,0.41235447,0.00000000
-4.17508754,1.46120686,0.00717763,0.61213060,0.10983587,0.91491754,0.47131895,0.40108953,0.00000000
-4.16908454,1.50460843,0.00680400,0.64690153,0.11151530,0.96054348,0.49045373,0.39053800,0.00000000
-4.16308154,1.54795894,0.00642631,0.68092759,0.11314216,1.00590848,0.50915249,0.38081719,0.00000000
-4.15707854,1.59050469,0.00605282,0.71363640,0.11479427,1.05057470,0.52703404,0.37205853,0.00000000
-4.15107554,1.63154335,0.00569179,0.74447573,0.11656083,1.09413937,0.54373539,0.36440957,0.00000000
-4.14507254,1.67045474,0.00535131,0.77293213,0.11854121,1.13625049,0.55892487,0.35803480,0.00000000
-4.13906953,1.70672828,0.00503921,0.79854834,0.12084335,1.17662054,0.57231419,0.35311534,0.00000000
-4.13306653,1.73998587,0.00476293,0.82093884,0.12358178,1.21503749,0.58366882,0.34984741,0.00000000
-4.12706353,1.76999903,0.00452945,0.83980266,0.12687530,1.25137236,0.59281623,0.34843958,0.00000000
-4.12106053,1.79669952,0.00434520,0.85493305,0.13084427,1.28558283,0.59965172,0.34910896,0.00000000
-4.11505753,1.82018295,0.00421599,0.86622350,0.13560757,1.31771256,0.60414154,0.35207641,0.00000000
-4.10905453,1.84070491,0.00414692,0.87366973,0.14127932,1.34788601,0.60632321,0.35756088,0.00000000
-4.10305153,1.85867011,0.00414233,0.87736788,0.14796519,1.37629912,0.60630299,0.36577310,0.00000000
-4.09704852,1.87461469,0.00420574,0.87750877,0.15575864,1.40320595,0.60425087,0.37690887,0.00000000
-4.09104552,1.88918271,0.00433979,0.87436871,0.16473703,1.42890216,0.60039301,0.39114197,0.00000000
-4.08504252,1.90309796,0.00454615,0.86829738,0.17495763,1.45370604,0.59500237,0.40861724,0.00000000
-4.07903952,1.91713231,0.00482547,0.85970336,0.18645391,1.47793824,0.58838783,0.42944380,0.00000000
-4.07303652,1.93207237,0.00517733,0.84903816,0.19923208,1.50190136,0.58088230,0.45368882,0.00000000
-4.06703352,1.94868590,0.00560017,0.83677950,0.21326807,1.52586055,0.57283055,0.48137210,0.00000000
-4.06103052,1.96768968,0.00609127,0.82341474,0.22850529,1.55002654,0.56457716,0.51246153,0.00000000
-4.05502751,1.98972042,0.00664666,0.80942512,0.24485313,1.57454189,0.55645519,0.54686987,0.00000000
-4.04902451,2.01530984,0.00726117,0.79527159,0.26218653,1.59947174,0.54877605,0.58445286,0.00000000
-4.04302151,2.04486521,0.00792841,0.78138284,0.28034678,1.62479946,0.54182081,0.62500878,0.00000000
-4.03701851,2.07865595,0.00864080,0.76814571,0.29914343,1.65042767,0.53583344,0.66827966,0.00000000
-4.03101551,2.11680661,0.00938967,0.75589847,0.31835764,1.67618472,0.53101582,0.71395400,0.00000000
-4.02501251,2.15929641,0.01016532,0.74492682,0.33774672,1.70183616,0.52752489,0.76167104,0.00000000
-4.01900950,2.20596472,0.01095719,0.73546258,0.35704994,1.72710063,0.52547153,0.81102640,0.00000000
-4.01300650,2.25652203,0.01175401,0.72768470,0.37599523,1.75166919,0.52492127,0.86157898,0.00000000
-4.00700350,2.31056530,0.01254401,0.72172228,0.39430684,1.77522683,0.52589638,0.91285881,0.00000000
-4.00100050,2.36759656,0.01331516,0.71765903,0.41171333,1.79747471,0.52837917,0.96437568,0.00000000
-3.99499750,2.42704353,0.01405537,0.71553865,0.42795588,1.81815185,0.53231609,1.01562812,0.00000000
-3.98899450,2.48828101,0.01475284,0.71537057,0.44279623,1.83705456,0.53762232,1.06611266,0.00000000
-3.98299150,2.55065175,0.01539622,0.71713558,0.45602419,1.85405243,0.54418662,1.11533282,0.00000000
-3.97698849,2.61348575,0.01597494,0.72079085,0.46746412,1.86909968,0.55187600,1.16280773,0.00000000
-3.97098549,2.67611715,0.01647946,0.72627403,0.47698012,1.88224104,0.56054016,1.20808010,0.00000000
-3.96498249,2.73789803,0.01690145,0.73350619,0.48447981,1.89361162,0.57001553,1.25072335,0.00000000
-3.95897949,2.79820883,0.01723403,0.74239357,0.48991625,1.90343055,0.58012868,1.29034767,0.00000000
-3.95297649,2.85646520,0.01747189,0.75282797,0.49328815,1.91198888,0.59069930,1.32660508,0.00000000
-3.94697349,2.91212155,0.01761143,0.76468622,0.49463823,1.91963200,0.60154265,1.35919328,0.00000000
-3.94097049,2.96467161,0.01765082,0.77782864,0.49404984,1.92673794,0.61247151,1.38785837,0.00000000
-3.93496748,3.01364666,0.01759001,0.79209708,0.49164211,1.93369241,0.62329796,1.41239653,0.00000000
-3.92896448,3.05861198,0.01743071,0.80731273,0.48756380,1.94086234,0.63383484,1.43265460,0.00000000
-3.92296148,3.09916249,0.01717630,0.82327409,0.48198623,1.94856917,0.64389720,1.44852980,0.00000000
-3.91695848,3.13491808,0.01683170,0.83975559,0.47509575,1.95706378,0.65330382,1.45996866,0.00000000
-3.91095548,3.16551955,0.01640326,0.85650695,0.46708596,1.96650420,0.66187879,1.46696524,0.00000000
-3.90495248,3.19062571,0.01589850,0.87325382,0.45815028,1.97693779,0.66945333,1.46955882,0.00000000
-3.89894947,3.20991201,0.01532594,0.88969965,0.44847510,1.98828869,0.67586778,1.46783122,0.00000000
-3.89294647,3.22307125,0.01469485,0.90552898,0.43823388,2.00035148,0.68097377,1.46190373,0.00000000
-3.88694347,3.22981623,0.01401500,0.92041223,0.42758237,2.01279159,0.68463657,1.45193385,0.00000000
-3.88094047,3.22988457,0.01329644,0.93401172,0.41665527,2.02515235,0.68673742,1.43811195,0.00000000
-3.87493747,3.22304535,0.01254927,0.94598895,0.40556426,2.03686861,0.68717592,1.42065769,0.00000000
-3.86893447,3.20910721,0.01178337,0.95601266,0.39439738,2.04728626,0.68587221,1.39981654,0.00000000
-3.86293147,3.18792757,0.01100826,0.96376761,0.38321984,2.05568678,0.68276891,1.37585617,0.00000000
-3.85692846,3.15942223,0.01023287,0.96896352,0.37207591,2.06131561,0.67783275,1.34906283,0.00000000
-3.85092546,3.12357490,0.00946545,0.97134391,0.36099172,2.06341306,0.67105566,1.31973764,0.00000000
-3.84492246,3.08044586,0.00871338,0.97069437,0.34997883,2.06124633,0.66245536,1.28819292,0.00000000
-3.83891946,3.03017918,0.00798316,0.96684998,0.33903806,2.05414107,0.65207545,1.25474826,0.00000000
-3.83291646,2.97300803,0.00728028,0.95970148,0.32816353,2.04151107,0.63998471,1.21972668,0.00000000
-3.82691346,2.90925737,0.00660929,0.94919996,0.31734649,2.02288482,0.62627590,1.18345054,0.00000000
-3.82091046,2.83934394,0.00597370,0.93535972,0.30657878,1.99792761,0.61106389,1.14623742,0.00000000
-3.81490745,2.76377303,0.00537611,0.91825928,0.29585572,1.96645836,0.59448327,1.10839598,0.00000000
-3.80890445,2.68313230,0.00481820,0.89804045,0.28517826,1.92846055,0.57668538,1.07022176,0.00000000
-3.80290145,2.59808242,0.00430083,0.87490538,0.27455441,1.88408673,0.55783507,1.03199318,0.00000000
-3.79689845,2.50934519,0.00382411,0.84911177,0.26399987,1.83365668,0.53810700,0.99396768,0.00000000
-3.79089545,2.41768917,0.00338751,0.82096638,0.25353790,1.77764942,0.51768190,0.95637830,0.00000000
-3.78489245,2.32391380,0.00298997,0.79081715,0.24319850,1.71668959,0.49674271,0.91943077,0.00000000
-3.77888944,2.22883237,0.00262996,0.75904414,0.23301721,1.65152896,0.47547086,0.88330121,0.00000000
-3.77288644,2.13325480,0.00230563,0.72604971,0.22303336,1.58302400,0.45404270,0.84813479,0.00000000
-3.76688344,2.03797087,0.00201485,0.69224838,0.21328823,1.51211061,0.43262632,0.81404525,0.00000000
-3.76088044,1.94373475,0.00175537,0.65805663,0.20382318,1.43977723,0.41137886,0.78111550,0.00000000
-3.75487744,1.85125145,0.00152479,0.62388312,0.19467783,1.36703738,0.39044426,0.74939935,0.00000000
-3.74887444,1.76116579,0.00132075,0.59011970,0.18588856,1.29490286,0.36995171,0.71892432,0.00000000
-3.74287144,1.67405425,0.00114087,0.55713342,0.17748733,1.22435857,0.35001467,0.68969545,0.00000000
-3.73686843,1.59042010,0.00098287,0.52525989,0.16950097,1.15633989,0.33073062,0.66170007,0.00000000
-3.73086543,1.51069169,0.00084458,0.49479809,0.16195083,1.09171316,0.31218130,0.63491320,0.00000000
-3.72486243,1.43522399,0.00072396,0.46600677,0.15485302,1.03125988,0.29443365,0.60930353,0.00000000
-3.71885943,1.36430282,0.00061912,0.43910245,0.14821893,0.97566480,0.27754116,0.58483948,0.00000000
-3.71285643,1.29815163,0.00052832,0.41425889,0.14205618,0.92550799,0.26154561,0.56149524,0.00000000
-3.70685343,1.23694004,0.00044999,0.39160802,0.13636978,0.88126069,0.24647908,0.53925636,0.00000000
-3.70085043,1.18079354,0.00038271,0.37124207,0.13116347,0.84328478,0.23236609,0.51812471,0.00000000
-3.69484742,1.12980375,0.00032521,0.35321667,0.12644106,0.81183521,0.21922578,0.49812240,0.00000000
-3.68884442,1.08403850,0.00027636,0.33755473,0.12220770,0.78706512,0.20707392,0.47929464,0.00000000
-3.68284142,1.04355110,0.00023516,0.32425072,0.11847104,0.76903286,0.19592474,0.46171127,0.00000000
-3.67683842,1.00838837,0.00020075,0.31327528,0.11524207,0.75771053,0.18579249,0.44546685,0.00000000
-3.67083542,0.97859683,0.00017235,0.30457974,0.11253564,0.75299326,0.17669255,0.43067945,0.00000000
-3.66483242,0.95422696,0.00014929,0.29810044,0.11037070,0.75470892,0.16864218,0.41748806,0.00000000
-3.65882941,0.93533528,0.00013099,0.29376271,0.10877003,0.76262777,0.16166084,0.40604880,0.00000000
-3.65282641,0.92198426,0.00011694,0.29148429,0.10775973,0.77647155,0.15577011,0.39653008,0.00000000
-3.64682341,0.91424018,0.00010669,0.29117823,0.10736828,0.79592196,0.15099314,0.38910702,0.00000000
-3.64082041,0.91216915,0.00009985,0.29275513,0.10762540,0.82062815,0.14735386,0.38395526,0.00000000
-3.63481741,0.91583172,0.00009608,0.29612476,0.10856055,0.85021329,0.14487589,0.38124445,0.00000000
-3.62881441,0.92527627,0.00009507,0.30119712,0.11020146,0.88428004,0.14358118,0.38113176,0.00000000
-3.62281141,0.94053173,0.00009655,0.30788295,0.11257250,0.92241498,0.14348859,0.38375557,0.00000000
-3.61680840,0.96159996,0.00010028,0.31609376,0.11569306,0.96419220,0.14461237,0.38922963,0.00000000
-3.61080540,0.98844830,0.00010601,0.32574144,0.11957619,1.00917590,0.14696067,0.39763781,0.00000000
-3.60480240,1.02100250,0.00011355,0.33673768,0.12422732,1.05692240,0.15053407,0.40902968,0.00000000
-3.59879940,1.05914051,0.00012270,0.34899300,0.12964333,1.10698156,0.15532431,0.42341703,0.00000000
-3.59279640,1.10268728,0.00013325,0.36241577,0.13581199,1.15889771,0.16131311,0.44077141,0.00000000
-3.58679340,1.15141093,0.00014505,0.37691106,0.14271172,1.21221046,0.16847124,0.46102267,0.00000000
-3.58079040,1.20502027,0.00015790,0.39237953,0.15031192,1.26645528,0.17675783,0.48405868,0.00000000
-3.57478739,1.26316392,0.00017168,0.40871629,0.15857354,1.32116424,0.18611987,0.50972612,0.00000000
-3.56878439,1.32543104,0.00018622,0.42580997,0.16745032,1.37586688,0.19649203,0.53783232,0.00000000
-3.56278139,1.39135369,0.00020142,0.44354183,0.17689018,1.43009144,0.20779674,0.56814805,0.00000000
-3.55677839,1.46041073,0.00021719,0.46178510,0.18683721,1.48336650,0.21994457,0.60041140,0.00000000
-3.55077539,1.53203332,0.00023346,0.48040455,0.19723372,1.53522313,0.23283482,0.63433235,0.00000000
-3.54477239,1.60561180,0.00025023,0.49925633,0.20802263,1.58519770,0.24635649,0.66959824,0.00000000
-3.53876938,1.68050393,0.00026753,0.51818816,0.21914989,1.63283523,0.26038942,0.70587973,0.00000000
-3.53276638,1.75604422,0.00028545,0.53703979,0.23056686,1.67769339,0.27480584,0.74283745,0.00000000
-3.52676338,1.83155427,0.00030413,0.55564388,0.24223256,1.71934710,0.28947200,0.78012882,0.00000000
-3.52076038,1.90635378,0.00032379,0.57382730,0.25411563,1.75739367,0.30425015,0.81741521,0.00000000
-3.51475738,1.97977212,0.00034472,0.59141276,0.26619589,1.79145826,0.31900069,0.85436899,0.00000000
-3.50875438,2.05115997,0.00036727,0.60822089,0.27846531,1.82119971,0.33358442,0.89068049,0.00000000
-3.50275138,2.11990088,0.00039185,0.62407264,0.29092843,1.84631642,0.34786493,0.92606441,0.00000000
-3.49674837,2.18542228,0.00041895,0.63879204,0.30360194,1.86655207,0.36171104,0.96026567,0.00000000
-3.49074537,2.24720558,0.00044908,0.65220918,0.31651363,1.88170112,0.37499908,0.99306438,0.00000000
-3.48474237,2.30479503,0.00048280,0.66416340,0.32970030,1.89161361,0.38761517,1.02427957,0.00000000
-3.47873937,2.35780487,0.00052067,0.67450650,0.34320509,1.89619930,0.39945718,1.05377175,0.00000000
-3.47273637,2.40592443,0.00056326,0.68310595,0.35707385,1.89543068,0.41043637,1.08144385,0.00000000
-3.46673337,2.44892102,0.00061110,0.68984790,0.37135099,1.88934476,0.42047871,1.10724058,0.00000000
-3.46073037,2.48664017,0.00066466,0.69463990,0.38607469,1.87804354,0.42952567,1.13114605,0.00000000
-3.45472736,2.51900336,0.00072433,0.69741323,0.40127186,1.86169289,0.43753444,1.15317977,0.00000000
-3.44872436,2.54600305,0.00079040,0.69812463,0.41695289,1.84051985,0.44447775,1.17339105,0.00000000
-3.44272136,2.56769533,0.00086300,0.69675745,0.43310659,1.81480841,0.45034303,1.19185203,0.00000000
-3.43671836,2.58419050,0.00094212,0.69332218,0.44969559,1.78489375,0.45513112,1.20864975,0.00000000
-3.43071536,2.59564205,0.00102759,0.68785616,0.46665233,1.75115527,0.45885456,1.22387750,0.00000000
-3.42471236,2.60223465,0.00111902,0.68042267,0.48387624,1.71400842,0.46153557,1.23762611,0.00000000
-3.41870935,2.60417197,0.00121586,0.67110941,0.50123198,1.67389591,0.46320384,1.24997558,0.00000000
-3.41270635,2.60166508,0.00131740,0.66002633,0.51854941,1.63127851,0.46389430,1.26098776,0.00000000
-3.40670335,2.59492224,0.00142273,0.64730311,0.53562507,1.58662591,0.46364506,1.27070049,0.00000000
-3.40070035,2.58414097,0.00153083,0.63308628,0.55222556,1.54040803,0.46249552,1.27912380,0.00000000
-3.39469735,2.56950286,0.00164059,0.61753625,0.56809263,1.49308724,0.46048509,1.28623848,0.00000000
-3.38869435,2.55117188,0.00175086,0.60082425,0.58295011,1.44511178,0.45765231,1.29199742,0.00000000
-3.38269135,2.52929616,0.00186049,0.58312950,0.59651226,1.39691075,0.45403460,1.29632955,0.00000000
-3.37668834,2.50401338,0.00196840,0.56463658,0.60849347,1.34889067,0.44966872,1.29914655,0.00000000
-3.37068534,2.47545953,0.00207370,0.54553316,0.61861878,1.30143390,0.44459168,1.30035182,0.00000000
-3.36468234,2.44378018,0.00217567,0.52600811,0.62663491,1.25489858,0.43884231,1.29985127,0.00000000
-3.35867934,2.40914361,0.00227392,0.50624996,0.63232112,1.20962007,0.43246303,1.29756524,0.00000000
-3.35267634,2.37175468,0.00236842,0.48644570,0.63549952,1.16591344,0.42550192,1.29344071,0.00000000
-3.34667334,2.33186809,0.00245955,0.46677991,0.63604425,1.12407660,0.41801470,1.28746297,0.00000000
-3.34067034,2.28979987,0.00254820,0.44743394,0.63388894,1.08439357,0.41006643,1.27966570,0.00000000
-3.33466733,2.24593578,0.00263576,0.42858520,0.62903211,1.04713736,0.40173281,1.27013880,0.00000000
-3.32866433,2.20073558,0.00272417,0.41040627,0.62154006,1.01257187,0.39310073,1.25903299,0.00000000
-3.32266133,2.15473236,0.00281594,0.39306388,0.61154711,0.98095256,0.38426806,1.24656083,0.00000000
-3.31665833,2.10852624,0.00291413,0.37671752,0.59925300,0.95252526,0.37534255,1.23299371,0.00000000
-3.31065533,2.06277261,0.00302232,0.36151774,0.58491752,0.92752323,0.36643972,1.21865478,0.00000000
-3.30465233,2.01816489,0.00314457,0.34760400,0.56885249,0.90616216,0.35767999,1.20390806,0.00000000
