energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.15957979,2.48138886,-2.51146092,1.09165067,-1.11792134,1.00793449,-1.00686146,0.32057432,-0.34076675,0.00320612,-0.00337521,0.00251769,-0.00268492,1.36825161,-1.37046236
-5.15357679,2.42830314,-2.45406821,1.05158018,-1.07615803,1.00202088,-0.99932679,0.29193713,-0.31146473,0.00296673,-0.00312466,0.00229214,-0.00245370,1.36071684,-1.36077135
-5.14757379,2.38192313,-2.40299304,1.01439376,-1.03699879,0.99852794,-0.99413564,0.26445014,-0.28310356,0.00274424,-0.00288963,0.00207541,-0.00222947,1.35644791,-1.35428328
-5.14157079,2.34264984,-2.35882332,0.98042666,-1.00086117,0.99750212,-0.99140742,0.23838583,-0.25598789,0.00254033,-0.00267214,0.00186997,-0.00201493,1.35546418,-1.35111109
-5.13556778,2.31061409,-2.32188428,0.94989124,-0.96804371,0.99888574,-0.99116111,0.21396870,-0.23037505,0.00235613,-0.00247370,0.00167795,-0.00181244,1.35765090,-1.35123828
-5.12956478,2.28567544,-2.29223013,0.92287574,-0.93872144,1.00251592,-0.99331122,0.19137541,-0.20647410,0.00219233,-0.00229531,0.00150112,-0.00162402,1.36275768,-1.35451354
-5.12356178,2.26743132,-2.26964551,0.89934748,-0.91294581,1.00812785,-0.99766768,0.17073663,-0.18444656,0.00204916,-0.00213749,0.00134090,-0.00145132,1.37040230,-1.36065044
-5.11755878,2.25523645,-2.25365717,0.87916045,-0.89064915,1.01536233,-1.00394009,0.15214019,-0.16440869,0.00192645,-0.00200036,0.00119839,-0.00129566,1.38008013,-1.36923251
-5.11155578,2.24823178,-2.24355576,0.86206697,-0.87165329,1.02377771,-1.01174630,0.13563530,-0.14643508,0.00182371,-0.00188365,0.00107437,-0.00115802,1.39117910,-1.37972389
-5.10555278,2.24538228,-2.23842704,0.84773292,-0.85568222,1.03286571,-1.02062525,0.12123764,-0.13056320,0.00174016,-0.00178675,0.00096937,-0.00103911,1.40299970,-1.39148548
-5.09954977,2.24552187,-2.23719143,0.83575599,-0.84237816,1.04207058,-1.03005352,0.10893483,-0.11679869,0.00167485,-0.00170884,0.00088367,-0.00093937,1.41477967,-1.40379610
-5.09354677,2.24740393,-2.23865040,0.82568598,-0.83132037,1.05081101,-1.03946523,0.09869213,-0.10512093,0.00162668,-0.00164890,0.00081736,-0.00085900,1.42572209,-1.41587799
-5.08754377,2.24975503,-2.24153795,0.81704658,-0.82204592,1.05850366,-1.04827432,0.09045812,-0.09548884,0.00159449,-0.00160581,0.00077035,-0.00079803,1.43502597,-1.42692567
-5.08154077,2.25132988,-2.24457477,0.80935745,-0.81407160,1.06458744,-1.05589828,0.08416999,-0.08784647,0.00157713,-0.00157840,0.00074242,-0.00075632,1.44191790,-1.43613686
-5.07553777,2.25096490,-2.24652298,0.80215580,-0.80691596,1.06854739,-1.06178245,0.07975849,-0.08212816,0.00157350,-0.00156552,0.00073322,-0.00073362,1.44568329,-1.44274423
-5.06953477,2.24762821,-2.24623914,0.79501664,-0.80012069,1.06993704,-1.06542352,0.07715214,-0.07826337,0.00158265,-0.00156612,0.00074234,-0.00072956,1.44569591,-1.44604643
-5.06353177,2.24046404,-2.24272301,0.78757074,-0.79327029,1.06839840,-1.06639153,0.07628095,-0.07618070,0.00160378,-0.00157928,0.00076928,-0.00074369,1.44144424,-1.44543707
-5.05752876,2.22882953,-2.23516033,0.77951984,-0.78600950,1.06367845,-1.06434900,0.07707931,-0.07581133,0.00163631,-0.00160425,0.00081347,-0.00077551,1.43255340,-1.44043022
-5.05152576,2.21232274,-2.22295767,0.77064839,-0.77805762,1.05564174,-1.05906665,0.07948837,-0.07709178,0.00167987,-0.00164051,0.00087430,-0.00082443,1.41880191,-1.43068131
-5.04552276,2.19080076,-2.20576821,0.76083163,-0.76921946,1.04427823,-1.05043489,0.08345768,-0.07996598,0.00173437,-0.00168777,0.00095111,-0.00088986,1.40013224,-1.41600259
-5.03951976,2.16438767,-2.18350749,0.75003978,-0.75939242,1.02970653,-1.03847071,0.08894644,-0.08438678,0.00179999,-0.00174602,0.00104319,-0.00097111,1.37665516,-1.39637233
-5.03351676,2.13347230,-2.15635898,0.73833838,-0.74856975,1.01217215,-1.02331971,0.09592425,-0.09031701,0.00187718,-0.00181551,0.00114980,-0.00106749,1.34864750,-1.37193770
-5.02751376,2.09869636,-2.12476951,0.72588507,-0.73683998,0.99204130,-1.00525339,0.10437163,-0.09773006,0.00196665,-0.00189675,0.00127018,-0.00117826,1.31654386,-1.34301117
-5.02151076,2.06093406,-2.08943539,0.71292305,-0.72438283,0.96979046,-0.98466198,0.11428021,-0.10661027,0.00206938,-0.00199054,0.00140352,-0.00130265,1.28092275,-1.31006088
-5.01550775,2.02126437,-2.05128009,0.69977182,-0.71146191,0.94599246,-0.96204313,0.12565291,-0.11695305,0.00218658,-0.00209790,0.00154904,-0.00143987,1.24248791,-1.27369563
-5.00950475,1.98093767,-2.01142516,0.68681568,-0.69841484,0.92129974,-0.93798744,0.13850388,-0.12876497,0.00231967,-0.00222010,0.00170595,-0.00158915,1.20204602,-1.23464531
-5.00350175,1.94133817,-1.97115564,0.67449063,-0.68564125,0.89642564,-0.91316113,0.15285852,-0.14206364,0.00247027,-0.00235861,0.00187349,-0.00174970,1.16048172,-1.19373781
-4.99749875,1.90394409,-1.93188191,0.66327031,-0.67358936,0.87212445,-0.88828712,0.16875322,-0.15687765,0.00264016,-0.00251509,0.00205099,-0.00192080,1.11873113,-1.15187366
-4.99149575,1.87028682,-1.89509945,0.65365145,-0.66274166,0.84917109,-0.86412499,0.18623507,-0.17324628,0.00283123,-0.00269133,0.00223784,-0.00210178,1.07775508,-1.10999933
-4.98549275,1.84191066,-1.86234807,0.64613941,-0.65360029,0.82834111,-0.84145071,0.20536119,-0.19121911,0.00304545,-0.00288922,0.00243356,-0.00229206,1.03851292,-1.06908052
-4.97948974,1.82033399,-1.83517189,0.64123414,-0.64667263,0.81039150,-0.82103687,0.22619778,-0.21085528,0.00328482,-0.00311073,0.00263782,-0.00249120,1.00193787,-1.03007618
-4.97348674,1.80701280,-1.81508107,0.63941693,-0.64245735,0.79604278,-0.80363381,0.24881853,-0.23222243,0.00355134,-0.00335785,0.00285046,-0.00269890,0.96891446,-0.99391433
-4.96748374,1.80330695,-1.80351594,0.64113796,-0.64143128,0.78596279,-0.78995216,0.27330236,-0.25539495,0.00384693,-0.00363253,0.00307149,-0.00291502,0.94025863,-0.96147000
-4.96148074,1.81044934,-1.80181401,0.64680497,-0.64403724,0.78075214,-0.78064706,0.29973041,-0.28045158,0.00417337,-0.00393663,0.00330110,-0.00313962,0.91670066,-0.93354597
-4.95547774,1.82951800,-1.81117985,0.65677282,-0.65067290,0.78093144,-0.77630405,0.32818191,-0.30747219,0.00453225,-0.00427188,0.00353967,-0.00337293,0.89887098,-0.91085633
-4.94947474,1.86141074,-1.83265783,0.67133395,-0.66168049,0.78693031,-0.77742678,0.35872923,-0.33653348,0.00492489,-0.00463976,0.00378772,-0.00361535,0.88728888,-0.89401293
-4.94347174,1.90682231,-1.86710746,0.69070972,-0.67733757,0.79907799,-0.78442645,0.39143173,-0.36770379,0.00535225,-0.00504150,0.00404591,-0.00386743,0.88235379,-0.88351465
-4.93746873,1.96622357,-1.91518095,0.71504243,-0.69784848,0.81759541,-0.79761270,0.42632877,-0.40103680,0.00581484,-0.00547791,0.00431491,-0.00412982,0.88433899,-0.87973923
-4.93146573,2.03984270,-1.97730295,0.74438805,-0.72333654,0.84258868,-0.81718609,0.46343183,-0.43656434,0.00631264,-0.00594938,0.00459541,-0.00440320,0.89338733,-0.88293738
-4.92546273,2.12764836,-2.05365205,0.77870964,-0.75383697,0.87404388,-0.84323178,0.50271608,-0.47428839,0.00684503,-0.00645573,0.00488798,-0.00468825,0.90950885,-0.89322887
-4.91945973,2.22933517,-2.14414445,0.81787161,-0.78929052,0.91182317,-0.87571457,0.54411177,-0.51417269,0.00741065,-0.00699614,0.00519302,-0.00498548,0.93258004,-0.91060045
-4.91345673,2.34431190,-2.24841981,0.86163493,-0.82953788,0.95566242,-0.91447527,0.58749571,-0.55613403,0.00800736,-0.00756908,0.00551062,-0.00529522,0.96234465,-0.93490532
-4.90745373,2.47169317,-2.36583006,0.90965371,-0.87431531,1.00517035,-0.95922852,0.63268353,-0.60003403,0.00863215,-0.00817220,0.00584047,-0.00561748,0.99841600,-0.96586417
-4.90145073,2.61029571,-2.49543181,0.96147339,-0.92325143,1.05982965,-1.00956217,0.67942305,-0.64567155,0.00928109,-0.00880226,0.00618181,-0.00595187,1.04028100,-1.00306771
-4.89544772,2.75864001,-2.63598356,1.01653106,-0.97586601,1.11900029,-1.06493876,0.72738950,-0.69277654,0.00994928,-0.00945513,0.00653331,-0.00629748,1.08730590,-1.04598088
-4.88944472,2.91495879,-2.78594855,1.07415827,-1.03157076,1.18192534,-1.12469913,0.77618294,-0.74100570,0.01063087,-0.01012570,0.00689302,-0.00665285,1.13874407,-1.09394888
-4.88344172,3.07721305,-2.94350460,1.13358680,-1.08967284,1.24773964,-1.18806866,0.82532857,-0.78994061,0.01131908,-0.01080790,0.00725837,-0.00701590,1.19374597,-1.14620529
-4.87743872,3.24311680,-3.10656186,1.19395769,-1.14938141,1.31548161,-1.25416647,0.87428008,-0.83908870,0.01200623,-0.01149478,0.00762612,-0.00738390,1.25137160,-1.20188244
-4.87143572,3.41017077,-3.27278929,1.25433388,-1.20981749,1.38410815,-1.32201763,0.92242653,-0.88788743,0.01268390,-0.01217849,0.00799246,-0.00775348,1.31060539,-1.26002424
-4.86543272,3.57570544,-3.43965031,1.31371629,-1.27002740,1.45251293,-1.39056875,0.96910263,-0.93571202,0.01334299,-0.01285046,0.00835301,-0.00812069,1.37037375,-1.31960159
-4.85942971,3.73693291,-3.60444771,1.37106351,-1.32899981,1.51954754,-1.45870667,1.01360255,-0.98188652,0.01397397,-0.01350153,0.00870301,-0.00848109,1.42956493,-1.37953040
-4.85342671,3.89100674,-3.76437737,1.42531456,-1.38568616,1.58404546,-1.52528022,1.05519680,-1.02569844,0.01456705,-0.01412212,0.00903741,-0.00882981,1.48705106,-1.43869193
-4.84742371,4.03508835,-3.91658958,1.47541428,-1.43902416,1.64484802,-1.58912450,1.09315179,-1.06641630,0.01511245,-0.01470247,0.00935105,-0.00916180,1.54171193,-1.49595533
-4.84142071,4.16641797,-4.05825673,1.52034059,-1.48796375,1.70083181,-1.64908723,1.12675142,-1.10330970,0.01560063,-0.01523286,0.00963887,-0.00947190,1.59245977,-1.55020164
-4.83541771,4.28238777,-4.18664499,1.55913266,-1.53149465,1.75093657,-1.70405629,1.15531971,-1.13567127,0.01602260,-0.01570389,0.00989613,-0.00975512,1.63826443,-1.60034893
-4.82941471,4.38061445,-4.29918763,1.59091890,-1.56867465,1.79419257,-1.75298757,1.17824377,-1.16283943,0.01637018,-0.01610679,0.01011859,-0.01000684,1.67817801,-1.64537747
-4.82341171,4.45900832,-4.39355723,1.61494375,-1.59865746,1.82974650,-1.79493219,1.19499590,-1.18422126,0.01663627,-0.01643363,0.01030275,-0.01022297,1.71135819,-1.68435440
-4.81740870,4.51583605,-4.46773375,1.63059188,-1.62071893,1.85688466,-1.82906193,1.20515381,-1.19931416,0.01681512,-0.01667765,0.01044602,-0.01040023,1.73708916,-1.71645665
-4.81140570,4.54977411,-4.52006550,1.63740887,-1.63428062,1.87505272,-1.85469188,1.20841810,-1.20772556,0.01690250,-0.01683345,0.01054688,-0.01053627,1.75479944,-1.74099156
-4.80540270,4.55995064,-4.54932043,1.63511728,-1.63892934,1.88387094,-1.87129936,1.20462598,-1.20918943,0.01689591,-0.01689723,0.01060500,-0.01062983,1.76407579,-1.75741400
-4.79939970,4.54597355,-4.55472514,1.62362727,-1.63443204,1.88314429,-1.87853822,1.19376056,-1.20357903,0.01679469,-0.01686693,0.01062131,-0.01068089,1.76467258,-1.76533956
-4.79339670,4.50794366,-4.53598992,1.60304125,-1.62074498,1.87286706,-1.87624800,1.17595525,-1.19091500,0.01660009,-0.01674235,0.01059802,-0.01069066,1.75651624,-1.76455303
-4.78739370,4.44645209,-4.49331849,1.57365226,-1.59801687,1.85322156,-1.86445729,1.15149300,-1.17136844,0.01631522,-0.01652517,0.01053858,-0.01066164,1.73970453,-1.75501185
-4.78139070,4.36256187,-4.42740185,1.53593600,-1.56658565,1.82457121,-1.84338147,1.12080028,-1.14525887,0.01594507,-0.01621898,0.01044760,-0.01059752,1.71450074,-1.73684441
-4.77538769,4.25777480,-4.33939670,1.49053699,-1.52696901,1.78744806,-1.81341463,1.08443616,-1.11304690,0.01549632,-0.01582916,0.01033066,-0.01050312,1.68132299,-1.71034329
-4.76938469,4.13398483,-4.23088907,1.43824917,-1.47984912,1.74253562,-1.77511617,1.04307700,-1.07532221,0.01497720,-0.01536276,0.01019417,-0.01038420,1.64072918,-1.67595357
-4.76338169,3.99342014,-4.10384510,1.37999217,-1.42605207,1.69064739,-1.72919271,0.99749734,-1.03278711,0.01439723,-0.01482832,0.01004511,-0.01024725,1.59339817,-1.63425699
-4.75737869,3.83857651,-3.96055092,1.31678394,-1.36652311,1.63270239,-1.67647610,0.94854798,-0.98623672,0.01376701,-0.01423563,0.00989076,-0.01009927,1.54010808,-1.58595247
-4.75137569,3.67214484,-3.80354454,1.24971113,-1.30229857,1.56969846,-1.61789836,0.89713218,-0.93653646,0.01309789,-0.01359547,0.00973848,-0.00994749,1.48171258,-1.53183385
-4.74537269,3.49693575,-3.63554249,1.17989841,-1.23447597,1.50268453,-1.55446482,0.84418103,-0.88459793,0.01240169,-0.01291930,0.00959534,-0.00979913,1.41911610,-1.47276591
-4.73936968,3.31580444,-3.45936433,1.10847803,-1.16418319,1.43273289,-1.48722634,0.79062894,-0.83135425,0.01169040,-0.01221898,0.00946796,-0.00966107,1.35324905,-1.40965945
-4.73336668,3.13157844,-3.27785797,1.03656064,-1.09254833,1.36091254,-1.41725182,0.73739032,-0.77773579,0.01097586,-0.01150646,0.00936220,-0.00953964,1.28504373,-1.34344649
-4.72736368,2.94699080,-3.09382859,0.96520857,-1.02067107,1.28826430,-1.34560191,0.68533809,-0.72464728,0.01026952,-0.01079349,0.00928297,-0.00944039,1.21541202,-1.27505655
-4.72136068,2.76462072,-2.90997346,0.89541236,-0.94959675,1.21577868,-1.27330468,0.63528483,-0.67294698,0.00958216,-0.01009134,0.00923407,-0.00936785,1.14522529,-1.20539467
-4.71535768,2.58684319,-2.72882462,0.82807113,-0.88029386,1.14437680,-1.20133416,0.58796701,-0.62342863,0.00892370,-0.00941059,0.00921810,-0.00932545,1.07529727,-1.13532187
-4.70935468,2.41578845,-2.55270086,0.76397721,-0.81363552,1.07489489,-1.13059205,0.54403238,-0.57680651,0.00830300,-0.00876091,0.00923634,-0.00931537,1.00637011,-1.06563864
-4.70335168,2.25331184,-2.38366960,0.70380524,-0.75038523,1.00807238,-1.06189297,0.50403096,-0.53370386,0.00772775,-0.00815086,0.00928882,-0.00933852,0.93910383,-0.99707167
-4.69734867,2.10097383,-2.22351926,0.64810557,-0.69118722,0.94454371,-0.99595343,0.46840915,-0.49464473,0.00720433,-0.00758782,0.00937430,-0.00939456,0.87406930,-0.93026404
-4.69134567,1.96002966,-2.07374157,0.59730180,-0.63656085,0.88483357,-0.93338431,0.43750699,-0.46004900,0.00673780,-0.00707785,0.00949039,-0.00948195,0.81174453,-0.86576885
-4.68534267,1.83142779,-1.93552349,0.55169198,-0.58689929,0.82935529,-0.87468687,0.41155806,-0.43023038,0.00633181,-0.00662568,0.00963369,-0.00959807,0.75251402,-0.80404616
-4.67933967,1.71581589,-1.80974741,0.51145304,-0.54247149,0.77841212,-0.82025178,0.39069169,-0.40539707,0.00598867,-0.00623466,0.00979991,-0.00973932,0.69667090,-0.74546295
-4.67333667,1.61355319,-1.69699880,0.47664767,-0.50342734,0.73220078,-0.77036083,0.37493697,-0.38565444,0.00570932,-0.00590676,0.00998412,-0.00990135,0.64442140,-0.69029574
-4.66733367,1.52472778,-1.59757966,0.44723331,-0.46980516,0.69081695,-0.72519091,0.36422823,-0.37100952,0.00549344,-0.00564265,0.01018086,-0.01007918,0.59589118,-0.63873544
-4.66133067,1.44917765,-1.51152676,0.42307240,-0.44154094,0.65426226,-0.68481982,0.35841143,-0.36137668,0.00533946,-0.00544172,0.01038439,-0.01026745,0.55113307,-0.59089401
-4.65532766,1.38651431,-1.43863313,0.40394353,-0.41847886,0.62245236,-0.64923345,0.35725138,-0.35658429,0.00524470,-0.00530216,0.01058884,-0.01046055,0.51013574,-0.54681236
-4.64932466,1.33614803,-1.37847196,0.38955304,-0.40038251,0.59522568,-0.61833388,0.36043938,-0.35638191,0.00520542,-0.00522106,0.01078842,-0.01065286,0.47283291,-0.50646917
-4.64332166,1.29731406,-1.33042182,0.37954655,-0.38694633,0.57235278,-0.59194827,0.36760122,-0.36044798,0.00521697,-0.00519449,0.01097751,-0.01083883,0.43911269,-0.46979006
-4.63731866,1.26909907,-1.29369270,0.37352043,-0.37780708,0.55354582,-0.56983809,0.37830556,-0.36839776,0.00527387,-0.00521763,0.01115083,-0.01101317,0.40882665,-0.43665688
-4.63131566,1.25046776,-1.26735219,0.37103277,-0.37255503,0.53846826,-0.55170857,0.39207255,-0.37979158,0.00536997,-0.00528484,0.01130348,-0.01117094,0.38179859,-0.40691674
-4.62531266,1.24028929,-1.25035168,0.37161405,-0.37074470,0.52674456,-0.53721830,0.40838290,-0.39414341,0.00549855,-0.00538988,0.01143108,-0.01130762,0.35783250,-0.38039055
-4.61930965,1.23736346,-1.24155243,0.37477722,-0.37190520,0.51796983,-0.52598879,0.42668749,-0.41092988,0.00565249,-0.00552593,0.01152976,-0.01141916,0.33671988,-0.35688085
-4.61330665,1.24044686,-1.23975140,0.38002754,-0.37555014,0.51171946,-0.51761405,0.44641744,-0.42959971,0.00582442,-0.00568582,0.01159619,-0.01150203,0.31824616,-0.33617890
-4.60730365,1.24827871,-1.24370702,0.38687187,-0.38118716,0.50755865,-0.51167014,0.46699490,-0.44958385,0.00600685,-0.00586214,0.01162762,-0.01155322,0.30219620,-0.31807094
-4.60130065,1.25960662,-1.25216476,0.39482774,-0.38832700,0.50505187,-0.50772454,0.48784440,-0.47030622,0.00619237,-0.00604743,0.01162184,-0.01157024,0.28835913,-0.30234353
-4.59529765,1.27321208,-1.26388264,0.40343208,-0.39649248,0.50377209,-0.50534558,0.50840467,-0.49119498,0.00637380,-0.00623429,0.01157721,-0.01155110,0.27653218,-0.28878816
-4.58929465,1.28793531,-1.27765645,0.41224965,-0.40522696,0.50330980,-0.50411155,0.52814083,-0.51169443,0.00654432,-0.00641560,0.01149259,-0.01149434,0.26652404,-0.27720502
-4.58329165,1.30269945,-1.29234441,0.42088094,-0.41410270,0.50328165,-0.50361963,0.54655661,-0.53127714,0.00669771,-0.00658466,0.01136740,-0.01139895,0.25815736,-0.26740615
-4.57728864,1.31653324,-1.30689101,0.42896969,-0.42272867,0.50333849,-0.50349441,0.56320626,-0.54945605,0.00682844,-0.00673535,0.01120155,-0.01126442,0.25127096,-0.25921794
-4.57128564,1.32859189,-1.32034947,0.43620959,-0.43075785,0.50317278,-0.50339582,0.57770577,-0.56579638,0.00693181,-0.00686228,0.01099548,-0.01109069,0.24572132,-0.25248311
-4.56528264,1.33817532,-1.33190214,0.44235009,-0.43789391,0.50252497,-0.50302635,0.58974285,-0.57992657,0.00700410,-0.00696094,0.01075011,-0.01087819,0.24138391,-0.24706229
-4.55927964,1.34474309,-1.34087827,0.44720109,-0.44389678,0.50118876,-0.50213721,0.59908537,-0.59154816,0.00704264,-0.00702779,0.01046688,-0.01062781,0.23815393,-0.24283515
-4.55327664,1.34792533,-1.34676832,0.45063617,-0.44858720,0.49901496,-0.50053341,0.60558763,-0.60044381,0.00704585,-0.00706036,0.01014771,-0.01034091,0.23594682,-0.23970115
-4.54727364,1.34752904,-1.34923424,0.45259425,-0.45184971,0.49591381,-0.49807733,0.60919418,-0.60648328,0.00701334,-0.00705730,0.00979502,-0.01001934,0.23469833,-0.23757995
-4.54127064,1.34353913,-1.34811486,0.45307941,-0.45363410,0.49185548,-0.49469069,0.60994081,-0.60962680,0.00694580,-0.00701840,0.00941168,-0.00966542,0.23436414,-0.23641141
-4.53526763,1.33611395,-1.34342615,0.45215883,-0.45395495,0.48686875,-0.49035482,0.60795260,-0.60992564,0.00684505,-0.00694459,0.00900102,-0.00928192,0.23491908,-0.23615514
-4.52926463,1.32557501,-1.33535576,0.44995859,-0.45288921,0.48103781,-0.48510893,0.60343881,-0.60751960,0.00671391,-0.00683787,0.00856674,-0.00887206,0.23635568,-0.23678958
-4.52326163,1.31239105,-1.32425181,0.44665760,-0.45057180,0.47449710,-0.47904662,0.59668476,-0.60263145,0.00655607,-0.00670126,0.00811290,-0.00843946,0.23868220,-0.23831048
-4.51725863,1.29715664,-1.31060604,0.44247961,-0.44718922,0.46742441,-0.47231041,0.58804097,-0.59555836,0.00637599,-0.00653860,0.00764384,-0.00798806,0.24191994,-0.24072880
-4.51125563,1.28056591,-1.29503155,0.43768345,-0.44297119,0.46003226,-0.46508450,0.57790968,-0.58666054,0.00617869,-0.00635449,0.00716408,-0.00752213,0.24609985,-0.24406787
-4.50525263,1.26338223,-1.27823584,0.43255199,-0.43818079,0.45255805,-0.45758604,0.56672945,-0.57634743,0.00596960,-0.00615405,0.00667827,-0.00704611,0.25125848,-0.24835991
-4.49924962,1.24640480,-1.26098993,0.42737995,-0.43310311,0.44525301,-0.45005494,0.55495831,-0.56506207,0.00575429,-0.00594276,0.00619106,-0.00656455,0.25743325,-0.25364184
-4.49324662,1.23043334,-1.24409453,0.42246121,-0.42803303,0.43837060,-0.44274288,0.54305606,-0.55326395,0.00553835,-0.00572624,0.00570700,-0.00608204,0.26465718,-0.25995046
-4.48724362,1.21623223,-1.22834463,0.41807590,-0.42326236,0.43215462,-0.43590155,0.53146653,-0.54141138,0.00532711,-0.00551005,0.00523047,-0.00560306,0.27295325,-0.26731713
-4.48124062,1.20449558,-1.21449377,0.41447795,-0.41906709,0.42682755,-0.42977093,0.52060047,-0.52994371,0.00512551,-0.00529951,0.00476557,-0.00513192,0.28232863,-0.27576207
-4.47523762,1.19581455,-1.20321938,0.41188356,-0.41569495,0.42257964,-0.42456769,0.51081972,-0.51926443,0.00493790,-0.00509945,0.00431603,-0.00467267,0.29276887,-0.28528862
-4.46923462,1.19064837,-1.19509074,0.41046097,-0.41335411,0.41955911,-0.42047457,0.50242340,-0.50972563,0.00476789,-0.00491413,0.00388516,-0.00422896,0.30423267,-0.29587753
-4.46323162,1.18930046,-1.19054089,0.41032226,-0.41220329,0.41786399,-0.41763087,0.49563662,-0.50161457,0.00461828,-0.00474705,0.00347577,-0.00380403,0.31664713,-0.30748175
-4.45722861,1.19190061,-1.18984369,0.41151725,-0.41234381,0.41753596,-0.41612467,0.49060229,-0.49514292,0.00449093,-0.00460084,0.00309015,-0.00340065,0.32990423,-0.32002200
-4.45122561,1.19839415,-1.19309721,0.41403004,-0.41381401,0.41855648,-0.41598706,0.48737618,-0.49043903,0.00438676,-0.00447720,0.00273007,-0.00302104,0.34385848,-0.33338336
-4.44522261,1.20853886,-1.20021428,0.41777832,-0.41658622,0.42084537,-0.41718876,0.48592563,-0.48754368,0.00430571,-0.00437690,0.00239672,-0.00266690,0.35832626,-0.34741328
