energy_ev,total_up,Au_p_up,Au_d_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,3.09830396,0.94388658,1.91491449,0.00774702,0.00000000,0.00376732,0.20801559,0.00105758,0.67712984
-4.63131566,3.09549133,0.96212857,1.89955732,0.00774260,0.00000000,0.00348570,0.21055509,0.00100871,0.68586800
-4.62531266,3.08202988,0.97891446,1.87672509,0.00772227,0.00000000,0.00323928,0.21275138,0.00096319,0.69294538
-4.61930965,3.05708496,0.99375074,1.84604711,0.00768262,0.00000000,0.00302084,0.21450969,0.00092020,0.69807287
-4.61330665,3.02010246,1.00616474,1.80736605,0.00762072,0.00000000,0.00282428,0.21574149,0.00087901,0.70099520
-4.60730365,2.97082073,1.01571651,1.76073960,0.00753424,0.00000000,0.00264452,0.21636679,0.00083900,0.70149743
-4.60130065,2.90927240,1.02200987,1.70643458,0.00742149,0.00000000,0.00247748,0.21631622,0.00079966,0.69941018
-4.59529765,2.83577634,1.02470234,1.64491388,0.00728151,0.00000000,0.00231995,0.21553281,0.00076060,0.69461347
-4.58929465,2.75092040,1.02351373,1.57681693,0.00711402,0.00000000,0.00216953,0.21397330,0.00072154,0.68703914
-4.58329165,2.65553608,1.01823312,1.50293478,0.00691950,0.00000000,0.00202453,0.21160915,0.00068231,0.67667177
-4.57728864,2.55066634,1.00872411,1.42418084,0.00669906,0.00000000,0.00188385,0.20842712,0.00064285,0.66354822
-4.57128564,2.43752831,0.99492820,1.34155878,0.00645448,0.00000000,0.00174688,0.20442946,0.00060319,0.64775576
-4.56528264,2.31747236,0.97686621,1.25612892,0.00618806,0.00000000,0.00161341,0.19963370,0.00056343,0.62942908
-4.55927964,2.19193962,0.95463772,1.16897460,0.00590257,0.00000000,0.00148352,0.19407207,0.00052374,0.60874606
-4.55327664,2.06241936,0.92841843,1.08116986,0.00560117,0.00000000,0.00135753,0.18779064,0.00048435,0.58592271
-4.54727364,1.93040791,0.89845569,0.99374956,0.00528723,0.00000000,0.00123586,0.18084798,0.00044551,0.56120738
-4.54127064,1.79737063,0.86506217,0.90768308,0.00496431,0.00000000,0.00111903,0.17331375,0.00040747,0.53487430
-4.53526763,1.66470776,0.82860792,0.82385226,0.00463603,0.00000000,0.00100755,0.16526687,0.00037051,0.50721691
-4.52926463,1.53372535,0.78951099,0.74303415,0.00430591,0.00000000,0.00090191,0.15679363,0.00033488,0.47854090
-4.52326163,1.40561156,0.74822701,0.66588881,0.00397740,0.00000000,0.00080254,0.14798558,0.00030082,0.44915732
-4.51725863,1.28141871,0.70523795,0.59295217,0.00365368,0.00000000,0.00070978,0.13893741,0.00026854,0.41937593
-4.51125563,1.16205118,0.66104041,0.52463366,0.00333768,0.00000000,0.00062385,0.12974478,0.00023819,0.38949885
-4.50525263,1.04825873,0.61613398,0.46121835,0.00303201,0.00000000,0.00054489,0.12050223,0.00020990,0.35981477
-4.49924962,0.94063502,0.57100976,0.40287286,0.00273889,0.00000000,0.00047290,0.11130115,0.00018377,0.33059380
-4.49324662,0.83962064,0.52613970,0.34965443,0.00246018,0.00000000,0.00040778,0.10222800,0.00015982,0.30208305
-4.48724362,0.74551005,0.48196684,0.30152240,0.00219735,0.00000000,0.00034936,0.09336263,0.00013807,0.27450308
-4.48124062,0.65846161,0.43889695,0.25835145,0.00195145,0.00000000,0.00029736,0.08477697,0.00011848,0.24804517
-4.47523762,0.57851012,0.39729158,0.21994568,0.00172320,0.00000000,0.00025145,0.07653393,0.00010098,0.22286958
-4.46923462,0.50558090,0.35746283,0.18605302,0.00151294,0.00000000,0.00021122,0.06868665,0.00008548,0.19910462
-4.46323162,0.43950498,0.31966990,0.15637936,0.00132071,0.00000000,0.00017625,0.06127803,0.00007187,0.17684664
-4.45722861,0.38003461,0.28411730,0.13060179,0.00114626,0.00000000,0.00014610,0.05434061,0.00006001,0.15616081
-4.45122561,0.32685860,0.25095487,0.10838083,0.00098909,0.00000000,0.00012030,0.04789672,0.00004976,0.13708258
-4.44522261,0.27961715,0.22027926,0.08937107,0.00084850,0.00000000,0.00009839,0.04195886,0.00004098,0.11961985
-4.43921961,0.23791564,0.19213689,0.07323034,0.00072365,0.00000000,0.00007994,0.03653043,0.00003351,0.10375556
-4.43321661,0.20133729,0.16652799,0.05962714,0.00061354,0.00000000,0.00006450,0.03160650,0.00002721,0.08945066
-4.42721361,0.16945436,0.14341161,0.04824652,0.00051712,0.00000000,0.00005170,0.02717485,0.00002195,0.07664740
-4.42121061,0.14183801,0.12271116,0.03879430,0.00043327,0.00000000,0.00004116,0.02321703,0.00001758,0.06527265
-4.41520760,0.11806650,0.10432051,0.03099999,0.00036086,0.00000000,0.00003255,0.01970949,0.00001398,0.05524131
-4.40920460,0.09773197,0.08811000,0.02461836,0.00029875,0.00000000,0.00002556,0.01662474,0.00001104,0.04645960
-4.40320160,0.08044579,0.07393252,0.01943005,0.00024584,0.00000000,0.00001994,0.01393245,0.00000866,0.03882809
-4.39719860,0.06584256,0.06162918,0.01524122,0.00020108,0.00000000,0.00001545,0.01160051,0.00000674,0.03224461
-4.39119560,0.05358289,0.05103455,0.01188257,0.00016347,0.00000000,0.00001189,0.00959595,0.00000521,0.02660669
-4.38519260,0.04335512,0.04198136,0.00920792,0.00013208,0.00000000,0.00000908,0.00788578,0.00000400,0.02181372
-4.37918959,0.03487611,0.03430451,0.00709231,0.00010607,0.00000000,0.00000689,0.00643775,0.00000305,0.01776878
-4.37318659,0.02789121,0.02784435,0.00543008,0.00008465,0.00000000,0.00000520,0.00522086,0.00000231,0.01437999
-4.36718359,0.02217362,0.02244934,0.00413269,0.00006714,0.00000000,0.00000389,0.00420589,0.00000174,0.01156161
-4.36118059,0.01752325,0.01797799,0.00312670,0.00005292,0.00000000,0.00000289,0.00336565,0.00000130,0.00923469
-4.35517759,0.01376514,0.01430015,0.00235173,0.00004145,0.00000000,0.00000214,0.00267525,0.00000096,0.00732753
-4.34917459,0.01074772,0.01129782,0.00175858,0.00003226,0.00000000,0.00000157,0.00211221,0.00000071,0.00577581
-4.34317159,0.00834075,0.00886538,0.00130753,0.00002495,0.00000000,0.00000114,0.00165645,0.00000052,0.00452249
-4.33716858,0.00643335,0.00690949,0.00096676,0.00001918,0.00000000,0.00000082,0.00129029,0.00000038,0.00351758
-4.33116558,0.00493190,0.00534863,0.00071102,0.00001464,0.00000000,0.00000059,0.00099831,0.00000027,0.00271775
-4.32516258,0.00375805,0.00411246,0.00052043,0.00001111,0.00000000,0.00000042,0.00076724,0.00000019,0.00208583
-4.31915958,0.00284676,0.00314091,0.00037950,0.00000838,0.00000000,0.00000030,0.00058577,0.00000014,0.00159029
-4.31315658,0.00214458,0.00238331,0.00027630,0.00000629,0.00000000,0.00000021,0.00044436,0.00000010,0.00120463
-4.30715358,0.00160798,0.00179733,0.00020169,0.00000469,0.00000000,0.00000015,0.00033508,0.00000007,0.00090684
-4.30115058,0.00120190,0.00134806,0.00014888,0.00000349,0.00000000,0.00000010,0.00025139,0.00000005,0.00067882
-4.29514757,0.00089847,0.00100704,0.00011288,0.00000259,0.00000000,0.00000007,0.00018797,0.00000004,0.00050586
-4.28914457,0.00067590,0.00075138,0.00009022,0.00000194,0.00000000,0.00000005,0.00014055,0.00000003,0.00037613
-4.28314157,0.00051759,0.00056297,0.00007870,0.00000147,0.00000000,0.00000004,0.00010578,0.00000003,0.00028030
-4.27713857,0.00041138,0.00042779,0.00007723,0.00000116,0.00000000,0.00000003,0.00008109,0.00000003,0.00021112
-4.27113557,0.00034901,0.00033539,0.00008573,0.00000097,0.00000000,0.00000002,0.00006456,0.00000004,0.00016313
-4.26513257,0.00032572,0.00027832,0.00010517,0.00000090,0.00000000,0.00000002,0.00005490,0.00000005,0.00013240
-4.25912956,0.00034010,0.00025188,0.00013761,0.00000093,0.00000000,0.00000002,0.00005134,0.00000007,0.00011635
-4.25312656,0.00039402,0.00025386,0.00018637,0.00000107,0.00000000,0.00000002,0.00005360,0.00000010,0.00011359
-4.24712356,0.00049288,0.00028444,0.00025626,0.00000134,0.00000000,0.00000003,0.00006192,0.00000014,0.00012389
-4.24112056,0.00064592,0.00034616,0.00035389,0.00000177,0.00000000,0.00000004,0.00007704,0.00000020,0.00014813
-4.23511756,0.00086683,0.00044416,0.00048812,0.00000238,0.00000000,0.00000006,0.00010024,0.00000029,0.00018839
-4.22911456,0.00117458,0.00058633,0.00067057,0.00000325,0.00000000,0.00000008,0.00013346,0.00000040,0.00024802
-4.22311156,0.00159441,0.00078375,0.00091629,0.00000444,0.00000000,0.00000011,0.00017932,0.00000056,0.00033184
-4.21710855,0.00215918,0.00105123,0.00124452,0.00000606,0.00000000,0.00000016,0.00024133,0.00000078,0.00044638
-4.21110555,0.00291089,0.00140787,0.00167964,0.00000823,0.00000000,0.00000022,0.00032400,0.00000107,0.00060018
-4.20510255,0.00390254,0.00187793,0.00225222,0.00001111,0.00000000,0.00000030,0.00043301,0.00000147,0.00080413
-4.19909955,0.00520024,0.00249163,0.00300021,0.00001491,0.00000000,0.00000041,0.00057549,0.00000199,0.00107195
-4.19309655,0.00688555,0.00328623,0.00397035,0.00001989,0.00000000,0.00000055,0.00076021,0.00000268,0.00142068
-4.18709355,0.00905810,0.00430706,0.00521957,0.00002635,0.00000000,0.00000074,0.00099786,0.00000359,0.00187120
-4.18109055,0.01183837,0.00560875,0.00681661,0.00003469,0.00000000,0.00000099,0.00130135,0.00000476,0.00244886
-4.17508754,0.01537058,0.00725640,0.00884362,0.00004537,0.00000000,0.00000130,0.00168609,0.00000628,0.00318409
-4.16908454,0.01982561,0.00932679,0.01139777,0.00005895,0.00000000,0.00000172,0.00217027,0.00000823,0.00411308
-4.16308154,0.02540380,0.01190951,0.01459283,0.00007609,0.00000000,0.00000224,0.00277519,0.00001070,0.00527836
-4.15707854,0.03233745,0.01510796,0.01856052,0.00009756,0.00000000,0.00000290,0.00352547,0.00001381,0.00672939
-4.15107554,0.04089293,0.01904009,0.02345161,0.00012428,0.00000000,0.00000373,0.00444923,0.00001770,0.00852308
-4.14507254,0.05137197,0.02383889,0.02943664,0.00015728,0.00000000,0.00000477,0.00557826,0.00002253,0.01072409
-4.13906953,0.06411215,0.02965238,0.03670605,0.00019772,0.00000000,0.00000605,0.00694802,0.00002847,0.01340501
-4.13306653,0.07948608,0.03664315,0.04546965,0.00024693,0.00000000,0.00000762,0.00859751,0.00003572,0.01664626
-4.12706353,0.09789912,0.04498718,0.05595525,0.00030635,0.00000000,0.00000953,0.01056905,0.00004450,0.02053569
-4.12106053,0.11978533,0.05487193,0.06840625,0.00037756,0.00000000,0.00001183,0.01290781,0.00005505,0.02516776
-4.11505753,0.14560152,0.06649366,0.08307813,0.00046225,0.00000000,0.00001458,0.01566117,0.00006762,0.03064240
-4.10905453,0.17581893,0.08005376,0.10023375,0.00056220,0.00000000,0.00001785,0.01887786,0.00008247,0.03706327
-4.10305153,0.21091275,0.09575411,0.12013726,0.00067924,0.00000000,0.00002169,0.02260681,0.00009986,0.04453560
-4.09704852,0.25134915,0.11379155,0.14304674,0.00081521,0.00000000,0.00002616,0.02689588,0.00012006,0.05316348
-4.09104552,0.29757010,0.13435142,0.16920559,0.00097191,0.00000000,0.00003134,0.03179020,0.00014332,0.06304661
-4.08504252,0.34997601,0.15760018,0.19883275,0.00115107,0.00000000,0.00003727,0.03733046,0.00016987,0.07427662
-4.07903952,0.40890668,0.18367751,0.23211194,0.00135420,0.00000000,0.00004400,0.04355093,0.00019992,0.08693296
-4.07303652,0.47462095,0.21268785,0.26918032,0.00158260,0.00000000,0.00005158,0.05047737,0.00023360,0.10107844
-4.06703352,0.54727575,0.24469175,0.31011678,0.00183725,0.00000000,0.00006004,0.05812497,0.00027102,0.11675467
-4.06103052,0.62690533,0.27969747,0.35493043,0.00211869,0.00000000,0.00006938,0.06649618,0.00031220,0.13397742
-4.05502751,0.71340166,0.31765295,0.40354981,0.00242701,0.00000000,0.00007961,0.07557883,0.00035708,0.15273222
-4.04902451,0.80649678,0.35843883,0.45581330,0.00276169,0.00000000,0.00009069,0.08534431,0.00040551,0.17297032
-4.04302151,0.90574850,0.40186273,0.51146134,0.00312162,0.00000000,0.00010257,0.09574618,0.00045723,0.19460530
-4.03701851,1.01053009,0.44765527,0.57013111,0.00350497,0.00000000,0.00011519,0.10671920,0.00051187,0.21751055
-4.03101551,1.12002532,0.49546826,0.63135412,0.00390918,0.00000000,0.00012844,0.11817881,0.00056898,0.24151784
-4.02501251,1.23322938,0.54487530,0.69455721,0.00433098,0.00000000,0.00014218,0.13002131,0.00062795,0.26641711
-4.01900950,1.34895650,0.59537511,0.75906730,0.00476633,0.00000000,0.00015628,0.14212465,0.00068810,0.29195772
-4.01300650,1.46585469,0.64639760,0.82412006,0.00521050,0.00000000,0.00017056,0.15434996,0.00074865,0.31785132
-4.00700350,1.58242749,0.69731293,0.88887261,0.00565812,0.00000000,0.00018481,0.16654374,0.00080873,0.34377612
-4.00100050,1.69706281,0.74744324,0.95241998,0.00610328,0.00000000,0.00019884,0.17854078,0.00086742,0.36938283
-3.99499750,1.80806793,0.79607689,1.01381511,0.00653964,0.00000000,0.00021241,0.19016774,0.00092374,0.39430204
-3.98899450,1.91370997,0.84248488,1.07209169,0.00696055,0.00000000,0.00022531,0.20124717,0.00097672,0.41815270
-3.98299150,2.01226043,0.88593887,1.12628923,0.00735928,0.00000000,0.00023730,0.21160197,0.00102539,0.44055179
-3.97698849,2.10204225,0.92573023,1.17547943,0.00772911,0.00000000,0.00024819,0.22106019,0.00106883,0.46112446
-3.97098549,2.18147774,0.96118944,1.21879283,0.00806360,0.00000000,0.00025777,0.22945976,0.00110619,0.47951457
-3.96498249,2.24913529,0.99170508,1.25544474,0.00835671,0.00000000,0.00026588,0.23665323,0.00113672,0.49539508
-3.95897949,2.30377321,1.01674167,1.28475937,0.00860304,0.00000000,0.00027238,0.24251218,0.00115980,0.50847784
-3.95297649,2.34437852,1.03585569,1.30619103,0.00879794,0.00000000,0.00027718,0.24693110,0.00117496,0.51852256
-3.94697349,2.37019938,1.04870897,1.31934164,0.00893770,0.00000000,0.00028022,0.24983076,0.00118189,0.52534427
-3.94097049,2.38076945,1.05507917,1.32397374,0.00901967,0.00000000,0.00028152,0.25116065,0.00118045,0.52881926
-3.93496748,2.37592330,1.05486656,1.32001831,0.00904232,0.00000000,0.00028113,0.25090066,0.00117071,0.52888907
-3.92896448,2.35580211,1.04809722,1.30757725,0.00900527,0.00000000,0.00027918,0.24906175,0.00115291,0.52556236
-3.92296148,2.32084964,1.03492220,1.28692033,0.00890939,0.00000000,0.00027583,0.24568563,0.00112745,0.51891469
-3.91695848,2.27179840,1.01561295,1.25847680,0.00875665,0.00000000,0.00027135,0.24084360,0.00109491,0.50908611
-3.91095548,2.20964705,0.99055314,1.22282206,0.00855014,0.00000000,0.00026603,0.23463434,0.00105602,0.49627679
-3.90495248,2.13562982,0.96022723,1.18066007,0.00829395,0.00000000,0.00026024,0.22718102,0.00101163,0.48074081
-3.89894947,2.05117957,0.92520644,1.13280222,0.00799302,0.00000000,0.00025441,0.21862779,0.00096268,0.46277850
-3.89294647,1.95788589,0.88613250,1.08014362,0.00765297,0.00000000,0.00024903,0.20913560,0.00091019,0.44272750
-3.88694347,1.85745026,0.84370001,1.02363790,0.00727998,0.00000000,0.00024463,0.19887788,0.00085521,0.42095316
-3.88094047,1.75163992,0.79863813,0.96427139,0.00688058,0.00000000,0.00024179,0.18803595,0.00079883,0.39783843
-3.87493747,1.64224225,0.75169207,0.90303773,0.00646145,0.00000000,0.00024116,0.17679444,0.00074211,0.37377379
-3.86893447,1.53102138,0.70360530,0.84091390,0.00602927,0.00000000,0.00024341,0.16533694,0.00068607,0.34914758
-3.86293147,1.41967833,0.65510283,0.77883829,0.00559055,0.00000000,0.00024924,0.15384195,0.00063169,0.32433692
-3.85692846,1.30981590,0.60687613,0.71769154,0.00515147,0.00000000,0.00025941,0.14247918,0.00057987,0.29969971
-3.85092546,1.20290906,0.55957008,0.65828052,0.00471775,0.00000000,0.00027467,0.13140645,0.00053143,0.27556766
-3.84492246,1.10028147,0.51377215,0.60132578,0.00429457,0.00000000,0.00029581,0.12076709,0.00048709,0.25224077
-3.83891946,1.00308821,0.47000395,0.54745252,0.00388650,0.00000000,0.00032363,0.11068800,0.00044748,0.22998302
-3.83291646,0.91230467,0.42871525,0.49718490,0.00349739,0.00000000,0.00035890,0.10127821,0.00041312,0.20901956
-3.82691346,0.82872132,0.39028024,0.45094377,0.00313045,0.00000000,0.00040242,0.09262809,0.00038446,0.18953520
-3.82091046,0.75294372,0.35499613,0.40904708,0.00278816,0.00000000,0.00045492,0.08480904,0.00036184,0.17167402
-3.81490745,0.68539714,0.32308356,0.37171297,0.00247234,0.00000000,0.00051714,0.07787361,0.00034554,0.15554024
-3.80890445,0.62633503,0.29468884,0.33906486,0.00218419,0.00000000,0.00058974,0.07185613,0.00033577,0.14119986
-3.80290145,0.57585059,0.26988763,0.31113810,0.00192434,0.00000000,0.00067332,0.06677357,0.00033271,0.12868314
-3.79689845,0.53389054,0.24868968,0.28788790,0.00169291,0.00000000,0.00076841,0.06262668,0.00033650,0.11798765
-3.79089545,0.50027051,0.23104456,0.26919795,0.00148961,0.00000000,0.00087545,0.05940141,0.00034727,0.10908172
-3.78489245,0.47469140,0.21684796,0.25488950,0.00131377,0.00000000,0.00099476,0.05707036,0.00036517,0.10190823
-3.77888944,0.45675612,0.20594841,0.24473056,0.00116445,0.00000000,0.00112656,0.05559443,0.00039038,0.09638844
-3.77288644,0.44598632,0.19815422,0.23844504,0.00104053,0.00000000,0.00127094,0.05492450,0.00042315,0.09242598
-3.76688344,0.44183887,0.19324045,0.23572156,0.00094071,0.00000000,0.00142787,0.05500310,0.00046384,0.08991071
-3.76088044,0.44372170,0.19095588,0.23622194,0.00086362,0.00000000,0.00159714,0.05576614,0.00051290,0.08872246
-3.75487744,0.45100900,0.19102971,0.23958922,0.00080786,0.00000000,0.00177845,0.05714460,0.00057096,0.08873471
-3.74887444,0.46305548,0.19317807,0.24545511,0.00077203,0.00000000,0.00197132,0.05906619,0.00063882,0.08981792
-3.74287144,0.47920983,0.19711019,0.25344701,0.00075474,0.00000000,0.00217513,0.06145696,0.00071750,0.09184274
-3.73686843,0.49882701,0.20253420,0.26319438,0.00075468,0.00000000,0.00238914,0.06424281,0.00080828,0.09468286
-3.73086543,0.52127958,0.20916243,0.27433452,0.00077057,0.00000000,0.00261242,0.06735099,0.00091269,0.09821768
-3.72486243,0.54596763,0.21671626,0.28651781,0.00080120,0.00000000,0.00284393,0.07071138,0.00103257,0.10233453
-3.71885943,0.57232762,0.22493038,0.29941221,0.00084539,0.00000000,0.00308248,0.07425769,0.00117006,0.10693066
-3.71285643,0.59983953,0.23355650,0.31270713,0.00090202,0.00000000,0.00332672,0.07792848,0.00132761,0.11191476
-3.70685343,0.62803266,0.24236635,0.32611652,0.00096998,0.00000000,0.00357517,0.08166800,0.00150798,0.11720809
-3.70085043,0.65648960,0.25115399,0.33938130,0.00104815,0.00000000,0.00382620,0.08542681,0.00171420,0.12274521
-3.69484742,0.68484860,0.25973749,0.35227091,0.00113542,0.00000000,0.00407801,0.08916215,0.00194955,0.12847417
-3.68884442,0.71280411,0.26795982,0.36458420,0.00123062,0.00000000,0.00432867,0.09283809,0.00221748,0.13435633
-3.68284142,0.74010566,0.27568911,0.37614948,0.00133255,0.00000000,0.00457610,0.09642545,0.00252151,0.14036562
-3.67683842,0.76655511,0.28281830,0.38682403,0.00143994,0.00000000,0.00481807,0.09990149,0.00286520,0.14648737
-3.67083542,0.79200248,0.28926414,0.39649290,0.00155149,0.00000000,0.00505222,0.10324939,0.00325192,0.15271679
-3.66483242,0.81634057,0.29496581,0.40506737,0.00166579,0.00000000,0.00527611,0.10645756,0.00368481,0.15905699
-3.65882941,0.83949878,0.29988315,0.41248291,0.00178143,0.00000000,0.00548717,0.10951876,0.00416655,0.16551679
-3.65282641,0.86143618,0.30399463,0.41869710,0.00189695,0.00000000,0.00568280,0.11242926,0.00469921,0.17210831
-3.64682341,0.88213457,0.30729517,0.42368734,0.00201088,0.00000000,0.00586041,0.11518784,0.00528409,0.17884443
-3.64082041,0.90159155,0.30979401,0.42744875,0.00212178,0.00000000,0.00601744,0.11779480,0.00592152,0.18573631
-3.63481741,0.91981410,0.31151263,0.42999209,0.00222825,0.00000000,0.00615144,0.12025113,0.00661072,0.19279098
-3.62881441,0.93681289,0.31248278,0.43134205,0.00232900,0.00000000,0.00626013,0.12255769,0.00734964,0.20000920
-3.62281141,0.95259757,0.31274476,0.43153575,0.00242285,0.00000000,0.00634147,0.12471454,0.00813483,0.20738357
-3.61680840,0.96717320,0.31234598,0.43062146,0.00250881,0.00000000,0.00639372,0.12672044,0.00896139,0.21489715
-3.61080540,0.98053778,0.31133960,0.42865771,0.00258606,0.00000000,0.00641551,0.12857256,0.00982291,0.22252243
-3.60480240,0.99268101,0.30978351,0.42571238,0.00265401,0.00000000,0.00640592,0.13026626,0.01071151,0.23022094
-3.59879940,1.00358407,0.30773932,0.42186205,0.00271232,0.00000000,0.00636448,0.13179520,0.01161789,0.23794324
-3.59279640,1.01322032,0.30527153,0.41719117,0.00276089,0.00000000,0.00629123,0.13315142,0.01253146,0.24562958
-3.58679340,1.02155666,0.30244659,0.41179120,0.00279988,0.00000000,0.00618675,0.13432570,0.01344055,0.25321093
-3.58079040,1.02855540,0.29933196,0.40575947,0.00282967,0.00000000,0.00605215,0.13530790,0.01433265,0.26061051
-3.57478739,1.03417629,0.29599499,0.39919775,0.00285087,0.00000000,0.00588905,0.13608743,0.01519471,0.26774559
