energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
3.02251126,3.02701057,0.10099611,0.29167832,0.68914694,0.07886619,0.13590721,0.37497586,0.85326306,1.73498083
3.02851426,3.00279037,0.10224690,0.28852298,0.66958080,0.07770183,0.13268493,0.37132880,0.82622861,1.73386202
3.03451726,2.97404379,0.10352122,0.28487048,0.65147311,0.07641967,0.12956218,0.36641819,0.79938923,1.72816504
3.04052026,2.93969333,0.10470557,0.28065554,0.63451279,0.07500110,0.12647120,0.36019615,0.77262703,1.71731993
3.04652326,2.89879042,0.10569478,0.27582206,0.61838826,0.07342967,0.12334740,0.35264431,0.74583122,1.70086238
3.05252626,2.85055884,0.10639476,0.27032690,0.60280384,0.07169208,0.12013224,0.34377611,0.71890954,1.67845331
3.05852926,2.79443097,0.10672492,0.26414312,0.58749429,0.06977913,0.11677562,0.33363783,0.69179811,1.64989406
3.06453227,2.73007528,0.10662008,0.25726242,0.57223733,0.06768636,0.11323779,0.32230840,0.66446918,1.61513648
3.07053527,2.65741411,0.10603191,0.24969681,0.55686351,0.06541452,0.10949064,0.30989797,0.63693641,1.57428748
3.07653827,2.57663111,0.10492981,0.24147932,0.54126316,0.06296981,0.10551849,0.29654534,0.60925780,1.52760790
3.08254127,2.48816833,0.10330117,0.23266382,0.52539021,0.06036382,0.10131822,0.28241443,0.58153586,1.47550587
3.08854427,2.39271331,0.10115114,0.22332387,0.50926307,0.05761334,0.09689891,0.26768991,0.55391550,1.41852490
3.09454727,2.29117707,0.09850175,0.21355083,0.49296241,0.05473983,0.09228102,0.25257229,0.52657963,1.35732746
3.10055028,2.18466425,0.09539065,0.20345120,0.47662622,0.05176883,0.08749514,0.23727260,0.49974288,1.29267470
3.10655328,2.07443693,0.09186925,0.19314337,0.46044253,0.04872916,0.08258046,0.22200698,0.47364381,1.22540328
3.11255628,1.96187384,0.08800064,0.18275404,0.44464008,0.04565204,0.07758303,0.20699132,0.44853606,1.15640042
3.11855928,1.84842684,0.08385712,0.17241425,0.42947755,0.04257016,0.07255386,0.19243622,0.42467885,1.08657804
3.12456228,1.73557655,0.07951766,0.16225553,0.41523175,0.03951671,0.06754701,0.17854231,0.40232736,1.01684732
3.13056528,1.62478897,0.07506516,0.15240603,0.40218536,0.03652450,0.06261779,0.16549618,0.38172337,0.94809435
3.13656828,1.51747462,0.07058377,0.14298700,0.39061475,0.03362508,0.05782095,0.15346695,0.36308655,0.88115808
3.14257129,1.41495173,0.06615637,0.13410961,0.38077837,0.03084799,0.05320917,0.14260345,0.34660673,0.81681100
3.14857429,1.31841465,0.06186209,0.12587240,0.37290601,0.02822012,0.04883172,0.13303216,0.33243750,0.75574338
3.15457729,1.22890813,0.05777420,0.11835921,0.36718959,0.02576520,0.04473337,0.12485578,0.32069122,0.69855126
3.16058029,1.14730830,0.05395823,0.11163784,0.36377548,0.02350346,0.04095356,0.11815243,0.31143569,0.64572848
3.16658329,1.07431021,0.05047042,0.10575933,0.36275879,0.02145134,0.03752584,0.11297543,0.30469245,0.59766273
3.17258629,1.01042212,0.04735656,0.10075788,0.36417970,0.01962147,0.03447759,0.10935351,0.30043668,0.55463538
3.17858929,0.95596603,0.04465114,0.09665137,0.36802185,0.01802262,0.03182993,0.10729154,0.29859876,0.51682479
3.18459230,0.91108383,0.04237690,0.09344239,0.37421283,0.01665990,0.02959783,0.10677158,0.29906715,0.48431274
3.19059530,0.87574844,0.04054475,0.09111969,0.38262670,0.01553493,0.02779044,0.10775420,0.30169262,0.45709316
3.19659830,0.84977891,0.03915393,0.08965997,0.39308822,0.01464615,0.02641152,0.11018014,0.30629342,0.43508282
3.20260130,0.83285862,0.03819257,0.08902985,0.40537880,0.01398912,0.02545999,0.11397215,0.31266124,0.41813316
3.20860430,0.82455553,0.03763850,0.08918797,0.41924370,0.01355691,0.02493052,0.11903697,0.32056778,0.40604269
3.21460730,0.82434357,0.03746023,0.09008708,0.43440026,0.01334044,0.02481415,0.12526764,0.32977146,0.39856931
3.22061031,0.83162433,0.03761828,0.09167600,0.45054692,0.01332887,0.02509899,0.13254577,0.34002420,0.39544207
3.22661331,0.84574810,0.03806654,0.09390144,0.46737239,0.01350991,0.02577076,0.14074413,0.35107796,0.39637191
3.23261631,0.86603375,0.03875388,0.09670959,0.48456508,0.01387012,0.02681346,0.14972918,0.36269083,0.40106093
3.23861931,0.89178686,0.03962576,0.10004735,0.50182195,0.01439524,0.02820979,0.15936379,0.37463246,0.40921022
3.24462231,0.92231567,0.04062598,0.10386337,0.51885695,0.01507037,0.02994170,0.16950993,0.38668876,0.42052573
3.25062531,0.95694461,0.04169840,0.10810872,0.53540836,0.01588019,0.03199071,0.18003137,0.39866568,0.43472261
3.25662831,0.99502535,0.04278866,0.11273726,0.55124510,0.01680914,0.03433824,0.19079624,0.41039210,0.45152778
3.26263132,1.03594527,0.04384577,0.11770585,0.56617164,0.01784152,0.03696584,0.20167946,0.42172174,0.47068103
3.26863432,1.07913359,0.04482363,0.12297426,0.58003151,0.01896161,0.03985535,0.21256495,0.43253417,0.49193503
3.27463732,1.12406524,0.04568241,0.12850499,0.59270918,0.02015375,0.04298901,0.22334752,0.44273492,0.51505428
3.28064032,1.17026289,0.04638959,0.13426295,0.60413052,0.02140242,0.04634952,0.23393440,0.45225489,0.53981359
3.28664332,1.21729730,0.04692094,0.14021513,0.61426172,0.02269229,0.04992004,0.24424640,0.46104902,0.56599627
3.29264632,1.26478651,0.04726106,0.14633025,0.62310692,0.02400832,0.05368416,0.25421851,0.46909451,0.59339244
3.29864932,1.31239408,0.04740369,0.15257852,0.63070462,0.02533582,0.05762592,0.26380025,0.47638864,0.62179760
3.30465233,1.35982674,0.04735168,0.15893132,0.63712315,0.02666059,0.06172967,0.27295532,0.48294630,0.65101174
3.31065533,1.40683174,0.04711665,0.16536117,0.64245550,0.02796900,0.06598013,0.28166106,0.48879747,0.68083923
3.31665833,1.45319414,0.04671834,0.17184159,0.64681362,0.02924813,0.07036222,0.28990736,0.49398459,0.71108924
3.32266133,1.49873407,0.04618362,0.17834714,0.65032265,0.03048596,0.07486112,0.29769535,0.49856009,0.74157696
3.32866433,1.54330418,0.04554532,0.18485345,0.65311520,0.03167152,0.07946213,0.30503578,0.50258402,0.77212527
3.33466733,1.58678710,0.04484075,0.19133732,0.65532597,0.03279505,0.08415067,0.31194721,0.50612180,0.80256682
3.34067034,1.62909294,0.04411012,0.19777664,0.65708688,0.03384822,0.08891214,0.31845417,0.50924221,0.83274605
3.34667334,1.67015662,0.04339486,0.20415040,0.65852289,0.03482422,0.09373189,0.32458515,0.51201553,0.86252116
3.35267634,1.70993495,0.04273584,0.21043850,0.65974853,0.03571797,0.09859498,0.33037068,0.51451180,0.89176543
3.35867934,1.74840305,0.04217166,0.21662140,0.66086525,0.03652616,0.10348605,0.33584142,0.51679920,0.92036780
3.36468234,1.78555025,0.04173706,0.22267965,0.66195953,0.03724733,0.10838903,0.34102638,0.51894252,0.94823244
3.37068534,1.82137508,0.04146141,0.22859331,0.66310161,0.03788185,0.11328687,0.34595117,0.52100162,0.97527710
3.37668834,1.85587943,0.04136749,0.23434113,0.66434492,0.03843189,0.11816109,0.35063648,0.52302996,1.00143025
3.38269135,1.88906191,0.04147049,0.23989976,0.66572592,0.03890122,0.12299145,0.35509667,0.52507308,1.02662705
3.38869435,1.92091056,0.04177730,0.24524279,0.66726424,0.03929508,0.12775547,0.35933847,0.52716719,1.05080425
3.39469735,1.95139509,0.04228617,0.25033998,0.66896311,0.03961989,0.13242801,0.36336000,0.52933771,1.07389441
3.40070035,1.98045920,0.04298666,0.25515641,0.67080979,0.03988293,0.13698087,0.36714985,0.53159800,1.09581968
3.40670335,2.00801322,0.04385995,0.25965200,0.67277614,0.04009203,0.14138248,0.37068652,0.53394824,1.11648577
3.41270635,2.03392768,0.04487948,0.26378115,0.67481906,0.04025514,0.14559770,0.37393812,0.53637453,1.13577640
3.41870935,2.05802838,0.04601189,0.26749283,0.67688098,0.04038001,0.14958783,0.37686239,0.53884837,1.15354888
3.42471236,2.08009334,0.04721819,0.27073097,0.67889034,0.04047376,0.15331072,0.37940710,0.54132644,1.16963132
3.43071536,2.09985216,0.04845516,0.27343530,0.68076214,0.04054257,0.15672121,0.38151086,0.54375091,1.18382168
3.43671836,2.11698807,0.04967693,0.27554266,0.68239871,0.04059136,0.15977180,0.38310439,0.54605016,1.19588921
3.44272136,2.13114289,0.05083660,0.27698864,0.68369062,0.04062357,0.16241352,0.38411223,0.54814004,1.20557823
3.44872436,2.14192484,0.05188788,0.27770958,0.68451811,0.04064095,0.16459711,0.38445480,0.54992559,1.21261435
3.45472736,2.14891911,0.05278677,0.27764491,0.68475279,0.04064349,0.16627434,0.38405098,0.55130315,1.21671295
3.46073037,2.15170080,0.05349301,0.27673954,0.68425990,0.04062942,0.16739958,0.38282088,0.55216292,1.21758955
3.46673337,2.14984968,0.05397145,0.27494637,0.68290107,0.04059523,0.16793137,0.38068887,0.55239173,1.21497162
3.47273637,2.14296614,0.05419317,0.27222872,0.68053750,0.04053583,0.16783412,0.37758673,0.55187604,1.20861122
3.47873937,2.13068761,0.05413635,0.26856245,0.67703352,0.04044480,0.16707963,0.37345669,0.55050498,1.19829778
3.48474237,2.11270458,0.05378682,0.26393786,0.67226053,0.04031459,0.16564864,0.36825434,0.54817343,1.18387026
3.49074537,2.08877542,0.05313835,0.25836102,0.66610096,0.04013690,0.16353198,0.36195115,0.54478487,1.16522810
3.49674837,2.05873930,0.05219266,0.25185462,0.65845229,0.03990297,0.16073153,0.35453661,0.54025413,1.14234019
3.50275138,2.02252658,0.05095904,0.24445823,0.64923089,0.03960399,0.15726082,0.34601967,0.53450977,1.11525132
3.50875438,1.98016609,0.04945381,0.23622785,0.63837544,0.03923144,0.15314522,0.33642958,0.52749622,1.08408580
3.51475738,1.93178909,0.04769952,0.22723498,0.62584987,0.03877746,0.14842173,0.32581604,0.51917540,1.04904795
3.52076038,1.87762961,0.04572395,0.21756496,0.61164564,0.03823518,0.14313830,0.31424855,0.50952817,1.01041942
3.52676338,1.81802148,0.04355903,0.20731496,0.59578322,0.03759901,0.13735288,0.30181510,0.49855519,0.96855339
3.53276638,1.75339198,0.04123958,0.19659146,0.57831278,0.03686491,0.13113203,0.28862021,0.48627755,0.92386615
3.53876938,1.68425269,0.03880220,0.18550750,0.55931405,0.03603059,0.12454930,0.27478248,0.47273697,0.87682624
3.54477239,1.61118806,0.03628402,0.17417977,0.53889524,0.03509565,0.11768344,0.26043162,0.45799569,0.82794198
3.55077539,1.53484207,0.03372161,0.16272567,0.51719128,0.03406171,0.11061639,0.24570533,0.44213603,0.77774771
3.55677839,1.45590394,0.03115002,0.15126048,0.49436128,0.03293239,0.10343142,0.23074599,0.42525965,0.72678980
3.56278139,1.37509320,0.02860193,0.13989472,0.47058551,0.03171330,0.09621118,0.21569740,0.40748656,0.67561275
3.56878439,1.29314500,0.02610697,0.12873191,0.44606181,0.03041198,0.08903600,0.20070171,0.38895381,0.62474613
3.57478739,1.21079605,0.02369124,0.11786662,0.42100177,0.02903769,0.08198238,0.18589664,0.36981397,0.57469298
3.58079040,1.12877165,0.02137697,0.10738300,0.39562678,0.02760130,0.07512170,0.17141305,0.35023339,0.52591993
3.58679340,1.04777435,0.01918241,0.09735383,0.37016399,0.02611497,0.06851934,0.15737312,0.33039024,0.47884949
3.59279640,0.96847425,0.01712180,0.08783997,0.34484251,0.02459196,0.06223405,0.14388886,0.31047233,0.43385457
3.59879940,0.89150131,0.01520555,0.07889026,0.31988976,0.02304625,0.05631765,0.13106133,0.29067489,0.39125544
3.60480240,0.81743963,0.01344052,0.07054189,0.29552826,0.02149232,0.05081506,0.11898023,0.27119815,0.35131880
3.61080540,0.74682358,0.01183033,0.06282102,0.27197281,0.01994478,0.04576464,0.10772406,0.25224488,0.31425902
3.61680840,0.68013588,0.01037578,0.05574383,0.24942814,0.01841807,0.04119863,0.09736063,0.23401797,0.28024116
3.62281141,0.61780713,0.00907534,0.04931759,0.22808706,0.01692619,0.03714391,0.08794793,0.21671794,0.24938539
3.62881441,0.56021683,0.00792554,0.04354206,0.20812913,0.01548243,0.03362280,0.07953519,0.20054060,0.22177252
3.63481741,0.50769536,0.00692148,0.03841082,0.18971979,0.01409911,0.03065383,0.07216411,0.18567481,0.19745017
3.64082041,0.46052680,0.00605721,0.03391268,0.17300978,0.01278744,0.02825262,0.06587008,0.17230024,0.17643918
3.64682341,0.41895203,0.00532613,0.03003298,0.15813505,0.01155735,0.02643258,0.06068332,0.16058544,0.15873985
3.65282641,0.38317207,0.00472130,0.02675481,0.14521669,0.01041738,0.02520546,0.05662985,0.15068587,0.14433774
3.65882941,0.35335100,0.00423573,0.02406007,0.13436114,0.00937461,0.02458173,0.05373222,0.14274217,0.13320863
3.66483242,0.32961854,0.00386261,0.02193037,0.12566023,0.00843471,0.02457076,0.05200985,0.13687845,0.12532243
3.67083542,0.31207170,0.00359544,0.02034769,0.11919122,0.00760187,0.02518064,0.05147907,0.13320074,0.12064592
3.67683842,0.30077568,0.00342815,0.01929492,0.11501660,0.00687894,0.02641786,0.05215268,0.13179547,0.11914415
3.68284142,0.29576359,0.00335516,0.01875610,0.11318355,0.00626748,0.02828663,0.05403919,0.13272807,0.12078048
3.68884442,0.29703519,0.00337142,0.01871658,0.11372317,0.00576785,0.03078800,0.05714155,0.13604170,0.12551535
3.69484742,0.30455475,0.00347237,0.01916294,0.11664934,0.00537934,0.03391881,0.06145571,0.14175608,0.13330394
3.70085043,0.31824799,0.00365395,0.02008285,0.12195727,0.00510033,0.03767041,0.06696878,0.14986658,0.14409281
3.70685343,0.33799862,0.00391254,0.02146478,0.12962186,0.00492834,0.04202742,0.07365713,0.16034361,0.15781585
3.71285643,0.36364468,0.00424491,0.02329768,0.13959605,0.00486022,0.04696637,0.08148440,0.17313243,0.17438985
3.71885943,0.39497517,0.00464820,0.02557066,0.15180908,0.00489227,0.05245450,0.09039968,0.18815346,0.19371009
3.72486243,0.43172738,0.00511992,0.02827267,0.16616517,0.00502031,0.05844870,0.10033589,0.20530324,0.21564613
3.73086543,0.47358540,0.00565791,0.03139230,0.18254255,0.00523982,0.06489477,0.11120858,0.22445611,0.24003843
3.73686843,0.52018028,0.00626037,0.03491758,0.20079314,0.00554606,0.07172695,0.12291532,0.24546672,0.26669596
3.74287144,0.57109218,0.00692594,0.03883602,0.22074313,0.00593413,0.07886793,0.13533570,0.26817334,0.29539516
3.74887444,0.62585470,0.00765370,0.04313472,0.24219444,0.00639908,0.08622933,0.14833214,0.29240195,0.32588054
3.75487744,0.68396175,0.00844329,0.04780062,0.26492731,0.00693601,0.09371268,0.16175149,0.31797113,0.35786698
3.76088044,0.74487656,0.00929496,0.05282089,0.28870398,0.00754013,0.10121096,0.17542756,0.34469741,0.39104387
3.76688344,0.80804295,0.01020968,0.05818341,0.31327335,0.00820684,0.10861056,0.18918433,0.37240101,0.42508098
3.77288644,0.87289826,0.01118916,0.06387730,0.33837665,0.00893181,0.11579384,0.20284003,0.40091158,0.45963586
3.77888944,0.93888733,0.01223591,0.06989343,0.36375377,0.00971101,0.12264193,0.21621170,0.43007367,0.49436252
3.78489245,1.00547690,0.01335319,0.07622490,0.38914998,0.01054075,0.12903788,0.22912027,0.45975151,0.52892093
3.79089545,1.07216952,0.01454497,0.08286740,0.41432278,0.01141769,0.13486999,0.24139574,0.48983278,0.56298682
3.79689845,1.13851606,0.01581574,0.08981925,0.43904844,0.01233879,0.14003508,0.25288234,0.52023090,0.59626135
3.80290145,1.20412591,0.01717031,0.09708135,0.46312778,0.01330129,0.14444168,0.26344342,0.55088573,0.62847993
3.80890445,1.26867419,0.01861350,0.10465669,0.48639093,0.01430263,0.14801293,0.27296566,0.58176224,0.65941968
3.81490745,1.33190509,0.02014973,0.11254957,0.50870065,0.01534025,0.15068903,0.28136259,0.61284725,0.68890506
3.82091046,1.39363118,0.02178259,0.12076445,0.52995387,0.01641152,0.15242919,0.28857695,0.64414409,0.71681121
3.82691346,1.45372821,0.02351427,0.12930451,0.55008151,0.01751351,0.15321291,0.29458199,0.67566546,0.74306478
3.83291646,1.51212587,0.02534506,0.13816987,0.56904626,0.01864277,0.15304052,0.29938143,0.70742472,0.76764200
3.83891946,1.56879460,0.02727271,0.14735566,0.58683863,0.01979514,0.15193309,0.30300813,0.73942613,0.79056423
3.84492246,1.62372950,0.02929196,0.15685001,0.60347127,0.02096551,0.14993146,0.30552152,0.77165456,0.81189104
3.85092546,1.67693220,0.03139400,0.16663201,0.61897207,0.02214767,0.14709473,0.30700391,0.80406533,0.83171136
3.85692846,1.72839188,0.03356611,0.17666993,0.63337641,0.02333411,0.14349809,0.30755585,0.83657495,0.85013309
3.86293147,1.77806700,0.03579138,0.18691973,0.64671906,0.02451596,0.13923009,0.30729078,0.86905335,0.86727202
3.86893447,1.82586877,0.03804865,0.19732402,0.65902627,0.02568288,0.13438970,0.30632931,0.90131840,0.88324060
3.87493747,1.87164808,0.04031257,0.20781173,0.67030872,0.02682320,0.12908304,0.30479336,0.93313322,0.89813743
3.88094047,1.91518674,0.04255393,0.21829833,0.68055581,0.02792397,0.12342007,0.30280054,0.96420664,0.91203815
3.88694347,1.95619400,0.04474017,0.22868696,0.68973164,0.02897118,0.11751143,0.30045899,0.99419725,0.92498828
3.89294647,1.99430899,0.04683614,0.23887026,0.69777328,0.02995009,0.11146544,0.29786301,1.02272081,0.93699866
3.89894947,2.02910914,0.04880497,0.24873302,0.70459126,0.03084557,0.10538546,0.29508971,1.04936109,0.94804366
3.90495248,2.06012438,0.05060924,0.25815547,0.71007255,0.03164258,0.09936770,0.29219672,1.07368351,0.95806239
3.91095548,2.08685644,0.05221209,0.26701715,0.71408582,0.03232659,0.09349952,0.28922116,1.09525117,0.96696278
3.91695848,2.10880227,0.05357859,0.27520110,0.71648876,0.03288412,0.08785823,0.28617984,1.11364228,0.97462828
3.92296148,2.12548016,0.05467698,0.28259831,0.71713699,0.03330326,0.08251041,0.28307059,1.12846833,0.98092676
3.92896448,2.13645712,0.05547992,0.28911202,0.71589413,0.03357412,0.07751177,0.27987464,1.13939173,0.98572088
3.93496748,2.14137575,0.05596565,0.29466176,0.71264234,0.03368924,0.07290737,0.27655989,1.14614224,0.98887936
3.94097049,2.13997892,0.05611896,0.29918684,0.70729270,0.03364396,0.06873226,0.27308474,1.14853104,0.99028828
3.94697349,2.13213081,0.05593192,0.30264912,0.69979485,0.03343668,0.06501237,0.26940237,1.14646173,0.98986171
3.95297649,2.11783284,0.05540444,0.30503483,0.69014515,0.03306895,0.06176554,0.26546513,1.13993757,0.98755090
3.95897949,2.09723342,0.05454442,0.30635542,0.67839292,0.03254558,0.05900270,0.26122875,1.12906459,0.98335135
3.96498249,2.07063104,0.05336775,0.30664721,0.66464436,0.03187447,0.05672900,0.25665623,1.11405029,0.97730752
3.97098549,2.03847015,0.05189792,0.30597007,0.64906380,0.03106645,0.05494483,0.25172117,1.09519798,0.96951451
3.97698849,2.00133028,0.05016540,0.30440499,0.63187215,0.03013494,0.05364671,0.24641033,1.07289715,0.96011698
3.98299150,1.95990866,0.04820676,0.30205075,0.61334267,0.02909557,0.05282799,0.24072542,1.04761018,0.94930507
3.98899450,1.91499757,0.04606355,0.29901990,0.59379410,0.02796568,0.05247925,0.23468391,1.01985634,0.93730774
3.99499750,1.86745743,0.04378113,0.29543426,0.57358156,0.02676385,0.05258857,0.22831908,0.99019363,0.92438400
4.00100050,1.81818704,0.04140729,0.29142009,0.55308562,0.02550931,0.05314144,0.22167907,0.95919955,0.91081236
4.00700350,1.76809273,0.03899085,0.28710333,0.53270000,0.02422142,0.05412054,0.21482534,0.92745176,0.89687939
4.01300650,1.71805767,0.03658029,0.28260509,0.51281856,0.02291914,0.05550534,0.20783034,0.89550935,0.88286786
4.01900950,1.66891309,0.03422245,0.27803760,0.49382206,0.02162060,0.05727160,0.20077485,0.86389582,0.86904532
4.02501251,1.62141257,0.03196124,0.27350089,0.47606541,0.02034261,0.05939081,0.19374491,0.83308424,0.85565356
4.03101551,1.57621051,0.02983662,0.26908024,0.45986582,0.01910040,0.06182961,0.18682864,0.80348528,0.84289965
4.03701851,1.53384561,0.02788362,0.26484457,0.44549240,0.01790729,0.06454939,0.18011314,0.77543846,0.83094893
4.04302151,1.49472989,0.02613162,0.26084584,0.43315771,0.01677455,0.06750593,0.17368145,0.74920677,0.81992024
4.04902451,1.45914333,0.02460377,0.25711921,0.42301133,0.01571131,0.07064935,0.16760994,0.72497461,0.80988357
4.05502751,1.42723406,0.02331668,0.25368420,0.41513589,0.01472450,0.07392419,0.16196603,0.70284907,0.80086009
4.06103052,1.39902375,0.02228018,0.25054642,0.40954555,0.01381894,0.07726991,0.15680645,0.68286390,0.79282448
4.06703352,1.37441743,0.02149740,0.24769988,0.40618692,0.01299744,0.08062154,0.15217596,0.66498612,0.78570923
4.07303652,1.35321700,0.02096489,0.24512961,0.40494228,0.01226096,0.08391075,0.14810667,0.64912431,0.77941063
4.07903952,1.33513753,0.02067300,0.24281437,0.40563498,0.01160880,0.08706710,0.14461779,0.63513846,0.77379593
4.08504252,1.31982531,0.02060629,0.24072939,0.40803668,0.01103880,0.09001961,0.14171597,0.62285038,0.76871130
4.09104552,1.30687664,0.02074421,0.23884872,0.41187605,0.01054761,0.09269842,0.13939587,0.61205446,0.76399003
4.09704852,1.29585651,0.02106168,0.23714724,0.41684865,0.01013088,0.09503668,0.13764123,0.60252803,0.75946057
4.10305153,1.28631635,0.02152996,0.23560221,0.42262746,0.00978348,0.09697239,0.13642609,0.59404107,0.75495395
4.10905453,1.27781008,0.02211743,0.23419412,0.42887377,0.00949975,0.09845025,0.13571613,0.58636478,0.75031038
4.11505753,1.26990805,0.02279053,0.23290707,0.43524785,0.00927362,0.09942337,0.13547021,0.57927895,0.74538454
4.12106053,1.26220851,0.02351461,0.23172845,0.44141920,0.00909883,0.09985477,0.13564176,0.57257777,0.74004965
4.12706353,1.25434634,0.02425495,0.23064827,0.44707589,0.00896904,0.09971864,0.13618022,0.56607431,0.73420012
4.13306653,1.24599920,0.02497757,0.22965794,0.45193281,0.00887799,0.09900117,0.13703236,0.55960340,0.72775281
4.13906953,1.23689107,0.02565021,0.22874894,0.45573851,0.00881952,0.09770107,0.13814337,0.55302330,0.72064702
4.14507254,1.22679360,0.02624305,0.22791128,0.45828049,0.00878774,0.09582966,0.13945796,0.54621619,0.71284344
4.15107554,1.21552540,0.02672953,0.22713204,0.45938897,0.00877702,0.09341050,0.14092116,0.53908762,0.70432215
4.15707854,1.20294994,0.02708690,0.22639408,0.45893893,0.00878208,0.09047865,0.14247905,0.53156533,0.69508008
4.16308154,1.18897214,0.02729680,0.22567505,0.45685060,0.00879802,0.08707947,0.14407937,0.52359745,0.68512799
4.16908454,1.17353443,0.02734558,0.22494683,0.45308853,0.00882034,0.08326724,0.14567203,0.51515048,0.67448744
4.17508754,1.15661231,0.02722452,0.22417545,0.44765924,0.00884496,0.07910335,0.14720945,0.50620707,0.66318778
4.18109055,1.13821003,0.02692992,0.22332143,0.44060791,0.00886825,0.07465443,0.14864699,0.49676388,0.65126346
4.18709355,1.11835644,0.02646296,0.22234071,0.43201403,0.00888702,0.06999032,0.14994323,0.48682962,0.63875174
4.19309655,1.09710137,0.02582948,0.22118597,0.42198659,0.00889856,0.06518204,0.15106026,0.47642327,0.62569098
4.19909955,1.07451254,0.02503959,0.21980831,0.41065874,0.00890063,0.06029987,0.15196396,0.46557263,0.61211942
4.20510255,1.05067306,0.02410714,0.21815922,0.39818236,0.00889141,0.05541148,0.15262423,0.45431324,0.59807452
4.21110555,1.02567966,0.02304918,0.21619273,0.38472273,0.00886959,0.05058039,0.15301525,0.44268750,0.58359288
4.21710855,0.99964145,0.02188523,0.21386748,0.37045338,0.00883429,0.04586464,0.15311565,0.43074419,0.56871052
4.22311156,0.97267909,0.02063663,0.21114883,0.35555145,0.00878506,0.04131569,0.15290873,0.41853814,0.55346351
4.22911456,0.94492451,0.01932578,0.20801069,0.34019348,0.00872187,0.03697779,0.15238254,0.40613019,0.53788889
4.23511756,0.91652080,0.01797553,0.20443703,0.32455192,0.00864512,0.03288754,0.15153001,0.39358724,0.52202566
4.24112056,0.88762240,0.01660844,0.20042311,0.30879228,0.00855559,0.02907379,0.15034898,0.38098246,0.50591591
4.24712356,0.85839525,0.01524630,0.19597618,0.29307096,0.00845440,0.02555783,0.14884224,0.36839559,0.48960581
4.25312656,0.82901717,0.01390962,0.19111591,0.27753375,0.00834306,0.02235384,0.14701746,0.35591319,0.47314664
4.25912956,0.79967803,0.01261726,0.18587421,0.26231501,0.00822339,0.01946946,0.14488716,0.34362901,0.45659559
4.26513257,0.77057997,0.01138615,0.18029485,0.24753732,0.00809753,0.01690659,0.14246863,0.33164425,0.44001647
4.27113557,0.74193742,0.01023116,0.17443263,0.23331172,0.00796794,0.01466224,0.13978385,0.32006780,0.42348027
4.27713857,0.71397696,0.00916501,0.16835225,0.21973829,0.00783736,0.01272939,0.13685939,0.30901628,0.40706550
4.28314157,0.68693690,0.00819838,0.16212709,0.20690698,0.00770881,0.01109792,0.13372628,0.29861404,0.39085842
4.28914457,0.66106656,0.00733992,0.15583766,0.19489863,0.00758556,0.00975540,0.13041987,0.28899279,0.37495299
4.29514757,0.63662509,0.00659651,0.14957012,0.18378608,0.00747115,0.00868789,0.12697968,0.28029099,0.35945073
4.30115058,0.61387967,0.00597348,0.14341453,0.17363516,0.00736931,0.00788058,0.12344915,0.27265286,0.34446021
4.30715358,0.59310315,0.00547477,0.13746329,0.16450556,0.00728395,0.00731829,0.11987528,0.26622683,0.33009630
4.31315658,0.57457073,0.00510327,0.13180935,0.15645139,0.00721912,0.00698588,0.11630828,0.26116356,0.31647911
4.31915958,0.55855585,0.00486096,0.12654453,0.14952152,0.00717888,0.00686849,0.11280091,0.25761319,0.30373247
4.32516258,0.54532504,0.00474916,0.12175776,0.14375940,0.00716731,0.00695168,0.10940782,0.25572214,0.29198200
4.33116558,0.53513171,0.00476863,0.11753330,0.13920252,0.00718833,0.00722144,0.10618460,0.25562906,0.28135274
4.33716858,0.52820909,0.00491966,0.11394889,0.13588148,0.00724560,0.00766408,0.10318673,0.25746026,0.27196623
4.34317159,0.52476225,0.00520212,0.11107388,0.13381857,0.00734244,0.00826610,0.10046831,0.26132463,0.26393717
4.34917459,0.52495944,0.00561539,0.10896734,0.13302610,0.00748159,0.00901394,0.09808068,0.26730809,0.25736973
4.35517759,0.52892322,0.00615824,0.10767611,0.13350436,0.00766518,0.00989372,0.09607094,0.27546788,0.25235350
4.36118059,0.53672150,0.00682872,0.10723294,0.13523954,0.00789447,0.01089107,0.09448041,0.28582689,0.24895928
4.36718359,0.54835915,0.00762392,0.10765471,0.13820154,0.00816982,0.01199082,0.09334310,0.29836823,0.24723500
4.37318659,0.56377048,0.00853972,0.10894080,0.14234198,0.00849050,0.01317686,0.09268431,0.31303047,0.24720173
4.37918959,0.58281331,0.00957057,0.11107178,0.14759247,0.00885460,0.01443200,0.09251942,0.32970380,0.24885023
4.38519260,0.60526491,0.01070924,0.11400847,0.15386337,0.00925904,0.01573796,0.09285284,0.34822736,0.25213817
4.39119560,0.63082040,0.01194657,0.11769143,0.16104314,0.00969945,0.01707536,0.09367742,0.36838816,0.25698824
4.39719860,0.65909400,0.01327130,0.12204102,0.16899845,0.01017026,0.01842392,0.09497417,0.38992167,0.26328738
4.40320160,0.68962319,0.01466997,0.12695818,0.17757514,0.01066477,0.01976261,0.09671240,0.41251442,0.27088725
4.40920460,0.72187609,0.01612684,0.13232579,0.18660005,0.01117523,0.02107000,0.09885035,0.43580851,0.27960600
