energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
3.43071536,0.30043702,0.26795563,0.02274440,0.00192019,0.03145828,0.07064919,0.02356254,0.03698230,0.13136670
3.43671836,0.32037996,0.29140457,0.02362914,0.00209579,0.03239492,0.07631933,0.02399706,0.04030636,0.13944529
3.44272136,0.34082450,0.31478923,0.02460741,0.00227181,0.03346582,0.08202414,0.02455492,0.04361566,0.14776600
3.44872436,0.36138124,0.33774655,0.02565296,0.00244596,0.03462775,0.08766983,0.02520416,0.04686024,0.15615212
3.45472736,0.38164386,0.35989664,0.02673832,0.00261586,0.03583532,0.09315855,0.02591120,0.04998788,0.16441847
3.46073037,0.40120103,0.38085311,0.02783576,0.00277918,0.03704220,0.09839113,0.02664183,0.05294552,0.17237662
3.46673337,0.41964904,0.40023418,0.02891833,0.00293365,0.03820241,0.10327007,0.02736214,0.05568076,0.17984030
3.47273637,0.43660475,0.41767444,0.02996082,0.00307720,0.03927163,0.10770256,0.02803950,0.05814353,0.18663101
3.47873937,0.45171836,0.43283655,0.03094069,0.00320801,0.04020838,0.11160354,0.02864345,0.06028768,0.19258355
3.48474237,0.46468522,0.44542245,0.03183897,0.00332460,0.04097529,0.11489862,0.02914657,0.06207255,0.19755121
3.49074537,0.47525649,0.45518362,0.03264092,0.00342592,0.04154002,0.11752663,0.02952519,0.06346440,0.20141044
3.49674837,0.48324773,0.46192976,0.03333660,0.00351135,0.04187623,0.11944185,0.02976005,0.06443756,0.20406479
3.50275138,0.48854536,0.46553561,0.03392123,0.00358079,0.04196413,0.12061560,0.02983670,0.06497544,0.20544787
3.50875438,0.49111036,0.46594542,0.03439535,0.00363464,0.04179103,0.12103733,0.02974582,0.06507107,0.20552534
3.51475738,0.49097912,0.46317501,0.03476465,0.00367384,0.04135141,0.12071491,0.02948331,0.06472743,0.20429563
3.52076038,0.48826128,0.45731113,0.03503971,0.00369975,0.04064695,0.11967435,0.02905022,0.06395732,0.20178952
3.52676338,0.48313471,0.44850822,0.03523539,0.00371420,0.03968618,0.11795866,0.02845247,0.06278290,0.19806855
3.53276638,0.47583769,0.43698273,0.03537006,0.00371935,0.03848397,0.11562619,0.02770046,0.06123488,0.19322229
3.53876938,0.46665873,0.42300526,0.03546467,0.00371761,0.03706082,0.11274836,0.02680848,0.05935140,0.18736464
3.54477239,0.45592449,0.40689086,0.03554161,0.00371154,0.03544194,0.10940684,0.02579404,0.05717665,0.18062936
3.55077539,0.44398628,0.38898802,0.03562360,0.00370374,0.03365627,0.10569049,0.02467714,0.05475933,0.17316498
3.55677839,0.43120585,0.36966674,0.03573240,0.00369671,0.03173540,0.10169206,0.02347938,0.05215099,0.16512938
3.56278139,0.41794108,0.34930645,0.03588766,0.00369274,0.02971247,0.09750481,0.02222322,0.04940427,0.15668423
3.56878439,0.40453224,0.32828400,0.03610581,0.00369381,0.02762105,0.09321927,0.02093113,0.04657126,0.14798960
3.57478739,0.39128947,0.30696256,0.03639906,0.00370146,0.02549417,0.08892027,0.01962484,0.04370195,0.13919890
3.58079040,0.37848201,0.28568157,0.03677463,0.00371675,0.02336336,0.08468430,0.01832471,0.04084278,0.13045443
3.58679340,0.36632960,0.26474836,0.03723419,0.00374016,0.02125786,0.08057738,0.01704911,0.03803552,0.12188363
3.59279640,0.35499644,0.24443147,0.03777357,0.00377161,0.01920402,0.07665345,0.01581404,0.03531633,0.11359615
3.59879940,0.34458793,0.22495606,0.03838276,0.00381040,0.01722474,0.07295342,0.01463279,0.03271517,0.10568187
3.60480240,0.33515013,0.20650125,0.03904613,0.00385529,0.01533925,0.06950479,0.01351574,0.03025540,0.09820986
3.61080540,0.32667200,0.18919947,0.03974302,0.00390450,0.01356290,0.06632187,0.01247038,0.02795379,0.09122824
3.61680840,0.31909012,0.17313770,0.04044851,0.00395585,0.01190722,0.06340661,0.01150134,0.02582071,0.08476485
3.62281141,0.31229559,0.15836028,0.04113443,0.00400681,0.01038002,0.06074984,0.01061058,0.02386057,0.07882878
3.62881441,0.30614270,0.14487309,0.04177051,0.00405463,0.00898571,0.05833299,0.00979768,0.02207246,0.07341239
3.63481741,0.30045883,0.13264882,0.04232572,0.00409651,0.00772559,0.05613005,0.00906016,0.02045096,0.06849384
3.64082041,0.29505519,0.12163291,0.04276957,0.00412968,0.00659833,0.05410974,0.00839388,0.01898702,0.06403999
3.64682341,0.28973767,0.11174993,0.04307341,0.00415160,0.00560041,0.05223779,0.00779342,0.01766890,0.06000935
3.65282641,0.28431748,0.10291004,0.04321176,0.00416005,0.00472665,0.05047916,0.00725255,0.01648317,0.05635516
3.65882941,0.27862098,0.09501527,0.04316336,0.00415327,0.00397065,0.04880018,0.00676456,0.01541556,0.05302821
3.66483242,0.27249835,0.08796538,0.04291216,0.00413009,0.00332532,0.04717046,0.00632269,0.01445192,0.04997956
3.67083542,0.26583082,0.08166316,0.04244806,0.00409001,0.00278332,0.04556458,0.00592042,0.01357892,0.04716280
3.67683842,0.25853618,0.07601899,0.04176740,0.00403326,0.00233748,0.04396342,0.00555175,0.01278475,0.04453603
3.68284142,0.25057242,0.07095453,0.04087318,0.00396088,0.00198118,0.04235522,0.00521141,0.01205965,0.04206334
3.68884442,0.24193963,0.06640573,0.03977507,0.00387471,0.00170869,0.04073630,0.00489506,0.01139633,0.03971590
3.69484742,0.23268005,0.06232482,0.03848915,0.00377744,0.00151542,0.03911137,0.00459936,0.01079026,0.03747259
3.70085043,0.22287651,0.05868168,0.03703743,0.00367256,0.00139820,0.03749362,0.00432202,0.01023985,0.03532023
3.70685343,0.21264942,0.05546440,0.03544719,0.00356435,0.00135544,0.03590450,0.00406180,0.00974650,0.03325347
3.71285643,0.20215267,0.05267918,0.03375015,0.00345782,0.00138726,0.03437324,0.00381851,0.00931455,0.03127442
3.71885943,0.19156852,0.05034975,0.03198155,0.00335864,0.00149561,0.03293618,0.00359290,0.00895120,0.02939190
3.72486243,0.18110194,0.04851626,0.03017919,0.00327306,0.00168429,0.03163598,0.00338655,0.00866629,0.02762069
3.73086543,0.17097460,0.04723374,0.02838240,0.00320784,0.00195891,0.03052060,0.00320182,0.00847205,0.02598048
3.73686843,0.16141862,0.04657028,0.02663102,0.00317013,0.00232688,0.02964230,0.00304163,0.00838276,0.02449486
3.74287144,0.15267057,0.04660484,0.02496449,0.00316737,0.00279721,0.02905647,0.00290938,0.00841443,0.02319025
3.74887444,0.14496550,0.04742480,0.02342096,0.00320716,0.00338039,0.02882046,0.00280881,0.00858435,0.02209477
3.75487744,0.13853135,0.04912329,0.02203643,0.00329711,0.00408804,0.02899229,0.00274379,0.00891067,0.02123720
3.76088044,0.13358378,0.05179615,0.02084413,0.00344475,0.00493261,0.02962934,0.00271828,0.00941185,0.02064592
3.76688344,0.13032121,0.05553878,0.01987382,0.00365730,0.00592697,0.03078701,0.00273610,0.01010613,0.02034799
3.77288644,0.12892042,0.06044255,0.01915132,0.00394152,0.00708388,0.03251727,0.00280081,0.01101095,0.02036812
3.77888944,0.12953227,0.06659117,0.01869802,0.00430355,0.00841544,0.03486722,0.00291561,0.01214226,0.02072786
3.78489245,0.13227791,0.07405670,0.01853052,0.00474865,0.00993243,0.03787754,0.00308317,0.01351389,0.02144468
3.79089545,0.13724515,0.08289550,0.01866032,0.00528107,0.01164367,0.04158105,0.00330549,0.01513681,0.02253121
3.79689845,0.14448522,0.09314413,0.01909354,0.00590375,0.01355527,0.04600116,0.00358383,0.01701845,0.02399449
3.80290145,0.15400985,0.10481533,0.01983078,0.00661818,0.01566992,0.05115056,0.00391850,0.01916197,0.02583525
3.80890445,0.16578879,0.11789421,0.02086688,0.00742420,0.01798622,0.05702995,0.00430888,0.02156565,0.02804731
3.81490745,0.17974794,0.13233485,0.02219093,0.00831981,0.02049804,0.06362702,0.00475320,0.02422227,0.03061710
3.82091046,0.19576815,0.14805760,0.02378622,0.00930110,0.02319399,0.07091584,0.00524857,0.02711873,0.03352329
3.82691346,0.21368504,0.16494710,0.02563036,0.01036211,0.02605702,0.07885654,0.00579092,0.03023566,0.03673656
3.83291646,0.23328981,0.18285141,0.02769544,0.01149488,0.02906420,0.08739557,0.00637498,0.03354739,0.04021964
3.83891946,0.25433142,0.20158234,0.02994843,0.01268951,0.03218672,0.09646647,0.00699432,0.03702201,0.04392754
3.84492246,0.27652017,0.22091716,0.03235161,0.01393429,0.03539007,0.10599137,0.00764146,0.04062177,0.04780807
3.85092546,0.29953288,0.24060180,0.03486322,0.01521594,0.03863455,0.11588296,0.00830795,0.04430370,0.05180261
3.85692846,0.32301954,0.26035558,0.03743830,0.01651997,0.04187592,0.12604730,0.00898462,0.04802052,0.05584723
3.86293147,0.34661159,0.27987741,0.04002961,0.01783106,0.04506645,0.13638705,0.00966173,0.05172180,0.05987403
3.86893447,0.36993150,0.29885341,0.04258876,0.01913357,0.04815604,0.14680537,0.01032927,0.05535538,0.06381279
3.87493747,0.39260357,0.31696570,0.04506745,0.02041207,0.05109369,0.15721004,0.01097726,0.05886898,0.06759285
3.88094047,0.41426545,0.33390210,0.04741880,0.02165191,0.05382898,0.16751790,0.01159607,0.06221195,0.07114509
3.88694347,0.43458011,0.34936646,0.04959868,0.02283985,0.05631378,0.17765926,0.01217675,0.06533707,0.07440411
3.89294647,0.45324775,0.36308911,0.05156712,0.02396463,0.05850389,0.18758212,0.01271136,0.06820241,0.07731036
3.89894947,0.47001706,0.37483713,0.05328956,0.02501751,0.06036071,0.19725591,0.01319332,0.07077308,0.07981220
3.90495248,0.48469540,0.38442393,0.05473808,0.02599276,0.06185276,0.20667463,0.01361767,0.07302275,0.08186786
3.91095548,0.49715739,0.39171771,0.05589237,0.02688802,0.06295702,0.21585906,0.01398131,0.07493505,0.08344709
3.91695848,0.50735145,0.39664844,0.05674055,0.02770456,0.06366006,0.22485795,0.01428319,0.07650454,0.08453253
3.92296148,0.51530385,0.39921298,0.05727964,0.02844740,0.06395882,0.23374807,0.01452446,0.07773731,0.08512067
3.92896448,0.52112022,0.39947820,0.05751589,0.02912531,0.06386108,0.24263294,0.01470845,0.07865126,0.08522237
3.93496748,0.52498420,0.39758169,0.05746461,0.02975059,0.06338556,0.25164044,0.01484067,0.07927575,0.08486289
3.94097049,0.52715339,0.39373032,0.05714990,0.03033875,0.06256159,0.26091915,0.01492868,0.07965098,0.08408148
3.94697349,0.52795264,0.38819644,0.05660391,0.03090806,0.06142844,0.27063377,0.01498189,0.07982684,0.08293047
3.95297649,0.52776514,0.38131194,0.05586599,0.03147898,0.06003433,0.28095958,0.01501133,0.07986134,0.08147392
3.95897949,0.52702147,0.37346042,0.05498158,0.03207347,0.05843500,0.29207648,0.01502928,0.07981881,0.07978595
3.96498249,0.52618740,0.36506783,0.05400088,0.03271429,0.05669220,0.30416268,0.01504899,0.07976774,0.07794865
3.97098549,0.52575076,0.35659176,0.05297751,0.03342425,0.05487176,0.31738845,0.01508420,0.07977851,0.07604992
3.97698849,0.52620809,0.34851003,0.05196711,0.03422548,0.05304172,0.33191021,0.01514884,0.07992098,0.07418101
3.98299150,0.52805157,0.34130876,0.05102594,0.03513872,0.05127025,0.34786528,0.01525659,0.08026218,0.07243412
3.98899450,0.53175683,0.33547052,0.05020956,0.03618275,0.04962367,0.36536754,0.01542052,0.08086405,0.07089999
3.99499750,0.53777202,0.33146284,0.04957166,0.03737381,0.04816446,0.38450418,0.01565278,0.08178134,0.06966564
4.00100050,0.54650850,0.32972739,0.04916307,0.03872524,0.04694954,0.40533362,0.01596429,0.08305990,0.06881225
4.00700350,0.55833339,0.33067020,0.04903086,0.04024719,0.04602860,0.42788475,0.01636452,0.08473517,0.06841332
4.01300650,0.57356407,0.33465309,0.04921777,0.04194643,0.04544279,0.45215728,0.01686131,0.08683111,0.06853310
4.01900950,0.59246456,0.34198643,0.04976172,0.04382631,0.04522363,0.47812328,0.01746073,0.08935955,0.06922533
4.02501251,0.61524364,0.35292336,0.05069555,0.04588683,0.04539226,0.50572947,0.01816704,0.09231994,0.07053228
4.03101551,0.64205440,0.36765542,0.05204683,0.04812474,0.04595902,0.53490028,0.01898262,0.09569945,0.07248414
4.03701851,0.67299502,0.38630958,0.05383791,0.05053375,0.04692335,0.56554106,0.01990800,0.09947356,0.07509865
4.04302151,0.70811008,0.40894653,0.05608585,0.05310471,0.04827400,0.59754140,0.02094192,0.10360688,0.07838107
4.04902451,0.74739232,0.43556020,0.05880252,0.05582589,0.04998958,0.63077815,0.02208137,0.10805442,0.08232434
4.05502751,0.79078421,0.46607814,0.06199459,0.05868313,0.05203936,0.66511777,0.02332165,0.11276289,0.08690944
4.06103052,0.83817903,0.50036284,0.06566352,0.06166005,0.05438437,0.70041797,0.02465648,0.11767243,0.09210600
4.06703352,0.88942120,0.53821362,0.06980538,0.06473815,0.05697863,0.73652832,0.02607803,0.12271820,0.09787291
4.07303652,0.94430579,0.57936907,0.07441068,0.06789693,0.05977062,0.77328987,0.02757699,0.12783221,0.10415914
4.07903952,1.00257691,0.62350983,0.07946402,0.07111387,0.06270480,0.81053377,0.02914264,0.13294503,0.11090462
4.08504252,1.06392535,0.67026172,0.08494369,0.07436447,0.06572321,0.84807907,0.03076286,0.13798742,0.11804111
4.09104552,1.12798558,0.71919906,0.09082122,0.07762221,0.06876706,0.88572986,0.03242420,0.14289187,0.12549318
4.09704852,1.19433245,0.76984837,0.09706091,0.08085851,0.07177829,0.92327208,0.03411189,0.14759392,0.13317922
4.10305153,1.26247809,0.82169232,0.10361940,0.08404277,0.07470100,0.96047044,0.03580992,0.15203328,0.14101245
4.10905453,1.33186965,0.87417418,0.11044536,0.08714243,0.07748272,0.99706573,0.03750108,0.15615478,0.14890200
4.11505753,1.40188832,0.92670287,0.11747930,0.09012310,0.08007556,1.03277306,0.03916710,0.15990899,0.15675404
4.12106053,1.47185036,0.97865877,0.12465369,0.09294880,0.08243706,1.06728132,0.04078879,0.16325271,0.16447299
4.12706353,1.54101056,1.02940036,0.13189329,0.09558238,0.08453089,1.10025427,0.04234622,0.16614919,0.17196273
4.13306653,1.60856877,1.07827203,0.13911583,0.09798599,0.08632730,1.13133343,0.04381899,0.16856818,0.17912803
4.13906953,1.67367954,1.12461300,0.14623304,0.10012174,0.08780326,1.16014302,0.04518653,0.17048586,0.18587588
4.14507254,1.73546523,1.16776735,0.15315207,0.10195245,0.08894254,1.18629687,0.04642848,0.17188465,0.19211704
4.15107554,1.79303236,1.20709533,0.15977718,0.10344257,0.08973542,1.20940721,0.04752506,0.17275295,0.19776759
4.15707854,1.84549089,1.24198552,0.16601183,0.10455908,0.09017839,1.22909505,0.04845758,0.17308481,0.20275044
4.16308154,1.89197592,1.27186781,0.17176091,0.10527254,0.09027362,1.24500186,0.04920888,0.17287972,0.20699698
4.16908454,1.93167103,1.29622671,0.17693321,0.10555809,0.09002837,1.25680184,0.04976382,0.17214225,0.21044846
4.17508754,1.96383223,1.31461465,0.18144389,0.10539638,0.08945436,1.26421433,0.05010974,0.17088192,0.21305745
4.18109055,1.98781164,1.32666457,0.18521691,0.10477446,0.08856705,1.26701570,0.05023688,0.16911292,0.21478899
4.18709355,2.00307953,1.33210151,0.18818732,0.10368651,0.08738498,1.26505001,0.05013879,0.16685405,0.21562151
4.19309655,2.00924377,1.33075231,0.19030322,0.10213437,0.08592912,1.25823774,0.04981256,0.16412852,0.21554750
4.19909955,2.00606547,1.32255310,0.19152736,0.10012782,0.08422224,1.24658220,0.04925904,0.16096385,0.21457378
4.20510255,1.99347011,1.30755399,0.19183829,0.09768471,0.08228834,1.23017306,0.04848290,0.15739166,0.21272137
4.21110555,1.97155316,1.28592062,0.19123096,0.09483073,0.08015218,1.20918665,0.04749263,0.15344746,0.21002502
4.21710855,1.94058014,1.25793225,0.18971677,0.09159893,0.07783881,1.18388301,0.04630030,0.14917031,0.20653220
4.22311156,1.90098066,1.22397648,0.18732303,0.08802906,0.07537317,1.15459969,0.04492134,0.14460236,0.20230186
4.22911456,1.85333681,1.18454052,0.18409198,0.08416655,0.07277982,1.12174248,0.04337412,0.13978829,0.19740270
4.23511756,1.79836639,1.14019938,0.18007921,0.08006144,0.07008261,1.08577355,0.04167947,0.13477465,0.19191122
4.24112056,1.73690174,1.09160144,0.17535178,0.07576703,0.06730452,1.04719752,0.03986010,0.12960903,0.18590958
4.24712356,1.66986510,1.03945187,0.16998599,0.07133853,0.06446742,1.00654607,0.03794005,0.12433920,0.17948332
4.25312656,1.59824181,0.98449477,0.16406506,0.06683160,0.06159197,0.96436199,0.03594402,0.11901216,0.17271904
4.25912956,1.52305258,0.92749461,0.15767661,0.06230101,0.05869755,0.92118316,0.03389677,0.11367323,0.16570220
4.26513257,1.44532601,0.86921784,0.15091035,0.05779921,0.05580215,0.87752754,0.03182253,0.10836513,0.15851515
4.27113557,1.36607267,0.81041539,0.14385581,0.05337522,0.05292243,0.83387959,0.02974448,0.10312715,0.15123528
4.27713857,1.28626177,0.75180677,0.13660037,0.04907356,0.05007370,0.79067881,0.02768430,0.09799448,0.14393366
4.28314157,1.20680130,0.69406626,0.12922758,0.04493344,0.04726999,0.74831085,0.02566179,0.09299773,0.13667397
4.28914457,1.12852218,0.63781170,0.12181588,0.04098818,0.04452420,0.70710145,0.02369460,0.08816253,0.12951179
4.29514757,1.05216695,0.58359605,0.11443760,0.03726482,0.04184816,0.66731335,0.02179805,0.08350950,0.12249443
4.30115058,0.97838281,0.53190190,0.10715842,0.03378405,0.03925282,0.62914604,0.01998510,0.07905432,0.11566099
4.30715358,0.90771913,0.48313885,0.10003708,0.03056032,0.03674839,0.59273830,0.01826630,0.07480804,0.10904283
4.31315658,0.84062879,0.43764344,0.09312546,0.02760213,0.03434448,0.55817299,0.01664992,0.07077756,0.10266429
4.31915958,0.77747282,0.39568150,0.08646878,0.02491253,0.03205029,0.52548382,0.01514210,0.06696627,0.09654362
4.32516258,0.71852771,0.35745222,0.08010608,0.02248976,0.02987466,0.49466343,0.01374705,0.06337477,0.09069402
4.33116558,0.66399439,0.32309372,0.07407074,0.02032791,0.02782620,0.46567233,0.01246726,0.06000160,0.08512478
4.33716858,0.61400826,0.29268935,0.06839099,0.01841774,0.02591333,0.43844802,0.01130377,0.05684406,0.07984228
4.34317159,0.56864937,0.26627442,0.06309051,0.01674744,0.02414423,0.41291395,0.01025640,0.05389884,0.07485100
4.34917459,0.52795214,0.24384277,0.05818885,0.01530333,0.02252683,0.38898761,0.00932398,0.05116269,0.07015438
4.35517759,0.49191392,0.22535280,0.05370186,0.01407062,0.02106868,0.36658754,0.00850452,0.04863283,0.06575541
4.36118059,0.46050218,0.21073274,0.04964190,0.01303396,0.01977681,0.34563905,0.00779545,0.04630728,0.06165707
4.36718359,0.43365991,0.19988483,0.04601805,0.01217800,0.01865756,0.32607823,0.00719369,0.04418501,0.05786261
4.37318659,0.41130926,0.19268846,0.04283614,0.01148770,0.01771633,0.30785446,0.00669581,0.04226589,0.05437553
4.37918959,0.39335347,0.18900216,0.04009873,0.01094869,0.01695745,0.29093139,0.00629804,0.04055046,0.05119948
4.38519260,0.37967730,0.18866461,0.03780502,0.01054742,0.01638392,0.27528647,0.00599639,0.03903963,0.04833791
4.39119560,0.37014637,0.19149496,0.03595077,0.01027118,0.01599725,0.26090936,0.00578662,0.03773423,0.04579376
4.39719860,0.36460576,0.19729256,0.03452824,0.01010816,0.01579735,0.24779948,0.00566428,0.03663451,0.04356903
4.40320160,0.36287844,0.20583648,0.03352617,0.01004735,0.01578246,0.23596298,0.00562472,0.03573958,0.04166432
4.40920460,0.36476386,0.21688529,0.03292982,0.01007841,0.01594911,0.22540944,0.00566308,0.03504697,0.04007850
4.41520760,0.37003731,0.23017717,0.03272120,0.01019156,0.01629226,0.21614869,0.00577436,0.03455212,0.03880842
4.42121061,0.37845035,0.24543081,0.03287940,0.01037740,0.01680541,0.20818797,0.00595343,0.03424814,0.03784876
4.42721361,0.38973260,0.26234735,0.03338097,0.01062687,0.01748089,0.20152959,0.00619509,0.03412553,0.03719199
4.43321661,0.40359502,0.28061334,0.03420059,0.01093108,0.01831015,0.19616938,0.00649416,0.03417219,0.03682856
4.43921961,0.41973482,0.29990500,0.03531171,0.01128133,0.01928415,0.19209586,0.00684558,0.03437355,0.03674711
4.44522261,0.43784177,0.31989355,0.03668738,0.01166907,0.02039380,0.18929027,0.00724451,0.03471285,0.03693496
4.45122561,0.45760565,0.34025164,0.03830106,0.01208597,0.02163037,0.18772730,0.00768647,0.03517155,0.03737857
4.45722861,0.47872456,0.36066043,0.04012749,0.01252403,0.02298599,0.18737638,0.00816745,0.03572997,0.03806414
4.46323162,0.50091347,0.38081719,0.04214346,0.01297568,0.02445396,0.18820349,0.00868403,0.03636786,0.03897822
4.46923462,0.52391248,0.40044294,0.04432853,0.01343393,0.02602916,0.19017298,0.00923345,0.03706516,0.04010823
4.47523762,0.54749425,0.41928963,0.04666557,0.01389254,0.02770819,0.19324949,0.00981373,0.03780267,0.04144295
4.48124062,0.57146981,0.43714644,0.04914109,0.01434615,0.02948950,0.19739943,0.01042362,0.03856275,0.04297290
4.48724362,0.59569247,0.45384488,0.05174533,0.01479041,0.03137329,0.20259196,0.01106261,0.03932985,0.04469042
4.49324662,0.62005909,0.46926211,0.05447213,0.01522204,0.03336128,0.20879928,0.01173085,0.04009097,0.04658971
4.49924962,0.64450865,0.48332229,0.05731837,0.01563885,0.03545627,0.21599598,0.01242900,0.04083594,0.04866649
4.50525263,0.66901777,0.49599578,0.06028332,0.01603972,0.03766154,0.22415755,0.01315800,0.04155751,0.05091755
4.51125563,0.69359345,0.50729610,0.06336755,0.01642450,0.03998015,0.23325791,0.01391889,0.04225128,0.05333998
4.51725863,0.71826309,0.51727474,0.06657175,0.01679382,0.04241398,0.24326624,0.01471246,0.04291537,0.05593033
4.52326163,0.74306251,0.52601404,0.06989530,0.01714889,0.04496287,0.25414307,0.01553896,0.04355001,0.05868355
4.52926463,0.76802240,0.53361850,0.07333484,0.01749122,0.04762360,0.26583613,0.01639776,0.04415694,0.06159193
4.53526763,0.79315419,0.54020514,0.07688279,0.01782234,0.05038894,0.27827607,0.01728705,0.04473873,0.06464399
4.54127064,0.81843625,0.54589319,0.08052598,0.01814349,0.05324685,0.29137246,0.01820353,0.04529803,0.06782355
4.54727364,0.84380130,0.55079410,0.08424456,0.01845531,0.05617977,0.30501049,0.01914223,0.04583686,0.07110891
4.55327664,0.86912609,0.55500218,0.08801109,0.01875760,0.05916421,0.31904865,0.02009631,0.04635596,0.07447235
4.55927964,0.89422421,0.55858677,0.09179014,0.01904909,0.06217056,0.33331768,0.02105705,0.04685423,0.07787997
4.56528264,0.91884271,0.56158627,0.09553826,0.01932731,0.06516327,0.34762112,0.02201388,0.04732836,0.08129190
4.57128564,0.94266308,0.56400454,0.09920443,0.01958848,0.06810132,0.36173752,0.02295457,0.04777266,0.08466297
4.57728864,0.96530687,0.56580997,0.10273110,0.01982761,0.07093912,0.37542450,0.02386554,0.04817911,0.08794390
4.58329165,0.98634591,0.56693736,0.10605562,0.02003854,0.07362765,0.38842447,0.02473224,0.04853764,0.09108281
4.58929465,1.00531684,0.56729245,0.10911217,0.02021419,0.07611600,0.40047193,0.02553975,0.04883666,0.09402724
4.59529765,1.02173935,0.56675904,0.11183404,0.02034684,0.07835303,0.41130213,0.02627332,0.04906379,0.09672651
4.60130065,1.03513730,0.56520817,0.11415620,0.02042845,0.08028933,0.42066059,0.02691909,0.04920679,0.09913423
4.60730365,1.04506172,0.56250897,0.11601795,0.02045108,0.08187919,0.42831315,0.02746481,0.04925458,0.10121112
4.61330665,1.05111441,0.55854039,0.11736566,0.02040732,0.08308254,0.43405605,0.02790054,0.04919837,0.10292767
4.61930965,1.05297094,0.55320340,0.11815530,0.02029066,0.08386680,0.43772551,0.02821932,0.04903282,0.10426684
4.62531266,1.05040187,0.54643255,0.11835482,0.02009595,0.08420860,0.43920630,0.02841782,0.04875708,0.10522638
4.63131566,1.04329078,0.53820668,0.11794600,0.01981968,0.08409503,0.43843889,0.02849682,0.04837581,0.10582090
4.63731866,1.03164840,0.52855771,0.11692591,0.01946033,0.08352473,0.43542475,0.02846160,0.04789991,0.10608328
4.64332166,1.01562177,0.51757730,0.11530776,0.01901854,0.08250839,0.43022953,0.02832218,0.04734716,0.10606566
4.64932466,0.99549796,0.50542080,0.11312111,0.01849723,0.08106888,0.42298390,0.02809336,0.04674247,0.10583957
4.65532766,0.97170203,0.49230832,0.11041142,0.01790161,0.07924088,0.41388199,0.02779459,0.04611792,0.10549544
4.66133067,0.94478934,0.47852265,0.10723902,0.01723913,0.07707007,0.40317750,0.02744964,0.04551241,0.10514124
4.66733367,0.91543228,0.46440435,0.10367743,0.01651930,0.07461185,0.39117757,0.02708610,0.04497103,0.10490044
4.67333667,0.88440210,0.45034379,0.09981120,0.01575342,0.07192975,0.37823467,0.02673473,0.04454416,0.10490914
4.67933967,0.85254658,0.43677079,0.09573327,0.01495432,0.06909345,0.36473695,0.02642857,0.04428618,0.10531252
4.68534267,0.82076431,0.42414205,0.09154208,0.01413597,0.06617665,0.35109724,0.02620201,0.04425403,0.10626067
4.69134567,0.78997679,0.41292688,0.08733847,0.01331306,0.06325473,0.33774136,0.02608971,0.04450546,0.10790391
4.69734867,0.76109922,0.40359182,0.08322243,0.01250066,0.06040241,0.32509595,0.02612544,0.04509720,0.11038770
4.70335168,0.73501131,0.39658462,0.07929006,0.01171376,0.05769140,0.31357645,0.02634094,0.04608296,0.11384730
4.70935468,0.71252883,0.39231825,0.07563056,0.01096694,0.05518821,0.30357541,0.02676467,0.04751140,0.11840232
4.71535768,0.69437723,0.39115537,0.07232352,0.01027395,0.05295209,0.29545171,0.02742072,0.04942417,0.12415142
4.72136068,0.68116792,0.39339396,0.06943668,0.00964747,0.05103334,0.28952079,0.02832774,0.05185394,0.13116718
4.72736368,0.67337802,0.39925439,0.06702393,0.00909875,0.04947176,0.28604628,0.02949796,0.05482266,0.13949150
4.73336668,0.67133429,0.40886862,0.06512396,0.00863751,0.04829562,0.28523300,0.03093641,0.05834004,0.14913164
4.73936968,0.67520146,0.42227168,0.06375932,0.00827164,0.04752090,0.28722173,0.03264032,0.06240223,0.16005710
4.74537269,0.68497554,0.43939592,0.06293604,0.00800718,0.04715094,0.29208550,0.03459871,0.06699097,0.17219748
4.75137569,0.70048202,0.46006827,0.06264373,0.00784815,0.04717649,0.29982761,0.03679224,0.07207301,0.18544158
4.75737869,0.72137915,0.48401055,0.06285624,0.00779658,0.04757616,0.31038136,0.03919332,0.07760005,0.19963774
4.76338169,0.74716612,0.51084314,0.06353273,0.00785244,0.04831716,0.32361125,0.04176650,0.08350910,0.21459558
4.76938469,0.77719587,0.54009173,0.06461916,0.00801368,0.04935646,0.33931586,0.04446913,0.08972332,0.23008918
4.77538769,0.81069232,0.57119738,0.06605017,0.00827625,0.05064222,0.35723198,0.04725229,0.09615335,0.24586159
4.78139070,0.84677126,0.60352939,0.06775124,0.00863422,0.05211540,0.37704027,0.05006194,0.10269908,0.26163078
4.78739370,0.88446461,0.63640075,0.06964108,0.00907980,0.05371170,0.39837192,0.05284036,0.10925187,0.27709664
4.79339670,0.92274711,0.66908589,0.07163416,0.00960349,0.05536349,0.42081656,0.05552768,0.11569710,0.29194909
4.79939970,0.96056477,0.70083999,0.07364333,0.01019421,0.05700197,0.44393096,0.05806362,0.12191701,0.30587679
4.80540270,0.99686418,0.73091935,0.07558242,0.01083946,0.05855921,0.46724866,0.06038926,0.12779379,0.31857634
4.81140570,1.03062172,0.75860217,0.07736874,0.01152553,0.05997020,0.49029003,0.06244879,0.13321270,0.32976147
4.81740870,1.06087187,0.78320892,0.07892541,0.01223770,0.06117479,0.51257283,0.06419125,0.13806519,0.33917203
