energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
3.23861931,0.35601728,0.05618943,0.00003384,0.17476247,0.00492857,0.00019550,0.00569598,0.02132536,0.06524117
3.24462231,0.33298458,0.05254782,0.00004366,0.16349804,0.00460922,0.00022186,0.00532639,0.01994009,0.06100757
3.25062531,0.30929256,0.04879360,0.00005871,0.15191990,0.00427996,0.00027467,0.00494532,0.01851623,0.05664543
3.25662831,0.28533505,0.04498791,0.00008052,0.14022640,0.00394617,0.00035944,0.00455889,0.01707677,0.05222523
3.26263132,0.26149204,0.04118892,0.00011124,0.12861034,0.00361295,0.00048441,0.00417296,0.01564390,0.04781411
3.26863432,0.23812263,0.03745054,0.00015369,0.11725598,0.00328503,0.00066111,0.00379290,0.01423856,0.04347441
3.27463732,0.21556003,0.03382149,0.00021160,0.10633702,0.00296669,0.00090502,0.00342356,0.01288009,0.03926253
3.28064032,0.19410886,0.03034467,0.00028977,0.09601589,0.00266168,0.00123644,0.00306917,0.01158603,0.03522821
3.28664332,0.17404467,0.02705682,0.00039434,0.08644416,0.00237322,0.00168147,0.00273329,0.01037205,0.03141411
3.29264632,0.15561571,0.02398852,0.00053303,0.07776421,0.00210400,0.00227321,0.00241883,0.00925204,0.02785579
3.29864932,0.13904684,0.02116442,0.00071551,0.07011191,0.00185615,0.00305308,0.00212806,0.00823826,0.02458202
3.30465233,0.12454517,0.01860379,0.00095366,0.06362041,0.00163137,0.00407238,0.00186262,0.00734166,0.02161537
3.31065533,0.11230734,0.01632121,0.00126206,0.05842469,0.00143091,0.00539386,0.00162363,0.00657225,0.01897304
3.31665833,0.10252781,0.01432744,0.00165826,0.05466670,0.00125569,0.00709343,0.00141175,0.00593956,0.01666789
3.32266133,0.09540803,0.01263042,0.00216327,0.05250095,0.00110639,0.00926195,0.00122725,0.00545314,0.01470958
3.32866433,0.09116576,0.01123630,0.00280190,0.05210016,0.00098351,0.01200687,0.00107016,0.00512303,0.01310581
3.33466733,0.09004412,0.01015044,0.00360311,0.05366064,0.00088747,0.01545378,0.00094028,0.00496032,0.01186350
3.34067034,0.09231999,0.00937844,0.00460032,0.05740728,0.00081874,0.01974764,0.00083737,0.00497756,0.01098998
3.34667334,0.09831097,0.00892693,0.00583156,0.06359755,0.00077782,0.02505364,0.00076115,0.00518916,0.01049400
3.35267634,0.10838060,0.00880440,0.00733957,0.07252435,0.00076541,0.03155745,0.00071143,0.00561170,0.01038668
3.35867934,0.12294124,0.00902163,0.00917167,0.08451728,0.00078238,0.03946467,0.00068816,0.00626407,0.01068215
3.36468234,0.14245411,0.00959211,0.01137947,0.09994204,0.00082984,0.04899947,0.00069144,0.00716752,0.01139804
3.37068534,0.16742609,0.01053205,0.01401830,0.11919763,0.00090915,0.06040202,0.00072160,0.00834548,0.01255567
3.37668834,0.19840305,0.01186024,0.01714643,0.14271116,0.00102189,0.07392475,0.00077918,0.00982325,0.01417997
3.38269135,0.23595932,0.01359757,0.02082392,0.17093009,0.00116984,0.08982720,0.00086493,0.01162742,0.01629917
3.38869435,0.28068337,0.01576632,0.02511125,0.20431183,0.00135492,0.10836947,0.00097976,0.01378518,0.01894413
3.39469735,0.33315971,0.01838914,0.03006765,0.24331083,0.00157912,0.12980427,0.00112474,0.01632331,0.02214753
3.40070035,0.39394742,0.02148785,0.03574907,0.28836322,0.00184441,0.15436760,0.00130103,0.01926711,0.02594271
3.40670335,0.46355577,0.02508199,0.04220608,0.33986965,0.00215262,0.18226823,0.00150980,0.02263905,0.03036250
3.41270635,0.54241771,0.02918722,0.04948147,0.39817657,0.00250535,0.21367639,0.00175217,0.02645740,0.03543780
3.41870935,0.63086230,0.03381363,0.05760791,0.46355697,0.00290381,0.24871182,0.00202913,0.03073471,0.04119624
3.42471236,0.72908729,0.03896401,0.06660557,0.53619119,0.00334871,0.28743185,0.00234147,0.03547632,0.04766079
3.43071536,0.83713326,0.04463223,0.07647999,0.61614907,0.00384016,0.32982003,0.00268969,0.04067892,0.05484865
3.43671836,0.95486096,0.05080169,0.08722018,0.70337433,0.00437759,0.37577582,0.00307398,0.04632926,0.06277025
3.44272136,1.08193330,0.05744410,0.09879728,0.79767243,0.00495961,0.42510615,0.00349413,0.05240308,0.07142868
3.44872436,1.21780378,0.06451858,0.11116375,0.89870297,0.00558402,0.47751956,0.00394958,0.05886432,0.08081953
3.45472736,1.36171252,0.07197112,0.12425333,1.00597760,0.00624778,0.53262331,0.00443933,0.06566480,0.09093120
3.46073037,1.51269127,0.07973470,0.13798178,1.11886414,0.00694708,0.58992426,0.00496205,0.07274423,0.10174574
3.46673337,1.66957809,0.08772983,0.15224858,1.23659755,0.00767733,0.64883387,0.00551611,0.08003087,0.11324029
3.47273637,1.83104197,0.09586577,0.16693950,1.35829774,0.00843338,0.70867745,0.00609969,0.08744262,0.12538900
3.47873937,1.99561721,0.10404237,0.18193002,1.48299396,0.00920960,0.76870790,0.00671083,0.09488868,0.13816538
3.48474237,2.16174662,0.11215245,0.19708961,1.60965518,0.01000015,0.82812350,0.00734766,0.10227177,0.15154505
3.49074537,2.32783219,0.12008470,0.21228658,1.73722511,0.01079914,0.88608955,0.00800845,0.10949072,0.16550862
3.49674837,2.49229091,0.12772704,0.22739339,1.86466041,0.01160094,0.94176293,0.00869184,0.11644353,0.18004461
3.50275138,2.65361336,0.13497026,0.24229212,1.99097009,0.01240037,0.99431890,0.00939693,0.12303060,0.19515206
3.50875438,2.81042187,0.14171177,0.25687980,2.11525390,0.01319301,1.04297873,0.01012343,0.12915816,0.21084275
3.51475738,2.96152507,0.14785932,0.27107336,2.23673735,0.01397535,1.08703718,0.01087173,0.13474158,0.22714261
3.52076038,3.10596543,0.15333458,0.28481370,2.35480108,0.01474500,1.12588831,0.01164301,0.13970850,0.24409223
3.52676338,3.24305667,0.15807615,0.29806883,2.46900238,0.01550082,1.15904843,0.01243916,0.14400167,0.26174619
3.53276638,3.37240824,0.16204213,0.31083553,2.57908698,0.01624292,1.18617475,0.01326279,0.14758112,0.28017111
3.53876938,3.49393462,0.16521186,0.32313957,2.68498988,0.01697268,1.20707884,0.01411706,0.15042581,0.29944221
3.54477239,3.60784806,0.16758684,0.33503420,2.78682437,0.01769264,1.22173394,0.01500552,0.15253440,0.31963863
3.55077539,3.71463425,0.16919070,0.34659689,2.88485931,0.01840625,1.23027557,0.01593180,0.15392530,0.34083735
3.55677839,3.81501150,0.17006812,0.35792447,2.97948534,0.01911766,1.23299522,0.01689938,0.15463574,0.36310603
3.56278139,3.90987487,0.17028292,0.36912672,3.07117156,0.01983134,1.23032727,0.01791115,0.15472014,0.38649505
3.56878439,4.00022798,0.16991517,0.38031875,3.16041490,0.02055171,1.22282968,0.01896907,0.15424754,0.41102908
3.57478739,4.08710576,0.16905752,0.39161252,3.24768487,0.02128268,1.21115928,0.02007378,0.15329855,0.43669868
3.58079040,4.17149250,0.16781103,0.40310789,3.33336708,0.02202726,1.19604281,0.02122417,0.15196163,0.46345236
3.58679340,4.25423969,0.16628049,0.41488371,3.41770885,0.02278711,1.17824520,0.02241708,0.15032911,0.49118967
3.59279640,4.33598847,0.16456970,0.42698955,3.50077057,0.02356214,1.15853649,0.02364702,0.14849307,0.51975581
3.59879940,4.41710151,0.16277665,0.43943833,3.58238596,0.02435025,1.13765927,0.02490593,0.14654125,0.54893818
3.60480240,4.49760849,0.16098923,0.45220062,3.66213420,0.02514707,1.11629797,0.02618312,0.14455327,0.57846533
3.61080540,4.57716895,0.15928124,0.46520079,3.73932618,0.02594587,1.09505175,0.02746526,0.14259725,0.60800857
3.61680840,4.65505506,0.15770936,0.47831538,3.81300622,0.02673752,1.07441213,0.02873656,0.14072715,0.63718636
3.62281141,4.73015605,0.15631081,0.49137396,3.88196997,0.02751068,1.05474644,0.02997901,0.13898072,0.66557155
3.62881441,4.80100455,0.15510212,0.50416244,3.94479791,0.02825201,1.03628782,0.03117278,0.13737843,0.69270128
3.63481741,4.86582398,0.15407890,0.51642874,3.99990323,0.02894658,1.01913204,0.03229678,0.13592320,0.71808928
3.64082041,4.92259486,0.15321668,0.52789080,4.04559185,0.02957833,1.00324116,0.03332920,0.13460101,0.74124011
3.64682341,4.96913684,0.15247270,0.53824631,4.08013154,0.03013066,0.98845362,0.03424826,0.13338237,0.76166471
3.65282641,5.00320228,0.15178859,0.54718401,4.10182662,0.03058700,0.97450001,0.03503287,0.13222446,0.77889672
3.65882941,5.02257658,0.15109379,0.55439579,4.10909453,0.03093154,0.96102361,0.03566341,0.13107394,0.79250878
3.66483242,5.02518014,0.15030948,0.55958911,4.10053998,0.03114979,0.94760435,0.03612244,0.12987011,0.80212797
3.67083542,5.00916666,0.14935281,0.56249921,4.07502311,0.03122925,0.93378494,0.03639531,0.12854844,0.80744985
3.67683842,4.97301278,0.14814128,0.56290037,4.03171798,0.03115994,0.91909767,0.03647079,0.12704409,0.80825028
3.68284142,4.91559466,0.14659692,0.56061572,3.97015853,0.03093481,0.90309065,0.03634147,0.12529536,0.80439452
3.68884442,4.83624765,0.14465021,0.55552522,3.89026971,0.03055015,0.88535194,0.03600413,0.12324690,0.79584321
3.69484742,4.73480644,0.14224340,0.54757132,3.79238251,0.03000572,0.86553075,0.03545987,0.12085242,0.78265480
3.70085043,4.61162398,0.13933325,0.53676211,3.67723227,0.02930488,0.84335456,0.03471413,0.11807697,0.76498461
3.70685343,4.46756872,0.13589297,0.52317186,3.54594068,0.02845448,0.81864163,0.03377656,0.11489853,0.74308024
3.71285643,4.30400077,0.13191324,0.50693891,3.39998275,0.02746467,0.79130856,0.03266071,0.11130891,0.71727387
3.71885943,4.12272867,0.12740257,0.48826117,3.24114062,0.02634856,0.76137270,0.03138359,0.10731405,0.68797165
3.72486243,3.92594952,0.12238665,0.46738935,3.07144673,0.02512181,0.72894981,0.02996516,0.10293359,0.65564078
3.73086543,3.71617567,0.11690708,0.44461846,2.89311941,0.02380209,0.69424710,0.02842765,0.09819987,0.62079488
3.73686843,3.49615189,0.11101943,0.42027790,2.70849387,0.02240853,0.65755261,0.02679494,0.09315643,0.58397827
3.74287144,3.26876722,0.10479078,0.39472063,2.51995205,0.02096112,0.61922150,0.02509179,0.08785604,0.54574991
3.74887444,3.03696547,0.09829693,0.36831206,2.32985417,0.01948007,0.57966016,0.02334314,0.08235856,0.50666767
3.75487744,2.80365853,0.09161937,0.34141898,2.14047489,0.01798531,0.53930918,0.02157345,0.07672849,0.46727350
3.76088044,2.57164585,0.08484228,0.31439917,1.95394653,0.01649588,0.49862593,0.01980609,0.07103257,0.42808004
3.76688344,2.34354321,0.07804952,0.28759188,1.77221097,0.01502952,0.45806778,0.01806273,0.06533747,0.38955920
3.77288644,2.12172296,0.07132200,0.26130975,1.59698177,0.01360225,0.41807646,0.01636299,0.05970755,0.35213290
3.77888944,1.90826741,0.06473523,0.23583221,1.42971701,0.01222808,0.37906446,0.01472401,0.05420301,0.31616622
3.78489245,1.70493616,0.05835736,0.21140057,1.27160312,0.01091882,0.34140365,0.01316026,0.04887829,0.28196307
3.79089545,1.51314728,0.05224772,0.18821491,1.12354921,0.00968396,0.30541656,0.01168342,0.04378083,0.24976417
3.79689845,1.33397205,0.04645573,0.16643262,0.98619112,0.00853066,0.27137043,0.01030234,0.03895025,0.21974740
3.80290145,1.16814181,0.04102039,0.14616858,0.85990405,0.00746377,0.23947395,0.00902311,0.03441791,0.19203008
3.80890445,1.01606557,0.03597019,0.12749676,0.74482218,0.00648601,0.20987657,0.00784925,0.03020678,0.16667295
3.81490745,0.87785631,0.03132337,0.11045300,0.64086391,0.00559813,0.18267009,0.00678187,0.02633171,0.14368561
3.82091046,0.75336411,0.02708863,0.09503881,0.54776082,0.00479913,0.15789222,0.00582001,0.02279997,0.12303280
3.82691346,0.64221376,0.02326601,0.08122576,0.46508912,0.00408655,0.13553164,0.00496089,0.01961192,0.10464143
3.83291646,0.54384508,0.01984804,0.06896046,0.39230170,0.00345669,0.11553427,0.00420024,0.01676201,0.08840782
3.83891946,0.45755385,0.01682101,0.05816958,0.32875978,0.00290494,0.09781015,0.00353265,0.01423979,0.07420499
3.84492246,0.38253194,0.01416623,0.04876499,0.27376303,0.00242602,0.08224076,0.00295187,0.01203099,0.06188955
3.85092546,0.31790510,0.01186143,0.04064859,0.22657711,0.00201421,0.06868622,0.00245109,0.01011863,0.05130824
3.85692846,0.26276754,0.00988197,0.03371685,0.18645829,0.00166365,0.05699226,0.00202324,0.00848414,0.04230374
3.86293147,0.21621248,0.00820208,0.02786491,0.15267463,0.00136844,0.04699661,0.00166120,0.00710835,0.03471970
3.86893447,0.17735823,0.00679583,0.02299010,0.12452347,0.00112292,0.03853470,0.00135801,0.00597244,0.02840504
3.87493747,0.14536968,0.00563816,0.01899490,0.10134548,0.00092170,0.03144455,0.00110705,0.00505874,0.02321741
3.88094047,0.11947522,0.00470555,0.01578942,0.08253517,0.00075987,0.02557080,0.00090213,0.00435151,0.01902578
3.88694347,0.09897927,0.00397670,0.01329317,0.06754832,0.00063302,0.02076788,0.00073762,0.00383749,0.01571243
3.89294647,0.08327079,0.00343294,0.01143642,0.05590655,0.00053730,0.01690238,0.00060851,0.00350638,0.01317411
3.89894947,0.07182813,0.00305859,0.01016105,0.04719943,0.00046947,0.01385457,0.00051040,0.00335119,0.01132270
3.90495248,0.06422076,0.00284110,0.00942087,0.04108460,0.00042689,0.01151938,0.00043956,0.00336850,0.01008529
3.91095548,0.06010815,0.00277112,0.00918171,0.03728614,0.00040751,0.00980668,0.00039289,0.00355857,0.00940387
3.91695848,0.05923636,0.00284242,0.00942095,0.03559157,0.00040987,0.00864115,0.00036790,0.00392531,0.00923460
3.92296148,0.06143263,0.00305175,0.01012692,0.03584782,0.00043302,0.00796167,0.00036268,0.00447624,0.00954679
3.92896448,0.06659823,0.00339856,0.01129790,0.03795641,0.00047648,0.00772054,0.00037580,0.00522224,0.01032159
3.93496748,0.07469999,0.00388464,0.01294092,0.04186786,0.00054020,0.00788232,0.00040632,0.00617724,0.01155052
3.94097049,0.08576046,0.00451370,0.01507028,0.04757579,0.00062447,0.00842260,0.00045365,0.00735776,0.01323378
3.94697349,0.09984709,0.00529086,0.01770591,0.05511044,0.00072983,0.00932662,0.00051750,0.00878244,0.01537838
3.95297649,0.11706051,0.00622207,0.02087150,0.06453203,0.00085700,0.01058780,0.00059784,0.01047132,0.01799618
3.95897949,0.13752199,0.00731351,0.02459246,0.07592379,0.00100678,0.01220627,0.00069475,0.01244514,0.02110185
3.96498249,0.16136042,0.00857093,0.02889380,0.08938472,0.00117995,0.01418735,0.00080838,0.01472448,0.02471068
3.97098549,0.18869883,0.00999891,0.03379781,0.10502236,0.00137717,0.01654006,0.00093885,0.01732888,0.02883640
3.97698849,0.21964083,0.01160019,0.03932186,0.12294527,0.00159890,0.01927561,0.00108620,0.02027583,0.03348900
3.98299150,0.25425730,0.01337498,0.04547605,0.14325568,0.00184527,0.02240596,0.00125025,0.02357980,0.03867264
3.98899450,0.29257354,0.01532030,0.05226104,0.16604210,0.00211599,0.02594244,0.00143061,0.02725121,0.04438360
3.99499750,0.33455751,0.01742939,0.05966610,0.19137222,0.00241031,0.02989443,0.00162654,0.03129547,0.05060852
4.00100050,0.38010938,0.01969123,0.06766732,0.21928627,0.00272689,0.03426814,0.00183694,0.03571209,0.05732278
4.00700350,0.42905310,0.02209017,0.07622626,0.24979078,0.00306378,0.03906554,0.00206030,0.04049385,0.06448939
4.01300650,0.48113019,0.02460571,0.08528900,0.28285326,0.00341840,0.04428337,0.00229469,0.04562621,0.07205812
4.01900950,0.53599636,0.02721249,0.09478573,0.31839768,0.00378748,0.04991241,0.00253771,0.05108685,0.07996524
4.02501251,0.59322125,0.02988044,0.10463096,0.35630118,0.00416714,0.05593690,0.00278658,0.05684542,0.08813370
4.03101551,0.65229150,0.03257513,0.11472428,0.39639200,0.00455289,0.06233424,0.00303809,0.06286363,0.09647396
4.03701851,0.71261738,0.03525841,0.12495184,0.43844895,0.00493970,0.06907485,0.00328872,0.06909549,0.10488538
4.04302151,0.77354287,0.03788915,0.13518847,0.48220235,0.00532214,0.07612246,0.00353467,0.07548798,0.11325809
4.04902451,0.83435919,0.04042425,0.14530037,0.52733673,0.00569447,0.08343456,0.00377198,0.08198187,0.12147558
4.05502751,0.89432132,0.04281973,0.15514837,0.57349521,0.00605080,0.09096325,0.00399665,0.08851289,0.12941756
4.06103052,0.95266718,0.04503201,0.16459157,0.62028560,0.00638526,0.09865633,0.00420471,0.09501314,0.13696333
4.06703352,1.00863877,0.04701923,0.17349136,0.66728814,0.00669216,0.10645881,0.00439239,0.10141266,0.14399535
4.07303652,1.06150477,0.04874254,0.18171553,0.71406497,0.00696620,0.11431460,0.00455624,0.10764129,0.15040297
4.07903952,1.11058359,0.05016743,0.18914243,0.76017096,0.00720261,0.12216856,0.00469326,0.11363047,0.15608614
4.08504252,1.15526631,0.05126489,0.19566496,0.80516586,0.00739733,0.12996877,0.00480099,0.11931531,0.16095895
4.09104552,1.19503844,0.05201248,0.20119420,0.84862762,0.00754717,0.13766902,0.00487767,0.12463649,0.16495293
4.09704852,1.22950001,0.05239510,0.20566264,0.89016647,0.00764990,0.14523146,0.00492226,0.12954216,0.16801984
4.10305153,1.25838300,0.05240561,0.20902668,0.92943950,0.00770438,0.15262926,0.00493454,0.13398977,0.17013403
4.10905453,1.28156562,0.05204516,0.21126859,0.96616543,0.00771060,0.15984938,0.00491515,0.13794763,0.17129406
4.11505753,1.29908297,0.05132316,0.21239749,1.00013906,0.00766969,0.16689508,0.00486558,0.14139626,0.17152375
4.12106053,1.31113349,0.05025707,0.21244964,1.03124500,0.00758392,0.17378837,0.00478815,0.14432944,0.17087243
4.12706353,1.31808114,0.04887185,0.21148784,1.05947011,0.00745664,0.18057199,0.00468600,0.14675492,0.16941448
4.13306653,1.32045300,0.04719919,0.20959997,1.08491408,0.00729219,0.18731092,0.00456297,0.14869475,0.16724820
4.13906953,1.31893237,0.04527651,0.20689677,1.10779758,0.00709577,0.19409331,0.00442353,0.15018515,0.16449398
4.14507254,1.31434725,0.04314585,0.20350898,1.12846740,0.00687334,0.20103059,0.00427268,0.15127601,0.16129191
4.15107554,1.30765459,0.04085259,0.19958380,1.14739777,0.00663139,0.20825667,0.00411579,0.15202983,0.15779881
4.15707854,1.29992037,0.03844420,0.19528088,1.16518769,0.00637681,0.21592615,0.00395847,0.15252030,0.15418489
4.16308154,1.29229577,0.03596890,0.19076797,1.18255330,0.00611669,0.22421140,0.00380646,0.15283040,0.15062993
4.16908454,1.28599003,0.03347452,0.18621627,1.20031536,0.00585811,0.23329847,0.00366543,0.15305005,0.14731935
4.17508754,1.28224015,0.03100728,0.18179573,1.21938132,0.00560799,0.24338184,0.00354085,0.15327343,0.14443986
4.18109055,1.28227819,0.02861090,0.17767030,1.24072215,0.00537291,0.25465806,0.00343790,0.15359604,0.14217517
4.18709355,1.28729663,0.02632574,0.17399333,1.26534399,0.00515893,0.26731834,0.00336126,0.15411139,0.14070151
4.19309655,1.29841256,0.02418823,0.17090324,1.29425528,0.00497146,0.28154038,0.00331504,0.15490774,0.14018314
4.19909955,1.31663151,0.02223040,0.16851949,1.32842996,0.00481512,0.29747957,0.00330270,0.15606475,0.14076801
4.20510255,1.34281183,0.02047965,0.16693910,1.36876780,0.00469367,0.31525989,0.00332689,0.15765024,0.14258348
4.21110555,1.37763068,0.01895872,0.16623364,1.41605331,0.00460990,0.33496498,0.00338942,0.15971725,0.14573221
4.21710855,1.42155276,0.01768570,0.16644692,1.47091446,0.00456558,0.35662956,0.00349121,0.16230145,0.15028844
4.22311156,1.47480284,0.01667434,0.16759336,1.53378321,0.00456142,0.38023193,0.00363221,0.16541917,0.15629457
4.22911456,1.53734357,0.01593428,0.16965724,1.60485944,0.00459708,0.40568763,0.00381144,0.16906589,0.16375830
4.23511756,1.60885942,0.01547146,0.17259264,1.68408032,0.00467115,0.43284501,0.00402693,0.17321568,0.17265039
4.24112056,1.68874809,0.01528852,0.17632435,1.77109673,0.00478123,0.46148284,0.00427577,0.17782128,0.18290320
4.24712356,1.77612021,0.01538523,0.18074966,1.86525847,0.00492395,0.49131035,0.00455415,0.18281507,0.19441003
4.25312656,1.86980800,0.01575885,0.18574093,1.96560962,0.00509508,0.52196990,0.00485742,0.18811090,0.20702560
4.25912956,1.96838337,0.01640451,0.19114899,2.07089498,0.00528959,0.55304246,0.00518017,0.19360659,0.22056754
4.26513257,2.07018544,0.01731548,0.19680732,2.17957821,0.00550183,0.58405571,0.00551635,0.19918725,0.23481906
4.27113557,2.17335720,0.01848340,0.20253678,2.28987182,0.00572563,0.61449476,0.00585939,0.20472903,0.24953291
4.27713857,2.27589041,0.01989837,0.20815084,2.39977830,0.00595447,0.64381513,0.00620233,0.21010333,0.26443641
4.28314157,2.37567771,0.02154908,0.21346116,2.50714155,0.00618164,0.67145763,0.00653802,0.21518120,0.27923767
4.28914457,2.47057023,0.02342268,0.21828325,2.60970696,0.00640041,0.69686459,0.00685925,0.21983775,0.29363278
4.29514757,2.55843891,0.02550478,0.22244213,2.70518806,0.00660422,0.71949683,0.00715898,0.22395634,0.30731374
4.30115058,2.63723716,0.02777920,0.22577770,2.79133724,0.00678684,0.73885070,0.00743049,0.22743243,0.31997700
4.30715358,2.70506268,0.03022785,0.22814968,2.86601781,0.00694255,0.75447463,0.00766755,0.23017679,0.33133225
4.31315658,2.76021600,0.03283044,0.22944189,2.92727448,0.00706629,0.76598423,0.00786463,0.23211815,0.34111107
4.31915958,2.80125339,0.03556431,0.22956582,2.97339928,0.00715380,0.77307566,0.00801705,0.23320487,0.34907532
4.32516258,2.82703199,0.03840425,0.22846324,3.00299008,0.00720171,0.77553638,0.00812107,0.23340595,0.35502468
4.33116558,2.83674544,0.04132234,0.22610785,3.01499938,0.00720767,0.77325307,0.00817404,0.23271102,0.35880322
4.33716858,2.82994859,0.04428791,0.22250591,3.00877103,0.00717035,0.76621637,0.00817446,0.23112966,0.36030459
4.34317159,2.80657035,0.04726767,0.21769589,2.98406364,0.00708952,0.75452214,0.00812202,0.22868990,0.35947578
4.34917459,2.76691440,0.05022581,0.21174714,2.94105952,0.00696601,0.73836941,0.00801757,0.22543618,0.35631906
4.35517759,2.71164791,0.05312445,0.20475765,2.88035918,0.00680166,0.71805516,0.00786314,0.22142688,0.35089223
4.36118059,2.64177911,0.05592406,0.19685116,2.80296164,0.00659926,0.69396604,0.00766185,0.21673149,0.34330713
4.36718359,2.55862489,0.05858417,0.18817364,2.71023183,0.00636248,0.66656776,0.00741780,0.21142781,0.33372644
4.37318659,2.46377004,0.06106417,0.17888935,2.60385663,0.00609568,0.63639237,0.00713593,0.20559910,0.32235904
4.37918959,2.35902023,0.06332423,0.16917667,2.48579186,0.00580384,0.60402426,0.00682192,0.19933156,0.30945401
4.38519260,2.24635076,0.06532635,0.15922386,2.35820255,0.00549239,0.57008526,0.00648198,0.19271201,0.29529374
4.39119560,2.12785324,0.06703550,0.14922495,2.22339929,0.00516705,0.53521965,0.00612269,0.18582610,0.28018633
4.39719860,2.00568250,0.06842068,0.13937580,2.08377329,0.00483367,0.50007953,0.00575086,0.17875695,0.26445756
4.40320160,1.88200537,0.06945604,0.12987051,1.94173280,0.00449811,0.46531098,0.00537330,0.17158420,0.24844288
4.40920460,1.75895326,0.07012189,0.12089821,1.79964307,0.00416608,0.43154152,0.00499674,0.16438364,0.23247962
4.41520760,1.63857960,0.07040556,0.11264032,1.65977201,0.00384305,0.39936909,0.00462762,0.15722704,0.21689964
4.42121061,1.52282309,0.07030206,0.10526814,1.52424287,0.00353411,0.36935261,0.00427200,0.15018238,0.20202267
4.42721361,1.41347725,0.06981455,0.09894091,1.39499506,0.00324391,0.34200430,0.00393547,0.14331427,0.18815040
4.43321661,1.31216617,0.06895448,0.09380409,1.27375351,0.00297660,0.31778363,0.00362303,0.13668434,0.17556151
4.43921961,1.22032644,0.06774152,0.08998790,1.16200676,0.00273578,0.29709259,0.00333909,0.13035168,0.16450744
4.44522261,1.13919434,0.06620313,0.08760601,1.06099311,0.00252444,0.28027235,0.00308736,0.12437311,0.15520917
4.45122561,1.06979780,0.06437389,0.08675425,0.97169436,0.00234501,0.26760074,0.00287089,0.11880318,0.14785456
4.45722861,1.01295219,0.06229458,0.08750925,0.89483595,0.00219929,0.25929045,0.00269205,0.11369400,0.14259654
4.46323162,0.96925904,0.06001097,0.08992703,0.83089244,0.00208851,0.25548773,0.00255252,0.10909468,0.13955171
4.46923462,0.93910696,0.05757250,0.09404149,0.78009711,0.00201334,0.25627121,0.00245330,0.10505053,0.13879953
4.47523762,0.92267420,0.05503086,0.09986268,0.74245470,0.00197388,0.26165099,0.00239478,0.10160198,0.14038178
4.48124062,0.91993243,0.05243842,0.10737518,0.71775609,0.00196972,0.27156769,0.00237674,0.09878341,0.14430245
4.48724362,0.93065165,0.04984682,0.11653637,0.70559442,0.00199996,0.28589180,0.00239838,0.09662171,0.15052789
4.49324662,0.95440627,0.04730551,0.12727499,0.70538193,0.00206325,0.30442328,0.00245838,0.09513509,0.15898734
4.49924962,0.99058286,0.04486051,0.13948989,0.71636728,0.00215781,0.32689168,0.00255490,0.09433177,0.16957389
4.50525263,1.03838980,0.04255334,0.15304940,0.73765334,0.00228147,0.35295721,0.00268569,0.09420911,0.18214592
4.51125563,1.09686975,0.04042018,0.16779129,0.76821554,0.00243173,0.38221291,0.00284808,0.09475297,0.19652908
4.51725863,1.16491529,0.03849129,0.18352353,0.80692096,0.00260579,0.41418835,0.00303909,0.09593750,0.21251908
4.52326163,1.24128827,0.03679072,0.20002616,0.85254860,0.00280062,0.44835504,0.00325544,0.09772551,0.22988519
4.52926463,1.32464333,0.03533625,0.21705404,0.90381095,0.00301301,0.48413389,0.00349366,0.10006923,0.24837450
4.53526763,1.41355542,0.03413959,0.23434088,0.95937712,0.00323966,0.52090474,0.00375015,0.10291169,0.26771716
4.54127064,1.50655127,0.03320686,0.25160425,1.01789759,0.00347723,0.55801786,0.00402129,0.10618858,0.28763222
4.54727364,1.60214402,0.03253915,0.26855165,1.07803024,0.00372244,0.59480741,0.00430348,0.10983045,0.30783424
4.55327664,1.69886995,0.03213329,0.28488743,1.13846748,0.00397213,0.63060646,0.00459326,0.11376529,0.32804023
4.55927964,1.79532624,0.03198264,0.30032026,1.19796358,0.00422339,0.66476302,0.00488741,0.11792129,0.34797686
4.56528264,1.89020770,0.03207795,0.31457105,1.25536150,0.00447358,0.69665664,0.00518300,0.12222957,0.36738751
4.57128564,1.98234109,0.03240812,0.32738075,1.30961823,0.00472044,0.72571483,0.00547747,0.12662685,0.38603891
4.57728864,2.07071488,0.03296094,0.33851792,1.35982734,0.00496214,0.75142851,0.00576870,0.13105779,0.40372694
4.58329165,2.15450264,0.03372363,0.34778553,1.40523778,0.00519731,0.77336592,0.00605501,0.13547685,0.42028133
4.58929465,2.23307869,0.03468327,0.35502679,1.44526778,0.00542504,0.79118402,0.00633520,0.13984968,0.43556891
4.59529765,2.30602455,0.03582703,0.36012955,1.47951305,0.00564491,0.80463711,0.00660852,0.14415369,0.44949524
4.60130065,2.37312546,0.03714221,0.36302931,1.50774842,0.00585696,0.81358189,0.00687464,0.14837797,0.46200445
4.60730365,2.43435690,0.03861610,0.36371033,1.52992293,0.00606159,0.81797887,0.00713356,0.15252241,0.47307724
4.61330665,2.48986135,0.04023567,0.36220510,1.54614798,0.00625950,0.81788994,0.00738554,0.15659606,0.48272715
4.61930965,2.53991643,0.04198714,0.35859202,1.55667940,0.00645162,0.81347222,0.00763097,0.16061487,0.49099530
4.62531266,2.58489606,0.04385550,0.35299136,1.56189387,0.00663895,0.80496850,0.00787026,0.16459882,0.49794384
