energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
4.58929465,4.52681471,-4.41307570,0.35737844,-0.32233937,0.08392841,-0.18886431,0.03515977,-0.01315835,0.12696425,-0.13622677,0.06664186,-0.09629087,0.73753903,-0.71005251,0.66224479,-0.57703330,3.76593503,-3.59902048
4.59529765,4.48999575,-4.45726046,0.35447935,-0.32311929,0.08232295,-0.18974311,0.03594598,-0.01408258,0.12411201,-0.13540447,0.06569177,-0.09475759,0.72378859,-0.71249297,0.67292363,-0.59694928,3.74022711,-3.63940378
4.60130065,4.43949335,-4.48227546,0.35054169,-0.32265466,0.08046425,-0.18978401,0.03655303,-0.01503095,0.12091018,-0.13399108,0.06445548,-0.09277785,0.70779603,-0.71179801,0.68066979,-0.61477790,3.70369544,-3.66393990
4.60730365,4.37636788,-4.48832145,0.34561498,-0.32102003,0.07838036,-0.18902092,0.03697720,-0.01600058,0.11740866,-0.13203064,0.06295231,-0.09038717,0.68983601,-0.70808122,0.68546519,-0.63032412,3.65716290,-3.67269218
4.61330665,4.30193060,-4.47592583,0.33976815,-0.31830967,0.07610407,-0.18750345,0.03721859,-0.01698833,0.11366271,-0.12957621,0.06120671,-0.08762640,0.67022358,-0.70151189,0.68735171,-0.64342421,3.60164948,-3.66599484
4.61930965,4.21769400,-4.44593552,0.33308684,-0.31463510,0.07367189,-0.18529608,0.03728100,-0.01799081,0.10973114,-0.12668876,0.05924739,-0.08454071,0.64930379,-0.69231247,0.68642767,-0.65395011,3.53833231,-3.64444940
4.62531266,4.12531420,-4.39950266,0.32567012,-0.31012223,0.07112281,-0.18247693,0.03717163,-0.01900438,0.10567455,-0.12343586,0.05710626,-0.08117850,0.62743997,-0.68075478,0.68284214,-0.66181307,3.46849931,-3.60891494
4.63131566,4.02652797,-4.33806346,0.31762659,-0.30490816,0.06849690,-0.17913625,0.03690065,-0.02002520,0.10155331,-0.11989031,0.05481735,-0.07759021,0.60500144,-0.66715524,0.67678741,-0.66696651,3.39349868,-3.56049250
4.63731866,3.92308747,-4.26331035,0.30907014,-0.29913778,0.06583407,-0.17537466,0.03648072,-0.02104914,0.09742572,-0.11612878,0.05241569,-0.07382723,0.58235111,-0.65186895,0.66849001,-0.66940802,3.31468665,-3.50050356
4.64332166,3.81669587,-4.17715804,0.30011566,-0.29296015,0.06317262,-0.17130110,0.03592635,-0.02207186,0.09334613,-0.11223040,0.04993621,-0.06994081,0.55983353,-0.63528290,0.65820079,-0.66918022,3.23337601,-3.43046306
4.64932466,3.70894687,-4.08170389,0.29087473,-0.28652491,0.06054810,-0.16703067,0.03525334,-0.02308876,0.08936338,-0.10827529,0.04741271,-0.06598108,0.53776390,-0.61780838,0.64618450,-0.66637056,3.15078808,-3.35204751
4.65532766,3.60127112,-3.97918335,0.28145182,-0.27997870,0.05799214,-0.16268223,0.03447804,-0.02409499,0.08551939,-0.10434320,0.04487695,-0.06199607,0.51641857,-0.59987259,0.63270960,-0.66110989,3.06801020,-3.26705852
4.66133067,3.49489176,-3.87192118,0.27194085,-0.27346165,0.05553161,-0.15837587,0.03361682,-0.02508545,0.08184810,-0.10051214,0.04235787,-0.05803094,0.49602741,-0.58190977,0.61803845,-0.65356974,2.98596099,-3.17738260
4.66733367,3.39079121,-3.76227945,0.26242258,-0.26710421,0.05318792,-0.15423038,0.03268547,-0.02605478,0.07837483,-0.09685699,0.03988104,-0.05412731,0.47676827,-0.56435186,0.60241877,-0.64395841,2.90536470,-3.08494812
4.67333667,3.28969048,-3.65260329,0.25296276,-0.26102412,0.05097661,-0.15036055,0.03169872,-0.02699737,0.07511588,-0.09344818,0.03746814,-0.05032266,0.45876381,-0.54761886,0.58607640,-0.63251581,2.82673587,-2.99168005
4.67933967,3.19204146,-3.54516562,0.24361118,-0.25532379,0.04890720,-0.14687459,0.03066985,-0.02790737,0.07207865,-0.09035045,0.03513681,-0.04664994,0.44208072,-0.53210918,0.56920976,-0.61950729,2.75037460,-2.89945396
4.68534267,3.09803227,-3.44211207,0.23440166,-0.25008811,0.04698332,-0.14387148,0.02961046,-0.02877868,0.06926203,-0.08762154,0.03290054,-0.04313727,0.42673123,-0.51819003,0.55198628,-0.60521645,2.67637248,-2.81004997
4.69134567,3.00760484,-3.34540766,0.22535294,-0.24538264,0.04520304,-0.14143849,0.02853030,-0.02960499,0.06665719,-0.08531104,0.03076879,-0.03980773,0.41267683,-0.50618823,0.53454069,-0.58993731,2.60462837,-2.72510833
4.69734867,2.92048328,-3.25678654,0.21647027,-0.24125237,0.04355943,-0.13964883,0.02743726,-0.03037981,0.06424859,-0.08345930,0.02874725,-0.03667939,0.39983384,-0.49638156,0.51697524,-0.57396603,2.53487297,-2.64608751
4.70335168,2.83621129,-3.17770653,0.20774780,-0.23772089,0.04204135,-0.13855951,0.02633745,-0.03109652,0.06201524,-0.08209636,0.02683823,-0.03376528,0.38808062,-0.48899094,0.49936156,-0.55759240,2.46670048,-2.57422642
4.70935468,2.75419626,-3.10930982,0.19917137,-0.23479020,0.04063428,-0.13820952,0.02523538,-0.03174837,0.05993215,-0.08124118,0.02504111,-0.03107361,0.37726594,-0.48417373,0.48174411,-0.54109158,2.39960567,-2.51051189
4.71535768,2.67375764,-3.05239146,0.19072169,-0.23244102,0.03932133,-0.13861831,0.02413424,-0.03232864,0.05797180,-0.08090085,0.02335288,-0.02860797,0.36721800,-0.48201840,0.46414471,-0.52471626,2.33302402,-2.45565268
4.72136068,2.59417698,-3.00737690,0.18237764,-0.23063363,0.03808422,-0.13978472,0.02303617,-0.03283066,0.05610566,-0.08107017,0.02176869,-0.02636768,0.35775395,-0.48254071,0.44656791,-0.50868973,2.26637307,-2.41006112
4.72736368,2.51474718,-2.97430983,0.17411946,-0.22930931,0.03690432,-0.14168642,0.02194265,-0.03324792,0.05430564,-0.08173140,0.02028247,-0.02434812,0.34868910,-0.48568181,0.42900683,-0.49320001,2.19909267,-2.37384319
4.73336668,2.43481860,-2.95285095,0.16593180,-0.22839222,0.03576354,-0.14427986,0.02085480,-0.03357422,0.05254544,-0.08285434,0.01888738,-0.02254125,0.33984586,-0.49130829,0.41144901,-0.47839536,2.13068248,-2.34679781
4.73936968,2.35384016,-2.94228853,0.15780628,-0.22779183,0.03464522,-0.14750081,0.01977372,-0.03380377,0.05080168,-0.08439671,0.01757637,-0.02093597,0.33106162,-0.49921427,0.39388211,-0.46438140,2.06073488,-2.32842556
4.74537269,2.27139370,-2.94156054,0.14974369,-0.22740571,0.03353487,-0.15126553,0.01870080,-0.03393134,0.04905491,-0.08630485,0.01634257,-0.01951871,0.32219575,-0.50912572,0.37629895,-0.45121991,1.98896215,-2.31794692
4.75137569,2.18722055,-2.94928818,0.14175542,-0.22712275,0.03242075,-0.15547253,0.01763791,-0.03395245,0.04729029,-0.08851488,0.01517967,-0.01827393,0.31313511,-0.52070694,0.35870191,-0.43892939,1.91521690,-2.31432959
4.75737869,2.10123961,-2.96381995,0.13386447,-0.22682669,0.03129427,-0.16000491,0.01658764,-0.03386346,0.04549812,-0.09095402,0.01408216,-0.01718464,0.30379824,-0.53356892,0.34110625,-0.42748732,1.83950541,-2.31632425
4.76338169,2.01355678,-2.98328501,0.12610566,-0.22639972,0.03015031,-0.16473330,0.01555336,-0.03366180,0.04367401,-0.09354240,0.01304552,-0.01623291,0.29413800,-0.54727971,0.32354253,-0.41683405,1.76199349,-2.32250743
4.76938469,1.92446578,-3.00565406,0.11852534,-0.22572635,0.02898729,-0.16951923,0.01453930,-0.03334610,0.04181897,-0.09619505,0.01206633,-0.01540043,0.28414268,-0.56137618,0.30605784,-0.40687801,1.68300543,-2.33133040
4.77538769,1.83444125,-3.02880579,0.11118059,-0.22469716,0.02780715,-0.17421888,0.01355049,-0.03291628,0.03993911,-0.09882416,0.01114230,-0.01466898,0.27383580,-0.57537703,0.28871614,-0.39750215,1.60301624,-2.34117195
4.78139070,1.74412469,-3.05059643,0.10413783,-0.22321244,0.02661510,-0.17868709,0.01259275,-0.03237377,0.03804533,-0.10134144,0.01027224,-0.01402084,0.26327445,-0.58879661,0.27159754,-0.38857109,1.52263827,-2.35039356
4.78739370,1.65430454,-3.06892994,0.09747122,-0.22118562,0.02541940,-0.18278153,0.01167251,-0.03172152,0.03615270,-0.10366062,0.00945601,-0.01343928,0.25254656,-0.60115892,0.25479685,-0.37993886,1.44260297,-2.35739455
4.79339670,1.56589150,-3.08182633,0.09126072,-0.21854627,0.02423088,-0.18636680,0.01079669,-0.03096412,0.03427985,-0.10569986,0.00869433,-0.01290884,0.24176718,-0.61201155,0.23842140,-0.37145670,1.36373889,-2.36066549
4.79939970,1.47989050,-3.08748543,0.08559000,-0.21524271,0.02306248,-0.18931836,0.00997254,-0.03010779,0.03244820,-0.10738412,0.00798875,-0.01241567,0.23107396,-0.62093881,0.22258842,-0.36298063,1.28694711,-2.35883765
4.80540270,1.39737035,-3.08434395,0.08054431,-0.21124398,0.02192871,-0.19152622,0.00920742,-0.02916042,0.03068115,-0.10864727,0.00734141,-0.01194774,0.22062207,-0.62757375,0.20742205,-0.35437850,1.21317500,-2.35072690
4.81140570,1.31943239,-3.07112377,0.07620831,-0.20654123,0.02084510,-0.19289807,0.00850863,-0.02813148,0.02900333,-0.10943399,0.00675496,-0.01149500,0.21057871,-0.63160862,0.19305015,-0.34553622,1.14338937,-2.33537037
4.81740870,1.24717911,-3.04686975,0.07266401,-0.20114843,0.01982759,-0.19336190,0.00788323,-0.02703196,0.02743974,-0.10970126,0.00623237,-0.01104948,0.20111746,-0.63280323,0.17960121,-0.33636293,1.07854992,-2.31205485
4.82341171,1.18168365,-3.01097610,0.06998879,-0.19510228,0.01889194,-0.19286794,0.00733784,-0.02587419,0.02601501,-0.10941948,0.00577687,-0.01060532,0.19241259,-0.63099129,0.16720116,-0.32679497,1.01958355,-2.28033596
4.82941471,1.12396080,-2.96320051,0.06825364,-0.18846154,0.01805326,-0.19138992,0.00687853,-0.02467173,0.02475273,-0.10857314,0.00539182,-0.01015868,0.18463352,-0.62608409,0.15597056,-0.31679855,0.96736028,-2.24004783
4.83541771,1.07494019,-2.90366602,0.06752143,-0.18130552,0.01732542,-0.18892546,0.00651061,-0.02343912,0.02367472,-0.10716108,0.00508066,-0.00970770,0.17793955,-0.61807189,0.14602192,-0.30637110,0.92267114,-2.19130324
4.84142071,1.03544199,-2.83285103,0.06784545,-0.17373210,0.01672063,-0.18549580,0.00623858,-0.02219167,0.02280052,-0.10519623,0.00484687,-0.00925231,0.17247501,-0.60702268,0.13745743,-0.29554128,0.88620826,-2.13448463
4.84742371,1.00615552,-2.75156829,0.06926810,-0.16585508,0.01624902,-0.18114477,0.00606593,-0.02094516,0.02214689,-0.10270494,0.00469394,-0.00879404,0.16836480,-0.59307871,0.13036694,-0.28436790,0.85854759,-2.07022682
4.85342671,0.98762088,-2.66093417,0.07181966,-0.15780108,0.01591835,-0.17593708,0.00599513,-0.01971562,0.02172734,-0.09972599,0.00462543,-0.00833582,0.16571065,-0.57645086,0.12482641,-0.27293764,0.84013419,-1.99939236
4.85942971,0.98021389,-2.56232979,0.07551733,-0.14970619,0.01573369,-0.16995604,0.00602744,-0.01851901,0.02155188,-0.09630918,0.00464495,-0.00788171,0.16458790,-0.55741113,0.12089667,-0.26136192,0.83127030,-1.92304095
4.86543272,0.98413439,-2.45735569,0.08036436,-0.14171222,0.01569726,-0.16330080,0.00616293,-0.01737094,0.02162670,-0.09251368,0.00475627,-0.00743669,0.16504300,-0.53628374,0.11862249,-0.24977310,0.83210626,-1.84239415
4.87143572,0.99939813,-2.34778217,0.08634936,-0.13396301,0.01580834,-0.15608326,0.00640034,-0.01628638,0.02195404,-0.08840624,0.00496335,-0.00700636,0.16709182,-0.51343507,0.11803218,-0.23832007,0.84263435,-1.75879713
4.87743872,1.02583226,-2.23549699,0.09344583,-0.12660060,0.01606321,-0.14842476,0.00673704,-0.01527941,0.02253208,-0.08405922,0.00527045,-0.00659676,0.17071858,-0.48926300,0.11913731,-0.22716356,0.86268565,-1.67367857
4.88344172,1.06307474,-2.12245234,0.10161192,-0.11976163,0.01645523,-0.14045260,0.00716902,-0.01436291,0.02335497,-0.07954862,0.00568220,-0.00621414,0.17587572,-0.46418585,0.12193300,-0.21647128,0.89193006,-1.58851046
4.88944472,1.11057760,-2.01061291,0.11079038,-0.11357384,0.01697492,-0.13229674,0.00769081,-0.01354834,0.02441288,-0.07495214,0.00620368,-0.00586479,0.18248445,-0.43863157,0.12639840,-0.20641307,0.92987944,-1.50476878
4.89544772,1.16761435,-1.90190641,0.12090889,-0.10815304,0.01761022,-0.12408649,0.00829554,-0.01284552,0.02569221,-0.07034735,0.00684050,-0.00555486,0.19043616,-0.41302725,0.13249755,-0.19715629,0.97589422,-1.42389636
4.90145073,1.23329147,-1.79817778,0.13188063,-0.10360026,0.01834673,-0.11594753,0.00897491,-0.01226243,0.02717576,-0.06580995,0.00759886,-0.00529032,0.19959456,-0.38778942,0.14018059,-0.18886140,1.02919329,-1.34726862
4.90745373,1.30656399,-1.70114829,0.14360525,-0.09999957,0.01916802,-0.10799921,0.00971932,-0.01180501,0.02884317,-0.06141233,0.00848558,-0.00507686,0.20979857,-0.36331531,0.14938517,-0.18167801,1.08886732,-1.27616303
4.91345673,1.38625508,-1.61238005,0.15597017,-0.09741621,0.02005609,-0.10035224,0.01051792,-0.01147704,0.03067123,-0.05722225,0.00950813,-0.00491986,0.22086585,-0.33997525,0.16003817,-0.17574146,1.15389531,-1.21173279
4.91945973,1.47107928,-1.53324652,0.16885227,-0.09589538,0.02099174,-0.09310677,0.01135877,-0.01128000,0.03263443,-0.05330180,0.01067454,-0.00482446,0.23259694,-0.31810633,0.17205761,-0.17116986,1.22316430,-1.15498494
4.92546273,1.55966904,-1.46490933,0.18211991,-0.09546151,0.02195508,-0.08635091,0.01222906,-0.01121305,0.03470547,-0.04970658,0.01199341,-0.00479560,0.24477991,-0.29800728,0.18535467,-0.16806186,1.29549179,-1.10676305
4.93146573,1.65060384,-1.40830134,0.19563528,-0.09611821,0.02292601,-0.08015964,0.01311531,-0.01127293,0.03685588,-0.04648516,0.01347368,-0.00483813,0.25719529,-0.27993475,0.19983567,-0.16649495,1.36965038,-1.06773474
4.93746873,1.74244118,-1.36411592,0.20925694,-0.09784866,0.02388470,-0.07459419,0.01400366,-0.01145402,0.03905661,-0.04367863,0.01512451,-0.00495698,0.26962131,-0.26410073,0.21540412,-0.16652460,1.44439409,-1.03838350
4.94347174,1.83374857,-1.33280217,0.22284261,-0.10061668,0.02481210,-0.06970171,0.01488016,-0.01174839,0.04127872,-0.04132047,0.01695495,-0.00515725,0.28183912,-0.25067113,0.23196237,-0.16818385,1.51848559,-1.01900510
4.94947474,1.92313528,-1.31456571,0.23625197,-0.10436831,0.02569039,-0.06551530,0.01573111,-0.01214591,0.04349400,-0.03943647,0.01897368,-0.00544449,0.29363796,-0.23976541,0.24941312,-0.17148379,1.59072334,-1.00970790
4.95547774,2.00928294,-1.30937461,0.24934949,-0.10903385,0.02650338,-0.06205435,0.01654337,-0.01263443,0.04567554,-0.03804485,0.02118851,-0.00582480,0.30481999,-0.23145707,0.26766033,-0.17641449,1.65996791,-1.01041705
4.96148074,2.09097368,-1.31696983,0.26200702,-0.11453044,0.02723689,-0.05932508,0.01730472,-0.01320002,0.04779835,-0.03715639,0.02360597,-0.00630509,0.31520474,-0.22577491,0.28660970,-0.18294656,1.72516637,-1.02088209
4.96748374,2.16711484,-1.33687979,0.27410623,-0.12076494,0.02787900,-0.05732126,0.01800415,-0.01382723,0.04983974,-0.03677471,0.02623073,-0.00689316,0.32463287,-0.22270485,0.30616843,-0.19103325,1.78537393,-1.04068759
4.97348674,2.23675916,-1.36843824,0.28554059,-0.12763712,0.02842033,-0.05602512,0.01863213,-0.01449950,0.05177978,-0.03689651,0.02906498,-0.00759792,0.33296928,-0.22219229,0.32624434,-0.20061279,1.83977199,-1.06926647
4.97948974,2.29911984,-1.41080494,0.29621695,-0.13504307,0.02885406,-0.05540829,0.01918084,-0.01519946,0.05360153,-0.03751191,0.03210784,-0.00842940,0.34010531,-0.22414479,0.34674438,-0.21161113,1.88768180,-1.10591545
4.98549275,2.35357974,-1.46298843,0.30605660,-0.14287858,0.02917606,-0.05543286,0.01964435,-0.01590945,0.05529116,-0.03860469,0.03535470,-0.00939883,0.34596014,-0.22843496,0.36757244,-0.22394471,1.92857350,-1.14981238
4.99149575,2.39969465,-1.52387018,0.31499567,-0.15104246,0.02938475,-0.05605245,0.02001867,-0.01661192,0.05683803,-0.04015263,0.03879654,-0.01051851,0.35048116,-0.23490367,0.38862677,-0.23752314,1.96207009,-1.20003484
4.99749875,2.43719059,-1.59222958,0.32298513,-0.15943966,0.02948103,-0.05721333,0.02030183,-0.01728990,0.05823453,-0.04212779,0.04241943,-0.01180168,0.35364355,-0.24336323,0.40979701,-0.25225174,1.98794635,-1.25557962
5.00350175,2.46595563,-1.66676900,0.32999009,-0.16798391,0.02946803,-0.05885551,0.02049375,-0.01792750,0.05947594,-0.04449685,0.04620396,-0.01326225,0.35544890,-0.25360076,0.43096121,-0.26803363,2.00612315,-1.31538262
5.00950475,2.48602685,-1.74613844,0.33598867,-0.17659992,0.02935084,-0.06091386,0.02059618,-0.01851028,0.06056007,-0.04722137,0.05012491,-0.01491440,0.35592325,-0.26538161,0.45198298,-0.28477131,2.01665756,-1.37833872
5.01550775,2.49757354,-1.82895920,0.34097054,-0.18522480,0.02913620,-0.06331918,0.02061243,-0.01902571,0.06148699,-0.05025817,0.05415102,-0.01677208,0.35511438,-0.27845285,0.47270908,-0.30236755,2.01972942,-1.44332131
5.02151076,2.50087760,-1.91384608,0.34493509,-0.19380884,0.02883218,-0.06599938,0.02054718,-0.01946344,0.06225860,-0.05355975,0.05824498,-0.01884837,0.35308884,-0.29254689,0.49296783,-0.32072558,2.01562552,-1.50920096
5.02751376,2.49631266,-1.99942792,0.34788954,-0.20231538,0.02844779,-0.06888051,0.02040615,-0.01981556,0.06287823,-0.05707470,0.06236365,-0.02115476,0.34992860,-0.30738511,0.51256848,-0.33974843,2.00472216,-1.57486312
5.03351676,2.48432305,-2.08436601,0.34984701,-0.21071985,0.02799266,-0.07188790,0.02019580,-0.02007677,0.06335033,-0.06074829,0.06645851,-0.02370031,0.34572766,-0.32268174,0.53130184,-0.35933758,1.98746726,-1.63922442
5.03951976,2.46540399,-2.16737046,0.35082477,-0.21900802,0.02747674,-0.07494727,0.01992299,-0.02024444,0.06368015,-0.06452307,0.07047637,-0.02649079,0.34058883,-0.33814777,0.54894232,-0.37939090,1.96436302,-1.70124762
5.04552276,2.44008396,-2.24721440,0.35084279,-0.22717351,0.02691000,-0.07798582,0.01959470,-0.02031853,0.06387351,-0.06833960,0.07436040,-0.02952773,0.33462070,-0.35349503,0.56525146,-0.39980000,1.93594989,-1.75995492
5.05152576,2.40891020,-2.32274618,0.34992260,-0.23521466,0.02630221,-0.08093336,0.01921772,-0.02030147,0.06393666,-0.07213730,0.07805129,-0.03280754,0.32793500,-0.36844042,0.57998294,-0.42044734,1.90279272,-1.81443972
5.05752876,2.37243783,-2.39289971,0.34808672,-0.24313104,0.02566276,-0.08372334,0.01879845,-0.02019790,0.06387625,-0.07585537,0.08148878,-0.03632067,0.32064438,-0.38271020,0.59288895,-0.44120314,1.86546934,-1.86387690
5.06353177,2.33122281,-2.45670323,0.34535854,-0.25091970,0.02500057,-0.08629392,0.01834270,-0.02001434,0.06369942,-0.07943380,0.08461320,-0.04005089,0.31286080,-0.39604433,0.60372773,-0.46192255,1.82456204,-1.90753156
5.06953477,2.28581859,-2.51328681,0.34176269,-0.25857151,0.02432399,-0.08858897,0.01785554,-0.01975881,0.06341387,-0.08281446,0.08736729,-0.04397472,0.30469425,-0.40820079,0.61227187,-0.48244325,1.78065163,-1.94476646
5.07553777,2.23677603,-2.56188886,0.33732596,-0.26606774,0.02364083,-0.09055899,0.01734130,-0.01944041,0.06302811,-0.08594220,0.08969794,-0.04806109,0.29625204,-0.41895982,0.61831717,-0.50258384,1.73431399,-1.97504828
5.08154077,2.18464574,-2.60186195,0.33207845,-0.27337722,0.02295836,-0.09216188,0.01680354,-0.01906880,0.06255163,-0.08876603,0.09155803,-0.05227125,0.28763835,-0.42812792,0.62169139,-0.52214326,1.68611844,-1.99795270
5.08754377,2.12998203,-2.63267816,0.32605513,-0.28045426,0.02228335,-0.09336368,0.01624511,-0.01865382,0.06199516,-0.09124019,0.09290805,-0.05655901,0.27895410,-0.43554149,0.62226259,-0.54090147,1.63662739,-2.01316845
5.09354677,2.07334726,-2.65393402,0.31929746,-0.28723751,0.02162218,-0.09413911,0.01566827,-0.01820500,0.06137080,-0.09332525,0.09371765,-0.06087122,0.27029690,-0.44107015,0.61994646,-0.55862151,1.58639642,-2.02050046
5.09954977,2.01531557,-2.66535518,0.31185488,-0.29364992,0.02098082,-0.09447192,0.01507480,-0.01773124,0.06069213,-0.09498901,0.09396690,-0.06514871,0.26176098,-0.44461937,0.61471234,-0.57505307,1.53597399,-2.01987185
5.10555278,1.95647486,-2.66680066,0.30378628,-0.29959986,0.02036496,-0.09435511,0.01446620,-0.01724041,0.05997417,-0.09620738,0.09364722,-0.06932741,0.25343701,-0.44613252,0.60658735,-0.58993746,1.48590020,-2.01132500
5.11155578,1.89742631,-2.65826645,0.29516097,-0.30498334,0.01977997,-0.09379091,0.01384385,-0.01673920,0.05923325,-0.09696502,0.09276199,-0.07333989,0.24541167,-0.44559213,0.59565857,-0.60301394,1.43670386,-1.99502127
5.11755878,1.83878069,-2.63988827,0.28605924,-0.30968740,0.01923091,-0.09279057,0.01320914,-0.01623289,0.05848669,-0.09725576,0.09132674,-0.07711708,0.23776692,-0.44302031,0.58207293,-0.61402715,1.38889757,-1.97123947
5.12356178,1.78115117,-2.61194285,0.27657235,-0.31359433,0.01872246,-0.09137394,0.01256365,-0.01572534,0.05775240,-0.09708288,0.08936891,-0.08059022,0.23057894,-0.43847825,0.56603476,-0.62273529,1.34297062,-1.94037267
5.12956478,1.72514274,-2.57484767,0.26680182,-0.31658660,0.01825887,-0.08956891,0.01190923,-0.01521901,0.05704827,-0.09645909,0.08692728,-0.08369293,0.22391671,-0.43206481,0.54780121,-0.62891882,1.29937978,-1.90292328
5.13556778,1.67133850,-2.52915823,0.25685818,-0.31855232,0.01784379,-0.08741052,0.01124813,-0.01471502,0.05639150,-0.09540628,0.08405089,-0.08636327,0.21784038,-0.42391423,0.52767552,-0.63238900,1.25853842,-1.85949618
5.14157079,1.62028367,-2.47556283,0.24685900,-0.31939066,0.01748015,-0.08494010,0.01058297,-0.01421338,0.05579786,-0.09395497,0.08079777,-0.08854585,0.21239939,-0.41419286,0.50599866,-0.63299612,1.22080440,-1.81078959
5.14757379,1.57246806,-2.41487409,0.23692645,-0.31901729,0.01717002,-0.08220412,0.00991680,-0.01371318,0.05528091,-0.09214363,0.07723323,-0.09019369,0.20763062,-0.40309511,0.48313954,-0.63063671,1.18646759,-1.75758383
5.15357679,1.52830840,-2.34801724,0.22718435,-0.31736914,0.01691440,-0.07925299,0.00925302,-0.01321286,0.05485124,-0.09001763,0.07342808,-0.09126988,0.20355653,-0.39083870,0.45948440,-0.62525945,1.15573794,-1.70072770
5.15957979,1.48813158,-2.27601475,0.21775502,-0.31440848,0.01671315,-0.07613981,0.00859534,-0.01271050,0.05451581,-0.08762811,0.06945659,-0.09174895,0.20018371,-0.37765918,0.43542571,-0.61686943,1.12873497,-1.64112268
5.16558279,1.45216027,-2.19996754,0.20875583,-0.31012593,0.01656482,-0.07291898,0.00794766,-0.01220407,0.05427740,-0.08503057,0.06539448,-0.09161781,0.19750171,-0.36380410,0.41135125,-0.60553035,1.10547970,-1.57970508
5.17158579,1.42050192,-2.12103280,0.20029594,-0.30454229,0.01646661,-0.06964495,0.00731394,-0.01169169,0.05413428,-0.08228340,0.06131685,-0.09087628,0.19548255,-0.34952671,0.38763377,-0.59136470,1.08588987,-1.51742640
5.17758879,1.39314224,-2.04039891,0.19247309,-0.29770893,0.01641437,-0.06637081,0.00669813,-0.01117189,0.05408003,-0.07944628,0.05729631,-0.08953721,0.19408084,-0.33507963,0.36462150,-0.57455161,1.06977901,-1.45523236
5.18359180,1.36994388,-1.95925797,0.18537079,-0.28970697,0.01640264,-0.06314712,0.00610396,-0.01064374,0.05410369,-0.07657852,0.05340117,-0.08762603,0.19323471,-0.32070845,0.34263023,-0.55532269,1.05686007,-1.39404109
5.18959480,1.35065073,-1.87877691,0.17905591,-0.28064504,0.01642479,-0.06002069,0.00553491,-0.01010699,0.05419013,-0.07373743,0.04969393,-0.08517995,0.19286755,-0.30664554,0.32193676,-0.53395580,1.04675350,-1.33472103
5.19559780,1.33489782,-1.80006781,0.17357683,-0.27065582,0.01647320,-0.05703355,0.00499404,-0.00956216,0.05432063,-0.07097672,0.04622994,-0.08224674,0.19289051,-0.29310430,0.30277433,-0.51076717,1.03899990,-1.27806931
5.20160080,1.32222664,-1.72415879,0.16896224,-0.25989168,0.01653954,-0.05422206,0.00448392,-0.00901055,0.05447377,-0.06834500,0.04305650,-0.07888313,0.19320567,-0.28027387,0.28532980,-0.48610219,1.03307676,-1.22479134
5.20760380,1.31210505,-1.65196640,0.16522056,-0.24851942,0.01661503,-0.05161615,0.00400660,-0.00845417,0.05462647,-0.06588447,0.04021208,-0.07515303,0.19370990,-0.26831458,0.26974269,-0.46032531,1.02841866,-1.17548227
5.21360680,1.30395106,-1.58427077,0.16233997,-0.23671462,0.01669083,-0.04923877,0.00356354,-0.00789571,0.05475518,-0.06362975,0.03772600,-0.07112543,0.19429904,-0.25735432,0.25610593,-0.43380950,1.02443994,-1.13061121
5.21960980,1.29715896,-1.52169457,0.16028915,-0.22465580,0.01675839,-0.04710556,0.00315562,-0.00733838,0.05483713,-0.06160702,0.03561833,-0.06687239,0.19487236,-0.24748582,0.24446825,-0.40692579,1.02055887,-1.09050885
5.22561281,1.29112679,-1.46468688,0.15901851,-0.21251859,0.01680984,-0.04522465,0.00278315,-0.00678579,0.05485166,-0.05983338,0.03390008,-0.06246692,0.19533704,-0.23876499,0.23483781,-0.38003333,1.01622201,-1.05535902
5.23161581,1.28528344,-1.41351273,0.15846195,-0.20047047,0.01683830,-0.04359678,0.00244591,-0.00624177,0.05478144,-0.05831656,0.03257368,-0.05798100,0.19561232,-0.23121050,0.22718695,-0.35347041,1.01092767,-1.02519486
5.23761881,1.27911407,-1.36824898,0.15853908,-0.18866603,0.01683824,-0.04221559,0.00214319,-0.00571021,0.05461352,-0.05705491,0.03163358,-0.05348378,0.19563336,-0.22480448,0.22145772,-0.32754678,1.00424704,-0.99989978
5.24362181,1.27218267,-1.32878706,0.15915768,-0.17724314,0.01680573,-0.04106803,0.00187389,-0.00519492,0.05434031,-0.05603776,0.03106720,-0.04904003,0.19535430,-0.21949439,0.21756787,-0.30253759,0.99584214,-0.97921345
5.24962481,1.26415035,-1.29484243,0.16021655,-0.16632012,0.01673866,-0.04013513,0.00163655,-0.00469945,0.05396019,-0.05524606,0.03085581,-0.04470885,0.19475059,-0.21519604,0.21541718,-0.27867909,0.98547962,-0.96274279
5.25562781,1.25478889,-1.26597074,0.16160835,-0.15599398,0.01663679,-0.03939281,0.00142945,-0.00422698,0.05347790,-0.05465336,0.03097570,-0.04054275,0.19382036,-0.21179766,0.21489358,-0.25616622,0.97303960,-0.94997762
