energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-4.48724362,1.22209053,0.00176116,0.07007471,0.05813830,0.27595098,0.89065756,0.27507485,0.00000000
-4.48124062,1.26626071,0.00158454,0.07154419,0.05656468,0.27993201,0.93087230,0.28263494,0.00000000
-4.47523762,1.31702979,0.00143393,0.07346938,0.05551491,0.28678470,0.97396847,0.29321580,0.00000000
-4.46923462,1.37408560,0.00130881,0.07586704,0.05506543,0.29650188,1.01959608,0.30674354,0.00000000
-4.46323162,1.43703221,0.00120894,0.07875150,0.05528792,0.30906866,1.06735137,0.32311861,0.00000000
-4.45722861,1.50540013,0.00113438,0.08213448,0.05624779,0.32446419,1.11678880,0.34221687,0.00000000
-4.45122561,1.57865938,0.00108553,0.08602494,0.05800261,0.34266303,1.16743552,0.36389073,0.00000000
-4.44522261,1.65623461,0.00106320,0.09042884,0.06060055,0.36363609,1.21880775,0.38797075,0.00000000
-4.43921961,1.73752168,0.00106858,0.09534884,0.06407880,0.38735110,1.27042825,0.41426747,0.00000000
-4.43321661,1.82190474,0.00110329,0.10078389,0.06846204,0.41377247,1.32184386,0.44257363,0.00000000
-4.42721361,1.90877296,0.00116936,0.10672862,0.07376097,0.44286051,1.37264221,0.47266664,0.00000000
-4.42121061,1.99753583,0.00126924,0.11317263,0.07997086,0.47456998,1.42246670,0.50431127,0.00000000
-4.41520760,2.08763629,0.00140577,0.12009960,0.08707030,0.50884783,1.47102871,0.53726254,0.00000000
-4.40920460,2.17856077,0.00158216,0.12748625,0.09502011,0.54563039,1.51811645,0.57126850,0.00000000
-4.40320160,2.26984577,0.00180193,0.13530126,0.10376252,0.58483986,1.56359985,0.60607308,0.00000000
-4.39719860,2.36108045,0.00206887,0.14350420,0.11322065,0.62638034,1.60743114,0.64141864,0.00000000
-4.39119560,2.45190530,0.00238695,0.15204452,0.12329845,0.67013360,1.64964106,0.67704829,0.00000000
-4.38519260,2.54200704,0.00276024,0.16086073,0.13388111,0.71595479,1.69033086,0.71270791,0.00000000
-4.37918959,2.63111018,0.00319276,0.16987993,0.14483603,0.76366841,1.72966052,0.74814772,0.00000000
-4.37318659,2.71896590,0.00368838,0.17901772,0.15601438,0.81306467,1.76783381,0.78312356,0.00000000
-4.36718359,2.80533917,0.00425064,0.18817860,0.16725330,0.86389682,1.80508089,0.81739782,0.00000000
-4.36118059,2.88999503,0.00488259,0.19725699,0.17837878,0.91587947,1.84163959,0.85074008,0.00000000
-4.35517759,2.97268508,0.00558661,0.20613884,0.18920908,0.96868825,1.87773608,0.88292759,0.00000000
-4.34917459,3.05313513,0.00636419,0.21470390,0.19955873,1.02196105,1.91356618,0.91374573,0.00000000
-4.34317159,3.13103505,0.00721574,0.22282858,0.20924295,1.07530086,1.94927813,0.94298845,0.00000000
-4.33716858,3.20603154,0.00814042,0.23038933,0.21808238,1.12828030,1.98495769,0.97045889,0.00000000
-4.33116558,3.27772434,0.00913593,0.23726643,0.22590794,1.18044784,2.02061643,0.99597031,0.00000000
-4.32516258,3.34566643,0.01019837,0.24334806,0.23256565,1.23133540,2.05618354,1.01934726,0.00000000
-4.31915958,3.40936815,0.01132211,0.24853442,0.23792120,1.28046736,2.09150173,1.04042714,0.00000000
-4.31315658,3.46830519,0.01249969,0.25274174,0.24186407,1.32737040,2.12632732,1.05906215,0.00000000
-4.30715358,3.52193017,0.01372185,0.25590591,0.24431103,1.37158402,2.16033444,1.07512152,0.00000000
-4.30115058,3.56968703,0.01497749,0.25798565,0.24520885,1.41267119,2.19312311,1.08849393,0.00000000
-4.29514757,3.61102764,0.01625380,0.25896484,0.24453603,1.45022877,2.22423089,1.09909013,0.00000000
-4.28914457,3.64542978,0.01753644,0.25885400,0.24230355,1.48389725,2.25314747,1.10684541,0.00000000
-4.28314157,3.67241537,0.01880974,0.25769079,0.23855451,1.51336938,2.27933151,1.11172195,0.00000000
-4.27713857,3.69156819,0.02005703,0.25553931,0.23336274,1.53839730,2.30222913,1.11371072,0.00000000
-4.27113557,3.70255007,0.02126095,0.25248844,0.22683029,1.55879795,2.32129305,1.11283284,0.00000000
-4.26513257,3.70511470,0.02240394,0.24864897,0.21908414,1.57445640,2.33600174,1.10914018,0.00000000
-4.25912956,3.69911848,0.02346860,0.24414985,0.21027205,1.58532702,2.34587782,1.10271522,0.00000000
-4.25312656,3.68452770,0.02443819,0.23913361,0.20055784,1.59143250,2.35050482,1.09366983,0.00000000
-4.24712356,3.66142191,0.02529712,0.23375110,0.19011631,1.59286060,2.34954186,1.08214322,0.00000000
-4.24112056,3.62999317,0.02603134,0.22815591,0.17912798,1.58975892,2.34273562,1.06829887,0.00000000
-4.23511756,3.59054146,0.02662880,0.22249856,0.16777387,1.58232791,2.32992927,1.05232059,0.00000000
-4.22911456,3.54346634,0.02707979,0.21692086,0.15623056,1.57081236,2.31106813,1.03440786,0.00000000
-4.22311156,3.48925554,0.02737722,0.21155065,0.14466570,1.55549180,2.28620195,1.01477062,0.00000000
-4.21710855,3.42847104,0.02751684,0.20649707,0.13323408,1.53667037,2.25548388,0.99362371,0.00000000
-4.21110555,3.36173343,0.02749737,0.20184675,0.12207441,1.51466637,2.21916644,0.97118127,0.00000000
-4.20510255,3.28970540,0.02732048,0.19766094,0.11130697,1.48980228,2.17759478,0.94765127,0.00000000
-4.19909955,3.21307536,0.02699073,0.19397378,0.10103196,1.46239548,2.13119762,0.92323059,0.00000000
-4.19309655,3.13254184,0.02651541,0.19079170,0.09132873,1.43275021,2.08047661,0.89810080,0.00000000
-4.18709355,3.04879972,0.02590427,0.18809413,0.08225581,1.40115113,2.02599449,0.87242487,0.00000000
-4.18109055,2.96252870,0.02516923,0.18583526,0.07385159,1.36785873,1.96836270,0.84634499,0.00000000
-4.17508754,2.87438458,0.02432392,0.18394690,0.06613560,1.33310671,1.90822895,0.81998168,0.00000000
-4.16908454,2.78499367,0.02338338,0.18234226,0.05911033,1.29710148,1.84626532,0.79343406,0.00000000
-4.16308154,2.69495017,0.02236353,0.18092040,0.05276336,1.26002361,1.78315700,0.76678141,0.00000000
-4.15707854,2.60481640,0.02128075,0.17957126,0.04706975,1.22203102,1.71959218,0.74008579,0.00000000
-4.15107554,2.51512548,0.02015152,0.17818084,0.04199458,1.18326374,1.65625295,0.71339554,0.00000000
-4.14507254,2.42638563,0.01899195,0.17663650,0.03749544,1.14384957,1.59380734,0.68674945,0.00000000
-4.13906953,2.33908553,0.01781748,0.17483198,0.03352484,1.10391038,1.53290224,0.66018131,0.00000000
-4.13306653,2.25369966,0.01664259,0.17267194,0.03003251,1.06356845,1.47415703,0.63372439,0.00000000
-4.12706353,2.17069285,0.01548054,0.17007591,0.02696739,1.02295228,1.41815761,0.60741575,0.00000000
-4.12106053,2.09052328,0.01434322,0.16698143,0.02427939,0.98220149,1.36545050,0.58129984,0.00000000
-4.11505753,2.01364310,0.01324101,0.16334620,0.02192082,0.94147029,1.31653685,0.55543136,0.00000000
-4.10905453,1.94049641,0.01218276,0.15914936,0.01984754,0.90092926,1.27186610,0.52987694,0.00000000
-4.10305153,1.87151421,0.01117577,0.15439170,0.01801980,0.86076529,1.23182924,0.50471576,0.00000000
-4.09704852,1.80710658,0.01022578,0.14909496,0.01640278,0.82117956,1.19675177,0.48003893,0.00000000
-4.09104552,1.74765232,0.00933714,0.14330026,0.01496689,0.78238370,1.16688661,0.45594763,0.00000000
-4.08504252,1.69348682,0.00851283,0.13706578,0.01368786,0.74459439,1.14240722,0.43255030,0.00000000
-4.07903952,1.64488894,0.00775460,0.13046385,0.01254662,0.70802671,1.12340156,0.40995902,0.00000000
-4.07303652,1.60206802,0.00706312,0.12357769,0.01152905,0.67288674,1.10986736,0.38828525,0.00000000
-4.06703352,1.56515208,0.00643813,0.11649782,0.01062562,0.63936391,1.10170930,0.36763537,0.00000000
-4.06103052,1.53417841,0.00587854,0.10931852,0.00983097,0.60762358,1.09873871,0.34810623,0.00000000
-4.05502751,1.50908739,0.00538259,0.10213438,0.00914338,0.57780050,1.10067630,0.32978115,0.00000000
-4.04902451,1.48972061,0.00494798,0.09503713,0.00856431,0.54999348,1.10715818,0.31272641,0.00000000
-4.04302151,1.47582347,0.00457199,0.08811290,0.00809789,0.52426167,1.11774544,0.29698875,0.00000000
-4.03701851,1.46705283,0.00425160,0.08143990,0.00775037,0.50062280,1.13193702,0.28259381,0.00000000
-4.03101551,1.46298929,0.00398359,0.07508674,0.00752965,0.47905332,1.14918575,0.26954568,0.00000000
-4.02501251,1.46315364,0.00376463,0.06911128,0.00744481,0.45949069,1.16891686,0.25782758,0.00000000
-4.01900950,1.46702677,0.00359140,0.06356001,0.00750561,0.44183733,1.19054815,0.24740362,0.00000000
-4.01300650,1.47407161,0.00346062,0.05846796,0.00772205,0.42596632,1.21351088,0.23822136,0.00000000
-4.00700350,1.48375607,0.00336915,0.05385909,0.00810393,0.41172815,1.23727020,0.23021515,0.00000000
-4.00100050,1.49557537,0.00331404,0.04974699,0.00866031,0.39895837,1.26134412,0.22330988,0.00000000
-3.99499750,1.50907236,0.00329259,0.04613592,0.00939913,0.38748545,1.28531971,0.21742498,0.00000000
-3.98899450,1.52385449,0.00330235,0.04302197,0.01032669,0.37713846,1.30886575,0.21247832,0.00000000
-3.98299150,1.53960645,0.00334122,0.04039433,0.01144720,0.36775421,1.33174085,0.20838977,0.00000000
-3.97698849,1.55609751,0.00340738,0.03823660,0.01276234,0.35918327,1.35379671,0.20508436,0.00000000
-3.97098549,1.57318329,0.00349938,0.03652801,0.01427077,0.35129478,1.37497619,0.20249460,0.00000000
-3.96498249,1.59080184,0.00361606,0.03524451,0.01596783,0.34397976,1.39530638,0.20056214,0.00000000
-3.95897949,1.60896440,0.00375660,0.03435975,0.01784517,0.33715281,1.41488713,0.19923853,0.00000000
-3.95297649,1.62774165,0.00392047,0.03384588,0.01989053,0.33075227,1.43387578,0.19848521,0.00000000
-3.94697349,1.64724645,0.00410741,0.03367418,0.02208764,0.32473900,1.45246918,0.19827270,0.00000000
-3.94097049,1.66761434,0.00431741,0.03381549,0.02441625,0.31909391,1.47088408,0.19857920,0.00000000
-3.93496748,1.68898330,0.00455064,0.03424059,0.02685229,0.31381453,1.48933731,0.19938867,0.00000000
-3.92896448,1.71147411,0.00480750,0.03492040,0.02936828,0.30891098,1.50802693,0.20068869,0.00000000
-3.92296148,1.73517273,0.00508849,0.03582611,0.03193378,0.30440169,1.52711556,0.20246808,0.00000000
-3.91695848,1.76011586,0.00539430,0.03692926,0.03451619,0.30030900,1.54671696,0.20471467,0.00000000
-3.91095548,1.78628048,0.00572566,0.03820184,0.03708151,0.29665528,1.56688649,0.20741323,0.00000000
-3.90495248,1.81357815,0.00608346,0.03961636,0.03959542,0.29345943,1.58761598,0.21054373,0.00000000
-3.89894947,1.84185398,0.00646862,0.04114592,0.04202435,0.29073423,1.60883317,0.21408012,0.00000000
-3.89294647,1.87089049,0.00688215,0.04276435,0.04433659,0.28848455,1.63040546,0.21798948,0.00000000
-3.88694347,1.90041558,0.00732514,0.04444641,0.04650350,0.28670644,1.65214751,0.22223179,0.00000000
-3.88094047,1.93011405,0.00779873,0.04616795,0.04850057,0.28538718,1.67383201,0.22676020,0.00000000
-3.87493747,1.95964171,0.00830407,0.04790614,0.05030845,0.28450615,1.69520271,0.23152176,0.00000000
-3.86893447,1.98864098,0.00884239,0.04963976,0.05191372,0.28403647,1.71598866,0.23645855,0.00000000
-3.86293147,2.01675699,0.00941489,0.05134941,0.05330957,0.28394723,1.73591880,0.24150927,0.00000000
-3.85692846,2.04365310,0.01002276,0.05301783,0.05449609,0.28420617,1.75473580,0.24661096,0.00000000
-3.85092546,2.06902507,0.01066711,0.05463007,0.05548040,0.28478266,1.77220854,0.25170102,0.00000000
-3.84492246,2.09261308,0.01134894,0.05617379,0.05627640,0.28565082,1.78814238,0.25671935,0.00000000
-3.83891946,2.11421124,0.01206908,0.05763944,0.05690423,0.28679263,1.80238705,0.26161046,0.00000000
-3.83291646,2.13367434,0.01282812,0.05902041,0.05738951,0.28820088,1.81484182,0.26632569,0.00000000
-3.82691346,2.15092187,0.01362636,0.06031323,0.05776227,0.28988184,1.82545801,0.27082522,0.00000000
-3.82091046,2.16593940,0.01446371,0.06151764,0.05805572,0.29185761,1.83423918,0.27508010,0.00000000
-3.81490745,2.17877782,0.01533968,0.06263670,0.05830485,0.29416796,1.84123915,0.27907398,0.00000000
-3.80890445,2.18955064,0.01625328,0.06367682,0.05854497,0.29687165,1.84655849,0.28280462,0.00000000
-3.80290145,2.19842996,0.01720300,0.06464773,0.05881028,0.30004708,1.85033980,0.28628516,0.00000000
-3.79689845,2.20564135,0.01818679,0.06556249,0.05913242,0.30379223,1.85276235,0.28954487,0.00000000
-3.79089545,2.21145805,0.01920201,0.06643726,0.05953926,0.30822382,1.85403641,0.29262954,0.00000000
-3.78489245,2.21619463,0.02024546,0.06729120,0.06005378,0.31347553,1.85439748,0.29560129,0.00000000
-3.77888944,2.22020020,0.02131340,0.06814603,0.06069323,0.31969530,1.85410067,0.29853768,0.00000000
-3.77288644,2.22385105,0.02240157,0.06902571,0.06146857,0.32704164,1.85341528,0.30153027,0.00000000
-3.76688344,2.22754274,0.02350528,0.06995580,0.06238414,0.33567881,1.85261934,0.30468223,0.00000000
-3.76088044,2.23168124,0.02461942,0.07096277,0.06343767,0.34577112,1.85199408,0.30810540,0.00000000
-3.75487744,2.23667304,0.02573860,0.07207319,0.06462050,0.35747619,1.85181822,0.31191638,0.00000000
-3.74887444,2.24291410,0.02685715,0.07331270,0.06591807,0.37093738,1.85236155,0.31623211,0.00000000
-3.74287144,2.25077747,0.02796928,0.07470495,0.06731061,0.38627567,1.85387808,0.32116472,0.00000000
-3.73686843,2.26059976,0.02906912,0.07627038,0.06877398,0.40358107,1.85659829,0.32681604,0.00000000
-3.73086543,2.27266677,0.03015081,0.07802505,0.07028063,0.42290413,1.86072093,0.33327187,0.00000000
-3.72486243,2.28719864,0.03120860,0.07997937,0.07180055,0.44424774,1.86640415,0.34059628,0.00000000
-3.71885943,2.30433522,0.03223687,0.08213700,0.07330236,0.46755973,1.87375677,0.34882620,0.00000000
-3.71285643,2.32412257,0.03323026,0.08449381,0.07475422,0.49272678,1.88282978,0.35796668,0.00000000
-3.70685343,2.34650131,0.03418372,0.08703706,0.07612478,0.51957002,1.89360886,0.36798701,0.00000000
-3.70085043,2.37129799,0.03509256,0.08974491,0.07738399,0.54784279,1.90600860,0.37881811,0.00000000
-3.69484742,2.39822034,0.03595260,0.09258618,0.07850382,0.57723090,1.91986895,0.39035129,0.00000000
-3.68884442,2.42685715,0.03676019,0.09552049,0.07945883,0.60735563,1.93495461,0.40243874,0.00000000
-3.68284142,2.45668364,0.03751235,0.09849885,0.08022670,0.63777968,1.95095781,0.41489565,0.00000000
-3.67683842,2.48707238,0.03820688,0.10146462,0.08078855,0.66801601,1.96750488,0.42750422,0.00000000
-3.67083542,2.51731013,0.03884244,0.10435488,0.08112925,0.69753940,1.98416660,0.44001930,0.00000000
-3.66483242,2.54662002,0.03941873,0.10710213,0.08123758,0.72580052,2.00047230,0.45217557,0.00000000
-3.65882941,2.57418853,0.03993658,0.10963634,0.08110637,0.75224180,2.01592726,0.46369603,0.00000000
-3.65282641,2.59919612,0.04039804,0.11188721,0.08073250,0.77631484,2.03003269,0.47430139,0.00000000
-3.64682341,2.62085025,0.04080649,0.11378654,0.08011692,0.79749822,2.04230742,0.48371996,0.00000000
-3.64082041,2.63841909,0.04116665,0.11527067,0.07926454,0.81531534,2.05231030,0.49169761,0.00000000
-3.63481741,2.65126416,0.04148463,0.11628277,0.07818413,0.82935104,2.05966184,0.49800730,0.00000000
-3.62881441,2.65887025,0.04176779,0.11677501,0.07688812,0.83926662,2.06406416,0.50245775,0.00000000
-3.62281141,2.66087075,0.04202466,0.11671040,0.07539236,0.84481214,2.06531777,0.50490073,0.00000000
-3.61680840,2.65706701,0.04226469,0.11606419,0.07371575,0.84583562,2.06333428,0.50523674,0.00000000
-3.61080540,2.64744051,0.04249794,0.11482496,0.07187997,0.84228864,2.05814404,0.50341865,0.00000000
-3.60480240,2.63215707,0.04273476,0.11299500,0.06990890,0.83422791,2.04989836,0.49945329,0.00000000
-3.59879940,2.61156279,0.04298530,0.11059038,0.06782824,0.82181289,2.03886582,0.49340079,0.00000000
-3.59279640,2.58617192,0.04325900,0.10764035,0.06566487,0.80529956,2.02542301,0.48537178,0.00000000
-3.58679340,2.55664735,0.04356413,0.10418631,0.06344629,0.78503053,2.01004013,0.47552272,0.00000000
-3.58079040,2.52377481,0.04390719,0.10028036,0.06120006,0.76142216,1.99326228,0.46404939,0.00000000
-3.57478739,2.48843233,0.04429246,0.09598346,0.05895314,0.73494931,1.97568756,0.45117925,0.00000000
-3.56878439,2.45155675,0.04472150,0.09136338,0.05673138,0.70612841,1.95794332,0.43716274,0.00000000
-3.56278139,2.41410915,0.04519278,0.08649243,0.05455901,0.67549971,1.94066200,0.42226422,0.00000000
-3.55677839,2.37704117,0.04570146,0.08144517,0.05245823,0.64360961,1.92445793,0.40675285,0.00000000
-3.55077539,2.34126405,0.04623923,0.07629617,0.05044889,0.61099372,1.90990646,0.39089398,0.00000000
-3.54477239,2.30762188,0.04679434,0.07111789,0.04854826,0.57816157,1.89752659,0.37494125,0.00000000
-3.53876938,2.27687027,0.04735179,0.06597877,0.04677098,0.54558329,1.88776779,0.35912991,0.00000000
-3.53276638,2.24966118,0.04789369,0.06094163,0.04512903,0.51367898,1.88100159,0.34367144,0.00000000
-3.52676338,2.22653410,0.04839974,0.05606237,0.04363189,0.48281080,1.87751807,0.32874961,0.00000000
-3.52076038,2.20791351,0.04884789,0.05138908,0.04228672,0.45327809,1.87752677,0.31451815,0.00000000
-3.51475738,2.19411159,0.04921508,0.04696138,0.04109860,0.42531535,1.88116152,0.30109974,0.00000000
-3.50875438,2.18533545,0.04947807,0.04281028,0.04007087,0.39909285,1.88848822,0.28858644,0.00000000
-3.50275138,2.18169721,0.04961430,0.03895820,0.03920534,0.37471969,1.89951420,0.27704114,0.00000000
-3.49674837,2.18322554,0.04960279,0.03541936,0.03850258,0.35224871,1.91419812,0.26649993,0.00000000
-3.49074537,2.18987701,0.04942493,0.03220037,0.03796213,0.33168291,1.93245886,0.25697500,0.00000000
-3.48474237,2.20154593,0.04906526,0.02930098,0.03758255,0.31298281,1.95418251,0.24845797,0.00000000
-3.47873937,2.21807124,0.04851212,0.02671494,0.03736151,0.29607427,1.97922618,0.24092316,0.00000000
-3.47273637,2.23923991,0.04775812,0.02443100,0.03729565,0.28085637,2.00741831,0.23433076,0.00000000
-3.46673337,2.26478621,0.04680047,0.02243377,0.03738049,0.26720886,2.03855512,0.22862970,0.00000000
-3.46073037,2.29438701,0.04564116,0.02070474,0.03761010,0.25499894,2.07239335,0.22376003,0.00000000
-3.45472736,2.32765376,0.04428693,0.01922307,0.03797687,0.24408718,2.10863997,0.21965477,0.00000000
-3.44872436,2.36412198,0.04274904,0.01796644,0.03847116,0.23433234,2.14693991,0.21624132,0.00000000
-3.44272136,2.40323973,0.04104291,0.01691169,0.03908101,0.22559515,2.18686298,0.21344233,0.00000000
-3.43671836,2.44435670,0.03918761,0.01603538,0.03979186,0.21774107,2.22789154,0.21117634,0.00000000
-3.43071536,2.48671555,0.03720526,0.01531435,0.04058638,0.21064206,2.26941071,0.20935801,0.00000000
-3.42471236,2.52944727,0.03512024,0.01472600,0.04144443,0.20417764,2.31070228,0.20789842,0.00000000
-3.41870935,2.57157197,0.03295851,0.01424866,0.04234310,0.19823530,2.35094414,0.20670530,0.00000000
-3.41270635,2.61200635,0.03074675,0.01386177,0.04325698,0.19271047,2.38921590,0.20568354,0.00000000
-3.40670335,2.64957853,0.02851164,0.01354606,0.04415853,0.18750636,2.42451162,0.20473586,0.00000000
-3.40070035,2.68305040,0.02627911,0.01328366,0.04501865,0.18253357,2.45575957,0.20376393,0.00000000
-3.39469735,2.71114715,0.02407369,0.01305820,0.04580739,0.17770994,2.48184886,0.20266984,0.00000000
-3.38869435,2.73259296,0.02191795,0.01285489,0.04649477,0.17296040,2.50166187,0.20135787,0.00000000
-3.38269135,2.74615149,0.01983202,0.01266054,0.04705164,0.16821713,2.51411119,0.19973667,0.00000000
-3.37668834,2.75066909,0.01783331,0.01246362,0.04745069,0.16341984,2.51817926,0.19772158,0.00000000
-3.37068534,2.74511862,0.01593623,0.01225430,0.04766729,0.15851629,2.51295871,0.19523702,0.00000000
-3.36468234,2.72864155,0.01415209,0.01202449,0.04768047,0.15346292,2.49769105,0.19221891,0.00000000
-3.35867934,2.70058581,0.01248917,0.01176778,0.04747360,0.14822553,2.47180177,0.18861687,0.00000000
-3.35267634,2.66053729,0.01095272,0.01147951,0.04703511,0.14277985,2.43492954,0.18439598,0.00000000
-3.34667334,2.60834316,0.00954526,0.01115669,0.04635887,0.13711210,2.38694798,0.17953827,0.00000000
-3.34067034,2.54412543,0.00826673,0.01079795,0.04544451,0.13121920,2.32797854,0.17404345,0.00000000
-3.33466733,2.46828399,0.00711486,0.01040348,0.04429744,0.12510879,2.25839377,0.16792911,0.00000000
-3.32866433,2.38148887,0.00608548,0.00997489,0.04292869,0.11879890,2.17881063,0.16123030,0.00000000
-3.32266133,2.28466193,0.00517288,0.00951506,0.04135453,0.11231728,2.09007418,0.15399834,0.00000000
-3.31665833,2.17894902,0.00437012,0.00902803,0.03959594,0.10570040,1.99323248,0.14629912,0.00000000
-3.31065533,2.06568400,0.00366942,0.00851874,0.03767790,0.09899216,1.88950399,0.13821089,0.00000000
-3.30465233,1.94634648,0.00306245,0.00799291,0.03562857,0.09224240,1.78023916,0.12982158,0.00000000
