energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,P_s_up,P_s_down,P_p_up,P_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.15957979,1.28693818,-1.28693818,0.55893373,-0.55893374,0.39119890,-0.39119890,0.02561860,-0.02561860,0.32174051,-0.32174051,0.02963482,-0.02963482,0.39715374,-0.39715374
-5.15357679,1.35124889,-1.35124890,0.59617146,-0.59617146,0.40479938,-0.40479938,0.02593680,-0.02593680,0.33049490,-0.33049490,0.02942505,-0.02942505,0.42559124,-0.42559124
-5.14757379,1.41686393,-1.41686393,0.63359261,-0.63359261,0.41883006,-0.41883006,0.02634127,-0.02634127,0.33935317,-0.33935317,0.02924378,-0.02924378,0.45462421,-0.45462421
-5.14157079,1.48340443,-1.48340443,0.67076049,-0.67076049,0.43335505,-0.43335505,0.02686447,-0.02686447,0.34838583,-0.34838583,0.02911062,-0.02911062,0.48392151,-0.48392151
-5.13556778,1.55045581,-1.55045581,0.70720798,-0.70720798,0.44843595,-0.44843595,0.02753821,-0.02753821,0.35766500,-0.35766500,0.02904680,-0.02904680,0.51312774,-0.51312774
-5.12956478,1.61757105,-1.61757105,0.74244805,-0.74244805,0.46412806,-0.46412806,0.02839256,-0.02839256,0.36726122,-0.36726122,0.02907429,-0.02907429,0.54186962,-0.54186962
-5.12356178,1.68427680,-1.68427680,0.77598627,-0.77598627,0.48047701,-0.48047701,0.02945477,-0.02945477,0.37724055,-0.37724055,0.02921482,-0.02921482,0.56976397,-0.56976397
-5.11755878,1.75008197,-1.75008198,0.80733487,-0.80733487,0.49751588,-0.49751588,0.03074822,-0.03074822,0.38766197,-0.38766197,0.02948896,-0.02948896,0.59642668,-0.59642668
-5.11155578,1.81448850,-1.81448850,0.83602768,-0.83602768,0.51526297,-0.51526297,0.03229150,-0.03229150,0.39857526,-0.39857526,0.02991527,-0.02991527,0.62148271,-0.62148271
-5.10555278,1.87700355,-1.87700356,0.86163537,-0.86163537,0.53372013,-0.53372013,0.03409758,-0.03409758,0.41001920,-0.41001920,0.03050947,-0.03050947,0.64457633,-0.64457633
-5.09954977,1.93715268,-1.93715268,0.88378010,-0.88378010,0.55287178,-0.55287178,0.03617323,-0.03617323,0.42202035,-0.42202035,0.03128379,-0.03128379,0.66538137,-0.66538137
-5.09354677,1.99449285,-1.99449285,0.90214883,-0.90214883,0.57268448,-0.57268448,0.03851853,-0.03851853,0.43459211,-0.43459211,0.03224643,-0.03224643,0.68361091,-0.68361091
-5.08754377,2.04862475,-2.04862476,0.91650460,-0.91650460,0.59310704,-0.59310704,0.04112665,-0.04112665,0.44773414,-0.44773414,0.03340125,-0.03340126,0.69902588,-0.69902588
-5.08154077,2.09920352,-2.09920352,0.92669519,-0.92669519,0.61407110,-0.61407110,0.04398387,-0.04398387,0.46143211,-0.46143211,0.03474751,-0.03474751,0.71144227,-0.71144227
-5.07553777,2.14594714,-2.14594714,0.93265848,-0.93265848,0.63549196,-0.63549196,0.04706975,-0.04706975,0.47565753,-0.47565753,0.03627988,-0.03627988,0.72073649,-0.72073649
-5.06953477,2.18864210,-2.18864210,0.93442437,-0.93442437,0.65726981,-0.65726981,0.05035759,-0.05035759,0.49036785,-0.49036785,0.03798858,-0.03798858,0.72684866,-0.72684866
-5.06353177,2.22714589,-2.22714589,0.93211306,-0.93211306,0.67929094,-0.67929094,0.05381504,-0.05381504,0.50550648,-0.50550648,0.03985966,-0.03985966,0.72978370,-0.72978370
-5.05752876,2.26138610,-2.26138610,0.92592967,-0.92592967,0.70142917,-0.70142917,0.05740487,-0.05740487,0.52100296,-0.52100296,0.04187544,-0.04187544,0.72961011,-0.72961011
-5.05152576,2.29135634,-2.29135634,0.91615565,-0.91615565,0.72354720,-0.72354720,0.06108592,-0.06108592,0.53677306,-0.53677306,0.04401497,-0.04401497,0.72645660,-0.72645660
-5.04552276,2.31710914,-2.31710914,0.90313732,-0.90313732,0.74549794,-0.74549794,0.06481407,-0.06481407,0.55271886,-0.55271886,0.04625465,-0.04625466,0.72050671,-0.72050671
-5.03951976,2.33874631,-2.33874631,0.88727217,-0.88727217,0.76712579,-0.76712579,0.06854332,-0.06854332,0.56872899,-0.56872899,0.04856886,-0.04856886,0.71199175,-0.71199175
-5.03351676,2.35640736,-2.35640737,0.86899372,-0.86899372,0.78826787,-0.78826787,0.07222685,-0.07222685,0.58467884,-0.58467884,0.05093049,-0.05093049,0.70118232,-0.70118232
-5.02751376,2.37025678,-2.37025679,0.84875574,-0.84875574,0.80875522,-0.80875522,0.07581805,-0.07581805,0.60043095,-0.60043095,0.05331160,-0.05331160,0.68837902,-0.68837902
-5.02151076,2.38047091,-2.38047091,0.82701663,-0.82701663,0.82841400,-0.82841400,0.07927147,-0.07927147,0.61583572,-0.61583572,0.05568390,-0.05568390,0.67390254,-0.67390254
-5.01550775,2.38722527,-2.38722527,0.80422475,-0.80422475,0.84706682,-0.84706682,0.08254366,-0.08254366,0.63073238,-0.63073238,0.05801922,-0.05801922,0.65808386,-0.65808386
-5.00950475,2.39068320,-2.39068320,0.78080546,-0.78080546,0.86453423,-0.86453423,0.08559391,-0.08559391,0.64495045,-0.64495045,0.06028990,-0.06028990,0.64125467,-0.64125467
-5.00350175,2.39098645,-2.39098645,0.75715047,-0.75715046,0.88063642,-0.88063643,0.08838482,-0.08838482,0.65831170,-0.65831170,0.06246901,-0.06246901,0.62373871,-0.62373871
-4.99749875,2.38824838,-2.38824838,0.73360981,-0.73360981,0.89519535,-0.89519535,0.09088274,-0.09088274,0.67063274,-0.67063274,0.06453063,-0.06453063,0.60584410,-0.60584410
-4.99149575,2.38255027,-2.38255027,0.71048687,-0.71048687,0.90803715,-0.90803715,0.09305807,-0.09305807,0.68172819,-0.68172819,0.06644993,-0.06644993,0.58785703,-0.58785703
-4.98549275,2.37394094,-2.37394094,0.68803640,-0.68803640,0.91899514,-0.91899514,0.09488546,-0.09488546,0.69141457,-0.69141457,0.06820330,-0.06820330,0.57003691,-0.57003691
-4.97948974,2.36243981,-2.36243981,0.66646541,-0.66646541,0.92791314,-0.92791314,0.09634390,-0.09634390,0.69951475,-0.69951475,0.06976841,-0.06976841,0.55261312,-0.55261312
-4.97348674,2.34804323,-2.34804323,0.64593675,-0.64593675,0.93464940,-0.93464940,0.09741667,-0.09741667,0.70586297,-0.70586297,0.07112427,-0.07112427,0.53578323,-0.53578323
-4.96748374,2.33073374,-2.33073374,0.62657482,-0.62657481,0.93908074,-0.93908074,0.09809139,-0.09809139,0.71031019,-0.71031019,0.07225134,-0.07225134,0.51971277,-0.51971277
-4.96148074,2.31049179,-2.31049179,0.60847289,-0.60847288,0.94110713,-0.94110713,0.09835985,-0.09835985,0.71272983,-0.71272983,0.07313170,-0.07313170,0.50453620,-0.50453620
-4.95547774,2.28730906,-2.28730906,0.59170151,-0.59170151,0.94065622,-0.94065622,0.09821802,-0.09821802,0.71302331,-0.71302331,0.07374919,-0.07374919,0.49035899,-0.49035899
-4.94947474,2.26120271,-2.26120271,0.57631719,-0.57631719,0.93768785,-0.93768785,0.09766597,-0.09766597,0.71112556,-0.71112556,0.07408976,-0.07408976,0.47726058,-0.47726058
-4.94347174,2.23222956,-2.23222956,0.56237080,-0.56237080,0.93219822,-0.93219822,0.09670781,-0.09670780,0.70700985,-0.70700985,0.07414172,-0.07414172,0.46529777,-0.46529777
-4.93746873,2.20049918,-2.20049918,0.54991508,-0.54991508,0.92422338,-0.92422338,0.09535167,-0.09535167,0.70069189,-0.70069189,0.07389621,-0.07389621,0.45450847,-0.45450847
-4.93146573,2.16618499,-2.16618499,0.53901067,-0.53901067,0.91384193,-0.91384193,0.09360974,-0.09360974,0.69223283,-0.69223282,0.07334753,-0.07334753,0.44491539,-0.44491539
-4.92546273,2.12953256,-2.12953256,0.52973034,-0.52973034,0.90117654,-0.90117654,0.09149820,-0.09149820,0.68174087,-0.68174087,0.07249360,-0.07249360,0.43652946,-0.43652946
-4.91945973,2.09086416,-2.09086416,0.52216103,-0.52216103,0.88639406,-0.88639406,0.08903723,-0.08903723,0.66937142,-0.66937142,0.07133633,-0.07133633,0.42935274,-0.42935274
-4.91345673,2.05057925,-2.05057925,0.51640367,-0.51640367,0.86970414,-0.86970414,0.08625092,-0.08625092,0.65532536,-0.65532536,0.06988195,-0.06988195,0.42338075,-0.42338075
-4.90745373,2.00915032,-2.00915032,0.51257060,-0.51257060,0.85135621,-0.85135621,0.08316711,-0.08316711,0.63984571,-0.63984571,0.06814118,-0.06814118,0.41860395,-0.41860395
-4.90145073,1.96711421,-1.96711421,0.51078102,-0.51078102,0.83163471,-0.83163471,0.07981721,-0.07981721,0.62321235,-0.62321235,0.06612937,-0.06612937,0.41500843,-0.41500843
-4.89544772,1.92505889,-1.92505888,0.51115437,-0.51115437,0.81085278,-0.81085278,0.07623584,-0.07623584,0.60573511,-0.60573511,0.06386642,-0.06386642,0.41257588,-0.41257588
-4.88944472,1.88360636,-1.88360636,0.51380246,-0.51380246,0.78934451,-0.78934451,0.07246040,-0.07246040,0.58774542,-0.58774542,0.06137655,-0.06137655,0.41128268,-0.41128268
-4.88344172,1.84339229,-1.84339229,0.51882044,-0.51882044,0.76745595,-0.76745595,0.06853055,-0.06853055,0.56958666,-0.56958666,0.05868788,-0.05868788,0.41109853,-0.41109853
-4.87743872,1.80504331,-1.80504331,0.52627748,-0.52627748,0.74553533,-0.74553533,0.06448757,-0.06448757,0.55160374,-0.55160374,0.05583192,-0.05583192,0.41198462,-0.41198462
-4.87143572,1.76915323,-1.76915323,0.53620753,-0.53620753,0.72392292,-0.72392292,0.06037359,-0.06037358,0.53413226,-0.53413226,0.05284281,-0.05284281,0.41389153,-0.41389153
-4.86543272,1.73625938,-1.73625938,0.54860099,-0.54860099,0.70294086,-0.70294086,0.05623087,-0.05623087,0.51748774,-0.51748774,0.04975657,-0.04975657,0.41675727,-0.41675727
-4.85942971,1.70682041,-1.70682041,0.56339765,-0.56339765,0.68288356,-0.68288356,0.05210096,-0.05210096,0.50195541,-0.50195541,0.04661014,-0.04661014,0.42050551,-0.42050551
-4.85342671,1.68119683,-1.68119683,0.58048158,-0.58048158,0.66400922,-0.66400922,0.04802391,-0.04802391,0.48778110,-0.48778110,0.04344045,-0.04344045,0.42504433,-0.42504433
-4.84742371,1.65963558,-1.65963558,0.59967842,-0.59967842,0.64653276,-0.64653276,0.04403747,-0.04403747,0.47516363,-0.47516363,0.04028354,-0.04028354,0.43026575,-0.43026575
-4.84142071,1.64225967,-1.64225966,0.62075533,-0.62075533,0.63062069,-0.63062069,0.04017643,-0.04017643,0.46424916,-0.46424916,0.03717360,-0.03717360,0.43604609,-0.43604609
-4.83541771,1.62906362,-1.62906362,0.64342401,-0.64342401,0.61638821,-0.61638821,0.03647201,-0.03647201,0.45512775,-0.45512775,0.03414223,-0.03414223,0.44224740,-0.44224740
-4.82941471,1.61991543,-1.61991543,0.66734658,-0.66734658,0.60389874,-0.60389874,0.03295138,-0.03295138,0.44783239,-0.44783239,0.03121771,-0.03121771,0.44872005,-0.44872005
-4.82341171,1.61456500,-1.61456500,0.69214465,-0.69214465,0.59316593,-0.59316593,0.02963736,-0.02963736,0.44234065,-0.44234065,0.02842450,-0.02842450,0.45530634,-0.45530634
-4.81740870,1.61265923,-1.61265923,0.71741095,-0.71741095,0.58415818,-0.58415818,0.02654820,-0.02654820,0.43857877,-0.43857877,0.02578290,-0.02578290,0.46184521,-0.46184521
-4.81140570,1.61376285,-1.61376285,0.74272346,-0.74272346,0.57680551,-0.57680551,0.02369759,-0.02369759,0.43642817,-0.43642817,0.02330879,-0.02330879,0.46817794,-0.46817794
-4.80540270,1.61738462,-1.61738462,0.76766135,-0.76766136,0.57100830,-0.57100830,0.02109479,-0.02109479,0.43573399,-0.43573399,0.02101370,-0.02101370,0.47415446,-0.47415446
-4.79939970,1.62300725,-1.62300725,0.79182217,-0.79182217,0.56664777,-0.56664777,0.01874481,-0.01874481,0.43631539,-0.43631539,0.01890491,-0.01890491,0.47964023,-0.47964023
-4.79339670,1.63012001,-1.63012001,0.81483938,-0.81483938,0.56359741,-0.56359741,0.01664885,-0.01664885,0.43797690,-0.43797690,0.01698577,-0.01698577,0.48452324,-0.48452324
-4.78739370,1.63825215,-1.63825215,0.83639966,-0.83639966,0.56173491,-0.56173491,0.01480470,-0.01480470,0.44052047,-0.44052047,0.01525612,-0.01525612,0.48872088,-0.48872088
-4.78139070,1.64700548,-1.64700548,0.85625887,-0.85625887,0.56095392,-0.56095392,0.01320721,-0.01320721,0.44375740,-0.44375740,0.01371283,-0.01371283,0.49218621,-0.49218621
-4.77538769,1.65608430,-1.65608430,0.87425594,-0.87425594,0.56117497,-0.56117497,0.01184889,-0.01184889,0.44751970,-0.44751970,0.01235038,-0.01235038,0.49491343,-0.49491343
-4.76938469,1.66532096,-1.66532096,0.89032381,-0.89032381,0.56235493,-0.56235493,0.01072036,-0.01072036,0.45167010,-0.45167010,0.01116148,-0.01116148,0.49694203,-0.49694203
-4.76338169,1.67469540,-1.67469540,0.90449677,-0.90449677,0.56449434,-0.56449434,0.00981093,-0.00981093,0.45611023,-0.45611023,0.01013770,-0.01013770,0.49835942,-0.49835942
-4.75737869,1.68434746,-1.68434746,0.91691351,-0.91691351,0.56764225,-0.56764225,0.00910899,-0.00910899,0.46078649,-0.46078649,0.00927009,-0.00927009,0.49930171,-0.49930171
-4.75137569,1.69458073,-1.69458073,0.92781555,-0.92781555,0.57189802,-0.57189802,0.00860247,-0.00860247,0.46569321,-0.46569321,0.00854976,-0.00854976,0.49995250,-0.49995250
-4.74537269,1.70585752,-1.70585752,0.93754075,-0.93754075,0.57740996,-0.57740996,0.00827911,-0.00827911,0.47087286,-0.47087286,0.00796830,-0.00796830,0.50053952,-0.50053952
-4.73936968,1.71878458,-1.71878458,0.94651196,-0.94651196,0.58437056,-0.58437056,0.00812677,-0.00812677,0.47641332,-0.47641332,0.00751828,-0.00751828,0.50132915,-0.50132915
-4.73336668,1.73408982,-1.73408983,0.95522112,-0.95522112,0.59300863,-0.59300863,0.00813358,-0.00813358,0.48244209,-0.48244209,0.00719349,-0.00719349,0.50261879,-0.50261879
-4.72736368,1.75259099,-1.75259099,0.96420918,-0.96420918,0.60357827,-0.60357827,0.00828803,-0.00828803,0.48911794,-0.48911794,0.00698920,-0.00698920,0.50472743,-0.50472743
-4.72136068,1.77515712,-1.77515712,0.97404264,-0.97404264,0.61634547,-0.61634547,0.00857901,-0.00857901,0.49662019,-0.49662019,0.00690222,-0.00690222,0.50798448,-0.50798448
-4.71535768,1.80266475,-1.80266475,0.98528776,-0.98528776,0.63157263,-0.63157263,0.00899577,-0.00899577,0.50513625,-0.50513625,0.00693093,-0.00693093,0.51271751,-0.51271751
-4.70935468,1.83595060,-1.83595060,0.99848330,-0.99848330,0.64950181,-0.64950181,0.00952789,-0.00952789,0.51484809,-0.51484809,0.00707519,-0.00707519,0.51923895,-0.51923895
-4.70335168,1.87576296,-1.87576296,1.01411326,-1.01411326,0.67033763,-0.67033763,0.01016517,-0.01016517,0.52591831,-0.52591831,0.00733613,-0.00733613,0.52783269,-0.52783269
-4.69734867,1.92271430,-1.92271430,1.03258080,-1.03258080,0.69423057,-0.69423057,0.01089747,-0.01089747,0.53847664,-0.53847664,0.00771586,-0.00771586,0.53874077,-0.53874077
-4.69134567,1.97723732,-1.97723732,1.05418461,-1.05418461,0.72126167,-0.72126167,0.01171468,-0.01171468,0.55260764,-0.55260764,0.00821717,-0.00821717,0.55215090,-0.55215090
-4.68534267,2.03954692,-2.03954693,1.07909903,-1.07909903,0.75142939,-0.75142939,0.01260655,-0.01260655,0.56834032,-0.56834032,0.00884311,-0.00884311,0.56818531,-0.56818531
-4.67933967,2.10961014,-2.10961015,1.10735898,-1.10735898,0.78463967,-0.78463967,0.01356261,-0.01356261,0.58564037,-0.58564037,0.00959653,-0.00959653,0.58689142,-0.58689142
-4.67333667,2.18712584,-2.18712584,1.13885054,-1.13885054,0.82069955,-0.82069955,0.01457213,-0.01457213,0.60440556,-0.60440556,0.01047963,-0.01047963,0.60823482,-0.60823482
-4.66733367,2.27151555,-2.27151555,1.17330789,-1.17330789,0.85931520,-0.85931520,0.01562407,-0.01562407,0.62446457,-0.62446457,0.01149346,-0.01149346,0.63209488,-0.63209489
-4.66133067,2.36192635,-2.36192635,1.21031695,-1.21031695,0.90009444,-0.90009444,0.01670709,-0.01670709,0.64557965,-0.64557965,0.01263750,-0.01263750,0.65826338,-0.65826338
-4.65532766,2.45724597,-2.45724597,1.24932567,-1.24932567,0.94255395,-0.94255395,0.01780953,-0.01780953,0.66745291,-0.66745291,0.01390914,-0.01390914,0.68644608,-0.68644608
-4.64932466,2.55612997,-2.55612997,1.28966083,-1.28966083,0.98613108,-0.98613109,0.01891953,-0.01891953,0.68973615,-0.68973615,0.01530334,-0.01530334,0.71626758,-0.71626758
-4.64332166,2.65703993,-2.65703993,1.33055051,-1.33055051,1.03019980,-1.03019981,0.02002507,-0.02002507,0.71204383,-0.71204383,0.01681227,-0.01681227,0.74727909,-0.74727909
-4.63731866,2.75829128,-2.75829129,1.37115153,-1.37115153,1.07409022,-1.07409022,0.02111404,-0.02111404,0.73396853,-0.73396853,0.01842508,-0.01842508,0.77896906,-0.77896906
-4.63131566,2.85810884,-2.85810884,1.41058047,-1.41058047,1.11711091,-1.11711091,0.02217444,-0.02217444,0.75509819,-0.75509819,0.02012771,-0.02012771,0.81077631,-0.81077631
-4.62531266,2.95468755,-2.95468755,1.44794709,-1.44794709,1.15857307,-1.15857307,0.02319442,-0.02319442,0.77503434,-0.77503434,0.02190289,-0.02190289,0.84210513,-0.84210513
-4.61930965,3.04625594,-3.04625595,1.48238846,-1.48238846,1.19781542,-1.19781542,0.02416245,-0.02416245,0.79341023,-0.79341023,0.02373022,-0.02373022,0.87234199,-0.87234199
-4.61330665,3.13113935,-3.13113936,1.51310236,-1.51310236,1.23422867,-1.23422868,0.02506748,-0.02506748,0.80990811,-0.80990811,0.02558638,-0.02558638,0.90087313,-0.90087313
-4.60730365,3.20782015,-3.20782015,1.53937831,-1.53937831,1.26727853,-1.26727854,0.02589903,-0.02589903,0.82427460,-0.82427460,0.02744547,-0.02744547,0.92710244,-0.92710244
-4.60130065,3.27499218,-3.27499218,1.56062489,-1.56062489,1.29652599,-1.29652599,0.02664737,-0.02664737,0.83633336,-0.83633336,0.02927949,-0.02927949,0.95046905,-0.95046905
-4.59529765,3.33160712,-3.33160713,1.57639203,-1.57639203,1.32164406,-1.32164406,0.02730363,-0.02730363,0.84599431,-0.84599431,0.03105897,-0.03105897,0.97046396,-0.97046397
-4.58929465,3.37691049,-3.37691049,1.58638724,-1.58638724,1.34243010,-1.34243010,0.02785996,-0.02785996,0.85325896,-0.85325896,0.03275364,-0.03275364,0.98664509,-0.98664509
-4.58329165,3.41046585,-3.41046585,1.59048514,-1.59048514,1.35881307,-1.35881307,0.02830964,-0.02830964,0.85822140,-0.85822140,0.03433320,-0.03433320,0.99865028,-0.99865028
-4.57728864,3.43216630,-3.43216630,1.58872988,-1.58872988,1.37085548,-1.37085548,0.02864724,-0.02864724,0.86106486,-0.86106486,0.03576820,-0.03576820,1.00620781,-1.00620781
-4.57128564,3.44223262,-3.44223262,1.58133040,-1.58133040,1.37874985,-1.37874985,0.02886867,-0.02886867,0.86205403,-0.86205403,0.03703088,-0.03703088,1.00914408,-1.00914408
-4.56528264,3.44119863,-3.44119863,1.56864891,-1.56864890,1.38280989,-1.38280989,0.02897135,-0.02897135,0.86152333,-0.86152333,0.03809598,-0.03809598,1.00738820,-1.00738820
-4.55927964,3.42988441,-3.42988441,1.55118319,-1.55118319,1.38345686,-1.38345686,0.02895425,-0.02895425,0.85986191,-0.85986191,0.03894161,-0.03894161,1.00097348,-1.00097348
-4.55327664,3.40935906,-3.40935906,1.52954380,-1.52954380,1.38120185,-1.38120185,0.02881799,-0.02881799,0.85749581,-0.85749581,0.03954990,-0.03954990,0.99003576,-0.99003576
-4.54727364,3.38089474,-3.38089474,1.50442718,-1.50442718,1.37662477,-1.37662477,0.02856483,-0.02856483,0.85486851,-0.85486851,0.03990764,-0.03990764,0.97480882,-0.97480882
-4.54127064,3.34591459,-3.34591459,1.47658625,-1.47658624,1.37035120,-1.37035120,0.02819871,-0.02819871,0.85242053,-0.85242053,0.04000672,-0.04000672,0.95561708,-0.95561708
-4.53526763,3.30593696,-3.30593696,1.44679981,-1.44679981,1.36302829,-1.36302829,0.02772523,-0.02772523,0.85056937,-0.85056936,0.03984444,-0.03984444,0.93286591,-0.93286591
-4.52926463,3.26251886,-3.26251886,1.41584237,-1.41584237,1.35530077,-1.35530077,0.02715154,-0.02715154,0.84969065,-0.84969065,0.03942360,-0.03942360,0.90703012,-0.90703012
-4.52326163,3.21720121,-3.21720121,1.38445574,-1.38445574,1.34778850,-1.34778850,0.02648625,-0.02648625,0.85010152,-0.85010152,0.03875242,-0.03875242,0.87864099,-0.87864099
-4.51725863,3.17145870,-3.17145869,1.35332373,-1.35332373,1.34106638,-1.34106638,0.02573927,-0.02573927,0.85204708,-0.85204708,0.03784432,-0.03784432,0.84827244,-0.84827244
-4.51125563,3.12665619,-3.12665618,1.32305107,-1.32305107,1.33564778,-1.33564778,0.02492166,-0.02492166,0.85569064,-0.85569064,0.03671746,-0.03671746,0.81652681,-0.81652681
-4.50525263,3.08401386,-3.08401386,1.29414743,-1.29414743,1.33197210,-1.33197210,0.02404535,-0.02404535,0.86110822,-0.86110822,0.03539415,-0.03539415,0.78402081,-0.78402081
-4.49924962,3.04458215,-3.04458215,1.26701697,-1.26701697,1.33039699,-1.33039699,0.02312297,-0.02312297,0.86828761,-0.86828761,0.03390019,-0.03390019,0.75137204,-0.75137204
-4.49324662,3.00922725,-3.00922725,1.24195382,-1.24195381,1.33119549,-1.33119549,0.02216750,-0.02216750,0.87713194,-0.87713194,0.03226399,-0.03226399,0.71918642,-0.71918642
-4.48724362,2.97862735,-2.97862735,1.21914316,-1.21914316,1.33455782,-1.33455783,0.02119211,-0.02119211,0.88746770,-0.88746770,0.03051577,-0.03051577,0.68804694,-0.68804694
-4.48124062,2.95327892,-2.95327892,1.19866781,-1.19866781,1.34059776,-1.34059776,0.02020982,-0.02020982,0.89905652,-0.89905652,0.02868667,-0.02868667,0.65850383,-0.65850383
-4.47523762,2.93351201,-2.93351201,1.18051930,-1.18051930,1.34936261,-1.34936261,0.01923330,-0.01923330,0.91161033,-0.91161033,0.02680785,-0.02680785,0.63106625,-0.63106625
-4.46923462,2.91951274,-2.91951274,1.16461275,-1.16461275,1.36084621,-1.36084621,0.01827464,-0.01827464,0.92480876,-0.92480876,0.02490966,-0.02490966,0.60619558,-0.60619558
-4.46323162,2.91135109,-2.91135109,1.15080428,-1.15080428,1.37500366,-1.37500367,0.01734515,-0.01734515,0.93831797,-0.93831798,0.02302094,-0.02302094,0.58430009,-0.58430009
-4.45722861,2.90901144,-2.90901145,1.13890991,-1.13890991,1.39176688,-1.39176688,0.01645524,-0.01645524,0.95180988,-0.95180988,0.02116833,-0.02116833,0.56573102,-0.56573102
-4.45122561,2.91242348,-2.91242349,1.12872458,-1.12872458,1.41105949,-1.41105949,0.01561430,-0.01561430,0.96498051,-0.96498051,0.01937575,-0.01937575,0.55077973,-0.55077973
-4.44522261,2.92149102,-2.92149103,1.12004010,-1.12004010,1.43281017,-1.43281017,0.01483061,-0.01483061,0.97756662,-0.97756662,0.01766398,-0.01766398,0.53967570,-0.53967570
