energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-4.63731866,0.43400511,0.00074201,0.00678286,0.02394354,0.27262607,0.00068127,0.10005259,0.15919563,0.01864258
-4.63131566,0.41610734,0.00070642,0.00649622,0.02305353,0.26204913,0.00064902,0.09555979,0.15207721,0.01781659
-4.62531266,0.39677763,0.00066838,0.00617713,0.02207634,0.25072260,0.00061446,0.09066327,0.14431018,0.01692584
-4.61930965,0.37640727,0.00062839,0.00583168,0.02103725,0.23891302,0.00057807,0.08544169,0.13602092,0.01598509
-4.61330665,0.35541272,0.00058698,0.00546621,0.01996283,0.22690500,0.00054037,0.07997839,0.12734302,0.01501020
-4.60730365,0.33422322,0.00054471,0.00508715,0.01888024,0.21499320,0.00050191,0.07435860,0.11841285,0.01401756
-4.60130065,0.31326850,0.00050214,0.00470078,0.01781653,0.20347427,0.00046323,0.06866684,0.10936536,0.01302362
-4.59529765,0.29296710,0.00045983,0.00431313,0.01679799,0.19263899,0.00042491,0.06298445,0.10033017,0.01204441
-4.58929465,0.27371576,0.00041829,0.00392984,0.01584953,0.18276492,0.00038746,0.05738755,0.09142822,0.01109511
-4.58329165,0.25587993,0.00037800,0.00355602,0.01499416,0.17410956,0.00035140,0.05194526,0.08276890,0.01018973
-4.57728864,0.23978582,0.00033939,0.00319619,0.01425249,0.16690436,0.00031722,0.04671842,0.07444792,0.00934081
-4.57128564,0.22571401,0.00030284,0.00285427,0.01364236,0.16134946,0.00028536,0.04175873,0.06654583,0.00855926
-4.56528264,0.21389466,0.00026865,0.00253352,0.01317854,0.15760937,0.00025627,0.03710828,0.05912719,0.00785422
-4.55927964,0.20450431,0.00023708,0.00223657,0.01287250,0.15580962,0.00023035,0.03279958,0.05224042,0.00723305
-4.55327664,0.19766429,0.00020832,0.00196549,0.01273227,0.15603420,0.00020800,0.02885593,0.04591822,0.00670135
-4.54727364,0.19344054,0.00018253,0.00172183,0.01276243,0.15832413,0.00018962,0.02529204,0.04017842,0.00626311
-4.54127064,0.19184478,0.00015981,0.00150672,0.01296410,0.16267686,0.00017565,0.02211503,0.03502532,0.00592082
-4.53526763,0.19283695,0.00014024,0.00132096,0.01333509,0.16904662,0.00016653,0.01932555,0.03045123,0.00567571
-4.52926463,0.19632873,0.00012387,0.00116514,0.01387006,0.17734579,0.00016280,0.01691903,0.02643827,0.00552800
-4.52326163,0.20218809,0.00011075,0.00103975,0.01456078,0.18744719,0.00016505,0.01488703,0.02296023,0.00547718
-4.51725863,0.21024465,0.00010093,0.00094527,0.01539649,0.19918726,0.00017395,0.01321856,0.01998447,0.00552226
-4.51125563,0.22029595,0.00009444,0.00088232,0.01636428,0.21237032,0.00019029,0.01190134,0.01747368,0.00566209
-4.50525263,0.23211417,0.00009138,0.00085170,0.01744953,0.22677350,0.00021498,0.01092304,0.01538767,0.00589564
-4.49924962,0.24545353,0.00009182,0.00085451,0.01863643,0.24215268,0.00024905,0.01027230,0.01368481,0.00622229
-4.49324662,0.26005785,0.00009590,0.00089222,0.01990854,0.25824898,0.00029364,0.00993963,0.01232343,0.00664201
-4.48724362,0.27566842,0.00010378,0.00096669,0.02124934,0.27479579,0.00035003,0.00991817,0.01126295,0.00715563
-4.48124062,0.29203163,0.00011563,0.00108020,0.02264282,0.29152618,0.00041958,0.01020418,0.01046477,0.00776496
-4.47523762,0.30890638,0.00013167,0.00123546,0.02407404,0.30818031,0.00050374,0.01079739,0.00989301,0.00847293
-4.46923462,0.32607082,0.00015214,0.00143560,0.02552967,0.32451260,0.00060401,0.01170115,0.00951503,0.00928360
-4.46323162,0.34332827,0.00017728,0.00168409,0.02699848,0.34029850,0.00072189,0.01292234,0.00930173,0.01020213
-4.45722861,0.36051193,0.00020733,0.00198473,0.02847169,0.35534026,0.00085884,0.01447113,0.00922776,0.01123472
-4.45122561,0.37748827,0.00024253,0.00234147,0.02994331,0.36947175,0.00101619,0.01636052,0.00927154,0.01238838
-4.44522261,0.39415883,0.00028307,0.00275838,0.03141026,0.38256178,0.00119511,0.01860578,0.00941519,0.01367073
-4.43921961,0.41046027,0.00032910,0.00323949,0.03287242,0.39451599,0.00139654,0.02122371,0.00964434,0.01508961
-4.43321661,0.42636274,0.00038069,0.00378865,0.03433251,0.40527697,0.00162105,0.02423176,0.00994788,0.01665272
-4.42721361,0.44186652,0.00043784,0.00440937,0.03579584,0.41482280,0.00186885,0.02764711,0.01031768,0.01836717
-4.42121061,0.45699710,0.00050042,0.00510469,0.03726989,0.42316390,0.00213966,0.03148566,0.01074821,0.02023897
-4.41520760,0.47179903,0.00056821,0.00587698,0.03876384,0.43033853,0.00243268,0.03576101,0.01123621,0.02227255
-4.40920460,0.48632878,0.00064082,0.00672789,0.04028791,0.43640712,0.00274652,0.04048345,0.01178033,0.02447025
-4.40320160,0.50064711,0.00071773,0.00765814,0.04185271,0.44144584,0.00307918,0.04565899,0.01238077,0.02683182
-4.39719860,0.51481137,0.00079827,0.00866745,0.04346857,0.44553976,0.00342805,0.05128849,0.01303897,0.02935402
-4.39119560,0.52886828,0.00088163,0.00975447,0.04514478,0.44877610,0.00378987,0.05736690,0.01375732,0.03203024
-4.38519260,0.54284752,0.00096683,0.01091674,0.04688900,0.45123799,0.00416085,0.06388266,0.01453892,0.03485028
-4.37918959,0.55675684,0.00105278,0.01215069,0.04870667,0.45299918,0.00453668,0.07081731,0.01538739,0.03780019
-4.37318659,0.57057866,0.00113830,0.01345165,0.05060056,0.45411997,0.00491262,0.07814519,0.01630676,0.04086227
-4.36718359,0.58426879,0.00122209,0.01481392,0.05257048,0.45464469,0.00528367,0.08583352,0.01730132,0.04401519
-4.36118059,0.59775705,0.00130282,0.01623092,0.05461308,0.45460084,0.00564465,0.09384252,0.01837566,0.04723424
-4.35517759,0.61095000,0.00137917,0.01769527,0.05672189,0.45399999,0.00599043,0.10212586,0.01953460,0.05049176
-4.34917459,0.62373545,0.00144980,0.01919898,0.05888746,0.45284017,0.00631602,0.11063126,0.02078325,0.05375766
-4.34317159,0.63598855,0.00151348,0.02073362,0.06109763,0.45110971,0.00661681,0.11930122,0.02212703,0.05699998
-4.33716858,0.64757900,0.00156907,0.02229048,0.06333801,0.44879211,0.00688870,0.12807399,0.02357165,0.06018566
-4.33116558,0.65837883,0.00161558,0.02386080,0.06559244,0.44587149,0.00712828,0.13688453,0.02512315,0.06328123
-4.32516258,0.66827027,0.00165220,0.02543590,0.06784354,0.44233831,0.00733296,0.14566563,0.02678782,0.06625362
-4.31915958,0.67715309,0.00167834,0.02700731,0.07007333,0.43819470,0.00750104,0.15434900,0.02857202,0.06907087
-4.31315658,0.68495090,0.00169363,0.02856695,0.07226377,0.43345902,0.00763182,0.16286635,0.03048204,0.07170288
-4.30715358,0.69161587,0.00169796,0.03010711,0.07439725,0.42816932,0.00772563,0.17115046,0.03252376,0.07412204
-4.30115058,0.69713155,0.00169146,0.03162059,0.07645703,0.42238521,0.00778376,0.17913609,0.03470225,0.07630377
-4.29514757,0.70151362,0.00167451,0.03310058,0.07842753,0.41618810,0.00780844,0.18676085,0.03702129,0.07822701
-4.28914457,0.70480826,0.00164771,0.03454068,0.08029455,0.40967955,0.00780274,0.19396586,0.03948278,0.07987449
-4.28314157,0.70708846,0.00161187,0.03593478,0.08204533,0.40297796,0.00777041,0.20069634,0.04208618,0.08123296
-4.27713857,0.70844831,0.00156797,0.03727692,0.08366847,0.39621357,0.00771570,0.20690196,0.04482776,0.08229323
-4.27113557,0.70899566,0.00151713,0.03856114,0.08515378,0.38952223,0.00764317,0.21253712,0.04770002,0.08305016
-4.26513257,0.70884373,0.00146057,0.03978131,0.08649207,0.38303826,0.00755748,0.21756105,0.05069105,0.08350243
-4.25912956,0.70810205,0.00139954,0.04093102,0.08767478,0.37688684,0.00746319,0.22193781,0.05378400,0.08365236
-4.25312656,0.70686749,0.00133533,0.04200333,0.08869371,0.37117646,0.00736453,0.22563625,0.05695673,0.08350552
-4.24712356,0.70521593,0.00126918,0.04299080,0.08954067,0.36599193,0.00726521,0.22862986,0.06018158,0.08307035
-4.24112056,0.70319509,0.00120223,0.04388530,0.09020725,0.36138843,0.00716830,0.23089665,0.06342539,0.08235778
-4.23511756,0.70081918,0.00113557,0.04467811,0.09068461,0.35738699,0.00707607,0.23241907,0.06664973,0.08138078
-4.22911456,0.69806560,0.00107012,0.04535995,0.09096340,0.35397174,0.00698992,0.23318395,0.06981148,0.08015395
-4.22311156,0.69487408,0.00100665,0.04592111,0.09103383,0.35108913,0.00691037,0.23318260,0.07286359,0.07869317
-4.21710855,0.69114835,0.00094579,0.04635172,0.09088585,0.34864923,0.00683705,0.23241100,0.07575614,0.07701525
-4.21110555,0.68676023,0.00088798,0.04664204,0.09050948,0.34652906,0.00676876,0.23087006,0.07843772,0.07513767
-4.20510255,0.68155614,0.00083352,0.04678282,0.08989528,0.34457775,0.00670359,0.22856614,0.08085686,0.07307839
-4.19909955,0.67536545,0.00078255,0.04676571,0.08903494,0.34262337,0.00663904,0.22551159,0.08296382,0.07085570
-4.19309655,0.66801045,0.00073506,0.04658375,0.08792192,0.34048093,0.00657217,0.22172543,0.08471225,0.06848818
-4.18709355,0.65931731,0.00069096,0.04623185,0.08655219,0.33796121,0.00649983,0.21723409,0.08606111,0.06599473
-4.18109055,0.64912745,0.00065002,0.04570721,0.08492501,0.33487990,0.00641878,0.21207219,0.08697631,0.06339457
-4.17508754,0.63730868,0.00061198,0.04500984,0.08304359,0.33106662,0.00632595,0.20628328,0.08743245,0.06070740
-4.16908454,0.62376566,0.00057651,0.04414290,0.08091577,0.32637335,0.00621855,0.19992049,0.08741414,0.05795350
-4.16308154,0.60844898,0.00054328,0.04311303,0.07855459,0.32068181,0.00609425,0.19304706,0.08691725,0.05515392
-4.15707854,0.59136261,0.00051195,0.04193060,0.07597867,0.31390957,0.00595133,0.18573666,0.08594977,0.05233059
-4.15107554,0.57256918,0.00048218,0.04060983,0.07321251,0.30601452,0.00578871,0.17807355,0.08453230,0.04950649
-4.14507254,0.55219310,0.00045369,0.03916879,0.07028652,0.29699766,0.00560610,0.17015236,0.08269826,0.04670575
-4.13906953,0.53042129,0.00042623,0.03762935,0.06723694,0.28690410,0.00540394,0.16207772,0.08049369,0.04395377
-4.13306653,0.50750170,0.00039961,0.03601697,0.06410558,0.27582235,0.00518343,0.15396348,0.07797672,0.04127723
-4.12706353,0.48373969,0.00037368,0.03436038,0.06093932,0.26388212,0.00494649,0.14593173,0.07521673,0.03870412
-4.12106053,0.45949262,0.00034835,0.03269121,0.05778952,0.25125070,0.00469565,0.13811150,0.07229327,0.03626372
-4.11505753,0.43516298,0.00032359,0.03104355,0.05471133,0.23812837,0.00443399,0.13063728,0.06929474,0.03398650
-4.10905453,0.41119042,0.00029940,0.02945343,0.05176285,0.22474305,0.00416503,0.12364727,0.06631692,0.03190401
-4.10305153,0.38804317,0.00027583,0.02795828,0.04900425,0.21134449,0.00389259,0.11728153,0.06346138,0.03004875
-4.09704852,0.36620910,0.00025296,0.02659640,0.04649695,0.19819843,0.00362066,0.11168002,0.06083389,0.02845401
-4.09104552,0.34618696,0.00023088,0.02540641,0.04430266,0.18558082,0.00335330,0.10698053,0.05854272,0.02715362
-4.08504252,0.32847790,0.00020972,0.02442668,0.04248257,0.17377252,0.00309452,0.10331662,0.05669706,0.02618176
-4.07903952,0.31357757,0.00018957,0.02369486,0.04109652,0.16305445,0.00284817,0.10081559,0.05540539,0.02557270
-4.07303652,0.30196892,0.00017057,0.02324739,0.04020230,0.15370340,0.00261784,0.09959643,0.05477391,0.02536051
-4.06703352,0.29411570,0.00015282,0.02311902,0.03985488,0.14598850,0.00240685,0.09976789,0.05490505,0.02557874
-4.06103052,0.29045665,0.00013641,0.02334240,0.04010588,0.14016825,0.00221809,0.10142662,0.05589591,0.02626010
-4.05502751,0.29140020,0.00012142,0.02394768,0.04100288,0.13648805,0.00205409,0.10465539,0.05783676,0.02743598
-4.04902451,0.29731955,0.00010793,0.02496208,0.04258894,0.13517811,0.00191691,0.10952143,0.06080953,0.02913607
-4.04302151,0.30854806,0.00009596,0.02640954,0.04490201,0.13645151,0.00180818,0.11607489,0.06488624,0.03138776
-4.03701851,0.32537449,0.00008556,0.02831025,0.04797440,0.14050228,0.00172907,0.12434747,0.07012738,0.03421559
-4.03101551,0.34803825,0.00007671,0.03068031,0.05183218,0.14750329,0.00168033,0.13435109,0.07658037,0.03764056
-4.02501251,0.37672431,0.00006943,0.03353126,0.05649457,0.15760393,0.00166223,0.14607692,0.08427786,0.04167938
-4.01900950,0.41155782,0.00006367,0.03686966,0.06197333,0.17092727,0.00167467,0.15949440,0.09323624,0.04634367
-4.01300650,0.45259850,0.00005941,0.04069665,0.06827199,0.18756693,0.00171710,0.17455068,0.10345417,0.05163909
-4.00700350,0.49983483,0.00005659,0.04500754,0.07538521,0.20758348,0.00178860,0.19117021,0.11491127,0.05756448
-4.00100050,0.55317834,0.00005516,0.04979139,0.08329802,0.23100058,0.00188788,0.20925469,0.12756716,0.06411092
-3.99499750,0.61245826,0.00005504,0.05503064,0.09198513,0.25780095,0.00201326,0.22868338,0.14136080,0.07126091
-3.98899450,0.67741682,0.00005616,0.06070087,0.10141035,0.28792245,0.00216275,0.24931373,0.15621029,0.07898758
-3.98299150,0.74770572,0.00005844,0.06677059,0.11152603,0.32125455,0.00233402,0.27098255,0.17201323,0.08725400
-3.97698849,0.82288411,0.00006176,0.07320118,0.12227281,0.35763535,0.00252443,0.29350749,0.18864771,0.09601267
-3.97098549,0.90241852,0.00006605,0.07994704,0.13357947,0.39684964,0.00273108,0.31668909,0.20597384,0.10520524
-3.96498249,0.98568512,0.00007117,0.08695577,0.14536316,0.43862810,0.00295082,0.34031324,0.22383612,0.11476247
-3.95897949,1.07197458,0.00007702,0.09416875,0.15752992,0.48264811,0.00318029,0.36415408,0.24206629,0.12460450
-3.95297649,1.16049978,0.00008346,0.10152171,0.16997557,0.52853613,0.00341599,0.38797736,0.26048691,0.13464141
-3.94697349,1.25040639,0.00009036,0.10894570,0.18258702,0.57587191,0.00365432,0.41154410,0.27891534,0.14477420
-3.94097049,1.34078626,0.00009757,0.11636808,0.19524389,0.62419460,0.00389162,0.43461459,0.29716809,0.15489609
-3.93496748,1.43069337,0.00010496,0.12371381,0.20782066,0.67301048,0.00412428,0.45695257,0.31506542,0.16489420
-3.92896448,1.51916193,0.00011236,0.13090687,0.22018893,0.72180235,0.00434877,0.47832952,0.33243588,0.17465148
-3.92296148,1.60522611,0.00011961,0.13787168,0.23222016,0.77004016,0.00456175,0.49852890,0.34912062,0.18404908
-3.91695848,1.68794066,0.00012658,0.14453474,0.24378841,0.81719250,0.00476009,0.51735022,0.36497734,0.19296873
-3.91095548,1.76640164,0.00013310,0.15082610,0.25477320,0.86273857,0.00494098,0.53461282,0.37988359,0.20129548
-3.90495248,1.83976644,0.00013904,0.15668091,0.26506235,0.90618001,0.00510197,0.55015919,0.39373918,0.20892031
-3.89894947,1.90727223,0.00014425,0.16204073,0.27455452,0.94705221,0.00524102,0.56385771,0.40646777,0.21574283
-3.89294647,1.96825191,0.00014864,0.16685472,0.28316152,0.98493440,0.00535654,0.57560469,0.41801727,0.22167371
-3.88694347,2.02214697,0.00015209,0.17108058,0.29081010,1.01945820,0.00544742,0.58532559,0.42835926,0.22663696
-3.88094047,2.06851659,0.00015453,0.17468521,0.29744327,1.05031421,0.00551300,0.59297538,0.43748720,0.23057177
-3.87493747,2.10704259,0.00015589,0.17764503,0.30302092,1.07725626,0.00555313,0.59853802,0.44541377,0.23343396
-3.86893447,2.13753002,0.00015615,0.17994602,0.30751982,1.10010326,0.00556808,0.60202509,0.45216725,0.23519693
-3.86293147,2.15990347,0.00015529,0.18158339,0.31093301,1.11873863,0.00555856,0.60347346,0.45778731,0.23585203
-3.85692846,2.17419934,0.00015334,0.18256104,0.31326850,1.13310735,0.00552564,0.60294244,0.46232033,0.23540844
-3.85092546,2.18055474,0.00015033,0.18289065,0.31454745,1.14321098,0.00547070,0.60051015,0.46581464,0.23389238
-3.84492246,2.17919349,0.00014632,0.18259064,0.31480197,1.14910100,0.00539537,0.59626967,0.46831587,0.23134596
-3.83891946,2.17041029,0.00014139,0.18168493,0.31407259,1.15087096,0.00530147,0.59032484,0.46986276,0.22782547
-3.83291646,2.15455395,0.00013566,0.18020172,0.31240566,1.14864796,0.00519091,0.58278615,0.47048372,0.22339934
-3.82691346,2.13201071,0.00012922,0.17817217,0.30985075,1.14258405,0.00506569,0.57376691,0.47019424,0.21814586
-3.82091046,2.10318855,0.00012221,0.17562924,0.30645829,1.13284810,0.00492776,0.56337971,0.46899549,0.21215070
-3.81490745,2.06850339,0.00011474,0.17260661,0.30227757,1.11961859,0.00477903,0.55173364,0.46687410,0.20550440
-3.80890445,2.02836786,0.00010696,0.16913783,0.29735521,1.10307776,0.00462130,0.53893215,0.46380318,0.19830001
-3.80290145,1.98318319,0.00009899,0.16525573,0.29173418,1.08340743,0.00445625,0.52507176,0.45974455,0.19063071
-3.79689845,1.93333430,0.00009096,0.16099198,0.28545342,1.06078648,0.00428539,0.51024163,0.45465202,0.18258790
-3.79089545,1.87918822,0.00008298,0.15637703,0.27854805,1.03539025,0.00411007,0.49452389,0.44847550,0.17425943
-3.78489245,1.82109564,0.00007516,0.15144020,0.27105007,1.00739141,0.00393147,0.47799475,0.44116575,0.16572826
-3.77888944,1.75939485,0.00006758,0.14620997,0.26298960,0.97696231,0.00375064,0.46072616,0.43267947,0.15707147
-3.77288644,1.69441777,0.00006034,0.14071441,0.25439632,0.94427823,0.00356848,0.44278789,0.42298428,0.14835961
-3.76688344,1.62649701,0.00005348,0.13498179,0.24530118,0.90952125,0.00338577,0.42424980,0.41206346,0.13965642
-3.76088044,1.55597332,0.00004707,0.12904104,0.23573807,0.87288418,0.00320322,0.40518413,0.39992004,0.13101883
-3.75487744,1.48320248,0.00004112,0.12292235,0.22574536,0.83457407,0.00302145,0.38566754,0.38657997,0.12249712
-3.74887444,1.40856101,0.00003567,0.11665753,0.21536724,0.79481499,0.00284106,0.36578282,0.37209423,0.11413540
-3.74287144,1.33244999,0.00003072,0.11028031,0.20465453,0.75384966,0.00266262,0.34561998,0.35653977,0.10597204
-3.73686843,1.25529655,0.00002627,0.10382641,0.19366520,0.71193966,0.00248669,0.32527672,0.34001903,0.09804027
-3.73086543,1.17755283,0.00002230,0.09733345,0.18246421,0.66936421,0.00231386,0.30485823,0.32265837,0.09036871
-3.72486243,1.09969235,0.00001880,0.09084060,0.17112293,0.62641737,0.00214468,0.28447622,0.30460522,0.08298186
-3.71885943,1.02220397,0.00001573,0.08438813,0.15971805,0.58340390,0.00197976,0.26424739,0.28602430,0.07590057
-3.71285643,0.94558369,0.00001307,0.07801668,0.14833007,0.54063390,0.00181968,0.24429124,0.26709299,0.06914234
-3.70685343,0.87032497,0.00001078,0.07176654,0.13704143,0.49841664,0.00166503,0.22472753,0.24799622,0.06272157
-3.70085043,0.79690803,0.00000883,0.06567674,0.12593451,0.45705382,0.00151638,0.20567350,0.22892109,0.05664975
-3.69484742,0.72578882,0.00000718,0.05978417,0.11508941,0.41683274,0.00137425,0.18724090,0.21005146,0.05093548
-3.68884442,0.65738836,0.00000580,0.05412277,0.10458192,0.37801971,0.00123913,0.16953323,0.19156287,0.04558454
-3.68284142,0.59208300,0.00000465,0.04872269,0.09448154,0.34085412,0.00111144,0.15264316,0.17361794,0.04059989
-3.67683842,0.53019621,0.00000370,0.04360969,0.08484977,0.30554342,0.00099151,0.13665035,0.15636241,0.03598166
-3.67083542,0.47199229,0.00000292,0.03880464,0.07573874,0.27225931,0.00087960,0.12161973,0.13992212,0.03172721
-3.66483242,0.41767220,0.00000229,0.03432316,0.06719030,0.24113523,0.00077587,0.10760046,0.12440077,0.02783114
-3.65882941,0.36737188,0.00000179,0.03017553,0.05923538,0.21226535,0.00068037,0.09462536,0.10987875,0.02428551
-3.65282641,0.32116274,0.00000138,0.02636670,0.05189394,0.18570486,0.00059307,0.08271102,0.09641279,0.02107996
-3.64682341,0.27905452,0.00000106,0.02289656,0.04517522,0.16147170,0.00051383,0.07185853,0.08403653,0.01820201
-3.64082041,0.24100003,0.00000081,0.01976030,0.03907838,0.13954939,0.00044243,0.06205459,0.07276182,0.01563742
-3.63481741,0.20690156,0.00000061,0.01694894,0.03359345,0.11989095,0.00037856,0.05327321,0.06258063,0.01337056
-3.62881441,0.17661864,0.00000046,0.01444993,0.02870255,0.10242348,0.00032186,0.04547762,0.05346747,0.01138486
-3.62281141,0.14997654,0.00000035,0.01224782,0.02438124,0.08705333,0.00027189,0.03862244,0.04538211,0.00966326
-3.61680840,0.12677536,0.00000026,0.01032503,0.02059996,0.07367154,0.00022820,0.03265604,0.03827247,0.00818876
-3.61080540,0.10679909,0.00000019,0.00866247,0.01732557,0.06215930,0.00019029,0.02752280,0.03207757,0.00694484
-3.60480240,0.08982442,0.00000014,0.00724032,0.01452278,0.05239328,0.00015766,0.02316541,0.02673038,0.00591599
-3.59879940,0.07562901,0.00000011,0.00603862,0.01215552,0.04425055,0.00012979,0.01952694,0.02216046,0.00508809
-3.59279640,0.06399882,0.00000009,0.00503784,0.01018819,0.03761315,0.00010619,0.01655274,0.01829641,0.00444881
-3.58679340,0.05473457,0.00000007,0.00421939,0.00858675,0.03237190,0.00008638,0.01419209,0.01506789,0.00398795
-3.58079040,0.04765690,0.00000006,0.00356600,0.00731964,0.02842961,0.00006992,0.01239946,0.01240738,0.00369767
-3.57478739,0.04261047,0.00000006,0.00306201,0.00635844,0.02570363,0.00005639,0.01113559,0.01025155,0.00357266
