energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.63731866,1.03717731,0.11707674,0.05330728,0.00015643,0.03026730,0.11675809,0.82976120,0.00031523,0.08678357
-4.63131566,1.03853531,0.11795946,0.05795337,0.00015285,0.03112302,0.12390613,0.82064846,0.00028593,0.09547044
-4.62531266,1.03748822,0.11883944,0.06328439,0.00014866,0.03204967,0.13201170,0.80777246,0.00026065,0.10541647
-4.61930965,1.03457081,0.11978687,0.06938700,0.00014388,0.03307583,0.14122608,0.79145083,0.00023848,0.11672388
-4.61330665,1.03041366,0.12088044,0.07635090,0.00013850,0.03423348,0.15170965,0.77208432,0.00021871,0.12949385
-4.60730365,1.02571749,0.12220388,0.08426573,0.00013259,0.03555671,0.16362526,0.75014073,0.00020080,0.14382144
-4.60130065,1.02122433,0.12384208,0.09321746,0.00012619,0.03708030,0.17713063,0.72613663,0.00018432,0.15979002
-4.59529765,1.01768658,0.12587698,0.10328442,0.00011938,0.03883809,0.19237009,0.70061802,0.00016897,0.17746540
-4.58929465,1.01583513,0.12838345,0.11453305,0.00011224,0.04086129,0.20946571,0.67414041,0.00015455,0.19688986
-4.58329165,1.01634783,0.13142521,0.12701355,0.00010485,0.04317674,0.22850843,0.64724950,0.00014091,0.21807616
-4.57728864,1.01981965,0.13505109,0.14075546,0.00009733,0.04580519,0.24954924,0.62046300,0.00012799,0.24100193
-4.57128564,1.02673552,0.13929164,0.15576344,0.00008975,0.04875967,0.27259112,0.59425447,0.00011573,0.26560456
-4.56528264,1.03744709,0.14415642,0.17201338,0.00008221,0.05204408,0.29758184,0.56903958,0.00010413,0.29177695
-4.55927964,1.05215432,0.14963187,0.18944912,0.00007481,0.05565200,0.32440836,0.54516535,0.00009319,0.31936433
-4.55327664,1.07089255,0.15568013,0.20797984,0.00006761,0.05956577,0.35289298,0.52290265,0.00008293,0.34816243
-4.54727364,1.09352579,0.16223866,0.22747847,0.00006069,0.06375607,0.38279165,0.50244198,0.00007337,0.37791724
-4.54127064,1.11974638,0.16922084,0.24778109,0.00005410,0.06818175,0.41379481,0.48389262,0.00006451,0.40832650
-4.53526763,1.14908121,0.17651754,0.26868773,0.00004790,0.07279031,0.44553081,0.46728493,0.00005636,0.43904309
-4.52926463,1.18090433,0.18399958,0.28996438,0.00004211,0.07751866,0.47757211,0.45257554,0.00004893,0.46968035
-4.52326163,1.21445552,0.19152112,0.31134647,0.00003677,0.08229450,0.50944410,0.43965505,0.00004220,0.49981933
-4.51725863,1.24886423,0.19892379,0.33254370,0.00003188,0.08703806,0.54063648,0.42835778,0.00003616,0.52901782
-4.51125563,1.28317811,0.20604148,0.35324619,0.00002745,0.09166424,0.57061680,0.41847310,0.00003077,0.55682099
-4.50525263,1.31639504,0.21270561,0.37313185,0.00002347,0.09608510,0.59884587,0.40975776,0.00002602,0.58277340
-4.49924962,1.34749757,0.21875066,0.39187462,0.00001993,0.10021254,0.62479427,0.40194881,0.00002185,0.60643180
-4.49324662,1.37548853,0.22401988,0.40915350,0.00001680,0.10396120,0.64795959,0.39477644,0.00001823,0.62737857
-4.48724362,1.39942652,0.22837078,0.42466197,0.00001406,0.10725130,0.66788357,0.38797641,0.00001511,0.64523506
-4.48124062,1.41845982,0.23168032,0.43811742,0.00001169,0.11001141,0.68416843,0.38130162,0.00001245,0.65967444
-4.47523762,1.43185770,0.23384957,0.44927027,0.00000965,0.11218110,0.69649175,0.37453237,0.00001019,0.67043342
-4.46923462,1.43903773,0.23480758,0.45791242,0.00000791,0.11371314,0.70461919,0.36748514,0.00000831,0.67732248
-4.46323162,1.43958818,0.23451443,0.46388457,0.00000644,0.11457537,0.70841451,0.36001958,0.00000675,0.68023399
-4.45722861,1.43328458,0.23296318,0.46708223,0.00000521,0.11475207,0.70784640,0.35204356,0.00000549,0.67914791
-4.45122561,1.42009996,0.23018075,0.46746001,0.00000418,0.11424477,0.70299176,0.34351627,0.00000449,0.67413482
-4.44522261,1.40020817,0.22622770,0.46503407,0.00000334,0.11307245,0.69403530,0.33444926,0.00000372,0.66535592
-4.43921961,1.37398044,0.22119675,0.45988250,0.00000265,0.11127111,0.68126549,0.32490554,0.00000318,0.65306017
-4.43321661,1.34197510,0.21521032,0.45214376,0.00000209,0.10889285,0.66506679,0.31499683,0.00000286,0.63757843
-4.42721361,1.30492105,0.20841708,0.44201298,0.00000164,0.10600432,0.64590876,0.30487915,0.00000276,0.61931486
-4.42121061,1.26369547,0.20098753,0.42973647,0.00000130,0.10268466,0.62433215,0.29474692,0.00000289,0.59873590
-4.41520760,1.21929686,0.19310903,0.41560452,0.00000103,0.09902311,0.60093278,0.28482581,0.00000329,0.57635716
-4.40920460,1.17281419,0.18498025,0.39994282,0.00000083,0.09511629,0.57634359,0.27536478,0.00000401,0.55272869
-4.40320160,1.12539347,0.17680533,0.38310278,0.00000069,0.09106517,0.55121572,0.26662730,0.00000512,0.52841924
-4.39719860,1.07820292,0.16878793,0.36545123,0.00000060,0.08697210,0.52619911,0.25888244,0.00000673,0.50399989
-4.39119560,1.03239797,0.16112545,0.34735976,0.00000056,0.08293777,0.50192343,0.25239582,0.00000897,0.48002781
-4.38519260,0.98908737,0.15400350,0.32919420,0.00000057,0.07905821,0.47897992,0.24742096,0.00001200,0.45703053
-4.37918959,0.94930148,0.14759086,0.31130454,0.00000062,0.07542219,0.45790466,0.24419126,0.00001605,0.43549136
-4.37318659,0.91396393,0.14203512,0.29401574,0.00000073,0.07210871,0.43916390,0.24291280,0.00002139,0.41583629
-4.36718359,0.88386740,0.13745901,0.27761961,0.00000090,0.06918503,0.42314168,0.24375848,0.00002836,0.39842291
-4.36118059,0.85965443,0.13395768,0.26236811,0.00000114,0.06670500,0.41013030,0.24686339,0.00003738,0.38353154
-4.35517759,0.84180376,0.13159685,0.24846824,0.00000145,0.06470792,0.40032358,0.25232186,0.00004895,0.37135885
-4.34917459,0.83062251,0.13041197,0.23607855,0.00000187,0.06321789,0.39381335,0.26018619,0.00006364,0.36201422
-4.34317159,0.82624454,0.13040836,0.22530749,0.00000239,0.06224362,0.39058897,0.27046715,0.00008218,0.35551874
-4.33716858,0.82863469,0.13156223,0.21621345,0.00000306,0.06177876,0.39054000,0.28313616,0.00010536,0.35180695
-4.33116558,0.83759884,0.13382276,0.20880643,0.00000389,0.06180265,0.39346175,0.29812924,0.00013411,0.35073126
-4.32516258,0.85279915,0.13711479,0.20305125,0.00000492,0.06228160,0.39906373,0.31535240,0.00016949,0.35206872
-4.31915958,0.87377396,0.14134241,0.19887211,0.00000618,0.06317040,0.40698038,0.33468823,0.00021267,0.35553011
-4.31315658,0.89996124,0.14639297,0.19615819,0.00000771,0.06441433,0.41678417,0.35600349,0.00026493,0.36077081
-4.30715358,0.93072484,0.15214159,0.19477018,0.00000955,0.06595124,0.42800024,0.37915708,0.00032768,0.36740329
-4.30115058,0.96538219,0.15845586,0.19454727,0.00001174,0.06771393,0.44012236,0.40400819,0.00040237,0.37501067
-4.29514757,1.00323225,0.16520055,0.19531440,0.00001434,0.06963258,0.45262974,0.43042387,0.00049054,0.38316093
-4.28914457,1.04358253,0.17224227,0.19688955,0.00001738,0.07163719,0.46500385,0.45828571,0.00059374,0.39142127
-4.28314157,1.08577381,0.17945365,0.19909064,0.00002092,0.07365988,0.47674512,0.48749501,0.00071349,0.39937213
-4.27713857,1.12920149,0.18671712,0.20174180,0.00002500,0.07563710,0.48738854,0.51797610,0.00085123,0.40662048
-4.27113557,1.17333256,0.19392788,0.20467890,0.00002966,0.07751154,0.49651792,0.54967738,0.00100828,0.41281172
-4.26513257,1.21771734,0.20099618,0.20775406,0.00003494,0.07923376,0.50377822,0.58256991,0.00118574,0.41763995
-4.25912956,1.26199548,0.20784856,0.21083894,0.00004086,0.08076336,0.50888550,0.61664335,0.00138441,0.42085622
-4.25312656,1.30589609,0.21442831,0.21382696,0.00004744,0.08206988,0.51163419,0.65189948,0.00160477,0.42227447
-4.24712356,1.34923197,0.22069481,0.21663411,0.00005469,0.08313313,0.51190150,0.68834343,0.00184686,0.42177503
-4.24112056,1.39188854,0.22662215,0.21919877,0.00006259,0.08394319,0.50964878,0.72597307,0.00211021,0.41930556
-4.23511756,1.43380819,0.23219694,0.22148029,0.00007112,0.08449994,0.50491990,0.76476720,0.00239381,0.41487958
-4.22911456,1.47497118,0.23741545,0.22345673,0.00008023,0.08481225,0.49783684,0.80467317,0.00269605,0.40857261
-4.22311156,1.51537432,0.24228051,0.22512186,0.00008985,0.08489685,0.48859258,0.84559485,0.00301466,0.40051631
-4.21710855,1.55500901,0.24679809,0.22648166,0.00009991,0.08477692,0.47744194,0.88738168,0.00334677,0.39089084
-4.21110555,1.59384014,0.25097406,0.22755061,0.00011029,0.08448060,0.46469052,0.92981983,0.00368882,0.37991591
-4.20510255,1.63178724,0.25481116,0.22834789,0.00012089,0.08403932,0.45068245,0.97262602,0.00403672,0.36784089
-4.19909955,1.66870934,0.25830654,0.22889395,0.00013154,0.08348623,0.43578737,1.01544490,0.00438580,0.35493458
-4.19309655,1.70439466,0.26144998,0.22920741,0.00014211,0.08285459,0.42038729,1.05785025,0.00473100,0.34147488
-4.18709355,1.73855577,0.26422293,0.22930262,0.00015243,0.08217648,0.40486367,1.09935040,0.00506691,0.32773893
-4.18109055,1.77083091,0.26659844,0.22918795,0.00016232,0.08148154,0.38958533,1.13939782,0.00538797,0.31399409
-4.17508754,1.80079129,0.26854200,0.22886490,0.00017161,0.08079609,0.37489761,1.17740260,0.00568860,0.30048997
-4.16908454,1.82795407,0.27001326,0.22832789,0.00018013,0.08014244,0.36111282,1.21274946,0.00596337,0.28745177
-4.16308154,1.85180038,0.27096849,0.22756498,0.00018772,0.07953853,0.34850262,1.24481730,0.00620719,0.27507512
-4.15707854,1.87179720,0.27136361,0.22655912,0.00019423,0.07899776,0.33729208,1.27300077,0.00641549,0.26352242
-4.15107554,1.88742189,0.27115766,0.22528994,0.00019952,0.07852917,0.32765571,1.29673243,0.00658436,0.25292072
-4.14507254,1.89818792,0.27031640,0.22373596,0.00020348,0.07813771,0.31971537,1.31550468,0.00671074,0.24336099
-4.13906953,1.90367024,0.26881588,0.22187695,0.00020604,0.07782475,0.31353993,1.32889034,0.00679252,0.23489872
-4.13306653,1.90352903,0.26664575,0.21969629,0.00020713,0.07758872,0.30914660,1.33656073,0.00682867,0.22755566
-4.12706353,1.89753030,0.26381200,0.21718323,0.00020674,0.07742577,0.30650382,1.33830052,0.00681925,0.22132250
-4.12106053,1.88556247,0.26033915,0.21433487,0.00020488,0.07733049,0.30553530,1.33401862,0.00676552,0.21616229
-4.11505753,1.86764807,0.25627164,0.21115766,0.00020158,0.07729669,0.30612526,1.32375456,0.00666984,0.21201441
-4.10905453,1.84394998,0.25167429,0.20766850,0.00019692,0.07731806,0.30812454,1.30768029,0.00653570,0.20879891
-4.10305153,1.81477222,0.24663198,0.20389532,0.00019101,0.07738884,0.31135724,1.28609718,0.00636758,0.20642103
-4.09704852,1.78055526,0.24124841,0.19987707,0.00018395,0.07750436,0.31562798,1.25942867,0.00617086,0.20477577
-4.09104552,1.74186631,0.23564402,0.19566330,0.00017591,0.07766158,0.32072916,1.22820886,0.00595167,0.20375232
-4.08504252,1.69938521,0.22995326,0.19131320,0.00016704,0.07785945,0.32644840,1.19306771,0.00571670,0.20323835
-4.07903952,1.65388661,0.22432119,0.18689429,0.00015750,0.07809920,0.33257558,1.15471343,0.00547305,0.20312386
-4.07303652,1.60621939,0.21889968,0.18248081,0.00014749,0.07838448,0.33890957,1.11391299,0.00522798,0.20330478
-4.06703352,1.55728404,0.21384317,0.17815183,0.00013716,0.07872147,0.34526415,1.07147136,0.00498879,0.20368593
-4.06103052,1.50800897,0.20930432,0.17398918,0.00012670,0.07911872,0.35147317,1.02821036,0.00476255,0.20418354
-4.05502751,1.45932647,0.20542953,0.17007540,0.00011627,0.07958698,0.35739456,0.98494774,0.00455594,0.20472711
-4.04902451,1.41214898,0.20235453,0.16649149,0.00010600,0.08013879,0.36291318,0.94247710,0.00437512,0.20526060
-4.04302151,1.36734635,0.20020015,0.16331478,0.00009605,0.08078800,0.36794235,0.90154924,0.00422551,0.20574299
-4.03701851,1.32572448,0.19906826,0.16061683,0.00008651,0.08154907,0.37242392,0.86285521,0.00411170,0.20614810
-4.03101551,1.28800577,0.19903820,0.15846144,0.00007749,0.08243632,0.37632705,0.82701149,0.00403735,0.20646376
-4.02501251,1.25481170,0.20016355,0.15690272,0.00006906,0.08346300,0.37964557,0.79454752,0.00400508,0.20669028
-4.01900950,1.22664794,0.20246950,0.15598340,0.00006128,0.08464032,0.38239430,0.76589565,0.00401643,0.20683845
-4.01300650,1.20389199,0.20595084,0.15573329,0.00005418,0.08597641,0.38460428,0.74138363,0.00407184,0.20692700
-4.00700350,1.18678395,0.21057068,0.15616803,0.00004778,0.08747529,0.38631739,0.72122983,0.00417062,0.20697970
-4.00100050,1.17542030,0.21625995,0.15728807,0.00004210,0.08913593,0.38758056,0.70554094,0.00431103,0.20702233
-3.99499750,1.16975118,0.22291786,0.15907807,0.00003711,0.09095140,0.38844002,0.69431239,0.00449026,0.20707957
-3.98899450,1.16958128,0.23041321,0.16150663,0.00003282,0.09290821,0.38893581,0.68743133,0.00470457,0.20717203
-3.98299150,1.17457448,0.23858680,0.16452656,0.00002919,0.09498587,0.38909707,0.68468213,0.00494935,0.20731363
-3.97698849,1.18426243,0.24725476,0.16807559,0.00002621,0.09715680,0.38893829,0.68575432,0.00521924,0.20750940
-3.97098549,1.19805706,0.25621295,0.17207764,0.00002385,0.09938647,0.38845679,0.69025282,0.00550828,0.20775390
-3.96498249,1.21526679,0.26524219,0.17644468,0.00002210,0.10163395,0.38763175,0.69771037,0.00581008,0.20803038
-3.95897949,1.23511651,0.27411434,0.18107910,0.00002095,0.10385281,0.38642463,0.70760174,0.00611796,0.20831066
-3.95297649,1.25677062,0.28259902,0.18587669,0.00002041,0.10599231,0.38478124,0.71935965,0.00642515,0.20855580
-3.94697349,1.27935885,0.29047078,0.19073002,0.00002050,0.10799889,0.38263511,0.73239192,0.00672494,0.20871758
-3.94097049,1.30200410,0.29751643,0.19553231,0.00002128,0.10981795,0.37991225,0.74609949,0.00701093,0.20874064
-3.93496748,1.32385156,0.30354235,0.20018159,0.00002281,0.11139577,0.37653671,0.75989491,0.00727715,0.20856520
-3.92896448,1.34409821,0.30838147,0.20458505,0.00002522,0.11268148,0.37243688,0.77322073,0.00751826,0.20813027
-3.92296148,1.36202180,0.31189957,0.20866345,0.00002863,0.11362911,0.36755205,0.78556740,0.00772970,0.20737714
-3.91695848,1.37700840,0.31400076,0.21235547,0.00003324,0.11419954,0.36183884,0.79649019,0.00790785,0.20625292
-3.91095548,1.38857754,0.31463177,0.21562183,0.00003927,0.11436220,0.35527718,0.80562452,0.00805011,0.20471413
-3.90495248,1.39640409,0.31378502,0.21844897,0.00004702,0.11409664,0.34787549,0.81269945,0.00815502,0.20272994
-3.89894947,1.40033620,0.31150014,0.22085226,0.00005682,0.11339369,0.33967470,0.81754883,0.00822231,0.20028508
-3.89294647,1.40040851,0.30786403,0.22287845,0.00006906,0.11225631,0.33075107,0.82011972,0.00825292,0.19738218
-3.88694347,1.39685018,0.30300936,0.22460742,0.00008420,0.11069997,0.32121740,0.82047796,0.00824899,0.19404347
-3.88094047,1.39008743,0.29711148,0.22615289,0.00010274,0.10875270,0.31122280,0.81881049,0.00821384,0.19031177
-3.87493747,1.38074018,0.29038412,0.22766220,0.00012527,0.10645463,0.30095085,0.81542444,0.00815187,0.18625073
-3.86893447,1.36961294,0.28307363,0.22931497,0.00015240,0.10385716,0.29061632,0.81074283,0.00806846,0.18194416
-3.86293147,1.35767981,0.27545235,0.23132066,0.00018481,0.10102179,0.28046050,0.80529683,0.00796985,0.17749474
-3.85692846,1.34606384,0.26781107,0.23391494,0.00022320,0.09801849,0.27074540,0.79971479,0.00786295,0.17302186
-3.85092546,1.33601119,0.26045097,0.23735494,0.00026830,0.09492395,0.26174689,0.79470792,0.00775518,0.16865883
-3.84492246,1.32886028,0.25367523,0.24191342,0.00032085,0.09181946,0.25374719,0.79105308,0.00765426,0.16454939
-3.83891946,1.32600677,0.24778062,0.24787187,0.00038157,0.08878867,0.24702682,0.78957270,0.00756796,0.16084380
-3.83291646,1.32886477,0.24304924,0.25551279,0.00045115,0.08591527,0.24185625,0.79111228,0.00750395,0.15769439
-3.82691346,1.33882540,0.23974075,0.26511115,0.00053020,0.08328056,0.23848759,0.79651592,0.00746950,0.15525086
-3.82091046,1.35721331,0.23808514,0.27692535,0.00061924,0.08096110,0.23714647,0.80660024,0.00747129,0.15365537
-3.81490745,1.38524252,0.23827646,0.29118788,0.00071869,0.07902639,0.23802431,0.82212747,0.00751519,0.15303755
-3.80890445,1.42397260,0.24046737,0.30809596,0.00082877,0.07753671,0.24127131,0.84377827,0.00760608,0.15350960
-3.80290145,1.47426656,0.24476494,0.32780246,0.00094954,0.07654116,0.24699023,0.87212509,0.00774764,0.15516168
-3.79689845,1.53675182,0.25122758,0.35040752,0.00108085,0.07607596,0.25523121,0.90760700,0.00794222,0.15805762
-3.79089545,1.61178587,0.25986333,0.37595107,0.00122231,0.07616307,0.26598785,0.95050682,0.00819074,0.16223124
-3.78489245,1.69942773,0.27062947,0.40440680,0.00137327,0.07680912,0.27919464,1.00093154,0.00849258,0.16768336
-3.77888944,1.79941710,0.28343348,0.43567774,0.00153281,0.07800483,0.29472590,1.05879691,0.00884559,0.17437973
-3.77288644,1.91116200,0.29813547,0.46959380,0.00169976,0.07972478,0.31239645,1.12381714,0.00924607,0.18224993
-3.76688344,2.03373630,0.31455179,0.50591162,0.00187267,0.08192776,0.33196390,1.19550044,0.00968886,0.19118744
-3.76088044,2.16588784,0.33246000,0.54431672,0.00204989,0.08455752,0.35313279,1.27315098,0.01016741,0.20105091
-3.75487744,2.30605744,0.35160491,0.58442813,0.00222951,0.08754405,0.37556049,1.35587769,0.01067399,0.21166672
-3.74887444,2.45240905,0.37170562,0.62580549,0.00240948,0.09080530,0.39886468,1.44261008,0.01119984,0.22283279
-3.74287144,2.60287039,0.39246334,0.66795844,0.00258762,0.09424940,0.42263245,1.53212083,0.01173544,0.23432357
-3.73686843,2.75518325,0.41356978,0.71035808,0.00276167,0.09777717,0.44643062,1.62305481,0.01227076,0.24589619
-3.73086543,2.90696205,0.43471589,0.75245017,0.00292939,0.10128496,0.46981715,1.71396367,0.01279552,0.25729750
-3.72486243,3.05575876,0.45560066,0.79366966,0.00308859,0.10466779,0.49235310,1.80334500,0.01329953,0.26827174
-3.71885943,3.19913199,0.47593973,0.83345592,0.00323721,0.10782241,0.51361492,1.88968465,0.01377293,0.27856870
-3.71285643,3.33471769,0.49547359,0.87126838,0.00337339,0.11065055,0.53320652,1.97150076,0.01420650,0.28795196
-3.70685343,3.46029898,0.51397500,0.90660168,0.00349550,0.11306187,0.55077068,2.04738771,0.01459191,0.29620690
-3.70085043,3.57387211,0.53125569,0.93900003,0.00360226,0.11497677,0.56599945,2.11605840,0.01492191,0.30314810
-3.69484742,3.67370623,0.54717176,0.96807017,0.00369269,0.11632877,0.57864301,2.17638289,0.01519055,0.30862587
-3.68884442,3.75839443,0.56162811,0.99349239,0.00376623,0.11706646,0.58851677,2.22742213,0.01539327,0.31253157
-3.68284142,3.82689415,0.57458143,1.01502936,0.00382266,0.11715488,0.59550629,2.26845509,0.01552701,0.31480146
-3.67683842,3.87855540,0.58604190,1.03253241,0.00386218,0.11657638,0.59957005,2.29899837,0.01559018,0.31541889
-3.67083542,3.91313580,0.59607368,1.04594518,0.00388536,0.11533073,0.60073980,2.31881747,0.01558273,0.31441479
-3.66483242,3.93080210,0.60479395,1.05530444,0.00389310,0.11343476,0.59911858,2.32792928,0.01550598,0.31186628
-3.65882941,3.93211825,0.61237092,1.06073834,0.00388658,0.11092130,0.59487666,2.32659597,0.01536257,0.30789358
-3.65282641,3.91802089,0.61902059,1.06246209,0.00386725,0.10783765,0.58824533,2.31531045,0.01515627,0.30265531
-3.64682341,3.88978347,0.62500254,1.06077127,0.00383672,0.10424358,0.57950923,2.29477438,0.01489184,0.29634235
-3.64082041,3.84897060,0.63061473,1.05603326,0.00379670,0.10020899,0.56899714,2.26586975,0.01457485,0.28917059
-3.63481741,3.79738471,0.63618743,1.04867686,0.00374897,0.09581132,0.55707192,2.22962526,0.01421145,0.28137286
-3.62881441,3.73700711,0.64207630,1.03918055,0.00369525,0.09113285,0.54411983,2.18717916,0.01380822,0.27319036
-3.62281141,3.66993557,0.64865461,1.02805976,0.00363717,0.08625800,0.53053966,2.13974001,0.01337198,0.26486403
-3.61680840,3.59832087,0.65630478,1.01585339,0.00357623,0.08127067,0.51673198,2.08854695,0.01290961,0.25662616
-3.61080540,3.52430408,0.66540903,1.00310988,0.00351371,0.07625187,0.50308880,2.03483108,0.01242794,0.24869253
-3.60480240,3.44995667,0.67633944,0.99037314,0.00345069,0.07127758,0.48998390,1.97977917,0.01193358,0.24125553
-3.59879940,3.37722486,0.68944727,0.97816864,0.00338796,0.06641694,0.47776408,1.92450090,0.01143287,0.23447831
-3.59279640,3.30787965,0.70505177,0.96698968,0.00332607,0.06173085,0.46674136,1.87000068,0.01093177,0.22849029
-3.58679340,3.24347358,0.72342862,0.95728444,0.00326531,0.05727097,0.45718626,1.81715455,0.01043580,0.22338410
-3.58079040,3.18530480,0.74479836,0.94944369,0.00320571,0.05307905,0.44932227,1.76669267,0.00994999,0.21921397
-3.57478739,3.13438933,0.76931491,0.94378968,0.00314711,0.04918681,0.44332152,1.71918761,0.00947888,0.21599563
